Date,EFM ASIA SMALL CAP
2012-05-01,840.2313385405156
2012-05-02,856.5753854289453
2012-05-03,854.8519372484177
2012-05-04,855.9574986229862
2012-05-07,849.4379929652656
2012-05-08,855.1108661781321
2012-05-09,848.3254233281754
2012-05-10,844.9422158763706
2012-05-11,836.2000705891465
2012-05-14,830.783266429955
2012-05-15,833.8910831331947
2012-05-16,812.9619240494112
2012-05-17,819.6093842010777
2012-05-18,799.2465157074647
2012-05-21,799.0246487800699
2012-05-22,811.4582125755861
2012-05-23,809.7221553055681
2012-05-24,807.5902517710769
2012-05-25,811.6621108645886
2012-05-28,814.3646878170471
2012-05-29,828.1517012150601
2012-05-30,828.4023320559409
2012-05-31,830.8464893775018
2012-06-01,820.4312119223657
2012-06-04,785.3806544043136
2012-06-05,795.345333531216
2012-06-06,804.361196659369
2012-06-07,806.2022159860247
2012-06-08,807.3023397203043
2012-06-11,816.966052873608
2012-06-12,818.8910214897454
2012-06-13,814.4067601053482
2012-06-14,808.9873315505222
2012-06-15,812.5476191999176
2012-06-18,823.6459228061163
2012-06-19,817.9105399362521
2012-06-20,822.9064876815926
2012-06-21,825.9382014004751
2012-06-22,824.5256283554561
2012-06-25,824.697466357411
2012-06-26,823.8983061827752
2012-06-27,828.2518218481372
2012-06-28,828.2478651332569
2012-06-29,824.2005265020515
2012-07-02,835.407951809011
2012-07-03,843.1638553190537
2012-07-04,855.4009526887052
2012-07-05,864.9187576353519
2012-07-06,867.9804135717661
2012-07-09,859.0469592168315
2012-07-10,861.5216662483314
2012-07-11,863.9062304280594
2012-07-12,857.2130227059426
2012-07-13,854.0367392371811
2012-07-16,852.0640529974546
2012-07-17,855.8314330630676
2012-07-18,846.0650796057456
2012-07-19,853.5163046162961
2012-07-20,860.2208551667966
2012-07-23,846.9995938606636
2012-07-24,846.1618571307645
2012-07-25,835.7223274832347
2012-07-26,824.1411782973485
2012-07-27,828.8233007453576
2012-07-30,838.9545150715538
2012-07-31,841.0043705505232
2012-08-01,847.9877847371702
2012-08-02,854.4128784244076
2012-08-03,839.3604593034961
2012-08-06,842.2149545531688
2012-08-07,844.228316203132
2012-08-08,849.9087359669556
2012-08-09,861.6640057556584
2012-08-10,860.1624484477068
2012-08-13,856.9449315118508
2012-08-14,861.9445728790832
2012-08-15,862.1574890051355
2012-08-16,859.4364521048585
2012-08-17,866.6673549919898
2012-08-20,863.1399712648387
2012-08-21,857.8595042139157
2012-08-22,856.737484333931
2012-08-23,856.2704449529404
2012-08-24,856.7056239791117
2012-08-27,853.6840152200123
2012-08-28,845.8246754047539
2012-08-29,849.1991701759341
2012-08-30,847.0946105695831
2012-08-31,838.9031777928585
2012-09-03,847.7947021526309
2012-09-04,847.7228180108112
2012-09-05,837.9299475242711
2012-09-06,836.391932033552
2012-09-07,837.7211624100395
2012-09-10,842.7085013950059
2012-09-11,838.5488836023744
2012-09-12,843.7063778469566
2012-09-13,842.2584724277066
2012-09-14,843.275347774868
2012-09-17,846.4983489972748
2012-09-18,850.5430068417045
2012-09-19,857.5891144348672
2012-09-20,857.6146509240123
2012-09-21,864.2070882126807
2012-09-24,868.5858109706071
2012-09-25,865.0002636480599
2012-09-26,864.8633485059443
2012-09-27,868.6447955629826
2012-09-28,877.657316452491
2012-10-01,876.8475167160198
2012-10-02,876.3305455720978
2012-10-03,878.6000654215507
2012-10-04,873.0211745136191
2012-10-05,872.8718255231533
2012-10-08,871.4170360052378
2012-10-09,874.8177458291353
2012-10-10,869.1642135255264
2012-10-11,865.3053523111128
2012-10-12,868.160742451087
2012-10-15,867.644095928302
2012-10-16,866.1820229981022
2012-10-17,864.2006656339203
2012-10-18,865.0943221284538
2012-10-19,864.7407835654084
2012-10-22,865.43657979392
2012-10-23,872.2425351493819
2012-10-24,876.3002577814359
2012-10-25,869.3980447384562
2012-10-26,855.5308588689842
2012-10-29,849.1178900405703
2012-10-30,849.0662269399937
2012-10-31,856.4617220942484
2012-11-01,863.4016715360611
2012-11-02,873.3495479247533
2012-11-05,874.9306326785996
2012-11-06,879.0115074455703
2012-11-07,890.0298392856105
2012-11-08,885.6948286843472
2012-11-09,889.5676324482374
2012-11-12,888.7172065154163
2012-11-13,880.7317641917605
2012-11-14,880.7493640956374
2012-11-15,871.8169884853468
2012-11-16,871.1909098226756
2012-11-19,866.3356356783811
2012-11-20,867.7202871564348
2012-11-21,862.0282374721894
2012-11-22,859.8523832688197
2012-11-23,862.0977022410775
2012-11-26,866.7076829165392
2012-11-27,869.5757309067436
2012-11-28,868.3169455848711
2012-11-29,872.5342753073377
2012-11-30,875.7558634799861
2012-12-03,872.4926264712103
2012-12-04,874.4688615579878
2012-12-05,880.2820842434094
2012-12-06,884.9905800312533
2012-12-07,889.8070838038938
2012-12-10,890.976467090753
2012-12-11,882.0866305807582
2012-12-12,885.6742352526354
2012-12-13,884.9719531310403
2012-12-14,885.4120162910957
2012-12-17,879.4579635653794
2012-12-18,876.7163545893159
2012-12-19,877.5772853942738
2012-12-20,876.5276401112335
2012-12-21,875.8419798778829
2012-12-24,878.9305994573042
2012-12-25,881.5318781570202
2012-12-26,881.951012529215
2012-12-27,886.2535293388571
2012-12-28,892.2087272060754
2012-12-31,896.4807870162576
2013-01-01,897.5817007868228
2013-01-02,906.9673699033225
2013-01-03,924.1168523627873
2013-01-04,930.2797669903424
2013-01-07,936.1680718989887
2013-01-08,935.8836070824709
2013-01-09,943.7555540132707
2013-01-10,932.835542289427
2013-01-11,922.2429519428315
2013-01-14,927.5676593383581
2013-01-15,926.0832375553018
2013-01-16,924.7204692197197
2013-01-17,913.98497679671
2013-01-18,929.1676564850053
2013-01-21,927.6869823424603
2013-01-22,930.2291999336321
2013-01-23,927.134668652376
2013-01-24,914.806329849759
2013-01-25,902.9018577856931
2013-01-28,898.7307485893792
2013-01-29,902.9762192341517
2013-01-30,900.4277619179816
2013-01-31,897.3689342857393
2013-02-01,890.3566310173273
2013-02-04,903.5431853937188
2013-02-05,900.0838228498335
2013-02-06,903.0597681704568
2013-02-07,909.4429282984224
2013-02-08,909.5061102737487
2013-02-11,909.575612353254
2013-02-12,903.16905998314
2013-02-13,909.2985628041907
2013-02-14,919.5109681863956
2013-02-15,923.5731307556447
2013-02-18,924.9425989881229
2013-02-19,923.0662390574237
2013-02-20,929.9602420170655
2013-02-21,928.8463803928671
2013-02-22,934.9418565496992
2013-02-25,929.8030550817243
2013-02-26,931.0042615172366
2013-02-27,936.4901444659328
2013-02-28,946.6768069646723
2013-03-01,955.8269780345856
2013-03-04,943.1161606363409
2013-03-05,952.0089424316067
2013-03-06,963.3916658977453
2013-03-07,957.4665198516611
2013-03-08,968.5733941349409
2013-03-11,963.8721579370986
2013-03-12,958.6558396191464
2013-03-13,959.2069287714083
2013-03-14,958.6719955753904
2013-03-15,951.8349687544709
2013-03-18,945.6026889880812
2013-03-19,955.162558763041
2013-03-20,949.6099459324623
2013-03-21,952.8218801824343
2013-03-22,944.5336032671772
2013-03-25,959.7517308023629
2013-03-26,962.1695220659697
2013-03-27,970.7093147823219
2013-03-28,965.8330502675408
2013-03-29,968.8078815229928
2013-04-01,966.5744713180856
2013-04-02,963.9280481362074
2013-04-03,962.1922859725998
2013-04-04,957.7442301371743
2013-04-05,935.8211668702772
2013-04-08,923.397224515333
2013-04-09,923.4241594712204
2013-04-10,930.4015932911392
2013-04-11,936.1740582163611
2013-04-12,937.5446494649236
2013-04-15,937.530405054625
2013-04-16,938.1944105737609
2013-04-17,949.2348189281751
2013-04-18,946.2124427074269
2013-04-19,954.6607039089683
2013-04-22,964.1680991037526
2013-04-23,961.5485200610703
2013-04-24,971.1496960981857
2013-04-25,972.5740323982271
2013-04-26,970.981937649126
2013-04-29,968.2117413022315
2013-04-30,968.6975234871637
2013-05-01,969.0774228356403
2013-05-02,975.924239497735
2013-05-03,974.7771553044114
2013-05-06,988.831239572844
2013-05-07,993.9660023073095
2013-05-08,993.8200735517083
2013-05-09,1000.4452367364692
2013-05-10,1003.1953738524878
2013-05-13,996.9841257866274
2013-05-14,998.872542582111
2013-05-15,1011.7901618147678
2013-05-16,1009.2520429235913
2013-05-17,1018.5172266481939
2013-05-20,1021.2789962556219
2013-05-21,1024.1077531906928
2013-05-22,1021.9267231901259
2013-05-23,999.3919292305128
2013-05-24,1001.2795546634901
2013-05-27,1007.436351082673
2013-05-28,1022.3784196991654
2013-05-29,1012.9559707703402
2013-05-30,1001.5930136376296
2013-05-31,1003.9939366644529
2013-06-03,986.9173852086118
2013-06-04,981.0846945996676
2013-06-05,975.7610994849101
2013-06-06,960.3996507917624
2013-06-07,952.3054228102498
2013-06-10,955.1477493435694
2013-06-11,933.4130080179699
2013-06-12,929.0770952490412
2013-06-13,914.692240367294
2013-06-14,918.2967152040951
2013-06-17,919.8198988108321
2013-06-18,918.5272708220692
2013-06-19,916.6526802465497
2013-06-20,909.2122682618418
2013-06-21,899.5820165397248
2013-06-24,877.6974542401092
2013-06-25,866.4986299510725
2013-06-26,886.8365505212034
2013-06-27,898.3992498651252
2013-06-28,910.410343915728
2013-07-01,916.3045552355662
2013-07-02,915.9619831591882
2013-07-03,903.1455801108666
2013-07-04,910.111052837866
2013-07-05,918.5251726756583
2013-07-08,901.3377294336141
2013-07-09,911.7023559063063
2013-07-10,905.8729081860342
2013-07-11,912.2373006296355
2013-07-12,916.0014651150716
2013-07-15,923.403096765758
2013-07-16,921.411800431987
2013-07-17,925.1072792018723
2013-07-18,925.1123509713973
2013-07-19,917.2500523894435
2013-07-22,917.7696543504555
2013-07-23,924.5929721739998
2013-07-24,924.8502539007982
2013-07-25,919.0949627710663
2013-07-26,916.7182504258512
2013-07-29,906.4986439284984
2013-07-30,906.2359228007479
2013-07-31,897.390609551796
2013-08-01,903.8529038176222
2013-08-02,901.005257692666
2013-08-05,912.0593358698094
2013-08-06,903.735528896946
2013-08-07,897.8870820758859
2013-08-08,898.8691818184079
2013-08-09,903.0021894576738
2013-08-12,908.2029826352745
2013-08-13,919.5165929985101
2013-08-14,917.1761976800537
2013-08-15,915.8661145516918
2013-08-16,907.0013892197975
2013-08-19,898.4580773598112
2013-08-20,873.3295670838418
2013-08-21,873.0883867584885
2013-08-22,865.8065616172486
2013-08-23,868.1555955712822
2013-08-26,873.1919156690324
2013-08-27,852.8978633104771
2013-08-28,846.306928424275
2013-08-29,867.3053803744326
2013-08-30,876.8661928516447
2013-09-02,884.1396285187569
2013-09-03,891.1071990124228
2013-09-04,888.7109152544713
2013-09-05,897.7064603923457
2013-09-06,895.6258918471806
2013-09-09,894.4027967366502
2013-09-10,899.8902471591126
2013-09-11,902.1284534807025
2013-09-12,906.1406745619171
2013-09-13,906.4830632242287
2013-09-16,906.6763844572179
2013-09-17,905.7402003403016
2013-09-18,907.5735363654807
2013-09-19,907.1432755372787
2013-09-20,907.3842247363832
2013-09-23,908.1931680258074
2013-09-24,906.5828632420837
2013-09-25,906.6943560394991
2013-09-26,908.9123854169021
2013-09-27,906.9137123185752
2013-09-30,902.8571305335616
2013-10-01,905.8472770438718
2013-10-02,904.5187727776746
2013-10-03,910.2426596005882
2013-10-04,915.747841898358
2013-10-07,915.4389476226386
2013-10-08,916.7274469176273
2013-10-09,920.4009553980592
2013-10-10,920.9534526524493
2013-10-11,924.7691622401837
2013-10-14,918.1516994816664
2013-10-15,929.1570059452356
2013-10-16,927.1206516615246
2013-10-17,919.8856514803836
2013-10-18,925.219480162829
2013-10-21,927.7157272109314
2013-10-22,922.543095712747
2013-10-23,918.6115088153277
2013-10-24,920.3720449893533
2013-10-25,918.336504355365
2013-10-28,919.2806343318722
2013-10-29,918.010228220419
2013-10-30,921.7803600922267
2013-10-31,931.820537945689
2013-11-01,936.823570407716
2013-11-04,931.7318902148221
2013-11-05,933.7179196813573
2013-11-06,929.2643452773523
2013-11-07,934.969297521941
2013-11-08,928.9549828112924
2013-11-11,915.0073001919968
2013-11-12,910.0580172334413
2013-11-13,905.5063598326466
2013-11-14,911.7191812402424
2013-11-15,915.8795038933729
2013-11-18,918.6518579956613
2013-11-19,922.9744793352277
2013-11-20,925.2551589829641
2013-11-21,914.9712165830888
2013-11-22,912.775372609199
2013-11-25,917.6977082653049
2013-11-26,912.6274706856562
2013-11-27,916.1350582524669
2013-11-28,917.1197145852168
2013-11-29,921.3834072024649
2013-12-02,928.6211574911538
2013-12-03,923.9882668445019
2013-12-04,926.2353803439406
2013-12-05,917.928174152904
2013-12-06,914.3411134504285
2013-12-09,912.3551834343076
2013-12-10,908.0756140298043
2013-12-11,901.0123972934225
2013-12-12,899.6247657882899
2013-12-13,901.1967983561392
2013-12-16,894.3584841713019
2013-12-17,895.1690358995783
2013-12-18,895.5933006000039
2013-12-19,895.7469497481458
2013-12-20,895.4078908706651
2013-12-23,894.4842593729874
2013-12-24,901.4566138377044
2013-12-25,901.7051882105692
2013-12-26,899.5277075738802
2013-12-27,901.2066774870882
2013-12-30,904.494644668297
2013-12-31,911.6029768489759
2014-01-01,912.1250357221958
2014-01-02,918.6987829979972
2014-01-03,919.1449893883301
2014-01-06,911.4679231934099
2014-01-07,916.527240822233
2014-01-08,924.9916284548375
2014-01-09,923.5643154463243
2014-01-10,919.1748983963679
2014-01-13,926.7685819995417
2014-01-14,921.8672070918283
2014-01-15,930.6153862388447
2014-01-16,932.7205881552306
2014-01-17,935.3369258083508
2014-01-20,933.9356373616813
2014-01-21,936.670382222403
2014-01-22,935.2140182356358
2014-01-23,924.0497943813272
2014-01-24,916.7834704051306
2014-01-27,899.3281188473387
2014-01-28,903.2230833004588
2014-01-29,912.9672521348768
2014-01-30,916.8962595229657
2014-01-31,923.7191366348536
2014-02-03,919.0823250576669
2014-02-04,914.0203674431627
2014-02-05,910.854196429757
2014-02-06,911.3659053556767
2014-02-07,919.3158295777993
2014-02-10,921.5677656215755
2014-02-11,923.9759881498359
2014-02-12,938.1524834394021
2014-02-13,929.9588767810656
2014-02-14,931.2859648246251
2014-02-17,936.5730053641316
2014-02-18,932.0235103347369
2014-02-19,935.6750602970963
2014-02-20,932.209094130116
2014-02-21,935.4411502592349
2014-02-24,933.403119299232
2014-02-25,932.1875113351515
2014-02-26,942.5071909148872
2014-02-27,944.0121030439424
2014-02-28,937.9822723880708
2014-03-03,939.1245763347465
2014-03-04,944.7758652001997
2014-03-05,953.2722145116528
2014-03-06,957.3706197267418
2014-03-07,955.5437690027508
2014-03-10,949.1578506026614
2014-03-11,956.9648936172762
2014-03-12,944.7421975414492
2014-03-13,946.1590427036072
2014-03-14,939.8887540493282
2014-03-17,941.5689789063483
2014-03-18,947.8839911136273
2014-03-19,948.6246414248412
2014-03-20,946.5700072344296
2014-03-21,947.4540447659638
2014-03-24,946.1861676637797
2014-03-25,943.4780772065833
2014-03-26,949.3256728282021
2014-03-27,947.0885442266546
2014-03-28,949.7815039070995
2014-03-31,955.2061253910193
2014-04-01,964.5348597715008
2014-04-02,974.341454274023
2014-04-03,976.8116961070837
2014-04-04,979.0858817466743
2014-04-07,969.2105973283885
2014-04-08,965.9254649646253
2014-04-09,972.628115609458
2014-04-10,970.5614645491087
2014-04-11,964.0145502716565
2014-04-14,963.2043309470704
2014-04-15,962.4150610181321
2014-04-16,967.2359827710221
2014-04-17,968.8430220446915
2014-04-18,969.7878027418617
2014-04-21,971.6898546666724
2014-04-22,972.9066823620395
2014-04-23,968.7836361388141
2014-04-24,966.7083771567283
2014-04-25,954.4336623316643
2014-04-28,951.562923471102
2014-04-29,957.1232809334934
2014-04-30,948.9783147285956
2014-05-01,948.9729768864566
2014-05-02,954.6311984227017
2014-05-05,955.5608595977671
2014-05-06,952.619923198565
2014-05-07,949.5383961326559
2014-05-08,949.7039776281623
2014-05-09,955.4103180370397
2014-05-12,957.078435988545
2014-05-13,964.3024378791845
2014-05-14,968.8724470840593
2014-05-15,969.380169269816
2014-05-16,967.820257277154
2014-05-19,970.7797610124314
2014-05-20,970.5752556902372
2014-05-21,974.846715101936
2014-05-22,985.5559605391882
2014-05-23,992.3403641671918
2014-05-26,990.8583191835053
2014-05-27,992.7554689272598
2014-05-28,998.8930682058584
2014-05-29,996.0241206187362
2014-05-30,995.7709212266716
2014-06-02,997.3032919830039
2014-06-03,995.8428699861677
2014-06-04,996.006920270918
2014-06-05,999.8042239802157
2014-06-06,1000.6564681569446
2014-06-09,1009.2593467077259
2014-06-10,1015.6309568669667
2014-06-11,1019.831890739218
2014-06-12,1020.1054310667988
2014-06-13,1018.572250727269
2014-06-16,1013.8515651338936
2014-06-17,1013.5035976087462
2014-06-18,1006.7340575219557
2014-06-19,1005.6469763425907
2014-06-20,1008.0653768382376
2014-06-23,999.364578076899
2014-06-24,1004.0074002240361
2014-06-25,1000.3235875362824
2014-06-26,1010.7987411486312
2014-06-27,1009.0606140941716
