Date,EM LATIN AMERICA SMALL CAP
2002-03-19,239.79784603660846
2002-03-20,239.91218639789417
2002-03-21,239.46954086401084
2002-03-22,238.0998617914762
2002-03-25,236.2060559685603
2002-03-26,238.99544927283492
2002-03-27,240.691504891401
2002-03-28,240.86123105264068
2002-03-29,240.81754138323817
2002-04-01,239.89717918286644
2002-04-02,240.37664962884043
2002-04-03,240.64864869710922
2002-04-04,238.49856588682627
2002-04-05,241.17941786554636
2002-04-08,242.37802891809346
2002-04-09,242.616346859121
2002-04-10,243.52479040999845
2002-04-11,241.47069990990076
2002-04-12,242.24372386351095
2002-04-15,240.17291214999335
2002-04-16,241.14608417832991
2002-04-17,240.8942526006537
2002-04-18,238.71454003337743
2002-04-19,239.9408540232669
2002-04-22,238.2970081338805
2002-04-23,237.50471381465394
2002-04-24,237.34591425862996
2002-04-25,233.97721002914997
2002-04-26,234.6461575225438
2002-04-29,232.62584484333456
2002-04-30,234.18978251771014
2002-05-01,232.11326322129187
2002-05-02,230.8858641687374
2002-05-03,225.74086722784753
2002-05-06,225.92178316230206
2002-05-07,227.66180161598834
2002-05-08,228.72926558711978
2002-05-09,225.55289207403996
2002-05-10,223.47767982345025
2002-05-13,223.56568696241428
2002-05-14,226.01998180842787
2002-05-15,225.74798109320992
2002-05-16,226.82219462238533
2002-05-17,223.09818379344097
2002-05-20,221.94286926491915
2002-05-21,222.54518972117918
2002-05-22,219.20726741655176
2002-05-23,220.4065001584643
2002-05-24,220.1522241849281
2002-05-27,221.19925279426334
2002-05-28,220.14230453855353
2002-05-29,220.0438206480083
2002-05-30,217.9718102104891
2002-05-31,218.3542425208592
2002-06-03,214.7711736019966
2002-06-04,210.67928921897834
2002-06-05,209.21085387000687
2002-06-06,203.2294453167956
2002-06-07,203.18832744044545
2002-06-10,206.71492567787715
2002-06-11,204.92522371210762
2002-06-12,200.86026403808793
2002-06-13,202.1745156459864
2002-06-14,199.00892436869316
2002-06-17,204.16495917200356
2002-06-18,202.91676771738378
2002-06-19,197.7507895626113
2002-06-20,190.03369298832627
2002-06-21,182.2925674322539
2002-06-24,180.0822923002603
2002-06-25,181.78428902604148
2002-06-26,172.8440356060442
2002-06-27,177.47417430371365
2002-06-28,180.46423112976132
2002-07-01,179.12966209109882
2002-07-02,176.59024514037083
2002-07-03,177.70714692259364
2002-07-04,179.70510636894724
2002-07-05,180.79159324873072
2002-07-08,178.05738724506696
2002-07-09,177.51289827914064
2002-07-10,177.84064231319064
2002-07-11,179.37796920899132
2002-07-12,181.47668242370742
2002-07-15,175.280839642026
2002-07-16,173.1654293061863
2002-07-17,175.27548306473005
2002-07-18,176.82018506177786
2002-07-19,173.83376244581953
2002-07-22,170.28629353188816
2002-07-23,170.2943787524415
2002-07-24,171.18965920755403
2002-07-25,167.6439217289093
2002-07-26,167.31557629008697
