Date,EMERGING MARKETS+CHINA A ONSH SMALL CAP
2017-11-10,5597.354194502011
2017-11-13,5581.4571753214805
2017-11-14,5529.336214088712
2017-11-15,5488.898606063056
2017-11-16,5523.604987698725
2017-11-17,5456.046440513817
2017-11-20,5478.595659147234
2017-11-21,5507.729128161557
2017-11-22,5490.6234743048335
2017-11-23,5445.302171476635
2017-11-24,5402.613774466599
2017-11-27,5390.43586501418
2017-11-28,5436.434010352301
2017-11-29,5463.920641339791
2017-11-30,5338.652627581774
2017-12-01,5372.80845931873
2017-12-04,5349.3414946157845
2017-12-05,5285.0572736137
2017-12-06,5274.363465379374
2017-12-07,5251.321807583711
2017-12-08,5302.665012707314
2017-12-11,5329.077453797172
2017-12-12,5318.1455525863075
2017-12-13,5336.7631488024845
2017-12-14,5341.625184112511
2017-12-15,5359.68845978409
2017-12-18,5347.425258917189
2017-12-19,5362.343771484364
2017-12-20,5326.3990779739825
2017-12-21,5339.030891274188
2017-12-22,5377.03179935396
2017-12-25,5347.644970142369
2017-12-26,5350.673206289514
2017-12-27,5357.495324298682
2017-12-28,5379.099125582234
2017-12-29,5389.196918399568
2018-01-01,5390.128751148289
2018-01-02,5437.447351565638
2018-01-03,5476.584845052775
2018-01-04,5472.6067102737525
2018-01-05,5522.824593087556
2018-01-08,5562.090911953086
2018-01-09,5557.354944275898
2018-01-10,5514.8871698934245
2018-01-11,5504.071775845087
2018-01-12,5484.620090493093
2018-01-15,5387.291963410378
2018-01-16,5421.360289502982
2018-01-17,5413.986340303275
2018-01-18,5417.78363921915
2018-01-19,5440.811766640795
2018-01-22,5463.647442156113
2018-01-23,5457.107987700501
2018-01-24,5457.0205721826
2018-01-25,5437.222144912797
2018-01-26,5476.598244574859
2018-01-29,5469.640589241387
2018-01-30,5400.002511521977
2018-01-31,5352.3585573077735
2018-02-01,5246.2223151422
2018-02-02,5199.102427296528
2018-02-05,5127.988081675198
2018-02-06,4966.803278952622
2018-02-07,4998.109493455405
2018-02-08,5018.636174652743
2018-02-09,4929.105373309449
2018-02-12,4982.932957527106
2018-02-13,4956.57070879734
2018-02-14,4979.541347947055
2018-02-15,4973.459248473824
2018-02-16,4982.216365010793
2018-02-19,5020.211465804043
2018-02-20,5024.58277061868
2018-02-21,5066.392402781202
2018-02-22,5071.8123009486635
2018-02-23,5133.623751636356
2018-02-26,5192.084293771828
2018-02-27,5194.418797142515
2018-02-28,5186.044915174513
2018-03-01,5211.2507379655535
2018-03-02,5129.046334423449
2018-03-05,5099.765789400353
2018-03-06,5119.52198458349
2018-03-07,5086.30940518395
2018-03-08,5144.930929638522
2018-03-09,5193.603772205478
2018-03-12,5259.5550160196
2018-03-13,5223.165751488548
2018-03-14,5217.500555320639
2018-03-15,5225.195028682941
2018-03-16,5231.522828885567
2018-03-19,5180.949658074008
2018-03-20,5215.769937911105
2018-03-21,5208.023773576309
2018-03-22,5177.647917406487
2018-03-23,4983.807973709785
2018-03-26,5009.950856272709
2018-03-27,5107.146680684768
2018-03-28,5068.867741949552
2018-03-29,5125.904337184725
2018-03-30,5155.7838127404575
2018-04-02,5172.549407516857
2018-04-03,5176.5435469492995
2018-04-04,5121.435414965652
2018-04-05,5179.2399874142475
2018-04-06,5166.183348023542
2018-04-09,5150.050199421447
2018-04-10,5155.007780092764
2018-04-11,5164.9252982333555
2018-04-12,5173.895699042243
2018-04-13,5170.415436115442
2018-04-16,5128.620364727012
2018-04-17,5095.816190217529
2018-04-18,5100.705782728504
2018-04-19,5130.117731848468
2018-04-20,5094.849725504649
2018-04-23,5073.758722365179
2018-04-24,5092.997896561476
2018-04-25,5080.463766186375
2018-04-26,5053.51968411445
2018-04-27,5063.818689179757
2018-04-30,5101.759856797906
2018-05-01,5135.588502534194
2018-05-02,5124.659131479823
2018-05-03,5114.702575816049
2018-05-04,5110.82061231562
2018-05-07,5149.492684334988
2018-05-08,5170.011015547509
2018-05-09,5163.601182811558
2018-05-10,5184.347503206385
2018-05-11,5166.543577648475
2018-05-14,5140.928851324572
2018-05-15,5165.840949465047
2018-05-16,5188.064368461695
2018-05-17,5175.393484295694
2018-05-18,5189.333743525987
2018-05-21,5210.312882338388
2018-05-22,5225.283951695114
2018-05-23,5209.44982731977
2018-05-24,5207.7935178389025
2018-05-25,5226.591454227686
2018-05-28,5248.515037011248
2018-05-29,5216.170847976042
2018-05-30,5117.364347072558
2018-05-31,5150.832677062461
