Date,AC ASIA ex JAPAN+CHINA A ONSH SMALL CAP
2017-11-10,5669.643033482068
2017-11-13,5659.942917811826
2017-11-14,5609.251621404596
2017-11-15,5568.646713890582
2017-11-16,5596.157408582374
2017-11-17,5518.4193387986215
2017-11-20,5546.498276276872
2017-11-21,5569.042285511137
2017-11-22,5550.976682459037
2017-11-23,5501.955037823977
2017-11-24,5459.552764123917
2017-11-27,5441.571255950334
2017-11-28,5488.475082611789
2017-11-29,5520.261308970011
2017-11-30,5392.915258357012
2017-12-01,5427.920905657812
2017-12-04,5399.692746121693
2017-12-05,5329.641546353729
2017-12-06,5318.385756502241
2017-12-07,5300.332070037903
2017-12-08,5352.997824351867
2017-12-11,5380.558756268939
2017-12-12,5372.292071223984
2017-12-13,5388.006906864882
2017-12-14,5392.140634994043
2017-12-15,5401.631194198074
2017-12-18,5365.887222982455
2017-12-19,5385.230202783606
2017-12-20,5348.0552602050375
2017-12-21,5365.276801524935
2017-12-22,5398.773644329874
2017-12-25,5366.405025906891
2017-12-26,5368.640086940104
2017-12-27,5370.637749992136
2017-12-28,5391.505429333984
2017-12-29,5399.067221514598
2018-01-01,5399.857443194627
2018-01-02,5447.708838539651
2018-01-03,5489.786346356375
2018-01-04,5479.8691735407365
2018-01-05,5529.963814940184
2018-01-08,5567.828832215624
2018-01-09,5565.61732072764
2018-01-10,5529.006994169583
2018-01-11,5515.324832144486
2018-01-12,5496.626299541013
2018-01-15,5389.763800149689
2018-01-16,5428.301443733168
2018-01-17,5419.894932876809
2018-01-18,5422.114495278463
2018-01-19,5453.2867517826235
2018-01-22,5475.0106310737665
2018-01-23,5472.149936583262
2018-01-24,5456.938353580122
2018-01-25,5431.530602833557
2018-01-26,5472.671640002777
2018-01-29,5470.073899909945
2018-01-30,5401.984016823705
2018-01-31,5348.420842528087
2018-02-01,5234.1203723553945
2018-02-02,5196.269164797727
2018-02-05,5127.094489707826
2018-02-06,4948.467193537115
2018-02-07,4978.2892973726775
2018-02-08,5007.250288612828
2018-02-09,4909.146380224458
2018-02-12,4963.717426635529
2018-02-13,4939.994012230455
2018-02-14,4953.416973122887
2018-02-15,4939.687377438673
2018-02-16,4945.631292753946
2018-02-19,4986.885451492837
2018-02-20,4998.393242063586
2018-02-21,5041.330684124817
2018-02-22,5043.533422735667
2018-02-23,5104.96833630838
2018-02-26,5165.247138601853
2018-02-27,5169.5855984462405
2018-02-28,5162.39927420271
2018-03-01,5193.385677413591
2018-03-02,5114.789379459141
2018-03-05,5078.736490583069
2018-03-06,5098.372619828704
2018-03-07,5066.734883971146
2018-03-08,5134.593119151983
2018-03-09,5178.0567714111
2018-03-12,5249.330772178744
2018-03-13,5213.658254694891
2018-03-14,5212.549769738353
2018-03-15,5224.156325678589
2018-03-16,5231.9130184814385
2018-03-19,5183.958941159415
2018-03-20,5214.742668974975
2018-03-21,5198.166299664812
2018-03-22,5165.446437545787
2018-03-23,4957.6282632282955
2018-03-26,4984.6610613792445
2018-03-27,5093.290877163999
2018-03-28,5053.250578941062
2018-03-29,5108.160945698027
2018-03-30,5139.502641309751
2018-04-02,5159.823507909364
2018-04-03,5159.567442881275
2018-04-04,5104.6534792041575
2018-04-05,5156.55329269453
2018-04-06,5148.706297624286
2018-04-09,5143.932855394058
2018-04-10,5153.741925031366
2018-04-11,5164.3863427288925
2018-04-12,5165.1598259847815
2018-04-13,5166.9721348223975
2018-04-16,5123.590827734856
2018-04-17,5077.776181277131
2018-04-18,5072.9649438467495
2018-04-19,5107.437751622573
2018-04-20,5067.77676647255
2018-04-23,5049.04500297775
2018-04-24,5075.093173676896
2018-04-25,5070.410288175964
2018-04-26,5033.474764383174
2018-04-27,5042.949981041231
2018-04-30,5087.006813940542
2018-05-01,5124.808469300942
2018-05-02,5117.046931996079
2018-05-03,5116.520144339386
2018-05-04,5108.055752844082
2018-05-07,5156.031394395694
2018-05-08,5183.197484790519
2018-05-09,5174.3697227422335
2018-05-10,5189.622440033628
2018-05-11,5173.4081486073555
2018-05-14,5157.114388755193
2018-05-15,5194.072230370538
2018-05-16,5206.554751933462
2018-05-17,5201.823676800631
2018-05-18,5227.767287247587
2018-05-21,5250.8200802305
2018-05-22,5255.979043355604
2018-05-23,5244.34845981949
2018-05-24,5245.006180181931
2018-05-25,5265.3889723401735
2018-05-28,5298.527486941506
2018-05-29,5267.630417227033
2018-05-30,5154.877982377672
2018-05-31,5197.210222707761
