Date,AC EUROPE SMALL CAP
2000-05-16,554.6073163298613
2000-05-17,554.3972276032251
2000-05-18,553.1945044136875
2000-05-19,546.4654491128575
2000-05-22,534.8986970703141
2000-05-23,529.9503580626465
2000-05-24,520.9057495741338
2000-05-25,527.402508903932
2000-05-26,523.069047367785
2000-05-29,524.9236080033181
2000-05-30,527.6862177722165
2000-05-31,533.0015418785298
2000-06-01,534.9321931308317
2000-06-02,541.6620220887532
2000-06-05,543.4911945222512
2000-06-06,541.3324897679598
2000-06-07,538.0883232653921
2000-06-08,540.9304402335063
2000-06-09,541.5103423725209
2000-06-12,541.3769818426143
2000-06-13,536.8604652844476
2000-06-14,538.6610169733794
2000-06-15,538.8491525313361
2000-06-16,537.4013928111513
2000-06-19,537.0123307121179
2000-06-20,537.2443679443926
2000-06-21,535.4015641152868
2000-06-22,537.6952698254703
2000-06-23,536.261210912251
2000-06-26,533.8010135832849
2000-06-27,533.8347650435044
2000-06-28,532.4320962958146
2000-06-29,528.003056282766
2000-06-30,527.3595710251554
2000-07-03,529.6676721958248
2000-07-04,530.9254967439206
2000-07-05,530.7474302598906
2000-07-06,528.5336262470328
2000-07-07,531.0061608086373
2000-07-10,531.4311063845503
2000-07-11,530.782017616663
2000-07-12,531.1397244249008
2000-07-13,532.120149662143
2000-07-14,536.33366307437
2000-07-17,539.9422521370251
2000-07-18,540.100636912733
2000-07-19,540.7246330516211
2000-07-20,543.4694454023114
2000-07-21,543.5036828755915
2000-07-24,543.618792041813
2000-07-25,540.8251190699685
2000-07-26,539.406393432898
2000-07-27,537.7565074992443
2000-07-28,537.2519720571997
2000-07-31,535.9823057349079
2000-08-01,536.5876410773601
2000-08-02,537.4155086313431
2000-08-03,534.2034322039736
2000-08-04,537.2122810948107
2000-08-07,537.6028131733607
2000-08-08,538.6716832638734
2000-08-09,540.062807122363
2000-08-10,537.0961196633365
2000-08-11,540.2421102278716
2000-08-14,544.0370649662559
2000-08-15,542.2540645195052
2000-08-16,541.6633338621479
2000-08-17,541.2049737578565
2000-08-18,543.1937870724981
2000-08-21,544.7373517364666
2000-08-22,545.4112066716066
2000-08-23,546.49007987909
2000-08-24,546.1913682406822
2000-08-25,546.7165249843858
2000-08-28,548.4088696810131
2000-08-29,550.190438462298
2000-08-30,550.774927295762
2000-08-31,557.1354799438592
2000-09-01,560.9545493737224
2000-09-04,564.3380788402279
2000-09-05,566.1940828676417
2000-09-06,568.5078414751671
2000-09-07,569.0633507358376
2000-09-08,570.7239349206958
2000-09-11,569.0998082544754
2000-09-12,563.8354749226161
2000-09-13,561.3300452837809
2000-09-14,565.8938486307236
2000-09-15,564.6256381254606
2000-09-18,560.8778426518046
2000-09-19,555.5512692177111
2000-09-20,555.1203789319758
2000-09-21,547.9104745155848
2000-09-22,540.9911130405012
2000-09-25,548.8592108903538
2000-09-26,545.7517076233084
2000-09-27,545.5596737423567
2000-09-28,543.2449356944995
2000-09-29,547.0595586776142
2000-10-02,546.0834279762009
2000-10-03,545.7971602031332
2000-10-04,542.5219290733847
2000-10-05,543.1410900038521
2000-10-06,541.0517601331043
2000-10-09,533.1621013053386
2000-10-10,532.5001022451854
2000-10-11,522.366818484314
2000-10-12,523.4369969147815
2000-10-13,518.5783749225709
2000-10-16,525.3649300345126
2000-10-17,523.007408360307
2000-10-18,515.4556331406687
2000-10-19,522.1341236870085
2000-10-20,527.7703107497008
2000-10-23,528.3629774135026
2000-10-24,531.4621649697157
2000-10-25,529.4360703537623
2000-10-26,526.7174398445277
2000-10-27,526.9024197434242
2000-10-30,527.374340099664
2000-10-31,528.8023623018742
2000-11-01,529.8974585954294
2000-11-02,530.1672034864152
2000-11-03,531.516341777044
2000-11-06,531.8381631137141
2000-11-07,530.177108001801
2000-11-08,529.8442302848316
2000-11-09,525.9205061232664
2000-11-10,521.3441566157136
2000-11-13,513.6549196464615
2000-11-14,517.0841765584524
2000-11-15,517.6446417595679
2000-11-16,516.197902216678
2000-11-17,515.3627390537116
2000-11-20,512.10173219959
2000-11-21,508.8582679340577
2000-11-22,501.32437293918645
2000-11-23,497.3263785192233
2000-11-24,502.68217172333027
2000-11-27,505.102623245032
2000-11-28,498.4876805974765
2000-11-29,493.6853210223756
2000-11-30,485.23659240527167
2000-12-01,490.17901434050754
2000-12-04,485.1868905759513
2000-12-05,490.5499192579299
2000-12-06,496.57824864634955
2000-12-07,491.6073330779506
2000-12-08,495.9140670030355
2000-12-11,501.8255020892656
2000-12-12,500.3578731694375
2000-12-13,498.66291807741663
2000-12-14,495.4488974554368
2000-12-15,488.9240338101368
2000-12-18,487.1153214151971
2000-12-19,485.22833926162525
2000-12-20,475.19976405185037
2000-12-21,470.59261086896464
2000-12-22,473.09324261121264
2000-12-25,473.06708383971926
2000-12-26,472.6025382530356
2000-12-27,474.82102480860334
2000-12-28,477.75416686360313
2000-12-29,480.2720641654111
2001-01-01,480.31013108174847
2001-01-02,477.14739228137387
2001-01-03,470.4961507423134
2001-01-04,475.40465914199
2001-01-05,471.99433981360266
2001-01-08,468.32720171383943
2001-01-09,468.0456401050844
2001-01-10,467.5058956547474
2001-01-11,470.171824553853
2001-01-12,473.43200471633025
2001-01-15,475.17580618388934
2001-01-16,473.4186573211818
2001-01-17,482.54711806897075
2001-01-18,482.79410518161046
2001-01-19,487.1769361920989
2001-01-22,485.56219713850527
2001-01-23,484.24010702136627
2001-01-24,488.0672877283401
2001-01-25,489.1133125784889
2001-01-26,487.61656990898
2001-01-29,489.11143801326
2001-01-30,490.10141315303
2001-01-31,491.52287560930904
2001-02-01,490.2327721576397
2001-02-02,489.7922609895335
2001-02-05,486.2873051799448
2001-02-06,488.8085144001888
2001-02-07,485.3106191262472
2001-02-08,487.5102946090363
2001-02-09,484.1304939421285
2001-02-12,483.3773008032795
2001-02-13,485.0228888750453
2001-02-14,482.32578694693154
2001-02-15,486.3502759647851
2001-02-16,482.43227259933127
2001-02-19,479.46444191780523
2001-02-20,480.90825550154204
2001-02-21,474.31025840067747
2001-02-22,470.9850181484405
2001-02-23,468.4340696466064
2001-02-26,471.22151739429637
2001-02-27,470.743924042465
2001-02-28,468.476502615898
2001-03-01,463.3234568036649
2001-03-02,464.3492914630546
2001-03-05,466.95392939057047
2001-03-06,471.83806951749114
2001-03-07,472.6221845200725
2001-03-08,472.800707175878
2001-03-09,469.9004520680462
2001-03-12,462.853328713255
2001-03-13,457.69667216796597
2001-03-14,449.1931017047406
2001-03-15,451.0395005500583
2001-03-16,449.17081182762445
2001-03-19,445.18379136095274
2001-03-20,446.99040205234866
2001-03-21,440.69750573448084
2001-03-22,430.3337806203293
2001-03-23,433.65300313230705
2001-03-26,438.03304284549193
2001-03-27,439.4859191126285
2001-03-28,440.103910620263
2001-03-29,439.47720970179756
2001-03-30,440.65740933602615
2001-04-02,439.6214084665957
2001-04-03,430.998061031428
2001-04-04,426.3837593240221
2001-04-05,433.25162921037565
2001-04-06,433.2490318542909
2001-04-09,433.31813508726896
2001-04-10,437.8774294646315
2001-04-11,441.61965867823426
2001-04-12,442.34563225771035
2001-04-13,442.3108603528194
2001-04-16,443.84820585926775
2001-04-17,442.3302270837416
2001-04-18,449.5051321636337
2001-04-19,450.5503342121664
2001-04-20,449.3682556389121
2001-04-23,448.92149062068063
2001-04-24,450.4917583916326
2001-04-25,450.850872779576
2001-04-26,452.4364468327513
2001-04-27,455.9138179328161
2001-04-30,460.0451860364824
2001-05-01,459.87296430133324
2001-05-02,461.8198017491945
2001-05-03,460.80895005417057
2001-05-04,460.9162376979449
2001-05-07,462.16107492763757
2001-05-08,463.5922860178029
2001-05-09,461.5015661408546
2001-05-10,463.24909634009833
2001-05-11,464.54618785451987
2001-05-14,463.6237185968223
2001-05-15,463.1235019677339
2001-05-16,461.8749082065943
2001-05-17,465.9802137730283
2001-05-18,468.46437436879705
2001-05-21,471.3654731340033
2001-05-22,474.12226534553156
2001-05-23,473.94776509517686
2001-05-24,473.1857094765234
2001-05-25,474.53737234292424
2001-05-28,473.736576577993
2001-05-29,472.86711305319864
2001-05-30,469.9854792035462
2001-05-31,470.99105718319436
2001-06-01,470.9165170097355
2001-06-04,471.61576495536997
2001-06-05,472.3223007195367
2001-06-06,470.9770274191982
2001-06-07,469.45887206356196
2001-06-08,469.56401646016155
2001-06-11,467.37092822482555
2001-06-12,461.11029149983557
2001-06-13,462.4840552127442
2001-06-14,458.9378680469025
2001-06-15,455.3744613955031
2001-06-18,453.0437100751515
2001-06-19,452.95866688925355
2001-06-20,448.51981328992514
2001-06-21,449.65185141075426
2001-06-22,448.56416841781015
2001-06-25,445.2664487386538
2001-06-26,440.0005153225266
2001-06-27,439.9381740686066
2001-06-28,441.2488407810251
2001-06-29,443.2849161294359
2001-07-02,443.99606816440485
2001-07-03,442.45214066814304
2001-07-04,441.3096807110062
2001-07-05,438.96146477450566
2001-07-06,432.9611581437163
2001-07-09,429.96936325029867
2001-07-10,428.9371422318939
2001-07-11,424.05665317636567
2001-07-12,427.7788856619945
2001-07-13,426.6862425750744
2001-07-16,424.74551557408864
2001-07-17,422.4313494660539
2001-07-18,420.06605586012546
2001-07-19,422.0520861251257
2001-07-20,420.96005354815804
2001-07-23,421.4085740570107
2001-07-24,418.74741413705635
2001-07-25,415.9470034546034
2001-07-26,416.72877050021424
2001-07-27,419.2195024815631
2001-07-30,419.89972984958325
2001-07-31,422.111142311387
2001-08-01,424.54587077548103
2001-08-02,426.5339761240475
2001-08-03,425.2780070753772
2001-08-06,424.1513534979425
2001-08-07,422.71260551471227
2001-08-08,420.9506689984812
2001-08-09,415.8178809655527
2001-08-10,414.9919702727855
2001-08-13,414.0913591249198
2001-08-14,415.810899157188
2001-08-15,414.835101201973
2001-08-16,413.6295393301429
2001-08-17,411.66852466561534
2001-08-20,410.34185110347465
2001-08-21,411.5304859171653
2001-08-22,410.38941048001675
2001-08-23,410.89045557646205
2001-08-24,412.82957352350263
2001-08-27,413.9978219055023
2001-08-28,413.42035015127783
2001-08-29,412.18689676560456
2001-08-30,409.78812296473006
2001-08-31,408.5874255013039
2001-09-03,405.3861543177268
2001-09-04,406.4906750940639
2001-09-05,404.14296958298013
2001-09-06,398.41095778428013
2001-09-07,393.44614797159846
2001-09-10,386.10749625884387
2001-09-11,374.19229104516177
2001-09-12,368.92759177121417
2001-09-13,369.3294592761629
2001-09-14,359.612672248197
2001-09-17,354.1951090981565
2001-09-18,350.85839459581433
2001-09-19,348.63481067880275
2001-09-20,336.79569976509714
2001-09-21,325.59703170830073
2001-09-24,333.5407234284509
2001-09-25,336.21507011968544
2001-09-26,340.05556808020015
2001-09-27,339.4599111583052
2001-09-28,345.2956428280927
2001-10-01,344.8250679920791
2001-10-02,343.9912653495548
2001-10-03,342.7179875765805
2001-10-04,349.1394696928775
2001-10-05,348.9716522830566
2001-10-08,346.70515402995414
2001-10-09,348.5126362397109
2001-10-10,351.0510000922531
2001-10-11,358.9763126627446
2001-10-12,358.9955983065523
2001-10-15,358.01936086832706
2001-10-16,361.211453126623
2001-10-17,365.8186786884859
2001-10-18,363.81324840343393
2001-10-19,362.8879563168877
2001-10-22,364.42380720668075
2001-10-23,367.7095437485971
2001-10-24,368.4804937047982
2001-10-25,367.78239495420365
2001-10-26,371.37758365739165
2001-10-29,370.26295286663594
2001-10-30,364.93056014868813
2001-10-31,367.8346843588043
2001-11-01,368.1502956862565
2001-11-02,368.93657359287243
2001-11-05,372.6150966524645
2001-11-06,373.8888005540947
2001-11-07,374.9473131777428
2001-11-08,379.2262158066928
2001-11-09,379.51219202534355
2001-11-12,376.83235971385864
2001-11-13,382.6652790924347
2001-11-14,386.1634658755513
2001-11-15,389.01493106596496
2001-11-16,389.8981303744438
2001-11-19,395.6569060436751
2001-11-20,394.39867504832046
2001-11-21,394.08558069036866
2001-11-22,395.64200727960366
2001-11-23,395.81179149562786
2001-11-26,398.2562038624817
2001-11-27,396.8770716514685
2001-11-28,394.7630482973751
2001-11-29,393.741352690327
2001-11-30,393.8515128903279
2001-12-03,391.93147466582496
2001-12-04,393.1752975303871
2001-12-05,398.2520804446824
2001-12-06,401.32713734583325
2001-12-07,402.6893363288328
2001-12-10,401.7560055627494
2001-12-11,401.5438568454541
2001-12-12,399.8585399236449
2001-12-13,395.3821390579705
2001-12-14,394.04373147150204
2001-12-17,394.95533215136777
2001-12-18,395.69434942406156
2001-12-19,394.74489018947145
2001-12-20,393.6127987438365
2001-12-21,395.3087928051581
2001-12-24,396.7512289511636
2001-12-25,396.8536422439468
2001-12-26,397.4116175155977
2001-12-27,399.6827142260537
2001-12-28,401.97828908864784
2001-12-31,402.34788536085335
2002-01-01,402.3281003980028
2002-01-02,401.6065085524514
2002-01-03,406.3675057976339
2002-01-04,409.8400767041616
2002-01-07,411.87896426915216
2002-01-08,411.3654288316967
2002-01-09,412.0613898272213
2002-01-10,410.0806813663
2002-01-11,411.6650465468741
2002-01-14,408.38634287668697
2002-01-15,407.97753171137276
2002-01-16,406.0445047538069
2002-01-17,408.4398563680006
2002-01-18,407.90026633237585
2002-01-21,407.4145498089501
2002-01-22,407.60087110500496
2002-01-23,407.03984521583686
2002-01-24,409.30632108390273
2002-01-25,409.8695444737748
2002-01-28,410.30682912978233
2002-01-29,409.8918899262142
2002-01-30,407.47674922014784
2002-01-31,410.00820209516814
2002-02-01,410.7328275553037
2002-02-04,408.8752897632154
2002-02-05,405.77395631134226
2002-02-06,404.3174313070067
2002-02-07,403.3990032268792
2002-02-08,402.98472713724976
2002-02-11,404.4036323167113
2002-02-12,404.96762632717025
2002-02-13,405.69847939323125
2002-02-14,407.1111606038306
2002-02-15,406.9472619979883
2002-02-18,406.13249006819603
2002-02-19,402.9824446802994
2002-02-20,401.80598143619784
2002-02-21,403.19008789829263
2002-02-22,400.6931498428147
2002-02-25,402.5357893670598
2002-02-26,404.8390026479817
2002-02-27,407.22139812061164
2002-02-28,407.26477634642646
2002-03-01,409.65942221474637
2002-03-04,414.25147092590845
2002-03-05,414.5718401965499
2002-03-06,414.31748370188836
2002-03-07,417.0112631112561
2002-03-08,419.39316682766656
2002-03-11,419.4944966211185
2002-03-12,416.5735620135186
2002-03-13,416.4918141907428
2002-03-14,416.6894099576151
2002-03-15,417.3447384513599
2002-03-18,419.07499831742484
2002-03-19,419.2261971592643
2002-03-20,419.43375951618447
2002-03-21,420.56399497124886
2002-03-22,422.84997265060446
2002-03-25,423.2038085864216
2002-03-26,422.2926542598832
2002-03-27,424.0810887841774
2002-03-28,425.9920288176608
2002-03-29,425.9287082616969
2002-04-01,426.29096920632423
2002-04-02,426.3788569532861
2002-04-03,425.69077637529364
2002-04-04,424.7858594454204
2002-04-05,427.3225582773659
2002-04-08,425.1277721183318
2002-04-09,425.98300294111675
2002-04-10,426.3986253328352
2002-04-11,425.93089078967313
2002-04-12,425.9229826964764
2002-04-15,426.0226309934198
2002-04-16,427.56580319546725
2002-04-17,429.1140589578777
2002-04-18,428.8796775710723
2002-04-19,429.97221463836394
2002-04-22,428.9092612694984
2002-04-23,428.7510495543856
2002-04-24,428.6468003067422
2002-04-25,425.94516082454123
2002-04-26,426.94196117469295
2002-04-29,425.9147950023754
2002-04-30,425.7142904488142
2002-05-01,425.74012093044973
2002-05-02,426.9296694095987
2002-05-03,425.431619376465
2002-05-06,424.53093107416737
2002-05-07,422.16500214388805
2002-05-08,426.018696126362
2002-05-09,426.6271399536089
2002-05-10,425.614322891887
2002-05-13,425.6756292791893
2002-05-14,428.30231281793044
2002-05-15,429.0094449490791
2002-05-16,429.0158020169409
2002-05-17,428.058137816433
2002-05-20,428.6418471888014
2002-05-21,428.59572178334236
2002-05-22,425.1153484545798
2002-05-23,424.34989491453575
2002-05-24,423.85408049407
2002-05-27,424.7131325860831
2002-05-28,422.6625296494629
2002-05-29,419.9440192759301
2002-05-30,417.1979465564631
2002-05-31,418.7405769570939
2002-06-03,417.11379928416784
2002-06-04,412.40766583664055
2002-06-05,412.10026335047684
2002-06-06,411.1194896015061
2002-06-07,407.0856646600351
2002-06-10,407.92339059790834
2002-06-11,409.94218844749116
2002-06-12,405.0588565110175
2002-06-13,401.7065125166781
2002-06-14,392.12502578367344
2002-06-17,397.31457185312695
2002-06-18,396.4283781498042
2002-06-19,390.7540438590389
2002-06-20,384.47705186387066
2002-06-21,383.3034096683422
2002-06-24,376.60846591766926
2002-06-25,380.4591643158613
2002-06-26,371.64687754574936
2002-06-27,376.8132593487152
2002-06-28,380.5551880755098
2002-07-01,382.2142354249179
2002-07-02,375.81665499471114
2002-07-03,369.26404401273874
2002-07-04,371.09285971756236
2002-07-05,377.6294631209829
2002-07-08,377.1026561132457
2002-07-09,374.2748643775586
2002-07-10,369.97333650342694
2002-07-11,361.0311445934913
2002-07-12,361.2223739234954
2002-07-15,351.72488980577
2002-07-16,347.4062348702963
2002-07-17,351.5674705652924
2002-07-18,355.6263104075547
2002-07-19,349.44816722602695
2002-07-22,342.05019246976394
2002-07-23,337.5162790804666
2002-07-24,327.69168853626
2002-07-25,331.83061257495564
2002-07-26,332.0915120947491
2002-07-29,340.8939557578965
2002-07-30,342.06307174205085
2002-07-31,343.16217642104255
2002-08-01,338.8800593543296
