Date,ACWI ex AUSTRALIA SMALL CAP
2010-01-06,767.2784673106274
2010-01-07,772.3678987657546
2010-01-08,777.0907818499542
2010-01-11,770.24207644564
2010-01-12,763.3215664190814
2010-01-13,768.7902952987254
2010-01-14,775.0168575720667
2010-01-15,775.0480490671971
2010-01-18,775.0270957808685
2010-01-19,784.8909524645888
2010-01-20,783.81914909343
2010-01-21,776.4626212438352
2010-01-22,760.7339942674182
2010-01-25,759.2948042576041
2010-01-26,756.9465514403491
2010-01-27,756.3720467223695
2010-01-28,756.1166588174664
2010-01-29,752.8182146959358
2010-02-01,759.6252955146457
2010-02-02,766.3215254980021
2010-02-03,766.1809430376185
2010-02-04,752.1224610320395
2010-02-05,749.9935045093692
2010-02-08,742.4760758752815
2010-02-09,747.8154499761082
2010-02-10,751.4451334723127
2010-02-11,764.6171373334068
2010-02-12,767.6831743528866
2010-02-15,768.1146398212848
2010-02-16,772.3515558949382
2010-02-17,781.3703112203768
2010-02-18,786.0164034179179
2010-02-19,789.8866124000606
2010-02-22,789.9282530988471
2010-02-23,784.0737819917584
2010-02-24,784.1516675465393
2010-02-25,785.1790287778227
2010-02-26,782.7580964080882
2010-03-01,802.2612939580573
2010-03-02,806.0396493052083
2010-03-03,803.715860797543
2010-03-04,808.6474484300747
2010-03-05,820.1056272688885
2010-03-08,820.7284264612116
2010-03-09,825.3700144143604
2010-03-10,826.3241556490326
2010-03-11,827.9967411287995
2010-03-12,826.4766129948854
2010-03-15,828.9937108316482
2010-03-16,830.2508320579346
2010-03-17,838.9850603573299
2010-03-18,843.230292344081
2010-03-19,841.6876410579271
2010-03-22,846.6083200018317
2010-03-23,852.8350077851363
2010-03-24,857.1634303735572
2010-03-25,855.432195062811
2010-03-26,854.1353359514259
2010-03-29,855.2190453690293
2010-03-30,859.693589549115
2010-03-31,851.2062984952955
2010-04-01,859.9430770287489
2010-04-02,860.2638916725499
2010-04-05,871.7735811641235
2010-04-06,883.8005833357267
2010-04-07,885.6244397015547
2010-04-08,883.2667723696587
2010-04-09,885.2495371261167
2010-04-12,878.2444267760287
2010-04-13,878.9853231029646
2010-04-14,887.7105767520692
2010-04-15,894.4156636886268
2010-04-16,887.4080660047949
2010-04-19,880.8831256038351
2010-04-20,892.4018622409658
2010-04-21,901.8226946737379
2010-04-22,910.4499858953639
2010-04-23,914.6125070799314
2010-04-26,919.9341808032709
2010-04-27,902.1214527030799
2010-04-28,901.0813409373924
2010-04-29,911.9935269649476
2010-04-30,898.6998922524933
2010-05-03,913.3552406177331
2010-05-04,898.8418629653531
2010-05-05,895.4115536370698
2010-05-06,880.5493844489282
2010-05-07,858.2493640047501
2010-05-10,888.716207931812
2010-05-11,898.1173801653788
2010-05-12,916.0204185210698
2010-05-13,921.9029494985574
2010-05-14,912.5617501152814
2010-05-17,909.2817503517915
2010-05-18,898.6910214297808
2010-05-19,885.3700755625869
2010-05-20,853.4445591241474
2010-05-21,845.9512268041871
2010-05-24,851.8542194931896
2010-05-25,845.7228703890231
2010-05-26,855.9957135249624
2010-05-27,882.2370946780566
2010-05-28,875.2038872951618
2010-05-31,881.7708876091913
2010-06-01,864.57229395683
2010-06-02,881.2758718557216
2010-06-03,892.393876281657
2010-06-04,877.1216081042359
2010-06-07,864.4116119598223
2010-06-08,862.9199658170351
2010-06-09,860.1446576582999
2010-06-10,878.1386817195744
2010-06-11,887.1984495880151
2010-06-14,885.095099714361
2010-06-15,897.4432945929224
2010-06-16,895.749526261187
2010-06-17,893.1851541889301
2010-06-18,894.3029588897177
2010-06-21,896.1477741301318
2010-06-22,890.9364515241925
2010-06-23,888.999644840723
2010-06-24,873.7935738740467
2010-06-25,879.623906129298
2010-06-28,876.9857203665572
2010-06-29,858.9351499763943
2010-06-30,848.3713999055633
2010-07-01,828.7496484490395
2010-07-02,818.1966617770635
2010-07-05,822.5676741098898
2010-07-06,819.9568550156393
2010-07-07,836.226365079152
2010-07-08,843.1350851350965
2010-07-09,854.1090892890236
2010-07-12,853.26444647999
2010-07-13,863.8463814388475
2010-07-14,861.0217172125397
2010-07-15,848.5302836598328
2010-07-16,826.4712828817159
2010-07-19,824.8554787241965
2010-07-20,835.6434757171804
2010-07-21,836.4732632877138
2010-07-22,848.9442188664071
2010-07-23,865.9513129442909
2010-07-26,871.5978588943392
2010-07-27,866.0342839737884
2010-07-28,858.7773590092794
2010-07-29,855.2068904054323
2010-07-30,857.9430979064567
2010-08-02,864.1027650760522
2010-08-03,859.7014602189722
2010-08-04,867.4421614676678
2010-08-05,864.7409865903787
2010-08-06,855.9871936419357
2010-08-09,865.4447899806291
2010-08-10,861.3941772814419
2010-08-11,847.7236428260865
2010-08-12,845.3066500197547
2010-08-13,848.7474806387374
2010-08-16,847.5368867318906
2010-08-17,857.385860440395
2010-08-18,860.9133807917988
2010-08-19,850.460536770688
2010-08-20,854.9032107530215
2010-08-23,852.9017209402554
2010-08-24,841.2017760807598
2010-08-25,844.8513488000544
2010-08-26,838.459165461287
2010-08-27,851.6311157646004
2010-08-30,846.9082148837915
2010-08-31,843.235189500019
2010-09-01,858.882637356174
2010-09-02,867.2591807573623
2010-09-03,875.6361559826737
2010-09-06,878.6120058874832
2010-09-07,877.3394662994216
2010-09-08,880.1391144530992
2010-09-09,884.8273358911731
2010-09-10,888.1075860360497
2010-09-13,893.5745988350084
2010-09-14,887.5548893058856
2010-09-15,884.7509487116602
2010-09-16,876.9355276746925
2010-09-17,884.2482002172145
2010-09-20,894.6987995945732
2010-09-21,889.7000516907369
2010-09-22,869.1405919040569
2010-09-23,868.6235110826854
2010-09-24,876.4147179951547
2010-09-27,878.0155140369699
2010-09-28,878.2819490088253
2010-09-29,878.7034945535712
2010-09-30,874.461787050179
2010-10-01,873.2486357375749
2010-10-04,869.9263781518787
2010-10-05,876.315226327525
2010-10-06,875.0538415276742
2010-10-07,872.2305009481638
2010-10-08,877.457152679623
2010-10-11,881.9522757507231
2010-10-12,884.1296740811359
2010-10-13,889.0109306955443
2010-10-14,883.3934738937058
2010-10-15,884.2726126306131
2010-10-18,889.3240714127182
2010-10-19,885.9861753758853
2010-10-20,883.5096049835207
2010-10-21,881.6918415918981
2010-10-22,889.3474849233802
2010-10-25,892.8836652546485
2010-10-26,896.7577917817467
2010-10-27,895.8263147357937
2010-10-28,889.2660349949928
2010-10-29,892.9917664998948
2010-11-01,893.9528602180792
2010-11-02,893.895834623757
2010-11-03,895.4566351580006
2010-11-04,901.4443761730814
2010-11-05,916.5366546551775
2010-11-08,925.2162224707083
2010-11-09,920.1882371740888
2010-11-10,933.0766094700889
2010-11-11,932.7649601781469
2010-11-12,917.8411590999403
2010-11-15,924.2740364481549
2010-11-16,910.0371964911268
2010-11-17,913.5539271356286
2010-11-18,924.2150255152842
2010-11-19,922.8389678935887
2010-11-22,929.3890239483945
2010-11-23,928.7390366633888
2010-11-24,942.7178533182456
2010-11-25,946.7208756945872
2010-11-26,949.3630819335408
2010-11-29,954.1036447075396
2010-11-30,955.6604338662521
2010-12-01,970.1453184177473
2010-12-02,978.1151925679131
2010-12-03,971.9571275901824
2010-12-06,982.3123218330984
2010-12-07,982.3495075029829
2010-12-08,988.005206487551
2010-12-09,992.820378118514
2010-12-10,996.0741995588986
2010-12-13,988.3978083712697
2010-12-14,990.3370033909852
2010-12-15,990.080931748095
2010-12-16,1001.3010226142846
2010-12-17,1007.1679660447572
2010-12-20,1011.5247114792857
2010-12-21,1018.3927310551684
2010-12-22,1022.7920785035782
2010-12-23,1024.9184835609665
2010-12-24,1021.0115466956188
2010-12-27,1019.2463674747768
2010-12-28,1020.8643239801875
2010-12-29,1026.02887602959
