Date,AC PACIFIC ex JAPAN SMALL CAP
2000-08-14,469.5804243321593
2000-08-15,467.22935885132114
2000-08-16,472.82822860784137
2000-08-17,474.53443058513466
2000-08-18,476.27056520608863
2000-08-21,478.97517463687564
2000-08-22,480.6690356383874
2000-08-23,476.49327093418805
2000-08-24,469.1029053734009
2000-08-25,466.41694176501136
2000-08-28,467.2908870505796
2000-08-29,468.24833679277134
2000-08-30,466.8886458240514
2000-08-31,468.5245521933706
2000-09-01,462.05460362825454
2000-09-04,466.60747998154307
2000-09-05,472.26870925200916
2000-09-06,472.0090920796671
2000-09-07,468.9325159217571
2000-09-08,470.28822054563744
2000-09-11,465.98082794905156
2000-09-12,462.3977086549012
2000-09-13,460.72280648028976
2000-09-14,454.97099632101276
2000-09-15,451.3253793133057
2000-09-18,437.60317986745713
2000-09-19,433.3923080797558
2000-09-20,439.09192393157343
2000-09-21,432.79670087679165
2000-09-22,409.4639446991104
2000-09-25,419.60062969163624
2000-09-26,417.695505056775
2000-09-27,418.61588714361557
2000-09-28,418.92290766664564
2000-09-29,419.1580006773931
2000-10-02,414.72621938012804
2000-10-03,417.4488037870339
2000-10-04,416.10114415375864
2000-10-05,418.05917651478865
2000-10-06,421.7991793577405
2000-10-09,415.4552098805352
2000-10-10,414.6083196814595
2000-10-11,407.3606532794242
2000-10-12,408.6856582691588
2000-10-13,405.8494974748206
2000-10-16,414.28152271510334
2000-10-17,408.15201281668607
2000-10-18,403.80462734524923
2000-10-19,404.1238773860054
2000-10-20,415.9057614808033
2000-10-23,414.97240375114063
2000-10-24,415.2276452692161
2000-10-25,417.87921576705514
2000-10-26,416.4188267722527
2000-10-27,409.8408286425695
2000-10-30,405.51667478572347
2000-10-31,402.51652061365445
2000-11-01,404.75859210085525
2000-11-02,404.93077369394354
2000-11-03,409.5135963324109
2000-11-06,412.0020087666788
2000-11-07,413.18197763886536
2000-11-08,415.7318526298044
2000-11-09,414.1827104743188
2000-11-10,411.8446703762686
2000-11-13,403.3549664365365
2000-11-14,406.9076005472374
2000-11-15,406.0298221311049
2000-11-16,405.8983467081338
2000-11-17,405.135429982015
2000-11-20,400.4889666732873
2000-11-21,400.9973620938424
2000-11-22,401.91250435465844
2000-11-23,400.03405848488757
2000-11-24,404.37205069206544
2000-11-27,403.286302369632
2000-11-28,397.4573978565977
2000-11-29,390.92383557182774
2000-11-30,382.9810076918183
2000-12-01,386.7676432204089
2000-12-04,379.60104370591296
2000-12-05,382.8553813137236
2000-12-06,385.34290951449805
2000-12-07,382.81702105658997
2000-12-08,384.57470543224844
2000-12-11,390.746553732121
2000-12-12,389.79170357880497
2000-12-13,391.4697340372558
2000-12-14,385.21180376721617
2000-12-15,376.8134824082359
2000-12-18,372.7940863773835
2000-12-19,373.74223029167416
2000-12-20,363.86988602970035
2000-12-21,357.8590710966787
2000-12-22,354.55357644936055
2000-12-25,354.64977873969804
2000-12-26,352.19367562053384
2000-12-27,351.60482283511953
2000-12-28,354.1347107989822
2000-12-29,350.30473088682487
2001-01-01,350.31138237010833
2001-01-02,347.4759628107575
2001-01-03,346.6191457468953
2001-01-04,355.9022239185972
2001-01-05,358.8437061213938
2001-01-08,361.50843427749913
2001-01-09,366.24315087055874
2001-01-10,364.5525861159286
2001-01-11,357.82765513812575
2001-01-12,360.44024888093816
2001-01-15,362.4841365133724
2001-01-16,365.05405136906757
2001-01-17,367.8471850902019
2001-01-18,366.2403701987916
2001-01-19,375.4684607577138
2001-01-22,380.0783213132061
2001-01-23,379.24313602556066
2001-01-24,384.62126008759674
2001-01-25,386.3833086412474
2001-01-26,384.3815306837872
2001-01-29,386.92661794377165
2001-01-30,384.35137551606203
2001-01-31,387.6421021527923
2001-02-01,385.35272464594834
2001-02-02,392.11917931647747
2001-02-05,386.1429776333505
2001-02-06,388.90151538972077
2001-02-07,383.4077435508023
2001-02-08,388.6488574266545
2001-02-09,388.45226445259976
2001-02-12,388.08623886280213
2001-02-13,392.5260043551745
2001-02-14,391.68503780345554
2001-02-15,399.693400438857
2001-02-16,396.0465620771797
2001-02-19,392.67690934243865
2001-02-20,400.1727644293008
2001-02-21,397.56349939376133
2001-02-22,395.16909903769925
2001-02-23,396.42766087549063
2001-02-26,396.3518650992253
2001-02-27,391.8030871478314
2001-02-28,390.56935168156065
2001-03-01,381.6931892614274
2001-03-02,377.8810079052125
2001-03-05,380.0214082572563
2001-03-06,380.62081516628473
2001-03-07,381.63336008800326
2001-03-08,379.4103281618658
2001-03-09,378.47693806973155
2001-03-12,372.64280100386844
2001-03-13,370.9223333833299
2001-03-14,373.5560934947091
2001-03-15,373.23640296147545
2001-03-16,376.8898585766031
2001-03-19,372.7964835022786
2001-03-20,370.8718134585903
2001-03-21,371.68353637167246
2001-03-22,375.2598376633368
2001-03-23,374.0661926669258
2001-03-26,377.1967546314524
2001-03-27,374.02020615978057
2001-03-28,375.46410854123457
2001-03-29,375.5744213980149
2001-03-30,373.8661749445325
2001-04-02,370.798324144728
2001-04-03,363.96540231845034
2001-04-04,354.11995335881664
2001-04-05,358.0679458691142
2001-04-06,360.27535652320813
2001-04-09,356.23478872950506
2001-04-10,361.7564043103515
2001-04-11,367.73205781175716
2001-04-12,369.543886716207
2001-04-13,370.505699230562
2001-04-16,372.44748538489785
2001-04-17,371.7323216191735
2001-04-18,380.05307423717056
2001-04-19,380.2958224763619
2001-04-20,375.60063764073544
2001-04-23,375.9843782336925
2001-04-24,377.74894588328954
2001-04-25,375.33659580013216
2001-04-26,375.57069402007335
2001-04-27,378.723807574628
2001-04-30,382.628138396876
2001-05-01,382.354913761205
2001-05-02,386.010286924611
2001-05-03,385.6329091989757
2001-05-04,380.9172076262452
2001-05-07,382.6556889306356
2001-05-08,383.13072903999836
2001-05-09,385.6218395611183
2001-05-10,387.12394423548886
2001-05-11,391.98027987814123
2001-05-14,391.00266777938964
2001-05-15,390.83869003486893
2001-05-16,387.80480697558903
2001-05-17,394.8236430529837
2001-05-18,395.45550557054565
2001-05-21,397.1574413281315
2001-05-22,400.31406682933334
2001-05-23,406.9454158020849
2001-05-24,411.0187500811841
2001-05-25,412.5360972653345
2001-05-28,410.1203189166723
2001-05-29,410.9285727521913
2001-05-30,407.36973916149725
2001-05-31,410.12793130773895
2001-06-01,409.2336915370102
2001-06-04,409.3209614234652
2001-06-05,409.3202008576017
2001-06-06,412.42534223580395
2001-06-07,412.75784889266765
2001-06-08,417.95193386195484
2001-06-11,420.2210773715032
2001-06-12,416.6363505669124
2001-06-13,416.9184665532417
2001-06-14,409.4343208992889
2001-06-15,408.16101142013275
2001-06-18,405.3153931927216
2001-06-19,405.9048282332808
2001-06-20,407.0642685380107
2001-06-21,409.0585191930481
2001-06-22,409.03012699575385
2001-06-25,407.3571809279065
2001-06-26,404.88607871546327
2001-06-27,405.20077540298325
2001-06-28,406.50095854777334
2001-06-29,411.4132470090177
2001-07-02,408.892651511774
2001-07-03,408.3558919338853
2001-07-04,407.4107000460561
2001-07-05,410.14498651728127
2001-07-06,403.19145826720967
2001-07-09,396.47820392738976
2001-07-10,394.2274385822502
2001-07-11,385.97280553520346
2001-07-12,394.23944727790405
2001-07-13,392.75590503226505
2001-07-16,390.97916635325646
2001-07-17,390.2217698897422
2001-07-18,380.80518346451436
2001-07-19,380.7550761806534
2001-07-20,378.29323105860396
2001-07-23,377.4742441255037
2001-07-24,374.43113100306425
2001-07-25,372.1903887054293
2001-07-26,376.85096549531096
2001-07-27,380.22409637194016
2001-07-30,379.52680506714745
2001-07-31,379.55630440695666
2001-08-01,382.6495749659654
2001-08-02,384.29191514854995
2001-08-03,383.2549498922926
2001-08-06,382.89911597697954
2001-08-07,384.00549309207486
2001-08-08,386.1157264127007
2001-08-09,378.8814435943297
2001-08-10,377.0377094014998
2001-08-13,377.16780510356205
2001-08-14,381.3658994010995
2001-08-15,378.1894245022803
2001-08-16,378.38558125065157
2001-08-17,378.42914078563854
2001-08-20,376.0340301398772
2001-08-21,379.02300435336826
2001-08-22,376.2428863981364
2001-08-23,378.4771054422623
2001-08-24,376.97576842749356
2001-08-27,380.42967207705
2001-08-28,378.97664987471103
2001-08-29,378.3898663679524
2001-08-30,376.52577092396115
2001-08-31,372.74027638997177
2001-09-03,371.45311354284996
2001-09-04,378.59990035369094
2001-09-05,377.537384252792
2001-09-06,376.17580394279565
2001-09-07,368.24216555981917
2001-09-10,367.1093776406352
2001-09-11,363.1672329311215
2001-09-12,349.4735928486159
2001-09-13,344.183705967117
2001-09-14,329.02018371340404
2001-09-17,311.1299958078151
2001-09-18,313.3853940780841
2001-09-19,316.4645077900184
2001-09-20,314.2343320204869
2001-09-21,310.46453382841503
2001-09-24,312.10406803415384
2001-09-25,310.3119313608586
2001-09-26,314.7721842581137
2001-09-27,316.9995336362563
2001-09-28,326.5369827735154
2001-10-01,323.97556514133015
2001-10-02,323.1839161997992
2001-10-03,322.5221860589113
2001-10-04,330.03419410660433
2001-10-05,329.95151977763555
2001-10-08,325.43331803193166
2001-10-09,330.4521881902639
2001-10-10,331.75204058664815
2001-10-11,339.2625809844273
2001-10-12,337.85000800040643
2001-10-15,338.64798421534636
2001-10-16,340.00057216917963
2001-10-17,343.8220542284677
2001-10-18,341.7059947664849
2001-10-19,343.25461686449347
2001-10-22,347.0235217131662
2001-10-23,350.9747906050281
2001-10-24,351.00195411955275
2001-10-25,350.1820864742587
2001-10-26,351.90149093907667
2001-10-29,347.4123846506503
2001-10-30,343.72573897555503
2001-10-31,346.59016364751267
2001-11-01,346.5200622155017
2001-11-02,348.1248257017806
2001-11-05,352.94526554819197
2001-11-06,354.7403187002114
2001-11-07,353.1868813177073
2001-11-08,358.1918070819134
2001-11-09,357.76285950567586
2001-11-12,360.83053599308204
2001-11-13,365.4444345222085
2001-11-14,367.82350965986126
2001-11-15,370.91472974722626
2001-11-16,370.19213775141236
2001-11-19,377.0792207376068
2001-11-20,374.71039122760413
2001-11-21,378.20487501962316
2001-11-22,377.06345931521753
2001-11-23,381.99398772275435
2001-11-26,385.61029622882853
2001-11-27,384.696383981276
2001-11-28,378.88700654532363
2001-11-29,378.84835881809806
2001-11-30,377.9017896473922
2001-12-03,382.25596762750723
2001-12-04,384.20395702605435
2001-12-05,389.8780220797899
2001-12-06,392.39038870155423
2001-12-07,395.94297804577093
2001-12-10,398.2198724016051
2001-12-11,396.4543862363862
2001-12-12,398.87871124956706
2001-12-13,393.094645827377
2001-12-14,391.8100067733125
2001-12-17,389.00133301774116
2001-12-18,385.6655712194628
2001-12-19,384.4615350431825
2001-12-20,386.0399417435279
2001-12-21,386.5837480678534
2001-12-24,393.0246932701277
2001-12-25,396.28483832322956
2001-12-26,397.02016469560334
2001-12-27,392.9077061204931
2001-12-28,399.4064464332398
2001-12-31,399.2620753539391
2002-01-01,399.32361288767794
2002-01-02,397.385994333954
2002-01-03,400.2082328125618
2002-01-04,407.722094537296
2002-01-07,414.23750613293413
2002-01-08,414.21270473987295
2002-01-09,417.34124714294705
2002-01-10,417.4510348390939
2002-01-11,415.3436912319322
2002-01-14,410.2307096970108
2002-01-15,409.31562667922435
2002-01-16,411.09643242117414
2002-01-17,411.63161350838794
2002-01-18,411.3883836151382
2002-01-21,415.72008745046344
2002-01-22,416.04763832820754
2002-01-23,418.2409283085073
2002-01-24,422.4358662916309
2002-01-25,435.0587579994549
2002-01-28,441.40689271412316
2002-01-29,439.9789722323511
2002-01-30,435.80302010333685
2002-01-31,440.2097886954123
2002-02-01,439.38637197537844
2002-02-04,434.7000852631624
2002-02-05,432.601170766867
2002-02-06,434.94459752510824
2002-02-07,431.4074799910082
2002-02-08,432.4132346547724
2002-02-11,431.8718251383979
2002-02-12,432.3876889034136
2002-02-13,434.6646339954495
2002-02-14,441.92185357014137
2002-02-15,441.5028540877314
2002-02-18,446.25207885005415
2002-02-19,442.66465070614714
2002-02-20,441.5917121261804
2002-02-21,440.685567048553
2002-02-22,434.1672426309714
2002-02-25,433.2299311689272
2002-02-26,435.51756860490605
2002-02-27,443.02251653057795
2002-02-28,443.5786892482468
2002-03-01,444.3009198109497
2002-03-04,449.94984671924664
2002-03-05,451.92339834273196
2002-03-06,452.85592548334216
2002-03-07,453.491868537757
2002-03-08,456.3547724865775
2002-03-11,461.36633203200165
2002-03-12,461.8840154597934
2002-03-13,461.5223148972712
2002-03-14,459.69598995906836
2002-03-15,458.95436001727506
2002-03-18,462.5247209358308
2002-03-19,462.3619995260991
2002-03-20,465.4020942595538
2002-03-21,467.69701393674916
2002-03-22,473.3421062934628
2002-03-25,474.0480867142057
2002-03-26,472.16855180875626
2002-03-27,476.29409545012135
2002-03-28,477.40329871205216
2002-03-29,476.3139256943979
2002-04-01,471.1476644092556
2002-04-02,471.4044330883994
2002-04-03,473.17426070638436
2002-04-04,472.636364718527
2002-04-05,476.1510086540997
2002-04-08,478.9605220832398
2002-04-09,473.85390088851744
2002-04-10,471.1000883679885
2002-04-11,471.4608935298804
2002-04-12,475.22915781152693
2002-04-15,477.8998592253744
2002-04-16,479.6476594723652
2002-04-17,483.05782247738574
2002-04-18,482.2978336114394
2002-04-19,484.5812010973408
2002-04-22,484.7892642776769
2002-04-23,481.3295425580787
2002-04-24,479.22604721840827
2002-04-25,472.75958684298075
2002-04-26,472.71005740825507
2002-04-29,465.26481656943577
2002-04-30,462.6307061059566
2002-05-01,461.0421411430291
2002-05-02,463.21221375051505
2002-05-03,460.83310755070517
2002-05-06,454.60928235579735
2002-05-07,455.63811604654
2002-05-08,460.58876987188825
2002-05-09,460.67720697369464
2002-05-10,458.10307475997223
2002-05-13,457.17408090054784
2002-05-14,461.91275427164857
2002-05-15,464.9573193738511
2002-05-16,463.2676952914176
2002-05-17,461.71802930760373
2002-05-20,457.21716526582634
2002-05-21,452.2981288648103
2002-05-22,450.6177165192331
2002-05-23,451.0976156830327
2002-05-24,454.78467509818773
2002-05-27,456.79494393969134
2002-05-28,452.4753753596818
2002-05-29,449.33549689369505
2002-05-30,447.9811651262107
2002-05-31,448.90670544240487
2002-06-03,446.85414137554864
2002-06-04,443.31408378098655
2002-06-05,447.20518035529375
2002-06-06,446.29252586194895
2002-06-07,442.34728454954615
2002-06-10,445.05911340657343
2002-06-11,444.6033095548122
2002-06-12,443.6755770084894
2002-06-13,446.123275801322
2002-06-14,440.38075912754357
2002-06-17,439.9550590575378
2002-06-18,438.08181146656153
2002-06-19,426.72871092930325
2002-06-20,425.95213794338105
2002-06-21,424.98467603578734
2002-06-24,418.9841071582031
2002-06-25,415.1435973705171
2002-06-26,392.946708396627
2002-06-27,397.6829881199833
2002-06-28,403.4747599993596
2002-07-01,399.90459803302883
2002-07-02,400.78212169806613
2002-07-03,404.64965635565346
2002-07-04,408.78374101405507
2002-07-05,416.46401726430736
2002-07-08,414.6932253337233
2002-07-09,416.24887402196543
2002-07-10,416.44287916985775
2002-07-11,407.2162105642854
2002-07-12,413.27218946319465
2002-07-15,406.2400099546277
2002-07-16,399.87329552535516
2002-07-17,396.19242232497913
2002-07-18,397.01412100948096
2002-07-19,391.48679440956073
2002-07-22,384.2186274818708
2002-07-23,392.33472854375356
2002-07-24,381.787672804628
2002-07-25,381.56840978212654
2002-07-26,376.48199802413717
2002-07-29,382.79171861375846
2002-07-30,388.0400086281071
