Date,GHANA IMI
2012-11-29,1052.6314019926806
2012-11-30,1053.771156109957
2012-12-03,1055.587572328933
2012-12-04,1054.3776373894966
2012-12-05,1055.870290151335
2012-12-06,1062.496665899022
2012-12-07,1067.304529060771
2012-12-10,1067.3567876797515
2012-12-11,1090.9464413690566
2012-12-12,1087.6310897468595
2012-12-13,1086.2630028139108
2012-12-14,1085.7355368698863
2012-12-17,1072.365918734111
2012-12-18,1067.7633624990644
2012-12-19,1069.0730544880905
2012-12-20,1072.6386243126528
2012-12-21,1080.385337990758
2012-12-24,1077.2852353055448
2012-12-25,1077.2852353055448
2012-12-26,1078.2684440544372
2012-12-27,1072.7826486796198
2012-12-28,1069.8091751760778
2012-12-31,1073.938128927212
2013-01-01,1073.938128927212
2013-01-02,1067.4744249957853
2013-01-03,1079.2125271835134
2013-01-04,1090.5348804546195
2013-01-07,1084.894497299448
2013-01-08,1092.2395115889976
2013-01-09,1096.4867855829611
2013-01-10,1080.6189394333305
2013-01-11,1062.0572258308932
2013-01-14,1059.3147008661049
2013-01-15,1059.6304393918879
2013-01-16,1063.176940676919
2013-01-17,1056.8969065222038
2013-01-18,1062.184770516766
2013-01-21,1061.4215283313322
2013-01-22,1062.8627301506542
2013-01-23,1062.7463312615362
2013-01-24,1055.9685677039247
2013-01-25,1055.2264825790303
2013-01-28,1062.071978304342
2013-01-29,1080.7152454857999
2013-01-30,1073.7100979672823
2013-01-31,1080.7179580146885
2013-02-01,1070.2480779254804
2013-02-04,1109.9337331550357
2013-02-05,1143.586972763652
2013-02-06,1144.4859178106626
2013-02-07,1173.3442227613968
2013-02-08,1210.1570123648105
2013-02-11,1313.595411432184
2013-02-12,1342.3269564045183
2013-02-13,1353.80671383829
2013-02-14,1459.6333377502197
2013-02-15,1465.1869316136163
2013-02-18,1462.433132330227
2013-02-19,1462.5957602266533
2013-02-20,1461.5415069272835
2013-02-21,1472.5797299074568
2013-02-22,1477.2245939434677
2013-02-25,1469.4348858116239
2013-02-26,1484.9520911752634
2013-02-27,1480.1014113093815
2013-02-28,1483.3465161488882
2013-03-01,1489.4764174723935
2013-03-04,1500.248857011578
2013-03-05,1489.5973675521395
2013-03-06,1492.6338544936877
2013-03-07,1488.628317226177
2013-03-08,1497.7876122737814
2013-03-11,1504.506505013127
2013-03-12,1516.9587734709185
2013-03-13,1527.2717973608446
2013-03-14,1530.8600554811935
2013-03-15,1556.693043624425
2013-03-18,1569.2618890496024
2013-03-19,1584.7039470924378
2013-03-20,1593.5954643689795
2013-03-21,1600.7568498519395
2013-03-22,1607.410726619499
2013-03-25,1636.8809734592194
2013-03-26,1644.9123626660664
2013-03-27,1659.7228263767697
2013-03-28,1688.9994629944438
2013-03-29,1688.9994629944438
2013-04-01,1686.90465025513
2013-04-02,1699.1300496089739
2013-04-03,1700.7285164370849
2013-04-04,1710.1766436211033
2013-04-05,1694.1493463308357
2013-04-08,1733.0552455379973
2013-04-09,1736.5273978475248
2013-04-10,1742.8539424889202
2013-04-11,1737.513695617183
2013-04-12,1743.5726978515277
2013-04-15,1745.820619149061
2013-04-16,1741.016655244141
2013-04-17,1759.1507546486548
2013-04-18,1737.7843369498542
2013-04-19,1730.5451437444476
2013-04-22,1730.7041585415473
2013-04-23,1734.0856819773128
2013-04-24,1731.6924381173828
2013-04-25,1727.9264696797336
2013-04-26,1719.9063479198228
2013-04-29,1709.288140545672
2013-04-30,1699.2978435277873
2013-05-01,1698.1386166202042
2013-05-02,1713.7262119689703
2013-05-03,1705.4515376485601
2013-05-06,1705.7460094045796
2013-05-07,1698.3811188125085
2013-05-08,1662.8690172070549
2013-05-09,1654.528081284179
2013-05-10,1660.1099081373657
2013-05-13,1655.4321992368127
2013-05-14,1655.9424067952325
2013-05-15,1672.7069805420902
2013-05-16,1704.306385858886
2013-05-17,1716.6660625498464
2013-05-20,1707.7498185218124
2013-05-21,1710.1981422520282
2013-05-22,1705.7882215176392
2013-05-23,1702.4409889689575
2013-05-24,1699.1142837633572
2013-05-27,1697.998086884774
2013-05-28,1709.027050383267
2013-05-29,1680.4505665470383
2013-05-30,1663.9643236679137
2013-05-31,1676.097396861326
2013-06-03,1665.073063854609
2013-06-04,1657.6509585634817
2013-06-05,1658.3664133440557
2013-06-06,1644.7294618985418
2013-06-07,1640.6751439059844
2013-06-10,1643.9081238401657
2013-06-11,1629.9312188644408
2013-06-12,1622.3538383245993
2013-06-13,1626.8673231938053
2013-06-14,1603.3708016668465
2013-06-17,1602.8690830334415
2013-06-18,1597.0854205141486
2013-06-19,1595.577164093073
2013-06-20,1623.3105356738938
2013-06-21,1628.0680780652037
2013-06-24,1629.3731112153243
2013-06-25,1638.4153384050287
2013-06-26,1631.2963668046355
2013-06-27,1646.8515416762034
2013-06-28,1636.3177263661364
2013-07-01,1631.6731975121957
2013-07-02,1645.307644825052
2013-07-03,1639.6604969295577
2013-07-04,1663.44530687493
2013-07-05,1664.1288708097147
2013-07-08,1671.5144592976012
2013-07-09,1666.3570548208434
2013-07-10,1657.0905154920708
2013-07-11,1633.7735835395522
2013-07-12,1632.2090859110046
2013-07-15,1639.1114157855222
2013-07-16,1634.8605521973718
2013-07-17,1645.3923563662663
2013-07-18,1629.6277270897356
2013-07-19,1611.9087651515156
2013-07-22,1605.3113442004276
2013-07-23,1618.786598076122
2013-07-24,1600.0963411557693
2013-07-25,1616.4840512906396
2013-07-26,1605.1953866151748
2013-07-29,1605.1107532271735
2013-07-30,1607.052749233922
2013-07-31,1603.7245155777157
2013-08-01,1609.1779181696982
2013-08-02,1603.1812075659639
2013-08-05,1608.3879139047356
2013-08-06,1599.98917916516
2013-08-07,1591.1979698249288
2013-08-08,1583.2927989315472
2013-08-09,1594.9560708608547
2013-08-12,1594.2502546431135
2013-08-13,1597.2942554468402
2013-08-14,1593.682238135311
2013-08-15,1565.5941893231054
2013-08-16,1556.0242555925245
2013-08-19,1569.83499104672
2013-08-20,1557.3019451494245
2013-08-21,1560.9955732666156
2013-08-22,1561.0997602375326
2013-08-23,1560.5573184830703
2013-08-26,1563.9410832769693
2013-08-27,1561.7224786865143
2013-08-28,1567.9269906141324
2013-08-29,1578.0104244510258
2013-08-30,1582.617841510131
2013-09-02,1582.3178419192923
2013-09-03,1586.1061684390504
2013-09-04,1581.2387844783168
2013-09-05,1579.7047986235475
2013-09-06,1598.7569245263821
2013-09-09,1580.0155561120093
2013-09-10,1577.0571546280164
2013-09-11,1578.928611561539
2013-09-12,1581.212565982246
2013-09-13,1587.0558795108948
2013-09-16,1577.5541425365413
2013-09-17,1577.967764493158
2013-09-18,1584.0097516315336
2013-09-19,1554.098155062897
2013-09-20,1559.2206734682381
2013-09-23,1561.1852279576924
2013-09-24,1562.7212111961173
2013-09-25,1559.6593387957598
2013-09-26,1561.3961201323227
2013-09-27,1551.7738986777
2013-09-30,1551.0234422239275
2013-10-01,1552.2848564314957
2013-10-02,1551.452554509666
2013-10-03,1549.0096792559543
2013-10-04,1561.425128042564
2013-10-07,1557.043967059625
2013-10-08,1558.3218503748371
2013-10-09,1585.8601345911857
2013-10-10,1585.1564806213166
2013-10-11,1580.4813647337699
2013-10-14,1577.7475717062973
2013-10-15,1587.3868633466698
2013-10-16,1654.8981905116023
2013-10-17,1634.0060697663407
2013-10-18,1645.310880418448
2013-10-21,1647.717097200896
2013-10-22,1635.9934049276403
2013-10-23,1631.6129137529108
2013-10-24,1641.8628949141757
2013-10-25,1643.4477912889154
2013-10-28,1644.4611245902793
2013-10-29,1648.73804458593
2013-10-30,1642.6103219020542
2013-10-31,1672.9348179980818
2013-11-01,1721.526688041076
2013-11-04,1723.8420248837574
2013-11-05,1720.9467046709947
2013-11-06,1710.3283581624205
2013-11-07,1732.7776104680977
2013-11-08,1737.0610413940083
2013-11-11,1729.5466248062146
2013-11-12,1716.0875065647392
2013-11-13,1729.9337067469369
2013-11-14,1700.1715400525131
2013-11-15,1696.6723922470428
2013-11-18,1687.387734151928
2013-11-19,1686.1126860560498
2013-11-20,1693.814690006913
2013-11-21,1694.4122997655331
2013-11-22,1687.450116781014
2013-11-25,1689.6989674900844
2013-11-26,1682.9703259027926
2013-11-27,1673.8445597608288
2013-11-28,1670.7675264879865
2013-11-29,1664.916919855681
2013-12-02,1672.1628976723362
2013-12-03,1653.8088643796636
2013-12-04,1650.3993892427616
2013-12-05,1634.7681711663292
2013-12-06,1620.9571694505844
2013-12-09,1616.7628489931699
2013-12-10,1621.994612964466
2013-12-11,1608.4389910998004
2013-12-12,1612.766052769244
2013-12-13,1615.4676018179816
2013-12-16,1612.7074237866657
2013-12-17,1598.2817762667264
2013-12-18,1616.05561840432
2013-12-19,1627.1694369015959
2013-12-20,1599.4260543777364
2013-12-23,1591.5028255794589
2013-12-24,1592.7281207439055
2013-12-25,1592.7281207439055
2013-12-26,1589.7619299767723
2013-12-27,1577.3253868741806
2013-12-30,1573.1007649686212
2013-12-31,1581.8578956547865
2014-01-01,1581.8578956547865
2014-01-02,1616.3752016454348
2014-01-03,1628.336128433958
2014-01-06,1604.2632387567394
2014-01-07,1617.7422588262407
2014-01-08,1616.3582716423955
2014-01-09,1592.8066554352765
2014-01-10,1595.5342925098728
2014-01-13,1594.205118597056
2014-01-14,1624.2428409707495
2014-01-15,1596.8148629502202
2014-01-16,1607.102297280047
2014-01-17,1618.0462987671885
2014-01-20,1638.761871783827
2014-01-21,1639.9235883674742
2014-01-22,1647.7934622987812
2014-01-23,1635.2910511910834
2014-01-24,1620.4612238261466
2014-01-27,1605.204497953115
2014-01-28,1599.8172066197865
2014-01-29,1665.0319235818401
2014-01-30,1689.49263493793
2014-01-31,1718.7524261035446
2014-02-03,1706.0850819935686
2014-02-04,1730.278756448919
2014-02-05,1765.5176490759748
2014-02-06,1804.1525533755603
2014-02-07,1845.2146269981185
2014-02-10,1764.420823829319
2014-02-11,1770.224614820861
2014-02-12,1788.7944570357622
2014-02-13,1757.7248924098083
2014-02-14,1756.152264392254
2014-02-17,1784.1179098492344
2014-02-18,1767.7280197639964
2014-02-19,1785.1161823973616
2014-02-20,1769.206708662197
2014-02-21,1770.0411746804273
2014-02-24,1758.4706455750954
2014-02-25,1737.197858275694
2014-02-26,1780.1825637432435
2014-02-27,1736.1616412387862
2014-02-28,1706.4015921692019
2014-03-03,1720.3438216697832
2014-03-04,1711.8690654207585
2014-03-05,1716.847197189451
2014-03-06,1708.5658166111896
2014-03-07,1712.1889275985448
2014-03-10,1708.9525648267959
2014-03-11,1719.473085727935
2014-03-12,1724.701855717481
2014-03-13,1725.3066493222925
2014-03-14,1729.3344992928053
2014-03-17,1719.9454553740677
2014-03-18,1696.3829684506804
2014-03-19,1693.41881092231
2014-03-20,1688.194777241793
2014-03-21,1681.9039045933391
2014-03-24,1674.3087088273053
2014-03-25,1654.859516165833
2014-03-26,1659.0454954653064
2014-03-27,1648.6507788131134
2014-03-28,1613.7135472701982
2014-03-31,1610.9489071931282
2014-04-01,1614.2416733753612
2014-04-02,1606.0372521265647
2014-04-03,1575.8687146312268
2014-04-04,1608.989267448724
2014-04-07,1569.882190912995
2014-04-08,1518.971677409432
2014-04-09,1480.8895350306775
2014-04-10,1477.5240581888468
2014-04-11,1471.0170651160422
2014-04-14,1460.761710106663
2014-04-15,1460.1206290906996
2014-04-16,1455.1291629366012
2014-04-17,1447.6206768676316
2014-04-18,1447.6206768676316
2014-04-21,1458.7810604607855
2014-04-22,1452.269399083848
2014-04-23,1481.3028456531451
2014-04-24,1450.9577242272812
2014-04-25,1464.360682414218
2014-04-28,1451.7220304952004
2014-04-29,1443.0276055987576
2014-04-30,1432.9507042689793
2014-05-01,1432.9507042689793
2014-05-02,1438.1074720712843
2014-05-05,1443.2410764526417
2014-05-06,1432.7318793842346
2014-05-07,1443.9096802929992
2014-05-08,1427.4882885972713
2014-05-09,1431.0988878691116
2014-05-12,1440.914664645078
2014-05-13,1426.222757801505
2014-05-14,1441.3090295403574
