Date,JAPAN HIGH DIVIDEND YIELD
2010-05-17,1714.0740868131338
2010-05-18,1708.207050595821
2010-05-19,1727.3585156185393
2010-05-20,1753.0354255347088
2010-05-21,1707.8969582476698
2010-05-24,1696.9346678379245
2010-05-25,1695.3817509279977
2010-05-26,1673.6329410242665
2010-05-27,1670.9473565008318
2010-05-28,1676.459619366252
2010-05-31,1683.2309266070195
2010-06-01,1687.3754663738002
2010-06-02,1658.7034455402168
2010-06-03,1676.7791454989213
2010-06-04,1681.7536493769717
2010-06-07,1648.3879475103067
2010-06-08,1661.627631861026
2010-06-09,1642.5164553172706
2010-06-10,1655.8193502614383
2010-06-11,1651.6344468986997
2010-06-14,1664.886778745436
2010-06-15,1679.50538627387
2010-06-16,1698.3775571646981
2010-06-17,1718.0584207890788
2010-06-18,1721.235379039347
2010-06-21,1735.8248883449996
2010-06-22,1728.5576775645407
2010-06-23,1718.4508204386432
2010-06-24,1735.7286465404297
2010-06-25,1731.210137404772
2010-06-28,1726.4777117838466
2010-06-29,1737.6651448232956
2010-06-30,1723.6792191309478
2010-07-01,1738.3999310261
2010-07-02,1734.155673963901
2010-07-05,1741.9029580905712
2010-07-06,1756.8688024768842
2010-07-07,1762.5364591801813
2010-07-08,1762.0382650431548
2010-07-09,1756.732151373727
2010-07-12,1735.1890736950202
2010-07-13,1747.985304161576
2010-07-14,1753.4438474953351
2010-07-15,1744.8195749130489
2010-07-16,1742.6559711293114
2010-07-19,1737.4285058568153
2010-07-20,1723.8699712361301
2010-07-21,1724.1440273877788
2010-07-22,1724.9354503165418
2010-07-23,1731.4876892774837
2010-07-26,1735.2389295874914
2010-07-27,1726.2072565205806
2010-07-28,1759.3010448177272
2010-07-29,1755.9353054990045
2010-07-30,1739.6649028329011
2010-08-02,1741.6066213203478
2010-08-03,1769.5777762756072
2010-08-04,1745.9163921444838
2010-08-05,1776.0552487414484
2010-08-06,1802.7180850814925
2010-08-09,1790.4044515871888
2010-08-10,1785.5941309806267
2010-08-11,1767.0364788769289
2010-08-12,1739.978809679493
2010-08-13,1744.6601957072655
2010-08-16,1769.6590801113932
2010-08-17,1765.5427233852313
2010-08-18,1784.8684242746797
2010-08-19,1794.9253242930174
2010-08-20,1755.8490605861393
2010-08-23,1772.4006242995833
2010-08-24,1795.6769648786292
2010-08-25,1765.5021958019597
2010-08-26,1768.7608600304934
2010-08-27,1772.8407924042986
2010-08-30,1795.1794487875122
2010-08-31,1774.6871249160595
2010-09-01,1779.9809500367235
2010-09-02,1795.5170071899997
2010-09-03,1797.7196659152112
2010-09-06,1823.8715053402539
2010-09-07,1830.8434298381958
2010-09-08,1809.8736611053969
2010-09-09,1814.9520835689168
2010-09-10,1814.183502496233
2010-09-13,1826.031840142654
2010-09-14,1836.286257671945
2010-09-15,1796.50232461593
2010-09-16,1778.6630668748867
2010-09-17,1787.226755213605
2010-09-20,1789.4151961383564
2010-09-21,1797.1338772965912
2010-09-22,1817.5350212642893
2010-09-23,1821.5239171529406
2010-09-24,1808.8441895206238
2010-09-27,1824.0745791187333
2010-09-28,1827.8689408719474
2010-09-29,1829.5592970034015
2010-09-30,1787.8266899136026
2010-10-01,1798.0372217020818
2010-10-04,1776.6429383365123
2010-10-05,1807.3949956444344
2010-10-06,1823.143539064154
2010-10-07,1839.9980232425246
2010-10-08,1827.4714840379902
2010-10-11,1822.4616627293267
2010-10-12,1796.3477415065656
2010-10-13,1789.125282126976
2010-10-14,1825.0789839241233
2010-10-15,1807.2293216339233
2010-10-18,1830.091125316886
2010-10-19,1825.143518623648
2010-10-20,1825.9632903973975
2010-10-21,1815.0327921374135
2010-10-22,1811.5428925698584
2010-10-25,1826.6910627552297
2010-10-26,1813.2232922293551
2010-10-27,1799.8943241193374
2010-10-28,1811.32630036068
2010-10-29,1829.3058950682034
2010-11-01,1819.915431216249
2010-11-02,1815.8328120123685
2010-11-03,1802.3384151168095
2010-11-04,1840.796873056967
2010-11-05,1847.5503689578447
2010-11-08,1860.6169732309413
2010-11-09,1872.9693245265516
2010-11-10,1849.6967572245985
2010-11-11,1852.3867355550815
2010-11-12,1846.7853918823516
2010-11-15,1835.5695301163935
2010-11-16,1816.507933055181
2010-11-17,1829.0398990958747
2010-11-18,1848.955322775072
2010-11-19,1854.3288864809242
2010-11-22,1850.9513945738195
2010-11-23,1862.4417509890254
2010-11-24,1836.1091859194817
2010-11-25,1823.640545414457
2010-11-26,1815.9472958693339
2010-11-29,1819.7112969070317
2010-11-30,1817.566677496324
2010-12-01,1816.3524615167562
2010-12-02,1836.469398440708
2010-12-03,1869.2260761931875
2010-12-06,1867.6155209066178
2010-12-07,1853.1051713725994
2010-12-08,1844.263102535219
2010-12-09,1866.9707346134708
2010-12-10,1869.5757402516963
2010-12-13,1890.7788223706737
2010-12-14,1904.15277751718
2010-12-15,1892.0880658150882
2010-12-16,1891.2515629928762
2010-12-17,1897.0257516716467
2010-12-20,1900.6588988447518
2010-12-21,1915.3775185303728
2010-12-22,1925.1292188669993
2010-12-23,1934.6325959031253
2010-12-24,1931.0604914873866
2010-12-27,1934.1092557958373
2010-12-28,1949.7689086347123
2010-12-29,1961.3790862339745
2010-12-30,1948.6336925290777
2010-12-31,1964.0103716884219
2011-01-03,1949.8263197966764
2011-01-04,1965.7160112685424
2011-01-05,1931.6105424008663
2011-01-06,1951.7640049666982
2011-01-07,1949.9710467989164
2011-01-10,1955.982200291829
2011-01-11,1938.0366322893603
2011-01-12,1956.6071199780106
2011-01-13,1987.0109278180435
2011-01-14,1973.9159046924874
2011-01-17,1974.9883212249977
2011-01-18,1976.7933344586145
2011-01-19,1997.3598211466274
2011-01-20,1962.5828196452617
2011-01-21,1945.7297916209684
2011-01-24,1959.0917025197655
2011-01-25,1986.7832169161447
2011-01-26,1971.9725247336992
2011-01-27,1961.378722739054
2011-01-28,1953.312481859768
2011-01-31,1944.071018287461
2011-02-01,1959.7841756559374
2011-02-02,1990.972074349192
2011-02-03,1980.2367649238288
2011-02-04,1986.1291751051551
2011-02-07,1987.6361846880945
2011-02-08,2014.7639730843284
2011-02-09,2005.10311676586
2011-02-10,1994.1039813002385
2011-02-11,1989.3213839113423
2011-02-14,2009.0345172057594
2011-02-15,2003.7361240357734
2011-02-16,2010.719420688913
2011-02-17,2044.057006461919
2011-02-18,2044.4054838573793
2011-02-21,2052.076630910887
2011-02-22,2027.3579180833894
2011-02-23,2016.5003238990166
2011-02-24,2022.0035684668992
2011-02-25,2030.0395649801885
2011-02-28,2035.6196811835694
2011-03-01,2064.4231522368837
2011-03-02,2035.82293239585
2011-03-03,2024.1095148709205
2011-03-04,2036.6211375453906
2011-03-07,2025.0944915945852
2011-03-08,1997.9833375975822
2011-03-09,2015.4568097306947
2011-03-10,1982.7624538922141
2011-03-11,1981.3852268088222
2011-03-14,1873.0235566955444
2011-03-15,1716.4485416870818
2011-03-16,1835.2889018449882
2011-03-17,1857.9190455539315
2011-03-18,1831.5808367693505
2011-03-21,1831.8066094456858
2011-03-22,1916.2936114350605
2011-03-23,1910.268927360396
2011-03-24,1901.5984846047868
2011-03-25,1907.1755319311362
2011-03-28,1896.6189425472855
2011-03-29,1873.4898155250517
2011-03-30,1867.1695563569765
2011-03-31,1874.2361164091376
2011-04-01,1833.523195548198
2011-04-04,1842.5660241106966
2011-04-05,1810.9798852535826
2011-04-06,1773.4996458494659
2011-04-07,1791.9026600758364
2011-04-08,1822.7589544958519
2011-04-11,1835.860467569894
2011-04-12,1837.503825461307
2011-04-13,1832.9649572246674
2011-04-14,1845.7936952862192
2011-04-15,1830.173137651349
2011-04-18,1834.771121559695
2011-04-19,1816.082288328758
2011-04-20,1829.5268984932968
2011-04-21,1844.2597114306432
2011-04-22,1832.7346899712884
2011-04-25,1824.0704848378323
2011-04-26,1821.4285896061947
2011-04-27,1807.4565370704136
2011-04-28,1859.0590114548013
2011-04-29,1866.3907699421754
2011-05-02,1890.7337834869481
2011-05-03,1896.1131596646076
2011-05-04,1900.4623126562133
2011-05-05,1916.5014732093885
2011-05-06,1894.2951285189022
2011-05-09,1889.7021034913178
2011-05-10,1893.8224963042678
2011-05-11,1882.498744008337
2011-05-12,1870.160525462941
2011-05-13,1837.0711954528697
2011-05-16,1807.9735636776888
2011-05-17,1785.485235351493
2011-05-18,1809.6348364983955
2011-05-19,1784.8509450997246
2011-05-20,1773.4850994616936
2011-05-23,1760.7263731582761
2011-05-24,1756.1560344294057
2011-05-25,1764.6918289681357
2011-05-26,1788.881153053424
2011-05-27,1793.0381516470927
2011-05-30,1791.3466529070408
2011-05-31,1812.1220762773255
2011-06-01,1821.1269810648855
2011-06-02,1795.6150406107774
2011-06-03,1784.7732410535277
2011-06-06,1767.5297256786055
2011-06-07,1776.6444477201087
2011-06-08,1791.8574917577644
2011-06-09,1781.3701321272545
2011-06-10,1790.0486448769134
2011-06-13,1779.8826106282204
2011-06-14,1799.7852599200805
2011-06-15,1796.6672290000358
2011-06-16,1766.5598159474412
2011-06-17,1770.15498919699
2011-06-20,1771.9742862005792
2011-06-21,1792.603470650944
2011-06-22,1820.425688025633
2011-06-23,1797.2818035072798
2011-06-24,1810.7049088685392
2011-06-27,1786.1426056987377
2011-06-28,1799.5889307002778
2011-06-29,1824.6981718510365
2011-06-30,1841.856469801713
2011-07-01,1851.4927260488291
2011-07-04,1876.6020508302365
2011-07-05,1875.9616057206008
2011-07-06,1890.501400593254
2011-07-07,1876.5054191863862
2011-07-08,1896.9584862128675
2011-07-11,1890.1646759664325
2011-07-12,1885.2973998615198
2011-07-13,1906.365771222056
2011-07-14,1892.322807203242
2011-07-15,1898.9162495811042
2011-07-18,1897.5961409578729
2011-07-19,1892.973322086807
2011-07-20,1910.179204931027
2011-07-21,1922.3253499154443
2011-07-22,1946.5975325332424
2011-07-25,1929.3227629698167
2011-07-26,1952.5993084039408
2011-07-27,1942.7094249700508
2011-07-28,1921.7628928245902
2011-07-29,1925.1709591262452
2011-08-01,1964.4935348740148
2011-08-02,1935.989468525292
2011-08-03,1908.6508654642646
2011-08-04,1855.231957436912
2011-08-05,1821.1211215549606
2011-08-08,1805.6878316179223
2011-08-09,1779.5107474888566
2011-08-10,1826.221635768165
2011-08-11,1811.109141772622
2011-08-12,1810.9988329194848
2011-08-15,1820.8721678258826
2011-08-16,1821.02229262911
2011-08-17,1823.9219330939727
2011-08-18,1816.3498048446602
2011-08-19,1796.2323519146262
2011-08-22,1772.6961133286738
2011-08-23,1786.536009051298
2011-08-24,1761.9169001256998
2011-08-25,1749.1433813892916
2011-08-26,1768.642388795198
2011-08-29,1770.316055343444
2011-08-30,1792.2614335139579
2011-08-31,1815.8218117344038
2011-09-01,1817.4784770361705
2011-09-02,1807.1202877165103
2011-09-05,1783.0162023056428
2011-09-06,1751.125184358213
2011-09-07,1766.6188062383917
2011-09-08,1777.0759839988023
2011-09-09,1778.5761521525912
2011-09-12,1773.0188573099308
2011-09-13,1790.299396236815
2011-09-14,1778.8605474469696
2011-09-15,1796.9673420841764
2011-09-16,1823.4330103872599
2011-09-19,1834.6497306919782
2011-09-20,1816.0646633535757
2011-09-21,1826.544525274047
2011-09-22,1806.696328663461
2011-09-23,1807.8808922149058
2011-09-26,1769.3879977463575
2011-09-27,1802.9812650431704
2011-09-28,1827.6172709916668
2011-09-29,1825.4411205335632
2011-09-30,1819.4771970485274
2011-10-03,1802.5488932067572
2011-10-04,1772.508883473738
2011-10-05,1746.5462209426114
2011-10-06,1767.8049426605728
2011-10-07,1778.49470634871
2011-10-10,1779.1900646334807
2011-10-11,1806.4191190990794
2011-10-12,1786.3177115198596
2011-10-13,1804.3113995636438
2011-10-14,1778.9124335920592
2011-10-17,1820.8212387793474
2011-10-18,1791.5115182929908
2011-10-19,1788.3101784863893
2011-10-20,1784.1798491056618
2011-10-21,1790.078736136751
2011-10-24,1812.287900221728
2011-10-25,1805.1625997347105
2011-10-26,1789.3682693835447
2011-10-27,1836.890058504872
2011-10-28,1863.3984272891296
2011-10-31,1787.8675693313046
2011-11-01,1765.9326970236064
2011-11-02,1738.1964239144731
2011-11-03,1739.6452924391522
2011-11-04,1763.2873842319339
2011-11-07,1770.2671738172812
2011-11-08,1752.05766965145
2011-11-09,1777.5832120807202
2011-11-10,1743.023730623812
2011-11-11,1746.4758795010716
2011-11-14,1763.982755804336
2011-11-15,1754.953092499928
2011-11-16,1745.5993321811634
2011-11-17,1749.4278051050783
2011-11-18,1729.8947155281119
2011-11-21,1727.9399323770674
2011-11-22,1726.2136907510023
2011-11-23,1716.9671120912842
2011-11-24,1693.9184784383515
2011-11-25,1680.1800256275255
2011-11-28,1681.8299895787968
2011-11-29,1714.6026864942232
2011-11-30,1721.434264332083
2011-12-01,1744.8530784676261
2011-12-02,1754.7107698964298
2011-12-05,1767.8101943161685
2011-12-06,1753.728951991177
2011-12-07,1776.4918346768
2011-12-08,1770.4762965921288
2011-12-09,1758.3512183671407
2011-12-12,1769.580402923001
2011-12-13,1759.9929391949302
2011-12-14,1751.230359549412
2011-12-15,1731.6126436164816
2011-12-16,1736.7923700350786
2011-12-19,1714.8240628899011
2011-12-20,1717.1732619871884
2011-12-21,1727.8947019986656
2011-12-22,1727.5264075229143
2011-12-23,1727.3052133606197
2011-12-26,1732.9430166085747
2011-12-27,1735.4158080533916
2011-12-28,1730.0339119643306
2011-12-29,1740.270804474625
2011-12-30,1775.2797900261576
2012-01-02,1775.2797900261576
2012-01-03,1779.6746194737796
2012-01-04,1812.744126840289
2012-01-05,1787.910450869246
2012-01-06,1772.9438754603873
2012-01-09,1779.0574750309406
2012-01-10,1788.507715908207
2012-01-11,1786.7372023869796
2012-01-12,1778.4748433289892
2012-01-13,1784.226476546435
2012-01-16,1758.1738486605764
2012-01-17,1772.3642325606152
2012-01-18,1779.2254677982924
2012-01-19,1779.6123374004449
2012-01-20,1811.5139850805856
2012-01-23,1816.9714990992463
2012-01-24,1810.6584652342237
2012-01-25,1810.162814402332
2012-01-26,1828.5203914019241
2012-01-27,1847.0678212966525
2012-01-30,1848.1704246776512
2012-01-31,1839.4517353510544
2012-02-01,1849.7657634281582
2012-02-02,1862.8853987406387
2012-02-03,1851.458167012967
2012-02-06,1866.8743807245492
2012-02-07,1872.7446343623833
2012-02-08,1886.3861437655776
2012-02-09,1886.479213662054
2012-02-10,1866.2321943384059
2012-02-13,1876.9177130327525
2012-02-14,1864.0935667092933
2012-02-15,1900.993921896652
2012-02-16,1880.4347741440238
2012-02-17,1885.9335218835813
2012-02-20,1903.9374400469428
2012-02-21,1892.9048412698212
2012-02-22,1894.6453780028767
2012-02-23,1898.362174562755
2012-02-24,1895.1793860557439
2012-02-27,1904.3369297723605
2012-02-28,1910.3587986512466
2012-02-29,1900.7668196648965
2012-03-01,1892.9424338640506
2012-03-02,1891.4029732698089
2012-03-05,1893.2207081244426
2012-03-06,1900.0147000873574
2012-03-07,1881.4423866699146
2012-03-08,1896.5699621497859
2012-03-09,1895.4624825613835
2012-03-12,1891.962794988803
2012-03-13,1884.3013226937026
2012-03-14,1879.3217333178113
2012-03-15,1896.7306568030288
2012-03-16,1902.8994394397687
2012-03-19,1912.098844909465
2012-03-20,1904.6676685316404
2012-03-21,1882.312391503245
2012-03-22,1914.9618688070648
2012-03-23,1902.5823858696954
2012-03-26,1889.402621790174
2012-03-27,1922.5532339712145
2012-03-28,1916.555930780902
2012-03-29,1908.9958026520294
2012-03-30,1899.6844904243492
2012-04-02,1913.4105332554727
2012-04-03,1895.801774789394
2012-04-04,1863.1434455959086
2012-04-05,1859.7069579152503
2012-04-06,1850.9916172589833
2012-04-09,1849.6073104171205
2012-04-10,1864.2633363658085
2012-04-11,1843.2247117195582
2012-04-12,1854.9797530360925
2012-04-13,1874.3042474485612
2012-04-16,1860.4070576415456
2012-04-17,1852.3838657624174
2012-04-18,1867.3686482829098
2012-04-19,1851.4306905060623
2012-04-20,1845.060544486317
2012-04-23,1853.8967275529883
2012-04-24,1832.9888613908633
2012-04-25,1838.3144691741738
2012-04-26,1851.3629099826612
2012-04-27,1841.9722771522443
2012-04-30,1855.9292341022992
2012-05-01,1824.9227639346993
2012-05-02,1829.7543467284877
2012-05-03,1825.2015864728808
2012-05-04,1836.6262333586646
2012-05-07,1800.812865799204
2012-05-08,1812.074239843124
2012-05-09,1793.279268512607
2012-05-10,1777.2584087983246
2012-05-11,1763.5896426067654
2012-05-14,1763.3917669159537
2012-05-15,1747.4107446913983
2012-05-16,1725.8915300103884
2012-05-17,1754.5979668343746
2012-05-18,1719.9450656031133
2012-05-21,1712.9158829853827
2012-05-22,1712.6810750008785
2012-05-23,1712.3525574232967
2012-05-24,1707.3804248927245
2012-05-25,1706.9960550434664
2012-05-28,1711.9203704571248
2012-05-29,1720.1932093873634
2012-05-30,1720.5868870095044
2012-05-31,1727.2363156992562
2012-06-01,1724.7786082826374
2012-06-04,1693.9017811629753
2012-06-05,1708.3320689608327
2012-06-06,1713.6061619322604
2012-06-07,1730.205678339581
2012-06-08,1701.7181985863733
2012-06-11,1724.9071758491812
2012-06-12,1709.1171943773074
2012-06-13,1716.9683488789906
2012-06-14,1723.6348652310978
2012-06-15,1743.7680853570816
2012-06-18,1761.816533584832
2012-06-19,1758.0301851065055
2012-06-20,1786.9451488709644
2012-06-21,1779.787814181
2012-06-22,1762.1330795620545
2012-06-25,1774.7088890964035
2012-06-26,1761.6352023777933
2012-06-27,1772.4618325646543
2012-06-28,1817.0213070570423
2012-06-29,1831.5096048337186
2012-07-02,1846.6424439717375
2012-07-03,1862.8702165488744
2012-07-04,1874.0684878857091
2012-07-05,1867.9330936100025
2012-07-06,1866.8130015343343
2012-07-09,1852.458882764151
2012-07-10,1849.7426819517757
2012-07-11,1844.86136664604
2012-07-12,1831.1409617915676
2012-07-13,1830.5958823616043
2012-07-16,1841.5227310371179
2012-07-17,1843.2812455454518
2012-07-18,1842.718242734112
2012-07-19,1863.8525480460978
2012-07-20,1828.638704883388
2012-07-23,1801.2648887775651
2012-07-24,1798.784796834153
2012-07-25,1782.5506197324376
2012-07-26,1799.467445167462
2012-07-27,1812.7091295894973
2012-07-30,1846.212423375444
2012-07-31,1847.845141500802
2012-08-01,1829.9022669812653
2012-08-02,1842.5195060897033
2012-08-03,1814.740857071922
2012-08-06,1846.4816203830444
2012-08-07,1852.8231645682358
2012-08-08,1858.2359500572293
2012-08-09,1868.080344821624
2012-08-10,1863.0753068407348
2012-08-13,1861.2782656567758
2012-08-14,1850.5252439704118
2012-08-15,1842.1226690691883
2012-08-16,1848.4747294002389
2012-08-17,1857.530393851979
2012-08-20,1856.2351483826242
2012-08-21,1861.922351422646
2012-08-22,1866.9522882204892
2012-08-23,1891.0657617934442
2012-08-24,1867.347714605129
2012-08-27,1861.310953870652
2012-08-28,1848.328093329267
2012-08-29,1849.3768521923514
2012-08-30,1841.1949350716156
2012-08-31,1819.681322078228
2012-09-03,1814.5719117706656
2012-09-04,1810.7284454779087
2012-09-05,1792.1439761183026
2012-09-06,1775.0519388548016
2012-09-07,1830.5429277059293
2012-09-10,1836.3101627974308
2012-09-11,1838.4651635239322
2012-09-12,1856.147093192311
2012-09-13,1872.5954534125312
2012-09-14,1893.633518062218
2012-09-17,1881.8606268124497
2012-09-18,1892.6712406712843
2012-09-19,1906.8266094010967
2012-09-20,1892.0550239499719
2012-09-21,1896.1148109060066
2012-09-24,1907.7641898147822
2012-09-25,1914.9776059612645
2012-09-26,1900.0455652337662
2012-09-27,1912.4818015764743
2012-09-28,1888.0316273012027
2012-10-01,1871.3242295699752
2012-10-02,1867.013384104443
2012-10-03,1839.1516634158727
2012-10-04,1859.0728868026004
2012-10-05,1858.375937479786
2012-10-08,1871.0963971337226
2012-10-09,1856.1932031950741
2012-10-10,1831.0545786818336
2012-10-11,1824.165617274266
2012-10-12,1839.225205233418
2012-10-15,1831.5268197084968
2012-10-16,1849.1668725584555
2012-10-17,1865.0855391102903
2012-10-18,1886.5580979886818
2012-10-19,1883.6233176009284
2012-10-22,1871.1110360144712
2012-10-23,1859.7023016335227
2012-10-24,1845.4709478362972
2012-10-25,1857.4841542712575
2012-10-26,1849.7387497617538
2012-10-29,1839.8305631481562
2012-10-30,1834.143848510577
2012-10-31,1846.7338204121138
2012-11-01,1838.26532702735
2012-11-02,1844.8158081464105
2012-11-05,1844.0244213232652
2012-11-06,1833.9213120594713
2012-11-07,1849.9122905464324
2012-11-08,1830.2085132834136
2012-11-09,1833.589416276293
2012-11-12,1816.8618940191047
2012-11-13,1812.9068850778715
2012-11-14,1791.9772062513066
2012-11-15,1795.3760299701573
2012-11-16,1815.4417975754907
2012-11-19,1838.6987991817266
2012-11-20,1825.7304596586769
2012-11-21,1818.7662402535395
2012-11-22,1824.0889417022302
2012-11-23,1827.9643279447685
2012-11-26,1836.6246520034326
2012-11-27,1849.4150902427637
2012-11-28,1845.2192770254562
2012-11-29,1850.1028545481433
2012-11-30,1850.053703564791
2012-12-03,1853.0455754480324
2012-12-04,1862.0789614659247
2012-12-05,1849.6106323630324
2012-12-06,1859.2206246671135
2012-12-07,1869.6041415877128
2012-12-10,1869.7625011571622
2012-12-11,1862.5350326609607
2012-12-12,1855.1871769062152
2012-12-13,1849.731025328969
2012-12-14,1860.390653768111
2012-12-17,1863.6648564874968
2012-12-18,1883.6773576229548
2012-12-19,1933.8932187035332
2012-12-20,1938.4955417021183
2012-12-21,1936.8005355724258
2012-12-24,1921.3828769662416
2012-12-25,1929.156855146508
2012-12-26,1922.3231985084926
2012-12-27,1918.8892302982301
2012-12-28,1928.7391167341875
2012-12-31,1920.4856792370308
2013-01-01,1920.4856792370308
2013-01-02,1904.9534731585393
2013-01-03,1912.1924718474188
2013-01-04,1949.5409319335768
2013-01-07,1942.2396271715966
2013-01-08,1939.3878843185082
2013-01-09,1939.0692700021625
2013-01-10,1958.751709865255
2013-01-11,1963.8742450628492
2013-01-14,1960.1335322151103
2013-01-15,1991.4929858371122
2013-01-16,1958.3171057703837
2013-01-17,1946.6864301919093
2013-01-18,1970.683913256632
2013-01-21,1963.1129880944795
2013-01-22,1984.3890182439127
2013-01-23,1957.8260599834928
2013-01-24,1947.5925917888069
2013-01-25,1966.910125131342
2013-01-28,1972.7803095644829
2013-01-29,2001.5609042432845
2013-01-30,2015.7585087179789
2013-01-31,2044.39447692659
2013-02-01,2003.1512916993904
2013-02-04,2034.602937899969
2013-02-05,1985.5067519640977
2013-02-06,2035.6210065137668
2013-02-07,2048.6191106119963
2013-02-08,2041.8868568407877
2013-02-11,2026.6978237089847
2013-02-12,2067.473176820457
2013-02-13,2041.5027002736945
2013-02-14,2041.9546678706274
2013-02-15,1996.699043191114
2013-02-18,2043.8207989426219
2013-02-19,2056.873090123167
2013-02-20,2069.9938858617916
2013-02-21,2061.316153814483
2013-02-22,2044.6445414507425
2013-02-25,2069.895424292483
2013-02-26,2090.1489259342757
2013-02-27,2058.1372270917186
2013-02-28,2078.9683765169243
2013-03-01,2075.454983776814
2013-03-04,2090.752537065279
2013-03-05,2080.830467188835
2013-03-06,2099.0542879902973
2013-03-07,2073.709945731138
2013-03-08,2069.6041957486236
2013-03-11,2130.2301328330564
2013-03-12,2128.8446335807525
2013-03-13,2117.2923898376916
2013-03-14,2121.536542096469
2013-03-15,2157.8223580073104
2013-03-18,2118.0291598697713
2013-03-19,2155.2209111735992
2013-03-20,2140.439803411506
2013-03-21,2170.1197765042793
2013-03-22,2148.3407902025942
2013-03-25,2168.6962856558157
2013-03-26,2158.40931569714
2013-03-27,2168.830217281961
2013-03-28,2146.9688566913724
2013-03-29,2135.3851969457914
2013-04-01,2077.6423292732566
2013-04-02,2062.3043344941248
2013-04-03,2098.851554657064
2013-04-04,2086.643765156684
2013-04-05,2116.7185139901635
2013-04-08,2150.973891717304
2013-04-09,2148.1343142728433
2013-04-10,2200.7300945752277
2013-04-11,2236.344392894114
2013-04-12,2256.060936943267
2013-04-15,2233.475544444372
2013-04-16,2197.8717034647616
2013-04-17,2236.2771914956566
2013-04-18,2195.428227262341
2013-04-19,2169.1611171663553
2013-04-22,2195.907751284853
2013-04-23,2186.3907185894245
2013-04-24,2221.7272314378124
2013-04-25,2254.201232880257
2013-04-26,2269.4180802707388
2013-04-29,2258.5507700544654
2013-04-30,2285.5865255241974
2013-05-01,2265.51010998948
2013-05-02,2251.1133001588287
2013-05-03,2230.1811772950114
2013-05-06,2221.8721748219555
2013-05-07,2283.7302055235305
2013-05-08,2301.001188482994
2013-05-09,2270.311259763626
2013-05-10,2239.368407613717
2013-05-13,2287.3128585659924
2013-05-14,2271.33147690662
2013-05-15,2309.749757605755
2013-05-16,2288.6238110362715
2013-05-17,2264.9069042422425
2013-05-20,2290.2633193808774
2013-05-21,2301.1901164728756
2013-05-22,2291.7780546926506
2013-05-23,2195.193951203958
2013-05-24,2185.159609468807
2013-05-27,2120.3935338681263
2013-05-28,2110.9518774700414
2013-05-29,2159.2571889808896
2013-05-30,2088.912609219657
2013-05-31,2078.243631469745
2013-06-03,2064.9536250896726
2013-06-04,2077.863874954077
2013-06-05,2038.7066228326414
2013-06-06,2034.2928553710526
2013-06-07,2022.044195560062
2013-06-10,2070.1261563123503
2013-06-11,2095.654227053427
2013-06-12,2108.157182174989
2013-06-13,2048.930647913235
2013-06-14,2074.020327532666
2013-06-17,2125.3853380986066
2013-06-18,2096.1606432727913
2013-06-19,2165.343420572009
2013-06-20,2066.442139092126
2013-06-21,2101.278952189434
2013-06-24,2075.3190652909334
2013-06-25,2058.610506185759
2013-06-26,2041.864500329064
2013-06-27,2065.5467020381657
2013-06-28,2095.6026976037847
2013-07-01,2112.8932870844674
2013-07-02,2127.4041892380496
2013-07-03,2141.146248454713
2013-07-04,2120.0042416991987
2013-07-05,2130.7208318646235
2013-07-08,2102.0381634172404
2013-07-09,2140.656586380871
2013-07-10,2159.461554022854
2013-07-11,2183.2309714621815
2013-07-12,2184.2830097148662
2013-07-15,2174.441434201758
2013-07-16,2196.101814498202
2013-07-17,2187.408930722261
2013-07-18,2189.2493844484707
2013-07-19,2173.581168767316
2013-07-22,2203.1849684197396
2013-07-23,2216.398087772093
2013-07-24,2197.808052288488
2013-07-25,2184.1845469423083
2013-07-26,2159.595594948159
2013-07-29,2106.3014724715335
2013-07-30,2125.218772843578
2013-07-31,2110.8827483982045
2013-08-01,2138.188049620053
2013-08-02,2201.3779970857686
2013-08-05,2189.2060392013395
2013-08-06,2235.3612772012643
2013-08-07,2188.9580068221844
2013-08-08,2180.194846173306
2013-08-09,2178.9102709726135
2013-08-12,2174.7503353408097
2013-08-13,2176.2497439335993
2013-08-14,2194.0308137999546
2013-08-15,2168.230383540445
2013-08-16,2152.758760486277
2013-08-19,2152.566409398648
2013-08-20,2125.989385143153
2013-08-21,2112.82552980859
2013-08-22,2090.6044591212158
2013-08-23,2128.0306704695026
2013-08-26,2122.1732405930798
2013-08-27,2145.363839139719
2013-08-28,2101.8816661575415
2013-08-29,2087.172920230041
2013-08-30,2070.1582050223
2013-09-02,2058.036954364201
2013-09-03,2100.4056494977212
2013-09-04,2115.0517950945796
2013-09-05,2104.5781505543537
2013-09-06,2114.835584216283
2013-09-09,2137.924322855319
2013-09-10,2145.4740655346764
2013-09-11,2148.209603055542
2013-09-12,2155.6321728018547
2013-09-13,2153.2447444923177
2013-09-16,2165.1236632669743
2013-09-17,2144.055809677894
2013-09-18,2163.9588713744847
2013-09-19,2181.6216968933913
2013-09-20,2184.9336481050464
2013-09-23,2205.5222117884923
2013-09-24,2203.8368513979854
2013-09-25,2205.4143291739697
2013-09-26,2223.381880820821
2013-09-27,2236.741184467261
2013-09-30,2198.572634587243
2013-10-01,2197.7042099696355
2013-10-02,2185.991047872012
2013-10-03,2178.0177321468086
2013-10-04,2171.009495765952
2013-10-07,2148.741536907014
2013-10-08,2147.1400504677395
