Date,GERMANY HIGH DIVIDEND YIELD
2005-04-29,1257.9992959747822
2005-05-02,1261.576522673927
2005-05-03,1278.0821767015295
2005-05-04,1290.8435609788037
2005-05-05,1297.2518089024265
2005-05-06,1291.1301396195365
2005-05-09,1281.5407592931954
2005-05-10,1280.7708289198256
2005-05-11,1272.187081458525
2005-05-12,1269.3659215487148
2005-05-13,1260.660104503937
2005-05-16,1250.9620278432808
2005-05-17,1254.1346973049883
2005-05-18,1278.0285050045588
2005-05-19,1287.4165375639805
2005-05-20,1276.1206643049106
2005-05-23,1305.7210564973402
2005-05-24,1305.1618400030698
2005-05-25,1304.501708736603
2005-05-26,1317.4030551493395
2005-05-27,1323.042170357932
2005-05-30,1322.0202626116754
2005-05-31,1296.3098227095359
2005-06-01,1310.927892383338
2005-06-02,1316.0577540443392
2005-06-03,1307.5682148661588
2005-06-06,1308.461826749993
2005-06-07,1333.1117550942379
2005-06-08,1334.037646795827
2005-06-09,1320.41406291989
2005-06-10,1315.335386306673
2005-06-13,1311.4367696921095
2005-06-14,1310.8138645291826
2005-06-15,1297.5916824329956
2005-06-16,1304.264294641657
2005-06-17,1330.371746218646
2005-06-20,1316.5312969411927
2005-06-21,1321.6418717778351
2005-06-22,1324.119505680161
2005-06-23,1319.784501220585
2005-06-24,1313.2248426456154
2005-06-27,1312.8314102174102
2005-06-28,1314.7627228005617
2005-06-29,1312.4309149698609
2005-06-30,1324.5857996813334
2005-07-01,1320.8370781011254
2005-07-04,1315.9152109659963
2005-07-05,1310.157531329175
2005-07-06,1307.7202894041857
2005-07-07,1287.335638346825
2005-07-08,1304.459546346193
2005-07-11,1343.077512109904
2005-07-12,1355.1302275224293
2005-07-13,1345.0372385996102
2005-07-14,1341.0331442026456
2005-07-15,1334.5798232535235
2005-07-18,1343.2895442226436
2005-07-19,1344.4752089762194
2005-07-20,1349.180422873647
2005-07-21,1387.1003596961084
2005-07-22,1388.7933922444781
2005-07-25,1389.8434644673173
2005-07-26,1384.4979670735217
2005-07-27,1381.7847455405497
2005-07-28,1398.5237263560127
2005-07-29,1407.3078470895596
2005-08-01,1410.6997511703885
2005-08-02,1424.755048406903
2005-08-03,1432.2742847581876
2005-08-04,1426.0783754081676
2005-08-05,1404.8431512725094
2005-08-08,1409.0754619554589
2005-08-09,1429.4676242918981
2005-08-10,1458.6294886790108
2005-08-11,1456.4286949182892
2005-08-12,1456.8831728403375
2005-08-15,1443.7440657145285
2005-08-16,1424.887586392489
2005-08-17,1421.530992624213
2005-08-18,1400.044982725643
2005-08-19,1422.5370439004569
2005-08-22,1437.5153546740282
2005-08-23,1426.8555897092647
2005-08-24,1430.067635634464
2005-08-25,1417.6961626059306
2005-08-26,1399.6824230250909
2005-08-29,1404.5030962670612
2005-08-30,1383.346833670973
2005-08-31,1411.7658775680957
2005-09-01,1439.3798096700355
2005-09-02,1453.380451371194
2005-09-05,1477.0182178673658
2005-09-06,1486.5326716861996
2005-09-07,1484.7011935134074
2005-09-08,1478.560987315561
2005-09-09,1477.6235047649548
2005-09-12,1455.7976128766393
2005-09-13,1431.5445776196207
2005-09-14,1437.0486379650922
2005-09-15,1427.9051398716529
2005-09-16,1458.9719293407675
2005-09-19,1424.0617477484084
2005-09-20,1432.5053976000981
2005-09-21,1415.4327927383165
2005-09-22,1411.0058995212607
2005-09-23,1410.5129279610437
2005-09-26,1430.0679892736255
2005-09-27,1417.6395004395072
2005-09-28,1430.8921012041724
2005-09-29,1420.7348704391688
2005-09-30,1434.2547174021497
2005-10-03,1431.4180808321023
2005-10-04,1455.998444230165
2005-10-05,1441.6834979663618
2005-10-06,1444.4211292111672
2005-10-07,1434.238492007537
2005-10-10,1423.9976439404847
2005-10-11,1412.3225227005205
2005-10-12,1395.7057530055333
2005-10-13,1371.6257466741624
2005-10-14,1387.8022896090665
2005-10-17,1374.858958660299
2005-10-18,1357.4725096710004
2005-10-19,1342.6097687319923
2005-10-20,1347.8445727428384
2005-10-21,1344.1135109043223
2005-10-24,1364.6465868871985
2005-10-25,1365.3467484728615
2005-10-26,1365.0623812808512
2005-10-27,1344.0123227358165
2005-10-28,1350.7738313220038
2005-10-31,1367.9487131753688
2005-11-01,1365.8806078034763
2005-11-02,1367.895863611227
2005-11-03,1376.7572054298982
2005-11-04,1355.8649380641539
2005-11-07,1368.9933686015936
2005-11-08,1353.5913306105062
2005-11-09,1350.9088004962682
2005-11-10,1350.62134364329
2005-11-11,1369.1915826703198
2005-11-14,1370.1510932104397
2005-11-15,1378.2285406952465
2005-11-16,1362.0055006700518
2005-11-17,1370.9103816540378
2005-11-18,1365.4666563485591
2005-11-21,1385.8212094295034
2005-11-22,1397.1139175709486
2005-11-23,1412.4614628272034
2005-11-24,1416.0510883144254
2005-11-25,1410.0556638198732
2005-11-28,1404.9141220378683
2005-11-29,1408.2495800856702
2005-11-30,1414.4992056882127
2005-12-01,1425.043039549509
2005-12-02,1430.5963593540007
2005-12-05,1426.1001282640013
2005-12-06,1436.744117050295
2005-12-07,1419.5937205401167
2005-12-08,1438.8384858508198
2005-12-09,1432.9904005111298
2005-12-12,1455.4557585349328
2005-12-13,1461.6567010531078
2005-12-14,1470.5150489993362
2005-12-15,1467.3989310134903
2005-12-16,1498.7560502986184
2005-12-19,1493.7718201494101
2005-12-20,1492.9055770221546
2005-12-21,1499.3649377477666
2005-12-22,1512.9904182689825
2005-12-23,1520.3104011261241
2005-12-26,1520.3104011261241
2005-12-27,1525.694403615881
2005-12-28,1529.065882174356
2005-12-29,1520.6389761031458
2005-12-30,1503.1727031654568
2006-01-02,1515.2688772275346
2006-01-03,1537.845261288513
2006-01-04,1562.1291953370755
2006-01-05,1552.6838307806981
2006-01-06,1556.8711050793102
2006-01-09,1545.508237518286
2006-01-10,1545.5481394991089
2006-01-11,1566.710750511967
2006-01-12,1570.2033240673616
2006-01-13,1565.9438437654303
2006-01-16,1591.7040767414849
2006-01-17,1576.7890141894402
2006-01-18,1573.0363368425915
2006-01-19,1585.9621412952463
2006-01-20,1554.9504317380672
2006-01-23,1575.0291401001957
2006-01-24,1568.1161772163534
2006-01-25,1575.1554597837282
2006-01-26,1595.4910791385973
2006-01-27,1614.3360771109337
2006-01-30,1610.4244382356571
2006-01-31,1635.121560283138
2006-02-01,1655.1751971791816
2006-02-02,1641.3011049661031
2006-02-03,1631.1917809299048
2006-02-06,1620.8395264000562
2006-02-07,1613.917027561944
2006-02-08,1609.265505404072
2006-02-09,1630.1837976923618
2006-02-10,1620.3488145426745
2006-02-13,1628.5949016432523
2006-02-14,1624.401404702028
2006-02-15,1620.900031345222
2006-02-16,1629.1546963154178
2006-02-17,1633.1799307216686
2006-02-20,1642.0987764915778
2006-02-21,1656.3837685706956
2006-02-22,1673.4469108513654
2006-02-23,1667.4297046022123
2006-02-24,1663.128501184426
2006-02-27,1678.3463357994174
2006-02-28,1650.411834302798
2006-03-01,1661.151635068557
2006-03-02,1644.6822147831301
2006-03-03,1629.1943231454534
2006-03-06,1635.9116150853226
2006-03-07,1624.9158160421723
2006-03-08,1621.0142209254843
2006-03-09,1619.612761777289
2006-03-10,1629.6300002563287
2006-03-13,1634.2625742112077
2006-03-14,1644.8825984475782
2006-03-15,1663.439037923811
2006-03-16,1685.1562846757035
2006-03-17,1676.624847402574
2006-03-20,1684.0021126181143
2006-03-21,1673.5147512076787
2006-03-22,1681.242350152554
2006-03-23,1664.3377778407578
2006-03-24,1677.2017390900933
2006-03-27,1654.84573548083
2006-03-28,1646.341347874686
2006-03-29,1638.2470426380216
2006-03-30,1677.0440975386446
2006-03-31,1671.8104216592371
2006-04-03,1687.8265158277093
2006-04-04,1707.3443208603633
2006-04-05,1707.6831954621955
2006-04-06,1699.5114739833755
2006-04-07,1657.1779031635335
2006-04-10,1677.9009990071513
2006-04-11,1665.9777463440537
2006-04-12,1664.1960790138858
2006-04-13,1672.9503578221272
2006-04-14,1672.9503578221268
2006-04-17,1699.5216006315613
2006-04-18,1698.452584470706
2006-04-19,1737.5955642499075
2006-04-20,1774.4854667477769
2006-04-21,1807.4882324276368
2006-04-24,1808.9144705727215
2006-04-25,1807.7591656196219
2006-04-26,1801.047274809439
2006-04-27,1795.1224219945764
2006-04-28,1794.2996356192302
2006-05-01,1797.4334102378643
2006-05-02,1831.4626549888926
2006-05-03,1804.4360493582105
2006-05-04,1853.5299672820215
2006-05-05,1864.1553292161036
2006-05-08,1865.2518607766685
2006-05-09,1876.3147262387986
2006-05-10,1878.6387051833015
2006-05-11,1856.972876892974
2006-05-12,1815.3939574620667
2006-05-15,1797.3365416388094
2006-05-16,1801.4854400090942
2006-05-17,1735.3636224538045
2006-05-18,1740.4148656504403
2006-05-19,1717.021384136935
2006-05-22,1701.8097591498474
2006-05-23,1753.2804949499894
2006-05-24,1723.7875142735481
2006-05-25,1776.9626242069558
2006-05-26,1788.8111840975803
2006-05-29,1779.9484263723568
2006-05-30,1758.4986165277066
2006-05-31,1778.6932575556866
2006-06-01,1774.399117698543
2006-06-02,1780.24049268169
2006-06-05,1760.5294868597632
2006-06-06,1715.8885714404687
2006-06-07,1732.6555795836855
2006-06-08,1665.9078057293204
2006-06-09,1691.2741009842905
2006-06-12,1662.9661529845775
2006-06-13,1637.7729132414352
2006-06-14,1638.5292767090532
2006-06-15,1654.5925513978032
2006-06-16,1639.1597060425668
2006-06-19,1626.5949118578433
2006-06-20,1647.1692752000554
2006-06-21,1655.825656772736
2006-06-22,1653.20530374299
2006-06-23,1649.960560972481
2006-06-26,1652.4794890665096
2006-06-27,1641.7529137045192
2006-06-28,1633.9447829698609
2006-06-29,1671.918053597846
2006-06-30,1741.5479073108286
2006-07-03,1749.87232153631
2006-07-04,1748.8411751514395
2006-07-05,1710.625418158619
2006-07-06,1739.1968692439493
2006-07-07,1747.5507450823402
2006-07-10,1747.049322038848
2006-07-11,1717.9745036108782
2006-07-12,1717.3581511735315
2006-07-13,1695.6584631735248
2006-07-14,1659.206174984335
2006-07-17,1646.8664598617252
2006-07-18,1637.0434074380155
2006-07-19,1685.943723153062
2006-07-20,1694.617022708131
2006-07-21,1678.644593622275
2006-07-24,1711.2014601606909
2006-07-25,1701.4346087243239
2006-07-26,1705.6584558484556
2006-07-27,1759.8708669545902
2006-07-28,1783.2433585087183
2006-07-31,1772.5041699337112
2006-08-01,1743.8081142863268
2006-08-02,1778.9400451408965
2006-08-03,1765.782141103015
2006-08-04,1802.8881827573564
2006-08-07,1774.667355807591
2006-08-08,1779.1166903421795
2006-08-09,1808.5516456706723
2006-08-10,1752.2534149421733
2006-08-11,1743.5915466702927
2006-08-14,1761.9797265606585
2006-08-15,1797.7197282118032
2006-08-16,1812.3615174727097
2006-08-17,1815.5514206519467
2006-08-18,1809.8592872850083
2006-08-21,1821.7080841591683
2006-08-22,1812.9227664382768
2006-08-23,1797.1430106296123
2006-08-24,1812.0382827779708
2006-08-25,1800.7423323968687
2006-08-28,1820.5483256659268
2006-08-29,1809.6643138995696
2006-08-30,1821.0495561367802
2006-08-31,1814.6800242323923
2006-09-01,1820.9864608749829
2006-09-04,1834.6984479298512
2006-09-05,1817.288821069861
2006-09-06,1791.475498313286
2006-09-07,1775.413189755998
2006-09-08,1778.5407469814725
2006-09-11,1780.0789725168993
2006-09-12,1796.0688047189399
2006-09-13,1805.1076484769892
2006-09-14,1812.1187293335859
2006-09-15,1790.8259093960248
2006-09-18,1798.9953873592713
2006-09-19,1785.7186665048885
2006-09-20,1810.202169989192
2006-09-21,1805.034265243137
2006-09-22,1794.0015893570412
2006-09-25,1791.328620716678
2006-09-26,1785.0013897397564
2006-09-27,1795.129861324465
2006-09-28,1789.193157596157
2006-09-29,1790.870803599854
2006-10-02,1806.1400608487554
2006-10-03,1802.3688517467806
2006-10-04,1810.5744435030697
2006-10-05,1816.4483158453495
2006-10-06,1802.6204813798045
2006-10-09,1801.9826980817747
2006-10-10,1797.6416514296247
2006-10-11,1807.4268619015666
2006-10-12,1824.424548641269
2006-10-13,1820.7961848805887
2006-10-16,1829.855421669867
2006-10-17,1817.2424338195153
2006-10-18,1828.8053269830787
2006-10-19,1844.1878519431148
2006-10-20,1848.17750508137
2006-10-23,1852.965500784086
2006-10-24,1851.9041720584974
2006-10-25,1871.2397499046497
2006-10-26,1894.2199878072947
2006-10-27,1907.113765789837
2006-10-30,1909.8944104518664
2006-10-31,1924.6873105571788
2006-11-01,1928.4515955214893
2006-11-02,1907.2210164274638
2006-11-03,1901.6452962019678
2006-11-06,1924.131844132028
2006-11-07,1944.4204828854904
2006-11-08,1932.7591544246493
2006-11-09,1940.9916972380927
2006-11-10,1953.787709597743
2006-11-13,1965.1918007584359
2006-11-14,1968.786232918513
2006-11-15,1989.3230328704974
2006-11-16,1999.8206557392007
2006-11-17,1992.3987298360992
2006-11-20,2007.9121670415498
2006-11-21,2001.7221548891996
2006-11-22,2018.7915116230765
2006-11-23,2024.4743830426016
2006-11-24,2041.7213686549292
2006-11-27,2016.4256965184109
2006-11-28,2010.4599583292356
2006-11-29,2044.8032901395638
2006-11-30,2044.023096631827
2006-12-01,2028.1601162542015
2006-12-04,2046.5608224870878
2006-12-05,2069.2994491562686
2006-12-06,2076.421145133193
2006-12-07,2083.758775219818
2006-12-08,2095.461842567788
2006-12-11,2102.623341061447
2006-12-12,2108.272495828781
2006-12-13,2113.6247238779615
2006-12-14,2119.313492520581
2006-12-15,2126.400661189429
2006-12-18,2113.8978278779
2006-12-19,2124.2559697245497
2006-12-20,2133.364311789969
2006-12-21,2126.5192698460405
2006-12-22,2098.5368605881245
2006-12-25,2098.5368605881245
2006-12-26,2095.26674499829
2006-12-27,2136.607016171328
2006-12-28,2141.3235398409124
2006-12-29,2142.1466302779063
2007-01-01,2142.1466302779063
2007-01-02,2181.5402108072117
2007-01-03,2169.188791269084
2007-01-04,2142.6086748586276
2007-01-05,2093.644985002843
2007-01-08,2101.257262648233
2007-01-09,2097.1723123337197
2007-01-10,2066.9701523245353
2007-01-11,2092.6966704850233
2007-01-12,2108.850403002855
2007-01-15,2113.4579020210554
2007-01-16,2112.7185097450524
2007-01-17,2107.4200829398324
2007-01-18,2104.9814481443977
2007-01-19,2132.6852177669093
2007-01-22,2118.2282518915863
2007-01-23,2117.1465718468676
2007-01-24,2142.0607423666097
2007-01-25,2110.117049478219
2007-01-26,2089.7696233391903
2007-01-29,2094.761630781891
2007-01-30,2119.312852495339
2007-01-31,2125.221551865561
2007-02-01,2158.0328361094153
2007-02-02,2179.251241580345
2007-02-05,2169.762638404752
2007-02-06,2193.0504829381084
2007-02-07,2207.636583267556
2007-02-08,2197.881561752238
2007-02-09,2208.9071411375753
2007-02-12,2182.947749447201
2007-02-13,2197.5480695732554
2007-02-14,2244.7857543689743
2007-02-15,2254.8364827886808
2007-02-16,2253.7208234446043
2007-02-19,2275.024590077968
2007-02-20,2278.4097243741826
2007-02-21,2249.072541101335
2007-02-22,2256.348812248155
2007-02-23,2289.28031900581
2007-02-26,2301.7332354092973
2007-02-27,2239.9124908044646
2007-02-28,2190.283829440572
2007-03-01,2151.365392403106
2007-03-02,2137.1966691426487
2007-03-05,2107.6051384753546
2007-03-06,2134.354588330025
2007-03-07,2157.61262673683
2007-03-08,2175.1839959029803
2007-03-09,2179.120655604134
2007-03-12,2187.592738799292
2007-03-13,2163.943511058831
2007-03-14,2126.2298476449764
2007-03-15,2185.356723395219
2007-03-16,2195.328454378503
2007-03-19,2227.8341779916923
2007-03-20,2228.003765086978
2007-03-21,2225.341288202971
2007-03-22,2278.28636328894
2007-03-23,2297.6821290625185
2007-03-26,2279.1084216872405
2007-03-27,2304.2299745099886
2007-03-28,2296.231259929779
2007-03-29,2317.2693032046864
2007-03-30,2318.3199475851698
2007-04-02,2346.619885425131
2007-04-03,2394.9749445375055
2007-04-04,2390.977155593424
2007-04-05,2414.607936836415
2007-04-06,2414.6079368364144
2007-04-09,2402.02857795735
2007-04-10,2436.6490095348777
2007-04-11,2425.8710731386295
2007-04-12,2433.974317220184
2007-04-13,2456.8931492027646
2007-04-16,2482.1330609406145
2007-04-17,2490.591181220051
2007-04-18,2471.8996006037523
2007-04-19,2455.5650048427074
2007-04-20,2460.790963843091
2007-04-23,2438.4844200844495
2007-04-24,2437.992039029408
2007-04-25,2473.81875462791
2007-04-26,2479.415932174915
2007-04-27,2494.586326658421
2007-04-30,2511.198244140576
2007-05-01,2501.8140264852427
2007-05-02,2521.036203338109
2007-05-03,2523.507354706063
2007-05-04,2540.1680777262814
2007-05-07,2538.6901088499244
2007-05-08,2493.354581797866
2007-05-09,2500.119579909989
2007-05-10,2473.970581360464
2007-05-11,2499.7283065994984
2007-05-14,2504.9137129449455
2007-05-15,2538.1598321876586
2007-05-16,2534.4620176544395
2007-05-17,2531.207585417726
2007-05-18,2564.9246807064305
2007-05-21,2567.873371977825
2007-05-22,2579.278082509845
2007-05-23,2636.801743624551
2007-05-24,2605.9178308795294
2007-05-25,2621.6338150459596
2007-05-28,2621.6338150459596
2007-05-29,2632.5100543211556
2007-05-30,2632.7863770272184
2007-05-31,2691.6936391083855
2007-06-01,2717.2403504326044
2007-06-04,2705.564011532007
2007-06-05,2692.6490528621493
2007-06-06,2619.7612344148097
2007-06-07,2569.4412430874245
2007-06-08,2547.8035373296775
2007-06-11,2571.5961112224504
2007-06-12,2548.317903961906
2007-06-13,2540.3121738399363
2007-06-14,2593.9060818569315
2007-06-15,2660.962026259587
2007-06-18,2676.1002506157906
2007-06-19,2670.5333772984936
2007-06-20,2686.1873766236763
2007-06-21,2642.023797672004
2007-06-22,2636.086218379647
2007-06-25,2633.165887521984
2007-06-26,2617.4464121342494
2007-06-27,2604.0344681530573
2007-06-28,2638.0719704154103
2007-06-29,2683.506613668365
2007-07-02,2689.1656809305637
2007-07-03,2711.9563343065884
2007-07-04,2708.966457375957
2007-07-05,2669.4828052401654
2007-07-06,2704.949903676794
2007-07-09,2711.101281404972
2007-07-10,2691.9897932835133
2007-07-11,2680.1705484734666
2007-07-12,2717.991429765344
2007-07-13,2742.9510698439913
2007-07-16,2746.0944807526994
2007-07-17,2735.180850220162
2007-07-18,2696.6609794121887
2007-07-19,2715.157615633809
2007-07-20,2689.7626946573782
2007-07-23,2702.5475176567443
2007-07-24,2651.031052989167
2007-07-25,2590.070182013576
2007-07-26,2553.799992871559
2007-07-27,2521.655964733268
2007-07-30,2519.033611374367
2007-07-31,2567.2945639464265
2007-08-01,2528.5604822203236
2007-08-02,2563.8613151481336
2007-08-03,2545.5064352740455
2007-08-06,2559.0210481341846
2007-08-07,2587.2562632647555
2007-08-08,2621.4988557958686
2007-08-09,2539.4377217298556
2007-08-10,2514.612789247385
2007-08-13,2556.3279336956257
2007-08-14,2528.1930690045733
2007-08-15,2518.4267774398654
2007-08-16,2469.4755115715625
2007-08-17,2520.7564817060243
2007-08-20,2519.375424163813
2007-08-21,2511.4244272279884
2007-08-22,2532.778788432851
2007-08-23,2543.1892734818443
2007-08-24,2550.669586418615
2007-08-27,2548.9021182808406
2007-08-28,2540.46853828248
2007-08-29,2544.4269125353107
2007-08-30,2564.97814931984
2007-08-31,2600.328673050108
2007-09-03,2588.9690739844827
2007-09-04,2610.1565122321645
2007-09-05,2573.8888701692963
2007-09-06,2585.5301211479104
2007-09-07,2556.193937531952
2007-09-10,2552.5256192969014
2007-09-11,2584.7207582590945
2007-09-12,2613.77483813526
2007-09-13,2634.318732177293
2007-09-14,2631.965583953411
2007-09-17,2633.575473809089
2007-09-18,2658.2156379540024
2007-09-19,2714.5951080407444
2007-09-20,2729.6513114432096
2007-09-21,2726.429815363727
2007-09-24,2717.125998427568
2007-09-25,2730.3288529023375
2007-09-26,2744.5575786927448
2007-09-27,2758.4767867730284
2007-09-28,2778.984866456395
2007-10-01,2783.671162604118
2007-10-02,2760.887990018538
2007-10-03,2761.387932462693
2007-10-04,2756.987465234849
2007-10-05,2786.1480105207215
2007-10-08,2774.9805632232583
2007-10-09,2775.006439156357
2007-10-10,2777.930311518111
2007-10-11,2802.849690147208
2007-10-12,2790.8691286804947
2007-10-15,2787.773952956806
2007-10-16,2792.5275724840235
2007-10-17,2804.7667698139676
2007-10-18,2807.382051548946
2007-10-19,2789.1119262912184
2007-10-22,2755.156306827347
2007-10-23,2789.0235279980343
2007-10-24,2794.8284270116737
2007-10-25,2854.3509455586895
2007-10-26,2874.7040427493
2007-10-29,2885.8011626880243
2007-10-30,2884.337872812915
2007-10-31,2893.2267031033775
2007-11-01,2832.484094314515
2007-11-02,2830.2907500408846
2007-11-05,2811.793666112537
2007-11-06,2837.2321897423244
2007-11-07,2867.1818815078136
2007-11-08,2864.784358623816
2007-11-09,2872.50842794832
2007-11-12,2845.042008571447
2007-11-13,2867.854162449234
2007-11-14,2874.1622038411556
2007-11-15,2841.8787721310873
2007-11-16,2841.9041218754573
2007-11-19,2837.616496782419
2007-11-20,2903.264587290334
2007-11-21,2896.880057796612
2007-11-22,2926.6844901414192
2007-11-23,2918.1236335126605
2007-11-26,2906.2850357794364
2007-11-27,2899.3137015192847
2007-11-28,2939.7780616215264
2007-11-29,2956.734854745339
2007-11-30,2962.3194333484475
2007-12-03,2957.6849584527363
2007-12-04,2984.0644904533888
2007-12-05,3005.920780195114
2007-12-06,3003.0887279066887
2007-12-07,3029.5675434298487
2007-12-10,3042.781175983955
2007-12-11,3021.9404648346276
2007-12-12,3051.404830728501
2007-12-13,3005.4147935694455
2007-12-14,2987.131461738856
2007-12-17,2950.4228654356752
2007-12-18,2949.2135380345467
2007-12-19,2931.625000876611
2007-12-20,2923.9915943268343
2007-12-21,2956.671664899778
2007-12-24,2963.255076045226
2007-12-25,2963.255076045226
2007-12-26,2983.622504276452
2007-12-27,3026.016857902032
2007-12-28,3057.8485820833866
2007-12-31,3040.380508983654
2008-01-01,3040.3805089836537
2008-01-02,3030.697127809339
2008-01-03,3049.731134063128
2008-01-04,3069.5188848916714
2008-01-07,3103.2133432625355
2008-01-08,3090.807270001531
2008-01-09,3094.3907102607095
2008-01-10,3077.643350726507
2008-01-11,3056.6222206861444
2008-01-14,3040.679472960859
2008-01-15,2991.4335364531325
2008-01-16,2913.7496596634332
2008-01-17,2913.150304829739
2008-01-18,2872.0510894638187
2008-01-21,2638.1400593896115
2008-01-22,2621.233483696432
2008-01-23,2462.5510888185477
2008-01-24,2634.739665924507
2008-01-25,2632.1090968461053
2008-01-28,2640.9922524983217
2008-01-29,2660.6252631980683
2008-01-30,2666.9240775157778
2008-01-31,2653.9794374104736
2008-02-01,2688.3010178293616
2008-02-04,2693.7755874166846
2008-02-05,2604.468962301252
2008-02-06,2643.9591457968017
2008-02-07,2587.781981018757
2008-02-08,2585.348593528544
2008-02-11,2579.238796133248
2008-02-12,2675.0842861605083
2008-02-13,2666.702262928686
2008-02-14,2676.4995241183733
2008-02-15,2632.5671604810095
2008-02-18,2677.196362109604
2008-02-19,2708.6935792878476
2008-02-20,2639.885457099752
2008-02-21,2656.7950027216457
2008-02-22,2611.8541317792715
2008-02-25,2640.591210868435
2008-02-26,2666.487947411105
2008-02-27,2705.335319150715
2008-02-28,2677.312509677393
2008-02-29,2651.26719005486
2008-03-03,2617.543890457239
2008-03-04,2579.4454316508004
2008-03-05,2632.8859596584043
2008-03-06,2629.9989982616207
2008-03-07,2601.8579077147197
2008-03-10,2590.670848559057
2008-03-11,2620.5928814692593
2008-03-12,2659.5399210812457
2008-03-13,2637.9204808976797
2008-03-14,2611.219151796272
2008-03-17,2574.007763729112
2008-03-18,2642.4098133067823
2008-03-19,2588.1187351958597
2008-03-20,2533.914990936142
2008-03-21,2533.9149909361417
2008-03-24,2530.2989866679486
2008-03-25,2617.49352311489
2008-03-26,2620.4791272830817
2008-03-27,2679.9285816619968
2008-03-28,2643.982524615675
2008-03-31,2644.5050155755102
2008-04-01,2670.884288778277
2008-04-02,2717.759147167315
2008-04-03,2718.747381997844
2008-04-04,2741.7478078953486
2008-04-07,2754.762819144566
2008-04-08,2747.9775973760134
2008-04-09,2743.5513008977823
2008-04-10,2741.9374640047386
2008-04-11,2720.7060871233525
2008-04-14,2704.9084985002914
2008-04-15,2713.1335353231952
2008-04-16,2783.388814314384
2008-04-17,2772.8108866548923
2008-04-18,2800.3288272847385
2008-04-21,2811.124337223146
2008-04-22,2800.2912058773486
2008-04-23,2803.6416422360167
2008-04-24,2784.003674574281
2008-04-25,2785.3355708371505
2008-04-28,2792.069002913399
2008-04-29,2776.761404546967
2008-04-30,2799.5247000766017
2008-05-01,2778.216737011596
2008-05-02,2791.1646353334954
2008-05-05,2809.863338157759
2008-05-06,2811.4873038510214
2008-05-07,2791.529925314375
2008-05-08,2786.4866998549924
2008-05-09,2780.4017641335945
2008-05-12,2813.510280905389
2008-05-13,2807.998347724789
2008-05-14,2817.5003949691654
2008-05-15,2828.1341088504387
2008-05-16,2853.4804978521456
2008-05-19,2886.324430434552
2008-05-20,2869.391804217932
2008-05-21,2895.476120295224
2008-05-22,2906.3667378989735
2008-05-23,2861.0820632460895
2008-05-26,2878.859793265257
2008-05-27,2869.7915624619586
2008-05-28,2861.2219019682666
2008-05-29,2877.025768669944
2008-05-30,2885.799641929384
2008-06-02,2843.7416658158495
2008-06-03,2841.8726475216313
2008-06-04,2815.623589912579
2008-06-05,2821.1079642078444
2008-06-06,2794.6545574875113
2008-06-09,2800.1640597579853
2008-06-10,2726.3311390761064
2008-06-11,2693.431965373855
2008-06-12,2706.0976171876664
2008-06-13,2734.46214716785
2008-06-16,2735.3640362979054
2008-06-17,2762.081059281137
2008-06-18,2732.5708420470132
2008-06-19,2716.370248867374
2008-06-20,2676.5848820962574
2008-06-23,2648.8437923596425
2008-06-24,2654.2282387920086
2008-06-25,2679.5083934081586
2008-06-26,2646.3159609953696
2008-06-27,2611.229531163525
2008-06-30,2609.370441080229
2008-07-01,2561.5432712228194
2008-07-02,2593.125666067056
2008-07-03,2594.0552117275092
2008-07-04,2549.2874765415586
2008-07-07,2578.339882105972
2008-07-08,2547.5559033155077
2008-07-09,2580.865284264796
2008-07-10,2566.799520476711
2008-07-11,2526.607128814598
2008-07-14,2530.791306894545
2008-07-15,2467.8906115050036
2008-07-16,2445.86067207928
2008-07-17,2529.068914901173
2008-07-18,2588.969837607558
2008-07-21,2610.276456410673
2008-07-22,2616.6537264851363
2008-07-23,2650.3919562261704
2008-07-24,2620.4765102964907
2008-07-25,2562.7656706147322
2008-07-28,2529.0604156175987
2008-07-29,2508.581401811925
2008-07-30,2518.5910884405253
2008-07-31,2532.8343398185634
2008-08-01,2506.804754839832
2008-08-04,2498.0851882932525
2008-08-05,2561.77321574643
2008-08-06,2554.8392431115726
2008-08-07,2535.4974519295633
2008-08-08,2484.0343274818842
2008-08-11,2500.9461790999408
2008-08-12,2478.2084001816984
2008-08-13,2395.6911724249712
2008-08-14,2401.7480882160553
2008-08-15,2364.918528366776
2008-08-18,2362.6366765505277
2008-08-19,2295.6863007096986
2008-08-20,2311.963781041163
2008-08-21,2304.052543999979
2008-08-22,2344.3957496443236
2008-08-25,2327.2677788618607
2008-08-26,2324.941821988518
2008-08-27,2326.9407288046
2008-08-28,2367.959547243313
2008-08-29,2377.2235944383006
2008-09-01,2339.7539798019457
2008-09-02,2357.1303742187406
2008-09-03,2329.4330878764085
2008-09-04,2250.6176658060795
2008-09-05,2177.2952148926947
2008-09-08,2233.437852727769
2008-09-09,2227.7071687920043
2008-09-10,2190.1076246263447
2008-09-11,2152.868925220969
2008-09-12,2201.071820441482
2008-09-15,2096.9237771448934
2008-09-16,1993.8317558179294
2008-09-17,1952.158127526363
2008-09-18,1925.064412386404
2008-09-19,2123.720126083283
2008-09-22,2124.44771536261
2008-09-23,2135.436086190212
2008-09-24,2152.3026611038713
2008-09-25,2210.707363128118
2008-09-26,2164.5536134400463
2008-09-29,2008.9061721963767
