Date,AUSTRALIA HIGH DIVIDEND YIELD
2005-01-21,2604.9337420480542
2005-01-24,2603.0765842373185
2005-01-25,2599.033087013013
2005-01-26,2632.345308112578
2005-01-27,2673.5080016969737
2005-01-28,2674.908342730902
2005-01-31,2688.374300422618
2005-02-01,2683.9354651308377
2005-02-02,2703.7683700587863
2005-02-03,2689.222691068052
2005-02-04,2713.377511047743
2005-02-07,2727.7363274484997
2005-02-08,2687.4151415649367
2005-02-09,2725.6098467000047
2005-02-10,2843.195497042368
2005-02-11,2822.183617912872
2005-02-14,2803.3753969476493
2005-02-15,2788.28163855621
2005-02-16,2780.548599851492
2005-02-17,2786.029979949053
2005-02-18,2787.985044648279
2005-02-21,2806.5551257239913
2005-02-22,2840.6691961149468
2005-02-23,2771.2404856562976
2005-02-24,2737.251349659625
2005-02-25,2763.8115195607234
2005-02-28,2807.624063676309
2005-03-01,2790.4245030505845
2005-03-02,2784.631287598947
2005-03-03,2795.954184703482
2005-03-04,2848.750697278956
2005-03-07,2847.238435110861
2005-03-08,2875.812629111005
2005-03-09,2834.6520277969507
2005-03-10,2813.534382576462
2005-03-11,2806.9399226508435
2005-03-14,2805.31941778264
2005-03-15,2819.4597735364796
2005-03-16,2857.81751841966
2005-03-17,2848.758175536279
2005-03-18,2827.6078327768955
2005-03-21,2815.10410391274
2005-03-22,2816.861757156352
2005-03-23,2715.0859925336053
2005-03-24,2693.6461589204264
2005-03-25,2693.6461589204264
2005-03-28,2684.0502952802535
2005-03-29,2664.7568457857797
2005-03-30,2692.875876992643
2005-03-31,2688.82427246313
2005-04-01,2699.4057723403025
2005-04-04,2673.709579350454
2005-04-05,2683.3211297660146
2005-04-06,2672.6818383852037
2005-04-07,2703.7706608217304
2005-04-08,2727.1339918780286
2005-04-11,2738.1106080754857
2005-04-12,2744.1952851204233
2005-04-13,2755.130815657793
2005-04-14,2705.118685189611
2005-04-15,2682.0705325364474
2005-04-18,2634.279204300331
2005-04-19,2671.7830709897944
2005-04-20,2693.6257242476204
2005-04-21,2704.031568134614
2005-04-22,2729.5575049708013
2005-04-25,2715.4327903536264
2005-04-26,2709.396907974763
2005-04-27,2730.7872187413336
2005-04-28,2780.639127189932
2005-04-29,2759.8588509785955
2005-05-02,2766.9531335021798
2005-05-03,2748.5045764106253
2005-05-04,2727.155910396507
2005-05-05,2737.9924656761777
2005-05-06,2746.723630224968
2005-05-09,2730.9399560649977
2005-05-10,2751.3250670313796
2005-05-11,2760.3144454916855
2005-05-12,2765.453174963589
2005-05-13,2744.2587382826064
2005-05-16,2697.5877004702857
2005-05-17,2685.95187371261
2005-05-18,2710.1815571112256
2005-05-19,2737.4963470607486
2005-05-20,2730.2377499024756
2005-05-23,2778.4837394559204
2005-05-24,2787.569961929563
2005-05-25,2782.254149814848
2005-05-26,2786.4433499304014
2005-05-27,2790.8158845042435
2005-05-30,2803.359824396669
2005-05-31,2749.338336204793
2005-06-01,2764.544576652388
2005-06-02,2785.8676631858953
2005-06-03,2789.8148097947574
2005-06-06,2814.872063949588
2005-06-07,2840.9489917988426
2005-06-08,2867.0021192228505
2005-06-09,2845.705401295877
2005-06-10,2823.3392722967324
2005-06-13,2820.5613064663326
2005-06-14,2829.6396733085103
2005-06-15,2847.388433063243
2005-06-16,2863.5590597694213
2005-06-17,2905.4341265223525
2005-06-20,2874.1665440684624
2005-06-21,2880.7928568523794
2005-06-22,2881.331414635289
2005-06-23,2862.1170334441194
2005-06-24,2828.7508785549826
2005-06-27,2820.4278177131037
2005-06-28,2837.168824576216
2005-06-29,2809.702373365675
2005-06-30,2825.5685665770875
2005-07-01,2779.2873794654756
2005-07-04,2773.9198185013065
2005-07-05,2742.5068661491514
2005-07-06,2730.2348446987144
2005-07-07,2696.8813497958176
2005-07-08,2706.0561290813976
2005-07-11,2731.1667913802307
2005-07-12,2772.5673693353087
2005-07-13,2754.8666380013783
2005-07-14,2794.7123083090028
2005-07-15,2782.8307522917644
2005-07-18,2787.3137561760873
2005-07-19,2772.5186132845274
2005-07-20,2789.419173716638
2005-07-21,2840.959197912716
2005-07-22,2875.659762463681
2005-07-25,2854.46659307039
2005-07-26,2843.655702517971
2005-07-27,2840.0076050951657
2005-07-28,2827.7058177711274
2005-07-29,2844.490572982391
2005-08-01,2835.8707350547224
2005-08-02,2845.315238792575
2005-08-03,2857.565986746696
2005-08-04,2862.4662172464487
2005-08-05,2847.8102725818826
2005-08-08,2866.4908611137557
2005-08-09,2842.9181540949476
2005-08-10,2853.0613059468656
2005-08-11,2901.247622733314
2005-08-12,2897.2433448961337
2005-08-15,2863.1638407404557
2005-08-16,2890.8594263918862
2005-08-17,2887.017580524766
2005-08-18,2833.7022246091465
2005-08-19,2822.4606302520074
2005-08-22,2845.1930118751543
2005-08-23,2826.875670850388
2005-08-24,2815.291567261479
2005-08-25,2829.910963795636
2005-08-26,2848.7353882693474
2005-08-29,2791.8160044934925
2005-08-30,2794.691807916209
2005-08-31,2818.303168720194
2005-09-01,2879.297202524047
2005-09-02,2863.5778110459737
2005-09-05,2886.4223457397015
2005-09-06,2894.8454786678667
2005-09-07,2917.2295367662714
2005-09-08,2938.3891743601353
2005-09-09,2945.355313309683
2005-09-12,2928.741158201781
2005-09-13,2922.769086310445
2005-09-14,2959.5647206557414
2005-09-15,2934.516763140695
2005-09-16,2963.265066969676
2005-09-19,2952.6922838394503
2005-09-20,2987.399234531543
2005-09-21,2999.905006299355
2005-09-22,2962.4362415356363
2005-09-23,2932.9209574052284
2005-09-26,2967.667716502301
2005-09-27,2970.189903615809
2005-09-28,2991.51979071781
2005-09-29,3022.390802663704
2005-09-30,3007.462832368462
2005-10-03,3006.4099089317924
2005-10-04,3025.6604200643155
2005-10-05,2948.333429532708
2005-10-06,2914.250885663293
2005-10-07,2893.957516763145
2005-10-10,2901.5842959069014
2005-10-11,2858.412682754704
2005-10-12,2898.5542465773556
2005-10-13,2858.429117439207
2005-10-14,2871.7002446449246
2005-10-17,2898.9409806223052
2005-10-18,2880.3990416543575
2005-10-19,2853.7123255557694
2005-10-20,2886.397073796848
2005-10-21,2872.361464044582
2005-10-24,2880.7830383428527
2005-10-25,2898.5727415918054
2005-10-26,2923.680840876065
2005-10-27,2936.0975490943983
2005-10-28,2888.8399334024684
2005-10-31,2916.95460145403
2005-11-01,2914.0895890930365
2005-11-02,2884.5951880594284
2005-11-03,2917.217122986523
2005-11-04,2886.691081238588
2005-11-07,2897.6228498170776
2005-11-08,2928.4801399127764
2005-11-09,2911.41456726304
2005-11-10,2900.966818562335
2005-11-11,2943.4440324045872
2005-11-14,2937.4624239280442
2005-11-15,2951.7197311406208
2005-11-16,2983.9267901666894
2005-11-17,2998.0558835185866
2005-11-18,2996.833116388966
2005-11-21,2999.858849958827
2005-11-22,2975.606233033358
2005-11-23,3002.154973799058
2005-11-24,3032.844044506584
2005-11-25,3002.160746357537
2005-11-28,3006.6289918678012
2005-11-29,3010.597939284365
2005-11-30,3011.8655074602666
2005-12-01,2971.4387446700757
2005-12-02,3010.6136890421562
2005-12-05,3019.592982790239
2005-12-06,3030.1968421538563
2005-12-07,3001.947703556906
2005-12-08,2970.3696261115397
2005-12-09,2966.3824267345094
2005-12-12,3013.4704373591953
2005-12-13,2997.2610208660603
2005-12-14,3030.7824269581447
2005-12-15,3002.3100827203903
2005-12-16,2994.8742887545377
2005-12-19,3007.0205193272527
2005-12-20,2992.57023205467
2005-12-21,3007.3777439843234
2005-12-22,2982.8526145327833
2005-12-23,2992.7872847190442
2005-12-26,2992.7872847190442
2005-12-27,2985.392107133082
2005-12-28,3027.5945390073803
2005-12-29,3031.44818113751
2005-12-30,3024.1725355111607
2006-01-02,3024.1725355111607
2006-01-03,3039.5409069698803
2006-01-04,3089.225879292574
2006-01-05,3102.7917642496263
2006-01-06,3111.6272510319227
2006-01-09,3125.4546137746006
2006-01-10,3119.8047628690288
2006-01-11,3156.534657678088
2006-01-12,3148.4271923874808
2006-01-13,3151.7905703743118
2006-01-16,3154.288691019795
2006-01-17,3158.650266916059
2006-01-18,3105.2842685151295
2006-01-19,3131.4406067313075
2006-01-20,3149.83143575693
2006-01-23,3146.0026243231205
2006-01-24,3142.09990167386
2006-01-25,3178.2235193972615
2006-01-26,3187.306572124504
2006-01-27,3199.8919683461772
2006-01-30,3199.716501827758
2006-01-31,3250.1464932958283
2006-02-01,3273.0421437350483
2006-02-02,3237.6012947333625
2006-02-03,3204.555518840777
2006-02-06,3210.6208199260527
2006-02-07,3193.579164587444
2006-02-08,3157.082359018775
2006-02-09,3170.07230653388
2006-02-10,3160.7845715651392
2006-02-13,3144.3446097525866
2006-02-14,3167.572951129167
2006-02-15,3164.513191573545
2006-02-16,3150.9400841345864
2006-02-17,3144.7226608480005
2006-02-20,3177.633946920448
2006-02-21,3193.351619261017
2006-02-22,3190.2365984890207
2006-02-23,3214.9508658888017
2006-02-24,3220.5574494746515
2006-02-27,3232.3815572712583
2006-02-28,3257.763901822059
2006-03-01,3202.2834672121976
2006-03-02,3239.1458827462934
2006-03-03,3220.79660584382
2006-03-06,3218.1578124552493
2006-03-07,3174.0308390504565
2006-03-08,3178.3247053694627
2006-03-09,3203.164883406436
2006-03-10,3179.2480996255576
2006-03-13,3217.599215761605
2006-03-14,3229.732777195775
2006-03-15,3231.9508380578663
2006-03-16,3218.5621020732656
2006-03-17,3174.052100505449
2006-03-20,3158.0340380999382
2006-03-21,3130.351241054783
2006-03-22,3161.593475832355
2006-03-23,3150.081822653543
2006-03-24,3134.392115857965
2006-03-27,3126.1924298241306
2006-03-28,3137.0930206850653
2006-03-29,3119.5729137074436
2006-03-30,3176.4737786509845
2006-03-31,3169.40190713541
2006-04-03,3202.861650765763
2006-04-04,3191.1445783571303
2006-04-05,3256.898815221547
2006-04-06,3263.1784253203177
2006-04-07,3265.5257250124478
2006-04-10,3247.3610234956923
2006-04-11,3281.6926818679926
2006-04-12,3263.867456918332
2006-04-13,3231.5624801147824
2006-04-14,3231.5624801147824
2006-04-17,3288.1120405659813
2006-04-18,3317.9045464013666
2006-04-19,3368.884931504908
2006-04-20,3329.395940560805
2006-04-21,3369.6191001304255
2006-04-24,3366.304095287821
2006-04-25,3377.1711742153766
2006-04-26,3448.8365176318366
2006-04-27,3477.6449949545568
2006-04-28,3477.6452225725097
2006-05-01,3501.3336699528695
2006-05-02,3484.958957108742
2006-05-03,3503.929141676359
2006-05-04,3454.4398152184312
2006-05-05,3470.4108940863434
2006-05-08,3496.9754036164045
2006-05-09,3517.5987388116546
2006-05-10,3523.968501809176
2006-05-11,3526.2890023571654
2006-05-12,3498.3414701802058
2006-05-15,3410.234010696866
2006-05-16,3439.116296626422
2006-05-17,3409.662665191558
2006-05-18,3371.110285762772
2006-05-19,3300.1381803307977
2006-05-22,3269.1776313802197
2006-05-23,3289.6524729227635
2006-05-24,3265.756643188319
2006-05-25,3255.481709517191
2006-05-26,3296.560757310008
2006-05-29,3324.243134298344
2006-05-30,3334.865986997183
2006-05-31,3221.770062455591
2006-06-01,3229.1553174282376
2006-06-02,3268.918322017937
2006-06-05,3276.068886520882
2006-06-06,3187.450890626203
2006-06-07,3177.294936535725
2006-06-08,3122.661257593688
2006-06-09,3221.499903613787
2006-06-12,3210.331292707199
2006-06-13,3113.1151361887237
2006-06-14,3106.081445934575
2006-06-15,3089.5154509911613
2006-06-16,3125.952099345276
2006-06-19,3089.185296594843
2006-06-20,3071.7702329187123
2006-06-21,3093.3517888215197
2006-06-22,3155.568877492235
2006-06-23,3132.296968623605
2006-06-26,3119.711922982518
2006-06-27,3145.015649060612
2006-06-28,3105.8092056643623
2006-06-29,3146.1678753914393
2006-06-30,3237.3970932499738
2006-07-03,3258.58114476399
2006-07-04,3278.325206168047
2006-07-05,3257.3189408235353
2006-07-06,3300.530808351201
2006-07-07,3326.613018831161
2006-07-10,3312.5774359210045
2006-07-11,3299.497789539627
2006-07-12,3285.2754516169116
2006-07-13,3261.046795156877
2006-07-14,3186.646378999394
2006-07-17,3155.9244726437378
2006-07-18,3137.7972979824754
2006-07-19,3126.5536554784294
2006-07-20,3217.068599798343
2006-07-21,3217.7297728537746
2006-07-24,3214.3425243952656
2006-07-25,3259.177995375816
2006-07-26,3243.231152781802
2006-07-27,3312.8967967064395
2006-07-28,3285.65978099522
2006-07-31,3297.552123596368
2006-08-01,3287.7205857821546
2006-08-02,3286.7778605173917
2006-08-03,3307.531150314932
2006-08-04,3318.5073410496434
2006-08-07,3320.58009440348
2006-08-08,3351.2401574347227
2006-08-09,3347.4580384253604
2006-08-10,3359.6346717253373
2006-08-11,3354.4611166720747
2006-08-14,3333.162858953053
2006-08-15,3339.421047653306
2006-08-16,3379.09814835685
2006-08-17,3389.0788653335517
2006-08-18,3360.1931924042005
2006-08-21,3384.071649147856
2006-08-22,3369.374800059524
2006-08-23,3371.1875631611597
2006-08-24,3315.7639195062966
2006-08-25,3304.0802135716876
2006-08-28,3312.283286935861
2006-08-29,3361.148008617611
2006-08-30,3391.9538675822328
2006-08-31,3411.8153701095275
2006-09-01,3401.397662409502
2006-09-04,3454.1485059020147
2006-09-05,3459.7967185477496
2006-09-06,3416.8662754172074
2006-09-07,3392.7430154062786
2006-09-08,3379.173811396359
2006-09-11,3335.8920639857474
2006-09-12,3361.147948638761
2006-09-13,3368.701633289844
2006-09-14,3401.6767140523893
2006-09-15,3360.107582652383
2006-09-18,3391.4836711205116
2006-09-19,3391.7498191887194
2006-09-20,3346.7570511030453
2006-09-21,3328.0177397144867
2006-09-22,3284.4884262967507
2006-09-25,3286.825851569109
2006-09-26,3291.133301447412
2006-09-27,3337.7580964674275
2006-09-28,3325.2129063073176
2006-09-29,3346.3723494645187
2006-10-02,3360.6968651649063
2006-10-03,3364.1543039433573
2006-10-04,3355.4730856802144
2006-10-05,3418.454848505069
2006-10-06,3400.756815772317
2006-10-09,3384.5811257927703
2006-10-10,3394.143374692735
2006-10-11,3427.593998987726
2006-10-12,3444.4747237351003
2006-10-13,3462.4196429293193
2006-10-16,3473.019585660258
2006-10-17,3442.915291531068
2006-10-18,3466.753987332196
2006-10-19,3486.1133741852195
2006-10-20,3514.2099134167947
2006-10-23,3514.4006205912906
2006-10-24,3507.3628827306743
2006-10-25,3535.687150926058
2006-10-26,3584.285823118744
2006-10-27,3601.155378684517
2006-10-30,3605.2225940243056
2006-10-31,3637.022905207004
2006-11-01,3664.244650250095
2006-11-02,3649.3285974650034
2006-11-03,3674.344453453546
2006-11-06,3678.8098644491142
2006-11-07,3733.628656388505
2006-11-08,3691.1035661190685
2006-11-09,3645.679591665521
2006-11-10,3639.5035273621274
2006-11-13,3649.3066610795167
2006-11-14,3676.5582397267754
2006-11-15,3672.6625132547656
2006-11-16,3663.2185375324248
2006-11-17,3669.298192014954
2006-11-20,3590.6815588090158
2006-11-21,3609.3037216259495
2006-11-22,3674.773580725701
2006-11-23,3706.9875663226485
2006-11-24,3704.4012197336083
2006-11-27,3694.038711981517
2006-11-28,3657.8928767452767
2006-11-29,3738.1354808101437
2006-11-30,3778.867426525553
2006-12-01,3750.166521320382
2006-12-04,3717.3946546723614
2006-12-05,3684.6500472385665
2006-12-06,3735.026297308003
2006-12-07,3759.67442190968
2006-12-08,3729.5323387926605
2006-12-11,3737.2505579663225
2006-12-12,3749.1943267525817
2006-12-13,3757.9417577966638
2006-12-14,3792.0053545051032
2006-12-15,3781.5644738610504
2006-12-18,3785.8825622148324
2006-12-19,3787.6650518750803
2006-12-20,3837.346415481752
2006-12-21,3822.3254825156605
2006-12-22,3849.983933258618
2006-12-25,3849.983933258618
2006-12-26,3841.8849041391213
2006-12-27,3862.064599199411
2006-12-28,3873.9868900635647
2006-12-29,3872.5265951813117
2007-01-01,3872.5265951813117
2007-01-02,3918.08829815688
2007-01-03,3896.877262158601
2007-01-04,3841.776234731245
2007-01-05,3793.1956393257065
2007-01-08,3767.660504529839
2007-01-09,3824.5731920419216
2007-01-10,3759.621520606797
2007-01-11,3805.3200576052077
2007-01-12,3858.448413862056
2007-01-15,3879.938045417059
2007-01-16,3870.027628558512
2007-01-17,3872.4826864368824
2007-01-18,3905.636760695085
2007-01-19,3922.478032751332
2007-01-22,3955.226555002764
2007-01-23,3969.5839297110874
2007-01-24,3911.990270375878
2007-01-25,3900.1574268654012
2007-01-26,3872.100542556266
2007-01-29,3852.164309045805
2007-01-30,3891.1856984921783
2007-01-31,3884.1430666433894
2007-02-01,3915.2803717327083
2007-02-02,3915.055881378753
2007-02-05,3916.2183967450596
2007-02-06,3969.6032175733935
2007-02-07,3977.6346071708563
2007-02-08,3975.0771538492786
2007-02-09,3968.0308059781187
2007-02-12,3933.7288457798295
2007-02-13,3963.7152115584777
2007-02-14,4000.7660173287854
2007-02-15,4026.12799205082
2007-02-16,3991.27911298841
2007-02-19,4038.057442569752
2007-02-20,4021.4448983327875
2007-02-21,4029.419422144255
2007-02-22,4086.492933621599
2007-02-23,4093.920173079207
2007-02-26,4107.90639568327
2007-02-27,4062.218313088572
2007-02-28,3977.494143009133
2007-03-01,3930.058858766452
2007-03-02,3918.6260503398885
2007-03-05,3805.4581672560703
2007-03-06,3879.6276078485507
2007-03-07,3916.84312532595
2007-03-08,3929.444896050413
2007-03-09,3939.8730913970326
2007-03-12,3985.6394319991
2007-03-13,3975.0464262495375
2007-03-14,3904.9852163049595
2007-03-15,3989.851399100819
2007-03-16,4013.969902684947
2007-03-19,4031.722874033029
2007-03-20,4053.1989329533885
2007-03-21,4045.6752770570897
2007-03-22,4134.171443832463
2007-03-23,4123.06950504439
2007-03-26,4162.050520128353
2007-03-27,4141.044778134503
2007-03-28,4100.249913063044
2007-03-29,4138.009590430123
2007-03-30,4156.908577668534
2007-04-02,4150.05237026156
2007-04-03,4186.671521807641
2007-04-04,4251.121054953437
2007-04-05,4258.553691457956
2007-04-06,4258.553691457956
2007-04-09,4243.482844297998
2007-04-10,4338.887326967157
2007-04-11,4352.034186786884
2007-04-12,4369.21421350516
2007-04-13,4399.534909517791
2007-04-16,4449.234186444493
2007-04-17,4496.762483376117
2007-04-18,4534.562999548036
2007-04-19,4476.893267758832
2007-04-20,4516.083899790421
2007-04-23,4496.172741674279
2007-04-24,4459.427736151118
2007-04-25,4491.2019329306495
2007-04-26,4441.014618812921
2007-04-27,4448.020424179523
2007-04-30,4465.651841908326
2007-05-01,4438.325983948928
2007-05-02,4490.227456988262
2007-05-03,4476.332920288263
2007-05-04,4481.071176453565
2007-05-07,4508.246958874069
2007-05-08,4496.556256417169
2007-05-09,4496.191237483685
2007-05-10,4516.880491874433
2007-05-11,4477.042846742952
2007-05-14,4520.544725953199
2007-05-15,4482.25257887654
2007-05-16,4438.609379999203
2007-05-17,4455.6503415573625
2007-05-18,4450.659461893102
2007-05-21,4459.76301317215
2007-05-22,4427.740503101361
2007-05-23,4460.955712306737
2007-05-24,4385.754961576159
2007-05-25,4377.449422982748
2007-05-28,4375.196947911258
2007-05-29,4412.846174903309
2007-05-30,4367.353820212246
2007-05-31,4417.694905561076
2007-06-01,4435.053358451397
2007-06-04,4474.350999576238
2007-06-05,4474.030739896452
2007-06-06,4475.529251379073
2007-06-07,4497.652281516853
2007-06-08,4427.919921149803
2007-06-11,4417.159802801821
2007-06-12,4406.860344011705
2007-06-13,4369.400699984177
2007-06-14,4373.912451286546
2007-06-15,4426.799079116287
2007-06-18,4478.231911040228
2007-06-19,4505.721589610815
2007-06-20,4523.504080970894
2007-06-21,4515.084264431198
2007-06-22,4521.251689619535
2007-06-25,4507.12775941568
2007-06-26,4493.085051483924
2007-06-27,4365.042512829832
2007-06-28,4487.254563712436
2007-06-29,4502.1412970784295
2007-07-02,4529.502107051933
2007-07-03,4517.672491018483
2007-07-04,4529.492216330846
2007-07-05,4577.3067935661065
2007-07-06,4556.650631016909
2007-07-09,4599.544596069704
2007-07-10,4604.994216907235
2007-07-11,4596.177808599872
2007-07-12,4586.948966863127
2007-07-13,4616.086187830056
2007-07-16,4646.803830305992
2007-07-17,4676.3031862136495
2007-07-18,4684.426385415415
2007-07-19,4742.718776374804
2007-07-20,4760.127376916201
2007-07-23,4756.409135709223
2007-07-24,4776.3746173536365
2007-07-25,4714.613051234407
2007-07-26,4625.873565366008
2007-07-27,4407.90518728459
2007-07-30,4382.252997775555
2007-07-31,4430.879256989412
2007-08-01,4262.155587448632
2007-08-02,4365.719600429716
2007-08-03,4361.6616926265015
2007-08-06,4310.1830226294
2007-08-07,4351.546270983074
2007-08-08,4465.778436885409
2007-08-09,4462.415021776877
2007-08-10,4272.478688810744
2007-08-13,4344.34912246102
2007-08-14,4276.790911653797
2007-08-15,4114.862092260251
2007-08-16,3872.8379502006655
2007-08-17,3893.8933673620572
2007-08-20,4136.009428406164
2007-08-21,4173.42254388379
2007-08-22,4155.524394635167
2007-08-23,4306.973703174356
2007-08-24,4293.19029283951
2007-08-27,4366.837335636182
2007-08-28,4303.815010427985
2007-08-29,4227.971328284524
2007-08-30,4217.341137560524
2007-08-31,4273.375710795494
2007-09-03,4320.008089343745
2007-09-04,4354.865208546741
2007-09-05,4308.009304202147
2007-09-06,4289.276653797058
2007-09-07,4267.900408477047
2007-09-10,4207.126616171366
2007-09-11,4287.346061661737
2007-09-12,4328.467785178821
2007-09-13,4324.049880886664
2007-09-14,4384.294795906231
2007-09-17,4327.107285069045
2007-09-18,4249.260094046471
2007-09-19,4450.5930372258
2007-09-20,4491.7865851963525
2007-09-21,4466.076293223727
2007-09-24,4526.668765327497
2007-09-25,4534.97874242888
2007-09-26,4609.3517263305375
2007-09-27,4691.822989255798
2007-09-28,4732.976188148695
2007-10-01,4759.38775142275
2007-10-02,4800.695343971803
2007-10-03,4858.453160836924
2007-10-04,4827.43151716438
2007-10-05,4899.934683843569
2007-10-08,4910.939354982328
2007-10-09,4965.307489686366
2007-10-10,5013.426583788754
2007-10-11,5072.193924216549
2007-10-12,5052.017410569368
2007-10-15,5041.467090840877
2007-10-16,4870.435824598483
2007-10-17,4895.675403309006
2007-10-18,4955.956726094918
2007-10-19,4887.924789634927
2007-10-22,4761.084186858856
2007-10-23,4912.101767975703
2007-10-24,4918.1739928565485
2007-10-25,4965.655286453621
2007-10-26,5064.393810084813
2007-10-29,5157.147593736726
2007-10-30,5125.76247925518
2007-10-31,5200.020841101025
2007-11-01,5194.451021585642
2007-11-02,5132.004836864255
2007-11-05,5069.787880863334
2007-11-06,5136.82818813628
2007-11-07,5206.149634312825
2007-11-08,5037.027745372697
2007-11-09,4943.084346917386
2007-11-12,4709.605206378364
2007-11-13,4853.731448833585
2007-11-14,4973.642157866018
2007-11-15,4864.417657749556
2007-11-16,4787.451099022306
2007-11-19,4812.90602400566
2007-11-20,4785.690966074577
2007-11-21,4610.663712929915
2007-11-22,4589.4466170523
2007-11-23,4549.633724165574
2007-11-26,4649.709725028208
2007-11-27,4620.839229841246
2007-11-28,4635.454340467569
2007-11-29,4643.605398735084
2007-11-30,4717.378646362609
2007-12-03,4711.363500726272
2007-12-04,4664.554835191632
2007-12-05,4631.725230536362
2007-12-06,4688.693158652281
2007-12-07,4775.142563246199
2007-12-10,4761.625770612906
2007-12-11,4802.914854606338
2007-12-12,4779.053929948815
2007-12-13,4719.23523818725
2007-12-14,4595.845993955052
2007-12-17,4453.949326453305
2007-12-18,4464.628565100752
2007-12-19,4390.704851320295
2007-12-20,4343.88311860427
2007-12-21,4478.613254596886
2007-12-24,4508.3389922711995
2007-12-25,4508.3389922711995
2007-12-26,4520.500613842498
2007-12-27,4543.1559218682405
2007-12-28,4540.776085115152
2007-12-31,4547.780453830539
2008-01-01,4547.780453830539
2008-01-02,4558.839997032203
2008-01-03,4517.485210595676
2008-01-04,4492.3685415405225
2008-01-07,4376.589411223874
2008-01-08,4442.979203874867
2008-01-09,4393.094650768021
2008-01-10,4410.942775582908
2008-01-11,4369.131585987828
2008-01-14,4396.7997406559525
2008-01-15,4361.896676463371
2008-01-16,4192.498747155352
2008-01-17,4230.895531421287
2008-01-18,4272.520261621222
2008-01-21,4057.5801556806878
2008-01-22,3852.353586472778
2008-01-23,3954.5207616961466
2008-01-24,4127.514023841248
2008-01-25,4355.508916163191
2008-01-28,4363.652360595678
2008-01-29,4250.793767480276
2008-01-30,4122.035022485964
2008-01-31,4175.069364453872
2008-02-01,4357.959536475462
2008-02-04,4340.1398311240955
2008-02-05,4233.435350155386
2008-02-06,4138.779138989827
2008-02-07,4088.598650657568
2008-02-08,4193.934143575931
2008-02-11,4092.985592954712
2008-02-12,4155.589615732595
2008-02-13,3960.338616182418
2008-02-14,4112.939276361053
2008-02-15,4051.522288817014
2008-02-18,3979.888335547013
2008-02-19,4070.150553269555
2008-02-20,3909.3500983083777
2008-02-21,3985.6557074010393
2008-02-22,3964.177646449329
2008-02-25,4093.032237398348
2008-02-26,4184.693327180945
2008-02-27,4309.685703106525
2008-02-28,4192.514755855751
2008-02-29,4031.8603407649243
2008-03-03,3905.398690058688
2008-03-04,3887.483188308855
2008-03-05,3883.480586060661
2008-03-06,3884.1237148792393
2008-03-07,3740.482873008868
2008-03-10,3646.2869448347774
2008-03-11,3757.03448512024
2008-03-12,3911.4436789783185
2008-03-13,3819.5722877096746
2008-03-14,3837.6704860768714
2008-03-17,3627.7473175045225
2008-03-18,3706.0161791347846
2008-03-19,3900.0985461685686
2008-03-20,3753.3905509354267
2008-03-21,3753.3905509354267
2008-03-24,3796.963985918658
2008-03-25,4025.461870670019
2008-03-26,4066.234250516003
2008-03-27,4040.0904053194004
2008-03-28,3986.1940118404896
2008-03-31,3940.7020699757977
2008-04-01,3868.806477008361
2008-04-02,4074.1863584545763
2008-04-03,4180.46750459889
2008-04-04,4170.451070660588
2008-04-07,4062.168963610604
2008-04-08,4013.6931227845284
2008-04-09,3929.2472286819584
2008-04-10,3878.5507919682404
2008-04-11,3878.557188709665
2008-04-14,3777.5173768586
2008-04-15,3821.898306583814
2008-04-16,3929.487294839783
2008-04-17,3923.1264023688923
2008-04-18,3828.0260334326395
2008-04-21,4057.8769674730424
2008-04-22,4069.1242209402553
2008-04-23,4149.821135529045
2008-04-24,4063.9409816384596
2008-04-25,4036.302469038187
2008-04-28,4136.263808108517
2008-04-29,4121.82631490759
2008-04-30,4143.777585854929
2008-05-01,4065.4297792542466
2008-05-02,4204.640638898363
2008-05-05,4249.4179066086945
2008-05-06,4204.924804831155
2008-05-07,4112.1018399222
2008-05-08,4211.801558092909
2008-05-09,4258.190392009182
2008-05-12,4380.547246088374
2008-05-13,4346.884579965226
2008-05-14,4306.092594855111
2008-05-15,4303.115881505269
2008-05-16,4405.210479461093
2008-05-19,4397.39663528364
2008-05-20,4387.765134896104
2008-05-21,4344.64789383278
2008-05-22,4281.206047548148
2008-05-23,4258.324594718674
2008-05-26,4224.384327855153
2008-05-27,4224.908820838127
2008-05-28,4232.526554665187
2008-05-29,4220.363138952855
2008-05-30,4213.344175379408
2008-06-02,4151.564444645841
2008-06-03,4035.633002556198
2008-06-04,4112.04210111474
2008-06-05,4128.155185552859
2008-06-06,4181.295955425711
2008-06-09,4145.40220210147
2008-06-10,3970.8394519386184
2008-06-11,4038.5634908608827
2008-06-12,3860.393334706132
2008-06-13,3907.6869577541406
2008-06-16,3887.1861009747113
2008-06-17,3917.806557932899
2008-06-18,3917.284784623828
2008-06-19,3821.8353098804137
2008-06-20,3775.5129046381703
2008-06-23,3769.4278012063137
2008-06-24,3727.598160173864
2008-06-25,3739.8656382819986
2008-06-26,3849.489685870923
2008-06-27,3803.1122103109865
2008-06-30,3756.494264988687
2008-07-01,3622.880783755569
2008-07-02,3678.4881977644613
2008-07-03,3694.027550637894
2008-07-04,3813.812412181471
2008-07-07,3712.1903515260547
2008-07-08,3640.8314039021634
2008-07-09,3740.0700514110613
2008-07-10,3702.0789058848645
2008-07-11,3707.721674126458
