Date,FRANCE HIGH DIVIDEND YIELD
2004-10-19,1831.3344143277193
2004-10-20,1831.2780449759891
2004-10-21,1842.8240787583065
2004-10-22,1851.8883774160306
2004-10-25,1832.1727428901243
2004-10-26,1833.537732779877
2004-10-27,1856.9336415858575
2004-10-28,1869.1772786119063
2004-10-29,1858.2985553829278
2004-11-01,1873.9971059100676
2004-11-02,1875.654476853199
2004-11-03,1897.4278022582985
2004-11-04,1906.6218165184773
2004-11-05,1912.3568313995793
2004-11-08,1915.3877975575788
2004-11-09,1907.364834192956
2004-11-10,1912.9158535032636
2004-11-11,1931.9415977369515
2004-11-12,1926.9883266414654
2004-11-15,1920.1967012295256
2004-11-16,1909.8853259613563
2004-11-17,1938.882934873693
2004-11-18,1926.5369944756553
2004-11-19,1919.7099236157903
2004-11-22,1911.0827459653608
2004-11-23,1923.8977967579103
2004-11-24,1928.5008108392753
2004-11-25,1959.214473309828
2004-11-26,1956.0567000035521
2004-11-29,1951.7741148569824
2004-11-30,1945.8997495603003
2004-12-01,1970.7291620714934
2004-12-02,1958.0997964397743
2004-12-03,1958.5400863883467
2004-12-06,1955.9164696467963
2004-12-07,1964.4839052733826
2004-12-08,1934.5836532469082
2004-12-09,1926.439264782082
2004-12-10,1935.6848726464887
2004-12-13,1960.0629125798223
2004-12-14,1963.699969661071
2004-12-15,1982.6292866472452
2004-12-16,1962.0509504666802
2004-12-17,1922.9176617732787
2004-12-20,1962.0157399951047
2004-12-21,1957.9294258441384
2004-12-22,1974.2526088557606
2004-12-23,2001.6441835815422
2004-12-24,2007.3315247682233
2004-12-27,2016.599745303594
2004-12-28,2014.6859532022781
2004-12-29,2012.00085690171
2004-12-30,2019.8040388558547
2004-12-31,2007.3101292849299
2005-01-03,2000.9709087927517
2005-01-04,1981.350520303131
2005-01-05,1963.1894335439056
2005-01-06,1969.2801829727457
2005-01-07,1960.9998876250345
2005-01-10,1966.05392454603
2005-01-11,1965.0960736636207
2005-01-12,1970.3946669204902
2005-01-13,1968.3404180833943
2005-01-14,1972.4772663956464
2005-01-17,1981.187017963052
2005-01-18,1976.5198537800868
2005-01-19,1981.476123277103
2005-01-20,1955.1797734325378
2005-01-21,1973.9899738807712
2005-01-24,1980.1035528588188
2005-01-25,1986.1961403978466
2005-01-26,2000.9046775856748
2005-01-27,2001.2656354444512
2005-01-28,1982.7406243912158
2005-01-31,2003.2681261302096
2005-02-01,2019.2871724349757
2005-02-02,2035.650287614369
2005-02-03,2015.5344429092122
2005-02-04,2028.7935222296737
2005-02-07,2019.9807743933345
2005-02-08,2004.0475800186118
2005-02-09,1999.6807215957133
2005-02-10,2023.3353796639935
2005-02-11,2051.7751174315176
2005-02-14,2062.934157888262
2005-02-15,2071.0136743426515
2005-02-16,2061.9956701680235
2005-02-17,2078.4123870018434
2005-02-18,2092.26801957868
2005-02-21,2076.142219943051
2005-02-22,2092.3614115380465
2005-02-23,2072.5957773820255
2005-02-24,2071.690543979495
2005-02-25,2106.631034528767
2005-02-28,2116.249109644049
2005-03-01,2109.3432227060302
2005-03-02,2096.711387410882
2005-03-03,2098.583106114264
2005-03-04,2134.784215972362
2005-03-07,2127.208807358758
2005-03-08,2152.145641295329
2005-03-09,2146.855315860053
2005-03-10,2139.6276172951257
2005-03-11,2151.368963179312
2005-03-14,2139.043386024655
2005-03-15,2145.2290251487184
2005-03-16,2132.1918047599734
2005-03-17,2128.3095212426774
2005-03-18,2125.6551159834275
2005-03-21,2100.7755123998827
2005-03-22,2102.0837746616667
2005-03-23,2058.9793148010926
2005-03-24,2071.2876014206045
2005-03-25,2071.2876014206054
2005-03-28,2056.751128839008
2005-03-29,2064.680841097883
2005-03-30,2057.9144685676124
2005-03-31,2067.4021769859046
2005-04-01,2068.518420699157
2005-04-04,2043.4321390596622
2005-04-05,2060.4358387921743
2005-04-06,2064.972909185979
2005-04-07,2084.2275148386893
2005-04-08,2068.428501398741
2005-04-11,2088.4731631460186
2005-04-12,2073.737169403531
2005-04-13,2078.002741954778
2005-04-14,2046.5461239036263
2005-04-15,2022.1263500525677
2005-04-18,1992.5866240321818
2005-04-19,2004.0277491673662
2005-04-20,1999.0095285501752
2005-04-21,1995.9955975901362
2005-04-22,2017.9817791321198
2005-04-25,2011.3093483253072
2005-04-26,2009.8389229480545
2005-04-27,1969.3619104343686
2005-04-28,1962.3675229983305
2005-04-29,1956.8466265559707
2005-05-02,1964.385977130722
2005-05-03,1979.4442208587525
2005-05-04,1996.4739517734656
2005-05-05,2015.778710361205
2005-05-06,2011.029898341549
2005-05-09,2000.300262263136
2005-05-10,2001.2627707968581
2005-05-11,1980.907355615891
2005-05-12,1985.3508828894282
2005-05-13,1972.2364962230597
2005-05-16,1957.5761728075533
2005-05-17,1960.8076927004988
2005-05-18,1999.3698987461069
2005-05-19,2008.665449304906
2005-05-20,1994.3410853801124
2005-05-23,2013.5438461475976
2005-05-24,2012.7463060193886
2005-05-25,2017.552586055622
2005-05-26,2023.8683173682512
2005-05-27,2032.2642885330658
2005-05-30,2029.3076408109998
2005-05-31,1998.272105201657
2005-06-01,2018.5936794858774
2005-06-02,2032.504211639442
2005-06-03,2019.9749383469405
2005-06-06,2017.465324362994
2005-06-07,2033.2918700777768
2005-06-08,2040.7683410406232
2005-06-09,2012.671618878828
2005-06-10,2023.3073274080725
2005-06-13,2021.8172111884048
2005-06-14,2021.762659243671
2005-06-15,2030.0145057690015
2005-06-16,2038.5398218595292
2005-06-17,2082.783339659648
2005-06-20,2053.828823598658
2005-06-21,2060.0773967557584
2005-06-22,2060.163783470185
2005-06-23,2056.942248960042
2005-06-24,2048.769151906964
2005-06-27,2040.0578221529381
2005-06-28,2047.2278895852007
2005-06-29,2049.7543406012187
2005-06-30,2060.357731472945
2005-07-01,2056.3239784608513
2005-07-04,2050.468596541519
2005-07-05,2043.7572907129922
2005-07-06,2068.3835445371747
2005-07-07,2041.1768958312693
2005-07-08,2082.9789517044383
2005-07-11,2113.3494714083445
2005-07-12,2131.4789091034827
2005-07-13,2132.5402589868704
2005-07-14,2149.716769741358
2005-07-15,2129.6325207867667
2005-07-18,2132.3878961638734
2005-07-19,2150.2689420636734
2005-07-20,2145.815028284409
2005-07-21,2161.508793401808
2005-07-22,2167.869641038741
2005-07-25,2171.2019653492994
2005-07-26,2155.8436621717965
2005-07-27,2161.061610280807
2005-07-28,2177.509427161818
2005-07-29,2185.8187417235126
2005-08-01,2194.7516793825075
2005-08-02,2216.85878294688
2005-08-03,2247.106653035031
2005-08-04,2233.265999512116
2005-08-05,2212.6221166716464
2005-08-08,2230.938565430394
2005-08-09,2256.8300934467084
2005-08-10,2284.1611084500664
2005-08-11,2293.745787468555
2005-08-12,2279.39357385964
2005-08-15,2264.502312275312
2005-08-16,2238.5213068913567
2005-08-17,2233.0336340624076
2005-08-18,2190.0618463042983
2005-08-19,2211.0837773322746
2005-08-22,2232.2125929092485
2005-08-23,2202.2755717685236
2005-08-24,2214.78126539572
2005-08-25,2194.910089102246
2005-08-26,2184.471975708266
2005-08-29,2184.0151145348136
2005-08-30,2171.7010003348987
2005-08-31,2227.072264087702
2005-09-01,2283.63878726465
2005-09-02,2290.5899351281314
2005-09-05,2287.039117942803
2005-09-06,2306.8025289007123
2005-09-07,2310.5090077489363
2005-09-08,2295.965832388583
2005-09-09,2309.3795923711778
2005-09-12,2280.1237039470143
2005-09-13,2256.2009159486797
2005-09-14,2267.9404163893246
2005-09-15,2254.288979296354
2005-09-16,2269.214805860531
2005-09-19,2262.9666878151374
2005-09-20,2275.5205148214
2005-09-21,2260.2734985778998
2005-09-22,2241.862142475818
2005-09-23,2231.424173084444
2005-09-26,2268.553479334953
2005-09-27,2261.8504577079325
2005-09-28,2293.1924713496255
2005-09-29,2290.823907785515
2005-09-30,2306.211346361919
2005-10-03,2285.8720052756375
2005-10-04,2293.8376429468567
2005-10-05,2254.0655545146597
2005-10-06,2251.004643493994
2005-10-07,2251.9642464309554
2005-10-10,2243.3567142054712
2005-10-11,2247.8637903116946
2005-10-12,2237.7071737350507
2005-10-13,2191.1786066654504
2005-10-14,2206.6377493733175
2005-10-17,2211.937878852313
2005-10-18,2177.1689094311364
2005-10-19,2136.3249024248903
2005-10-20,2142.646245702856
2005-10-21,2134.969837983355
2005-10-24,2164.651862495059
2005-10-25,2174.3355474712134
2005-10-26,2183.81374908923
2005-10-27,2164.5771848615686
2005-10-28,2152.9264666186855
2005-10-31,2190.2061235277283
2005-11-01,2199.890797877549
2005-11-02,2216.16794476516
2005-11-03,2248.951009325848
2005-11-04,2213.286717297103
2005-11-07,2206.2154894422056
2005-11-08,2194.439800990461
2005-11-09,2189.931985212859
2005-11-10,2182.0718230841485
2005-11-11,2200.099613586035
2005-11-14,2213.61014350938
2005-11-15,2213.2798464850835
2005-11-16,2195.6989667979383
2005-11-17,2217.276620816429
2005-11-18,2228.4499426197094
2005-11-21,2258.3773704854434
2005-11-22,2263.3674469935427
2005-11-23,2284.4084314922957
2005-11-24,2272.161719895834
2005-11-25,2271.2585155745205
2005-11-28,2265.7882188928847
2005-11-29,2260.1993796429533
2005-11-30,2252.942719209233
2005-12-01,2275.396813058749
2005-12-02,2277.406353372021
2005-12-05,2289.2316657115443
2005-12-06,2304.431430837336
2005-12-07,2282.4635352630876
2005-12-08,2307.6389510661065
2005-12-09,2300.0485025938424
2005-12-12,2317.1724985161727
2005-12-13,2330.1494581289153
2005-12-14,2348.5494467178687
2005-12-15,2328.7661831597725
2005-12-16,2348.284896822511
2005-12-19,2334.404283143804
2005-12-20,2315.896636510263
2005-12-21,2323.931994593591
2005-12-22,2333.043215063035
2005-12-23,2335.9141721134756
2005-12-26,2335.914172113475
2005-12-27,2336.4525304550866
2005-12-28,2341.909962193026
2005-12-29,2334.950259219873
2005-12-30,2302.016599038394
2006-01-02,2315.1042097198265
2006-01-03,2369.431787154649
2006-01-04,2414.9887543479285
2006-01-05,2408.370619492974
2006-01-06,2436.0740219521826
2006-01-09,2433.716504625684
2006-01-10,2433.520529037075
2006-01-11,2455.926314998339
2006-01-12,2466.35061717133
2006-01-13,2454.845704211278
2006-01-16,2466.0042062654693
2006-01-17,2440.162459338717
2006-01-18,2421.702784368874
2006-01-19,2449.2807727905956
2006-01-20,2428.0838611001323
2006-01-23,2453.9041996018823
2006-01-24,2453.9253202619348
2006-01-25,2475.307679316522
2006-01-26,2520.2789935616443
2006-01-27,2557.2867478412677
2006-01-30,2551.765387205454
2006-01-31,2570.6351230216987
2006-02-01,2591.0628354808227
2006-02-02,2546.1968243409447
2006-02-03,2532.3251376433864
2006-02-06,2530.4706214043567
2006-02-07,2524.1457224568335
2006-02-08,2483.702427514973
2006-02-09,2524.3158636962103
2006-02-10,2486.2412153465525
2006-02-13,2522.7345286046016
2006-02-14,2508.325184741944
2006-02-15,2487.8312147797774
2006-02-16,2506.571103357611
2006-02-17,2531.7918226089105
2006-02-20,2537.350203231048
2006-02-21,2541.310538459613
2006-02-22,2559.1248985770603
2006-02-23,2561.2197267966535
2006-02-24,2574.7322223328497
2006-02-27,2564.3681317119235
2006-02-28,2537.4159438084694
2006-03-01,2569.6826260508856
2006-03-02,2552.7485441769395
2006-03-03,2548.6964604548048
2006-03-06,2546.390279216821
2006-03-07,2507.4743933002524
2006-03-08,2503.0983561394078
2006-03-09,2510.8538235856067
2006-03-10,2535.59475506276
2006-03-13,2571.6728898402816
2006-03-14,2605.3794976347767
2006-03-15,2622.7938125992982
2006-03-16,2641.0120783622933
2006-03-17,2653.8420552713205
2006-03-20,2657.416652917339
2006-03-21,2647.182180693278
2006-03-22,2642.5647464048416
2006-03-23,2621.318123884803
2006-03-24,2638.4524276267357
2006-03-27,2617.859622004633
2006-03-28,2623.3731388941355
2006-03-29,2615.017599218134
2006-03-30,2679.3376625943088
2006-03-31,2658.651637460974
2006-04-03,2680.2429525737293
2006-04-04,2681.3251784530103
2006-04-05,2702.0104771391275
2006-04-06,2697.0200031793656
2006-04-07,2651.162484654977
2006-04-10,2663.0168096688512
2006-04-11,2627.6510195744495
2006-04-12,2610.5130919086887
2006-04-13,2608.0588753442635
2006-04-14,2608.058875344264
2006-04-17,2649.482319449496
2006-04-18,2651.897709405983
2006-04-19,2700.1600391620505
2006-04-20,2710.345876582372
2006-04-21,2748.453646620993
2006-04-24,2742.7908205087433
2006-04-25,2749.7919518795948
2006-04-26,2766.449939635333
2006-04-27,2766.4801601548606
2006-04-28,2758.3008303207334
2006-05-01,2763.1182493075194
2006-05-02,2803.1445417108994
2006-05-03,2769.390627524165
2006-05-04,2818.2008968358846
2006-05-05,2870.381580122972
2006-05-08,2864.627953613453
2006-05-09,2892.2643556371922
2006-05-10,2879.9216214914013
2006-05-11,2898.3382299730843
2006-05-12,2850.54461440117
2006-05-15,2779.634791090948
2006-05-16,2791.4684984985597
2006-05-17,2681.245872822451
2006-05-18,2684.904437559466
2006-05-19,2706.7894011734056
2006-05-22,2647.1841942735505
2006-05-23,2721.4906623445427
2006-05-24,2659.5792284235918
2006-05-25,2709.916522700798
2006-05-26,2744.9995760658603
2006-05-29,2741.644686828013
2006-05-30,2703.526244979196
2006-05-31,2720.6075582847025
2006-06-01,2730.3740785207974
2006-06-02,2762.4216100904173
2006-06-05,2745.9758017451477
2006-06-06,2657.004848089314
2006-06-07,2670.2478565648375
2006-06-08,2559.608103438735
2006-06-09,2610.0901274657103
2006-06-12,2572.2180897588623
2006-06-13,2501.94403998536
2006-06-14,2531.777675646358
2006-06-15,2594.191868023409
2006-06-16,2586.5063515947213
2006-06-19,2577.334260641612
2006-06-20,2609.5087379861184
2006-06-21,2625.44233342692
2006-06-22,2626.513963724208
2006-06-23,2631.4615713537587
2006-06-26,2638.0189695605436
2006-06-27,2629.8703967892925
2006-06-28,2623.258626901045
2006-06-29,2676.2364348492724
2006-06-30,2784.3156367195907
2006-07-03,2794.497350187835
2006-07-04,2798.646520497897
2006-07-05,2743.3372576802926
2006-07-06,2776.7169214972855
2006-07-07,2799.101950394473
2006-07-10,2802.528225579347
2006-07-11,2771.8116682727655
2006-07-12,2774.0280608690546
2006-07-13,2732.5170470719186
2006-07-14,2685.1000255433764
2006-07-17,2641.2253232755356
2006-07-18,2630.4366112936254
2006-07-19,2707.752564913705
2006-07-20,2729.1862868197445
2006-07-21,2710.9634881661814
2006-07-24,2749.820424169714
2006-07-25,2756.8421144325766
2006-07-26,2773.795096676214
2006-07-27,2843.772483164526
2006-07-28,2868.0628956984547
2006-07-31,2848.351234751139
2006-08-01,2810.879757154712
2006-08-02,2866.577201970143
2006-08-03,2844.142844041421
2006-08-04,2900.9906386777184
2006-08-07,2850.9446270078024
2006-08-08,2856.931170163688
2006-08-09,2907.543688598073
2006-08-10,2864.1650535886997
2006-08-11,2862.7804673857936
2006-08-14,2891.1232600242593
2006-08-15,2938.0367763291406
2006-08-16,2964.67864071849
2006-08-17,2960.51667468139
2006-08-18,2940.5090475522356
2006-08-21,2954.6755304140215
2006-08-22,2948.8245422065274
2006-08-23,2920.8045695434157
2006-08-24,2945.2423364585657
2006-08-25,2938.722903309607
2006-08-28,2968.7665901789246
2006-08-29,2954.683807785792
2006-08-30,2968.467231746254
2006-08-31,2937.447376951057
2006-09-01,2951.5532515053105
2006-09-04,2984.070651305922
2006-09-05,2958.934858215847
2006-09-06,2917.3622925114787
2006-09-07,2869.002350288368
2006-09-08,2866.314411285381
2006-09-11,2853.296504732713
2006-09-12,2879.3997825729325
2006-09-13,2886.08222934379
2006-09-14,2898.449318046755
2006-09-15,2887.361122244668
2006-09-18,2900.123596535973
2006-09-19,2887.7676228236055
2006-09-20,2932.4776017621025
2006-09-21,2947.012439314266
2006-09-22,2929.111093334067
2006-09-25,2907.1344739688634
2006-09-26,2941.183828312727
2006-09-27,2969.9663468769195
2006-09-28,2973.4969452622263
2006-09-29,2965.4442104818563
2006-10-02,2976.016962674278
2006-10-03,2953.3838546751545
2006-10-04,2963.826983964142
2006-10-05,2989.5508191937306
2006-10-06,2972.5366108700878
2006-10-09,2986.347115883954
2006-10-10,2981.6519889895408
2006-10-11,2982.3588360619774
2006-10-12,3020.1089940845277
2006-10-13,3002.011513313043
2006-10-16,3010.020838672134
2006-10-17,2987.259221104959
2006-10-18,3015.9358111221927
2006-10-19,3035.975169041498
2006-10-20,3049.841292436209
2006-10-23,3057.3633963894795
2006-10-24,3057.5107768878393
2006-10-25,3074.268197541775
2006-10-26,3113.139858538776
2006-10-27,3113.983265868806
2006-10-30,3091.309448087621
2006-10-31,3100.659154871445
2006-11-01,3112.4440051527936
2006-11-02,3062.319290125509
2006-11-03,3065.168605541083
2006-11-06,3110.07636977226
2006-11-07,3150.9972813224717
2006-11-08,3144.335559767625
2006-11-09,3166.181830660658
2006-11-10,3187.076837697715
2006-11-13,3187.944167949584
2006-11-14,3185.3009043563375
2006-11-15,3195.896978947971
2006-11-16,3187.4447047719505
2006-11-17,3147.92921063492
2006-11-20,3156.7301008835425
2006-11-21,3161.6933730636047
2006-11-22,3174.807859647052
2006-11-23,3166.633643948277
2006-11-24,3181.2155516004336
2006-11-27,3146.8153790402566
2006-11-28,3151.425000383498
2006-11-29,3197.2627867869546
2006-11-30,3187.4677992749957
2006-12-01,3160.0231200290104
2006-12-04,3172.3274743749425
2006-12-05,3208.375292304252
2006-12-06,3197.313557667655
2006-12-07,3201.6155364261062
2006-12-08,3209.8472600397004
2006-12-11,3211.3144930429044
2006-12-12,3205.8998888110004
2006-12-13,3229.2634420648697
2006-12-14,3254.3112216751406
2006-12-15,3258.148308661512
2006-12-18,3237.3338870825264
2006-12-19,3231.710319515171
2006-12-20,3249.6578250190787
2006-12-21,3246.293798170839
2006-12-22,3202.1962257851287
2006-12-25,3202.1962257851287
2006-12-26,3197.206295898116
2006-12-27,3249.905383753456
2006-12-28,3250.2476818967793
2006-12-29,3264.9806899507566
2007-01-01,3264.9806899507566
2007-01-02,3342.357369173914
2007-01-03,3315.1063963474194
2007-01-04,3268.4741876825096
2007-01-05,3201.022190765156
2007-01-08,3201.027504786451
2007-01-09,3194.0936918644543
2007-01-10,3143.3061289719535
2007-01-11,3200.2339097590025
2007-01-12,3222.6267604947934
2007-01-15,3228.458121095109
2007-01-16,3196.076212178274
2007-01-17,3177.659395009329
2007-01-18,3166.03923361668
2007-01-19,3191.481978901823
2007-01-22,3169.49964401923
2007-01-23,3191.5679136541094
2007-01-24,3212.402622695068
2007-01-25,3195.5157966520783
2007-01-26,3146.2749494064024
2007-01-29,3165.8365657595414
2007-01-30,3197.3516286585123
2007-01-31,3200.8901364598846
2007-02-01,3245.84055158238
2007-02-02,3248.912683583387
2007-02-05,3243.5084174528415
2007-02-06,3244.8673345390503
2007-02-07,3279.1728680102856
2007-02-08,3256.624941508013
2007-02-09,3269.7468867530815
2007-02-12,3225.390985960028
2007-02-13,3257.0395906393483
2007-02-14,3300.9915275828216
2007-02-15,3266.0949209071887
2007-02-16,3259.4941326070752
2007-02-19,3269.0269413547117
2007-02-20,3244.928962595614
2007-02-21,3219.364615922546
2007-02-22,3200.9092781005816
2007-02-23,3229.677275200985
2007-02-26,3248.811962435004
2007-02-27,3186.912108433668
2007-02-28,3116.181044681047
2007-03-01,3066.6021612797936
2007-03-02,3038.786022619137
2007-03-05,3003.5757769887978
2007-03-06,3030.1500118668173
2007-03-07,3053.7443933883105
2007-03-08,3094.9304663168737
2007-03-09,3099.506695651304
2007-03-12,3088.0303995671175
2007-03-13,3055.9406439937716
2007-03-14,2972.3460546887245
2007-03-15,3030.7535488398194
2007-03-16,3034.716271898882
2007-03-19,3090.5160066856665
2007-03-20,3107.8684496038577
2007-03-21,3106.3198711281716
2007-03-22,3190.317507563481
2007-03-23,3196.902796392848
2007-03-26,3161.2227980970633
2007-03-27,3171.845460569975
2007-03-28,3163.71068488347
2007-03-29,3197.302075183691
2007-03-30,3186.4660602430813
2007-04-02,3202.9260832386844
2007-04-03,3240.2670856039554
2007-04-04,3248.065277624381
2007-04-05,3272.0776302875965
2007-04-06,3272.0776302875975
2007-04-09,3255.0311201011564
2007-04-10,3291.85974758725
2007-04-11,3289.872723137006
2007-04-12,3308.614809572987
2007-04-13,3345.6702226220873
2007-04-16,3398.534106550431
2007-04-17,3413.926780586221
2007-04-18,3416.2784388686973
2007-04-19,3412.760665347898
2007-04-20,3502.6971377612804
2007-04-23,3476.660449186637
2007-04-24,3468.8915375918937
2007-04-25,3509.7690288544536
2007-04-26,3514.493608984697
2007-04-27,3524.971980056733
2007-04-30,3543.580447797644
2007-05-01,3530.3382713669657
2007-05-02,3552.847492624871
2007-05-03,3567.439045737137
2007-05-04,3602.9430784900037
2007-05-07,3606.031599687893
2007-05-08,3564.3323128616744
2007-05-09,3599.5094470253293
2007-05-10,3578.6200777223994
2007-05-11,3627.013086068161
2007-05-14,3612.4072877060994
2007-05-15,3645.9471552510186
2007-05-16,3592.383791467225
2007-05-17,3580.5328274525828
2007-05-18,3636.861983828082
2007-05-21,3629.421654290747
2007-05-22,3627.909772973092
2007-05-23,3662.8060205456745
2007-05-24,3596.2749012003983
2007-05-25,3616.063547562731
2007-05-28,3622.583222241801
2007-05-29,3617.1860366199317
2007-05-30,3589.314554426613
2007-05-31,3612.4467205088813
2007-06-01,3634.1403543722467
2007-06-04,3619.9871210906645
2007-06-05,3603.343240560188
2007-06-06,3546.147801730849
2007-06-07,3495.7615136684617
2007-06-08,3473.107234271616
2007-06-11,3500.6267720819187
2007-06-12,3465.760296045906
2007-06-13,3487.853040369258
2007-06-14,3574.7108077780617
2007-06-15,3624.6025319552323
2007-06-18,3629.5962777951518
2007-06-19,3625.7847616587005
2007-06-20,3635.7472021651333
2007-06-21,3599.762800780507
2007-06-22,3599.7237321638577
2007-06-25,3591.600910631905
2007-06-26,3557.6832534271357
2007-06-27,3534.981519466999
2007-06-28,3589.1313081704466
2007-06-29,3635.238381376531
2007-07-02,3642.8970549549526
2007-07-03,3658.302302615874
2007-07-04,3668.495362473811
2007-07-05,3642.605677094305
2007-07-06,3697.173402393464
2007-07-09,3699.3552092309237
2007-07-10,3665.4883759250306
2007-07-11,3653.044299709488
2007-07-12,3719.420243773231
2007-07-13,3747.2597879710547
2007-07-16,3752.316955211428
2007-07-17,3733.9372000942753
2007-07-18,3675.7121230316834
2007-07-19,3718.9451219100447
2007-07-20,3641.483329311202
2007-07-23,3674.9075404661544
2007-07-24,3603.6701902025443
2007-07-25,3524.423657211808
2007-07-26,3446.2413127744785
2007-07-27,3416.8882989490467
2007-07-30,3416.728985070247
2007-07-31,3495.4347404870814
2007-08-01,3430.2988961922424
2007-08-02,3445.5033052770445
2007-08-03,3411.235082928664
2007-08-06,3382.15598574286
2007-08-07,3446.820111186348
2007-08-08,3542.9357614646337
2007-08-09,3426.382828866401
2007-08-10,3294.8645989340052
2007-08-13,3366.599012719986
2007-08-14,3280.156691896701
2007-08-15,3241.711633890981
2007-08-16,3129.155026112669
2007-08-17,3250.5688655118174
2007-08-20,3247.2420728762727
2007-08-21,3250.7633178428614
2007-08-22,3295.7814126832054
2007-08-23,3310.4641767243065
2007-08-24,3342.313960920003
2007-08-27,3353.7245354877628
2007-08-28,3281.4770496743217
2007-08-29,3307.5090812723442
2007-08-30,3360.995312064753
2007-08-31,3401.611440178613
2007-09-03,3380.0725234283045
2007-09-04,3396.05111499425
2007-09-05,3341.628241924678
2007-09-06,3376.294266390912
2007-09-07,3310.6093904089917
2007-09-10,3296.154104895769
2007-09-11,3356.4117270882853
2007-09-12,3388.9769909588676
2007-09-13,3427.4692504641457
2007-09-14,3402.1822546287544
2007-09-17,3352.8239582345136
2007-09-18,3420.3060573162647
2007-09-19,3559.897215746032
2007-09-20,3574.9760430332744
2007-09-21,3571.4215419201187
2007-09-24,3546.7151709447726
2007-09-25,3515.2220405154985
2007-09-26,3543.641271997131
2007-09-27,3580.1799564111525
2007-09-28,3586.145563393025
2007-10-01,3611.3712311931827
2007-10-02,3601.74378866869
2007-10-03,3587.3688003911943
2007-10-04,3590.091622243679
2007-10-05,3616.529610839002
2007-10-08,3578.9227147317492
2007-10-09,3597.0360204673175
2007-10-10,3597.5586371913446
2007-10-11,3640.921028569883
2007-10-12,3629.0313186402136
2007-10-15,3628.1657223811703
2007-10-16,3614.6933545393244
2007-10-17,3633.4250380342746
2007-10-18,3623.6642937742795
2007-10-19,3594.1346599934377
2007-10-22,3521.370662295336
2007-10-23,3540.793025229895
2007-10-24,3509.3778890751273
2007-10-25,3580.433693864964
2007-10-26,3639.7977489179793
2007-10-29,3666.0758416322374
2007-10-30,3654.91021304949
2007-10-31,3698.6321006119038
2007-11-01,3604.1192627685587
2007-11-02,3602.0031732755747
2007-11-05,3580.1215786097073
2007-11-06,3610.1707995844913
2007-11-07,3672.0736202028615
2007-11-08,3651.2129193072483
2007-11-09,3580.758419996765
2007-11-12,3565.217217522254
2007-11-13,3582.649127055783
2007-11-14,3647.305944382966
2007-11-15,3610.635175391143
2007-11-16,3613.3237859488368
2007-11-19,3592.767629264184
2007-11-20,3661.0840076788063
2007-11-21,3605.1812819623215
2007-11-22,3605.6971190074255
2007-11-23,3655.0723549995464
2007-11-26,3625.11642397205
2007-11-27,3620.1604686724
2007-11-28,3669.853759387122
2007-11-29,3699.775211326796
2007-11-30,3725.1012903213013
2007-12-03,3691.914975331132
2007-12-04,3673.342281492296
2007-12-05,3710.679263054451
2007-12-06,3722.9757945140705
2007-12-07,3752.5326274501845
2007-12-10,3775.653509851335
2007-12-11,3744.9128754869184
2007-12-12,3755.622053622
2007-12-13,3637.8305994903258
2007-12-14,3598.1812821625394
2007-12-17,3531.624829052803
2007-12-18,3525.3168385775466
2007-12-19,3512.8058171734456
2007-12-20,3522.0356711222694
2007-12-21,3567.2379699156922
2007-12-24,3575.494771443497
2007-12-25,3575.4947714434966
2007-12-26,3600.070324772403
2007-12-27,3640.996958704428
2007-12-28,3676.4802603264807
2007-12-31,3654.9345948153086
2008-01-01,3654.9345948153086
2008-01-02,3645.194083909042
2008-01-03,3664.9819489060214
2008-01-04,3637.0837715915245
2008-01-07,3661.302412846948
2008-01-08,3674.075478559684
2008-01-09,3639.4577962845265
2008-01-10,3636.102646216958
2008-01-11,3656.779496865509
2008-01-14,3699.040542173941
2008-01-15,3600.6084934358205
2008-01-16,3536.6921413076034
2008-01-17,3493.8244339364915
2008-01-18,3386.8562645660195
2008-01-21,3108.7153045783443
2008-01-22,3209.9987077990254
2008-01-23,3043.3140886314804
2008-01-24,3239.2372775300128
2008-01-25,3193.499185266861
2008-01-28,3189.1836887511336
2008-01-29,3251.0242585643523
2008-01-30,3230.6260292984034
2008-01-31,3227.311070327162
2008-02-01,3294.4010979506115
2008-02-04,3277.8935875976717
2008-02-05,3111.6818060032865
2008-02-06,3121.088878888958
2008-02-07,3054.027533421073
2008-02-08,3033.56417157826
2008-02-11,3008.2091160884193
2008-02-12,3113.5944285195496
2008-02-13,3116.9949440625433
2008-02-14,3128.276185186932
2008-02-15,3068.4739302461394
2008-02-18,3121.4165388562333
2008-02-19,3145.073828745358
2008-02-20,3078.8270128635477
2008-02-21,3127.6161839841266
2008-02-22,3120.4170658710154
2008-02-25,3201.915841450786
2008-02-26,3262.4387112521254
2008-02-27,3293.7628316821397
2008-02-28,3248.801282322314
2008-02-29,3206.2168893463945
2008-03-03,3177.3179609593108
2008-03-04,3126.8198309725153
2008-03-05,3197.698753960266
2008-03-06,3130.5754321717186
2008-03-07,3089.3588867627236
2008-03-10,3055.3070542687233
2008-03-11,3112.458849364355
2008-03-12,3200.7500659974376
2008-03-13,3151.3763958714953
2008-03-14,3118.3743863191535
2008-03-17,3019.3448412335933
2008-03-18,3173.4967657459556
2008-03-19,3116.705189722486
2008-03-20,3055.9957856189453
2008-03-21,3055.9957856189453
2008-03-24,3051.6347498920545
