Date,KOKUSAI MINIMUM VOLATILITY (JPY)
2010-09-03,1832.4901302860828
2010-09-06,1839.1591649172203
2010-09-07,1826.649928311579
2010-09-08,1833.9634794545038
2010-09-09,1841.27783134158
2010-09-10,1842.2827118128525
2010-09-13,1856.2178091061721
2010-09-14,1864.5962011456245
2010-09-15,1869.2616267461192
2010-09-16,1867.8630115695678
2010-09-17,1865.6146557256577
2010-09-20,1886.6670032216198
2010-09-21,1882.2510039641427
2010-09-22,1889.673977763216
2010-09-23,1879.475992847996
2010-09-24,1903.981907928765
2010-09-27,1896.857035471566
2010-09-28,1906.5694101634087
2010-09-29,1905.4606926819415
2010-09-30,1903.2585645326596
2010-10-01,1910.9024266913991
2010-10-04,1902.037587112349
2010-10-05,1931.5655289279473
2010-10-06,1937.3585965839068
2010-10-07,1935.5208822520858
2010-10-08,1937.7921041550971
2010-10-11,1937.2923487390085
2010-10-12,1936.7258033813166
2010-10-13,1957.2073963563303
2010-10-14,1960.965100232737
2010-10-15,1958.990736703566
2010-10-18,1963.4400740506674
2010-10-19,1937.3836800239185
2010-10-20,1955.3892599754256
2010-10-21,1961.8636478922892
2010-10-22,1954.928224475644
2010-10-25,1963.1933260432652
2010-10-26,1953.9059684267636
2010-10-27,1937.8791530941878
2010-10-28,1951.1820612799193
2010-10-29,1956.2852359318508
2010-11-01,1956.875545948226
2010-11-02,1972.213076784631
2010-11-03,1969.6419005584544
2010-11-04,1999.7305448498316
2010-11-05,1992.375670442019
2010-11-08,1984.2201140908985
2010-11-09,1983.3481617303667
2010-11-10,1971.5352839033837
2010-11-11,1966.8768006731414
2010-11-12,1953.9280586006275
2010-11-15,1954.5175435742124
2010-11-16,1925.0709668820962
2010-11-17,1928.4598130098213
2010-11-18,1950.1530837040536
2010-11-19,1950.3671268250757
2010-11-22,1945.833716096455
2010-11-23,1918.1025914598522
2010-11-24,1933.6922070215328
2010-11-25,1934.9847968102517
2010-11-26,1919.6343221106588
2010-11-29,1902.9514183448068
2010-11-30,1897.2633978551598
2010-12-01,1924.1455608623257
2010-12-02,1942.4245554053462
2010-12-03,1953.1239648095536
2010-12-06,1947.3247555931043
2010-12-07,1953.9597183498358
2010-12-08,1948.0011046971945
2010-12-09,1950.2063526758584
2010-12-10,1958.054450437412
2010-12-13,1969.959708807414
2010-12-14,1978.2568503188356
2010-12-15,1968.7176967462394
2010-12-16,1969.9388143813799
2010-12-17,1968.496312689934
2010-12-20,1969.9767901422533
2010-12-21,1977.0937404985718
2010-12-22,1979.0918310104746
2010-12-23,1978.9309821367663
2010-12-24,1980.7851726904953
2010-12-27,1977.5459089283024
2010-12-28,1982.2957397687544
2010-12-29,1986.9297548345744
2010-12-30,1984.42156210333
2010-12-31,1985.977072830367
2011-01-03,1993.2555588580235
2011-01-04,1985.1616801292835
2011-01-05,1974.8429983315411
2011-01-06,1967.2513576362908
2011-01-07,1963.2504494072778
2011-01-10,1954.111158989119
2011-01-11,1961.5024004482807
2011-01-12,1976.9741586593668
2011-01-13,1980.1253685900535
2011-01-14,1981.5304214503649
2011-01-17,1982.1104146315167
2011-01-18,1993.4376181742546
2011-01-19,1989.151220454696
2011-01-20,1978.3538873364741
2011-01-21,1987.6064961617349
2011-01-24,1999.431922183841
2011-01-25,2000.234416309663
2011-01-26,2006.210230286037
2011-01-27,2005.0521363925714
2011-01-28,1983.9087512422464
2011-01-31,1985.55149249502
2011-02-01,2011.6419713440366
2011-02-02,2011.325905113442
2011-02-03,2010.0524560887034
2011-02-04,2010.2271286912116
2011-02-07,2017.496763435775
2011-02-08,2025.339441321984
2011-02-09,2020.899380551352
2011-02-10,2012.8565796008907
2011-02-11,2015.1890419415552
2011-02-14,2014.2750600037532
2011-02-15,2018.187678239137
2011-02-16,2025.4908850270183
2011-02-17,2034.0554319821476
2011-02-18,2042.7704008317921
2011-02-21,2040.3603829636004
2011-02-22,2024.761685235698
2011-02-23,2017.6167196704462
2011-02-24,2011.7724325428414
2011-02-25,2027.9702574726484
2011-02-28,2043.850794493394
2011-03-01,2036.1289622152926
2011-03-02,2033.787879568402
2011-03-03,2048.478544402182
2011-03-04,2046.352014959674
2011-03-07,2038.6066680577899
2011-03-08,2044.6682461568228
2011-03-09,2049.4671379541096
2011-03-10,2024.8236605585441
2011-03-11,2026.198133217809
2011-03-14,2018.8450945643046
2011-03-15,1989.8774188932987
2011-03-16,1965.852717735912
2011-03-17,1985.5034877178143
2011-03-18,1997.2658457146952
2011-03-21,2024.6829203906727
2011-03-22,2024.848105788586
2011-03-23,2029.7038598800139
2011-03-24,2043.8982853518653
2011-03-25,2046.8508005850028
2011-03-28,2043.6985554089476
2011-03-29,2049.259114803786
2011-03-30,2065.182903360798
2011-03-31,2068.3552647115557
2011-04-01,2080.6424460255976
2011-04-04,2090.8703926961966
2011-04-05,2092.6735395551223
2011-04-06,2104.1333550981526
2011-04-07,2099.085372830858
2011-04-08,2103.346430193954
2011-04-11,2103.2070409557186
2011-04-12,2091.3667808143514
2011-04-13,2098.318788286527
2011-04-14,2100.360816413871
2011-04-15,2110.1808862339526
2011-04-18,2085.372574805784
2011-04-19,2094.7889979458932
2011-04-20,2126.200199554907
2011-04-21,2133.7172425585986
2011-04-22,2133.7172425585986
2011-04-25,2129.2068194629755
2011-04-26,2141.1185112834883
2011-04-27,2152.2939320069295
2011-04-28,2167.9013156778806
2011-04-29,2172.473406722239
2011-05-02,2178.1583567891626
2011-05-03,2171.4065515053953
2011-05-04,2162.916773675461
2011-05-05,2138.52134372929
2011-05-06,2142.970797284414
2011-05-09,2139.392912359927
2011-05-10,2154.1796921942996
2011-05-11,2149.5005905833123
2011-05-12,2153.8263406556694
2011-05-13,2148.2950832587853
2011-05-16,2146.4182138057818
2011-05-17,2139.5973808180574
2011-05-18,2153.8524540214758
2011-05-19,2162.6583140780062
2011-05-20,2153.648372556029
2011-05-23,2127.623881159262
2011-05-24,2131.731603714774
2011-05-25,2133.139547446565
2011-05-26,2137.8418205650373
2011-05-27,2153.076947784858
2011-05-30,2153.6847000941066
2011-05-31,2176.873322196417
2011-06-01,2159.0019213614346
2011-06-02,2147.1382537115423
2011-06-03,2139.6725091339003
2011-06-06,2131.559223762806
2011-06-07,2133.517640578257
2011-06-08,2122.267486614948
2011-06-09,2128.4644715956374
2011-06-10,2101.014611607462
2011-06-13,2107.195665020706
2011-06-14,2124.104301766503
2011-06-15,2097.1912960377144
2011-06-16,2087.859077016512
2011-06-17,2097.496730766751
2011-06-20,2104.952357650219
2011-06-21,2121.5364149975185
2011-06-22,2119.1445355749006
2011-06-23,2096.5234594250614
2011-06-24,2089.097846530849
2011-06-27,2099.794381100738
2011-06-28,2112.7384043365655
2011-06-29,2129.668686891813
2011-06-30,2147.1178141230644
2011-07-01,2160.8706069013574
2011-07-04,2163.6180102273424
2011-07-05,2160.1116698171722
2011-07-06,2158.5501390473614
2011-07-07,2170.6418218267536
2011-07-08,2160.938990511344
2011-07-11,2130.5072495268273
2011-07-12,2128.898837082137
2011-07-13,2143.293761841024
2011-07-14,2133.6525551550426
2011-07-15,2133.61857804912
2011-07-18,2112.678347697792
2011-07-19,2137.840792570535
2011-07-20,2142.1211814046746
2011-07-21,2160.8623335665498
2011-07-22,2161.1682224646956
2011-07-25,2152.095028188089
2011-07-26,2153.9070199695498
2011-07-27,2128.0474695189664
2011-07-28,2116.3303975248396
2011-07-29,2109.3816201977365
2011-08-01,2094.3623414900935
2011-08-02,2067.382093964758
2011-08-03,2069.9986064655104
2011-08-04,2008.4025976827727
2011-08-05,2002.2242215216727
2011-08-08,1922.0166554508532
2011-08-09,1973.857001715981
2011-08-10,1928.9037509258703
2011-08-11,1983.2547084669068
2011-08-12,2001.925705524499
2011-08-15,2033.5151784706215
2011-08-16,2024.030253570848
2011-08-17,2033.6761584249145
2011-08-18,1977.0291587941617
2011-08-19,1966.5432486555635
2011-08-22,1980.686239052166
2011-08-23,2016.9635955568087
2011-08-24,2028.8762062841854
2011-08-25,2003.4950987240136
2011-08-26,2013.9591507299813
2011-08-29,2052.9350061611103
2011-08-30,2057.652702733855
2011-08-31,2078.543021709265
2011-09-01,2069.807471468599
2011-09-02,2045.406485918573
2011-09-05,2020.3788231101103
2011-09-06,2006.2913449574985
2011-09-07,2044.648699988081
2011-09-08,2038.2543576010223
2011-09-09,1990.1257406499483
2011-09-12,1974.5080070039394
2011-09-13,1984.060685749376
2011-09-14,2001.10432199809
2011-09-15,2030.048941350302
2011-09-16,2036.8861530400036
2011-09-19,2012.748166080283
2011-09-20,2031.512415306803
2011-09-21,1996.121898801817
2011-09-22,1939.0767298021563
2011-09-23,1944.654320764593
2011-09-26,1970.780558958505
2011-09-27,2004.9811649635717
2011-09-28,1980.8731489424977
2011-09-29,1996.7239147106247
2011-09-30,1970.4593315226748
2011-10-03,1931.6957759133752
2011-10-04,1932.9532148811995
2011-10-05,1950.8958795138221
2011-10-06,1983.7698516692788
2011-10-07,1987.1057231744096
2011-10-10,2025.6975987446149
2011-10-11,2019.3486495194015
2011-10-12,2039.1067228119064
2011-10-13,2027.7230605526745
2011-10-14,2055.144256771941
2011-10-17,2033.6691888128246
2011-10-18,2044.1207982885876
2011-10-19,2044.2079706321701
2011-10-20,2041.829728876075
2011-10-21,2082.761055360823
2011-10-24,2093.351872324881
2011-10-25,2074.252941174018
2011-10-26,2081.5491276340904
2011-10-27,2132.244944517256
2011-10-28,2131.344740635714
2011-10-31,2097.5935658726703
2011-11-01,2046.8771177660453
2011-11-02,2067.5971030267397
2011-11-03,2090.8790623852897
2011-11-04,2083.909062292093
2011-11-07,2092.1703849932637
2011-11-08,2107.938989916598
2011-11-09,2058.169963391888
2011-11-10,2060.7185069386846
2011-11-11,2096.567387595292
2011-11-14,2077.592037523761
2011-11-15,2074.2617798909937
2011-11-16,2056.867100341696
2011-11-17,2042.2674699218142
2011-11-18,2038.627908189012
2011-11-21,2006.6232155733428
2011-11-22,2005.1304130039907
2011-11-23,1972.2827743035577
2011-11-24,1966.3253117205475
2011-11-25,1969.9456651292912
2011-11-28,2009.1456326606758
2011-11-29,2018.71561042849
2011-11-30,2080.7593901337423
2011-12-01,2077.6520960524804
2011-12-02,2069.6576564711404
2011-12-05,2080.4213124279854
2011-12-06,2078.0598694157843
2011-12-07,2084.8817842300996
2011-12-08,2062.6628404692365
2011-12-09,2079.129716679983
2011-12-12,2059.0354919003353
2011-12-13,2049.426664398915
2011-12-14,2029.684548267634
2011-12-15,2044.006642546035
2011-12-16,2050.402456955903
2011-12-19,2041.8409506107528
2011-12-20,2078.7797809463423
2011-12-21,2082.0538290610657
2011-12-22,2088.588350535064
2011-12-23,2104.3418287370737
2011-12-26,2104.5727524759227
2011-12-27,2109.3936820047793
2011-12-28,2091.873246258428
2011-12-29,2103.9250480469113
2011-12-30,2107.31224745129
2012-01-02,2110.9897563184577
2012-01-03,2123.9154275005167
2012-01-04,2109.965704002383
2012-01-05,2101.424654113263
2012-01-06,2094.632295508834
2012-01-09,2097.3888983213824
2012-01-10,2111.7304734175978
2012-01-11,2103.947118790824
2012-01-12,2107.799195972425
2012-01-13,2098.4066689210113
2012-01-16,2101.0755093779876
2012-01-17,2112.219142831624
2012-01-18,2122.3329379096194
2012-01-19,2131.8821180330383
2012-01-20,2131.4734069011333
2012-01-23,2135.598872556181
2012-01-24,2124.2952580420706
2012-01-25,2134.607927322115
2012-01-26,2144.6797807858557
2012-01-27,2133.8411929028357
2012-01-30,2125.8277569075312
2012-01-31,2131.20060281994
2012-02-01,2152.021499634866
2012-02-02,2150.5231733120854
2012-02-03,2161.1431234909087
2012-02-06,2156.3668242711183
2012-02-07,2167.594335879634
2012-02-08,2165.472596533136
2012-02-09,2165.4048584992356
2012-02-10,2149.9359845019635
2012-02-13,2158.6871039924886
2012-02-14,2155.180688741612
2012-02-15,2154.1021410536937
2012-02-16,2159.906413065318
2012-02-17,2165.1270183344755
2012-02-20,2176.034314896235
2012-02-21,2174.9409476073356
2012-02-22,2171.5644465748733
2012-02-23,2182.0968986330627
2012-02-24,2189.241923260128
2012-02-27,2184.549882880309
2012-02-28,2191.5180088688107
2012-02-29,2190.2890566124875
2012-03-01,2193.791257069489
2012-03-02,2184.8830474771744
2012-03-05,2185.7227495968577
2012-03-06,2154.7385636684944
2012-03-07,2164.1505119979493
2012-03-08,2185.1480673223923
2012-03-09,2190.1297458556223
2012-03-12,2192.885239127085
2012-03-13,2209.504484395882
2012-03-14,2196.4994724678168
2012-03-15,2202.114228855886
2012-03-16,2205.519210150748
2012-03-19,2210.770097413241
2012-03-20,2206.000891767212
2012-03-21,2203.074720456695
2012-03-22,2196.0427869283217
2012-03-23,2201.1392469447464
2012-03-26,2224.1652025987487
2012-03-27,2221.455658591576
2012-03-28,2212.9541153699024
2012-03-29,2204.614930942546
2012-03-30,2216.4508524714065
2012-04-02,2234.6204675392605
2012-04-03,2229.615937270971
2012-04-04,2198.7373229864106
2012-04-05,2193.5767072887334
2012-04-06,2193.5767072887334
2012-04-09,2181.879427351919
2012-04-10,2158.3696059653726
2012-04-11,2169.837732957757
2012-04-12,2188.0344196197602
2012-04-13,2169.898790241094
2012-04-16,2176.0537967762452
2012-04-17,2204.458213487884
2012-04-18,2198.307407673713
2012-04-19,2197.5096077063604
2012-04-20,2211.40175400829
2012-04-23,2186.3404197141913
2012-04-24,2199.5718625319696
2012-04-25,2214.850853712707
2012-04-26,2225.8169898735096
2012-04-27,2234.0193686452753
2012-04-30,2234.1255952663096
2012-05-01,2239.2951031902953
2012-05-02,2233.6564053976685
2012-05-03,2228.141909028285
2012-05-04,2208.6704233332034
2012-05-07,2206.0791317348653
2012-05-08,2197.9933364352596
2012-05-09,2186.3156552732007
2012-05-10,2197.20100380205
2012-05-11,2198.8960362326898
2012-05-14,2173.759738389981
2012-05-15,2166.77737586471
2012-05-16,2160.8514628493544
2012-05-17,2140.442596167432
2012-05-18,2127.5922486312884
2012-05-21,2139.1102497436727
2012-05-22,2150.7118280696345
2012-05-23,2134.5883572762978
2012-05-24,2146.1911035891203
2012-05-25,2144.8009108561355
2012-05-28,2145.6491060424323
2012-05-29,2153.218633785729
2012-05-30,2126.3224323962713
2012-05-31,2124.875172839338
2012-06-01,2098.7821788411065
2012-06-04,2104.6483853922923
2012-06-05,2107.0839370299404
2012-06-06,2138.270174117403
2012-06-07,2144.046922248029
2012-06-08,2148.9192545323504
2012-06-11,2143.082827175413
2012-06-12,2154.561005172665
2012-06-13,2160.7775794123872
2012-06-14,2173.2537450568975
2012-06-15,2181.588521388723
2012-06-18,2187.891012159949
2012-06-19,2205.8018978371942
2012-06-20,2200.1238017703154
2012-06-21,2171.6782455604484
2012-06-22,2172.7983692489793
2012-06-25,2156.3870986831184
2012-06-26,2160.1408127221675
2012-06-27,2171.203693334267
2012-06-28,2166.8641546484296
2012-06-29,2212.146147724037
2012-07-02,2219.798190168168
2012-07-03,2234.5105280319112
2012-07-04,2233.1597409200485
2012-07-05,2226.9979415660264
2012-07-06,2215.431287914559
2012-07-09,2213.7210692396907
2012-07-10,2212.9990754074697
2012-07-11,2213.8858118504454
2012-07-12,2205.7752224923765
2012-07-13,2230.3118112578254
2012-07-16,2228.184771830245
2012-07-17,2237.8734937640197
2012-07-18,2249.9733329750907
2012-07-19,2254.6858527690347
2012-07-20,2233.7210438031902
2012-07-23,2208.922443060887
2012-07-24,2194.151153644171
2012-07-25,2203.1133986803925
2012-07-26,2236.2007810197497
2012-07-27,2263.656924357001
2012-07-30,2267.6225188726194
2012-07-31,2260.585238473304
2012-08-01,2254.2738582581237
2012-08-02,2237.303710464625
2012-08-03,2263.7531073232603
2012-08-06,2264.4221355653276
2012-08-07,2264.285639474881
2012-08-08,2262.8826843792126
2012-08-09,2262.013800977805
2012-08-10,2263.877186516808
2012-08-13,2260.536252557514
2012-08-14,2267.2303287232166
2012-08-15,2267.136819102211
2012-08-16,2272.0357291725527
2012-08-17,2272.7591067146736
2012-08-20,2272.6498734341358
2012-08-21,2275.0223929366584
2012-08-22,2267.1968447009303
2012-08-23,2265.6597835324524
2012-08-24,2276.117767111359
2012-08-27,2276.641084798112
2012-08-28,2273.321372660566
2012-08-29,2273.7962875392454
2012-08-30,2262.2304255395234
2012-08-31,2274.7155255562984
2012-09-03,2276.640087700363
2012-09-04,2273.8638453849862
2012-09-05,2274.6430057155176
2012-09-06,2304.858220670515
2012-09-07,2305.3799659463934
2012-09-10,2299.7476319925286
2012-09-11,2305.0839507299647
2012-09-12,2305.7284648829004
2012-09-13,2322.8206579229973
2012-09-14,2328.3728341463175
2012-09-17,2327.645037887416
2012-09-18,2327.396356182072
2012-09-19,2332.531272551287
2012-09-20,2335.426227225983
2012-09-21,2338.3732580176593
2012-09-24,2335.926410573589
2012-09-25,2333.668515724375
2012-09-26,2321.394112693099
2012-09-27,2328.393584416037
2012-09-28,2326.274618021318
2012-10-01,2335.3904029613077
2012-10-02,2338.122825551693
2012-10-03,2342.056429920519
2012-10-04,2356.3729359427643
2012-10-05,2365.245873022388
2012-10-08,2358.489129230728
2012-10-09,2336.260669521661
2012-10-10,2325.977997804553
2012-10-11,2322.934931676522
2012-10-12,2316.0573372655776
2012-10-15,2327.3724059534093
2012-10-16,2345.2427256057126
2012-10-17,2355.7663193573862
2012-10-18,2356.051010394481
2012-10-19,2330.485430557649
2012-10-22,2325.4035730672394
2012-10-23,2302.5480631762625
2012-10-24,2300.703014959384
2012-10-25,2313.127684991977
2012-10-26,2309.0238218134405
2012-10-29,2307.577828063746
2012-10-30,2313.207554904421
2012-10-31,2317.0874307563026
2012-11-01,2327.8472781680075
2012-11-02,2309.8456614990373
2012-11-05,2303.1797995380152
2012-11-06,2312.1775949926828
2012-11-07,2286.641544530835
2012-11-08,2272.4365825202094
2012-11-09,2271.482604524364
2012-11-12,2268.945975093298
2012-11-13,2267.3631823134806
2012-11-14,2249.0077349354256
2012-11-15,2240.620487737453
2012-11-16,2244.7646738058397
2012-11-19,2275.515725867283
2012-11-20,2275.4748098652512
2012-11-21,2284.3474891217843
2012-11-22,2290.514814052391
2012-11-23,2311.397596879245
2012-11-26,2304.8965396511458
2012-11-27,2299.2470695054994
2012-11-28,2309.5582152622333
2012-11-29,2322.495125401437
2012-11-30,2327.2393462778177
2012-12-03,2320.5036399717774
2012-12-04,2317.651455598957
2012-12-05,2323.7332005912426
2012-12-06,2324.4837876323522
2012-12-07,2329.3145142052786
2012-12-10,2334.8764511934023
2012-12-11,2342.411961375892
2012-12-12,2341.3440725697815
2012-12-13,2331.8114345321055
2012-12-14,2327.4860560454936
2012-12-17,2339.7645585252153
2012-12-18,2348.9517365029587
2012-12-19,2340.531961610967
2012-12-20,2343.258498377744
2012-12-21,2328.1808905172597
2012-12-24,2325.083837521241
2012-12-25,2324.9698081732827
2012-12-26,2317.2505019237883
2012-12-27,2315.035650305952
2012-12-28,2298.7907992671194
2012-12-31,2316.0384707184207
2013-01-01,2316.3226448940977
2013-01-02,2358.1944094333094
2013-01-03,2356.412622476235
2013-01-04,2365.4446538368957
2013-01-07,2357.285096300744
2013-01-08,2354.8828198431374
2013-01-09,2361.0906863458454
2013-01-10,2375.826997794447
2013-01-11,2380.8329208482833
2013-01-14,2379.0630456938466
2013-01-15,2382.063668670494
2013-01-16,2376.7812817944605
2013-01-17,2387.963086934231
2013-01-18,2389.594415778306
2013-01-21,2391.740205487621
2013-01-22,2399.3107920999137
2013-01-23,2402.6300050011137
2013-01-24,2408.320624354589
2013-01-25,2414.2714169692745
2013-01-28,2412.7345414626734
2013-01-29,2427.066281146723
2013-01-30,2426.192673082515
2013-01-31,2425.5709151520077
2013-02-01,2445.508122174154
2013-02-04,2427.5676048850933
2013-02-05,2438.7513148996904
2013-02-06,2443.4378124184186
2013-02-07,2439.609624149482
2013-02-08,2450.6173467958733
2013-02-11,2442.21813547673
2013-02-12,2447.3775996922345
2013-02-13,2447.3606360883746
2013-02-14,2445.4152756005874
2013-02-15,2450.3327092790355
2013-02-18,2447.7971432214495
2013-02-19,2465.2147318852453
2013-02-20,2461.200808363337
2013-02-21,2445.116162458768
2013-02-22,2463.245713122797
2013-02-25,2446.7742311996585
2013-02-26,2450.2598924785443
2013-02-27,2470.738147777
2013-02-28,2477.18443095996
2013-03-01,2478.2626076621727
2013-03-04,2488.3849720902017
2013-03-05,2506.9887686747497
2013-03-06,2505.4904891021442
2013-03-07,2508.271814852128
2013-03-08,2509.7867607400417
2013-03-11,2513.3698083815575
2013-03-12,2516.5398439011933
2013-03-13,2513.4159640183343
2013-03-14,2528.6528277239263
2013-03-15,2530.55281160163
2013-03-18,2519.6823515501414
2013-03-19,2525.6185184678634
2013-03-20,2539.5321452175513
2013-03-21,2533.7114544878937
2013-03-22,2551.445638142501
2013-03-25,2546.541008347316
2013-03-26,2563.8760695733426
2013-03-27,2561.4178643466353
2013-03-28,2584.080203510302
2013-03-29,2584.080203510302
2013-04-01,2580.744101556303
2013-04-02,2595.380466970597
2013-04-03,2578.318658507387
2013-04-04,2580.3924068683014
2013-04-05,2568.1400413435235
2013-04-08,2578.158900919194
2013-04-09,2583.2227811330504
2013-04-10,2607.528583709671
2013-04-11,2616.9719639258087
2013-04-12,2613.933817716893
2013-04-15,2576.7971166366274
2013-04-16,2595.4038839520986
2013-04-17,2573.1837032457365
2013-04-18,2577.2220547918832
2013-04-19,2595.9918423994577
2013-04-22,2597.606951632036
2013-04-23,2619.5440240871085
2013-04-24,2608.9684620393377
2013-04-25,2620.957180455278
2013-04-26,2619.7679227152385
2013-04-29,2635.937908180438
2013-04-30,2647.2773620573535
2013-05-01,2632.7909546982305
2013-05-02,2635.4005957092836
2013-05-03,2645.417116692183
2013-05-06,2635.4639872555545
2013-05-07,2644.9664182491665
2013-05-08,2656.99094780111
2013-05-09,2645.302252878535
2013-05-10,2647.784667689597
2013-05-13,2647.126946180537
2013-05-14,2663.0124803391855
2013-05-15,2674.105022345408
2013-05-16,2663.2702589534256
2013-05-17,2662.824895144072
2013-05-20,2657.355886274173
2013-05-21,2662.9125876343955
2013-05-22,2649.4488023310123
2013-05-23,2629.8362248562557
2013-05-24,2633.281408008003
2013-05-27,2632.89931389345
2013-05-28,2633.555868394066
2013-05-29,2598.2434976571612
2013-05-30,2599.693677892005
2013-05-31,2559.743671924673
2013-06-03,2565.0660201406945
2013-06-04,2563.3633492937283
2013-06-05,2535.9242369242425
2013-06-06,2549.6129368438746
2013-06-07,2568.892290644551
2013-06-10,2568.81956671978
2013-06-11,2551.867228380379
2013-06-12,2544.485257640668
2013-06-13,2565.6751021641135
2013-06-14,2564.983920887842
2013-06-17,2581.472968409276
2013-06-18,2591.290337804865
2013-06-19,2558.8934306194524
2013-06-20,2480.8490215195557
2013-06-21,2484.3984993805916
2013-06-24,2458.027954717014
2013-06-25,2480.790504935716
2013-06-26,2501.269584922444
2013-06-27,2516.565247449463
2013-06-28,2518.209078582642
2013-07-01,2530.5621746786787
2013-07-02,2528.1939890635713
2013-07-03,2520.7380549591912
2013-07-04,2527.916956271074
2013-07-05,2524.8633579401167
2013-07-08,2541.761658893871
2013-07-09,2552.8489666115915
2013-07-10,2562.016706212237
2013-07-11,2605.9775983708687
2013-07-12,2607.0973957801434
2013-07-15,2608.6357213036813
2013-07-16,2605.2833771939245
2013-07-17,2604.99486907694
2013-07-18,2609.9241535563956
2013-07-19,2617.106530723321
2013-07-22,2623.4931098982934
2013-07-23,2623.1898771026777
2013-07-24,2611.4408116708178
2013-07-25,2612.8081481775625
2013-07-26,2620.124377438839
2013-07-29,2621.9199804506725
2013-07-30,2621.783854165904
2013-07-31,2616.878643104953
2013-08-01,2631.227867211312
2013-08-02,2635.971882448286
2013-08-05,2632.113060518721
2013-08-06,2625.704442986092
2013-08-07,2619.503595034294
2013-08-08,2630.676634657352
2013-08-09,2630.2960151998454
2013-08-12,2629.526021091163
2013-08-13,2627.669537579233
2013-08-14,2621.8768460418833
2013-08-15,2593.8615144916507
2013-08-16,2585.1523447412033
2013-08-19,2576.5185467839433
2013-08-20,2588.324656351885
2013-08-21,2566.72945831243
2013-08-22,2573.1677864064304
2013-08-23,2589.1968660342086
2013-08-26,2580.6533072043794
2013-08-27,2556.5640589415616
2013-08-28,2547.3760554928685
2013-08-29,2550.4101414397132
2013-08-30,2545.074152968239
2013-09-02,2554.764320806387
2013-09-03,2547.9609632429856
2013-09-04,2557.7727080450068
2013-09-05,2551.533064601168
2013-09-06,2558.9360951730205
2013-09-09,2572.738791267156
2013-09-10,2578.684397446256
2013-09-11,2591.357327442656
2013-09-12,2584.0469452549883
2013-09-13,2591.945448687749
2013-09-16,2611.151286693803
2013-09-17,2615.1849287274495
2013-09-18,2646.703501748481
2013-09-19,2657.0417617495814
2013-09-20,2637.702858562088
2013-09-23,2630.44161556018
2013-09-24,2626.169547184888
2013-09-25,2622.0902553108162
2013-09-26,2623.7043980587378
2013-09-27,2618.2200490435494
2013-09-30,2611.221240076054
2013-10-01,2618.9688850067596
2013-10-02,2612.889916570424
2013-10-03,2595.8453440051203
2013-10-04,2599.495633478161
2013-10-07,2589.372726136273
2013-10-08,2575.7297399074855
2013-10-09,2569.261988202414
2013-10-10,2603.9130811260834
2013-10-11,2616.681038901402
2013-10-14,2623.01377140554
2013-10-15,2608.846142504286
2013-10-16,2635.9830102046208
2013-10-17,2667.9025372368224
2013-10-18,2677.162273500489
2013-10-21,2679.9306785781077
2013-10-22,2708.6817440255886
2013-10-23,2704.9076518170764
2013-10-24,2706.7058911445556
2013-10-25,2714.8916606306875
2013-10-28,2725.02124449333
2013-10-29,2731.737668761103
2013-10-30,2722.5280225510487
2013-10-31,2712.7067537899557
2013-11-01,2709.2840017795966
2013-11-04,2718.0195048470828
2013-11-05,2710.2382973099734
2013-11-06,2726.8832595893277
2013-11-07,2701.317394957544
2013-11-08,2706.723793528954
2013-11-11,2706.881566166763
2013-11-12,2703.39220438471
2013-11-13,2711.218735215932
2013-11-14,2729.419863172386
2013-11-15,2736.6130301187904
2013-11-18,2732.867989527152
2013-11-19,2725.394618914243
2013-11-20,2713.6528050665306
2013-11-21,2717.7608997259285
2013-11-22,2725.472128887055
2013-11-25,2724.7919151836904
2013-11-26,2715.2735221118965
2013-11-27,2716.8880560312214
2013-11-28,2718.6135947550883
2013-11-29,2718.3939773665147
2013-12-02,2708.29847842504
2013-12-03,2699.1408387991255
2013-12-04,2685.81820500959
2013-12-05,2675.665871629523
2013-12-06,2703.442333944452
2013-12-09,2705.131719577659
2013-12-10,2695.7918996391277
2013-12-11,2674.793759816522
2013-12-12,2657.7071082619777
2013-12-13,2655.5908259367475
2013-12-16,2668.684679439698
2013-12-17,2658.7909597899734
2013-12-18,2689.8296583840192
2013-12-19,2689.577982880169
2013-12-20,2699.379079693253
2013-12-23,2710.491109856047
2013-12-24,2718.057707960588
2013-12-25,2718.1280948310878
2013-12-26,2724.2689312067446
2013-12-27,2735.6699806935853
2013-12-30,2740.8716709579535
2013-12-31,2744.4408919109715
2014-01-01,2744.5125754185588
2014-01-02,2720.970006055288
2014-01-03,2721.033956707512
2014-01-06,2713.398574028449
2014-01-07,2720.677193536913
2014-01-08,2717.107956966408
2014-01-09,2715.8564440411137
2014-01-10,2730.278459497337
2014-01-13,2715.7160719903695
2014-01-14,2725.001428713188
2014-01-15,2726.207968289493
2014-01-16,2730.0205577078873
2014-01-17,2729.220793152826
2014-01-20,2732.3602033990564
2014-01-21,2737.006968490167
2014-01-22,2735.5841581528707
2014-01-23,2726.9582291638317
2014-01-24,2691.8326425170476
2014-01-27,2678.9419157489638
2014-01-28,2688.6801447517905
2014-01-29,2669.608558352215
2014-01-30,2682.2033660696393
2014-01-31,2672.3158546467985
2014-02-03,2636.311187273462
2014-02-04,2637.619440376441
2014-02-05,2638.074156261633
2014-02-06,2662.312488795599
