Date,MSCI WORLD MINIMUM VOLATILITY EU PAB (EUR) Index
2017-04-17,1318.4724726245336
2017-04-18,1315.81049887849
2017-04-19,1313.4759189055676
2017-04-20,1317.6885914119932
2017-04-21,1312.9480373675058
2017-04-24,1329.5060856341775
2017-04-25,1331.5369706378226
2017-04-26,1329.7372364808855
2017-04-27,1329.954530493704
2017-04-28,1327.6321950090246
2017-05-01,1325.884478989395
2017-05-02,1329.7793452770845
2017-05-03,1328.3679185402418
2017-05-04,1335.1610821723425
2017-05-05,1340.6491266795147
2017-05-08,1339.6479571464545
2017-05-09,1335.8738930716383
2017-05-10,1336.891060979617
2017-05-11,1334.957721905486
2017-05-12,1339.828314119717
2017-05-15,1346.2257767144756
2017-05-16,1349.741085516025
2017-05-17,1347.1228231360087
2017-05-18,1346.5851843474893
2017-05-19,1353.2300115278936
2017-05-22,1361.8288232583868
2017-05-23,1361.3993801348786
2017-05-24,1362.8295431465028
2017-05-25,1370.0607314366466
2017-05-26,1369.6470754414058
2017-05-29,1368.6645909092358
2017-05-30,1370.0280636764192
2017-05-31,1378.0138151716176
2017-06-01,1386.0090268304282
2017-06-02,1393.988863729351
2017-06-05,1391.7874043097477
2017-06-06,1390.3985813162676
2017-06-07,1390.1318619064812
2017-06-08,1381.3905846385014
2017-06-09,1379.993090330303
2017-06-12,1376.3378954735504
2017-06-13,1381.9988685262663
2017-06-14,1387.9835094461007
2017-06-15,1380.7075820900384
2017-06-16,1386.1996518835897
2017-06-19,1390.7794466962227
2017-06-20,1383.8427317488338
2017-06-21,1381.7726856447312
2017-06-22,1381.6378482001355
2017-06-23,1383.8845682949093
2017-06-26,1386.636059932107
2017-06-27,1376.7604507787335
2017-06-28,1379.7678651604126
2017-06-29,1367.4778178697602
2017-06-30,1367.4224398569872
2017-07-03,1366.942435320371
2017-07-04,1363.5051680869924
2017-07-05,1364.4062638964942
2017-07-06,1356.3121186346898
2017-07-07,1356.5990847370933
2017-07-10,1358.0868774044682
2017-07-11,1354.434048673841
2017-07-12,1366.1651541842873
2017-07-13,1365.7739726451844
2017-07-14,1374.504572002106
2017-07-17,1377.5138725960608
2017-07-18,1380.1715184031777
2017-07-19,1384.9603618332087
2017-07-20,1389.7797542130604
2017-07-21,1389.5186392826977
2017-07-24,1383.1831408862784
2017-07-25,1385.7835705123366
2017-07-26,1388.0109044837707
2017-07-27,1390.9563109473718
2017-07-28,1391.2912840936851
2017-07-31,1395.6421547323619
2017-08-01,1400.8389172322131
2017-08-02,1401.6304567034676
2017-08-03,1404.0677483338252
2017-08-04,1400.3839027153435
2017-08-07,1401.5609279195678
2017-08-08,1397.2032664908272
2017-08-09,1397.673197292762
2017-08-10,1393.0000830166534
2017-08-11,1390.4134006390736
2017-08-14,1400.145756611676
2017-08-15,1397.5398748538653
2017-08-16,1401.8242134987183
2017-08-17,1395.5943248773135
2017-08-18,1391.8673593485403
2017-08-21,1397.2263409513562
2017-08-22,1401.4991900088733
2017-08-23,1399.7078167858565
2017-08-24,1395.4409937810537
2017-08-25,1398.9020537755323
2017-08-28,1401.0933207740804
2017-08-29,1402.5641390263504
2017-08-30,1399.8745335272354
2017-08-31,1406.1071809541509
2017-09-01,1406.0771299188525
2017-09-04,1404.6120548718761
2017-09-05,1401.2799650676534
2017-09-06,1401.822847414623
2017-09-07,1407.961796265151
2017-09-08,1413.7461576788255
2017-09-11,1422.3641776940276
2017-09-12,1420.044573036548
2017-09-13,1414.1546537656911
2017-09-14,1411.8165864657767
2017-09-15,1414.2596392992398
2017-09-18,1414.5659933393504
2017-09-19,1415.08338427068
2017-09-20,1413.795956214865
2017-09-21,1403.2902210601715
2017-09-22,1407.5948049970216
2017-09-25,1408.2792618743908
2017-09-26,1402.6567200739523
2017-09-27,1399.0653051662603
2017-09-28,1404.0968317735053
2017-09-29,1408.6496908949352
2017-10-02,1410.1564797290519
2017-10-03,1413.3871615662677
2017-10-04,1415.753865663507
2017-10-05,1417.3794113664846
2017-10-06,1415.133145796514
2017-10-09,1413.8977476903872
2017-10-10,1421.4570713829387
2017-10-11,1424.9817854189025
2017-10-12,1427.6773073075587
2017-10-13,1429.614536484117
2017-10-16,1427.9128414128345
2017-10-17,1426.0116359195315
2017-10-18,1429.4160152654297
2017-10-19,1434.772870848004
2017-10-20,1432.2775537445698
2017-10-23,1430.3016828151362
2017-10-24,1427.6730550409702
2017-10-25,1424.052152621668
2017-10-26,1425.6191573586834
2017-10-27,1427.034657232913
2017-10-30,1426.510684629938
2017-10-31,1428.696342589108
2017-11-01,1428.2444141737353
2017-11-02,1428.0466024805928
2017-11-03,1427.731952949177
2017-11-06,1425.8984202078973
2017-11-07,1428.9111607155946
2017-11-08,1433.9479492816572
2017-11-09,1430.6656374012598
2017-11-10,1429.3863951141232
2017-11-13,1429.7761046762473
2017-11-14,1434.066914084239
2017-11-15,1426.740491848562
2017-11-16,1434.0643808858404
2017-11-17,1432.377992161569
2017-11-20,1435.290405995241
2017-11-21,1439.8367110401641
2017-11-22,1440.6244748592965
2017-11-23,1443.7144507169971
2017-11-24,1447.5202201609075
2017-11-27,1448.4634357808936
2017-11-28,1456.0109492953625
2017-11-29,1457.5111072984785
2017-11-30,1466.0471702580592
2017-12-01,1459.156349126007
2017-12-04,1463.2748469835203
2017-12-05,1456.866906788888
2017-12-06,1455.8836382696886
2017-12-07,1457.294236604365
2017-12-08,1459.6422046154664
2017-12-11,1461.722140859613
2017-12-12,1459.278041581234
2017-12-13,1463.286606202993
2017-12-14,1459.2390521822974
2017-12-15,1462.9191860106778
2017-12-18,1471.886425270635
2017-12-19,1464.6272353530562
2017-12-20,1462.363165937528
2017-12-21,1460.5197741847483
2017-12-22,1461.49619810427
2017-12-25,1461.9242352538624
2017-12-26,1463.6931218741795
2017-12-27,1468.3789303829017
2017-12-28,1471.2157294883834
2017-12-29,1470.1558288112517
2018-01-01,1470.2181572813731
2018-01-02,1470.5376140288936
2018-01-03,1472.8682092306046
2018-01-04,1481.3688232527393
2018-01-05,1488.8176282609907
2018-01-08,1488.5237624459157
2018-01-09,1488.5071406511433
2018-01-10,1483.4893435935662
2018-01-11,1484.1891289986813
2018-01-12,1490.6285618943034
2018-01-15,1498.464502618859
2018-01-16,1498.4975620118566
2018-01-17,1506.3083355871584
2018-01-18,1502.354069564992
2018-01-19,1509.771330178216
2018-01-22,1515.494067146213
2018-01-23,1521.2512911652361
2018-01-24,1525.416483796885
2018-01-25,1530.6395699806365
2018-01-26,1536.7147545874705
2018-01-29,1522.6207223879196
2018-01-30,1515.4829727243077
2018-01-31,1519.21079888023
2018-02-01,1515.212637185421
2018-02-02,1492.2325883800042
2018-02-05,1452.4074470395406
2018-02-06,1438.9713416236684
2018-02-07,1440.7445163513307
2018-02-08,1409.9774295481966
2018-02-09,1416.313281904203
2018-02-12,1430.5755424869099
2018-02-13,1433.713885078166
2018-02-14,1447.6352394614191
2018-02-15,1465.5354983924947
2018-02-16,1472.4950370299766
2018-02-19,1468.9810881758283
2018-02-20,1457.5902135257168
2018-02-21,1449.1396623437226
2018-02-22,1450.8271446419037
2018-02-23,1465.1674934302912
2018-02-26,1476.7044440239329
2018-02-27,1459.9410442115168
2018-02-28,1448.2641575506532
2018-03-01,1433.8973037834505
2018-03-02,1434.6341058449345
2018-03-05,1447.0289822084792
2018-03-06,1453.6139520442246
2018-03-07,1453.7867049661359
2018-03-08,1460.9131090491715
2018-03-09,1471.503800835378
2018-03-12,1473.1979141668153
2018-03-13,1472.7829026032557
2018-03-14,1467.931795559358
2018-03-15,1468.1846235566227
2018-03-16,1468.9043017704362
2018-03-19,1460.045635152136
2018-03-20,1457.1781958093268
2018-03-21,1452.8282565219613
2018-03-22,1437.8502868295102
2018-03-23,1424.2868580563436
2018-03-26,1438.4405727640071
2018-03-27,1438.451717704541
2018-03-28,1441.4192711979515
2018-03-29,1447.7550670934204
2018-03-30,1447.9644365832082
2018-04-02,1435.8069794336225
2018-04-03,1439.0862227983578
2018-04-04,1445.940741201933
2018-04-05,1455.524396696198
2018-04-06,1444.1903043649559
2018-04-09,1449.4300754602084
2018-04-10,1458.6969367939455
2018-04-11,1455.231758204896
2018-04-12,1453.9191926815613
2018-04-13,1456.049476570514
2018-04-16,1466.0569684694804
2018-04-17,1473.7628919757178
2018-04-18,1475.6997649232062
2018-04-19,1468.7770304434362
2018-04-20,1458.1978620679547
2018-04-23,1455.204503979489
2018-04-24,1449.7483829012879
2018-04-25,1444.439517160315
2018-04-26,1453.4865463361346
2018-04-27,1459.4996521895941
2018-04-30,1452.6696116514447
2018-05-01,1447.9384031140198
2018-05-02,1439.8268545615565
2018-05-03,1440.676002026253
2018-05-04,1449.2070098483316
2018-05-07,1452.2746531587604
2018-05-08,1450.2211879931428
2018-05-09,1452.6899149190558
2018-05-10,1461.7552958308245
2018-05-11,1468.6044099013193
2018-05-14,1468.0110507154668
2018-05-15,1454.0991830528396
2018-05-16,1451.3791437092882
2018-05-17,1452.7095734780594
2018-05-18,1450.885078477573
2018-05-21,1457.9714239082477
2018-05-22,1456.939717853673
2018-05-23,1455.930583367729
2018-05-24,1458.9958913760831
2018-05-25,1458.5220605131767
2018-05-28,1455.9450646693847
2018-05-29,1444.432577361888
2018-05-30,1455.569841974907
2018-05-31,1450.8248172009728
2018-06-01,1454.0612253045033
2018-06-04,1463.1004868118935
2018-06-05,1461.4740414962644
2018-06-06,1469.542237290267
2018-06-07,1470.4754037323162
2018-06-08,1472.6565647120783
2018-06-11,1475.6667156569686
2018-06-12,1478.962802878441
2018-06-13,1476.8059930645998
2018-06-14,1477.4373104436672
2018-06-15,1478.577011616782
2018-06-18,1470.5078323544203
2018-06-19,1464.0875897089525
2018-06-20,1463.1952552020166
2018-06-21,1458.2139263957401
2018-06-22,1467.4587872562915
2018-06-25,1459.6215490190768
2018-06-26,1459.3796470873326
2018-06-27,1452.6400263397354
2018-06-28,1454.372370342901
2018-06-29,1461.281317018557
2018-07-02,1456.2144066323322
2018-07-03,1462.0930038907102
2018-07-04,1463.7684896107864
2018-07-05,1473.6511344676856
2018-07-06,1481.9847358361747
2018-07-09,1483.5071880616356
2018-07-10,1488.6066220133314
2018-07-11,1481.896637213059
2018-07-12,1487.715438178621
2018-07-13,1488.1651072214213
2018-07-16,1487.3314029557791
2018-07-17,1491.3826259307968
2018-07-18,1490.4829590360828
2018-07-19,1486.6823957796707
2018-07-20,1492.151358707949
2018-07-23,1488.9843460239774
2018-07-24,1492.0359588558174
2018-07-25,1496.836510680246
2018-07-26,1501.9943353068827
2018-07-27,1500.4680911288312
2018-07-30,1497.1336804510174
2018-07-31,1501.2391971955
2018-08-01,1495.7364629104795
2018-08-02,1493.8833268998694
2018-08-03,1501.4984347124766
2018-08-06,1502.0843341812415
2018-08-07,1504.8483256374554
2018-08-08,1504.1348057244388
2018-08-09,1505.777800770893
2018-08-10,1491.6330758153752
2018-08-13,1486.6893531167198
2018-08-14,1491.652047632529
2018-08-15,1483.6636607272283
2018-08-16,1492.8208186369518
2018-08-17,1499.9144867499106
2018-08-20,1505.843288144303
2018-08-21,1506.911881926468
2018-08-22,1507.3349337797429
2018-08-23,1505.3648076413303
2018-08-24,1513.2234111582782
2018-08-27,1520.3869465945427
2018-08-28,1520.885223901164
2018-08-29,1523.4936968559139
2018-08-30,1517.2487816562873
2018-08-31,1515.9257735332453
2018-09-03,1514.424057179644
2018-09-04,1506.5497852888586
2018-09-05,1502.8353502532862
2018-09-06,1504.3064566376538
2018-09-07,1500.368455673767
2018-09-10,1505.149704165588
2018-09-11,1505.6217997097713
2018-09-12,1513.4362401428507
2018-09-13,1519.4205951934284
2018-09-14,1520.0288324872301
2018-09-17,1520.0557638251737
2018-09-18,1525.4959307485117
2018-09-19,1520.279905521554
2018-09-20,1529.8406569082754
2018-09-21,1536.2856673697358
2018-09-24,1525.6654038800223
2018-09-25,1526.9804982146663
2018-09-26,1523.9067045900679
2018-09-27,1521.7231735155704
2018-09-28,1524.4912780811696
2018-10-01,1522.7840166592603
2018-10-02,1521.4304797608274
2018-10-03,1514.0689511948874
2018-10-04,1502.8449209017724
2018-10-05,1499.3166986776146
2018-10-08,1496.1235825120993
2018-10-09,1495.4885193418254
2018-10-10,1470.6446302307131
2018-10-11,1447.0304286763762
2018-10-12,1453.035247655321
2018-10-15,1452.9795176775647
2018-10-16,1476.4703775720443
2018-10-17,1475.609635834292
2018-10-18,1467.723586627251
2018-10-19,1471.3494301488527
2018-10-22,1464.3170237308057
2018-10-23,1455.0436768278316
2018-10-24,1443.8696820536927
2018-10-25,1444.3197489358445
2018-10-26,1429.966607219377
2018-10-29,1432.4223703414455
2018-10-30,1443.6290705203
2018-10-31,1449.8911071769553
2018-11-01,1452.4588749509574
2018-11-02,1452.6488306376018
2018-11-05,1457.9271117195028
2018-11-06,1465.2495378323022
2018-11-07,1483.4401789622736
2018-11-08,1485.959313813114
2018-11-09,1480.89961910784
2018-11-12,1464.4404308192077
2018-11-13,1464.0148478079805
2018-11-14,1459.2542087466743
2018-11-15,1461.311457260636
2018-11-16,1474.5398826302753
2018-11-19,1466.4831807026496
2018-11-20,1447.0902241972676
2018-11-21,1448.901910039419
2018-11-22,1449.0846175310357
2018-11-23,1447.3827320402247
2018-11-26,1457.0505672239822
2018-11-27,1457.9256724153147
2018-11-28,1472.5713622950448
2018-11-29,1475.894282617347
2018-11-30,1481.989786031807
2018-12-03,1488.0899952652085
2018-12-04,1472.428315616487
2018-12-05,1468.4807945275454
2018-12-06,1461.0174396165548
2018-12-07,1453.5294364522185
2018-12-10,1447.0265903630773
2018-12-11,1448.3164737372679
2018-12-12,1457.2326435656641
2018-12-13,1458.1098403063218
2018-12-14,1442.315319840827
2018-12-17,1424.1277136061997
2018-12-18,1420.511762114998
2018-12-19,1415.3658159915317
2018-12-20,1399.7288654550362
2018-12-21,1387.5133997419643
2018-12-24,1363.9310528434964
2018-12-25,1359.802524100009
2018-12-26,1387.2643286831071
2018-12-27,1393.7260662946564
2018-12-28,1399.496255028792
2018-12-31,1409.0410033892135
2019-01-01,1409.1623847058981
2019-01-02,1398.6386092396415
2019-01-03,1391.1772670097691
2019-01-04,1414.4453427514864
2019-01-07,1419.4353009151466
2019-01-08,1427.631157547776
2019-01-09,1434.2506248054758
2019-01-10,1442.7917172699597
2019-01-11,1442.9397400519042
2019-01-14,1434.702977906113
2019-01-15,1439.9603319425403
2019-01-16,1440.1038281524868
2019-01-17,1445.0411595303524
2019-01-18,1457.7554282090416
2019-01-21,1456.5408558916465
2019-01-22,1451.2037850580648
2019-01-23,1457.7918096366814
2019-01-24,1455.7925713378033
2019-01-25,1460.8039622526023
2019-01-28,1458.9083786152996
2019-01-29,1464.017662090041
2019-01-30,1473.6709349795563
2019-01-31,1485.420100721617
2019-02-01,1486.3031795629227
2019-02-04,1489.0512367714596
2019-02-05,1497.129756018979
2019-02-06,1493.7922337101086
2019-02-07,1486.8545902322514
2019-02-08,1487.0269257655177
2019-02-11,1487.4890347690648
2019-02-12,1495.9299536534297
2019-02-13,1499.6903057729232
2019-02-14,1495.2850841832378
2019-02-15,1507.2847530205909
2019-02-18,1512.4802573343627
2019-02-19,1516.1411330031287
2019-02-20,1521.344206569461
2019-02-21,1522.0105457421887
2019-02-22,1526.1655202165844
2019-02-25,1524.8547430871863
2019-02-26,1525.3501973272414
2019-02-27,1522.1244747259075
2019-02-28,1524.9129395503735
2019-03-01,1528.7692137539357
2019-03-04,1523.4248616554949
2019-03-05,1523.281247715263
2019-03-06,1518.889568461076
2019-03-07,1513.6954532421014
2019-03-08,1511.6825648876063
2019-03-11,1522.7239472019953
2019-03-12,1529.4098236681612
2019-03-13,1535.0775219024745
2019-03-14,1537.0953749657926
2019-03-15,1546.3444215837317
2019-03-18,1548.2806469715501
2019-03-19,1548.7121644008032
2019-03-20,1542.8367659262333
2019-03-21,1556.6159794720586
2019-03-22,1546.178929157714
2019-03-25,1544.814905568522
2019-03-26,1556.3956406649118
2019-03-27,1553.7545533695443
2019-03-28,1552.140747240791
2019-03-29,1558.7813778899979
2019-04-01,1563.8449213901033
2019-04-02,1561.3381344967866
2019-04-03,1565.7658937794824
2019-04-04,1564.680574909878
2019-04-05,1568.2155073039476
2019-04-08,1568.1968210180921
2019-04-09,1564.1327742786536
2019-04-10,1565.7193569000635
2019-04-11,1566.6617842973446
2019-04-12,1572.1306708565805
2019-04-15,1574.5939570887097
2019-04-16,1570.7704769988989
2019-04-17,1564.4979673789246
2019-04-18,1564.889032233572
2019-04-19,1564.0125250420826
2019-04-22,1562.7862430842815
2019-04-23,1569.9220977893692
2019-04-24,1571.1082377507491
2019-04-25,1568.3212466570394
2019-04-26,1577.2192596986981
2019-04-29,1574.6498002197768
2019-04-30,1584.6956295766163
2019-05-01,1576.586782043751
2019-05-02,1570.9332503218543
2019-05-03,1576.5648007565799
2019-05-06,1572.668907426528
2019-05-07,1560.8338895944876
2019-05-08,1559.6063241859497
2019-05-09,1555.8664873827718
2019-05-10,1565.5692673552007
2019-05-13,1553.7982262325806
2019-05-14,1558.7768154751268
2019-05-15,1565.0738159435432
2019-05-16,1577.9467570338543
2019-05-17,1577.1763881099864
2019-05-20,1574.3051812530025
2019-05-21,1581.2128008278742
2019-05-22,1582.2469518625448
2019-05-23,1576.5876484844628
2019-05-24,1581.6457909715455
2019-05-27,1582.328947753785
2019-05-28,1569.2339120787208
2019-05-29,1557.419076013622
2019-05-30,1562.5145301854552
2019-05-31,1560.3059319917681
2019-06-03,1572.5220112980896
2019-06-04,1583.0199129639718
2019-06-05,1602.6899812904169
2019-06-06,1610.0439330239626
2019-06-07,1622.24723857961
2019-06-10,1618.7152664825685
2019-06-11,1619.2023211939786
2019-06-12,1624.2258631266582
2019-06-13,1623.8426396077646
2019-06-14,1624.1378919565946
2019-06-17,1621.296403640945
2019-06-18,1628.09959176406
2019-06-19,1635.797309833451
2019-06-20,1650.672663899836
2019-06-21,1645.6492504382718
2019-06-24,1651.1583800173814
2019-06-25,1645.250172984794
2019-06-26,1630.125134509955
2019-06-27,1632.0908829627886
2019-06-28,1639.162673174123
2019-07-01,1642.5778156203016
2019-07-02,1652.3755736001408
2019-07-03,1667.8218901864498
2019-07-04,1669.6724346528956
2019-07-05,1660.5706229387263
2019-07-08,1657.0970248163937
2019-07-09,1657.8641871036007
2019-07-10,1663.1259573691636
2019-07-11,1663.072470951597
2019-07-12,1664.4344493149842
2019-07-15,1667.105276519948
2019-07-16,1662.628587736534
2019-07-17,1661.7653957161021
2019-07-18,1664.6668672776143
2019-07-19,1655.3787310204852
2019-07-22,1653.4767292148344
2019-07-23,1655.264402531231
2019-07-24,1656.37074272709
2019-07-25,1653.8284220859941
2019-07-26,1662.112290761126
2019-07-29,1665.5484222904768
2019-07-30,1655.9161550483113
2019-07-31,1644.2996078527372
2019-08-01,1644.0169457193253
2019-08-02,1641.4143662214467
2019-08-05,1613.3320827717496
2019-08-06,1626.2959161448348
2019-08-07,1638.6617147389527
2019-08-08,1659.162999609839
2019-08-09,1655.098757406226
2019-08-12,1647.0327589392998
2019-08-13,1650.8116424949255
2019-08-14,1624.2094205195192
2019-08-15,1629.2276591035313
2019-08-16,1643.2705944581426
2019-08-19,1655.198069570691
2019-08-20,1646.9698791847386
2019-08-21,1657.1320031121713
2019-08-22,1656.3933650224217
2019-08-23,1639.6606218028783
2019-08-26,1649.6560894508864
2019-08-27,1655.5057099374146
2019-08-28,1658.751938403786
2019-08-29,1666.0172316731491
2019-08-30,1667.3219182183004
2019-09-02,1666.8701506554332
2019-09-03,1670.2191931479947
2019-09-04,1685.9053327235094
2019-09-05,1687.286282834374
2019-09-06,1690.618049298342
2019-09-09,1680.181333968805
2019-09-10,1670.7313720104776
2019-09-11,1677.9313654428943
2019-09-12,1683.4256200968273
2019-09-13,1677.589418603649
2019-09-16,1668.881596140012
2019-09-17,1682.0984900559733
2019-09-18,1683.3247725972524
2019-09-19,1687.4668015055768
2019-09-20,1686.7172302898343
2019-09-23,1688.4529526765598
2019-09-24,1691.2894366621515
2019-09-25,1687.5964878677878
2019-09-26,1692.6408970919485
2019-09-27,1686.9314194869478
2019-09-30,1688.39689685249
2019-10-01,1676.6121009271956
2019-10-02,1657.2980969757477
2019-10-03,1665.61262305934
2019-10-04,1684.47873534755
2019-10-07,1683.5407041690669
2019-10-08,1670.3540557818426
2019-10-09,1677.3557741867503
2019-10-10,1680.3390274281007
2019-10-11,1686.2909268843655
2019-10-14,1681.9653110275074
2019-10-15,1687.4796229582837
2019-10-16,1689.3771015839702
2019-10-17,1694.4866525542789
2019-10-18,1693.779725845703
2019-10-21,1698.3164457970313
2019-10-22,1690.9881786307785
2019-10-23,1692.5405484104003
2019-10-24,1694.0358645095282
2019-10-25,1690.199967533576
2019-10-28,1686.9578985801795
2019-10-29,1691.3078803775918
2019-10-30,1700.274911664538
2019-10-31,1703.1637165468042
2019-11-01,1705.789406553045
2019-11-04,1697.8685046421733
2019-11-05,1689.5271457288811
2019-11-06,1696.310300733162
2019-11-07,1692.9256632306822
2019-11-08,1689.9288836745927
2019-11-11,1689.0068286875146
2019-11-12,1688.2873389093115
2019-11-13,1693.9451983475315
2019-11-14,1693.4504185924268
2019-11-15,1703.1160786281248
2019-11-18,1710.9193201673836
2019-11-19,1711.6425585887234
2019-11-20,1709.392350712232
2019-11-21,1700.9128870932814
2019-11-22,1699.965428138644
2019-11-25,1701.1175015709985
2019-11-26,1711.4659714548056
2019-11-27,1715.4246148759437
2019-11-28,1715.0932964538235
2019-11-29,1711.5184312150336
2019-12-02,1701.4384716779693
2019-12-03,1700.2321755064468
2019-12-04,1707.7455917402854
2019-12-05,1708.9568553777633
2019-12-06,1713.8473366022324
2019-12-09,1712.399540584301
2019-12-10,1710.2822634684196
2019-12-11,1711.1497979627804
2019-12-12,1712.7836401760162
2019-12-13,1716.6346918407587
2019-12-16,1722.6642114730234
2019-12-17,1721.73397400194
2019-12-18,1720.2299431734896
2019-12-19,1724.899459302639
2019-12-20,1732.0892673172004
2019-12-23,1729.8824048826543
2019-12-24,1733.2718401808097
2019-12-25,1733.4075435609698
2019-12-26,1736.3576376342828
2019-12-27,1742.4539017713014
2019-12-30,1738.7792769151208
2019-12-31,1741.9443918833745
2020-01-01,1741.937293532685
2020-01-02,1742.3544286099163
2020-01-03,1740.977603584569
2020-01-06,1741.0491369903598
2020-01-07,1737.003122217852
2020-01-08,1735.8707779692213
2020-01-09,1742.7357022893864
2020-01-10,1743.7841305479342
2020-01-13,1749.0571875564328
2020-01-14,1751.5034964197644
2020-01-15,1760.6800338297494
2020-01-16,1769.7298292277446
2020-01-17,1777.7459735927114
2020-01-20,1779.3395141450596
2020-01-21,1783.1928421964742
2020-01-22,1784.7095736709048
2020-01-23,1784.6940152630743
2020-01-24,1784.1191339029108
2020-01-27,1768.077744235244
2020-01-28,1774.5509198276688
2020-01-29,1773.1528313124672
2020-01-30,1778.200555725284
2020-01-31,1766.1133532687927
2020-02-03,1769.667190113649
2020-02-04,1775.7884048950336
2020-02-05,1788.1527561947578
2020-02-06,1793.6538057567918
2020-02-07,1789.5734384569469
2020-02-10,1794.2351428779366
2020-02-11,1799.3850304321647
2020-02-12,1798.429966623496
2020-02-13,1801.5625507114485
2020-02-14,1805.255559594183
2020-02-17,1804.9434178848553
2020-02-18,1805.7524007443963
2020-02-19,1807.5590635245126
2020-02-20,1800.6645796288792
2020-02-21,1800.5161467605953
2020-02-24,1768.2649487633832
2020-02-25,1733.0447958090356
2020-02-26,1725.1802016370987
2020-02-27,1668.869833150908
2020-02-28,1622.0797190841106
2020-03-02,1678.050216180358
2020-03-03,1671.8112756547087
2020-03-04,1722.393539600288
2020-03-05,1699.2259530749805
2020-03-06,1677.4766907554615
2020-03-09,1590.444150103232
2020-03-10,1610.3647669775135
2020-03-11,1549.539118766121
2020-03-12,1407.9515393637337
2020-03-13,1449.0737008886738
2020-03-16,1341.5489576055322
2020-03-17,1412.2611853942458
2020-03-18,1347.2509725170519
2020-03-19,1344.6952200375554
2020-03-20,1304.7630723706031
2020-03-23,1264.5931298311616
2020-03-24,1356.7066459286934
2020-03-25,1388.9312790455083
2020-03-26,1458.89031886187
2020-03-27,1438.2538834563095
2020-03-30,1467.3144823821458
2020-03-31,1443.045886989723
2020-04-01,1396.4624887479763
2020-04-02,1415.6106851454838
2020-04-03,1397.959076541582
2020-04-06,1467.345312452326
2020-04-07,1477.7205031290694
2020-04-08,1508.0933707005158
2020-04-09,1541.2496158854792
2020-04-10,1542.0469133685388
2020-04-13,1525.4146209764926
2020-04-14,1564.3078001070257
2020-04-15,1528.2900863005532
2020-04-16,1532.058274663973
2020-04-17,1564.74997033737
2020-04-20,1548.346679013162
2020-04-21,1512.0573434038756
2020-04-22,1535.8393652496138
2020-04-23,1532.8282277867688
2020-04-24,1538.3793882395594
2020-04-27,1561.9745549402155
2020-04-28,1565.0996833525899
2020-04-29,1578.8275405244094
2020-04-30,1556.9001176029885
2020-05-01,1538.7613940104031
2020-05-04,1529.5054419050468
2020-05-05,1543.6431948690486
2020-05-06,1527.3794004230656
2020-05-07,1539.8852614394123
2020-05-08,1565.9078253129921
2020-05-11,1559.684700140097
2020-05-12,1545.3986903460927
2020-05-13,1524.6243813420613
2020-05-14,1524.7189143815722
2020-05-15,1531.1918254411653
2020-05-18,1570.7909743219684
2020-05-19,1558.6472548865972
2020-05-20,1571.0898898520365
2020-05-21,1557.4461072519682
2020-05-22,1557.6276206756609
2020-05-25,1564.7639181593204
2020-05-26,1579.855760236169
2020-05-27,1592.2988118957421
2020-05-28,1611.5258242154198
2020-05-29,1612.2763167047285
2020-06-01,1612.0198959659062
2020-06-02,1617.6607467317704
2020-06-03,1620.7503603964565
2020-06-04,1614.6820534336227
2020-06-05,1620.6570595484234
2020-06-08,1629.5113632429482
2020-06-09,1630.526917556071
2020-06-10,1637.5076718547127
2020-06-11,1588.9066572006482
2020-06-12,1582.6699181391753
2020-06-15,1585.4997458167013
2020-06-16,1608.4587046830638
2020-06-17,1612.222050590551
2020-06-18,1614.3303106498618
2020-06-19,1621.289734845277
2020-06-22,1621.6620621591735
2020-06-23,1627.823164917371
2020-06-24,1603.6438230311715
2020-06-25,1610.7391468760363
2020-06-26,1599.178691974418
2020-06-29,1604.6491504595144
2020-06-30,1620.2084172541754
2020-07-01,1622.7783474491837
2020-07-02,1633.034162237081
2020-07-03,1632.6614649896349
2020-07-06,1651.6392196353056
2020-07-07,1644.519439291413
2020-07-08,1648.6609342037113
2020-07-09,1649.0522907351137
2020-07-10,1653.2513037330539
2020-07-13,1646.4758774531201
2020-07-14,1662.74747474656
2020-07-15,1672.8782572063253
2020-07-16,1670.6898933817217
2020-07-17,1680.0251819098773
2020-07-20,1692.9015222254066
2020-07-21,1692.1124089500886
2020-07-22,1695.2472539657958
2020-07-23,1687.2251618717098
2020-07-24,1679.2333578368623
2020-07-27,1696.6020782485982
2020-07-28,1690.8849023002545
2020-07-29,1699.7433096230584
2020-07-30,1690.3647080672406
2020-07-31,1689.5934461106322
2020-08-03,1698.447110981658
2020-08-04,1710.7702448819653
2020-08-05,1709.308689831188
2020-08-06,1704.2632741203697
2020-08-07,1708.0447672429875
2020-08-10,1703.2762849502938
2020-08-11,1692.9127721695913
2020-08-12,1718.3783761419793
2020-08-13,1719.7643389048828
2020-08-14,1716.4385425558673
2020-08-17,1726.571041580646
2020-08-18,1732.0573926751722
2020-08-19,1727.3064699901324
2020-08-20,1723.883421183251
2020-08-21,1722.020967278534
2020-08-24,1729.3091652664673
2020-08-25,1730.2587099494785
2020-08-26,1740.7289269305472
2020-08-27,1732.3778305811152
2020-08-28,1735.7757752278
2020-08-31,1737.929462435864
2020-09-01,1732.3219555809717
2020-09-02,1754.4441125675196
2020-09-03,1715.8753998082068
