Date,PACIFIC ex JP MINIMUM VOLATILITY (JPY)
2010-06-03,2831.151410145982
2010-06-04,2795.6836318667592
2010-06-07,2715.1258235961413
2010-06-08,2740.884520561353
2010-06-09,2786.0133799569076
2010-06-10,2837.5208498698603
2010-06-11,2872.079619297657
2010-06-14,2915.3317357422297
2010-06-15,2905.9073489004927
2010-06-16,2927.07902760091
2010-06-17,2918.3402817445153
2010-06-18,2944.422441488868
2010-06-21,3004.1359332371467
2010-06-22,2970.0341874991436
2010-06-23,2933.5292421260233
2010-06-24,2921.5422866577474
2010-06-25,2908.150835705732
2010-06-28,2923.9830106781883
2010-06-29,2854.277931125164
2010-06-30,2827.099283245436
2010-07-01,2786.3724290106334
2010-07-02,2808.716604475481
2010-07-05,2783.857322505022
2010-07-06,2841.3350488148226
2010-07-07,2837.8591675011335
2010-07-08,2912.98831004517
2010-07-09,2933.612730354573
2010-07-12,2934.7213162125936
2010-07-13,2941.9663662025405
2010-07-14,2987.768272666649
2010-07-15,2965.984802990283
2010-07-16,2951.181317175603
2010-07-19,2909.1248651410738
2010-07-20,2951.788554664468
2010-07-21,2957.453675156092
2010-07-22,2962.9691303845007
2010-07-23,3001.0846688612596
2010-07-26,3023.243261542689
2010-07-27,3034.6993325866874
2010-07-28,3031.5633665319333
2010-07-29,3048.051999208025
2010-07-30,3047.305571683466
2010-08-02,3098.8700458835365
2010-08-03,3098.297011231052
2010-08-04,3094.334804485262
2010-08-05,3092.8556882851317
2010-08-06,3108.9243191304986
2010-08-09,3125.946466732587
2010-08-10,3088.2309093967137
2010-08-11,3034.580713331224
2010-08-12,2994.408688403118
2010-08-13,3017.0547691191923
2010-08-16,3010.4532329056256
2010-08-17,3039.141705344165
2010-08-18,3039.3797708997195
2010-08-19,3038.6665567815744
2010-08-20,3001.0541461846565
2010-08-23,3019.9070011108574
2010-08-24,2989.704653353779
2010-08-25,2950.3593924072484
2010-08-26,2990.6592406704913
2010-08-27,3020.4238034150044
2010-08-30,3060.376711921149
2010-08-31,3032.941174885905
2010-09-01,3119.396271331796
2010-09-02,3142.7487672468333
2010-09-03,3157.5259817693945
2010-09-06,3193.968792648466
2010-09-07,3191.0529994200997
2010-09-08,3190.5429538265175
2010-09-09,3229.8226043799305
2010-09-10,3222.4934014809246
2010-09-13,3267.762661609357
2010-09-14,3271.8028853014266
2010-09-15,3291.4481606663603
2010-09-16,3270.108327107478
2010-09-17,3289.225250184894
2010-09-20,3313.7803181927006
2010-09-21,3304.7049642212064
2010-09-22,3339.908872003681
2010-09-23,3328.966332989489
2010-09-24,3343.541773459998
2010-09-27,3381.9460926327774
2010-09-28,3382.661629363331
2010-09-29,3388.801457711061
2010-09-30,3355.254878138098
2010-10-01,3361.3407931602464
2010-10-04,3382.637376567926
2010-10-05,3388.044287507249
2010-10-06,3437.5170116524914
2010-10-07,3450.8027142452315
2010-10-08,3446.6652921840523
2010-10-11,3452.365946772774
2010-10-12,3414.766675026564
2010-10-13,3449.952425614575
2010-10-14,3488.2214345541356
2010-10-15,3464.2368532398564
2010-10-18,3446.3379159621086
2010-10-19,3407.8486042247973
2010-10-20,3427.109770119357
2010-10-21,3434.7986162799943
2010-10-22,3430.9968396012137
2010-10-25,3503.337908929895
2010-10-26,3461.455384244115
2010-10-27,3384.3783191624234
2010-10-28,3428.2967628557117
2010-10-29,3419.6606210883388
2010-11-01,3470.1459316181745
2010-11-02,3499.5204494755408
2010-11-03,3515.6489633141528
2010-11-04,3579.436949500124
2010-11-05,3597.170713252941
2010-11-08,3600.56724410543
2010-11-09,3608.009877806005
2010-11-10,3552.446533246553
2010-11-11,3553.325648343189
2010-11-12,3506.1434747911408
2010-11-15,3496.7732788912267
2010-11-16,3467.2951207239817
2010-11-17,3448.18120652251
2010-11-18,3477.9943962555517
2010-11-19,3464.6778805341037
2010-11-22,3467.90361455403
2010-11-23,3404.393004329946
2010-11-24,3428.276778285624
2010-11-25,3428.1030708671824
2010-11-26,3385.684870894019
2010-11-29,3384.8256922845585
2010-11-30,3371.8998364138565
2010-12-01,3395.2266490786246
2010-12-02,3449.2445383130976
2010-12-03,3486.474497972732
2010-12-06,3480.8798935408813
2010-12-07,3500.8981422245056
2010-12-08,3448.713821826519
2010-12-09,3475.618238922307
2010-12-10,3481.2047631246674
2010-12-13,3509.4476534371497
2010-12-14,3521.646887529432
2010-12-15,3484.8343187214136
2010-12-16,3469.57316722649
2010-12-17,3468.323714969579
2010-12-20,3467.8393908572534
2010-12-21,3508.5195289334806
2010-12-22,3529.7143570347794
2010-12-23,3532.98148881095
2010-12-24,3524.832756812127
2010-12-27,3525.765843130884
2010-12-28,3544.013020508346
2010-12-29,3569.691534918976
2010-12-30,3572.3383031840644
2010-12-31,3574.990246788689
2011-01-03,3577.91215946635
2011-01-04,3549.4671082068494
2011-01-05,3536.049601800131
2011-01-06,3536.6042838450917
2011-01-07,3540.8877955871117
2011-01-10,3514.376607800923
2011-01-11,3514.432370347911
2011-01-12,3531.8172008687
2011-01-13,3572.278232362571
2011-01-14,3556.2761037430864
2011-01-17,3555.9981519283615
2011-01-18,3576.844585756503
2011-01-19,3602.3124005278983
2011-01-20,3530.175524272994
2011-01-21,3534.8782496712597
2011-01-24,3554.601210183431
2011-01-25,3554.965444165711
2011-01-26,3563.4392459780142
2011-01-27,3559.8571136624673
2011-01-28,3552.161847322651
2011-01-31,3537.478209311381
2011-02-01,3569.5583131618064
2011-02-02,3584.891455021284
2011-02-03,3596.1098898000664
2011-02-04,3625.147634614835
2011-02-07,3625.0803752373363
2011-02-08,3629.246497723975
2011-02-09,3606.0230297273947
2011-02-10,3577.014485086887
2011-02-11,3557.6981423508014
2011-02-14,3580.705571205888
2011-02-15,3570.528191039792
2011-02-16,3572.890678278099
2011-02-17,3591.572497916271
2011-02-18,3606.6345608801216
2011-02-21,3599.5929474760565
2011-02-22,3550.207458186618
2011-02-23,3537.5684938988825
2011-02-24,3538.6238020790133
2011-02-25,3589.048684585203
2011-02-28,3590.97275064644
2011-03-01,3600.089799819945
2011-03-02,3577.471020480639
2011-03-03,3572.8884303503805
2011-03-04,3606.3936193597465
2011-03-07,3587.4385493668765
2011-03-08,3595.3807534341836
2011-03-09,3588.3758484861546
2011-03-10,3539.795834034667
2011-03-11,3519.8910985565894
2011-03-14,3511.614173181708
2011-03-15,3407.3487872061296
2011-03-16,3396.1204312994364
2011-03-17,3374.9646552163717
2011-03-18,3422.5380305204444
2011-03-21,3469.2206680644526
2011-03-22,3497.0675378894707
2011-03-23,3505.63901236145
2011-03-24,3548.5229976991714
2011-03-25,3584.938317958269
2011-03-28,3584.5940093777094
2011-03-29,3594.371821838941
2011-03-30,3654.1072124118064
2011-03-31,3673.072745613392
2011-04-01,3694.0838926596816
2011-04-04,3705.162948726679
2011-04-05,3706.84845881868
2011-04-06,3741.3232773958325
2011-04-07,3751.160341057967
2011-04-08,3786.062990510845
2011-04-11,3778.411219571712
2011-04-12,3721.859005891046
2011-04-13,3756.5985920315147
2011-04-14,3750.2502448602327
2011-04-15,3747.4240473471555
2011-04-18,3731.7301874095206
2011-04-19,3710.967589495244
2011-04-20,3786.207246375434
2011-04-21,3840.878375233414
2011-04-22,3840.878375233414
2011-04-25,3829.21567370479
2011-04-26,3842.3366493791245
2011-04-27,3830.909490613857
2011-04-28,3858.7602843380205
2011-04-29,3846.142930842954
2011-05-02,3859.3764050293257
2011-05-03,3821.0573959306967
2011-05-04,3767.2959106849125
2011-05-05,3738.5711161126906
2011-05-06,3766.978095015809
2011-05-09,3764.195922055491
2011-05-10,3776.997972067166
2011-05-11,3786.2199879584923
2011-05-12,3711.3863592520484
2011-05-13,3736.6499881758737
2011-05-16,3707.84688129576
2011-05-17,3708.849550364857
2011-05-18,3729.1086666949996
2011-05-19,3769.4588373863544
2011-05-20,3765.3988508771727
2011-05-23,3677.6386127352166
2011-05-24,3689.7521896097987
2011-05-25,3662.1365942040647
2011-05-26,3709.9563147058884
2011-05-27,3756.4800522824385
2011-05-30,3749.98968684954
2011-05-31,3776.313070348503
2011-06-01,3788.1602534779686
2011-06-02,3727.661162059358
2011-06-03,3737.4412781447727
2011-06-06,3733.269120625337
2011-06-07,3733.315811225361
2011-06-08,3694.1849196717585
2011-06-09,3699.714829698164
2011-06-10,3677.163059648114
2011-06-13,3677.244679699123
2011-06-14,3728.614660892975
2011-06-15,3710.6339911286227
2011-06-16,3633.496702227505
2011-06-17,3649.9835757135693
2011-06-20,3631.130090188614
2011-06-21,3676.308169874289
2011-06-22,3695.355465377788
2011-06-23,3651.856855964383
2011-06-24,3675.846355056708
2011-06-27,3635.6442960836957
2011-06-28,3661.717702395081
2011-06-29,3714.190806378942
2011-06-30,3781.5572583598387
2011-07-01,3780.652168794807
2011-07-04,3795.530196083128
2011-07-05,3772.8322137615473
2011-07-06,3763.537467353251
2011-07-07,3791.636626107464
2011-07-08,3812.2042275541844
2011-07-11,3751.4704168542034
2011-07-12,3698.543845909249
2011-07-13,3756.023440307368
2011-07-14,3735.4686735467626
2011-07-15,3703.7930149911126
2011-07-18,3695.8941738438657
2011-07-19,3738.448514885368
2011-07-20,3795.1529652159234
2011-07-21,3816.52515212693
2011-07-22,3846.9963532645957
2011-07-25,3807.0372467090087
2011-07-26,3856.90573804125
2011-07-27,3866.7943222000417
2011-07-28,3837.8592355554692
2011-07-29,3824.293480921654
2011-08-01,3859.2244975814815
2011-08-02,3797.212572672192
2011-08-03,3709.9249539558114
2011-08-04,3642.0851619073915
2011-08-05,3500.9915158134377
2011-08-08,3392.739848929183
2011-08-09,3352.963578922321
2011-08-10,3410.243182556739
2011-08-11,3434.66780859204
2011-08-12,3479.4961665277347
2011-08-15,3575.325323874041
2011-08-16,3571.8337572030596
2011-08-17,3625.9914981574325
2011-08-18,3554.1205414394663
2011-08-19,3482.975915771801
2011-08-22,3487.1114082605613
2011-08-23,3565.089727259322
2011-08-24,3557.5150710379658
2011-08-25,3576.799844354983
2011-08-26,3579.720129208378
2011-08-29,3639.9650160450738
2011-08-30,3655.0816597495427
2011-08-31,3692.4403650684712
2011-09-01,3705.6988498147516
2011-09-02,3652.604442632651
2011-09-05,3574.4537636719338
2011-09-06,3541.584485750423
2011-09-07,3625.0546026610614
2011-09-08,3633.4397567928136
2011-09-09,3587.029549910821
2011-09-12,3450.206886000498
2011-09-13,3459.931003991314
2011-09-14,3396.3506029793875
2011-09-15,3466.1613324921623
2011-09-16,3515.549157232554
2011-09-19,3425.9361978269417
2011-09-20,3446.5864672424887
2011-09-21,3440.5240548344314
2011-09-22,3279.488902119019
2011-09-23,3259.9737177560182
2011-09-26,3230.876543706114
2011-09-27,3358.8363088909105
2011-09-28,3335.2172640679673
2011-09-29,3312.56159575822
2011-09-30,3280.052116881825
2011-10-03,3188.1140174503353
2011-10-04,3104.4979632282584
2011-10-05,3146.555731704
2011-10-06,3262.171406511054
2011-10-07,3339.984937836285
2011-10-10,3389.4436657427104
2011-10-11,3399.646314236615
2011-10-12,3447.83303775354
2011-10-13,3433.657504508758
2011-10-14,3470.545519723506
2011-10-17,3492.0628738031783
2011-10-18,3422.1405769113285
2011-10-19,3482.629901632593
2011-10-20,3419.4908970099414
2011-10-21,3458.0328358206875
2011-10-24,3545.412952573612
2011-10-25,3534.5686996680183
2011-10-26,3517.5377248372642
2011-10-27,3645.9152274504286
2011-10-28,3664.784851019983
2011-10-31,3602.8083811139786
2011-11-01,3497.0043780952465
2011-11-02,3491.2470427267863
2011-11-03,3468.669595028434
2011-11-04,3530.0613029229335
2011-11-07,3540.7977804865295
2011-11-08,3541.7392150662854
2011-11-09,3535.760396971173
2011-11-10,3457.857813297325
2011-11-11,3524.216602533792
2011-11-14,3533.7254021511553
2011-11-15,3512.801306129579
2011-11-16,3481.4627545713947
2011-11-17,3458.5872676065965
2011-11-18,3416.9976081385594
2011-11-21,3353.5541275230767
2011-11-22,3350.3462170132993
2011-11-23,3279.0205519281662
2011-11-24,3290.0643394991653
2011-11-25,3260.863269158683
2011-11-28,3341.242495698118
2011-11-29,3381.3594447919113
2011-11-30,3456.1051411866897
2011-12-01,3502.0444953469605
2011-12-02,3542.954523566515
2011-12-05,3564.8341727667707
2011-12-06,3506.9078507395343
2011-12-07,3542.2322486628605
2011-12-08,3513.191275149637
2011-12-09,3460.486613078147
2011-12-12,3467.409542493339
2011-12-13,3445.6770724602743
2011-12-14,3407.574047284393
2011-12-15,3383.1484516247783
2011-12-16,3424.6905625443087
2011-12-19,3351.523478674318
2011-12-20,3384.7702901468724
2011-12-21,3432.389011688269
2011-12-22,3423.442918300214
2011-12-23,3456.999910629023
2011-12-26,3456.999910629023
2011-12-27,3457.107111416718
2011-12-28,3423.0354530446543
2011-12-29,3415.343832171324
2011-12-30,3435.772986789288
2012-01-02,3435.772986789288
2012-01-03,3496.9301341539895
2012-01-04,3525.8945588258234
2012-01-05,3480.865115699913
2012-01-06,3454.823179994094
2012-01-09,3459.402678747366
2012-01-10,3511.1803053185813
2012-01-11,3508.822981692657
2012-01-12,3508.9163000631306
2012-01-13,3515.9286011887953
2012-01-16,3494.5928461144426
2012-01-17,3552.355467961047
2012-01-18,3539.1845928067523
2012-01-19,3541.3230637928987
2012-01-20,3563.1114915809994
2012-01-23,3573.363715592941
2012-01-24,3555.325850479734
2012-01-25,3587.9401243630023
2012-01-26,3640.1845027565164
2012-01-27,3646.281835621666
2012-01-30,3621.362379492722
2012-01-31,3640.9482528608683
2012-02-01,3648.957205283611
2012-02-02,3670.273815151859
2012-02-03,3667.9581790053444
2012-02-06,3665.3748171855664
2012-02-07,3686.304341619191
2012-02-08,3700.239676713709
2012-02-09,3703.1572588863896
2012-02-10,3660.228253885067
2012-02-13,3701.158211541014
2012-02-14,3668.8719202533666
2012-02-15,3711.22614231327
2012-02-16,3669.956300782544
2012-02-17,3690.271923671044
2012-02-20,3748.102234633631
2012-02-21,3754.494400029477
2012-02-22,3736.60995196561
2012-02-23,3751.9621503352287
2012-02-24,3771.600071025167
2012-02-27,3753.3887782579723
2012-02-28,3782.628173672776
2012-02-29,3831.3532827054396
2012-03-01,3800.347578261397
2012-03-02,3802.183210927992
2012-03-05,3777.451591779182
2012-03-06,3705.6195415625684
2012-03-07,3682.237530734702
2012-03-08,3721.1249034198036
2012-03-09,3737.986694540168
2012-03-12,3698.287009875404
2012-03-13,3745.8614982499457
2012-03-14,3741.453360754699
2012-03-15,3760.045950433938
2012-03-16,3769.475176553704
2012-03-19,3766.1443854466834
2012-03-20,3726.1341679497277
2012-03-21,3706.91731978457
2012-03-22,3705.8327854272497
2012-03-23,3721.0214627303503
2012-03-26,3732.6267016679085
2012-03-27,3763.5227543420006
2012-03-28,3763.3493721522163
2012-03-29,3756.5863480297703
2012-03-30,3768.049255896627
2012-04-02,3761.004413457804
2012-04-03,3758.391821353338
2012-04-04,3722.412111845408
2012-04-05,3727.7813647911107
2012-04-06,3727.7813647911107
2012-04-09,3724.889289079379
2012-04-10,3696.3637744266066
2012-04-11,3683.824880081603
2012-04-12,3739.6708998125596
2012-04-13,3749.0108134492843
2012-04-16,3738.1130725904104
2012-04-17,3746.1570049155443
2012-04-18,3774.050155534614
2012-04-19,3772.649121919456
2012-04-20,3782.143287540438
2012-04-23,3744.0946536716397
2012-04-24,3763.1718649499558
2012-04-25,3774.392721088263
2012-04-26,3801.627609839354
2012-04-27,3812.6224345784544
2012-04-30,3831.855367923334
2012-05-01,3838.567074079738
2012-05-02,3839.9473685126077
2012-05-03,3827.9531500712337
2012-05-04,3794.924900941156
2012-05-07,3745.3128015244474
2012-05-08,3748.552783655103
2012-05-09,3712.807617009565
2012-05-10,3742.3822991205166
2012-05-11,3716.2515888543935
2012-05-14,3696.2696099565383
2012-05-15,3697.392758262948
2012-05-16,3628.8691998053573
2012-05-17,3613.215764865173
2012-05-18,3547.431141272575
2012-05-21,3558.8501608312013
2012-05-22,3597.2821656539068
2012-05-23,3521.925256339185
2012-05-24,3534.3051341680834
2012-05-25,3519.8989772229247
2012-05-28,3550.028414291122
2012-05-29,3574.037133153913
2012-05-30,3521.5127769820015
2012-05-31,3512.7523672115562
2012-06-01,3498.326201403667
2012-06-04,3488.3290175182365
2012-06-05,3517.42347107166
2012-06-06,3579.1637355716143
2012-06-07,3624.6507149304066
2012-06-08,3569.6423294681563
2012-06-11,3597.7673960111733
2012-06-12,3603.9586656651313
2012-06-13,3624.9424711828324
2012-06-14,3607.9814483504374
2012-06-15,3642.4514111090452
2012-06-18,3688.2752862787916
2012-06-19,3710.847097167599
2012-06-20,3706.1214283501185
2012-06-21,3663.9276746994533
2012-06-22,3631.3205150932604
2012-06-25,3622.393922729488
2012-06-26,3637.0759064905656
2012-06-27,3691.2040009191473
2012-06-28,3673.877055565258
2012-06-29,3751.402684315298
2012-07-02,3764.9847129153586
2012-07-03,3785.8339105980017
2012-07-04,3803.2808120792206
2012-07-05,3813.159552620397
2012-07-06,3799.6114264644116
2012-07-09,3775.049577459546
2012-07-10,3791.292870861697
2012-07-11,3808.204864997666
2012-07-12,3751.9328351460563
2012-07-13,3793.6280747543356
2012-07-16,3807.3038775218947
2012-07-17,3843.589145321864
2012-07-18,3867.9079532750666
2012-07-19,3945.018210826283
2012-07-20,3935.722326604722
2012-07-23,3863.345302826407
2012-07-24,3863.4593074680333
2012-07-25,3862.8833129754735
2012-07-26,3914.2135999316406
2012-07-27,3969.312753231305
2012-07-30,4011.597940524816
2012-07-31,4039.308796918244
2012-08-01,4030.2160194091493
2012-08-02,4013.3696650249467
2012-08-03,4015.621555581289
2012-08-06,4052.308121091102
2012-08-07,4050.1761906642055
2012-08-08,4046.8525660947525
2012-08-09,4040.6752514366585
2012-08-10,4008.321757076082
2012-08-13,4011.214183834736
2012-08-14,4025.6068116211704
2012-08-15,4013.5261854246264
2012-08-16,4030.9373469502248
2012-08-17,4034.5771278264156
2012-08-20,4049.143876157152
2012-08-21,4079.109799135166
2012-08-22,4055.7679569960424
2012-08-23,4076.592947257029
2012-08-24,4038.0278844740383
2012-08-27,4033.048272361802
2012-08-28,4046.6818416219976
2012-08-29,4046.7297383212067
2012-08-30,4020.535477620764
2012-08-31,4037.4551429382313
2012-09-03,4027.984587171718
2012-09-04,4008.148890353204
2012-09-05,3995.767954669736
2012-09-06,4037.9307366683765
2012-09-07,4079.0966133792144
2012-09-10,4062.7249917540275
2012-09-11,4082.1130395272403
2012-09-12,4115.643494750098
2012-09-13,4098.898064516753
2012-09-14,4164.112909840665
2012-09-17,4139.578440788356
2012-09-18,4122.3560426760605
2012-09-19,4151.121446657544
2012-09-20,4131.767562263142
2012-09-21,4157.11295436398
2012-09-24,4134.947654898021
2012-09-25,4142.094337395674
2012-09-26,4107.401623690735
2012-09-27,4144.594437208532
2012-09-28,4144.664505481619
2012-10-01,4145.388253820801
2012-10-02,4151.809539511317
2012-10-03,4139.624443073707
2012-10-04,4155.11783318993
2012-10-05,4186.274303736707
2012-10-08,4158.701113722862
2012-10-09,4167.259026473038
2012-10-10,4162.25940083099
2012-10-11,4160.023275959855
2012-10-12,4149.885590411906
2012-10-15,4149.356526145756
2012-10-16,4167.613502745066
2012-10-17,4209.965694207727
2012-10-18,4213.488065218402
2012-10-19,4204.84369839737
2012-10-22,4190.402525697552
2012-10-23,4173.698207061586
2012-10-24,4186.200696655325
2012-10-25,4208.983912992155
2012-10-26,4187.511767325311
2012-10-29,4173.17400211405
2012-10-30,4191.619293300403
2012-10-31,4208.300384309795
2012-11-01,4186.829413664726
2012-11-02,4179.79591035492
2012-11-05,4179.608637902966
2012-11-06,4205.106698925446
2012-11-07,4229.1317670717
2012-11-08,4200.244812159862
2012-11-09,4183.715515413992
2012-11-12,4193.868551881308
2012-11-13,4158.344830217991
2012-11-14,4150.444497668811
2012-11-15,4110.755249390916
2012-11-16,4103.5742490672355
2012-11-19,4150.681984757352
2012-11-20,4149.027561456339
2012-11-21,4145.759918672818
2012-11-22,4195.216174288411
2012-11-23,4222.677607393928
2012-11-26,4225.788879788893
2012-11-27,4248.686608266119
2012-11-28,4252.134369554482
2012-11-29,4281.860495972251
2012-11-30,4290.499011004208
2012-12-03,4308.177182087871
2012-12-04,4308.576027083323
2012-12-05,4315.772036051812
2012-12-06,4322.035496700977
2012-12-07,4347.88906943101
2012-12-10,4361.650059450546
2012-12-11,4368.20006033827
2012-12-12,4360.454482996724
2012-12-13,4347.33862640947
2012-12-14,4356.805690794641
2012-12-17,4342.691261391768
2012-12-18,4340.674285166489
2012-12-19,4340.654585025673
2012-12-20,4360.290915845308
2012-12-21,4341.473836625805
2012-12-24,4339.817776446494
2012-12-25,4339.817776446494
2012-12-26,4334.5236044502635
2012-12-27,4334.67827570602
2012-12-28,4348.19410490055
2012-12-31,4334.39077935984
2013-01-01,4334.39077935984
2013-01-02,4404.286519056069
2013-01-03,4414.884887128398
2013-01-04,4390.882922970114
2013-01-07,4385.581627805744
2013-01-08,4377.371565532767
2013-01-09,4404.119175305355
2013-01-10,4437.387770470854
2013-01-11,4433.104425473323
2013-01-14,4446.037027912879
2013-01-15,4450.680474545892
2013-01-16,4474.043674015738
2013-01-17,4469.787236002091
2013-01-18,4460.438758006426
2013-01-21,4457.251692222549
2013-01-22,4476.784955184371
2013-01-23,4482.0198076699135
2013-01-24,4480.091730998697
2013-01-25,4489.376684124595
2013-01-28,4477.640044543783
2013-01-29,4531.860400450841
2013-01-30,4530.85519920979
2013-01-31,4534.920628960633
2013-02-01,4548.050358585324
2013-02-04,4551.239459256365
2013-02-05,4523.984769139938
2013-02-06,4550.401441315905
2013-02-07,4555.580177745783
2013-02-08,4579.780126389266
2013-02-11,4552.586735855425
2013-02-12,4564.69444960008
2013-02-13,4594.363243192171
2013-02-14,4604.41113404209
2013-02-15,4587.220348817885
2013-02-18,4602.6412934203245
2013-02-19,4639.8353076410785
2013-02-20,4667.3466524456035
2013-02-21,4585.614186815162
2013-02-22,4625.409887469227
2013-02-25,4634.485666505762
2013-02-26,4574.6647310248845
2013-02-27,4608.69779029964
2013-02-28,4664.292908214779
2013-03-01,4637.795097178142
2013-03-04,4585.458677220117
2013-03-05,4652.852278852628
2013-03-06,4696.895812433228
2013-03-07,4706.768650370722
2013-03-08,4690.8856126377295
2013-03-11,4731.821873800473
2013-03-12,4735.656649037658
2013-03-13,4706.772659998639
2013-03-14,4718.486286410463
2013-03-15,4759.296626323058
2013-03-18,4681.913237395903
2013-03-19,4663.656576240328
2013-03-20,4661.81106886527
2013-03-21,4677.03259943806
2013-03-22,4685.635813404452
2013-03-25,4700.446355630782
2013-03-26,4702.836540610455
2013-03-27,4718.531870220157
2013-03-28,4716.096340280202
2013-03-29,4716.096340280202
2013-04-01,4709.1893798871915
2013-04-02,4754.907061216726
2013-04-03,4772.908043758249
2013-04-04,4735.662997151445
2013-04-05,4686.166545388594
2013-04-08,4688.371648284191
2013-04-09,4748.761010626722
2013-04-10,4768.286356891318
2013-04-11,4806.14864537423
2013-04-12,4806.658987006331
2013-04-15,4755.0287864362
2013-04-16,4739.857405290063
2013-04-17,4769.810436289388
2013-04-18,4754.018047000743
2013-04-19,4752.570873838513
2013-04-22,4754.659316900424
2013-04-23,4780.7125014051435
2013-04-24,4847.079159001689
2013-04-25,4874.769044267863
2013-04-26,4854.524377200748
2013-04-29,4903.1988800864765
2013-04-30,4968.786592318677
2013-05-01,4928.883682884374
2013-05-02,4906.150890677208
2013-05-03,4913.078341137286
2013-05-06,4904.895510347558
2013-05-07,4857.711419213264
2013-05-08,4894.445249502924
2013-05-09,4909.403502685929
2013-05-10,4862.837936014624
2013-05-13,4864.937679263317
2013-05-14,4847.611029066707
2013-05-15,4828.644627589637
2013-05-16,4821.912137231406
2013-05-17,4773.0707183611485
2013-05-20,4814.357301185374
2013-05-21,4781.676091146411
2013-05-22,4731.725500005374
2013-05-23,4646.812354423653
2013-05-24,4600.84055806557
2013-05-27,4593.06674157608
2013-05-28,4598.579193901843
2013-05-29,4560.571819008531
2013-05-30,4518.778448205783
2013-05-31,4468.842438833517
2013-06-03,4478.461531183663
2013-06-04,4470.127602624222
2013-06-05,4377.579412646754
2013-06-06,4326.3422496451585
2013-06-07,4295.149368688155
2013-06-10,4283.787134282276
2013-06-11,4260.986931881464
2013-06-12,4271.976513272863
2013-06-13,4268.357279427074
2013-06-14,4325.5484773725575
2013-06-17,4349.812259255083
2013-06-18,4332.4694826648065
2013-06-19,4370.912053264011
2013-06-20,4171.805212550461
2013-06-21,4154.35518088111
2013-06-24,4136.279630935029
2013-06-25,4138.569225853545
2013-06-26,4210.477344811761
2013-06-27,4258.027241325493
2013-06-28,4242.405974919655
2013-07-01,4205.379311222465
2013-07-02,4257.904156933449
2013-07-03,4153.8098411253095
2013-07-04,4223.481382246168
2013-07-05,4235.228210024487
2013-07-08,4212.368335360668
2013-07-09,4267.478082224523
2013-07-10,4295.913773502973
2013-07-11,4339.983503954173
2013-07-12,4307.760301911408
2013-07-15,4311.868618282394
2013-07-16,4349.922530669125
2013-07-17,4330.758360662953
2013-07-18,4314.556790811308
2013-07-19,4321.784849730872
2013-07-22,4345.731598107462
2013-07-23,4375.693985075444
2013-07-24,4378.4157232095995
2013-07-25,4372.511105711406
2013-07-26,4393.696338940308
2013-07-29,4383.244937674795
2013-07-30,4332.86607956588
2013-07-31,4301.010862997612
2013-08-01,4311.443535482132
2013-08-02,4325.570977557016
2013-08-05,4316.489789672325
2013-08-06,4338.000080527145
2013-08-07,4297.87444976774
2013-08-08,4375.611663397902
2013-08-09,4386.1184664591765
2013-08-12,4394.359571891766
2013-08-13,4391.009625634021
2013-08-14,4407.056278668749
2013-08-15,4372.082841028334
2013-08-16,4381.516847773792
2013-08-19,4355.687831389825
2013-08-20,4301.310794485829
2013-08-21,4284.606405515125
2013-08-22,4258.108089825515
2013-08-23,4272.429408521445
2013-08-26,4290.236673168723
2013-08-27,4255.102793967898
2013-08-28,4218.388763187206
2013-08-29,4221.916043489496
2013-08-30,4238.940673433272
2013-09-02,4309.623283530373
2013-09-03,4332.793339790876
2013-09-04,4334.70527965868
2013-09-05,4320.209820784678
2013-09-06,4337.530929244522
2013-09-09,4371.433902074685
2013-09-10,4399.705411429115
2013-09-11,4416.77862958028
2013-09-12,4414.946172607831
2013-09-13,4417.362743877227
2013-09-16,4489.042762946818
2013-09-17,4503.3084526431485
2013-09-18,4496.465031989911
2013-09-19,4582.416420987421
2013-09-20,4545.509113259327
2013-09-23,4542.701529317792
2013-09-24,4517.0438031856465
2013-09-25,4533.066812045697
2013-09-26,4528.492257190447
2013-09-27,4529.082454823578
2013-09-30,4494.408152356435
2013-10-01,4505.457183100602
2013-10-02,4512.845135394763
2013-10-03,4521.732494745395
2013-10-04,4529.9175263573225
2013-10-07,4503.845701751607
2013-10-08,4509.50777369519
2013-10-09,4500.347534285249
2013-10-10,4503.312404442172
2013-10-11,4552.890480538917
2013-10-14,4550.885608326977
2013-10-15,4580.989706525815
2013-10-16,4586.178011903427
2013-10-17,4624.798825391821
2013-10-18,4665.68195322544
2013-10-21,4674.4985167608775
2013-10-22,4700.8989582360555
2013-10-23,4665.709463812028
2013-10-24,4657.224245539218
2013-10-25,4657.298556679617
2013-10-28,4679.174005619149
2013-10-29,4649.188069014489
2013-10-30,4675.098832272798
2013-10-31,4668.64969642661
2013-11-01,4642.104931325453
2013-11-04,4642.948023366259
2013-11-05,4646.812278876803
2013-11-06,4651.034618172432
2013-11-07,4625.514625507753
2013-11-08,4593.3700607792325
2013-11-11,4602.649096824155
2013-11-12,4590.952995830769
2013-11-13,4542.098775286234
2013-11-14,4570.54703153719
2013-11-15,4613.959944605995
2013-11-18,4624.628786564126
2013-11-19,4603.337829286638
2013-11-20,4584.735970979747
2013-11-21,4521.430637924065
2013-11-22,4518.284392391602
2013-11-25,4535.255700740906
