Date,WORLD ex AU MINIMUM VOLATILITY (AUD)
2004-08-05,1321.9182640470012
2004-08-06,1319.8905772436656
2004-08-09,1316.0936189222261
2004-08-10,1323.135505382384
2004-08-11,1319.2283859512197
2004-08-12,1313.1413905069578
2004-08-13,1317.2587158597958
2004-08-16,1326.582713227515
2004-08-17,1329.5020337288936
2004-08-18,1336.4383314046104
2004-08-19,1338.5294140217964
2004-08-20,1345.3029570047313
2004-08-23,1342.1313071155291
2004-08-24,1341.0603620320007
2004-08-25,1345.9241801778994
2004-08-26,1347.6573943383273
2004-08-27,1351.0525014986385
2004-08-30,1346.829780118815
2004-08-31,1354.8147291307944
2004-09-01,1361.1277818656067
2004-09-02,1368.3672808492838
2004-09-03,1364.0406789699643
2004-09-06,1368.7425749359702
2004-09-07,1373.5767190687595
2004-09-08,1370.9501852756796
2004-09-09,1367.4136820481815
2004-09-10,1373.282749454415
2004-09-13,1372.702867810952
2004-09-14,1375.5491788523213
2004-09-15,1365.3699134062576
2004-09-16,1369.5422684803548
2004-09-17,1372.021834524615
2004-09-20,1365.9020446937352
2004-09-21,1375.8142651827939
2004-09-22,1366.6005315663915
2004-09-23,1364.2832892125468
2004-09-24,1364.9094286151292
2004-09-27,1361.0397138468913
2004-09-28,1368.5772178226016
2004-09-29,1371.296329522225
2004-09-30,1379.8773481306805
2004-10-01,1393.2090127062734
2004-10-04,1393.0503116180855
2004-10-05,1398.472839532768
2004-10-06,1404.1106772590729
2004-10-07,1395.061286749991
2004-10-08,1401.4167250360626
2004-10-11,1400.9652842952878
2004-10-12,1392.837707284666
2004-10-13,1384.3414268281967
2004-10-14,1385.574499057625
2004-10-15,1393.1009355858628
2004-10-18,1395.3744807976632
2004-10-19,1394.2463730365414
2004-10-20,1397.7447054038037
2004-10-21,1403.4325212498327
2004-10-22,1401.2596896917398
2004-10-25,1402.1796683562527
2004-10-26,1411.1937921262506
2004-10-27,1419.1474151219954
2004-10-28,1421.4021057822613
2004-10-29,1422.0620873162136
2004-11-01,1424.667414412803
2004-11-02,1424.2961164518963
2004-11-03,1439.2952680974201
2004-11-04,1456.0336261945608
2004-11-05,1460.717362659142
2004-11-08,1462.049807801261
2004-11-09,1459.7092666308
2004-11-10,1457.8457102282628
2004-11-11,1464.5717332071629
2004-11-12,1480.8660632195808
2004-11-15,1481.5180499053633
2004-11-16,1477.1437435239757
2004-11-17,1481.755774363222
2004-11-18,1478.597714090001
2004-11-19,1477.3249498415435
2004-11-22,1479.6301370248648
2004-11-23,1482.6364240364474
2004-11-24,1490.7489217392863
2004-11-25,1499.7966171099904
2004-11-26,1502.0527759136771
2004-11-29,1504.2763479471503
2004-11-30,1497.8717481327128
2004-12-01,1510.7849672309167
2004-12-02,1507.817141647934
2004-12-03,1514.5833964321039
2004-12-06,1513.3635688913744
2004-12-07,1501.7510044925489
2004-12-08,1495.468962559819
2004-12-09,1497.690585657397
2004-12-10,1495.4863292246625
2004-12-13,1508.0746032866584
2004-12-14,1508.6273951702813
2004-12-15,1519.2878299471665
2004-12-16,1511.167346531944
2004-12-17,1508.803518407411
2004-12-20,1518.3898107096322
2004-12-21,1523.7005924836435
2004-12-22,1529.3098127303758
2004-12-23,1532.917786997512
2004-12-24,1536.8770682172242
2004-12-27,1538.5434254656327
2004-12-28,1542.2314330267054
2004-12-29,1539.3296062834238
2004-12-30,1547.6527300965934
2004-12-31,1546.6713436759735
2005-01-03,1533.9831918815119
2005-01-04,1514.6296593590594
2005-01-05,1502.0582046569439
2005-01-06,1500.2705736206929
2005-01-07,1498.6154479269344
2005-01-10,1504.4982169831092
2005-01-11,1505.1540475253385
2005-01-12,1511.5809149769343
2005-01-13,1504.4235108736202
2005-01-14,1505.0287879255495
2005-01-17,1507.9803590597583
2005-01-18,1513.0008727867958
2005-01-19,1511.513110606255
2005-01-20,1501.1272767379517
2005-01-21,1501.8542233400292
2005-01-24,1502.5211750342876
2005-01-25,1494.6722540606502
2005-01-26,1506.6400854730405
2005-01-27,1502.2803214917906
2005-01-28,1501.2916819141553
2005-01-31,1507.1220193820695
2005-02-01,1513.4369069554327
2005-02-02,1521.9799309568293
2005-02-03,1516.2178929713018
2005-02-04,1528.2352162090592
2005-02-07,1523.1539218101238
2005-02-08,1519.011712294818
2005-02-09,1518.6635612813832
2005-02-10,1528.1478654867572
2005-02-11,1536.5892137931125
2005-02-14,1544.5766789987856
2005-02-15,1550.0394826000058
2005-02-16,1549.90901553423
2005-02-17,1551.4872780373785
2005-02-18,1552.2072104283466
2005-02-21,1546.7781890805538
2005-02-22,1540.827609792414
2005-02-23,1539.1567144431785
2005-02-24,1542.2476801238904
2005-02-25,1556.288934400515
2005-02-28,1559.2890607322408
2005-03-01,1560.1662944465093
2005-03-02,1557.020292151043
2005-03-03,1557.3006026044238
2005-03-04,1578.4752083763283
2005-03-07,1577.1295834743578
2005-03-08,1581.3091150821513
2005-03-09,1569.1389562412398
2005-03-10,1566.1182155598783
2005-03-11,1563.3089421919894
2005-03-14,1562.027029787711
2005-03-15,1560.4416349413002
2005-03-16,1556.5842323535144
2005-03-17,1558.5355383664075
2005-03-18,1555.688865472385
2005-03-21,1546.2904593574053
2005-03-22,1540.2506176264437
2005-03-23,1525.8889976658181
2005-03-24,1525.2309724325064
2005-03-25,1525.6349518329787
2005-03-28,1522.8406552581057
2005-03-29,1517.2240142522733
2005-03-30,1529.1240417494514
2005-03-31,1535.528637721498
2005-04-01,1533.2662474429405
2005-04-04,1525.8380306300326
2005-04-05,1531.3888782097602
2005-04-06,1536.5540529139857
2005-04-07,1545.9747155178256
2005-04-08,1537.2505249815906
2005-04-11,1541.5387169009693
2005-04-12,1540.0416632567544
2005-04-13,1536.2196266724548
2005-04-14,1520.516553287119
2005-04-15,1507.0121194620278
2005-04-18,1497.5824635949612
2005-04-19,1510.3296337534812
2005-04-20,1504.1161287344232
2005-04-21,1515.7024220142987
2005-04-22,1517.351603798525
2005-04-25,1524.6748607437005
2005-04-26,1515.8905991322551
2005-04-27,1511.69731522413
2005-04-28,1503.4489631213728
2005-04-29,1519.257379419897
2005-05-02,1520.8695308278595
2005-05-03,1523.7390305003335
2005-05-04,1538.1525904306689
2005-05-05,1538.3940031879001
2005-05-06,1535.9308815411782
2005-05-09,1537.9472598564637
2005-05-10,1531.1051953010913
2005-05-11,1530.1746345097874
2005-05-12,1516.787272778266
2005-05-13,1503.6827311261034
2005-05-16,1505.8068808170349
2005-05-17,1510.832094229401
2005-05-18,1520.9489052458111
2005-05-19,1527.722015465839
2005-05-20,1523.7511578484164
2005-05-23,1531.1785259941291
2005-05-24,1531.737312552643
2005-05-25,1527.64271696755
2005-05-26,1529.3239027819332
2005-05-27,1534.2023208968856
2005-05-30,1536.9188696809208
2005-05-31,1528.3064975133068
2005-06-01,1538.6124928063382
2005-06-02,1537.517735350652
2005-06-03,1536.9587791452752
2005-06-06,1538.7124081219868
2005-06-07,1542.5075799129565
2005-06-08,1544.951362320396
2005-06-09,1537.0503730736505
2005-06-10,1539.170074216748
2005-06-13,1537.5963919965714
2005-06-14,1540.4456216559872
2005-06-15,1543.5226704961444
2005-06-16,1548.4344109606864
2005-06-17,1561.4118405883094
2005-06-20,1557.7696845047767
2005-06-21,1556.8264337329613
2005-06-22,1557.1608454756922
2005-06-23,1550.4036268680006
2005-06-24,1542.9231930598316
2005-06-27,1541.0956448305506
2005-06-28,1547.9517637963277
2005-06-29,1550.5646027485961
2005-06-30,1545.0098918823483
2005-07-01,1543.8784528375886
2005-07-04,1542.9510847783429
2005-07-05,1544.7773790457716
2005-07-06,1543.6704206146142
2005-07-07,1537.953872484416
2005-07-08,1551.4816509351047
2005-07-11,1567.8165707965475
2005-07-12,1573.593874295322
2005-07-13,1566.3724828463075
2005-07-14,1564.846920869391
2005-07-15,1560.4030121129695
2005-07-18,1557.7494872683744
2005-07-19,1558.3239013909272
2005-07-20,1564.259377470549
2005-07-21,1572.2860144007527
2005-07-22,1577.5035726019353
2005-07-25,1575.2855726568353
2005-07-26,1575.3283789909776
2005-07-27,1581.4615377328396
2005-07-28,1588.4460952919217
2005-07-29,1586.2078087490825
2005-08-01,1590.381908159543
2005-08-02,1601.5598102055587
2005-08-03,1609.774952442575
2005-08-04,1602.2057475601055
2005-08-05,1584.5143360783095
2005-08-08,1582.2613441582207
2005-08-09,1589.3444412273914
2005-08-10,1601.5485080238175
2005-08-11,1612.5970309918364
2005-08-12,1610.4499350321273
2005-08-15,1610.6405168783754
2005-08-16,1604.9699936611612
2005-08-17,1597.0028567283714
2005-08-18,1587.3869226075867
2005-08-19,1589.9197515304406
2005-08-22,1600.8207041554506
2005-08-23,1597.7516867994475
2005-08-24,1591.8699847573391
2005-08-25,1594.297611706657
2005-08-26,1590.3447474115326
2005-08-29,1588.9072715878308
2005-08-30,1583.3821491616911
2005-08-31,1602.3618304043537
2005-09-01,1621.939246773373
2005-09-02,1625.7859336853462
2005-09-05,1628.6441167579435
2005-09-06,1637.925792807377
2005-09-07,1635.0536389639074
2005-09-08,1629.5310463486019
2005-09-09,1643.7446677420787
2005-09-12,1637.7230953312264
2005-09-13,1625.4431076023413
2005-09-14,1632.6923917150443
2005-09-15,1635.4297445123605
2005-09-16,1643.3582743807096
2005-09-19,1637.7779475501218
2005-09-20,1636.0953955609803
2005-09-21,1630.73953325036
2005-09-22,1627.1226808981091
2005-09-23,1625.3427824062028
2005-09-26,1631.6532851599598
2005-09-27,1624.9989626713311
2005-09-28,1632.3538412344467
2005-09-29,1642.5677634793813
2005-09-30,1645.35161780179
2005-10-03,1637.3686180601533
2005-10-04,1628.2162518937319
2005-10-05,1610.1680264179076
2005-10-06,1606.9262866642998
2005-10-07,1606.353876980429
2005-10-10,1598.545470599614
2005-10-11,1598.1558455604954
2005-10-12,1588.9602449432605
2005-10-13,1574.4963001916842
2005-10-14,1587.445429386396
2005-10-17,1588.692660263098
2005-10-18,1571.475795835458
2005-10-19,1572.510022261668
2005-10-20,1562.1756276292626
2005-10-21,1566.5773065669816
2005-10-24,1580.8948362562624
2005-10-25,1588.791228114615
2005-10-26,1581.3476874438145
2005-10-27,1575.6878595227615
2005-10-28,1586.0215842892208
2005-10-31,1593.4248024370463
2005-11-01,1588.0272200898712
2005-11-02,1599.2872524051756
2005-11-03,1602.510409659268
2005-11-04,1594.3171015870469
2005-11-07,1595.668363377402
2005-11-08,1593.5880581667861
2005-11-09,1597.563135681636
2005-11-10,1603.7576552855567
2005-11-11,1611.738605926492
2005-11-14,1604.8453309955646
2005-11-15,1597.8758715650706
2005-11-16,1601.5879836433087
2005-11-17,1618.0701158846473
2005-11-18,1622.2937114003375
2005-11-21,1630.7454476587259
2005-11-22,1634.8012002078851
2005-11-23,1642.8026675743354
2005-11-24,1643.0999886324212
2005-11-25,1642.4110081811473
2005-11-28,1640.885676378225
2005-11-29,1640.0699100809063
2005-11-30,1628.7997990112478
2005-12-01,1641.3811131295704
2005-12-02,1643.3575755334655
2005-12-05,1641.2864048972522
2005-12-06,1643.891921109068
2005-12-07,1642.7210282925134
2005-12-08,1644.9527240975915
2005-12-09,1647.9607309256344
2005-12-12,1655.5835002593856
2005-12-13,1663.1089138789157
2005-12-14,1670.208108999731
2005-12-15,1665.448589597522
2005-12-16,1672.9433671981576
2005-12-19,1668.017119269939
2005-12-20,1664.8977349742888
2005-12-21,1667.063493252332
2005-12-22,1674.6666845002808
2005-12-23,1677.6760144362322
2005-12-26,1677.418078709423
2005-12-27,1670.6947988396075
2005-12-28,1677.4531603181943
2005-12-29,1675.2258310929005
2005-12-30,1663.8725694748207
2006-01-02,1665.7900947681621
2006-01-03,1695.4492475080494
2006-01-04,1711.7854608260834
2006-01-05,1712.478785003521
2006-01-06,1728.4107407681875
2006-01-09,1728.0443769880835
2006-01-10,1722.0651840885064
2006-01-11,1727.551225904167
2006-01-12,1724.1254114147348
2006-01-13,1721.621244230313
2006-01-16,1723.6423052970856
2006-01-17,1710.0483008520691
2006-01-18,1699.6750893012959
2006-01-19,1713.8582001047446
2006-01-20,1699.9969221391368
2006-01-23,1709.3330585832011
2006-01-24,1711.9986843270606
2006-01-25,1714.190420581323
2006-01-26,1720.1038412035239
2006-01-27,1727.8876278623957
2006-01-30,1726.3204037283501
2006-01-31,1730.757545110667
2006-02-01,1733.9851565823901
2006-02-02,1725.882118915956
2006-02-03,1713.325332608636
2006-02-06,1716.1562216624384
2006-02-07,1706.945110174542
2006-02-08,1705.264368559333
2006-02-09,1716.294523477339
2006-02-10,1714.475054341141
2006-02-13,1709.5564412374533
2006-02-14,1719.9230031319269
2006-02-15,1724.3225220413788
2006-02-16,1732.164027282315
2006-02-17,1733.2595598198704
2006-02-20,1738.3340628099847
2006-02-21,1738.4306606884877
2006-02-22,1745.2552787957616
2006-02-23,1747.502752872713
2006-02-24,1747.966318655963
2006-02-27,1755.0381976053397
2006-02-28,1746.8807470108957
2006-03-01,1756.4883098523514
2006-03-02,1757.100716164052
2006-03-03,1756.0553147566366
2006-03-06,1757.7999881124042
2006-03-07,1743.9644194580612
2006-03-08,1743.0913408096508
2006-03-09,1749.5614112550506
2006-03-10,1752.794287027273
2006-03-13,1761.537000098598
2006-03-14,1775.1181484976375
2006-03-15,1784.0514455049788
2006-03-16,1791.669843035761
2006-03-17,1798.0970737387802
2006-03-20,1797.5098494196745
2006-03-21,1786.7159713136061
2006-03-22,1794.3392231264938
2006-03-23,1783.6064704385549
2006-03-24,1789.7665125176281
2006-03-27,1788.024337079295
2006-03-28,1783.359975896979
2006-03-29,1790.272812972302
2006-03-30,1798.487742165028
2006-03-31,1788.8640575027755
2006-04-03,1794.6527516800247
2006-04-04,1801.9082748514822
2006-04-05,1811.450614357429
2006-04-06,1815.068201441042
2006-04-07,1799.1074060559454
2006-04-10,1797.8292619833228
2006-04-11,1784.3831772092724
2006-04-12,1779.7469501714443
2006-04-13,1779.0547505503541
2006-04-14,1778.957547620876
2006-04-17,1787.449417630868
2006-04-18,1804.8988265396943
2006-04-19,1816.8259659965147
2006-04-20,1814.1061035369323
2006-04-21,1825.6931471571677
2006-04-24,1825.2154293199142
