Date,NORTH AMERICA MINIMUM VOLATILITY (CAD)
2009-11-11,1008.3189809114405
2009-11-12,999.5633052831434
2009-11-13,1007.1659605036626
2009-11-16,1019.2557929632032
2009-11-17,1019.2130885614991
2009-11-18,1018.7885365003544
2009-11-19,1009.4388419990551
2009-11-20,1007.7095939171069
2009-11-23,1020.1512558902099
2009-11-24,1020.2788019189388
2009-11-25,1027.2264148742797
2009-11-26,1023.3077071605585
2009-11-27,1011.8931338571174
2009-11-30,1013.9971162626847
2009-12-01,1030.970791882016
2009-12-02,1035.2958232701078
2009-12-03,1026.1962749236807
2009-12-04,1025.521580351955
2009-12-07,1024.5172827500223
2009-12-08,1013.7179898619214
2009-12-09,1018.2318876830142
2009-12-10,1025.0724246722214
2009-12-11,1026.9083962936716
2009-12-14,1032.2548336555078
2009-12-15,1027.8515244311916
2009-12-16,1028.2064258031178
2009-12-17,1013.8693865237452
2009-12-18,1016.9765444418128
2009-12-21,1023.2539323199342
2009-12-22,1027.1699083441326
2009-12-23,1032.8734472530546
2009-12-24,1038.0797274185772
2009-12-25,1038.0797274185772
2009-12-28,1040.3971401914541
2009-12-29,1039.482721979359
2009-12-30,1038.6921923126943
2009-12-31,1030.3728767788368
2010-01-01,1030.3728767788368
2010-01-04,1040.713051969804
2010-01-05,1037.81548617191
2010-01-06,1038.0538871400831
2010-01-07,1037.5729775498269
2010-01-08,1040.565390373936
2010-01-11,1045.642241097934
2010-01-12,1039.8618914071737
2010-01-13,1047.1072416726495
2010-01-14,1048.0646019152916
2010-01-15,1038.7381721885845
2010-01-18,1039.617535619716
2010-01-19,1049.8135588987905
2010-01-20,1037.8678738983979
2010-01-21,1023.0595912103701
2010-01-22,1008.6445905004105
2010-01-25,1008.9958950012638
2010-01-26,1007.7474911020345
2010-01-27,1008.517919843723
2010-01-28,1000.9244373127989
2010-01-29,993.5660129401482
2010-02-01,1004.070019177082
2010-02-02,1014.8667635457557
2010-02-03,1010.3795120278136
2010-02-04,984.5238236726098
2010-02-05,990.0595824162572
2010-02-08,980.7924046482806
2010-02-09,992.38966321343
2010-02-10,989.6507899637368
2010-02-11,999.2683040643523
2010-02-12,998.6248635268664
2010-02-15,999.3053769425624
2010-02-16,1013.8834243384003
2010-02-17,1017.6940900601401
2010-02-18,1025.2038736767058
2010-02-19,1027.1256666164395
2010-02-22,1025.202210487969
2010-02-23,1015.7351330608126
2010-02-24,1021.251590469958
2010-02-25,1021.0148317005929
2010-02-26,1021.715445803279
2010-03-01,1032.142332135863
2010-03-02,1038.93642319408
2010-03-03,1038.9004960616285
2010-03-04,1038.2278855276643
2010-03-05,1048.4612500432318
2010-03-08,1047.3162217819804
2010-03-09,1047.4681418820144
2010-03-10,1047.8487696606762
2010-03-11,1050.4545584411162
2010-03-12,1050.613169638612
2010-03-15,1053.0556323485712
2010-03-16,1059.1472869401816
2010-03-17,1062.8069603055658
2010-03-18,1062.7850858264262
2010-03-19,1059.8601888767691
2010-03-22,1062.8338801777893
2010-03-23,1066.8223986221349
2010-03-24,1055.2214705653214
2010-03-25,1052.6244748880765
2010-03-26,1052.3551092590048
2010-03-29,1059.4332403685337
2010-03-30,1059.0893632956947
2010-03-31,1056.6382750924588
2010-04-01,1064.967556043601
2010-04-02,1064.967556043601
2010-04-05,1068.9447607869324
2010-04-06,1068.8573895480406
2010-04-07,1067.0806470332752
2010-04-08,1066.9469732763675
2010-04-09,1075.0837247809459
2010-04-12,1074.7828697074901
2010-04-13,1073.9771789589145
2010-04-14,1080.897114159021
2010-04-15,1080.7921907967886
2010-04-16,1070.3090356972557
2010-04-19,1074.0953668546606
2010-04-20,1082.37629949507
2010-04-21,1081.5819333650868
2010-04-22,1079.41405568536
2010-04-23,1083.6885167093546
2010-04-26,1080.9342177951212
2010-04-27,1066.3848658949832
2010-04-28,1071.67396085895
2010-04-29,1082.2410850817917
2010-04-30,1075.5209637921748
2010-05-03,1081.8958257803465
2010-05-04,1064.5212742115891
2010-05-05,1060.6316035289879
2010-05-06,1040.1122363994373
2010-05-07,1026.6969101606173
2010-05-10,1059.6673088045889
2010-05-11,1064.8404110623007
2010-05-12,1076.2649086877593
2010-05-13,1067.2514268389646
2010-05-14,1053.9995095664606
2010-05-17,1055.27955124973
2010-05-18,1048.0047744227888
2010-05-19,1036.5120352585227
2010-05-20,1001.7865582490454
2010-05-21,1008.7479204054058
2010-05-24,1002.7000516596258
2010-05-25,1000.7600613524976
2010-05-26,998.2002840126256
2010-05-27,1020.1749741156543
2010-05-28,1013.4650025885178
2010-05-31,1014.5519669376974
2010-06-01,1005.560160469165
2010-06-02,1025.8969528821497
2010-06-03,1030.1223922318877
2010-06-04,1003.4611255860142
2010-06-07,1000.3289209299227
2010-06-08,1009.2892846435261
2010-06-09,1006.9654787295591
2010-06-10,1026.3013646398178
2010-06-11,1028.6344909630748
2010-06-14,1028.947807321414
2010-06-15,1046.258164590772
2010-06-16,1049.381959901763
2010-06-17,1055.2099816643008
2010-06-18,1056.2866546798252
2010-06-21,1052.09940002213
2010-06-22,1041.1648915573428
2010-06-23,1034.648613559797
2010-06-24,1025.391047188872
2010-06-25,1028.6799000014657
2010-06-28,1030.5903562644958
2010-06-29,1007.611485908174
2010-06-30,1000.6395158808481
2010-07-01,998.0925810492167
2010-07-02,992.9710813750971
2010-07-05,991.700975402992
2010-07-06,997.672139549606
2010-07-07,1018.328762129376
2010-07-08,1024.6899474279846
2010-07-09,1030.626834248585
2010-07-12,1029.3880763701616
2010-07-13,1039.0256575716232
2010-07-14,1039.0181341112857
2010-07-15,1039.0457853954604
2010-07-16,1017.6429276176699
2010-07-19,1020.7296413638861
2010-07-20,1029.00151378204
2010-07-21,1018.9457265944083
2010-07-22,1034.542897385748
2010-07-23,1041.597866532414
2010-07-26,1050.2428947588176
2010-07-27,1048.4470961890192
2010-07-28,1042.41761968349
2010-07-29,1034.5817297518029
2010-07-30,1038.1578624271976
2010-08-02,1052.2785822900091
2010-08-03,1049.548961324443
2010-08-04,1058.4772343489635
2010-08-05,1057.1543933295563
2010-08-06,1057.6917216618806
2010-08-09,1061.977812405775
2010-08-10,1060.4914425121092
2010-08-11,1038.5425973597164
2010-08-12,1038.0444436322468
2010-08-13,1037.0585766876773
2010-08-16,1037.257771446005
2010-08-17,1049.5679091293832
2010-08-18,1051.7731355898195
2010-08-19,1040.0037400245342
2010-08-20,1040.3723718165513
2010-08-23,1038.830162559454
2010-08-24,1030.0258025606151
2010-08-25,1033.9995362581078
2010-08-26,1031.5586964150416
2010-08-27,1044.5081794996347
2010-08-30,1035.1916810228363
2010-08-31,1035.2194315171253
2010-09-01,1052.7487934453432
2010-09-02,1058.9681086810774
2010-09-03,1065.4041878849198
2010-09-06,1066.7421183713236
2010-09-07,1061.7830731583008
2010-09-08,1062.9602554120127
2010-09-09,1065.7025954125368
2010-09-10,1069.3505686467638
2010-09-13,1072.860686751591
2010-09-14,1077.4568377065677
2010-09-15,1082.2854277913507
2010-09-16,1083.8021716300377
2010-09-17,1084.3177247475655
2010-09-20,1096.0016954245145
2010-09-21,1093.8304899998582
2010-09-22,1095.1783405244319
2010-09-23,1087.948643254314
2010-09-24,1102.3131874791045
2010-09-27,1097.8090614056482
2010-09-28,1104.7052795776447
2010-09-29,1102.848711952078
2010-09-30,1100.0731022516331
2010-10-01,1103.6053956329638
2010-10-04,1098.5143904095607
2010-10-05,1115.9511549818433
2010-10-06,1117.4290602998742
2010-10-07,1113.2700033813737
2010-10-08,1115.809839291301
2010-10-11,1115.9825774511326
2010-10-12,1118.0205942336322
2010-10-13,1127.815712244475
2010-10-14,1126.3253798408343
2010-10-15,1128.1106220507295
2010-10-18,1133.1313115855291
2010-10-19,1116.7012330471637
2010-10-20,1124.8658162885638
2010-10-21,1126.2417804753707
2010-10-22,1127.4628744048848
2010-10-25,1130.9243258200893
2010-10-26,1129.6183094385563
2010-10-27,1122.258114267218
2010-10-28,1127.3328796753713
2010-10-29,1131.1666277409379
2010-11-01,1132.0200206320246
2010-11-02,1138.6623293242762
2010-11-03,1138.3020991653025
2010-11-04,1154.1170732788758
2010-11-05,1153.6369518087793
2010-11-08,1152.7636574639382
2010-11-09,1145.6923806771592
2010-11-10,1147.4167105189201
2010-11-11,1144.4616263701314
2010-11-12,1133.577698751475
2010-11-15,1133.251771962787
2010-11-16,1115.8693311361894
2010-11-17,1118.660436658705
2010-11-18,1131.3366043157794
2010-11-19,1131.2300867627553
2010-11-22,1132.4772901001709
2010-11-23,1120.8653220199337
2010-11-24,1132.3462685516156
2010-11-25,1133.157330945629
2010-11-26,1125.3849623472258
2010-11-29,1120.6923579948066
2010-11-30,1119.6476203881982
2010-12-01,1137.7697953809766
2010-12-02,1146.8532219135438
2010-12-03,1150.5397799359052
2010-12-06,1149.988101240821
2010-12-07,1148.4500597251642
2010-12-08,1146.6237138704164
2010-12-09,1148.3156387430636
2010-12-10,1153.6427887709328
2010-12-13,1157.6572059415876
2010-12-14,1164.1912809884466
2010-12-15,1159.8296502715632
2010-12-16,1163.7058102726357
2010-12-17,1166.1682087827194
2010-12-20,1166.033555538965
2010-12-21,1168.29937793867
2010-12-22,1169.7378685773897
2010-12-23,1170.2055892539645
2010-12-24,1171.1858567217444
2010-12-27,1170.1495723025541
2010-12-28,1173.1145039078003
2010-12-29,1175.341413984889
2010-12-30,1174.015444553738
2010-12-31,1174.024115521647
2011-01-03,1179.176162345167
2011-01-04,1169.9164187790157
2011-01-05,1168.1711412848497
2011-01-06,1162.8300380080095
2011-01-07,1161.8163313710065
2011-01-10,1157.9932336264453
2011-01-11,1162.7065889233809
2011-01-12,1169.3347471493037
2011-01-13,1164.6232473202897
2011-01-14,1164.6237857586843
2011-01-17,1165.5385188298806
2011-01-18,1169.7958000575366
2011-01-19,1166.013785288565
2011-01-20,1166.0074463039914
2011-01-21,1165.6063274373864
2011-01-24,1170.4900803855708
2011-01-25,1172.322520882343
2011-01-26,1176.781625476653
2011-01-27,1174.3661659032664
2011-01-28,1160.3257391134816
2011-01-31,1162.5131416262345
2011-02-01,1177.2612069519876
2011-02-02,1173.8419561602605
2011-02-03,1180.3967200830919
2011-02-04,1183.617012816374
2011-02-07,1187.07636375805
2011-02-08,1192.863432105741
2011-02-09,1190.8014392536238
2011-02-10,1190.287955492345
2011-02-11,1193.6982921184767
2011-02-14,1195.6451195159461
2011-02-15,1196.7794227989966
2011-02-16,1201.2803693637127
2011-02-17,1204.8154889289412
2011-02-18,1209.7134697048998
2011-02-21,1209.5077563514033
2011-02-22,1195.8881747627906
2011-02-23,1190.4986741090775
2011-02-24,1187.1549796697252
2011-02-25,1199.2388149260141
2011-02-28,1207.6875434212109
2011-03-01,1199.1918305802833
2011-03-02,1199.7126180752061
2011-03-03,1211.6428072926487
2011-03-04,1208.4904855742059
2011-03-07,1201.9933376219958
2011-03-08,1210.085858366234
2011-03-09,1210.4322886114037
2011-03-10,1192.6462728887084
2011-03-11,1197.249017591834
2011-03-14,1191.2267353733807
2011-03-15,1177.3050676458188
2011-03-16,1160.9334682423962
2011-03-17,1171.1024312111192
2011-03-18,1178.8443934609609
2011-03-21,1192.4443240269766
2011-03-22,1192.5468717060069
2011-03-23,1197.2105127494497
2011-03-24,1203.8762310322006
2011-03-25,1207.4829465299124
2011-03-28,1203.8110958056961
2011-03-29,1209.9412625701505
2011-03-30,1220.297812765583
2011-03-31,1220.9256189773944
2011-04-01,1227.6108652856801
2011-04-04,1230.2080290620547
2011-04-05,1233.5623795866543
2011-04-06,1238.2188925783948
2011-04-07,1236.0266336362251
2011-04-08,1235.5921577885372
2011-04-11,1233.4240755795554
2011-04-12,1224.947446495142
2011-04-13,1227.2576530494441
2011-04-14,1230.8825812227549
2011-04-15,1236.832909771946
2011-04-18,1224.1459439278353
2011-04-19,1229.6213606640638
2011-04-20,1243.6847993664314
2011-04-21,1247.6068202001652
2011-04-22,1247.6068202001652
2011-04-25,1243.0214829572517
2011-04-26,1251.226497520154
2011-04-27,1260.1280264979027
2011-04-28,1264.3821629674405
2011-04-29,1266.8307776695897
2011-05-02,1266.1362324989645
2011-05-03,1261.5877082788102
2011-05-04,1256.854999235097
2011-05-05,1244.0808671841837
2011-05-06,1248.7140314326034
2011-05-09,1253.631905232729
2011-05-10,1262.064048565649
2011-05-11,1254.0937609006783
2011-05-12,1262.4501438837929
2011-05-13,1257.5435250804042
2011-05-16,1254.2053809399993
2011-05-17,1256.3388209446314
2011-05-18,1264.251443909685
2011-05-19,1268.2707615841655
2011-05-20,1263.8322202910329
2011-05-23,1252.555422779197
2011-05-24,1253.0095326654687
2011-05-25,1253.7532798720708
2011-05-26,1256.87014672988
2011-05-27,1260.6459633625584
2011-05-30,1260.744429644173
2011-05-31,1271.684278796784
2011-06-01,1254.0434388975018
2011-06-02,1247.569193262899
2011-06-03,1238.1546196311533
2011-06-06,1230.8246114133224
2011-06-07,1231.281734376399
2011-06-08,1227.1875645506493
2011-06-09,1232.942483474157
2011-06-10,1217.8805150434234
2011-06-13,1220.102644444888
2011-06-14,1230.8641898298454
2011-06-15,1217.5294144318134
2011-06-16,1216.5064444833104
2011-06-17,1221.020934219434
2011-06-20,1228.853416798809
2011-06-21,1239.3271686579678
2011-06-22,1236.7247779694792
2011-06-23,1228.8287596870334
2011-06-24,1218.915187498529
2011-06-27,1225.925494586111
2011-06-28,1235.9332782906854
2011-06-29,1244.9023765546674
2011-06-30,1253.0216863639682
2011-07-01,1266.0757461058297
2011-07-04,1266.5936039598125
2011-07-05,1266.3493724463904
2011-07-06,1270.888415995994
2011-07-07,1277.474256602775
2011-07-08,1271.0558280211656
2011-07-11,1256.380442273115
2011-07-12,1259.8980403834648
2011-07-13,1264.8649986942055
2011-07-14,1258.4602870052786
2011-07-15,1260.5568315025716
2011-07-18,1252.120290506981
2011-07-19,1265.2728841836379
2011-07-20,1263.1919906967146
2011-07-21,1272.574557343793
2011-07-22,1269.688992999352
2011-07-25,1261.5509704009817
2011-07-26,1258.0961200691609
2011-07-27,1238.8449487866567
2011-07-28,1232.646772522497
2011-07-29,1223.4071193736374
2011-08-01,1216.3485153595614
2011-08-02,1201.26352513082
2011-08-03,1208.1298534715936
2011-08-04,1166.904407143873
2011-08-05,1171.0869919587296
2011-08-08,1117.5530223553278
2011-08-09,1157.815635885431
2011-08-10,1131.1594262302306
2011-08-11,1170.4853075721026
2011-08-12,1173.838484810038
2011-08-15,1195.6155284971906
2011-08-16,1190.7805560412007
2011-08-17,1194.9388170140232
2011-08-18,1161.7372621516076
2011-08-19,1157.4180134393062
2011-08-22,1166.3141451752
2011-08-23,1189.1560127196237
2011-08-24,1196.0616901071166
2011-08-25,1182.0226081791564
2011-08-26,1194.0447037245335
2011-08-29,1217.1128330882357
2011-08-30,1221.875975581975
2011-08-31,1228.577417198121
2011-09-01,1219.634224565614
2011-09-02,1205.354559616008
2011-09-05,1203.2595016146595
2011-09-06,1199.0882206080532
2011-09-07,1220.6881545086385
2011-09-08,1217.7590540813965
2011-09-09,1190.428651661174
2011-09-12,1190.3961450736044
2011-09-13,1197.336829544707
2011-09-14,1208.221787678499
2011-09-15,1220.1880170943373
2011-09-16,1227.2146003752098
2011-09-19,1219.185111139687
2011-09-20,1227.81213134408
2011-09-21,1201.4835485555852
2011-09-22,1169.62511963887
2011-09-23,1168.8060224784308
2011-09-26,1187.1342169628845
2011-09-27,1199.985342977276
2011-09-28,1181.5965724832904
2011-09-29,1190.4857196212592
2011-09-30,1178.5380702057425
2011-10-03,1151.7506208504776
2011-10-04,1158.7428530229847
2011-10-05,1171.0743639493721
2011-10-06,1188.1885447377183
2011-10-07,1185.2330179689457
2011-10-10,1209.7321655701173
2011-10-11,1208.8758519462683
2011-10-12,1216.329287138923
2011-10-13,1211.9909423081954
2011-10-14,1227.4937126733505
2011-10-17,1213.600976293227
2011-10-18,1226.6833281553438
2011-10-19,1217.3971025688916
2011-10-20,1219.790356656355
2011-10-21,1240.3052952768048
2011-10-24,1248.4817178070166
2011-10-25,1235.3466472740029
2011-10-26,1242.0978594807698
2011-10-27,1268.4584390341106
2011-10-28,1268.7037663123308
2011-10-31,1249.6538481856553
2011-11-01,1224.5660869089943
2011-11-02,1238.3144727091228
2011-11-03,1257.0704935486042
2011-11-04,1250.2411524330157
2011-11-07,1261.567425691186
2011-11-08,1270.5218708989648
2011-11-09,1239.067818098479
2011-11-10,1244.9410128077907
2011-11-11,1266.2548353177024
2011-11-14,1254.4896546238465
2011-11-15,1257.563685743874
2011-11-16,1241.5958131830275
2011-11-17,1228.0966312561459
2011-11-18,1227.4518637452343
2011-11-21,1209.9993867669184
2011-11-22,1210.6057506519273
2011-11-23,1190.057375035889
2011-11-24,1187.7585601206388
2011-11-25,1192.0017592548884
2011-11-28,1214.1906779745593
2011-11-29,1219.86997222795
2011-11-30,1262.5349430084277
2011-12-01,1259.561464443443
2011-12-02,1253.307771521207
2011-12-05,1258.705819116844
2011-12-06,1261.7297877504716
2011-12-07,1265.7155469144159
2011-12-08,1248.909657162041
2011-12-09,1261.4419866389842
2011-12-12,1249.4602451252592
2011-12-13,1242.0438252200124
2011-12-14,1231.0541709588726
2011-12-15,1238.0344161683204
2011-12-16,1242.3834938776226
2011-12-19,1234.084460938447
2011-12-20,1260.8888998087677
2011-12-21,1267.4205600076373
2011-12-22,1270.881324118059
2011-12-23,1281.27469675103
2011-12-26,1281.27469675103
2011-12-27,1284.4904503075904
2011-12-28,1271.1903491459632
2011-12-29,1282.3442918333203
2011-12-30,1279.3817407956567
2012-01-02,1279.3817407956567
2012-01-03,1285.5759796310315
2012-01-04,1280.1594905329366
2012-01-05,1281.339132374961
2012-01-06,1278.1236825807641
2012-01-09,1278.232193073316
2012-01-10,1287.1866911335094
2012-01-11,1287.0958593609184
2012-01-12,1290.0491050613552
2012-01-13,1285.9992889622874
2012-01-16,1286.849397240334
2012-01-17,1288.5011636437478
2012-01-18,1294.877755276461
2012-01-19,1297.3271542957377
2012-01-20,1297.647871516306
2012-01-23,1297.6728440231857
2012-01-24,1292.205971975414
2012-01-25,1305.1690584153164
2012-01-26,1304.8475114649302
2012-01-27,1300.57651708816
2012-01-30,1296.9109552808864
2012-01-31,1299.6523167938215
2012-02-01,1308.0517899744227
2012-02-02,1308.1599234768034
2012-02-03,1312.807625373792
2012-02-06,1311.3702043866442
2012-02-07,1313.659116036604
2012-02-08,1311.937398053552
2012-02-09,1311.5249636933231
2012-02-10,1303.7999571979658
2012-02-13,1307.1169309045258
2012-02-14,1307.859413984756
2012-02-15,1305.01085443177
2012-02-16,1314.850066268691
2012-02-17,1314.10143685173
2012-02-20,1314.9253973150228
2012-02-21,1315.8183797357287
2012-02-22,1316.7075437383298
2012-02-23,1322.5554643765356
2012-02-24,1323.537817276087
2012-02-27,1322.3096378915973
2012-02-28,1326.8749584656084
2012-02-29,1322.6705681803535
2012-03-01,1326.3976597335827
2012-03-02,1322.541651021533
2012-03-05,1321.9518750754714
2012-03-06,1308.2585238868842
2012-03-07,1313.5313109804922
2012-03-08,1322.6839622089324
2012-03-09,1328.213700907261
2012-03-12,1329.4556825988348
2012-03-13,1338.9447828804784
2012-03-14,1330.8893293041124
2012-03-15,1333.9685326175381
2012-03-16,1331.55798886218
2012-03-19,1332.7905551748024
2012-03-20,1329.759578341475
2012-03-21,1329.1028463637042
2012-03-22,1325.0308204951405
2012-03-23,1329.0102624076233
2012-03-26,1344.5988235620032
2012-03-27,1342.1679637683028
2012-03-28,1336.7783282525875
2012-03-29,1335.2999020989284
2012-03-30,1340.4676946901234
2012-04-02,1350.0580332273778
2012-04-03,1345.860684519887
2012-04-04,1333.8072358598808
2012-04-05,1332.697548853233
2012-04-06,1332.697548853233
2012-04-09,1321.3734381787592
2012-04-10,1307.1120464851563
2012-04-11,1314.6187463161737
2012-04-12,1326.8050304677574
2012-04-13,1317.4544391226768
2012-04-16,1319.990137634937
2012-04-17,1335.7765905084168
2012-04-18,1330.559644574583
2012-04-19,1328.1710712259937
2012-04-20,1334.0180208496943
2012-04-23,1321.9676898963378
2012-04-24,1327.0839458767512
2012-04-25,1338.7158678341273
2012-04-26,1347.3042839460102
2012-04-27,1352.937128505394
2012-04-30,1352.0742248904921
2012-05-01,1355.7854934281681
2012-05-02,1352.2288942691218
2012-05-03,1345.3501347566248
2012-05-04,1334.0996330800037
2012-05-07,1334.3121771052438
2012-05-08,1328.4952233388165
2012-05-09,1323.126693317834
2012-05-10,1330.8618646907973
2012-05-11,1330.2196495276428
2012-05-14,1317.6403928650889
2012-05-15,1313.5550517959996
2012-05-16,1313.6864190707965
2012-05-17,1302.366868493395
2012-05-18,1294.2810184206207
2012-05-21,1304.39473757581
2012-05-22,1308.9083178516696
2012-05-23,1311.0701170731736
2012-05-24,1317.5818988873152
2012-05-25,1317.6472828156964
2012-05-28,1317.8761131723463
2012-05-29,1323.7909245281232
2012-05-30,1311.4123974502675
2012-05-31,1310.6302974252762
2012-06-01,1295.9765901366707
2012-06-04,1301.307793175136
2012-06-05,1306.0297999193617
2012-06-06,1324.217577458017
2012-06-07,1321.8138250058369
2012-06-08,1328.4882135459416
2012-06-11,1319.865819016307
2012-06-12,1329.6589304132117
2012-06-13,1328.860120428569
2012-06-14,1339.3853461943863
2012-06-15,1346.8411074335918
2012-06-18,1353.2193521449008
2012-06-19,1360.2004009293994
2012-06-20,1354.280719340787
2012-06-21,1332.2255316456892
2012-06-22,1337.8216212582756
2012-06-25,1327.4876775638415
2012-06-26,1330.6036433827464
2012-06-27,1337.05259853397
2012-06-28,1333.669589595495
2012-06-29,1360.976868852195
2012-07-02,1367.6306145149292
2012-07-03,1377.662594880298
2012-07-04,1377.7969798374995
2012-07-05,1373.4817072107694
2012-07-06,1363.0081747651066
2012-07-09,1362.5003661745488
2012-07-10,1356.9968696296646
2012-07-11,1354.3163722912207
2012-07-12,1353.1571415795547
2012-07-13,1369.6096697343853
2012-07-16,1366.9687962435721
2012-07-17,1374.3459357720326
2012-07-18,1377.2453853561055
2012-07-19,1378.0025952532235
2012-07-20,1367.7671428499252
2012-07-23,1354.2690229572356
2012-07-24,1344.6892044780172
2012-07-25,1350.6725264860042
2012-07-26,1369.4821302855803
2012-07-27,1387.9612548983757
2012-07-30,1390.628872645636
2012-07-31,1382.555061792449
2012-08-01,1377.596642596257
2012-08-02,1367.1042677916314
2012-08-03,1381.6231696412865
2012-08-06,1380.304698273559
2012-08-07,1382.1152246974264
2012-08-08,1382.9712417744818
2012-08-09,1382.8520857076917
2012-08-10,1386.3232873873608
2012-08-13,1383.5207047395704
2012-08-14,1385.2657191786088
2012-08-15,1386.1281909497586
2012-08-16,1391.4755512422803
2012-08-17,1392.4665447403308
2012-08-20,1392.1488841357047
2012-08-21,1389.7957068133637
2012-08-22,1389.7778154732193
2012-08-23,1386.0457297899666
2012-08-24,1395.3823895423673
2012-08-27,1394.1947032533653
2012-08-28,1393.8707334308324
2012-08-29,1394.3938156143781
2012-08-30,1386.6190980092229
2012-08-31,1395.7045582688515
2012-09-03,1395.6299764542275
2012-09-04,1398.159758729095
2012-09-05,1396.8559615926129
2012-09-06,1418.4694468574537
2012-09-07,1417.938346202852
2012-09-10,1412.5164990430262
2012-09-11,1414.0534226555965
2012-09-12,1414.7881984443363
2012-09-13,1431.480331182185
2012-09-14,1431.113761896704
2012-09-17,1430.7366724873748
2012-09-18,1430.8813120828497
2012-09-19,1433.4059200308911
2012-09-20,1435.2577674256959
2012-09-21,1437.12562798511
2012-09-24,1434.120711898692
2012-09-25,1427.1152631233083
2012-09-26,1424.0017359478115
2012-09-27,1430.6251332086854
2012-09-28,1430.0213357510954
2012-10-01,1433.5737208228354
2012-10-02,1434.6348073876231
2012-10-03,1438.9225594159861
2012-10-04,1449.190595524465
2012-10-05,1451.1378417290553
2012-10-08,1448.8619257982152
2012-10-09,1431.5993380030313
2012-10-10,1426.1021257715217
2012-10-11,1423.3773943877477
2012-10-12,1418.3432002261263
2012-10-15,1426.9587513953763
2012-10-16,1437.6090597314007
2012-10-17,1443.026941436025
2012-10-18,1440.742945288645
2012-10-19,1422.7402139947394
2012-10-22,1420.4946302448943
2012-10-23,1407.1457875113028
2012-10-24,1402.2259703955622
2012-10-25,1411.1389567701362
2012-10-26,1407.5278433343092
2012-10-29,1408.4144089738475
2012-10-30,1410.1637396695787
2012-10-31,1416.1590107213356
2012-11-01,1423.2309965700308
2012-11-02,1406.1276357919287
2012-11-05,1404.149428583927
2012-11-06,1412.0828493704973
2012-11-07,1394.965577161169
2012-11-08,1386.5829513897165
2012-11-09,1384.7547656835716
2012-11-12,1383.0112314493413
2012-11-13,1380.4066865982195
2012-11-14,1363.2734552512393
2012-11-15,1357.2219725053462
2012-11-16,1367.2617047560243
2012-11-19,1385.5004192547385
2012-11-20,1384.6863848446783
2012-11-21,1390.2395959619796
2012-11-22,1390.0163160490224
2012-11-23,1404.2934055736032
2012-11-26,1399.8817818025445
2012-11-27,1393.9425071400974
2012-11-28,1402.022365115436
2012-11-29,1405.7056350253406
2012-11-30,1408.1765076726645
2012-12-03,1399.4962725463588
2012-12-04,1397.4497729069979
2012-12-05,1399.1307049224035
2012-12-06,1401.130207439534
2012-12-07,1405.3533021705587
2012-12-10,1408.5259917069882
2012-12-11,1413.019511100006
2012-12-12,1413.5153486401014
2012-12-13,1406.5060654932206
2012-12-14,1403.1433999801843
2012-12-17,1414.0009831981486
2012-12-18,1419.483624256538
2012-12-19,1410.9645599815126
2012-12-20,1413.7087497907357
2012-12-21,1404.2322037658726
2012-12-24,1401.4657595654269
2012-12-25,1401.4657595654269
2012-12-26,1393.7865998874045
2012-12-27,1394.0778734736098
2012-12-28,1381.7454372275415
2012-12-31,1398.877225819331
2013-01-01,1398.877225819331
2013-01-02,1428.810378741754
2013-01-03,1425.941754436783
2013-01-04,1432.6720563137267
2013-01-07,1427.268454383162
2013-01-08,1425.3841883874309
2013-01-09,1429.1378051114075
2013-01-10,1438.4051931528777
2013-01-11,1439.46802201124
2013-01-14,1440.5173662856932
2013-01-15,1443.1675443403687
2013-01-16,1439.1303491801357
2013-01-17,1445.4241016739345
2013-01-18,1449.6500966793974
2013-01-21,1450.739506731222
2013-01-22,1457.1886426031556
2013-01-23,1454.2525892110934
2013-01-24,1454.457384514278
2013-01-25,1454.806746626467
2013-01-28,1453.1247344375859
2013-01-29,1462.8239739279993
2013-01-30,1458.603873810736
2013-01-31,1455.7891921199496
2013-02-01,1468.5636113479704
2013-02-04,1457.0495082354005
2013-02-05,1465.986256060019
2013-02-06,1468.9945859047048
2013-02-07,1469.0135281043197
2013-02-08,1474.6433673783727
2013-02-11,1470.903391820406
2013-02-12,1473.1566905176721
2013-02-13,1470.8152695466454
2013-02-14,1469.39860011712
2013-02-15,1471.2428014278692
2013-02-18,1470.5359448913598
2013-02-19,1479.6200806621007
2013-02-20,1469.2949640159586
2013-02-21,1465.7872448703117
2013-02-22,1476.84122042416
2013-02-25,1464.504843939142
2013-02-26,1472.8060802711286
2013-02-27,1486.2819407892634
2013-02-28,1486.1777375906688
2013-03-01,1489.1543837279035
2013-03-04,1494.7157879201482
2013-03-05,1503.9181341123237
2013-03-06,1505.1920757451162
2013-03-07,1503.4231895624885
2013-03-08,1507.5284953259427
2013-03-11,1509.248354415129
2013-03-12,1511.3998127500677
2013-03-13,1511.2222446332928
2013-03-14,1517.4984458702404
2013-03-15,1514.3621389886555
2013-03-18,1509.0008851860434
2013-03-19,1511.1432577419637
2013-03-20,1522.1922630183335
2013-03-21,1519.4759822347783
2013-03-22,1531.1465703657673
2013-03-25,1527.104726138514
2013-03-26,1541.0736779591496
2013-03-27,1544.125134519049
2013-03-28,1556.0704138972808
2013-03-29,1556.0704138972808
2013-04-01,1552.225417004471
2013-04-02,1557.620389783815
2013-04-03,1541.455089204347
