Date,CHINA MOMENTUM
1999-10-15,621.4639452541626
1999-10-18,618.4827100302098
1999-10-19,602.1288486261177
1999-10-20,614.6403173679997
1999-10-21,616.3997880488564
1999-10-22,634.060679500394
1999-10-25,628.0289461359612
1999-10-26,618.3294642964499
1999-10-27,631.3157612201031
1999-10-28,626.7373659551664
1999-10-29,635.0658751292569
1999-11-01,626.6801954431539
1999-11-02,620.9659925372991
1999-11-03,623.5326021757483
1999-11-04,646.455444825115
1999-11-05,648.0969034219576
1999-11-08,641.5502639083171
1999-11-09,646.673737788166
1999-11-10,672.5693808287422
1999-11-11,662.4666470445478
1999-11-12,648.7792806878679
1999-11-15,702.425766732787
1999-11-16,696.9643937455581
1999-11-17,672.2333234487506
1999-11-18,671.625669836187
1999-11-19,664.5657556138655
1999-11-22,654.0739729391273
1999-11-23,642.5668508563202
1999-11-24,618.1344056388539
1999-11-25,598.9042376962781
1999-11-26,601.7176023524605
1999-11-29,601.4573896933492
1999-11-30,626.2257292592789
1999-12-01,620.4895445418706
1999-12-02,621.0057835222354
1999-12-03,612.9865174985957
1999-12-06,620.3889214383674
1999-12-07,611.2430501285049
1999-12-08,608.8483230154014
1999-12-09,598.6595444460835
1999-12-10,591.979878860564
1999-12-13,595.7869549983728
1999-12-14,590.9625500390428
1999-12-15,589.5096552258636
1999-12-16,592.1581238039336
1999-12-17,590.0616888142043
1999-12-20,582.1678850049608
1999-12-21,572.6821637092239
1999-12-22,573.6206048058057
1999-12-23,566.6345923776252
1999-12-24,565.5645149059044
1999-12-27,565.3789881798753
1999-12-28,577.0937512274817
1999-12-29,568.9973492166894
1999-12-30,579.63332055902
1999-12-31,581.9231349588127
2000-01-03,586.3503047782592
2000-01-04,608.3211142774185
2000-01-05,583.7081597286211
2000-01-06,581.1802543082541
2000-01-07,614.1280290668332
2000-01-10,624.9125411958863
2000-01-11,604.0128505557965
2000-01-12,595.7885401743449
2000-01-13,588.0594946348639
2000-01-14,579.6263278370242
2000-01-17,578.109802193422
2000-01-18,577.3371045588383
2000-01-19,578.9007839272296
2000-01-20,575.1420391776039
2000-01-21,572.9231472189102
2000-01-24,571.2314676413234
2000-01-25,570.7002742244489
2000-01-26,575.6593553916837
2000-01-27,566.6337085964433
2000-01-28,567.6841010564145
2000-01-31,565.8405680972628
2000-02-01,552.875604326007
2000-02-02,546.8276288141348
2000-02-03,560.7975360883181
2000-02-04,561.2695059448445
2000-02-07,561.677144153131
2000-02-08,553.8905948595767
2000-02-09,533.1712542890195
2000-02-10,515.3994236118193
2000-02-11,508.75169706125695
2000-02-14,504.0341248234846
2000-02-15,496.16370759948546
2000-02-16,499.46443425277675
2000-02-17,499.2820686986814
2000-02-18,531.9576127348955
2000-02-21,517.8653337674087
2000-02-22,501.1770315757862
2000-02-23,494.13780991614703
2000-02-24,490.15519880630313
2000-02-25,479.11971017485126
2000-02-28,467.8938744431932
2000-02-29,474.3867713661096
2000-03-01,462.3869044070346
2000-03-02,455.1571206752832
2000-03-03,461.3224349053504
2000-03-06,461.7690460655427
2000-03-07,477.34644528595646
2000-03-08,477.5025602859101
2000-03-09,476.6823585947707
2000-03-10,473.47886302029747
2000-03-13,480.58286221126747
2000-03-14,483.67167395092986
2000-03-15,471.2073828578424
2000-03-16,453.76308674042804
2000-03-17,473.06722856834256
2000-03-20,461.08993171533916
2000-03-21,456.1109083351109
2000-03-22,454.3600994137382
2000-03-23,462.24113644892606
2000-03-24,466.6335643765271
2000-03-27,477.20197362864934
2000-03-28,486.8904308851875
2000-03-29,476.12962433080435
2000-03-30,478.3110965636807
2000-03-31,479.82024861961025
2000-04-03,473.2105332818639
2000-04-04,472.46503330861896
2000-04-05,460.96443168861947
2000-04-06,474.2964095495149
2000-04-07,476.8236346230342
2000-04-10,475.11959824162733
2000-04-11,471.47474721288927
2000-04-12,474.0611602647522
2000-04-13,473.3027013435848
2000-04-14,498.41019206024293
2000-04-17,471.36164932399373
2000-04-18,523.189785911823
2000-04-19,523.2776496703576
2000-04-20,518.7437183587234
2000-04-21,521.282696621295
2000-04-24,522.8002368633614
2000-04-25,543.6988719461259
2000-04-26,539.9144430565483
2000-04-27,523.3036458914523
2000-04-28,514.1475875012734
2000-05-01,512.8855853936559
2000-05-02,522.3265694523011
2000-05-03,515.8745303178331
2000-05-04,522.0815407156169
2000-05-05,522.4944650973679
2000-05-08,503.74560315868973
2000-05-09,495.7634350251615
2000-05-10,497.7268231836364
2000-05-11,497.0655531394155
2000-05-12,520.0378617673927
2000-05-15,551.3919234930864
2000-05-16,567.7655133183122
2000-05-17,559.5646996127938
2000-05-18,560.941219215528
2000-05-19,555.4584321343465
2000-05-22,549.3726641508043
2000-05-23,533.6787162791555
2000-05-24,534.6431215480038
2000-05-25,522.0081746023955
2000-05-26,511.36229429508916
2000-05-29,530.3357044873729
2000-05-30,513.069016147531
2000-05-31,534.5010885637284
2000-06-01,539.403781748138
2000-06-02,564.2123548565222
2000-06-05,594.0676949969186
2000-06-06,594.041090801174
2000-06-07,580.8094386613898
2000-06-08,584.2877734581765
2000-06-09,593.3881135408802
2000-06-12,590.9487717536423
2000-06-13,574.9913329645578
2000-06-14,571.218713520246
2000-06-15,583.7618540880339
2000-06-16,597.9060938844227
2000-06-19,598.8949920073492
2000-06-20,597.7596895128697
2000-06-21,613.3055565736817
2000-06-22,602.267736304429
2000-06-23,592.7298531666994
2000-06-26,603.1736871757705
2000-06-27,614.2577003045191
2000-06-28,634.3164110862965
2000-06-29,632.5755579783371
2000-06-30,613.11359703193
2000-07-03,606.1329676778719
2000-07-04,605.2934239413399
