Date,TAIWAN MOMENTUM
1998-04-21,1067.5674071297474
1998-04-22,1099.612496127385
1998-04-23,1097.4111147141573
1998-04-24,1104.9809093637634
1998-04-27,1076.896597988966
1998-04-28,1077.0769278732453
1998-04-29,1060.2840066400531
1998-04-30,1047.599125333138
1998-05-01,1047.583240585218
1998-05-04,1057.9811139398184
1998-05-05,1043.6829637125893
1998-05-06,1040.7508935535236
1998-05-07,1033.9626591193007
1998-05-08,1025.848046896179
1998-05-11,1053.391179310476
1998-05-12,1031.637434182032
1998-05-13,1033.485179045207
1998-05-14,1031.968383172298
1998-05-15,1031.4783721382175
1998-05-18,1013.4485833497521
1998-05-19,1017.3267421687053
1998-05-20,1038.4403098988387
1998-05-21,1048.5719758593739
1998-05-22,1048.5241754258464
1998-05-25,1031.91458251283
1998-05-26,1008.1105598207777
1998-05-27,991.2770748851369
1998-05-28,1002.043186177691
1998-05-29,962.0562472306312
1998-06-01,911.9619303690997
1998-06-02,902.7448085154523
1998-06-03,911.8815618829414
1998-06-04,873.9040060103811
1998-06-05,882.2829361870932
1998-06-08,883.3341442649147
1998-06-09,868.6377259962778
1998-06-10,842.4425469376672
1998-06-11,845.8314750818504
1998-06-12,843.0437789903898
1998-06-15,862.6494984134495
1998-06-16,886.4246151061647
1998-06-17,901.1670874059932
1998-06-18,961.3629718609374
1998-06-19,969.2660119199048
1998-06-22,946.8852972885176
1998-06-23,941.7908837287973
1998-06-24,940.7467587857429
1998-06-25,948.5416263659489
1998-06-26,934.2778570046389
1998-06-29,915.7675283273932
1998-06-30,919.5840847929994
1998-07-01,919.7313039013201
1998-07-02,959.0389965433391
1998-07-03,951.8639706247891
1998-07-06,962.4971527806019
1998-07-07,959.1324243153689
1998-07-08,973.42762920669
1998-07-09,976.9804476354367
1998-07-10,964.39239261172
1998-07-13,953.4195288638615
1998-07-14,937.8795117768435
1998-07-15,945.3524245911324
1998-07-16,938.9904439605601
1998-07-17,953.5415249529235
1998-07-20,944.4628943864842
1998-07-21,923.0339645815657
1998-07-22,904.4511304227766
1998-07-23,911.467663705113
1998-07-24,911.1879872582679
1998-07-27,903.4453825784302
1998-07-28,902.9204954748957
1998-07-29,894.7902872929495
1998-07-30,903.5526177519588
1998-07-31,888.264323442562
1998-08-03,869.7801981248309
1998-08-04,869.1342368546033
1998-08-05,860.4760013249269
1998-08-06,859.9399111577468
1998-08-07,863.0528889648115
1998-08-10,841.7611251496897
1998-08-11,846.069837308279
1998-08-12,853.0421133320775
1998-08-13,852.391287243156
1998-08-14,846.7803287805896
1998-08-17,833.3288152596457
1998-08-18,816.2961614146254
1998-08-19,827.7551860207037
1998-08-20,829.4571307708729
1998-08-21,817.2400123744353
1998-08-24,775.2002659594278
1998-08-25,772.7189014797036
1998-08-26,758.0594321236618
1998-08-27,760.8709778215614
1998-08-28,752.1188327596403
1998-08-31,722.9119203255591
1998-09-01,689.777684900764
1998-09-02,708.6397239478734
1998-09-03,678.7036315078169
1998-09-04,696.7083229811192
1998-09-07,745.5305028102025
1998-09-08,759.2597630943229
1998-09-09,757.9571636397234
1998-09-10,754.9761287262827
1998-09-11,750.8345097775615
1998-09-14,742.5165160274389
1998-09-15,741.9261495733126
1998-09-16,752.2083860351261
1998-09-17,762.1643024747934
1998-09-18,755.4786343707625
1998-09-21,759.1508895660705
1998-09-22,764.8602667982776
1998-09-23,761.8375460826071
1998-09-24,765.6436069680366
1998-09-25,765.2780145480823
1998-09-28,759.7187806445327
1998-09-29,758.7108182349159
1998-09-30,755.4713935280944
1998-10-01,734.7975934293236
1998-10-02,710.073654915206
1998-10-05,733.2975193685094
1998-10-06,727.152205381615
1998-10-07,746.7181385800815
1998-10-08,786.5130580330286
1998-10-09,777.8842047843843
1998-10-12,782.9502820965907
1998-10-13,779.5315535652178
1998-10-14,773.915589849206
1998-10-15,783.3495876004782
1998-10-16,783.3495876004782
1998-10-19,800.5471271223901
1998-10-20,787.4568054451742
1998-10-21,798.2391318383042
1998-10-22,787.098164928064
1998-10-23,794.3635957408707
1998-10-26,797.3571077705368
1998-10-27,798.558820030904
1998-10-28,798.1462445303885
1998-10-29,803.7533039291318
1998-10-30,820.4787813037822
1998-11-02,854.443062117
1998-11-03,835.9203479800282
1998-11-04,816.0414216363857
1998-11-05,831.1890481842424
1998-11-06,823.6355808827565
1998-11-09,834.096864574131
1998-11-10,806.1345955058874
1998-11-11,783.5626979824641
1998-11-12,783.5626979824641
1998-11-13,800.0122395190124
1998-11-16,817.9290789276442
1998-11-17,838.6301438718494
1998-11-18,828.6777132008757
1998-11-19,858.575438763485
1998-11-20,872.7459629088319
1998-11-23,861.467752080155
1998-11-24,888.1143662750537
1998-11-25,870.001728372104
1998-11-26,881.020208373806
1998-11-27,869.7002989428785
1998-11-30,854.4536652691534
1998-12-01,847.456378001928
1998-12-02,853.1037639058264
1998-12-03,850.1290774787894
1998-12-04,860.9206270532802
1998-12-07,866.0010972890735
1998-12-08,856.7195138762074
1998-12-09,847.1946008672687
1998-12-10,836.212873829989
1998-12-11,822.9428194988174
1998-12-14,817.9280185510357
1998-12-15,822.4747116936237
1998-12-16,794.9711592913175
1998-12-17,780.8520220656563
1998-12-18,783.1163612068241
1998-12-21,778.6008796951751
1998-12-22,810.2214898873688
1998-12-23,799.7824922739061
1998-12-24,798.5314071681596
1998-12-25,798.5314071681596
1998-12-28,768.5943175527407
1998-12-29,774.3898217653328
1998-12-30,775.4957165890787
1998-12-31,772.280516648793
1999-01-01,772.280516648793
1999-01-04,773.9019454162516
1999-01-05,741.4931116304094
1999-01-06,758.8053306327979
1999-01-07,790.9171372693801
1999-01-08,797.7198231537542
1999-01-11,801.704031482319
1999-01-12,797.0368030665438
1999-01-13,791.7440777362467
1999-01-14,781.867490583262
1999-01-15,810.1281819748134
1999-01-18,793.1502084649044
1999-01-19,789.8053285078357
1999-01-20,789.4000129436834
1999-01-21,792.7784837149452
1999-01-22,775.7623711857414
1999-01-25,753.6206424967813
1999-01-26,767.1490638176316
1999-01-27,770.7018889209838
1999-01-28,758.1334071487548
1999-01-29,748.9889098345643
1999-02-01,730.5218946593121
1999-02-02,717.2063619363176
1999-02-03,725.7840294130233
1999-02-04,700.5551869827724
1999-02-05,701.8406980930375
1999-02-08,733.8456910157151
1999-02-09,718.493274220988
1999-02-10,722.1287031428374
1999-02-11,721.9052030799642
1999-02-12,722.1287031428373
1999-02-15,722.1287031428373
1999-02-16,722.1287031428373
1999-02-17,721.0125845908391
1999-02-18,721.0125845908391
1999-02-19,718.2373244499965
1999-02-22,764.8964054785657
1999-02-23,747.0246223120358
1999-02-24,756.3663822385417
1999-02-25,761.6052630690776
1999-02-26,768.4788359736782
1999-03-01,770.1677022727696
1999-03-02,755.9517446120444
1999-03-03,768.1857757867599
1999-03-04,756.1385233568998
1999-03-05,758.0140374229157
1999-03-08,774.2962059005598
1999-03-09,780.6611844136509
1999-03-10,783.7694306168929
1999-03-11,778.164267560573
1999-03-12,782.6976690130491
1999-03-15,807.2105441436069
1999-03-16,815.1388467666471
1999-03-17,829.7927583399004
1999-03-18,852.308848875475
1999-03-19,865.3611885991126
1999-03-22,882.1808918975278
1999-03-23,859.9147543214495
1999-03-24,856.3538135939865
1999-03-25,862.4991080363669
1999-03-26,879.4239670274134
1999-03-29,857.4459431240304
1999-03-30,860.9765954478999
1999-03-31,854.8184366639877
1999-04-01,879.7119017687431
1999-04-02,900.4745633641766
1999-04-05,892.2891590399207
1999-04-06,893.9838529164024
1999-04-07,891.9366588101304
1999-04-08,916.8801693939779
1999-04-09,926.0926058249448
1999-04-12,934.6755888253481
1999-04-13,948.0182739015232
1999-04-14,949.9254413400251
1999-04-15,960.934164466506
1999-04-16,949.8524101135075
1999-04-19,970.0766883656247
1999-04-20,966.4106577796316
1999-04-21,948.2722052223079
1999-04-22,949.6475150660617
1999-04-23,961.16013066098
1999-04-26,961.3565851826576
1999-04-27,952.5296035193944
1999-04-28,942.0670462239799
1999-04-29,903.4532695568719
1999-04-30,906.8789665943456
1999-05-03,893.6742369505787
1999-05-04,926.7706020678885
1999-05-05,921.2914666044472
1999-05-06,915.660124504674
1999-05-07,899.5142205953882
1999-05-10,900.11928246122
1999-05-11,901.3165893247042
1999-05-12,901.0070792759041
1999-05-13,899.6004648730828
1999-05-14,925.4591820088358
1999-05-17,921.1498722465274
1999-05-18,913.3539497414032
1999-05-19,917.3675279338609
1999-05-20,918.8983625975641
1999-05-21,921.1218386406966
1999-05-24,921.6134056721817
1999-05-25,906.497646095618
1999-05-26,916.5092418785316
1999-05-27,925.1668593313369
1999-05-28,912.8319398740394
1999-05-31,897.5460370044573
1999-06-01,906.1894380188638
1999-06-02,923.5581785738813
1999-06-03,934.7037891261946
1999-06-04,940.7866635966011
1999-06-07,984.7124515187477
1999-06-08,1006.4492650028864
1999-06-09,1023.2301981482736
1999-06-10,1025.6701052821295
1999-06-11,1023.8245538954209
1999-06-14,1022.7993004974417
1999-06-15,1028.5706821341548
1999-06-16,1049.9426954836256
1999-06-17,1091.1918243800226
1999-06-18,1091.3605045198249
1999-06-21,1110.5783895190448
1999-06-22,1149.6891380975376
1999-06-23,1127.0650853025509
1999-06-24,1155.2913050366026
1999-06-25,1095.44665712018
1999-06-28,1104.4269783492218
1999-06-29,1152.6632170569835
1999-06-30,1136.5480480370575
1999-07-01,1136.1962844814902
1999-07-02,1151.7730771103272
1999-07-05,1132.7715731307246
1999-07-06,1119.4376168210115
1999-07-07,1123.9001134317766
1999-07-08,1145.1753523885236
1999-07-09,1137.394830361277
1999-07-12,1129.0810565335355
1999-07-13,1087.5111265057878
1999-07-14,1038.1634669554312
1999-07-15,1048.5586830308218
1999-07-16,981.3626082570164
1999-07-19,1004.3836517918453
1999-07-20,1063.5652869947276
1999-07-21,1066.5713500556806
1999-07-22,1045.3836949607849
1999-07-23,1044.3859461883144
1999-07-26,1022.116026746941
1999-07-27,984.6815136162677
1999-07-28,1005.5882726327137
1999-07-29,990.2194267654756
1999-07-30,1001.9610692001943
1999-08-02,970.071099045823
1999-08-03,973.5743266958747
1999-08-04,962.4290004447757
1999-08-05,946.755653379577
1999-08-06,929.9458893981098
1999-08-09,965.231091077573
1999-08-10,1006.1903996144625
1999-08-11,1003.0522605777571
1999-08-12,1020.7743808457919
1999-08-13,1075.2250229955976
1999-08-16,1138.2608691400742
1999-08-17,1148.9483735988663
1999-08-18,1125.2091047967197
1999-08-19,1127.6519625949904
1999-08-20,1155.674836380127
1999-08-23,1141.6911597987084
1999-08-24,1125.4179512675646
1999-08-25,1154.5169628867284
1999-08-26,1148.386094532175
1999-08-27,1142.221718135788
1999-08-30,1148.2094428255837
1999-08-31,1160.7465924296314
1999-09-01,1185.5282535758752
1999-09-02,1176.0320563031582
1999-09-03,1149.4207557606667
1999-09-06,1157.3668869017795
1999-09-07,1129.2433507370845
1999-09-08,1142.406991144221
1999-09-09,1147.2090867394488
1999-09-10,1159.887438484596
1999-09-13,1161.707295368664
1999-09-14,1148.8843425308964
1999-09-15,1132.3719626560762
1999-09-16,1132.8686973117888
1999-09-17,1120.3538471883307
1999-09-20,1136.884341935036
1999-09-21,1133.4161599943593
1999-09-22,1133.380515734972
1999-09-23,1133.3983375844216
1999-09-24,1133.3983375844216
1999-09-27,1100.8388123544069
1999-09-28,1074.8174092738411
1999-09-29,1093.0879163955979
1999-09-30,1095.6872803121335
1999-10-01,1111.3535426696492
1999-10-04,1105.6653856224905
1999-10-05,1086.5912478563707
1999-10-06,1087.7033001208354
1999-10-07,1104.5468241735718
1999-10-08,1098.0049344943466
1999-10-11,1110.8096555373395
1999-10-12,1148.1682835039503
1999-10-13,1151.9456129662613
1999-10-14,1163.2903934363599
1999-10-15,1148.7134277806463
1999-10-18,1142.35636947678
1999-10-19,1134.4657764614853
1999-10-20,1127.3302111808428
1999-10-21,1126.080919624845
1999-10-22,1110.7045298963149
1999-10-25,1130.048276575371
1999-10-26,1136.850462530046
1999-10-27,1142.579264331164
1999-10-28,1143.091307097206
1999-10-29,1157.6876568229325
1999-11-01,1180.166143185929
1999-11-02,1166.434540172571
1999-11-03,1142.141843841722
1999-11-04,1130.8426141080654
1999-11-05,1139.2656794647787
1999-11-08,1131.5877075392655
1999-11-09,1125.730752550735
1999-11-10,1130.072705306249
1999-11-11,1155.6633969007776
1999-11-12,1155.8272149312404
1999-11-15,1167.1688901288214
1999-11-16,1179.517319034038
1999-11-17,1184.4238976688714
1999-11-18,1199.0664553283407
1999-11-19,1204.5653267488337
1999-11-22,1252.9644289475518
1999-11-23,1257.3132323038217
1999-11-24,1237.1567861391702
1999-11-25,1236.6124436198825
1999-11-26,1177.190960241433
1999-11-29,1214.2034906262209
1999-11-30,1193.0366734686056
1999-12-01,1206.615175004937
1999-12-02,1213.4401139166523
1999-12-03,1233.7325201068916
1999-12-06,1240.0309737991263
1999-12-07,1228.3342354263807
1999-12-08,1229.277230183953
1999-12-09,1209.823778423795
1999-12-10,1211.8961094306878
1999-12-13,1238.9776565785862
1999-12-14,1236.4682361443777
1999-12-15,1240.4806811766105
1999-12-16,1218.071718002326
1999-12-17,1223.125019797156
1999-12-20,1227.8284493453966
1999-12-21,1254.3593628036597
1999-12-22,1278.8602447755716
1999-12-23,1290.0609522464576
1999-12-24,1324.513563184058
1999-12-27,1382.0837015401753
1999-12-28,1383.5712264151744
1999-12-29,1384.340414307107
1999-12-30,1389.9925856956654
1999-12-31,1389.9925856956654
2000-01-03,1388.309785955114
2000-01-04,1495.7707658348522
2000-01-05,1487.2152415851815
2000-01-06,1472.943570418194
2000-01-07,1445.6923616057168
2000-01-10,1499.6024204325972
2000-01-11,1452.8156757953043
2000-01-12,1492.0735661785334
2000-01-13,1468.8032637643823
2000-01-14,1465.322112571781
2000-01-17,1507.0229297738254
2000-01-18,1491.5762385036921
2000-01-19,1473.4053426169355
2000-01-20,1476.574262895713
2000-01-21,1494.6435715818745
2000-01-24,1511.129571964194
2000-01-25,1510.7537186031045
2000-01-26,1555.994076364134
2000-01-27,1555.122681052978
2000-01-28,1551.1571556413653
2000-01-31,1568.538991958542
2000-02-01,1574.2084852774813
2000-02-02,1569.1198349969475
2000-02-03,1568.941436146146
2000-02-04,1569.4257560045828
2000-02-07,1570.4463547729158
2000-02-08,1574.2854511421456
2000-02-09,1604.711592993683
2000-02-10,1590.5460077236125
2000-02-11,1604.0736960756149
2000-02-14,1580.5304457495795
2000-02-15,1585.5377878921663
2000-02-16,1587.9293509321787
2000-02-17,1594.0591906140073
2000-02-18,1565.448567535456
2000-02-21,1493.285962493677
2000-02-22,1480.1078516764414
2000-02-23,1476.2146243531968
2000-02-24,1483.9832538213402
2000-02-25,1478.0434363962777
2000-02-28,1478.5241009284389
2000-02-29,1491.4614272485974
2000-03-01,1527.4776306630304
2000-03-02,1502.1803924509848
2000-03-03,1504.4352954049284
2000-03-06,1481.6498930179994
2000-03-07,1474.4106168990334
2000-03-08,1473.1426803792478
2000-03-09,1504.337535991523
2000-03-10,1468.6464676596684
2000-03-13,1371.659200349837
2000-03-14,1390.894014503735
2000-03-15,1366.6105917705206
2000-03-16,1382.7486058349496
2000-03-17,1400.088115044549
2000-03-20,1354.5530896579924
2000-03-21,1432.5797538360637
2000-03-22,1436.7000870910408
2000-03-23,1519.2300374861786
2000-03-24,1508.759492478128
2000-03-27,1580.4526345933682
2000-03-28,1585.9794071401118
2000-03-29,1571.2204337474202
2000-03-30,1599.2149740273376
2000-03-31,1577.0994672069091
2000-04-03,1617.0757094413489
2000-04-04,1617.8726910625617
2000-04-05,1626.8382222604494
2000-04-06,1572.6484531522726
2000-04-07,1563.0222890121943
2000-04-10,1606.150755069345
2000-04-11,1570.6591928766227
2000-04-12,1537.5140590741482
2000-04-13,1487.9578522821075
2000-04-14,1430.0754957750014
2000-04-17,1368.8979308696057
2000-04-18,1426.8275049127478
2000-04-19,1394.446946446617
2000-04-20,1390.6089025029507
2000-04-21,1390.455104223358
2000-04-24,1341.15186491436
2000-04-25,1384.5749569664042
2000-04-26,1328.6102804464022
2000-04-27,1339.040048129288
2000-04-28,1405.6624871815375
2000-05-01,1398.2593990349135
2000-05-02,1382.773334589354
2000-05-03,1346.7687655610378
2000-05-04,1332.594351422803
2000-05-05,1381.7028865604996
2000-05-08,1354.3675655404938
2000-05-09,1364.031806528039
2000-05-10,1347.6001240565167
2000-05-11,1295.2060406254488
2000-05-12,1337.328916853324
2000-05-15,1317.8327326447566
2000-05-16,1380.3284520842076
2000-05-17,1445.3366845891064
2000-05-18,1448.7253407069577
2000-05-19,1446.3105538399627
2000-05-22,1404.9574728563182
2000-05-23,1381.1347934696114
2000-05-24,1342.6967174596662
