Date,CHINA A ONSHORE MOMENTUM
2009-07-20,707.0234089223837
2009-07-21,693.407313090781
2009-07-22,703.5568263290444
2009-07-23,713.6197708588415
2009-07-24,711.6896604092842
2009-07-27,724.4626962901149
2009-07-28,723.1949837640548
2009-07-29,681.1864064670481
2009-07-30,691.254177720835
2009-07-31,711.7200087431032
2009-08-03,716.6879046842138
2009-08-04,722.3619849942044
2009-08-05,714.1574753942873
2009-08-06,704.8159298335335
2009-08-07,680.4772925478832
2009-08-10,679.5385960550315
2009-08-11,682.135496657795
2009-08-12,655.514291308637
2009-08-13,670.2141888731746
2009-08-14,655.0838557659532
2009-08-17,609.4103906622443
2009-08-18,616.11202029806
2009-08-19,582.8219558566161
2009-08-20,607.5980179082695
2009-08-21,621.6054604853971
2009-08-24,633.7894470267557
2009-08-25,613.674494156184
2009-08-26,629.6865963705775
2009-08-27,623.2730277893091
2009-08-28,601.5204685207091
2009-08-31,554.0076430947884
2009-09-01,546.885735180172
2009-09-02,556.3387218894869
2009-09-03,594.5800066418859
2009-09-04,604.3567031133529
2009-09-07,609.4067483293175
2009-09-08,629.8206880476067
2009-09-09,640.4857088804847
2009-09-10,631.7216204642306
2009-09-11,646.1064306174786
2009-09-14,658.6554330307804
2009-09-15,664.5087563538289
2009-09-16,660.3310794478575
2009-09-17,669.9177078331095
2009-09-18,642.2199506746962
2009-09-21,646.7647410192608
2009-09-22,629.1838991209798
2009-09-23,608.4671327028867
2009-09-24,610.6934464308317
2009-09-25,599.9506919305791
2009-09-28,577.8213497953036
2009-09-29,578.5699489228759
2009-09-30,589.392588894559
2009-10-01,589.392588894559
2009-10-02,589.392588894559
2009-10-05,589.392588894559
2009-10-06,589.392588894559
2009-10-07,589.392588894559
2009-10-08,589.392588894559
2009-10-09,629.1983982041144
2009-10-12,627.8052669970679
2009-10-13,638.0542274845611
2009-10-14,646.0028918639676
2009-10-15,648.6872422785228
2009-10-16,653.4098552963513
2009-10-19,677.004168383154
2009-10-20,685.0665925506675
2009-10-21,679.8904449924933
2009-10-22,674.6560759862219
2009-10-23,690.0149853322625
2009-10-26,692.8408918270543
2009-10-27,670.2572406365696
2009-10-28,675.687151730029
2009-10-29,655.6841788681197
2009-10-30,664.0192467575037
2009-11-02,689.0644858089844
2009-11-03,696.6055627387229
2009-11-04,699.7932572840166
2009-11-05,702.8247208940859
2009-11-06,706.1231237233218
2009-11-09,708.8607196166931
2009-11-10,710.1500215756781
2009-11-11,705.6383902049876
2009-11-12,705.4385352813252
2009-11-13,709.7603529048027
2009-11-16,737.5186895657666
2009-11-17,736.5342273888346
2009-11-18,737.7522240037805
2009-11-19,739.0861585290778
2009-11-20,737.0523009679633
2009-11-23,747.7176798458415
2009-11-24,722.7547261042059
2009-11-25,743.7636844292357
2009-11-26,718.876131778955
2009-11-27,693.3286959820431
2009-11-30,722.0098712195561
2009-12-01,733.9833879116657
2009-12-02,745.6595338674232
2009-12-03,744.7758790130142
2009-12-04,738.7635752948673
2009-12-07,741.2157967948687
2009-12-08,738.4401289295461
2009-12-09,731.0378094229177
2009-12-10,734.4085413119521
2009-12-11,734.266752285527
2009-12-14,735.2927559513308
2009-12-15,735.6700582585916
2009-12-16,731.1274857082623
2009-12-17,710.3638350908265
2009-12-18,684.4315841912345
2009-12-21,686.5296148213255
2009-12-22,665.5869998139677
2009-12-23,674.3819743880978
2009-12-24,705.0060110828366
2009-12-25,703.5592707014931
2009-12-28,714.2674353063641
2009-12-29,716.7223003129127
2009-12-30,719.3416014875623
2009-12-31,721.2022874508466
2010-01-01,721.2022874508466
2010-01-04,718.1491978094856
2010-01-05,723.493028024008
2010-01-06,721.7412155064246
2010-01-07,706.7545101922633
2010-01-08,705.0143952567372
2010-01-11,700.9986355971166
2010-01-12,712.9426050306452
2010-01-13,692.4210682290643
2010-01-14,704.4592143227524
2010-01-15,709.4768711410146
2010-01-18,716.3197113213082
2010-01-19,717.4786574453568
2010-01-20,691.5603352233329
2010-01-21,686.0075293841211
2010-01-22,666.6023326929572
2010-01-25,658.5596110535208
2010-01-26,636.1347350534625
2010-01-27,630.3484480408833
2010-01-28,636.165009852024
2010-01-29,635.8557182528372
2010-02-01,621.2868890640817
2010-02-02,622.9539985193253
2010-02-03,642.7049141193413
2010-02-04,639.2708465468543
2010-02-05,620.5064366288435
2010-02-08,621.1135630132078
2010-02-09,624.8510459258662
2010-02-10,635.7463800154179
2010-02-11,638.1702534672962
2010-02-12,648.0605288614323
2010-02-15,648.0605288614323
2010-02-16,648.0605288614323
2010-02-17,648.0605288614323
2010-02-18,648.0605288614323
2010-02-19,648.0605288614323
2010-02-22,644.4594611381183
2010-02-23,643.4808869735216
2010-02-24,655.0582405244786
2010-02-25,666.2912646049717
2010-02-26,666.2943770651598
2010-03-01,674.8706945470614
2010-03-02,667.965474786168
2010-03-03,673.8385303257935
2010-03-04,655.8050351784207
2010-03-05,658.2689985482571
2010-03-08,665.126194990156
2010-03-09,670.1089198846072
2010-03-10,661.9669774830254
2010-03-11,656.6555096600488
2010-03-12,646.5540066913605
2010-03-15,634.6675757248453
2010-03-16,637.4622934291592
2010-03-17,653.8221273152985
2010-03-18,654.3011036588094
2010-03-19,661.0622889874534
2010-03-22,663.3566825760361
2010-03-23,660.5189162270949
2010-03-24,661.205058352706
2010-03-25,651.3856850553858
2010-03-26,661.1739991976972
2010-03-29,678.5476233166428
2010-03-30,683.625598741699
2010-03-31,678.7346888959568
2010-04-01,689.4040013423324
2010-04-02,696.8158511858559
2010-04-05,696.8158511858559
2010-04-06,698.2077145615547
2010-04-07,697.4735525281751
2010-04-08,688.4240881229454
2010-04-09,697.5553530651409
2010-04-12,695.0075428770576
2010-04-13,698.7104751455029
2010-04-14,705.7716462543343
2010-04-15,703.3125648542447
2010-04-16,697.8818967322147
2010-04-19,661.4227719012924
2010-04-20,665.5204421745037
2010-04-21,682.8996803323779
2010-04-22,682.0356969586517
2010-04-23,678.6932559803694
2010-04-26,677.844104196693
2010-04-27,666.7815423168777
2010-04-28,664.7029867721118
2010-04-29,646.4313793574835
2010-04-30,642.3818429385044
2010-05-03,642.3818429385044
2010-05-04,638.8877914766454
2010-05-05,643.2226409974851
2010-05-06,612.4365847924931
2010-05-07,594.1770783855268
2010-05-10,595.6713474307179
2010-05-11,585.467704036824
2010-05-12,581.4270723574654
2010-05-13,602.1333025032669
2010-05-14,601.0688585330635
2010-05-17,566.2165293385017
2010-05-18,577.3404861574645
2010-05-19,578.2742970170866
2010-05-20,569.5693130439562
2010-05-21,580.5033205572239
2010-05-24,607.5402735939176
2010-05-25,598.9043243412103
2010-05-26,598.3048271076062
2010-05-27,612.2536264325882
2010-05-28,618.8720395242168
2010-05-31,604.2210977349722
2010-06-01,593.9277111488908
2010-06-02,598.7485185123937
2010-06-03,598.142661933091
2010-06-04,599.8075019752694
2010-06-07,598.5926442606528
2010-06-08,604.7088770823356
2010-06-09,616.1859123217208
2010-06-10,619.6674870752328
2010-06-11,614.6405767590549
2010-06-14,614.6405767590549
2010-06-15,614.6405767590549
2010-06-16,614.6405767590549
2010-06-17,600.4678982230278
2010-06-18,574.8004464997468
2010-06-21,589.6166596696672
2010-06-22,591.1950392943911
2010-06-23,588.6661686192447
2010-06-24,589.6901602695415
2010-06-25,580.0540858015149
2010-06-28,568.4796042075283
2010-06-29,538.9471390885383
2010-06-30,539.6615679477705
2010-07-01,527.2482345260457
2010-07-02,517.904281926462
2010-07-05,512.4328250372079
2010-07-06,527.5730512007328
2010-07-07,537.2968567844911
2010-07-08,534.8818576657466
2010-07-09,551.9483455024564
2010-07-12,555.9260307989562
2010-07-13,549.1908848225935
2010-07-14,550.1796384878025
2010-07-15,538.6345580542367
2010-07-16,539.9368376975236
2010-07-19,551.2164493075434
2010-07-20,567.1445019548086
2010-07-21,569.1915826466176
2010-07-22,575.8955287241236
2010-07-23,576.3809042630726
2010-07-26,587.7074718477803
2010-07-27,589.829621220859
2010-07-28,603.0610756940321
2010-07-29,604.2095156443326
2010-07-30,604.1390032720833
2010-08-02,614.8636773705961
2010-08-03,605.2726754781788
2010-08-04,611.9077762346935
2010-08-05,618.037573605786
2010-08-06,631.9469730772284
2010-08-09,640.7778048055866
2010-08-10,620.28788379955
2010-08-11,625.4622764749245
2010-08-12,617.1443472255443
2010-08-13,628.1810836317616
2010-08-16,641.822538183816
2010-08-17,645.7700974405221
2010-08-18,646.9332144256125
2010-08-19,646.7410464441905
2010-08-20,630.5662952122125
2010-08-23,633.0185068147116
2010-08-24,639.1943281613419
2010-08-25,626.7522694574191
2010-08-26,630.9355380690635
2010-08-27,636.5731636044426
2010-08-30,655.7722006614752
2010-08-31,661.5748305607683
2010-09-01,654.0001688851845
2010-09-02,663.9863509617307
2010-09-03,668.2272825237318
2010-09-06,669.3525527141917
2010-09-07,672.3534140310087
2010-09-08,681.825754880344
2010-09-09,677.3329225436936
2010-09-10,689.0549658568754
2010-09-13,703.7871407555098
2010-09-14,706.8278973297828
2010-09-15,695.920698623295
2010-09-16,685.2996698191549
2010-09-17,688.8298921076255
2010-09-20,681.3229693891911
2010-09-21,680.3753858443648
2010-09-22,680.3753858443648
2010-09-23,680.3753858443648
2010-09-24,680.3753858443648
2010-09-27,703.5368779155127
2010-09-28,706.1569194464566
2010-09-29,699.3044764120127
2010-09-30,709.4691369673602
2010-10-01,709.4691369673602
2010-10-04,709.4691369673602
2010-10-05,709.4691369673602
2010-10-06,709.4691369673602
2010-10-07,709.4691369673602
2010-10-08,732.3338835833644
2010-10-11,726.1874783582562
2010-10-12,729.7518206886521
2010-10-13,728.0111610867879
2010-10-14,713.4612583389813
2010-10-15,718.0737389953384
2010-10-18,699.6505598776786
2010-10-19,725.6708476553825
2010-10-20,732.5315508915412
2010-10-21,739.8132474220321
2010-10-22,746.4335092409308
2010-10-25,768.4618236311641
2010-10-26,769.9096168282197
2010-10-27,760.5083364933939
2010-10-28,757.0969026242689
2010-10-29,766.0550348425816
2010-11-01,790.457204959989
2010-11-02,783.7798327160533
2010-11-03,769.0706308346041
2010-11-04,795.1733164298793
2010-11-05,808.5549619551109
2010-11-08,821.315650012388
2010-11-09,838.0815685370336
2010-11-10,848.3963564968757
2010-11-11,841.4417762721554
2010-11-12,794.5836363928553
2010-11-15,819.1079561988302
2010-11-16,789.9979558245454
2010-11-17,753.3145005345896
2010-11-18,767.3054031177111
2010-11-19,791.4845781523271
2010-11-22,801.4680114788515
2010-11-23,789.4457358571843
2010-11-24,812.6244308837347
2010-11-25,814.4859989064378
2010-11-26,808.7143793603651
2010-11-29,813.9203845948297
2010-11-30,794.016151709746
2010-12-01,786.9230677741272
2010-12-02,785.269469183032
2010-12-03,776.2361648442796
2010-12-06,762.6155786408347
2010-12-07,775.9434898667324
2010-12-08,775.5883282939352
2010-12-09,759.6772834203024
2010-12-10,773.2135495118283
2010-12-13,793.8489548822085
2010-12-14,802.8302689294588
2010-12-15,798.9232105551433
2010-12-16,798.08862712147
2010-12-17,795.6237592248792
2010-12-20,779.0972319129664
2010-12-21,784.7242592989461
2010-12-22,778.6727436616993
2010-12-23,764.7541470147628
2010-12-24,755.1575645436517
2010-12-27,734.6765975829688
2010-12-28,722.1991414531312
2010-12-29,737.645948266737
2010-12-30,746.0269855666502
2010-12-31,766.7550202603552
2011-01-03,766.7550202603552
2011-01-04,772.5884753562618
2011-01-05,768.6820221731082
2011-01-06,761.2504456034379
2011-01-07,751.8695356037698
2011-01-10,728.1177709326681
2011-01-11,724.2284953311453
2011-01-12,725.7777086074879
2011-01-13,732.3641894588449
2011-01-14,721.1791839890482
2011-01-17,690.2052532009416
2011-01-18,694.9023634035678
2011-01-19,715.6779487946054
2011-01-20,691.2784423026043
2011-01-21,690.9067959399183
2011-01-24,670.986804607278
2011-01-25,664.5064311759463
2011-01-26,679.2861850468859
2011-01-27,696.3207633374606
2011-01-28,708.0138003551546
2011-01-31,717.6617856325122
2011-02-01,720.3936071601374
2011-02-02,720.3936071601374
2011-02-03,720.3936071601374
2011-02-04,720.3936071601374
2011-02-07,720.3936071601374
2011-02-08,720.3936071601374
2011-02-09,710.0720906277102
2011-02-10,730.78207951647
2011-02-11,740.0497575099206
2011-02-14,758.8549262511223
2011-02-15,762.2931602240436
2011-02-16,776.9285361641927
2011-02-17,779.7777901636041
2011-02-18,771.7375549697517
2011-02-21,787.133247346939
2011-02-22,764.9180766478507
2011-02-23,770.4316845118765
2011-02-24,773.6788017562403
2011-02-25,771.9560269949468
2011-02-28,785.5345613961003
2011-03-01,787.4708696867172
2011-03-02,783.5812112319314
2011-03-03,767.1881178029071
2011-03-04,774.0172602559113
2011-03-07,782.8824793149654
2011-03-08,785.5941271121293
2011-03-09,787.6793437583295
2011-03-10,781.1345649415349
2011-03-11,778.2232640967841
2011-03-14,786.0633435020311
2011-03-15,774.8103258783121
2011-03-16,786.3383258598594
2011-03-17,772.2372195500504
2011-03-18,779.019258726812
2011-03-21,772.7807117716634
2011-03-22,770.533764108633
2011-03-23,780.7150673652092
2011-03-24,778.21997337148
2011-03-25,782.7983508554104
2011-03-28,773.5387987134371
2011-03-29,756.2249540323297
2011-03-30,757.4332532125957
2011-03-31,754.0108341121938
2011-04-01,759.1294206651883
2011-04-04,759.1294206651883
2011-04-05,759.1294206651883
2011-04-06,755.6006757095481
2011-04-07,758.2357478253286
2011-04-08,771.9028768436376
2011-04-11,769.2526926746709
2011-04-12,765.3573175677163
2011-04-13,774.0283511705186
2011-04-14,770.6954520151578
2011-04-15,768.08834279363
2011-04-18,763.4622940783221
2011-04-19,754.7701522758778
2011-04-20,764.9479643052288
2011-04-21,771.304032490806
2011-04-22,771.2771949385042
2011-04-25,759.7074121764989
2011-04-26,751.6981807421955
2011-04-27,745.4544341799829
2011-04-28,724.3376180328963
2011-04-29,739.2044424240611
2011-05-02,739.2044424240611
2011-05-03,746.6845147200249
2011-05-04,733.4378740820761
2011-05-05,734.0438747540835
2011-05-06,740.0684455770281
2011-05-09,743.9265964990186
2011-05-10,746.291344858278
2011-05-11,745.4332154473901
2011-05-12,735.8146578861296
2011-05-13,738.7237832799783
2011-05-16,732.4800932432262
2011-05-17,731.2425062439902
2011-05-18,737.1613483984778
2011-05-19,735.1289671792381
2011-05-20,736.296532485125
2011-05-23,711.5876950040471
2011-05-24,714.4675216856214
2011-05-25,708.549693375853
2011-05-26,702.4665948452348
2011-05-27,688.1502738076395
2011-05-30,685.0399417915236
2011-05-31,701.0955292007833
2011-06-01,706.1623697230713
2011-06-02,701.2443798007635
2011-06-03,710.9370102457086
2011-06-06,710.9370102457086
2011-06-07,718.5628316118991
2011-06-08,722.0374033605841
2011-06-09,706.7742291091204
2011-06-10,706.7976693452073
2011-06-13,710.6053823485623
2011-06-14,725.1473852252568
2011-06-15,718.7224318494918
2011-06-16,709.6711441228019
2011-06-17,697.4598875273527
2011-06-20,692.114727917033
2011-06-21,703.3128000651034
2011-06-22,704.6090922147623
2011-06-23,719.226236749617
2011-06-24,733.4019853480065
2011-06-27,738.3475654858187
2011-06-28,744.7860639860703
