Date,AC FAR EAST ex JAPAN IMI GROWTH
2001-11-09,539.9146290551316
2001-11-12,541.2041051474416
2001-11-13,550.4239325308006
2001-11-14,564.592003028371
2001-11-15,580.5460481735317
2001-11-16,582.9943077648965
2001-11-19,595.3199490675411
2001-11-20,581.6188366851507
2001-11-21,586.5500549135029
2001-11-22,584.0707502820335
2001-11-23,596.4198831388231
2001-11-26,606.389334014259
2001-11-27,603.5481300856371
2001-11-28,584.2976093547593
2001-11-29,580.8480461949658
2001-11-30,581.9805969661106
2001-12-03,593.1742552174695
2001-12-04,603.1473305450553
2001-12-05,627.7698811258442
2001-12-06,636.7586511777503
2001-12-07,644.3537649872851
2001-12-10,634.1476409572995
2001-12-11,634.3684074895367
2001-12-12,645.5013325773114
2001-12-13,630.0095884381644
2001-12-14,622.8485663562366
2001-12-17,611.2259339805215
2001-12-18,610.3373387490882
2001-12-19,615.206426560242
2001-12-20,623.0089020340097
2001-12-21,610.2519971444494
2001-12-24,620.1280743258748
2001-12-25,627.2486522218478
2001-12-26,628.3384917602513
2001-12-27,625.4740129222026
2001-12-28,641.9009513536848
2001-12-31,643.3152305432336
2002-01-01,643.3708652448618
2002-01-02,639.3732778404485
2002-01-03,641.6128972901623
2002-01-04,662.5186798787312
2002-01-07,677.4788525069101
2002-01-08,670.1269616480142
2002-01-09,674.3358998263415
2002-01-10,665.6831976825379
2002-01-11,655.0748871777935
2002-01-14,656.6327156198245
2002-01-15,649.5084381717833
2002-01-16,647.1616955666672
2002-01-17,650.751423318624
2002-01-18,646.9654241097423
2002-01-21,659.3377878585944
2002-01-22,656.701959590917
2002-01-23,657.5523096278733
2002-01-24,665.032019214732
2002-01-25,687.9172553421678
2002-01-28,695.1061615796409
2002-01-29,692.6179742874905
2002-01-30,681.9297912958219
2002-01-31,683.620486760822
2002-02-01,680.0913244884374
2002-02-04,673.5126370920893
2002-02-05,672.6586081445226
2002-02-06,676.0255111952399
2002-02-07,666.3853794985304
2002-02-08,667.5406413538618
2002-02-11,668.3578308704297
2002-02-12,669.6495207790167
2002-02-13,673.149113521638
2002-02-14,688.1173468941251
2002-02-15,684.4883091761818
2002-02-18,692.5894446907196
2002-02-19,680.3943007546104
2002-02-20,673.3754951278346
2002-02-21,673.4049416195498
2002-02-22,660.562613469969
2002-02-25,656.8140433311146
2002-02-26,659.504848004928
2002-02-27,676.9849385855277
2002-02-28,674.5188097477699
2002-03-01,673.2151684477636
2002-03-04,693.306600963452
2002-03-05,706.0608423722146
2002-03-06,708.3647190304335
2002-03-07,704.2898198587538
2002-03-08,704.424893591132
2002-03-11,715.3622200070614
2002-03-12,712.9422108960946
2002-03-13,705.79723052851
2002-03-14,702.6956087806738
2002-03-15,693.6434599477953
2002-03-18,699.8419632222925
2002-03-19,700.707167674856
2002-03-20,705.6073902926266
2002-03-21,700.8893429106294
2002-03-22,710.0130914466062
2002-03-25,709.1197221185028
2002-03-26,710.6102760629209
2002-03-27,716.5594738625596
2002-03-28,716.4103276054519
2002-03-29,718.8934877320384
2002-04-01,710.1613346668156
2002-04-02,711.8813529096873
2002-04-03,710.9089645616903
2002-04-04,704.8643246170968
2002-04-05,709.7017849246625
2002-04-08,706.4222571954732
2002-04-09,701.1495314588951
2002-04-10,692.7472687818342
2002-04-11,692.8918969218591
2002-04-12,703.6962817509191
2002-04-15,708.792135017894
2002-04-16,710.907183051009
2002-04-17,724.42503882611
2002-04-18,723.3902818308509
2002-04-19,722.8347214520196
2002-04-22,722.4725781729368
2002-04-23,726.7501667994107
2002-04-24,725.1658368733655
2002-04-25,707.943180620646
2002-04-26,704.5067489250291
2002-04-29,690.3250407349682
2002-04-30,691.464407317627
2002-05-01,687.8880897723476
2002-05-02,691.4540668168644
2002-05-03,683.8806518019029
2002-05-06,665.4504894462442
2002-05-07,671.3785565421202
2002-05-08,677.7526976542334
2002-05-09,676.9277292382694
2002-05-10,672.2628347944362
2002-05-13,672.0914909423108
2002-05-14,683.678864152446
2002-05-15,693.710320279341
2002-05-16,687.2710470996357
2002-05-17,685.2800791590186
2002-05-20,677.7730265212265
2002-05-21,668.0138450810406
2002-05-22,670.1542095200739
2002-05-23,665.5491656770433
2002-05-24,671.3711491119341
2002-05-27,671.7396726377706
2002-05-28,665.3811622796678
2002-05-29,656.845820805285
2002-05-30,650.8929694013074
2002-05-31,645.5937398973475
2002-06-03,645.0722078219626
2002-06-04,638.6737621445711
2002-06-05,646.6200790261961
2002-06-06,641.1762666054005
2002-06-07,627.7902843421843
2002-06-10,634.3522873135547
2002-06-11,632.4995625931742
2002-06-12,627.0984682992068
2002-06-13,633.2776192995857
2002-06-14,628.4040109425839
2002-06-17,625.4724166610304
2002-06-18,622.9819636722502
2002-06-19,602.5614284769672
2002-06-20,598.2630141040466
2002-06-21,593.8858131875055
2002-06-24,585.5864847079151
2002-06-25,587.3904078722526
2002-06-26,551.1946813739581
2002-06-27,560.9095284514577
2002-06-28,573.2634362351446
2002-07-01,568.2845744998414
2002-07-02,567.761012539997
2002-07-03,574.5085801087382
2002-07-04,587.4965383924745
2002-07-05,603.3480340597397
2002-07-08,600.5372214519396
2002-07-09,603.6025341280508
2002-07-10,599.6053525598276
2002-07-11,582.3718655302395
2002-07-12,599.2167815127025
2002-07-15,587.8542460981269
2002-07-16,578.5930009324339
2002-07-17,576.5819795900721
2002-07-18,576.2776055197173
2002-07-19,561.9097891376664
2002-07-22,549.0794104177536
2002-07-23,571.3338703338363
