Date,ACWI IMI GROWTH
2015-08-19,1709.731310094533
2015-08-20,1656.176472689125
2015-08-21,1594.7978761290308
2015-08-24,1501.9096421990564
2015-08-25,1526.7084490228933
2015-08-26,1556.693370879455
2015-08-27,1616.1210445974937
2015-08-28,1623.8670671854227
2015-08-31,1613.3483394700922
2015-09-01,1564.7164151774607
2015-09-02,1583.5641202171244
2015-09-03,1608.1536569888126
2015-09-04,1581.9969199333646
2015-09-07,1576.1760640939085
2015-09-08,1598.2711164900256
2015-09-09,1605.5530637982308
2015-09-10,1596.8109696759548
2015-09-11,1590.9296226940799
2015-09-14,1585.3070355911145
2015-09-15,1599.05348525806
2015-09-16,1615.2376640922334
2015-09-17,1615.6978118122856
2015-09-18,1591.9248489360607
2015-09-21,1612.4462829078673
2015-09-22,1594.2260393437296
2015-09-23,1586.3806227869054
2015-09-24,1555.411808269453
2015-09-25,1573.818170727054
2015-09-28,1535.6197039732274
2015-09-29,1520.5974941285572
2015-09-30,1560.8250117937448
2015-10-01,1563.276038458248
2015-10-02,1572.7844220137297
2015-10-05,1609.3267610483613
2015-10-06,1601.5847779304036
2015-10-07,1616.5778975614203
2015-10-08,1617.5179696798305
2015-10-09,1618.6379744310684
2015-10-12,1618.7494743383031
2015-10-13,1605.2195468218267
2015-10-14,1587.66994606432
2015-10-15,1619.0552326818945
2015-10-16,1625.1044264829256
2015-10-19,1635.1567345246244
2015-10-20,1627.1627683033057
2015-10-21,1619.1442681821852
2015-10-22,1657.5909931019198
2015-10-23,1696.1823296340058
2015-10-26,1694.390673009424
2015-10-27,1687.3618149096988
2015-10-28,1701.434040284745
2015-10-29,1711.7278695871512
2015-10-30,1699.3535678026026
2015-11-02,1711.1785851281093
2015-11-03,1726.958890105043
2015-11-04,1739.6540807666165
2015-11-05,1737.9793926731847
2015-11-06,1751.7241520927946
2015-11-09,1738.0630313350182
2015-11-10,1743.1592447704545
2015-11-11,1739.1858921715864
2015-11-12,1718.5337591908617
2015-11-13,1701.9093070572471
2015-11-16,1712.8996877960212
2015-11-17,1735.8787009282998
2015-11-18,1752.2773522195012
2015-11-19,1747.6820258641123
2015-11-20,1766.5153251638174
2015-11-23,1770.7627709017302
2015-11-24,1763.706574871547
2015-11-25,1775.5387716849089
2015-11-26,1778.3825270481943
2015-11-27,1777.6017970017133
2015-11-30,1774.6746075342774
2015-12-01,1783.32151874572
2015-12-02,1778.619039036102
2015-12-03,1714.929311504586
2015-12-04,1724.0504017038072
2015-12-07,1724.1401561306798
2015-12-08,1709.019121523514
2015-12-09,1683.2584600950522
2015-12-10,1686.7349042622307
2015-12-11,1651.0676840850997
2015-12-14,1642.6568208615079
2015-12-15,1669.9197398534507
2015-12-16,1688.9218250233218
2015-12-17,1695.9918340288143
2015-12-18,1673.2242951017674
2015-12-21,1667.1857614703872
2015-12-22,1668.8236206860652
2015-12-23,1698.9521534271964
2015-12-24,1689.0796842612426
2015-12-25,1688.9800170536062
2015-12-28,1685.207469839184
2015-12-29,1711.4185357999459
2015-12-30,1701.4402713233344
2015-12-31,1697.3358442741483
2016-01-01,1697.3462287300579
2016-01-04,1668.9708126398255
2016-01-05,1680.203419892017
2016-01-06,1657.507787769186
2016-01-07,1609.2507628552526
2016-01-08,1586.121271345616
2016-01-11,1585.4210545053481
2016-01-12,1595.5662076531407
