Date,EAFE VALUE
2006-01-12,6542.425705123457
2006-01-13,6509.660613468409
2006-01-16,6503.720478162952
2006-01-17,6408.64430017401
2006-01-18,6338.368750937769
2006-01-19,6412.628506630845
2006-01-20,6383.619987763779
2006-01-23,6422.829581056788
2006-01-24,6421.23889361836
2006-01-25,6456.6022420137215
2006-01-26,6522.810550790516
2006-01-27,6570.281757499329
2006-01-30,6554.100773567219
2006-01-31,6602.399731510217
2006-02-01,6614.024197386829
2006-02-02,6567.774341833455
2006-02-03,6506.485639298116
2006-02-06,6520.10591873345
2006-02-07,6511.558744151528
2006-02-08,6460.605838782941
2006-02-09,6526.993734686455
2006-02-10,6494.690350380154
2006-02-13,6493.354506751522
2006-02-14,6494.117074414154
2006-02-15,6493.680311223976
2006-02-16,6521.594339257364
2006-02-17,6524.440783704225
2006-02-20,6531.96257034583
2006-02-21,6555.954351561303
2006-02-22,6577.628250231884
2006-02-23,6639.631731132606
2006-02-24,6642.274883863355
2006-02-27,6672.761757408398
2006-02-28,6647.798883355157
2006-03-01,6660.751216457875
2006-03-02,6633.648283497389
2006-03-03,6615.081578817867
2006-03-06,6642.940998960255
2006-03-07,6556.765530698559
2006-03-08,6528.125848574797
2006-03-09,6589.453653691037
2006-03-10,6591.832858644045
2006-03-13,6665.763907732656
2006-03-14,6727.891528058313
2006-03-15,6745.472257732287
2006-03-16,6787.6621833618765
2006-03-17,6826.862822902554
2006-03-20,6859.230983184972
2006-03-21,6822.21107532398
2006-03-22,6833.04370925673
2006-03-23,6768.133924910965
2006-03-24,6806.641261145024
2006-03-27,6798.143577528495
2006-03-28,6793.857825418434
2006-03-29,6766.76744952036
2006-03-30,6885.7356610634415
2006-03-31,6829.93353434244
2006-04-03,6894.04640533884
2006-04-04,6932.487554022458
2006-04-05,6960.9707429967275
2006-04-06,6993.619604645842
2006-04-07,6931.211822361561
2006-04-10,6938.066391060901
2006-04-11,6883.2998889150595
2006-04-12,6842.070477921338
2006-04-13,6848.124135607064
2006-04-14,6848.598607970656
2006-04-17,6914.917472790554
2006-04-18,6937.958585957581
2006-04-19,7025.543355085469
2006-04-20,7041.949159222754
2006-04-21,7118.492036073019
2006-04-24,7088.1456507158255
2006-04-25,7113.043794398754
2006-04-26,7152.849355195416
2006-04-27,7182.8088664838515
2006-04-28,7171.347114622643
2006-05-01,7221.382641984919
2006-05-02,7289.640729686529
2006-05-03,7234.863663190564
2006-05-04,7283.644924971928
2006-05-05,7378.669633422588
2006-05-08,7416.929457553735
2006-05-09,7450.9885107457585
2006-05-10,7432.116739956471
2006-05-11,7406.0359411459685
2006-05-12,7293.192664021671
2006-05-15,7195.6954117274345
2006-05-16,7183.376112308785
2006-05-17,7033.897548327548
2006-05-18,6976.886075197823
2006-05-19,6923.335001457
2006-05-22,6804.579904706143
2006-05-23,6910.3907470523545
2006-05-24,6826.644825815271
2006-05-25,6869.594870373747
2006-05-26,6961.375001917047
2006-05-29,6977.031549068828
2006-05-30,6930.09755526273
2006-05-31,6917.320025370624
2006-06-01,6939.417934539011
2006-06-02,7039.408015254209
2006-06-05,6994.615690223009
2006-06-06,6806.131477242265
2006-06-07,6788.527540667644
2006-06-08,6551.419573458731
2006-06-09,6664.714320046797
2006-06-12,6604.4644858666215
2006-06-13,6413.734123633319
2006-06-14,6448.65583404144
2006-06-15,6560.453397879432
2006-06-16,6595.2911990659295
2006-06-19,6575.75087529269
2006-06-20,6594.714636043904
2006-06-21,6614.822611913086
2006-06-22,6649.897961634056
2006-06-23,6614.328129049486
2006-06-26,6614.151270648843
2006-06-27,6603.340306240442
2006-06-28,6560.217209261027
2006-06-29,6674.808439345119
2006-06-30,6907.370445740618
2006-07-03,6932.5605787482955
2006-07-04,6959.486704431987
2006-07-05,6842.690708958847
2006-07-06,6896.953675010521
2006-07-07,6942.060652534513
2006-07-10,6948.563238374384
2006-07-11,6897.091017309474
2006-07-12,6837.222584489052
2006-07-13,6762.549952778543
2006-07-14,6632.274482025151
2006-07-17,6565.09835623259
2006-07-18,6500.566878430141
2006-07-19,6628.675930756972
2006-07-20,6731.316652547384
2006-07-21,6703.929326223967
2006-07-24,6761.336818205762
2006-07-25,6791.812688658639
2006-07-26,6794.299976664638
2006-07-27,6953.97702163479
2006-07-28,7022.076143156541
2006-07-31,7011.847648286847
2006-08-01,6954.341522830352
2006-08-02,7046.7668187536865
2006-08-03,7005.322051794999
2006-08-04,7118.053008172758
2006-08-07,7016.54739516961
2006-08-08,7048.810085289981
2006-08-09,7124.545193493449
2006-08-10,7036.77678576998
2006-08-11,7021.563044588809
2006-08-14,7070.4102684488935
2006-08-15,7135.021962051678
2006-08-16,7213.282822619326
2006-08-17,7225.655211531901
2006-08-18,7204.187364694912
2006-08-21,7217.751072599563
2006-08-22,7201.548665876519
2006-08-23,7171.139731980486
2006-08-24,7161.05116811799
2006-08-25,7132.87795609193
2006-08-28,7157.778143084093
2006-08-29,7179.844405649395
2006-08-30,7230.045999458791
2006-08-31,7227.598030273518
2006-09-01,7248.501802235139
2006-09-04,7340.911468657634
2006-09-05,7298.103480201365
2006-09-06,7222.191101355458
2006-09-07,7123.24563470285
2006-09-08,7122.050944700105
2006-09-11,7071.216492354446
2006-09-12,7126.03111734197
2006-09-13,7142.925203772921
2006-09-14,7203.155143012667
2006-09-15,7177.018552889218
2006-09-18,7185.21285706236
2006-09-19,7174.0521512760215
2006-09-20,7207.393816313652
2006-09-21,7256.531000448808
2006-09-22,7205.304763067627
2006-09-25,7182.149755929469
2006-09-26,7212.319983088286
2006-09-27,7300.546869507296
2006-09-28,7290.808728153895
2006-09-29,7289.119100907297
2006-10-02,7344.521089821938
2006-10-03,7326.166233425635
2006-10-04,7342.854532011707
2006-10-05,7421.887125980224
2006-10-06,7377.335585915385
2006-10-09,7372.98213714635
2006-10-10,7384.743958640589
2006-10-11,7394.781397854514
2006-10-12,7432.195626966519
2006-10-13,7435.3822876405275
2006-10-16,7474.918625744276
2006-10-17,7414.744049729464
2006-10-18,7448.187957943958
2006-10-19,7478.038487002556
2006-10-20,7504.34256492365
2006-10-23,7505.539660713478
2006-10-24,7505.340003314859
2006-10-25,7534.976116146555
2006-10-26,7602.681725089542
2006-10-27,7626.193812723473
2006-10-30,7582.526671204162
2006-10-31,7606.54454225406
2006-11-01,7637.939360329874
2006-11-02,7607.299877608474
2006-11-03,7587.62880684439
2006-11-06,7645.893488784999
2006-11-07,7732.419910193396
2006-11-08,7699.705257438182
2006-11-09,7689.37863797234
2006-11-10,7721.068686412484
2006-11-13,7693.831796739146
2006-11-14,7711.041759874134
2006-11-15,7726.56398494161
2006-11-16,7728.757338560385
2006-11-17,7706.145347839401
2006-11-20,7659.324310618459
2006-11-21,7679.823593220367
2006-11-22,7758.220290405184
2006-11-23,7759.638455895555
2006-11-24,7766.068927001274
2006-11-27,7707.690062203408
2006-11-28,7691.384159511319
2006-11-29,7795.185090306854
2006-11-30,7839.416709734593
2006-12-01,7826.406891778857
2006-12-04,7852.391501167324
2006-12-05,7883.734112982345
2006-12-06,7927.76147406029
2006-12-07,7947.295248584534
2006-12-08,7944.028325947732
2006-12-11,7931.645530030907
2006-12-12,7974.3409113494845
2006-12-13,7998.64556091656
2006-12-14,8028.560009535448
2006-12-15,8030.454311270136
2006-12-18,8023.293065214868
2006-12-19,8014.389090134027
2006-12-20,8069.771317416856
2006-12-21,8063.9204834870325
2006-12-22,8040.721723099462
2006-12-25,8032.801731177338
2006-12-26,8028.7126103926075
2006-12-27,8099.172765184422
2006-12-28,8116.925795306325
2006-12-29,8111.741226076738
2007-01-01,8111.741226076738
2007-01-02,8236.672213599468
2007-01-03,8197.806807060397
2007-01-04,8150.990875680272
2007-01-05,8030.81725727025
2007-01-08,8028.805826241618
2007-01-09,8049.42282289061
2007-01-10,7933.395186508658
2007-01-11,7984.763741355378
2007-01-12,8072.217218565399
2007-01-15,8134.50595155965
2007-01-16,8087.85786575656
2007-01-17,8088.718329506977
2007-01-18,8092.876978170688
2007-01-19,8140.389583176895
2007-01-22,8148.358945827744
2007-01-23,8186.141824684172
2007-01-24,8225.593449811717
2007-01-25,8188.447236305411
2007-01-26,8108.231751676876
2007-01-29,8139.893565965309
2007-01-30,8175.054167307255
2007-01-31,8156.476656237528
2007-02-01,8261.659431259206
2007-02-02,8265.56769438975
2007-02-05,8231.247147848486
2007-02-06,8293.518222119721
2007-02-07,8338.442507582231
2007-02-08,8283.847221606733
2007-02-09,8310.220748072281
2007-02-12,8252.453592758606
2007-02-13,8307.240351019673
2007-02-14,8414.053748299284
2007-02-15,8453.442917379467
2007-02-16,8428.606443897143
2007-02-19,8456.743452796845
2007-02-20,8450.411315887959
2007-02-21,8394.342328973069
2007-02-22,8418.842530429087
2007-02-23,8481.233055068069
2007-02-26,8533.278837777303
2007-02-27,8426.108756895852
2007-02-28,8225.242031246773
2007-03-01,8149.598698435083
2007-03-02,8114.671680285847
2007-03-05,7960.320383763191
2007-03-06,8055.169161319513
2007-03-07,8107.880402605376
2007-03-08,8204.409088870876
2007-03-09,8207.324932377422
2007-03-12,8232.16004010181
2007-03-13,8165.150342984241
2007-03-14,7953.126744521455
2007-03-15,8076.776058662592
2007-03-16,8075.940386043099
2007-03-19,8173.699370598729
2007-03-20,8229.882978936766
2007-03-21,8250.311289087233
2007-03-22,8411.012189395702
2007-03-23,8437.492090188367
2007-03-26,8400.453322508089
2007-03-27,8388.525480336366
2007-03-28,8367.646167180625
2007-03-29,8394.821274681228
2007-03-30,8372.255907832674
2007-04-02,8392.984927960797
2007-04-03,8464.182057926311
2007-04-04,8511.429996354687
2007-04-05,8532.817673426396
2007-04-06,8526.568691719673
2007-04-09,8504.444211094
2007-04-10,8586.546633676677
2007-04-11,8589.035210501019
2007-04-12,8594.731732958031
2007-04-13,8607.67004363819
2007-04-16,8725.862698797719
2007-04-17,8748.029913284208
2007-04-18,8766.166194378102
2007-04-19,8704.044296280794
2007-04-20,8784.704782277753
2007-04-23,8767.144227640156
2007-04-24,8737.791970979824
2007-04-25,8774.323929456512
2007-04-26,8760.097848351195
2007-04-27,8745.364453510349
2007-04-30,8756.100235532545
2007-05-01,8713.766417463103
2007-05-02,8763.892714406216
2007-05-03,8774.557440245937
2007-05-04,8833.272061416996
2007-05-07,8885.79305097555
2007-05-08,8782.652111068523
2007-05-09,8819.845073515993
2007-05-10,8737.972979728625
2007-05-11,8769.703610168875
2007-05-14,8785.611707295255
2007-05-15,8815.257812240598
2007-05-16,8778.554609914814
2007-05-17,8753.856406778687
2007-05-18,8804.245639281302
2007-05-21,8811.110547086102
2007-05-22,8823.498361786287
2007-05-23,8896.12106197443
2007-05-24,8810.51960951292
2007-05-25,8783.510603078212
2007-05-28,8806.068077905116
2007-05-29,8844.565419742565
2007-05-30,8799.44462092037
2007-05-31,8887.746265114403
2007-06-01,8952.786982520956
2007-06-04,8985.829218624254
2007-06-05,8981.62272721831
2007-06-06,8900.02709115166
2007-06-07,8814.877166872298
2007-06-08,8722.384090795586
2007-06-11,8762.8242706734
2007-06-12,8700.47736920888
2007-06-13,8683.561737912098
2007-06-14,8786.459931430209
2007-06-15,8897.387407085622
2007-06-18,8913.01449959598
2007-06-19,8902.9885234816
2007-06-20,8941.89542699708
2007-06-21,8871.730463187723
2007-06-22,8840.343128681105
2007-06-25,8832.380467021952
2007-06-26,8803.26374059311
2007-06-27,8715.762576198034
2007-06-28,8811.834240703853
2007-06-29,8886.496425055075
2007-07-02,8947.317552775321
2007-07-03,8995.645595246386
2007-07-04,9018.078054174734
2007-07-05,8964.401821792406
2007-07-06,9018.913018432766
2007-07-09,9059.875899480658
2007-07-10,9043.477383251806
2007-07-11,9004.608990691815
2007-07-12,9061.986798614767
2007-07-13,9130.080046346711
2007-07-16,9147.377109109279
2007-07-17,9121.378780676496
2007-07-18,9040.603917946943
2007-07-19,9107.576189082405
2007-07-20,9060.521966404134
2007-07-23,9068.34633697051
2007-07-24,8990.56321546085
2007-07-25,8866.932084982256
2007-07-26,8688.155342441793
2007-07-27,8569.575475885686
2007-07-30,8562.071249895704
2007-07-31,8696.948908812927
2007-08-01,8553.152739978235
2007-08-02,8596.149770620974
2007-08-03,8562.75479879125
2007-08-06,8511.158177020221
2007-08-07,8586.208144153858
2007-08-08,8729.82526050936
2007-08-09,8581.863953576692
2007-08-10,8299.955776203422
2007-08-13,8423.973328669954
2007-08-14,8337.667386935143
2007-08-15,8235.056318665942
2007-08-16,8002.678771935649
2007-08-17,8110.951196379997
2007-08-20,8189.608583524988
2007-08-21,8228.667375247565
2007-08-22,8310.050747635603
2007-08-23,8394.183714858487
2007-08-24,8424.024146706832
2007-08-27,8450.238639323143
2007-08-28,8342.517104944809
2007-08-29,8331.994422158592
2007-08-30,8385.253529375545
2007-08-31,8509.693159480677
2007-09-03,8526.647333351777
2007-09-04,8550.543285549416
2007-09-05,8456.30899767766
2007-09-06,8488.183197877033
2007-09-07,8404.332296201146
2007-09-10,8333.699786235897
2007-09-11,8443.552202567975
2007-09-12,8485.038828876095
2007-09-13,8517.325650892488
2007-09-14,8481.521611810125
2007-09-17,8376.770840200668
2007-09-18,8402.932634307348
2007-09-19,8688.668605796098
2007-09-20,8738.096485249642
2007-09-21,8729.911101318765
2007-09-24,8720.230825015034
2007-09-25,8703.138203999511
2007-09-26,8730.714492945117
2007-09-27,8846.706337453437
2007-09-28,8888.056765439227
2007-10-01,8941.07833553603
2007-10-02,8966.036036470841
2007-10-03,8988.03776756377
2007-10-04,8987.717416465246
2007-10-05,9046.891042315696
2007-10-08,8979.421106721295
2007-10-09,9040.81721316679
2007-10-10,9062.73794447553
2007-10-11,9149.938899078412
2007-10-12,9116.03504856802
2007-10-15,9070.221938176455
2007-10-16,8960.719208202168
2007-10-17,8979.191023839818
2007-10-18,8996.667422874414
2007-10-19,8915.894352734906
2007-10-22,8756.925157997912
2007-10-23,8862.29770157876
2007-10-24,8825.798047690992
2007-10-25,8910.391193786843
2007-10-26,9048.169834967417
2007-10-29,9161.536832337226
2007-10-30,9137.756998311499
2007-10-31,9228.98868635784
2007-11-01,9114.87526948682
2007-11-02,9006.324885720334
2007-11-05,8918.099220441416
2007-11-06,8971.169467301896
2007-11-07,8988.31629278589
2007-11-08,8858.977171723356
2007-11-09,8739.413750311287
2007-11-12,8649.478054809315
2007-11-13,8709.218678992522
2007-11-14,8820.680345738177
2007-11-15,8718.685772816585
2007-11-16,8624.640065763208
2007-11-19,8507.94122282707
2007-11-20,8628.19704500246
2007-11-21,8457.938517232515
2007-11-22,8483.722443869321
2007-11-23,8559.538907705755
2007-11-26,8589.152084236232
2007-11-27,8584.127007876617
2007-11-28,8670.542652782173
2007-11-29,8751.732380729829
2007-11-30,8804.018148220477
2007-12-03,8782.900740440526
2007-12-04,8721.690537906263
2007-12-05,8785.815253772183
2007-12-06,8828.488685107899
2007-12-07,8903.762017884726
2007-12-10,8962.134642097366
2007-12-11,8944.038807023473
2007-12-12,8929.650902584357
2007-12-13,8672.779042362672
2007-12-14,8582.566095757531
2007-12-17,8386.000110716868
2007-12-18,8396.684866284522
2007-12-19,8345.100353081722
2007-12-20,8345.555860013978
2007-12-21,8441.82887392597
2007-12-24,8461.459971461734
2007-12-25,8490.267168582855
2007-12-26,8543.709131932512
2007-12-27,8574.040545298252
2007-12-28,8598.828765398806
2007-12-31,8594.840645977823
2008-01-01,8594.840645977823
2008-01-02,8602.35178534167
2008-01-03,8592.349807983976
2008-01-04,8454.886582908144
2008-01-07,8401.376601686095
2008-01-08,8405.176715722999
2008-01-09,8345.17453506074
2008-01-10,8285.988817654008
2008-01-11,8275.70732133803
2008-01-14,8340.12155696876
2008-01-15,8157.6682220517005
2008-01-16,7972.113516514284
2008-01-17,7973.006899131413
2008-01-18,7853.048244437067
2008-01-21,7403.347112358071
2008-01-22,7423.231173112703
2008-01-23,7318.1756620966
2008-01-24,7705.505908274334
2008-01-25,7792.824727346602
2008-01-28,7721.519970938907
2008-01-29,7822.591776079496
2008-01-30,7764.171670829178
2008-01-31,7797.885699504133
2008-02-01,7900.434995462327
2008-02-04,7944.713983121546
2008-02-05,7680.501062396556
2008-02-06,7616.515291123734
2008-02-07,7474.877523008128
2008-02-08,7462.607889037929
2008-02-11,7393.366381767141
2008-02-12,7599.220994721568
2008-02-13,7563.434590962652
2008-02-14,7646.891631887249
2008-02-15,7567.381916124344
2008-02-18,7644.95206063249
2008-02-19,7730.07688280972
2008-02-20,7548.437750854805
2008-02-21,7678.160461429349
2008-02-22,7626.582443485226
2008-02-25,7772.767848660171
2008-02-26,7892.669712595883
2008-02-27,8003.8461719048555
2008-02-28,7910.982935667671
2008-02-29,7807.896317029306
2008-03-03,7659.5298568723865
2008-03-04,7581.394199002937
2008-03-05,7677.647914179726
2008-03-06,7644.219619274197
2008-03-07,7516.302942236828
2008-03-10,7456.923112451992
2008-03-11,7539.567759440288
2008-03-12,7727.372792227924
2008-03-13,7621.6010136772875
2008-03-14,7534.619146548772
2008-03-17,7301.5958489550285
2008-03-18,7528.1539606456745
2008-03-19,7485.932285606925
2008-03-20,7400.3452827728715
2008-03-21,7436.078586115
2008-03-24,7414.731153552667
2008-03-25,7744.004915526779
2008-03-26,7786.493633413606
2008-03-27,7829.166288405141
2008-03-28,7802.139064080476
2008-03-31,7764.931950442929
2008-04-01,7863.42585130404
2008-04-02,8044.026929638029
2008-04-03,8049.588517634125
2008-04-04,8097.874861948626
2008-04-07,8135.320575066135
2008-04-08,8057.943930225702
2008-04-09,8009.185752873598
2008-04-10,7993.80878106043
2008-04-11,7964.979820955426
2008-04-14,7869.467506650246
2008-04-15,7884.654477639934
2008-04-16,8075.766329860839
2008-04-17,8063.241777680408
2008-04-18,8124.977556610585
2008-04-21,8199.776319989662
2008-04-22,8156.229170285478
2008-04-23,8138.859555466248
2008-04-24,8053.656244618251
2008-04-25,8161.055834949645
2008-04-28,8241.232126251842
2008-04-29,8231.153247516217
2008-04-30,8226.206175095649
2008-05-01,8161.27658895334
2008-05-02,8301.720710609135
2008-05-05,8323.191673073115
2008-05-06,8311.929334609356
2008-05-07,8304.200307258156
2008-05-08,8292.474965315732
2008-05-09,8186.239386807783
2008-05-12,8237.138466394837
2008-05-13,8213.472514593186
2008-05-14,8228.105144237024
2008-05-15,8285.792190771383
2008-05-16,8381.011603781062
2008-05-19,8410.261191569276
2008-05-20,8355.750779905304
2008-05-21,8314.394004896534
2008-05-22,8317.354541618812
2008-05-23,8249.238353542973
2008-05-26,8184.256665094854
2008-05-27,8159.715157035531
2008-05-28,8126.376452268388
2008-05-29,8132.685912243738
2008-05-30,8193.422945676726
2008-06-02,8135.037560407513
2008-06-03,8102.263815509824
2008-06-04,8067.703249859729
2008-06-05,8088.978629657353
2008-06-06,8056.220030099083
2008-06-09,7957.167754266149
2008-06-10,7771.684641082459
2008-06-11,7718.327677239418
2008-06-12,7647.372182449597
2008-06-13,7671.739264754101
2008-06-16,7729.773221706142
2008-06-17,7778.378348755887
2008-06-18,7693.18477598118
2008-06-19,7572.592115265478
2008-06-20,7512.12340712043
2008-06-23,7425.944935535065
2008-06-24,7440.239244030632
2008-06-25,7499.727237610803
2008-06-26,7436.610013136499
2008-06-27,7388.134647282519
2008-06-30,7411.47503609462
2008-07-01,7283.741951659059
2008-07-02,7286.801726009166
2008-07-03,7279.418999746589
2008-07-04,7204.727141025922
2008-07-07,7251.697076405791
2008-07-08,7139.357586014758
2008-07-09,7264.743042534676
2008-07-10,7187.656864304563
2008-07-11,7085.733230247436
2008-07-14,7078.608196354304
2008-07-15,6947.4132210594225
2008-07-16,6929.74830047908
2008-07-17,7126.021875722755
2008-07-18,7210.348398137478
2008-07-21,7272.996658838312
2008-07-22,7259.530140602375
2008-07-23,7377.48034847825
2008-07-24,7357.804907685417
2008-07-25,7251.811750507861
2008-07-28,7182.270417739225
2008-07-29,7080.964688904005
2008-07-30,7182.9321969697685
2008-07-31,7195.293196310531
2008-08-01,7102.738772306587
2008-08-04,7033.036946895484
2008-08-05,7149.584651653081
2008-08-06,7222.008759973435
2008-08-07,7168.145870387591
2008-08-08,7080.809275053022
2008-08-11,7199.045518628473
2008-08-12,7158.755621316577
2008-08-13,6958.064902751467
2008-08-14,6961.214889742781
2008-08-15,6910.329805410697
2008-08-18,6933.8341658067975
2008-08-19,6737.079425037255
2008-08-20,6758.510463780871
2008-08-21,6760.659521858432
2008-08-22,6810.337215271082
2008-08-25,6818.032181387262
2008-08-26,6753.81144591504
2008-08-27,6777.395317408433
2008-08-28,6872.222575822635
2008-08-29,6955.854555272157
2008-09-01,6862.049725035034
2008-09-02,6871.299863278648
2008-09-03,6811.716881464559
2008-09-04,6632.955817021585
2008-09-05,6455.088136211449
2008-09-08,6688.9895667993715
2008-09-09,6626.774547907376
2008-09-10,6558.448321059504
2008-09-11,6430.288156947567
2008-09-12,6598.173121711419
2008-09-15,6389.49040001099
2008-09-16,6145.206981934923
2008-09-17,6060.821578514592
2008-09-18,6015.36066488596
2008-09-19,6557.080317236965
2008-09-22,6587.868871681392
2008-09-23,6524.984289838323
2008-09-24,6494.501366745267
2008-09-25,6594.500138662022
2008-09-26,6490.722133490474
2008-09-29,6134.687460015722
2008-09-30,5992.5728383338965
2008-10-01,6072.501634427245
2008-10-02,5957.844066272372
2008-10-03,6066.580755090076
2008-10-06,5590.851977634727
2008-10-07,5540.827583139559
2008-10-08,5181.4611750313525
2008-10-09,5126.353546690306
2008-10-10,4642.374696350054
2008-10-13,5000.361412297534
2008-10-14,5300.260852992815
2008-10-15,5056.023221177959
2008-10-16,4688.465151286336
2008-10-17,4863.162580481098
2008-10-20,5037.5317342494345
2008-10-21,5046.2610450689535
2008-10-22,4715.93815423232
2008-10-23,4691.045124000512
2008-10-24,4405.16085550189
2008-10-27,4122.282428853899
2008-10-28,4191.716288218981
2008-10-29,4638.650106775485
2008-10-30,4812.323622499528
2008-10-31,4760.05308464074
2008-11-03,4817.333216127093
2008-11-04,5100.336436105261
2008-11-05,5151.969106459753
2008-11-06,4784.325617135025
2008-11-07,4784.4525669483455
2008-11-10,4856.261546152639
2008-11-11,4594.202007111158
2008-11-12,4488.243308758003
2008-11-13,4402.286552427298
2008-11-14,4474.326844413718
2008-11-17,4389.427949815812
2008-11-18,4370.187468643615
2008-11-19,4226.867714446275
2008-11-20,4046.163371220427
2008-11-21,4012.3904014919353
2008-11-24,4317.67910133176
2008-11-25,4469.687795168963
2008-11-26,4438.769516095862
2008-11-27,4531.035529438246
2008-11-28,4549.489387264878
2008-12-01,4333.093462773165
2008-12-02,4350.836488628315
2008-12-03,4369.935829666051
2008-12-04,4361.415642296984
2008-12-05,4225.025297909122
2008-12-08,4561.673380021318
2008-12-09,4619.341181928042
2008-12-10,4684.843421684863
2008-12-11,4759.897479282533
2008-12-12,4607.6720843276
2008-12-15,4734.973102497138
2008-12-16,4755.357880246637
2008-12-17,4900.670324996049
2008-12-18,4910.20419084197
2008-12-19,4754.591227281495
2008-12-22,4696.137473091255
2008-12-23,4689.016378150866
2008-12-24,4648.640914201772
2008-12-25,4668.51170905825
2008-12-26,4692.2700402721675
2008-12-29,4791.4369463666235
2008-12-30,4840.239130417029
2008-12-31,4805.726048240854
2009-01-01,4805.726048240854
2009-01-02,4931.282725110847
2009-01-05,4919.6508622909205
2009-01-06,4918.434815549974
2009-01-07,4996.465989772899
2009-01-08,4947.882299070991
2009-01-09,4889.818032718829
2009-01-12,4810.671466848067
2009-01-13,4626.5387885666105
2009-01-14,4492.396033477659
2009-01-15,4352.608867490725
2009-01-16,4445.421517276923
2009-01-19,4351.978317324528
2009-01-20,4193.930890972242
2009-01-21,4168.039810219438
2009-01-22,4157.743198901656
2009-01-23,4054.1920211252145
2009-01-26,4224.6960471366065
2009-01-27,4309.01041303786
2009-01-28,4456.84023214221
2009-01-29,4383.84211046155
2009-01-30,4270.907481238603
2009-02-02,4163.933188990016
2009-02-03,4264.317151210726
2009-02-04,4358.914398978914
2009-02-05,4324.528977137261
2009-02-06,4399.495347458177
2009-02-09,4465.238565245929
2009-02-10,4356.770275691821
2009-02-11,4317.422845907292
2009-02-12,4208.965622729249
2009-02-13,4243.7932289294595
2009-02-16,4162.738335838894
2009-02-17,3989.124196121198
2009-02-18,3947.4372954136043
2009-02-19,3981.4624471259485
2009-02-20,3833.978455407835
2009-02-23,3813.434147383025
2009-02-24,3751.611845657541
2009-02-25,3762.7523144858833
2009-02-26,3843.9309941498104
2009-02-27,3790.7894723969457
2009-03-02,3588.2151933950295
2009-03-03,3524.942001444853
2009-03-04,3609.8953229071376
2009-03-05,3512.0326886978737
2009-03-06,3455.4517772957133
2009-03-09,3389.3814446396395
2009-03-10,3553.1862653107014
2009-03-11,3608.102792717449
2009-03-12,3608.0629765338613
2009-03-13,3700.5853561896743
2009-03-16,3829.6557866986304
2009-03-17,3843.089153169332
2009-03-18,3880.923019766722
2009-03-19,4101.819138377293
2009-03-20,4038.627150169774
2009-03-23,4186.030520320952
2009-03-24,4202.199510675013
2009-03-25,4230.050983147984
2009-03-26,4268.320152199966
2009-03-27,4192.860219184194
2009-03-30,3978.257653042586
2009-03-31,4059.5902124160452
2009-04-01,4144.958133249352
2009-04-02,4429.516436107228
2009-04-03,4427.114769148917
2009-04-06,4401.839699680305
2009-04-07,4337.298735508614
2009-04-08,4314.738758337232
2009-04-09,4446.836780351292
2009-04-10,4461.853359724494
2009-04-13,4503.025088389531
2009-04-14,4568.874506519062
2009-04-15,4509.73251738743
2009-04-16,4574.00442124546
2009-04-17,4640.521092929929
2009-04-20,4489.085859042452
2009-04-21,4444.676195059765
2009-04-22,4519.426489752574
2009-04-23,4539.79579932346
2009-04-24,4659.9386600834405
2009-04-27,4647.172618479921
2009-04-28,4534.735075905371
2009-04-29,4658.77812413866
2009-04-30,4760.634083757571
2009-05-01,4761.862466586988
2009-05-04,4866.1068848730165
2009-05-05,4917.088832936945
2009-05-06,4960.466479730643
2009-05-07,5028.91030432743
2009-05-08,5125.881842793418
2009-05-11,5120.094690489797
2009-05-12,5090.9731868798235
2009-05-13,4967.197290364406
2009-05-14,4924.119788805265
2009-05-15,4983.559360488689
2009-05-18,5023.905755452617
2009-05-19,5159.708474930532
2009-05-20,5239.971571292728
2009-05-21,5149.173130556526
2009-05-22,5197.918515346187
2009-05-25,5202.670677877935
2009-05-26,5240.8832997405
2009-05-27,5282.099500709637
2009-05-28,5220.625543730757
2009-05-29,5321.116272018744
2009-06-01,5474.6658155516425
2009-06-02,5515.918480576579
2009-06-03,5411.733294210458
2009-06-04,5380.968075615599
2009-06-05,5350.410264328202
2009-06-08,5277.119171488261
2009-06-09,5335.278723087883
2009-06-10,5416.575912668382
2009-06-11,5480.658176150878
2009-06-12,5457.1177361860355
2009-06-15,5296.941192343006
2009-06-16,5262.3932194911085
2009-06-17,5196.268404662904
2009-06-18,5218.211836672293
2009-06-19,5275.241794282489
2009-06-22,5161.664709007504
2009-06-23,5124.6713486359795
2009-06-24,5231.431347885135
2009-06-25,5188.737109831246
2009-06-26,5253.181059862988
2009-06-29,5295.834441949924
2009-06-30,5267.302770633283
2009-07-01,5342.849899079509
2009-07-02,5207.983807263906
2009-07-03,5200.0650346048515
2009-07-06,5127.081083784245
2009-07-07,5108.050930669049
2009-07-08,5012.2506487297
2009-07-09,5048.834539869131
2009-07-10,5009.906333757235
2009-07-13,5044.458016513053
2009-07-14,5136.9312519438945
2009-07-15,5280.161971613563
2009-07-16,5326.295866559388
2009-07-17,5340.040539817565
2009-07-20,5428.081606931406
2009-07-21,5502.268518174749
2009-07-22,5508.792984580101
2009-07-23,5594.713335657283
2009-07-24,5605.524736369648
2009-07-27,5653.790938148425
2009-07-28,5625.326475176529
2009-07-29,5615.609464573356
2009-07-30,5719.796677385225
2009-07-31,5775.953260576881
2009-08-03,5944.52937128569
