Date,EUROPE VALUE
2012-02-20,6022.6343996117475
2012-02-21,5997.763682354263
2012-02-22,5919.9813688662325
2012-02-23,5928.72266376337
2012-02-24,6022.116423084946
2012-02-27,5968.5756467348665
2012-02-28,5984.638620971248
2012-02-29,5960.389374268657
2012-03-01,6008.737070169459
2012-03-02,5959.021009714864
2012-03-05,5932.077511787111
2012-03-06,5716.521061444036
2012-03-07,5743.696949227275
2012-03-08,5893.547886008338
2012-03-09,5846.659281707963
2012-03-12,5834.544274642637
2012-03-13,5936.139889162293
2012-03-14,5938.19820232947
2012-03-15,5967.229703399105
2012-03-16,6041.01130767989
2012-03-19,6079.026362709371
2012-03-20,6007.994718491675
2012-03-21,5977.598334115019
2012-03-22,5909.8886924380695
2012-03-23,5939.797895372578
2012-03-26,6011.753986366819
2012-03-27,5974.82210034677
2012-03-28,5893.3689882337
2012-03-29,5798.007576470933
2012-03-30,5867.356623980561
2012-04-02,5933.064873533969
2012-04-03,5866.418856125488
2012-04-04,5653.087152166998
2012-04-05,5633.983641241663
2012-04-06,5633.983641241663
2012-04-09,5637.967988505638
2012-04-10,5490.337821049611
2012-04-11,5551.545925492788
2012-04-12,5607.754309723937
2012-04-13,5474.290345316307
2012-04-16,5468.811664292407
2012-04-17,5637.019158896673
2012-04-18,5568.939273276156
2012-04-19,5523.773665596246
2012-04-20,5593.1658839302645
2012-04-23,5432.246815249528
2012-04-24,5539.618269501219
2012-04-25,5591.085602217679
2012-04-26,5613.098591344733
2012-04-27,5681.43024589219
2012-04-30,5626.353918281228
2012-05-01,5645.555810663048
2012-05-02,5569.34283547583
2012-05-03,5563.297119852677
2012-05-04,5469.840226982607
2012-05-07,5501.395180540697
2012-05-08,5406.529573057327
2012-05-09,5356.724738252238
2012-05-10,5424.379005123826
2012-05-11,5426.194836442067
2012-05-14,5270.649874791647
2012-05-15,5195.4932406671705
2012-05-16,5151.240001234789
2012-05-17,5072.164406894162
2012-05-18,5044.7789969398345
2012-05-21,5087.918993035373
2012-05-22,5194.184084409683
2012-05-23,5008.066516460207
2012-05-24,5069.751363034805
2012-05-25,5057.091847877891
2012-05-28,5049.417437304049
2012-05-29,5066.975187637433
2012-05-30,4939.163240561775
2012-05-31,4916.594937249092
2012-06-01,4847.860304309864
2012-06-04,4896.27139162582
2012-06-05,4897.936985174616
2012-06-06,5035.61620698081
2012-06-07,5104.489941212198
2012-06-08,5061.297340880399
2012-06-11,5072.083805109454
2012-06-12,5085.130601084542
2012-06-13,5122.699625535023
2012-06-14,5127.796326110067
2012-06-15,5210.162987348981
2012-06-18,5171.352245624715
2012-06-19,5311.162254486142
2012-06-20,5363.45557466738
2012-06-21,5289.666862751577
2012-06-22,5234.912773860116
2012-06-25,5115.96798864097
2012-06-26,5101.462265548049
2012-06-27,5177.735721654632
2012-06-28,5141.537449122127
2012-06-29,5401.436216893242
2012-07-02,5431.609745053541
2012-07-03,5489.7024156167345
2012-07-04,5439.898473674144
2012-07-05,5362.272817931414
2012-07-06,5263.303967863703
2012-07-09,5246.096726098372
2012-07-10,5266.974284254223
2012-07-11,5291.899792926842
2012-07-12,5207.016784544167
2012-07-13,5295.491329316667
2012-07-16,5300.536987762603
2012-07-17,5269.968115709019
2012-07-18,5346.754770310871
2012-07-19,5388.9240762353775
2012-07-20,5235.6239220529305
2012-07-23,5086.248354126289
2012-07-24,5025.774754736601
2012-07-25,5052.356354719632
2012-07-26,5255.013707369224
2012-07-27,5370.371197694864
2012-07-30,5417.975814180665
2012-07-31,5397.721155949022
2012-08-01,5414.822262976237
2012-08-02,5266.338137812135
2012-08-03,5513.008646255429
2012-08-06,5582.806431643287
2012-08-07,5657.8755693543435
2012-08-08,5645.398943672691
2012-08-09,5636.512728233635
2012-08-10,5632.47068655782
2012-08-13,5630.208007601389
2012-08-14,5654.980073737835
2012-08-15,5637.795424720804
2012-08-16,5713.618096819587
2012-08-17,5729.361648440107
2012-08-20,5713.909182481022
2012-08-21,5807.371008504103
2012-08-22,5735.932462953348
2012-08-23,5745.368586797694
2012-08-24,5715.906635274291
2012-08-27,5746.991687832387
2012-08-28,5731.764918006215
2012-08-29,5699.497380454572
2012-08-30,5634.982113512973
2012-08-31,5721.445615430794
2012-09-03,5752.591145045461
2012-09-04,5681.993713554025
2012-09-05,5694.724832288011
2012-09-06,5865.615828550292
2012-09-07,5990.392736717078
2012-09-10,5979.573840752416
2012-09-11,6050.877755089342
2012-09-12,6099.750469335067
2012-09-13,6089.587369818505
2012-09-14,6294.9780311255845
2012-09-17,6263.740975705135
2012-09-18,6167.240107796538
2012-09-19,6197.483079545868
2012-09-20,6120.794183681232
2012-09-21,6180.912716959381
2012-09-24,6122.066541475552
2012-09-25,6168.6405695259
2012-09-26,5970.705701103115
2012-09-27,6007.616777077406
2012-09-28,5917.316444865386
2012-10-01,6022.880873599461
2012-10-02,6016.182003514985
2012-10-03,6002.831705424116
2012-10-04,6035.9895072682875
2012-10-05,6133.352728542822
2012-10-08,6025.35929702757
2012-10-09,5962.743556322809
2012-10-10,5938.120431177668
2012-10-11,6010.480600973462
2012-10-12,5982.814532331139
2012-10-15,5999.897304913866
2012-10-16,6146.916020670783
2012-10-17,6249.134877556539
2012-10-18,6256.736158635977
2012-10-19,6161.497541081056
2012-10-22,6158.505058343651
2012-10-23,6004.512257949641
2012-10-24,6024.264671525254
2012-10-25,6015.168059748048
2012-10-26,6008.637123362302
2012-10-29,5962.233240153933
2012-10-30,6069.3623082387385
2012-10-31,6039.080246163047
2012-11-01,6118.159999489177
2012-11-02,6092.545196736028
2012-11-05,6010.999269320342
2012-11-06,6064.6008826406805
2012-11-07,5948.216937924488
2012-11-08,5924.639533559514
2012-11-09,5894.102305965017
2012-11-12,5882.026659488922
2012-11-13,5909.062721304076
2012-11-14,5864.585505035133
2012-11-15,5849.16939237264
2012-11-16,5729.217754630925
2012-11-19,5919.317516326097
2012-11-20,5922.3102209083845
2012-11-21,5956.214805738221
2012-11-22,6013.783491954163
2012-11-23,6089.41514644648
2012-11-26,6051.752113400606
2012-11-27,6044.2383924906735
2012-11-28,6037.481441086664
2012-11-29,6152.16398733219
2012-11-30,6153.263125515678
2012-12-03,6185.374883292919
2012-12-04,6200.477451927802
2012-12-05,6220.911911574194
2012-12-06,6222.161090684548
2012-12-07,6193.964123438935
2012-12-10,6189.328457505797
2012-12-11,6263.644922626379
2012-12-12,6306.152710287773
2012-12-13,6317.478616426148
2012-12-14,6315.750068299399
2012-12-17,6345.980789646542
2012-12-18,6403.091324298166
2012-12-19,6460.252457494589
2012-12-20,6449.791520622908
2012-12-21,6409.006676467963
2012-12-24,6409.595338912473
2012-12-25,6409.595338912473
2012-12-26,6418.581198758175
2012-12-27,6429.621221256258
2012-12-28,6377.614916718174
2012-12-31,6381.097865948867
2013-01-01,6381.097865948867
2013-01-02,6557.890814306148
2013-01-03,6518.4918571114695
2013-01-04,6523.100939243594
2013-01-07,6534.035473216523
2013-01-08,6508.386024828138
2013-01-09,6557.626127302239
2013-01-10,6641.786907763928
2013-01-11,6699.619503045541
2013-01-14,6689.891220389934
2013-01-15,6662.587913431915
2013-01-16,6623.084428074165
2013-01-17,6685.764421374033
2013-01-18,6639.125139611227
2013-01-21,6675.298760957076
2013-01-22,6644.065774030686
2013-01-23,6638.09647793753
2013-01-24,6713.880511619108
2013-01-25,6779.46420894511
2013-01-28,6776.4450022511555
2013-01-29,6816.869868592913
2013-01-30,6827.326905031633
2013-01-31,6781.419057267645
2013-02-01,6833.596824037225
2013-02-04,6629.145530613721
2013-02-05,6660.631216898588
2013-02-06,6628.623271609745
2013-02-07,6532.091585374277
2013-02-08,6615.715526814935
2013-02-11,6596.6102791600315
2013-02-12,6676.9984102456465
2013-02-13,6680.846003625179
2013-02-14,6604.367211242765
2013-02-15,6581.840770939456
2013-02-18,6575.75747738557
2013-02-19,6642.799296392871
2013-02-20,6599.457639763597
2013-02-21,6411.146299540545
2013-02-22,6470.675981991796
2013-02-25,6511.875841769898
2013-02-26,6319.866265020453
2013-02-27,6416.273870049924
2013-02-28,6454.2468700083
2013-03-01,6375.95137124068
2013-03-04,6380.718440963039
2013-03-05,6513.943444315396
2013-03-06,6499.070827130976
2013-03-07,6535.927371506558
2013-03-08,6572.735937324106
2013-03-11,6567.872075209078
2013-03-12,6566.4524248414
2013-03-13,6519.003309068256
2013-03-14,6619.230170369019
2013-03-15,6622.948533051425
2013-03-18,6542.331628037205
2013-03-19,6467.9863338469595
2013-03-20,6539.899970629589
2013-03-21,6499.725237192826
2013-03-22,6525.273072972477
2013-03-25,6419.52766207837
2013-03-26,6412.200212068558
2013-03-27,6335.693390868599
2013-03-28,6373.060564493197
2013-03-29,6373.060564493197
2013-04-01,6381.117348707268
2013-04-02,6463.919830059632
2013-04-03,6378.735936487417
2013-04-04,6337.002237319245
2013-04-05,6343.217839429547
2013-04-08,6336.385509491775
2013-04-09,6401.630949679792
2013-04-10,6543.510585295489
2013-04-11,6601.118982279842
2013-04-12,6526.014226869118
2013-04-15,6475.4229491755095
2013-04-16,6454.120651081664
2013-04-17,6307.240129671359
2013-04-18,6309.318895141661
2013-04-19,6349.299548033297
2013-04-22,6355.303900061173
2013-04-23,6507.663622888069
2013-04-24,6567.5813895065585
2013-04-25,6626.499177503318
2013-04-26,6612.880562384786
2013-04-29,6700.508490744513
2013-04-30,6735.29677895203
2013-05-01,6742.52222208001
2013-05-02,6704.911923470371
2013-05-03,6811.356005375771
2013-05-06,6777.3645386881035
2013-05-07,6832.390421514794
2013-05-08,6920.386538280023
2013-05-09,6875.730924523429
2013-05-10,6840.836898778212
2013-05-13,6822.329718287765
2013-05-14,6844.934864376642
2013-05-15,6840.630694805849
2013-05-16,6864.963291599168
2013-05-17,6853.625047357966
2013-05-20,6900.666717803139
2013-05-21,6906.45399142812
2013-05-22,6930.759371400235
2013-05-23,6793.33580379709
2013-05-24,6782.767369292941
2013-05-27,6821.1036283406675
2013-05-28,6874.708758355454
2013-05-29,6815.677583875015
2013-05-30,6890.473282202853
2013-05-31,6778.960074936753
2013-06-03,6771.448106421552
2013-06-04,6813.787925406806
2013-06-05,6714.6797856554185
2013-06-06,6684.137332428382
2013-06-07,6784.765995131949
2013-06-10,6759.017666155511
2013-06-11,6721.297840895807
2013-06-12,6708.819927837053
2013-06-13,6692.277929148288
2013-06-14,6729.1554059886
2013-06-17,6790.441988558116
2013-06-18,6815.047507553395
2013-06-19,6782.638963304167
2013-06-20,6469.994411772772
2013-06-21,6370.2756103623005
2013-06-24,6259.612709735368
2013-06-25,6333.449849172377
2013-06-26,6402.965895580662
2013-06-27,6432.602757407718
2013-06-28,6401.76937168155
2013-07-01,6490.343678253306
2013-07-02,6461.134976243958
2013-07-03,6382.391042081167
2013-07-04,6509.864024696897
2013-07-05,6371.145798041354
2013-07-08,6490.934335334123
2013-07-09,6501.852193229442
2013-07-10,6539.981994689814
2013-07-11,6672.234631115943
2013-07-12,6667.791455113915
2013-07-15,6701.6547369136615
2013-07-16,6712.433132958202
2013-07-17,6736.808311077886
2013-07-18,6816.443673725476
2013-07-19,6849.088658530425
2013-07-22,6902.08918870637
2013-07-23,6918.458610113413
2013-07-24,6975.831293253928
2013-07-25,6940.558123942965
2013-07-26,6942.177030375838
2013-07-29,6929.146587074432
2013-07-30,6923.579583821786
2013-07-31,6934.5637071127
2013-08-01,6986.7531832622135
2013-08-02,7016.025547122849
2013-08-05,6993.978528187302
2013-08-06,6976.531302683088
2013-08-07,6982.0061306237985
2013-08-08,7070.299053847224
2013-08-09,7107.805371310972
2013-08-12,7081.792874958838
2013-08-13,7095.307259041533
2013-08-14,7132.407445055625
2013-08-15,7058.1718789323695
2013-08-16,7136.936797441046
2013-08-19,7087.275907430249
2013-08-20,7053.7494244038335
2013-08-21,6986.83291930666
2013-08-22,7046.168591933396
2013-08-23,7113.083404729195
2013-08-26,7087.456076592631
2013-08-27,6963.974819022813
2013-08-28,6947.374058288599
2013-08-29,6942.9306968785295
2013-08-30,6849.066190452111
2013-09-02,6982.333509054917
2013-09-03,6941.410145163029
2013-09-04,6992.235003797797
2013-09-05,7024.722220548736
2013-09-06,7086.522965975408
2013-09-09,7134.997550088232
2013-09-10,7239.607266927147
2013-09-11,7295.980147001654
2013-09-12,7302.227517519933
2013-09-13,7286.113998274779
2013-09-16,7380.084504983692
2013-09-17,7336.080864401798
2013-09-18,7365.903384787754
2013-09-19,7499.910544097061
2013-09-20,7454.335563052997
2013-09-23,7410.394113809724
2013-09-24,7435.724962886928
2013-09-25,7450.912672910592
2013-09-26,7438.706554426302
2013-09-27,7449.742015021039
2013-09-30,7394.425850805053
2013-10-01,7462.634564863602
2013-10-02,7472.870325023448
2013-10-03,7459.736756822439
2013-10-04,7474.40166069682
2013-10-07,7447.877986678376
2013-10-08,7409.179360116042
2013-10-09,7348.287771254739
2013-10-10,7488.266701600328
2013-10-11,7535.147853641765
2013-10-14,7573.373084885154
2013-10-15,7607.240399876812
2013-10-16,7639.4754724148315
2013-10-17,7730.744768907325
2013-10-18,7791.977049947188
2013-10-21,7796.540767641388
2013-10-22,7879.3491396555955
2013-10-23,7820.393159249337
2013-10-24,7879.275344036641
2013-10-25,7866.839023778701
2013-10-28,7833.9960465323375
2013-10-29,7883.120254833394
2013-10-30,7888.14675275299
2013-10-31,7818.010688517064
2013-11-01,7745.048962175704
2013-11-04,7790.089655978885
2013-11-05,7748.872586157516
2013-11-06,7817.8333459636915
2013-11-07,7726.931682777442
2013-11-08,7695.094118286387
2013-11-11,7747.5054684256
2013-11-12,7721.863122339698
2013-11-13,7666.556037784453
2013-11-14,7754.066032787502
2013-11-15,7787.023546198136
2013-11-18,7865.759523630632
2013-11-19,7802.64222836602
2013-11-20,7779.735042645433
2013-11-21,7779.276967013061
2013-11-22,7824.277613124134
2013-11-25,7833.015370458218
2013-11-26,7817.8546840465315
2013-11-27,7862.239663547968
2013-11-28,7906.6031231380275
2013-11-29,7913.602384762754
2013-12-02,7849.672843658147
2013-12-03,7749.354590378093
2013-12-04,7681.602880355121
2013-12-05,7653.775150192869
2013-12-06,7730.118354913158
2013-12-09,7764.632269074703
2013-12-10,7735.654460433836
2013-12-11,7700.135959282903
2013-12-12,7624.4676953724975
2013-12-13,7592.836358736331
2013-12-16,7711.059287688122
2013-12-17,7641.299288857861
2013-12-18,7723.220433099841
2013-12-19,7807.857260529264
2013-12-20,7855.744034850315
2013-12-23,7937.104641187925
2013-12-24,7936.413741037074
2013-12-25,7936.413741037074
2013-12-26,7954.96581008399
2013-12-27,8079.33590091073
2013-12-30,8082.416974345114
2013-12-31,8093.022047700767
2014-01-01,8093.022047700767
2014-01-02,7949.84157365647
2014-01-03,7958.381296381745
2014-01-06,7959.491212654216
2014-01-07,8015.784781637336
2014-01-08,8014.313502733809
2014-01-09,7977.242174188455
2014-01-10,8061.238772654535
2014-01-13,8066.057380394697
2014-01-14,8107.544853410675
2014-01-15,8157.588354993786
2014-01-16,8151.709721135383
2014-01-17,8182.448276112349
2014-01-20,8169.236291798374
2014-01-21,8149.200020099734
2014-01-22,8169.356083901346
2014-01-23,8171.669000748291
2014-01-24,7985.44331074295
2014-01-27,7924.20194745667
2014-01-28,7970.828958346647
2014-01-29,7916.983351630686
2014-01-30,7912.494551221312
2014-01-31,7828.47047997083
2014-02-03,7727.769991180022
2014-02-04,7701.069881767586
2014-02-05,7726.645003246952
2014-02-06,7874.48785599474
2014-02-07,7948.90578521734
2014-02-10,7963.702075193558
2014-02-11,8089.717965849258
2014-02-12,8116.834171981512
2014-02-13,8156.413169623301
2014-02-14,8208.151835892328
2014-02-17,8248.420764377093
2014-02-18,8289.14471259541
2014-02-19,8307.549826704206
2014-02-20,8287.802112470401
2014-02-21,8349.641254154732
2014-02-24,8375.941653840411
2014-02-25,8370.162257483884
2014-02-26,8311.289169877407
2014-02-27,8311.787286805125
2014-02-28,8397.98048032816
2014-03-03,8194.96235851931
2014-03-04,8339.998485862672
2014-03-05,8343.146727028647
2014-03-06,8402.665207704073
2014-03-07,8296.606470706753
2014-03-10,8268.012592653298
2014-03-11,8262.46350561806
2014-03-12,8209.964054372631
2014-03-13,8133.7683042914205
2014-03-14,8069.803285085823
2014-03-17,8166.853274200795
2014-03-18,8210.05342445195
2014-03-19,8198.831736397935
2014-03-20,8124.088326817947
2014-03-21,8141.185234405044
2014-03-24,8055.620263682355
2014-03-25,8156.1227178965955
2014-03-26,8223.489520424135
2014-03-27,8202.293622844365
2014-03-28,8274.320823466287
2014-03-31,8300.428160926871
2014-04-01,8362.611961095601
2014-04-02,8357.200760354757
2014-04-03,8335.776072624467
2014-04-04,8380.645824202973
2014-04-07,8308.591669060545
2014-04-08,8325.9338793878
2014-04-09,8378.88193210224
2014-04-10,8363.084638735378
2014-04-11,8259.88325629669
2014-04-14,8266.181608172465
2014-04-15,8188.556909357824
2014-04-16,8283.843376614657
2014-04-17,8346.712125178165
2014-04-18,8346.712125178165
2014-04-21,8332.691264874276
2014-04-22,8443.943642205126
2014-04-23,8418.1846429681
2014-04-24,8450.806919389563
2014-04-25,8395.255323160474
2014-04-28,8426.784725373978
2014-04-29,8539.055199606177
2014-04-30,8568.679369194306
2014-05-01,8572.119027494045
2014-05-02,8565.142011521702
2014-05-05,8562.894001524654
2014-05-06,8570.992609248551
2014-05-07,8586.44426251384
2014-05-08,8652.18378019276
2014-05-09,8557.898761646646
2014-05-12,8617.481296514528
2014-05-13,8603.668657822212
2014-05-14,8610.118658924723
2014-05-15,8545.966038559773
2014-05-16,8563.008606711883
2014-05-19,8550.66271550168
2014-05-20,8518.385943549414
2014-05-21,8553.642312853286
2014-05-22,8547.935064188272
2014-05-23,8566.022549524885
2014-05-26,8628.440753605631
2014-05-27,8611.767727033668
2014-05-28,8594.968035615719
2014-05-29,8610.21346510403
2014-05-30,8608.770687992066
2014-06-02,8613.315358294612
2014-06-03,8586.399980789483
2014-06-04,8574.35868493975
2014-06-05,8610.456413905145
2014-06-06,8701.468504417513
2014-06-09,8709.916070702371
2014-06-10,8685.509805008936
2014-06-11,8640.334486018763
2014-06-12,8655.425938272525
2014-06-13,8644.148317553543
2014-06-16,8629.217084305486
2014-06-17,8626.580653949743
2014-06-18,8659.175435756724
2014-06-19,8750.072945844397
2014-06-20,8700.205243613696
2014-06-23,8684.063282084453
2014-06-24,8671.285045777757
2014-06-25,8600.007445668607
2014-06-26,8557.827600278388
2014-06-27,8589.694343364463
2014-06-30,8612.008527484288
2014-07-01,8687.845020824729
2014-07-02,8692.952014226074
2014-07-03,8733.330528669827
2014-07-04,8700.127453275143
2014-07-07,8624.42479092755
2014-07-08,8520.499436933986
2014-07-09,8543.682986152044
2014-07-10,8422.698203067184
2014-07-11,8441.599167097365
2014-07-14,8529.486478366836
2014-07-15,8470.264034163218
2014-07-16,8580.972335862749
2014-07-17,8466.238700415788
2014-07-18,8463.962334966443
2014-07-21,8429.910008330004
2014-07-22,8512.628250322561
2014-07-23,8525.72759230178
2014-07-24,8570.439904213974
2014-07-25,8502.758978524333
2014-07-28,8496.226790698376
2014-07-29,8509.346046593126
2014-07-30,8429.448021827975
2014-07-31,8344.213225553553
2014-08-01,8263.636585095785
2014-08-04,8256.480409693811
2014-08-05,8232.964286782808
2014-08-06,8158.781100990211
2014-08-07,8090.0866823440065
2014-08-08,8076.800090798699
2014-08-11,8158.624391789601
2014-08-12,8119.219074759933
2014-08-13,8177.266679173862
2014-08-14,8196.757727070903
2014-08-15,8167.542806924521
2014-08-18,8244.9066397189
2014-08-19,8251.5212663852
2014-08-20,8233.540681341488
2014-08-21,8292.063707361356
2014-08-22,8233.974864913984
2014-08-25,8305.851097191586
2014-08-26,8373.80655225518
2014-08-27,8383.770504541024
2014-08-28,8309.93901011663
2014-08-29,8333.694459042825
2014-09-01,8332.676113470003
2014-09-02,8313.604885635163
2014-09-03,8388.242606786085
2014-09-04,8368.255582031503
2014-09-05,8336.291387344276
2014-09-08,8288.181412813276
2014-09-09,8225.201077059704
2014-09-10,8234.291397657491
2014-09-11,8227.871964076598
2014-09-12,8219.427058329384
2014-09-15,8202.617841236317
2014-09-16,8189.07690103479
2014-09-17,8247.378216322866
2014-09-18,8299.629474207572
2014-09-19,8273.134064527545
2014-09-22,8219.838773313086
2014-09-23,8137.631703808734
2014-09-24,8163.302182809711
2014-09-25,8048.708836735115
2014-09-26,8041.761243877596
2014-09-29,7994.76938280077
2014-09-30,8008.668423826627
2014-10-01,7918.557120081944
2014-10-02,7744.086545089012
2014-10-03,7725.737144309305
2014-10-06,7778.684805191299
2014-10-07,7714.770575755698
2014-10-08,7691.310427679485
2014-10-09,7659.464920302653
2014-10-10,7484.703653856744
2014-10-13,7541.54372450506
2014-10-14,7515.465530615039
2014-10-15,7320.754497819381
2014-10-16,7283.630176731259
2014-10-17,7479.294701479757
2014-10-20,7441.883694258663
2014-10-21,7579.567199306437
2014-10-22,7595.327770660265
2014-10-23,7647.372901072797
2014-10-24,7634.811102123315
2014-10-27,7596.678150052832
2014-10-28,7691.003626169333
2014-10-29,7701.719041249217
2014-10-30,7646.129799260864
2014-10-31,7735.906107369379
2014-11-03,7634.762871853317
2014-11-04,7593.120837694334
2014-11-05,7676.026101281054
2014-11-06,7652.440851310906
2014-11-07,7610.517077747423
2014-11-10,7680.032709287882
2014-11-11,7695.944097343967
2014-11-12,7635.0219099227015
2014-11-13,7634.186991955372
2014-11-14,7639.557456871386
2014-11-17,7665.917880745074
2014-11-18,7761.230312129966
2014-11-19,7763.916856365003
2014-11-20,7726.296345811517
2014-11-21,7824.6851360413875
2014-11-24,7847.12954175128
2014-11-25,7887.13654036992
2014-11-26,7917.682065451559
2014-11-27,7881.075969446296
2014-11-28,7849.761454836404
2014-12-01,7807.183913769807
2014-12-02,7829.801013425361
2014-12-03,7827.0888468794465
2014-12-04,7773.148587510995
2014-12-05,7821.10174682648
2014-12-08,7750.731756917179
2014-12-09,7643.1403391572785
2014-12-10,7604.970245182604
2014-12-11,7587.067930552539
2014-12-12,7413.313235825827
2014-12-15,7215.087244877419
2014-12-16,7417.776478029488
2014-12-17,7377.829357124455
2014-12-18,7518.0412718574735
2014-12-19,7554.323414877982
2014-12-22,7583.288152938696
2014-12-23,7597.669306724396
2014-12-24,7605.267279061528
2014-12-25,7605.26727906153
2014-12-26,7599.14337809166
2014-12-29,7606.3743697563705
2014-12-30,7509.560408670895
2014-12-31,7504.483052039901
2015-01-01,7504.483052039901
2015-01-02,7431.5799217812
2015-01-05,7157.160163265753
2015-01-06,7100.530003559389
2015-01-07,7074.730342005266
2015-01-08,7263.891698276354
2015-01-09,7162.948456905373
2015-01-12,7174.258439516425
2015-01-13,7258.420873222223
2015-01-14,7132.052649931033
2015-01-15,7202.26826833901
2015-01-16,7245.210682598119
2015-01-19,7340.727016092439
2015-01-20,7373.599734768921
2015-01-21,7449.517263491387
2015-01-22,7494.206637721605
2015-01-23,7491.615962402502
2015-01-26,7537.039242568434
2015-01-27,7556.485204433714
2015-01-28,7517.106137332173
2015-01-29,7490.778910931897
2015-01-30,7415.956500217426
2015-02-02,7492.955856334892
2015-02-03,7670.9041499545065
2015-02-04,7657.197909980936
2015-02-05,7678.086203204422
2015-02-06,7641.521094148113
2015-02-09,7576.088516968156
2015-02-10,7596.222283493784
2015-02-11,7553.737612601222
2015-02-12,7665.546058225543
2015-02-13,7757.364224004482
2015-02-16,7742.23905110894
2015-02-17,7743.50296272345
2015-02-18,7789.622723339281
2015-02-19,7809.229887567962
2015-02-20,7808.130478923061
2015-02-23,7828.387099866883
2015-02-24,7876.303324463928
2015-02-25,7884.736531380604
2015-02-26,7836.7009677706665
2015-02-27,7872.253526884055
2015-03-02,7830.242722911032
2015-03-03,7758.284572384517
2015-03-04,7732.348386946814
2015-03-05,7768.335136838143
2015-03-06,7636.881352093445
2015-03-09,7613.253033311985
2015-03-10,7428.614476997217
2015-03-11,7445.574160526808
2015-03-12,7470.308891297595
2015-03-13,7394.763234547828
2015-03-16,7500.395848280967
2015-03-17,7487.536681663893
2015-03-18,7546.827085433607
2015-03-19,7574.143893204625
2015-03-20,7787.695949669611
2015-03-23,7841.740943205758
2015-03-24,7849.964712035998
2015-03-25,7842.558305988469
2015-03-26,7736.5934080338875
2015-03-27,7713.807472807063
2015-03-30,7749.844132780347
2015-03-31,7628.1872589975665
2015-04-01,7674.320509180216
2015-04-02,7743.3225797760715
2015-04-03,7743.322579776073
2015-04-06,7836.750196567257
2015-04-07,7871.392569113041
2015-04-08,7792.789934047691
2015-04-09,7786.707590163773
2015-04-10,7807.1246467616875
2015-04-13,7788.372810529402
2015-04-14,7854.008456650582
2015-04-15,7853.168146172097
2015-04-16,7852.5184580804125
2015-04-17,7772.978849066222
2015-04-20,7832.4391638831585
2015-04-21,7830.068125015976
2015-04-22,7815.417349606994
2015-04-23,7858.110290382526
2015-04-24,7936.792000128052
2015-04-27,8031.20833598005
2015-04-28,8006.167582447966
2015-04-29,7968.406554546176
2015-04-30,7981.926392303823
2015-05-01,7967.083582912383
2015-05-04,7964.016297176485
2015-05-05,7870.134845208362
2015-05-06,7957.821204293546
2015-05-07,7880.430169973585
2015-05-08,8080.965503639534
2015-05-11,8064.943887590271
2015-05-12,8033.884018992103
2015-05-13,8094.1839679185805
2015-05-14,8169.016458135789
2015-05-15,8161.265994384919
2015-05-18,8123.516831126975
2015-05-19,8070.722753258805
2015-05-20,8101.889954475232
2015-05-21,8154.178457506338
2015-05-22,8085.378693405176
2015-05-25,8055.92493473563
2015-05-26,7886.920165496283
2015-05-27,7971.818713551255
2015-05-28,7946.687816224975
2015-05-29,7849.5163185749025
2015-06-01,7792.218058975975
2015-06-02,7903.34954533278
2015-06-03,7991.153658806771
2015-06-04,7922.0874306582555
2015-06-05,7750.052964880945
2015-06-08,7737.14538893821
2015-06-09,7733.814461978098
2015-06-10,7914.08001008961
2015-06-11,7909.638186793762
2015-06-12,7858.316359041766
2015-06-15,7722.0850693645825
2015-06-16,7743.772050273929
2015-06-17,7717.595588180129
2015-06-18,7843.051121088297
2015-06-19,7819.750298181107
2015-06-22,8051.540850751355
2015-06-23,7984.852039055527
2015-06-24,7971.065128254476
2015-06-25,7948.934253285313
2015-06-26,7925.136550082914
2015-06-29,7706.273052888169
2015-06-30,7592.59801859218
2015-07-01,7661.020003909973
2015-07-02,7658.890549347595
2015-07-03,7608.234428565006
2015-07-06,7476.556124926441
2015-07-07,7250.253996815198
2015-07-08,7346.119920153407
2015-07-09,7486.407702749162
2015-07-10,7726.421357774135
2015-07-13,7768.856039759166
2015-07-14,7799.544190055955
2015-07-15,7803.6644758549955
2015-07-16,7865.515407905164
2015-07-17,7824.102231870693
2015-07-20,7845.112200646106
2015-07-21,7826.152331658337
2015-07-22,7740.896335145047
2015-07-23,7750.952217503839
2015-07-24,7664.988970894877
2015-07-27,7600.5198145507575
2015-07-28,7638.065208476374
2015-07-29,7715.866757615968
2015-07-30,7701.552777456111
2015-07-31,7776.630823171715
2015-08-03,7767.379061230852
2015-08-04,7742.167948255217
2015-08-05,7791.866550831405
2015-08-06,7775.956676420328
2015-08-07,7742.441879670206
2015-08-10,7826.344341528821
2015-08-11,7745.277290584676
2015-08-12,7656.392173175224
2015-08-13,7672.698569019291
2015-08-14,7636.655291913245
2015-08-17,7629.3408456408015
2015-08-18,7607.550009680249
2015-08-19,7477.550649335253
2015-08-20,7440.897270987958
2015-08-21,7267.533982234156
2015-08-24,6989.5168093195825
2015-08-25,7176.563590490919
2015-08-26,7044.0335740660275
2015-08-27,7196.654750545184
2015-08-28,7235.8303205409975
2015-08-31,7209.041717449734
2015-09-01,7028.112719850387
2015-09-02,7021.791823559046
2015-09-03,7102.882733239076
2015-09-04,6916.837377088487
2015-09-07,6980.196301186291
2015-09-08,7098.245128727381
