Date,EUROPE ex UK VALUE
2012-01-26,3951.935336852797
2012-01-27,3906.358653962175
2012-01-30,3842.8573620175966
2012-01-31,3859.3366780535353
2012-02-01,3986.3467034379773
2012-02-02,3991.6077208552856
2012-02-03,4030.805904883348
2012-02-06,4007.3318513111913
2012-02-07,4069.3475376947877
2012-02-08,4081.1969282517593
2012-02-09,4107.441118668862
2012-02-10,4004.788797812732
2012-02-13,4038.679880791009
2012-02-14,3996.2248013373724
2012-02-15,3991.05055286062
2012-02-16,3978.0028663654343
2012-02-17,4073.4577390807367
2012-02-20,4149.4404797914385
2012-02-21,4133.770837218594
2012-02-22,4080.3123755857364
2012-02-23,4079.171213689821
2012-02-24,4157.49352845051
2012-02-27,4116.017022615519
2012-02-28,4128.846410074493
2012-02-29,4106.610991962541
2012-03-01,4134.455001126273
2012-03-02,4100.040817050419
2012-03-05,4080.274679401863
2012-03-06,3909.733092474223
2012-03-07,3935.794000598236
2012-03-08,4060.040703135129
2012-03-09,4022.5080924985814
2012-03-12,4018.7012084002595
2012-03-13,4084.315262837637
2012-03-14,4087.496280156511
2012-03-15,4126.112485371842
2012-03-16,4175.338696494179
2012-03-19,4208.7708407101545
2012-03-20,4158.482742907357
2012-03-21,4128.515067608565
2012-03-22,4074.944844350214
2012-03-23,4099.971552659877
2012-03-26,4149.187589520962
2012-03-27,4117.092662285628
2012-03-28,4064.7581044890057
2012-03-29,3987.9081418056767
2012-03-30,4042.795367192012
2012-04-02,4072.4577484484084
2012-04-03,4022.3384103220783
2012-04-04,3854.330949569447
2012-04-05,3833.5096818037364
2012-04-06,3833.5096818037364
2012-04-09,3833.9048397358565
2012-04-10,3727.9369893041944
2012-04-11,3767.5389577502406
2012-04-12,3804.324903749736
2012-04-13,3691.355326668043
2012-04-16,3690.419950239578
2012-04-17,3815.5673085060953
2012-04-18,3745.176876316507
2012-04-19,3697.9766484888605
2012-04-20,3755.2204249195347
2012-04-23,3623.7262741693908
2012-04-24,3704.4900506980666
2012-04-25,3761.579980223133
2012-04-26,3762.0322029884037
2012-04-27,3814.2575024528146
2012-04-30,3770.012486772924
2012-05-01,3767.8766966521976
2012-05-02,3714.4397079765317
2012-05-03,3703.5681572904227
2012-05-04,3649.8709032599845
2012-05-07,3679.9848898372916
2012-05-08,3615.733429229468
2012-05-09,3574.308143782437
2012-05-10,3625.507234573196
2012-05-11,3626.5235519637718
2012-05-14,3506.0216795714955
2012-05-15,3445.2630141668055
2012-05-16,3424.3254002710046
2012-05-17,3378.9210466519967
2012-05-18,3376.8177214775556
2012-05-21,3410.6204730357153
2012-05-22,3480.764784580359
2012-05-23,3342.6496126069405
2012-05-24,3377.7127508767107
2012-05-25,3368.874484713245
2012-05-28,3356.845037655644
2012-05-29,3367.6982445302756
2012-05-30,3280.6085359229664
2012-05-31,3267.1584468789724
2012-06-01,3211.9141683191674
2012-06-04,3256.0800232429297
2012-06-05,3259.0197336377737
2012-06-06,3341.7622353318325
2012-06-07,3376.815767036328
2012-06-08,3355.3398540957314
2012-06-11,3352.724337219472
2012-06-12,3346.2488675770373
2012-06-13,3373.095892417003
2012-06-14,3382.2436427243624
2012-06-15,3444.5193618001
2012-06-18,3402.4575231425893
2012-06-19,3504.1313729365816
2012-06-20,3543.0065158492175
2012-06-21,3501.2467866143284
2012-06-22,3473.9646911208933
2012-06-25,3370.571314569401
2012-06-26,3354.555340372463
2012-06-27,3408.6485014500067
2012-06-28,3391.028023303572
2012-06-29,3613.554109460995
2012-07-02,3621.8911111146276
2012-07-03,3670.6842305036866
2012-07-04,3633.4090083695296
2012-07-05,3555.604733231064
2012-07-06,3468.5522213314416
2012-07-09,3462.050258893513
2012-07-10,3470.142332514363
2012-07-11,3478.6613155889
2012-07-12,3427.2075333533194
2012-07-13,3484.5231935610964
2012-07-16,3478.959037109034
2012-07-17,3464.592799213187
2012-07-18,3524.3674768703995
2012-07-19,3551.335718677475
2012-07-20,3429.939244207739
2012-07-23,3331.1656897490307
2012-07-24,3280.70752852075
2012-07-25,3304.646268179862
2012-07-26,3473.824531091301
2012-07-27,3566.882719290011
2012-07-30,3590.3396759008538
2012-07-31,3594.963231835947
2012-08-01,3595.990881390398
2012-08-02,3465.616744572344
2012-08-03,3657.7010476741525
2012-08-06,3719.1705428863397
2012-08-07,3771.039938301006
2012-08-08,3750.3945458818716
2012-08-09,3744.6068656117936
2012-08-10,3733.3828778833304
2012-08-13,3733.1370617680577
2012-08-14,3747.0042929267743
2012-08-15,3734.643509644884
2012-08-16,3803.3527566124644
2012-08-17,3817.21821485206
2012-08-20,3808.333316491002
2012-08-21,3884.270190004897
2012-08-22,3833.450532054321
2012-08-23,3836.687408206183
2012-08-24,3816.43165762164
2012-08-27,3850.0240079580985
2012-08-28,3829.450352509495
2012-08-29,3808.9275089794714
2012-08-30,3756.5198091704992
2012-08-31,3839.237566002886
2012-09-03,3855.2397681167818
2012-09-04,3815.1574812890067
2012-09-05,3832.4682698671654
2012-09-06,3958.245560116371
2012-09-07,4056.693156832582
2012-09-10,4046.14807680022
2012-09-11,4106.148946359764
2012-09-12,4148.650369050328
2012-09-13,4124.234177423639
2012-09-14,4282.610751356855
2012-09-17,4257.765313452804
2012-09-18,4178.408058961637
2012-09-19,4200.342876151329
2012-09-20,4139.09406395564
2012-09-21,4192.995194761548
2012-09-24,4143.554557109323
2012-09-25,4174.837936928731
2012-09-26,4022.8342786454245
2012-09-27,4049.4436262032623
2012-09-28,3979.991768177717
2012-10-01,4060.499502904306
2012-10-02,4064.9065384312175
2012-10-03,4049.6664260219386
2012-10-04,4077.3443612704523
2012-10-05,4154.827100980896
2012-10-08,4075.372962979561
2012-10-09,4022.587568991378
2012-10-10,4000.760923475792
2012-10-11,4053.3109230086447
2012-10-12,4034.796102356519
2012-10-15,4052.6185553127716
2012-10-16,4167.617599752096
2012-10-17,4243.026198883712
2012-10-18,4249.964069725457
2012-10-19,4175.156543970923
2012-10-22,4175.819678790192
2012-10-23,4061.4233444019064
2012-10-24,4069.7542306686155
2012-10-25,4051.162533426088
2012-10-26,4051.3853224416494
2012-10-29,4018.3011947503646
2012-10-30,4093.658115670916
2012-10-31,4075.256014426425
2012-11-01,4113.933288634153
2012-11-02,4101.250911827204
2012-11-05,4043.558698986365
2012-11-06,4079.600349049563
2012-11-07,3991.8889404738165
2012-11-08,3978.918586794558
2012-11-09,3964.4497493357035
2012-11-12,3955.5725543085496
2012-11-13,3974.5782393894583
2012-11-14,3952.6170087200053
2012-11-15,3945.684576378458
2012-11-16,3858.125262312148
2012-11-19,3990.9831213210978
2012-11-20,3992.5742811441373
2012-11-21,4016.0952172111593
2012-11-22,4064.74604129615
2012-11-23,4122.498786088308
2012-11-26,4098.576619026709
2012-11-27,4088.3514927306574
2012-11-28,4083.4622849176258
2012-11-29,4168.9079397425485
2012-11-30,4166.620405021493
2012-12-03,4193.07874137289
2012-12-04,4212.098364255001
2012-12-05,4219.076524565669
2012-12-06,4209.758959563855
2012-12-07,4186.6825347215745
2012-12-10,4175.36142947501
2012-12-11,4238.417542865974
2012-12-12,4267.094660251656
2012-12-13,4279.350904210697
2012-12-14,4285.887714884185
2012-12-17,4306.330551472616
2012-12-18,4351.647043793186
2012-12-19,4393.704204068146
2012-12-20,4388.550360532465
2012-12-21,4361.390849067394
2012-12-24,4362.58259547288
2012-12-25,4362.58259547288
2012-12-26,4371.680119911237
2012-12-27,4383.120179254523
2012-12-28,4336.733817803827
2012-12-31,4337.955863914977
2013-01-01,4337.955863914977
2013-01-02,4467.144605243937
2013-01-03,4433.843632944408
2013-01-04,4437.078134389578
2013-01-07,4449.485759380586
2013-01-08,4432.159112280929
2013-01-09,4464.7348890451685
2013-01-10,4535.197997414404
2013-01-11,4586.420433880133
2013-01-14,4591.7764237413185
2013-01-15,4561.952817425125
2013-01-16,4544.55813449242
2013-01-17,4602.234454174686
2013-01-18,4564.028045336202
2013-01-21,4597.159077692937
2013-01-22,4563.3128075760615
2013-01-23,4553.443284769048
2013-01-24,4611.772297352434
2013-01-25,4666.437006499869
2013-01-28,4667.279636395173
2013-01-29,4681.482516960713
2013-01-30,4689.231449486415
2013-01-31,4662.366573237483
2013-02-01,4713.875245844635
2013-02-04,4546.787938415823
2013-02-05,4578.383124325942
2013-02-06,4545.009105789362
2013-02-07,4464.88327153457
2013-02-08,4517.771697001984
2013-02-11,4514.79862219773
2013-02-12,4575.916677913405
2013-02-13,4589.453733900414
2013-02-14,4531.880893096606
2013-02-15,4512.016864146706
2013-02-18,4517.740748442044
2013-02-19,4577.742808789728
2013-02-20,4555.200564813761
2013-02-21,4402.7227057889895
2013-02-22,4446.329988019862
2013-02-25,4494.00398890442
2013-02-26,4329.794863096402
2013-02-27,4405.637932347525
2013-02-28,4427.5145447038885
2013-03-01,4368.061916604629
2013-03-04,4384.1484556882615
2013-03-05,4486.491039658479
2013-03-06,4467.655013512848
2013-03-07,4506.786166491815
2013-03-08,4537.97387335232
2013-03-11,4536.679372876742
2013-03-12,4537.679310822382
2013-03-13,4492.877123175747
2013-03-14,4559.497834149522
2013-03-15,4572.17786890359
2013-03-18,4503.291588360773
2013-03-19,4432.293674463267
2013-03-20,4506.051939485068
2013-03-21,4469.891111050555
2013-03-22,4483.16158723223
2013-03-25,4389.096353293941
2013-03-26,4372.092077372868
2013-03-27,4305.39859112128
2013-03-28,4331.238633688242
2013-03-29,4331.238633688242
2013-04-01,4332.334081421411
2013-04-02,4404.089708383425
2013-04-03,4345.571238349146
2013-04-04,4317.6430203148075
2013-04-05,4325.931487695504
2013-04-08,4324.336832445667
2013-04-09,4365.037440895732
2013-04-10,4484.2133111418725
2013-04-11,4527.202934841606
2013-04-12,4461.790744497179
2013-04-15,4436.8984302226045
2013-04-16,4423.631997236442
2013-04-17,4303.691344619554
2013-04-18,4302.2808701967515
2013-04-19,4328.169007949151
2013-04-22,4332.580822413696
2013-04-23,4450.359631764656
2013-04-24,4497.316680668684
2013-04-25,4526.64839267546
2013-04-26,4510.953646741758
2013-04-29,4589.803373393461
2013-04-30,4620.033215388726
2013-05-01,4622.848869025011
2013-05-02,4590.555464816543
2013-05-03,4668.580199588419
2013-05-06,4639.156264349359
2013-05-07,4685.357910121532
2013-05-08,4751.999258967818
2013-05-09,4715.137895973085
2013-05-10,4691.390181515061
2013-05-13,4674.603512045864
2013-05-14,4694.077242844712
2013-05-15,4688.217187296694
2013-05-16,4700.929378779442
2013-05-17,4686.909771609565
2013-05-20,4720.406235027406
2013-05-21,4721.340810661797
2013-05-22,4747.322667935123
2013-05-23,4651.472890363034
2013-05-24,4646.892640730053
2013-05-27,4692.455920603366
2013-05-28,4721.877866340483
2013-05-29,4692.522421174256
2013-05-30,4745.525872853108
2013-05-31,4663.086754217943
2013-06-03,4654.513635722395
2013-06-04,4682.972264420975
2013-06-05,4617.269769918409
2013-06-06,4595.623084492649
2013-06-07,4672.735508321723
2013-06-10,4655.793077165729
2013-06-11,4624.300805867105
2013-06-12,4617.026815237684
2013-06-13,4599.440332666681
2013-06-14,4637.839679572508
2013-06-17,4689.137464419351
2013-06-18,4710.516824400465
2013-06-19,4681.661697468599
2013-06-20,4448.127969767093
2013-06-21,4372.086026502612
2013-06-24,4281.642335347214
2013-06-25,4331.657693855181
2013-06-26,4395.225962786893
2013-06-27,4420.227803382593
2013-06-28,4399.91386435523
2013-07-01,4455.735098558414
2013-07-02,4435.428960315093
2013-07-03,4369.7148659428985
2013-07-04,4465.424020217521
2013-07-05,4366.932228563932
2013-07-08,4458.878941487276
2013-07-09,4459.225279307564
2013-07-10,4482.906484399898
2013-07-11,4579.640491868607
2013-07-12,4571.301571752242
2013-07-15,4592.236755469656
2013-07-16,4602.397271338102
2013-07-17,4607.54201950118
2013-07-18,4666.084390507013
2013-07-19,4691.711636647041
2013-07-22,4731.688368196178
2013-07-23,4749.6952292169135
2013-07-24,4801.712166299043
2013-07-25,4784.555131639293
2013-07-26,4788.200381403147
2013-07-29,4779.679839201347
2013-07-30,4794.597299487179
2013-07-31,4802.206236568932
2013-08-01,4842.505688418188
2013-08-02,4869.579120372931
2013-08-05,4855.073119078686
2013-08-06,4841.898303280409
2013-08-07,4860.035283232506
2013-08-08,4936.079248834076
2013-08-09,4951.166044198971
2013-08-12,4932.80469406557
2013-08-13,4932.71817934882
2013-08-14,4961.972097418513
2013-08-15,4916.632120805704
2013-08-16,4982.757780163602
2013-08-19,4940.821753818202
2013-08-20,4907.393241504287
2013-08-21,4859.840453099848
2013-08-22,4918.2383121888515
2013-08-23,4965.976752223167
2013-08-26,4940.816056336723
2013-08-27,4832.250212974573
2013-08-28,4808.457093533821
2013-08-29,4788.256446132598
2013-08-30,4717.038614318975
2013-09-02,4807.841367906705
2013-09-03,4790.2705889392055
2013-09-04,4817.944791831326
2013-09-05,4829.336270986299
2013-09-06,4884.874641506302
2013-09-09,4924.510339182548
2013-09-10,5015.526684924889
2013-09-11,5059.763403535704
2013-09-12,5061.652633202464
2013-09-13,5043.413592362734
2013-09-16,5114.242156755952
2013-09-17,5102.202959638077
2013-09-18,5124.108875657318
2013-09-19,5230.721755037522
2013-09-20,5209.4136327027945
2013-09-23,5176.03104900199
2013-09-24,5203.7443364847
2013-09-25,5206.000996120525
2013-09-26,5195.772506081374
2013-09-27,5211.664016693994
2013-09-30,5162.913577589336
2013-10-01,5236.261853346268
2013-10-02,5243.748812324283
2013-10-03,5229.674319047124
2013-10-04,5257.857048277419
2013-10-07,5240.67378994281
2013-10-08,5224.547911855005
2013-10-09,5197.806872586969
2013-10-10,5307.149658338017
2013-10-11,5331.305633419379
2013-10-14,5352.280777309021
2013-10-15,5375.371018120298
2013-10-16,5407.441591332439
2013-10-17,5471.791698042768
2013-10-18,5517.593865145421
2013-10-21,5515.064390364535
2013-10-22,5579.182082877836
2013-10-23,5530.351053119216
2013-10-24,5580.542553396342
2013-10-25,5564.807468915167
2013-10-28,5537.639176622712
2013-10-29,5575.9570780964505
2013-10-30,5572.890000134182
2013-10-31,5535.714826071986
2013-11-01,5471.417072417393
2013-11-04,5499.262487573907
2013-11-05,5445.9993865334945
2013-11-06,5508.949200121102
2013-11-07,5441.4222772446465
2013-11-08,5411.716338442255
2013-11-11,5467.070645709283
2013-11-12,5441.81438339793
2013-11-13,5407.462396448133
2013-11-14,5471.143172705655
2013-11-15,5489.954444106978
2013-11-18,5555.668045861456
2013-11-19,5505.005020158337
2013-11-20,5469.654898614317
2013-11-21,5467.847398461116
2013-11-22,5515.905964378327
2013-11-25,5529.297382286329
2013-11-26,5534.204499819866
2013-11-27,5565.567066492854
2013-11-28,5593.469189418901
2013-11-29,5595.1207670486265
2013-12-02,5554.935753887992
2013-12-03,5457.216660167673
2013-12-04,5407.9967524642025
2013-12-05,5388.425549717943
2013-12-06,5435.322583593141
2013-12-09,5466.369530975156
2013-12-10,5449.143795259507
2013-12-11,5427.277609482913
2013-12-12,5372.394041862002
2013-12-13,5353.455088660728
2013-12-16,5446.8090696978
2013-12-17,5396.235383386198
2013-12-18,5459.50468077841
2013-12-19,5513.5819333207855
2013-12-20,5555.87307217025
2013-12-23,5612.214670592655
2013-12-24,5599.792001585114
2013-12-25,5599.792001585114
2013-12-26,5610.143398853694
2013-12-27,5713.906444418934
2013-12-30,5719.958166270479
2013-12-31,5717.381016900654
2014-01-01,5717.381016900654
2014-01-02,5597.4221775619935
2014-01-03,5604.633383139504
2014-01-06,5614.408968395139
2014-01-07,5664.254380037763
2014-01-08,5666.203799368956
2014-01-09,5640.162045622839
2014-01-10,5704.1129846926215
2014-01-13,5723.1618724341315
2014-01-14,5752.966905009066
2014-01-15,5799.449593642603
2014-01-16,5785.466644832996
2014-01-17,5783.077450992537
2014-01-20,5774.377768595689
2014-01-21,5754.005511166755
2014-01-22,5752.962996072947
2014-01-23,5766.665578836324
2014-01-24,5627.986434314056
2014-01-27,5594.767949088352
2014-01-28,5638.599119495576
2014-01-29,5587.870232922779
2014-01-30,5585.247491082626
2014-01-31,5522.034536808403
2014-02-03,5454.359862256427
2014-02-04,5445.592225608651
2014-02-05,5468.715141544782
2014-02-06,5584.741505194289
2014-02-07,5645.753569183215
2014-02-10,5653.8440819176585
2014-02-11,5738.554564830042
2014-02-12,5737.199583654985
2014-02-13,5765.4211717633725
2014-02-14,5805.587456321953
2014-02-17,5815.787588761378
2014-02-18,5827.259256774249
2014-02-19,5835.154179414676
2014-02-20,5814.770934030239
2014-02-21,5857.968652817419
2014-02-24,5901.552084095278
2014-02-25,5909.359699513595
2014-02-26,5867.470928488618
2014-02-27,5853.6174440295545
2014-02-28,5939.025087249018
2014-03-03,5770.0739967278005
2014-03-04,5891.094746174623
2014-03-05,5905.340009443534
2014-03-06,5968.205955531199
2014-03-07,5892.7525801463635
2014-03-10,5894.829089474991
2014-03-11,5893.62329094205
2014-03-12,5859.720496872028
2014-03-13,5792.176232468389
2014-03-14,5747.545249934952
2014-03-17,5832.5193628149855
2014-03-18,5879.698891318214
2014-03-19,5874.604928875183
2014-03-20,5831.0769448665915
2014-03-21,5839.405632418216
2014-03-24,5765.002917161182
2014-03-25,5834.740583227982
2014-03-26,5892.177035919359
2014-03-27,5873.836998290984
2014-03-28,5932.618325982318
2014-03-31,5967.036822623554
2014-04-01,6018.055690694504
2014-04-02,6005.306251739734
2014-04-03,5998.135934648778
2014-04-04,6023.890287598713
2014-04-07,5972.851307278512
2014-04-08,5974.8494066432695
2014-04-09,6011.595464029311
2014-04-10,5983.277271242408
2014-04-11,5915.602590359618
2014-04-14,5903.669506240605
2014-04-15,5835.2795893481125
2014-04-16,5910.981521022548
2014-04-17,5959.538883244588
2014-04-18,5959.538883244588
2014-04-21,5944.693205564965
2014-04-22,6035.337129904682
2014-04-23,6013.856094262101
2014-04-24,6026.621226588272
2014-04-25,5972.936759753063
2014-04-28,5991.428519626138
2014-04-29,6065.999775956378
2014-04-30,6084.271988260056
2014-05-01,6087.451113995547
2014-05-02,6070.072855581825
2014-05-05,6068.605458900594
2014-05-06,6068.111306016033
2014-05-07,6081.274339503808
2014-05-08,6133.365538623761
2014-05-09,6059.923146048334
2014-05-12,6101.006702127032
2014-05-13,6083.000078197047
2014-05-14,6084.730425900252
2014-05-15,6012.63506378202
2014-05-16,6015.737183285216
2014-05-19,6027.144112715188
2014-05-20,6016.742137271487
2014-05-21,6039.463963776751
2014-05-22,6045.611311125266
2014-05-23,6065.675017158896
2014-05-26,6136.092484766038
2014-05-27,6123.4247871587495
2014-05-28,6124.104214030377
2014-05-29,6130.156616934227
2014-05-30,6139.6223939408865
2014-06-02,6134.541087181606
2014-06-03,6122.34465717605
2014-06-04,6122.290381366654
2014-06-05,6160.280757689265
2014-06-06,6233.13159761969
2014-06-09,6232.577231521
2014-06-10,6220.071313432723
2014-06-11,6175.08429360607
2014-06-12,6187.082068290383
2014-06-13,6177.378285998749
2014-06-16,6165.40697090388
2014-06-17,6165.4988574418885
2014-06-18,6188.624110005393
2014-06-19,6256.567102922617
2014-06-20,6208.101213225656
2014-06-23,6193.048972471311
2014-06-24,6194.2013185480855
2014-06-25,6142.559500733504
2014-06-26,6099.355490375613
2014-06-27,6120.521525759313
2014-06-30,6138.421070135256
2014-07-01,6184.540614031
2014-07-02,6171.248137076879
2014-07-03,6201.774411610386
2014-07-04,6161.3466020016895
2014-07-07,6103.350957711348
2014-07-08,6025.027516230427
2014-07-09,6055.682838311483
2014-07-10,5953.287404729549
2014-07-11,5963.955615126189
2014-07-14,6035.431595762193
2014-07-15,5970.860622212839
2014-07-16,6048.877541146787
2014-07-17,5961.68449296659
2014-07-18,5961.221831360905
2014-07-21,5930.399644912555
2014-07-22,5991.707113779268
2014-07-23,5997.26998553217
2014-07-24,6043.139661437229
2014-07-25,5974.314984467681
2014-07-28,5961.871687397772
2014-07-29,5978.78515254346
2014-07-30,5915.494949554255
2014-07-31,5836.080920375619
2014-08-01,5787.230280287664
2014-08-04,5773.789023353895
2014-08-05,5740.171980174821
2014-08-06,5681.067321043283
2014-08-07,5623.462138217096
2014-08-08,5634.184331124771
2014-08-11,5695.897188891519
2014-08-12,5653.618731932395
2014-08-13,5718.958890316686
2014-08-14,5729.1830566148155
2014-08-15,5697.072326972287
2014-08-18,5750.764241275376
2014-08-19,5762.646661902568
2014-08-20,5741.627560636428
2014-08-21,5806.258961628331
2014-08-22,5748.640631043028
2014-08-25,5825.111437995965
2014-08-26,5879.419187835445
2014-08-27,5888.161805795533
2014-08-28,5823.367983637461
2014-08-29,5838.772894872034
2014-09-01,5833.572269148247
2014-09-02,5833.553896592147
2014-09-03,5899.585826674655
2014-09-04,5896.109753538983
2014-09-05,5880.668180631593
2014-09-08,5868.239243503044
2014-09-09,5818.672695019724
2014-09-10,5814.511314012841
2014-09-11,5806.591049623627
2014-09-12,5799.070672434689
2014-09-15,5782.523448100302
2014-09-16,5771.093998019885
2014-09-17,5817.842445522858
2014-09-18,5843.147637982013
2014-09-19,5821.253153684597
2014-09-22,5796.619926280112
2014-09-23,5739.287743218215
2014-09-24,5753.879037680721
2014-09-25,5672.438440927478
2014-09-26,5676.242756591644
2014-09-29,5632.671965533809
2014-09-30,5668.208765987886
2014-10-01,5598.7456537327225
2014-10-02,5479.960806520739
2014-10-03,5456.371613364412
2014-10-06,5487.180671424482
2014-10-07,5421.153209571379
2014-10-08,5402.888910433054
2014-10-09,5383.903687033935
2014-10-10,5258.698614445246
2014-10-13,5291.024587177891
2014-10-14,5282.152914015057
2014-10-15,5142.869945123409
2014-10-16,5099.841369543252
2014-10-17,5247.064451679225
2014-10-20,5220.642335426706
2014-10-21,5312.966552223955
2014-10-22,5330.643644641598
2014-10-23,5377.554077699079
2014-10-24,5369.890503999178
2014-10-27,5335.879793714641
2014-10-28,5414.0056783343425
2014-10-29,5404.339228801592
2014-10-30,5368.149877759843
2014-10-31,5436.904863602228
2014-11-03,5362.293905619951
2014-11-04,5331.3210960269735
2014-11-05,5386.662818199243
2014-11-06,5367.220291129505
2014-11-07,5318.377208425145
2014-11-10,5376.407423805247
2014-11-11,5383.605009473011
2014-11-12,5327.8567164186325
2014-11-13,5337.055904692729
2014-11-14,5351.362738960275
2014-11-17,5373.117511084473
2014-11-18,5461.289125588612
2014-11-19,5467.63876827399
2014-11-20,5432.58528288073
2014-11-21,5503.536398299086
2014-11-24,5542.00180708588
2014-11-25,5586.646415782679
2014-11-26,5604.803656152103
2014-11-27,5593.91008899116
2014-11-28,5575.0314012927465
2014-12-01,5552.751134901612
2014-12-02,5537.125842622897
2014-12-03,5531.852276587181
2014-12-04,5499.592648441327
2014-12-05,5546.403817556314
2014-12-08,5498.261360157617
2014-12-09,5433.584976441767
2014-12-10,5407.410771622535
2014-12-11,5403.271466971528
2014-12-12,5287.9897019944665
2014-12-15,5140.403205413766
2014-12-16,5266.959522210511
2014-12-17,5228.994695056928
2014-12-18,5339.310663960922
2014-12-19,5331.225560421938
2014-12-22,5349.706248627631
2014-12-23,5374.943585898331
2014-12-24,5370.873468503784
2014-12-25,5370.873468503784
2014-12-26,5361.472142448404
2014-12-29,5363.9187952053635
2014-12-30,5290.582842330965
2014-12-31,5269.932102026824
2015-01-01,5269.932102026824
2015-01-02,5234.093800791253
2015-01-05,5030.811402732247
2015-01-06,5001.659093100965
2015-01-07,4970.380229193403
2015-01-08,5107.362262295776
2015-01-09,5010.7813029686595
2015-01-12,5033.792297611671
2015-01-13,5100.787727211497
2015-01-14,5028.047015136752
2015-01-15,5063.378438859309
2015-01-16,5092.454582267623
2015-01-19,5177.851541054195
2015-01-20,5189.421104010325
2015-01-21,5238.144315793596
2015-01-22,5258.971158764705
2015-01-23,5258.226256059362
2015-01-26,5295.945758872567
2015-01-27,5303.68823036397
2015-01-28,5269.7849375747755
2015-01-29,5283.311147979272
2015-01-30,5237.112583241063
2015-02-02,5297.0649064101035
2015-02-03,5417.073919544744
2015-02-04,5393.571655385538
2015-02-05,5397.679019863468
2015-02-06,5363.787536439705
2015-02-09,5301.7900251456085
2015-02-10,5336.88408487608
2015-02-11,5300.08455714915
2015-02-12,5389.96829061065
2015-02-13,5456.368676893309
2015-02-16,5451.487121137582
2015-02-17,5444.675268245763
2015-02-18,5473.745438334432
2015-02-19,5503.757729418874
2015-02-20,5502.20103251638
2015-02-23,5529.770470029221
2015-02-24,5561.197786461972
2015-02-25,5573.8807283097285
2015-02-26,5538.302261776731
2015-02-27,5566.868657068056
2015-03-02,5540.697593465819
2015-03-03,5478.278512296633
2015-03-04,5461.804905916531
2015-03-05,5486.950830889804
2015-03-06,5404.506369630126
2015-03-09,5381.068530718603
2015-03-10,5259.1135443742405
2015-03-11,5299.674085368703
2015-03-12,5318.264739640513
2015-03-13,5284.04847577048
2015-03-16,5365.604171454878
2015-03-17,5340.222516624494
2015-03-18,5367.705040321853
2015-03-19,5373.2928306830545
2015-03-20,5535.7467641740295
2015-03-23,5579.780472431638
2015-03-24,5610.373614305092
2015-03-25,5597.755852466575
2015-03-26,5531.630301976413
2015-03-27,5523.777430198775
2015-03-30,5562.890720496231
2015-03-31,5474.213226441583
2015-04-01,5510.740861198356
2015-04-02,5574.7592147521245
2015-04-03,5574.7592147521245
2015-04-06,5648.585750487323
2015-04-07,5649.843690849846
2015-04-08,5587.925017744655
2015-04-09,5582.302822743605
2015-04-10,5596.089326046582
2015-04-13,5585.654631549827
2015-04-14,5614.295153768414
2015-04-15,5604.959011772921
2015-04-16,5592.048799367333
2015-04-17,5521.875692611241
2015-04-20,5566.175068638225
2015-04-21,5563.590831413274
2015-04-22,5537.396529308656
2015-04-23,5555.775347742648
2015-04-24,5607.209753193944
2015-04-27,5685.527829567555
2015-04-28,5660.131951280557
2015-04-29,5623.159850185572
2015-04-30,5650.740284865356
2015-05-01,5658.380838258285
2015-05-04,5667.997309650653
2015-05-05,5568.486635461343
2015-05-06,5651.568548004597
2015-05-07,5598.857815122266
2015-05-08,5699.657358818148
2015-05-11,5660.178295203886
2015-05-12,5644.214280430678
2015-05-13,5691.3218246524475
2015-05-14,5757.899506369703
2015-05-15,5751.363742908526
2015-05-18,5733.759829394103
2015-05-19,5715.780776711002
2015-05-20,5723.071582235676
2015-05-21,5745.593858188739
2015-05-22,5690.540612341973
2015-05-25,5657.476641849694
2015-05-26,5538.6127298803285
2015-05-27,5606.209095379235
2015-05-28,5585.866342000883
2015-05-29,5506.851117131098
2015-06-01,5472.909368483419
2015-06-02,5573.874734703168
2015-06-03,5668.801890953475
2015-06-04,5629.365980849893
2015-06-05,5478.704684743963
2015-06-08,5470.895165600345
2015-06-09,5478.064847795919
2015-06-10,5594.600143168534
2015-06-11,5590.1153369734375
2015-06-12,5548.279101688718
2015-06-15,5437.675743573509
2015-06-16,5451.460059797193
2015-06-17,5419.673642367538
2015-06-18,5517.424893886848
2015-06-19,5489.478522111754
2015-06-22,5712.985175766344
2015-06-23,5654.300839246348
2015-06-24,5629.365908664729
2015-06-25,5626.90155168901
2015-06-26,5624.67609015117
2015-06-29,5437.331262734794
2015-06-30,5369.324714500527
2015-07-01,5434.660804419869
2015-07-02,5409.629633183945
2015-07-03,5381.429825049807
2015-07-06,5262.577695273175
2015-07-07,5102.756151690401
2015-07-08,5195.888507355221
2015-07-09,5315.3850204281935
2015-07-10,5523.726354950734
2015-07-13,5532.766776939007
2015-07-14,5552.913945919413
2015-07-15,5550.474154375372
2015-07-16,5606.678666070961
2015-07-17,5564.977270943395
2015-07-20,5591.864661016462
2015-07-21,5580.001941773854
2015-07-22,5527.196627946179
2015-07-23,5573.699960794367
2015-07-24,5516.615652185998
2015-07-27,5463.272458181691
2015-07-28,5479.081217177057
2015-07-29,5510.936261232057
2015-07-30,5477.936844715838
2015-07-31,5557.046929082807
2015-08-03,5555.515134996628
2015-08-04,5528.087662816747
2015-08-05,5543.3999933578625
2015-08-06,5543.195795564201
