Date,WORLD ex AUSTRALIA VALUE
2011-02-25,5300.704824136836
2011-02-28,5350.957549477805
2011-03-01,5305.3832365339695
2011-03-02,5289.761302044843
2011-03-03,5346.411988874936
2011-03-04,5328.380524742731
2011-03-07,5299.013647086595
2011-03-08,5314.256586198561
2011-03-09,5314.825757329848
2011-03-10,5213.130282045671
2011-03-11,5220.142248918359
2011-03-14,5161.732971125447
2011-03-15,5042.471023679031
2011-03-16,4991.211349422744
2011-03-17,5076.9591172887085
2011-03-18,5106.916717787409
2011-03-21,5185.739572455952
2011-03-22,5205.000738607078
2011-03-23,5199.189487803557
2011-03-24,5238.709171368923
2011-03-25,5244.70992318717
2011-03-28,5229.122745769935
2011-03-29,5233.113328405298
2011-03-30,5275.562578853726
2011-03-31,5265.957243566172
2011-04-01,5296.308932489889
2011-04-04,5311.308154579264
2011-04-05,5299.804751714325
2011-04-06,5326.935555119787
2011-04-07,5316.843727980006
2011-04-08,5343.784457715101
2011-04-11,5331.9330273409305
2011-04-12,5276.645549545132
2011-04-13,5285.097289255158
2011-04-14,5273.0459368510255
2011-04-15,5279.493137432871
2011-04-18,5185.418142343385
2011-04-19,5212.984176116621
2011-04-20,5306.735164298276
2011-04-21,5337.805042443326
2011-04-22,5338.0313032944505
2011-04-25,5326.888802663076
2011-04-26,5369.848111903966
2011-04-27,5397.984048110568
2011-04-28,5458.693186864202
2011-04-29,5477.546427292153
2011-05-02,5490.170563670344
2011-05-03,5464.434052048786
2011-05-04,5424.377764707303
2011-05-05,5356.854959698582
2011-05-06,5368.36048882263
2011-05-09,5337.673671018441
2011-05-10,5392.213369965137
2011-05-11,5359.546309625029
2011-05-12,5339.728388308185
2011-05-13,5304.732673662187
2011-05-16,5283.545732442541
2011-05-17,5256.969480291607
2011-05-18,5307.260759293477
2011-05-19,5318.976660512586
2011-05-20,5276.559441824445
2011-05-23,5192.593184594534
2011-05-24,5198.759985884734
2011-05-25,5219.96082410745
2011-05-26,5233.944784113381
2011-05-27,5278.091310012992
2011-05-30,5276.284310117012
2011-05-31,5345.6388261274915
2011-06-01,5261.907090668985
2011-06-02,5223.058054425962
2011-06-03,5208.098809073689
2011-06-06,5160.560267651686
2011-06-07,5171.370057985226
2011-06-08,5141.900506865653
2011-06-09,5165.444777688497
2011-06-10,5092.369070208684
2011-06-13,5100.879584349253
2011-06-14,5168.883536677082
2011-06-15,5076.178627931416
2011-06-16,5050.883047629881
2011-06-17,5089.683537323099
2011-06-20,5093.226341803019
2011-06-21,5166.777660254446
2011-06-22,5157.013556473598
2011-06-23,5072.856114167598
2011-06-24,5041.413395215714
2011-06-27,5066.516351296205
2011-06-28,5117.096594346607
2011-06-29,5187.9366628605585
2011-06-30,5257.928553705283
2011-07-01,5311.460338757219
2011-07-04,5325.594851696906
2011-07-05,5305.298487851841
2011-07-06,5277.447581317836
2011-07-07,5311.979618259647
2011-07-08,5265.266790071597
2011-07-11,5149.433374646645
2011-07-12,5125.826427417648
2011-07-13,5171.97280003869
2011-07-14,5140.361414265619
2011-07-15,5136.816664409817
2011-07-18,5065.679203944067
2011-07-19,5135.352474749077
2011-07-20,5174.014899669817
2011-07-21,5270.7614128526175
2011-07-22,5277.817657985476
2011-07-25,5238.683771987216
2011-07-26,5241.57356914576
2011-07-27,5148.822356054112
2011-07-28,5124.478993879595
2011-07-29,5099.856721144935
2011-08-01,5054.718107782163
2011-08-02,4952.335325402938
2011-08-03,4930.005067456654
2011-08-04,4724.2376294298765
2011-08-05,4677.282812438527
2011-08-08,4437.959111038989
2011-08-09,4556.189844771493
2011-08-10,4395.263495664537
2011-08-11,4546.107438504604
2011-08-12,4594.056310444423
2011-08-15,4696.676491673199
2011-08-16,4663.467547678961
2011-08-17,4685.095723562886
2011-08-18,4491.283833226926
2011-08-19,4431.9175797715825
2011-08-22,4430.200906498868
2011-08-23,4524.270089038829
2011-08-24,4577.254772402867
2011-08-25,4519.07092278248
2011-08-26,4532.270686181158
2011-08-29,4647.31222650002
2011-08-30,4656.681404356045
2011-08-31,4717.17742413497
2011-09-01,4678.471307882183
2011-09-02,4562.675656434237
2011-09-05,4480.23375643995
2011-09-06,4426.0306466843695
2011-09-07,4550.570267748957
2011-09-08,4533.583385183085
2011-09-09,4392.182977580155
2011-09-12,4349.347438344765
2011-09-13,4400.237573670727
2011-09-14,4443.294904893061
2011-09-15,4551.680366932538
2011-09-16,4570.746061914947
2011-09-19,4489.179526438
2011-09-20,4513.834797024884
2011-09-21,4408.403128539134
2011-09-22,4236.297654784522
2011-09-23,4266.819961673903
2011-09-26,4340.249405239578
2011-09-27,4457.311840055909
2011-09-28,4399.211447615098
2011-09-29,4457.825743685078
2011-09-30,4363.051579847312
2011-10-03,4246.178511241308
2011-10-04,4245.6507330708355
2011-10-05,4326.757462263172
2011-10-06,4427.151415472984
2011-10-07,4427.881300613494
2011-10-10,4549.932099418793
2011-10-11,4552.8075593768945
2011-10-12,4626.467432631772
2011-10-13,4582.265567823098
2011-10-14,4642.071411426996
2011-10-17,4582.900441463014
2011-10-18,4615.336302670934
2011-10-19,4621.240226713668
2011-10-20,4597.479682208095
2011-10-21,4703.847237812639
2011-10-24,4755.524083375877
2011-10-25,4687.842315528295
2011-10-26,4714.976460334244
2011-10-27,4919.477779087735
2011-10-28,4915.7603531276045
2011-10-31,4765.132336072561
2011-11-01,4583.7790916516315
2011-11-02,4646.404634814807
2011-11-03,4715.3554619388915
2011-11-04,4683.908052749246
2011-11-07,4697.455012214073
2011-11-08,4740.988373356922
2011-11-09,4599.30712699443
2011-11-10,4611.19886038951
2011-11-11,4713.586505645145
2011-11-14,4665.21986783678
2011-11-15,4642.808954800037
2011-11-16,4598.7560613670275
2011-11-17,4543.237179580655
2011-11-18,4532.862270066179
2011-11-21,4429.769967044923
2011-11-22,4401.696345901793
2011-11-23,4307.458369413827
2011-11-24,4290.724409641937
2011-11-25,4290.53480425399
2011-11-28,4420.05223508721
2011-11-29,4452.574516511818
2011-11-30,4638.663194417476
2011-12-01,4628.4056385121185
2011-12-02,4650.150081044429
2011-12-05,4704.167345729525
2011-12-06,4688.563735921728
2011-12-07,4707.687577841625
2011-12-08,4604.438601117562
2011-12-09,4668.767451016142
2011-12-12,4583.291651485968
2011-12-13,4554.059420963439
2011-12-14,4483.938592236486
2011-12-15,4509.568856402846
2011-12-16,4520.891134039941
2011-12-19,4474.3448317367165
2011-12-20,4589.760702015574
2011-12-21,4602.890357478506
2011-12-22,4655.043007109752
2011-12-23,4688.802496943278
2011-12-26,4690.887256494853
2011-12-27,4689.472195856076
2011-12-28,4624.751769880178
2011-12-29,4669.767472948543
2011-12-30,4688.358319466664
2012-01-02,4704.979441649538
2012-01-03,4782.460197921164
2012-01-04,4766.415516853781
2012-01-05,4736.531207789434
2012-01-06,4714.3589134064905
2012-01-09,4717.533709550902
2012-01-10,4780.658737770472
2012-01-11,4771.166456726273
2012-01-12,4783.299627981239
2012-01-13,4755.334100681055
2012-01-16,4761.793116330976
2012-01-17,4791.809645020472
2012-01-18,4831.242644339283
2012-01-19,4879.539196827287
2012-01-20,4898.482552948495
2012-01-23,4928.110407157935
2012-01-24,4901.756694981133
2012-01-25,4907.531393353905
2012-01-26,4930.195289860564
2012-01-27,4905.3630646316105
2012-01-30,4872.047846507123
2012-01-31,4877.3998287178765
2012-02-01,4950.805479025236
2012-02-02,4955.827585635642
2012-02-03,5012.9011075836215
2012-02-06,5010.425191162726
2012-02-07,5033.5962873879525
2012-02-08,5050.077335661202
2012-02-09,5055.631392615748
2012-02-10,4991.836047943798
2012-02-13,5027.397058238097
2012-02-14,5002.574955338546
2012-02-15,5007.0365962177275
2012-02-16,5036.386453372847
2012-02-17,5079.487872317578
2012-02-20,5109.38273649504
2012-02-21,5102.82231922378
2012-02-22,5070.619194397477
2012-02-23,5087.704934529543
2012-02-24,5113.325072625875
2012-02-27,5107.4027615202485
2012-02-28,5123.740244311286
2012-02-29,5103.990095094324
2012-03-01,5131.08763068444
2012-03-02,5108.622132023086
2012-03-05,5089.478431187842
2012-03-06,4981.22407346837
2012-03-07,5003.473570429049
2012-03-08,5075.420976153928
2012-03-09,5077.378127889515
2012-03-12,5074.353580136893
2012-03-13,5158.034018634243
2012-03-14,5148.191031703158
2012-03-15,5183.548040823003
2012-03-16,5208.372152959853
2012-03-19,5225.280134758544
2012-03-20,5194.686407826847
2012-03-21,5172.0606024171675
2012-03-22,5136.9308046549495
2012-03-23,5152.340057515485
2012-03-26,5208.232684079981
2012-03-27,5198.565302911755
2012-03-28,5162.592791438137
2012-03-29,5128.4989361921735
2012-03-30,5156.090916995102
2012-04-02,5197.9471618388625
2012-04-03,5157.831600985352
2012-04-04,5062.787231445769
2012-04-05,5046.096411084759
2012-04-06,5042.10934441056
2012-04-09,5001.927278898019
2012-04-10,4916.679510742726
2012-04-11,4949.20317262044
2012-04-12,5010.495114078695
2012-04-13,4941.522271152217
2012-04-16,4948.952922006216
2012-04-17,5028.716770476783
2012-04-18,5006.010506677405
2012-04-19,4981.821665989473
2012-04-20,5002.862658779981
2012-04-23,4940.390251580708
2012-04-24,4986.350450985067
2012-04-25,5025.867646164847
2012-04-26,5055.412858465879
2012-04-27,5073.419584538019
2012-04-30,5055.9010926175115
2012-05-01,5074.157566463075
2012-05-02,5039.607717167641
2012-05-03,5012.134889052422
2012-05-04,4947.447352390862
2012-05-07,4940.326436458448
2012-05-08,4906.6711466965035
2012-05-09,4864.480104854334
2012-05-10,4897.280698850795
2012-05-11,4881.337062687675
2012-05-14,4805.402225008163
2012-05-15,4758.823468357111
2012-05-16,4725.743131037426
2012-05-17,4680.382510604209
2012-05-18,4640.333699515713
2012-05-21,4673.209499352532
2012-05-22,4710.837734027125
2012-05-23,4656.45117307144
2012-05-24,4681.376520421301
2012-05-25,4670.90767283844
2012-05-28,4670.636888951536
2012-05-29,4708.534989474189
2012-05-30,4629.317051598936
2012-05-31,4625.664011579916
2012-06-01,4537.903694550071
2012-06-04,4531.437446259368
2012-06-05,4559.631053679812
2012-06-06,4664.6487987269775
2012-06-07,4692.916950725038
2012-06-08,4690.314204932859
2012-06-11,4671.491757070715
2012-06-12,4703.448867110888
2012-06-13,4704.09690341746
2012-06-14,4738.159074586692
2012-06-15,4792.565471712437
2012-06-18,4784.236323456484
2012-06-19,4849.633857950414
2012-06-20,4864.93605434731
2012-06-21,4781.50047052868
2012-06-22,4780.4467823200175
2012-06-25,4706.274626926082
2012-06-26,4712.900341158189
2012-06-27,4766.693449455787
2012-06-28,4768.609681707221
2012-06-29,4906.478793512375
2012-07-02,4922.822029876958
2012-07-03,4960.466889026483
2012-07-04,4952.285411566993
2012-07-05,4908.301307225859
2012-07-06,4858.539492879808
2012-07-09,4840.509509883638
2012-07-10,4820.97692502165
2012-07-11,4836.217514394609
2012-07-12,4793.704435471818
2012-07-13,4866.424954245807
2012-07-16,4865.808011176559
2012-07-17,4881.900279947623
2012-07-18,4916.389588090756
2012-07-19,4930.461509114958
2012-07-20,4857.997143569354
2012-07-23,4786.109944109042
2012-07-24,4743.097023781189
2012-07-25,4744.609265522591
2012-07-26,4849.613521519104
2012-07-27,4939.001844983546
2012-07-30,4957.00992016913
2012-07-31,4942.199131763396
2012-08-01,4934.381054256641
2012-08-02,4868.901183276808
2012-08-03,4978.84889065424
2012-08-06,5009.306286276656
2012-08-07,5048.0189480585295
2012-08-08,5052.588245945879
2012-08-09,5056.8471819079
2012-08-10,5064.288111446497
2012-08-13,5054.301478640306
2012-08-14,5059.509759369104
2012-08-15,5054.661501929827
2012-08-16,5095.584743736589
2012-08-17,5105.028964680557
2012-08-20,5101.254367273031
2012-08-21,5118.673742289679
2012-08-22,5092.334018722448
2012-08-23,5077.491985385191
2012-08-24,5082.053397871737
2012-08-27,5085.500676867885
2012-08-28,5075.828946093707
2012-08-29,5071.146342089912
2012-08-30,5028.5606602114285
2012-08-31,5058.163348842393
2012-09-03,5064.4200958558395
2012-09-04,5040.691602314199
2012-09-05,5038.162728389116
2012-09-06,5140.07133788113
2012-09-07,5207.498645241598
2012-09-10,5192.211789145533
2012-09-11,5221.554180782438
2012-09-12,5243.914272473514
2012-09-13,5297.0787131422
2012-09-14,5368.1937367348555
2012-09-17,5340.05322146792
2012-09-18,5311.715370096858
2012-09-19,5326.851671560266
2012-09-20,5303.110350204504
2012-09-21,5320.428806524812
2012-09-24,5303.491523532562
2012-09-25,5289.564626750578
2012-09-26,5218.955676352622
2012-09-27,5256.468542128932
2012-09-28,5217.043253573555
2012-10-01,5252.029159215044
2012-10-02,5255.468642176057
2012-10-03,5252.377843722676
2012-10-04,5295.459399008655
2012-10-05,5325.395728566266
2012-10-08,5295.137224534905
2012-10-09,5248.608012743776
2012-10-10,5212.388536986367
2012-10-11,5232.1623366479025
2012-10-12,5211.732832436182
2012-10-15,5241.611989267643
2012-10-16,5312.414931891307
2012-10-17,5370.724663581426
2012-10-18,5386.775076483208
2012-10-19,5316.421858099125
2012-10-22,5306.764624850313
2012-10-23,5215.086475794118
2012-10-24,5208.90169437454
2012-10-25,5226.571945760205
2012-10-26,5211.874852418429
2012-10-29,5193.937840953313
2012-10-30,5220.423715218897
2012-10-31,5220.9532284900215
2012-11-01,5271.723349954073
2012-11-02,5241.513463677742
2012-11-05,5220.994497306287
2012-11-06,5258.732712284796
2012-11-07,5155.5184700513155
2012-11-08,5110.773629604089
2012-11-09,5102.72786561523
2012-11-12,5094.556381840904
2012-11-13,5084.527611081975
2012-11-14,5025.0694496515325
2012-11-15,5017.0698752276185
2012-11-16,5010.500752508391
2012-11-19,5117.182033189878
2012-11-20,5116.36897765251
2012-11-21,5133.144706240416
2012-11-22,5154.275202736162
2012-11-23,5212.120350983184
2012-11-26,5196.928227060507
2012-11-27,5177.257009498233
2012-11-28,5196.638560969098
2012-11-29,5240.5253858086
2012-11-30,5245.233481111964
2012-12-03,5238.431118244695
2012-12-04,5240.09153902575
2012-12-05,5267.402453229094
2012-12-06,5279.7628217177
2012-12-07,5290.078684841595
2012-12-10,5290.92730361356
2012-12-11,5326.623637738321
2012-12-12,5347.471959202169
2012-12-13,5332.5260944684605
2012-12-14,5328.502501719121
2012-12-17,5372.23509923453
2012-12-18,5427.401870719617
2012-12-19,5434.536001671932
2012-12-20,5451.764230803977
2012-12-21,5406.680968305323
2012-12-24,5394.492328062674
2012-12-25,5396.769700308859
2012-12-26,5393.571553036886
2012-12-27,5390.865575863816
2012-12-28,5346.578552148411
2012-12-31,5390.489600067785
2013-01-01,5390.7546199999515
2013-01-02,5511.218160814272
2013-01-03,5497.978466169613
2013-01-04,5532.180840519983
2013-01-07,5518.497954354801
2013-01-08,5497.444455979483
2013-01-09,5518.271754429691
2013-01-10,5572.706322208192
2013-01-11,5587.160532222205
2013-01-14,5586.818550366267
2013-01-15,5597.9090720963895
2013-01-16,5575.080022376169
2013-01-17,5604.547580718685
2013-01-18,5612.658581246464
2013-01-21,5620.772078598545
2013-01-22,5637.3339673881965
2013-01-23,5624.348578914043
2013-01-24,5653.14610451575
2013-01-25,5692.248797698567
2013-01-28,5687.308915008016
2013-01-29,5728.088622765002
2013-01-30,5721.55244577785
2013-01-31,5704.016927204179
2013-02-01,5741.031497818789
2013-02-04,5666.598716810263
2013-02-05,5690.646429448692
2013-02-06,5703.572339157258
2013-02-07,5670.793526868081
2013-02-08,5700.445099383115
2013-02-11,5693.617750606353
2013-02-12,5737.2418754220835
2013-02-13,5734.109162731426
2013-02-14,5716.121212316388
2013-02-15,5691.060989657252
2013-02-18,5698.152330292311
2013-02-19,5748.714413774516
2013-02-20,5704.443060742996
2013-02-21,5631.77082204327
2013-02-22,5670.320558909324
2013-02-25,5622.306064409409
2013-02-26,5596.230405984179
2013-02-27,5657.8029382220275
2013-02-28,5674.89227368219
2013-03-01,5657.988790549932
2013-03-04,5674.789525964197
2013-03-05,5733.95785424815
2013-03-06,5747.93459376657
2013-03-07,5757.46076635221
2013-03-08,5781.3733061670855
2013-03-11,5805.78156903877
2013-03-12,5800.6837098803135
2013-03-13,5784.687148270736
2013-03-14,5832.794894625984
2013-03-15,5844.2345268867875
2013-03-18,5790.573353673175
2013-03-19,5774.256594359293
2013-03-20,5809.419081666814
2013-03-21,5781.62892655104
2013-03-22,5803.651083365368
2013-03-25,5770.688408726423
2013-03-26,5796.303670790536
2013-03-27,5778.093504586642
2013-03-28,5795.2962090866595
2013-03-29,5793.646412107877
2013-04-01,5773.659517447895
2013-04-02,5802.693598579286
2013-04-03,5751.065005795053
2013-04-04,5748.644529143143
2013-04-05,5745.509358714887
2013-04-08,5770.669109576647
2013-04-09,5806.811228056318
2013-04-10,5894.224341166178
2013-04-11,5929.13146331201
2013-04-12,5903.262988959149
2013-04-15,5805.4282657081485
2013-04-16,5834.920315224873
2013-04-17,5761.004432736125
2013-04-18,5743.519220254237
2013-04-19,5786.773564255655
2013-04-22,5810.351662093951
2013-04-23,5883.9445238661365
2013-04-24,5916.771952208033
2013-04-25,5947.806663323774
2013-04-26,5944.598756496265
2013-04-29,5991.059441585956
2013-04-30,6014.622948172654
2013-05-01,5970.242052810195
2013-05-02,5985.203128926471
2013-05-03,6038.406787293029
2013-05-06,6035.450845450588
2013-05-07,6088.800035725757
2013-05-08,6130.853521549587
2013-05-09,6092.648287269784
2013-05-10,6089.87641719964
2013-05-13,6097.539554292048
2013-05-14,6140.1685632212775
2013-05-15,6170.701365424273
2013-05-16,6163.3959490144025
2013-05-17,6193.409357500749
2013-05-20,6220.5795729749525
2013-05-21,6233.93949906835
2013-05-22,6209.662269052507
2013-05-23,6132.265075783267
2013-05-24,6128.670667926801
2013-05-27,6118.591860971292
2013-05-28,6153.705124174089
2013-05-29,6129.023739462588
2013-05-30,6139.793649738528
2013-05-31,6051.313356073784
2013-06-03,6065.713881537788
2013-06-04,6072.0648484392495
2013-06-05,5983.372856704346
2013-06-06,6000.967629802221
2013-06-07,6064.062422651617
2013-06-10,6075.628821071958
2013-06-11,6034.089383604019
2013-06-12,6008.629501740757
2013-06-13,6041.719877989804
2013-06-14,6030.935661828665
2013-06-17,6089.732487576282
2013-06-18,6116.8016113433505
2013-06-19,6071.897017132928
2013-06-20,5870.368666699979
2013-06-21,5865.871697651285
2013-06-24,5783.372555574702
2013-06-25,5835.480201317292
2013-06-26,5887.2714378543305
2013-06-27,5927.753768779157
2013-06-28,5917.332057248725
2013-07-01,5956.642514345361
2013-07-02,5952.099185586573
2013-07-03,5932.319903733467
2013-07-04,5962.049795302502
2013-07-05,5964.751615994753
2013-07-08,6009.397066649662
2013-07-09,6055.165954669459
2013-07-10,6070.414972088499
2013-07-11,6165.0729280131545
2013-07-12,6172.937124416969
2013-07-15,6188.941392002838
2013-07-16,6185.216338636081
2013-07-17,6198.513635889885
2013-07-18,6241.048703009964
2013-07-19,6252.641544468487
2013-07-22,6286.764734828752
2013-07-23,6296.235461587909
2013-07-24,6285.62218875819
2013-07-25,6275.452398018544
2013-07-26,6268.892573334148
2013-07-29,6238.467486271619
2013-07-30,6238.432354798971
2013-07-31,6229.688299876673
2013-08-01,6294.262859241468
2013-08-02,6322.383067839874
2013-08-05,6301.267290086179
2013-08-06,6285.532011505093
2013-08-07,6262.2429722198485
2013-08-08,6301.024377022445
2013-08-09,6301.584191921801
2013-08-12,6287.577916466866
2013-08-13,6295.83217220451
2013-08-14,6296.633539354185
2013-08-15,6221.200036856654
2013-08-16,6221.286746263068
2013-08-19,6178.579487382096
2013-08-20,6174.262698752013
2013-08-21,6122.244937297864
2013-08-22,6157.148997470333
2013-08-23,6212.207865771583
2013-08-26,6182.13677402175
2013-08-27,6101.204323775276
2013-08-28,6091.988577317179
2013-08-29,6093.821811496098
2013-08-30,6059.406073183772
2013-09-02,6091.066678534992
2013-09-03,6098.821188259336
2013-09-04,6142.092596665817
2013-09-05,6154.07840435843
2013-09-06,6175.042755248764
2013-09-09,6227.90823195693
2013-09-10,6286.220798697914
2013-09-11,6316.460377916406
2013-09-12,6304.775531140867
2013-09-13,6311.963146871436
2013-09-16,6368.0676303486325
2013-09-17,6368.090688038927
2013-09-18,6423.908352910746
2013-09-19,6458.853361558
2013-09-20,6413.2161458785495
2013-09-23,6389.627915855353
2013-09-24,6382.387419628047
2013-09-25,6382.49633408195
2013-09-26,6389.008850827765
2013-09-27,6381.080170887308
2013-09-30,6333.027554951995
2013-10-01,6373.625947614023
2013-10-02,6371.287492120842
2013-10-03,6336.03492787139
2013-10-04,6360.772506209846
2013-10-07,6319.155381581451
2013-10-08,6273.220935535103
2013-10-09,6270.626328595973
2013-10-10,6384.202361407332
2013-10-11,6427.309934269897
2013-10-14,6450.667049064741
2013-10-15,6429.958626965361
2013-10-16,6485.116232805176
2013-10-17,6556.630004481087
2013-10-18,6588.147807144288
2013-10-21,6592.442690113226
2013-10-22,6637.792909659868
2013-10-23,6594.235402633346
2013-10-24,6614.505816923829
2013-10-25,6619.848891610489
2013-10-28,6626.774234807031
2013-10-29,6656.637103356872
2013-10-30,6646.572096858947
2013-10-31,6605.893776684543
2013-11-01,6585.882051450992
2013-11-04,6617.10096898242
2013-11-05,6592.774312601504
2013-11-06,6644.812800162097
2013-11-07,6570.595029235014
2013-11-08,6607.6267541743955
2013-11-11,6626.545338234588
2013-11-12,6613.2891450368315
2013-11-13,6628.633423645133
2013-11-14,6670.1593831357995
2013-11-15,6704.744658226759
2013-11-18,6721.45076361334
2013-11-19,6695.167345837729
2013-11-20,6677.11648295603
2013-11-21,6702.214978523977
2013-11-22,6727.391008770054
2013-11-25,6723.890554376461
2013-11-26,6705.5956729442605
2013-11-27,6717.13837899086
2013-11-28,6733.066531064843
2013-11-29,6725.238637987162
2013-12-02,6698.265406951283
2013-12-03,6662.356570777201
2013-12-04,6630.461235917467
2013-12-05,6592.785913513259
2013-12-06,6661.088584544488
2013-12-09,6685.689246554358
2013-12-10,6668.69051889683
2013-12-11,6607.018799144632
2013-12-12,6565.190609894109
2013-12-13,6553.455512263485
2013-12-16,6603.94718746229
2013-12-17,6578.916889509246
2013-12-18,6671.465237773841
2013-12-19,6690.111909269515
2013-12-20,6716.507288782422
2013-12-23,6753.873679824877
2013-12-24,6769.006886975428
2013-12-25,6768.705306841357
2013-12-26,6799.300979815245
2013-12-27,6836.609525051901
2013-12-30,6842.600231774836
2013-12-31,6860.101815693637
2014-01-01,6860.184934413664
2014-01-02,6786.948800574877
2014-01-03,6794.553678526887
2014-01-06,6782.802072912216
2014-01-07,6810.808485995989
2014-01-08,6811.738010277037
2014-01-09,6798.484501143517
2014-01-10,6832.703047775744
2014-01-13,6796.744918686523
2014-01-14,6821.557809219581
2014-01-15,6863.040437126238
2014-01-16,6861.411643733347
2014-01-17,6855.74649114715
2014-01-20,6854.043452766459
2014-01-21,6849.808390904311
2014-01-22,6853.35826892051
2014-01-23,6812.140409076233
2014-01-24,6687.56260149626
2014-01-27,6636.559939888146
2014-01-28,6668.731254663056
2014-01-29,6645.29966012043
2014-01-30,6655.022402805403
2014-01-31,6612.86730634459
2014-02-03,6495.998431926764
2014-02-04,6480.306649326139
2014-02-05,6491.353093603126
2014-02-06,6571.438699000193
2014-02-07,6646.525798920711
2014-02-10,6660.03908100964
2014-02-11,6735.221094817491
2014-02-12,6750.5076313958125
2014-02-13,6774.807474389932
2014-02-14,6808.370469167936
2014-02-17,6822.2641657113545
2014-02-18,6846.275722756893
2014-02-19,6828.950689452837
2014-02-20,6839.688552032793
2014-02-21,6856.92485426833
2014-02-24,6884.649375318713
2014-02-25,6882.037991241171
2014-02-26,6862.4232746634925
2014-02-27,6875.911810745503
2014-02-28,6912.281397431164
2014-03-03,6831.927076438212
2014-03-04,6921.784280979474
2014-03-05,6923.361886822085
2014-03-06,6952.950934763839
2014-03-07,6934.2595668506365
2014-03-10,6918.193462791823
2014-03-11,6898.585165854366
2014-03-12,6878.563172737589
2014-03-13,6824.173963231449
2014-03-14,6785.542170344707
2014-03-17,6839.015446725113
2014-03-18,6884.222968462909
2014-03-19,6852.857436838019
2014-03-20,6849.356500285186
2014-03-21,6856.538042038152
2014-03-24,6834.547721682848
2014-03-25,6888.158251250285
2014-03-26,6888.49006098807
2014-03-27,6890.675006320587
2014-03-28,6937.742072319845
2014-03-31,6990.447555965006
2014-04-01,7020.883910213454
2014-04-02,7036.3642126259565
2014-04-03,7034.882989651229
2014-04-04,7016.150754990423
2014-04-07,6954.301946712383
2014-04-08,6971.708234340945
2014-04-09,7008.580880315912
2014-04-10,6936.109694073156
2014-04-11,6873.7663274970155
2014-04-14,6902.202568286239
2014-04-15,6912.318962180107
2014-04-16,6983.340134941972
2014-04-17,7006.242144738532
2014-04-18,7008.54464999756
2014-04-21,7012.093411143931
2014-04-22,7044.3629245703905
2014-04-23,7040.969511840091
2014-04-24,7042.76434744734
2014-04-25,7011.871299157837
2014-04-28,7034.436108962372
2014-04-29,7080.643516359809
2014-04-30,7104.666754423644
2014-05-01,7104.533529173551
2014-05-02,7096.69790193401
2014-05-05,7095.608081157546
2014-05-06,7071.017249978759
2014-05-07,7097.898631547653
2014-05-08,7114.731608160686
2014-05-09,7092.759365953049
2014-05-12,7135.852151515832
2014-05-13,7148.965453630437
2014-05-14,7141.768848857508
2014-05-15,7090.059388498434
2014-05-16,7091.733829910636
2014-05-19,7097.200514044865
2014-05-20,7062.2657925210615
2014-05-21,7099.599972762703
2014-05-22,7112.967840340481
2014-05-23,7135.132664447034
2014-05-26,7157.2214414555165
2014-05-27,7165.023884298063
2014-05-28,7164.143160467338
2014-05-29,7189.190708560664
2014-05-30,7198.010464530987
2014-06-02,7208.351954949578
2014-06-03,7206.459104165562
2014-06-04,7210.346058819679
2014-06-05,7244.813502480985
2014-06-06,7287.2208199268225
2014-06-09,7294.122850087021
2014-06-10,7289.578483027099
2014-06-11,7270.294326957661
2014-06-12,7257.504776478664
2014-06-13,7277.4606218356885
2014-06-16,7276.025811791089
2014-06-17,7285.4674801208075
2014-06-18,7330.345021798711
2014-06-19,7376.528412570184
2014-06-20,7376.276115872768
2014-06-23,7375.094611063244
2014-06-24,7336.636239021258
2014-06-25,7330.787029394101
2014-06-26,7318.341284815625
2014-06-27,7329.5618138410255
2014-06-30,7335.962155814024
2014-07-01,7379.693327288334
2014-07-02,7384.985640245977
2014-07-03,7410.667162562472
2014-07-04,7406.919623507154
2014-07-07,7375.111710469159
2014-07-08,7325.855356462451
2014-07-09,7342.181770294003
2014-07-10,7296.445055958756
2014-07-11,7300.072731716764
2014-07-14,7340.559843078152
2014-07-15,7328.49594012674
2014-07-16,7387.053244021834
2014-07-17,7315.348575255659
2014-07-18,7345.351960688982
2014-07-21,7327.062738769066
2014-07-22,7365.968946848499
2014-07-23,7372.849219956273
2014-07-24,7385.909586409027
2014-07-25,7358.163705650174
2014-07-28,7361.071047883438
2014-07-29,7341.631553106978
2014-07-30,7309.497803133833
2014-07-31,7207.64445424732
2014-08-01,7167.816824753754
2014-08-04,7186.702705565416
2014-08-05,7127.605176160065
2014-08-06,7110.678017469441
2014-08-07,7076.930321868572
2014-08-08,7101.767846832532
2014-08-11,7141.73406410709
2014-08-12,7133.418143217847
2014-08-13,7175.21536792199
2014-08-14,7199.614195592111
2014-08-15,7188.139535815952
2014-08-18,7237.9567780643265
2014-08-19,7261.554972223617
2014-08-20,7265.1076610662585
2014-08-21,7300.6506007674825
2014-08-22,7264.86457724478
2014-08-25,7306.7613985087855
2014-08-26,7323.195822317308
2014-08-27,7333.608304181008
2014-08-28,7308.380296141752
2014-08-29,7330.4803771720435
2014-09-01,7329.322372725479
2014-09-02,7312.641586452392
2014-09-03,7346.733197548841
2014-09-04,7334.267354256805
2014-09-05,7344.206717405366
2014-09-08,7313.790093947602
2014-09-09,7266.33083078378
2014-09-10,7276.563496015095
2014-09-11,7285.798722294835
2014-09-12,7252.8238275844315
