Date,NORDIC COUNTRIES VALUE
2012-04-04,7603.859310687728
2012-04-05,7575.073811234329
2012-04-06,7575.073811234329
2012-04-09,7541.31533540655
2012-04-10,7347.007990359387
2012-04-11,7359.656885698004
2012-04-12,7477.154322927439
2012-04-13,7319.00965859242
2012-04-16,7326.575969102931
2012-04-17,7556.40654135592
2012-04-18,7425.4970887687505
2012-04-19,7432.502037643525
2012-04-20,7479.165995025105
2012-04-23,7143.8030341278
2012-04-24,7343.476738502254
2012-04-25,7446.921203714337
2012-04-26,7442.841336104202
2012-04-27,7536.490953840224
2012-04-30,7533.52773391763
2012-05-01,7538.23366150459
2012-05-02,7447.24157883598
2012-05-03,7480.233130322273
2012-05-04,7287.168623315845
2012-05-07,7282.166667183174
2012-05-08,7162.140182131503
2012-05-09,7116.257371593517
2012-05-10,7159.921443504284
2012-05-11,7170.754325715301
2012-05-14,6894.346931912322
2012-05-15,6777.491885926342
2012-05-16,6679.140597714005
2012-05-17,6640.776543821062
2012-05-18,6464.7511930051505
2012-05-21,6629.876219982869
2012-05-22,6764.639128691396
2012-05-23,6487.363190780976
2012-05-24,6582.167528334507
2012-05-25,6565.54607375771
2012-05-28,6575.6907915416905
2012-05-29,6642.074629457288
2012-05-30,6465.649088029532
2012-05-31,6396.051683915257
2012-06-01,6274.985604380352
2012-06-04,6286.194286482847
2012-06-05,6309.159100255523
2012-06-06,6390.2001989101345
2012-06-07,6576.888147748642
2012-06-08,6556.51465715586
2012-06-11,6611.273540163507
2012-06-12,6635.723111321618
2012-06-13,6653.214733183293
2012-06-14,6578.005528934409
2012-06-15,6691.117961014736
2012-06-18,6671.412231697474
2012-06-19,6864.653042578633
2012-06-20,6941.515148817908
2012-06-21,6837.269796956385
2012-06-22,6787.249300612084
2012-06-25,6569.724089308214
2012-06-26,6538.7138561900265
2012-06-27,6626.773212982013
2012-06-28,6547.0392347688785
2012-06-29,6954.7521563793
2012-07-02,6973.747780805281
2012-07-03,7092.788735627976
2012-07-04,7048.9410384563525
2012-07-05,6963.422724336817
2012-07-06,6818.553192864178
2012-07-09,6801.659846262788
2012-07-10,6879.691516761296
2012-07-11,6881.3120978670895
2012-07-12,6771.437401522181
2012-07-13,6888.891429914894
2012-07-16,6925.673028789285
2012-07-17,6875.4742391757
2012-07-18,7008.353885717636
2012-07-19,7146.8641173718615
2012-07-20,6987.607414954575
2012-07-23,6809.9271247953675
2012-07-24,6807.935271598341
2012-07-25,6845.583928412682
2012-07-26,7102.0309278717605
2012-07-27,7210.556572702259
2012-07-30,7285.0157242641635
2012-07-31,7324.519347405894
2012-08-01,7335.3259486087145
2012-08-02,7178.517015600393
2012-08-03,7436.974108485209
2012-08-06,7457.372364695749
2012-08-07,7513.309120680859
2012-08-08,7540.829096430998
2012-08-09,7578.532598867404
2012-08-10,7585.254832401475
2012-08-13,7529.157862364407
2012-08-14,7515.238176123511
2012-08-15,7500.3067609818
2012-08-16,7557.772992475961
2012-08-17,7643.718519927569
2012-08-20,7615.644509411167
2012-08-21,7702.865738655489
2012-08-22,7577.593662670987
2012-08-23,7619.804713381554
2012-08-24,7619.402041740228
2012-08-27,7700.639397431951
2012-08-28,7544.546577281781
2012-08-29,7483.578863082313
2012-08-30,7386.364886208506
2012-08-31,7489.809157108802
2012-09-03,7492.989927216494
2012-09-04,7385.268510729402
2012-09-05,7363.379629715472
2012-09-06,7474.777542420788
2012-09-07,7696.621440701818
2012-09-10,7675.845885279716
2012-09-11,7745.855357776711
2012-09-12,7855.175048866731
2012-09-13,7830.312029863333
2012-09-14,8149.582053452146
2012-09-17,8099.193715240011
2012-09-18,8002.083165090251
2012-09-19,8084.0011916364365
2012-09-20,7982.95474123005
2012-09-21,8005.292137280016
2012-09-24,7937.722870151739
2012-09-25,8024.609696917898
2012-09-26,7770.828354368982
2012-09-27,7881.793321249061
2012-09-28,7809.418262238813
2012-10-01,7901.727448591461
2012-10-02,7861.044660221957
2012-10-03,7745.887889635338
2012-10-04,7824.924334003921
2012-10-05,7955.496631659741
2012-10-08,7810.125652583551
2012-10-09,7730.300631628971
2012-10-10,7623.9560771889755
2012-10-11,7685.608306792057
2012-10-12,7642.472590380138
2012-10-15,7661.26907677202
2012-10-16,7818.413596682352
2012-10-17,7878.3995005958095
2012-10-18,7966.192171417744
2012-10-19,7787.208607434986
2012-10-22,7786.039893847641
2012-10-23,7584.5450044725985
2012-10-24,7561.675896737972
2012-10-25,7589.085727651733
2012-10-26,7569.783230151484
2012-10-29,7564.805264060756
2012-10-30,7648.181602066702
2012-10-31,7607.425723966188
2012-11-01,7667.5586453838305
2012-11-02,7655.293511807803
2012-11-05,7599.791371133876
2012-11-06,7649.4330206404975
2012-11-07,7535.464380907948
2012-11-08,7535.531598203217
2012-11-09,7482.898995647282
2012-11-12,7485.964523943158
2012-11-13,7462.572348890046
2012-11-14,7462.153136661862
2012-11-15,7417.803486803668
2012-11-16,7295.917344156757
2012-11-19,7557.5980723475805
2012-11-20,7549.348014627002
2012-11-21,7609.84831829647
2012-11-22,7716.369754564819
2012-11-23,7860.206884823977
2012-11-26,7824.0302527703
2012-11-27,7751.507507866561
2012-11-28,7707.54836556445
2012-11-29,7864.597680600377
2012-11-30,7890.596774184218
2012-12-03,7961.333362408887
2012-12-04,7959.648449134451
2012-12-05,8002.089963534169
2012-12-06,8018.2405935991665
2012-12-07,8001.730663602678
2012-12-10,8004.321664845727
2012-12-11,8106.623272452747
2012-12-12,8103.558755881145
2012-12-13,8062.18078701718
2012-12-14,8084.406104684927
2012-12-17,8104.352575133611
2012-12-18,8205.24388426874
2012-12-19,8297.407065683146
2012-12-20,8299.620083204107
2012-12-21,8264.019306305932
2012-12-24,8247.939228918935
2012-12-25,8247.939228918935
2012-12-26,8270.298732612991
2012-12-27,8271.072271455325
2012-12-28,8215.040081980324
2012-12-31,8220.251070280554
2013-01-01,8220.251070280554
2013-01-02,8492.509712162431
2013-01-03,8450.470568676748
2013-01-04,8464.857075193207
2013-01-07,8492.313829812709
2013-01-08,8388.179129537199
2013-01-09,8405.465179388093
2013-01-10,8578.712112049274
2013-01-11,8665.865035141203
2013-01-14,8693.415287003785
2013-01-15,8589.394425311448
2013-01-16,8594.189213342084
2013-01-17,8685.219769313348
2013-01-18,8608.45071994323
2013-01-21,8676.220469185348
2013-01-22,8631.757812286634
2013-01-23,8634.881143821052
2013-01-24,8700.644625726572
2013-01-25,8791.793358058294
2013-01-28,8806.369971991942
2013-01-29,8854.535137234723
2013-01-30,9001.293240277671
2013-01-31,9008.721486066945
2013-02-01,9208.101272394846
2013-02-04,9066.85738800569
2013-02-05,9110.522793844566
2013-02-06,9054.767632024284
2013-02-07,8966.769616047686
2013-02-08,9059.679690800871
2013-02-11,9053.599531541076
2013-02-12,9156.827373008791
2013-02-13,9242.800603407442
2013-02-14,9163.759831163963
2013-02-15,9163.77404230688
2013-02-18,9145.67707447471
2013-02-19,9249.853191363127
2013-02-20,9296.719803003902
2013-02-21,9046.569153002005
2013-02-22,9065.49761796468
2013-02-25,9121.943222077543
2013-02-26,8909.29094714127
2013-02-27,9027.738737436563
2013-02-28,9028.440806152148
2013-03-01,8973.73649978597
2013-03-04,9041.411835756568
2013-03-05,9222.94639208418
2013-03-06,9135.48332952182
2013-03-07,9208.998100062336
2013-03-08,9204.095338507814
2013-03-11,9222.775363582103
2013-03-12,9240.703740327477
2013-03-13,9177.211462901201
2013-03-14,9242.051472753237
2013-03-15,9281.124531240515
2013-03-18,9179.448802496485
2013-03-19,9074.891404530177
2013-03-20,9141.092086650673
2013-03-21,9058.807563812767
2013-03-22,9120.558761443053
2013-03-25,9019.324320232647
2013-03-26,9010.721930589209
2013-03-27,8948.071450717622
2013-03-28,9009.748307725511
2013-03-29,9009.748307725511
2013-04-01,9012.251939368152
2013-04-02,9124.821217833629
2013-04-03,9081.041155466588
2013-04-04,8927.098488035603
2013-04-05,8943.207603740744
2013-04-08,8937.776783157275
2013-04-09,9032.805616035643
2013-04-10,9202.42246437654
2013-04-11,9274.283453239072
2013-04-12,9170.61501774974
2013-04-15,9090.213546827596
2013-04-16,9036.77895350432
2013-04-17,8793.591019988464
2013-04-18,8729.208173982062
2013-04-19,8748.784038717598
2013-04-22,8719.620234487282
2013-04-23,8833.609657796222
2013-04-24,8910.374803023915
2013-04-25,9071.278758361557
2013-04-26,9138.884091514064
2013-04-29,9213.858075587657
2013-04-30,9339.181907318803
2013-05-01,9341.963836698576
2013-05-02,9218.35845038682
2013-05-03,9326.45442132255
2013-05-06,9296.89689535043
2013-05-07,9373.931834740973
2013-05-08,9536.137936607298
2013-05-09,9494.046805852682
2013-05-10,9434.254608580679
2013-05-13,9428.451268240267
2013-05-14,9377.790481068918
2013-05-15,9353.830623756297
2013-05-16,9398.28111769144
2013-05-17,9357.768788299561
2013-05-20,9403.364484664458
2013-05-21,9450.66618773533
2013-05-22,9505.861240457823
2013-05-23,9254.805435217364
2013-05-24,9250.053963226923
2013-05-27,9338.188820743426
2013-05-28,9381.256761590941
2013-05-29,9310.442990416761
2013-05-30,9373.781758803943
2013-05-31,9201.502404958122
2013-06-03,9207.520089024214
2013-06-04,9224.294326315892
2013-06-05,9062.770596157807
2013-06-06,9076.400807294853
2013-06-07,9167.12090527761
2013-06-10,9120.63892084955
2013-06-11,9038.71746640861
2013-06-12,9113.344721063522
2013-06-13,9082.416767424153
2013-06-14,9225.798132459133
2013-06-17,9284.71188432632
2013-06-18,9318.941647395748
2013-06-19,9257.348835451552
2013-06-20,8768.031211169222
2013-06-21,8690.595961666222
2013-06-24,8366.521810350834
2013-06-25,8534.200241202368
2013-06-26,8655.784388612405
2013-06-27,8714.831000186368
2013-06-28,8664.023850407979
2013-07-01,8845.144509282949
2013-07-02,8834.762840214318
2013-07-03,8740.754002462481
2013-07-04,8912.174039006872
2013-07-05,8725.478967160941
2013-07-08,8910.262851008723
2013-07-09,8943.86115745415
2013-07-10,9018.02013285291
2013-07-11,9233.271925550023
2013-07-12,9225.632520545401
2013-07-15,9245.356185205177
2013-07-16,9308.977824179105
2013-07-17,9281.954252513473
2013-07-18,9306.661113758051
2013-07-19,9420.842395435158
2013-07-22,9464.406504176734
2013-07-23,9536.191632615673
2013-07-24,9565.105721595053
2013-07-25,9544.010443834019
2013-07-26,9529.640070707153
2013-07-29,9511.090381649563
2013-07-30,9486.102926781154
2013-07-31,9505.255673515465
2013-08-01,9544.773133830726
2013-08-02,9572.034567514153
2013-08-05,9571.828703430285
2013-08-06,9565.042952372401
2013-08-07,9590.7251137654
2013-08-08,9749.968084061165
2013-08-09,9798.665366525784
2013-08-12,9741.369369757527
2013-08-13,9718.514305381006
2013-08-14,9796.875476877398
2013-08-15,9635.743470178111
2013-08-16,9790.332734957086
2013-08-19,9783.63246460231
2013-08-20,9714.842262166534
2013-08-21,9485.135726254977
2013-08-22,9588.211934259793
2013-08-23,9671.99999667204
2013-08-26,9631.625431280458
2013-08-27,9500.177678112437
2013-08-28,9468.923380837852
2013-08-29,9411.991536667263
2013-08-30,9270.474186136795
2013-09-02,9450.121491807478
2013-09-03,9635.053885641086
2013-09-04,9689.816559579956
2013-09-05,9640.204188113574
2013-09-06,9699.03352048569
2013-09-09,9825.795993289537
2013-09-10,10006.07012032365
2013-09-11,10084.147677603854
2013-09-12,10081.535854178546
2013-09-13,10017.96746130138
2013-09-16,10118.25646772775
2013-09-17,10096.584609271687
2013-09-18,10140.17752582004
2013-09-19,10376.179429816195
2013-09-20,10295.110059426857
2013-09-23,10183.842931486528
2013-09-24,10196.370097329129
2013-09-25,10081.412101736209
2013-09-26,10106.595330337152
2013-09-27,10107.686252204809
2013-09-30,9985.500516300608
2013-10-01,10112.437999613694
2013-10-02,10116.215973071046
2013-10-03,10160.536369290827
2013-10-04,10093.682080851508
2013-10-07,10026.995382381412
2013-10-08,10029.657473668425
2013-10-09,9897.105984858334
2013-10-10,10031.204801403428
2013-10-11,10110.441885850765
2013-10-14,10127.412807527502
2013-10-15,10195.34649755938
2013-10-16,10239.755556014634
2013-10-17,10439.732341241332
2013-10-18,10542.124558120076
2013-10-21,10593.100713174283
2013-10-22,10737.619041611017
2013-10-23,10653.526080693642
2013-10-24,10719.820990109829
2013-10-25,10771.907650201516
2013-10-28,10740.108976848258
2013-10-29,10808.105493239504
2013-10-30,10856.431350187597
2013-10-31,10633.747153379201
2013-11-01,10591.984921000481
2013-11-04,10672.97267261908
2013-11-05,10604.459814753129
2013-11-06,10734.017713106174
2013-11-07,10598.901298891595
2013-11-08,10463.74809355283
2013-11-11,10584.557175711876
2013-11-12,10412.537250187657
2013-11-13,10347.53666809274
2013-11-14,10491.643080706399
2013-11-15,10590.560601381125
2013-11-18,10738.760849454618
2013-11-19,10661.838395369772
2013-11-20,10589.72675400879
2013-11-21,10549.16482693423
2013-11-22,10653.667890577028
2013-11-25,10645.725590204134
2013-11-26,10633.770324215293
2013-11-27,10708.623952066524
2013-11-28,10781.950308126165
2013-11-29,10721.465179074235
2013-12-02,10689.66246240194
2013-12-03,10551.363697165963
2013-12-04,10484.300371650683
2013-12-05,10469.921033090974
2013-12-06,10489.405581699348
2013-12-09,10568.29811925891
2013-12-10,10530.148260732394
2013-12-11,10491.945927489955
2013-12-12,10350.832355742132
2013-12-13,10325.922486694171
2013-12-16,10456.221471876932
2013-12-17,10451.502154755823
2013-12-18,10570.330882450056
2013-12-19,10647.774032048992
2013-12-20,10796.961194749898
2013-12-23,10923.540833870895
2013-12-24,10890.420434402871
2013-12-25,10890.420434402871
2013-12-26,10916.175727888629
2013-12-27,11113.318826728122
2013-12-30,11180.529468907223
2013-12-31,11182.052802717184
2014-01-01,11182.052802717184
2014-01-02,11022.33865819271
2014-01-03,10999.43203534549
2014-01-06,10982.321325524148
2014-01-07,11017.90102476581
2014-01-08,11003.61052734405
2014-01-09,11034.683300276163
2014-01-10,11170.455831729843
2014-01-13,11208.944985168162
2014-01-14,11259.494058835282
2014-01-15,11319.024071393027
2014-01-16,11303.071503226836
2014-01-17,11289.832365031802
2014-01-20,11246.577165319219
2014-01-21,11232.929345926686
2014-01-22,11248.666513911117
2014-01-23,11247.482111480685
2014-01-24,11045.768062598694
2014-01-27,10958.68515741674
2014-01-28,10939.153894908366
2014-01-29,10783.533926793996
2014-01-30,10707.989345814518
2014-01-31,10590.24328970623
2014-02-03,10524.264739429405
2014-02-04,10529.490629128406
2014-02-05,10611.190455314903
2014-02-06,10797.173561358162
2014-02-07,10922.656773372704
2014-02-10,10993.03526309829
2014-02-11,11174.235928375132
2014-02-12,11080.601638859142
2014-02-13,11044.93034133324
2014-02-14,11066.312717381043
2014-02-17,11130.229064228279
2014-02-18,11100.491490240065
2014-02-19,11172.679901461684
2014-02-20,11113.104791532327
2014-02-21,11189.027338595271
2014-02-24,11400.473393259572
2014-02-25,11381.299404379717
2014-02-26,11314.836757731386
2014-02-27,11290.473151781423
2014-02-28,11507.078671498306
2014-03-03,11243.28892150108
2014-03-04,11433.539199976236
2014-03-05,11469.313101456066
2014-03-06,11533.048793002008
2014-03-07,11460.816498694223
2014-03-10,11473.062271609278
2014-03-11,11514.108644825397
2014-03-12,11397.573798287198
2014-03-13,11346.09577392528
2014-03-14,11200.661724568448
2014-03-17,11375.999663537636
2014-03-18,11436.02455357217
2014-03-19,11429.88104544127
2014-03-20,11274.57084939555
2014-03-21,11291.51427950232
2014-03-24,11200.033073364477
2014-03-25,11319.46027176339
2014-03-26,11343.313228070663
2014-03-27,11291.907124632136
2014-03-28,11325.565455999238
2014-03-31,11497.398549243313
2014-04-01,11613.131086910478
2014-04-02,11597.243882547331
2014-04-03,11516.889827322495
2014-04-04,11501.37740131744
2014-04-07,11391.753673670242
2014-04-08,11433.546619793073
2014-04-09,11506.053535609652
2014-04-10,11414.420979454922
2014-04-11,11265.568963397423
2014-04-14,11231.15885413882
2014-04-15,11143.385218899019
2014-04-16,11226.000151619317
2014-04-17,11240.835349168341
2014-04-18,11240.835349168341
2014-04-21,11205.834187458931
2014-04-22,11412.01498106884
2014-04-23,11369.917791021155
2014-04-24,11449.553375602132
2014-04-25,11425.89407824655
2014-04-28,11434.724114849789
2014-04-29,11647.422006437793
2014-04-30,11721.071909024884
2014-05-01,11748.839782984403
2014-05-02,11727.928158617451
2014-05-05,11685.64528913745
2014-05-06,11736.878773528699
2014-05-07,11727.419603846216
2014-05-08,11867.50588147798
2014-05-09,11753.285488835425
2014-05-12,11843.374423807609
2014-05-13,11894.502079721919
2014-05-14,11904.183204571067
2014-05-15,11878.177243559563
2014-05-16,11874.383058735119
2014-05-19,11894.72597597543
2014-05-20,11904.941510384839
2014-05-21,11973.678068837931
2014-05-22,12002.367208182124
2014-05-23,11982.69510727499
2014-05-26,12059.618800337832
2014-05-27,12054.631907636514
2014-05-28,12046.576186722172
2014-05-29,12072.223098469995
2014-05-30,12077.454393556503
2014-06-02,12116.643614803921
2014-06-03,12095.76147751046
2014-06-04,12135.19805670474
2014-06-05,12137.74048729226
2014-06-06,12283.549546949984
2014-06-09,12312.672423932865
2014-06-10,12245.976011380368
2014-06-11,12166.915107605972
2014-06-12,12199.897358721517
2014-06-13,12194.111830873966
2014-06-16,12197.553640388165
2014-06-17,12113.246375713954
2014-06-18,12147.007398186539
2014-06-19,12145.173183378345
2014-06-20,12060.234762552831
2014-06-23,12150.392854410704
2014-06-24,12087.38062925492
2014-06-25,11915.008959827584
2014-06-26,11871.40176257559
2014-06-27,11953.505093757803
2014-06-30,11999.39167432091
2014-07-01,12078.035973117625
2014-07-02,12093.725001552508
2014-07-03,12070.939235353748
2014-07-04,11975.683178079466
2014-07-07,11991.583694684163
2014-07-08,11838.642197616444
2014-07-09,11900.185965661647
2014-07-10,11691.095434346817
2014-07-11,11724.15568053998
2014-07-14,11897.052755319073
2014-07-15,11810.01386500984
2014-07-16,11951.490710542601
2014-07-17,11809.923960911727
2014-07-18,11803.740583449864
2014-07-21,11799.366333382904
2014-07-22,11901.388949836231
2014-07-23,11935.181179626881
2014-07-24,11958.548139778148
2014-07-25,11915.183463859294
2014-07-28,11838.091541248497
2014-07-29,11837.78170326227
2014-07-30,11767.321822988668
2014-07-31,11610.58569193123
2014-08-01,11521.614359989999
2014-08-04,11531.765745795828
2014-08-05,11513.447541463349
2014-08-06,11331.731747061613
2014-08-07,11248.616910477296
2014-08-08,11190.11262272687
2014-08-11,11399.051454820643
2014-08-12,11316.494207693173
2014-08-13,11406.785258541579
2014-08-14,11398.954748026377
2014-08-15,11425.23934156986
2014-08-18,11500.012737961495
2014-08-19,11555.263008705646
2014-08-20,11530.64072198837
2014-08-21,11624.994347760705
2014-08-22,11563.580193600295
2014-08-25,11625.130724660381
2014-08-26,11659.606875588426
2014-08-27,11674.99659267255
2014-08-28,11530.334191816104
2014-08-29,11544.351085000453
2014-09-01,11536.034508449557
2014-09-02,11548.695321078736
2014-09-03,11582.301652530372
2014-09-04,11526.481412673715
2014-09-05,11400.439707920992
2014-09-08,11396.57749474689
2014-09-09,11256.054839720802
2014-09-10,11288.149872824653
2014-09-11,11211.087603544396
2014-09-12,11234.386384553318
2014-09-15,11187.408930760652
2014-09-16,11190.631564779906
2014-09-17,11315.24427599958
2014-09-18,11403.074165477217
2014-09-19,11382.793897957126
2014-09-22,11395.267495305732
2014-09-23,11342.730812880758
2014-09-24,11307.527115159182
2014-09-25,11141.237851131695
2014-09-26,11139.677710985521
2014-09-29,11078.078836173629
2014-09-30,11177.334858124854
2014-10-01,10998.319301714846
2014-10-02,10795.634701163173
2014-10-03,10759.587002304652
2014-10-06,10833.750646396424
2014-10-07,10682.51041195907
2014-10-08,10628.713591750855
2014-10-09,10546.576756578434
2014-10-10,10321.679187782718
2014-10-13,10380.51336755265
2014-10-14,10320.508769999467
2014-10-15,10077.440998263753
2014-10-16,9982.277691930352
2014-10-17,10339.069698707084
2014-10-20,10273.846651340034
2014-10-21,10552.916665153574
2014-10-22,10593.308686214621
2014-10-23,10679.175849311097
2014-10-24,10662.645194306722
2014-10-27,10627.641466656592
2014-10-28,10792.455335012739
2014-10-29,10865.195318751443
2014-10-30,10778.955128897418
2014-10-31,10788.944959563543
2014-11-03,10677.742119064835
2014-11-04,10643.89295655676
2014-11-05,10745.052340679646
2014-11-06,10647.380671196162
2014-11-07,10581.842720313038
2014-11-10,10697.075688483908
2014-11-11,10691.674580676845
2014-11-12,10598.205972950398
2014-11-13,10613.400358124212
2014-11-14,10649.4439728949
2014-11-17,10628.625959608684
2014-11-18,10783.854713292547
2014-11-19,10763.224829006265
2014-11-20,10724.93640892105
2014-11-21,10798.59735656411
2014-11-24,10906.570577294437
2014-11-25,10969.515600536291
2014-11-26,10928.064730424378
2014-11-27,10795.880030768236
2014-11-28,10584.106826961633
2014-12-01,10564.733388184652
2014-12-02,10484.394612303407
2014-12-03,10545.174522968553
2014-12-04,10478.105903451109
2014-12-05,10463.681410510098
2014-12-08,10378.223501365088
2014-12-09,10373.702410574486
2014-12-10,10311.719620630793
2014-12-11,10233.253695124424
2014-12-12,10041.234786439043
2014-12-15,9796.27985709402
2014-12-16,9781.719925698817
2014-12-17,9757.996137120654
2014-12-18,10025.976421109002
2014-12-19,10061.022388432455
2014-12-22,10079.486969230755
2014-12-23,10097.019424622875
2014-12-24,10067.381063398643
2014-12-25,10067.381063398641
2014-12-26,10037.577392958236
2014-12-29,10090.15334568016
2014-12-30,10042.588236565096
2014-12-31,9950.371448923584
2015-01-01,9950.371448923584
2015-01-02,9899.88923198276
2015-01-05,9696.599063939311
2015-01-06,9684.688250691555
2015-01-07,9479.884634869271
2015-01-08,9646.285399293489
2015-01-09,9600.910635724647
2015-01-12,9521.60740632526
2015-01-13,9655.12918181189
2015-01-14,9507.360187446966
2015-01-15,9559.329901096255
2015-01-16,9604.745626811953
2015-01-19,9779.595603374239
2015-01-20,9753.59780043357
2015-01-21,9840.850429922157
2015-01-22,9974.189349484708
2015-01-23,9928.140455880748
2015-01-26,10006.67563180455
2015-01-27,10024.531707340206
2015-01-28,10131.79001558972
2015-01-29,10113.582076737885
2015-01-30,10119.12635806447
2015-02-02,10220.396199298442
2015-02-03,10480.323533224111
2015-02-04,10327.31973944127
2015-02-05,10416.700215057324
2015-02-06,10428.243056925368
2015-02-09,10368.731068622086
2015-02-10,10430.711639244188
2015-02-11,10233.625622116728
2015-02-12,10317.023595543156
2015-02-13,10524.468112317281
2015-02-16,10571.758469532562
2015-02-17,10551.352677136936
2015-02-18,10615.844440399549
2015-02-19,10594.030391421635
2015-02-20,10637.77140476192
2015-02-23,10647.229157655875
2015-02-24,10711.245420169982
2015-02-25,10794.439884184363
2015-02-26,10747.666600888186
2015-02-27,10786.397720762543
2015-03-02,10764.041788315952
2015-03-03,10720.46742558934
2015-03-04,10589.025968653037
2015-03-05,10681.116943971003
2015-03-06,10509.000122305963
2015-03-09,10459.920705758634
2015-03-10,10231.097897775013
2015-03-11,10269.911671532484
2015-03-12,10312.379804080052
2015-03-13,10216.681988774153
2015-03-16,10308.322498059713
2015-03-17,10249.13733726157
2015-03-18,10280.485646203077
2015-03-19,10410.517636536239
2015-03-20,10585.175939173583
2015-03-23,10716.13673128824
2015-03-24,10715.541837704815
2015-03-25,10727.51469122262
2015-03-26,10524.911694971832
2015-03-27,10438.83802763198
2015-03-30,10530.681209226468
2015-03-31,10359.904239498288
2015-04-01,10414.856822179938
2015-04-02,10493.415036072
2015-04-03,10493.415036072
2015-04-06,10640.700796411977
2015-04-07,10675.30332484326
2015-04-08,10578.037572279078
2015-04-09,10519.485738452591
2015-04-10,10534.10421405685
2015-04-13,10508.156731069821
2015-04-14,10628.173522018598
2015-04-15,10667.244541180648
2015-04-16,10775.790595275857
2015-04-17,10582.930100231662
2015-04-20,10630.244134971475
2015-04-21,10735.449055432759
2015-04-22,10620.727284035402
2015-04-23,10730.37327412697
2015-04-24,10810.701980169135
2015-04-27,10968.217684039359
2015-04-28,10878.019138759877
2015-04-29,10894.479851067836
2015-04-30,10945.217171785955
2015-05-01,10920.556267232545
2015-05-04,10961.329895668065
2015-05-05,10799.355055057826
2015-05-06,10940.938930438278
2015-05-07,10845.02880858243
2015-05-08,11020.809230062167
2015-05-11,11002.781072215677
2015-05-12,10919.707804128928
2015-05-13,11165.943275990134
2015-05-14,11153.085759028962
2015-05-15,11155.877271877704
2015-05-18,11112.580080832227
2015-05-19,10961.716300254884
2015-05-20,10987.763921878412
2015-05-21,11053.044589180512
2015-05-22,10997.719104351285
2015-05-25,10986.733698533662
2015-05-26,10758.538848125037
2015-05-27,10821.150653233566
2015-05-28,10785.73287205565
2015-05-29,10698.038500044942
2015-06-01,10618.260045812667
2015-06-02,10793.816304957963
2015-06-03,11002.033989868862
2015-06-04,10925.348803322313
2015-06-05,10607.760168145913
2015-06-08,10586.346800322663
2015-06-09,10619.94268363475
2015-06-10,10803.274613342654
2015-06-11,10784.962867647486
2015-06-12,10764.942117800354
2015-06-15,10554.68412768419
2015-06-16,10614.368097483979
2015-06-17,10569.91758015404
2015-06-18,10664.496420024843
2015-06-19,10628.421847892194
2015-06-22,10974.825794586253
2015-06-23,10854.711013080094
2015-06-24,10827.976816729595
2015-06-25,10832.7979067334
2015-06-26,10801.709194085224
2015-06-29,10555.280638113794
2015-06-30,10439.588770428547
2015-07-01,10494.023961115674
2015-07-02,10367.627407428861
2015-07-03,10291.272524115777
2015-07-06,10110.353700863385
2015-07-07,9879.004987696373
2015-07-08,10039.992215048032
2015-07-09,10248.945624712662
2015-07-10,10641.110257800394
2015-07-13,10649.077196533231
2015-07-14,10671.703835706709
2015-07-15,10671.780963843705
2015-07-16,10749.185322226964
2015-07-17,10610.903246502343
2015-07-20,10667.069331201355
2015-07-21,10639.422332127191
2015-07-22,10486.416914096697
2015-07-23,10516.762489273859
2015-07-24,10451.052154728164
2015-07-27,10374.94148395757
2015-07-28,10337.555390689344
2015-07-29,10436.561114201037
2015-07-30,10390.96447334648
2015-07-31,10490.43523467694
2015-08-03,10446.138978069464
2015-08-04,10401.432238763953
2015-08-05,10385.59421774358
2015-08-06,10335.854288462571
2015-08-07,10290.441134975265
2015-08-10,10432.763655178253
2015-08-11,10359.69143516135
2015-08-12,10278.733776216384
2015-08-13,10418.757323225107
2015-08-14,10344.242763468656
2015-08-17,10326.363596135074
2015-08-18,10246.89758164141
2015-08-19,10059.871493199242
2015-08-20,9984.620113343228
2015-08-21,9846.779052465532
2015-08-24,9476.075305541284
2015-08-25,9704.0043112607
2015-08-26,9622.451327324634
2015-08-27,9809.781827586523
2015-08-28,9909.319439951234
2015-08-31,9806.706181383917
2015-09-01,9666.95734962301
2015-09-02,9715.3539144115
2015-09-03,9873.142814844019
2015-09-04,9598.326191698754
2015-09-07,9640.627119938654
2015-09-08,9832.072093638615
2015-09-09,9971.50889861032
2015-09-10,9894.12535612032
2015-09-11,9878.754444793534
2015-09-14,9739.186724578649
2015-09-15,9766.43196427773
2015-09-16,9884.601485039895
2015-09-17,9947.17409693417
2015-09-18,9818.569224396158
2015-09-21,9727.638774463183
2015-09-22,9434.956864960752
2015-09-23,9358.64516929165
2015-09-24,9169.324378632416
2015-09-25,9319.880313974343
2015-09-28,9131.375730697067
2015-09-29,9160.62826060573
2015-09-30,9279.670293090414
2015-10-01,9331.288969640456
2015-10-02,9398.232104791989
2015-10-05,9643.428428948167
2015-10-06,9807.326055083546
2015-10-07,9894.539560994483
2015-10-08,9922.743901429529
2015-10-09,10071.395854757391
2015-10-12,10065.273034978243
2015-10-13,9937.824406991613
2015-10-14,9843.419843691276
2015-10-15,9841.875034315139
2015-10-16,9895.930809061472
2015-10-19,9857.91015879508
2015-10-20,9886.875804136724
2015-10-21,9738.69820019772
2015-10-22,9732.34642532553
2015-10-23,9725.976548698543
2015-10-26,9753.639853450175
2015-10-27,9577.999996189128
