Date,FAR EAST VALUE
2012-02-01,5804.3358703796075
2012-02-02,5849.294401108338
2012-02-03,5818.841503691566
2012-02-06,5868.661300843581
2012-02-07,5881.832912478558
2012-02-08,5953.854284862395
2012-02-09,5948.33948736722
2012-02-10,5878.176630522505
2012-02-13,5911.676351733393
2012-02-14,5880.072739333211
2012-02-15,6019.7871921146525
2012-02-16,5969.198058517465
2012-02-17,6014.518986400003
2012-02-20,6078.043156095105
2012-02-21,6039.487057082518
2012-02-22,6056.896014484613
2012-02-23,6084.150967874268
2012-02-24,6096.621812339451
2012-02-27,6113.64835529837
2012-02-28,6139.900129050457
2012-02-29,6112.187173876289
2012-03-01,6067.183442280954
2012-03-02,6079.450876340145
2012-03-05,6051.250438744893
2012-03-06,6028.516941794858
2012-03-07,5978.535259445172
2012-03-08,6056.215047885271
2012-03-09,6079.500487308288
2012-03-12,6067.442298171954
2012-03-13,6055.10212993761
2012-03-14,6066.595070598682
2012-03-15,6128.755986588998
2012-03-16,6149.847859771576
2012-03-19,6154.216561754937
2012-03-20,6130.493283596708
2012-03-21,6054.202926811499
2012-03-22,6140.933301905242
2012-03-23,6077.721738697782
2012-03-26,6050.96244155229
2012-03-27,6175.107404595334
2012-03-28,6177.225144767327
2012-03-29,6145.906989152101
2012-03-30,6100.496475257051
2012-04-02,6145.140051394146
2012-04-03,6109.625170621603
2012-04-04,5989.217026180528
2012-04-05,5968.021236525002
2012-04-06,5927.511764764182
2012-04-09,5897.5706287190305
2012-04-10,5924.063348451431
2012-04-11,5855.777514236487
2012-04-12,5897.557017360635
2012-04-13,5947.132442552472
2012-04-16,5895.416153836121
2012-04-17,5856.219244722506
2012-04-18,5933.966840856811
2012-04-19,5900.349265535441
2012-04-20,5877.704970979879
2012-04-23,5879.860765033376
2012-04-24,5834.620607631701
2012-04-25,5848.699844985311
2012-04-26,5893.933732722924
2012-04-27,5887.8134898440085
2012-04-30,5932.788307932109
2012-05-01,5818.31453335102
2012-05-02,5841.115060579407
2012-05-03,5825.848725967039
2012-05-04,5849.233301541972
2012-05-07,5685.851646230784
2012-05-08,5729.2950949794495
2012-05-09,5667.242474633481
2012-05-10,5641.57209008265
2012-05-11,5600.0553479951395
2012-05-14,5585.771420627672
2012-05-15,5522.530547959845
2012-05-16,5428.883215794349
2012-05-17,5533.771026891729
2012-05-18,5399.150981826115
2012-05-21,5385.587230565495
2012-05-22,5414.3144793920155
2012-05-23,5365.235348674256
2012-05-24,5357.117462540378
2012-05-25,5340.368333989584
2012-05-28,5345.664014719372
2012-05-29,5391.262721925595
2012-05-30,5380.728398873602
2012-05-31,5377.297325810412
2012-06-01,5326.855441782566
2012-06-04,5218.61931882716
2012-06-05,5278.091974846892
2012-06-06,5324.760822369044
2012-06-07,5379.604122641196
2012-06-08,5282.563475986658
2012-06-11,5391.655196112981
2012-06-12,5345.471744320911
2012-06-13,5367.016008629408
2012-06-14,5369.044156000218
2012-06-15,5435.636560121155
2012-06-18,5508.212693170257
2012-06-19,5487.73165510939
2012-06-20,5556.715928220733
2012-06-21,5538.941123816698
2012-06-22,5501.781131176332
2012-06-25,5507.704226891199
2012-06-26,5472.173317775994
2012-06-27,5510.7790718858305
2012-06-28,5616.09027965704
2012-06-29,5680.248266861621
2012-07-02,5710.501153097561
2012-07-03,5746.243666064236
2012-07-04,5766.671683139506
2012-07-05,5756.076346951813
2012-07-06,5757.225554072436
2012-07-09,5682.74407067834
2012-07-10,5662.471941360721
2012-07-11,5653.651277650525
2012-07-12,5597.664532495482
2012-07-13,5587.424191304201
2012-07-16,5616.858650247341
2012-07-17,5595.344323195524
2012-07-18,5587.318184789909
2012-07-19,5658.52473229527
2012-07-20,5567.485707173933
2012-07-23,5472.458302584725
2012-07-24,5462.7104806104035
2012-07-25,5385.694208719311
2012-07-26,5446.313052457625
2012-07-27,5519.028601096095
2012-07-30,5589.2404873857295
2012-07-31,5622.883475786808
2012-08-01,5556.798746556287
2012-08-02,5584.57936015967
2012-08-03,5507.0709202899925
2012-08-06,5607.101242896539
2012-08-07,5647.682695966521
2012-08-08,5674.472437560447
2012-08-09,5705.570157334578
2012-08-10,5691.256376587818
2012-08-13,5689.190918611155
2012-08-14,5674.905789351793
2012-08-15,5640.135375086776
2012-08-16,5678.0093771890915
2012-08-17,5720.213415237083
2012-08-20,5716.007202149551
2012-08-21,5724.970108834156
2012-08-22,5710.6443399551945
2012-08-23,5780.006492933035
2012-08-24,5708.415224609544
2012-08-27,5693.678879709513
2012-08-28,5633.81634440525
2012-08-29,5642.494339825942
2012-08-30,5591.842004062044
2012-08-31,5532.256835420106
2012-09-03,5519.618190169298
2012-09-04,5504.015850162235
2012-09-05,5441.920061583831
2012-09-06,5403.05220953128
2012-09-07,5598.3045375971615
2012-09-10,5608.863037970226
2012-09-11,5609.196082590321
2012-09-12,5672.595405048828
2012-09-13,5716.141858681218
2012-09-14,5788.570060968559
2012-09-17,5762.206162853619
2012-09-18,5780.017471525001
2012-09-19,5851.578296101103
2012-09-20,5774.062143803593
2012-09-21,5792.140119421382
2012-09-24,5791.947533165455
2012-09-25,5809.444961158588
2012-09-26,5751.372923598944
2012-09-27,5788.655951822803
2012-09-28,5730.199051832767
2012-10-01,5693.862727899455
2012-10-02,5693.436260487968
2012-10-03,5638.13805412629
2012-10-04,5697.792835067848
2012-10-05,5697.0017827277115
2012-10-08,5717.185833820002
2012-10-09,5653.426346181453
2012-10-10,5584.840693247342
2012-10-11,5553.252624242594
2012-10-12,5601.273544899383
2012-10-15,5611.444050248497
2012-10-16,5670.686293666756
2012-10-17,5722.335805251528
2012-10-18,5783.228935598187
2012-10-19,5779.957620507299
2012-10-22,5753.972901767402
2012-10-23,5712.741954313439
2012-10-24,5672.454217463752
2012-10-25,5712.422717589059
2012-10-26,5669.063450985468
2012-10-29,5614.404629949649
2012-10-30,5589.812444940912
2012-10-31,5639.334239369356
2012-11-01,5626.33012674126
2012-11-02,5665.504534510489
2012-11-05,5657.051496101455
2012-11-06,5630.89007666756
2012-11-07,5685.800560350554
2012-11-08,5607.710711204675
2012-11-09,5596.558531124092
2012-11-12,5555.173910239419
2012-11-13,5548.916993671554
2012-11-14,5503.992935412995
2012-11-15,5534.557542730676
2012-11-16,5613.76539293493
2012-11-19,5689.025195311187
2012-11-20,5650.815253376353
2012-11-21,5651.163462520834
2012-11-22,5708.347538879378
2012-11-23,5725.75510091053
2012-11-26,5760.490411058083
2012-11-27,5764.027735476243
2012-11-28,5723.766109193925
2012-11-29,5763.557877993431
2012-11-30,5769.38708499757
2012-12-03,5779.294146918439
2012-12-04,5792.989435312266
2012-12-05,5777.00907393342
2012-12-06,5816.442029674053
2012-12-07,5842.857211263486
2012-12-10,5826.921346587799
2012-12-11,5807.950188450012
2012-12-12,5828.790035385379
2012-12-13,5845.35509338592
2012-12-14,5885.924577282556
2012-12-17,5919.166872836199
2012-12-18,5965.526836528657
2012-12-19,6107.988432223766
2012-12-20,6095.801979458154
2012-12-21,6074.780879568141
2012-12-24,6037.56086134915
2012-12-25,6062.19041053889
2012-12-26,6071.960729561527
2012-12-27,6091.1763066033955
2012-12-28,6123.139665055526
2012-12-31,6099.201374860059
2013-01-01,6099.201374860059
2013-01-02,6078.462953299412
2013-01-03,6096.137650075123
2013-01-04,6198.899656438379
2013-01-07,6170.632719545022
2013-01-08,6136.086594703522
2013-01-09,6142.245616513761
2013-01-10,6207.121352810202
2013-01-11,6215.441191542371
2013-01-14,6205.1656996320735
2013-01-15,6287.258729965782
2013-01-16,6192.252894848513
2013-01-17,6155.630512949277
2013-01-18,6262.207878006371
2013-01-21,6239.115217429116
2013-01-22,6281.628817470429
2013-01-23,6202.106052133784
2013-01-24,6183.0881081209545
2013-01-25,6230.284016432298
2013-01-28,6240.085941748091
2013-01-29,6303.715404815183
2013-01-30,6342.4787440058635
2013-01-31,6379.547259296225
2013-02-01,6290.706387397758
2013-02-04,6387.186132766193
2013-02-05,6248.51002578905
2013-02-06,6398.8596636633165
2013-02-07,6437.192896030349
2013-02-08,6395.830468930531
2013-02-11,6356.355732413367
2013-02-12,6438.179178219928
2013-02-13,6358.134161112433
2013-02-14,6362.801730017466
2013-02-15,6251.154318408006
2013-02-18,6350.461553111018
2013-02-19,6374.611937929284
2013-02-20,6431.718237211341
2013-02-21,6392.14881769631
2013-02-22,6360.901755161766
2013-02-25,6423.665077913682
2013-02-26,6446.678919999111
2013-02-27,6376.652030850114
2013-02-28,6471.47719328893
2013-03-01,6440.817039997671
2013-03-04,6454.474180688467
2013-03-05,6436.196920446289
2013-03-06,6508.487864393869
2013-03-07,6438.22856866354
2013-03-08,6438.705381154331
2013-03-11,6581.7098934014
2013-03-12,6572.811041983478
2013-03-13,6532.973548000784
2013-03-14,6543.054102397348
2013-03-15,6644.401126061564
2013-03-18,6521.531386439247
2013-03-19,6626.276414796748
2013-03-20,6584.856838536829
2013-03-21,6678.043639472138
2013-03-22,6623.700025536768
2013-03-25,6687.878949948195
2013-03-26,6673.767753972879
2013-03-27,6724.120429231423
2013-03-28,6669.717121695738
2013-03-29,6652.8985939372105
2013-04-01,6509.922088450542
2013-04-02,6457.841324974521
2013-04-03,6564.134311124466
2013-04-04,6498.163204923206
2013-04-05,6575.901113409146
2013-04-08,6656.781765177974
2013-04-09,6661.006918614954
2013-04-10,6781.686356507509
2013-04-11,6908.8106457159965
2013-04-12,6983.199761690402
2013-04-15,6942.793943891531
2013-04-16,6849.569445652458
2013-04-17,6955.785231277476
2013-04-18,6858.407981882407
2013-04-19,6829.182554579934
2013-04-22,6918.087483500862
2013-04-23,6891.718960528073
2013-04-24,7004.029401737415
2013-04-25,7052.112412396066
2013-04-26,7105.636514896345
2013-04-29,7084.808581504364
2013-04-30,7142.862890804712
2013-05-01,7098.548765532986
2013-05-02,7039.635659642375
2013-05-03,6986.095414575805
2013-05-06,6975.700766231493
2013-05-07,7150.385615896931
2013-05-08,7203.841910464798
2013-05-09,7106.4079705906115
2013-05-10,7073.891245396198
2013-05-13,7183.286864456888
2013-05-14,7160.042032339566
2013-05-15,7262.066273130803
2013-05-16,7252.754149425109
2013-05-17,7218.891468060615
2013-05-20,7374.624807370516
2013-05-21,7398.035213884277
2013-05-22,7361.67433756797
2013-05-23,7030.132177478261
2013-05-24,7042.612871327882
2013-05-27,6849.9665153138685
2013-05-28,6844.056140243183
2013-05-29,6954.337855197714
2013-05-30,6731.216657328657
2013-05-31,6699.09511919396
2013-06-03,6591.6736373297335
2013-06-04,6710.588756881903
2013-06-05,6550.49947765112
2013-06-06,6499.655939625722
2013-06-07,6472.8608421608415
2013-06-10,6620.772378176391
2013-06-11,6691.37297631959
2013-06-12,6723.849295194475
2013-06-13,6556.513814862636
2013-06-14,6601.896995751099
2013-06-17,6742.049736422274
2013-06-18,6707.95825928706
2013-06-19,6862.130031130176
2013-06-20,6574.709872498408
2013-06-21,6636.937370506792
2013-06-24,6550.277706534561
2013-06-25,6501.144740225311
2013-06-26,6507.3718878297295
2013-06-27,6580.197152520962
2013-06-28,6716.00118919215
2013-07-01,6767.997807812155
2013-07-02,6838.697393862262
2013-07-03,6855.0855861682285
2013-07-04,6824.927895798737
2013-07-05,6879.878018540999
2013-07-08,6785.271564742189
2013-07-09,6914.589072021476
2013-07-10,6980.900557753731
2013-07-11,7077.704322968349
2013-07-12,7082.008639117389
2013-07-15,7055.01464693701
2013-07-16,7129.374835301594
2013-07-17,7110.11446026875
2013-07-18,7102.820361755007
2013-07-19,7070.705396607576
2013-07-22,7146.060229945507
2013-07-23,7182.019343286791
2013-07-24,7149.685970339483
2013-07-25,7079.851701029325
2013-07-26,6985.558874037242
2013-07-29,6806.578895812287
2013-07-30,6884.653087159539
2013-07-31,6794.602520661417
2013-08-01,6913.816398584902
2013-08-02,7098.292550636668
2013-08-05,7061.192724191006
2013-08-06,7154.60310543423
2013-08-07,7022.242625324714
2013-08-08,6995.937252981044
2013-08-09,6991.20267181382
2013-08-12,6971.928482469919
2013-08-13,6982.547248467727
2013-08-14,7046.023488897741
2013-08-15,6974.095319288145
2013-08-16,6927.372553310864
2013-08-19,6915.245444451512
2013-08-20,6824.321045552858
2013-08-21,6756.412085432339
2013-08-22,6681.666618438859
2013-08-23,6799.965757164605
2013-08-26,6786.185299197924
2013-08-27,6836.567943510216
2013-08-28,6694.480777864364
2013-08-29,6673.615447570855
2013-08-30,6646.0806739758345
2013-09-02,6627.825872174439
2013-09-03,6768.643258603225
2013-09-04,6811.636918406613
2013-09-05,6806.675819030513
2013-09-06,6831.452815838884
2013-09-09,6916.228726702449
2013-09-10,6959.630341671384
2013-09-11,6971.874539372718
2013-09-12,7009.558899702386
2013-09-13,6985.920629551665
2013-09-16,7035.384104591607
2013-09-17,6992.716003296594
2013-09-18,7070.179809760591
2013-09-19,7180.698863813881
2013-09-20,7184.164347452162
2013-09-23,7230.835681557967
2013-09-24,7202.405882895956
2013-09-25,7190.734039311316
2013-09-26,7253.1952597866975
2013-09-27,7285.996888204499
2013-09-30,7155.612998004397
2013-10-01,7148.9456964967385
2013-10-02,7108.120777322341
2013-10-03,7098.026844442729
2013-10-04,7068.519761415155
2013-10-07,6987.470766912245
2013-10-08,7006.34855028509
2013-10-09,7074.95181291472
2013-10-10,7070.4805266220155
2013-10-11,7159.1061680858165
2013-10-14,7170.179490841513
2013-10-15,7133.645781066774
2013-10-16,7109.237286626493
2013-10-17,7228.5501145855515
2013-10-18,7225.942549357275
2013-10-21,7225.5991259159055
2013-10-22,7244.768049825606
2013-10-23,7206.403264341654
2013-10-24,7216.528460880922
2013-10-25,7087.006545990343
2013-10-28,7170.326396734932
2013-10-29,7121.449614865706
2013-10-30,7187.736659247976
2013-10-31,7117.565651501731
2013-11-01,7014.372461605554
2013-11-04,7026.618122702733
2013-11-05,7004.658751822261
2013-11-06,7055.673366764639
2013-11-07,6999.077233242795
2013-11-08,6951.438567970524
2013-11-11,6991.3088282248455
2013-11-12,7065.693933400884
2013-11-13,7076.035168641833
2013-11-14,7113.3254069856475
2013-11-15,7200.668987036893
2013-11-18,7246.564075701391
2013-11-19,7204.786939122374
2013-11-20,7200.296947796924
2013-11-21,7186.632747666577
2013-11-22,7188.706858575036
2013-11-25,7202.445259400567
2013-11-26,7198.506528442303
2013-11-27,7137.151812521319
2013-11-28,7188.260327452123
2013-11-29,7176.495199141369
2013-12-02,7144.758814311954
2013-12-03,7183.449582038363
2013-12-04,7059.417915509756
2013-12-05,7031.090335925286
2013-12-06,7018.093050402069
2013-12-09,7083.1810585510575
2013-12-10,7101.4030527043615
2013-12-11,7079.647069543325
2013-12-12,7009.441822707629
2013-12-13,6976.657553890593
2013-12-16,6920.5935262444045
2013-12-17,6975.1070268848
2013-12-18,7034.472265375828
2013-12-19,7027.63036743264
2013-12-20,7033.631854033873
2013-12-23,7044.362895662389
2013-12-24,7026.849458406846
2013-12-25,7022.636324001669
2013-12-26,7089.2868760260335
2013-12-27,7117.641565742478
2013-12-30,7180.528775533777
2013-12-31,7183.468783889162
2014-01-01,7183.468783889162
2014-01-02,7186.871809004763
2014-01-03,7199.011578270543
2014-01-06,7152.501694538245
2014-01-07,7094.967279090812
2014-01-08,7189.8304935695205
2014-01-09,7142.8287832761935
2014-01-10,7190.920520825499
2014-01-13,7233.2726964336025
2014-01-14,7097.883057341735
2014-01-15,7151.986989498218
2014-01-16,7171.547250050746
2014-01-17,7194.925301401089
2014-01-20,7187.312097684056
2014-01-21,7169.466815027411
2014-01-22,7193.126246650151
2014-01-23,7171.959701837744
2014-01-24,7125.604842507813
2014-01-27,6940.071008878459
2014-01-28,6886.4397326276085
2014-01-29,7047.583439588768
2014-01-30,6865.431657054273
2014-01-31,6902.8163225866565
2014-02-03,6833.855884517071
2014-02-04,6565.642900208809
2014-02-05,6677.349899737766
2014-02-06,6629.900203822964
2014-02-07,6765.837447338302
2014-02-10,6822.925734444883
2014-02-11,6813.69809712336
2014-02-12,6897.482288417075
2014-02-13,6838.351157199123
2014-02-14,6793.378548280765
2014-02-17,6830.480072483133
2014-02-18,6969.601905066677
2014-02-19,6972.678574710055
2014-02-20,6850.286379154725
2014-02-21,6955.983290363014
2014-02-24,6945.435946660632
2014-02-25,7022.241981632728
2014-02-26,6979.033206001299
2014-02-27,6947.947022743849
2014-02-28,6929.848368805891
2014-03-03,6899.634408475917
2014-03-04,6890.078823746427
2014-03-05,6921.815056510585
2014-03-06,6953.877875369488
2014-03-07,6972.93599833358
2014-03-10,6919.900439496819
2014-03-11,6952.904818522756
2014-03-12,6848.338873997412
2014-03-13,6859.295846007735
2014-03-14,6707.405436303561
2014-03-17,6652.711190310154
2014-03-18,6704.506052598259
2014-03-19,6690.212582282938
2014-03-20,6546.530043833732
2014-03-21,6560.334283031239
2014-03-24,6620.416898906534
2014-03-25,6637.414457975933
2014-03-26,6683.449664760749
2014-03-27,6753.157585059416
2014-03-28,6769.8917961066145
2014-03-31,6859.074974564983
2014-04-01,6839.228798137995
2014-04-02,6879.594886152611
2014-04-03,6903.449495308336
2014-04-04,6923.869644458262
2014-04-07,6857.605253598219
2014-04-08,6825.918229970623
2014-04-09,6740.321078545357
2014-04-10,6764.945007712918
2014-04-11,6704.0009797908215
2014-04-14,6693.531760404274
2014-04-15,6719.104667065579
2014-04-16,6817.063848398788
2014-04-17,6824.0764700576265
2014-04-18,6846.563390426112
2014-04-21,6819.528203677538
2014-04-22,6781.658266895555
2014-04-23,6834.106317984529
2014-04-24,6803.793380987967
2014-04-25,6825.594320851252
2014-04-28,6764.527094565889
2014-04-29,6776.964303075639
2014-04-30,6807.818116906975
2014-05-01,6880.639546787147
2014-05-02,6888.605045274586
2014-05-05,6887.890651997156
2014-05-06,6920.337160284836
2014-05-07,6773.683033749191
2014-05-08,6839.1134677163545
2014-05-09,6870.686220141229
2014-05-12,6836.302140402275
2014-05-13,6935.817833874035
2014-05-14,6990.480737090063
2014-05-15,6985.185631282447
2014-05-16,6904.203730392799
2014-05-19,6881.640758047549
2014-05-20,6877.469126507183
2014-05-21,6853.682318013295
2014-05-22,6929.998576324991
2014-05-23,6979.572955666043
2014-05-26,7037.149371010018
2014-05-27,7029.185580252019
2014-05-28,7065.488608961941
2014-05-29,7090.856653809731
2014-05-30,7081.321854403076
2014-06-02,7130.729064243215
2014-06-03,7162.111754325186
2014-06-04,7171.30679936114
2014-06-05,7170.00359003202
2014-06-06,7178.129983507104
2014-06-09,7179.787074190939
2014-06-10,7172.387615787272
2014-06-11,7254.034228447135
2014-06-12,7265.438767108616
2014-06-13,7280.519896440087
2014-06-16,7252.016248678503
2014-06-17,7237.59703427528
2014-06-18,7290.606943558388
2014-06-19,7414.344210171087
2014-06-20,7386.19434153167
2014-06-23,7375.656444460681
2014-06-24,7359.310601706662
2014-06-25,7349.432583879703
2014-06-26,7389.739212374818
2014-06-27,7364.225757194667
2014-06-30,7398.004328179341
2014-07-01,7441.926637638501
2014-07-02,7465.685270429644
2014-07-03,7426.425052762744
2014-07-04,7459.493655603505
2014-07-07,7449.229746681241
2014-07-08,7441.5806421511625
2014-07-09,7400.2074529336005
2014-07-10,7371.268278022347
2014-07-11,7352.825505938827
2014-07-14,7380.769747907897
2014-07-15,7420.182558803214
2014-07-16,7423.0815658638985
2014-07-17,7431.205656633652
2014-07-18,7395.250349054925
2014-07-21,7398.164462815791
2014-07-22,7431.251660126601
2014-07-23,7432.293954896246
2014-07-24,7411.607278323799
2014-07-25,7452.295171863766
2014-07-28,7482.863975761365
2014-07-29,7482.836634784814
2014-07-30,7465.348885559216
2014-07-31,7465.806041903309
2014-08-01,7422.643123653983
2014-08-04,7392.002689836868
2014-08-05,7307.668483828475
2014-08-06,7271.322210100662
2014-08-07,7312.177788540317
2014-08-08,7182.025800890618
2014-08-11,7288.704133792972
2014-08-12,7311.669760393197
2014-08-13,7329.854697993082
2014-08-14,7364.413068895587
2014-08-15,7371.935790531988
2014-08-18,7358.617985387939
2014-08-19,7398.680014902686
2014-08-20,7369.984442679534
2014-08-21,7394.098017463205
2014-08-22,7356.544110465098
2014-08-25,7382.750519557361
2014-08-26,7347.414103267143
2014-08-27,7359.822772907576
2014-08-28,7337.08049391489
2014-08-29,7312.26860572427
2014-09-01,7308.568425086436
2014-09-02,7321.968277518374
2014-09-03,7373.993682387079
2014-09-04,7345.3162180329555
2014-09-05,7337.520350632157
2014-09-08,7333.659115448956
2014-09-09,7284.244229879879
2014-09-10,7286.7978690538985
2014-09-11,7309.033822485488
2014-09-12,7284.889437330728
2014-09-15,7279.157506182282
2014-09-16,7250.879002606222
2014-09-17,7216.143152334779
2014-09-18,7206.221809187858
2014-09-19,7243.936346327369
2014-09-22,7253.491196637886
2014-09-23,7261.75857407911
2014-09-24,7238.548005462861
2014-09-25,7320.075265769597
2014-09-26,7255.43557416872
2014-09-29,7241.535246656269
2014-09-30,7156.0318709518
2014-10-01,7131.493030698896
2014-10-02,7027.604214465186
2014-10-03,6961.709989009126
2014-10-06,7062.031141257746
2014-10-07,7095.475606980207
2014-10-08,7023.489279818729
2014-10-09,7004.9638912940945
2014-10-10,6909.592668309935
2014-10-13,6943.912632803126
2014-10-14,6838.0264225406445
2014-10-15,6906.864263430497
2014-10-16,6768.193979540989
2014-10-17,6649.74884854701
2014-10-20,6839.137957471351
2014-10-21,6776.094236187452
2014-10-22,6882.975519806285
2014-10-23,6819.499153679001
2014-10-24,6855.100617288053
2014-10-27,6935.890616012835
2014-10-28,6922.760990279285
2014-10-29,7006.497473725404
2014-10-30,6994.1634820934705
2014-10-31,7084.4622065979465
2014-11-03,6980.65904379626
2014-11-04,7164.034708539568
2014-11-05,7126.842147583634
2014-11-06,7041.171193942667
2014-11-07,7063.702459155614
2014-11-10,7086.740190894059
2014-11-11,7078.934030847631
2014-11-12,7122.888939926497
2014-11-13,7149.048853009556
2014-11-14,7163.040228997802
2014-11-17,7033.197533766568
2014-11-18,7121.804777621013
2014-11-19,7075.605967061572
2014-11-20,7061.582505938461
2014-11-21,7106.3276378805695
2014-11-24,7073.140325228539
2014-11-25,7147.263215670298
2014-11-26,7155.713668863625
2014-11-27,7063.62386471197
2014-11-28,7093.691600817734
2014-12-01,7126.085408456871
2014-12-02,7117.445301350556
2014-12-03,7094.133749355221
2014-12-04,7125.171033519212
2014-12-05,7070.25450586811
2014-12-08,7097.928829239229
2014-12-09,7161.7726227802395
2014-12-10,7050.230534525566
2014-12-11,6970.250411168537
2014-12-12,7009.486859616021
2014-12-15,6916.688629737553
2014-12-16,6851.172740607641
2014-12-17,6819.622216142733
2014-12-18,6854.107036407939
2014-12-19,6985.77078169551
2014-12-22,6998.701173508452
2014-12-23,6957.81112836628
2014-12-24,7020.622759040887
2014-12-25,7001.935336342757
2014-12-26,7025.823549918007
2014-12-29,7018.36133765466
2014-12-30,7012.033433586652
2014-12-31,6987.831882799896
2015-01-01,6987.831882799896
2015-01-02,6975.199528248
2015-01-05,6953.966833743498
2015-01-06,6816.154509833438
2015-01-07,6774.073818943502
2015-01-08,6843.208038710591
2015-01-09,6904.500354345727
2015-01-12,6935.370809607263
2015-01-13,6924.983261505884
2015-01-14,6936.078801402762
2015-01-15,7008.995162050234
2015-01-16,6932.342219363555
2015-01-19,6959.280832183274
2015-01-20,7029.698549785199
2015-01-21,7030.44700936735
2015-01-22,7023.271270340529
2015-01-23,7102.419945372928
2015-01-26,7065.281678408238
2015-01-27,7216.611444140663
2015-01-28,7215.854257449514
2015-01-29,7131.527252301212
2015-01-30,7158.222081367991
2015-02-02,7156.427410987943
2015-02-03,7080.971206224072
2015-02-04,7215.998814780342
2015-02-05,7202.2929516585555
2015-02-06,7171.18881570602
2015-02-09,7220.72458404594
2015-02-10,7212.087145644824
2015-02-11,7154.171667444428
2015-02-12,7304.124735377344
2015-02-13,7335.670315829073
2015-02-16,7422.472030695884
2015-02-17,7402.85640648313
2015-02-18,7481.238089553392
2015-02-19,7544.559037272877
2015-02-20,7569.76034637427
2015-02-23,7566.673528781637
2015-02-24,7571.229841099511
2015-02-25,7587.988147772715
2015-02-26,7623.802804924281
2015-02-27,7600.492937984134
2015-03-02,7566.335862842048
2015-03-03,7607.7309577635215
2015-03-04,7548.320341727035
2015-03-05,7548.251282883835
2015-03-06,7576.483310646129
2015-03-09,7522.191387569035
2015-03-10,7477.033226130025
2015-03-11,7450.502078601507
2015-03-12,7546.941591833052
2015-03-13,7584.428056890369
2015-03-16,7570.353329745735
2015-03-17,7603.479621267226
2015-03-18,7673.434691586789
2015-03-19,7656.839827549093
2015-03-20,7708.053477087347
2015-03-23,7803.495656054971
2015-03-24,7792.208540648339
2015-03-25,7850.3212754831775
2015-03-26,7783.415860093194
2015-03-27,7749.800676431687
2015-03-30,7716.817428601322
2015-03-31,7638.944478316374
2015-04-01,7600.1917555192085
2015-04-02,7712.234132068226
2015-04-03,7741.5470168965785
2015-04-06,7767.174131932537
2015-04-07,7779.3010574574
2015-04-08,7845.344378032158
2015-04-09,7870.011702323569
2015-04-10,7868.614856219635
2015-04-13,7846.381164537878
2015-04-14,7947.19978379702
2015-04-15,7930.307566435266
2015-04-16,8013.864840254076
2015-04-17,8034.133263045577
2015-04-20,7983.570437910069
2015-04-21,8088.125310515513
2015-04-22,8131.813083863885
2015-04-23,8166.789173199145
2015-04-24,8195.122459833336
2015-04-27,8193.62183148363
2015-04-28,8245.111703040275
2015-04-29,8239.875822659018
2015-04-30,8055.095153095643
2015-05-01,8009.417729587831
2015-05-04,8020.682741293262
2015-05-05,8015.876827868751
2015-05-06,8046.823766649729
2015-05-07,7986.992846995723
2015-05-08,8054.006209498855
2015-05-11,8089.341595356981
2015-05-12,8096.404927564888
2015-05-13,8130.464165524847
2015-05-14,8071.971574098394
2015-05-15,8143.679012359407
2015-05-18,8221.35058162006
2015-05-19,8192.212193416004
2015-05-20,8184.734966389596
2015-05-21,8220.56146172486
2015-05-22,8211.652990702558
2015-05-25,8271.849377207309
2015-05-26,8182.912819567313
2015-05-27,8131.177609213245
2015-05-28,8160.59588110709
2015-05-29,8156.0500528484445
2015-06-01,8169.8111457676405
2015-06-02,8135.907167737825
2015-06-03,8165.702773740882
2015-06-04,8149.241840208755
2015-06-05,8032.278680893149
2015-06-08,8014.822383406883
2015-06-09,7944.814153611005
2015-06-10,8008.331750847942
2015-06-11,8036.159005401848
2015-06-12,8069.585639837752
2015-06-15,8040.7545682493965
2015-06-16,7984.574323197625
2015-06-17,7912.8523283354825
2015-06-18,7910.530573792194
2015-06-19,7972.067741290856
2015-06-22,8035.785003167472
2015-06-23,8125.250810480271
2015-06-24,8106.196378699902
2015-06-25,8100.030017928196
2015-06-26,8051.705388744845
2015-06-29,7931.244012128673
2015-06-30,7974.031517797141
2015-07-01,7942.936155720904
2015-07-02,7996.447759615856
2015-07-03,8041.733798700362
2015-07-06,7894.183833459933
2015-07-07,7967.661483900526
2015-07-08,7753.375053583038
2015-07-09,7759.588321421112
2015-07-10,7747.748305266969
2015-07-13,7847.337245608526
2015-07-14,7958.795710475628
2015-07-15,7958.893719422921
2015-07-16,8014.267031872616
2015-07-17,8047.243155618655
2015-07-20,8031.531972859468
2015-07-21,8082.9597886251795
2015-07-22,7995.232111139445
2015-07-23,8019.803478795619
2015-07-24,7985.526828664417
2015-07-27,7941.710773682974
2015-07-28,7863.812005733416
2015-07-29,7891.111997146401
2015-07-30,7955.0558459667545
2015-07-31,8040.497926362828
2015-08-03,8018.132034508708
2015-08-04,8020.251174153692
2015-08-05,7973.384075165073
2015-08-06,8012.49716568664
2015-08-07,8069.024729024648
2015-08-10,8086.173371563361
2015-08-11,8039.465729728558
2015-08-12,7985.590024516618
2015-08-13,7948.979529019899
2015-08-14,7933.617112205703
2015-08-17,7954.110511341289
2015-08-18,7947.10800186884
2015-08-19,7868.533771673356
2015-08-20,7761.816658649577
