Date,EAFE ex UK VALUE
2012-01-31,5370.344609355298
2012-02-01,5473.798571453742
2012-02-02,5496.679995201407
2012-02-03,5515.524399540688
2012-02-06,5517.318402568611
2012-02-07,5567.847030516575
2012-02-08,5600.019108865469
2012-02-09,5618.495553348761
2012-02-10,5507.553862889357
2012-02-13,5551.994128506399
2012-02-14,5501.1335366430685
2012-02-15,5547.312227795018
2012-02-16,5511.60874653511
2012-02-17,5599.089945534537
2012-02-20,5689.867883386621
2012-02-21,5664.52892615754
2012-02-22,5626.328023175618
2012-02-23,5634.414683159526
2012-02-24,5701.639452066018
2012-02-27,5673.875349421188
2012-02-28,5691.421632125418
2012-02-29,5675.16869947725
2012-03-01,5677.302126133732
2012-03-02,5656.410828887443
2012-03-05,5628.802655892476
2012-03-06,5481.159175807018
2012-03-07,5476.076678478295
2012-03-08,5600.451690477775
2012-03-09,5584.550661902575
2012-03-12,5566.462261329475
2012-03-13,5623.050928743458
2012-03-14,5629.365337184796
2012-03-15,5684.4505746235845
2012-03-16,5732.9802375231875
2012-03-19,5762.6309309677545
2012-03-20,5709.019286110869
2012-03-21,5658.091666407263
2012-03-22,5646.690998192503
2012-03-23,5652.63711311853
2012-03-26,5685.981355045156
2012-03-27,5705.521748418621
2012-03-28,5666.687658735051
2012-03-29,5596.2831166391925
2012-03-30,5621.342321842792
2012-04-02,5657.999421112365
2012-04-03,5609.093721442333
2012-04-04,5440.703855076086
2012-04-05,5421.492813090044
2012-04-06,5408.73052534102
2012-04-09,5399.42341163813
2012-04-10,5322.45899111112
2012-04-11,5326.6841525015025
2012-04-12,5379.758803875604
2012-04-13,5311.833984815598
2012-04-16,5291.899242628754
2012-04-17,5375.6101029299125
2012-04-18,5355.423213274248
2012-04-19,5305.876209508391
2012-04-20,5343.588318520138
2012-04-23,5241.023716505263
2012-04-24,5293.931382765667
2012-04-25,5342.239832475295
2012-04-26,5362.9278661360495
2012-04-27,5402.655037814224
2012-04-30,5385.891598384931
2012-05-01,5349.483302501126
2012-05-02,5313.029493932299
2012-05-03,5298.065442583133
2012-05-04,5257.7754422736625
2012-05-07,5217.6746768891335
2012-05-08,5180.7675228768
2012-05-09,5123.030782912312
2012-05-10,5157.503470656656
2012-05-11,5139.473453782353
2012-05-14,5045.564605649848
2012-05-15,4977.070381035352
2012-05-16,4918.207956035175
2012-05-17,4912.085127710345
2012-05-18,4845.698609564066
2012-05-21,4867.794032317513
2012-05-22,4936.6234294460755
2012-05-23,4800.669123179956
2012-05-24,4824.722953804828
2012-05-25,4809.813323802605
2012-05-28,4813.357199008472
2012-05-29,4842.510627008028
2012-05-30,4763.6740260791175
2012-05-31,4749.579703885163
2012-06-01,4691.26787819884
2012-06-04,4686.926727776497
2012-06-05,4716.225890863552
2012-06-06,4803.752855777861
2012-06-07,4860.1714854255815
2012-06-08,4802.326759459821
2012-06-11,4836.536844799607
2012-06-12,4817.746733256595
2012-06-13,4847.110359484052
2012-06-14,4851.588868007961
2012-06-15,4926.930739431126
2012-06-18,4929.149261938213
2012-06-19,5005.954762381313
2012-06-20,5060.379874628384
2012-06-21,5013.736913669049
2012-06-22,4973.10910210162
2012-06-25,4893.763959356051
2012-06-26,4871.492465147919
2012-06-27,4933.415676447946
2012-06-28,4948.894392510406
2012-06-29,5159.785966931152
2012-07-02,5182.891480270202
2012-07-03,5232.338673856738
2012-07-04,5213.700644152198
2012-07-05,5151.874172288668
2012-07-06,5081.206882326663
2012-07-09,5048.111425378942
2012-07-10,5047.55258727975
2012-07-11,5055.753959294475
2012-07-12,4988.691477718378
2012-07-13,5040.037293529002
2012-07-16,5048.150404534137
2012-07-17,5039.110642107214
2012-07-18,5089.586717869647
2012-07-19,5145.179701466867
2012-07-20,5018.897598516708
2012-07-23,4898.463617553566
2012-07-24,4855.852272626217
2012-07-25,4848.350182803983
2012-07-26,5008.443842796209
2012-07-27,5115.206154949559
2012-07-30,5166.105795530727
2012-07-31,5185.878752906957
2012-08-01,5165.78498851107
2012-08-02,5070.712694836742
2012-08-03,5195.129116959248
2012-08-06,5278.838241029188
2012-08-07,5335.2485161831755
2012-08-08,5332.443047787173
2012-08-09,5334.60723841044
2012-08-10,5313.77524019502
2012-08-13,5307.84671779617
2012-08-14,5313.711475711573
2012-08-15,5293.304240531029
2012-08-16,5365.834854124068
2012-08-17,5390.292010167127
2012-08-20,5387.604692983858
2012-08-21,5455.084275165202
2012-08-22,5407.518333788376
2012-08-23,5433.381297716435
2012-08-24,5386.140823827412
2012-08-27,5404.863206993549
2012-08-28,5373.546133765468
2012-08-29,5360.4480444040455
2012-08-30,5299.567127962338
2012-08-31,5347.547229815715
2012-09-03,5351.771857649439
2012-09-04,5308.878746452411
2012-09-05,5297.914151196656
2012-09-06,5392.192483705814
2012-09-07,5533.6122356845135
2012-09-10,5527.359940255738
2012-09-11,5576.519431237009
2012-09-12,5637.9255406470165
2012-09-13,5629.362180622932
2012-09-14,5786.900476974139
2012-09-17,5757.583798598005
2012-09-18,5696.910647998689
2012-09-19,5738.447395280066
2012-09-20,5662.263324905604
2012-09-21,5715.835282081801
2012-09-24,5673.702382867173
2012-09-25,5704.875112407469
2012-09-26,5561.8314680083795
2012-09-27,5602.96719090782
2012-09-28,5530.609914467312
2012-10-01,5582.079362577169
2012-10-02,5587.10321708502
2012-10-03,5555.402523201994
2012-10-04,5602.056710609973
2012-10-05,5667.341433159925
2012-10-08,5607.434152045805
2012-10-09,5548.937357033937
2012-10-10,5511.018336052288
2012-10-11,5545.254300950893
2012-10-12,5543.339371339321
2012-10-15,5562.080424531571
2012-10-16,5674.699766940593
2012-10-17,5759.661526482707
2012-10-18,5786.535752483048
2012-10-19,5720.954690244211
2012-10-22,5708.639745221281
2012-10-23,5604.532476648005
2012-10-24,5599.772015058729
2012-10-25,5601.282566286615
2012-10-26,5583.3786807453125
2012-10-29,5538.443239424929
2012-10-30,5594.672886035583
2012-10-31,5598.632677406468
2012-11-01,5618.2445379114315
2012-11-02,5616.0440996912175
2012-11-05,5572.112637058638
2012-11-06,5597.920638057581
2012-11-07,5549.982139510346
2012-11-08,5513.853096978458
2012-11-09,5498.327193473905
2012-11-12,5480.820075218579
2012-11-13,5482.2259206556
2012-11-14,5451.532599327736
2012-11-15,5448.05009172059
2012-11-16,5399.34095926182
2012-11-19,5533.915937525589
2012-11-20,5523.090509104184
2012-11-21,5539.063295696585
2012-11-22,5603.566875222832
2012-11-23,5658.187544460558
2012-11-26,5651.238416416832
2012-11-27,5647.725441991448
2012-11-28,5632.505610181742
2012-11-29,5714.066193945893
2012-11-30,5718.698068122054
2012-12-03,5745.947945078695
2012-12-04,5765.721528277204
2012-12-05,5767.871038721947
2012-12-06,5774.157854649889
2012-12-07,5770.483805518717
2012-12-10,5760.1786438107265
2012-12-11,5805.703779917907
2012-12-12,5832.691477801838
2012-12-13,5845.864944311018
2012-12-14,5863.65734916556
2012-12-17,5886.034502126069
2012-12-18,5937.342999104421
2012-12-19,6015.0136260727495
2012-12-20,6009.830596485599
2012-12-21,5980.647145268682
2012-12-24,5966.618124613189
2012-12-25,5974.02773279397
2012-12-26,5982.979666828382
2012-12-27,5998.278465314663
2012-12-28,5976.914736892047
2012-12-31,5968.143447334422
2013-01-01,5969.00572891694
2013-01-02,6073.83250210367
2013-01-03,6057.30251413543
2013-01-04,6088.134467122654
2013-01-07,6090.624169480583
2013-01-08,6062.758058240459
2013-01-09,6094.484463148731
2013-01-10,6177.272935309177
2013-01-11,6218.281856981967
2013-01-14,6221.4079541303145
2013-01-15,6223.984909294989
2013-01-16,6183.635097252654
2013-01-17,6217.595025938819
2013-01-18,6222.342506319608
2013-01-21,6242.065829557089
2013-01-22,6232.621686929197
2013-01-23,6202.424023458351
2013-01-24,6240.731042622726
2013-01-25,6300.313386921379
2013-01-28,6301.378568622003
2013-01-29,6345.668412366989
2013-01-30,6362.1371236940395
2013-01-31,6352.477301143834
2013-02-01,6369.254753257128
2013-02-04,6271.2970593457685
2013-02-05,6246.716965735578
2013-02-06,6269.954736694478
2013-02-07,6223.20392000628
2013-02-08,6256.587976802612
2013-02-11,6236.874171223144
2013-02-12,6310.667879570329
2013-02-13,6306.96804989091
2013-02-14,6268.839388564856
2013-02-15,6215.488366671878
2013-02-18,6263.2855799046565
2013-02-19,6323.052939865433
2013-02-20,6325.36287766217
2013-02-21,6174.2153215439475
2013-02-22,6207.017087110498
2013-02-25,6270.802286596943
2013-02-26,6141.23080159641
2013-02-27,6180.0461480768645
2013-02-28,6239.255055735857
2013-03-01,6181.397931867823
2013-03-04,6187.164834810501
2013-03-05,6278.427160873814
2013-03-06,6296.703066863101
2013-03-07,6304.136387012156
2013-03-08,6325.292361922148
2013-03-11,6377.534400022987
2013-03-12,6377.603710978722
2013-03-13,6319.629143598154
2013-03-14,6372.709652418889
2013-03-15,6430.563746526044
2013-03-18,6321.29900455677
2013-03-19,6295.369409489729
2013-03-20,6339.438524012179
2013-03-21,6345.840505596562
2013-03-22,6343.777443190842
2013-03-25,6299.308027552959
2013-03-26,6278.085726307234
2013-03-27,6245.984985459761
2013-03-28,6245.200424348694
2013-03-29,6239.848927997987
2013-04-01,6194.322781656323
2013-04-02,6242.10179785345
2013-04-03,6230.88954998554
2013-04-04,6177.284850171299
2013-04-05,6198.564717764787
2013-04-08,6225.463530573385
2013-04-09,6276.658376287378
2013-04-10,6405.592993366834
2013-04-11,6489.983864328149
2013-04-12,6462.111196330996
2013-04-15,6422.581987890442
2013-04-16,6379.484492459343
2013-04-17,6328.285836913264
2013-04-18,6291.05315599604
2013-04-19,6293.199375644628
2013-04-22,6323.618498529078
2013-04-23,6415.301705936065
2013-04-24,6502.3396937886855
2013-04-25,6544.976505175131
2013-04-26,6544.289480105393
2013-04-29,6609.726985899455
2013-04-30,6673.312701735692
2013-05-01,6651.111006801863
2013-05-02,6601.539417799277
2013-05-03,6645.292259955664
2013-05-06,6613.457572974006
2013-05-07,6692.027328778187
2013-05-08,6771.6240953808865
2013-05-09,6710.776158869318
2013-05-10,6664.3451296544
2013-05-13,6689.221349132772
2013-05-14,6692.735416743014
2013-05-15,6717.876067449291
2013-05-16,6720.742906338585
2013-05-17,6691.345046964032
2013-05-20,6776.896768179826
2013-05-21,6777.775367501188
2013-05-22,6770.942697679042
2013-05-23,6571.56290755067
2013-05-24,6557.996651247242
2013-05-27,6527.769506358466
2013-05-28,6549.778995574601
2013-05-29,6554.403174274731
2013-05-30,6523.204042175292
2013-05-31,6439.3875953110955
2013-06-03,6407.568979857389
2013-06-04,6465.2740107300915
2013-06-05,6341.348887571636
2013-06-06,6302.527132603169
2013-06-07,6343.551315122129
2013-06-10,6377.3933633971965
2013-06-11,6376.561210857963
2013-06-12,6383.377383313004
2013-06-13,6324.06418657709
2013-06-14,6384.910014085829
2013-06-17,6475.688036123653
2013-06-18,6472.561454341304
2013-06-19,6509.913690763182
2013-06-20,6195.981287626378
2013-06-21,6155.283732446409
2013-06-24,6056.776271732165
2013-06-25,6075.886318803159
2013-06-26,6141.518110989937
2013-06-27,6194.868835750117
2013-06-28,6215.227098363273
2013-07-01,6263.633871921145
2013-07-02,6282.491707647389
2013-07-03,6219.281249310495
2013-07-04,6294.520495699554
2013-07-05,6237.476554945258
2013-07-08,6276.557386828269
2013-07-09,6331.742529087368
2013-07-10,6374.086551194095
2013-07-11,6484.19577107144
2013-07-12,6470.106327593158
2013-07-15,6482.700015766044
2013-07-16,6528.014496835897
2013-07-17,6519.17439185554
2013-07-18,6560.902822931383
2013-07-19,6569.6526837059155
2013-07-22,6630.94680942212
2013-07-23,6658.388141796598
2013-07-24,6686.929137798611
2013-07-25,6652.5378263843895
2013-07-26,6630.550594949514
2013-07-29,6564.605283204749
2013-07-30,6589.120859649954
2013-07-31,6558.372293413816
2013-08-01,6620.405765901625
2013-08-02,6708.04665518525
2013-08-05,6681.965216410459
2013-08-06,6708.6800653783885
2013-08-07,6667.291580979264
2013-08-08,6733.252937860354
2013-08-09,6746.528427737533
2013-08-12,6729.91366146661
2013-08-13,6731.229526764753
2013-08-14,6780.330482182912
2013-08-15,6719.501823894386
2013-08-16,6756.0927721857015
2013-08-19,6718.028724258364
2013-08-20,6654.867327284839
2013-08-21,6597.052965765659
2013-08-22,6614.4769903585975
2013-08-23,6694.829307680506
2013-08-26,6676.723426678328
2013-08-27,6605.932762371227
2013-08-28,6533.078915395205
2013-08-29,6509.35727125105
2013-08-30,6449.877706026481
2013-09-02,6525.615632818056
2013-09-03,6566.129234754205
2013-09-04,6604.2134164765475
2013-09-05,6604.388717745105
2013-09-06,6660.7572105735035
2013-09-09,6726.2207691314825
2013-09-10,6819.680583170085
2013-09-11,6862.905540276103
2013-09-12,6872.6957546910635
2013-09-13,6845.918505973913
2013-09-16,6927.1024560938695
2013-09-17,6909.30844621371
2013-09-18,6951.245735834392
2013-09-19,7085.311706451606
2013-09-20,7061.629739365372
2013-09-23,7054.963226585307
2013-09-24,7059.253436465002
2013-09-25,7060.963232944433
2013-09-26,7075.233954612832
2013-09-27,7095.0767320756595
2013-09-30,7005.511120378678
2013-10-01,7060.866600791613
2013-10-02,7053.946651790311
2013-10-03,7044.209255417002
2013-10-04,7057.910079072136
2013-10-07,7011.242462614416
2013-10-08,7005.945553470569
2013-10-09,7007.769690983692
2013-10-10,7090.311889011268
2013-10-11,7151.803668837098
2013-10-14,7171.030549433317
2013-10-15,7186.451796666641
2013-10-16,7202.242431941157
2013-10-17,7303.9961958221165
2013-10-18,7346.599238294568
2013-10-21,7347.747291573415
2013-10-22,7407.459985687861
2013-10-23,7346.665292696209
2013-10-24,7389.642049445015
2013-10-25,7339.032113241484
2013-10-28,7353.808706716221
2013-10-29,7359.864063550612
2013-10-30,7377.105327327066
2013-10-31,7318.898236614735
2013-11-01,7233.863399805105
2013-11-04,7260.076494821082
2013-11-05,7218.778604707989
2013-11-06,7285.650213404635
2013-11-07,7209.991235218519
2013-11-08,7166.549479237413
2013-11-11,7215.563151110413
2013-11-12,7217.401160982086
2013-11-13,7180.752152867959
2013-11-14,7248.751530593702
2013-11-15,7302.674897541084
2013-11-18,7367.138833054543
2013-11-19,7311.503388589084
2013-11-20,7277.185483253455
2013-11-21,7255.547721627863
2013-11-22,7291.724383492937
2013-11-25,7307.919458387421
2013-11-26,7310.858347730551
2013-11-27,7308.082370710109
2013-11-28,7347.625526822487
2013-11-29,7348.030635872101
2013-12-02,7300.25284998587
2013-12-03,7241.551640926352
2013-12-04,7155.167388407727
2013-12-05,7118.44542652757
2013-12-06,7150.704711190957
2013-12-09,7188.956382080826
2013-12-10,7189.049713836936
2013-12-11,7152.926079312378
2013-12-12,7073.67273388817
2013-12-13,7054.957279764948
2013-12-16,7100.1870233456275
2013-12-17,7077.848017821111
2013-12-18,7143.489148789596
2013-12-19,7190.408325962456
2013-12-20,7236.013725306459
2013-12-23,7289.442189070675
2013-12-24,7276.444473935097
2013-12-25,7275.4117949627935
2013-12-26,7302.590735437548
2013-12-27,7387.272856745703
2013-12-30,7418.850507058248
2013-12-31,7420.501070202607
2014-01-01,7420.785664163083
2014-01-02,7336.58695698275
2014-01-03,7349.100790147558
2014-01-06,7334.702939944921
2014-01-07,7346.098345587106
2014-01-08,7382.0006490872265
2014-01-09,7343.55222644282
2014-01-10,7413.0764487097085
2014-01-13,7446.127701905701
2014-01-14,7403.2598808057155
2014-01-15,7457.453320894545
2014-01-16,7449.531235591698
2014-01-17,7451.382482379407
2014-01-20,7441.997253194475
2014-01-21,7428.059140988799
2014-01-22,7441.039383495303
2014-01-23,7427.242569817115
2014-01-24,7301.246162593079
2014-01-27,7214.044257181196
2014-01-28,7220.915420320056
2014-01-29,7247.595388696611
2014-01-30,7176.463882079289
2014-01-31,7141.498200234977
2014-02-03,7074.9907074011935
2014-02-04,6970.393825832398
2014-02-05,7023.96166337983
2014-02-06,7103.66848668608
2014-02-07,7198.449656950872
2014-02-10,7233.425631080355
2014-02-11,7305.9691742609975
2014-02-12,7343.243162305312
2014-02-13,7337.713856275091
2014-02-14,7359.008300868687
2014-02-17,7386.468281261889
2014-02-18,7446.139498431861
2014-02-19,7457.592171386008
2014-02-20,7395.981950086963
2014-02-21,7465.2081403934335
2014-02-24,7499.404569485812
2014-02-25,7532.616421997533
2014-02-26,7481.904542761211
2014-02-27,7458.217609678447
2014-02-28,7512.123451293499
2014-03-03,7378.166210921733
2014-03-04,7466.322694523444
2014-03-05,7497.855045919191
2014-03-06,7564.172448777451
2014-03-07,7516.422611398312
2014-03-10,7487.253447252548
2014-03-11,7501.608630021724
2014-03-12,7431.527299373956
2014-03-13,7398.786087099964
2014-03-14,7300.735833569893
2014-03-17,7347.018874224303
2014-03-18,7406.768657620879
2014-03-19,7397.071658286467
2014-03-20,7302.267514345417
2014-03-21,7322.509809019999
2014-03-24,7294.111613903341
2014-03-25,7351.54951997786
2014-03-26,7420.981391866393
2014-03-27,7432.753732344212
2014-03-28,7484.58881477518
2014-03-31,7549.05052650526
2014-04-01,7576.850329201614
2014-04-02,7583.173564083384
2014-04-03,7584.580094992191
2014-04-04,7617.747935736973
2014-04-07,7555.679325774218
2014-04-08,7550.613462429781
2014-04-09,7557.263657893216
2014-04-10,7556.716379948746
2014-04-11,7479.07748427582
2014-04-14,7455.195581473548
2014-04-15,7414.183727413854
2014-04-16,7507.361646077098
2014-04-17,7547.535747335904
2014-04-18,7555.392652587367
2014-04-21,7535.381528414572
2014-04-22,7595.023124100983
2014-04-23,7596.485658965993
2014-04-24,7595.11769423921
2014-04-25,7565.533775277035
2014-04-28,7558.1463063378205
2014-04-29,7608.67038982375
2014-04-30,7632.355971230914
2014-05-01,7653.013528134725
2014-05-02,7644.1980419955335
2014-05-05,7639.730785077693
2014-05-06,7660.355906627287
2014-05-07,7611.4843809180275
2014-05-08,7683.091127018066
2014-05-09,7639.037425894694
2014-05-12,7654.637201050836
2014-05-13,7683.28392166075
2014-05-14,7707.76739284304
2014-05-15,7654.268018538949
2014-05-16,7624.427143823674
2014-05-19,7613.063698084058
2014-05-20,7597.092179181281
2014-05-21,7602.0355087351445
2014-05-22,7642.495524945102
2014-05-23,7678.559876775358
2014-05-26,7752.395612105235
2014-05-27,7739.831457234806
2014-05-28,7752.604165578308
2014-05-29,7770.327049839395
2014-05-30,7771.728173154388
2014-06-02,7786.357719966888
2014-06-03,7783.997766226398
2014-06-04,7785.00725879645
2014-06-05,7812.661519681851
2014-06-06,7876.869732315877
2014-06-09,7878.158281715737
2014-06-10,7870.368672927837
2014-06-11,7869.170588846703
2014-06-12,7881.397467160348
2014-06-13,7873.388402881798
2014-06-16,7856.740146094237
2014-06-17,7846.0702086562815
2014-06-18,7877.135278807717
2014-06-19,7988.353928321425
2014-06-20,7934.97903921988
2014-06-23,7927.515135698411
2014-06-24,7914.827741102835
2014-06-25,7869.715717193774
2014-06-26,7865.365747694998
2014-06-27,7870.037235411744
2014-06-30,7889.8630874658675
2014-07-01,7936.427255443961
2014-07-02,7943.75352419891
2014-07-03,7951.173654610822
2014-07-04,7937.71151502417
2014-07-07,7893.396425544735
2014-07-08,7833.116560843189
2014-07-09,7834.552353916681
2014-07-10,7750.284079481822
2014-07-11,7754.920236718005
2014-07-14,7822.558653137779
2014-07-15,7786.080377728622
2014-07-16,7843.967486662193
2014-07-17,7782.6355748343985
2014-07-18,7772.988776796131
2014-07-21,7752.704010870895
2014-07-22,7810.145242108182
2014-07-23,7823.18080935336
2014-07-24,7850.052392288071
2014-07-25,7814.6876926118775
2014-07-28,7813.334414168885
2014-07-29,7825.942170732424
2014-07-30,7773.292800705552
2014-07-31,7714.855573610118
2014-08-01,7655.0302464032875
2014-08-04,7633.27591145879
2014-08-05,7575.223269873546
2014-08-06,7517.469249494318
2014-08-07,7484.594307794092
2014-08-08,7436.011058206435
2014-08-11,7519.177842766214
2014-08-12,7508.201110993051
2014-08-13,7563.819501504865
2014-08-14,7587.358636047047
2014-08-15,7566.291899046354
2014-08-18,7604.477702294951
2014-08-19,7633.460563614332
2014-08-20,7612.78885699134
2014-08-21,7669.637819918382
2014-08-22,7614.720420889794
2014-08-25,7676.425107818295
2014-08-26,7706.20719875892
2014-08-27,7723.897500329792
2014-08-28,7665.9208516138915
2014-08-29,7670.727563058306
2014-09-01,7666.9109438803025
2014-09-02,7669.140829506365
2014-09-03,7742.266300479819
2014-09-04,7727.452561212008
2014-09-05,7708.719827990698
2014-09-08,7689.384629441091
2014-09-09,7631.482799114583
2014-09-10,7620.239784998833
2014-09-11,7614.452321732964
2014-09-12,7591.443150314839
2014-09-15,7565.756221082081
2014-09-16,7543.280889265558
2014-09-17,7557.34100561735
2014-09-18,7570.024096905338
2014-09-19,7567.820003795585
2014-09-22,7535.518744583381
2014-09-23,7501.543849413639
2014-09-24,7500.286341029053
2014-09-25,7464.534476571238
2014-09-26,7432.87777640203
2014-09-29,7386.458798181922
2014-09-30,7390.65804997491
2014-10-01,7334.883364546514
2014-10-02,7213.785056074019
2014-10-03,7169.12402328633
2014-10-06,7228.397551592607
2014-10-07,7197.582422934789
2014-10-08,7149.128202309389
2014-10-09,7145.618608834708
2014-10-10,6997.3839389648165
2014-10-13,7030.355479539615
2014-10-14,6989.659340798567
2014-10-15,6921.948239293483
2014-10-16,6845.26792840305
2014-10-17,6914.22583105494
2014-10-20,6970.673528557123
2014-10-21,7019.2003623185055
2014-10-22,7077.53384832441
2014-10-23,7088.065840234522
2014-10-24,7101.324080539382
2014-10-27,7111.392098950575
2014-10-28,7169.365643878896
2014-10-29,7191.246074723661
2014-10-30,7159.60810730317
2014-10-31,7244.557441580103
2014-11-03,7146.5258931965445
2014-11-04,7190.643926053533
2014-11-05,7207.215959717337
2014-11-06,7159.436174719477
2014-11-07,7139.805936621127
2014-11-10,7190.755186122662
2014-11-11,7193.997606938318
2014-11-12,7168.696158275438
2014-11-13,7180.7467550247775
2014-11-14,7198.008138391893
2014-11-17,7160.674733337695
2014-11-18,7255.66029425158
2014-11-19,7232.2765796003905
2014-11-20,7197.518839507765
2014-11-21,7267.826049477975
2014-11-24,7283.69458710682
2014-11-25,7334.40617869546
2014-11-26,7359.973216827973
2014-11-27,7322.125665446094
2014-11-28,7307.970157190768
2014-12-01,7289.399933799079
2014-12-02,7280.413847123193
2014-12-03,7270.08600500873
2014-12-04,7263.550612454051
2014-12-05,7265.807629229356
2014-12-08,7244.11750482616
2014-12-09,7212.7145219485365
2014-12-10,7147.842511999029
2014-12-11,7107.924731790395
2014-12-12,7036.581060787608
2014-12-15,6887.438009367755
2014-12-16,6954.644265613305
2014-12-17,6910.337192362643
2014-12-18,7009.240434394078
2014-12-19,7066.376673085849
2014-12-22,7096.132309317405
2014-12-23,7088.974419225403
2014-12-24,7111.883545075199
2014-12-25,7105.084926022407
2014-12-26,7107.431118860115
2014-12-29,7119.195025039029
2014-12-30,7062.2236918155995
2014-12-31,7036.546057317107
2015-01-01,7036.64106802735
2015-01-02,7003.263440788993
2015-01-05,6846.777707451356
2015-01-06,6769.998390706198
2015-01-07,6726.462104801849
2015-01-08,6861.3702723689075
2015-01-09,6830.487550057827
2015-01-12,6850.150647888703
2015-01-13,6892.179411047225
2015-01-14,6836.887970988748
2015-01-15,6888.738472260447
2015-01-16,6876.527093052526
2015-01-19,6949.8643541868005
2015-01-20,6979.615144907589
2015-01-21,7022.143816455935
2015-01-22,7034.969640394313
2015-01-23,7058.111953027223
2015-01-26,7071.636826484104
2015-01-27,7138.687840039893
2015-01-28,7115.796045861304
2015-01-29,7081.960361776242
2015-01-30,7059.08566403911
2015-02-02,7109.8689859995275
2015-02-03,7171.08313104491
2015-02-04,7215.799995181475
2015-02-05,7226.11693909239
2015-02-06,7192.52020086104
2015-02-09,7165.606710870089
2015-02-10,7181.909820122219
2015-02-11,7128.307655366504
2015-02-12,7241.000384707586
2015-02-13,7322.500262109933
2015-02-16,7350.96458678559
2015-02-17,7337.534266753918
2015-02-18,7390.787318034628
2015-02-19,7432.918765825066
2015-02-20,7440.437512125094
2015-02-23,7461.555064026477
2015-02-24,7488.958847531571
2015-02-25,7514.584983714343
2015-02-26,7491.531340999038
2015-02-27,7509.144109879933
2015-03-02,7481.606692591582
2015-03-03,7452.784896205706
2015-03-04,7414.163599904599
2015-03-05,7426.796942024482
2015-03-06,7371.881042159616
2015-03-09,7326.688683372435
2015-03-10,7214.677858610629
2015-03-11,7229.332595591085
2015-03-12,7297.864817580742
2015-03-13,7274.497576922562
2015-03-16,7332.316014540086
2015-03-17,7326.778758517364
2015-03-18,7373.567795435583
2015-03-19,7385.846794702389
2015-03-20,7539.183676464458
2015-03-23,7611.267432045101
2015-03-24,7632.225695833253
2015-03-25,7643.8717202079215
2015-03-26,7556.628942422562
2015-03-27,7535.632873362889
2015-03-30,7534.451123691383
2015-03-31,7446.896153602652
2015-04-01,7454.322652648772
2015-04-02,7542.098438209919
2015-04-03,7552.271329309585
2015-04-06,7624.1726028396115
2015-04-07,7633.314816024807
2015-04-08,7618.557630996367
2015-04-09,7618.535407972755
2015-04-10,7630.445600101335
2015-04-13,7604.35867977325
2015-04-14,7665.403989150624
2015-04-15,7644.000014734261
2015-04-16,7683.235039220835
2015-04-17,7630.86649267978
2015-04-20,7635.1062178221655
2015-04-21,7674.452417165887
2015-04-22,7665.690338776054
2015-04-23,7691.041657899553
2015-04-24,7753.674884270735
2015-04-27,7818.857137264746
2015-04-28,7824.892774143977
2015-04-29,7785.171000926231
2015-04-30,7715.039206467237
2015-05-01,7702.676322964203
2015-05-04,7708.383748721311
2015-05-05,7644.03695817756
2015-05-06,7703.370976250016
2015-05-07,7630.336862609016
2015-05-08,7727.044886786119
2015-05-11,7709.749164701394
2015-05-12,7711.236852348114
2015-05-13,7776.338007483196
2015-05-14,7801.185650728051
2015-05-15,7823.045424707221
2015-05-18,7821.325082383913
2015-05-19,7784.121527403688
2015-05-20,7782.756582780478
2015-05-21,7817.030867511153
2015-05-22,7769.586609881237
2015-05-25,7772.9254926004205
2015-05-26,7656.8087929945395
2015-05-27,7679.780487866162
2015-05-28,7668.524850380825
2015-05-29,7620.7033654766055
2015-06-01,7591.068941898354
2015-06-02,7650.939356505871
2015-06-03,7731.089604388626
2015-06-04,7675.074143194426
2015-06-05,7516.456324627821
2015-06-08,7506.084754926406
2015-06-09,7487.858502851627
2015-06-10,7603.406896536646
2015-06-11,7619.525895964276
2015-06-12,7599.276775067552
2015-06-15,7511.4182558124385
2015-06-16,7501.520894723484
2015-06-17,7454.058183574831
2015-06-18,7529.623166118762
2015-06-19,7532.973185458172
2015-06-22,7721.904621093398
2015-06-23,7716.278248453623
2015-06-24,7688.757004852836
2015-06-25,7683.1956068615
2015-06-26,7642.72673617154
2015-06-29,7447.9708269687735
2015-06-30,7420.637090057876
2015-07-01,7459.851367708619
2015-07-02,7467.759113635926
2015-07-03,7444.828428168729
2015-07-06,7299.398176158461
2015-07-07,7211.721955389396
2015-07-08,7190.756006529473
2015-07-09,7279.924392812228
2015-07-10,7431.0789653894435
2015-07-13,7465.096172118278
2015-07-14,7538.296068892664
2015-07-15,7537.285682195475
2015-07-16,7604.231224799255
2015-07-17,7580.868894970417
2015-07-20,7596.396798510709
2015-07-21,7614.311364617401
2015-07-22,7527.542609234824
2015-07-23,7561.6623785144075
2015-07-24,7497.828448012148
2015-07-27,7452.969710790844
2015-07-28,7438.532504384077
2015-07-29,7477.437052079719
2015-07-30,7478.574424325223
2015-07-31,7575.041030323159
2015-08-03,7556.160523529818
2015-08-04,7550.015596626733
2015-08-05,7537.807718730513
2015-08-06,7545.875216224987
2015-08-07,7534.966625813363
2015-08-10,7599.82240618643
2015-08-11,7529.883261188
2015-08-12,7447.921499568552
2015-08-13,7454.334200891262
2015-08-14,7421.104731967653
2015-08-17,7428.264741283473
2015-08-18,7398.603210333717
