Date,PACIFIC ex JAPAN VALUE
2006-01-23,6258.734317284721
2006-01-24,6258.148602563598
2006-01-25,6314.455824825732
2006-01-26,6331.824995914746
2006-01-27,6376.167930081084
2006-01-30,6362.309864748511
2006-01-31,6435.180249500701
2006-02-01,6469.204002291635
2006-02-02,6413.431673842887
2006-02-03,6338.484053985674
2006-02-06,6352.088868476573
2006-02-07,6337.868499876016
2006-02-08,6270.984552653326
2006-02-09,6304.736998110789
2006-02-10,6278.84452220741
2006-02-13,6260.275680154128
2006-02-14,6304.586379780034
2006-02-15,6297.612332245854
2006-02-16,6273.921384563968
2006-02-17,6262.95145267548
2006-02-20,6309.611178992917
2006-02-21,6325.553918726692
2006-02-22,6311.878889624116
2006-02-23,6389.091469034902
2006-02-24,6403.82156687286
2006-02-27,6429.720034487287
2006-02-28,6469.821507397574
2006-03-01,6408.042369058202
2006-03-02,6466.441827764196
2006-03-03,6428.564343155222
2006-03-06,6438.893579326857
2006-03-07,6361.698478206195
2006-03-08,6370.023891328675
2006-03-09,6399.468693453777
2006-03-10,6359.751989637688
2006-03-13,6413.911764110548
2006-03-14,6423.988791192906
2006-03-15,6446.475641688461
2006-03-16,6429.7405814523545
2006-03-17,6385.888441686314
2006-03-20,6371.109747587706
2006-03-21,6325.832272725927
2006-03-22,6354.712457270679
2006-03-23,6346.608717256921
2006-03-24,6321.547918276515
2006-03-27,6328.786137249788
2006-03-28,6342.010001642635
2006-03-29,6301.263572040545
2006-03-30,6382.420851502307
2006-03-31,6372.854095013989
2006-04-03,6448.216633020605
2006-04-04,6434.225659554497
2006-04-05,6523.63820745805
2006-04-06,6585.052043886822
2006-04-07,6585.909589165285
2006-04-10,6553.019838351032
2006-04-11,6585.309890910163
2006-04-12,6550.919673061076
2006-04-13,6514.549742789431
2006-04-14,6514.549742789431
2006-04-17,6594.648186914157
2006-04-18,6640.793320868449
2006-04-19,6714.0342728350515
2006-04-20,6664.555187489034
2006-04-21,6715.10730757724
2006-04-24,6690.853443118101
2006-04-25,6689.7237587099735
2006-04-26,6799.2572614994215
2006-04-27,6842.071762943428
2006-04-28,6859.793033482376
2006-05-01,6898.226592868921
2006-05-02,6901.913560714253
2006-05-03,6950.936856784268
2006-05-04,6891.073663599401
2006-05-05,6910.784212239232
2006-05-08,6969.535876108763
2006-05-09,6977.081036937324
2006-05-10,6971.077965067081
2006-05-11,6972.179051225838
2006-05-12,6920.0897470910795
2006-05-15,6750.94210433755
2006-05-16,6779.318916088067
2006-05-17,6758.5562717322555
2006-05-18,6687.692356828437
2006-05-19,6590.2478379970735
2006-05-22,6495.032666156273
2006-05-23,6529.588266895934
2006-05-24,6485.599661760625
2006-05-25,6454.566861173248
2006-05-26,6530.308249284827
2006-05-29,6574.615807465092
2006-05-30,6585.680646040535
2006-05-31,6428.513578105441
2006-06-01,6435.915739740649
2006-06-02,6514.723263958134
2006-06-05,6541.799875582438
2006-06-06,6424.2752816371185
2006-06-07,6396.40321556009
2006-06-08,6291.945644135471
2006-06-09,6437.718182608951
2006-06-12,6417.462530272391
2006-06-13,6245.246368159153
2006-06-14,6240.310788914839
2006-06-15,6244.362985122377
2006-06-16,6328.442026771775
2006-06-19,6267.275507256484
2006-06-20,6232.298800348631
2006-06-21,6261.493018427754
2006-06-22,6338.685085778998
2006-06-23,6307.465640842666
2006-06-26,6302.804572624758
2006-06-27,6343.525483269322
2006-06-28,6276.440584119389
2006-06-29,6347.453264445099
2006-06-30,6510.657966813837
2006-07-03,6519.437211360402
2006-07-04,6557.555394098734
2006-07-05,6508.664018291243
2006-07-06,6588.324390033726
2006-07-07,6632.934189628939
2006-07-10,6622.141276893626
2006-07-11,6596.634887419361
2006-07-12,6593.383515270969
2006-07-13,6553.186770429786
2006-07-14,6428.682549043222
2006-07-17,6366.561683072383
2006-07-18,6349.207654529183
2006-07-19,6333.740730239109
2006-07-20,6475.047880554243
2006-07-21,6484.343756270327
2006-07-24,6478.253425751715
2006-07-25,6541.120198648332
2006-07-26,6531.6024739473805
2006-07-27,6651.236818166639
2006-07-28,6617.548093133079
2006-07-31,6652.669415210528
2006-08-01,6634.183908796886
2006-08-02,6647.177825291986
2006-08-03,6683.645798936038
2006-08-04,6678.566363432875
2006-08-07,6681.832758233619
2006-08-08,6734.744431286
2006-08-09,6746.223682179844
2006-08-10,6741.18604936457
2006-08-11,6745.226935570854
2006-08-14,6724.479652279899
2006-08-15,6735.523374709492
2006-08-16,6805.480419836585
2006-08-17,6826.103254784248
2006-08-18,6786.189558046791
2006-08-21,6799.31420218159
2006-08-22,6808.166226760014
2006-08-23,6806.686780253476
2006-08-24,6701.112164315462
2006-08-25,6681.851591196402
2006-08-28,6679.3216421591105
2006-08-29,6752.583604423196
2006-08-30,6821.416403174736
2006-08-31,6868.246485838642
2006-09-01,6867.548226289448
2006-09-04,6959.735623982444
2006-09-05,6955.149492464792
2006-09-06,6894.466935593872
2006-09-07,6848.926315225753
2006-09-08,6831.35939949905
2006-09-11,6757.415208395153
2006-09-12,6797.67568250846
2006-09-13,6825.6925861794125
2006-09-14,6874.9632404288795
2006-09-15,6840.491949327446
2006-09-18,6912.035955278807
2006-09-19,6914.789517537957
2006-09-20,6852.718277366381
2006-09-21,6854.5152551325555
2006-09-22,6781.506834865777
2006-09-25,6767.256733577543
2006-09-26,6772.896304665578
2006-09-27,6855.565782170064
2006-09-28,6847.252665889955
2006-09-29,6869.369763757216
2006-10-02,6914.468189929788
2006-10-03,6917.220927056102
2006-10-04,6907.705228218345
2006-10-05,7017.932917625684
2006-10-06,7000.748614984491
2006-10-09,6955.626254791862
2006-10-10,6992.896131022699
2006-10-11,7036.91209694596
2006-10-12,7042.862359926884
2006-10-13,7072.260288999998
2006-10-16,7085.577983037829
2006-10-17,7032.485555851119
2006-10-18,7076.232485158656
2006-10-19,7102.029923013486
2006-10-20,7155.021516566746
2006-10-23,7148.9294539834555
2006-10-24,7141.391479208676
2006-10-25,7182.913620682745
2006-10-26,7251.629954353831
2006-10-27,7261.058620788046
2006-10-30,7254.5625951812535
2006-10-31,7300.948938856445
2006-11-01,7348.001944654491
2006-11-02,7337.670034457508
2006-11-03,7353.06767489576
2006-11-06,7364.708182314304
2006-11-07,7452.19723652059
2006-11-08,7389.021683537204
2006-11-09,7330.295407988109
2006-11-10,7329.713021502338
2006-11-13,7321.1387694807045
2006-11-14,7362.119632400773
2006-11-15,7375.433904196563
2006-11-16,7386.2810528629825
2006-11-17,7426.063624797944
2006-11-20,7308.712249406577
2006-11-21,7379.559167198458
2006-11-22,7510.752639338783
2006-11-23,7552.622290805293
2006-11-24,7555.172976633401
2006-11-27,7561.454060271598
2006-11-28,7470.880464589074
2006-11-29,7589.302049903923
2006-11-30,7653.484248997232
2006-12-01,7601.9086238336195
2006-12-04,7580.954156378473
2006-12-05,7583.619667553147
2006-12-06,7637.186666136476
2006-12-07,7651.451280617189
2006-12-08,7603.397946646807
2006-12-11,7645.447954728925
2006-12-12,7676.961119790936
2006-12-13,7672.741653158126
2006-12-14,7744.138477691964
2006-12-15,7765.322089937033
2006-12-18,7774.239029379466
2006-12-19,7746.411247523499
2006-12-20,7833.629909248621
2006-12-21,7818.033968477145
2006-12-22,7868.478273806096
2006-12-25,7868.478273806096
2006-12-26,7857.072699693737
2006-12-27,7916.2294649433225
2006-12-28,7991.048730279213
2006-12-29,8020.626698502807
2007-01-01,8020.626698502807
2007-01-02,8084.811471417235
2007-01-03,8045.596166612701
2007-01-04,7942.306444197645
2007-01-05,7912.30208155246
2007-01-08,7869.316812835529
2007-01-09,7949.162233723382
2007-01-10,7836.352331592343
2007-01-11,7898.293273978325
2007-01-12,7992.890729635981
2007-01-15,8081.908408371812
2007-01-16,8059.614242815499
2007-01-17,8076.805272360155
2007-01-18,8134.985270539956
2007-01-19,8155.172517802071
2007-01-22,8251.484665320491
2007-01-23,8253.065774918921
2007-01-24,8185.580038795629
2007-01-25,8147.599155542475
2007-01-26,8090.18014145329
2007-01-29,8092.371155409486
2007-01-30,8163.412279312234
2007-01-31,8119.938781116044
2007-02-01,8201.378160216867
2007-02-02,8244.85831724182
2007-02-05,8238.23626073618
2007-02-06,8298.975414644345
2007-02-07,8324.600765437213
2007-02-08,8345.366818605413
2007-02-09,8327.773207185941
2007-02-12,8251.805291721494
2007-02-13,8245.946952954255
2007-02-14,8328.2492689497
2007-02-15,8416.264469295125
2007-02-16,8368.971767257362
2007-02-19,8423.135884977346
2007-02-20,8412.871539302738
2007-02-21,8431.634947969058
2007-02-22,8511.435400128214
2007-02-23,8514.552470011608
2007-02-26,8511.798095218173
2007-02-27,8400.625056836183
2007-02-28,8180.332245111899
2007-03-01,8082.64441825035
2007-03-02,8063.310179156304
2007-03-05,7796.639393639532
2007-03-06,7958.198159960909
2007-03-07,8034.640702523429
2007-03-08,8075.556745647686
2007-03-09,8126.309521139024
2007-03-12,8227.097326319441
2007-03-13,8206.612417249835
2007-03-14,8012.57079133844
2007-03-15,8159.558022933818
2007-03-16,8144.223820059439
2007-03-19,8219.572617057773
2007-03-20,8233.422708613894
2007-03-21,8238.798887436846
2007-03-22,8423.093546096188
2007-03-23,8402.553894442342
2007-03-26,8445.222815186726
2007-03-27,8416.531386947869
2007-03-28,8338.974327882595
2007-03-29,8418.742087062508
2007-03-30,8443.439003665037
2007-04-02,8450.673899539965
2007-04-03,8558.295683268645
2007-04-04,8687.674953876853
2007-04-05,8695.673606122242
2007-04-06,8695.673606122242
2007-04-09,8690.80211746883
2007-04-10,8840.699517394618
2007-04-11,8834.52822536899
2007-04-12,8845.007290361169
2007-04-13,8842.096161508915
2007-04-16,8946.53471664976
2007-04-17,9008.453341558852
2007-04-18,9041.075580050394
2007-04-19,8901.233742614557
2007-04-20,8991.166391346846
2007-04-23,8984.65621300205
2007-04-24,8925.299597586603
2007-04-25,8962.110080497432
2007-04-26,8939.19761069768
2007-04-27,8922.056551471496
2007-04-30,8911.03996816738
2007-05-01,8864.417090782357
2007-05-02,8977.444287916656
2007-05-03,9012.654904589857
2007-05-04,9072.760693037702
2007-05-07,9110.057321090226
2007-05-08,9060.283861155283
2007-05-09,9087.69626056156
2007-05-10,9125.8016232843
2007-05-11,9036.615597416461
2007-05-14,9127.1614275362
2007-05-15,9072.91854516357
2007-05-16,9021.493280427932
2007-05-17,9063.05899743672
2007-05-18,9030.528737167666
2007-05-21,9042.100540354446
2007-05-22,8987.922368805339
2007-05-23,9043.032610052043
2007-05-24,8926.073443637653
2007-05-25,8878.890403201967
2007-05-28,8877.41619489312
2007-05-29,8934.474316835358
2007-05-30,8873.870447170384
2007-05-31,9019.825171556091
2007-06-01,9061.486402462526
2007-06-04,9142.177327770325
2007-06-05,9159.480590833577
2007-06-06,9147.733040627212
2007-06-07,9144.790407503091
2007-06-08,8991.279968848985
2007-06-11,8986.263685164084
2007-06-12,8967.749824960696
2007-06-13,8903.31605479696
2007-06-14,8933.633156217602
2007-06-15,9003.368824750349
2007-06-18,9073.104175058434
2007-06-19,9124.582333134169
2007-06-20,9177.200507069605
2007-06-21,9171.524281707743
2007-06-22,9151.903064798335
2007-06-25,9088.920822564327
2007-06-26,9048.58374148742
2007-06-27,8865.602448256759
2007-06-28,9028.057834768599
2007-06-29,9039.18717748187
2007-07-02,9104.499283944735
2007-07-03,9110.67308850559
2007-07-04,9119.207632288624
2007-07-05,9183.334544358848
2007-07-06,9217.573878055791
2007-07-09,9311.470370390949
2007-07-10,9289.810518913044
2007-07-11,9254.541623176452
2007-07-12,9272.701110811193
2007-07-13,9340.472422375553
2007-07-16,9364.817799054399
2007-07-17,9405.445320194898
2007-07-18,9392.430788399595
2007-07-19,9496.992694133112
2007-07-20,9564.709616606939
2007-07-23,9543.323562715586
2007-07-24,9583.896982122267
2007-07-25,9490.000161497412
2007-07-26,9333.156828460922
2007-07-27,8959.570995367116
2007-07-30,8950.641849270824
2007-07-31,9039.339492552075
2007-08-01,8742.706026553607
2007-08-02,8861.758651883767
2007-08-03,8839.50405690435
2007-08-06,8683.000286306542
2007-08-07,8749.358602623293
2007-08-08,8986.224160710019
2007-08-09,8987.252626925601
2007-08-10,8657.050134699995
2007-08-13,8758.022657226424
2007-08-14,8683.109802470859
2007-08-15,8370.23529103395
2007-08-16,7944.698872780719
2007-08-17,7935.9771625067815
2007-08-20,8381.308284367144
2007-08-21,8393.103716989935
2007-08-22,8476.392471918449
2007-08-23,8730.222467002328
2007-08-24,8688.713698463682
2007-08-27,8851.810562667928
2007-08-28,8760.834900632426
2007-08-29,8623.523486304222
2007-08-30,8662.039091579107
2007-08-31,8774.06147101711
2007-09-03,8828.985319558826
2007-09-04,8887.936233803826
2007-09-05,8875.767480981758
2007-09-06,8899.868130951401
2007-09-07,8875.867987686928
2007-09-10,8769.131731172822
2007-09-11,8890.563992085587
2007-09-12,9005.110021587438
2007-09-13,9032.558013943437
2007-09-14,9156.339889333925
2007-09-17,9024.94053991276
2007-09-18,8898.340575981068
2007-09-19,9288.29200153124
2007-09-20,9375.530210362693
2007-09-21,9326.345613107656
2007-09-24,9428.843800239058
2007-09-25,9422.681332149792
2007-09-26,9525.073138074655
2007-09-27,9665.360317361543
2007-09-28,9713.663076679568
2007-10-01,9748.636634997785
2007-10-02,9843.285373470668
2007-10-03,9850.954804038023
2007-10-04,9779.30567804422
2007-10-05,9924.601899202095
2007-10-08,9932.663417695672
2007-10-09,10041.26822286725
2007-10-10,10112.83481679685
2007-10-11,10259.698607068109
2007-10-12,10201.394181533331
2007-10-15,10181.90077406679
2007-10-16,9875.089887141938
2007-10-17,9965.86565072976
2007-10-18,10034.802746789048
2007-10-19,9926.104468948755
2007-10-22,9647.515597362286
2007-10-23,9909.183617820881
2007-10-24,9910.134716945768
2007-10-25,10033.637016085275
2007-10-26,10233.020174497577
2007-10-29,10475.052877351978
2007-10-30,10393.591334346453
2007-10-31,10459.096104858532
2007-11-01,10438.740419299824
2007-11-02,10213.84221702357
2007-11-05,10042.626274465985
2007-11-06,10215.101434947666
2007-11-07,10322.07288289344
2007-11-08,10041.385524918933
2007-11-09,9895.142558982407
2007-11-12,9484.951107527422
2007-11-13,9688.110971595039
2007-11-14,9925.581360418411
2007-11-15,9732.1450788128
2007-11-16,9580.069522509182
2007-11-19,9622.087362924534
2007-11-20,9581.189804107213
2007-11-21,9270.98449995372
2007-11-22,9225.169185653633
2007-11-23,9238.578400364702
2007-11-26,9471.793911620829
2007-11-27,9384.299151303563
2007-11-28,9405.38486690178
2007-11-29,9542.676915529382
2007-11-30,9680.630213004815
2007-12-03,9711.895974004141
2007-12-04,9676.122221441547
2007-12-05,9664.245578148442
2007-12-06,9800.819567649305
2007-12-07,9846.103623130884
2007-12-10,9827.685208754188
2007-12-11,9967.159961429716
2007-12-12,9860.416620715338
2007-12-13,9695.572131886114
2007-12-14,9508.503675863643
2007-12-17,9076.730562559555
2007-12-18,9118.248052250174
2007-12-19,9115.158482768935
2007-12-20,9071.932120357977
2007-12-21,9320.78693845363
2007-12-24,9410.95261510666
2007-12-25,9410.95261510666
2007-12-26,9434.496216737649
2007-12-27,9419.503880428878
2007-12-28,9374.551706616172
2007-12-31,9464.180371529668
2008-01-01,9464.180371529668
2008-01-02,9465.83615934924
2008-01-03,9353.030123294286
2008-01-04,9370.650411884631
2008-01-07,9191.419725001906
2008-01-08,9236.64039977285
2008-01-09,9225.680277237227
2008-01-10,9191.853347735136
2008-01-11,9106.287612772769
2008-01-14,9141.438924722124
2008-01-15,9010.006123485971
2008-01-16,8669.940457884948
2008-01-17,8777.053646922006
2008-01-18,8767.051451186835
2008-01-21,8349.373250494622
2008-01-22,7932.38583207409
2008-01-23,8242.689204356559
2008-01-24,8469.055966578608
2008-01-25,8911.622313278895
2008-01-28,8823.272485365917
2008-01-29,8699.00786101592
2008-01-30,8552.232694492435
2008-01-31,8614.8019996533
2008-02-01,8858.78987640446
2008-02-04,8935.63059906337
2008-02-05,8739.610165930251
2008-02-06,8468.655038953839
2008-02-07,8424.846675856721
2008-02-08,8547.830913833704
2008-02-11,8372.294236695212
2008-02-12,8503.62443271899
2008-02-13,8281.025371142863
2008-02-14,8548.160228585557
2008-02-15,8503.53531263609
2008-02-18,8461.398762498457
2008-02-19,8589.694936492524
2008-02-20,8328.208662841496
2008-02-21,8409.587890114033
2008-02-22,8349.011716021949
2008-02-25,8464.720684167916
2008-02-26,8613.537137349356
2008-02-27,8823.665529348747
2008-02-28,8721.623792731512
2008-02-29,8497.8528411638
2008-03-03,8252.16469499408
2008-03-04,8186.42450780306
2008-03-05,8193.637235659246
2008-03-06,8223.002305290092
2008-03-07,7940.542899922655
2008-03-10,7838.772793952915
2008-03-11,7975.885306936115
2008-03-12,8186.180318436433
2008-03-13,8009.313209813318
2008-03-14,8034.256777932604
2008-03-17,7676.819999535262
2008-03-18,7845.696082929814
2008-03-19,8111.857861101399
2008-03-20,7861.547151602953
2008-03-21,7861.547151602953
2008-03-24,7950.041693966986
2008-03-25,8340.224718066318
2008-03-26,8427.461902345482
2008-03-27,8400.699005751467
2008-03-28,8368.14639539939
2008-03-31,8321.531000964778
2008-04-01,8266.16274950238
2008-04-02,8570.407072880429
2008-04-03,8694.83475022725
2008-04-04,8709.706809507143
2008-04-07,8656.8284602587
2008-04-08,8597.453163146922
2008-04-09,8467.33948366741
2008-04-10,8398.037476251648
2008-04-11,8426.69568705782
2008-04-14,8221.460232508978
2008-04-15,8311.909356850545
2008-04-16,8463.572812635455
2008-04-17,8487.227573068098
2008-04-18,8364.226587890194
2008-04-21,8688.368440896313
2008-04-22,8694.408418599372
2008-04-23,8785.808311428496
2008-04-24,8643.607482719566
2008-04-25,8605.337824603761
2008-04-28,8741.686935038655
2008-04-29,8747.65413762078
2008-04-30,8806.805815260694
2008-05-01,8701.452028804404
2008-05-02,8931.407365057432
2008-05-05,9017.541102412544
2008-05-06,8965.91177990321
2008-05-07,8808.712709811125
2008-05-08,8891.343304153805
2008-05-09,8891.113016883955
2008-05-12,9034.422817077071
2008-05-13,9002.566265817897
2008-05-14,8961.313945820375
2008-05-15,9004.162739828245
2008-05-16,9144.604786586913
2008-05-19,9126.168090676812
2008-05-20,9070.387153324864
2008-05-21,9042.666473796591
2008-05-22,8945.426363237024
2008-05-23,8896.405760161824
2008-05-26,8835.259113984579
2008-05-27,8826.362083887525
2008-05-28,8854.051713800065
2008-05-29,8880.516955136763
2008-05-30,8876.296453714363
2008-06-02,8802.941399870238
2008-06-03,8644.40538629649
2008-06-04,8745.827843613892
2008-06-05,8773.580402094882
2008-06-06,8849.1266088067
2008-06-09,8778.76040268806
2008-06-10,8450.44375547964
2008-06-11,8528.931128558937
2008-06-12,8256.418037216941
2008-06-13,8258.420828038013
2008-06-16,8286.042143174656
2008-06-17,8345.168859513991
2008-06-18,8348.084736689567
2008-06-19,8177.321712733245
2008-06-20,8119.236991036434
2008-06-23,8086.025713677009
2008-06-24,8038.707528061354
2008-06-25,8067.030900625744
2008-06-26,8206.876281310031
2008-06-27,8101.148015011691
2008-06-30,8029.013619213775
2008-07-01,7828.573029757656
2008-07-02,7872.622919948285
2008-07-03,7880.251215363731
2008-07-04,8034.441603863323
2008-07-07,7928.034202524317
2008-07-08,7744.261747340959
2008-07-09,7909.1084782792095
2008-07-10,7846.951780841037
2008-07-11,7862.811646996125
2008-07-14,7790.140436536314
2008-07-15,7607.604133002745
2008-07-16,7693.288864574868
2008-07-17,7890.810089838817
2008-07-18,7834.246684748409
2008-07-21,8132.510576240167
2008-07-22,8064.00011418537
2008-07-23,8281.695061510036
2008-07-24,8434.30115938391
2008-07-25,8085.719222567726
2008-07-28,7921.536396966939
2008-07-29,7712.403409531922
2008-07-30,7840.815615782103
2008-07-31,7829.210141280127
2008-08-01,7688.908329556263
2008-08-04,7658.465483290953
2008-08-05,7616.825384465025
2008-08-06,7783.297143713581
2008-08-07,7793.171326209769
2008-08-08,7655.370653134466
2008-08-11,7773.381657686945
2008-08-12,7748.644916693894
2008-08-13,7556.1874324259215
2008-08-14,7504.514408669091
2008-08-15,7480.621951908478
2008-08-18,7481.334286391071
2008-08-19,7288.31285288353
2008-08-20,7359.417973908238
2008-08-21,7266.356664667623
2008-08-22,7226.795103143062
2008-08-25,7381.622649170933
2008-08-26,7272.217952704915
2008-08-27,7276.675998703867
2008-08-28,7342.223275146119
2008-08-29,7442.954603347522
2008-09-01,7352.249911637203
2008-09-02,7379.399362943639
2008-09-03,7341.793199672097
2008-09-04,7244.219120927421
2008-09-05,6956.440912898815
2008-09-08,7363.44108846178
2008-09-09,7211.949763753324
2008-09-10,7149.441912786193
2008-09-11,6889.344874086849
2008-09-12,7094.469394381851
2008-09-15,6889.6560914099055
2008-09-16,6635.85150995529
2008-09-17,6540.802896079054
2008-09-18,6417.81446638287
2008-09-19,6969.683784622048
2008-09-22,7299.057063673374
2008-09-23,7109.715403942581
2008-09-24,7175.663966860992
2008-09-25,7116.430074219514
2008-09-26,7053.422137120094
2008-09-29,6828.768931614129
2008-09-30,6555.620333252068
2008-10-01,6735.504839039373
2008-10-02,6655.080045698788
2008-10-03,6592.740534662374
2008-10-06,6000.981939438141
2008-10-07,6107.77446833859
2008-10-08,5501.045233606526
2008-10-09,5634.532829928831
2008-10-10,4940.158151059487
2008-10-13,5374.350927784842
2008-10-14,5663.47393734029
2008-10-15,5541.905185502493
2008-10-16,5167.120838237685
2008-10-17,5229.943810240569
2008-10-20,5497.989931922315
2008-10-21,5538.2817441107
2008-10-22,5275.639665200088
2008-10-23,5033.288520191783
2008-10-24,4555.44177310138
2008-10-27,4339.808320109254
2008-10-28,4523.802169539287
2008-10-29,4754.994609740263
2008-10-30,4969.841756795541
2008-10-31,4890.9672562816995
2008-11-03,5236.41449191354
2008-11-04,5353.492809444568
2008-11-05,5468.534800964611
2008-11-06,5154.574015099893
2008-11-07,5106.717044604673
2008-11-10,5157.291781949431
2008-11-11,4770.012608881394
2008-11-12,4687.539153650928
2008-11-13,4418.960866069184
2008-11-14,4515.40847127814
2008-11-17,4398.080052378255
2008-11-18,4285.611322990323
2008-11-19,4319.8957391284575
2008-11-20,4033.8120206327294
2008-11-21,4122.604105966941
2008-11-24,4205.204067132288
2008-11-25,4423.463085223991
2008-11-26,4437.247974382166
2008-11-27,4498.38210363521
2008-11-28,4613.829586022107
2008-12-01,4526.628372498014
2008-12-02,4345.937673111765
2008-12-03,4357.585445777925
2008-12-04,4373.049311753699
2008-12-05,4331.942497863928
2008-12-08,4643.823490281747
2008-12-09,4545.932494405643
2008-12-10,4619.308584508277
2008-12-11,4651.3000853470585
2008-12-12,4498.995546892248
2008-12-15,4613.335280374624
2008-12-16,4603.860486946776
2008-12-17,4707.304206307364
2008-12-18,4788.6006795602625
2008-12-19,4732.077839112061
2008-12-22,4639.392649238789
2008-12-23,4622.223177507709
2008-12-24,4680.593552288716
2008-12-25,4680.593552288716
2008-12-26,4664.236342534431
2008-12-29,4807.657198195172
2008-12-30,4788.261028947443
2008-12-31,4864.321582998832
2009-01-01,4864.321582998832
2009-01-02,4936.145584499183
2009-01-05,4979.260390121468
2009-01-06,5046.947138184513
2009-01-07,5069.66266602772
2009-01-08,4959.788115372946
2009-01-09,4933.443838145826
2009-01-12,4780.435675621861
2009-01-13,4642.882353368825
2009-01-14,4631.743641965716
2009-01-15,4441.09482776508
2009-01-16,4519.967871111674
2009-01-19,4538.316130989488
2009-01-20,4376.954996855781
2009-01-21,4271.432890617815
2009-01-22,4336.165926238104
2009-01-23,4176.619090171665
2009-01-26,4212.023721576523
2009-01-27,4272.737151475439
2009-01-28,4377.483694826202
2009-01-29,4408.573293965935
2009-01-30,4329.910162444331
2009-02-02,4232.63905502969
2009-02-03,4302.928706035807
2009-02-04,4265.986881799952
2009-02-05,4185.769204127825
2009-02-06,4309.046403668239
2009-02-09,4373.575449049202
2009-02-10,4316.300523625485
2009-02-11,4227.312467647824
2009-02-12,4212.470786661582
2009-02-13,4339.597061605653
2009-02-16,4239.9869957691335
2009-02-17,4099.183180886714
2009-02-18,4069.9053701189305
2009-02-19,4144.984688791303
2009-02-20,4055.2318917874
2009-02-23,4082.2072834685796
2009-02-24,4034.462894245273
2009-02-25,4055.0328735364014
2009-02-26,4098.656427855348
2009-02-27,4058.694982317161
2009-03-02,3890.6829444151604
2009-03-03,3887.99158084896
2009-03-04,3869.969295184094
2009-03-05,3840.739143103794
2009-03-06,3755.524835140178
2009-03-09,3645.7295117319636
2009-03-10,3775.048641840712
2009-03-11,3851.2393755122093
2009-03-12,3854.5882111283413
2009-03-13,4063.836492690246
2009-03-16,4144.354383265771
2009-03-17,4215.945607553371
2009-03-18,4258.609185968424
2009-03-19,4462.095324557368
2009-03-20,4384.033679498437
2009-03-23,4570.286323128812
2009-03-24,4651.034667550803
2009-03-25,4671.723131539473
2009-03-26,4732.52741285869
2009-03-27,4708.835849835416
2009-03-30,4538.393842464201
2009-03-31,4600.849370581985
2009-04-01,4603.088563464202
2009-04-02,4889.9526549413495
2009-04-03,4929.571693005604
2009-04-06,5009.219972299911
2009-04-07,4965.608646821855
2009-04-08,4821.907677368662
2009-04-09,4950.565366418307
2009-04-10,4950.565366418307
2009-04-13,5009.190763420195
2009-04-14,5149.476687520165
2009-04-15,5086.880998049707
2009-04-16,5120.955154485097
2009-04-17,5142.482869329948
2009-04-20,5065.699385890556
2009-04-21,4964.455732850547
2009-04-22,4942.075154349532
2009-04-23,5054.833687503963
2009-04-24,5065.142396722556
2009-04-27,5004.240911821618
2009-04-28,4896.496766147213
2009-04-29,4991.882000123224
2009-04-30,5191.329373077105
2009-05-01,5144.9498573014735
2009-05-04,5403.493707990275
2009-05-05,5439.654345684785
2009-05-06,5518.407008918167
2009-05-07,5670.801573468782
2009-05-08,5671.8050053846955
2009-05-11,5626.516531480927
2009-05-12,5594.81764196632
2009-05-13,5558.128277684674
2009-05-14,5381.435736426094
2009-05-15,5436.015670410161
2009-05-18,5468.02629840508
2009-05-19,5676.910630196157
2009-05-20,5704.157412860789
2009-05-21,5587.9105836289455
2009-05-22,5637.179324087552
2009-05-25,5596.8160088433815
2009-05-26,5657.887725161269
2009-05-27,5774.864747510043
2009-05-28,5708.435581155235
2009-05-29,5920.317119312162
2009-06-01,6099.036615664899
2009-06-02,6199.0092140561
2009-06-03,6259.167373331775
2009-06-04,6143.687649104343
2009-06-05,6139.81014328814
2009-06-08,6011.392956001663
2009-06-09,6055.829284554821
2009-06-10,6218.099561108415
2009-06-11,6255.536126035133
2009-06-12,6247.770689429998
2009-06-15,6124.13472293972
2009-06-16,6031.464481022675
2009-06-17,5904.074295884611
2009-06-18,5973.453971481849
2009-06-19,6028.804656492554
2009-06-22,5964.217983208806
2009-06-23,5793.628235416456
2009-06-24,5937.199060215509
2009-06-25,5967.850658341031
2009-06-26,6116.40766678758
2009-06-29,6100.893076577845
2009-06-30,6168.802109236854
2009-07-01,6079.235988463443
2009-07-02,5989.683969702092
2009-07-03,5971.198484843689
2009-07-06,5887.778200230533
2009-07-07,5904.041933261594
2009-07-08,5841.422111797654
2009-07-09,5814.14325923588
2009-07-10,5823.322796514464
2009-07-13,5727.788557762338
2009-07-14,5971.470558073552
2009-07-15,6156.712015263204
2009-07-16,6237.963828037117
2009-07-17,6275.966422959143
2009-07-20,6416.838791860663
2009-07-21,6420.650245308185
2009-07-22,6430.3889725619165
2009-07-23,6471.6136691404645
2009-07-24,6492.895613518693
2009-07-27,6614.668426570149
2009-07-28,6740.38285358934
2009-07-29,6615.098950066263
2009-07-30,6778.1794438143415
2009-07-31,6890.56675960455
2009-08-03,7011.007932435585
2009-08-04,7029.100046926912
2009-08-05,6923.168639491791
2009-08-06,7001.84983386207
2009-08-07,6932.688227917981
2009-08-10,6970.784573183872
2009-08-11,6998.701230507966
2009-08-12,6981.299860609715
2009-08-13,7202.147168695327
