Date,EASEA INDEX (EAFE ex JAPAN) VALUE
2012-02-13,6220.816666965083
2012-02-14,6163.637241231155
2012-02-15,6181.908889590031
2012-02-16,6161.596604288197
2012-02-17,6262.061704412581
2012-02-20,6360.251787843064
2012-02-21,6337.728612332799
2012-02-22,6265.7425344521325
2012-02-23,6271.40927354793
2012-02-24,6358.61059947158
2012-02-27,6305.946948524363
2012-02-28,6326.429578419221
2012-02-29,6318.242803852292
2012-03-01,6352.484755418604
2012-03-02,6311.566204295971
2012-03-05,6280.226031227261
2012-03-06,6069.768457523994
2012-03-07,6081.488517253837
2012-03-08,6227.809196562143
2012-03-09,6191.57110801306
2012-03-12,6169.083195803896
2012-03-13,6273.726704125168
2012-03-14,6276.337128186761
2012-03-15,6309.097542337922
2012-03-16,6379.347541322058
2012-03-19,6412.504335136787
2012-03-20,6339.813739616663
2012-03-21,6305.879827950686
2012-03-22,6247.19972249644
2012-03-23,6277.877243674011
2012-03-26,6348.445461855079
2012-03-27,6328.747016456661
2012-03-28,6256.547431156374
2012-03-29,6166.258317510218
2012-03-30,6220.521126371518
2012-04-02,6278.737684782179
2012-04-03,6222.915487717738
2012-04-04,6029.538269059006
2012-04-05,6013.9942831158705
2012-04-06,6013.9942831158705
2012-04-09,6015.537775082196
2012-04-10,5878.512909728655
2012-04-11,5924.766789917448
2012-04-12,5990.768323271055
2012-04-13,5879.8346728640045
2012-04-16,5871.00400986996
2012-04-17,6019.576743824602
2012-04-18,5971.562685941389
2012-04-19,5929.84514225673
2012-04-20,5992.56225241458
2012-04-23,5842.3422969423
2012-04-24,5945.477738900178
2012-04-25,5992.95994147239
2012-04-26,6021.011956725163
2012-04-27,6084.10111279807
2012-04-30,6041.50202185784
2012-05-01,6059.804049737253
2012-05-02,5992.995322699929
2012-05-03,5984.239813717402
2012-05-04,5892.438367299285
2012-05-07,5899.261819956651
2012-05-08,5814.530355580361
2012-05-09,5759.3728241734
2012-05-10,5823.655684508487
2012-05-11,5815.472995416056
2012-05-14,5676.372096063465
2012-05-15,5609.994867987473
2012-05-16,5548.12835522083
2012-05-17,5471.83642211149
2012-05-18,5418.543874218129
2012-05-21,5457.999789867808
2012-05-22,5561.796749491363
2012-05-23,5374.149673504817
2012-05-24,5428.566772468195
2012-05-25,5414.464252513206
2012-05-28,5421.8675417613385
2012-05-29,5447.910244926571
2012-05-30,5319.786709358411
2012-05-31,5295.553797721422
2012-06-01,5232.962639626589
2012-06-04,5263.988556581583
2012-06-05,5276.19594335139
2012-06-06,5412.853197594361
2012-06-07,5489.797666008242
2012-06-08,5435.092244155748
2012-06-11,5454.828137868881
2012-06-12,5467.852621861349
2012-06-13,5503.786047967998
2012-06-14,5502.202672468925
2012-06-15,5589.678348565715
2012-06-18,5571.302563332113
2012-06-19,5701.03637458347
2012-06-20,5751.8012931207695
2012-06-21,5673.640382928794
2012-06-22,5614.3183251932105
2012-06-25,5507.268976282098
2012-06-26,5496.984730023171
2012-06-27,5577.984413573132
2012-06-28,5540.949830289495
2012-06-29,5797.336743216486
2012-07-02,5832.804868320608
2012-07-03,5890.739007529124
2012-07-04,5853.448890523214
2012-07-05,5790.2920662011
2012-07-06,5700.7304563762
2012-07-09,5673.838008854994
2012-07-10,5692.391573661181
2012-07-11,5722.872482284929
2012-07-12,5631.177449893109
2012-07-13,5722.971725064612
2012-07-16,5731.984450762513
2012-07-17,5720.475691598855
2012-07-18,5795.221026939529
2012-07-19,5851.054212740331
2012-07-20,5711.118553658558
2012-07-23,5556.470938364214
2012-07-24,5501.770612343582
2012-07-25,5521.395821093636
2012-07-26,5712.975781199136
2012-07-27,5831.988994061068
2012-07-30,5891.301073296538
2012-07-31,5882.299998669469
2012-08-01,5897.789999015012
2012-08-02,5762.367112771285
2012-08-03,5979.6737959106995
2012-08-06,6051.9769226770995
2012-08-07,6122.643297577448
2012-08-08,6116.38036688978
2012-08-09,6108.391890483156
2012-08-10,6093.444570440549
2012-08-13,6087.242509524713
2012-08-14,6111.468943994409
2012-08-15,6092.4591666598435
2012-08-16,6166.963554842714
2012-08-17,6183.004487628714
2012-08-20,6174.944964047387
2012-08-21,6264.539808726622
2012-08-22,6194.573243673538
2012-08-23,6208.970560526923
2012-08-24,6169.091704154751
2012-08-27,6193.129320366592
2012-08-28,6181.741438977629
2012-08-29,6154.165397787828
2012-08-30,6086.752082300257
2012-08-31,6168.0491218370435
2012-09-03,6191.711480950528
2012-09-04,6120.407726473154
2012-09-05,6122.461389168608
2012-09-06,6282.44850522975
2012-09-07,6406.707196706989
2012-09-10,6398.06239337202
2012-09-11,6465.767557631701
2012-09-12,6523.605815680108
2012-09-13,6511.255493556502
2012-09-14,6714.7993290071745
2012-09-17,6685.8876346940515
2012-09-18,6594.669395516715
2012-09-19,6626.771477581668
2012-09-20,6549.752602820271
2012-09-21,6611.597125934169
2012-09-24,6554.763169189296
2012-09-25,6597.868350932877
2012-09-26,6413.2580495023785
2012-09-27,6459.415074268157
2012-09-28,6381.044782734681
2012-10-01,6473.483648154985
2012-10-02,6469.824887758814
2012-10-03,6456.815653145854
2012-10-04,6494.388790359899
2012-10-05,6587.038693435361
2012-10-08,6483.745370372001
2012-10-09,6431.073779949164
2012-10-10,6407.791973025083
2012-10-11,6470.952580627686
2012-10-12,6445.352825210652
2012-10-15,6463.222153296066
2012-10-16,6599.828004654496
2012-10-17,6702.987190625295
2012-10-18,6713.373999193297
2012-10-19,6620.2818047664205
2012-10-22,6613.94035310766
2012-10-23,6474.9888997259495
2012-10-24,6497.71782525806
2012-10-25,6495.229264593718
2012-10-26,6481.145159646858
2012-10-29,6429.294717071092
2012-10-30,6529.115036519756
2012-10-31,6508.11832944283
2012-11-01,6571.148915308927
2012-11-02,6547.269937417917
2012-11-05,6479.29710447944
2012-11-06,6532.835705319408
2012-11-07,6437.879371828286
2012-11-08,6408.176355830396
2012-11-09,6378.833480941504
2012-11-12,6371.773092399867
2012-11-13,6380.5300638193
2012-11-14,6342.640953038532
2012-11-15,6316.176838123739
2012-11-16,6204.786555876223
2012-11-19,6383.551113005971
2012-11-20,6386.360760041064
2012-11-21,6414.762907463909
2012-11-22,6479.945672510223
2012-11-23,6554.0526627553545
2012-11-26,6522.69724082024
2012-11-27,6520.522539927557
2012-11-28,6515.882570154754
2012-11-29,6624.069993628077
2012-11-30,6631.290412435584
2012-12-03,6662.144400360992
2012-12-04,6676.634009293162
2012-12-05,6701.499617029423
2012-12-06,6703.890012589822
2012-12-07,6686.463315318151
2012-12-10,6685.89600045771
2012-12-11,6755.046661575123
2012-12-12,6793.492878108958
2012-12-13,6800.742011665866
2012-12-14,6801.615199010897
2012-12-17,6822.221329507145
2012-12-18,6874.1562363247685
2012-12-19,6926.013273010749
2012-12-20,6920.5874978872735
2012-12-21,6881.185743601329
2012-12-24,6878.79914271204
2012-12-25,6878.303849516875
2012-12-26,6885.179942338866
2012-12-27,6896.107232033449
2012-12-28,6854.9963160500965
2012-12-31,6854.707331230246
2013-01-01,6855.662892015847
2013-01-02,7032.512260410956
2013-01-03,7001.086399252049
2013-01-04,7000.708519784862
2013-01-07,7013.767783995607
2013-01-08,6985.098341174419
2013-01-09,7038.919425999871
2013-01-10,7127.236215666325
2013-01-11,7175.455930462527
2013-01-14,7169.177519143316
2013-01-15,7144.524949984623
2013-01-16,7115.8865381674605
2013-01-17,7172.720649627546
2013-01-18,7133.869397675743
2013-01-21,7168.488218823136
2013-01-22,7143.722950488068
2013-01-23,7141.512451462477
2013-01-24,7211.331882812046
2013-01-25,7271.413625603092
2013-01-28,7265.012483842255
2013-01-29,7315.571864960755
2013-01-30,7323.936462358792
2013-01-31,7281.040609883215
2013-02-01,7333.2736188707295
2013-02-04,7152.215399171872
2013-02-05,7167.9597123154235
2013-02-06,7142.973703925835
2013-02-07,7059.764527750646
2013-02-08,7142.204077985307
2013-02-11,7119.5216244584735
2013-02-12,7191.7928171342855
2013-02-13,7209.609086207029
2013-02-14,7147.843259137943
2013-02-15,7125.193265707839
2013-02-18,7132.537188042023
2013-02-19,7198.492884350099
2013-02-20,7163.862592826546
2013-02-21,6966.882786220831
2013-02-22,7028.74310304482
2013-02-25,7071.787056679623
2013-02-26,6884.870686904259
2013-02-27,6975.535934554944
2013-02-28,7027.112173845186
2013-03-01,6953.963743762289
2013-03-04,6938.776597352864
2013-03-05,7079.157194475134
2013-03-06,7080.443953878655
2013-03-07,7114.881941645762
2013-03-08,7144.279192631975
2013-03-11,7148.923543616129
2013-03-12,7149.477406573519
2013-03-13,7091.733731283526
2013-03-14,7178.294300417728
2013-03-15,7194.080020685367
2013-03-18,7098.676808708718
2013-03-19,7028.028612300037
2013-03-20,7091.196794211697
2013-03-21,7062.815589540533
2013-03-22,7089.812017575059
2013-03-25,7006.06920517139
2013-03-26,6998.515271725777
2013-03-27,6936.688544011972
2013-03-28,6965.7065784428805
2013-03-29,6965.7065784428805
2013-04-01,6971.02009036193
2013-04-02,7058.105536879283
2013-04-03,6983.379072932169
2013-04-04,6933.470489739023
2013-04-05,6921.880263008495
2013-04-08,6916.244091592009
2013-04-09,6996.388265336656
2013-04-10,7124.895932082602
2013-04-11,7189.297278226379
2013-04-12,7121.631640256819
2013-04-15,7066.319057057002
2013-04-16,7044.269020258426
2013-04-17,6921.1649194575275
2013-04-18,6917.744742727507
2013-04-19,6947.937871492116
2013-04-22,6952.751132230427
2013-04-23,7096.172848377056
2013-04-24,7173.276653022065
2013-04-25,7233.557619456503
2013-04-26,7216.439772238103
2013-04-29,7309.566151910563
2013-04-30,7368.038908056701
2013-05-01,7362.782988317414
2013-05-02,7323.30344673036
2013-05-03,7418.468205944847
2013-05-06,7385.573637323144
2013-05-07,7420.0054112471635
2013-05-08,7513.893990839271
2013-05-09,7473.605397317306
2013-05-10,7423.0839134708785
2013-05-13,7405.540028052941
2013-05-14,7420.996284358288
2013-05-15,7413.2496555891885
2013-05-16,7430.185594074244
2013-05-17,7410.833457564399
2013-05-20,7468.4890672012725
2013-05-21,7462.401660521608
2013-05-22,7466.601121900226
2013-05-23,7313.4898462333995
2013-05-24,7288.029565368003
2013-05-27,7319.964420268414
2013-05-28,7369.154433388393
2013-05-29,7299.735929646181
2013-05-30,7360.871615085842
2013-05-31,7247.939207127868
2013-06-03,7249.969787450204
2013-06-04,7286.3100338134045
2013-06-05,7166.930219358717
2013-06-06,7127.807034584069
2013-06-07,7206.046147263516
2013-06-10,7179.270725813774
2013-06-11,7141.745792022449
2013-06-12,7131.312346198867
2013-06-13,7123.789088462369
2013-06-14,7179.330403740848
2013-06-17,7247.009944467949
2013-06-18,7261.539582632871
2013-06-19,7238.955236858114
2013-06-20,6899.347799588632
2013-06-21,6803.26413286506
2013-06-24,6696.507999796537
2013-06-25,6763.739811275757
2013-06-26,6847.915586697622
2013-06-27,6888.445332833339
2013-06-28,6855.563770841977
2013-07-01,6921.804093506016
2013-07-02,6909.584552079936
2013-07-03,6810.70954039514
2013-07-04,6941.7019022192135
2013-07-05,6821.652795780865
2013-07-08,6924.169317463821
2013-07-09,6950.528988340483
2013-07-10,6992.295175862493
2013-07-11,7125.756129362975
2013-07-12,7109.478509080246
2013-07-15,7145.622337757494
2013-07-16,7169.271994223635
2013-07-17,7183.215756937022
2013-07-18,7253.439731940295
2013-07-19,7282.473784824488
2013-07-22,7339.178812362106
2013-07-23,7361.455113183299
2013-07-24,7414.511033934016
2013-07-25,7382.863749942071
2013-07-26,7392.229467835144
2013-07-29,7379.046379520175
2013-07-30,7360.223333914026
2013-07-31,7360.0240012731465
2013-08-01,7403.095771256704
2013-08-02,7441.183930727173
2013-08-05,7419.260071504174
2013-08-06,7406.62020911192
2013-08-07,7397.415735228524
2013-08-08,7496.403700654146
2013-08-09,7534.918411473725
2013-08-12,7518.0353606620065
2013-08-13,7530.032275951068
2013-08-14,7569.480829279402
2013-08-15,7497.700819787732
2013-08-16,7569.285714778127
2013-08-19,7519.598011182527
2013-08-20,7473.039315688766
2013-08-21,7409.142526414915
2013-08-22,7457.232799888885
2013-08-23,7523.426377135974
2013-08-26,7508.575210081785
2013-08-27,7388.53687695681
2013-08-28,7360.671158046654
2013-08-29,7358.199223400074
2013-08-30,7279.115713768844
2013-09-02,7418.126198871023
2013-09-03,7390.8551614330745
2013-09-04,7437.006588118849
2013-09-05,7461.842269309066
2013-09-06,7524.6659528939
2013-09-09,7578.9311941450605
2013-09-10,7684.830787837072
2013-09-11,7741.940920458235
2013-09-12,7743.816788184998
2013-09-13,7722.441978723746
2013-09-16,7824.919022672311
2013-09-17,7792.70340990155
2013-09-18,7821.231799409394
2013-09-19,7969.794767288134
2013-09-20,7918.822253490863
2013-09-23,7879.759373345078
2013-09-24,7891.815924441578
2013-09-25,7910.180347672395
2013-09-26,7900.15568980525
2013-09-27,7908.784608947344
2013-09-30,7844.043113717851
2013-10-01,7908.419965737346
2013-10-02,7920.4135100890035
2013-10-03,7914.10560900096
2013-10-04,7928.924507561776
2013-10-07,7895.927586486972
2013-10-08,7863.591765198282
2013-10-09,7806.847791031737
2013-10-10,7933.367403358464
2013-10-11,7993.05771668187
2013-10-14,8026.655803638416
2013-10-15,8066.422430588373
2013-10-16,8094.183311596555
2013-10-17,8190.803670828634
2013-10-18,8256.791975291371
2013-10-21,8263.183153276239
2013-10-22,8344.810231978265
2013-10-23,8279.198464390738
2013-10-24,8331.84841626278
2013-10-25,8322.892799645962
2013-10-28,8303.771884682641
2013-10-29,8340.229630009642
2013-10-30,8348.011281893088
2013-10-31,8274.803529184013
2013-11-01,8206.049797563986
2013-11-04,8248.11860112834
2013-11-05,8215.427469773773
2013-11-06,8280.51364114757
2013-11-07,8191.427059485977
2013-11-08,8155.721770719629
2013-11-11,8197.443685816166
2013-11-12,8168.802682840804
2013-11-13,8101.619270356091
2013-11-14,8190.364399253364
2013-11-15,8234.263361238685
2013-11-18,8308.13070192649
2013-11-19,8246.967053237853
2013-11-20,8221.215105219962
2013-11-21,8201.281827865974
2013-11-22,8241.308516439425
2013-11-25,8250.032775677306
2013-11-26,8238.706102132222
2013-11-27,8273.87098280269
2013-11-28,8314.774039079619
2013-11-29,8324.454648932167
2013-12-02,8260.887927719272
2013-12-03,8168.821245346993
2013-12-04,8097.903976050117
2013-12-05,8056.474667624078
2013-12-06,8126.094089429004
2013-12-09,8150.301240740074
2013-12-10,8129.34794008803
2013-12-11,8078.0607188708145
2013-12-12,7995.643735602845
2013-12-13,7973.560744764677
2013-12-16,8075.068140547533
2013-12-17,8007.5888311440185
2013-12-18,8079.937860021665
2013-12-19,8162.753049300833
2013-12-20,8222.748330675757
2013-12-23,8306.333573580621
2013-12-24,8310.698325004885
2013-12-25,8311.165827831166
2013-12-26,8324.009148487565
2013-12-27,8435.572993651458
2013-12-30,8443.239806693922
2013-12-31,8457.767974394501
2014-01-01,8458.06820721815
2014-01-02,8331.79607814183
2014-01-03,8335.512041496622
2014-01-06,8329.453742168116
2014-01-07,8373.773336786808
2014-01-08,8376.879763255887
2014-01-09,8338.533341259097
2014-01-10,8422.504278419981
2014-01-13,8430.571056600795
2014-01-14,8447.616710548711
2014-01-15,8493.598120479013
2014-01-16,8483.901865378328
2014-01-17,8508.891669985005
2014-01-20,8493.604913611598
2014-01-21,8483.791906762739
2014-01-22,8508.385632071293
2014-01-23,8489.161310275671
2014-01-24,8309.376089912044
2014-01-27,8252.262041805036
2014-01-28,8287.921645559283
2014-01-29,8245.289918323113
2014-01-30,8232.859091388284
2014-01-31,8155.393122592605
2014-02-03,8072.203518638493
2014-02-04,8040.080145208661
2014-02-05,8058.2746843247905
2014-02-06,8205.240994370186
2014-02-07,8278.19615196411
2014-02-10,8301.05674869428
2014-02-11,8432.088618626389
2014-02-12,8469.130805226472
2014-02-13,8498.649902743558
2014-02-14,8555.144349427423
2014-02-17,8599.666400934586
2014-02-18,8639.322268028725
2014-02-19,8663.320155669124
2014-02-20,8639.226621196793
2014-02-21,8698.092015549455
2014-02-24,8726.868884949918
2014-02-25,8723.833658518995
2014-02-26,8664.865881524813
2014-02-27,8666.075254411466
2014-02-28,8741.575575430857
2014-03-03,8557.457973967103
2014-03-04,8692.521634934406
2014-03-05,8705.019203157204
2014-03-06,8771.622309714603
2014-03-07,8677.280985674244
2014-03-10,8635.228320023694
2014-03-11,8636.539130689509
2014-03-12,8575.223655279544
2014-03-13,8520.310957944872
2014-03-14,8445.842730821067
2014-03-17,8536.872562051041
2014-03-18,8584.6851392629
2014-03-19,8574.039180549064
2014-03-20,8486.84194355837
2014-03-21,8516.968184822841
2014-03-24,8448.83905142311
2014-03-25,8540.829408965505
2014-03-26,8617.098106560186
2014-03-27,8601.03360058697
2014-03-28,8670.280989704326
2014-03-31,8705.813949778943
2014-04-01,8762.036250329145
2014-04-02,8763.38874029902
2014-04-03,8745.126972272094
2014-04-04,8793.712225215555
2014-04-07,8725.60512965431
2014-04-08,8748.006709179102
2014-04-09,8809.140873803388
2014-04-10,8809.1660266816
2014-04-11,8711.79940538626
2014-04-14,8706.160861340924
2014-04-15,8635.275850880316
2014-04-16,8723.663202676089
2014-04-17,8783.570164848265
2014-04-18,8783.570164848265
2014-04-21,8770.721123450317
2014-04-22,8877.439853231079
2014-04-23,8849.763261972706
2014-04-24,8879.897711612592
2014-04-25,8827.225559448958
2014-04-28,8856.965590247608
2014-04-29,8951.827250680119
2014-04-30,8975.918460857834
2014-05-01,8971.699929626715
2014-05-02,8969.228754844022
2014-05-05,8960.900594795483
2014-05-06,8978.93514478431
2014-05-07,8983.042579130086
2014-05-08,9053.297476244321
2014-05-09,8969.345917619676
2014-05-12,9024.830318407357
2014-05-13,9022.246372392457
2014-05-14,9036.213614966398
2014-05-15,8981.7017156129
2014-05-16,8992.870746752247
2014-05-19,8969.295797657196
2014-05-20,8934.01418237323
2014-05-21,8963.526656953307
2014-05-22,8968.362117889441
2014-05-23,8989.8723820245
2014-05-26,9048.695002842156
2014-05-27,9033.075736020839
2014-05-28,9018.532041925082
2014-05-29,9040.556309780071
2014-05-30,9037.983046661726
2014-06-02,9042.911569302474
2014-06-03,9016.926032869309
2014-06-04,9002.689492312396
2014-06-05,9035.156013308442
2014-06-06,9123.829168338776
2014-06-09,9134.494926333888
2014-06-10,9117.703436954333
2014-06-11,9079.474370364236
2014-06-12,9091.807753217468
2014-06-13,9077.324495367877
2014-06-16,9065.707982605058
2014-06-17,9054.794467711206
2014-06-18,9079.454197629519
2014-06-19,9181.834963732455
2014-06-20,9125.981126602519
2014-06-23,9115.630552495886
2014-06-24,9096.852430653338
2014-06-25,9030.852419093395
2014-06-26,9012.939116218873
2014-06-27,9040.292647024862
2014-06-30,9052.635932102201
2014-07-01,9116.437489981921
2014-07-02,9137.194065968099
2014-07-03,9171.727537361892
2014-07-04,9146.085544668626
2014-07-07,9081.605753716793
2014-07-08,8989.594680020915
2014-07-09,8998.893524021103
2014-07-10,8893.953724352146
2014-07-11,8915.807867063555
2014-07-14,8999.457033684612
2014-07-15,8944.91992913132
2014-07-16,9044.898505793164
2014-07-17,8942.70860482366
2014-07-18,8944.607917689053
2014-07-21,8915.336883034732
2014-07-22,8993.041326306266
2014-07-23,9018.042149171535
2014-07-24,9060.848203320145
2014-07-25,9001.553301620435
2014-07-28,8992.202156138974
2014-07-29,9008.056535859994
2014-07-30,8942.087733212149
2014-07-31,8868.397995783287
2014-08-01,8780.348844242011
2014-08-04,8771.364988148936
2014-08-05,8744.975074091175
2014-08-06,8677.48550056613
2014-08-07,8612.422432266138
2014-08-08,8585.073714935626
2014-08-11,8663.729235546445
2014-08-12,8642.384056398652
2014-08-13,8697.942408749092
2014-08-14,8719.186420409997
2014-08-15,8693.950931951598
2014-08-18,8766.610199058987
2014-08-19,8785.40341748421
2014-08-20,8779.236839620402
2014-08-21,8830.651456496122
2014-08-22,8779.70115639291
2014-08-25,8841.986168606194
2014-08-26,8903.451146209
2014-08-27,8920.189632690497
2014-08-28,8848.284744535222
2014-08-29,8869.592291096149
2014-09-01,8870.249116897374
2014-09-02,8851.550283812036
2014-09-03,8932.51410274947
2014-09-04,8910.678052948439
2014-09-05,8876.182610202739
2014-09-08,8822.80756471103
2014-09-09,8761.238427045397
2014-09-10,8755.423376658664
2014-09-11,8741.558191581025
2014-09-12,8722.9387831857
2014-09-15,8690.334701608757
2014-09-16,8670.850881888247
2014-09-17,8715.129968983072
2014-09-18,8755.734831359221
2014-09-19,8732.66328330195
2014-09-22,8662.40515337509
2014-09-23,8595.755449634215
2014-09-24,8614.654489658311
2014-09-25,8506.766957598236
2014-09-26,8487.21797703655
2014-09-29,8425.15426428593
2014-09-30,8443.316667368319
2014-10-01,8366.996743528578
2014-10-02,8213.8869183194
2014-10-03,8192.80637546793
2014-10-06,8246.701322827414
2014-10-07,8199.207772957843
2014-10-08,8163.328831400881
2014-10-09,8159.654666789083
2014-10-10,7972.6651165123485
2014-10-13,8022.146791323408
2014-10-14,8000.285282854631
2014-10-15,7842.0966624574885
2014-10-16,7806.764421509787
2014-10-17,7982.934321750871
2014-10-20,7962.508903749603
2014-10-21,8089.332586650396
2014-10-22,8117.096874664894
2014-10-23,8162.51702949176
2014-10-24,8157.613574332443
2014-10-27,8130.134590377828
2014-10-28,8222.32699545684
2014-10-29,8234.514881324145
2014-10-30,8183.310669666029
2014-10-31,8270.164393583578
2014-11-03,8172.4729372301845
2014-11-04,8138.132735771301
2014-11-05,8197.547946443916
2014-11-06,8171.682623490551
2014-11-07,8142.842629996449
2014-11-10,8210.071644581978
2014-11-11,8225.871052145147
2014-11-12,8174.082835292486
2014-11-13,8172.0200791759025
2014-11-14,8180.869741682198
2014-11-17,8192.198331154732
2014-11-18,8274.58141876684
2014-11-19,8261.584673936706
2014-11-20,8222.873137593493
2014-11-21,8314.83248041025
2014-11-24,8336.397994435234
2014-11-25,8365.40015024537
2014-11-26,8406.946778635025
2014-11-27,8374.369654931133
2014-11-28,8333.897420623953
2014-12-01,8271.954745689216
2014-12-02,8301.245285020937
2014-12-03,8297.280452278532
2014-12-04,8255.516000488153
2014-12-05,8287.016097898939
2014-12-08,8224.437140749902
2014-12-09,8120.996288887997
2014-12-10,8081.534563346507
2014-12-11,8053.93427975671
2014-12-12,7898.455807341762
2014-12-15,7707.957188057296
2014-12-16,7880.131004234804
2014-12-17,7835.99854016886
2014-12-18,7970.5974143007115
2014-12-19,8024.574886843921
2014-12-22,8068.4132068896915
2014-12-23,8067.7235854513665
2014-12-24,8081.787992284412
2014-12-25,8081.500675869499
2014-12-26,8077.053267743597
2014-12-29,8100.338210730582
2014-12-30,8011.173087543878
2014-12-31,8004.443199823043
2015-01-01,8004.546486697657
2015-01-02,7937.25476964328
2015-01-05,7686.681908722014
2015-01-06,7622.624995003913
2015-01-07,7593.976797276822
2015-01-08,7778.68778276385
2015-01-09,7709.026034057116
2015-01-12,7718.3774414448635
2015-01-13,7793.652471023808
2015-01-14,7673.004723850141
2015-01-15,7740.066438940897
2015-01-16,7768.675071308111
2015-01-19,7854.244549589598
2015-01-20,7881.194596693628
2015-01-21,7959.289300269622
2015-01-22,7999.3576988709765
2015-01-23,7999.272217788726
2015-01-26,8040.700795404212
2015-01-27,8067.99023404099
2015-01-28,8036.872436603403
2015-01-29,7998.4964641772185
2015-01-30,7932.65205824581
2015-02-02,8012.50727693578
2015-02-03,8167.959683655112
2015-02-04,8173.884459802271
2015-02-05,8204.425909126705
2015-02-06,8175.607797456382
2015-02-09,8113.899152492906
2015-02-10,8127.020947078507
2015-02-11,8080.431218430614
2015-02-12,8170.6610128313205
2015-02-13,8278.935870405181
2015-02-16,8269.384315680452
2015-02-17,8268.03012197866
2015-02-18,8316.387635804693
2015-02-19,8332.139681030609
2015-02-20,8330.869061790214
2015-02-23,8349.710996150667
2015-02-24,8396.46961976656
2015-02-25,8416.927571169768
2015-02-26,8363.375638036885
2015-02-27,8397.02269005006
2015-03-02,8361.46850929633
2015-03-03,8301.073984532894
2015-03-04,8267.355533518905
2015-03-05,8289.558192414966
2015-03-06,8166.779059296164
2015-03-09,8131.518210854173
2015-03-10,7956.722794876277
2015-03-11,7964.4048475989675
2015-03-12,8007.938033734063
2015-03-13,7926.1442569632545
2015-03-16,8023.875949333825
2015-03-17,8013.245680733216
2015-03-18,8069.022475828337
2015-03-19,8115.49324579186
2015-03-20,8324.610992701853
2015-03-23,8382.853391435652
2015-03-24,8394.545410498531
2015-03-25,8392.983808186249
2015-03-26,8282.764723808306
2015-03-27,8261.580992513886
2015-03-30,8274.17783538929
2015-03-31,8170.594715484276
2015-04-01,8206.634409438067
2015-04-02,8272.7289534553
2015-04-03,8272.7289534553
2015-04-06,8367.088883958088
2015-04-07,8401.946173172724
2015-04-08,8343.265210689417
2015-04-09,8340.198838516368
2015-04-10,8364.85528418593
2015-04-13,8335.977025548602
2015-04-14,8402.741930957473
2015-04-15,8390.262596529326
2015-04-16,8410.329878950279
2015-04-17,8330.474192216667
2015-04-20,8366.897564154859
2015-04-21,8373.224907877551
2015-04-22,8355.603297772253
2015-04-23,8393.073861088353
2015-04-24,8486.105859401609
2015-04-27,8584.446909735161
2015-04-28,8569.89859508533
2015-04-29,8525.244824385074
2015-04-30,8508.34745813188
2015-05-01,8492.493954365875
2015-05-04,8489.201936794263
2015-05-05,8411.222905363136
2015-05-06,8474.827263589734
2015-05-07,8385.467383719752
2015-05-08,8567.508428828272
2015-05-11,8551.632849117126
2015-05-12,8531.505130675127
2015-05-13,8607.138163087553
2015-05-14,8673.087923718716
2015-05-15,8674.632458540817
2015-05-18,8621.051661331709
2015-05-19,8557.961037798113
2015-05-20,8579.174431676583
2015-05-21,8633.070510031072
2015-05-22,8571.810605703382
2015-05-25,8552.225193519971
2015-05-26,8400.93828039545
2015-05-27,8463.597218516532
2015-05-28,8429.158351540145
2015-05-29,8353.008176012861
2015-06-01,8293.004278792072
2015-06-02,8387.227866325913
2015-06-03,8480.57558274855
2015-06-04,8390.111353557682
2015-06-05,8224.27801405258
2015-06-08,8206.982825433859
2015-06-09,8200.969948314048
2015-06-10,8371.130499035007
2015-06-11,8381.244403420413
2015-06-12,8338.84355197641
2015-06-15,8214.830911542223
2015-06-16,8232.133741874228
2015-06-17,8212.404235844631
2015-06-18,8332.153751375958
2015-06-19,8316.771305154723
2015-06-22,8528.27287056667
2015-06-23,8479.338275266136
2015-06-24,8461.18902441135
2015-06-25,8438.517871886852
2015-06-26,8385.78478245749
2015-06-29,8165.491828997138
2015-06-30,8077.18888006507
2015-07-01,8140.124529431241
2015-07-02,8151.194655919433
2015-07-03,8084.142609261036
2015-07-06,7950.27934982744
2015-07-07,7750.547440760832
2015-07-08,7801.222969518094
2015-07-09,7936.996938215033
2015-07-10,8160.645257968582
2015-07-13,8197.774518920865
2015-07-14,8247.517364895873
2015-07-15,8251.300895903318
2015-07-16,8315.878586423803
2015-07-17,8279.343768569348
2015-07-20,8299.505157300238
2015-07-21,8292.086708658428
2015-07-22,8194.358539998339
2015-07-23,8196.048556051703
2015-07-24,8107.425613707423
2015-07-27,8049.775595923404
2015-07-28,8084.259452013333
2015-07-29,8161.609655818418
2015-07-30,8150.168644881757
2015-07-31,8229.696386486974
2015-08-03,8205.353538757829
2015-08-04,8198.203344049478
2015-08-05,8233.743207037172
2015-08-06,8211.629109228952
2015-08-07,8166.15735409319
2015-08-10,8246.61149294098
2015-08-11,8152.095635233239
2015-08-12,8053.9431410879515
2015-08-13,8071.061609138557
2015-08-14,8036.636211601925
2015-08-17,8028.959662216972
2015-08-18,7991.41808443444
2015-08-19,7881.601741867319
2015-08-20,7829.022817530552
2015-08-21,7653.7896414731185
2015-08-24,7336.696947674753
2015-08-25,7530.215278253479
2015-08-26,7405.896779025177
2015-08-27,7567.253199153252
2015-08-28,7607.921293052529
2015-08-31,7568.2358558277
2015-09-01,7379.137721234952
