Date,NORTH AMERICA VALUE
2012-01-18,4149.951196985402
2012-01-19,4168.02939109579
2012-01-20,4180.334064935876
2012-01-23,4186.846854511118
2012-01-24,4171.854633967868
2012-01-25,4187.5798868330185
2012-01-26,4163.992005002547
2012-01-27,4150.763021434134
2012-01-30,4133.3952828702095
2012-01-31,4127.943252144828
2012-02-01,4171.761624011525
2012-02-02,4172.483129684224
2012-02-03,4233.516870944176
2012-02-06,4231.724946935115
2012-02-07,4239.377137744004
2012-02-08,4251.113506306356
2012-02-09,4248.65111897156
2012-02-10,4212.040038999766
2012-02-13,4237.629875340264
2012-02-14,4226.401279128379
2012-02-15,4211.165044418784
2012-02-16,4262.532825241255
2012-02-17,4280.022088948059
2012-02-20,4281.831390972879
2012-02-21,4286.501874286161
2012-02-22,4265.474189246676
2012-02-23,4283.000134952782
2012-02-24,4285.586730579828
2012-02-27,4293.43840888561
2012-02-28,4307.4905259376255
2012-02-29,4291.33135066431
2012-03-01,4319.184385641385
2012-03-02,4302.896546305106
2012-03-05,4288.885628831729
2012-03-06,4213.401958997731
2012-03-07,4242.454541302439
2012-03-08,4281.57062638046
2012-03-09,4297.230622236613
2012-03-12,4299.044382349705
2012-03-13,4384.089716481387
2012-03-14,4367.750685055059
2012-03-15,4398.9461902730345
2012-03-16,4405.643164128203
2012-03-19,4415.921308096355
2012-03-20,4400.536437199693
2012-03-21,4389.746629260123
2012-03-22,4351.097220436438
2012-03-23,4371.389521112339
2012-03-26,4428.94783535181
2012-03-27,4410.484111033956
2012-03-28,4387.44131426423
2012-03-29,4376.687929986172
2012-03-30,4397.9956002783365
2012-04-02,4427.900846161691
2012-04-03,4398.963820603365
2012-04-04,4355.062746197119
2012-04-05,4340.9809082078145
2012-04-06,4340.9809082078145
2012-04-09,4287.14683925961
2012-04-10,4213.748868712614
2012-04-11,4248.417288450178
2012-04-12,4309.769689083441
2012-04-13,4251.2423741591865
2012-04-16,4270.879727930486
2012-04-17,4330.910727827454
2012-04-18,4311.135084005062
2012-04-19,4297.40619690569
2012-04-20,4306.516291663424
2012-04-23,4273.264810785258
2012-04-24,4307.2665323526935
2012-04-25,4343.518680928479
2012-04-26,4371.452056320195
2012-04-27,4374.267731381263
2012-04-30,4362.190374657896
2012-05-01,4397.132322923426
2012-05-02,4371.14584774123
2012-05-03,4336.723002776194
2012-05-04,4274.205548135691
2012-05-07,4276.797500547065
2012-05-08,4255.655616447314
2012-05-09,4222.297231353172
2012-05-10,4249.179988949861
2012-05-11,4231.975152861078
2012-05-14,4180.361744156073
2012-05-15,4149.553897500259
2012-05-16,4131.054588286788
2012-05-17,4079.642565032845
2012-05-18,4051.2504849700317
2012-05-21,4085.3155230960647
2012-05-22,4098.437471986147
2012-05-23,4092.1148724624627
2012-05-24,4107.318180731658
2012-05-25,4099.231582289197
2012-05-28,4100.8040802018595
2012-05-29,4141.786226682368
2012-05-30,4075.3948494741367
2012-05-31,4077.595850050055
2012-06-01,3984.27472516247
2012-06-04,3973.1484313351352
2012-06-05,4004.4606056248676
2012-06-06,4098.415129132381
2012-06-07,4106.540194979681
2012-06-08,4131.396759870616
2012-06-11,4086.144989330041
2012-06-12,4133.335141300227
2012-06-13,4118.424544516865
2012-06-14,4164.795310920831
2012-06-15,4203.757974438841
2012-06-18,4195.761502319653
2012-06-19,4242.163236343145
2012-06-20,4236.380879222369
2012-06-21,4146.744732838308
2012-06-22,4169.560742492821
2012-06-25,4104.416575149463
2012-06-26,4124.125203656784
2012-06-27,4168.4869813718415
2012-06-28,4169.784504338135
2012-06-29,4265.3604461761915
2012-07-02,4273.3496003885
2012-07-03,4301.440505616299
2012-07-04,4304.264127489171
2012-07-05,4270.562231517685
2012-07-06,4234.506839854725
2012-07-09,4225.45028028884
2012-07-10,4193.250138739141
2012-07-11,4207.185798225269
2012-07-12,4184.408611546437
2012-07-13,4257.933736673981
2012-07-16,4251.164265477493
2012-07-17,4287.553815604044
2012-07-18,4310.567651033296
2012-07-19,4306.085836785785
2012-07-20,4269.525691352949
2012-07-23,4233.405970111893
2012-07-24,4195.079128472183
2012-07-25,4198.511015133564
2012-07-26,4268.045090448833
2012-07-27,4344.270150400403
2012-07-30,4343.189450715961
2012-07-31,4324.5213593405015
2012-08-01,4316.49693571481
2012-08-02,4272.006218474211
2012-08-03,4352.177430849513
2012-08-06,4357.550282911191
2012-08-07,4380.026236130675
2012-08-08,4387.275128972817
2012-08-09,4392.147766126769
2012-08-10,4406.117355635137
2012-08-13,4393.2384848437505
2012-08-14,4393.722027017805
2012-08-15,4397.706934180793
2012-08-16,4423.763863493511
2012-08-17,4425.906849643089
2012-08-20,4426.53585954639
2012-08-21,4416.944498717156
2012-08-22,4406.711172807684
2012-08-23,4372.802536367362
2012-08-24,4399.668532639059
2012-08-27,4395.72894557459
2012-08-28,4395.750597019898
2012-08-29,4399.149750258303
2012-08-30,4368.466396485052
2012-08-31,4388.248565326491
2012-09-03,4388.100867897578
2012-09-04,4381.537990030682
2012-09-05,4382.028540488548
2012-09-06,4471.976717764306
2012-09-07,4496.72713929284
2012-09-10,4476.80676574346
2012-09-11,4493.224213596323
2012-09-12,4498.988731503495
2012-09-13,4572.181035955931
2012-09-14,4590.713876180421
2012-09-17,4565.342338716135
2012-09-18,4556.572160767096
2012-09-19,4557.765942856969
2012-09-20,4561.749144974415
2012-09-21,4562.704053932177
2012-09-24,4559.048858123244
2012-09-25,4520.425476013607
2012-09-26,4497.808500809293
2012-09-27,4532.434777710274
2012-09-28,4516.192843182009
2012-10-01,4533.649739471623
2012-10-02,4540.257727708539
2012-10-03,4547.976445821086
2012-10-04,4589.554729095278
2012-10-05,4597.747865851796
2012-10-08,4590.148700125593
2012-10-09,4555.163428400815
2012-10-10,4521.88714282458
2012-10-11,4528.682510360096
2012-10-12,4502.770404613533
2012-10-15,4537.561599872392
2012-10-16,4578.116739387092
2012-10-17,4617.590043858563
2012-10-18,4629.102013630308
2012-10-19,4563.377956009432
2012-10-22,4554.286778099566
2012-10-23,4484.358762187776
2012-10-24,4474.053174772751
2012-10-25,4496.719006454078
2012-10-26,4484.177678758777
2012-10-29,4482.9757276129285
2012-10-30,4485.9806382597
2012-10-31,4490.649753423391
2012-11-01,4536.596589217537
2012-11-02,4497.451367719799
2012-11-05,4497.733006474699
2012-11-06,4536.119948652333
2012-11-07,4423.27210553105
2012-11-08,4378.831146856255
2012-11-09,4379.713575258457
2012-11-12,4378.239536413085
2012-11-13,4355.355739420129
2012-11-14,4293.227998021489
2012-11-15,4283.173068570018
2012-11-16,4305.219117656232
2012-11-19,4379.07272771561
2012-11-20,4381.973207320277
2012-11-21,4393.561199460264
2012-11-22,4395.379735991945
2012-11-23,4448.320929771701
2012-11-26,4435.038576425282
2012-11-27,4409.34635220678
2012-11-28,4444.592230818215
2012-11-29,4461.044644974308
2012-11-30,4466.488334585127
2012-12-03,4444.582135827708
2012-12-04,4439.712619648943
2012-12-05,4473.227688711925
2012-12-06,4484.8662885335625
2012-12-07,4505.450789907166
2012-12-10,4509.981788225861
2012-12-11,4537.089762544974
2012-12-12,4549.380189445899
2012-12-13,4522.6917412399525
2012-12-14,4512.001832306321
2012-12-17,4559.265028611892
2012-12-18,4610.770119101367
2012-12-19,4581.240657973033
2012-12-20,4611.027245656005
2012-12-21,4564.419821206084
2012-12-24,4552.532630574102
2012-12-25,4552.532630574102
2012-12-26,4543.524506048658
2012-12-27,4533.272075915787
2012-12-28,4484.224603675459
2012-12-31,4548.3160922473935
2013-01-01,4548.3160922473935
2013-01-02,4660.263228562699
2013-01-03,4653.0965686902655
2013-01-04,4685.757160566573
2013-01-07,4666.269277491334
2013-01-08,4650.149668799716
2013-01-09,4661.611896528707
2013-01-10,4700.056332139948
2013-01-11,4699.244785603848
2013-01-14,4703.6795990722685
2013-01-15,4717.4356387157995
2013-01-16,4712.058019765625
2013-01-17,4737.1792676371215
2013-01-18,4750.047234254735
2013-01-21,4752.397194162636
2013-01-22,4780.668256906779
2013-01-23,4775.214942043047
2013-01-24,4792.231843333036
2013-01-25,4818.331657903954
2013-01-28,4811.2902569474045
2013-01-29,4846.27478055955
2013-01-30,4828.158518690626
2013-01-31,4813.926124886821
2013-02-01,4860.375405182504
2013-02-04,4812.2640709392535
2013-02-05,4854.4845119777165
2013-02-06,4863.024112299352
2013-02-07,4844.763914645831
2013-02-08,4863.421330223558
2013-02-11,4865.657532291483
2013-02-12,4888.092179492721
2013-02-13,4893.26384122237
2013-02-14,4893.683014355714
2013-02-15,4881.65802992736
2013-02-18,4880.065664088163
2013-02-19,4924.682483730276
2013-02-20,4868.919674161892
2013-02-21,4837.2264779346115
2013-02-22,4875.584312063
2013-02-25,4784.713217157889
2013-02-26,4811.073282118235
2013-02-27,4874.519458158196
2013-02-28,4872.229761170473
2013-03-01,4879.8895464286825
2013-03-04,4900.2907951748475
2013-03-05,4940.155944197247
2013-03-06,4954.81155813938
2013-03-07,4964.905098868121
2013-03-08,4985.853793465234
2013-03-11,5001.98400993469
2013-03-12,4996.450284015399
2013-03-13,4995.98375791361
2013-03-14,5027.731216618713
2013-03-15,5028.385858728681
2013-03-18,4997.737113650475
2013-03-19,4985.902914637268
2013-03-20,5016.608623196724
2013-03-21,4978.0908307556865
2013-03-22,5007.940341378766
2013-03-25,4988.724390791424
2013-03-26,5029.498708923413
2013-03-27,5023.250067890754
2013-03-28,5042.32308282139
2013-03-29,5042.32308282139
2013-04-01,5031.1242301276825
2013-04-02,5050.543099283622
2013-04-03,4992.257572154248
2013-04-04,5012.566911280057
2013-04-05,4995.123499669536
2013-04-08,5021.971402484056
2013-04-09,5050.131826210966
2013-04-10,5107.872506975041
2013-04-11,5119.431822962721
2013-04-12,5098.468655451163
2013-04-15,4983.347348128085
2013-04-16,5045.345170300356
2013-04-17,4977.092439641018
2013-04-18,4965.298679079516
2013-04-19,5016.700832263794
2013-04-22,5035.865740879547
2013-04-23,5090.807127345562
2013-04-24,5100.880293080089
2013-04-25,5117.435285552842
2013-04-26,5110.155485818967
2013-04-29,5148.411664917098
2013-04-30,5161.405320174129
2013-05-01,5102.950429893908
2013-05-02,5145.13533291546
2013-05-03,5191.302739773706
2013-05-06,5200.088767279602
2013-05-07,5232.073732152558
2013-05-08,5253.890964142549
2013-05-09,5228.8584273741135
2013-05-10,5241.547442284235
2013-05-13,5243.416983977358
2013-05-14,5299.244530843252
2013-05-15,5329.676345692954
2013-05-16,5311.8268282247345
2013-05-17,5363.053695424969
2013-05-20,5363.442923216947
2013-05-21,5377.004879101563
2013-05-22,5339.713275141848
2013-05-23,5323.846885985897
2013-05-24,5320.708301904214
2013-05-27,5320.22146790859
2013-05-28,5351.992709349331
2013-05-29,5322.139558500743
2013-05-30,5342.949326438662
2013-05-31,5260.877633960474
2013-06-03,5299.554423309715
2013-06-04,5276.379120807978
2013-06-05,5207.850633182004
2013-06-06,5251.19625441395
2013-06-07,5309.510489541378
2013-06-10,5313.6525052979705
2013-06-11,5257.467138332908
2013-06-12,5220.739540466062
2013-06-13,5298.637326201731
2013-06-14,5263.221738079885
2013-06-17,5305.196943315517
2013-06-18,5340.091246272815
2013-06-19,5264.999793139734
2013-06-20,5130.127963944126
2013-06-21,5150.471419435287
2013-06-24,5084.395009029206
2013-06-25,5139.751001030732
2013-06-26,5188.154000257517
2013-06-27,5224.977661918674
2013-06-28,5201.624533334901
2013-07-01,5218.63787654659
2013-07-02,5212.168149098766
2013-07-03,5209.90134956102
2013-07-04,5210.98020368961
2013-07-05,5256.934635632928
2013-07-08,5291.391608927432
2013-07-09,5334.414539471286
2013-07-10,5333.034620787745
2013-07-11,5407.240841623048
2013-07-12,5419.435726593259
2013-07-15,5433.845150595669
2013-07-16,5413.783383887518
2013-07-17,5427.102814425848
2013-07-18,5460.409568906806
2013-07-19,5469.92012364546
2013-07-22,5488.88079381356
2013-07-23,5491.046320718941
2013-07-24,5459.7642589986635
2013-07-25,5468.124227092081
2013-07-26,5471.768819561957
2013-07-29,5459.162289954819
2013-07-30,5450.288761555916
2013-07-31,5446.729763737973
2013-08-01,5503.562584999751
2013-08-02,5506.604888467386
2013-08-05,5489.8231045847015
2013-08-06,5459.921007158405
2013-08-07,5443.576843862256
2013-08-08,5471.163617383032
2013-08-09,5459.179882426539
2013-08-12,5451.057062224103
2013-08-13,5456.527660061537
2013-08-14,5435.021606034294
2013-08-15,5363.849180269386
2013-08-16,5342.399723348621
2013-08-19,5300.430193851286
2013-08-20,5319.65955068862
2013-08-21,5279.238426896084
2013-08-22,5319.261197561408
2013-08-23,5357.144594385616
2013-08-26,5325.091116368319
2013-08-27,5246.1949023028055
2013-08-28,5259.528032438451
2013-08-29,5266.57786863279
2013-08-30,5254.821462965767
2013-09-02,5255.047974867438
2013-09-03,5260.456016564179
2013-09-04,5298.067443580787
2013-09-05,5304.388331305582
2013-09-06,5308.579154173477
2013-09-09,5354.697289926289
2013-09-10,5394.3105637174185
2013-09-11,5415.499179683691
2013-09-12,5390.987672901595
2013-09-13,5410.569771095148
2013-09-16,5449.855535282021
2013-09-17,5472.035858108459
2013-09-18,5530.228594851098
2013-09-19,5515.579527707602
2013-09-20,5466.069671611714
2013-09-23,5441.248136678363
2013-09-24,5425.758704620259
2013-09-25,5422.1470729994535
2013-09-26,5426.797823272112
2013-09-27,5406.596284973492
2013-09-30,5376.316016889378
2013-10-01,5411.008205560028
2013-10-02,5409.9619091049535
2013-10-03,5365.376849961014
2013-10-04,5399.945014994373
2013-10-07,5361.15005554567
2013-10-08,5306.0613473736275
2013-10-09,5314.436397120861
2013-10-10,5427.568628462712
2013-10-11,5459.69203641809
2013-10-14,5477.599137002939
2013-10-15,5441.07067984892
2013-10-16,5512.3656255354
2013-10-17,5564.7804243547225
2013-10-18,5588.375117536391
2013-10-21,5592.780976001636
2013-10-22,5625.281953311317
2013-10-23,5589.756543449262
2013-10-24,5596.246310577529
2013-10-25,5627.284312098485
2013-10-28,5636.7606755163115
2013-10-29,5669.052186410663
2013-10-30,5644.006310785665
2013-10-31,5621.259962057108
2013-11-01,5634.085108414966
2013-11-04,5661.108740940151
2013-11-05,5644.098971182698
2013-11-06,5686.571620119361
2013-11-07,5620.764125718286
2013-11-08,5692.580080549057
2013-11-11,5695.224625747889
2013-11-12,5674.434472981021
2013-11-13,5714.969657236443
2013-11-14,5737.440669933732
2013-11-15,5762.58759316354
2013-11-18,5751.261891806891
2013-11-19,5742.288748921777
2013-11-20,5724.721598396992
2013-11-21,5763.296522243967
2013-11-22,5782.98915599648
2013-11-25,5772.5653661140295
2013-11-26,5752.460771466318
2013-11-27,5762.2147989639025
2013-11-28,5762.028051248506
2013-11-29,5750.122433629535
2013-12-02,5738.364502286287
2013-12-03,5716.614534620684
2013-12-04,5713.010324473881
2013-12-05,5673.180185322828
2013-12-06,5745.5585451937195
2013-12-09,5759.357345538326
2013-12-10,5742.101913594305
2013-12-11,5670.070503677303
2013-12-12,5647.425885261957
2013-12-13,5646.475298717085
2013-12-16,5685.336863711459
2013-12-17,5666.204126649478
2013-12-18,5760.810436965516
2013-12-19,5758.871798273025
2013-12-20,5779.002255608908
2013-12-23,5802.08812336195
2013-12-24,5826.587211025785
2013-12-25,5826.587211025785
2013-12-26,5853.984068013622
2013-12-27,5859.534066370329
2013-12-30,5857.928586765514
2013-12-31,5878.709980029417
2014-01-01,5878.709980029417
2014-01-02,5823.892396965411
2014-01-03,5829.898078490859
2014-01-06,5819.670407878522
2014-01-07,5848.233448167965
2014-01-08,5835.966955975959
2014-01-09,5836.82408543186
2014-01-10,5849.183464356762
2014-01-13,5789.807748306786
2014-01-14,5830.548421094925
2014-01-15,5863.240352773074
2014-01-16,5860.162578713552
2014-01-17,5838.093980553935
2014-01-20,5841.301939750568
2014-01-21,5844.460649851199
2014-01-22,5839.148278356966
2014-01-23,5783.033074976178
2014-01-24,5677.447807251963
2014-01-27,5653.468022085609
2014-01-28,5690.433747911638
2014-01-29,5652.0922535277505
2014-01-30,5694.340600528127
2014-01-31,5658.321003108238
2014-02-03,5537.066716820881
2014-02-04,5563.074364993617
2014-02-05,5553.5243425746185
2014-02-06,5622.607518818
2014-02-07,5683.741498115314
2014-02-10,5689.712499578801
2014-02-11,5754.404272377109
2014-02-12,5754.362640621898
2014-02-13,5783.767206057874
2014-02-14,5820.112652731979
2014-02-17,5820.319429539916
2014-02-18,5819.73977959422
2014-02-19,5787.74312170765
2014-02-20,5827.191900382975
2014-02-21,5814.754911040998
2014-02-24,5846.5732519570565
2014-02-25,5833.548984134045
2014-02-26,5832.083281468821
2014-02-27,5855.4874178893715
2014-02-28,5880.006143652217
2014-03-03,5839.634515016257
2014-03-04,5918.702745560811
2014-03-05,5914.901483303724
2014-03-06,5931.346790532241
2014-03-07,5938.346523626365
2014-03-10,5933.552644534082
2014-03-11,5902.848408346451
2014-03-12,5907.946130320495
2014-03-13,5855.307920215284
2014-03-14,5844.585556022086
2014-03-17,5894.82906895038
2014-03-18,5936.311308303898
2014-03-19,5897.55849974789
2014-03-20,5939.2017484624575
2014-03-21,5941.531469087645
2014-03-24,5931.301400602997
2014-03-25,5970.1687628911595
2014-03-26,5940.757201478167
2014-03-27,5941.136276661867
2014-03-28,5980.678952166694
2014-03-31,6032.457818412537
2014-04-01,6056.763018364824
2014-04-02,6074.1836023211035
2014-04-03,6076.123681524301
2014-04-04,6031.411643042166
2014-04-07,5978.126329974963
2014-04-08,6002.341866995211
2014-04-09,6048.346113875101
2014-04-10,5947.342655999283
2014-04-11,5903.177128119868
2014-04-14,5943.42665542745
2014-04-15,5980.382969149016
2014-04-16,6034.170553918456
2014-04-17,6044.2820369591345
2014-04-18,6044.2820369591345
2014-04-21,6057.995526626537
2014-04-22,6070.5383609314495
2014-04-23,6067.13520404687
2014-04-24,6063.405518332626
2014-04-25,6035.437159908254
2014-04-28,6065.801683346571
2014-04-29,6091.106066412997
2014-04-30,6110.098272503616
2014-05-01,6098.096018163592
2014-05-02,6088.22708717233
2014-05-05,6087.782891905262
2014-05-06,6045.536649718107
2014-05-07,6099.5048799857805
2014-05-08,6090.998129865214
2014-05-09,6087.534934651782
2014-05-12,6133.491913429723
2014-05-13,6141.910729332238
2014-05-14,6121.619855782748
2014-05-15,6071.371503078335
2014-05-16,6079.693445947967
2014-05-19,6094.833980552747
2014-05-20,6057.364905578665
2014-05-21,6101.462294332608
2014-05-22,6110.925498283405
2014-05-23,6128.910809159501
2014-05-26,6130.424691658828
2014-05-27,6148.206844051498
2014-05-28,6147.342471046905
2014-05-29,6174.308034819408
2014-05-30,6188.657967318577
2014-06-02,6194.253031712114
2014-06-03,6196.158776115739
2014-06-04,6204.421609075713
2014-06-05,6241.186697576929
2014-06-06,6268.916783550562
2014-06-09,6275.416785323177
2014-06-10,6278.361454262491
2014-06-11,6254.272063044185
2014-06-12,6229.304626520923
2014-06-13,6259.298052949914
2014-06-16,6266.58828570382
2014-06-17,6283.010817116363
2014-06-18,6327.54760347029
2014-06-19,6343.157405316649
2014-06-20,6364.160828857403
2014-06-23,6369.651501727387
2014-06-24,6322.121545491802
2014-06-25,6339.70914191705
2014-06-26,6330.461065224376
2014-06-27,6339.205449475764
2014-06-30,6335.523074251965
2014-07-01,6364.970941441923
2014-07-02,6366.997766255957
2014-07-03,6395.291846259947
2014-07-04,6396.457660925121
2014-07-07,6378.911885891964
2014-07-08,6346.042935639087
2014-07-09,6367.229037604434
2014-07-10,6348.12804684176
2014-07-11,6349.509248902063
2014-07-14,6372.213376137548
2014-07-15,6369.58875913531
2014-07-16,6414.3317977236175
2014-07-17,6350.983177082592
2014-07-18,6399.753204501212
2014-07-21,6384.72533204945
2014-07-22,6406.540906916924
2014-07-23,6411.639768535516
2014-07-24,6417.8550519043365
2014-07-25,6395.7390487089615
2014-07-28,6397.717056677879
2014-07-29,6365.716835239444
2014-07-30,6350.125705286621
2014-07-31,6234.8618117295655
2014-08-01,6212.367992318766
2014-08-04,6246.1536151035825
2014-08-05,6182.873063485945
2014-08-06,6190.072235858699
2014-08-07,6159.702573383278
2014-08-08,6218.877711786406
2014-08-11,6232.135671228092
2014-08-12,6230.364556263154
2014-08-13,6267.127908690723
2014-08-14,6289.796341525198
2014-08-15,6282.483976285713
2014-08-18,6328.578106447776
2014-08-19,6353.725903933749
2014-08-20,6369.044500396768
2014-08-21,6395.450371605033
2014-08-22,6370.30977531549
2014-08-25,6401.498021954822
2014-08-26,6406.937641744935
2014-08-27,6416.047055779937
2014-08-28,6409.064940635099
2014-08-29,6436.0566540450145
2014-09-01,6435.234582222893
2014-09-02,6416.016932311453
2014-09-03,6431.133212484515
2014-09-04,6424.416734285364
2014-09-05,6450.710793797912
2014-09-08,6424.6679493124675
2014-09-09,6386.396544257897
2014-09-10,6397.668432777704
2014-09-11,6409.704432372806
2014-09-12,6369.3820832835845
2014-09-15,6379.116714677408
2014-09-16,6423.357903844491
2014-09-17,6430.623136474908
2014-09-18,6456.37120868701
2014-09-19,6456.313019496932
2014-09-22,6411.380039457812
2014-09-23,6365.512086990708
2014-09-24,6397.524438602585
2014-09-25,6304.569084606794
2014-09-26,6343.852683766169
2014-09-29,6322.144225489029
2014-09-30,6304.269036811253
2014-10-01,6232.322709168828
2014-10-02,6227.228452498707
2014-10-03,6282.867747226704
2014-10-06,6284.118083127207
2014-10-07,6191.316391520788
2014-10-08,6292.613820777778
2014-10-09,6166.474955059527
2014-10-10,6103.811736613276
2014-10-13,6020.591827789008
2014-10-14,6020.046249014279
2014-10-15,5957.642052226475
2014-10-16,5959.2580618987995
2014-10-17,6032.775086045847
2014-10-20,6074.9143887636055
2014-10-21,6175.699229508193
2014-10-22,6138.005593207049
2014-10-23,6194.198634269577
2014-10-24,6244.230398344698
2014-10-27,6229.942166453625
2014-10-28,6298.5561458647535
2014-10-29,6296.394073076169
2014-10-30,6324.098498633764
2014-10-31,6400.062527204616
2014-11-03,6394.284258266974
2014-11-04,6378.294149492606
2014-11-05,6425.905466718148
2014-11-06,6440.178326275871
2014-11-07,6456.501872174582
2014-11-10,6473.74263738627
2014-11-11,6473.167577959645
2014-11-12,6463.476539564284
2014-11-13,6453.653146339505
2014-11-14,6456.984150303231
2014-11-17,6472.902863716016
2014-11-18,6499.69686761018
2014-11-19,6489.749749030918
2014-11-20,6506.452866931454
2014-11-21,6542.6029616565065
2014-11-24,6535.219257103065
2014-11-25,6528.207474935876
2014-11-26,6543.399701010562
2014-11-27,6534.9203755476365
2014-11-28,6498.093719353744
2014-12-01,6480.3073740950185
2014-12-02,6520.852581608994
2014-12-03,6545.214258024125
2014-12-04,6523.78121604535
2014-12-05,6532.80263268598
2014-12-08,6478.530571793416
2014-12-09,6463.467793408224
2014-12-10,6354.157543348487
2014-12-11,6379.3822037982245
2014-12-12,6264.978273917555
2014-12-15,6216.851936002136
2014-12-16,6189.938699244837
2014-12-17,6317.0296317468765
2014-12-18,6466.739792428576
2014-12-19,6497.014101017654
2014-12-22,6523.543034799093
2014-12-23,6554.712012790379
2014-12-24,6550.279944135453
2014-12-25,6550.279944135453
2014-12-26,6562.850847802657
2014-12-29,6566.823591473482
2014-12-30,6541.843249573175
2014-12-31,6473.609095937215
2015-01-01,6473.609095937215
2015-01-02,6479.979452934721
2015-01-05,6358.945211486135
2015-01-06,6310.349669387359
2015-01-07,6368.210750806799
2015-01-08,6475.770155365736
2015-01-09,6419.982702829093
2015-01-12,6371.921771932626
2015-01-13,6348.729491277996
2015-01-14,6307.649994845208
2015-01-15,6263.766921268362
2015-01-16,6347.489530291843
2015-01-19,6347.367831550166
2015-01-20,6342.912081919887
2015-01-21,6370.082494927766
2015-01-22,6461.180420475419
2015-01-23,6405.83447743606
2015-01-26,6418.767910980271
2015-01-27,6339.175385547662
2015-01-28,6229.291165124546
2015-01-29,6277.765614584653
2015-01-30,6185.868035335315
2015-02-02,6283.517410784671
2015-02-03,6387.1949938303405
2015-02-04,6354.171988200504
2015-02-05,6426.171724122352
2015-02-06,6407.743973784968
2015-02-09,6386.876714884217
2015-02-10,6438.0994722266905
2015-02-11,6420.717991413724
2015-02-12,6486.586431575199
2015-02-13,6509.809159577802
2015-02-16,6508.905102876371
2015-02-17,6519.5528087866505
2015-02-18,6504.693615447157
2015-02-19,6478.882313953742
2015-02-20,6506.9917782461725
2015-02-23,6494.990750913491
2015-02-24,6518.399978864715
2015-02-25,6516.778232580641
2015-02-26,6499.555109938657
2015-02-27,6487.888091360781
2015-03-02,6508.551681630521
2015-03-03,6482.838366888652
2015-03-04,6448.160954465207
2015-03-05,6453.705082649029
2015-03-06,6353.729254850734
2015-03-09,6373.82017509584
2015-03-10,6268.0173528774485
2015-03-11,6263.773642350156
2015-03-12,6331.433737980548
2015-03-13,6293.459378111196
2015-03-16,6369.332369880412
2015-03-17,6341.961626396679
2015-03-18,6422.473972297634
2015-03-19,6372.080784826945
2015-03-20,6441.71166811151
2015-03-23,6449.218047686705
2015-03-24,6404.701445004835
2015-03-25,6324.362359381995
2015-03-26,6305.972313202299
2015-03-27,6310.412428236825
2015-03-30,6383.821041389677
2015-03-31,6338.743432624955
2015-04-01,6321.951622005762
2015-04-02,6346.622919314438
2015-04-03,6346.622919314438
2015-04-06,6395.046074861922
2015-04-07,6384.197044640161
2015-04-08,6380.897873086674
2015-04-09,6406.31215911782
2015-04-10,6452.8136535985095
2015-04-13,6424.872908245541
2015-04-14,6449.002660539447
2015-04-15,6492.971036546712
2015-04-16,6494.10511464976
2015-04-17,6435.72311942967
2015-04-20,6488.158152626281
2015-04-21,6456.961871898483
2015-04-22,6488.900306688555
2015-04-23,6507.010147511533
2015-04-24,6523.0118825166
2015-04-27,6504.560932729034
2015-04-28,6549.444733378662
2015-04-29,6536.765939135857
2015-04-30,6484.846202229698
2015-05-01,6536.005841529303
2015-05-04,6559.016229922463
2015-05-05,6494.682100648327
2015-05-06,6463.547771193612
2015-05-07,6473.585917468555
2015-05-08,6557.927022812668
2015-05-11,6523.674774187725
2015-05-12,6508.400994234808
2015-05-13,6510.11961532991
2015-05-14,6567.140323269382
2015-05-15,6570.438776583234
2015-05-18,6580.317985416246
2015-05-19,6577.912893258854
2015-05-20,6577.037844010714
2015-05-21,6587.733864408525
2015-05-22,6562.396165093395
2015-05-25,6562.07338503709
2015-05-26,6495.0946278853635
2015-05-27,6541.913387213627
2015-05-28,6542.291865081262
2015-05-29,6511.049161133166
2015-06-01,6512.887606878269
2015-06-02,6509.866745257781
2015-06-03,6518.770616947142
2015-06-04,6457.352711037436
2015-06-05,6443.806672343688
2015-06-08,6408.528081296522
2015-06-09,6425.081790330031
2015-06-10,6501.243738100209
2015-06-11,6508.816975734467
2015-06-12,6461.383599255213
2015-06-15,6429.124716054266
2015-06-16,6466.440678030904
2015-06-17,6477.295663577644
2015-06-18,6536.90674193046
2015-06-19,6491.877941755334
2015-06-22,6531.410412572148
2015-06-23,6533.750768047433
2015-06-24,6487.994843696211
2015-06-25,6460.948053964692
2015-06-26,6462.082284528453
2015-06-29,6335.799624965458
2015-06-30,6338.969556325312
2015-07-01,6376.858339779142
2015-07-02,6376.126567914623
2015-07-03,6377.964361101639
2015-07-06,6343.6762290636125
2015-07-07,6378.369420546225
2015-07-08,6284.3287308051
2015-07-09,6289.498939729908
2015-07-10,6353.103014103536
2015-07-13,6407.881678926245
2015-07-14,6433.38859650415
2015-07-15,6425.516096569694
2015-07-16,6470.519680586212
2015-07-17,6443.407303809597
2015-07-20,6426.073583401967
2015-07-21,6392.876521667642
2015-07-22,6375.380404074065
2015-07-23,6344.216971147201
2015-07-24,6274.203567616823
2015-07-27,6241.230496678495
2015-07-28,6310.563462794163
2015-07-29,6371.213324140318
2015-07-30,6373.548350420361
2015-07-31,6354.606419161185
2015-08-03,6333.424118666545
2015-08-04,6318.909766398714
2015-08-05,6339.437186347685
