Date,KOKUSAI INDEX (WORLD ex JP) VALUE
2006-01-18,4639.465396758972
2006-01-19,4665.693249527738
2006-01-20,4604.863527792929
2006-01-23,4637.014903091575
2006-01-24,4632.339853077401
2006-01-25,4651.3463452510505
2006-01-26,4692.333664033145
2006-01-27,4719.800349969353
2006-01-30,4717.084707822506
2006-01-31,4718.663869879615
2006-02-01,4736.984040978052
2006-02-02,4692.02265423958
2006-02-03,4662.203586723619
2006-02-06,4673.11362465108
2006-02-07,4640.589707332309
2006-02-08,4657.071216892206
2006-02-09,4680.985585566798
2006-02-10,4674.579893155822
2006-02-13,4678.152911230204
2006-02-14,4698.58844761989
2006-02-15,4710.094855926697
2006-02-16,4736.529235686353
2006-02-17,4748.916499234442
2006-02-20,4759.146385959449
2006-02-21,4753.544613896227
2006-02-22,4787.126467292296
2006-02-23,4780.704716775813
2006-02-24,4783.886385229045
2006-02-27,4793.972582810564
2006-02-28,4755.4487839711865
2006-03-01,4787.049430474779
2006-03-02,4773.016154504064
2006-03-03,4771.5016770446855
2006-03-06,4763.470214010513
2006-03-07,4731.22535674725
2006-03-08,4725.818813952498
2006-03-09,4725.984121887119
2006-03-10,4755.095976577563
2006-03-13,4782.885883550133
2006-03-14,4830.195551675766
2006-03-15,4849.207130868646
2006-03-16,4880.110970061587
2006-03-17,4883.375938587846
2006-03-20,4879.1504474369
2006-03-21,4852.877649013433
2006-03-22,4877.968936040126
2006-03-23,4853.022994748461
2006-03-24,4868.8559700030255
2006-03-27,4853.009319388964
2006-03-28,4829.320739247868
2006-03-29,4841.127412129652
2006-03-30,4871.175149640635
2006-03-31,4843.064993439642
2006-04-03,4868.310333805962
2006-04-04,4900.678095450813
2006-04-05,4923.364625224204
2006-04-06,4916.061513237442
2006-04-07,4861.404646899831
2006-04-10,4870.23554817884
2006-04-11,4833.515852090334
2006-04-12,4828.069274196565
2006-04-13,4828.5629783214
2006-04-14,4828.5629783214
2006-04-17,4855.944147969173
2006-04-18,4910.2580238930095
2006-04-19,4947.647973699939
2006-04-20,4952.054892493021
2006-04-21,4977.758997240561
2006-04-24,4966.578699190427
2006-04-25,4960.869481655904
2006-04-26,4984.904417504682
2006-04-27,5004.149983895055
2006-04-28,5022.771084889367
2006-05-01,5018.290059616571
2006-05-02,5059.189820304263
2006-05-03,5033.346741715746
2006-05-04,5057.971020003057
2006-05-05,5122.049553999188
2006-05-08,5119.627018787446
2006-05-09,5138.247006630981
2006-05-10,5133.309300823691
2006-05-11,5093.155014060721
2006-05-12,5022.614340435337
2006-05-15,4993.1058506964155
2006-05-16,4998.16877595794
2006-05-17,4878.1967993490125
2006-05-18,4850.605619457103
2006-05-19,4850.823210164825
2006-05-22,4809.210006665209
2006-05-23,4844.032637823756
2006-05-24,4805.573041158492
2006-05-25,4864.960763532057
2006-05-26,4909.8849050427125
2006-05-29,4915.081855050344
2006-05-30,4852.951390107636
2006-05-31,4885.118334776804
2006-06-01,4924.688671683616
2006-06-02,4957.764694822421
2006-06-05,4900.954311492703
2006-06-06,4841.893981187502
2006-06-07,4834.645405218186
2006-06-08,4773.845233445266
2006-06-09,4799.933173135437
2006-06-12,4750.684011538537
2006-06-13,4664.991310778989
2006-06-14,4679.150601144166
2006-06-15,4770.9675178033585
2006-06-16,4756.013614404262
2006-06-19,4727.564418007904
2006-06-20,4739.529037054083
2006-06-21,4770.447567746455
2006-06-22,4759.573219199915
2006-06-23,4747.379771626938
2006-06-26,4767.181174531773
2006-06-27,4742.795315058776
2006-06-28,4753.553827826102
2006-06-29,4842.855938625986
2006-06-30,4901.374295129166
2006-07-03,4937.88600311801
2006-07-04,4946.250072246665
2006-07-05,4899.713305530336
2006-07-06,4935.346866440556
2006-07-07,4931.6349171652555
2006-07-10,4933.8703328932515
2006-07-11,4926.763973003661
2006-07-12,4892.9986832453105
2006-07-13,4831.899547331804
2006-07-14,4788.523292861618
2006-07-17,4760.469465313193
2006-07-18,4762.230207539403
2006-07-19,4863.879371160393
2006-07-20,4864.946622731617
2006-07-21,4841.249563479268
2006-07-24,4908.685656634577
2006-07-25,4930.95925963701
2006-07-26,4943.595563243267
2006-07-27,4976.702728977637
2006-07-28,5028.067129210312
2006-07-31,5013.878968230066
2006-08-01,4990.353382360222
2006-08-02,5033.632385634023
2006-08-03,5024.896136495515
2006-08-04,5063.440145817269
2006-08-07,5035.368916332985
2006-08-08,5030.1047850824825
2006-08-09,5034.329318518466
2006-08-10,5011.137601949142
2006-08-11,5004.455871000236
2006-08-14,5017.196750879924
2006-08-15,5074.396347679005
2006-08-16,5107.485104448563
2006-08-17,5116.413426691368
2006-08-18,5117.6198083833215
2006-08-21,5125.083144725773
2006-08-22,5122.556248052716
2006-08-23,5106.542435770346
2006-08-24,5116.816633838444
2006-08-25,5104.203522867382
2006-08-28,5134.409948365508
2006-08-29,5135.599888547595
2006-08-30,5152.593161404918
2006-08-31,5143.844305430078
2006-09-01,5169.95139091993
2006-09-04,5190.183594459689
2006-09-05,5179.0844446430365
2006-09-06,5135.2271157147225
2006-09-07,5094.750152493017
2006-09-08,5101.987239052191
2006-09-11,5088.995832112955
2006-09-12,5138.0125168747045
2006-09-13,5156.501345461145
2006-09-14,5165.091398623737
2006-09-15,5162.628612908574
2006-09-18,5172.564606993535
2006-09-19,5161.81235981106
2006-09-20,5189.356185635698
2006-09-21,5188.373110301644
2006-09-22,5174.916116540285
2006-09-25,5190.188097938762
2006-09-26,5226.129486786881
2006-09-27,5246.727014280778
2006-09-28,5250.312727061078
2006-09-29,5239.935292924381
2006-10-02,5250.84255496553
2006-10-03,5249.869262994602
2006-10-04,5289.369372316483
2006-10-05,5308.514366482416
2006-10-06,5289.934664380664
2006-10-09,5294.512073552023
2006-10-10,5306.799962912848
2006-10-11,5301.895663785739
2006-10-12,5342.0418839980985
2006-10-13,5351.355758137528
2006-10-16,5367.418078962465
2006-10-17,5338.987670284717
2006-10-18,5362.282608580374
2006-10-19,5371.945593611027
2006-10-20,5385.451807439907
2006-10-23,5401.240440052135
2006-10-24,5402.641071703788
2006-10-25,5429.92506804649
2006-10-26,5459.316246182116
2006-10-27,5446.784716503296
2006-10-30,5438.084921918204
2006-10-31,5446.630509682728
2006-11-01,5435.3253067086935
2006-11-02,5424.156295510449
2006-11-03,5417.50775630356
2006-11-06,5473.572977541759
2006-11-07,5502.597101987753
2006-11-08,5507.92340404974
2006-11-09,5491.808373091934
2006-11-10,5506.5950457436265
2006-11-13,5510.5251836244515
2006-11-14,5520.321225364146
2006-11-15,5535.261640352404
2006-11-16,5545.575245570355
2006-11-17,5543.289301235535
2006-11-20,5540.325035699673
2006-11-21,5551.634028510096
2006-11-22,5571.965575120532
2006-11-23,5571.051739902808
2006-11-24,5566.907172459964
2006-11-27,5507.621846486688
2006-11-28,5511.873535747723
2006-11-29,5572.789833010204
2006-11-30,5580.882386547158
2006-12-01,5570.872640717227
2006-12-04,5599.2100512229335
2006-12-05,5624.41786046743
2006-12-06,5624.381643531164
2006-12-07,5623.38566819516
2006-12-08,5631.367575606598
2006-12-11,5642.210044831529
2006-12-12,5658.1816143769
2006-12-13,5673.546352762813
2006-12-14,5707.831202234616
2006-12-15,5711.2808004975395
2006-12-18,5697.8415236501
2006-12-19,5710.229553353264
2006-12-20,5722.64029098587
2006-12-21,5707.245040937316
2006-12-22,5682.8059724887125
2006-12-25,5682.8059724887125
2006-12-26,5694.879041883639
2006-12-27,5744.702595824045
2006-12-28,5745.935548044421
2006-12-29,5727.036841081394
2007-01-01,5727.036841081394
2007-01-02,5771.864900606192
2007-01-03,5754.7470803632805
2007-01-04,5719.249606405301
2007-01-05,5659.763497974533
2007-01-08,5662.949657940442
2007-01-09,5662.732142267275
2007-01-10,5633.650947817393
2007-01-11,5674.3538796639705
2007-01-12,5710.327118757227
2007-01-15,5729.112790513965
2007-01-16,5716.75322808191
2007-01-17,5715.974486248387
2007-01-18,5717.013688125583
2007-01-19,5745.366616911539
2007-01-22,5730.584492404855
2007-01-23,5758.175125654231
2007-01-24,5789.389554503251
2007-01-25,5746.2403017952365
2007-01-26,5716.96125836623
2007-01-29,5722.679971820015
2007-01-30,5757.149807895716
2007-01-31,5769.445856208784
2007-02-01,5823.481870885458
2007-02-02,5830.498608638899
2007-02-05,5826.699290539334
2007-02-06,5845.355888113045
2007-02-07,5861.485843463417
2007-02-08,5841.946860301635
2007-02-09,5826.079783564232
2007-02-12,5797.898555580356
2007-02-13,5841.437416733364
2007-02-14,5896.700408828563
2007-02-15,5897.891506426491
2007-02-16,5891.033225351544
2007-02-19,5903.279615720772
2007-02-20,5908.133666477494
2007-02-21,5883.218833064646
2007-02-22,5884.5201491381695
2007-02-23,5888.970909499313
2007-02-26,5907.120658915982
2007-02-27,5743.422920235958
2007-02-28,5704.937902991004
2007-03-01,5669.420280950933
2007-03-02,5625.518766040506
2007-03-05,5548.417987381892
2007-03-06,5622.787633502168
2007-03-07,5638.29283666342
2007-03-08,5688.943777189239
2007-03-09,5699.5285487925685
2007-03-12,5708.00229006518
2007-03-13,5618.274300893553
2007-03-14,5571.694914646448
2007-03-15,5632.189323762364
2007-03-16,5619.587811703431
2007-03-19,5690.877168529054
2007-03-20,5732.506695439991
2007-03-21,5800.808884304688
2007-03-22,5851.677161917823
2007-03-23,5861.425887233779
2007-03-26,5853.7745297559595
2007-03-27,5836.457995570037
2007-03-28,5799.6874859084855
2007-03-29,5837.133730329351
2007-03-30,5824.337717687332
2007-04-02,5853.820277541328
2007-04-03,5906.391999965614
2007-04-04,5910.523284896953
2007-04-05,5934.134516546258
2007-04-06,5934.134516546258
2007-04-09,5923.896779125637
2007-04-10,5964.22202171675
2007-04-11,5944.810295072943
2007-04-12,5966.8962248503885
2007-04-13,5999.678940541754
2007-04-16,6074.4819597896485
2007-04-17,6084.299904375491
2007-04-18,6089.553302317807
2007-04-19,6069.242936032433
2007-04-20,6134.793546432376
2007-04-23,6115.827063872606
2007-04-24,6099.077447397665
2007-04-25,6165.530852911861
2007-04-26,6157.658459531727
2007-04-27,6152.966311144741
2007-04-30,6134.230300130831
2007-05-01,6131.940901143052
2007-05-02,6168.380801569445
2007-05-03,6194.213062395759
2007-05-04,6223.253029304577
2007-05-07,6248.528983909212
2007-05-08,6207.485947786599
2007-05-09,6228.159266395603
2007-05-10,6160.467959025672
2007-05-11,6209.835043720753
2007-05-14,6207.627646521103
2007-05-15,6229.02808309267
2007-05-16,6243.459214048737
2007-05-17,6238.932835311002
2007-05-18,6283.109433240717
2007-05-21,6288.453554027925
2007-05-22,6283.959651530155
2007-05-23,6307.269761751707
2007-05-24,6240.737415291444
2007-05-25,6261.5118206401785
2007-05-28,6266.41579778416
2007-05-29,6279.820425771448
2007-05-30,6291.038748685198
2007-05-31,6313.004001681257
2007-06-01,6347.4870514811855
2007-06-04,6360.576255424622
2007-06-05,6332.857007798261
2007-06-06,6262.917765714682
2007-06-07,6170.325952070893
2007-06-08,6187.790978421575
2007-06-11,6210.15643369039
2007-06-12,6149.506612520084
2007-06-13,6205.537563673466
2007-06-14,6257.107484653717
2007-06-15,6319.747581139814
2007-06-18,6315.046699869648
2007-06-19,6325.388882194998
2007-06-20,6279.892192851883
2007-06-21,6271.061347240028
2007-06-22,6217.167597762995
2007-06-25,6205.724608714633
2007-06-26,6178.740948904526
2007-06-27,6182.756258043641
2007-06-28,6218.347494504491
2007-06-29,6236.752541174325
2007-07-02,6290.321597402038
2007-07-03,6320.625921824186
2007-07-04,6332.95410950385
2007-07-05,6303.749738017548
2007-07-06,6341.504988531429
2007-07-09,6354.353041354986
2007-07-10,6285.158092448414
2007-07-11,6296.424761235687
2007-07-12,6394.753979033327
2007-07-13,6426.766706330252
2007-07-16,6425.559641769757
2007-07-17,6416.117611373071
2007-07-18,6385.387695255715
2007-07-19,6419.697731589867
2007-07-20,6347.026365424114
2007-07-23,6375.849377756742
2007-07-24,6255.416854940838
2007-07-25,6230.599672287056
2007-07-26,6071.286407713842
2007-07-27,5979.9352976965465
2007-07-30,6002.993694507539
2007-07-31,6021.375581366509
2007-08-01,5996.561015734485
2007-08-02,6029.77677298797
2007-08-03,5911.277118964539
2007-08-06,5979.384041063797
2007-08-07,6044.455381750973
2007-08-08,6158.828976325326
2007-08-09,5979.504043228828
2007-08-10,5890.667662495482
2007-08-13,5929.514590621843
2007-08-14,5830.228355792194
2007-08-15,5759.716983387709
2007-08-16,5692.774622719917
2007-08-17,5867.170742883546
2007-08-20,5881.716676076496
2007-08-21,5886.533139741772
2007-08-22,5963.6098384141915
2007-08-23,5983.661579534837
2007-08-24,6029.637085487105
2007-08-27,6005.954674771413
2007-08-28,5871.4904939089265
2007-08-29,5948.343178312078
2007-08-30,5948.72789356978
2007-08-31,6016.132783518635
2007-09-03,6024.075694871279
2007-09-04,6074.323336878454
2007-09-05,6001.846634363949
2007-09-06,6026.3460289511495
2007-09-07,5931.7457655640665
2007-09-10,5908.0424774962285
2007-09-11,5998.757299256881
2007-09-12,6020.970808564225
2007-09-13,6077.586965012525
2007-09-14,6054.412787166823
2007-09-17,6001.408363753606
2007-09-18,6136.2574993539065
2007-09-19,6250.4274093027325
2007-09-20,6227.615339268214
2007-09-21,6250.942645503335
2007-09-24,6217.972014188519
2007-09-25,6190.93199386391
2007-09-26,6227.756230359546
2007-09-27,6276.012552150269
2007-09-28,6271.034987250688
2007-10-01,6346.618978311542
2007-10-02,6349.63195959129
2007-10-03,6341.166545469875
2007-10-04,6355.838151752638
2007-10-05,6413.31501257925
2007-10-08,6372.096933470883
2007-10-09,6420.844527039105
2007-10-10,6416.430301994162
2007-10-11,6435.259255281978
2007-10-12,6432.767910262999
2007-10-15,6391.8030096285875
2007-10-16,6323.861820091276
2007-10-17,6341.545453226662
2007-10-18,6322.90392709815
2007-10-19,6215.52610018433
2007-10-22,6169.804436280529
2007-10-23,6234.447989107609
2007-10-24,6211.451246080079
2007-10-25,6249.372830437101
2007-10-26,6344.257727656846
2007-10-29,6389.981971932294
2007-10-30,6354.814600468607
2007-10-31,6428.758071922679
2007-11-01,6262.60024340079
2007-11-02,6223.450739100393
2007-11-05,6178.541782431861
2007-11-06,6243.901087010169
2007-11-07,6135.861827580545
2007-11-08,6118.691643734934
2007-11-09,6034.186357939339
2007-11-12,5975.7180599100275
2007-11-13,6098.836200677917
2007-11-14,6112.986733591906
2007-11-15,6003.153274710748
2007-11-16,5983.666425181975
2007-11-19,5877.254988427302
2007-11-20,5927.21167277256
2007-11-21,5809.657766382928
2007-11-22,5823.950695629274
2007-11-23,5905.001158042706
2007-11-26,5818.609378017502
2007-11-27,5863.378650786145
2007-11-28,6005.0270297776515
2007-11-29,6018.025757155475
2007-11-30,6081.091657664401
2007-12-03,6050.188504402151
2007-12-04,5996.430253154197
2007-12-05,6073.726057875537
2007-12-06,6129.927345184167
2007-12-07,6151.556841354731
2007-12-10,6204.4477522432835
2007-12-11,6104.044891019184
2007-12-12,6119.926146433478
2007-12-13,6041.417644572883
2007-12-14,5972.006223280351
2007-12-17,5868.726074260857
2007-12-18,5891.313649165142
2007-12-19,5871.679464918529
2007-12-20,5872.8462298921995
2007-12-21,5965.208194740458
2007-12-24,6005.033978957003
2007-12-25,6005.033978957003
2007-12-26,6019.779401680261
2007-12-27,5991.880444456799
2007-12-28,6014.213111463558
2007-12-31,5984.064387914636
2008-01-01,5984.064387914636
2008-01-02,5929.060277443216
2008-01-03,5922.629912374781
2008-01-04,5827.793524161896
2008-01-07,5833.870968286288
2008-01-08,5781.293953112317
2008-01-09,5782.007717778181
2008-01-10,5797.57113802678
2008-01-11,5768.2176061308355
2008-01-14,5809.336384749298
2008-01-15,5663.6575201328305
2008-01-16,5605.084227773698
2008-01-17,5494.048405542296
2008-01-18,5414.306253250524
2008-01-21,5247.068016256933
2008-01-22,5287.545549358195
2008-01-23,5315.6542610281085
2008-01-24,5474.671543686016
2008-01-25,5429.814640461907
2008-01-28,5486.9972132944185
2008-01-29,5540.9948339199045
2008-01-30,5507.11577736733
2008-01-31,5554.474839638038
2008-02-01,5642.389890283502
2008-02-04,5612.608055613211
2008-02-05,5406.0649914735795
2008-02-06,5389.720043059738
2008-02-07,5355.42027946292
2008-02-08,5334.832670293895
2008-02-11,5305.16544166594
2008-02-12,5417.366803867352
2008-02-13,5445.927201492369
2008-02-14,5418.0638295329345
2008-02-15,5390.487856531571
2008-02-18,5424.846495889999
2008-02-19,5443.5528040744075
2008-02-20,5414.097555153427
2008-02-21,5411.754121916633
2008-02-22,5425.0441582853255
2008-02-25,5519.70665560534
2008-02-26,5587.63935974081
2008-02-27,5611.2528347633815
2008-02-28,5545.318212358831
2008-02-29,5418.83344126362
2008-03-03,5376.404045373032
2008-03-04,5330.002224678225
2008-03-05,5384.8605001660835
2008-03-06,5282.895474334109
2008-03-07,5230.990167630067
2008-03-10,5161.764081876645
2008-03-11,5321.401414658172
2008-03-12,5349.818555620295
2008-03-13,5331.1610759599425
2008-03-14,5239.209708406589
2008-03-17,5131.50055498267
2008-03-18,5349.826914132374
2008-03-19,5255.759013038913
2008-03-20,5300.440099242842
2008-03-21,5300.440099242842
2008-03-24,5336.9297082899675
2008-03-25,5453.836535028839
2008-03-26,5429.071945578309
2008-03-27,5435.257113284854
2008-03-28,5384.5381469492
2008-03-31,5404.4950577495
2008-04-01,5558.758324206057
2008-04-02,5605.15724907523
2008-04-03,5601.724180225824
2008-04-04,5616.50688237449
2008-04-07,5642.294231463352
2008-04-08,5603.370677701145
2008-04-09,5562.151914734184
2008-04-10,5559.423562578986
2008-04-11,5469.62892034427
2008-04-14,5430.713632156496
2008-04-15,5451.386616815622
2008-04-16,5584.571172054362
2008-04-17,5581.158638438576
2008-04-18,5653.66415848514
2008-04-21,5644.9861062866
2008-04-22,5620.792849642211
2008-04-23,5609.29863350728
2008-04-24,5613.738020730191
2008-04-25,5668.052678657668
2008-04-28,5682.272969357538
2008-04-29,5654.346483422758
2008-04-30,5662.356120377265
2008-05-01,5688.283248357974
2008-05-02,5754.579054636128
2008-05-05,5741.459287649193
2008-05-06,5755.769094808838
2008-05-07,5685.8537741432665
2008-05-08,5681.769409310434
2008-05-09,5632.893741009705
2008-05-12,5693.007540595677
2008-05-13,5675.754158723709
2008-05-14,5701.298258038996
2008-05-15,5740.7703007135315
2008-05-16,5771.789478108241
2008-05-19,5793.399990407228
2008-05-20,5741.02469328542
2008-05-21,5693.091943983538
2008-05-22,5702.521533542116
2008-05-23,5626.243794200478
2008-05-26,5618.854143730539
2008-05-27,5603.776220807997
2008-05-28,5614.348065205544
2008-05-29,5627.8759860048385
2008-05-30,5632.0049413741435
2008-06-02,5564.558901847135
2008-06-03,5541.392453247938
2008-06-04,5502.41973259584
2008-06-05,5575.469998891783
2008-06-06,5460.164595564765
2008-06-09,5434.177413034159
2008-06-10,5371.668514240587
2008-06-11,5298.409399005347
2008-06-12,5296.26324653434
2008-06-13,5340.678605606901
2008-06-16,5352.468722594446
2008-06-17,5348.856814197662
2008-06-18,5279.1091873301
2008-06-19,5253.925121725687
2008-06-20,5180.4512173540215
2008-06-23,5150.849755174217
2008-06-24,5154.612929206952
2008-06-25,5200.731766914557
2008-06-26,5087.966335983348
2008-06-27,5058.745942462434
2008-06-30,5077.401252098442
2008-07-01,5035.809952463765
2008-07-02,5001.698090641515
2008-07-03,5011.734934254267
2008-07-04,4982.709759014335
2008-07-07,4956.54074593786
2008-07-08,4985.279377629659
2008-07-09,4965.23077474279
2008-07-10,4947.730528807267
2008-07-11,4870.751033976494
2008-07-14,4835.090872725393
2008-07-15,4742.520401959685
2008-07-16,4823.399771550056
2008-07-17,4943.303392892546
2008-07-18,4997.330491380894
2008-07-21,5018.9361701502785
2008-07-22,5052.364716244458
2008-07-23,5115.726673075761
2008-07-24,5011.025586291561
2008-07-25,4986.773980193198
2008-07-28,4900.685445111727
2008-07-29,4949.472244203051
2008-07-30,5030.214408279704
2008-07-31,4993.639003485838
2008-08-01,4960.514521514642
2008-08-04,4924.844024525174
2008-08-05,5046.945725956316
2008-08-06,5065.40009183546
2008-08-07,4988.538523364864
2008-08-08,5026.281224925083
2008-08-11,5084.582386684378
2008-08-12,5017.349855569677
2008-08-13,4928.024680149633
2008-08-14,4957.949407832162
2008-08-15,4950.584634760731
2008-08-18,4905.449456015918
2008-08-19,4808.325463741365
2008-08-20,4843.20938786608
2008-08-21,4851.620062958969
2008-08-22,4915.392194783538
2008-08-25,4847.856994536361
2008-08-26,4841.249674111267
2008-08-27,4880.208978741088
2008-08-28,4971.839081342063
2008-08-29,4953.609680262831
2008-09-01,4926.154403008479
2008-09-02,4937.102666053427
2008-09-03,4920.214804095769
2008-09-04,4771.409390295506
2008-09-05,4730.491253863735
2008-09-08,4881.689424278056
2008-09-09,4756.228834839518
2008-09-10,4741.852395585079
2008-09-11,4729.255781007981
2008-09-12,4795.5538116236785
2008-09-15,4558.542826081117
2008-09-16,4542.669797586024
2008-09-17,4373.716307840655
2008-09-18,4510.17114242558
2008-09-19,4854.709072451715
2008-09-22,4735.11799977378
2008-09-23,4667.189813017273
2008-09-24,4646.982466804324
2008-09-25,4750.936438355574
2008-09-26,4719.640861699377
2008-09-29,4341.359261956896
2008-09-30,4458.942127287234
2008-10-01,4490.843957596388
2008-10-02,4356.489359144972
2008-10-03,4369.960239358523
2008-10-06,4091.6873439728734
2008-10-07,3943.122001641269
2008-10-08,3798.0951790406593
2008-10-09,3567.845943855446
2008-10-10,3395.281638918465
2008-10-13,3752.5396808007954
2008-10-14,3863.2953319866583
2008-10-15,3561.111985609908
2008-10-16,3539.2207772948777
2008-10-17,3579.17620112292
2008-10-20,3742.472180725204
2008-10-21,3659.856869367042
2008-10-22,3415.4944686674094
2008-10-23,3449.9151045250696
2008-10-24,3278.9504849919254
2008-10-27,3134.741404746433
2008-10-28,3357.241474259863
2008-10-29,3484.8681108652854
2008-10-30,3557.0906721876972
2008-10-31,3600.9948020297907
2008-11-03,3626.724955757511
2008-11-04,3816.0866930218162
2008-11-05,3680.276497209097
2008-11-06,3456.4058107355204
2008-11-07,3536.9184621328695
2008-11-10,3514.3155461380593
2008-11-11,3382.265812697997
2008-11-12,3226.691039367946
2008-11-13,3356.207210712102
2008-11-14,3302.065762528283
2008-11-17,3211.1040447601426
2008-11-18,3236.4280344238414
2008-11-19,3051.6156523945524
2008-11-20,2848.2016430809913
2008-11-21,2933.3730978854014
2008-11-24,3188.530138948355
2008-11-25,3251.685102631575
2008-11-26,3317.2749622210017
2008-11-27,3348.6229932434157
2008-11-28,3384.2913120102667
2008-12-01,3092.564434916842
2008-12-02,3209.0495471757463
2008-12-03,3265.352157042813
2008-12-04,3201.4090219839263
2008-12-05,3220.950640659731
2008-12-08,3431.8163401407132
2008-12-09,3383.4740978790223
2008-12-10,3423.19839678129
2008-12-11,3371.651692255292
2008-12-12,3358.49687316872
2008-12-15,3345.648037401797
2008-12-16,3475.1357281880987
2008-12-17,3493.024454494638
2008-12-18,3448.939375222938
2008-12-19,3398.528430231364
2008-12-22,3332.2576373554753
2008-12-23,3312.777592783738
2008-12-24,3326.495838922385
2008-12-25,3326.495838922385
2008-12-26,3342.290771706988
2008-12-29,3370.8287457423653
2008-12-30,3437.4937073700744
2008-12-31,3461.5535804893843
2009-01-01,3461.5535804893843
2009-01-02,3574.8353986455772
2009-01-05,3555.998873526655
2009-01-06,3579.8222585572366
2009-01-07,3512.5019623384064
2009-01-08,3513.3499202372404
2009-01-09,3444.4077294134718
2009-01-12,3351.086310641629
2009-01-13,3315.1541614348544
2009-01-14,3181.48550718285
2009-01-15,3138.718013891728
2009-01-16,3174.164180285479
2009-01-19,3135.464657704584
2009-01-20,2964.0370251623926
2009-01-21,3039.0943901261144
2009-01-22,2999.0327507862617
2009-01-23,2988.3772034096264
2009-01-26,3067.1640306608524
2009-01-27,3096.378999094266
2009-01-28,3228.7336667428526
2009-01-29,3114.61066314731
2009-01-30,3040.7035879579707
2009-02-02,3004.7275427230215
2009-02-03,3056.834385183764
2009-02-04,3064.6575301149974
2009-02-05,3080.249828187602
2009-02-06,3167.8662782221872
2009-02-09,3208.310874821784
2009-02-10,3056.933348733897
2009-02-11,3052.2910423422286
2009-02-12,3023.05601212866
2009-02-13,3014.9817522402477
2009-02-16,2983.218839618729
2009-02-17,2827.767414634382
2009-02-18,2809.485348931127
2009-02-19,2802.2495193483214
2009-02-20,2721.2377028821293
2009-02-23,2663.9023012499088
2009-02-24,2733.67904597973
2009-02-25,2716.329798086181
2009-02-26,2744.9419207857018
2009-02-27,2659.530174824749
2009-03-02,2507.2455247264447
2009-03-03,2470.6305982534436
2009-03-04,2538.2999163041827
2009-03-05,2415.71384731193
2009-03-06,2411.975209605234
2009-03-09,2389.18317205963
2009-03-10,2562.4732633773388
2009-03-11,2570.9788964648496
2009-03-12,2659.485766255353
2009-03-13,2694.656225904012
2009-03-16,2735.4532442162713
2009-03-17,2787.917283798363
2009-03-18,2848.2624719469145
2009-03-19,2885.7655951359193
2009-03-20,2826.2978100857244
2009-03-23,3008.430941994759
2009-03-24,2961.617002987731
2009-03-25,2990.253720029559
2009-03-26,3035.065747668227
2009-03-27,2966.6286551595254
2009-03-30,2821.8212963408564
2009-03-31,2897.7491081217095
2009-04-01,2953.9007986059064
2009-04-02,3096.8880908525944
2009-04-03,3116.409048368529
2009-04-06,3092.6415815903656
2009-04-07,3019.535495847204
2009-04-08,3033.605497384461
2009-04-09,3161.505783584178
2009-04-10,3161.5730808247054
2009-04-13,3185.6250773524444
2009-04-14,3161.0191715955084
2009-04-15,3182.6306869693867
2009-04-16,3232.9020476267715
2009-04-17,3260.557242918185
2009-04-20,3090.110558193292
2009-04-21,3136.487132744445
2009-04-22,3142.5874792063305
2009-04-23,3169.678166321649
2009-04-24,3249.839869145244
2009-04-27,3212.051010537511
2009-04-28,3176.542935251964
2009-04-29,3272.2195860583374
2009-04-30,3299.0729345760697
2009-05-01,3312.9624318545784
2009-05-04,3438.798208158092
2009-05-05,3444.712055441485
2009-05-06,3520.266156884264
2009-05-07,3493.355485700188
2009-05-08,3601.7239389382803
2009-05-11,3528.5135576071725
2009-05-12,3515.165962519368
2009-05-13,3398.9985706546613
2009-05-14,3422.4148150722353
2009-05-15,3401.19036538868
2009-05-18,3494.403611229724
2009-05-19,3534.2321612966293
2009-05-20,3542.8395786975775
2009-05-21,3472.6491699306885
2009-05-22,3494.1496828770687
2009-05-25,3496.7805391832467
2009-05-26,3564.3885636002096
2009-05-27,3529.9854499895
2009-05-28,3551.7492335768293
2009-05-29,3610.3042816671555
2009-06-01,3714.4582531783044
2009-06-02,3729.354460816568
2009-06-03,3647.4981846786795
2009-06-04,3676.9171706015354
2009-06-05,3660.16568717643
2009-06-08,3629.487884215941
2009-06-09,3656.860033532455
2009-06-10,3671.5419705817203
2009-06-11,3715.4206675293663
2009-06-12,3703.9064916692137
2009-06-15,3590.2870767625836
2009-06-16,3560.6576060143093
2009-06-17,3508.31702060257
2009-06-18,3553.042509652633
2009-06-19,3574.6353065883523
2009-06-22,3454.0927514602795
2009-06-23,3455.6554255807196
2009-06-24,3508.5890409625817
2009-06-25,3528.784340716701
2009-06-26,3546.485730201583
2009-06-29,3593.4126878496213
2009-06-30,3559.405078716871
2009-07-01,3600.2769663011068
2009-07-02,3483.0846111315836
2009-07-03,3484.4994366509072
2009-07-06,3457.444288672489
2009-07-07,3413.6940463606243
2009-07-08,3370.7617278068133
2009-07-09,3395.8304797744318
2009-07-10,3367.2439373841457
2009-07-13,3449.534611443905
2009-07-14,3492.885190018316
2009-07-15,3617.5909409413725
2009-07-16,3644.0035876298175
2009-07-17,3641.1111706496617
2009-07-20,3702.8719745226495
2009-07-21,3723.194206455737
2009-07-22,3722.0252754420667
2009-07-23,3817.2969187235904
2009-07-24,3830.6248448584306
