Date,WORLD VALUE
2006-02-03,4872.860611741003
2006-02-06,4886.435604480766
2006-02-07,4860.790938051419
2006-02-08,4861.690451263607
2006-02-09,4887.827328042724
2006-02-10,4880.704123666201
2006-02-13,4874.450934159408
2006-02-14,4900.286852357421
2006-02-15,4908.1497674017855
2006-02-16,4935.6832661685585
2006-02-17,4939.849947099162
2006-02-20,4943.672551606531
2006-02-21,4944.978266855603
2006-02-22,4976.158873945468
2006-02-23,4986.4722239722505
2006-02-24,4991.1325606947985
2006-02-27,5008.690008904784
2006-02-28,4975.250723489738
2006-03-01,4996.355945787444
2006-03-02,4983.084156388135
2006-03-03,4974.500843478114
2006-03-06,4967.067497160966
2006-03-07,4934.476649626102
2006-03-08,4925.754645968286
2006-03-09,4936.669044833047
2006-03-10,4957.194023878501
2006-03-13,4990.147854170772
2006-03-14,5039.790649871475
2006-03-15,5058.833829006239
2006-03-16,5083.810587318839
2006-03-17,5097.816898544682
2006-03-20,5101.314611620935
2006-03-21,5073.194712131666
2006-03-22,5096.5430648898055
2006-03-23,5066.446253531924
2006-03-24,5084.495979445713
2006-03-27,5077.084003391846
2006-03-28,5056.207553565308
2006-03-29,5064.688198161408
2006-03-30,5100.208678514769
2006-03-31,5070.311614681082
2006-04-03,5100.518363278626
2006-04-04,5131.671560772896
2006-04-05,5152.763617294426
2006-04-06,5156.2539433557795
2006-04-07,5106.945045361416
2006-04-10,5111.921637017659
2006-04-11,5075.364761011349
2006-04-12,5062.831438231402
2006-04-13,5063.618732562973
2006-04-14,5063.784757175275
2006-04-17,5086.038322906465
2006-04-18,5142.658063140178
2006-04-19,5178.964822442419
2006-04-20,5188.01820086
2006-04-21,5220.880467711914
2006-04-24,5205.504094762615
2006-04-25,5201.910899446664
2006-04-26,5225.162261369867
2006-04-27,5250.167258084481
2006-04-28,5261.055806827825
2006-05-01,5265.71690779735
2006-05-02,5310.004845685732
2006-05-03,5283.769165399984
2006-05-04,5307.0196796217915
2006-05-05,5372.977565635351
2006-05-08,5382.084274010849
2006-05-09,5398.3932189644875
2006-05-10,5389.651484993886
2006-05-11,5346.821774320043
2006-05-12,5273.875045776627
2006-05-15,5245.483510470673
2006-05-16,5240.192172050878
2006-05-17,5136.472602870171
2006-05-18,5095.012937083058
2006-05-19,5087.634686272377
2006-05-22,5041.986655252627
2006-05-23,5066.837947631583
2006-05-24,5035.53783266465
2006-05-25,5084.61054280481
2006-05-26,5134.719620897043
2006-05-29,5141.454220222779
2006-05-30,5087.663845362603
2006-05-31,5104.066251900273
2006-06-01,5142.856386347921
2006-06-02,5187.685890599189
2006-06-05,5128.583494216564
2006-06-06,5056.91436339715
2006-06-07,5037.951736751877
2006-06-08,4958.883620338136
2006-06-09,4990.208361478887
2006-06-12,4944.522591711547
2006-06-13,4841.875178259887
2006-06-14,4859.672279215096
2006-06-15,4948.78089530777
2006-06-16,4951.19358058994
2006-06-19,4920.929942451201
2006-06-20,4930.0315264572855
2006-06-21,4957.449432381345
2006-06-22,4958.382542523338
2006-06-23,4941.980856886385
2006-06-26,4960.9493486666115
2006-06-27,4938.957806516148
2006-06-28,4939.893108085929
2006-06-29,5031.17313369377
2006-06-30,5109.246931457667
2006-07-03,5141.386970513095
2006-07-04,5153.099538348476
2006-07-05,5099.54754923126
2006-07-06,5130.355432186551
2006-07-07,5134.801812751655
2006-07-10,5143.969787712496
2006-07-11,5133.731867271668
2006-07-12,5088.23532160847
2006-07-13,5029.711483936597
2006-07-14,4974.671162642321
2006-07-17,4944.986774513061
2006-07-18,4931.697209544605
2006-07-19,5026.804071408782
2006-07-20,5047.256775235544
2006-07-21,5023.8191439488555
2006-07-24,5084.1412537843125
2006-07-25,5112.932479669589
2006-07-26,5120.863284413606
2006-07-27,5165.967197504271
2006-07-28,5221.925954331615
2006-07-31,5212.4772599122
2006-08-01,5186.615524601627
2006-08-02,5230.081366940301
2006-08-03,5220.975877294757
2006-08-04,5261.32473795609
2006-08-07,5221.247285781387
2006-08-08,5225.445083078222
2006-08-09,5235.088243577636
2006-08-10,5212.420728371328
2006-08-11,5200.945454976165
2006-08-14,5218.499536138765
2006-08-15,5273.805681969756
2006-08-16,5314.7191641511035
2006-08-17,5325.074827435401
2006-08-18,5327.958402473902
2006-08-21,5327.523024640443
2006-08-22,5328.459034041504
2006-08-23,5312.586557698566
2006-08-24,5317.296385733908
2006-08-25,5300.376491428449
2006-08-28,5323.8704179840615
2006-08-29,5331.879484667929
2006-08-30,5345.72653864831
2006-08-31,5344.824124001139
2006-09-01,5367.169709682512
2006-09-04,5398.858973697271
2006-09-05,5387.300653503029
2006-09-06,5341.811367802877
2006-09-07,5293.606974409404
2006-09-08,5300.5596484832295
2006-09-11,5275.483628926891
2006-09-12,5317.473556777725
2006-09-13,5336.373592894048
2006-09-14,5352.901684743684
2006-09-15,5347.738155370325
2006-09-18,5354.792744473201
2006-09-19,5347.473451218111
2006-09-20,5366.086905191651
2006-09-21,5371.71456873309
2006-09-22,5354.469300933128
2006-09-25,5367.946716852141
2006-09-26,5397.524985262289
2006-09-27,5429.172634147843
2006-09-28,5433.049883409321
2006-09-29,5424.322913852993
2006-10-02,5442.535744151156
2006-10-03,5438.65346228086
2006-10-04,5471.027949025926
2006-10-05,5502.826815318192
2006-10-06,5479.787634093969
2006-10-09,5483.197362785601
2006-10-10,5493.348902456331
2006-10-11,5488.5110144653645
2006-10-12,5523.737051665688
2006-10-13,5533.770298037978
2006-10-16,5555.487873466527
2006-10-17,5527.886954379279
2006-10-18,5547.301038863835
2006-10-19,5558.70851653294
2006-10-20,5574.176461205246
2006-10-23,5590.321188568943
2006-10-24,5591.571557357291
2006-10-25,5615.480522592961
2006-10-26,5648.306030251925
2006-10-27,5637.934788967792
2006-10-30,5620.630584745203
2006-10-31,5628.987522232839
2006-11-01,5621.157312907758
2006-11-02,5610.205428156856
2006-11-03,5599.111598424577
2006-11-06,5649.450786548303
2006-11-07,5682.759315911151
2006-11-08,5682.688081625369
2006-11-09,5665.158060267291
2006-11-10,5680.281324010172
2006-11-13,5677.0484450185395
2006-11-14,5695.7463916005
2006-11-15,5705.417354531804
2006-11-16,5711.930133366652
2006-11-17,5710.615485527158
2006-11-20,5692.349562318219
2006-11-21,5704.1940247136245
2006-11-22,5733.681303690238
2006-11-23,5735.263309916637
2006-11-24,5727.963596640448
2006-11-27,5676.143378771457
2006-11-28,5677.901450203148
2006-11-29,5743.79129758384
2006-11-30,5762.91774320328
2006-12-01,5755.732960643875
2006-12-04,5781.272082734817
2006-12-05,5804.789605368072
2006-12-06,5813.916018092637
2006-12-07,5813.912839300709
2006-12-08,5816.555410607628
2006-12-11,5823.665451928209
2006-12-12,5842.152183706322
2006-12-13,5856.418850899581
2006-12-14,5890.796206969968
2006-12-15,5894.843399252897
2006-12-18,5884.860835509826
2006-12-19,5890.241724785864
2006-12-20,5910.070122029865
2006-12-21,5899.066868868643
2006-12-22,5876.812599443891
2006-12-25,5874.062642803426
2006-12-26,5887.276259784729
2006-12-27,5937.158271164579
2006-12-28,5938.859297651308
2006-12-29,5921.94251402594
2007-01-01,5921.94251402594
2007-01-02,5964.9987963429685
2007-01-03,5946.2879264983285
2007-01-04,5921.807014153646
2007-01-05,5858.6373901458555
2007-01-08,5862.337954386025
2007-01-09,5863.252826781786
2007-01-10,5822.4904191235155
2007-01-11,5853.403879467059
2007-01-12,5897.946194651872
2007-01-15,5920.81279478084
2007-01-16,5907.434869736565
2007-01-17,5908.394068289653
2007-01-18,5909.428922877358
2007-01-19,5935.4825482407505
2007-01-22,5926.754132348697
2007-01-23,5954.397745338846
2007-01-24,5990.577455631336
2007-01-25,5946.395253598596
2007-01-26,5917.880608396121
2007-01-29,5924.741463821854
2007-01-30,5958.325602541976
2007-01-31,5968.495657363648
2007-02-01,6028.304387945135
2007-02-02,6034.242930484202
2007-02-05,6024.935369450056
2007-02-06,6051.536350327936
2007-02-07,6066.530672096861
2007-02-08,6042.365582278803
2007-02-09,6034.461012694758
2007-02-12,6007.932465825527
2007-02-13,6056.546135260935
2007-02-14,6112.855737500399
2007-02-15,6125.740582073217
2007-02-16,6117.329215135241
2007-02-19,6127.012611458802
2007-02-20,6132.0775569666785
2007-02-21,6104.355481823507
2007-02-22,6107.528554626155
2007-02-23,6118.856074021834
2007-02-26,6141.929867850388
2007-02-27,6002.284763484828
2007-02-28,5943.872173673965
2007-03-01,5910.894960995779
2007-03-02,5866.039303962692
2007-03-05,5778.391880263946
2007-03-06,5858.919832489184
2007-03-07,5870.889777150911
2007-03-08,5926.961153515923
2007-03-09,5933.542240708009
2007-03-12,5949.335860762574
2007-03-13,5863.896643989524
2007-03-14,5804.6002437104735
2007-03-15,5863.690384211418
2007-03-16,5848.946219084434
2007-03-19,5917.924630707906
2007-03-20,5962.42901216508
2007-03-21,6022.235322742319
2007-03-22,6078.729788299996
2007-03-23,6093.0481586933065
2007-03-26,6084.194791130775
2007-03-27,6064.891983995246
2007-03-28,6034.856886820508
2007-03-29,6061.169961043995
2007-03-30,6047.166943804413
2007-04-02,6063.748103358672
2007-04-03,6114.856278786701
2007-04-04,6129.063210587747
2007-04-05,6145.428710904606
2007-04-06,6143.2542744797565
2007-04-09,6137.663201247405
2007-04-10,6174.810809466729
2007-04-11,6157.232110346981
2007-04-12,6174.547550092628
2007-04-13,6191.99448174507
2007-04-16,6267.646209188754
2007-04-17,6277.415413937992
2007-04-18,6294.269053311856
2007-04-19,6266.6629481129
2007-04-20,6324.994894511233
2007-04-23,6307.590493284826
2007-04-24,6293.21431229444
2007-04-25,6344.912653856762
2007-04-26,6337.396297359074
2007-04-27,6332.268064494145
2007-04-30,6314.91027346479
2007-05-01,6309.166429357018
2007-05-02,6344.874905959077
2007-05-03,6367.380064289865
2007-05-04,6394.685385402951
2007-05-07,6429.42960752298
2007-05-08,6389.99355460138
2007-05-09,6414.83010511683
2007-05-10,6343.798984165492
2007-05-11,6386.981836409485
2007-05-14,6389.408461907105
2007-05-15,6404.452513315371
2007-05-16,6417.009590531906
2007-05-17,6406.97694444712
2007-05-18,6444.230208822712
2007-05-21,6452.372167763376
2007-05-22,6454.043881601174
2007-05-23,6476.111712152585
2007-05-24,6414.871040812399
2007-05-25,6422.814371215332
2007-05-28,6431.275480227117
2007-05-29,6447.898064023714
2007-05-30,6458.080401672643
2007-05-31,6485.0732444337555
2007-06-01,6521.214777251129
2007-06-04,6537.109572354074
2007-06-05,6514.027490476856
2007-06-06,6454.879865159084
2007-06-07,6365.741296160241
2007-06-08,6369.915524596301
2007-06-11,6392.1928182591655
2007-06-12,6333.338840117632
2007-06-13,6378.364717368722
2007-06-14,6426.596436655358
2007-06-15,6487.844462448125
2007-06-18,6487.218345911611
2007-06-19,6494.559739273857
2007-06-20,6453.237435251076
2007-06-21,6446.510153599319
2007-06-22,6390.409506150911
2007-06-25,6377.311216356548
2007-06-26,6356.523233536149
2007-06-27,6353.44394131252
2007-06-28,6387.825387348078
2007-06-29,6411.677126237807
2007-07-02,6469.593092947422
2007-07-03,6498.980115634072
2007-07-04,6507.506778781345
2007-07-05,6481.139643735848
2007-07-06,6510.597185807921
2007-07-09,6527.236111587684
2007-07-10,6468.799621741495
2007-07-11,6471.9035640559
2007-07-12,6558.393342938193
2007-07-13,6597.183628107322
2007-07-16,6596.989157364679
2007-07-17,6586.15077814423
2007-07-18,6552.284084033542
2007-07-19,6585.536397960992
2007-07-20,6526.0153524908055
2007-07-23,6543.996920091243
2007-07-24,6439.25984699938
2007-07-25,6413.932399123239
2007-07-26,6264.104518565439
2007-07-27,6168.904602768279
2007-07-30,6192.397605198727
2007-07-31,6205.814910262638
2007-08-01,6174.210539195646
2007-08-02,6202.461858338532
2007-08-03,6097.822294188309
2007-08-06,6162.451558960952
2007-08-07,6216.511562883413
2007-08-08,6316.1552573060935
2007-08-09,6159.988568345049
2007-08-10,6062.330099258365
2007-08-13,6096.745682899916
2007-08-14,6010.719756630983
2007-08-15,5932.879187090036
2007-08-16,5877.73447569281
2007-08-17,6005.625883566313
2007-08-20,6030.825876721344
2007-08-21,6048.634536571576
2007-08-22,6113.174034514405
2007-08-23,6143.120245821964
2007-08-24,6183.709147074838
2007-08-27,6162.29804239054
2007-08-28,6043.231577416431
2007-08-29,6103.376046542183
2007-08-30,6103.3943548824145
2007-08-31,6180.995869022406
2007-09-03,6188.268661493026
2007-09-04,6229.583072500673
2007-09-05,6157.478197613757
2007-09-06,6180.27563855222
2007-09-07,6099.379004388462
2007-09-10,6067.337252862627
2007-09-11,6148.448840703583
2007-09-12,6167.874439774328
2007-09-13,6214.203827911521
2007-09-14,6202.451702789676
2007-09-17,6153.840841375469
2007-09-18,6261.306169626237
2007-09-19,6385.270475082153
2007-09-20,6375.56298118442
2007-09-21,6386.391233188951
2007-09-24,6358.381666328859
2007-09-25,6347.053644781028
2007-09-26,6373.135668458546
2007-09-27,6429.78156776137
2007-09-28,6430.683334066091
2007-10-01,6499.5524502853905
2007-10-02,6508.164736794846
2007-10-03,6503.927471988866
2007-10-04,6514.223786491421
2007-10-05,6567.07387568547
2007-10-08,6524.177518955707
2007-10-09,6571.192549379612
2007-10-10,6564.377367284068
2007-10-11,6586.105109271697
2007-10-12,6580.433007108703
2007-10-15,6539.130521545314
2007-10-16,6469.59320040311
2007-10-17,6475.560454264652
2007-10-18,6469.935291887364
2007-10-19,6364.833149577015
2007-10-22,6317.429113879837
2007-10-23,6375.874799266885
2007-10-24,6353.898908624872
2007-10-25,6380.770342576652
2007-10-26,6480.850643378889
2007-10-29,6534.941071894939
2007-10-30,6500.294220910764
2007-10-31,6569.989401584219
2007-11-01,6427.089260523005
2007-11-02,6376.737963615633
2007-11-05,6327.345175730038
2007-11-06,6387.6846983814485
2007-11-07,6290.166317962935
2007-11-08,6260.983324882427
2007-11-09,6184.911128052287
2007-11-12,6122.867341119655
2007-11-13,6229.66606659724
2007-11-14,6252.587680315298
2007-11-15,6155.516606321406
2007-11-16,6128.676213656423
2007-11-19,6026.726523740391
2007-11-20,6077.182359640329
2007-11-21,5966.061283215047
2007-11-22,5977.486488639566
2007-11-23,6055.047847948698
2007-11-26,5987.032968431818
2007-11-27,6030.361943267817
2007-11-28,6150.5329069593245
2007-11-29,6180.440478393033
2007-11-30,6239.248864991553
2007-12-03,6213.418600136086
2007-12-04,6163.099167155101
2007-12-05,6231.993121008276
2007-12-06,6293.105834805916
2007-12-07,6315.137602129105
2007-12-10,6363.026924674663
2007-12-11,6274.595235497845
2007-12-12,6281.018282703616
2007-12-13,6191.259587912552
2007-12-14,6112.779396294913
2007-12-17,6007.632921735284
2007-12-18,6028.745246845427
2007-12-19,6004.704887629359
2007-12-20,6009.857025062494
2007-12-21,6092.829629904035
2007-12-24,6127.028959346824
2007-12-25,6137.121671569142
2007-12-26,6156.701593444373
2007-12-27,6126.768742123199
2007-12-28,6143.55060739507
2007-12-31,6123.387359422636
2008-01-01,6123.387359422636
2008-01-02,6083.7059705224765
2008-01-03,6079.155196509624
2008-01-04,5972.618801196029
2008-01-07,5969.065038360006
2008-01-08,5920.1922546969
2008-01-09,5931.612265296913
2008-01-10,5935.569931014841
2008-01-11,5903.09301452509
2008-01-14,5946.490736393499
2008-01-15,5809.620352862257
2008-01-16,5738.100661278181
2008-01-17,5644.864960549543
2008-01-18,5572.780450278801
2008-01-21,5404.427713366044
2008-01-22,5403.860701942722
2008-01-23,5449.646814662809
2008-01-24,5605.272331594981
2008-01-25,5589.013593366679
2008-01-28,5624.394168048164
2008-01-29,5688.417802554471
2008-01-30,5651.549728423914
2008-01-31,5712.128931743871
2008-02-01,5788.280719950166
2008-02-04,5771.333760595075
2008-02-05,5576.903480452373
2008-02-06,5539.956225144728
2008-02-07,5513.026888481685
2008-02-08,5483.494188729782
2008-02-11,5459.917752054632
2008-02-12,5560.671267697739
2008-02-13,5580.65901982066
2008-02-14,5573.566224734332
2008-02-15,5553.625367156812
2008-02-18,5579.615043457054
2008-02-19,5607.508204665516
2008-02-20,5559.126120586297
2008-02-21,5571.279578748766
2008-02-22,5580.130259882475
2008-02-25,5673.935298504233
2008-02-26,5735.018459928086
2008-02-27,5770.742687911584
2008-02-28,5707.82969160255
2008-02-29,5588.789443057513
2008-03-03,5531.467874808416
2008-03-04,5488.922212503406
2008-03-05,5531.887263530055
2008-03-06,5452.055941704602
2008-03-07,5387.36722058503
2008-03-10,5322.774206689618
2008-03-11,5466.921617933891
2008-03-12,5506.52922785568
2008-03-13,5481.366579086953
2008-03-14,5387.768341133691
2008-03-17,5284.943066749061
2008-03-18,5484.920377871032
2008-03-19,5406.567232137853
2008-03-20,5450.939721090889
2008-03-21,5463.49850822392
2008-03-24,5488.373758862151
2008-03-25,5607.480418685236
2008-03-26,5592.653986861439
2008-03-27,5587.347779172558
2008-03-28,5548.69028002066
2008-03-31,5551.937145046501
2008-04-01,5688.607008502698
2008-04-02,5750.592868460553
2008-04-03,5758.229655118691
2008-04-04,5770.330736522119
2008-04-07,5794.2586530891385
2008-04-08,5749.370457515876
2008-04-09,5704.304958385459
2008-04-10,5702.874942167754
2008-04-11,5632.538337123791
2008-04-14,5583.81709699268
2008-04-15,5606.049683150052
2008-04-16,5734.926050512963
2008-04-17,5735.416287883377
2008-04-18,5794.567567650033
2008-04-21,5806.238419627402
2008-04-22,5774.951440043381
2008-04-23,5762.168224441246
2008-04-24,5760.630653336683
2008-04-25,5825.260261995862
2008-04-28,5848.956436977209
2008-04-29,5829.941834260763
2008-04-30,5827.2979432157545
2008-05-01,5846.555347985544
2008-05-02,5912.648378390258
2008-05-05,5901.391593439
2008-05-06,5918.932084616294
2008-05-07,5860.319291971883
2008-05-08,5856.69923808055
2008-05-09,5799.864604355225
2008-05-12,5850.359691227279
2008-05-13,5837.060607799223
2008-05-14,5859.977270923612
2008-05-15,5907.779249210184
2008-05-16,5944.388539013075
2008-05-19,5965.312268231741
2008-05-20,5916.975486554662
2008-05-21,5861.001894034193
2008-05-22,5870.303663862965
2008-05-23,5801.644463614706
2008-05-26,5778.367607669299
2008-05-27,5773.150931974698
2008-05-28,5769.359566397127
2008-05-29,5792.188861998228
2008-05-30,5809.866533870624
2008-06-02,5759.920259422138
2008-06-03,5726.821477178277
2008-06-04,5703.159306311816
2008-06-05,5763.459799844667
2008-06-06,5663.142838399058
2008-06-09,5620.691262194024
2008-06-10,5551.653745437257
2008-06-11,5489.686633360405
2008-06-12,5468.334067741025
2008-06-13,5513.5648264666
2008-06-16,5535.24977911436
2008-06-17,5532.772101407714
2008-06-18,5472.943240033889
2008-06-19,5433.079915349192
2008-06-20,5361.050152684828
2008-06-23,5326.112209129045
2008-06-24,5330.452103399568
2008-06-25,5369.570270546731
2008-06-26,5268.902918297239
2008-06-27,5238.196702342611
2008-06-30,5257.137774669837
2008-07-01,5220.6050716323725
2008-07-02,5180.763530165809
2008-07-03,5184.578828640503
2008-07-04,5157.535054346417
2008-07-07,5135.595983067109
2008-07-08,5153.216945579299
2008-07-09,5136.76950427966
2008-07-10,5123.455881479832
2008-07-11,5053.177843002102
2008-07-14,5013.192657243236
2008-07-15,4925.819040041102
2008-07-16,4997.386927786388
2008-07-17,5109.1649166114385
2008-07-18,5150.225597904238
2008-07-21,5169.656426089071
2008-07-22,5216.562082888367
2008-07-23,5275.874092282374
2008-07-24,5194.32140935528
2008-07-25,5157.482649711628
2008-07-28,5079.78747674959
2008-07-29,5112.71180152661
2008-07-30,5196.622320953077
2008-07-31,5164.841626528648
2008-08-01,5125.244584994641
2008-08-04,5080.354324519015
2008-08-05,5193.214466502833
2008-08-06,5217.567228759084
2008-08-07,5137.517882488515
2008-08-08,5171.036347234956
2008-08-11,5235.45144224941
2008-08-12,5172.149614771799
2008-08-13,5086.289602266764
2008-08-14,5106.179761304793
2008-08-15,5099.2724103218325
2008-08-18,5064.634685979912
2008-08-19,4964.845017927662
2008-08-20,4992.841359894735
2008-08-21,5004.884141362277
2008-08-22,5052.562234658881
2008-08-25,5001.497111266127
2008-08-26,4990.778204653312
2008-08-27,5024.781635431903
2008-08-28,5110.809721793244
2008-08-29,5112.738943152175
2008-09-01,5078.27531789235
2008-09-02,5078.169146800683
2008-09-03,5070.474000474845
2008-09-04,4928.5897740569735
2008-09-05,4886.038336010051
2008-09-08,5036.250987311703
2008-09-09,4913.2322159648775
2008-09-10,4901.41424961707
2008-09-11,4882.499461938033
2008-09-12,4944.25146320327
2008-09-15,4729.751887259065
2008-09-16,4695.541062284027
2008-09-17,4540.672144184193
2008-09-18,4653.921382452625
2008-09-19,4985.055525544965
2008-09-22,4884.768586601442
2008-09-23,4826.92806295171
2008-09-24,4807.019158347564
2008-09-25,4899.607146179124
2008-09-26,4872.458209729022
2008-09-29,4516.6836077251
2008-09-30,4601.2340459037905
2008-10-01,4640.993515065601
2008-10-02,4508.7237957435245
2008-10-03,4504.142834277213
2008-10-06,4247.188684212272
2008-10-07,4091.684551144035
2008-10-08,3934.340392788616
2008-10-09,3718.800240287966
2008-10-10,3529.6298895774853
2008-10-13,3856.6407349923643
2008-10-14,4005.280600618677
2008-10-15,3729.591134647829
2008-10-16,3671.721035441394
2008-10-17,3721.562216840563
2008-10-20,3887.551857039036
2008-10-21,3829.2132372947713
2008-10-22,3580.2547734418076
2008-10-23,3611.8396652975666
2008-10-24,3443.2475496710517
2008-10-27,3278.5972245198473
2008-10-28,3495.3164386577773
2008-10-29,3631.3050264140325
2008-10-30,3733.6744312884794
2008-10-31,3748.2914048530565
2008-11-03,3769.5080819808586
2008-11-04,3963.4367595362646
2008-11-05,3864.6902813475344
2008-11-06,3633.0062990330125
2008-11-07,3690.888717368843
2008-11-10,3686.867050484411
2008-11-11,3556.268885680902
2008-11-12,3413.390854886302
2008-11-13,3513.797301764152
2008-11-14,3465.791107353699
2008-11-17,3384.8778429179074
2008-11-18,3397.861571781987
2008-11-19,3226.8529360199263
2008-11-20,3025.4091900339877
2008-11-21,3113.4927274240313
2008-11-24,3343.8107113761225
2008-11-25,3420.3596119079125
2008-11-26,3476.008647467335
2008-11-27,3508.960573479491
2008-11-28,3549.0760186584034
2008-12-01,3279.3243760954565
2008-12-02,3367.0423845579744
2008-12-03,3423.6009411653104
2008-12-04,3359.6601653575417
2008-12-05,3377.5564188454805
2008-12-08,3583.089797415388
2008-12-09,3546.0068973622465
2008-12-10,3594.0360632508095
2008-12-11,3561.12924113456
2008-12-12,3528.4220333815583
2008-12-15,3539.45654451511
2008-12-16,3651.874237080519
2008-12-17,3682.3303858768936
2008-12-18,3634.331321826895
2008-12-19,3583.748200712897
2008-12-22,3525.103505863938
2008-12-23,3506.0992487843346
2008-12-24,3505.2778074430985
2008-12-25,3512.151905493877
2008-12-26,3532.29027470454
2008-12-29,3565.8944883728536
2008-12-30,3630.1578466954834
2008-12-31,3650.347925101265
2009-01-01,3650.347925101265
2009-01-02,3754.34894895736
2009-01-05,3737.1625428327397
2009-01-06,3755.386553861021
2009-01-07,3712.233791516364
2009-01-08,3705.2015333228937
2009-01-09,3643.202563851566
2009-01-12,3561.1874143469645
2009-01-13,3502.072974248001
2009-01-14,3384.6837085586058
2009-01-15,3327.4171890136936
2009-01-16,3369.0480989810158
2009-01-19,3335.2001875939227
2009-01-20,3171.8243901012183
2009-01-21,3242.9580921462425
2009-01-22,3202.682858677606
2009-01-23,3178.567820461774
2009-01-26,3248.172211317377
2009-01-27,3300.3678800532925
2009-01-28,3420.7480814270216
2009-01-29,3321.3396342405176
2009-01-30,3238.876365796908
2009-02-02,3198.3978830809183
2009-02-03,3248.7180778618945
2009-02-04,3265.6784870264414
2009-02-05,3276.6588406387095
2009-02-06,3355.3218439223538
2009-02-09,3389.371201851426
2009-02-10,3248.6798364794026
2009-02-11,3248.319085750831
2009-02-12,3208.575920122721
2009-02-13,3197.1563946424244
2009-02-16,3168.7153534691456
2009-02-17,3015.4763775415036
2009-02-18,2990.429063123794
2009-02-19,2984.021184985978
2009-02-20,2903.361322211862
2009-02-23,2844.834612857593
2009-02-24,2899.6619864652484
2009-02-25,2891.556679814735
2009-02-26,2910.735435428588
2009-02-27,2839.5059884677094
2009-03-02,2686.968748931903
2009-03-03,2646.274778035261
2009-03-04,2707.2487515893963
2009-03-05,2602.3773222462514
2009-03-06,2589.2741236883253
2009-03-09,2558.6591955615922
2009-03-10,2718.2103763449213
2009-03-11,2738.358006026564
2009-03-12,2809.4186089542036
2009-03-13,2855.3560544782104
2009-03-16,2900.65848394785
2009-03-17,2957.480363516152
2009-03-18,3018.8165174489995
2009-03-19,3069.2500071042728
2009-03-20,3004.594730068496
2009-03-23,3183.508052681765
2009-03-24,3148.905364629319
2009-03-25,3178.813791131113
2009-03-26,3224.574239174548
2009-03-27,3162.4695854335037
2009-03-30,3013.211331549106
2009-03-31,3069.281794628437
2009-04-01,3133.8858205521246
2009-04-02,3283.032472812839
2009-04-03,3305.8148732879463
2009-04-06,3279.578560030501
2009-04-07,3213.2503578844216
2009-04-08,3219.6853122022576
2009-04-09,3351.7340391862977
2009-04-10,3356.97810134751
2009-04-13,3383.1406580941016
2009-04-14,3360.6946482268318
2009-04-15,3375.5905279448293
2009-04-16,3420.996383402383
2009-04-17,3457.591848946445
2009-04-20,3304.2875346093097
2009-04-21,3335.7047156634276
2009-04-22,3342.3397260781444
2009-04-23,3373.4827199742504
2009-04-24,3446.150264362394
2009-04-27,3415.558134198662
2009-04-28,3369.756371842645
2009-04-29,3457.2354949587734
2009-04-30,3490.8748306945504
2009-05-01,3505.097911857286
2009-05-04,3622.092502172388
2009-05-05,3629.823578863603
2009-05-06,3700.8512926753483
2009-05-07,3697.3472736759745
2009-05-08,3800.62171908242
2009-05-11,3739.2730769970053
2009-05-12,3722.4594795302523
2009-05-13,3616.5592805243814
2009-05-14,3625.1358510642544
2009-05-15,3617.3139567128233
2009-05-18,3690.6644780194542
2009-05-19,3737.7148547409934
2009-05-20,3753.8861467095294
2009-05-21,3689.803092105862
2009-05-22,3706.2662137782454
2009-05-25,3709.6857394811877
2009-05-26,3773.899194503586
2009-05-27,3746.1892130268807
2009-05-28,3761.624102879654
2009-05-29,3823.1465996886373
2009-06-01,3924.0430384340816
2009-06-02,3941.553534959347
2009-06-03,3864.505537472649
2009-06-04,3886.715068424082
2009-06-05,3867.456421345993
2009-06-08,3841.4416619453996
2009-06-09,3867.364871994208
2009-06-10,3887.566085612224
2009-06-11,3931.5258843026736
2009-06-12,3923.6076306884083
2009-06-15,3814.1288378854774
2009-06-16,3776.2170530862604
2009-06-17,3734.4130886842554
2009-06-18,3767.011242161098
2009-06-19,3791.5172911637387
2009-06-22,3682.294767071336
2009-06-23,3676.2878469756297
2009-06-24,3727.0547171565145
2009-06-25,3749.6584189184246
2009-06-26,3773.2999663775436
2009-06-29,3809.1554429776925
2009-06-30,3780.9604466296473
2009-07-01,3817.601933849178
2009-07-02,3707.8515715654
2009-07-03,3706.915004401077
2009-07-06,3683.2390258518494
2009-07-07,3638.447851993301
2009-07-08,3591.758793215706
2009-07-09,3613.742865434357
2009-07-10,3589.201615353626
2009-07-13,3656.86673441107
2009-07-14,3704.4442336359493
2009-07-15,3816.2829395222284
2009-07-16,3845.5239753054475
2009-07-17,3843.5866263273588
2009-07-20,3899.720945236169
2009-07-21,3934.353257687963
2009-07-22,3934.4603295347147
2009-07-23,4020.578835601681
2009-07-24,4039.0633066782307
2009-07-27,4070.339218945546
2009-07-28,4048.4319585485323
2009-07-29,4029.3683000629962
2009-07-30,4098.948967218472
2009-07-31,4125.872047426785
2009-08-03,4219.497008795897
2009-08-04,4233.226352927057
2009-08-05,4228.333078672796
2009-08-06,4224.295563846255
2009-08-07,4249.814713246803
2009-08-10,4241.231535419932
2009-08-11,4184.161548718422
2009-08-12,4228.415445435879
2009-08-13,4283.335772005082
2009-08-14,4255.217320077331
