Date,WORLD ex UK VALUE
2005-12-15,4396.874282574962
2005-12-16,4409.064659536872
2005-12-19,4401.257799648693
2005-12-20,4392.697352731025
2005-12-21,4405.300206608365
2005-12-22,4425.520798616393
2005-12-23,4430.388095126556
2005-12-26,4430.914113069429
2005-12-27,4402.630531154597
2005-12-28,4416.444977196868
2005-12-29,4411.394062580394
2005-12-30,4384.709896493021
2006-01-02,4390.196980828532
2006-01-03,4464.138631132821
2006-01-04,4503.909153091816
2006-01-05,4510.817517363681
2006-01-06,4547.410844692102
2006-01-09,4553.0220042804585
2006-01-10,4536.885558517239
2006-01-11,4566.560349718204
2006-01-12,4550.060044797937
2006-01-13,4544.181771988495
2006-01-16,4543.972761089916
2006-01-17,4504.94181938966
2006-01-18,4469.477328824455
2006-01-19,4506.42705000032
2006-01-20,4453.515591476414
2006-01-23,4472.066756218342
2006-01-24,4477.3272162986095
2006-01-25,4483.080580309548
2006-01-26,4525.678979220228
2006-01-27,4560.588307195007
2006-01-30,4561.923242383488
2006-01-31,4567.313059447675
2006-02-01,4569.6611535884285
2006-02-02,4534.302707978542
2006-02-03,4504.562102966111
2006-02-06,4520.013500453398
2006-02-07,4497.858698802389
2006-02-08,4498.620847085969
2006-02-09,4518.527514525369
2006-02-10,4511.810457907509
2006-02-13,4503.168306803555
2006-02-14,4534.134478021514
2006-02-15,4537.87247000467
2006-02-16,4566.277215714008
2006-02-17,4567.867263455117
2006-02-20,4570.4800369216
2006-02-21,4572.807597862655
2006-02-22,4604.262034583952
2006-02-23,4612.495924187362
2006-02-24,4616.011509002878
2006-02-27,4634.011090321517
2006-02-28,4602.012595637677
2006-03-01,4618.335471406152
2006-03-02,4608.542093189139
2006-03-03,4595.758817443347
2006-03-06,4582.83465950088
2006-03-07,4558.143715289224
2006-03-08,4551.99107100994
2006-03-09,4559.886013020323
2006-03-10,4580.615152386878
2006-03-13,4608.659577996914
2006-03-14,4655.819748874797
2006-03-15,4674.863924419653
2006-03-16,4692.389623116653
2006-03-17,4706.43989040242
2006-03-20,4709.759300516041
2006-03-21,4682.580611020217
2006-03-22,4704.253908237193
2006-03-23,4678.546041660209
2006-03-24,4693.125166917507
2006-03-27,4688.6819674899225
2006-03-28,4670.176744788061
2006-03-29,4681.768238945943
2006-03-30,4709.251483838216
2006-03-31,4687.023094068695
2006-04-03,4713.980616061831
2006-04-04,4741.671689678857
2006-04-05,4762.619509494332
2006-04-06,4764.373449268035
2006-04-07,4718.578320681983
2006-04-10,4719.990803292544
2006-04-11,4687.245718764141
2006-04-12,4674.995694397065
2006-04-13,4672.677870869104
2006-04-14,4672.8507165390865
2006-04-17,4688.770243712836
2006-04-18,4746.167581856561
2006-04-19,4775.658672625109
2006-04-20,4788.9957986282625
2006-04-21,4817.878686736678
2006-04-24,4805.608637612965
2006-04-25,4799.56757500367
2006-04-26,4820.423382881522
2006-04-27,4846.643085197115
2006-04-28,4856.74703012802
2006-05-01,4856.75144181425
2006-05-02,4895.112899871922
2006-05-03,4874.457392564731
2006-05-04,4893.571852583993
2006-05-05,4952.64301196915
2006-05-08,4963.782755755802
2006-05-09,4975.729421182531
2006-05-10,4968.718729853951
2006-05-11,4923.998127123181
2006-05-12,4859.136693780113
2006-05-15,4837.124652670998
2006-05-16,4829.346413272822
2006-05-17,4739.447464390116
2006-05-18,4694.364006854401
2006-05-19,4693.548092764264
2006-05-22,4656.054033674677
2006-05-23,4666.650762410192
2006-05-24,4647.511458323581
2006-05-25,4689.232978527297
2006-05-26,4734.996344466993
2006-05-29,4740.741736343992
2006-05-30,4690.713386803097
2006-05-31,4704.052809993022
2006-06-01,4741.208661344155
2006-06-02,4779.589570137526
2006-06-05,4722.508777892777
2006-06-06,4661.721692759952
2006-06-07,4637.2781031740615
2006-06-08,4572.2190983778155
2006-06-09,4593.566380412232
2006-06-12,4550.533712894084
2006-06-13,4455.942744367657
2006-06-14,4472.830442726769
2006-06-15,4554.428643570481
2006-06-16,4558.333835899114
2006-06-19,4527.960335639066
2006-06-20,4535.6659121659995
2006-06-21,4563.335933098975
2006-06-22,4565.856730913118
2006-06-23,4551.747631236325
2006-06-26,4573.127655381043
2006-06-27,4551.525659699524
2006-06-28,4551.541417731964
2006-06-29,4637.185608687928
2006-06-30,4703.4156942835125
2006-07-03,4733.352458175516
2006-07-04,4742.856553024808
2006-07-05,4696.576404727723
2006-07-06,4721.351432601852
2006-07-07,4723.122049580986
2006-07-10,4734.4008889920315
2006-07-11,4727.452481168343
2006-07-12,4685.386269532621
2006-07-13,4631.316757567864
2006-07-14,4582.088493227261
2006-07-17,4555.277868437914
2006-07-18,4541.501832073722
2006-07-19,4625.5829881995805
2006-07-20,4644.156071221064
2006-07-21,4622.281382032407
2006-07-24,4675.583083486496
2006-07-25,4705.201986897614
2006-07-26,4710.721150109805
2006-07-27,4746.272328359779
2006-07-28,4799.06148394535
2006-07-31,4793.84192674057
2006-08-01,4771.241159598467
2006-08-02,4806.226224606596
2006-08-03,4802.388638180157
2006-08-04,4831.5369189073235
2006-08-07,4794.658053405769
2006-08-08,4800.024261347203
2006-08-09,4802.9134236709
2006-08-10,4790.707200838571
2006-08-11,4778.77157772609
2006-08-14,4793.3829437374825
2006-08-15,4845.7064792116425
2006-08-16,4886.0751460556885
2006-08-17,4898.775829740559
2006-08-18,4904.429440155239
2006-08-21,4897.928935273118
2006-08-22,4902.701420091414
2006-08-23,4887.66210051654
2006-08-24,4891.619749061937
2006-08-25,4874.28859859549
2006-08-28,4895.024730587773
2006-08-29,4902.949739545374
2006-08-30,4909.788785535091
2006-08-31,4913.746737130749
2006-09-01,4931.970871903178
2006-09-04,4960.858772514391
2006-09-05,4953.824634226428
2006-09-06,4914.472614268345
2006-09-07,4873.22909539799
2006-09-08,4880.664559493294
2006-09-11,4855.662142666719
2006-09-12,4889.325223776832
2006-09-13,4909.301887200741
2006-09-14,4922.357492585182
2006-09-15,4918.303361711265
2006-09-18,4926.795784285914
2006-09-19,4921.603216019921
2006-09-20,4935.318888615632
2006-09-21,4935.419048147538
2006-09-22,4923.266099045637
2006-09-25,4938.432186582031
2006-09-26,4963.666882792206
2006-09-27,4992.670372528699
2006-09-28,4997.635975133944
2006-09-29,4989.129078912713
2006-10-02,5003.681968472741
2006-10-03,4998.800188149869
2006-10-04,5027.54855504595
2006-10-05,5059.252517838954
2006-10-06,5036.809767080379
2006-10-09,5042.011709160635
2006-10-10,5050.609652746106
2006-10-11,5045.0896457781655
2006-10-12,5077.28390364151
2006-10-13,5084.891167554974
2006-10-16,5104.420139563895
2006-10-17,5080.349445511841
2006-10-18,5098.100562399928
2006-10-19,5110.0307323791785
2006-10-20,5124.571958016202
2006-10-23,5142.894128774968
2006-10-24,5142.102942262476
2006-10-25,5163.031867836538
2006-10-26,5191.259698336566
2006-10-27,5178.186603475915
2006-10-30,5160.222338775775
2006-10-31,5166.065220980346
2006-11-01,5156.220783988145
2006-11-02,5146.090517141965
2006-11-03,5136.666962021816
2006-11-06,5183.035541019067
2006-11-07,5211.727613096818
2006-11-08,5211.811248769782
2006-11-09,5195.059341773801
2006-11-10,5206.764845979773
2006-11-13,5206.054806598229
2006-11-14,5230.311592589521
2006-11-15,5236.868938960452
2006-11-16,5240.110128269712
2006-11-17,5241.208241929257
2006-11-20,5221.456973143584
2006-11-21,5232.582521854725
2006-11-22,5261.387640127722
2006-11-23,5264.895231041858
2006-11-24,5253.812447655144
2006-11-27,5205.906448984955
2006-11-28,5207.327292079142
2006-11-29,5269.8450851141
2006-11-30,5287.399559733171
2006-12-01,5280.753130251409
2006-12-04,5304.63642940169
2006-12-05,5327.459352614666
2006-12-06,5334.579455742459
2006-12-07,5332.343825336466
2006-12-08,5329.6008207500245
2006-12-11,5340.78707245553
2006-12-12,5357.086730725113
2006-12-13,5368.4793578081935
2006-12-14,5402.6803659153275
2006-12-15,5406.606839335201
2006-12-18,5400.777554814499
2006-12-19,5403.635554442872
2006-12-20,5423.765750052086
2006-12-21,5415.124864703647
2006-12-22,5392.142175268559
2006-12-25,5389.299778327953
2006-12-26,5404.071394316057
2006-12-27,5451.149549352764
2006-12-28,5452.107217297087
2006-12-29,5438.039819063704
2007-01-01,5438.039819063704
2007-01-02,5467.380984476712
2007-01-03,5451.515161658486
2007-01-04,5432.961084343561
2007-01-05,5380.7438204198925
2007-01-08,5384.607883504267
2007-01-09,5384.2317254492755
2007-01-10,5349.540677918968
2007-01-11,5374.070453041869
2007-01-12,5412.505161237469
2007-01-15,5430.474610363241
2007-01-16,5425.240536185045
2007-01-17,5425.115648923534
2007-01-18,5426.476435559458
2007-01-19,5448.497657296693
2007-01-22,5440.240155979722
2007-01-23,5464.062619330979
2007-01-24,5499.944832389728
2007-01-25,5456.955521270965
2007-01-26,5435.34524039377
2007-01-29,5442.168507964439
2007-01-30,5477.10385350219
2007-01-31,5493.07391894671
2007-02-01,5542.915220885258
2007-02-02,5550.28399878662
2007-02-05,5541.707600438649
2007-02-06,5564.389206522212
2007-02-07,5576.786193550662
2007-02-08,5559.289933201108
2007-02-09,5552.684740792142
2007-02-12,5529.341957318554
2007-02-13,5578.562669802455
2007-02-14,5627.921282394876
2007-02-15,5643.005958151845
2007-02-16,5637.0436484700285
2007-02-19,5645.778596235359
2007-02-20,5649.9619875957615
2007-02-21,5627.812611310706
2007-02-22,5629.90322130293
2007-02-23,5636.463459503311
2007-02-26,5656.4500099856705
2007-02-27,5524.3372130323
2007-02-28,5479.717440223107
2007-03-01,5452.017397661918
2007-03-02,5411.047796351729
2007-03-05,5330.722298214778
2007-03-06,5405.522458599322
2007-03-07,5411.88646998789
2007-03-08,5461.9338204537835
2007-03-09,5466.891969566847
2007-03-12,5486.399704872634
2007-03-13,5405.431353155331
2007-03-14,5361.0817949190905
2007-03-15,5411.978394957168
2007-03-16,5397.044216112171
2007-03-19,5461.071316732746
2007-03-20,5499.127663885403
2007-03-21,5555.136798849014
2007-03-22,5601.48526687159
2007-03-23,5613.296079144169
2007-03-26,5607.216346311212
2007-03-27,5588.880007391474
2007-03-28,5559.557312584304
2007-03-29,5582.325826547249
2007-03-30,5573.495262208379
2007-04-02,5584.748759215034
2007-04-03,5633.870248430625
2007-04-04,5649.402171598105
2007-04-05,5663.068924211849
2007-04-06,5660.82568888523
2007-04-09,5658.472778402119
2007-04-10,5691.61132609211
2007-04-11,5670.500544342708
2007-04-12,5686.798044140458
2007-04-13,5697.061598021074
2007-04-16,5766.6613446262645
2007-04-17,5773.666443619576
2007-04-18,5794.720897961561
2007-04-19,5768.849541285967
2007-04-20,5823.789476865006
2007-04-23,5806.012008907197
2007-04-24,5796.565664709932
2007-04-25,5844.557030563429
2007-04-26,5841.373694042657
2007-04-27,5837.581824540542
2007-04-30,5817.636510053427
2007-05-01,5815.660589754025
2007-05-02,5847.397087152679
2007-05-03,5863.871892758982
2007-05-04,5887.267412049873
2007-05-07,5921.706484476771
2007-05-08,5889.493787651473
2007-05-09,5915.6851035702375
2007-05-10,5849.018886236093
2007-05-11,5890.089878048649
2007-05-14,5892.563349627407
2007-05-15,5905.797646303759
2007-05-16,5921.065144934195
2007-05-17,5907.606359731658
2007-05-18,5938.340058129916
2007-05-21,5946.033735822277
2007-05-22,5950.352477883172
2007-05-23,5966.090877806933
2007-05-24,5909.35863718905
2007-05-25,5918.100500435754
2007-05-28,5926.814967940886
2007-05-29,5940.266502060162
2007-05-30,5955.1513939149845
2007-05-31,5981.400385220404
2007-06-01,6011.440605952609
2007-06-04,6023.688154018591
2007-06-05,6000.511199924302
2007-06-06,5947.539425139254
2007-06-07,5859.213350826974
2007-06-08,5866.307014263352
2007-06-11,5887.208077703553
2007-06-12,5830.57443184887
2007-06-13,5875.547029557894
2007-06-14,5916.497643380141
2007-06-15,5968.730937154002
2007-06-18,5970.157926103383
2007-06-19,5980.549868923644
2007-06-20,5934.508777870929
2007-06-21,5934.028452891966
2007-06-22,5878.044572669616
2007-06-25,5860.901871650016
2007-06-26,5841.501551771779
2007-06-27,5843.110050145779
2007-06-28,5870.6757030951285
2007-06-29,5889.18984638136
2007-07-02,5948.806643453404
2007-07-03,5972.8579727529395
2007-07-04,5978.241138343128
2007-07-05,5958.586371525898
2007-07-06,5980.251144941771
2007-07-09,5995.095257674413
2007-07-10,5939.928830915614
2007-07-11,5946.0331750484565
2007-07-12,6028.498771192582
2007-07-13,6065.356265301983
2007-07-16,6066.539754480119
2007-07-17,6054.864003428504
2007-07-18,6025.953459980938
2007-07-19,6054.667079371255
2007-07-20,5998.797638006411
2007-07-23,6012.080058014028
2007-07-24,5917.558483716309
2007-07-25,5901.124757873339
2007-07-26,5767.948643910854
2007-07-27,5676.562840050669
2007-07-30,5704.428286037154
2007-07-31,5699.1422380237145
2007-08-01,5676.991802512336
2007-08-02,5699.532185067699
2007-08-03,5597.617454309482
2007-08-06,5670.999149258167
2007-08-07,5715.927818209669
2007-08-08,5801.88938791566
2007-08-09,5659.741946481118
2007-08-10,5588.714299890153
2007-08-13,5606.196193961237
2007-08-14,5528.74040885206
2007-08-15,5450.755088074144
2007-08-16,5423.279395093419
2007-08-17,5526.980828258655
2007-08-20,5554.109331653962
2007-08-21,5572.808619137446
2007-08-22,5627.95728942091
2007-08-23,5655.515102806252
2007-08-24,5694.981064820089
2007-08-27,5671.130011616243
2007-08-28,5564.806043900932
2007-08-29,5621.398366601116
2007-08-30,5613.64521514077
2007-08-31,5683.467255601099
2007-09-03,5688.511706068567
2007-09-04,5726.105769089521
2007-09-05,5659.624669649658
2007-09-06,5680.404315554263
2007-09-07,5608.967648740392
2007-09-10,5578.68543719337
2007-09-11,5647.746109381286
2007-09-12,5664.434698902855
2007-09-13,5708.101557920558
2007-09-14,5709.058947194612
2007-09-17,5675.529620512584
2007-09-18,5777.744392912888
2007-09-19,5885.997575555801
2007-09-20,5875.549178134173
2007-09-21,5882.376183820324
2007-09-24,5856.947376000617
2007-09-25,5855.814504769514
2007-09-26,5878.388628713839
2007-09-27,5927.258317419477
2007-09-28,5928.229737850849
2007-10-01,5994.411615524739
2007-10-02,6002.833867392757
2007-10-03,5995.267195713825
2007-10-04,6001.154912181616
2007-10-05,6051.210921611005
2007-10-08,6013.732543417359
2007-10-09,6055.760387110663
2007-10-10,6046.65829100953
2007-10-11,6060.417696168245
2007-10-12,6053.153194015496
2007-10-15,6016.220483456349
2007-10-16,5951.412703735578
2007-10-17,5949.143000567333
2007-10-18,5948.995980235696
2007-10-19,5849.056612506449
2007-10-22,5810.979320615003
2007-10-23,5860.012227575107
2007-10-24,5838.956687633401
2007-10-25,5856.219606321403
2007-10-26,5946.877569949209
2007-10-29,5994.6142174381885
2007-10-30,5962.202950754872
2007-10-31,6022.789451998651
2007-11-01,5891.718152147258
2007-11-02,5847.614380011297
2007-11-05,5800.842474575242
2007-11-06,5863.577424751888
2007-11-07,5767.025011722503
2007-11-08,5751.194561187193
2007-11-09,5688.672894640757
2007-11-12,5627.488228671455
2007-11-13,5725.875510132385
2007-11-14,5744.452713333244
2007-11-15,5659.566142707215
2007-11-16,5641.489332643981
2007-11-19,5549.855792376927
2007-11-20,5584.669016278403
2007-11-21,5486.559052821249
2007-11-22,5488.84604836109
2007-11-23,5563.996355907702
2007-11-26,5499.153666911331
2007-11-27,5546.141765103266
2007-11-28,5653.717181717543
2007-11-29,5688.259029814917
2007-11-30,5742.844865780276
2007-12-03,5716.229257660052
2007-12-04,5677.260291643432
2007-12-05,5736.430166846491
2007-12-06,5799.3065870124865
2007-12-07,5813.798859043003
2007-12-10,5857.134963786515
2007-12-11,5772.133196212124
2007-12-12,5772.08663451628
2007-12-13,5707.07176986947
2007-12-14,5624.67199454221
2007-12-17,5531.101390793172
2007-12-18,5551.685719975399
2007-12-19,5530.53069776703
2007-12-20,5535.767872899809
2007-12-21,5612.455579133348
2007-12-24,5645.483274001173
2007-12-25,5655.953072570054
2007-12-26,5673.910219683017
2007-12-27,5638.651874443481
2007-12-28,5657.3968572913245
2007-12-31,5639.733731537225
2008-01-01,5639.733731537225
2008-01-02,5604.448247793304
2008-01-03,5595.805518759515
2008-01-04,5498.297689712531
2008-01-07,5492.833771248015
2008-01-08,5443.889171920516
2008-01-09,5472.1628236945935
2008-01-10,5483.273539530265
2008-01-11,5450.9421887109975
2008-01-14,5493.823155036228
2008-01-15,5369.602905547293
2008-01-16,5305.24473463106
2008-01-17,5206.419166836416
2008-01-18,5143.6305791429895
2008-01-21,5006.171721928366
2008-01-22,4980.120794783237
2008-01-23,5047.07833389219
2008-01-24,5169.517514129855
2008-01-25,5150.967809344044
2008-01-28,5195.471390600237
2008-01-29,5254.102161809084
2008-01-30,5221.478824530577
2008-01-31,5285.331644105701
2008-02-01,5358.160937764599
2008-02-04,5336.166667723537
2008-02-05,5155.053089318058
2008-02-06,5117.959880975036
2008-02-07,5112.948307041018
2008-02-08,5074.884447535973
2008-02-11,5060.191033882178
2008-02-12,5137.479260076475
2008-02-13,5160.39871910645
2008-02-14,5153.40240730189
2008-02-15,5147.986535745184
2008-02-18,5160.747800187873
2008-02-19,5186.804535243408
2008-02-20,5149.624206518119
2008-02-21,5152.560677216147
2008-02-22,5161.838902976717
2008-02-25,5241.974073264108
2008-02-26,5292.30839237056
2008-02-27,5328.70931098806
2008-02-28,5277.121243182451
2008-02-29,5163.303750805012
2008-03-03,5115.362501970045
2008-03-04,5078.734437720859
2008-03-05,5107.608675937574
2008-03-06,5033.317473183754
2008-03-07,4970.76628105277
2008-03-10,4906.276984232087
2008-03-11,5048.063621656083
2008-03-12,5073.541854421526
2008-03-13,5056.524334649287
2008-03-14,4968.654593532022
2008-03-17,4892.177259173164
2008-03-18,5071.05302673274
2008-03-19,5005.106414074315
2008-03-20,5054.677266426922
2008-03-21,5067.679443286766
2008-03-24,5092.541925313639
2008-03-25,5186.256536603017
2008-03-26,5173.824078138729
2008-03-27,5159.809847318934
2008-03-28,5130.582931425019
2008-03-31,5132.669535056158
2008-04-01,5259.626978174387
2008-04-02,5312.855873964209
2008-04-03,5321.8434114352785
2008-04-04,5332.020918045215
2008-04-07,5353.2651892722215
2008-04-08,5315.900947538961
2008-04-09,5268.022250342972
2008-04-10,5267.317349263748
2008-04-11,5204.9426208511095
2008-04-14,5156.96890303944
2008-04-15,5183.42656020115
2008-04-16,5296.334420839524
2008-04-17,5298.915401326471
2008-04-18,5344.540446310521
2008-04-21,5365.363535977865
2008-04-22,5334.2589817171365
2008-04-23,5322.709591539194
2008-04-24,5325.848159289908
2008-04-25,5381.30455484801
2008-04-28,5402.710580818286
2008-04-29,5381.142704118824
2008-04-30,5374.9797363758735
2008-05-01,5399.372530955986
2008-05-02,5454.072383712812
2008-05-05,5444.383593006713
2008-05-06,5464.352032670403
2008-05-07,5403.97702409851
2008-05-08,5401.805384273375
2008-05-09,5354.167263632113
2008-05-12,5398.490497812876
2008-05-13,5392.398560243922
2008-05-14,5418.226556795883
2008-05-15,5464.594836091538
2008-05-16,5493.710501143367
2008-05-19,5511.675974177143
2008-05-20,5470.418586974602
2008-05-21,5411.790407261064
2008-05-22,5417.5766685031585
2008-05-23,5353.046643254336
2008-05-26,5328.914741914994
2008-05-27,5330.684080475889
2008-05-28,5325.591589049239
2008-05-29,5351.582684545955
2008-05-30,5371.66093322027
2008-06-02,5331.311250333252
2008-06-03,5290.543399638707
2008-06-04,5278.645570421147
2008-06-05,5333.231363452531
2008-06-06,5236.052916233804
2008-06-09,5195.515452612754
2008-06-10,5137.288468268619
2008-06-11,5081.671892067835
2008-06-12,5058.551890455149
2008-06-13,5103.479485749513
2008-06-16,5121.347086998477
2008-06-17,5116.36972528899
2008-06-18,5066.806709843886
2008-06-19,5030.674036729719
2008-06-20,4964.555246769143
2008-06-23,4930.468457128236
2008-06-24,4931.823598750862
2008-06-25,4966.0977689408
2008-06-26,4871.340277510565
2008-06-27,4839.328763407972
2008-06-30,4850.547882531107
2008-07-01,4826.681446681479
2008-07-02,4786.579121219471
2008-07-03,4787.0481374435
2008-07-04,4767.988370011775
2008-07-07,4737.237187997066
2008-07-08,4762.108935694464
2008-07-09,4734.9307050755415
2008-07-10,4734.885198102898
2008-07-11,4675.284306667626
2008-07-14,4630.587723310559
2008-07-15,4552.828393457337
2008-07-16,4630.4345815412535
2008-07-17,4725.554576286091
2008-07-18,4754.820298124908
2008-07-21,4772.810795330755
2008-07-22,4830.571070463371
2008-07-23,4876.760997491057
2008-07-24,4801.903576152244
2008-07-25,4765.039109358494
2008-07-28,4692.979821996765
2008-07-29,4732.764404364866
2008-07-30,4810.295993571998
2008-07-31,4777.791045239054
2008-08-01,4738.852411343817
2008-08-04,4696.3346495973265
2008-08-05,4798.7041311333005
2008-08-06,4822.933212481578
2008-08-07,4741.394647440818
2008-08-08,4782.755242400985
2008-08-11,4839.337776235767
2008-08-12,4775.839594487249
2008-08-13,4711.49303329913
2008-08-14,4726.320092172836
2008-08-15,4725.411080518544
2008-08-18,4689.305043124057
2008-08-19,4604.440990747803
2008-08-20,4630.276618863583
2008-08-21,4640.763034410867
2008-08-22,4678.973306884584
2008-08-25,4627.802408190482
2008-08-26,4624.40634086909
2008-08-27,4653.556924797048
2008-08-28,4736.077775438249
2008-08-29,4736.4890554670765
2008-09-01,4709.488481492812
2008-09-02,4708.929747469446
2008-09-03,4712.165592244543
2008-09-04,4581.664996118697
2008-09-05,4551.067086965026
2008-09-08,4683.601264340977
2008-09-09,4555.530243092845
2008-09-10,4551.898546118658
2008-09-11,4541.329721539964
2008-09-12,4587.836489378306
2008-09-15,4388.439702913233
2008-09-16,4376.211317839477
2008-09-17,4221.671203250785
2008-09-18,4339.756850214776
2008-09-19,4626.556353324557
2008-09-22,4526.9038122573775
2008-09-23,4473.584633962166
2008-09-24,4458.8812276686185
2008-09-25,4540.853477632612
2008-09-26,4524.2718978248095
2008-09-29,4191.077903092467
2008-09-30,4280.826785737562
2008-10-01,4316.922721088399
2008-10-02,4188.099853640752
2008-10-03,4163.911155747161
2008-10-06,3946.101347374938
2008-10-07,3784.4702818381606
2008-10-08,3646.2640276910556
2008-10-09,3432.2357702164268
2008-10-10,3279.19270048642
2008-10-13,3583.482399298741
2008-10-14,3719.1861460945056
2008-10-15,3462.240389965373
2008-10-16,3426.642059164775
2008-10-17,3459.7066312266916
2008-10-20,3609.636695287926
2008-10-21,3560.7116354872387
2008-10-22,3334.720869644818
2008-10-23,3361.1934822277753
2008-10-24,3220.23276820703
2008-10-27,3061.3143112566977
2008-10-28,3273.042390644483
2008-10-29,3365.5950700618746
2008-10-30,3468.254005835035
2008-10-31,3483.9665891463915
2008-11-03,3509.0102114979845
2008-11-04,3686.091867292382
2008-11-05,3588.6666384810114
2008-11-06,3377.993957699479
2008-11-07,3433.6009050682164
2008-11-10,3430.210320276184
2008-11-11,3313.6056656941755
2008-11-12,3176.6732005133445
2008-11-13,3287.083635449231
2008-11-14,3230.8899610623657
2008-11-17,3150.476344663602
2008-11-18,3156.5514020881083
2008-11-19,2999.0528839670174
2008-11-20,2805.8209799625556
2008-11-21,2905.44469191881
2008-11-24,3106.7723072961307
2008-11-25,3172.8874924874535
2008-11-26,3226.3438548376375
2008-11-27,3254.3261619941536
2008-11-28,3292.1095189806715
2008-12-01,3041.692927581326
2008-12-02,3124.6240866945886
2008-12-03,3180.9072235886165
2008-12-04,3118.391110939152
2008-12-05,3146.3700472812225
2008-12-08,3328.9922891195038
2008-12-09,3286.167993509883
2008-12-10,3337.6011762220064
2008-12-11,3301.9180813669323
2008-12-12,3280.328318737526
2008-12-15,3284.4281950978784
2008-12-16,3398.315452327641
2008-12-17,3427.4557978434773
2008-12-18,3383.2831081266518
2008-12-19,3343.5623717355
2008-12-22,3289.6849844717276
2008-12-23,3271.0625254863075
2008-12-24,3272.4896638278115
2008-12-25,3279.4741177758847
2008-12-26,3300.181489448639
2008-12-29,3329.7601095381724
2008-12-30,3392.362178858534
2008-12-31,3410.675275975102
2009-01-01,3410.675275975102
2009-01-02,3505.444706795844
2009-01-05,3485.852415403217
2009-01-06,3498.2603864870143
2009-01-07,3452.934368340966
2009-01-08,3445.962202945803
2009-01-09,3386.1462301237602
2009-01-12,3310.252276861353
2009-01-13,3259.0537888717613
2009-01-14,3156.8298624856902
2009-01-15,3106.581108789834
2009-01-16,3145.3346729105556
2009-01-19,3124.9741198245947
2009-01-20,2973.201039012224
2009-01-21,3049.7585611464774
2009-01-22,3009.9341643273046
2009-01-23,2987.9427612231293
2009-01-26,3041.482546224566
2009-01-27,3092.394098063324
2009-01-28,3200.7526830072525
2009-01-29,3109.2613539910294
2009-01-30,3026.7420631531672
2009-02-02,2995.715928251769
2009-02-03,3037.4996876337486
2009-02-04,3045.407283080463
2009-02-05,3055.5853610151034
2009-02-06,3128.0455133172936
2009-02-09,3157.0620541680823
2009-02-10,3025.7568575997134
2009-02-11,3031.690197322964
2009-02-12,2995.1242339752243
2009-02-13,2983.2502056232956
2009-02-16,2961.8858203007558
2009-02-17,2814.226216081786
2009-02-18,2791.0707488760904
2009-02-19,2783.2964360718506
2009-02-20,2708.6003250880913
2009-02-23,2647.271440076143
2009-02-24,2707.736402102749
2009-02-25,2699.0014718580805
2009-02-26,2707.659392177552
2009-02-27,2647.120074811221
2009-03-02,2511.960935488134
2009-03-03,2475.826540467162
2009-03-04,2529.2652871099776
2009-03-05,2433.8711583087224
2009-03-06,2422.6117334314604
2009-03-09,2397.4087710473796
2009-03-10,2545.066730002434
2009-03-11,2569.4631630559593
2009-03-12,2639.3802952866013
2009-03-13,2680.2226013880822
2009-03-16,2715.096840355322
2009-03-17,2772.2609281568934
2009-03-18,2837.703361360945
2009-03-19,2875.9494608638292
2009-03-20,2813.3641585341807
2009-03-23,2984.236937888107
2009-03-24,2949.069805150111
2009-03-25,2983.24764193842
2009-03-26,3027.3155452763453
2009-03-27,2967.0247970189043
2009-03-30,2828.0612337558928
2009-03-31,2871.129949092599
2009-04-01,2931.6381995976153
2009-04-02,3063.0018727077427
2009-04-03,3090.6271479053394
2009-04-06,3063.460435488379
2009-04-07,3003.994933078168
2009-04-08,3012.536118126345
2009-04-09,3139.656027804674
2009-04-10,3144.998032232676
2009-04-13,3169.0728508704187
2009-04-14,3141.53357011417
2009-04-15,3158.3098714359926
2009-04-16,3197.508063658992
2009-04-17,3231.0403253995337
2009-04-20,3088.8330014093235
2009-04-21,3122.6812017455027
2009-04-22,3125.8424415116897
2009-04-23,3159.2265487944815
2009-04-24,3220.496075050931
2009-04-27,3189.693919667744
2009-04-28,3148.4851545302918
2009-04-29,3227.440177037576
2009-04-30,3254.977877545586
2009-05-01,3269.095258174372
2009-05-04,3386.00087797088
2009-05-05,3380.0834614281466
2009-05-06,3449.510016365226
2009-05-07,3448.1797757430295
2009-05-08,3547.4074128578727
2009-05-11,3484.888785626341
2009-05-12,3466.6376046887767
2009-05-13,3369.8068349078903
2009-05-14,3376.2264558262714
2009-05-15,3367.9063548315476
2009-05-18,3431.706275393949
2009-05-19,3471.5752812595615
2009-05-20,3487.7583253023936
2009-05-21,3431.916633421797
2009-05-22,3443.799737206271
2009-05-25,3446.8346020249296
2009-05-26,3509.033001714068
2009-05-27,3477.365057519343
2009-05-28,3498.152158480756
2009-05-29,3554.06614827119
2009-06-01,3641.7027869936496
2009-06-02,3661.3276351792238
2009-06-03,3594.0873574439975
2009-06-04,3618.9153700155907
2009-06-05,3600.732211299507
2009-06-08,3576.734681383646
2009-06-09,3596.276603954853
2009-06-10,3611.4774461292554
2009-06-11,3650.402966281294
2009-06-12,3646.7229128579074
2009-06-15,3547.4743531841577
2009-06-16,3506.196267577383
2009-06-17,3468.811407513998
2009-06-18,3501.832589403878
2009-06-19,3519.905326387022
2009-06-22,3419.0989844842998
2009-06-23,3416.353476202709
2009-06-24,3460.148140406515
2009-06-25,3490.6282519364136
