Date,EUROPE ex UK GROWTH
2003-03-18,56.44910691735384
2003-03-19,57.44870307673004
2003-03-20,57.2943020097304
2003-03-21,59.04741386094022
2003-03-24,56.393959587351056
2003-03-25,57.45361031299222
2003-03-26,57.30329427121949
2003-03-27,56.46855161421684
2003-03-28,56.53186257003819
2003-03-31,54.59472433869477
2003-04-01,55.31678940886043
2003-04-02,57.20164442973747
2003-04-03,57.62792317354269
2003-04-04,58.38406577528009
2003-04-07,59.948921020661224
2003-04-08,59.33456349004614
2003-04-09,59.369511784170896
2003-04-10,58.113671177494
2003-04-11,58.653260938429284
2003-04-14,59.034659693979386
2003-04-15,59.99029198725857
2003-04-16,59.49405896931226
2003-04-17,60.09873580042063
2003-04-18,60.09873580042063
2003-04-21,60.04613085136105
2003-04-22,60.218734219429614
2003-04-23,60.60502225966813
2003-04-24,59.90027550189542
2003-04-25,59.10240169729983
2003-04-28,60.51592084251706
2003-04-29,60.04917126674158
2003-04-30,60.11614698558104
2003-05-01,60.148573857791305
2003-05-02,60.04431400668732
2003-05-05,60.76861467461227
2003-05-06,61.430131450138724
2003-05-07,61.02261952695505
2003-05-08,59.71471528729558
2003-05-09,60.12291462780038
2003-05-12,60.110012622572725
2003-05-13,60.15869472764639
2003-05-14,60.113559748403894
2003-05-15,60.62850558077455
2003-05-16,60.7740826042932
2003-05-19,58.942640703724265
2003-05-20,59.07626193195697
2003-05-21,58.577561576575015
2003-05-22,59.33361589978943
2003-05-23,59.01669193552918
2003-05-26,58.76767849548831
2003-05-27,59.299267439182145
2003-05-28,60.35003966120062
2003-05-29,60.29896042998295
2003-05-30,60.32292162044145
2003-06-02,61.64116323013863
2003-06-03,61.12641376246312
2003-06-04,61.80490696529838
2003-06-05,61.221749768143155
2003-06-06,62.466695465193986
2003-06-09,61.96261433705495
2003-06-10,62.16259650549408
2003-06-11,62.811713383316224
2003-06-12,63.17121734656255
2003-06-13,62.38696324831264
2003-06-16,63.553727422704746
2003-06-17,63.95320341660084
2003-06-18,64.29280862754158
2003-06-19,63.596195212085874
2003-06-20,64.02614019486893
2003-06-23,62.764757054134904
2003-06-24,62.572172462989116
2003-06-25,62.751904849806564
2003-06-26,62.70448398524487
2003-06-27,62.81359186411127
2003-06-30,62.13868466118487
2003-07-01,60.93398056497911
2003-07-02,62.041794222835236
2003-07-03,62.150547500584096
2003-07-04,61.93982874663863
2003-07-07,63.45951443864634
2003-07-08,63.464583129803415
2003-07-09,63.20645203590502
2003-07-10,62.72442542436651
2003-07-11,63.302579523624686
2003-07-14,64.18076927120717
2003-07-15,63.916429583224314
2003-07-16,63.63124210990719
2003-07-17,62.906379220632715
2003-07-18,63.06972635669412
2003-07-21,62.436060196713726
2003-07-22,62.68119220806614
2003-07-23,62.8024794370173
2003-07-24,63.65642947623111
2003-07-25,63.059844988739485
2003-07-28,63.82061317669537
2003-07-29,63.422580148605405
2003-07-30,63.66012376344236
2003-07-31,64.20861059509805
2003-08-01,63.55606366189358
2003-08-04,63.10924840594777
2003-08-05,63.57067162367642
2003-08-06,62.776649961235904
2003-08-07,62.714849980968715
2003-08-08,63.26661599767274
2003-08-11,63.486107389794995
2003-08-12,63.827114030009206
2003-08-13,63.93181749007226
2003-08-14,64.61657525087524
2003-08-15,64.6924175059979
2003-08-18,65.19910520955125
2003-08-19,65.39331326181204
2003-08-20,65.15213342872052
2003-08-21,65.8906321859703
2003-08-22,66.21024007886045
2003-08-25,65.49330206747564
2003-08-26,64.939609327066
2003-08-27,65.38592560817587
2003-08-28,65.83757723831324
2003-08-29,65.57913661769295
2003-09-01,66.63797928210249
2003-09-02,66.64257858024408
2003-09-03,67.88115539057989
2003-09-04,67.78447801208686
2003-09-05,67.50478031556155
2003-09-08,67.92171929746554
2003-09-09,67.21656882438353
2003-09-10,66.41416072208445
2003-09-11,66.62431811231917
2003-09-12,66.18687770662694
2003-09-15,66.3912499626952
2003-09-16,67.06451181708839
2003-09-17,67.33447566890203
2003-09-18,67.7257081810403
2003-09-19,67.16141109914548
2003-09-22,65.63970284950803
2003-09-23,65.38128477481385
2003-09-24,65.16932689021007
2003-09-25,64.80206009809814
2003-09-26,64.44143313328266
2003-09-29,64.20478957243719
2003-09-30,63.20964622527334
2003-10-01,63.891153037207886
2003-10-02,63.97346129240152
2003-10-03,65.73735675042481
2003-10-06,65.39825003232632
2003-10-07,64.99197986856247
2003-10-08,65.20236851661869
2003-10-09,66.2802540177711
2003-10-10,65.99037116909045
2003-10-13,66.95321329934991
2003-10-14,66.79535411734382
2003-10-15,67.23493743404337
2003-10-16,66.98503064131056
2003-10-17,66.75746138270675
2003-10-20,66.77174539949365
2003-10-21,67.00029225297656
2003-10-22,65.95188664543603
2003-10-23,65.39710385965768
2003-10-24,65.37211659820369
2003-10-27,65.94529667462089
2003-10-28,66.57481696852572
2003-10-29,66.7873160851687
2003-10-30,67.10118894130392
2003-10-31,67.0891071802898
2003-11-03,68.2231505762674
2003-11-04,67.94770438994009
2003-11-05,67.43430488330642
2003-11-06,67.85216935987178
2003-11-07,68.56362843265657
2003-11-10,67.97354218174561
2003-11-11,67.80182649357617
2003-11-12,68.0305717306679
2003-11-13,68.40942883826983
2003-11-14,68.97478690031825
2003-11-17,67.62191243973379
2003-11-18,67.58680073830581
2003-11-19,67.18918842414658
2003-11-20,67.04329385101653
2003-11-21,67.19395413827228
2003-11-24,68.40435527590873
2003-11-25,68.39718362400431
2003-11-26,68.17020655690145
2003-11-27,68.51629013820974
2003-11-28,68.34372767406946
2003-12-01,69.29943441434126
2003-12-02,69.16806911213278
2003-12-03,69.65553138252788
2003-12-04,69.61198096964046
2003-12-05,68.95156720209124
2003-12-08,68.58259405742602
2003-12-09,68.99696516972364
2003-12-10,68.53509279304005
2003-12-11,69.02332913995757
2003-12-12,68.93132963320058
2003-12-15,69.2171025444867
2003-12-16,68.80857030659249
2003-12-17,68.6352351322606
2003-12-18,69.13814770961284
2003-12-19,69.22936308107026
2003-12-22,68.86761961733718
2003-12-23,69.16171601914266
2003-12-24,69.28714507399681
2003-12-25,69.28714507399681
2003-12-26,69.26625741152442
2003-12-29,69.67313401461084
2003-12-30,69.82610700318851
2003-12-31,70.00162746691748
2004-01-01,70.00162746691748
2004-01-02,70.83646861277381
2004-01-05,71.24320418388152
2004-01-06,71.24019533277527
2004-01-07,70.92542313395755
2004-01-08,72.10083638125506
2004-01-09,71.69966097618196
2004-01-12,71.40684666736605
2004-01-13,71.52336899831641
2004-01-14,72.2985555383121
2004-01-15,72.31275125159046
2004-01-16,73.05279223414851
2004-01-19,73.45359930002382
2004-01-20,72.96857886631042
2004-01-21,73.17488610264222
2004-01-22,73.67969158818796
2004-01-23,73.68872934477544
2004-01-26,73.51559678980779
2004-01-27,73.83798430330016
2004-01-28,73.91046029593225
2004-01-29,73.32665952233015
2004-01-30,72.90685779012229
2004-02-02,73.25046629579698
2004-02-03,72.98403916907456
2004-02-04,72.66945184618014
2004-02-05,72.73180293600994
2004-02-06,73.37057053998913
2004-02-09,74.13987953999705
2004-02-10,74.42326496286242
2004-02-11,74.53737625596601
2004-02-12,74.6426938118899
2004-02-13,74.03218223082636
2004-02-16,74.30989347260832
2004-02-17,74.7225995323941
2004-02-18,74.83682141991994
2004-02-19,75.52384397480431
2004-02-20,74.84477346519152
2004-02-23,74.84166350402603
2004-02-24,73.87530261568506
2004-02-25,74.13052839065125
2004-02-26,74.34038322493583
2004-02-27,74.51813377200507
2004-03-01,75.17249004370744
2004-03-02,75.79937163066379
2004-03-03,75.56533609639803
2004-03-04,76.03132893915341
2004-03-05,75.88701541955926
2004-03-08,76.07346369856155
2004-03-09,75.30631885020537
2004-03-10,75.15903129875518
2004-03-11,73.17527508927043
2004-03-12,73.28401612401592
2004-03-15,71.69950068591196
2004-03-16,71.94030304100251
2004-03-17,72.98566863538566
2004-03-18,71.81674003869553
2004-03-19,72.03071206232838
2004-03-22,70.46285477348223
2004-03-23,70.62493385725324
2004-03-24,70.50655069135432
2004-03-25,71.71512209917239
2004-03-26,71.76427972054239
2004-03-29,72.5664583670349
2004-03-30,72.36047768131176
2004-03-31,72.47476749417413
2004-04-01,73.36428637307885
2004-04-02,74.58994571954136
2004-04-05,75.17057696616867
2004-04-06,74.15463620912682
2004-04-07,74.24115994534088
2004-04-08,74.5180929679241
2004-04-09,74.5180929679241
2004-04-12,74.52080016647297
2004-04-13,74.99576254293162
2004-04-14,74.30179940027854
2004-04-15,74.23110905449076
2004-04-16,74.29483075119064
2004-04-19,74.42284262199288
2004-04-20,74.82990820120393
2004-04-21,74.33166296608967
2004-04-22,74.83097869812141
2004-04-23,75.21405452729411
2004-04-26,75.2564397925062
2004-04-27,75.10043343623137
2004-04-28,73.9717252477699
2004-04-29,73.51296730027343
2004-04-30,72.9748440110827
2004-05-03,73.50692473751857
2004-05-04,73.48665974939846
2004-05-05,74.05585140562499
2004-05-06,72.83124930099842
2004-05-07,72.85936754916764
2004-05-10,70.88644429596911
2004-05-11,71.8389001993701
2004-05-12,70.94179625342164
2004-05-13,71.7210886059919
2004-05-14,71.23072761425198
2004-05-17,70.36757700509204
2004-05-18,70.97671885774136
2004-05-19,72.25999985280323
2004-05-20,71.87097474771413
2004-05-21,71.54270833331489
2004-05-24,72.07711422021451
2004-05-25,71.55542000458165
2004-05-26,72.2001780836467
2004-05-27,72.79724462322555
2004-05-28,72.56782666917884
2004-05-31,72.79637593404124
2004-06-01,71.97093414441673
2004-06-02,72.44200576603558
2004-06-03,72.59942134196992
2004-06-04,73.29442083401719
2004-06-07,74.01498458010006
2004-06-08,74.09461137179031
2004-06-09,73.84283768263415
2004-06-10,73.90344134720534
2004-06-11,73.84566982160077
2004-06-14,72.9170339522513
2004-06-15,73.47009443996335
2004-06-16,73.85981601042944
2004-06-17,73.86855118674875
2004-06-18,74.01413525661943
2004-06-21,74.09249532553315
