Date,WORLD ex UK GROWTH
2002-07-11,78.42448084860736
2002-07-12,78.39756406834002
2002-07-15,76.32601442446193
2002-07-16,74.99964066519371
2002-07-17,76.16754444414214
2002-07-18,74.88856441472873
2002-07-19,71.8643702363741
2002-07-22,70.41671325495578
2002-07-23,70.18827956316532
2002-07-24,72.37041351409137
2002-07-25,71.97997979039457
2002-07-26,73.26250101725796
2002-07-29,77.3524729892096
2002-07-30,77.22003361188864
2002-07-31,78.07658466156347
2002-08-01,75.85242733293362
2002-08-02,74.64637908824989
2002-08-05,72.52897169612423
2002-08-06,75.52653897873014
2002-08-07,76.58958580868034
2002-08-08,78.79121285911671
2002-08-09,79.03173295025584
2002-08-12,78.00348371906315
2002-08-13,77.00633363214786
2002-08-14,78.25615865232501
2002-08-15,79.6653403725043
2002-08-16,79.46577581712587
2002-08-19,81.32083763994467
2002-08-20,80.41799494876628
2002-08-21,81.02205213537314
2002-08-22,82.73925015854513
2002-08-23,81.28035216184449
2002-08-26,81.39878736880317
2002-08-27,80.19850778952916
2002-08-28,78.59957976423738
2002-08-29,77.9556758138295
2002-08-30,78.26889411978667
2002-09-02,77.62503868455006
2002-09-03,74.09818571627002
2002-09-04,75.03785382094809
2002-09-05,74.4544814198879
2002-09-06,75.97508474972796
2002-09-09,76.62133290988301
2002-09-10,77.81907236348505
2002-09-11,78.34721787527086
2002-09-12,76.26249526483593
2002-09-13,75.85546442107527
2002-09-16,76.30947293437788
2002-09-17,75.61771776697351
2002-09-18,74.40361294751142
2002-09-19,72.45529628152873
2002-09-20,72.09309628150831
2002-09-23,70.90243169474245
2002-09-24,70.29383020076487
2002-09-25,71.70696073515454
2002-09-26,73.21676962737925
2002-09-27,71.6380917284803
2002-09-30,69.5780716795242
2002-10-01,71.6268089790272
2002-10-02,71.2028655375293
2002-10-03,70.3073507965949
2002-10-04,69.47178209357
2002-10-07,68.38312146753084
2002-10-08,69.44904010013279
2002-10-09,67.79578980886066
2002-10-10,69.23060920452426
2002-10-11,71.55130054050794
2002-10-14,72.04295005183985
2002-10-15,75.30151562164494
2002-10-16,73.96338521241809
2002-10-17,76.05916416103226
2002-10-18,76.617011239382
2002-10-21,77.10307400381225
2002-10-22,75.73565515112843
2002-10-23,75.77914058250853
2002-10-24,75.23285962080271
2002-10-25,76.23347776777905
2002-10-28,75.58959028744513
2002-10-29,74.45884982312919
2002-10-30,75.32531453837113
2002-10-31,74.9706228957099
2002-11-01,75.22339484325042
2002-11-04,76.19910170093226
2002-11-05,76.44618562091874
2002-11-06,76.96283317308038
2002-11-07,75.09617578340875
2002-11-08,73.98213782112155
2002-11-11,72.8405433169109
2002-11-12,73.27770443413245
2002-11-13,73.34744325255535
2002-11-14,75.0572504851794
2002-11-15,75.25401282883789
2002-11-18,74.6047482575291
2002-11-19,74.02000788782563
2002-11-20,75.44862330377762
2002-11-21,77.07566199165285
2002-11-22,76.98073810306832
2002-11-25,77.53373190734888
2002-11-26,76.24130150827274
2002-11-27,78.11804009622261
2002-11-28,77.99797435280664
2002-11-29,77.63191191318266
2002-12-02,77.49885096223902
2002-12-03,76.51343591367197
2002-12-04,76.32930434782219
2002-12-05,75.37316018420836
2002-12-06,75.24869918749724
2002-12-09,74.15927839819224
2002-12-10,74.64426144098813
2002-12-11,74.72130197719711
2002-12-12,73.89727860217141
2002-12-13,72.75950525166049
2002-12-16,73.9553487910493
2002-12-17,72.8382021897317
2002-12-18,72.01434372170469
2002-12-19,71.84919525567543
2002-12-20,72.29799457016766
2002-12-23,72.56335370432738
2002-12-24,72.31418411732673
2002-12-25,72.28392589524505
2002-12-26,71.96269161259201
2002-12-27,70.55101488193176
2002-12-30,70.68137887519502
2002-12-31,70.46084845939916
2003-01-01,70.46084845939916
2003-01-02,72.94572500139195
2003-01-03,72.76829635496132
2003-01-06,73.39483538086547
2003-01-07,73.27356991516214
2003-01-08,72.50421803545382
2003-01-09,73.08247200483419
2003-01-10,72.69290451817974
2003-01-13,72.57464708782038
2003-01-14,72.69573658782878
2003-01-15,71.91409028644308
2003-01-16,71.7772353336349
2003-01-17,70.36586685742168
2003-01-20,70.01115141105426
2003-01-21,69.36832000129934
2003-01-22,68.52892438865042
2003-01-23,68.69857425673102
2003-01-24,67.00611037285809
2003-01-27,65.68334869710722
2003-01-28,66.09325102353539
2003-01-29,66.23209720398923
2003-01-30,66.06055175327751
2003-01-31,66.71646705509427
2003-02-03,67.09783923651914
2003-02-04,65.56383276508843
2003-02-05,65.69740784716394
2003-02-06,65.20803060679383
2003-02-07,64.7648461126908
2003-02-10,65.22307569208922
2003-02-11,65.41227414058282
2003-02-12,64.75115907154267
2003-02-13,63.99729950999188
2003-02-14,65.32388618054172
2003-02-17,65.86349178153402
2003-02-18,67.13709199869484
2003-02-19,66.38217494054405
2003-02-20,65.5358488411003
2003-02-21,66.24456085665157
2003-02-24,65.73688517983402
2003-02-25,65.68861649777038
2003-02-26,64.98814297807728
2003-02-27,65.76031461868781
2003-02-28,65.93710056044712
2003-03-03,65.42477620389894
2003-03-04,64.28402072447247
2003-03-05,64.16666138132013
2003-03-06,63.647807534069116
2003-03-07,63.46214296195919
2003-03-10,62.11794864636223
2003-03-11,61.67545553484445
2003-03-12,61.90538344688764
2003-03-13,64.1989656223384
2003-03-14,65.44045618114325
2003-03-17,67.66869423243301
2003-03-18,68.19487324594277
2003-03-19,69.13397848572167
2003-03-20,69.11102510250012
2003-03-21,70.91308858755987
2003-03-24,68.3515404487335
2003-03-25,68.843712989038
2003-03-26,68.70098462240907
2003-03-27,68.297003395552
2003-03-28,67.7955995136635
2003-03-31,65.7003779103861
2003-04-01,66.30395654158846
2003-04-02,68.41818159047934
2003-04-03,68.7025179838102
2003-04-04,69.1132977117369
2003-04-07,69.97204669006317
2003-04-08,69.62924197604526
2003-04-09,68.7177328137456
2003-04-10,68.00643966203778
2003-04-11,68.11140780472107
2003-04-14,68.79446027158912
2003-04-15,69.36690167499447
2003-04-16,68.26684168502928
2003-04-17,68.87941364745117
2003-04-18,68.8939682099287
2003-04-21,68.99054716968895
2003-04-22,69.33865516373461
2003-04-23,69.64825257851932
2003-04-24,68.98241531770856
2003-04-25,68.02507474329856
2003-04-28,69.08649524044013
2003-04-29,69.11585330206543
2003-04-30,68.54552199952381
2003-05-01,68.10441869635793
2003-05-02,68.84541891053328
2003-05-05,68.64218895481238
2003-05-06,69.02074578937928
2003-05-07,68.78498539510043
2003-05-08,67.59680503941888
2003-05-09,68.19668326320918
2003-05-12,68.4784661628155
2003-05-13,68.41535149178928
2003-05-14,68.41853200508058
2003-05-15,68.88697832860905
2003-05-16,68.23611933450825
2003-05-19,66.09130047343197
2003-05-20,66.2145639604139
2003-05-21,65.90552780513697
2003-05-22,66.58178664847712
2003-05-23,66.06449708352649
2003-05-26,65.67916624885949
2003-05-27,66.42439661714425
2003-05-28,67.26495225777701
2003-05-29,66.85034359219108
2003-05-30,67.71376803830519
2003-06-02,68.3275467166262
2003-06-03,68.4941626890443
2003-06-04,69.5912747518407
2003-06-05,69.0143207415491
2003-06-06,69.78634564471682
2003-06-09,68.95110713171591
2003-06-10,69.75415353937758
2003-06-11,70.16068406375578
2003-06-12,70.42262413523706
2003-06-13,69.47372610661117
2003-06-16,70.50131664811325
2003-06-17,71.12628460444834
2003-06-18,71.85564746876813
2003-06-19,71.06529230836344
2003-06-20,71.4043204945688
2003-06-23,70.85283597199698
2003-06-24,70.64093544722724
2003-06-25,70.17718174140388
2003-06-26,71.27792649792356
2003-06-27,71.09264913017138
2003-06-30,70.4774378896568
2003-07-01,70.2398931326884
2003-07-02,71.82837994516909
2003-07-03,71.59395580126846
2003-07-04,71.63602736676792
2003-07-07,73.96579816724761
2003-07-08,74.52909543171955
2003-07-09,74.05342126410902
2003-07-10,73.13549392185034
2003-07-11,73.74283719153792
2003-07-14,74.56277272053673
2003-07-15,74.72561621692739
2003-07-16,74.54658514974082
2003-07-17,73.56434257725866
2003-07-18,73.77332861419406
2003-07-21,72.39660228642927
2003-07-22,72.54900535829965
2003-07-23,72.43533231842538
2003-07-24,72.02772363035231
2003-07-25,72.47042548536513
2003-07-28,72.85771314017144
2003-07-29,72.36276401270004
2003-07-30,72.6612396362665
2003-07-31,73.58939879283646
2003-08-01,73.04071373995728
2003-08-04,72.47516052149737
2003-08-05,71.5600636815697
2003-08-06,71.07132127148854
2003-08-07,71.3912703383965
2003-08-08,72.03568411321638
2003-08-11,72.48308156552098
2003-08-12,73.2233347698662
2003-08-13,73.01689287818917
2003-08-14,73.68377153780659
2003-08-15,73.79776288094229
2003-08-18,75.04859497373398
2003-08-19,75.76039413876954
2003-08-20,75.5975385984527
2003-08-21,76.83299056459204
2003-08-22,77.14704479977642
2003-08-25,76.78083373764986
2003-08-26,76.94270873594529
2003-08-27,77.01507757949746
2003-08-28,77.33476973373834
2003-08-29,77.294183120115
2003-09-01,77.83193246072534
2003-09-02,79.1623926030853
2003-09-03,79.91144929407454
2003-09-04,79.59801817437317
2003-09-05,78.44944029270086
2003-09-08,78.83405761871673
2003-09-09,77.9525140127949
2003-09-10,76.8104313778498
2003-09-11,77.14006941533206
2003-09-12,76.63797572579355
2003-09-15,76.51235698768112
2003-09-16,78.26982703791808
2003-09-17,77.96475491359865
2003-09-18,78.58593775208493
2003-09-19,77.81640865540301
2003-09-22,75.93379066802643
2003-09-23,76.3332730900378
2003-09-24,75.29580768041265
2003-09-25,74.43346838483676
2003-09-26,74.21659395293989
2003-09-29,74.37071441037295
2003-09-30,72.94956859357218
2003-10-01,73.98293503521292
2003-10-02,74.45311102728323
2003-10-03,75.8267241857559
2003-10-06,75.75752533974276
2003-10-07,75.56523094214856
2003-10-08,74.97037637512793
2003-10-09,75.902820711266
2003-10-10,75.72687096346728
2003-10-13,76.93429093178636
2003-10-14,77.07698574587948
2003-10-15,77.3020385563199
2003-10-16,77.3425857244535
2003-10-17,77.01511512732354
2003-10-20,77.23613953897238
2003-10-21,77.49980407926516
2003-10-22,75.77428472475589
2003-10-23,75.1157793597362
2003-10-24,74.68266882837088
2003-10-27,75.33752148035735
2003-10-28,77.00932627698523
2003-10-29,77.12475971225825
2003-10-30,77.08352741669025
2003-10-31,77.41333400394679
2003-11-03,78.83646129079145
2003-11-04,78.59201286433122
2003-11-05,78.50202476973935
2003-11-06,78.98245771600699
2003-11-07,78.77266462926076
2003-11-10,78.12845391081679
2003-11-11,77.67458063235799
2003-11-12,77.87600210726754
2003-11-13,77.81522325593468
2003-11-14,77.05631522602194
2003-11-17,75.95585197648866
2003-11-18,75.08496494060962
2003-11-19,75.02650361383613
2003-11-20,74.71623540280791
2003-11-21,74.68525203261319
2003-11-24,76.67200918010676
2003-11-25,76.54186818165509
2003-11-26,76.22403937454179
2003-11-27,76.41244857537839
2003-11-28,75.928020707191
2003-12-01,77.03563912190288
2003-12-02,76.16558873111403
2003-12-03,75.9735934025045
2003-12-04,76.50792168156082
2003-12-05,75.44732418295676
2003-12-08,75.0543873450972
2003-12-09,74.56527876546626
2003-12-10,74.01822224479484
2003-12-11,75.23336193552552
2003-12-12,74.91668670903451
2003-12-15,74.7308526990238
2003-12-16,74.47093463841601
2003-12-17,74.10911123395142
2003-12-18,74.86131968347672
2003-12-19,74.97771079682737
2003-12-22,74.80171580953314
2003-12-23,75.08186376149966
2003-12-24,74.93224926363867
2003-12-25,74.94288526125088
2003-12-26,75.11955788592671
2003-12-29,75.80313432323221
2003-12-30,75.75806176481599
2003-12-31,75.50178493480308
2004-01-01,75.50178493480308
2004-01-02,75.71802987004601
2004-01-05,76.26836536354159
2004-01-06,76.06608368097004
2004-01-07,76.43669603174934
2004-01-08,76.85478322621366
2004-01-09,75.9240027584149
2004-01-12,76.33918764452147
2004-01-13,76.12022511068648
2004-01-14,77.14419737773633
2004-01-15,77.41426095341183
2004-01-16,79.07217331545934
2004-01-19,79.3569201782296
2004-01-20,78.31621993101048
2004-01-21,78.35283147598585
2004-01-22,77.94001305133953
2004-01-23,78.10416605021129
2004-01-26,79.2012926920896
2004-01-27,78.45527445285876
2004-01-28,77.73767073875668
2004-01-29,78.77066245088764
2004-01-30,78.37762144172753
2004-02-02,78.57608108317969
2004-02-03,78.03701921788969
2004-02-04,77.43908260182968
2004-02-05,77.09603185197751
2004-02-06,77.55116572619106
2004-02-09,77.76947797123385
2004-02-10,78.03926435316568
2004-02-11,78.52624853594702
2004-02-12,77.68104000337689
2004-02-13,77.47476208857184
2004-02-16,77.57120459379844
2004-02-17,78.08171469588818
2004-02-18,77.81037162454892
2004-02-19,78.27289431888475
2004-02-20,78.37456964840484
2004-02-23,78.18287589194802
2004-02-24,77.3235107605319
2004-02-25,78.13017638274904
2004-02-26,78.90880106119603
2004-02-27,79.05403653193109
2004-03-01,79.82406826161497
2004-03-02,80.25652791692167
2004-03-03,81.02741465299226
2004-03-04,81.08603888349158
2004-03-05,79.94590942690836
2004-03-08,79.70586845447855
2004-03-09,79.06045642553748
2004-03-10,79.13873754491047
2004-03-11,77.7603508270488
2004-03-12,78.58025046086331
2004-03-15,77.376986959024
2004-03-16,77.25647071534345
2004-03-17,78.94441609147171
2004-03-18,77.83842381438014
2004-03-19,77.43087991147449
2004-03-22,76.24575966455312
2004-03-23,76.54343554395648
2004-03-24,77.05230328920814
2004-03-25,78.61334272636621
2004-03-26,79.13267198181639
2004-03-29,79.79718472009426
2004-03-30,79.77851644876569
2004-03-31,79.30665447137318
2004-04-01,79.46976460334703
2004-04-02,81.57765880020685
2004-04-05,82.9548015694131
2004-04-06,82.26142488954568
2004-04-07,81.4549113576976
2004-04-08,81.7480804515528
2004-04-09,81.58625152583018
2004-04-12,82.21999724005941
2004-04-13,82.53545916924196
2004-04-14,82.10272687465539
2004-04-15,81.8434521281207
2004-04-16,81.43772284099444
2004-04-19,81.6011867959252
2004-04-20,81.57419976908346
2004-04-21,81.87413332158336
2004-04-22,82.68778989547629
2004-04-23,83.40028864766067
2004-04-26,82.97753919347343
2004-04-27,82.55125502110934
2004-04-28,81.66360826824057
2004-04-29,80.53997158358331
2004-04-30,79.55179413454417
2004-05-03,80.25312834081862
2004-05-04,79.78520603315992
2004-05-05,79.930388852066
2004-05-06,79.33231620190602
2004-05-07,79.4279021774462
2004-05-10,78.16614806577653
2004-05-11,79.16684675844417
2004-05-12,78.70898325989903
2004-05-13,78.8061687789701
2004-05-14,78.35322721528462
2004-05-17,76.62005188106149
2004-05-18,77.44229779664137
2004-05-19,77.66037381950439
2004-05-20,78.00817877971662
2004-05-21,77.94715918071242
2004-05-24,78.41637139091117
2004-05-25,78.31486685449256
2004-05-26,78.80272818077977
2004-05-27,78.57002715083563
2004-05-28,78.82228357407375
2004-05-31,78.8719671336046
2004-06-01,78.7287283677318
2004-06-02,78.55385807477727
2004-06-03,78.03418144209316
2004-06-04,78.50492077238495
2004-06-07,79.61049674256445
2004-06-08,80.04637245302955
2004-06-09,80.21131944776207
2004-06-10,80.4675572974764
2004-06-11,80.80821694929159
2004-06-14,79.5825259194657
2004-06-15,80.0615982040919
2004-06-16,80.67673085543295
2004-06-17,80.37547065047858
2004-06-18,79.93278500300198
2004-06-21,79.95059681713121
2004-06-22,79.98281847409284
