Date,EUROPE SMALL CAP VALUE WEIGHTED
2003-09-18,2130.8926492550077
2003-09-19,2148.9709050966894
2003-09-22,2139.407061883616
2003-09-23,2131.393658495696
2003-09-24,2132.4051343867422
2003-09-25,2116.4011196371353
2003-09-26,2098.588183268163
2003-09-29,2108.158011421838
2003-09-30,2098.7468212434283
2003-10-01,2117.959496016982
2003-10-02,2133.2873161648354
2003-10-03,2156.584799171062
2003-10-06,2174.3366616656094
2003-10-07,2175.040209624282
2003-10-08,2191.5102261568522
2003-10-09,2205.3376641875248
2003-10-10,2214.958489108971
2003-10-13,2216.811897968129
2003-10-14,2225.0799204721593
2003-10-15,2244.4212008544105
2003-10-16,2252.151728123209
2003-10-17,2238.943513127303
2003-10-20,2245.163002761455
2003-10-21,2255.041944197243
2003-10-22,2244.406759035432
2003-10-23,2226.83039576532
2003-10-24,2236.245389444291
2003-10-27,2240.96235850389
2003-10-28,2243.9264992059443
2003-10-29,2258.577800385866
2003-10-30,2269.4564530986577
2003-10-31,2269.4824084111247
2003-11-03,2267.2476621182163
2003-11-04,2268.7807112533806
2003-11-05,2254.4958669687467
2003-11-06,2249.686976341804
2003-11-07,2274.240168766776
2003-11-10,2270.7029864368733
2003-11-11,2254.728250711053
2003-11-12,2287.07496719656
2003-11-13,2304.2052610994288
2003-11-14,2312.882471699649
2003-11-17,2278.3562433419966
2003-11-18,2293.025196964945
2003-11-19,2286.7586913214227
2003-11-20,2278.909082991613
2003-11-21,2285.3361827358517
2003-11-24,2280.9913586524317
2003-11-25,2296.8953602604593
2003-11-26,2321.9185937894326
2003-11-27,2330.3701521529542
2003-11-28,2344.965045708943
2003-12-01,2360.4402399887927
2003-12-02,2383.4555229390376
2003-12-03,2393.2351067021687
2003-12-04,2387.9888374165125
2003-12-05,2393.2163125791367
2003-12-08,2395.4983662896902
2003-12-09,2402.3274204008985
2003-12-10,2389.291045373976
2003-12-11,2369.1360746705896
2003-12-12,2391.539061653393
2003-12-15,2402.262150997775
2003-12-16,2393.0500468064624
2003-12-17,2400.256539043216
2003-12-18,2409.9223440252476
2003-12-19,2404.151490049443
2003-12-22,2404.639883980636
2003-12-23,2418.0358750404607
2003-12-24,2427.4005646738287
2003-12-25,2427.4274633401424
2003-12-26,2427.4794210406485
2003-12-29,2442.000847157447
2003-12-30,2463.9021998423455
2003-12-31,2481.224649239332
2004-01-01,2481.256744084812
2004-01-02,2499.159861520092
2004-01-05,2531.4220073595484
2004-01-06,2547.898094089141
2004-01-07,2543.7545274216454
2004-01-08,2576.5844161707682
2004-01-09,2604.5335354240074
2004-01-12,2600.416914182711
2004-01-13,2609.0289227891476
2004-01-14,2609.338855371706
2004-01-15,2598.2489324551616
2004-01-16,2584.309345014097
2004-01-19,2588.8199747573044
2004-01-20,2621.8837224268514
2004-01-21,2640.6661072740626
2004-01-22,2657.8329097409664
2004-01-23,2646.319235544402
2004-01-26,2626.4942249258065
2004-01-27,2647.40100180886
2004-01-28,2652.692692346317
2004-01-29,2598.88980355394
2004-01-30,2620.904088585261
2004-02-02,2630.547001618105
2004-02-03,2650.5398555812867
2004-02-04,2629.811895696762
2004-02-05,2656.05645492669
2004-02-06,2688.8632957961813
2004-02-09,2713.2198650372593
2004-02-10,2721.2663120398897
2004-02-11,2729.428486880899
2004-02-12,2781.2222612639616
2004-02-13,2778.2298536520166
2004-02-16,2786.7440243967003
2004-02-17,2815.998967829202
2004-02-18,2829.4277921852754
2004-02-19,2813.5946673296726
2004-02-20,2782.2884571452482
2004-02-23,2783.88749186031
2004-02-24,2787.5875048192847
2004-02-25,2770.312989771979
2004-02-26,2746.111617357062
2004-02-27,2758.0691245284784
2004-03-01,2792.431304624375
2004-03-02,2773.5784481818123
2004-03-03,2738.409385766147
2004-03-04,2756.7191478823215
2004-03-05,2808.580467674387
2004-03-08,2809.8120732255243
2004-03-09,2794.016123594395
2004-03-10,2722.267973046538
2004-03-11,2657.5694179106936
2004-03-12,2661.4488942398953
2004-03-15,2624.409478305905
2004-03-16,2648.827644594003
2004-03-17,2661.445569598573
2004-03-18,2682.1113935335375
2004-03-19,2684.7957296603413
2004-03-22,2643.094719745411
2004-03-23,2646.712877372155
2004-03-24,2629.798708611749
2004-03-25,2649.5260420606705
2004-03-26,2639.662952084641
2004-03-29,2671.674883330363
2004-03-30,2680.9699614297624
2004-03-31,2710.579603788901
2004-04-01,2747.614225712939
2004-04-02,2728.4019249800776
2004-04-05,2709.4075177754476
2004-04-06,2715.3875622055048
2004-04-07,2739.707791030166
2004-04-08,2736.9895478345784
2004-04-09,2736.9939115552966
2004-04-12,2731.903286102302
2004-04-13,2709.0240895586653
2004-04-14,2666.2375364172904
2004-04-15,2662.571789997281
2004-04-16,2689.2300399861037
2004-04-19,2705.924019245418
2004-04-20,2707.0703877096876
2004-04-21,2672.580470765814
2004-04-22,2678.4531920593145
2004-04-23,2691.0829656512933
2004-04-26,2710.2939920843096
2004-04-27,2721.7063525666003
2004-04-28,2683.2768620745505
2004-04-29,2671.757804286351
2004-04-30,2657.5421221233255
2004-05-03,2659.5745544463034
2004-05-04,2685.3131424405146
2004-05-05,2689.208318404234
2004-05-06,2651.505235481285
2004-05-07,2617.718020128611
2004-05-10,2530.8708547166957
2004-05-11,2534.946527686899
2004-05-12,2540.1497054351335
2004-05-13,2540.4546759847444
2004-05-14,2531.9154616177957
2004-05-17,2521.6262700188704
2004-05-18,2532.2120727980205
2004-05-19,2588.519441126298
2004-05-20,2552.2758290587185
2004-05-21,2578.8479952504044
2004-05-24,2581.571793556536
2004-05-25,2602.369528910265
2004-05-26,2622.728527103264
2004-05-27,2661.1044388052733
2004-05-28,2658.688684550952
2004-05-31,2661.258818544938
2004-06-01,2654.4622179731778
2004-06-02,2680.147520939454
2004-06-03,2676.381677500858
2004-06-04,2693.7082373072694
2004-06-07,2718.4344304037345
2004-06-08,2718.173363938148
2004-06-09,2691.753384313222
2004-06-10,2691.9795236560685
2004-06-11,2673.9974067327475
2004-06-14,2665.4416251236394
2004-06-15,2668.0845952827513
2004-06-16,2674.671037649221
2004-06-17,2686.050217600442
2004-06-18,2702.64011608725
2004-06-21,2702.165112282597
2004-06-22,2692.779570489085
2004-06-23,2702.4285447202587
2004-06-24,2720.317718189154
2004-06-25,2724.138837641018
2004-06-28,2752.5820255201347
2004-06-29,2732.280605869064
2004-06-30,2748.666581073878
2004-07-01,2741.7861679007224
2004-07-02,2758.6704838733936
2004-07-05,2746.6270078146067
2004-07-06,2737.0942619977955
2004-07-07,2752.8010667800227
2004-07-08,2752.415749549358
2004-07-09,2746.9645636869413
2004-07-12,2750.2072883360274
2004-07-13,2735.4039010234533
2004-07-14,2732.8783833610332
2004-07-15,2717.699114258483
2004-07-16,2749.394450594823
2004-07-19,2739.9793992243794
2004-07-20,2715.908997987707
2004-07-21,2695.996637477545
2004-07-22,2682.3724346680256
2004-07-23,2654.765701018875
2004-07-26,2645.271761174525
2004-07-27,2632.0891679584574
2004-07-28,2634.4125047237194
2004-07-29,2652.5694481762484
2004-07-30,2652.853204775753
2004-08-02,2653.6487137070667
2004-08-03,2659.160533591669
2004-08-04,2635.0040872610202
2004-08-05,2637.320454625612
2004-08-06,2643.9434130056616
2004-08-09,2612.8171609375754
2004-08-10,2629.3559563357203
2004-08-11,2593.736668362065
2004-08-12,2597.5319856483534
2004-08-13,2626.1126009394543
2004-08-16,2636.178862228203
2004-08-17,2640.2903296974087
2004-08-18,2633.264086064566
2004-08-19,2657.150018626807
2004-08-20,2647.077574683782
2004-08-23,2650.0248319166126
2004-08-24,2637.8649524321745
2004-08-25,2636.6897491105738
2004-08-26,2643.9243831183717
2004-08-27,2641.7281418623397
2004-08-30,2642.0726396802443
2004-08-31,2655.3457778865645
2004-09-01,2662.706747003173
2004-09-02,2669.5534879993775
2004-09-03,2655.3603915063286
2004-09-06,2669.5638765240114
2004-09-07,2670.490804895107
2004-09-08,2685.9551891636897
2004-09-09,2684.6436127682364
2004-09-10,2728.4519938569415
2004-09-13,2734.209893489602
2004-09-14,2737.429077143208
2004-09-15,2705.2293537775568
2004-09-16,2716.0868608471983
2004-09-17,2728.2718868349843
2004-09-20,2719.4700206099833
2004-09-21,2746.4048628121777
2004-09-22,2741.6975074370725
2004-09-23,2740.2430832748128
2004-09-24,2743.69654747969
2004-09-27,2745.711147573863
2004-09-28,2754.9889991667424
2004-09-29,2765.2569864028897
2004-09-30,2789.188564539543
2004-10-01,2802.310168409152
2004-10-04,2802.148282692449
2004-10-05,2809.423463161646
2004-10-06,2806.2623959633097
2004-10-07,2815.445632598487
2004-10-08,2836.8659750019765
2004-10-11,2826.3406619402413
2004-10-12,2791.024050747756
2004-10-13,2782.7118976213696
2004-10-14,2796.536621241439
2004-10-15,2816.6012482845717
2004-10-18,2812.663986542762
2004-10-19,2827.010275653836
2004-10-20,2823.9168258502896
2004-10-21,2846.3577445055853
2004-10-22,2857.285534624159
2004-10-25,2860.1761913054434
2004-10-26,2867.1770301482215
2004-10-27,2886.5678780371027
2004-10-28,2879.514061304068
2004-10-29,2878.9580848238966
2004-11-01,2897.7997940067917
2004-11-02,2909.7521014998288
2004-11-03,2944.7318334089605
2004-11-04,2957.8934489878066
2004-11-05,2987.611204747966
2004-11-08,2999.0508877333095
2004-11-09,2995.988480513175
2004-11-10,3008.247448068099
2004-11-11,3021.2073255879977
2004-11-12,3043.648619291076
2004-11-15,3036.2699306264635
2004-11-16,3027.168174807635
2004-11-17,3060.3179930001165
2004-11-18,3062.699668707584
2004-11-19,3072.6089413749364
2004-11-22,3059.6628528402325
2004-11-23,3084.6301895950337
2004-11-24,3104.8686349321174
2004-11-25,3133.8359270698056
2004-11-26,3144.40736103034
2004-11-29,3153.320009407426
2004-11-30,3162.33958551223
2004-12-01,3188.116745175818
2004-12-02,3191.394688631125
2004-12-03,3223.7202243860665
2004-12-06,3228.4971193536735
2004-12-07,3240.640028378644
2004-12-08,3200.850530678202
2004-12-09,3181.8160963657565
2004-12-10,3190.9029305839754
2004-12-13,3222.410384294464
2004-12-14,3223.2321990060173
2004-12-15,3270.851389769898
2004-12-16,3258.432747784518
2004-12-17,3245.8418702584095
2004-12-20,3292.4715763373138
2004-12-21,3277.4341728014037
2004-12-22,3287.0440854281796
2004-12-23,3318.31122654712
2004-12-24,3327.193794172037
2004-12-27,3348.3077159059017
2004-12-28,3345.445244904948
2004-12-29,3341.7776581112075
2004-12-30,3364.1015717862233
2004-12-31,3361.6540397226986
2005-01-03,3349.511249512058
2005-01-04,3325.001867784868
2005-01-05,3303.8642687052024
2005-01-06,3285.5377252318326
2005-01-07,3283.071993278408
2005-01-10,3299.332641953283
2005-01-11,3304.185574329454
2005-01-12,3338.3826387173517
2005-01-13,3335.574841184451
2005-01-14,3328.482767111673
2005-01-17,3338.9692882673794
2005-01-18,3337.157692491187
2005-01-19,3362.3412871403875
2005-01-20,3341.6018240168564
2005-01-21,3352.8837083520693
2005-01-24,3362.6760784096214
2005-01-25,3358.9638412881104
2005-01-26,3396.0148668963147
2005-01-27,3397.335654689551
2005-01-28,3391.755731390732
2005-01-31,3421.083821229571
2005-02-01,3435.2145215610417
2005-02-02,3465.7876996711175
2005-02-03,3461.773795823625
2005-02-04,3485.9866920388554
2005-02-07,3471.580313913842
2005-02-08,3466.883348528911
2005-02-09,3475.3965480127717
2005-02-10,3496.057035380447
2005-02-11,3508.795324445528
2005-02-14,3540.61258483139
2005-02-15,3546.786168025406
2005-02-16,3527.752598230016
2005-02-17,3559.9185292177453
2005-02-18,3563.8269809145036
2005-02-21,3551.092774000041
2005-02-22,3561.9689437104403
2005-02-23,3542.753447725225
2005-02-24,3554.401997182254
2005-02-25,3589.854567058056
2005-02-28,3620.9306549488915
2005-03-01,3612.0615805260813
2005-03-02,3585.0952264557104
2005-03-03,3588.7239322710975
2005-03-04,3640.9485471030875
2005-03-07,3629.8646560039497
2005-03-08,3650.981566609394
2005-03-09,3642.800246227099
2005-03-10,3634.0404279125482
2005-03-11,3655.0700744574638
2005-03-14,3623.1402608260605
2005-03-15,3624.499547121642
2005-03-16,3634.2858292378664
2005-03-17,3614.2284972718066
2005-03-18,3597.3223337806594
2005-03-21,3559.999228485591
2005-03-22,3559.9889441951623
2005-03-23,3476.145460220335
2005-03-24,3485.7236457997674
2005-03-25,3485.7236457997674
2005-03-28,3467.9399043174335
2005-03-29,3471.2696611576403
2005-03-30,3478.9030863074304
2005-03-31,3508.627459100436
2005-04-01,3525.523884855506
2005-04-04,3475.8527658351313
2005-04-05,3497.230388943351
2005-04-06,3520.7779598822726
2005-04-07,3543.7997615573313
2005-04-08,3545.603570992324
2005-04-11,3569.2210495010404
2005-04-12,3547.4738818356022
2005-04-13,3568.706980059219
2005-04-14,3517.3596549724625
2005-04-15,3492.1717260279675
2005-04-18,3441.0013566070465
2005-04-19,3477.6870202208747
2005-04-20,3483.122540972183
2005-04-21,3478.4904998028755
2005-04-22,3492.9151842631454
2005-04-25,3472.193929889808
2005-04-26,3451.8070512110194
2005-04-27,3398.2529510776853
2005-04-28,3359.857905594801
2005-04-29,3364.573913243638
2005-05-02,3354.4130081333665
2005-05-03,3374.2093254919178
2005-05-04,3384.7776366702274
2005-05-05,3398.4166970814754
2005-05-06,3382.055486468475
2005-05-09,3378.4524541737865
2005-05-10,3370.739103541624
2005-05-11,3357.0678980265056
2005-05-12,3354.3308802341776
2005-05-13,3332.70887514384
2005-05-16,3318.030903876032
2005-05-17,3327.81397094338
2005-05-18,3349.749653168487
2005-05-19,3368.0336350546413
2005-05-20,3351.858857448545
2005-05-23,3381.937485149974
2005-05-24,3390.040782563133
2005-05-25,3400.3521790452714
2005-05-26,3409.2779810347392
2005-05-27,3417.0284972369186
2005-05-30,3413.4442819686824
2005-05-31,3401.3084644900127
2005-06-01,3406.300975458432
2005-06-02,3419.813301530597
2005-06-03,3428.92190686806
2005-06-06,3428.914183699914
2005-06-07,3455.3681747919736
2005-06-08,3473.7175939331682
2005-06-09,3434.951500413058
2005-06-10,3436.8953892408585
2005-06-13,3430.522300878681
2005-06-14,3439.106274845629
2005-06-15,3452.902742570764
2005-06-16,3470.141301066096
2005-06-17,3509.980518694604
2005-06-20,3485.482145541433
2005-06-21,3483.5457568458023
2005-06-22,3488.217029742666
2005-06-23,3486.479301761506
2005-06-24,3476.90066463771
2005-06-27,3466.4129201978844
2005-06-28,3464.2775242397447
2005-06-29,3465.724958033733
2005-06-30,3474.4415101687096
2005-07-01,3457.793328811972
2005-07-04,3441.964915339137
2005-07-05,3435.859127023485
2005-07-06,3466.663468740724
2005-07-07,3418.781789897899
2005-07-08,3460.5002022831945
2005-07-11,3527.857800666441
2005-07-12,3562.018549793999
2005-07-13,3541.291456760203
2005-07-14,3544.533571985496
2005-07-15,3524.2912577173292
2005-07-18,3519.7479557401616
2005-07-19,3502.4818940316086
2005-07-20,3507.170560569023
2005-07-21,3550.778790645274
2005-07-22,3560.451509692467
2005-07-25,3553.66354412584
2005-07-26,3548.0151211497864
2005-07-27,3578.3570370028438
2005-07-28,3610.9474051516368
2005-07-29,3637.8550740225082
2005-08-01,3661.1695873740473
2005-08-02,3674.1065324970227
2005-08-03,3712.719847431513
2005-08-04,3717.9080688370564
2005-08-05,3700.087564554661
2005-08-08,3723.5825526050235
2005-08-09,3728.2983970832124
2005-08-10,3755.270433147426
2005-08-11,3757.9306818958053
2005-08-12,3760.9860975480024
2005-08-15,3749.0564393997556
2005-08-16,3741.7232527240726
2005-08-17,3724.8677701582415
2005-08-18,3677.7143645267793
2005-08-19,3686.231385738141
2005-08-22,3724.887650545121
2005-08-23,3711.4334684526457
2005-08-24,3712.508265855298
2005-08-25,3711.68314283398
2005-08-26,3728.3454653397334
2005-08-29,3705.837958133786
2005-08-30,3691.5021379268624
2005-08-31,3745.9759414338064
2005-09-01,3831.8069771224527
2005-09-02,3855.130691211637
2005-09-05,3857.968783811472
2005-09-06,3865.8003276915483
2005-09-07,3876.8476257767534
2005-09-08,3858.351180324403
2005-09-09,3880.8708482550906
2005-09-12,3859.7780711277446
2005-09-13,3835.892867164625
2005-09-14,3855.68136419785
2005-09-15,3825.963303026797
2005-09-16,3840.182237002394
2005-09-19,3833.8166740538036
2005-09-20,3845.788207213299
2005-09-21,3839.120563350959
2005-09-22,3788.7257848562026
2005-09-23,3775.0339100516735
2005-09-26,3783.313170500391
2005-09-27,3772.446435676614
2005-09-28,3791.908251430632
2005-09-29,3793.567132180002
2005-09-30,3830.447676720129
2005-10-03,3802.6214885071568
2005-10-04,3818.1751893140527
2005-10-05,3791.182679064956
2005-10-06,3785.270472225504
2005-10-07,3761.6632030926235
2005-10-10,3750.985090773887
2005-10-11,3745.869392995378
2005-10-12,3731.789475688442
2005-10-13,3644.808505055814
2005-10-14,3680.304069131973
2005-10-17,3661.166405734063
2005-10-18,3624.526878344808
2005-10-19,3551.975946949134
2005-10-20,3580.619706969709
2005-10-21,3557.54642265016
2005-10-24,3601.144750727752
2005-10-25,3641.1519110851323
2005-10-26,3656.947322029181
2005-10-27,3624.897845854389
2005-10-28,3595.5196594864924
2005-10-31,3640.9743326982502
2005-11-01,3655.4644213316155
2005-11-02,3703.9960297957196
2005-11-03,3728.306652885712
2005-11-04,3666.45096333258
2005-11-07,3672.0304509020684
2005-11-08,3662.689176310755
2005-11-09,3650.9644416323185
2005-11-10,3661.7484888515773
2005-11-11,3667.2774252128415
2005-11-14,3676.007999400652
2005-11-15,3664.781931881657
2005-11-16,3634.2163263484235
2005-11-17,3668.3733193380376
2005-11-18,3675.2121319950984
2005-11-21,3696.3321872831034
2005-11-22,3691.386035631302
2005-11-23,3732.6981661790205
2005-11-24,3730.9949179289724
2005-11-25,3727.7990471641265
2005-11-28,3738.899725519411
2005-11-29,3738.99939164261
2005-11-30,3756.194207643309
2005-12-01,3768.703683098664
2005-12-02,3795.511743049936
2005-12-05,3814.2458498361184
2005-12-06,3826.580244450383
2005-12-07,3825.2003062245244
2005-12-08,3850.3751869927505
2005-12-09,3868.33257051236
2005-12-12,3907.9335815769914
2005-12-13,3902.720612257052
2005-12-14,3922.1247627552298
2005-12-15,3903.5256058656487
2005-12-16,3945.7405405483073
2005-12-19,3942.3459279564054
2005-12-20,3927.7199889407484
2005-12-21,3924.5587897655323
2005-12-22,3947.1426432226976
2005-12-23,3959.3734109643547
2005-12-26,3959.3734109643547
2005-12-27,3964.7176790040003
2005-12-28,3973.239100772336
2005-12-29,3980.17491406888
2005-12-30,3960.318936906921
2006-01-02,3973.056600735522
2006-01-03,4074.260490539947
2006-01-04,4157.998675297972
2006-01-05,4146.034055136839
2006-01-06,4184.480082445229
2006-01-09,4165.345207778005
2006-01-10,4140.57566058655
2006-01-11,4172.457330050583
2006-01-12,4176.752715146189
2006-01-13,4175.904604273725
2006-01-16,4197.620542551191
2006-01-17,4157.156471140134
2006-01-18,4139.81089663352
2006-01-19,4192.184589885925
2006-01-20,4197.199403617376
2006-01-23,4237.912760161871
2006-01-24,4247.5743362897365
2006-01-25,4295.291118028707
2006-01-26,4315.899222919748
2006-01-27,4319.554175087198
2006-01-30,4302.117908564292
2006-01-31,4321.635292583831
2006-02-01,4363.401354814361
2006-02-02,4350.956820444853
2006-02-03,4314.00266112988
2006-02-06,4324.393018495523
2006-02-07,4298.928488581202
2006-02-08,4296.880443705748
2006-02-09,4339.923328578835
2006-02-10,4328.641848435834
2006-02-13,4328.4504110678745
2006-02-14,4309.504896500691
2006-02-15,4341.892992460869
2006-02-16,4351.089352752218
2006-02-17,4393.954967510421
2006-02-20,4418.685269005552
2006-02-21,4418.666425999994
2006-02-22,4426.344960932727
2006-02-23,4452.3628512191835
2006-02-24,4445.986126104504
2006-02-27,4462.241412693651
2006-02-28,4448.653484596468
2006-03-01,4483.826905015812
2006-03-02,4473.977443759195
2006-03-03,4483.645632538735
2006-03-06,4507.660846889252
2006-03-07,4425.444363645663
2006-03-08,4385.07693264229
2006-03-09,4422.553598030278
2006-03-10,4422.893311723925
2006-03-13,4484.182849267067
2006-03-14,4542.337767274517
2006-03-15,4573.702887674087
2006-03-16,4637.62082304376
2006-03-17,4658.787556405341
2006-03-20,4681.88027741624
2006-03-21,4657.98668083991
2006-03-22,4680.251323087265
2006-03-23,4648.158131021413
2006-03-24,4679.5908985397145
2006-03-27,4671.671842870119
2006-03-28,4667.738462125429
2006-03-29,4638.395745233489
2006-03-30,4711.396854258669
2006-03-31,4687.580950309966
2006-04-03,4724.482497479452
2006-04-04,4781.913872029116
2006-04-05,4797.457174053442
2006-04-06,4810.8404416068215
2006-04-07,4756.043107600248
2006-04-10,4752.571537799123
2006-04-11,4712.676357875846
2006-04-12,4680.34940256554
2006-04-13,4699.3709521932615
2006-04-14,4699.3709521932615
2006-04-17,4769.0757683768625
2006-04-18,4779.705627835277
2006-04-19,4856.715258316823
2006-04-20,4853.471771654337
2006-04-21,4901.316347087358
2006-04-24,4915.970063819161
2006-04-25,4932.78488185271
2006-04-26,4955.966270360337
2006-04-27,4952.8365622751835
2006-04-28,4966.133303348471
2006-05-01,4987.446775118299
2006-05-02,5047.21067195164
2006-05-03,5028.86392251827
2006-05-04,5094.183177333433
2006-05-05,5168.547105243585
2006-05-08,5183.527198009432
2006-05-09,5212.453578212057
2006-05-10,5219.586363025039
2006-05-11,5231.189167879523
2006-05-12,5143.207322504289
2006-05-15,4979.8682218984
2006-05-16,4957.102368674667
2006-05-17,4823.952837338027
2006-05-18,4731.221656407509
2006-05-19,4704.571701697719
2006-05-22,4526.04279551605
2006-05-23,4697.599600358965
2006-05-24,4601.069541232317
2006-05-25,4658.5048134622375
2006-05-26,4762.632160356701
2006-05-29,4803.467966385968
2006-05-30,4748.432010350699
2006-05-31,4772.802200915729
2006-06-01,4773.529903274443
2006-06-02,4865.182189161237
2006-06-05,4835.2040197428205
2006-06-06,4668.528246445273
2006-06-07,4640.88023251548
2006-06-08,4457.665199321512
2006-06-09,4535.081642781054
2006-06-12,4478.433367366682
2006-06-13,4335.319881368249
2006-06-14,4373.1116967140415
2006-06-15,4523.479398434691
2006-06-16,4503.805056719032
2006-06-19,4507.085356780728
2006-06-20,4515.099892553648
2006-06-21,4526.714212721152
2006-06-22,4536.7773412826555
2006-06-23,4522.750933633024
2006-06-26,4535.836015895159
2006-06-27,4543.634401554934
2006-06-28,4516.000852992199
2006-06-29,4571.166599661122
2006-06-30,4731.621150322322
2006-07-03,4769.4584741276985
2006-07-04,4780.68125648594
2006-07-05,4708.517565803785
2006-07-06,4748.781206442897
2006-07-07,4762.165337946064
2006-07-10,4729.3092524241965
2006-07-11,4701.432975019085
2006-07-12,4696.840294761052
2006-07-13,4631.704492027386
2006-07-14,4558.110903148215
2006-07-17,4458.431690994691
2006-07-18,4427.323256310021
2006-07-19,4547.873700233294
2006-07-20,4596.709794012854
2006-07-21,4569.839682020626
2006-07-24,4592.052847498543
2006-07-25,4603.404606922804
2006-07-26,4616.009306223348
2006-07-27,4705.316853101558
2006-07-28,4710.221667460134
2006-07-31,4721.161789240357
2006-08-01,4710.084658204854
2006-08-02,4765.7421314678495
2006-08-03,4729.220902456182
2006-08-04,4804.6032823323
2006-08-07,4764.661974066719
2006-08-08,4760.791021812424
2006-08-09,4782.476475806626
2006-08-10,4699.5698036873255
2006-08-11,4707.839605894157
2006-08-14,4723.258800094136
2006-08-15,4760.459808452165
2006-08-16,4826.522654729255
2006-08-17,4843.189478489278
2006-08-18,4834.434867971794
2006-08-21,4872.681007522971
2006-08-22,4839.597085808459
2006-08-23,4829.835162463775
2006-08-24,4828.416786532731
2006-08-25,4823.338472812203
2006-08-28,4851.119983996517
2006-08-29,4852.9398644842195
2006-08-30,4906.595119755394
2006-08-31,4901.059564801048
2006-09-01,4938.5197420683535
2006-09-04,4982.159131018919
2006-09-05,4952.944040960421
2006-09-06,4911.432967135378
2006-09-07,4833.560051620562
2006-09-08,4831.323934024056
2006-09-11,4802.663432580888
2006-09-12,4847.988170208456
2006-09-13,4870.091550315701
2006-09-14,4928.051136358612
2006-09-15,4912.266367431418
2006-09-18,4923.305660081409
2006-09-19,4922.837242824655
2006-09-20,4948.236653992833
2006-09-21,4982.764053273571
2006-09-22,4970.991636816196
2006-09-25,4940.183252133483
2006-09-26,4960.196780017256
2006-09-27,4997.432556334312
2006-09-28,5000.851132829795
2006-09-29,5001.684563912321
2006-10-02,5038.2084977212935
2006-10-03,5020.489184477185
2006-10-04,5033.420502333427
2006-10-05,5076.298257624188
2006-10-06,5052.703823584239
2006-10-09,5053.483204406304
2006-10-10,5071.066360162614
2006-10-11,5078.966427453457
2006-10-12,5122.10939279927
2006-10-13,5128.325072754052
2006-10-16,5159.793735812053
2006-10-17,5098.552162555136
2006-10-18,5139.218387671487
2006-10-19,5188.442083000783
2006-10-20,5212.43778723932
2006-10-23,5197.190911875034
2006-10-24,5207.266610470482
2006-10-25,5239.353934232625
2006-10-26,5280.368025863573
2006-10-27,5279.609421913508
2006-10-30,5263.9846661920665
2006-10-31,5304.310525911882
2006-11-01,5323.862588249021
2006-11-02,5305.332814458661
2006-11-03,5291.011313318778
2006-11-06,5333.801947151127
2006-11-07,5401.499241296322
2006-11-08,5388.449851544959
2006-11-09,5417.818443791133
2006-11-10,5459.2979149016965
2006-11-13,5463.190080506544
2006-11-14,5467.600464237613
2006-11-15,5487.116637965792
2006-11-16,5506.881101964572
2006-11-17,5477.740604639009
2006-11-20,5471.380454759797
2006-11-21,5509.437807810215
2006-11-22,5562.665464244413
2006-11-23,5561.585876468056
2006-11-24,5588.363297487673
2006-11-27,5539.075445182286
2006-11-28,5518.525346444957
2006-11-29,5620.594272669322
2006-11-30,5664.519206037887
2006-12-01,5706.525180633499
2006-12-04,5719.069120509256
2006-12-05,5733.655607997727
2006-12-06,5756.251781088788
2006-12-07,5771.695405469454
2006-12-08,5794.220350979133
2006-12-11,5784.114381851035
2006-12-12,5805.764075596312
2006-12-13,5831.659601833434
2006-12-14,5834.1199264679335
2006-12-15,5832.793408428403
2006-12-18,5826.581767703293
2006-12-19,5845.216156720049
2006-12-20,5879.0953112425495
2006-12-21,5885.763869306981
2006-12-22,5880.748544839901
2006-12-25,5880.748544839901
2006-12-26,5870.645450868288
2006-12-27,5904.243397424691
2006-12-28,5928.624591892744
2006-12-29,5946.774858621932
2007-01-01,5946.774858621932
2007-01-02,6053.38185413103
2007-01-03,6016.331245530679
2007-01-04,5931.042577251167
2007-01-05,5868.482694724439
2007-01-08,5886.483415240803
2007-01-09,5913.101538387354
2007-01-10,5857.844705769709
2007-01-11,5893.774610805308
2007-01-12,5936.860379149417
2007-01-15,5995.1872243824255
2007-01-16,5969.195163519381
2007-01-17,5987.981697029861
2007-01-18,5993.978121855749
2007-01-19,6020.54604592332
2007-01-22,6030.045140540807
2007-01-23,6046.7933718105605
2007-01-24,6051.076882177199
2007-01-25,6055.873360923235
2007-01-26,5998.497005413848
2007-01-29,6023.089108071544
2007-01-30,6040.0710621837425
2007-01-31,6054.079009979549
2007-02-01,6138.80926031826
2007-02-02,6160.704589312253
2007-02-05,6150.521677285642
2007-02-06,6192.553076751002
2007-02-07,6247.703816705509
2007-02-08,6211.461864308429
2007-02-09,6228.1985913593635
2007-02-12,6200.01319782368
2007-02-13,6237.463324769824
2007-02-14,6348.164075231861
2007-02-15,6354.444778876798
2007-02-16,6340.983588438908
2007-02-19,6383.221708311848
2007-02-20,6378.86812653846
2007-02-21,6349.595407018028
2007-02-22,6366.585896060879
2007-02-23,6394.398236796136
2007-02-26,6415.324024227098
2007-02-27,6204.683456806644
2007-02-28,6126.484622651542
2007-03-01,6048.07620103099
2007-03-02,6060.30908332589
2007-03-05,5903.93152003331
2007-03-06,5984.46649973111
2007-03-07,6073.261924931487
2007-03-08,6167.8353415065285
2007-03-09,6172.276094762474
2007-03-12,6201.079450562028
