Date,WORLD ex USA SMALL CAP VALUE WEIGHTED
2003-09-15,1347.8176315375697
2003-09-16,1354.3461734530829
2003-09-17,1362.0832103426626
2003-09-18,1373.5538319245886
2003-09-19,1389.2588631557694
2003-09-22,1390.343006042123
2003-09-23,1389.0286863020724
2003-09-24,1386.8623730190484
2003-09-25,1373.9121412495642
2003-09-26,1366.617006406056
2003-09-29,1370.2924888219545
2003-09-30,1371.061509158087
2003-10-01,1385.7970519024457
2003-10-02,1405.3299592073981
2003-10-03,1419.2034683827044
2003-10-06,1428.378916969
2003-10-07,1433.215438008861
2003-10-08,1435.6527159358159
2003-10-09,1443.2410669043315
2003-10-10,1455.788259143775
2003-10-13,1455.6350948784516
2003-10-14,1459.0460809291683
2003-10-15,1466.2390917516377
2003-10-16,1479.2681002232644
2003-10-17,1479.9852519973779
2003-10-20,1482.5899986764234
2003-10-21,1485.9263050423597
2003-10-22,1477.167227492625
2003-10-23,1438.1165231922184
2003-10-24,1448.2931120786677
2003-10-27,1459.5179134142059
2003-10-28,1468.086037604052
2003-10-29,1481.0734888129566
2003-10-30,1487.2423040994813
2003-10-31,1478.5880289433933
2003-11-03,1472.1092465325826
2003-11-04,1491.1696257699352
2003-11-05,1479.1426704398996
2003-11-06,1465.511950278186
2003-11-07,1478.8238720527388
2003-11-10,1482.3189634700555
2003-11-11,1455.0994734049332
2003-11-12,1460.2335092794383
2003-11-13,1471.2893844547168
2003-11-14,1471.611938949363
2003-11-17,1428.813558801962
2003-11-18,1435.3443700604332
2003-11-19,1424.4068284782716
2003-11-20,1428.3004608534266
2003-11-21,1433.0548405895709
2003-11-24,1428.7864481715717
2003-11-25,1442.380598627159
2003-11-26,1461.9289034060603
2003-11-27,1464.8633792545006
2003-11-28,1465.7761761214738
2003-12-01,1478.3138597244777
2003-12-02,1491.096861355998
2003-12-03,1498.3574281039282
2003-12-04,1497.3604713127625
2003-12-05,1500.7066358142222
2003-12-08,1497.2577975005045
2003-12-09,1499.4552496303404
2003-12-10,1486.5697258510934
2003-12-11,1480.6976266151617
2003-12-12,1495.7673315634106
2003-12-15,1507.5371919819638
2003-12-16,1499.8943377049227
2003-12-17,1498.5083192884051
2003-12-18,1500.5677038172848
2003-12-19,1500.0156254905144
2003-12-22,1504.64383575607
2003-12-23,1510.5433819042407
2003-12-24,1516.757047793815
2003-12-25,1519.086889275464
2003-12-26,1523.5174817665732
2003-12-29,1535.5299702247596
2003-12-30,1550.9251147472803
2003-12-31,1557.8500204700347
2004-01-01,1557.8636047889454
2004-01-02,1566.3830643927954
2004-01-05,1593.0875878164225
2004-01-06,1599.3267126822377
2004-01-07,1597.9121761980127
2004-01-08,1614.0367846175814
2004-01-09,1626.8039142673738
2004-01-12,1625.2667173326113
2004-01-13,1628.3833526544065
2004-01-14,1630.0838150721286
2004-01-15,1620.8576707313896
2004-01-16,1616.2293765782465
2004-01-19,1619.4009529564153
2004-01-20,1638.8821955689498
2004-01-21,1649.232717607137
2004-01-22,1659.5646577031164
2004-01-23,1657.5296852761785
2004-01-26,1647.6233951806635
2004-01-27,1655.0282435049983
2004-01-28,1650.4438572329793
2004-01-29,1618.4617875820147
2004-01-30,1631.410628602362
2004-02-02,1639.6360017866211
2004-02-03,1645.7387291626128
2004-02-04,1627.8799925133374
2004-02-05,1637.9444168103987
2004-02-06,1654.9483731948612
2004-02-09,1663.6279633863282
2004-02-10,1667.4187512222256
2004-02-11,1670.513739317989
2004-02-12,1694.1604860767259
2004-02-13,1697.0827784228702
2004-02-16,1705.1138002067432
2004-02-17,1717.524555743805
2004-02-18,1719.5433515299924
2004-02-19,1707.8379741504314
2004-02-20,1686.7963455143968
2004-02-23,1693.6208360550459
2004-02-24,1691.0195363723296
2004-02-25,1681.6883421594084
2004-02-26,1673.5526113603905
2004-02-27,1691.1774485254828
2004-03-01,1716.902640087201
2004-03-02,1706.0726467931656
2004-03-03,1692.5580050197457
2004-03-04,1702.548573198528
2004-03-05,1724.2082122457416
2004-03-08,1722.6171979523285
2004-03-09,1723.6908894244295
2004-03-10,1695.6641489228348
2004-03-11,1672.8332147415817
2004-03-12,1668.0498697405392
2004-03-15,1664.7529210625253
2004-03-16,1684.8704593078896
2004-03-17,1704.774105628839
2004-03-18,1720.8293472368762
2004-03-19,1720.4755298429327
2004-03-22,1705.8675931080961
2004-03-23,1706.3496565520586
2004-03-24,1710.4488221327244
2004-03-25,1726.6518197191222
2004-03-26,1731.108312221343
2004-03-29,1747.397754714034
2004-03-30,1751.9064539396072
2004-03-31,1778.9279121494815
2004-04-01,1799.8934048639237
2004-04-02,1793.100939950494
2004-04-05,1783.946799816723
2004-04-06,1783.9108133851933
2004-04-07,1799.1906462932816
2004-04-08,1796.0320738635346
2004-04-09,1786.697779672439
2004-04-12,1798.3076227954675
2004-04-13,1791.7905289631942
2004-04-14,1767.4354671608694
2004-04-15,1753.4724192226965
2004-04-16,1769.4386711835796
2004-04-19,1761.706261645028
2004-04-20,1769.5751624937682
2004-04-21,1752.7320125642254
2004-04-22,1753.5153336033313
2004-04-23,1762.2178338148826
2004-04-26,1771.0038835298005
2004-04-27,1766.7428304339694
2004-04-28,1751.8142169836403
2004-04-29,1743.1495060780962
2004-04-30,1728.8188624440877
2004-05-03,1728.4450234170254
2004-05-04,1743.379180042276
2004-05-05,1752.084437321982
2004-05-06,1719.384650159599
2004-05-07,1683.021325384053
2004-05-10,1598.9169428396037
2004-05-11,1604.2360655539837
2004-05-12,1627.717272872176
2004-05-13,1608.612719479826
2004-05-14,1600.4481663473746
2004-05-17,1572.9857657832831
2004-05-18,1587.1677146770792
2004-05-19,1638.7427119290608
2004-05-20,1625.4039354484087
2004-05-21,1654.1836581304203
2004-05-24,1655.9120652554184
2004-05-25,1661.4943172797848
2004-05-26,1677.628709422831
2004-05-27,1694.5099970866627
2004-05-28,1702.7868721723612
2004-05-31,1703.7938534301686
2004-06-01,1707.5152374707027
2004-06-02,1711.396210020802
2004-06-03,1695.8627816678127
2004-06-04,1705.4422371200071
2004-06-07,1733.332631561373
2004-06-08,1736.5451245716815
2004-06-09,1730.2253914339867
2004-06-10,1737.039876120221
2004-06-11,1726.9252470774788
2004-06-14,1720.7026187817405
2004-06-15,1720.5047612474316
2004-06-16,1730.9649650865197
2004-06-17,1739.9684188908614
2004-06-18,1743.706252910571
2004-06-21,1752.0383065253739
2004-06-22,1745.1419088182438
2004-06-23,1748.8329223332942
2004-06-24,1770.9745906090182
2004-06-25,1769.1815661294388
2004-06-28,1788.0424626361582
2004-06-29,1780.5249802916494
2004-06-30,1787.7553865271827
2004-07-01,1791.6323580604183
2004-07-02,1792.351172460265
2004-07-05,1775.8938149237983
2004-07-06,1768.5536796518652
2004-07-07,1776.057203094878
2004-07-08,1771.7754373351843
2004-07-09,1779.7426712535307
2004-07-12,1789.3820376943731
2004-07-13,1779.3015009393184
2004-07-14,1770.2727268757844
2004-07-15,1757.8488907179042
2004-07-16,1780.086658545294
2004-07-19,1779.294690243471
2004-07-20,1763.3864480739642
2004-07-21,1752.209491885035
2004-07-22,1745.280743562863
2004-07-23,1729.3003465333702
2004-07-26,1717.2040071707777
2004-07-27,1696.3246377630087
2004-07-28,1701.2089464354203
2004-07-29,1700.900341212985
2004-07-30,1714.5874545489207
2004-08-02,1716.3379991982038
2004-08-03,1715.4323840010038
2004-08-04,1697.0047684692197
2004-08-05,1697.5357094450758
2004-08-06,1702.981738610131
2004-08-09,1684.238056509099
2004-08-10,1693.0142365797124
2004-08-11,1682.7515043784827
2004-08-12,1684.5315807328432
2004-08-13,1688.7419982622812
2004-08-16,1688.045157956712
2004-08-17,1691.9811311692833
2004-08-18,1691.9499668726194
2004-08-19,1712.5673391883709
2004-08-20,1712.4505115159668
2004-08-23,1713.7979478915904
2004-08-24,1706.3686923406287
2004-08-25,1709.3739530044877
2004-08-26,1715.9846217669676
2004-08-27,1719.3958983433902
2004-08-30,1716.3017188322983
2004-08-31,1721.5737633897315
2004-09-01,1732.5010951677941
2004-09-02,1736.7290118024832
2004-09-03,1721.741440487996
2004-09-06,1736.6870323241515
2004-09-07,1741.1332377830897
2004-09-08,1747.491794663838
2004-09-09,1738.7662634975118
2004-09-10,1755.1428346819534
2004-09-13,1759.1154768203578
2004-09-14,1765.8849531762307
2004-09-15,1743.569365306451
2004-09-16,1749.188893595779
2004-09-17,1747.624686979707
2004-09-20,1746.110749039262
2004-09-21,1754.930764195391
2004-09-22,1749.4636943174921
2004-09-23,1752.6840015009504
2004-09-24,1747.1484427677467
2004-09-27,1743.6878464883973
2004-09-28,1744.8974109312726
2004-09-29,1752.9946581931683
2004-09-30,1772.15998463599
2004-10-01,1784.3826737448871
2004-10-04,1788.8597563129736
2004-10-05,1794.2138019874033
2004-10-06,1798.5050343792752
2004-10-07,1801.957385033661
2004-10-08,1817.7385692133412
2004-10-11,1816.5551510553385
2004-10-12,1796.8105735652039
2004-10-13,1788.898593390265
2004-10-14,1786.4528528897658
2004-10-15,1795.2830656759159
2004-10-18,1790.6030449118516
2004-10-19,1803.2443548843983
2004-10-20,1797.7009690509842
2004-10-21,1805.7198969224135
2004-10-22,1812.4034379696136
2004-10-25,1812.1704068166741
2004-10-26,1812.602042556852
2004-10-27,1822.3026313768462
2004-10-28,1827.1646233470224
2004-10-29,1826.4651885205005
2004-11-01,1828.6476318104856
2004-11-02,1839.623718143565
2004-11-03,1857.445269386451
2004-11-04,1867.8016106460657
2004-11-05,1887.7050974172462
2004-11-08,1887.6945485657786
2004-11-09,1885.8719926322008
2004-11-10,1884.8442955850217
2004-11-11,1886.1004933910344
2004-11-12,1905.9102920288278
2004-11-15,1913.15921315275
2004-11-16,1909.713632484469
2004-11-17,1926.947900074078
2004-11-18,1923.5217835599697
2004-11-19,1934.6246944829995
2004-11-22,1920.2242735158925
2004-11-23,1928.9029193220908
2004-11-24,1943.4853296307008
2004-11-25,1957.9745636776847
2004-11-26,1958.6889479195227
2004-11-29,1968.6762446299952
2004-11-30,1967.6584542365601
2004-12-01,1970.0262261205396
2004-12-02,1976.8812395810567
2004-12-03,1991.6729314167242
2004-12-06,1993.0860055200146
2004-12-07,1990.066128820656
2004-12-08,1959.6067619191294
2004-12-09,1945.8997116309195
2004-12-10,1943.6766537471788
2004-12-13,1957.5786507462258
2004-12-14,1959.2730435484993
2004-12-15,1988.126509711434
2004-12-16,1980.4987871919532
2004-12-17,1980.8697553409393
2004-12-20,2009.6506965070694
2004-12-21,2005.7179885300866
2004-12-22,2015.6002536216556
2004-12-23,2029.4593315891473
2004-12-24,2040.8584611071287
2004-12-27,2052.701031892277
2004-12-28,2054.97173034779
2004-12-29,2050.2509035200883
2004-12-30,2074.6786127052933
2004-12-31,2081.451729780452
2005-01-03,2072.818744738242
2005-01-04,2054.7364956027277
2005-01-05,2042.343724944373
2005-01-06,2030.884902497462
2005-01-07,2030.5341671029973
2005-01-10,2040.0339368782493
2005-01-11,2054.340556850815
2005-01-12,2075.7913881069185
2005-01-13,2072.8821142057973
2005-01-14,2071.1436485010254
2005-01-17,2086.105517610188
2005-01-18,2077.483272187378
2005-01-19,2089.221293355847
2005-01-20,2070.7040534987054
2005-01-21,2076.599570628128
2005-01-24,2086.8295139286115
2005-01-25,2076.9342024527605
2005-01-26,2102.7312351748974
2005-01-27,2100.7935700858293
2005-01-28,2094.4413532013045
2005-01-31,2112.8653460309442
2005-02-01,2113.559450595458
2005-02-02,2133.2413516796787
2005-02-03,2126.4904304766546
2005-02-04,2139.0590597612095
2005-02-07,2134.4474514752783
2005-02-08,2123.057176568025
2005-02-09,2126.8932606133526
2005-02-10,2138.3954665793176
2005-02-11,2143.176436108006
2005-02-14,2163.599984822796
2005-02-15,2164.8185745245655
2005-02-16,2151.025436834985
2005-02-17,2162.1440333888877
2005-02-18,2162.7862664061445
2005-02-21,2163.414326220459
2005-02-22,2172.356177375067
2005-02-23,2154.649042754928
2005-02-24,2161.875406305323
2005-02-25,2184.150232558032
2005-02-28,2210.2214616699216
2005-03-01,2208.9750376037746
2005-03-02,2200.0887453918003
2005-03-03,2202.6904639062814
2005-03-04,2227.9891118704318
2005-03-07,2224.860561063601
2005-03-08,2236.9009964288844
2005-03-09,2241.056677615836
2005-03-10,2231.289160356113
2005-03-11,2247.1516449130354
2005-03-14,2231.612986815686
2005-03-15,2234.702627906419
2005-03-16,2242.761694578503
2005-03-17,2232.3430435310565
2005-03-18,2230.629420044623
2005-03-21,2215.1100130418376
2005-03-22,2218.5403313699926
2005-03-23,2173.7192189772977
2005-03-24,2167.043368556412
2005-03-25,2166.87723220819
2005-03-28,2157.1267220847735
2005-03-29,2144.419120450959
2005-03-30,2139.0768293869883
2005-03-31,2167.2635878736037
2005-04-01,2171.5770739284367
2005-04-04,2147.03831282559
2005-04-05,2155.7278343074067
2005-04-06,2162.2084203456166
2005-04-07,2172.2100125341067
2005-04-08,2174.840607625087
2005-04-11,2181.287833156973
2005-04-12,2163.3338460878576
2005-04-13,2174.784061761105
2005-04-14,2143.699282657871
2005-04-15,2125.0727546265653
2005-04-18,2076.4464345915517
2005-04-19,2109.556540878107
2005-04-20,2118.0633294629274
2005-04-21,2108.366175235548
2005-04-22,2133.221178404384
2005-04-25,2129.8446494117848
2005-04-26,2121.8865523996924
2005-04-27,2105.6627967707554
2005-04-28,2089.616732936779
2005-04-29,2098.360651092206
2005-05-02,2094.876092235925
2005-05-03,2101.1666574406354
2005-05-04,2113.383498191442
2005-05-05,2118.2607641778113
2005-05-06,2118.598285301075
2005-05-09,2116.072464101757
2005-05-10,2111.919985205544
2005-05-11,2103.0096077083517
2005-05-12,2090.97546458999
2005-05-13,2075.0314301603657
2005-05-16,2058.577849628895
2005-05-17,2049.538311750465
2005-05-18,2060.4374237627612
2005-05-19,2074.485982134326
2005-05-20,2064.595223185686
2005-05-23,2084.018686801353
2005-05-24,2085.0027215991236
2005-05-25,2074.9579294025875
2005-05-26,2074.8363882885033
2005-05-27,2086.028227789225
2005-05-30,2094.0552650527356
2005-05-31,2096.4230012052476
2005-06-01,2099.6171395824804
2005-06-02,2103.865711819526
2005-06-03,2116.6042762672223
2005-06-06,2122.892032836051
2005-06-07,2129.896676247663
2005-06-08,2140.610612700408
2005-06-09,2116.7633230849583
2005-06-10,2120.070973572272
2005-06-13,2111.584314331837
2005-06-14,2115.0913061861775
2005-06-15,2127.4713391550163
2005-06-16,2139.6421729479757
2005-06-17,2161.0453603766355
2005-06-20,2152.3200448431253
2005-06-21,2156.2185284914067
2005-06-22,2156.849228382501
2005-06-23,2155.1778863090926
2005-06-24,2147.7188867786085
2005-06-27,2139.1001412312203
2005-06-28,2143.0026348287684
2005-06-29,2142.1709839082373
2005-06-30,2142.167946014966
2005-07-01,2130.230973307542
2005-07-04,2129.353585375408
2005-07-05,2123.36229657134
2005-07-06,2135.1214843773187
2005-07-07,2116.4818429275724
2005-07-08,2130.058452322793
2005-07-11,2160.02999550005
2005-07-12,2180.3401032255006
2005-07-13,2166.4375403039894
2005-07-14,2169.7113283944495
2005-07-15,2161.5194347955767
2005-07-18,2164.592271175537
2005-07-19,2152.510980490377
2005-07-20,2155.157558157434
2005-07-21,2191.4033310401524
2005-07-22,2191.44853379961
2005-07-25,2189.5124114506566
2005-07-26,2180.6787809774464
2005-07-27,2195.302460112593
2005-07-28,2208.2801634752345
2005-07-29,2222.7733931129783
2005-08-01,2234.2633052840183
2005-08-02,2243.2027603284077
2005-08-03,2256.039144653324
2005-08-04,2251.978427203447
2005-08-05,2228.4697758063985
2005-08-08,2240.1086925724626
2005-08-09,2249.0901451857003
2005-08-10,2279.830353838507
2005-08-11,2294.165233596315
2005-08-12,2296.4699251042935
2005-08-15,2294.970240435404
2005-08-16,2298.073943874488
2005-08-17,2286.75374571071
2005-08-18,2261.0358936460866
2005-08-19,2261.6574666979936
2005-08-22,2293.270760458792
2005-08-23,2290.528859504572
2005-08-24,2288.9129891849807
2005-08-25,2289.4128934630394
2005-08-26,2299.775748907644
2005-08-29,2277.9055828602163
2005-08-30,2272.5532531627864
2005-08-31,2295.730398287494
2005-09-01,2340.811249251875
2005-09-02,2352.173914305734
2005-09-05,2359.8615558129945
2005-09-06,2357.024782232759
2005-09-07,2357.769845008466
2005-09-08,2343.675601987827
2005-09-09,2367.0322029859935
2005-09-12,2363.216816486021
2005-09-13,2351.424384645499
2005-09-14,2364.1067946568683
2005-09-15,2358.438945314136
2005-09-16,2360.8768879365216
2005-09-19,2359.1771903209747
2005-09-20,2373.4398987373174
2005-09-21,2373.68306792106
2005-09-22,2352.171559051702
2005-09-23,2341.4576629952417
2005-09-26,2360.480812632831
2005-09-27,2348.8145881105647
2005-09-28,2366.9671180084506
2005-09-29,2381.3646151304215
2005-09-30,2386.5629601458645
2005-10-03,2370.3205632579443
2005-10-04,2380.1284981961567
2005-10-05,2360.0918530087583
2005-10-06,2338.4588580239906
2005-10-07,2330.134360890615
2005-10-10,2325.2420604536696
2005-10-11,2335.7994533646506
2005-10-12,2334.675270066269
2005-10-13,2296.7381832825777
2005-10-14,2311.0230036145285
2005-10-17,2301.0340611362244
2005-10-18,2276.081361223623
2005-10-19,2248.4779320335197
2005-10-20,2260.7730899492
2005-10-21,2250.8815180469746
2005-10-24,2264.320392436602
2005-10-25,2294.92263428592
2005-10-26,2303.983383470904
2005-10-27,2303.8609570217827
2005-10-28,2293.3432375885395
2005-10-31,2316.94840054185
2005-11-01,2330.538675477493
2005-11-02,2345.5899267061336
2005-11-03,2353.3575295082
2005-11-04,2332.8988925400545
2005-11-07,2338.0901942033247
2005-11-08,2335.8552110334317
2005-11-09,2327.5493377535863
2005-11-10,2323.326861038202
2005-11-11,2332.218668673848
2005-11-14,2321.7315996707
2005-11-15,2308.6737108943876
2005-11-16,2303.8416580415965
2005-11-17,2332.419516448891
2005-11-18,2337.368466047282
2005-11-21,2347.3628834437995
2005-11-22,2346.850516926859
2005-11-23,2367.4918416303135
2005-11-24,2362.129994003889
2005-11-25,2357.1328584088633
2005-11-28,2369.956343586891
2005-11-29,2375.8949003768
2005-11-30,2384.4008703420004
2005-12-01,2397.7059193366813
2005-12-02,2415.739614716447
2005-12-05,2433.986547476523
2005-12-06,2434.876816696006
2005-12-07,2438.519277402491
2005-12-08,2437.650409497866
2005-12-09,2452.369566434082
2005-12-12,2482.8877439470907
2005-12-13,2485.0250482526317
2005-12-14,2503.1724259413254
2005-12-15,2496.637387069359
2005-12-16,2515.4405424070337
2005-12-19,2511.3957858556255
2005-12-20,2509.1535404316182
2005-12-21,2514.323807967809
2005-12-22,2527.851422549562
2005-12-23,2534.062301126818
2005-12-26,2539.8505951548827
2005-12-27,2531.030827500517
2005-12-28,2544.336977454632
2005-12-29,2549.6991397144443
2005-12-30,2535.109000304637
2006-01-02,2539.1533623484097
2006-01-03,2584.9253655741577
2006-01-04,2631.777976161867
2006-01-05,2640.84933807475
2006-01-06,2670.4045839130913
2006-01-09,2666.685446936698
2006-01-10,2652.4672126247488
2006-01-11,2668.24982887656
2006-01-12,2677.986242683347
2006-01-13,2676.7497880025767
2006-01-16,2684.708054308891
2006-01-17,2635.7593999638502
2006-01-18,2586.222737953828
2006-01-19,2640.792637950692
2006-01-20,2638.5968219199895
2006-01-23,2630.79771074683
2006-01-24,2649.522387361498
2006-01-25,2669.359837465017
2006-01-26,2687.5161078715005
2006-01-27,2703.8952411442797
2006-01-30,2700.380829016649
2006-01-31,2711.129463072462
2006-02-01,2718.3439109972287
2006-02-02,2713.968137645582
2006-02-03,2695.918237383493
2006-02-06,2710.3477788593764
2006-02-07,2707.595922567017
2006-02-08,2680.7217831337216
2006-02-09,2698.4148673910654
2006-02-10,2684.1290400725475
2006-02-13,2648.2583742659685
2006-02-14,2653.630055115305
2006-02-15,2659.837495670963
2006-02-16,2659.7542946081026
2006-02-17,2653.5451144850367
2006-02-20,2642.6642704782257
2006-02-21,2661.286508030454
2006-02-22,2668.328667058811
2006-02-23,2708.7787287801993
2006-02-24,2713.8500624743465
2006-02-27,2722.6000941244974
2006-02-28,2724.1255895172367
2006-03-01,2723.545985234871
2006-03-02,2719.8079412752018
2006-03-03,2709.2333127795623
2006-03-06,2711.9682345363044
2006-03-07,2673.5302707741757
2006-03-08,2651.7479416672795
2006-03-09,2685.8031794070353
2006-03-10,2679.7985678174336
2006-03-13,2717.566909755411
2006-03-14,2749.4156640366696
2006-03-15,2764.1667494610447
2006-03-16,2777.2848041927746
2006-03-17,2794.568150382902
2006-03-20,2809.7051159091798
2006-03-21,2795.992117175318
2006-03-22,2810.469792199478
2006-03-23,2796.341864786981
2006-03-24,2808.463489116285
2006-03-27,2821.929392110969
2006-03-28,2821.6897203435165
2006-03-29,2814.707434566929
2006-03-30,2852.05479349949
2006-03-31,2837.9032206073593
2006-04-03,2864.757418580957
2006-04-04,2887.8680548544044
2006-04-05,2888.2698409758323
2006-04-06,2908.4716853856157
2006-04-07,2890.4261650318695
2006-04-10,2885.939281920259
2006-04-11,2869.262038629168
2006-04-12,2850.306470464784
2006-04-13,2855.2855042373276
2006-04-14,2853.879844269779
2006-04-17,2872.211620874851
2006-04-18,2892.3198172324237
2006-04-19,2919.373267247359
2006-04-20,2913.934272298419
2006-04-21,2937.9767821725563
2006-04-24,2934.730527344043
2006-04-25,2949.6405436652617
2006-04-26,2966.245232691758
2006-04-27,2971.21882065874
2006-04-28,2970.6697765626973
2006-05-01,2989.6156111148407
2006-05-02,3018.730151769908
2006-05-03,3009.997357409449
2006-05-04,3034.1718542610192
2006-05-05,3070.77059720062
2006-05-08,3091.558215983089
2006-05-09,3101.167300105493
2006-05-10,3095.570317640752
2006-05-11,3088.515016625224
2006-05-12,3042.955616524329
2006-05-15,2975.9974605767766
2006-05-16,2950.0035402148
2006-05-17,2914.9430854281613
2006-05-18,2860.883346097314
2006-05-19,2839.079287904252
2006-05-22,2766.5293051098433
2006-05-23,2811.595523318994
2006-05-24,2773.3662474263956
2006-05-25,2797.3228846847296
2006-05-26,2840.791964802443
2006-05-29,2860.7564640567484
2006-05-30,2843.2032010635075
2006-05-31,2834.5569106322423
2006-06-01,2828.9552819415035
2006-06-02,2874.3072902195504
2006-06-05,2854.9860066437714
2006-06-06,2764.31726390847
2006-06-07,2733.9319431740514
2006-06-08,2630.9576823667107
2006-06-09,2677.3663803006234
2006-06-12,2667.957728050014
2006-06-13,2580.6887629859184
2006-06-14,2599.773125366661
2006-06-15,2663.5271507685416
2006-06-16,2684.8312296120316
2006-06-19,2674.362430791549
2006-06-20,2670.333511763947
2006-06-21,2671.563287086753
2006-06-22,2690.6303921735134
2006-06-23,2676.4818874362186
2006-06-26,2681.88867934884
2006-06-27,2687.2180560077527
2006-06-28,2662.615273185083
2006-06-29,2691.1157947337456
2006-06-30,2778.742005393635
2006-07-03,2792.905936239206
2006-07-04,2806.4121525427026
2006-07-05,2764.397380750746
2006-07-06,2775.4608767963837
2006-07-07,2786.3236618744822
2006-07-10,2775.2959342057397
2006-07-11,2759.415725136836
2006-07-12,2732.7584059738933
2006-07-13,2704.955783012063
2006-07-14,2657.631831708016
2006-07-17,2617.0489831777318
2006-07-18,2573.6584809792503
2006-07-19,2608.504837890996
2006-07-20,2655.9283594527888
2006-07-21,2638.728172235196
2006-07-24,2635.838519399943
2006-07-25,2649.441192207365
2006-07-26,2645.6533886836864
2006-07-27,2693.70687695169
2006-07-28,2712.5396036276998
2006-07-31,2733.90480108146
2006-08-01,2724.089990563176
2006-08-02,2753.3236816359813
2006-08-03,2737.246294529637
2006-08-04,2766.1499698980238
2006-08-07,2731.3924493155705
2006-08-08,2740.42624981471
2006-08-09,2753.126749546244
2006-08-10,2729.024335884012
2006-08-11,2729.0780720298794
2006-08-14,2740.2046701563463
2006-08-15,2761.0362674106573
2006-08-16,2799.0867981634538
2006-08-17,2808.169310894107
2006-08-18,2809.0988920222026
2006-08-21,2815.7971477384503
2006-08-22,2809.5465614760114
2006-08-23,2807.6120737348942
2006-08-24,2798.1567181801097
2006-08-25,2787.267264557902
2006-08-28,2782.6211968950306
2006-08-29,2792.8473904348357
2006-08-30,2809.1388115904615
2006-08-31,2820.5081982847164
2006-09-01,2833.8871865017645
2006-09-04,2868.9135009123884
2006-09-05,2862.6235559755096
2006-09-06,2840.6295614122423
2006-09-07,2802.7414668169786
2006-09-08,2800.697582655113
2006-09-11,2766.021587868204
2006-09-12,2771.524752080249
2006-09-13,2774.5679090606327
2006-09-14,2800.4404619644674
2006-09-15,2792.212711751657
2006-09-18,2795.4294228591375
2006-09-19,2803.0328474974554
2006-09-20,2798.097269190455
2006-09-21,2817.6391297642317
2006-09-22,2806.031610280622
2006-09-25,2794.0311105475166
2006-09-26,2795.6101731533954
2006-09-27,2828.0482846224063
2006-09-28,2833.2202305209917
2006-09-29,2834.541402179436
2006-10-02,2855.8168338585874
2006-10-03,2841.308011874209
2006-10-04,2827.9239056475503
2006-10-05,2861.4515732725713
2006-10-06,2836.185736709983
2006-10-09,2835.473519415687
2006-10-10,2831.195932022327
2006-10-11,2817.14993034776
2006-10-12,2829.885701648435
2006-10-13,2846.740703949786
2006-10-16,2877.972846650931
2006-10-17,2859.6056830166794
2006-10-18,2875.082411870202
2006-10-19,2902.3926635743032
2006-10-20,2910.7565923775433
2006-10-23,2908.4729520419814
2006-10-24,2910.1470334239802
2006-10-25,2922.218339632324
2006-10-26,2941.7780172491784
2006-10-27,2943.853112774966
2006-10-30,2926.1606491692196
2006-10-31,2946.814718081037
2006-11-01,2953.514973968558
2006-11-02,2946.43041261405
2006-11-03,2937.0496481492796
2006-11-06,2948.4627973501633
2006-11-07,2976.4560195537338
2006-11-08,2950.8934156723917
2006-11-09,2952.58307823566
2006-11-10,2968.281273420099
2006-11-13,2950.101586242728
2006-11-14,2973.9959487652
2006-11-15,2974.7224718003217
2006-11-16,2977.032870629332
2006-11-17,2966.0763381274933
2006-11-20,2932.0669817193584
2006-11-21,2948.4275222921374
2006-11-22,2996.194963595738
2006-11-23,3000.5362958364667
2006-11-24,3010.515850812506
2006-11-27,3006.5243711609355
2006-11-28,3000.3728199952257
2006-11-29,3047.4109321665574
2006-11-30,3079.0911760697563
2006-12-01,3094.16775263274
2006-12-04,3101.392468146465
2006-12-05,3105.6631856825566
2006-12-06,3122.6846975181743
2006-12-07,3125.3794531924545
2006-12-08,3122.870039581756
2006-12-11,3114.6246924726775
2006-12-12,3118.321270149337
2006-12-13,3127.675778681928
2006-12-14,3134.589314913326
2006-12-15,3133.716194611716
2006-12-18,3129.480862469404
2006-12-19,3121.517742927719
2006-12-20,3146.9976069780796
2006-12-21,3141.506218473465
2006-12-22,3137.686379180268
2006-12-25,3129.198720266564
2006-12-26,3133.4902501701145
2006-12-27,3151.2093446021286
2006-12-28,3155.91392591316
2006-12-29,3161.1454877648484
2007-01-01,3161.1454877648484
2007-01-02,3193.188040962457
2007-01-03,3173.0928266747096
2007-01-04,3154.0487453244923
2007-01-05,3128.366716471327
2007-01-08,3135.8165261265494
2007-01-09,3145.9556949003822
2007-01-10,3112.785650660689
2007-01-11,3119.0011742234383
2007-01-12,3153.459799062419
2007-01-15,3186.7091032455937
2007-01-16,3181.3341199208103
2007-01-17,3192.2339808917145
2007-01-18,3195.158556345933
2007-01-19,3206.140288452538
2007-01-22,3217.779202049177
2007-01-23,3226.993394429594
2007-01-24,3234.171882048949
2007-01-25,3224.4479539398076
2007-01-26,3203.8972578872676
2007-01-29,3213.610285625284
2007-01-30,3220.544134588655
2007-01-31,3222.0400519189084
2007-02-01,3263.3083034379697
2007-02-02,3265.9604750744015
2007-02-05,3265.622038239752
2007-02-06,3284.5439322203347
2007-02-07,3291.8358805305847
2007-02-08,3274.219467711489
2007-02-09,3284.972847740172
2007-02-12,3276.92923915776
2007-02-13,3299.8922389101267
2007-02-14,3339.986172428497
