Date,GOLDEN DRAGON IMI WITH PARTIAL A SHARES
2017-05-08,2849.3773636075543
2017-05-09,2875.4232746209286
2017-05-10,2887.238397284869
2017-05-11,2898.008037404733
2017-05-12,2898.467209888226
2017-05-15,2916.577055672826
2017-05-16,2928.1750344198144
2017-05-17,2915.204808433772
2017-05-18,2901.044780003482
2017-05-19,2914.961546786348
2017-05-22,2941.8193100473227
2017-05-23,2934.3799931254234
2017-05-24,2938.289362066498
2017-05-25,2965.3979977782315
2017-05-26,2964.4701234012578
2017-05-29,2970.4671740443678
2017-05-30,2968.808831415521
2017-05-31,2956.539520856677
2017-06-01,2973.4445055967185
2017-06-02,2986.6679362220516
2017-06-05,2994.8658930902097
2017-06-06,3000.4611178774494
2017-06-07,3009.589141402923
2017-06-08,3039.4724127378067
2017-06-09,3022.6801655708605
2017-06-12,2989.3934089579734
2017-06-13,2996.535677004359
2017-06-14,2991.033558456376
2017-06-15,2967.232985122877
2017-06-16,2971.821406131644
2017-06-19,3012.205364325606
2017-06-20,3013.0717634475154
2017-06-21,3016.4588107110426
2017-06-22,3025.6562564284973
2017-06-23,3029.3485965632876
2017-06-26,3060.6485152842743
2017-06-27,3051.4679670459655
2017-06-28,3031.6972946297014
2017-06-29,3042.2299593796993
2017-06-30,3023.622783145322
2017-07-03,3032.3520463680466
2017-07-04,2995.060478459977
2017-07-05,3019.930217338184
2017-07-06,3011.79165907691
2017-07-07,2999.649398849392
2017-07-10,3010.794350995927
2017-07-11,3052.057556223259
2017-07-12,3072.3703342871027
2017-07-13,3106.1327834577223
2017-07-14,3115.0285480274197
2017-07-17,3115.9945956584365
2017-07-18,3131.14240681642
2017-07-19,3155.086947754626
2017-07-20,3154.5938436997426
2017-07-21,3148.937189583821
2017-07-24,3167.949622801687
2017-07-25,3162.7144914618925
2017-07-26,3169.166983211712
2017-07-27,3192.5696346617237
2017-07-28,3182.1695726493244
2017-07-31,3204.7384783421635
2017-08-01,3212.524661903322
2017-08-02,3217.350239489391
2017-08-03,3209.175007125527
2017-08-04,3218.802156149255
2017-08-07,3247.6268872591622
2017-08-08,3263.4259096108967
2017-08-09,3254.4113755324674
2017-08-10,3203.6012881096335
2017-08-11,3156.4816434789327
2017-08-14,3184.3702276379804
2017-08-15,3188.2731511846705
2017-08-16,3203.5941060801415
2017-08-17,3213.0040035878346
2017-08-18,3196.0251212821872
2017-08-21,3211.816903013644
2017-08-22,3242.4325743440786
2017-08-23,3246.159788380721
2017-08-24,3262.33879860162
2017-08-25,3275.721253870026
2017-08-28,3268.173256741982
2017-08-29,3260.8789928200677
2017-08-30,3296.181476264124
2017-08-31,3303.2306569559933
2017-09-01,3309.1703698440897
2017-09-04,3296.4207072827903
2017-09-05,3300.0195725212398
2017-09-06,3290.863472541843
2017-09-07,3299.8583808280996
2017-09-08,3312.611308760173
2017-09-11,3337.8355298579027
2017-09-12,3351.9083866717906
2017-09-13,3353.026219212446
2017-09-14,3347.294754443237
2017-09-15,3352.115384958456
2017-09-18,3394.0645449284293
2017-09-19,3383.27294491938
2017-09-20,3388.998420787736
2017-09-21,3387.998509707109
2017-09-22,3361.139310865668
2017-09-25,3289.5682834567383
2017-09-26,3277.557366666548
2017-09-27,3306.4425313806432
2017-09-28,3280.721645636469
2017-09-29,3304.21376226612
2017-10-02,3317.031365774065
2017-10-03,3369.456156934052
2017-10-04,3382.8854472539015
2017-10-05,3390.3271205151536
2017-10-06,3406.862647948488
2017-10-09,3400.5208403776064
2017-10-10,3418.1577238616674
2017-10-11,3422.1813288726876
2017-10-12,3431.663775349157
2017-10-13,3438.553759791983
2017-10-16,3464.0340877612675
2017-10-17,3446.7017412861237
2017-10-18,3456.795476407458
2017-10-19,3413.0351118699964
2017-10-20,3436.785953757744
2017-10-23,3423.283239794608
2017-10-24,3411.5421429403254
2017-10-25,3416.5481133575436
2017-10-26,3402.854131832292
2017-10-27,3407.088927615863
2017-10-30,3412.094484947276
2017-10-31,3426.297749638542
2017-11-01,3453.19102898317
2017-11-02,3445.221158242619
2017-11-03,3452.2804110481693
2017-11-06,3465.163750506579
2017-11-07,3501.346760491431
2017-11-08,3494.246488846239
2017-11-09,3501.894704700828
2017-11-10,3498.4349230098946
2017-11-13,3500.098094682781
2017-11-14,3486.8198037637944
2017-11-15,3456.4767924385606
2017-11-16,3482.734732419531
2017-11-17,3504.6830987541407
2017-11-20,3509.9055896628115
2017-11-21,3565.8376415319576
2017-11-22,3579.7276737535003
2017-11-23,3556.084236404704
2017-11-24,3566.6815932023546
2017-11-27,3528.319300723699
2017-11-28,3524.974093385225
2017-11-29,3503.52120114426
2017-11-30,3446.5949362437514
2017-12-01,3433.9548233600913
2017-12-04,3435.879637334078
2017-12-05,3403.21446901898
2017-12-06,3344.810455937735
2017-12-07,3352.300442243123
2017-12-08,3396.6620958257936
2017-12-11,3435.323056371041
2017-12-12,3406.679643277768
2017-12-13,3434.5563347896864
2017-12-14,3435.306046915058
2017-12-15,3407.9501007304225
2017-12-18,3424.1340471541607
2017-12-19,3434.3016600005412
2017-12-20,3433.2895052670247
2017-12-21,3455.27504215972
2017-12-22,3479.016256462865
2017-12-25,3477.326899271993
2017-12-26,3463.243659334516
2017-12-27,3469.291079520978
2017-12-28,3498.8664071946023
2017-12-29,3510.0570913276524
2018-01-01,3510.0570913276524
2018-01-02,3588.063244556251
2018-01-03,3610.446806640177
2018-01-04,3633.7808213711774
2018-01-05,3653.6589734076383
2018-01-08,3674.1267913931897
2018-01-09,3683.5618683654616
2018-01-10,3668.8735855880923
2018-01-11,3655.762132599187
2018-01-12,3689.7829715689
2018-01-15,3678.250653760265
2018-01-16,3715.5040788971623
2018-01-17,3727.1072655118583
2018-01-18,3741.76653546449
2018-01-19,3771.4676705209927
2018-01-22,3805.300630195994
2018-01-23,3854.3907189299075
2018-01-24,3851.1938495021614
2018-01-25,3839.7043865523033
2018-01-26,3888.558715256489
2018-01-29,3868.6213355539794
2018-01-30,3812.471697600367
2018-01-31,3839.1654354991542
2018-02-01,3802.169149060022
2018-02-02,3788.116497225723
2018-02-05,3724.789298401776
2018-02-06,3559.0591909404357
2018-02-07,3546.0837259012496
2018-02-08,3526.4315129116994
2018-02-09,3442.936458288098
2018-02-12,3461.429299580886
2018-02-13,3504.205686630086
2018-02-14,3565.999814580412
2018-02-15,3615.463980326678
2018-02-16,3608.380453778529
2018-02-19,3608.3418114287965
2018-02-20,3611.6078429763916
2018-02-21,3680.0220705271195
2018-02-22,3647.199737022087
2018-02-23,3695.7702893118503
2018-02-26,3715.8172906742566
2018-02-27,3679.7290510319754
2018-02-28,3648.4938623364596
2018-03-01,3652.5870505671387
2018-03-02,3607.848566737592
2018-03-05,3561.1859366976846
2018-03-06,3632.2053558508997
2018-03-07,3611.06169369628
2018-03-08,3653.252592202058
2018-03-09,3689.3413902450416
2018-03-12,3748.7780341520156
2018-03-13,3745.8869422034873
2018-03-14,3738.354843663564
2018-03-15,3759.810681381705
2018-03-16,3759.427736963716
2018-03-19,3741.0875088033704
2018-03-20,3755.0945957174313
2018-03-21,3734.2758371177006
2018-03-22,3675.0956245131583
2018-03-23,3584.2579259025865
2018-03-26,3621.665315958317
2018-03-27,3640.0842351519946
2018-03-28,3558.2935123750035
2018-03-29,3571.913456269651
2018-03-30,3577.9764998890855
2018-04-02,3563.207831522146
2018-04-03,3561.88365132949
2018-04-04,3522.2716974458276
2018-04-05,3524.637055265265
2018-04-06,3538.072557801312
2018-04-09,3572.0394662743693
2018-04-10,3627.9772208089903
2018-04-11,3636.5278848766307
2018-04-12,3623.0817436069765
2018-04-13,3604.267443761322
2018-04-16,3569.0137127186713
2018-04-17,3541.105802772181
2018-04-18,3561.744755545656
2018-04-19,3601.185792422846
2018-04-20,3545.81811713724
2018-04-23,3510.6572675974817
2018-04-24,3525.6173272437595
2018-04-25,3494.340177636832
2018-04-26,3472.7974639235595
2018-04-27,3509.9997539784777
2018-04-30,3557.4673331745903
2018-05-01,3560.863267491334
2018-05-02,3546.259971858466
2018-05-03,3513.7361719676346
2018-05-04,3508.7892151634564
2018-05-07,3533.537467966453
2018-05-08,3574.5136810084277
2018-05-09,3578.247658282825
2018-05-10,3607.235921576229
2018-05-11,3633.1051834859904
2018-05-14,3678.8647697491265
2018-05-15,3640.9589861206637
2018-05-16,3643.1880738300756
2018-05-17,3626.5928118272695
2018-05-18,3627.3955232328603
2018-05-21,3647.3217844033657
2018-05-22,3645.4320162109184
2018-05-23,3613.7588595381962
2018-05-24,3626.8548077786077
2018-05-25,3623.8709137736205
2018-05-28,3641.452698584626
2018-05-29,3609.9072272544254
2018-05-30,3563.7563187355704
2018-05-31,3607.291497161708
2018-06-01,3626.9315078215195
2018-06-04,3692.0071108283687
2018-06-05,3702.1170679165484
2018-06-06,3727.047721326542
2018-06-07,3738.7163850280085
2018-06-08,3691.665381606687
2018-06-11,3701.8120877460497
2018-06-12,3714.4906924927213
2018-06-13,3686.588292310876
2018-06-14,3659.5067563898956
2018-06-15,3647.2554854360033
2018-06-18,3646.8111659989977
2018-06-19,3542.5880062729825
2018-06-20,3563.346686794363
2018-06-21,3527.366822269383
2018-06-22,3529.880232262044
2018-06-25,3463.3977847611422
2018-06-26,3445.9035776250244
2018-06-27,3377.528613214978
2018-06-28,3376.5620368033756
2018-06-29,3440.9515565035135
2018-07-02,3435.178499002716
2018-07-03,3394.427048352507
2018-07-04,3368.6767645352043
2018-07-05,3356.0610849469244
2018-07-06,3380.5704746427864
2018-07-09,3442.624469895724
2018-07-10,3438.4091410884166
2018-07-11,3394.7663728241023
2018-07-12,3427.70988033521
2018-07-13,3441.808929241174
2018-07-16,3434.9058289662366
2018-07-17,3413.946799842942
2018-07-18,3414.8574723053343
2018-07-19,3390.193364605217
2018-07-20,3411.2891129980867
2018-07-23,3417.19681516321
2018-07-24,3451.0199293262385
2018-07-25,3488.960450833908
2018-07-26,3473.599705870193
2018-07-27,3470.6088554597422
2018-07-30,3445.6700701596824
2018-07-31,3433.931788379293
2018-08-01,3415.726159217735
2018-08-02,3350.1463829426043
2018-08-03,3344.6383540653137
2018-08-06,3344.549095749675
2018-08-07,3381.286060763423
2018-08-08,3388.5446728573947
2018-08-09,3408.018609426838
2018-08-10,3394.5958145518466
2018-08-13,3330.7388631442
2018-08-14,3302.3821384871076
2018-08-15,3235.8896121429675
2018-08-16,3226.0393070913124
2018-08-17,3238.7442382860722
2018-08-20,3278.833201327474
2018-08-21,3313.641048541241
2018-08-22,3329.3259416798373
2018-08-23,3314.604538634734
2018-08-24,3303.627477186722
2018-08-27,3371.3073208909677
2018-08-28,3381.050529384713
2018-08-29,3396.5592655610226
2018-08-30,3368.45058698333
2018-08-31,3343.946223935498
2018-09-03,3320.0098044072397
2018-09-04,3331.5811586249188
2018-09-05,3260.6031367998253
2018-09-06,3226.1325503576363
2018-09-07,3226.8168821739637
2018-09-10,3173.1802717745154
2018-09-11,3157.399207305688
2018-09-12,3150.4800703308056
2018-09-13,3209.169665818807
2018-09-14,3243.610649114481
2018-09-17,3201.0970665436716
2018-09-18,3208.411899393851
2018-09-19,3260.436961818263
2018-09-20,3271.9609989492014
2018-09-21,3336.405167871941
2018-09-24,3290.6920408076494
2018-09-25,3294.471687597043
2018-09-26,3313.5320076319745
2018-09-27,3313.1804835862395
2018-09-28,3310.8518357966364
2018-10-01,3309.3515563524015
2018-10-02,3239.736289729233
2018-10-03,3239.8382537324414
2018-10-04,3175.348705684372
2018-10-05,3142.566581302508
2018-10-08,3092.899232248343
2018-10-09,3082.171976944766
2018-10-10,3057.127258235497
2018-10-11,2931.081402938927
2018-10-12,3020.0483919607336
2018-10-15,2973.0733063561606
2018-10-16,2990.563389314809
2018-10-17,2987.475828766585
2018-10-18,2963.501633931317
2018-10-19,2975.6979159336215
2018-10-22,3041.785776141574
2018-10-23,2958.02541065054
2018-10-24,2932.758439886799
2018-10-25,2908.691108527365
2018-10-26,2880.1241210781563
2018-10-29,2855.6257866133847
2018-10-30,2849.973699450571
2018-10-31,2927.6033600761093
2018-11-01,2992.2618000445573
2018-11-02,3084.819316883975
2018-11-05,3033.8047580794914
2018-11-06,3043.398159131078
2018-11-07,3063.2418117587254
2018-11-08,3058.711028644518
2018-11-09,2986.962650320267
2018-11-12,2979.353727474808
2018-11-13,2997.3424572142753
2018-11-14,2995.106281719587
2018-11-15,3049.5200832687665
2018-11-16,3046.8694324368807
2018-11-19,3049.554679155798
2018-11-20,2992.754717203212
2018-11-21,3016.7821481957717
2018-11-22,3016.5586407698015
2018-11-23,2998.1784508109567
2018-11-26,3045.7476722628144
2018-11-27,3045.2285852067284
2018-11-28,3089.9920300306508
2018-11-29,3074.088379756633
2018-11-30,3089.0345084080145
2018-12-03,3173.2357926575496
2018-12-04,3167.7322159655178
2018-12-05,3120.2029977436487
2018-12-06,3044.19511800543
2018-12-07,3037.439280824544
2018-12-10,2997.722867332558
2018-12-11,3008.0793361974097
2018-12-12,3051.0649201722026
2018-12-13,3081.459149046914
2018-12-14,3037.648668838364
2018-12-17,3021.2443968193334
2018-12-18,2983.2981336597736
2018-12-19,2977.9074056443433
2018-12-20,2947.0215177839227
2018-12-21,2943.8907607568203
2018-12-24,2931.0915056423237
2018-12-25,2922.2428968377253
2018-12-26,2934.585775416284
2018-12-27,2936.5944063648376
2018-12-28,2952.365745799045
2018-12-31,2970.0781239633316
2019-01-01,2970.078123963333
2019-01-02,2907.7805573200694
2019-01-03,2874.2266970363835
2019-01-04,2921.4927614469307
2019-01-07,2965.770976855078
2019-01-08,2971.9993736053793
2019-01-09,3037.7559627541177
2019-01-10,3046.0384173352345
2019-01-11,3057.2782366935653
2019-01-14,3018.646875832406
2019-01-15,3073.6823211538544
2019-01-16,3087.2866499282286
2019-01-17,3079.10610938032
2019-01-18,3114.434541359021
2019-01-21,3126.472673448767
2019-01-22,3095.661309285644
2019-01-23,3093.0524416610006
2019-01-24,3112.501481686863
2019-01-25,3164.8133627598854
2019-01-28,3165.905381429173
2019-01-29,3152.2323245691314
2019-01-30,3177.3315157205716
2019-01-31,3210.14893964736
2019-02-01,3215.7261202556933
2019-02-04,3220.6827035527604
2019-02-05,3232.1903406013525
2019-02-06,3229.5770117994225
2019-02-07,3217.848654201727
2019-02-08,3217.106948870704
2019-02-11,3239.455822755811
2019-02-12,3253.5847109404885
2019-02-13,3281.183699267142
2019-02-14,3271.0199337214212
2019-02-15,3221.150468541404
2019-02-18,3261.4732446819417
2019-02-19,3262.995471106165
2019-02-20,3300.7730353741554
2019-02-21,3318.0704408056613
2019-02-22,3349.9240710755657
2019-02-25,3386.3854810825537
2019-02-26,3372.8685832679716
2019-02-27,3364.9484513270213
2019-02-28,3349.8976953575784
2019-03-01,3371.6506496952493
2019-03-04,3392.670828992567
2019-03-05,3399.306952086132
2019-03-06,3405.6759102013966
2019-03-07,3359.0152077281514
2019-03-08,3294.262041361459
2019-03-11,3332.976889255749
2019-03-12,3371.6350628135838
2019-03-13,3364.544468038002
2019-03-14,3354.8629440193627
2019-03-15,3379.5073423098715
2019-03-18,3426.318206582193
2019-03-19,3429.319268499635
2019-03-20,3419.588120651929
2019-03-21,3413.5777737263006
2019-03-22,3407.032827974587
2019-03-25,3355.3888272849485
2019-03-26,3361.7642447945195
2019-03-27,3373.738217165883
2019-03-28,3376.879860944573
2019-03-29,3425.1386976778163
2019-04-01,3468.3136492670865
2019-04-02,3475.07995873358
2019-04-03,3502.950282734335
2019-04-04,3503.1544854972913
2019-04-05,3512.880585055759
2019-04-08,3536.0319870522726
2019-04-09,3549.4077867681644
2019-04-10,3548.3781418257713
2019-04-11,3513.068174431399
2019-04-12,3526.0695074049113
2019-04-15,3512.9049708996768
2019-04-16,3540.212787475723
2019-04-17,3552.290394735655
2019-04-18,3539.7538973708038
2019-04-19,3540.8656194165665
2019-04-22,3537.0074898664675
2019-04-23,3537.606773098619
2019-04-24,3529.308921935413
2019-04-25,3501.200271460692
2019-04-26,3494.7781119284164
2019-04-29,3511.1586225035603
2019-04-30,3499.811593637308
2019-05-01,3503.1166524953846
2019-05-02,3522.433400908121
2019-05-03,3544.8825862839644
2019-05-06,3438.700606790418
2019-05-07,3440.3749555169156
2019-05-08,3406.5277810375073
2019-05-09,3337.595233474464
2019-05-10,3358.9130885271065
2019-05-13,3320.8176980435737
2019-05-14,3288.5058099877792
2019-05-15,3311.6216719430236
2019-05-16,3300.549466667277
2019-05-17,3233.8378759610064
2019-05-20,3188.9896844347454
2019-05-21,3198.8794845765988
2019-05-22,3190.2789864291526
2019-05-23,3132.778038268445
2019-05-24,3138.067068794367
2019-05-27,3138.4221339287465
2019-05-28,3148.6477764285523
2019-05-29,3131.3884950540432
2019-05-30,3132.6536000676656
2019-05-31,3133.149767180101
2019-06-03,3142.5744802570107
2019-06-04,3129.8725174868
2019-06-05,3138.2213674047757
2019-06-06,3134.7091304269056
2019-06-07,3142.505229179375
2019-06-10,3210.1794086789714
2019-06-11,3246.7341344824445
2019-06-12,3211.7166858246464
2019-06-13,3204.065623719689
2019-06-14,3179.3840929717267
2019-06-17,3180.9546031919213
2019-06-18,3218.2204130617642
2019-06-19,3293.31432703307
2019-06-20,3340.8831023382977
2019-06-21,3336.9787672829416
2019-06-24,3343.7345290327507
2019-06-25,3307.4631143436277
2019-06-26,3316.901990011032
2019-06-27,3360.4140965953993
2019-06-28,3350.5934700732478
2019-07-01,3385.3370994288566
2019-07-02,3421.690945611599
2019-07-03,3403.909585288971
2019-07-04,3408.6306039671654
2019-07-05,3402.040957458455
2019-07-08,3347.4982026564726
2019-07-09,3330.601407210466
2019-07-10,3345.81336760838
2019-07-11,3364.7034534178074
2019-07-12,3364.5775899599216
2019-07-15,3387.880453528173
2019-07-16,3399.1217252888346
2019-07-17,3392.52155945052
2019-07-18,3374.0968684867075
2019-07-19,3407.472636592953
2019-07-22,3385.758072063812
2019-07-23,3403.5781162118633
2019-07-24,3413.7966928449946
2019-07-25,3422.6715129138697
2019-07-26,3401.391666485182
2019-07-29,3380.664027100907
2019-07-30,3373.8177660049505
2019-07-31,3342.7531282566606
2019-08-01,3304.167775385986
2019-08-02,3222.3394862123437
2019-08-05,3118.757021322443
2019-08-06,3112.5825638052224
2019-08-07,3118.1730985219206
2019-08-08,3157.205801132025
2019-08-09,3133.4941253553848
2019-08-12,3126.3951592188596
2019-08-13,3092.224354638576
2019-08-14,3097.747207635101
2019-08-15,3109.534698146713
2019-08-16,3150.4356994393147
2019-08-19,3212.1298120781803
2019-08-20,3212.619571206698
2019-08-21,3214.5349230897195
2019-08-22,3192.7627388180545
2019-08-23,3187.094440918945
2019-08-26,3134.8797832811165
2019-08-27,3146.4559443431035
2019-08-28,3148.59678165688
2019-08-29,3167.2520911957954
2019-08-30,3192.5703988841233
2019-09-02,3193.357592573691
2019-09-03,3167.9325086903737
2019-09-04,3246.053319009932
2019-09-05,3277.871938478331
2019-09-06,3289.9651400456146
2019-09-09,3295.7152818700965
2019-09-10,3283.27332216629
2019-09-11,3318.0763989984866
2019-09-12,3337.1356908071234
2019-09-13,3359.247802601817
2019-09-16,3346.933433143392
2019-09-17,3321.1704676216636
2019-09-18,3327.1359009485127
2019-09-19,3306.2610951786437
2019-09-20,3305.4540056873793
2019-09-23,3273.7703251385465
2019-09-24,3257.214383406002
2019-09-25,3240.8310611446686
2019-09-26,3241.916587177424
2019-09-27,3209.896633506955
2019-09-30,3219.4043191398314
2019-10-01,3226.054026538115
2019-10-02,3221.7195064987127
2019-10-03,3233.036448126062
2019-10-04,3227.0640147498093
2019-10-07,3225.9342885814385
2019-10-08,3224.781025286765
2019-10-09,3205.5946218652703
2019-10-10,3219.3021814685244
2019-10-11,3273.0199284818373
2019-10-14,3307.413712697362
2019-10-15,3317.198001725519
2019-10-16,3335.3334900810087
2019-10-17,3345.191534682947
2019-10-18,3320.950176215953
2019-10-21,3331.234743154431
2019-10-22,3331.892582707975
2019-10-23,3311.892921336387
2019-10-24,3343.8758051019936
2019-10-25,3342.92570232264
2019-10-28,3377.420999661459
2019-10-29,3371.413868642488
2019-10-30,3367.9630025969536
2019-10-31,3380.696670743843
2019-11-01,3402.9381918150198
2019-11-04,3466.620531464157
2019-11-05,3491.9559163347226
2019-11-06,3494.7672882199913
2019-11-07,3513.9399990804154
2019-11-08,3496.9816983438495
2019-11-11,3429.4711394323926
2019-11-12,3452.943595839162
2019-11-13,3403.482212806583
2019-11-14,3378.177189791541
2019-11-15,3390.9966918388354
2019-11-18,3421.7288116937384
2019-11-19,3456.9001959326497
2019-11-20,3431.9531035614987
2019-11-21,3400.7741685220053
2019-11-22,3415.3250524808436
2019-11-25,3448.907118523495
2019-11-26,3451.885967322481
2019-11-27,3473.8184524608027
2019-11-28,3469.410808440649
2019-11-29,3417.2555506224526
2019-12-02,3418.293463191124
2019-12-03,3415.8476938070603
2019-12-04,3390.2013256465307
2019-12-05,3427.546197875107
2019-12-06,3452.3093842833414
2019-12-09,3449.7533578393677
2019-12-10,3445.4027612921814
2019-12-11,3480.210495834485
2019-12-12,3523.323134245326
2019-12-13,3583.789415016038
2019-12-16,3585.829601899
2019-12-17,3635.4718398560167
2019-12-18,3645.460264073619
2019-12-19,3626.7810194372537
2019-12-20,3626.343260613571
2019-12-23,3644.7600434905507
2019-12-24,3638.197390778992
2019-12-25,3641.188012486083
2019-12-26,3648.352581278119
2019-12-27,3679.7426924245437
2019-12-30,3680.6542779237134
2019-12-31,3664.3096646642084
2020-01-01,3664.3096646642084
2020-01-02,3733.700979945036
2020-01-03,3724.739705651801
2020-01-06,3692.9073896542545
2020-01-07,3703.9961330693823
2020-01-08,3682.316341913275
2020-01-09,3749.9725581717503
2020-01-10,3763.6950674415552
2020-01-13,3814.5111826028738
2020-01-14,3810.1004317556967
2020-01-15,3794.8759466909964
2020-01-16,3799.4494136647136
2020-01-17,3822.0995769922083
2020-01-20,3805.896165731563
2020-01-21,3721.0550709420577
2020-01-22,3749.150622449298
2020-01-23,3695.574827429941
2020-01-24,3683.273678604769
2020-01-27,3660.709589989941
2020-01-28,3675.6678187477514
2020-01-29,3621.836425374295
2020-01-30,3495.8100277403196
2020-01-31,3486.163132639576
2020-02-03,3491.3149171630694
2020-02-04,3574.9928128136853
2020-02-05,3582.8616610143963
2020-02-06,3652.593627429164
2020-02-07,3621.429501669918
2020-02-10,3611.843008582595
2020-02-11,3651.3058788293233
2020-02-12,3698.2035232255357
2020-02-13,3689.5878426324766
2020-02-14,3694.2690741484835
2020-02-17,3706.0980412089984
2020-02-18,3664.499477979705
2020-02-19,3691.947013874409
2020-02-20,3672.6965143317675
2020-02-21,3626.368782566779
2020-02-24,3551.907697569771
2020-02-25,3562.236277311165
2020-02-26,3544.84820341705
2020-02-27,3536.1866828361294
2020-02-28,3484.5043930630304
2020-03-02,3520.673216786507
2020-03-03,3532.418214419239
2020-03-04,3557.977911934148
2020-03-05,3611.2296097974704
2020-03-06,3530.2587893796926
2020-03-09,3382.992692631753
2020-03-10,3437.9311955399735
2020-03-11,3394.808308447498
2020-03-12,3239.390582194418
2020-03-13,3225.9586344615645
2020-03-16,3054.7205343011524
2020-03-17,3056.1143884325697
2020-03-18,2940.253785514796
2020-03-19,2858.0248722149026
2020-03-20,2994.798472066131
2020-03-23,2874.9114332109853
2020-03-24,3016.820388110912
2020-03-25,3126.87144508839
2020-03-26,3147.677118154663
2020-03-27,3132.4474818535236
2020-03-30,3102.45983403161
2020-03-31,3158.159856577829
2020-04-01,3108.9906941954964
2020-04-02,3133.480799381135
2020-04-03,3122.253597908371
2020-04-06,3196.507783734678
2020-04-07,3259.0659514049566
2020-04-08,3241.8244835777646
2020-04-09,3271.3410279518807
2020-04-10,3271.3554847185237
2020-04-13,3273.966502516899
2020-04-14,3321.5753493055645
2020-04-15,3319.4844587845537
2020-04-16,3324.4666717048044
2020-04-17,3370.2652355249766
2020-04-20,3373.1821653599936
2020-04-21,3296.221623136818
2020-04-22,3321.627972576603
2020-04-23,3321.832046937302
2020-04-24,3299.365588055431
2020-04-27,3357.560588910968
2020-04-28,3371.5647145053586
2020-04-29,3411.5329042154744
2020-04-30,3423.0092809761713
2020-05-01,3394.286747717053
2020-05-04,3289.130552581786
2020-05-05,3325.259439042453
2020-05-06,3350.5842679068505
2020-05-07,3353.4536365340923
2020-05-08,3405.183917787715
2020-05-11,3449.677814927368
2020-05-12,3406.6816894293875
2020-05-13,3411.0125204412884
2020-05-14,3381.193136132476
2020-05-15,3390.23120372803
2020-05-18,3420.4240802222575
2020-05-19,3469.587007190817
2020-05-20,3475.902001335131
2020-05-21,3453.361660941233
2020-05-22,3304.235199111341
2020-05-25,3318.3214907527235
2020-05-26,3377.7273918562473
2020-05-27,3359.7109401278394
2020-05-28,3330.686242711504
2020-05-29,3359.0264234988786
2020-06-01,3440.5724761352844
2020-06-02,3483.4635050343727
2020-06-03,3541.5735903166524
2020-06-04,3552.9681771199625
2020-06-05,3592.897766457179
2020-06-08,3599.0980582061047
2020-06-09,3623.564264811345
2020-06-10,3654.2791963758905
2020-06-11,3580.6667603172345
2020-06-12,3574.3702739855007
2020-06-15,3527.4995848589897
2020-06-16,3611.3101298248607
2020-06-17,3633.754367477574
2020-06-18,3649.196049450112
2020-06-19,3666.7147088718207
2020-06-22,3665.130323416061
2020-06-23,3723.7901151591636
2020-06-24,3716.5265078394827
2020-06-25,3711.583561198079
2020-06-26,3680.9400726771255
2020-06-29,3651.168488288091
2020-06-30,3670.7736378675227
2020-07-01,3681.574649159099
2020-07-02,3792.162370131951
2020-07-03,3838.205504303491
2020-07-06,3971.802131353129
2020-07-07,3935.5030089478373
2020-07-08,4042.216335446798
2020-07-09,4089.826229683268
2020-07-10,4033.5979103377535
2020-07-13,4030.451057588962
2020-07-14,3983.782989907141
2020-07-15,3992.761118294166
2020-07-16,3885.4807924941797
2020-07-17,3920.7710561864237
2020-07-20,3959.146318774198
2020-07-21,4049.5339227931368
2020-07-22,3985.342651901314
2020-07-23,4004.893649487986
2020-07-24,3917.374093288252
2020-07-27,3950.7283930447743
2020-07-28,3985.4596638446515
2020-07-29,4001.0755058958603
2020-07-30,4006.7174352747
2020-07-31,4002.751857532754
2020-08-03,4021.9780044518875
2020-08-04,4093.2808509896954
2020-08-05,4133.973800860194
2020-08-06,4139.628450994814
2020-08-07,4053.272350802872
2020-08-10,4019.544169862952
2020-08-11,4034.743756827052
2020-08-12,4050.043781093137
2020-08-13,4053.6562900167683
2020-08-14,4053.201626037557
2020-08-17,4102.5588488704125
2020-08-18,4123.426198220618
2020-08-19,4096.075164757361
2020-08-20,4036.5671656098566
2020-08-21,4099.041321906624
2020-08-24,4177.015214376841
2020-08-25,4204.9045308719415
2020-08-26,4229.473597827921
2020-08-27,4218.296749935783
2020-08-28,4224.181688535181
2020-08-31,4172.565968116614
2020-09-01,4235.909434930055
2020-09-02,4237.978560216189
2020-09-03,4181.0354110225635
2020-09-04,4139.559430275839
2020-09-07,4111.266189242163
2020-09-08,4078.2737808777056
2020-09-09,4065.207449891142
2020-09-10,4046.8939144220553
2020-09-11,4082.73964225191
2020-09-14,4128.648113043504
2020-09-15,4161.207990048481
2020-09-16,4185.488377492161
2020-09-17,4144.544286520166
2020-09-18,4153.855115747252
2020-09-21,4109.1050511862395
2020-09-22,4081.471837789593
2020-09-23,4072.0719225846283
2020-09-24,3987.6302414512415
2020-09-25,3980.621056565808
2020-09-28,4031.357767531484
2020-09-29,4022.3410395216592
2020-09-30,4089.4046306357927
2020-10-01,4087.0999221111224
2020-10-02,4075.9264136902207
2020-10-05,4108.62401477359
2020-10-06,4164.228256911334
2020-10-07,4200.2696127239105
2020-10-08,4229.250668145218
2020-10-09,4235.094538572701
2020-10-12,4312.760632930173
2020-10-13,4311.841071229165
2020-10-14,4304.351851819882
2020-10-15,4244.113820386089
