Date,EM IMI WITH CHINA ALL SHARES
2012-04-26,2179.922602991134
2012-04-27,2185.554795147099
2012-04-30,2198.666119556893
2012-05-01,2197.8500989365284
2012-05-02,2211.631792255114
2012-05-03,2202.6782864155084
2012-05-04,2184.192889100916
2012-05-07,2163.368891886639
2012-05-08,2146.9779735949414
2012-05-09,2115.1934063655244
2012-05-10,2120.201644977237
2012-05-11,2100.2838112671343
2012-05-14,2062.837298115917
2012-05-15,2053.127277285468
2012-05-16,2007.9322858670419
2012-05-17,2005.1719425258823
2012-05-18,1973.6442057190764
2012-05-21,1987.5817806675057
2012-05-22,2003.679605918974
2012-05-23,1960.21044440072
2012-05-24,1967.616638611171
2012-05-25,1966.2661449900413
2012-05-28,1983.6634511099305
2012-05-29,2010.6301186584478
2012-05-30,1983.8152242038675
2012-05-31,1980.7721426291514
2012-06-01,1956.7664909166756
2012-06-04,1926.2798322107408
2012-06-05,1934.829277226175
2012-06-06,1967.3605911778768
2012-06-07,1986.407496360734
2012-06-08,1970.2308726239085
2012-06-11,1992.6313261222238
2012-06-12,1988.115344598821
2012-06-13,2004.0368803606593
2012-06-14,1992.5832963787714
2012-06-15,2015.3222482554409
2012-06-18,2034.2097688785477
2012-06-19,2050.452287629534
2012-06-20,2059.6750835351745
2012-06-21,2027.7679990225113
2012-06-22,1999.977930806708
2012-06-25,1971.8155802182812
2012-06-26,1976.549180378711
2012-06-27,1988.3615225877004
2012-06-28,1974.6620476914231
2012-06-29,2035.5678107401511
2012-07-02,2045.0946910477974
2012-07-03,2074.8868191204883
2012-07-04,2076.063445524882
2012-07-05,2071.250951429434
2012-07-06,2057.413966018825
2012-07-09,2033.3235758488486
2012-07-10,2030.1458076156655
2012-07-11,2028.6934828383282
2012-07-12,1996.3613360325126
2012-07-13,2017.9367741061133
2012-07-16,2013.878129004145
2012-07-17,2027.2289073136155
2012-07-18,2023.2926637095654
2012-07-19,2044.226017972255
2012-07-20,2034.6989790469536
2012-07-23,1985.1339161503988
2012-07-24,1980.4226163444987
2012-07-25,1971.4264908676596
2012-07-26,1990.5466612056991
2012-07-27,2037.120261281321
2012-07-30,2048.010951488135
2012-07-31,2054.7756643903535
2012-08-01,2061.3942450842355
2012-08-02,2042.7433540943848
2012-08-03,2059.790979349643
2012-08-06,2090.3863189114486
2012-08-07,2092.630913958585
2012-08-08,2097.9661126059627
2012-08-09,2117.1640090403675
2012-08-10,2116.3691996922216
2012-08-13,2100.540391053222
2012-08-14,2110.216644018444
2012-08-15,2102.18388770218
2012-08-16,2104.9433115547845
2012-08-17,2096.7496285464713
2012-08-20,2093.6836618357916
2012-08-21,2107.5852843176604
2012-08-22,2095.5869822143895
2012-08-23,2105.809198690146
2012-08-24,2087.1369938287885
2012-08-27,2074.777260506341
2012-08-28,2068.1279562052923
2012-08-29,2059.6739941223886
2012-08-30,2042.7481932090172
2012-08-31,2047.924435781329
2012-09-03,2062.551967374736
2012-09-04,2050.351190580119
2012-09-05,2036.2726002521601
2012-09-06,2059.021238006816
2012-09-07,2102.913319010413
2012-09-10,2107.6938162608394
2012-09-11,2112.0780898841604
2012-09-12,2124.0331329105206
2012-09-13,2127.3226511141784
2012-09-14,2187.7400268374313
2012-09-17,2178.9668420277094
2012-09-18,2166.7934559517425
2012-09-19,2174.5476169792983
2012-09-20,2147.984534981449
2012-09-21,2163.6622450253963
2012-09-24,2161.0924996630874
2012-09-25,2156.4493610501268
2012-09-26,2131.2720001173193
2012-09-27,2152.7689429124734
2012-09-28,2167.026978666296
2012-10-01,2171.965436287069
2012-10-02,2174.0953769060816
2012-10-03,2167.688343095246
2012-10-04,2173.1869488745724
2012-10-05,2179.981544985583
2012-10-08,2157.2310786037297
2012-10-09,2160.525851766513
2012-10-10,2153.538790094127
2012-10-11,2157.63539771507
2012-10-12,2160.273937648632
2012-10-15,2155.956331928783
2012-10-16,2171.8302850965115
2012-10-17,2187.674422085593
2012-10-18,2195.9134195761294
2012-10-19,2181.648426019917
2012-10-22,2185.3480804788855
2012-10-23,2164.024678527127
2012-10-24,2161.0639792933925
2012-10-25,2165.6030296411295
2012-10-26,2142.898305752044
2012-10-29,2139.317831164144
2012-10-30,2146.2283236049393
2012-10-31,2152.612350418037
2012-11-01,2166.1634281931283
2012-11-02,2176.3414940784737
2012-11-05,2168.5598199492056
2012-11-06,2177.9728740323544
2012-11-07,2180.96195192336
2012-11-08,2153.7363239823203
2012-11-09,2146.0713063081475
2012-11-12,2145.0549256960053
2012-11-13,2127.199652102749
2012-11-14,2125.124471145852
2012-11-15,2109.537973070546
2012-11-16,2098.7605931499156
2012-11-19,2113.883809030863
2012-11-20,2115.5752299635647
2012-11-21,2119.801293871821
2012-11-22,2126.6454601606733
2012-11-23,2147.110715553514
2012-11-26,2144.587005453492
2012-11-27,2142.221270731922
2012-11-28,2129.2465205593458
2012-11-29,2150.6474282094314
2012-11-30,2159.6292838982968
2012-12-03,2157.7085997503664
2012-12-04,2159.807317668176
2012-12-05,2186.8070419220894
2012-12-06,2193.1731171257393
2012-12-07,2203.291130006779
2012-12-10,2214.8878509272836
2012-12-11,2222.144504088205
2012-12-12,2235.6089239484495
2012-12-13,2235.904510286792
2012-12-14,2248.987081710295
2012-12-17,2245.8871462173965
2012-12-18,2256.9443936283737
2012-12-19,2270.45461919823
2012-12-20,2270.563485677565
2012-12-21,2251.854772663159
2012-12-24,2254.847304647503
2012-12-25,2265.6124539932352
2012-12-26,2271.593564285369
2012-12-27,2275.845997961254
2012-12-28,2291.0088562710434
2012-12-31,2295.720507091295
2013-01-01,2296.891201828681
2013-01-02,2337.8342968532293
2013-01-03,2346.807980047656
2013-01-04,2338.8940070690064
2013-01-07,2339.173894061757
2013-01-08,2329.1417729342343
2013-01-09,2336.4267310136865
2013-01-10,2344.415645126145
2013-01-11,2331.686501381536
2013-01-14,2356.5455196379016
2013-01-15,2346.878537639974
2013-01-16,2340.554869495548
2013-01-17,2339.7720525051946
2013-01-18,2359.362501873472
2013-01-21,2356.604994073525
2013-01-22,2355.5439775539216
2013-01-23,2351.7033296041977
2013-01-24,2339.192598908162
2013-01-25,2331.914802285135
2013-01-28,2326.8097990599094
2013-01-29,2344.100053952667
2013-01-30,2343.1706608322847
2013-01-31,2344.1387536609045
2013-02-01,2355.6802932414707
2013-02-04,2355.144921451982
2013-02-05,2348.8666181289923
2013-02-06,2343.5474431082644
2013-02-07,2334.942359040029
2013-02-08,2339.8061264211533
2013-02-11,2335.9682645639614
2013-02-12,2336.9343946126864
2013-02-13,2347.9850211930107
2013-02-14,2350.4025293193204
2013-02-15,2352.3881043479337
2013-02-18,2346.688793311599
2013-02-19,2340.0547780698994
2013-02-20,2352.457871083751
2013-02-21,2314.6476977565194
2013-02-22,2314.7845928308075
2013-02-25,2318.5234896523107
2013-02-26,2292.6144654572304
2013-02-27,2303.100699902771
2013-02-28,2326.607628594805
2013-03-01,2325.3572110687282
2013-03-04,2290.5689420328204
2013-03-05,2315.8107070976566
2013-03-06,2338.859539590409
2013-03-07,2332.2457229321335
2013-03-08,2345.0002738208495
2013-03-11,2339.7157428486485
2013-03-12,2323.385726287439
2013-03-13,2304.778549533206
2013-03-14,2303.591522723288
2013-03-15,2294.7778320798884
2013-03-18,2267.0740340743837
2013-03-19,2260.4279803283684
2013-03-20,2272.0356218364623
2013-03-21,2267.0122076999783
2013-03-22,2256.061695635416
2013-03-25,2268.626713652191
2013-03-26,2276.5784397296384
2013-03-27,2283.3492531468455
2013-03-28,2275.496657856313
2013-03-29,2279.635624521898
2013-04-01,2273.7431073099233
2013-04-02,2268.392126826019
2013-04-03,2259.485295704087
2013-04-04,2245.3829164984286
2013-04-05,2229.087853715439
2013-04-08,2225.211743332621
2013-04-09,2243.607027741507
2013-04-10,2260.375788562456
2013-04-11,2269.0240802331605
2013-04-12,2250.829044246735
2013-04-15,2218.3855870387642
2013-04-16,2231.3724862117965
2013-04-17,2220.7483704190067
2013-04-18,2215.075923392643
2013-04-19,2248.07518739179
2013-04-22,2250.656754604124
2013-04-23,2237.7218143583295
2013-04-24,2258.573068959845
2013-04-25,2272.683908948794
2013-04-26,2260.6961810332114
2013-04-29,2270.3822942675893
2013-04-30,2292.815432899587
2013-05-01,2290.6033877810387
2013-05-02,2291.107313291622
2013-05-03,2305.5238448418236
2013-05-06,2317.7747430865084
2013-05-07,2332.0268379090917
2013-05-08,2351.038166822931
2013-05-09,2349.7920458613166
2013-05-10,2332.7674876785795
2013-05-13,2316.1349842327186
2013-05-14,2321.3122105847738
2013-05-15,2324.1738132082787
2013-05-16,2329.1889500015955
2013-05-17,2333.6942143533684
2013-05-20,2341.7309067543792
2013-05-21,2344.7642481776757
2013-05-22,2343.949495238016
2013-05-23,2298.566538997222
2013-05-24,2303.985170638685
2013-05-27,2310.3626735724733
2013-05-28,2319.0137605490304
2013-05-29,2301.5187039193156
2013-05-30,2292.7797126251735
2013-05-31,2275.935652496428
2013-06-03,2255.08455716706
2013-06-04,2260.642861100579
2013-06-05,2237.71410789128
2013-06-06,2220.4458604676024
2013-06-07,2207.884416395438
2013-06-10,2194.100341832112
2013-06-11,2159.111065642807
2013-06-12,2159.271259982577
2013-06-13,2130.0090043212476
2013-06-14,2152.3572839100216
2013-06-17,2159.2268350829945
2013-06-18,2154.295702368325
2013-06-19,2140.843784105012
2013-06-20,2059.318204768207
2013-06-21,2042.3343122647073
2013-06-24,1989.3452080720506
2013-06-25,1991.7911906080708
2013-06-26,2025.0504263878843
2013-06-27,2055.6197741797355
2013-06-28,2097.2400953324764
2013-07-01,2105.334909454742
2013-07-02,2090.767864895722
2013-07-03,2052.279741432894
2013-07-04,2073.2192182627787
2013-07-05,2064.577730653385
2013-07-08,2033.127306637518
2013-07-09,2046.3533480417802
2013-07-10,2059.003241218378
2013-07-11,2120.756205323046
2013-07-12,2121.1789785496417
2013-07-15,2140.0513031503397
2013-07-16,2145.4803506443413
2013-07-17,2152.8530081200433
2013-07-18,2146.5027299806034
2013-07-19,2127.141211870452
2013-07-22,2137.439039418119
2013-07-23,2172.966212259782
2013-07-24,2168.1992330976395
2013-07-25,2157.5284163286065
2013-07-26,2154.5623996790564
2013-07-29,2133.560006153156
2013-07-30,2134.1991122631225
2013-07-31,2123.0391511943885
2013-08-01,2142.615479530514
2013-08-02,2145.882836373043
2013-08-05,2153.7503557861437
2013-08-06,2138.4235222286943
2013-08-07,2121.3045701583583
2013-08-08,2138.056330077022
2013-08-09,2148.7083881647286
2013-08-12,2166.887362578604
2013-08-13,2182.9079925111014
2013-08-14,2185.212526804881
2013-08-15,2168.297276206379
2013-08-16,2160.1958111181234
2013-08-19,2138.9040893021606
2013-08-20,2111.755384416881
2013-08-21,2097.6638552702107
2013-08-22,2091.9804037512954
2013-08-23,2110.554202995565
2013-08-26,2117.519716764522
2013-08-27,2084.5395454146055
2013-08-28,2071.337539351258
2013-08-29,2092.4088575117416
2013-08-30,2107.3831149377293
2013-09-02,2126.071997320688
2013-09-03,2123.509991987389
2013-09-04,2131.0123427604785
2013-09-05,2148.857515967585
2013-09-06,2166.2907604767756
2013-09-09,2207.228621016507
2013-09-10,2242.995458377145
2013-09-11,2244.6510963435453
2013-09-12,2245.471292410253
2013-09-13,2237.4136675828136
2013-09-16,2264.717704503153
2013-09-17,2259.5075309462704
2013-09-18,2259.167032229136
2013-09-19,2299.5563856816652
2013-09-20,2282.373662659736
2013-09-23,2293.533759430177
2013-09-24,2281.8083871783847
2013-09-25,2275.1381182552905
2013-09-26,2261.12735453988
2013-09-27,2257.036365201822
2013-09-30,2237.6272240114167
2013-10-01,2253.5462482599655
2013-10-02,2257.0028066682053
2013-10-03,2271.0133689237455
2013-10-04,2276.548465261365
2013-10-07,2271.1184922354732
2013-10-08,2283.8869387689565
2013-10-09,2280.424279054897
2013-10-10,2293.672251335374
2013-10-11,2315.9540262746905
2013-10-14,2316.8644777867125
2013-10-15,2330.050554717817
2013-10-16,2325.381384619884
2013-10-17,2330.4467528316377
2013-10-18,2347.9050591795303
2013-10-21,2356.2976060067144
2013-10-22,2357.549129848625
2013-10-23,2332.2787981590795
2013-10-24,2326.161567101725
2013-10-25,2314.3755800650038
2013-10-28,2325.988948118591
2013-10-29,2326.102582327998
2013-10-30,2341.8672604732164
2013-10-31,2322.523268922446
2013-11-01,2310.6154169677475
2013-11-04,2309.628809497991
2013-11-05,2292.335552292144
2013-11-06,2288.4970553127787
2013-11-07,2274.38090369253
2013-11-08,2242.1618541844837
2013-11-11,2237.42787242629
2013-11-12,2237.343028048583
2013-11-13,2209.596088523988
2013-11-14,2235.401346452728
2013-11-15,2266.122924394942
2013-11-18,2311.895591330878
2013-11-19,2310.3267591158274
2013-11-20,2304.1372046082147
2013-11-21,2273.7624636473415
2013-11-22,2281.523077689417
2013-11-25,2284.317454231309
2013-11-26,2274.655898249339
2013-11-27,2285.1250743869477
2013-11-28,2294.278919364854
2013-11-29,2307.2777929095064
2013-12-02,2291.46145403342
2013-12-03,2276.5284701902397
2013-12-04,2269.049006239922
2013-12-05,2273.015379694707
2013-12-06,2278.6358760506077
2013-12-09,2298.671341178704
2013-12-10,2298.279870869463
2013-12-11,2275.066358804944
2013-12-12,2255.2224280383234
2013-12-13,2253.9886325860516
2013-12-16,2247.696773029759
2013-12-17,2245.792727884473
2013-12-18,2250.273059195018
2013-12-19,2242.1503170317415
2013-12-20,2231.928350887851
2013-12-23,2240.902050066137
2013-12-24,2247.825638342387
2013-12-25,2249.72566365552
2013-12-26,2240.9858257857554
2013-12-27,2255.3116742574416
2013-12-30,2264.9810953162473
2013-12-31,2270.3198808269176
2014-01-01,2270.340800462041
2014-01-02,2249.499145620382
2014-01-03,2226.6080508256864
2014-01-06,2205.593539496185
2014-01-07,2205.3276005845364
2014-01-08,2210.003113469835
2014-01-09,2188.0016893268457
2014-01-10,2197.963878453535
2014-01-13,2211.3019114383806
2014-01-14,2210.716352364231
2014-01-15,2216.0889627518477
2014-01-16,2210.2495912956624
2014-01-17,2202.263998850419
2014-01-20,2197.5599926136833
2014-01-21,2200.847661170658
2014-01-22,2218.1150495630704
2014-01-23,2195.0471808677644
2014-01-24,2171.173244746492
2014-01-27,2133.2064608103988
2014-01-28,2138.9908207254925
2014-01-29,2145.719254455509
2014-01-30,2141.928233859358
2014-01-31,2142.3961932210755
2014-02-03,2124.9120005130944
2014-02-04,2108.5372451819585
2014-02-05,2106.307748878572
2014-02-06,2131.2482053122576
2014-02-07,2148.7074514999968
2014-02-10,2154.8052550844045
2014-02-11,2173.909385592803
2014-02-12,2192.2167752671216
2014-02-13,2175.6955548863493
2014-02-14,2200.3246799310236
2014-02-17,2217.7201399120563
2014-02-18,2205.1266783820993
2014-02-19,2208.250610073345
2014-02-20,2188.4779687731143
2014-02-21,2201.806565408344
2014-02-24,2195.984348195996
2014-02-25,2180.2136359993306
2014-02-26,2183.6399198752288
2014-02-27,2194.292195029306
2014-02-28,2203.1082187569596
2014-03-03,2178.5744432536353
2014-03-04,2189.0671425665982
2014-03-05,2195.0053809012147
2014-03-06,2218.2744283096913
2014-03-07,2210.1690676823055
2014-03-10,2177.7389297021064
2014-03-11,2181.374949641112
2014-03-12,2159.524905182971
2014-03-13,2161.8284742563897
2014-03-14,2147.9950990786547
2014-03-17,2161.1942218632557
2014-03-18,2178.508343334698
2014-03-19,2174.103353846173
2014-03-20,2147.395204606058
2014-03-21,2163.2996385488427
2014-03-24,2183.209424365572
2014-03-25,2190.047169611131
2014-03-26,2208.2228217038705
2014-03-27,2216.60322568267
2014-03-28,2231.6180712199925
2014-03-31,2249.1753828669357
2014-04-01,2265.738426227785
2014-04-02,2276.2672010554206
2014-04-03,2266.768492437672
2014-04-04,2273.6945702155226
2014-04-07,2276.372524245186
2014-04-08,2295.731221641455
2014-04-09,2304.072449044521
2014-04-10,2319.6269549627823
2014-04-11,2306.7085275211084
2014-04-14,2299.2473876282484
2014-04-15,2274.3171602000675
2014-04-16,2280.708993883478
2014-04-17,2293.030816946737
2014-04-18,2298.161504680102
2014-04-21,2290.811372107919
2014-04-22,2287.316552427327
2014-04-23,2277.893896770423
2014-04-24,2276.4799128721997
2014-04-25,2250.13750813602
2014-04-28,2243.0306213601452
2014-04-29,2259.877964319212
2014-04-30,2252.46490608245
2014-05-01,2253.8606279586156
2014-05-02,2268.706022816536
2014-05-05,2266.4799239913214
2014-05-06,2273.5529592826306
2014-05-07,2270.2073953321487
2014-05-08,2278.0511726654854
2014-05-09,2272.9773522793726
2014-05-12,2295.214393073404
2014-05-13,2307.9208185472285
2014-05-14,2325.5867145808706
2014-05-15,2315.3086461892563
2014-05-16,2320.1488910342127
2014-05-19,2324.147443577382
2014-05-20,2314.2126601794175
2014-05-21,2320.5259186448448
2014-05-22,2339.4893435755225
2014-05-23,2346.231655264909
2014-05-26,2346.446050107957
2014-05-27,2329.4743211288073
2014-05-28,2342.6300370349436
2014-05-29,2342.2311883249063
2014-05-30,2322.3254605635448
2014-06-02,2324.993312238415
2014-06-03,2335.452231013466
2014-06-04,2324.819058428663
2014-06-05,2336.038186412822
2014-06-06,2353.73507687518
2014-06-09,2361.9023288139974
2014-06-10,2381.494330512688
2014-06-11,2379.785901952974
2014-06-12,2379.264951353593
2014-06-13,2372.2098881908883
2014-06-16,2369.101371066636
2014-06-17,2361.1692198165406
2014-06-18,2360.8234234774313
2014-06-19,2367.080080940047
2014-06-20,2358.133426217878
2014-06-23,2355.125227893402
2014-06-24,2368.3631997041834
2014-06-25,2355.8166463606112
2014-06-26,2369.1872939198115
2014-06-27,2370.318280631913
2014-06-30,2383.162227999378
2014-07-01,2385.9315473089055
2014-07-02,2405.786125012366
2014-07-03,2412.1625253909547
2014-07-04,2414.41316636633
2014-07-07,2417.8053647393326
2014-07-08,2419.2670324851674
2014-07-09,2408.3750809755024
2014-07-10,2411.5997257542235
2014-07-11,2405.6921497937337
2014-07-14,2421.1141348829497
2014-07-15,2427.0371385261956
2014-07-16,2427.579542774427
2014-07-17,2419.0563690655968
2014-07-18,2421.1744168184446
2014-07-21,2421.7234906672097
2014-07-22,2446.686301870563
2014-07-23,2453.1817171873863
2014-07-24,2461.8778323417087
2014-07-25,2461.6296017834975
2014-07-28,2469.760698681932
2014-07-29,2472.6291407437325
2014-07-30,2469.7754434982708
2014-07-31,2449.331824089531
2014-08-01,2435.384629111952
2014-08-04,2458.8804134657285
2014-08-05,2448.353375813295
2014-08-06,2435.8968314746803
2014-08-07,2421.155350495886
2014-08-08,2412.220746822052
2014-08-11,2447.642851190871
2014-08-12,2453.4079813977432
2014-08-13,2467.3095524413925
2014-08-14,2468.5938205290336
2014-08-15,2476.3160215368634
2014-08-18,2483.911455795026
2014-08-19,2499.4916310575595
2014-08-20,2499.360481180066
2014-08-21,2492.0516276933786
2014-08-22,2497.4987948384305
2014-08-25,2499.532048376225
2014-08-26,2500.4915367315202
2014-08-27,2513.8198680729965
2014-08-28,2499.2539572024575
2014-08-29,2504.9091771702224
2014-09-01,2514.270604466806
2014-09-02,2511.6911295248037
2014-09-03,2541.327489642087
2014-09-04,2543.863702621956
2014-09-05,2540.927279898722
2014-09-08,2538.159695249546
2014-09-09,2524.6495140211373
2014-09-10,2501.989315310289
2014-09-11,2490.406067813354
2014-09-12,2478.1773030571853
2014-09-15,2468.7532761916736
2014-09-16,2455.0990928832753
2014-09-17,2474.0237576382606
2014-09-18,2464.0140855420073
2014-09-19,2464.455492628899
2014-09-22,2432.7278498986407
2014-09-23,2422.4765309935538
2014-09-24,2432.8675604271702
2014-09-25,2413.848344690142
2014-09-26,2411.314962162273
2014-09-29,2384.1799295184837
2014-09-30,2378.990624202778
2014-10-01,2363.204758886787
2014-10-02,2355.462773814745
2014-10-03,2363.9930525734203
2014-10-06,2388.394862440777
2014-10-07,2389.228149669374
2014-10-08,2370.830511285251
2014-10-09,2390.1847036115887
2014-10-10,2353.0098586288823
2014-10-13,2351.630795917135
2014-10-14,2351.4189133933055
2014-10-15,2334.907478732351
2014-10-16,2308.2710231009296
2014-10-17,2318.355563625548
2014-10-20,2331.838537514762
2014-10-21,2330.0858523253696
2014-10-22,2338.4035730044366
2014-10-23,2324.235389378549
2014-10-24,2328.3918939698265
2014-10-27,2314.127267801818
2014-10-28,2351.3142193588615
2014-10-29,2380.8051819361153
2014-10-30,2386.3556671160895
2014-10-31,2405.133503394807
2014-11-03,2396.861563184966
2014-11-04,2389.8862392683
2014-11-05,2372.3127909569
2014-11-06,2359.1911714406656
2014-11-07,2349.8575642662513
2014-11-10,2375.8393700290167
2014-11-11,2363.17756983717
2014-11-12,2372.5008258484136
2014-11-13,2363.9905496907463
2014-11-14,2359.6572114841024
2014-11-17,2350.9199649576526
2014-11-18,2354.3618751338827
2014-11-19,2357.428198205559
2014-11-20,2357.2077014986753
2014-11-21,2388.918122305077
2014-11-24,2407.765208434634
2014-11-25,2409.340221131732
2014-11-26,2418.924955742652
2014-11-27,2424.078809965893
2014-11-28,2413.5838755680365
2014-12-01,2374.8668939955783
2014-12-02,2386.0025856993966
2014-12-03,2394.008775471526
2014-12-04,2410.247885788539
2014-12-05,2406.284435200569
2014-12-08,2399.0781858199894
2014-12-09,2356.142384467413
2014-12-10,2360.04077009349
2014-12-11,2334.874210615692
2014-12-12,2323.3742913745173
2014-12-15,2299.9063167103645
2014-12-16,2280.2023670027143
2014-12-17,2296.416082945969
2014-12-18,2324.6872816016676
2014-12-19,2345.0959964287977
2014-12-22,2363.2765170917696
2014-12-23,2342.714422181302
2014-12-24,2337.797897744543
2014-12-25,2349.1124641644287
2014-12-26,2364.201746963614
2014-12-29,2376.562809797267
2014-12-30,2368.807736104192
2014-12-31,2381.2031139325863
2015-01-01,2381.2474832516186
2015-01-02,2376.9010765706844
2015-01-05,2364.4673450350724
2015-01-06,2354.978682750605
2015-01-07,2367.4497722424576
2015-01-08,2391.511613351521
2015-01-09,2395.416280433533
2015-01-12,2379.5040831656547
2015-01-13,2390.242905551478
2015-01-14,2381.242835057925
2015-01-15,2400.5616973862193
2015-01-16,2398.4742159280445
2015-01-19,2357.459227153325
2015-01-20,2375.8639818245774
2015-01-21,2428.04835230515
2015-01-22,2446.93319263372
2015-01-23,2458.1276164317205
2015-01-26,2459.2289890263937
2015-01-27,2461.190379949857
2015-01-28,2446.9898376721235
2015-01-29,2420.7812657060776
2015-01-30,2393.206343086206
2015-02-02,2387.869556870822
2015-02-03,2421.5095722715896
2015-02-04,2427.019762921075
2015-02-05,2424.6205015142
2015-02-06,2409.495968128372
2015-02-09,2399.3038227902593
2015-02-10,2396.25545673705
2015-02-11,2391.0757055632107
2015-02-12,2411.29217742519
2015-02-13,2446.7549324998727
2015-02-16,2446.542579308072
2015-02-17,2447.6924386749197
2015-02-18,2451.905270557412
2015-02-19,2452.402945145471
2015-02-20,2451.3613628872326
2015-02-23,2449.6248172861033
2015-02-24,2458.999929693557
2015-02-25,2464.7809399155117
2015-02-26,2476.6316885360707
2015-02-27,2471.9806818458514
2015-03-02,2474.1466413617068
2015-03-03,2461.5064796475376
2015-03-04,2447.8821834856
2015-03-05,2443.896685823673
2015-03-06,2435.256818760978
2015-03-09,2419.0181956300617
2015-03-10,2390.4745798031536
2015-03-11,2388.13598176233
2015-03-12,2404.883018965215
2015-03-13,2392.7240484769945
2015-03-16,2406.9180191013597
2015-03-17,2431.656902603227
2015-03-18,2458.731091418457
2015-03-19,2479.653750226731
2015-03-20,2494.164537730005
2015-03-23,2517.459529252951
2015-03-24,2526.2884192996066
2015-03-25,2521.5101572285116
2015-03-26,2494.6861209264284
2015-03-27,2490.812550427077
2015-03-30,2525.819058311182
2015-03-31,2533.9980473265773
2015-04-01,2562.552239521568
2015-04-02,2588.167409925816
2015-04-03,2599.5181856797153
2015-04-06,2622.384794015862
2015-04-07,2636.734961248258
2015-04-08,2669.4513174173476
2015-04-09,2678.794258982611
2015-04-10,2704.180412016101
2015-04-13,2731.567059415309
2015-04-14,2726.0321935743814
2015-04-15,2713.2152387372657
2015-04-16,2758.35814504584
2015-04-17,2752.5779373287382
2015-04-20,2723.6621048293823
2015-04-21,2754.7924888941043
2015-04-22,2784.5649224942813
2015-04-23,2799.141940594555
2015-04-24,2809.2128602924995
2015-04-27,2831.4652270987785
2015-04-28,2822.9501382606477
2015-04-29,2817.688364967476
2015-04-30,2794.229987853571
2015-05-01,2790.855864788582
2015-05-04,2800.5245429233364
2015-05-05,2773.4514410269107
2015-05-06,2749.039792161807
2015-05-07,2703.2864013006865
2015-05-08,2742.062717928905
2015-05-11,2767.663219331829
2015-05-12,2765.5942842241393
2015-05-13,2776.9819747299175
2015-05-14,2784.2430894315517
2015-05-15,2790.08689895446
2015-05-18,2788.298255754327
2015-05-19,2810.7070099901493
2015-05-20,2810.498949537506
2015-05-21,2822.5341926373762
2015-05-22,2848.0168393260483
2015-05-25,2866.3042513442306
2015-05-26,2869.937594234438
2015-05-27,2860.9238294797146
2015-05-28,2792.63271204475
2015-05-29,2786.4120114010534
2015-06-01,2824.7977883051326
2015-06-02,2838.948023836638
2015-06-03,2831.6145485421935
2015-06-04,2819.301993270234
2015-06-05,2820.401904662469
2015-06-08,2816.335249667785
2015-06-09,2798.9027837335866
2015-06-10,2817.914436351425
2015-06-11,2822.8454850820135
2015-06-12,2837.5244629888734
2015-06-15,2805.598773796173
2015-06-16,2763.717329290832
2015-06-17,2786.2528367338723
2015-06-18,2775.3171995259318
2015-06-19,2716.706539605296
2015-06-22,2740.7903469520134
2015-06-23,2762.7537549269064
2015-06-24,2785.9768029775014
2015-06-25,2749.5901789297695
2015-06-26,2672.4927572706965
2015-06-29,2596.662163336931
2015-06-30,2661.080410373108
2015-07-01,2623.46986958434
2015-07-02,2586.778068427426
2015-07-03,2532.1469254080585
2015-07-06,2488.877593441696
2015-07-07,2438.888680349725
2015-07-08,2355.8011662101753
2015-07-09,2420.8637057032324
2015-07-10,2476.769161100829
2015-07-13,2521.3707607482324
2015-07-14,2515.716261789508
2015-07-15,2484.238939887522
2015-07-16,2499.1190838166817
2015-07-17,2528.3715840657674
2015-07-20,2524.9688726926724
2015-07-21,2538.634866770328
2015-07-22,2526.049159186112
2015-07-23,2530.3300391953057
2015-07-24,2495.292846048486
2015-07-27,2402.865634951088
2015-07-28,2390.071794193882
2015-07-29,2431.654349318384
2015-07-30,2402.873587170318
2015-07-31,2411.9074744536933
2015-08-03,2380.9699050272866
2015-08-04,2411.8707418724644
2015-08-05,2402.9110744479954
2015-08-06,2386.7013855760633
2015-08-07,2403.6416141345553
2015-08-10,2440.862029801808
2015-08-11,2409.774889973693
2015-08-12,2362.6038892958927
2015-08-13,2382.4520349415952
2015-08-14,2385.2776637703114
2015-08-17,2373.666924289012
2015-08-18,2314.394639844507
2015-08-19,2309.686475551281
2015-08-20,2268.46938892884
2015-08-21,2201.966423458072
2015-08-24,2068.768660895813
2015-08-25,2062.0142976291427
2015-08-26,2052.057582930269
2015-08-27,2126.0890119665005
2015-08-28,2168.2374386906245
2015-08-31,2159.6677784664275
2015-09-01,2114.307031984298
2015-09-02,2100.296126065212
2015-09-03,2110.1562025839808
2015-09-04,2083.869072563814
2015-09-07,2056.5763677019827
2015-09-08,2095.997452318166
2015-09-09,2147.525803987227
2015-09-10,2131.2524241247834
2015-09-11,2131.5344947073268
2015-09-14,2119.9874641841116
2015-09-15,2095.4046137312785
2015-09-16,2153.6820348819037
2015-09-17,2153.1960404776914
2015-09-18,2164.8166775678983
2015-09-21,2150.1309691355314
2015-09-22,2140.4159612365443
2015-09-23,2098.2176555005954
2015-09-24,2092.1082781636474
2015-09-25,2087.0071208662457
2015-09-28,2077.719263994391
2015-09-29,2058.1849148804063
2015-09-30,2090.531387155844
2015-10-01,2102.003577673427
2015-10-02,2114.5537044574085
2015-10-05,2148.3244956147328
2015-10-06,2161.997585912565
