Date,AC ASIA ex JAPAN VALUE WEIGHTED
2011-01-25,1068.1351853542524
2011-01-26,1077.662125201104
2011-01-27,1078.9435743834658
2011-01-28,1074.733006706802
2011-01-31,1062.8975307200424
2011-02-01,1065.1961655332714
2011-02-02,1073.9160031986116
2011-02-03,1075.1920853735862
2011-02-04,1073.7793534226103
2011-02-07,1071.9717585941598
2011-02-08,1068.280951530529
2011-02-09,1051.4550772138962
2011-02-10,1026.9837492640668
2011-02-11,1014.6704608411937
2011-02-14,1033.7948387202864
2011-02-15,1031.1366568488274
2011-02-16,1031.9753214373216
2011-02-17,1033.034121232739
2011-02-18,1045.3429521358519
2011-02-21,1041.055425920862
2011-02-22,1018.6968713570913
2011-02-23,1013.5272673356791
2011-02-24,999.348371442949
2011-02-25,1011.6677005485865
2011-02-28,1013.8725860151413
2011-03-01,1028.601984291144
2011-03-02,1018.3896092805707
2011-03-03,1031.9057295447515
2011-03-04,1047.386036932121
2011-03-07,1038.56297871294
2011-03-08,1048.3929236438237
2011-03-09,1051.3713539314808
2011-03-10,1037.9339513080583
2011-03-11,1022.9076102537657
2011-03-14,1029.3538730140763
2011-03-15,1000.2873679954472
2011-03-16,1011.5012675475843
2011-03-17,1001.2866013630967
2011-03-18,1008.0383950365822
2011-03-21,1021.2355303840402
2011-03-22,1028.8084549588298
2011-03-23,1030.3060734263975
2011-03-24,1038.7609823509279
2011-03-25,1051.3706692658268
2011-03-28,1047.198267584766
2011-03-29,1051.8712512776729
2011-03-30,1065.7150978997463
2011-03-31,1075.4228608019375
2011-04-01,1085.1389330755028
2011-04-04,1094.018015689281
2011-04-05,1094.5808396235934
2011-04-06,1102.1015844471995
2011-04-07,1101.9242383829148
2011-04-08,1104.9950226653134
2011-04-11,1099.608763019266
2011-04-12,1082.2305544358878
2011-04-13,1095.1279209671943
2011-04-14,1095.8840900608584
2011-04-15,1091.818322131276
2011-04-18,1085.7834009346075
2011-04-19,1077.9269384919048
2011-04-20,1102.2982245669548
2011-04-21,1114.9742127241525
2011-04-22,1114.9939029654906
2011-04-25,1113.7336660267474
2011-04-26,1108.3369530240038
2011-04-27,1114.4771308238553
2011-04-28,1115.5918736559688
2011-04-29,1113.3505468663984
2011-05-02,1119.6771471029663
2011-05-03,1109.263280949124
2011-05-04,1097.4251348440494
2011-05-05,1095.0039402216744
2011-05-06,1087.0159187858826
2011-05-09,1093.208209504732
2011-05-10,1094.1889521361072
2011-05-11,1104.2421041906664
2011-05-12,1084.153695202797
2011-05-13,1087.455819319439
2011-05-16,1071.6311186204625
2011-05-17,1070.3500321430463
2011-05-18,1079.776892021156
2011-05-19,1077.178248571864
2011-05-20,1080.073660694186
2011-05-23,1051.8762848585986
2011-05-24,1057.0923682589203
2011-05-25,1048.8395946618102
2011-05-26,1064.6443345056673
2011-05-27,1075.7048014273723
2011-05-30,1077.6134114676568
2011-05-31,1097.0072883174018
2011-06-01,1101.0254865095253
2011-06-02,1086.3185551131635
2011-06-03,1083.9271598625867
2011-06-06,1082.4142379861682
2011-06-07,1079.8922652902722
2011-06-08,1072.0464757979207
2011-06-09,1065.5607643322758
2011-06-10,1055.0164927209332
2011-06-13,1051.329746408305
2011-06-14,1059.7905547387927
2011-06-15,1057.9104038935557
2011-06-16,1037.0796872421176
2011-06-17,1029.5963423741518
2011-06-20,1022.0827928140405
2011-06-21,1037.402330706757
2011-06-22,1041.259333893466
2011-06-23,1036.0196557419142
2011-06-24,1051.5662100319462
2011-06-27,1044.011837528808
2011-06-28,1044.6720081230253
2011-06-29,1056.1935292329138
2011-06-30,1070.9100952159731
2011-07-01,1077.1937311691079
2011-07-04,1092.4490433470844
2011-07-05,1091.6620204810256
2011-07-06,1089.0457098505954
2011-07-07,1091.5072383165004
2011-07-08,1098.3164679359663
2011-07-11,1082.8769902395557
2011-07-12,1054.7031761402259
2011-07-13,1067.0690387230284
2011-07-14,1068.0673200458189
2011-07-15,1069.3771898197153
2011-07-18,1061.1094164356796
2011-07-19,1064.5743581662541
2011-07-20,1078.5548670677629
2011-07-21,1078.142479898445
2011-07-22,1094.6775021146655
2011-07-25,1085.9100358412577
2011-07-26,1097.139490256848
2011-07-27,1099.3061998006447
2011-07-28,1091.9928445467378
2011-07-29,1081.9412251115796
2011-08-01,1097.5333906644235
2011-08-02,1080.01633735803
2011-08-03,1056.47134142198
2011-08-04,1042.9326464146066
2011-08-05,998.655418267619
2011-08-08,964.4296989977616
2011-08-09,929.867823002352
2011-08-10,944.2080410638399
2011-08-11,941.9095432736618
2011-08-12,938.1053114782683
2011-08-15,955.911462305262
2011-08-16,967.5476525721766
2011-08-17,968.257887379761
2011-08-18,952.500455430673
2011-08-19,914.893978205021
2011-08-22,911.8998887588484
2011-08-23,934.9047557496364
2011-08-24,919.9148021456085
2011-08-25,923.4671710632824
2011-08-26,922.7070515290354
2011-08-29,943.2214377988911
2011-08-30,954.001631040048
2011-08-31,972.0443058430094
2011-09-01,975.6207464670875
2011-09-02,968.0524414752655
2011-09-05,937.4803908633883
2011-09-06,931.450094256199
2011-09-07,954.7655617878186
2011-09-08,956.6972080723092
2011-09-09,946.0443719500491
2011-09-12,925.2983144269631
2011-09-13,917.1154276380478
2011-09-14,896.6943673979821
2011-09-15,905.6846994606207
2011-09-16,923.4853785445167
2011-09-19,899.5191571978393
2011-09-20,902.20350518086
2011-09-21,900.3752844858037
2011-09-22,851.3637484659387
2011-09-23,829.5312612005695
2011-09-26,805.9039088125286
2011-09-27,846.9956442387446
2011-09-28,846.6414147912463
2011-09-29,854.0241334376277
2011-09-30,843.7039878738182
2011-10-03,818.4264453143919
2011-10-04,795.0243592730604
2011-10-05,792.7003533734547
2011-10-06,821.0421908735883
2011-10-07,842.7398678684214
2011-10-10,847.9847771241141
2011-10-11,866.5255745156147
2011-10-12,876.4644721324198
2011-10-13,888.9415373704499
2011-10-14,886.4428432988566
2011-10-17,904.7540366185534
2011-10-18,877.6573373511354
2011-10-19,889.4592498593145
2011-10-20,867.7855581257684
2011-10-21,872.038443976694
2011-10-24,902.933902646553
2011-10-25,911.7794859345303
2011-10-26,914.1891575190102
2011-10-27,939.1036815284925
2011-10-28,955.609573995824
2011-10-31,945.5435982532881
2011-11-01,928.732405393567
2011-11-02,933.5296880929995
2011-11-03,916.6840707031636
2011-11-04,944.5493489514943
2011-11-07,939.0421832205498
2011-11-08,936.0167704193487
2011-11-09,939.8629252964914
2011-11-10,898.137936084598
2011-11-11,911.9743717324352
2011-11-14,928.5215051102235
2011-11-15,919.7865544370383
2011-11-16,905.3642130185924
2011-11-17,903.6449808164912
2011-11-18,884.0186139881213
2011-11-21,867.062795597303
2011-11-22,868.5460823866329
2011-11-23,846.8182824838333
2011-11-24,850.9510687472219
2011-11-25,840.2595193653351
2011-11-28,861.2636910676433
2011-11-29,873.8627368121196
2011-11-30,871.7978666672386
2011-12-01,917.8361188000639
2011-12-02,918.7893532749458
2011-12-05,920.2415754893996
2011-12-06,907.7690969677694
2011-12-07,921.283669116456
2011-12-08,912.1969591277478
2011-12-09,888.7610179352532
2011-12-12,891.2255797472612
2011-12-13,879.4430837564514
2011-12-14,874.4846284879744
2011-12-15,856.6745075826682
2011-12-16,868.3746076793619
2011-12-19,848.974970148241
2011-12-20,852.7772939100506
2011-12-21,881.5728916524971
2011-12-22,879.5618855268652
2011-12-23,890.6946333735052
2011-12-26,888.9069499219924
2011-12-27,883.9978959627311
2011-12-28,877.8243623654984
2011-12-29,877.4308449424391
2011-12-30,877.8651364795751
2012-01-02,876.118456689677
2012-01-03,896.3800683260675
2012-01-04,894.9707846846086
2012-01-05,894.963321730231
2012-01-06,886.2160771928699
2012-01-09,888.8036109466244
2012-01-10,904.4959079511385
2012-01-11,907.0557343880582
2012-01-12,910.9052781054986
2012-01-13,919.0556798070692
2012-01-16,907.6122682620972
2012-01-17,934.2820561222717
2012-01-18,936.4627759058696
2012-01-19,950.5436827825248
2012-01-20,959.7355250466371
2012-01-23,960.2527103562065
2012-01-24,961.3113975630137
2012-01-25,965.573956323513
2012-01-26,976.1039165770318
2012-01-27,982.3313541476108
2012-01-30,971.2586515281308
2012-01-31,985.3167700747028
2012-02-01,985.2055944505976
2012-02-02,1004.7390692743552
2012-02-03,1006.1358113365728
2012-02-06,1004.1914817947911
2012-02-07,1005.128199734681
2012-02-08,1022.965978721297
2012-02-09,1026.4875744352998
2012-02-10,1011.0518284952417
2012-02-13,1016.7265010371937
2012-02-14,1014.2495315895889
2012-02-15,1032.941188220915
2012-02-16,1017.9976418944593
2012-02-17,1031.0448075438253
2012-02-20,1033.4071208413488
2012-02-21,1033.3572071270444
2012-02-22,1034.6706038722211
2012-02-23,1024.8594271800039
2012-02-24,1028.9927756342845
2012-02-27,1016.1920105648443
2012-02-28,1030.4175194542731
2012-02-29,1045.2963030766696
2012-03-01,1036.1638955975166
2012-03-02,1041.938857192636
2012-03-05,1026.254574497773
2012-03-06,1007.5761429158551
2012-03-07,999.2624229962996
2012-03-08,1015.2930081493863
2012-03-09,1023.7934537104202
2012-03-12,1017.2393028077266
2012-03-13,1029.757160148429
2012-03-14,1033.6221148564666
2012-03-15,1030.1294976206748
2012-03-16,1026.6774344480389
2012-03-19,1023.0274349618101
2012-03-20,1015.3888092984447
2012-03-21,1010.7361102998133
2012-03-22,1008.7298446832654
2012-03-23,1004.7224364477476
2012-03-26,996.5438054191453
2012-03-27,1015.4618189720029
2012-03-28,1009.8357990412734
2012-03-29,997.7439461857498
2012-03-30,1002.752214331733
2012-04-02,1006.6546972598636
2012-04-03,1017.976949998053
2012-04-04,1007.6531391994554
2012-04-05,1003.64454928537
2012-04-06,1004.5637919558974
2012-04-09,992.3576743843618
2012-04-10,988.7069903851227
2012-04-11,984.5973112830777
2012-04-12,989.9313403411402
2012-04-13,1004.194036344545
2012-04-16,996.6625868566294
2012-04-17,990.5569253338977
2012-04-18,998.5088910323016
2012-04-19,1000.652376283758
2012-04-20,993.4269548974322
2012-04-23,983.4014530923969
2012-04-24,983.4451304901306
2012-04-25,985.405398848795
2012-04-26,989.0480121896078
2012-04-27,989.170093902897
2012-04-30,997.3929927224546
2012-05-01,997.5214392851526
2012-05-02,1008.2764176355755
2012-05-03,1002.5685099786706
2012-05-04,997.0309304099648
2012-05-07,976.1373394670693
2012-05-08,976.1066384182382
2012-05-09,962.3290121667919
2012-05-10,960.1966748664288
2012-05-11,948.0227182726292
2012-05-14,939.3465671091644
2012-05-15,937.9195020013966
2012-05-16,906.8975004565409
2012-05-17,912.6439711864232
2012-05-18,890.9952666801865
2012-05-21,895.8915676323112
2012-05-22,908.2926868474251
2012-05-23,891.7161275864377
2012-05-24,890.248288177992
2012-05-25,889.4183262131043
2012-05-28,895.1374510853016
2012-05-29,912.4384142219488
2012-05-30,903.4978406793202
2012-05-31,900.4614268630778
2012-06-01,890.323553824325
2012-06-04,867.9111201102426
2012-06-05,874.6462135205785
2012-06-06,886.4522747112824
2012-06-07,900.1083608610256
2012-06-08,890.3483952146024
2012-06-11,909.5889958217667
2012-06-12,905.610172194263
2012-06-13,909.739778908616
2012-06-14,906.1657800105372
2012-06-15,917.8853638719509
2012-06-18,929.311036362083
2012-06-19,930.793229779217
2012-06-20,937.1132721952141
2012-06-21,925.3460186825818
2012-06-22,910.0630414822913
2012-06-25,900.1118891491969
2012-06-26,900.3370828166578
2012-06-27,906.9923190760019
2012-06-28,903.7675643907241
2012-06-29,926.3371732635434
2012-07-02,928.9188338234989
2012-07-03,943.8606304596603
2012-07-04,947.1943894503912
2012-07-05,947.2853823065393
2012-07-06,942.5595082456001
2012-07-09,926.5290675142243
2012-07-10,925.9651347301062
2012-07-11,926.4161764737768
2012-07-12,906.056881345528
2012-07-13,913.6410481104241
2012-07-16,914.7269189293849
2012-07-17,923.7156288838517
2012-07-18,915.2750952073071
2012-07-19,928.1383222692596
2012-07-20,928.5991627993085
2012-07-23,906.0920422400898
2012-07-24,904.9601902242129
2012-07-25,897.5396390544718
2012-07-26,900.8570861498963
2012-07-27,921.9188980756815
2012-07-30,932.3487805745696
2012-07-31,949.091975830261
2012-08-01,951.2444516702019
2012-08-02,944.0971647351101
2012-08-03,937.9425809186969
2012-08-06,955.3298098020997
2012-08-07,958.0224981553525
2012-08-08,961.0639010476007
2012-08-09,973.9365591415329
2012-08-10,971.5629173280029
2012-08-13,967.1460296673395
2012-08-14,976.6532889603616
2012-08-15,971.4927825234298
2012-08-16,968.0141768093109
2012-08-17,967.4966776027112
2012-08-20,965.4554087158871
2012-08-21,969.5659343620654
2012-08-22,962.8545266598782
2012-08-23,970.9676865187957
2012-08-24,958.7738372804064
2012-08-27,955.2175848301648
2012-08-28,950.7803820059353
2012-08-29,951.4496856168973
2012-08-30,941.1686297175704
2012-08-31,941.1603567403354
2012-09-03,946.0280092510211
2012-09-04,942.3187359369329
2012-09-05,928.4509834049189
2012-09-06,931.2266633549834
2012-09-07,956.5551273872377
2012-09-10,958.2815074602169
2012-09-11,958.3093153930542
2012-09-12,970.6836602067816
2012-09-13,969.5901296205788
2012-09-14,1004.3374355952759
2012-09-17,1007.1085727788587
2012-09-18,1002.0943989845385
2012-09-19,1009.6979843147094
2012-09-20,995.2759508987299
2012-09-21,1005.50348350101
2012-09-24,1002.2121672448782
2012-09-25,999.6836747668127
2012-09-26,990.3581150473493
2012-09-27,998.6977641933069
2012-09-28,1006.3871910858139
2012-10-01,1005.1963978358272
2012-10-02,1006.5930256699719
2012-10-03,1007.3021130643209
2012-10-04,1008.1079498694713
2012-10-05,1011.6760818107517
2012-10-08,1000.2415495206847
2012-10-09,1001.2791449111893
2012-10-10,995.3478292964692
2012-10-11,995.0684515665158
2012-10-12,998.1796869587272
2012-10-15,997.4847723548544
2012-10-16,1002.27991413728
2012-10-17,1010.8265172851045
2012-10-18,1017.9624077829566
2012-10-19,1012.7689749886572
2012-10-22,1013.7140887274044
2012-10-23,1009.7049420095518
2012-10-24,1006.0505334430461
2012-10-25,1009.109444023101
2012-10-26,996.9971221481314
2012-10-29,996.2641663933406
2012-10-30,998.1752494006552
2012-10-31,1005.063846553463
2012-11-01,1006.7887106282794
2012-11-02,1017.1071027654967
2012-11-05,1010.955444939574
2012-11-06,1015.1272696450031
2012-11-07,1024.9398533814006
2012-11-08,1008.6740973992247
2012-11-09,1005.0271785729283
2012-11-12,1003.69809225263
2012-11-13,993.1133200498275
2012-11-14,1000.6008887445862
2012-11-15,989.0098552715922
2012-11-16,985.6347695304937
2012-11-19,991.3782790193883
2012-11-20,993.6983751007472
2012-11-21,996.7409646269261
2012-11-22,1003.582021929941
2012-11-23,1013.5109002697832
2012-11-26,1014.4103999628798
2012-11-27,1019.3902701024178
2012-11-28,1014.1437547067649
2012-11-29,1026.198669353209
2012-11-30,1032.9411667318955
2012-12-03,1029.8950745838367
2012-12-04,1030.4218550376743
2012-12-05,1043.24028947363
2012-12-06,1045.9732567872784
2012-12-07,1049.113118257686
2012-12-10,1051.6493895589185
2012-12-11,1055.3906632117314
2012-12-12,1065.5974823534036
2012-12-13,1069.9297097166886
2012-12-14,1070.6934156087798
2012-12-17,1065.8899676672065
2012-12-18,1068.4675554043836
2012-12-19,1073.748874399256
2012-12-20,1073.109049089601
2012-12-21,1063.0910666715129
2012-12-24,1064.1359248407332
2012-12-25,1066.3886787456909
2012-12-26,1067.1727212173012
2012-12-27,1070.3321311566447
2012-12-28,1075.6495649168542
2012-12-31,1076.2497761058753
2013-01-01,1076.9793948638624
2013-01-02,1102.0495468250795
2013-01-03,1107.044553649754
2013-01-04,1102.5637007303867
2013-01-07,1101.0036349452876
2013-01-08,1092.2059394369244
2013-01-09,1095.1865937790394
2013-01-10,1103.710562959937
2013-01-11,1099.5080738576319
2013-01-14,1105.6948075369774
2013-01-15,1101.031881687879
2013-01-16,1096.2207232121798
2013-01-17,1094.254587654784
2013-01-18,1106.1705476235836
2013-01-21,1103.8177035179917
2013-01-22,1106.7030896008919
2013-01-23,1102.5986836085785
2013-01-24,1096.5294734091435
2013-01-25,1090.703627882404
2013-01-28,1085.6427338800127
2013-01-29,1092.8872922275607
2013-01-30,1097.810374735929
2013-01-31,1094.1039309799291
2013-02-01,1092.8300407624022
2013-02-04,1098.342625337097
2013-02-05,1083.5698452977417
2013-02-06,1084.286978549443
2013-02-07,1078.6586492992412
2013-02-08,1079.105683757026
2013-02-11,1078.40529805382
2013-02-12,1080.218640441856
2013-02-13,1088.0398545246603
2013-02-14,1093.8829940092126
2013-02-15,1095.2099881130607
2013-02-18,1092.67365271885
2013-02-19,1090.0378841579818
2013-02-20,1104.3649906006174
2013-02-21,1088.1467597410463
2013-02-22,1087.4774410332832
2013-02-25,1085.8763420626744
2013-02-26,1072.232559346399
2013-02-27,1077.1089905442545
2013-02-28,1089.8006163546595
2013-03-01,1088.3425544285271
2013-03-04,1070.538448819601
2013-03-05,1077.100978811324
2013-03-06,1087.402178378075
2013-03-07,1083.4653601368664
2013-03-08,1089.571815256053
2013-03-11,1086.4999894041343
2013-03-12,1079.7610401741922
2013-03-13,1070.3826438299195
2013-03-14,1068.2244885642633
2013-03-15,1061.1616863521028
2013-03-18,1046.3344853532565
2013-03-19,1046.8144363380318
2013-03-20,1045.928017299694
2013-03-21,1043.8976725972864
2013-03-22,1038.684924242163
2013-03-25,1052.1498537295422
2013-03-26,1055.5282797894495
2013-03-27,1062.1697332426875
2013-03-28,1058.2390676302712
2013-03-29,1061.1259392812904
2013-04-01,1058.0446889195728
2013-04-02,1056.3163569820308
2013-04-03,1054.2760130039076
2013-04-04,1046.6853257135942
2013-04-05,1028.1218226267054
2013-04-08,1020.8838555462795
2013-04-09,1025.2704070934099
2013-04-10,1033.5353717855323
2013-04-11,1041.396175499913
2013-04-12,1033.6278926268124
2013-04-15,1026.1876750980466
2013-04-16,1029.4865730751662
2013-04-17,1026.9379417992357
2013-04-18,1021.6344267152451
2013-04-19,1037.5738649601597
2013-04-22,1041.6518670678279
2013-04-23,1032.709500474307
2013-04-24,1046.5287056874902
2013-04-25,1056.9856628912617
2013-04-26,1055.6930156363837
2013-04-29,1057.417029697616
2013-04-30,1068.5494859106086
2013-05-01,1068.6193477086829
2013-05-02,1065.527833540539
2013-05-03,1066.6900490967078
2013-05-06,1075.7429151293027
2013-05-07,1079.7854551216788
2013-05-08,1090.3018888526794
2013-05-09,1093.6699383191524
2013-05-10,1085.6920840045577
2013-05-13,1074.8617609750975
2013-05-14,1078.5319315613285
2013-05-15,1081.0332651451456
2013-05-16,1082.6604149564937
2013-05-17,1081.6550640043974
2013-05-20,1089.471554643314
2013-05-21,1087.7830126775632
2013-05-22,1087.2426948702819
2013-05-23,1060.7501026347227
2013-05-24,1061.765833299582
2013-05-27,1066.9513954123288
2013-05-28,1070.2422193172983
2013-05-29,1065.0534662156713
2013-05-30,1061.0054817265814
2013-05-31,1054.8860728803747
2013-06-03,1048.7860461383646
2013-06-04,1052.711841919976
2013-06-05,1044.2925447934758
2013-06-06,1036.2193611777443
2013-06-07,1025.7713002049536
2013-06-10,1022.7046967140077
2013-06-11,1006.8108754859973
2013-06-12,1005.3458821591023
2013-06-13,987.237852374793
2013-06-14,997.1687666100063
2013-06-17,1003.5907825530486
2013-06-18,1003.8210888859854
2013-06-19,998.3190195495914
2013-06-20,966.4700398852547
2013-06-21,955.5911337797836
2013-06-24,935.5014014153654
2013-06-25,934.0590878959013
2013-06-26,949.9874232253895
2013-06-27,966.6772916942588
2013-06-28,987.8704822920382
2013-07-01,989.1544281865094
2013-07-02,982.8973975820413
2013-07-03,959.3146855396518
2013-07-04,967.9544279341412
2013-07-05,975.1473032872437
2013-07-08,959.0054402214473
2013-07-09,967.5578717255463
2013-07-10,975.3533914779402
2013-07-11,1007.6925929089803
2013-07-12,1004.293978053174
2013-07-15,1007.6514566566976
2013-07-16,1006.5178782005128
2013-07-17,1009.3047641522343
2013-07-18,1005.5661168096466
2013-07-19,1001.9504300407417
2013-07-22,1005.3815407162541
2013-07-23,1025.643139585284
2013-07-24,1028.4966981657883
2013-07-25,1024.2290407936257
2013-07-26,1025.6517986160356
2013-07-29,1017.1053940104366
2013-07-30,1019.9022046978629
2013-07-31,1013.2162906348543
2013-08-01,1017.7744579854493
2013-08-02,1019.7372933402905
2013-08-05,1022.8527808586244
2013-08-06,1013.6393115762901
2013-08-07,1000.4011246285078
2013-08-08,1005.5318021571267
2013-08-09,1007.6268587648985
2013-08-12,1018.4752010710849
2013-08-13,1033.8161122735949
2013-08-14,1035.0830343832909
2013-08-15,1032.727225921241
2013-08-16,1030.8184391870873
2013-08-19,1023.2353041948546
2013-08-20,1004.202850975137
2013-08-21,997.4245848936434
2013-08-22,994.9375025801156
2013-08-23,1002.061214783968
2013-08-26,1008.7239331248016
2013-08-27,998.4313465876273
2013-08-28,989.5328897816513
2013-08-29,1003.515179482884
2013-08-30,1012.5735665856885
2013-09-02,1023.3134346105496
2013-09-03,1028.306622475908
2013-09-04,1029.2345385607687
2013-09-05,1038.2573523797041
2013-09-06,1042.8569974675004
2013-09-09,1058.8326821115818
2013-09-10,1074.2492185389679
2013-09-11,1075.546097728522
2013-09-12,1073.7291816106006
2013-09-13,1067.2535854835164
2013-09-16,1084.6208478555661
2013-09-17,1081.9403248676622
2013-09-18,1079.922717067745
2013-09-19,1095.461609289199
2013-09-20,1093.1712758217593
2013-09-23,1094.952518997078
2013-09-24,1089.463088921774
2013-09-25,1086.3374645388053
2013-09-26,1084.0388450904336
2013-09-27,1085.1251241619254
2013-09-30,1070.7067468934756
2013-10-01,1073.625353088671
2013-10-02,1076.0575529967894
2013-10-03,1086.813457504888
2013-10-04,1087.611530565591
2013-10-07,1082.790672988433
2013-10-08,1090.1822872143657
2013-10-09,1088.1572796195735
2013-10-10,1089.172571694671
2013-10-11,1101.165152342048
2013-10-14,1099.1968577572618
2013-10-15,1108.3172944486446
2013-10-16,1105.2822463825792
2013-10-17,1109.034443019237
2013-10-18,1118.1843416261545
2013-10-21,1117.2491128811525
2013-10-22,1116.697035015077
2013-10-23,1106.5575399659328
2013-10-24,1103.894487117611
2013-10-25,1095.58870147817
2013-10-28,1101.4200826674867
2013-10-29,1105.8753959642154
2013-10-30,1117.8831285312272
2013-10-31,1110.3515882759214
2013-11-01,1109.5180250168542
2013-11-04,1104.2464310290243
2013-11-05,1099.5697385509711
2013-11-06,1099.6305512103393
2013-11-07,1094.511545173813
2013-11-08,1084.0696345728475
2013-11-11,1083.2473479090092
2013-11-12,1083.005481303904
2013-11-13,1064.9166271719293
2013-11-14,1073.095579477771
2013-11-15,1090.8748957844284
2013-11-18,1111.4540214673284
2013-11-19,1117.6070562367086
2013-11-20,1111.388072115421
2013-11-21,1097.9445619970595
2013-11-22,1102.1446157575838
2013-11-25,1104.2939226026103
2013-11-26,1104.7090847868756
2013-11-27,1107.6760117074602
2013-11-28,1111.4792640137673
2013-11-29,1116.4589284682036
2013-12-02,1119.3341428342342
2013-12-03,1111.9961067158963
2013-12-04,1103.62825891996
2013-12-05,1102.8842851219638
2013-12-06,1101.4207494048242
2013-12-09,1111.992581378749
2013-12-10,1108.916505186204
2013-12-11,1096.0437538289507
2013-12-12,1088.1430664852612
2013-12-13,1086.2017672421587
2013-12-16,1080.9402949290463
2013-12-17,1082.6573420538307
2013-12-18,1086.3053358135803
2013-12-19,1078.3720454890808
2013-12-20,1077.822866595203
2013-12-23,1082.1825682728086
2013-12-24,1087.4215230130624
2013-12-25,1087.8992559881374
2013-12-26,1087.6001292262315
2013-12-27,1092.0838122740627
2013-12-30,1093.5051403693121
2013-12-31,1096.7276040162917
2014-01-01,1096.7122189609277
2014-01-02,1085.7194764174224
2014-01-03,1066.5592067648963
2014-01-06,1057.9495994330805
2014-01-07,1055.90060306275
2014-01-08,1063.3434120409584
2014-01-09,1056.950064430082
2014-01-10,1057.2172667359164
2014-01-13,1064.94260343808
2014-01-14,1061.8940317155295
2014-01-15,1063.1722495577026
2014-01-16,1063.475731528419
2014-01-17,1061.6977113719456
2014-01-20,1057.6100310395636
2014-01-21,1062.22800221534
2014-01-22,1066.3777337015963
2014-01-23,1052.556143787568
2014-01-24,1044.3370846992186
2014-01-27,1022.2682502588744
2014-01-28,1024.5656438749286
2014-01-29,1035.9350951747113
2014-01-30,1032.034122138419
2014-01-31,1032.4779758439288
2014-02-03,1023.7587129859068
2014-02-04,1006.437854480519
2014-02-05,1003.9261029730367
2014-02-06,1010.6123174227146
2014-02-07,1021.1879334684535
2014-02-10,1020.6467551138192
2014-02-11,1031.2362276670644
2014-02-12,1042.969132647387
2014-02-13,1035.0221182923797
2014-02-14,1042.9273323048446
2014-02-17,1052.1181233962282
2014-02-18,1049.7259928037192
2014-02-19,1051.3438084290506
2014-02-20,1041.812529498796
2014-02-21,1050.5116100782393
2014-02-24,1043.459724719349
2014-02-25,1045.1311307055976
2014-02-26,1050.3099134005388
2014-02-27,1057.8757384979565
2014-02-28,1058.79750581705
2014-03-03,1048.9401062639029
2014-03-04,1047.9198236893158
2014-03-05,1051.1957667334868
2014-03-06,1060.4615562874449
2014-03-07,1063.3228853416822
2014-03-10,1049.198653851248
2014-03-11,1051.9525976550956
2014-03-12,1037.3062651174057
2014-03-13,1037.3626061032762
2014-03-14,1031.047129094419
2014-03-17,1035.6837416860958
2014-03-18,1038.2466442356135
2014-03-19,1036.4108872735328
2014-03-20,1019.033279493977
2014-03-21,1027.7532167607792
2014-03-24,1040.8715930570477
2014-03-25,1041.2060013362343
2014-03-26,1054.1580958836457
2014-03-27,1061.3587370135392
2014-03-28,1070.6007077279892
2014-03-31,1078.337993186831
2014-04-01,1085.7084354471308
2014-04-02,1089.2330140059075
2014-04-03,1090.2241567603749
2014-04-04,1090.8884481067016
2014-04-07,1093.4015958240755
2014-04-08,1101.8258091251791
2014-04-09,1112.238972182158
2014-04-10,1117.9685003903476
2014-04-11,1113.3511733058906
2014-04-14,1111.0555256347093
2014-04-15,1103.4204037515487
2014-04-16,1103.6487150410685
2014-04-17,1106.9369060741967
2014-04-18,1109.4314606161013
2014-04-21,1108.1779492338355
2014-04-22,1107.5316256731496
2014-04-23,1101.2298711659746
2014-04-24,1102.814244623792
2014-04-25,1088.1583690847394
2014-04-28,1088.21835507883
2014-04-29,1095.006011562801
2014-04-30,1088.9632850672438
2014-05-01,1089.1207038593286
2014-05-02,1093.0408804785968
2014-05-05,1090.8086377322702
2014-05-06,1091.9605934599674
2014-05-07,1085.819613669129
2014-05-08,1091.813514441917
2014-05-09,1092.7281294972822
2014-05-12,1099.2679531014066
2014-05-13,1107.0180721727497
2014-05-14,1120.0269571969716
2014-05-15,1122.0054517430465
2014-05-16,1125.1980531780666
2014-05-19,1131.1533528273285
2014-05-20,1126.6115468573225
2014-05-21,1127.0159743354845
2014-05-22,1136.608761822227
2014-05-23,1139.4393606979013
2014-05-26,1136.3843954017766
2014-05-27,1132.2638709415469
2014-05-28,1140.9402052507633
2014-05-29,1140.1966231137183
2014-05-30,1135.184045798681
2014-06-02,1137.4044296569014
2014-06-03,1146.9419219266906
2014-06-04,1143.5090150977076
2014-06-05,1145.3312891710968
2014-06-06,1145.1775725977313
2014-06-09,1148.797354564333
2014-06-10,1158.189292665825
2014-06-11,1156.1043411503422
2014-06-12,1153.3984142381614
2014-06-13,1150.4650234013598
2014-06-16,1149.088039282054
2014-06-17,1149.108170126054
2014-06-18,1144.3233371147508
2014-06-19,1146.0101716954816
2014-06-20,1139.6894662009652
2014-06-23,1135.4172258279766
2014-06-24,1142.28085391085
2014-06-25,1138.484100709601
2014-06-26,1150.7589400863333
2014-06-27,1150.5501552738212
2014-06-30,1157.104334565965
2014-07-01,1156.6778254984606
2014-07-02,1171.224892477473
2014-07-03,1172.0237807867559
2014-07-04,1172.5507172090709
2014-07-07,1173.0397865618381
2014-07-08,1173.347815296865
