Date,ACWI VALUE WEIGHTED
2004-07-23,693.6396573
2004-07-26,691.0244715
2004-07-27,692.7133834
2004-07-28,694.2573625
2004-07-29,698.8197712
2004-07-30,700.9485185
2004-08-02,702.1999384
2004-08-03,702.1134325
2004-08-04,698.4142549
2004-08-05,694.0894594
2004-08-06,689.1323311
2004-08-09,686.8396565
2004-08-10,692.775103
2004-08-11,689.130774
2004-08-12,685.5522451
2004-08-13,686.7631125
2004-08-16,692.6669038
2004-08-17,694.2334267
2004-08-18,698.0041577
2004-08-19,700.651268
2004-08-20,701.9203294
2004-08-23,701.721284
2004-08-24,700.425726
2004-08-25,703.8199422
2004-08-26,706.3833921
2004-08-27,708.3261548
2004-08-30,705.5080454
2004-08-31,707.3804794
2004-09-01,710.8388406
2004-09-02,715.4453345
2004-09-03,712.669565
2004-09-06,715.9099301
2004-09-07,719.3978982
2004-09-08,718.4969623
2004-09-09,716.9472865
2004-09-10,722.0496885
2004-09-13,724.5845423
2004-09-14,726.043951
2004-09-15,719.1770058
2004-09-16,722.3476783
2004-09-17,724.703278
2004-09-20,722.1852818
2004-09-21,728.143001
2004-09-22,721.4188023
2004-09-23,719.2753141
2004-09-24,719.0745818
2004-09-27,715.6992156
2004-09-28,718.9754153
2004-09-29,721.4275183
2004-09-30,724.1825053
2004-10-01,734.3603985
2004-10-04,737.1467678
2004-10-05,738.5200204
2004-10-06,741.2927191
2004-10-07,738.1168285
2004-10-08,739.3153255
2004-10-11,739.2861282
2004-10-12,732.8734823
2004-10-13,728.9672918
2004-10-14,725.8379416
2004-10-15,729.0386784
2004-10-18,729.5053511
2004-10-19,729.654764
2004-10-20,727.5477533
2004-10-21,729.8860295
2004-10-22,728.83604
2004-10-25,726.5521656
2004-10-26,732.3571718
2004-10-27,739.5804108
2004-10-28,743.2026064
2004-10-29,743.2402014
2004-11-01,746.207413
2004-11-02,748.7496109
2004-11-03,756.4615535
2004-11-04,763.8468515
2004-11-05,768.7185256
2004-11-08,768.0672233
2004-11-09,766.9164925
2004-11-10,767.1996378
2004-11-11,771.9890167
2004-11-12,779.1028323
2004-11-15,780.1357813
2004-11-16,776.6003029
2004-11-17,783.5370624
2004-11-18,782.2621765
2004-11-19,779.5735854
2004-11-22,778.2203712
2004-11-23,779.9952977
2004-11-24,784.0687496
2004-11-25,788.9600053
2004-11-26,789.3760416
2004-11-29,789.4992166
2004-11-30,787.0241593
2004-12-01,794.2754017
2004-12-02,795.7132923
2004-12-03,798.20139
2004-12-06,797.0504785
2004-12-07,792.8201522
2004-12-08,788.0317368
2004-12-09,785.9345238
2004-12-10,784.8464029
2004-12-13,793.1284619
2004-12-14,795.605204
2004-12-15,802.3233744
2004-12-16,799.6364955
2004-12-17,795.3621313
2004-12-20,801.0542508
2004-12-21,803.2433764
2004-12-22,807.3077014
2004-12-23,810.7566717
2004-12-24,813.492297
2004-12-27,813.8679775
2004-12-28,816.4450912
2004-12-29,815.063397
2004-12-30,818.7564479
2004-12-31,818.8256355
2005-01-03,814.2177794
2005-01-04,805.8841168
2005-01-05,800.9105047
2005-01-06,800.176253
2005-01-07,798.6662965
2005-01-10,801.4356023
2005-01-11,800.3553673
2005-01-12,803.4983508
2005-01-13,799.3820234
2005-01-14,800.546354
2005-01-17,802.5301021
2005-01-18,803.6436011
2005-01-19,801.6571762
2005-01-20,794.4427517
2005-01-21,793.235952
2005-01-24,794.5705664
2005-01-25,794.2105872
2005-01-26,801.1219244
2005-01-27,800.8431344
2005-01-28,797.8799141
2005-01-31,804.654749
2005-02-01,808.3537854
2005-02-02,811.8781794
2005-02-03,808.9050683
2005-02-04,816.459255
2005-02-07,815.3627939
2005-02-08,813.1629961
2005-02-09,811.2995073
2005-02-10,816.065568
2005-02-11,821.0280456
2005-02-14,825.7816843
2005-02-15,828.5698583
2005-02-16,826.5555242
2005-02-17,826.3941663
2005-02-18,827.7556473
2005-02-21,827.6035194
2005-02-22,824.6083024
2005-02-23,822.5145591
2005-02-24,825.7902939
2005-02-25,834.1554599
2005-02-28,835.9976844
2005-03-01,837.8820589
2005-03-02,835.6479384
2005-03-03,836.5146006
2005-03-04,846.2965407
2005-03-07,845.743103
2005-03-08,846.9975381
2005-03-09,842.6005485
2005-03-10,840.1385886
2005-03-11,840.5300354
2005-03-14,838.5587315
2005-03-15,836.3182393
2005-03-16,832.6831839
2005-03-17,830.8730689
2005-03-18,829.604914
2005-03-21,824.2447037
2005-03-22,821.6171845
2005-03-23,812.9979463
2005-03-24,812.2690024
2005-03-25,812.9667189
2005-03-28,811.7571831
2005-03-29,807.9115439
2005-03-30,812.4847922
2005-03-31,816.2084404
2005-04-01,815.6912935
2005-04-04,810.4134385
2005-04-05,814.9028469
2005-04-06,818.219737
2005-04-07,822.6888945
2005-04-08,819.0749638
2005-04-11,820.6586559
2005-04-12,818.4469099
2005-04-13,816.9684222
2005-04-14,807.3506984
2005-04-15,797.644721
2005-04-18,791.0129813
2005-04-19,798.1121881
2005-04-20,793.4064144
2005-04-21,799.1446663
2005-04-22,800.7794463
2005-04-25,803.5436536
2005-04-26,798.7647393
2005-04-27,796.2375817
2005-04-28,790.3690721
2005-04-29,795.9546961
2005-05-02,797.3581408
2005-05-03,799.0096119
2005-05-04,808.8354615
2005-05-05,809.6037746
2005-05-06,810.0381711
2005-05-09,810.2676775
2005-05-10,805.2172034
2005-05-11,803.3946007
2005-05-12,797.5182469
2005-05-13,792.404241
2005-05-16,792.821423
2005-05-17,795.3011431
2005-05-18,803.1288887
2005-05-19,808.2501906
2005-05-20,805.6100183
2005-05-23,810.3808127
2005-05-24,810.27657
2005-05-25,807.7248356
2005-05-26,809.9561588
2005-05-27,812.6705178
2005-05-30,813.8887524
2005-05-31,808.1135972
2005-06-01,813.1891943
2005-06-02,814.8231341
2005-06-03,813.0864017
2005-06-06,813.581756
2005-06-07,816.0643258
2005-06-08,817.4977091
2005-06-09,814.0251351
2005-06-10,814.8817232
2005-06-13,814.1309243
2005-06-14,816.7447295
2005-06-15,819.8646517
2005-06-16,823.3733811
2005-06-17,830.8116047
2005-06-20,827.7766399
2005-06-21,828.8425529
2005-06-22,830.0038492
2005-06-23,825.3063553
2005-06-24,820.2555853
2005-06-27,817.9466258
2005-06-28,822.2835428
2005-06-29,822.4533034
2005-06-30,819.6287563
2005-07-01,819.3038398
2005-07-04,818.7467345
2005-07-05,820.6375426
2005-07-06,820.388727
2005-07-07,815.7661244
2005-07-08,823.1013061
2005-07-11,832.3644587
2005-07-12,837.1375348
2005-07-13,835.5571747
2005-07-14,839.1862573
2005-07-15,837.2093081
2005-07-18,835.5932031
2005-07-19,836.5017563
2005-07-20,838.3732834
2005-07-21,841.9108341
2005-07-22,844.1852417
2005-07-25,841.9991294
2005-07-26,840.7633676
2005-07-27,844.5446739
2005-07-28,849.9872008
2005-07-29,849.4461181
2005-08-01,852.5231489
2005-08-02,858.9798189
2005-08-03,862.2363442
2005-08-04,858.1227923
2005-08-05,850.3009333
2005-08-08,852.4117938
2005-08-09,856.8736782
2005-08-10,864.2483774
2005-08-11,869.5985692
2005-08-12,867.1858586
2005-08-15,866.5067025
2005-08-16,860.951881
2005-08-17,858.9078011
2005-08-18,852.1121724
2005-08-19,853.840677
2005-08-22,860.748612
2005-08-23,857.0049715
2005-08-24,853.7782757
2005-08-25,853.4418697
2005-08-26,850.7158475
2005-08-29,849.2350998
2005-08-30,846.9909927
2005-08-31,856.556916
2005-09-01,866.0493085
2005-09-02,868.1363434
2005-09-05,870.5754891
2005-09-06,875.9355641
2005-09-07,877.2366467
2005-09-08,873.6253233
2005-09-09,880.9390122
2005-09-12,878.8802989
2005-09-13,873.1033589
2005-09-14,875.0627251
2005-09-15,874.506865
2005-09-16,879.3102133
2005-09-19,876.5319182
2005-09-20,877.2652764
2005-09-21,873.3097403
2005-09-22,870.2607646
2005-09-23,868.9853841
2005-09-26,875.3911031
2005-09-27,873.0481476
2005-09-28,878.5494286
2005-09-29,884.4223613
2005-09-30,885.5020992
2005-10-03,882.7203712
2005-10-04,881.2945854
2005-10-05,869.8771812
2005-10-06,863.4025633
2005-10-07,863.1604802
2005-10-10,859.3807514
2005-10-11,861.1440569
2005-10-12,856.3694084
2005-10-13,848.1263201
2005-10-14,854.5503029
2005-10-17,854.4273991
2005-10-18,845.5728379
2005-10-19,844.8308073
2005-10-20,840.8305681
2005-10-21,841.1247625
2005-10-24,849.9679976
2005-10-25,853.4284271
2005-10-26,853.2906044
2005-10-27,848.1229291
2005-10-28,851.6484518
2005-10-31,860.382756
2005-11-01,862.3442351
2005-11-02,870.1904123
2005-11-03,874.6612776
2005-11-04,869.8436049
2005-11-07,871.7277165
2005-11-08,870.0959698
2005-11-09,869.7572247
2005-11-10,872.0802343
2005-11-11,876.9135315
2005-11-14,874.9411697
2005-11-15,870.3638517
2005-11-16,869.9239133
2005-11-17,879.8736364
2005-11-18,884.6403532
2005-11-21,889.4242091
2005-11-22,889.8252058
2005-11-23,896.8470927
2005-11-24,896.3807543
2005-11-25,896.0758382
2005-11-28,894.6641293
2005-11-29,894.4052788
2005-11-30,890.1434962
2005-12-01,898.5547104
2005-12-02,902.530158
2005-12-05,903.1814921
2005-12-06,905.8175063
2005-12-07,903.2385551
2005-12-08,903.1856842
2005-12-09,905.6349353
2005-12-12,911.7195697
2005-12-13,914.7763669
2005-12-14,919.5008324
2005-12-15,914.5188632
2005-12-16,917.4397673
2005-12-19,914.938687
2005-12-20,913.5342082
2005-12-21,915.8538133
2005-12-22,919.3075433
2005-12-23,920.4327237
2005-12-26,920.6966938
2005-12-27,916.4919641
2005-12-28,918.6524044
2005-12-29,918.3667105
2005-12-30,912.3879177
2006-01-02,913.6233079
2006-01-03,929.5795901
2006-01-04,940.636503
2006-01-05,941.8911745
2006-01-06,951.0973876
2006-01-09,952.646596
2006-01-10,948.6736395
2006-01-11,954.3594631
2006-01-12,952.3669152
2006-01-13,950.9869595
2006-01-16,951.680654
2006-01-17,941.9410335
2006-01-18,934.2100165
2006-01-19,942.7006229
2006-01-20,933.5169597
2006-01-23,937.6124166
2006-01-24,939.9105151
2006-01-25,943.1381742
2006-01-26,950.7616495
2006-01-27,958.3452779
2006-01-30,958.2881971
2006-01-31,959.866865
2006-02-01,961.433654
2006-02-02,953.9065064
2006-02-03,947.0316301
2006-02-06,949.7579132
2006-02-07,944.3307681
2006-02-08,942.0068551
2006-02-09,947.3065391
2006-02-10,945.8319058
2006-02-13,942.8697753
2006-02-14,947.5417287
2006-02-15,949.0012425
2006-02-16,954.3639212
2006-02-17,955.279387
2006-02-20,956.4603559
2006-02-21,955.9559653
2006-02-22,960.0411949
2006-02-23,963.2044192
2006-02-24,964.2790506
2006-02-27,968.6491431
2006-02-28,961.9403471
2006-03-01,966.7156198
2006-03-02,964.6587297
2006-03-03,962.4483895
2006-03-06,961.2451324
2006-03-07,952.2830958
2006-03-08,949.421266
2006-03-09,952.6297998
2006-03-10,955.9924618
2006-03-13,963.3280252
2006-03-14,971.9582513
2006-03-15,976.5076068
2006-03-16,981.0171946
2006-03-17,983.8441384
2006-03-20,985.2104363
2006-03-21,979.8188269
2006-03-22,983.078646
2006-03-23,978.152392
2006-03-24,982.0356547
2006-03-27,981.4280854
2006-03-28,977.5575664
2006-03-29,978.777968
2006-03-30,987.0589812
2006-03-31,981.8420399
2006-04-03,988.7889387
2006-04-04,994.9173532
2006-04-05,999.1145113
2006-04-06,1000.868471
2006-04-07,992.430055
2006-04-10,993.0602571
2006-04-11,985.6409903
2006-04-12,982.9545435
2006-04-13,984.3247368
2006-04-14,985.0104527
2006-04-17,989.6281518
2006-04-18,1000.036178
2006-04-19,1007.97326
2006-04-20,1009.635623
2006-04-21,1014.862276
2006-04-24,1011.358248
2006-04-25,1010.884987
2006-04-26,1016.445904
2006-04-27,1019.973178
2006-04-28,1019.819637
2006-05-01,1021.716699
2006-05-02,1030.647864
2006-05-03,1025.497477
2006-05-04,1030.420059
2006-05-05,1042.730269
2006-05-08,1045.569729
2006-05-09,1049.349534
2006-05-10,1047.818148
2006-05-11,1040.179968
2006-05-12,1025.851058
2006-05-15,1015.843438
2006-05-16,1013.267939
2006-05-17,995.4993332
2006-05-18,986.3031272
2006-05-19,983.6563256
2006-05-22,970.5586726
2006-05-23,977.3691738
2006-05-24,970.1021863
2006-05-25,979.4408844
2006-05-26,990.140753
2006-05-29,992.1322397
2006-05-30,980.542356
2006-05-31,982.2608584
2006-06-01,988.7728222
2006-06-02,998.0256321
2006-06-05,986.3608214
2006-06-06,970.1908662
2006-06-07,964.3888146
2006-06-08,945.2400357
2006-06-09,952.4602844
2006-06-12,942.4839864
2006-06-13,921.486958
2006-06-14,926.1404108
2006-06-15,944.6986119
2006-06-16,947.1758744
2006-06-19,941.6569272
2006-06-20,941.9602074
2006-06-21,948.3057401
2006-06-22,949.0020538
2006-06-23,946.4045712
2006-06-26,949.224741
2006-06-27,945.5491449
2006-06-28,944.9854056
2006-06-29,963.405806
2006-06-30,981.5580349
2006-07-03,987.7671783
2006-07-04,989.9376811
2006-07-05,976.9401812
2006-07-06,981.8902881
2006-07-07,983.0222292
2006-07-10,984.5644483
2006-07-11,981.9487889
2006-07-12,973.5941706
2006-07-13,961.07735
2006-07-14,949.0411284
2006-07-17,942.0021329
2006-07-18,938.2294389
2006-07-19,956.7376211
2006-07-20,961.4895278
2006-07-21,956.186195
2006-07-24,967.1757215
2006-07-25,973.2428338
2006-07-26,973.8826543
2006-07-27,983.6459569
2006-07-28,993.5060569
2006-07-31,992.1725965
2006-08-01,985.596724
2006-08-02,995.3549145
2006-08-03,992.5916698
2006-08-04,1000.720081
2006-08-07,992.2783138
2006-08-08,993.286405
2006-08-09,996.4588731
2006-08-10,991.9103208
2006-08-11,989.4225668
2006-08-14,993.0602779
2006-08-15,1003.503414
2006-08-16,1013.16814
2006-08-17,1015.69487
2006-08-18,1015.067538
2006-08-21,1014.186444
2006-08-22,1014.159705
2006-08-23,1009.852002
2006-08-24,1009.805947
2006-08-25,1007.328348
2006-08-28,1011.315379
2006-08-29,1013.55748
2006-08-30,1017.719081
2006-08-31,1017.503566
2006-09-01,1022.210326
2006-09-04,1029.197374
2006-09-05,1026.965776
2006-09-06,1016.837932
2006-09-07,1006.722134
2006-09-08,1008.020577
2006-09-11,1002.368736
2006-09-12,1011.154402
2006-09-13,1014.906454
2006-09-14,1018.050696
2006-09-15,1016.031749
2006-09-18,1018.256042
2006-09-19,1016.517293
2006-09-20,1019.754998
2006-09-21,1020.642152
2006-09-22,1015.823072
2006-09-25,1017.587208
2006-09-26,1023.789079
2006-09-27,1030.800899
2006-09-28,1032.693879
2006-09-29,1030.807902
2006-10-02,1033.766077
2006-10-03,1032.192845
2006-10-04,1037.364121
2006-10-05,1044.098646
2006-10-06,1038.823043
2006-10-09,1039.548445
2006-10-10,1041.709851
2006-10-11,1040.83179
2006-10-12,1047.870216
2006-10-13,1050.968219
2006-10-16,1055.795759
2006-10-17,1050.013547
2006-10-18,1053.516271
2006-10-19,1056.392982
2006-10-20,1058.746707
2006-10-23,1061.599734
2006-10-24,1062.928307
2006-10-25,1067.572431
2006-10-26,1074.640835
2006-10-27,1071.909838
2006-10-30,1067.745361
2006-10-31,1070.257968
2006-11-01,1069.630039
2006-11-02,1067.616504
2006-11-03,1065.942901
2006-11-06,1075.772163
2006-11-07,1082.72057
2006-11-08,1081.192122
2006-11-09,1079.156224
2006-11-10,1082.323405
2006-11-13,1081.107296
2006-11-14,1085.635983
2006-11-15,1088.500998
2006-11-16,1089.702441
2006-11-17,1086.986279
2006-11-20,1083.476516
2006-11-21,1085.739638
2006-11-22,1093.165747
2006-11-23,1093.514038
2006-11-24,1092.535316
2006-11-27,1082.411118
2006-11-28,1082.126316
2006-11-29,1095.168602
2006-11-30,1098.988153
2006-12-01,1098.094228
2006-12-04,1104.252161
2006-12-05,1109.386308
2006-12-06,1111.519201
2006-12-07,1111.643377
2006-12-08,1111.33659
2006-12-11,1111.116825
2006-12-12,1112.69437
2006-12-13,1115.399959
2006-12-14,1122.545171
2006-12-15,1122.946818
2006-12-18,1121.219129
2006-12-19,1119.845713
2006-12-20,1124.697673
2006-12-21,1121.941801
2006-12-22,1117.636917
2006-12-25,1116.958994
2006-12-26,1118.950035
2006-12-27,1128.375617
2006-12-28,1129.064428
2006-12-29,1127.14962
2007-01-01,1127.167758
2007-01-02,1136.961481
2007-01-03,1132.139387
2007-01-04,1127.317363
2007-01-05,1115.22486
2007-01-08,1116.047553
2007-01-09,1115.911581
2007-01-10,1108.095076
2007-01-11,1115.232252
2007-01-12,1124.954173
2007-01-15,1130.35626
2007-01-16,1127.619156
2007-01-17,1127.915073
2007-01-18,1127.365072
2007-01-19,1131.922381
2007-01-22,1130.974446
2007-01-23,1136.0025
2007-01-24,1143.553154
2007-01-25,1136.275327
2007-01-26,1129.686624
2007-01-29,1130.543042
2007-01-30,1136.389205
2007-01-31,1138.550571
2007-02-01,1150.66981
2007-02-02,1152.625938
2007-02-05,1150.547103
2007-02-06,1155.647271
2007-02-07,1159.20835
2007-02-08,1154.084049
2007-02-09,1153.57163
2007-02-12,1147.27398
2007-02-13,1156.126691
2007-02-14,1169.541628
2007-02-15,1173.881595
2007-02-16,1172.44589
2007-02-19,1174.880666
2007-02-20,1175.487794
2007-02-21,1171.026807
2007-02-22,1172.801024
2007-02-23,1175.182597
2007-02-26,1178.230245
2007-02-27,1150.206334
2007-02-28,1137.835612
2007-03-01,1130.138504
2007-03-02,1121.794034
2007-03-05,1102.114258
2007-03-06,1118.38161
2007-03-07,1121.307404
2007-03-08,1133.025975
2007-03-09,1134.937904
2007-03-12,1138.911617
2007-03-13,1123.731503
2007-03-14,1110.606007
2007-03-15,1123.566231
2007-03-16,1122.189438
2007-03-19,1135.200173
2007-03-20,1143.320918
2007-03-21,1154.40461
2007-03-22,1166.080672
2007-03-23,1168.76141
2007-03-26,1166.796256
2007-03-27,1163.241692
2007-03-28,1157.107899
2007-03-29,1162.526425
2007-03-30,1161.078723
2007-04-02,1163.752607
2007-04-03,1174.50138
2007-04-04,1179.444847
2007-04-05,1182.798638
2007-04-06,1182.419781
2007-04-09,1182.272957
2007-04-10,1189.405631
2007-04-11,1186.5278
2007-04-12,1189.320493
2007-04-13,1192.566105
2007-04-16,1207.206304
2007-04-17,1208.893089
2007-04-18,1210.542018
2007-04-19,1204.625899
2007-04-20,1215.738402
2007-04-23,1213.29427
2007-04-24,1211.09812
2007-04-25,1219.306875
2007-04-26,1218.47632
2007-04-27,1216.226661
2007-04-30,1212.509368
2007-05-01,1210.763021
2007-05-02,1218.541354
2007-05-03,1222.506395
2007-05-04,1229.179898
2007-05-07,1235.835054
2007-05-08,1228.237392
2007-05-09,1233.969683
2007-05-10,1221.51599
2007-05-11,1227.539207
2007-05-14,1228.646978
2007-05-15,1230.111649
2007-05-16,1233.553145
2007-05-17,1231.685757
2007-05-18,1238.584808
2007-05-21,1240.680027
2007-05-22,1242.814672
2007-05-23,1247.113674
2007-05-24,1235.294523
2007-05-25,1236.529637
2007-05-28,1238.578971
2007-05-29,1241.536326
2007-05-30,1241.689263
2007-05-31,1249.1812
2007-06-01,1257.846646
2007-06-04,1261.658059
2007-06-05,1258.210334
2007-06-06,1245.822528
2007-06-07,1230.305812
2007-06-08,1229.131013
2007-06-11,1234.279542
2007-06-12,1224.780246
2007-06-13,1232.378492
2007-06-14,1244.490816
2007-06-15,1257.645772
2007-06-18,1259.03708
2007-06-19,1259.178223
2007-06-20,1254.490849
2007-06-21,1253.512298
2007-06-22,1244.489801
2007-06-25,1241.083661
2007-06-26,1236.479822
2007-06-27,1235.188298
2007-06-28,1242.622235
2007-06-29,1247.41189
2007-07-02,1258.822925
2007-07-03,1266.106732
2007-07-04,1268.790262
2007-07-05,1265.19553
2007-07-06,1271.777712
2007-07-09,1276.339733
2007-07-10,1267.181093
2007-07-11,1267.677974
2007-07-12,1283.852992
2007-07-13,1292.078127
2007-07-16,1290.906501
2007-07-17,1289.012159
2007-07-18,1281.596632
2007-07-19,1289.558442
2007-07-20,1280.970153
2007-07-23,1284.351557
2007-07-24,1267.071074
2007-07-25,1259.858239
2007-07-26,1231.089576
2007-07-27,1211.160566
2007-07-30,1217.857323
2007-07-31,1222.520148
2007-08-01,1210.627628
2007-08-02,1216.763519
2007-08-03,1200.80157
2007-08-06,1207.018921
2007-08-07,1214.355058
2007-08-08,1235.087963
2007-08-09,1208.654128
2007-08-10,1187.629883
2007-08-13,1195.703089
2007-08-14,1178.999369
2007-08-15,1161.384085
2007-08-16,1141.672047
2007-08-17,1159.518037
2007-08-20,1169.128957
2007-08-21,1173.075184
2007-08-22,1187.893598
2007-08-23,1195.58331
2007-08-24,1203.922106
2007-08-27,1202.381519
2007-08-28,1182.020045
2007-08-29,1192.062468
2007-08-30,1195.687417
2007-08-31,1213.764233
2007-09-03,1214.966319
2007-09-04,1221.394041
2007-09-05,1208.145052
2007-09-06,1213.673885
2007-09-07,1198.699369
2007-09-10,1190.271278
2007-09-11,1206.534172
2007-09-12,1209.339138
2007-09-13,1217.671159
2007-09-14,1216.197464
2007-09-17,1206.598478
2007-09-18,1224.671812
2007-09-19,1250.848728
2007-09-20,1251.282947
2007-09-21,1253.935907
2007-09-24,1252.257249
2007-09-25,1249.881714
2007-09-26,1256.047074
2007-09-27,1269.04172
2007-09-28,1271.076331
2007-10-01,1282.859683
2007-10-02,1287.142081
2007-10-03,1285.769401
2007-10-04,1285.248074
2007-10-05,1296.953269
2007-10-08,1290.383884
2007-10-09,1299.483488
2007-10-10,1302.003208
2007-10-11,1309.149969
2007-10-12,1307.146702
2007-10-15,1300.772147
2007-10-16,1286.386714
2007-10-17,1289.38528
2007-10-18,1290.154125
2007-10-19,1269.50261
2007-10-22,1256.688706
2007-10-23,1271.223757
2007-10-24,1266.861831
2007-10-25,1274.757935
2007-10-26,1294.939194
2007-10-29,1307.589893
2007-10-30,1301.027599
2007-10-31,1314.665807
2007-11-01,1291.611914
2007-11-02,1283.222702
2007-11-05,1271.362311
2007-11-06,1284.822411
2007-11-07,1269.680406
2007-11-08,1261.495305
2007-11-09,1246.654064
2007-11-12,1229.380945
2007-11-13,1247.207094
2007-11-14,1255.95329
2007-11-15,1237.861683
2007-11-16,1230.822547
2007-11-19,1210.020386
2007-11-20,1220.676745
2007-11-21,1196.918792
2007-11-22,1200.008736
2007-11-23,1214.090972
2007-11-26,1206.02554
2007-11-27,1209.875986
2007-11-28,1232.097057
2007-11-29,1240.84506
2007-11-30,1250.636726
2007-12-03,1245.420298
2007-12-04,1236.220728
2007-12-05,1250.136747
2007-12-06,1262.346761
2007-12-07,1268.313382
2007-12-10,1277.212118
2007-12-11,1261.222818
2007-12-12,1260.633302
2007-12-13,1239.667748
2007-12-14,1223.584673
2007-12-17,1200.132063
2007-12-18,1203.439458
2007-12-19,1199.654145
2007-12-20,1201.077732
2007-12-21,1218.465853
2007-12-24,1226.404208
2007-12-25,1229.17151
2007-12-26,1233.709768
2007-12-27,1229.364253
2007-12-28,1231.972685
2007-12-31,1229.212007
2008-01-01,1229.23416
2008-01-02,1220.683202
2008-01-03,1217.33438
2008-01-04,1193.313185
2008-01-07,1186.653505
2008-01-08,1179.476003
2008-01-09,1180.600705
2008-01-10,1181.036388
2008-01-11,1173.636523
2008-01-14,1184.115267
2008-01-15,1156.705483
2008-01-16,1137.197731
2008-01-17,1122.777175
2008-01-18,1112.526273
2008-01-21,1074.822255
2008-01-22,1073.631525
2008-01-23,1080.440432
2008-01-24,1114.721889
2008-01-25,1116.473091
2008-01-28,1117.883357
2008-01-29,1133.569354
2008-01-30,1126.156976
2008-01-31,1138.268582
2008-02-01,1155.718339
2008-02-04,1154.883683
2008-02-05,1118.29055
2008-02-06,1108.536138
2008-02-07,1101.004351
2008-02-08,1096.685892
2008-02-11,1093.540237
2008-02-12,1112.777312
2008-02-13,1117.791409
2008-02-14,1120.801706
2008-02-15,1115.972786
2008-02-18,1122.311579
2008-02-19,1130.058682
2008-02-20,1120.279116
2008-02-21,1126.458939
2008-02-22,1126.92088
2008-02-25,1145.106855
2008-02-26,1158.313469
2008-02-27,1168.345915
2008-02-28,1156.788615
2008-02-29,1133.137649
2008-03-03,1119.052316
2008-03-04,1111.623477
2008-03-05,1120.868805
2008-03-06,1109.773771
2008-03-07,1094.787469
2008-03-10,1078.150636
2008-03-11,1101.822001
2008-03-12,1111.62902
2008-03-13,1104.694981
2008-03-14,1087.768529
2008-03-17,1061.653028
2008-03-18,1098.095533
2008-03-19,1083.686552
2008-03-20,1088.172792
2008-03-21,1091.289802
2008-03-24,1098.525182
2008-03-25,1124.702538
2008-03-26,1123.110578
2008-03-27,1120.862628
2008-03-28,1114.852811
2008-03-31,1115.368512
2008-04-01,1139.966833
2008-04-02,1154.413447
2008-04-03,1156.651526
2008-04-04,1160.001347
2008-04-07,1166.705195
2008-04-08,1156.389507
2008-04-09,1148.257818
2008-04-10,1150.133412
2008-04-11,1139.890567
2008-04-14,1129.543052
2008-04-15,1134.040573
2008-04-16,1160.54282
2008-04-17,1160.914299
2008-04-18,1172.444119
2008-04-21,1177.791869
2008-04-22,1170.54459
2008-04-23,1169.735344
2008-04-24,1167.70144
2008-04-25,1180.348626
2008-04-28,1185.490388
2008-04-29,1179.630046
2008-04-30,1179.387529
2008-05-01,1183.992085
2008-05-02,1196.629552
2008-05-05,1195.487378
2008-05-06,1200.51628
2008-05-07,1190.775382
2008-05-08,1190.30771
2008-05-09,1179.226209
2008-05-12,1188.580101
2008-05-13,1188.694244
2008-05-14,1192.955449
2008-05-15,1204.611389
2008-05-16,1213.553265
2008-05-19,1217.750043
2008-05-20,1207.370559
2008-05-21,1196.621109
2008-05-22,1197.019722
2008-05-23,1183.031422
2008-05-26,1176.995071
2008-05-27,1177.427932
2008-05-28,1177.355843
2008-05-29,1181.55043
2008-05-30,1186.318107
2008-06-02,1178.599057
2008-06-03,1171.717971
2008-06-04,1167.010399
2008-06-05,1176.087743
2008-06-06,1158.764451
2008-06-09,1147.780954
2008-06-10,1130.846263
2008-06-11,1117.613746
2008-06-12,1113.53847
2008-06-13,1122.008808
2008-06-16,1128.782531
2008-06-17,1129.593517
2008-06-18,1118.523057
2008-06-19,1109.893454
2008-06-20,1094.907404
2008-06-23,1085.298463
2008-06-24,1084.887676
2008-06-25,1093.321742
2008-06-26,1074.048853
2008-06-27,1066.658259
2008-06-30,1068.504196
2008-07-01,1058.910814
2008-07-02,1048.589223
2008-07-03,1046.145265
2008-07-04,1039.942995
2008-07-07,1039.217576
2008-07-08,1038.245496
2008-07-09,1038.364178
2008-07-10,1033.941458
2008-07-11,1021.73294
2008-07-14,1016.676273
2008-07-15,1000.06944
2008-07-16,1012.893796
2008-07-17,1037.364351
2008-07-18,1042.747489
2008-07-21,1048.787071
2008-07-22,1057.407548
2008-07-23,1069.924543
2008-07-24,1053.487758
2008-07-25,1044.901053
2008-07-28,1032.250209
2008-07-29,1036.28827
2008-07-30,1053.612206
2008-07-31,1049.857541
2008-08-01,1039.949227
2008-08-04,1029.373935
2008-08-05,1049.080456
2008-08-06,1055.323952
2008-08-07,1040.905726
2008-08-08,1043.768611
2008-08-11,1055.92067
2008-08-12,1044.074987
2008-08-13,1026.055769
2008-08-14,1031.226287
2008-08-15,1028.581109
2008-08-18,1021.426072
2008-08-19,1000.786461
2008-08-20,1006.697064
2008-08-21,1008.288476
2008-08-22,1016.777215
2008-08-25,1007.78401
2008-08-26,1003.809938
2008-08-27,1010.761095
2008-08-28,1026.026623
2008-08-29,1027.438902
2008-09-01,1018.238367
2008-09-02,1017.328213
2008-09-03,1011.351266
2008-09-04,982.7932773
2008-09-05,971.7083098
2008-09-08,1001.267995
2008-09-09,976.3713267
2008-09-10,972.3129097
2008-09-11,966.3416441
