Date,AC EUROPE VALUE WEIGHTED
2003-09-24,1818.38273929698
2003-09-25,1809.7524978428255
2003-09-26,1790.8423667238674
2003-09-29,1792.9036226393996
2003-09-30,1776.174769623956
2003-10-01,1814.393027031671
2003-10-02,1819.0770054413063
2003-10-03,1855.441959707778
2003-10-06,1857.4771121051176
2003-10-07,1857.664559868105
2003-10-08,1861.7971309040547
2003-10-09,1886.027444376566
2003-10-10,1888.1988495086507
2003-10-13,1900.7249179558985
2003-10-14,1899.3865215175
2003-10-15,1910.8766418273076
2003-10-16,1913.7908324238329
2003-10-17,1897.9629319041992
2003-10-20,1905.7492617870778
2003-10-21,1909.119833819631
2003-10-22,1889.6658263881066
2003-10-23,1874.8170812379647
2003-10-24,1876.9307620285288
2003-10-27,1884.8798141905675
2003-10-28,1892.9821503330097
2003-10-29,1902.1378815531978
2003-10-30,1916.906546589
2003-10-31,1910.027740351995
2003-11-03,1920.6565487821692
2003-11-04,1918.0948017967178
2003-11-05,1903.9683116974088
2003-11-06,1902.2235849974224
2003-11-07,1929.4189032554566
2003-11-10,1920.5316853866098
2003-11-11,1912.194487743256
2003-11-12,1937.950967882585
2003-11-13,1953.8085104676547
2003-11-14,1970.7972278287832
2003-11-17,1932.2314222322907
2003-11-18,1946.5678728165828
2003-11-19,1940.6949317373405
2003-11-20,1933.3577702511586
2003-11-21,1940.996381086496
2003-11-24,1953.609252097123
2003-11-25,1960.2182155450478
2003-11-26,1975.5930183188696
2003-11-27,1981.1456359705035
2003-11-28,1986.8255430811942
2003-12-01,2014.3418637494797
2003-12-02,2024.533884901169
2003-12-03,2041.1114629137217
2003-12-04,2032.4064548312645
2003-12-05,2032.5312223488777
2003-12-08,2035.655474662224
2003-12-09,2048.6578215296904
2003-12-10,2038.853673414314
2003-12-11,2035.2181029450478
2003-12-12,2054.743325586701
2003-12-15,2063.9481235869966
2003-12-16,2061.5716474185515
2003-12-17,2071.6091073612206
2003-12-18,2089.593747558611
2003-12-19,2092.9725500493328
2003-12-22,2096.8255481462875
2003-12-23,2107.2740280968933
2003-12-24,2116.6430780751302
2003-12-25,2116.398326935187
2003-12-26,2116.6344205097503
2003-12-29,2129.2694529890537
2003-12-30,2144.264481223455
2003-12-31,2162.3190877026445
2004-01-01,2162.3190877026445
2004-01-02,2181.445259423854
2004-01-05,2208.2390133749873
2004-01-06,2218.9227342426907
2004-01-07,2197.9812720334808
2004-01-08,2221.1540538837817
2004-01-09,2232.1797000343486
2004-01-12,2222.4121437502813
2004-01-13,2224.9420087086773
2004-01-14,2227.7242894631263
2004-01-15,2216.2048415900877
2004-01-16,2201.8832635403046
2004-01-19,2203.484530309406
2004-01-20,2226.124156267525
2004-01-21,2248.225249085338
2004-01-22,2262.4419472699183
2004-01-23,2254.4861828301932
2004-01-26,2225.085237901461
2004-01-27,2236.732764454369
2004-01-28,2245.0772834156915
2004-01-29,2188.540119906539
2004-01-30,2185.5073362830303
2004-02-02,2192.345510421513
2004-02-03,2206.4403143502204
2004-02-04,2193.649797469282
2004-02-05,2203.2254425750953
2004-02-06,2232.475209684898
2004-02-09,2255.563190175814
2004-02-10,2258.7004961518123
2004-02-11,2262.5838987204115
2004-02-12,2289.6179995814646
2004-02-13,2278.841106594007
2004-02-16,2284.9016820963434
2004-02-17,2313.564359847041
2004-02-18,2314.9338021783446
2004-02-19,2319.0189265014487
2004-02-20,2285.7078122126486
2004-02-23,2286.8438312140674
2004-02-24,2282.171962190712
2004-02-25,2270.7148381408715
2004-02-26,2252.588742596034
2004-02-27,2252.6429400467136
2004-03-01,2281.6406310641205
2004-03-02,2269.3758164440524
2004-03-03,2233.5423775172503
2004-03-04,2255.232861389532
2004-03-05,2289.841677586047
2004-03-08,2288.2701946453717
2004-03-09,2273.532389342563
2004-03-10,2234.2625836792463
2004-03-11,2175.936515087013
2004-03-12,2171.510648234003
2004-03-15,2135.1103732753027
2004-03-16,2166.4978008843036
2004-03-17,2178.119744906337
2004-03-18,2175.3268826712583
2004-03-19,2177.572112062204
2004-03-22,2141.910437162291
2004-03-23,2137.90074442588
2004-03-24,2118.8451856226898
2004-03-25,2141.026375138322
2004-03-26,2133.369120016632
2004-03-29,2167.7037250233616
2004-03-30,2172.9945921845224
2004-03-31,2186.5351366194573
2004-04-01,2225.8457560528705
2004-04-02,2226.7511846198286
2004-04-05,2217.6415271849787
2004-04-06,2218.4629599522423
2004-04-07,2232.648602642426
2004-04-08,2231.835485062686
2004-04-09,2232.0029107598834
2004-04-12,2227.8274796985256
2004-04-13,2217.7974574097207
2004-04-14,2185.7829504127067
2004-04-15,2186.120822562395
2004-04-16,2218.697434198815
2004-04-19,2223.283995639553
2004-04-20,2219.602258608564
2004-04-21,2189.8468988482873
2004-04-22,2200.9749078342716
2004-04-23,2205.6870274436287
2004-04-26,2219.3305279213996
2004-04-27,2228.768272781333
2004-04-28,2189.9053560379602
2004-04-29,2185.22334530405
2004-04-30,2173.378759300447
2004-05-03,2181.177734337029
2004-05-04,2212.332435312802
2004-05-05,2229.2897230707936
2004-05-06,2189.007441268622
2004-05-07,2156.582494428447
2004-05-10,2089.2078700045536
2004-05-11,2103.2218202638055
2004-05-12,2098.517002078493
2004-05-13,2110.4666719745733
2004-05-14,2101.499340022304
2004-05-17,2096.6547242445104
2004-05-18,2104.87263974909
2004-05-19,2154.698636782296
2004-05-20,2121.702651686168
2004-05-21,2137.3592239429245
2004-05-24,2142.6569223826095
2004-05-25,2155.128535383142
2004-05-26,2173.718294260409
2004-05-27,2214.437004642523
2004-05-28,2198.471521699637
2004-05-31,2202.701500237039
2004-06-01,2188.18794078688
2004-06-02,2208.6506676379804
2004-06-03,2212.0449609455513
2004-06-04,2228.190576128897
2004-06-07,2256.7168890741646
2004-06-08,2253.8039995948716
2004-06-09,2222.810257071931
2004-06-10,2227.3139845422206
2004-06-11,2209.726308573618
2004-06-14,2192.7655928894956
2004-06-15,2206.3997392391807
2004-06-16,2215.25525921452
2004-06-17,2225.1076566381757
2004-06-18,2244.2924508498672
2004-06-21,2237.7523062380783
2004-06-22,2214.206071488688
2004-06-23,2220.417799372406
2004-06-24,2245.5361365144076
2004-06-25,2239.3307871309776
2004-06-28,2264.7677884271466
2004-06-29,2241.459772010476
2004-06-30,2237.628048555503
2004-07-01,2228.5731198637263
2004-07-02,2237.5796930780543
2004-07-05,2231.526202843992
2004-07-06,2220.4469280760654
2004-07-07,2234.532697839529
2004-07-08,2246.85270483213
2004-07-09,2243.969275567386
2004-07-12,2238.0503633910303
2004-07-13,2227.8379191107074
2004-07-14,2233.9425488784073
2004-07-15,2208.626699493803
2004-07-16,2227.793729075185
2004-07-19,2214.800560489409
2004-07-20,2208.191166958179
2004-07-21,2200.7014911517585
2004-07-22,2175.3754012144655
2004-07-23,2152.2610662173056
2004-07-26,2139.3077279126333
2004-07-27,2145.076009255725
2004-07-28,2146.923516958252
2004-07-29,2178.348590837143
2004-07-30,2176.251896488125
2004-08-02,2173.6976236382443
2004-08-03,2185.469434343027
2004-08-04,2168.631830890272
2004-08-05,2172.55870385167
2004-08-06,2161.17884698856
2004-08-09,2142.2507780040637
2004-08-10,2164.108171143064
2004-08-11,2131.359723667919
2004-08-12,2132.831212464157
2004-08-13,2147.8748906526694
2004-08-16,2167.6824913961
2004-08-17,2168.3579845095405
2004-08-18,2164.5017042430236
2004-08-19,2178.975938744073
2004-08-20,2168.318007004525
2004-08-23,2176.049395018595
2004-08-24,2160.502961377223
2004-08-25,2163.378294328426
2004-08-26,2178.5732270175968
2004-08-27,2185.1426912293514
2004-08-30,2182.5511123130436
2004-08-31,2182.4230971786997
2004-09-01,2199.824497281788
2004-09-02,2206.277822622637
2004-09-03,2205.8809458879055
2004-09-06,2217.4838253337944
2004-09-07,2218.50115400072
2004-09-08,2225.683190165298
2004-09-09,2219.6970254555836
2004-09-10,2250.841273858981
2004-09-13,2261.2414921823392
2004-09-14,2260.317334856976
2004-09-15,2232.0802633726357
2004-09-16,2241.058143679284
2004-09-17,2257.428776063388
2004-09-20,2246.235444838288
2004-09-21,2276.6687231182295
2004-09-22,2260.037404374106
2004-09-23,2253.778196198362
2004-09-24,2254.7473141834716
2004-09-27,2246.2795983431747
2004-09-28,2258.8499144253087
2004-09-29,2268.3614147524117
2004-09-30,2273.4210196904523
2004-10-01,2309.5432380793545
2004-10-04,2309.0778455202717
2004-10-05,2321.051235225099
2004-10-06,2320.799745566703
2004-10-07,2319.869092945561
2004-10-08,2334.231782725674
2004-10-11,2327.369707629511
2004-10-12,2292.7213710762894
2004-10-13,2291.5194306650938
2004-10-14,2298.594805884082
2004-10-15,2309.0509050435567
2004-10-18,2309.037127269889
2004-10-19,2329.895996190327
2004-10-20,2321.1279934499435
2004-10-21,2333.949345154979
2004-10-22,2339.031452468913
2004-10-25,2326.5631495506395
2004-10-26,2333.7765918052664
2004-10-27,2361.1259688874243
2004-10-28,2369.827048084999
2004-10-29,2362.205956649887
2004-11-01,2386.4177445118657
2004-11-02,2398.698744358154
2004-11-03,2424.7106837818974
2004-11-04,2433.018305286708
2004-11-05,2452.581666249092
2004-11-08,2457.721441236846
2004-11-09,2450.9494360892445
2004-11-10,2457.632560083371
2004-11-11,2476.534848540673
2004-11-12,2490.8867340467773
2004-11-15,2487.7058838752932
2004-11-16,2476.7011604752365
2004-11-17,2509.5347724020617
2004-11-18,2504.3378360296283
2004-11-19,2499.316060429633
2004-11-22,2485.4530963269976
2004-11-23,2497.5037137648555
2004-11-24,2511.14559985465
2004-11-25,2542.8160360315997
2004-11-26,2543.9829024338965
2004-11-29,2545.1421214411876
2004-11-30,2537.5548906753706
2004-12-01,2570.126884006837
2004-12-02,2575.888613459138
2004-12-03,2589.1167637049684
2004-12-06,2588.3037581130243
2004-12-07,2597.6022475302293
2004-12-08,2561.466988678559
2004-12-09,2540.4364797546104
2004-12-10,2543.3198707222236
2004-12-13,2578.7387025778767
2004-12-14,2579.863058689342
2004-12-15,2606.3637654319436
2004-12-16,2591.5346829082996
2004-12-17,2565.497729033871
2004-12-20,2605.1216659799265
2004-12-21,2592.7826342579488
2004-12-22,2610.3616838638136
2004-12-23,2635.5656015602203
2004-12-24,2645.6655332133582
2004-12-27,2657.7906015847675
2004-12-28,2655.1003635705347
2004-12-29,2650.07400343096
2004-12-30,2659.1741502838904
2004-12-31,2653.2090270587787
2005-01-03,2644.67202839725
2005-01-04,2623.7977259710274
2005-01-05,2603.232083994924
2005-01-06,2597.041742501164
2005-01-07,2590.818485813874
2005-01-10,2600.322405687481
2005-01-11,2592.2243787105926
2005-01-12,2599.4720122809003
2005-01-13,2591.3840982123274
2005-01-14,2584.1295024489573
2005-01-17,2591.5845884393934
2005-01-18,2582.465878284226
2005-01-19,2590.4873125936456
2005-01-20,2564.4511058014127
2005-01-21,2571.8502548566835
2005-01-24,2579.6105565242847
2005-01-25,2581.5387308876034
2005-01-26,2603.4485131076262
2005-01-27,2606.2115778552125
2005-01-28,2592.306056223549
2005-01-31,2616.643191882931
2005-02-01,2632.0448658934993
2005-02-02,2646.139785837112
2005-02-03,2629.773841065679
2005-02-04,2653.1068284597854
2005-02-07,2644.1071318718646
2005-02-08,2635.5039934112165
2005-02-09,2634.5211987454995
2005-02-10,2654.732459496399
2005-02-11,2677.5362988804036
2005-02-14,2699.516278659128
2005-02-15,2712.2784914265326
2005-02-16,2700.0123659931887
2005-02-17,2721.4992646346814
2005-02-18,2725.201453642685
2005-02-21,2719.7270147971785
2005-02-22,2730.4393028710915
2005-02-23,2710.478136495786
2005-02-24,2713.271780014036
2005-02-25,2741.189301079592
2005-02-28,2753.31711271327
2005-03-01,2755.1577334450494
2005-03-02,2738.233560522085
2005-03-03,2740.249678991556
2005-03-04,2784.402922109732
2005-03-07,2773.0133694765295
2005-03-08,2789.608649079058
2005-03-09,2778.336627089191
2005-03-10,2763.938915409991
2005-03-11,2779.8890682910715
2005-03-14,2757.5240506771274
2005-03-15,2766.3480129265963
2005-03-16,2752.311944176284
2005-03-17,2740.9325270610866
2005-03-18,2730.05714386529
2005-03-21,2701.441192230082
2005-03-22,2712.363894934993
2005-03-23,2664.210395364613
2005-03-24,2672.6607557153916
2005-03-25,2673.2326382168194
2005-03-28,2658.5201932575083
2005-03-29,2668.9222514974404
2005-03-30,2670.376070288854
2005-03-31,2679.2308809483848
2005-04-01,2685.2587437385646
2005-04-04,2645.1084240593364
2005-04-05,2669.305166355736
2005-04-06,2682.874793906832
2005-04-07,2701.586616439958
2005-04-08,2695.4993947174653
2005-04-11,2712.266506018216
2005-04-12,2687.1847916742977
2005-04-13,2703.8559921878323
2005-04-14,2676.2339776543968
2005-04-15,2656.672591269616
2005-04-18,2623.983030992878
2005-04-19,2644.5350484974792
2005-04-20,2636.4278591083535
2005-04-21,2640.4194215600146
2005-04-22,2656.1705521004933
2005-04-25,2648.438728428422
2005-04-26,2633.323035895653
2005-04-27,2599.1309042767766
2005-04-28,2584.883219072025
2005-04-29,2590.3074832649736
2005-05-02,2586.0396177024127
2005-05-03,2607.4819011775176
2005-05-04,2635.1857962251083
2005-05-05,2648.8489865096844
2005-05-06,2640.606300223081
2005-05-09,2627.6420776998007
2005-05-10,2618.669953067785
2005-05-11,2601.7596339370634
2005-05-12,2597.209822613447
2005-05-13,2584.9712280635413
2005-05-16,2567.2975553573424
2005-05-17,2572.7870082544423
2005-05-18,2607.1436453480405
2005-05-19,2618.629520845699
2005-05-20,2605.494921158022
2005-05-23,2625.935950119424
2005-05-24,2623.29767147356
2005-05-25,2623.9845423149964
2005-05-26,2626.1752456570794
2005-05-27,2630.292344874033
2005-05-30,2629.2417828304046
2005-05-31,2602.0628264148377
2005-06-01,2620.266360015673
2005-06-02,2626.0721066996402
2005-06-03,2617.857147104407
2005-06-06,2611.0845489032645
2005-06-07,2639.176091351373
2005-06-08,2646.492722498397
2005-06-09,2617.437616741233
2005-06-10,2620.3661386955764
2005-06-13,2612.6859097216266
2005-06-14,2619.401076881672
2005-06-15,2624.3485616745224
2005-06-16,2635.39626754533
2005-06-17,2670.8599913668245
2005-06-20,2649.615109412184
2005-06-21,2661.1024938436262
2005-06-22,2666.164270867521
2005-06-23,2661.0148604499245
2005-06-24,2646.901010143285
2005-06-27,2636.957955359704
2005-06-28,2641.9101427488877
2005-06-29,2647.282850276341
2005-06-30,2647.4884872815123
2005-07-01,2639.7939732222385
2005-07-04,2632.633453520747
2005-07-05,2625.9854261438777
2005-07-06,2647.709093124554
2005-07-07,2602.785932679207
2005-07-08,2635.856732950639
2005-07-11,2681.084511589873
2005-07-12,2700.520895088709
2005-07-13,2692.643030254921
2005-07-14,2708.69711146365
2005-07-15,2690.3725175986415
2005-07-18,2686.9802836652334
2005-07-19,2684.620362490958
2005-07-20,2683.5244528018084
2005-07-21,2713.451492478114
2005-07-22,2715.0787250446992
2005-07-25,2715.6060562344296
2005-07-26,2708.205682560132
2005-07-27,2721.6193539528963
2005-07-28,2746.8376202644413
2005-07-29,2758.5503428580437
2005-08-01,2775.313067827098
2005-08-02,2796.8063515638046
2005-08-03,2818.7883668315576
2005-08-04,2808.606623516612
2005-08-05,2791.184913695516
2005-08-08,2814.0694670065227
2005-08-09,2826.8066783609393
2005-08-10,2862.7444775436393
2005-08-11,2865.738765267255
2005-08-12,2856.482090522805
2005-08-15,2840.909538423355
2005-08-16,2827.3480770072256
2005-08-17,2817.1060814567795
2005-08-18,2777.2471370179424
2005-08-19,2797.8732863903565
2005-08-22,2822.1641056399876
2005-08-23,2800.1425921739406
2005-08-24,2799.347069433999
2005-08-25,2786.7021979052392
2005-08-26,2778.6588057587633
2005-08-29,2772.33255126
2005-08-30,2753.383440346976
2005-08-31,2801.009668496113
2005-09-01,2858.0421533486247
2005-09-02,2873.9442134339374
2005-09-05,2884.9303190003416
2005-09-06,2900.6615561120807
2005-09-07,2902.479551750469
2005-09-08,2892.96136012049
2005-09-09,2906.0909219068617
2005-09-12,2878.50641655928
2005-09-13,2855.6518850397883
2005-09-14,2871.4012638622053
2005-09-15,2853.9281236228812
2005-09-16,2872.7301175241732
2005-09-19,2861.811195730561
2005-09-20,2872.0669046097923
2005-09-21,2856.698155778521
2005-09-22,2827.8730477586264
2005-09-23,2824.500119060525
2005-09-26,2850.6351185897947
2005-09-27,2838.370766902225
2005-09-28,2865.268582033464
2005-09-29,2855.2546629261064
2005-09-30,2875.1514652947885
2005-10-03,2864.2361089186693
2005-10-04,2882.830594665859
2005-10-05,2851.7571558409363
2005-10-06,2850.262355032267
2005-10-07,2833.4016430425654
2005-10-10,2824.614338655003
2005-10-11,2821.5656169525864
2005-10-12,2806.526061724336
2005-10-13,2754.0473730080494
2005-10-14,2789.64307462461
2005-10-17,2780.2553515011764
2005-10-18,2749.9113652776223
2005-10-19,2712.3173194250007
2005-10-20,2723.910141688107
2005-10-21,2719.9155571695883
2005-10-24,2745.60723093444
2005-10-25,2764.775191561618
2005-10-26,2772.3404144869505
2005-10-27,2748.321910161935
2005-10-28,2741.346948312495
2005-10-31,2778.516204698159
2005-11-01,2783.6129936745406
2005-11-02,2815.5617138569764
2005-11-03,2842.920640782561
2005-11-04,2793.7848565349486
2005-11-07,2801.521137682429
2005-11-08,2793.816425933959
2005-11-09,2786.4371374923066
2005-11-10,2791.3276736339026
2005-11-11,2810.1470711169563
2005-11-14,2811.2184150417143
2005-11-15,2794.2930699726126
2005-11-16,2771.646365269956
2005-11-17,2799.6497506228643
2005-11-18,2811.328178105213
2005-11-21,2830.1464689372465
2005-11-22,2824.6037120938763
2005-11-23,2855.7788695297663
2005-11-24,2850.371262062871
2005-11-25,2844.717541971868
2005-11-28,2842.7570325121414
2005-11-29,2843.0575647095507
2005-11-30,2836.869379221695
2005-12-01,2864.2094674077352
2005-12-02,2879.474921296748
2005-12-05,2885.947667264595
2005-12-06,2906.080734682072
2005-12-07,2891.0641087235895
2005-12-08,2917.0870915050596
2005-12-09,2916.465609671594
2005-12-12,2946.465595082254
2005-12-13,2944.111555869885
2005-12-14,2960.1613866718335
2005-12-15,2934.03771096821
2005-12-16,2967.3550709966466
2005-12-19,2958.1833684518374
2005-12-20,2944.2020583680583
2005-12-21,2942.511249380779
2005-12-22,2950.6751135161603
2005-12-23,2953.06267340541
2005-12-26,2953.106997640415
2005-12-27,2959.2522946988197
2005-12-28,2967.4128360454183
2005-12-29,2966.5291688529273
2005-12-30,2935.9901561591514
2006-01-02,2947.7456969505647
2006-01-03,3015.277738186391
2006-01-04,3072.0703026343504
2006-01-05,3061.5840208817435
2006-01-06,3097.8051946801907
2006-01-09,3085.035291554077
2006-01-10,3067.7774476512204
2006-01-11,3092.750550641393
2006-01-12,3089.9419536788864
2006-01-13,3078.7097603201682
2006-01-16,3095.9685935012344
2006-01-17,3057.651427316982
2006-01-18,3039.0044481633518
2006-01-19,3061.4993459310463
2006-01-20,3037.154850861699
2006-01-23,3076.8218599617703
2006-01-24,3068.6729142010286
2006-01-25,3100.5961969557225
2006-01-26,3128.2846042440474
2006-01-27,3141.0809513904633
2006-01-30,3127.2767376738307
2006-01-31,3139.7731346443297
2006-02-01,3162.855937482592
2006-02-02,3129.8950512380593
2006-02-03,3106.4271642087238
2006-02-06,3108.0567612093455
2006-02-07,3091.261334066044
2006-02-08,3085.395306716053
2006-02-09,3122.347684078886
2006-02-10,3104.35835129889
2006-02-13,3122.289040546935
2006-02-14,3107.0880324040204
2006-02-15,3116.326217545989
2006-02-16,3129.4151492790565
2006-02-17,3150.7765887587684
2006-02-20,3165.7828950515254
2006-02-21,3161.364644052488
2006-02-22,3173.2604764220982
2006-02-23,3179.1172814753468
2006-02-24,3178.376728436953
2006-02-27,3186.1604932591254
2006-02-28,3155.870398944975
2006-03-01,3187.5713327304743
2006-03-02,3169.9750696398323
2006-03-03,3178.4636323768173
2006-03-06,3196.532705711506
2006-03-07,3143.9633151984317
2006-03-08,3127.0911642372075
2006-03-09,3150.1835316908505
2006-03-10,3163.325917935781
2006-03-13,3200.2197187072397
2006-03-14,3228.9644288532395
2006-03-15,3242.1023481080792
2006-03-16,3278.2619667970657
2006-03-17,3285.830482236813
2006-03-20,3291.7621912529166
2006-03-21,3274.1786931497813
2006-03-22,3284.5085606023094
2006-03-23,3255.6410235432177
2006-03-24,3279.2206208024872
2006-03-27,3259.833704279729
2006-03-28,3252.218767067034
2006-03-29,3239.2796451652425
2006-03-30,3302.797449491285
2006-03-31,3271.3623792106896
2006-04-03,3302.399042214648
2006-04-04,3326.861458739761
2006-04-05,3341.3846398817495
2006-04-06,3338.7860785339763
2006-04-07,3296.7135165332975
2006-04-10,3311.6628456472995
2006-04-11,3279.223875102398
2006-04-12,3269.0471921323538
2006-04-13,3274.6841281238762
2006-04-14,3275.2127538554155
2006-04-17,3323.3151711944192
2006-04-18,3326.367759863634
2006-04-19,3380.1118922431237
2006-04-20,3385.7780073492727
2006-04-21,3420.069251894404
2006-04-24,3411.7240118730742
2006-04-25,3422.188636499854
2006-04-26,3442.1823999458966
2006-04-27,3446.2819648272284
2006-04-28,3445.618915118575
2006-05-01,3460.5164834480997
2006-05-02,3496.261917645683
2006-05-03,3460.86959277344
2006-05-04,3498.560702236333
2006-05-05,3549.0110570416055
2006-05-08,3547.1487763047144
2006-05-09,3575.737674841513
2006-05-10,3570.2400339757974
2006-05-11,3563.2443693527034
2006-05-12,3502.151724327581
2006-05-15,3436.87027502582
2006-05-16,3445.850820781475
2006-05-17,3330.745387539766
2006-05-18,3324.936076759413
2006-05-19,3300.8460890747497
2006-05-22,3231.9128946461524
2006-05-23,3325.906467235824
2006-05-24,3254.8264805774447
2006-05-25,3304.703450288232
2006-05-26,3350.4641793620412
2006-05-29,3357.5106220271778
2006-05-30,3319.0334839714237
2006-05-31,3339.3988222764124
2006-06-01,3347.94454264514
2006-06-02,3389.2961398092707
2006-06-05,3368.7881017181844
2006-06-06,3269.477784798606
2006-06-07,3277.630007157849
2006-06-08,3155.7097961629415
2006-06-09,3210.9921784608173
2006-06-12,3169.9261607889016
2006-06-13,3089.5932465037836
2006-06-14,3107.108514827476
2006-06-15,3184.025144415266
2006-06-16,3167.7443706183763
2006-06-19,3170.877939755124
2006-06-20,3190.6891043062146
2006-06-21,3206.6889733915577
2006-06-22,3202.6782968782077
2006-06-23,3191.3661523636233
2006-06-26,3190.182189925842
2006-06-27,3183.918979715841
2006-06-28,3175.2764181980015
2006-06-29,3235.755789119958
2006-06-30,3345.2606441141506
2006-07-03,3367.903521771741
2006-07-04,3375.3760444737272
2006-07-05,3312.8455555126934
2006-07-06,3353.407414039611
2006-07-07,3367.755004294842
2006-07-10,3358.021810368744
2006-07-11,3329.7840776279563
2006-07-12,3320.5811335553904
2006-07-13,3271.833094381057
2006-07-14,3217.8642105944696
2006-07-17,3176.3691193549344
2006-07-18,3163.253849227045
2006-07-19,3254.032702376789
2006-07-20,3281.478360022631
2006-07-21,3260.5933477102485
2006-07-24,3306.2896842674463
2006-07-25,3309.3762646459672
2006-07-26,3319.9112970825317
2006-07-27,3392.958523469338
2006-07-28,3421.0746885998583
2006-07-31,3405.057053655815
2006-08-01,3373.0655821367145
2006-08-02,3429.3138555784076
2006-08-03,3397.5791676216904
2006-08-04,3466.0774077837846
2006-08-07,3420.3667831545495
2006-08-08,3418.195062807554
2006-08-09,3458.763075940955
2006-08-10,3399.384939557644
2006-08-11,3401.014411129113
2006-08-14,3424.747051330312
2006-08-15,3463.4199414109066
2006-08-16,3494.836140338343
2006-08-17,3501.4550665859756
2006-08-18,3481.6692093744728
2006-08-21,3506.2939681897224
2006-08-22,3489.210398803637
2006-08-23,3469.5477572125383
2006-08-24,3478.166893516749
2006-08-25,3469.540420379526
2006-08-28,3495.132112191487
2006-08-29,3491.3967277610022
2006-08-30,3530.5500012305088
2006-08-31,3512.6237772265677
2006-09-01,3530.529965236789
2006-09-04,3562.6456107195186
2006-09-05,3536.6773774036037
2006-09-06,3492.5842595375457
2006-09-07,3442.4473241253986
2006-09-08,3440.7447906754187
2006-09-11,3428.4285522614314
2006-09-12,3471.9410873522343
2006-09-13,3481.548834225183
2006-09-14,3500.426068475943
2006-09-15,3484.427889769919
2006-09-18,3492.8436065256406
2006-09-19,3479.2967947924067
2006-09-20,3513.5748220420105
2006-09-21,3533.434098788223
2006-09-22,3510.21301816739
2006-09-25,3490.0603530589315
2006-09-26,3521.4732318924503
2006-09-27,3553.033701020718
2006-09-28,3552.826359836546
2006-09-29,3545.706253853368
2006-10-02,3565.40462321392
2006-10-03,3553.8966893455195
2006-10-04,3570.6199980670967
2006-10-05,3592.8867972828994
2006-10-06,3570.0223799074975
2006-10-09,3577.340853697339
2006-10-10,3584.1288964586884
2006-10-11,3591.0199128697345
2006-10-12,3616.3531617568337
2006-10-13,3617.4794191660308
2006-10-16,3629.985289820727
2006-10-17,3597.269073114869
2006-10-18,3624.223240185987
2006-10-19,3646.3433279537726
2006-10-20,3656.2792905647384
2006-10-23,3653.45923987985
2006-10-24,3655.584686019113
2006-10-25,3681.0662892052424
2006-10-26,3706.5079761999123
2006-10-27,3714.48401347214
2006-10-30,3697.1365639855017
2006-10-31,3713.19973194397
2006-11-01,3731.5009522708224
2006-11-02,3710.6412192239823
2006-11-03,3706.929766459762
2006-11-06,3750.9886984630994
2006-11-07,3793.204961526508
2006-11-08,3780.9878756407493
2006-11-09,3786.8088551421192
2006-11-10,3804.448962471845
2006-11-13,3798.6904750687386
2006-11-14,3787.994257713113
2006-11-15,3810.2535638062095
2006-11-16,3818.149834176759
2006-11-17,3792.40887223226
2006-11-20,3798.626215844556
2006-11-21,3807.503606489999
2006-11-22,3835.001025154443
2006-11-23,3829.6766897621565
2006-11-24,3842.3527541585436
2006-11-27,3795.448449286426
2006-11-28,3795.344228102556
2006-11-29,3847.092409903753
2006-11-30,3850.5847564363494
2006-12-01,3843.0944895877087
2006-12-04,3865.145363405248
2006-12-05,3889.52935732178
2006-12-06,3894.193269443741
2006-12-07,3910.3441998930575
2006-12-08,3919.639139613748
2006-12-11,3911.545496819534
2006-12-12,3931.047395553226
2006-12-13,3950.262151565345
2006-12-14,3960.7210660817673
2006-12-15,3958.771140196882
2006-12-18,3949.2225406440307
2006-12-19,3952.808175208145
2006-12-20,3971.5668576131498
2006-12-21,3960.3733538446636
2006-12-22,3939.2414432687196
2006-12-25,3938.7051747820533
2006-12-26,3932.1938646738517
2006-12-27,3971.6711093134977
2006-12-28,3979.937658374019
2006-12-29,3979.6487409481374
2007-01-01,3979.6487409481374
2007-01-02,4058.8274963795134
2007-01-03,4035.110417846514
2007-01-04,3991.220413728954
2007-01-05,3927.1055779077633
2007-01-08,3928.195551428777
2007-01-09,3928.9056985372486
2007-01-10,3884.6027175422846
2007-01-11,3934.2048277899694
2007-01-12,3965.5766070358777
2007-01-15,3993.8592818737825
2007-01-16,3968.1249398098703
2007-01-17,3967.5774355822678
2007-01-18,3967.6721375257143
2007-01-19,3996.310780344336
2007-01-22,3986.5559079378368
2007-01-23,4009.478474444831
2007-01-24,4026.018232383777
2007-01-25,4015.174361183533
2007-01-26,3968.2450416289334
2007-01-29,3985.455763087404
2007-01-30,4004.656255532575
2007-01-31,3996.465457021758
2007-02-01,4051.511744809126
2007-02-02,4055.3953708853965
2007-02-05,4043.90584367848
2007-02-06,4064.487950818872
2007-02-07,4096.550234102745
2007-02-08,4065.6757569597585
2007-02-09,4072.8267490811686
2007-02-12,4036.0057892353607
2007-02-13,4062.3174335236417
2007-02-14,4131.0642843672285
2007-02-15,4131.581669217445
2007-02-16,4121.971088630955
2007-02-19,4144.297652991373
2007-02-20,4137.015136092522
2007-02-21,4104.753734272325
2007-02-22,4114.055585450506
2007-02-23,4141.79052779444
2007-02-26,4164.547276459406
2007-02-27,4063.5000791737343
2007-02-28,3988.5625632192327
2007-03-01,3935.775563622932
2007-03-02,3924.039169710616
