Date,EM FAR EAST VALUE WEIGHTED
2005-01-20,2077.2138068758363
2005-01-21,2066.0904218707597
2005-01-24,2059.2784327102677
2005-01-25,2070.5941023017167
2005-01-26,2073.560828846753
2005-01-27,2080.3387384482917
2005-01-28,2090.5775346067453
2005-01-31,2105.2327324132693
2005-02-01,2096.4687584187604
2005-02-02,2096.566010245222
2005-02-03,2125.98400272125
2005-02-04,2135.263294793553
2005-02-07,2178.78599514952
2005-02-08,2187.025457444371
2005-02-09,2181.9727513494845
2005-02-10,2153.100387138244
2005-02-11,2162.586988856001
2005-02-14,2187.060929518612
2005-02-15,2194.357466456716
2005-02-16,2192.5343873821944
2005-02-17,2170.4294775913136
2005-02-18,2190.4867740672294
2005-02-21,2196.148469896675
2005-02-22,2181.806880404227
2005-02-23,2175.92116323873
2005-02-24,2194.123154777143
2005-02-25,2216.806632823828
2005-02-28,2231.909279853821
2005-03-01,2254.343175794132
2005-03-02,2238.5230051302283
2005-03-03,2242.9000133238583
2005-03-04,2210.2983603090497
2005-03-07,2225.1221262662216
2005-03-08,2193.504642773314
2005-03-09,2207.5245306967877
2005-03-10,2184.8852376682707
2005-03-11,2203.3918747486314
2005-03-14,2207.530191195981
2005-03-15,2169.0053521585774
2005-03-16,2158.7339713896777
2005-03-17,2149.9772623543568
2005-03-18,2158.2392151160825
2005-03-21,2171.41319338479
2005-03-22,2155.885378828653
2005-03-23,2168.699136459851
2005-03-24,2154.8860476975456
2005-03-25,2170.4058383796
2005-03-28,2190.3876890768192
2005-03-29,2140.6253365653274
2005-03-30,2122.029589140704
2005-03-31,2146.34503098577
2005-04-01,2189.0354328979124
2005-04-04,2202.6652178561417
2005-04-05,2199.634324858088
2005-04-06,2203.167744984104
2005-04-07,2195.7705377178286
2005-04-08,2214.4107945568576
2005-04-11,2185.1601658847285
2005-04-12,2194.6882394667305
2005-04-13,2205.1563280689356
2005-04-14,2171.6057721059215
2005-04-15,2122.702077504448
2005-04-18,2058.1355701371276
2005-04-19,2074.190051058277
2005-04-20,2077.2899674214923
2005-04-21,2073.223075863694
2005-04-22,2090.941916814707
2005-04-25,2117.165647106974
2005-04-26,2125.4959519442928
2005-04-27,2103.7026238419894
2005-04-28,2102.3239523998645
2005-04-29,2100.053482489818
2005-05-02,2114.57947613327
2005-05-03,2103.746490716578
2005-05-04,2121.0364169963223
2005-05-05,2141.106521882492
2005-05-06,2175.717347839335
2005-05-09,2169.9370090399707
2005-05-10,2158.279419246352
2005-05-11,2145.934230091618
2005-05-12,2161.9940604166327
2005-05-13,2173.647541261387
2005-05-16,2170.2606435712787
2005-05-17,2167.6231245807744
2005-05-18,2172.846515542125
2005-05-19,2211.6328345164516
2005-05-20,2226.1317442258205
2005-05-23,2207.100822274265
2005-05-24,2214.465940108417
2005-05-25,2190.6365182150985
2005-05-26,2203.6292817910507
2005-05-27,2229.263665747871
2005-05-30,2256.014840296581
2005-05-31,2269.506189999557
2005-06-01,2273.5527358968034
2005-06-02,2278.965812060064
2005-06-03,2304.397630512231
2005-06-06,2313.352374568586
2005-06-07,2307.7967584593684
2005-06-08,2309.181952547522
2005-06-09,2339.403245285375
2005-06-10,2366.3034092231924
2005-06-13,2382.095878809311
2005-06-14,2374.2425583641634
2005-06-15,2386.989916367342
2005-06-16,2394.154486025944
2005-06-17,2372.6540599796754
2005-06-20,2385.0390421254306
2005-06-21,2371.238804650241
2005-06-22,2403.4704685682773
2005-06-23,2431.574391728314
2005-06-24,2400.4263859500597
2005-06-27,2366.01268395773
2005-06-28,2380.6443354323796
2005-06-29,2366.810204948757
2005-06-30,2354.678983168976
2005-07-01,2397.943254193079
2005-07-04,2397.5761296596675
2005-07-05,2375.0999434578284
2005-07-06,2379.4275915148946
2005-07-07,2371.0325908914415
2005-07-08,2365.2064296243875
2005-07-11,2389.5001619644772
2005-07-12,2391.4520337473127
2005-07-13,2426.9740880001286
2005-07-14,2451.3950127124954
2005-07-15,2442.314041233099
2005-07-18,2448.5622241382443
2005-07-19,2472.7005239301106
2005-07-20,2474.1645140673995
2005-07-21,2469.362756356595
2005-07-22,2498.105933441051
2005-07-25,2523.8537712743396
2005-07-26,2517.0085739096976
2005-07-27,2506.052586090164
2005-07-28,2519.4503766799253
2005-07-29,2514.7323255894544
2005-08-01,2513.1576743783044
2005-08-02,2536.038494774305
2005-08-03,2534.7834372692873
2005-08-04,2524.3932325136643
2005-08-05,2506.1017513754364
2005-08-08,2489.6305976053354
2005-08-09,2506.5699719866875
2005-08-10,2507.643601805805
2005-08-11,2517.148740362638
2005-08-12,2529.4859514138298
2005-08-15,2525.2434131320438
2005-08-16,2510.025740078493
2005-08-17,2502.204669510002
2005-08-18,2488.1271035425043
2005-08-19,2474.8503300715465
2005-08-22,2493.614678487613
2005-08-23,2493.499830073223
2005-08-24,2443.4942441474286
2005-08-25,2435.846691677535
2005-08-26,2419.2495037310205
2005-08-29,2383.107949422348
2005-08-30,2406.7140227780715
2005-08-31,2386.9364237199393
2005-09-01,2394.9159503775127
2005-09-02,2407.498190317391
2005-09-05,2415.929890693802
2005-09-06,2432.0725624483953
2005-09-07,2461.7981920263956
2005-09-08,2469.2686240696585
2005-09-09,2473.37179144561
2005-09-12,2517.8311189560977
2005-09-13,2519.320478552748
2005-09-14,2521.471886000785
2005-09-15,2532.062353860605
2005-09-16,2521.6626850880475
2005-09-19,2536.5970769082273
2005-09-20,2565.429358710219
2005-09-21,2553.626431022996
2005-09-22,2559.7421310659915
2005-09-23,2537.3682556257677
2005-09-26,2572.342597931571
2005-09-27,2577.341789822507
2005-09-28,2592.354284158536
2005-09-29,2616.8048135149875
2005-09-30,2612.996504420935
2005-10-03,2639.2916552860165
2005-10-04,2659.2050586128576
2005-10-05,2637.797018430726
2005-10-06,2549.279104542881
2005-10-07,2553.2357385357454
2005-10-10,2595.3565302072093
2005-10-11,2611.66962337688
2005-10-12,2554.848466000473
2005-10-13,2534.3842498136055
2005-10-14,2499.2038663930125
2005-10-17,2481.6571074999615
2005-10-18,2509.5464112741893
2005-10-19,2431.2725659521375
2005-10-20,2447.5440103766496
2005-10-21,2452.1473688637684
2005-10-24,2450.4162104855227
2005-10-25,2426.023085300609
2005-10-26,2442.7250433858717
2005-10-27,2416.5597568526296
2005-10-28,2394.325385513014
2005-10-31,2461.980378038835
2005-11-01,2501.9695588150507
2005-11-02,2522.490667802367
2005-11-03,2541.3257789667755
2005-11-04,2585.6738001351487
2005-11-07,2569.6169475909123
2005-11-08,2582.401439103231
2005-11-09,2614.7676676054657
2005-11-10,2621.7787324375895
2005-11-11,2673.89084653243
2005-11-14,2679.60838478761
2005-11-15,2676.6224346095505
2005-11-16,2689.81023218591
2005-11-17,2678.7107600356194
2005-11-18,2701.5570417023205
2005-11-21,2689.277170176575
2005-11-22,2651.7808977783097
2005-11-23,2695.5047133337234
2005-11-24,2702.0452009317646
2005-11-25,2708.975924087966
2005-11-28,2705.8564323942282
2005-11-29,2695.086936791449
2005-11-30,2716.447732697315
2005-12-01,2737.43724944257
2005-12-02,2757.5485130067477
2005-12-05,2758.336616793671
2005-12-06,2766.8694552863403
2005-12-07,2803.22206077587
2005-12-08,2765.8103168933617
2005-12-09,2759.2993335860647
2005-12-12,2748.6638257241616
2005-12-13,2763.919184044584
2005-12-14,2746.8281150365174
2005-12-15,2772.0132948182622
2005-12-16,2747.060884863772
2005-12-19,2783.1523190379694
2005-12-20,2809.9255244051205
2005-12-21,2846.552030065431
2005-12-22,2830.010652452578
2005-12-23,2858.517100555639
2005-12-26,2868.2717426631793
2005-12-27,2882.65809208753
2005-12-28,2853.1320245694915
2005-12-29,2891.9256685132195
2005-12-30,2899.3148233740367
2006-01-02,2891.2429345051883
2006-01-03,2887.087552587522
2006-01-04,2916.670155378574
2006-01-05,2946.902725214736
2006-01-06,2949.5263753922745
2006-01-09,3007.2649018366333
2006-01-10,2985.7664739448765
2006-01-11,2977.199245945734
2006-01-12,3022.997781489528
2006-01-13,3001.749095247433
2006-01-16,3004.879801830951
2006-01-17,2974.9608684281284
2006-01-18,2904.183504501377
2006-01-19,2940.885686399853
2006-01-20,2920.856359460063
2006-01-23,2854.0046018395383
2006-01-24,2896.4683277420218
2006-01-25,2944.136902204707
2006-01-26,2949.3917985059315
2006-01-27,3016.5036065873305
2006-01-30,3028.802397045385
2006-01-31,3043.5155445849227
2006-02-01,3054.103263268671
2006-02-02,3033.9321286474724
2006-02-03,3021.7975252344904
2006-02-06,3077.506325307304
2006-02-07,3069.4311102679267
2006-02-08,3011.071604470021
2006-02-09,3022.444041371827
2006-02-10,3053.09763400499
2006-02-13,3019.6793000870257
2006-02-14,3051.493839820422
2006-02-15,3016.561429986594
2006-02-16,3036.2462315771495
2006-02-17,3055.017185492527
2006-02-20,3077.9641599011366
2006-02-21,3076.475219749909
2006-02-22,3060.4877156432167
2006-02-23,3075.493359337899
2006-02-24,3101.5357067757354
2006-02-27,3121.864020596966
2006-02-28,3088.3390677570524
2006-03-01,3094.8997194140443
2006-03-02,3092.8156523907055
2006-03-03,3036.86843397334
2006-03-06,3047.240190592504
2006-03-07,3019.3707895912303
2006-03-08,2975.00377065231
2006-03-09,2975.718852966951
2006-03-10,2996.0349719891747
2006-03-13,3016.7228710588734
2006-03-14,2983.5086171153166
2006-03-15,3009.2505886436743
2006-03-16,2986.494705227368
2006-03-17,3000.8755168426705
2006-03-20,3014.481677763994
2006-03-21,3017.9738613154286
2006-03-22,2965.2584886865593
2006-03-23,2999.114041479427
2006-03-24,3000.973866754551
2006-03-27,3025.502301941651
2006-03-28,3018.013052146777
2006-03-29,3039.05698817418
2006-03-30,3024.8806175634522
2006-03-31,3066.7589572841553
2006-04-03,3097.6529178283904
2006-04-04,3092.7387500487657
2006-04-05,3109.6057664954565
2006-04-06,3158.726192659312
2006-04-07,3195.7228783979986
2006-04-10,3185.4547881040517
2006-04-11,3161.931224990789
2006-04-12,3147.340640169736
2006-04-13,3186.117638384002
2006-04-14,3228.956996950338
2006-04-17,3189.8699899176804
2006-04-18,3211.1157819701057
2006-04-19,3242.540604804887
2006-04-20,3257.3824111360077
2006-04-21,3260.6926863635445
2006-04-24,3237.387414069895
2006-04-25,3203.392637351198
2006-04-26,3236.5232063877284
2006-04-27,3210.96287622126
2006-04-28,3161.914008703573
2006-05-01,3157.8208758928963
2006-05-02,3198.2553641830145
2006-05-03,3231.3896785458296
2006-05-04,3220.5303523705115
2006-05-05,3216.5064900885736
2006-05-08,3292.886971743692
2006-05-09,3260.840015035377
2006-05-10,3251.9751201701642
2006-05-11,3243.3348396259216
2006-05-12,3196.858492927264
2006-05-15,3105.384157004041
2006-05-16,3043.542411363795
2006-05-17,3116.4065351431277
2006-05-18,3014.89137198052
2006-05-19,3046.6843822862925
2006-05-22,2920.0025394362133
2006-05-23,2920.336967430186
2006-05-24,2932.2314556705714
2006-05-25,2875.0592553242927
2006-05-26,2934.176404615344
2006-05-29,2940.518637540546
2006-05-30,2883.2613785856174
2006-05-31,2890.08640419975
2006-06-01,2867.768960417796
2006-06-02,2877.3917797388663
2006-06-05,2855.2190249369633
2006-06-06,2879.209399005127
2006-06-07,2813.4950588636916
2006-06-08,2732.2873119125084
2006-06-09,2752.1379825853296
2006-06-12,2755.9600608249966
2006-06-13,2679.931193769336
2006-06-14,2690.8195806845415
2006-06-15,2696.4373646122026
2006-06-16,2795.0956824579753
2006-06-19,2785.4046117743646
2006-06-20,2725.4197574507452
2006-06-21,2714.6373377610744
2006-06-22,2775.9504909202265
2006-06-23,2769.817211322207
2006-06-26,2779.6133569897033
2006-06-27,2793.935980391541
2006-06-28,2800.05249942466
2006-06-29,2832.184463404105
2006-06-30,2860.294811567694
2006-07-03,2868.8112940389688
2006-07-04,2874.361236026187
2006-07-05,2859.9310031606205
2006-07-06,2833.993569811567
2006-07-07,2836.7287564636704
2006-07-10,2884.0421627659543
2006-07-11,2867.2375171982335
2006-07-12,2876.423140057716
2006-07-13,2838.246775650414
2006-07-14,2780.0586002203054
2006-07-17,2774.370119832869
2006-07-18,2760.7772701545937
2006-07-19,2744.34700643589
2006-07-20,2816.5706301170585
2006-07-21,2809.526470258883
2006-07-24,2801.0040743198488
2006-07-25,2827.9226270093836
2006-07-26,2828.758408876671
2006-07-27,2843.475490872285
2006-07-28,2839.0205508272325
2006-07-31,2839.305292151469
2006-08-01,2828.220559786693
2006-08-02,2821.89938872991
2006-08-03,2828.615842780366
2006-08-04,2814.5171880961693
2006-08-07,2817.187203296383
2006-08-08,2852.423517776001
2006-08-09,2869.4540337652015
2006-08-10,2885.203751771829
2006-08-11,2870.1347422048752
2006-08-14,2876.960190872294
2006-08-15,2867.9514539317265
2006-08-16,2887.4177142919684
2006-08-17,2905.813601464479
2006-08-18,2922.0034428928534
2006-08-21,2861.739256220262
2006-08-22,2910.8578584550346
2006-08-23,2896.3577610553275
2006-08-24,2870.3145798630876
2006-08-25,2885.668119216863
2006-08-28,2861.068206474411
2006-08-29,2900.329470180938
2006-08-30,2888.252542101303
2006-08-31,2904.103156620424
2006-09-01,2923.1127402521465
2006-09-04,2946.558802932256
2006-09-05,2961.9975882614417
2006-09-06,2953.1608440249524
2006-09-07,2950.786345156079
2006-09-08,2964.9037950758106
2006-09-11,2927.9690211273128
2006-09-12,2917.343844930973
2006-09-13,2940.9739188513413
2006-09-14,2945.593580820982
2006-09-15,2984.805614426719
2006-09-18,3024.215826944426
2006-09-19,3027.6680278511126
2006-09-20,3019.3141141016304
2006-09-21,3034.6386553338953
2006-09-22,2988.0547238391778
2006-09-25,3013.23087970676
2006-09-26,3010.4580183067374
2006-09-27,3036.7545010229896
2006-09-28,3045.87340701006
2006-09-29,3041.5735684786314
2006-10-02,3032.2359157758633
2006-10-03,3034.0631621405387
2006-10-04,3009.0866580558486
2006-10-05,3033.104368397594
2006-10-06,3056.754711541354
2006-10-09,3003.610106351489
2006-10-10,3038.7282864300305
2006-10-11,3037.487453656054
2006-10-12,3054.005976858908
2006-10-13,3105.429380259297
2006-10-16,3119.37688540944
2006-10-17,3100.9164025114424
2006-10-18,3099.4826204266737
2006-10-19,3071.237542508203
2006-10-20,3085.9108741943787
2006-10-23,3090.2819330587586
2006-10-24,3108.2965335593562
2006-10-25,3108.187808938586
2006-10-26,3107.5096460559694
2006-10-27,3092.051918203349
2006-10-30,3073.7277616303722
2006-10-31,3080.141863434647
2006-11-01,3097.4326466027933
2006-11-02,3125.668392612231
2006-11-03,3157.643228493531
2006-11-06,3143.9769702766416
2006-11-07,3156.251526819467
2006-11-08,3161.363036139955
2006-11-09,3186.3361148438617
2006-11-10,3173.529003734082
2006-11-13,3183.8344924950065
2006-11-14,3211.4853291710483
2006-11-15,3220.8627262279083
2006-11-16,3236.6286204085727
2006-11-17,3228.7825261164303
2006-11-20,3222.177305912311
2006-11-21,3228.6764694256863
2006-11-22,3245.1052474908483
2006-11-23,3247.4630964175153
2006-11-24,3217.285278259795
2006-11-27,3228.0771894742975
2006-11-28,3171.5339195152314
2006-11-29,3206.3199920679217
2006-11-30,3217.702181196045
2006-12-01,3209.64347515427
2006-12-04,3206.484961965482
2006-12-05,3228.9490833462814
2006-12-06,3245.43125980123
2006-12-07,3239.481981294005
2006-12-08,3191.3906589780704
2006-12-11,3212.1390384833776
2006-12-12,3185.357062749597
2006-12-13,3187.707745399212
2006-12-14,3246.850889364628
2006-12-15,3281.733472916268
2006-12-18,3304.5327202369213
2006-12-19,3217.423455346764
2006-12-20,3276.147818453906
2006-12-21,3268.716611301299
2006-12-22,3272.3660001767807
2006-12-25,3271.593500996178
2006-12-26,3279.293780896293
2006-12-27,3304.27211805047
2006-12-28,3320.7081222122924
2006-12-29,3325.109604047155
2007-01-01,3325.109604047155
2007-01-02,3351.69367785226
2007-01-03,3350.689702643649
2007-01-04,3331.021062395198
2007-01-05,3319.0073916082424
2007-01-08,3272.673666081916
2007-01-09,3270.6202643339598
2007-01-10,3229.2928466505273
2007-01-11,3242.154100495052
2007-01-12,3286.031785458961
2007-01-15,3323.1941288395606
2007-01-16,3338.7546215502935
2007-01-17,3320.042613887827
2007-01-18,3340.3700877474575
2007-01-19,3317.237853444634
2007-01-22,3329.558099757907
2007-01-23,3311.158986492512
2007-01-24,3378.3147127950774
2007-01-25,3358.7797972769913
2007-01-26,3334.4895737633638
2007-01-29,3311.169003488868
2007-01-30,3318.892929097726
2007-01-31,3290.8235716472973
2007-02-01,3318.424435063925
2007-02-02,3381.695656009825
2007-02-05,3407.121375987866
2007-02-06,3432.158899590609
2007-02-07,3416.5208484725295
2007-02-08,3411.169498812905
2007-02-09,3435.7587913930597
2007-02-12,3417.3441754420487
2007-02-13,3378.1514324945374
2007-02-14,3393.3122558853324
2007-02-15,3425.7370431822565
2007-02-16,3439.3436208005082
2007-02-19,3429.6238517548786
2007-02-20,3434.4474998377727
2007-02-21,3449.036100859863
2007-02-22,3470.2629351516466
2007-02-23,3457.4385048636873
2007-02-26,3446.9250459835166
2007-02-27,3383.302924919892
2007-02-28,3314.7359797758672
2007-03-01,3290.2947178751533
2007-03-02,3283.696250786609
2007-03-05,3170.1081758429887
2007-03-06,3232.5293402796874
2007-03-07,3236.672495131442
2007-03-08,3292.9378325415623
2007-03-09,3304.685566476512
2007-03-12,3331.400674007084
2007-03-13,3325.3880791246756
2007-03-14,3243.1997080395217
2007-03-15,3284.3143073711362
2007-03-16,3272.6582210377633
2007-03-19,3296.083523000265
2007-03-20,3308.2619422408393
2007-03-21,3325.2947589378555
2007-03-22,3347.451037726932
2007-03-23,3351.364281789493
2007-03-26,3350.286672471584
2007-03-27,3343.5646611670395
2007-03-28,3309.70935385232
2007-03-29,3345.4772835626513
2007-03-30,3361.2102527541983
2007-04-02,3358.9215160147082
2007-04-03,3385.6458010029087
2007-04-04,3436.428329968849
2007-04-05,3421.340334839362
2007-04-06,3419.7531811831327
2007-04-09,3458.119369598245
2007-04-10,3444.1023953111817
2007-04-11,3477.879235324299
2007-04-12,3461.7470166970656
2007-04-13,3443.761518988127
2007-04-16,3457.2226875707074
2007-04-17,3446.4642450130336
2007-04-18,3447.8664403653106
2007-04-19,3377.455527316477
2007-04-20,3420.3018180019276
2007-04-23,3446.413090906589
2007-04-24,3445.2374043581763
2007-04-25,3412.582716816509
2007-04-26,3448.3740052543394
2007-04-27,3412.542466020717
2007-04-30,3399.9444151189305
2007-05-01,3411.434621509241
2007-05-02,3432.1391750460107
2007-05-03,3473.4608723464294
2007-05-04,3503.8963132459626
2007-05-07,3530.5123532261036
2007-05-08,3550.1270876165445
2007-05-09,3551.111444130885
2007-05-10,3583.6065846541305
2007-05-11,3556.289852783453
2007-05-14,3603.085078778606
2007-05-15,3561.142294972699
2007-05-16,3587.068649211932
2007-05-17,3623.4711818608966
2007-05-18,3602.9733115077324
2007-05-21,3648.8963614535105
2007-05-22,3675.740504545341
2007-05-23,3667.9341378517993
2007-05-24,3675.2140070986306
2007-05-25,3643.2259749975533
2007-05-28,3660.4917518380676
2007-05-29,3650.4170502700676
2007-05-30,3634.4429507815416
2007-05-31,3681.7211809509004
2007-06-01,3745.4053080952554
2007-06-04,3769.9030193970534
2007-06-05,3767.89768460743
2007-06-06,3775.610069848846
2007-06-07,3787.176318747854
2007-06-08,3766.3258217008947
2007-06-11,3781.8082213154016
2007-06-12,3809.3888449147244
2007-06-13,3791.162250488252
2007-06-14,3864.878917839637
2007-06-15,3881.710041406135
2007-06-18,3935.633162598812
2007-06-19,3926.6608153041348
2007-06-20,3951.48389661628
2007-06-21,3986.5033062506504
2007-06-22,3959.9129291573618
2007-06-25,3935.206228462534
2007-06-26,3910.648491458993
2007-06-27,3896.323436855492
2007-06-28,3915.5947549153375
2007-06-29,3896.022017610534
2007-07-02,3899.4078739147
2007-07-03,3980.8842255190693
2007-07-04,4012.6001998766833
2007-07-05,4036.932031084785
2007-07-06,4063.8114361474873
2007-07-09,4132.703040208863
2007-07-10,4131.0635028502775
2007-07-11,4081.034698963472
2007-07-12,4117.313328883803
2007-07-13,4213.956920599277
2007-07-16,4174.052727722648
2007-07-17,4178.965278899646
2007-07-18,4126.687900997562
2007-07-19,4135.029562931087
2007-07-20,4211.036349576717
2007-07-23,4243.536964793923
2007-07-24,4272.8694717197295
2007-07-25,4317.79391288456
2007-07-26,4242.268195175452
2007-07-27,4091.2266444850306
2007-07-30,4099.09336688567
2007-07-31,4167.516909774628
2007-08-01,3987.486764914466
2007-08-02,3998.3153481016934
2007-08-03,4013.7740372520752
2007-08-06,3916.814399280221
2007-08-07,3911.455567371781
2007-08-08,3997.234121020128
2007-08-09,4049.5087707124876
2007-08-10,3898.2305224808756
2007-08-13,3958.2322552516816
2007-08-14,3943.705001075507
2007-08-15,3891.2722620902578
2007-08-16,3682.0327904993164
2007-08-17,3572.8723542885305
2007-08-20,3800.150162581444
2007-08-21,3806.717001942421
2007-08-22,3854.107200880996
2007-08-23,3938.837836950903
2007-08-24,3902.5839769438503
2007-08-27,3967.022503751968
2007-08-28,3972.4495576964505
2007-08-29,3924.887139809137
2007-08-30,3984.2238419505125
2007-08-31,4083.0139249971553
2007-09-03,4092.1344626007017
2007-09-04,4081.4294654631785
2007-09-05,4058.7558607447777
2007-09-06,4080.639526207441
2007-09-07,4056.717207094861
2007-09-10,3986.1657170631242
2007-09-11,3990.6106992043824
2007-09-12,3964.7379967648667
2007-09-13,3989.4954078781507
2007-09-14,4041.1151528954124
2007-09-17,4015.5169058675474
2007-09-18,3988.3658618399695
2007-09-19,4090.1572645382867
2007-09-20,4095.1415217932445
2007-09-21,4116.244731573422
2007-09-24,4163.657820638126
2007-09-25,4145.17725836438
2007-09-26,4170.510294684181
2007-09-27,4257.087523011875
2007-09-28,4271.690555653767
2007-10-01,4299.846988857388
2007-10-02,4455.309370550367
2007-10-03,4428.187788923795
2007-10-04,4361.210987196637
2007-10-05,4395.2920790963135
2007-10-08,4445.32133181276
2007-10-09,4438.050447717859
2007-10-10,4474.52582548497
2007-10-11,4520.79582242941
2007-10-12,4474.469650264106
2007-10-15,4516.642792747167
2007-10-16,4493.167889697844
2007-10-17,4465.464676687079
2007-10-18,4472.4732485847135
2007-10-19,4456.000152097753
2007-10-22,4344.2690030360645
2007-10-23,4401.761621249838
2007-10-24,4389.699319531169
2007-10-25,4440.360186825266
2007-10-26,4488.575187669069
2007-10-29,4595.3617809475545
2007-10-30,4572.0740959022205
2007-10-31,4558.29142561809
2007-11-01,4545.552584891288
2007-11-02,4412.267780076919
2007-11-05,4331.974105095454
2007-11-06,4358.706455639368
2007-11-07,4341.73521301959
2007-11-08,4186.044978250667
2007-11-09,4215.894585385711
2007-11-12,4094.946002490891
2007-11-13,4078.7106531087848
2007-11-14,4196.32576198386
2007-11-15,4181.836281616988
2007-11-16,4080.9609752809997
2007-11-19,4019.0839519869173
2007-11-20,3980.3183931014973
2007-11-21,3824.9504052301745
2007-11-22,3799.8696078056864
2007-11-23,3816.991699599082
2007-11-26,3938.6672763353504
2007-11-27,3884.0293957439635
2007-11-28,3886.463755641781
2007-11-29,3994.053558517467
2007-11-30,4053.892392642762
2007-12-03,4040.9508979514694
2007-12-04,4056.4195855217718
2007-12-05,4134.134100109523
2007-12-06,4176.289150074347
2007-12-07,4165.052657997058
2007-12-10,4095.5897771806312
2007-12-11,4144.779586669536
2007-12-12,4080.2134484067165
2007-12-13,4015.7180937477415
2007-12-14,3997.0865358057144
2007-12-17,3875.926404050643
2007-12-18,3863.1690353347976
2007-12-19,3915.2296505997397
2007-12-20,3888.7124532236744
2007-12-21,3958.9816479136043
2007-12-24,4040.881570295704
2007-12-25,4049.0785501996606
2007-12-26,4014.106670451738
2007-12-27,4022.4912247204043
2007-12-28,3972.5645711981506
2007-12-31,4021.073347161552
2008-01-01,4021.073347161552
2008-01-02,3916.7061132618433
2008-01-03,3871.149095504216
2008-01-04,3884.7032888775266
2008-01-07,3789.176770084603
2008-01-08,3803.2322334143873
2008-01-09,3879.8120764659466
2008-01-10,3835.1988126856504
2008-01-11,3796.403622409629
2008-01-14,3761.1546318121373
2008-01-15,3774.0344730907877
2008-01-16,3678.9261811489364
2008-01-17,3694.723911918793
2008-01-18,3731.831637728199
2008-01-21,3663.2348632523117
2008-01-22,3403.670415804661
2008-01-23,3473.086005411377
2008-01-24,3457.020929815407
2008-01-25,3583.434264399165
2008-01-28,3435.302605071057
2008-01-29,3500.916897103747
2008-01-30,3447.4103341608097
2008-01-31,3485.93188372601
2008-02-01,3539.963169734016
2008-02-04,3625.7000595327736
2008-02-05,3679.389903220254
2008-02-06,3625.2021599259992
2008-02-07,3663.221834472877
2008-02-08,3667.622989401024
2008-02-11,3576.4500650229866
2008-02-12,3536.5341783540835
2008-02-13,3544.70966883027
2008-02-14,3666.0934144151374
2008-02-15,3661.923866414968
2008-02-18,3676.247613081469
2008-02-19,3724.0412939656508
2008-02-20,3669.2986295991386
2008-02-21,3696.689585466224
2008-02-22,3670.2724584017724
2008-02-25,3709.0518570814465
2008-02-26,3720.346732701931
2008-02-27,3737.720172162864
2008-02-28,3737.35471026228
2008-02-29,3698.709174863753
2008-03-03,3578.9763663878825
2008-03-04,3581.9480993426796
2008-03-05,3553.4103246461355
2008-03-06,3604.8656951659564
2008-03-07,3539.7652711942646
2008-03-10,3443.057314172733
2008-03-11,3469.7499208305644
2008-03-12,3467.577927245437
2008-03-13,3328.481839541971
2008-03-14,3277.9147950902675
2008-03-17,3142.2403143380784
2008-03-18,3167.8793283318764
2008-03-19,3262.684619551878
2008-03-20,3304.286511749818
2008-03-21,3352.499771106942
2008-03-24,3438.3433074115546
2008-03-25,3483.8501138709785
2008-03-26,3439.186304736116
2008-03-27,3384.3368453429425
2008-03-28,3414.9117610744124
2008-03-31,3381.3516852294692
2008-04-01,3447.937408935502
2008-04-02,3558.7804806752843
2008-04-03,3569.0715492775503
2008-04-04,3539.2871686052854
2008-04-07,3574.317202457006
2008-04-08,3528.901712557425
2008-04-09,3488.453855090023
2008-04-10,3553.4774449459005
2008-04-11,3598.6988219933146
2008-04-14,3525.624281655647
2008-04-15,3530.285549073596
2008-04-16,3526.8787331120034
2008-04-17,3551.8418957735466
2008-04-18,3566.3114476520013
2008-04-21,3573.1918628908356
2008-04-22,3551.2290643849724
2008-04-23,3605.535166706817
2008-04-24,3650.966421365403
2008-04-25,3673.0310712118744
2008-04-28,3716.8866053641277
2008-04-29,3700.1243816837828
2008-04-30,3713.834053388616
2008-05-01,3742.4254097945036
2008-05-02,3783.0380339462195
2008-05-05,3742.2305797358285
2008-05-06,3729.515605262849
2008-05-07,3742.0185047095797
2008-05-08,3650.3366567186017
2008-05-09,3623.4288133780115
2008-05-12,3599.51291204015
2008-05-13,3678.704406066364
2008-05-14,3682.4885419717766
2008-05-15,3741.1570269650383
2008-05-16,3754.855426059145
2008-05-19,3773.6443815625685
2008-05-20,3672.467815818788
2008-05-21,3642.860994233579
2008-05-22,3621.7315619043993
2008-05-23,3542.8324959460106
2008-05-26,3466.803600835019
2008-05-27,3530.073788899788
2008-05-28,3496.0551915748997
2008-05-29,3576.75058701966
2008-05-30,3587.276215664301
2008-06-02,3618.8551083327525
2008-06-03,3567.895620702602
2008-06-04,3572.1681598706073
2008-06-05,3551.4843504768673
2008-06-06,3515.4754350671415
2008-06-09,3457.401254694203
2008-06-10,3425.0892265979055
2008-06-11,3402.1889482456577
2008-06-12,3344.6522167747025
2008-06-13,3349.343917459816
2008-06-16,3378.7585683598268
2008-06-17,3387.9887457401155
2008-06-18,3400.681100529636
2008-06-19,3327.885109667972
2008-06-20,3276.2567435477067
2008-06-23,3272.3838025460987
2008-06-24,3223.1143350994403
2008-06-25,3261.3140885810108
2008-06-26,3209.597067946545
2008-06-27,3122.614242690472
2008-06-30,3105.13140316133
2008-07-01,3091.3827495475634
2008-07-02,3040.144768952994
