Date,RUSSIA IMI VALUE WEIGHTED
2002-07-05,14272.561232497821
2002-07-08,14088.391631508046
2002-07-09,14192.12304234758
2002-07-10,14516.100050399124
2002-07-11,14097.176307104035
2002-07-12,14038.885369940306
2002-07-15,13588.69082066687
2002-07-16,13334.271114298585
2002-07-17,13655.732272496813
2002-07-18,13641.637543494735
2002-07-19,13266.323935631186
2002-07-22,13029.334418918064
2002-07-23,12883.609786758216
2002-07-24,12052.87942046315
2002-07-25,11832.640475562597
2002-07-26,11987.167500402706
2002-07-29,12643.597307910475
2002-07-30,12386.369310552773
2002-07-31,12244.482687041082
2002-08-01,12420.144438849322
2002-08-02,12220.047900560716
2002-08-05,11772.822061160217
2002-08-06,12070.772456865756
2002-08-07,12389.869697257087
2002-08-08,12634.320648850602
2002-08-09,12443.70492599122
2002-08-12,12345.721258334297
2002-08-13,12596.792761563538
2002-08-14,12635.92730205847
2002-08-15,12827.7526503453
2002-08-16,12769.750630089038
2002-08-19,13147.974737909442
2002-08-20,13198.7867107527
2002-08-21,13274.20106113823
2002-08-22,13570.142307944503
2002-08-23,13353.110868511745
2002-08-26,13258.179778398686
2002-08-27,13464.78152274785
2002-08-28,13304.59833015561
2002-08-29,12788.335822608124
2002-08-30,12773.0213552844
2002-09-02,12624.655301151652
2002-09-03,12477.153076413153
2002-09-04,12694.49207988145
2002-09-05,12765.748658463597
2002-09-06,13029.16768002046
2002-09-09,13088.020549339437
2002-09-10,13498.25407808185
2002-09-11,13702.031139654153
2002-09-12,13536.085069687106
2002-09-13,13207.189877758952
2002-09-16,13233.765581956752
2002-09-17,13421.59117459334
2002-09-18,12944.492193896076
2002-09-19,12717.19289465435
2002-09-20,13034.480098945709
2002-09-23,12963.44835421417
2002-09-24,13116.629059184093
2002-09-25,13397.935669312252
2002-09-26,13510.954988012674
2002-09-27,13331.161191479228
2002-09-30,12794.18872302138
2002-10-01,12875.736073629452
2002-10-02,13003.78781250196
2002-10-03,13100.643417825378
2002-10-04,13329.389227374282
2002-10-07,13409.527107949267
2002-10-08,13556.49291468706
2002-10-09,13233.978429236098
2002-10-10,13054.088870600996
2002-10-11,13122.193150152874
2002-10-14,12966.775213737903
2002-10-15,13473.24561687635
2002-10-16,13555.17601811811
2002-10-17,13866.70637935874
2002-10-18,13788.857292907242
2002-10-21,13845.00710575481
2002-10-22,13738.914971887663
2002-10-23,13753.725116115367
2002-10-24,13450.30200676448
2002-10-25,13430.881887579933
2002-10-28,13473.525353110681
2002-10-29,13291.292604035749
2002-10-30,13557.820874544706
2002-10-31,13670.838230412097
2002-11-01,13621.664784053075
2002-11-04,13699.81926901957
2002-11-05,13412.589433300014
2002-11-06,13369.531456580356
2002-11-07,13225.85819914179
2002-11-08,13149.427116182333
2002-11-11,13201.361206581123
2002-11-12,13457.116424491915
2002-11-13,13395.212396791616
2002-11-14,13391.020776441008
2002-11-15,13412.553753227057
2002-11-18,13499.3587790438
2002-11-19,13342.534974227356
2002-11-20,13357.774335574619
2002-11-21,13677.636353055295
2002-11-22,13601.518304593888
2002-11-25,13809.709379456914
2002-11-26,13689.222447141643
2002-11-27,13751.989926139642
2002-11-28,13726.954009335392
2002-11-29,13762.333276467249
2002-12-02,13722.962890808149
2002-12-03,13358.93160122316
2002-12-04,13143.717583135296
2002-12-05,13211.677757857902
2002-12-06,13093.936002947854
2002-12-09,13068.205108581806
2002-12-10,12991.980058926856
2002-12-11,12835.049704755897
2002-12-12,12731.971650951344
2002-12-13,12664.210125593208
2002-12-16,12604.11147903845
2002-12-17,12731.168722295992
2002-12-18,12691.355460800245
2002-12-19,12823.739264665941
2002-12-20,12821.09814223253
2002-12-23,12850.975270916828
2002-12-24,12760.893643927437
2002-12-25,12770.20402569495
2002-12-26,12831.340440939284
2002-12-27,12791.227252585822
2002-12-30,12709.01283111622
2002-12-31,12697.080036926383
2003-01-01,12697.080036926383
2003-01-02,12867.616457431319
2003-01-03,12813.663598928022
2003-01-06,12755.453541944014
2003-01-07,12820.136194224331
2003-01-08,12710.385962453038
2003-01-09,12775.882064822232
2003-01-10,12716.013500075122
2003-01-13,12706.05985424517
2003-01-14,12604.35122161122
2003-01-15,12600.578678762486
2003-01-16,12665.351215791909
2003-01-17,12386.235250851996
2003-01-20,12388.383140801452
2003-01-21,11894.755663848358
2003-01-22,11788.766775755512
2003-01-23,11740.701156734536
2003-01-24,11731.941453401208
2003-01-27,11514.686542537069
2003-01-28,11744.363018703123
2003-01-29,11798.755507518898
2003-01-30,12038.372588914552
2003-01-31,11957.264183748604
2003-02-03,11969.490853890813
2003-02-04,11818.477202059454
2003-02-05,11882.507676425528
2003-02-06,11841.783415637374
2003-02-07,12043.287496831046
2003-02-10,12266.79103329036
2003-02-11,12675.870686088045
2003-02-12,12634.446138750476
2003-02-13,12594.843393114765
2003-02-14,12714.265608728085
2003-02-17,12813.310938315026
2003-02-18,12906.75532188631
2003-02-19,12695.742051589745
2003-02-20,12611.667544089782
2003-02-21,12708.373347121451
2003-02-24,12757.201318703437
2003-02-25,12869.051618930991
2003-02-26,12838.380696409493
2003-02-27,12922.122217689679
2003-02-28,13084.01016928728
2003-03-03,13394.105093837044
2003-03-04,13220.972108384387
2003-03-05,13371.790985642347
2003-03-06,13467.627206001225
2003-03-07,13266.856678020391
2003-03-10,13228.231800282729
2003-03-11,13058.352842810322
2003-03-12,12841.740842022711
2003-03-13,13094.011492456168
2003-03-14,13037.434032184025
2003-03-17,12885.786879947314
2003-03-18,12670.087420137726
2003-03-19,12798.83813041767
2003-03-20,12773.921348935453
2003-03-21,12963.801517014394
2003-03-24,12678.42166951907
2003-03-25,12694.967287106867
2003-03-26,12673.091559055534
2003-03-27,12607.5044844849
2003-03-28,12539.517836907524
2003-03-31,12262.691811722038
2003-04-01,12301.05160657466
2003-04-02,12551.36266213718
2003-04-03,12630.329551086688
2003-04-04,12632.538235263373
2003-04-07,12894.07667359533
2003-04-08,12920.842347694144
2003-04-09,12944.804336811749
2003-04-10,12671.537314714275
2003-04-11,12865.637164779528
2003-04-14,12994.21802977084
2003-04-15,13187.857871666416
2003-04-16,13186.913100185793
2003-04-17,13210.739308729988
2003-04-18,13553.646729738724
2003-04-21,14144.624005112113
2003-04-22,13959.197483475533
2003-04-23,14265.445402575027
2003-04-24,13900.413108330898
2003-04-25,14199.562795564074
2003-04-28,14692.900073677512
2003-04-29,14447.373206621565
2003-04-30,13993.034490827069
2003-05-01,13867.003749140526
2003-05-02,13930.055803208803
2003-05-05,14198.34047630943
2003-05-06,13994.84369498202
2003-05-07,13893.112937522284
2003-05-08,13608.594430279974
2003-05-09,13577.175543173176
2003-05-12,13757.530823950294
2003-05-13,14102.931502197529
2003-05-14,14243.770920922769
2003-05-15,14398.654332779131
2003-05-16,14559.279223194095
2003-05-19,14712.417870017578
2003-05-20,14294.779313910454
2003-05-21,14204.986942318817
2003-05-22,14641.554067136833
2003-05-23,14723.487970235064
2003-05-26,14845.607283431887
2003-05-27,14964.598643819734
2003-05-28,15357.221199464508
2003-05-29,15134.584205802892
2003-05-30,15275.002929334347
2003-06-02,15017.481241235462
2003-06-03,15172.382008144878
2003-06-04,15215.534228627806
2003-06-05,15019.379170568121
2003-06-06,15418.25826198922
2003-06-09,15420.645809130623
2003-06-10,15343.202724730563
2003-06-11,15258.339830418354
2003-06-12,15296.918334427375
2003-06-13,15208.335046609014
2003-06-16,15819.212292461661
2003-06-17,16208.047415620531
2003-06-18,16305.979839666452
2003-06-19,15916.432761070862
2003-06-20,16088.354489548266
2003-06-23,16201.467748047078
2003-06-24,16265.234496472085
2003-06-25,16500.2399648567
2003-06-26,16541.57507081252
2003-06-27,16655.39132447594
2003-06-30,16670.95234289179
2003-07-01,16498.62342044255
2003-07-02,17053.55022790482
2003-07-03,16730.25786602416
2003-07-04,16953.88296060015
2003-07-07,17353.910653777788
2003-07-08,17287.349011199785
2003-07-09,16408.58019611222
2003-07-10,15897.026530300021
2003-07-11,15630.372969820723
2003-07-14,15974.050721007132
2003-07-15,16106.446775131246
2003-07-16,15321.159193933061
2003-07-17,14631.700955743858
2003-07-18,14958.16196503792
2003-07-21,15066.34145537402
2003-07-22,15384.210276658416
2003-07-23,15081.637329644323
2003-07-24,15293.127217008858
2003-07-25,15388.280066995498
2003-07-28,15384.855416059374
2003-07-29,15097.133282017976
2003-07-30,15275.656255494267
2003-07-31,15724.856803612838
2003-08-01,15569.034721613167
2003-08-04,15551.276581582277
2003-08-05,15648.118742575754
2003-08-06,15676.104119543174
2003-08-07,15866.39738704281
2003-08-08,16003.435381193407
2003-08-11,16268.75239162952
2003-08-12,16372.635691001586
2003-08-13,16755.512942728652
2003-08-14,16888.375128423853
2003-08-15,17303.20511445458
2003-08-18,17873.080687639263
2003-08-19,18082.700875220533
2003-08-20,17646.902524489335
2003-08-21,18289.96871650616
2003-08-22,18527.961746878656
2003-08-25,18448.111803384912
2003-08-26,18187.072869788823
2003-08-27,18154.24986203729
2003-08-28,18378.964973597544
2003-08-29,18526.961112885332
2003-09-01,18740.89901534201
2003-09-02,19083.16064388661
2003-09-03,19076.25576211204
2003-09-04,18978.334052060345
2003-09-05,18448.7189462133
2003-09-08,18127.46441317803
2003-09-09,18132.370710365347
2003-09-10,18069.344000866968
2003-09-11,18211.420128815724
2003-09-12,18137.329055493912
2003-09-15,18385.962124598886
2003-09-16,18708.69415839319
2003-09-17,18458.21685474102
2003-09-18,18528.086937124273
2003-09-19,18121.719791030766
2003-09-22,17849.448524542513
2003-09-23,18242.32862438714
2003-09-24,18507.241321975158
2003-09-25,18269.73276130658
2003-09-26,18462.165599195974
2003-09-29,18759.394309871095
2003-09-30,18759.10842659666
2003-10-01,18860.108979517467
2003-10-02,19394.688743160084
2003-10-03,19836.484459998752
2003-10-06,19967.53635893785
2003-10-07,20390.904945711154
2003-10-08,21083.52167789143
2003-10-09,21126.63594540481
2003-10-10,20635.214538528457
2003-10-13,20964.68552829856
2003-10-14,21633.506584156068
2003-10-15,21261.64806939046
2003-10-16,21423.992572761992
2003-10-17,21840.347200108594
2003-10-20,21594.82503121472
2003-10-21,20807.94006283758
2003-10-22,19853.044789384374
2003-10-23,19664.13001500308
2003-10-24,19839.56165164975
2003-10-27,18304.3635523596
2003-10-28,19071.65749682388
2003-10-29,18794.148454471393
2003-10-30,17124.967161616347
2003-10-31,17767.901618202795
2003-11-03,19123.5463790676
2003-11-04,19424.010945152542
2003-11-05,19268.738051388613
2003-11-06,19170.047974504236
2003-11-07,19100.391071619062
2003-11-10,19196.5112102032
2003-11-11,18637.7748477463
2003-11-12,18221.0297364257
2003-11-13,18302.029416154117
2003-11-14,18075.292367793838
2003-11-17,17635.629785123416
2003-11-18,17022.59716670514
2003-11-19,16439.381592190985
2003-11-20,16742.092664522366
2003-11-21,17227.121575111247
2003-11-24,17798.93236172037
2003-11-25,18083.655162412913
2003-11-26,18363.447534059855
2003-11-27,18396.17313196543
2003-11-28,18189.117629557306
2003-12-01,18156.465236949898
2003-12-02,18178.037971917056
2003-12-03,18621.8260042899
2003-12-04,18615.31446874968
2003-12-05,18173.82701880005
2003-12-08,18193.877413013583
2003-12-09,18528.36139819148
2003-12-10,18330.09691830747
2003-12-11,18478.987409329835
2003-12-12,18301.390475563952
2003-12-15,18459.195648301647
2003-12-16,18106.19865397804
2003-12-17,17893.30423002911
2003-12-18,18091.57633681478
2003-12-19,18566.093307416893
2003-12-22,18713.410081446065
2003-12-23,18584.885528670282
2003-12-24,18567.899768248175
2003-12-25,18530.891263001664
2003-12-26,18560.796371794284
2003-12-29,18591.18120877015
2003-12-30,18515.553270913984
2003-12-31,18446.307363783682
2004-01-01,18446.307363783682
2004-01-02,18491.24036471431
2004-01-05,19143.93787736602
2004-01-06,19247.000408338787
2004-01-07,19376.157996160615
2004-01-08,19138.42025564434
2004-01-09,19372.41342824917
2004-01-12,19285.905039229405
2004-01-13,19185.5107208098
2004-01-14,19422.261058209577
2004-01-15,19169.770543611106
2004-01-16,19705.57111236933
2004-01-19,19789.59312289988
2004-01-20,19763.664561802998
2004-01-21,19832.02413089227
2004-01-22,19891.94768695211
2004-01-23,20439.66218040347
2004-01-26,20557.766364285697
2004-01-27,20390.63603725715
2004-01-28,20299.83791864529
2004-01-29,20793.852979513358
2004-01-30,20360.69088483215
2004-02-02,20180.141380151465
2004-02-03,20118.23112702936
2004-02-04,20433.144134793292
2004-02-05,20190.982064573716
2004-02-06,19751.538170230706
2004-02-09,20033.252656454642
2004-02-10,19917.550141979227
2004-02-11,20144.599539887666
2004-02-12,20343.703293611772
2004-02-13,20596.03955675914
2004-02-16,20537.82864926382
2004-02-17,20778.41828874382
2004-02-18,20769.241010613718
2004-02-19,20871.919679795752
2004-02-20,21223.70832712882
2004-02-23,21238.348448277513
2004-02-24,20915.404803191657
2004-02-25,21431.09004270828
2004-02-26,21967.251495407312
2004-02-27,22127.686161981197
2004-03-01,22679.535082198032
2004-03-02,23023.22975687025
2004-03-03,22778.22436458833
2004-03-04,22910.022326230108
2004-03-05,22690.69169451732
2004-03-08,22853.60829085576
2004-03-09,23269.860899243948
2004-03-10,23181.16187090278
2004-03-11,22778.343485119214
2004-03-12,22848.156154838518
2004-03-15,22925.905027861485
2004-03-16,22825.086972961035
2004-03-17,23766.552669915
2004-03-18,23796.951721347792
2004-03-19,24393.297521372053
2004-03-22,24014.22036707046
2004-03-23,24129.534802704467
2004-03-24,23933.836664958602
2004-03-25,24054.801520512163
2004-03-26,24544.78889487891
2004-03-29,24747.348849733527
2004-03-30,25060.414886796265
2004-03-31,25271.27911150135
2004-04-01,25093.4641537201
2004-04-02,25833.28876538234
2004-04-05,26456.48853803724
2004-04-06,25781.463594301855
2004-04-07,25972.450061627434
2004-04-08,26674.09349770274
2004-04-09,26820.55601206567
2004-04-12,26995.05760993976
2004-04-13,26535.359837725337
2004-04-14,25658.472882308015
2004-04-15,25778.084944722785
2004-04-16,25139.629749261385
2004-04-19,24990.885305634692
2004-04-20,25139.23913457837
2004-04-21,24391.176756233006
2004-04-22,23849.16157698145
2004-04-23,23828.095857369513
2004-04-26,24172.791663471602
2004-04-27,23512.7056743309
2004-04-28,23748.715742817196
2004-04-29,22371.963456432837
2004-04-30,22164.960660490055
2004-05-03,22200.493636354837
2004-05-04,22077.367565786473
2004-05-05,22576.57567948112
2004-05-06,22819.05595561351
2004-05-07,21822.084325906093
2004-05-10,21803.70988070988
2004-05-11,21295.396529151138
2004-05-12,21741.95856514544
2004-05-13,21847.023435631156
2004-05-14,21840.6258039669
2004-05-17,22262.323776093952
2004-05-18,22338.733395832332
2004-05-19,22701.98887874346
2004-05-20,22972.79811494118
2004-05-21,22789.688018717465
2004-05-24,23201.470882631562
2004-05-25,22388.202062125358
2004-05-26,22927.39970960542
2004-05-27,22180.287597883027
2004-05-28,21246.81616602005
2004-05-31,21191.093313057936
2004-06-01,20161.74227366767
2004-06-02,20658.32605719807
2004-06-03,20821.8325019185
2004-06-04,20551.62091909663
2004-06-07,20896.425606177225
2004-06-08,21174.949129533656
2004-06-09,21602.33317401399
2004-06-10,20942.694818159303
2004-06-11,20714.039986029573
2004-06-14,20558.48801250369
2004-06-15,19663.318253103447
2004-06-16,19447.062986158442
2004-06-17,21743.93396683618
2004-06-18,22045.66846284779
2004-06-21,22771.7936646824
2004-06-22,22326.115437943074
2004-06-23,22135.653437910463
2004-06-24,21798.381582795948
2004-06-25,21863.33207484864
2004-06-28,21348.32667576123
2004-06-29,20953.995225517825
2004-06-30,21149.061847319812
2004-07-01,21200.959864439523
2004-07-02,19890.845679837792
2004-07-05,19756.290052314678
2004-07-06,19932.134022511404
2004-07-07,20307.58181233026
2004-07-08,20182.152167668715
2004-07-09,20069.74113548308
2004-07-12,20352.281050485988
2004-07-13,21168.340197247173
2004-07-14,21007.037114746636
2004-07-15,21109.7649323092
2004-07-16,20935.917881217614
2004-07-19,21417.9484427472
2004-07-20,20515.118184462677
2004-07-21,20089.298713601318
2004-07-22,19049.13924460824
2004-07-23,19920.2436908233
2004-07-26,19095.2272047828
2004-07-27,19043.936319380187
2004-07-28,17845.243840631603
2004-07-29,18196.121742539483
2004-07-30,18853.68800880214
2004-08-02,19150.592036592065
2004-08-03,19218.103801354657
2004-08-04,19299.06691417351
2004-08-05,19218.84218447618
2004-08-06,18618.594032050307
2004-08-09,19126.754472322635
2004-08-10,18619.645702909853
2004-08-11,18488.254845861153
2004-08-12,18608.340423708087
2004-08-13,19164.370724885655
2004-08-16,19393.90683686428
2004-08-17,19456.896262036837
2004-08-18,18963.20464335767
2004-08-19,18986.179292755893
2004-08-20,19174.361612466677
2004-08-23,19190.849887861594
2004-08-24,19651.879677837114
2004-08-25,19745.47163530994
2004-08-26,19977.113156098752
2004-08-27,20494.044669963383
2004-08-30,20482.905253037614
2004-08-31,20609.198571150624
2004-09-01,20557.135610954436
2004-09-02,20573.534004683057
2004-09-03,20878.970720507554
2004-09-06,21145.75402790172
2004-09-07,21170.577391044502
2004-09-08,20975.69011991803
2004-09-09,21118.767499672453
2004-09-10,21020.2596704616
2004-09-13,21207.68920760397
2004-09-14,21309.151315207462
2004-09-15,21541.32473675409
2004-09-16,21549.170538864473
2004-09-17,21452.198678991208
2004-09-20,21463.46245740842
2004-09-21,21746.71619154253
2004-09-22,21899.889615431886
2004-09-23,21802.236536277986
2004-09-24,21873.176165512188
2004-09-27,21890.49066859579
2004-09-28,21853.02442092495
2004-09-29,21823.539956988756
2004-09-30,21665.07254542003
2004-10-01,22333.06381470511
2004-10-04,23213.235473897577
2004-10-05,23274.32534901046
2004-10-06,23461.69472799519
2004-10-07,23832.401854113665
2004-10-08,23705.87439492934
2004-10-11,23878.754347979502
2004-10-12,23198.77755974058
2004-10-13,22907.810729070916
2004-10-14,22584.100888197954
2004-10-15,22259.56840238772
2004-10-18,22489.55318476165
2004-10-19,22498.47843836911
2004-10-20,21203.550268712122
2004-10-21,21272.144692249756
2004-10-22,21628.551053407915
2004-10-25,21404.720934641136
2004-10-26,21727.89288532562
2004-10-27,22157.902562385632
2004-10-28,21747.376340916187
2004-10-29,22011.354347066237
2004-11-01,21955.879855232688
2004-11-02,21645.01827730356
2004-11-03,21540.67756411427
2004-11-04,21560.31131916638
2004-11-05,21771.097633867004
2004-11-08,21743.76997771343
2004-11-09,21977.147621245014
2004-11-10,21602.523656433783
2004-11-11,21514.357218703768
2004-11-12,21677.860053958244
2004-11-15,21565.324100198628
2004-11-16,21485.49038383107
2004-11-17,21544.21376626503
2004-11-18,21929.62220041132
2004-11-19,20918.13486938769
2004-11-22,20972.89616883274
2004-11-23,20473.110295729017
2004-11-24,20163.588638039993
2004-11-25,19486.997200548485
2004-11-26,19424.66037428811
2004-11-29,19380.445893255317
2004-11-30,19296.009098109236
2004-12-01,18880.94911460955
2004-12-02,18587.805178688548
2004-12-03,18098.9583493836
2004-12-06,18215.12605362402
2004-12-07,18499.95003764395
2004-12-08,17765.082266899048
2004-12-09,16760.013282921038
2004-12-10,16923.31567054348
2004-12-13,16839.78801330264
2004-12-14,17350.59948934503
2004-12-15,17479.38315586221
2004-12-16,17495.0727548764
2004-12-17,17078.45785162875
2004-12-20,16734.412475556757
2004-12-21,17837.41826449744
2004-12-22,17856.175987340797
2004-12-23,18078.518548137134
2004-12-24,18033.172684631143
2004-12-27,18162.71808941922
2004-12-28,18019.98608173036
2004-12-29,18021.633143992218
2004-12-30,18155.285586371923
2004-12-31,18422.552453422028
2005-01-03,18588.434477241895
2005-01-04,18739.49192430485
2005-01-05,18760.76267527023
2005-01-06,18894.10813053442
2005-01-07,19066.22346252576
2005-01-10,19031.444442236625
2005-01-11,18762.860716912357
2005-01-12,18487.876364185442
2005-01-13,18604.853089134496
2005-01-14,18971.307745573144
2005-01-17,19079.42925665612
2005-01-18,18733.563761656882
2005-01-19,18645.13238978324
2005-01-20,18572.689623837417
2005-01-21,18593.60035888181
2005-01-24,18732.661757097627
2005-01-25,19036.411162245055
2005-01-26,18814.793407422836
2005-01-27,19143.000368621273
2005-01-28,19576.363838520672
2005-01-31,19927.701446294417
2005-02-01,20057.05549727505
2005-02-02,20233.50593757223
2005-02-03,20418.016018171285
2005-02-04,20417.858371380626
2005-02-07,20608.66477138162
2005-02-08,20708.542015537812
2005-02-09,20684.60498936385
2005-02-10,20364.67663418515
2005-02-11,20377.402243974084
2005-02-14,20202.487989111967
2005-02-15,20329.131187373507
2005-02-16,20423.131059687497
2005-02-17,20399.651086783142
2005-02-18,20445.185166190833
2005-02-21,20654.56483097976
2005-02-22,20339.295417992143
2005-02-23,20378.89960411068
2005-02-24,21053.00348248289
2005-02-25,21376.818879198676
2005-02-28,21698.520825732925
2005-03-01,21664.86058747691
2005-03-02,21447.660361456365
2005-03-03,21319.390915519598
2005-03-04,21286.161122160156
2005-03-07,21589.4627369626
2005-03-08,21336.194953798273
2005-03-09,21437.390493383602
2005-03-10,21082.4482123366
2005-03-11,21022.284776859568
2005-03-14,20925.43116646784
2005-03-15,21033.939243288158
2005-03-16,20081.583815305417
2005-03-17,20299.744105131493
2005-03-18,20468.883376728412
2005-03-21,20261.68367663987
2005-03-22,20392.65704349834
2005-03-23,20329.93554368503
2005-03-24,20904.973235548943
2005-03-25,21225.410058728346
2005-03-28,21204.66962642918
2005-03-29,20962.625520701306
2005-03-30,20636.095113614298
2005-03-31,20749.72857105533
2005-04-01,21150.28544919651
2005-04-04,21622.712395936065
2005-04-05,21704.128653768163
2005-04-06,22316.151506369246
2005-04-07,22323.61046361073
2005-04-08,22663.409202188745
2005-04-11,21926.202784089855
2005-04-12,21970.40027889551
2005-04-13,22082.017310665702
2005-04-14,21800.714860790384
2005-04-15,21434.99388061867
2005-04-18,20851.660368274443
2005-04-19,20799.575143506656
2005-04-20,20789.97647418995
2005-04-21,21020.994878234393
2005-04-22,21210.777454963998
2005-04-25,21398.86088731222
2005-04-26,21386.3030167448
2005-04-27,21053.43741077775
2005-04-28,20930.73221344694
2005-04-29,21023.919534024095
2005-05-02,21129.35745277981
2005-05-03,20958.44737286041
2005-05-04,20883.07643396346
2005-05-05,20973.353109645494
2005-05-06,21115.494562195672
2005-05-09,21157.848179306697
2005-05-10,21060.667708582638
2005-05-11,20893.232395082716
2005-05-12,20562.37891966263
2005-05-13,20567.170711200226
2005-05-16,20361.459442364943
2005-05-17,20658.674899685273
2005-05-18,21028.429808164296
2005-05-19,21080.255214114906
2005-05-20,21218.175007597376
2005-05-23,21243.558239983013
2005-05-24,22083.213246014406
2005-05-25,21949.796569131067
2005-05-26,22217.986474311296
2005-05-27,22207.15378043572
2005-05-30,22163.74025362794
2005-05-31,22709.685239447124
2005-06-01,22677.7075982307
2005-06-02,22830.048229448064
2005-06-03,22835.267685100993
2005-06-06,22696.330306039956
2005-06-07,22586.606895810663
2005-06-08,22461.640184682525
2005-06-09,22697.63463260628
2005-06-10,23095.54532477043
2005-06-13,23285.12585081447
2005-06-14,23478.374333563395
2005-06-15,23156.811107066915
2005-06-16,23040.64753617328
2005-06-17,23033.601150695547
2005-06-20,23266.011665533308
2005-06-21,23233.78218799215
2005-06-22,23538.771047228925
2005-06-23,23796.125685473435
2005-06-24,23691.66327591885
2005-06-27,23488.581292710125
2005-06-28,24187.216322703596
2005-06-29,24210.340105461135
2005-06-30,24414.20339794775
2005-07-01,25074.41651565523
2005-07-04,25155.31544052232
2005-07-05,25184.1329141994
2005-07-06,25760.49570567998
2005-07-07,25781.133919086627
2005-07-08,26255.836453304022
2005-07-11,25972.11207290568
2005-07-12,25872.444971652094
2005-07-13,26340.340204944416
2005-07-14,26501.75169649286
2005-07-15,26254.34490318165
2005-07-18,26047.278859285616
2005-07-19,26273.51761009534
2005-07-20,26692.103581412168
2005-07-21,26299.267512291586
2005-07-22,26144.566996365545
2005-07-25,26428.66904734767
2005-07-26,26380.525339970034
2005-07-27,26490.45727537156
2005-07-28,26910.5166318549
2005-07-29,26770.415992604216
2005-08-01,26762.63468110353
2005-08-02,27113.43682557468
2005-08-03,26646.477909951496
2005-08-04,26782.13878290138
2005-08-05,27069.12434427579
2005-08-08,27283.728441077692
2005-08-09,27572.859398895696
2005-08-10,27714.46907362422
2005-08-11,27169.008179393048
2005-08-12,27008.895914619297
2005-08-15,27399.52602311376
2005-08-16,28348.308002652037
2005-08-17,28626.798684651425
2005-08-18,28579.845930317082
2005-08-19,29050.48639442605
2005-08-22,28925.43993761014
2005-08-23,29027.528886401502
2005-08-24,28943.06535575868
2005-08-25,29174.65169475063
2005-08-26,29403.800704099962
2005-08-29,29811.35748109049
2005-08-30,29971.009197951716
2005-08-31,29871.230217638527
2005-09-01,29790.024778722865
2005-09-02,30081.51471828249
2005-09-05,30117.11525732633
2005-09-06,29363.14587786832
2005-09-07,29247.68206253879
2005-09-08,29718.28457876387
2005-09-09,30362.931138528038
2005-09-12,30535.72986374195
2005-09-13,30286.3842261946
2005-09-14,30294.896750955486
2005-09-15,31080.668571186092
2005-09-16,31859.870556768055
2005-09-19,33020.39107282104
2005-09-20,32772.7044312639
2005-09-21,33480.365284323794
2005-09-22,33845.45557671829
2005-09-23,34253.51441132139
2005-09-26,33907.81756055045
2005-09-27,34935.41290491997
2005-09-28,35600.38154593896
2005-09-29,36610.20070440462
2005-09-30,38548.661197322406
2005-10-03,41300.13280689979
2005-10-04,40556.27983585334
2005-10-05,38611.52196575482
2005-10-06,35244.19981276727
2005-10-07,35573.55140640903
2005-10-10,36430.52105158467
2005-10-11,37551.71968389147
2005-10-12,35979.714463643875
2005-10-13,35281.45900008595
2005-10-14,34123.40502080651
2005-10-17,34613.35474152888
2005-10-18,35135.32196012359
2005-10-19,33722.008113044416
2005-10-20,33818.99983452417
2005-10-21,33938.890684750986
2005-10-24,35148.3539330769
2005-10-25,34753.53984254032
2005-10-26,35029.154704938395
2005-10-27,34336.232591909014
2005-10-28,35525.388882255545
2005-10-31,36789.757578307326
2005-11-01,37192.493098690196
2005-11-02,37648.32208632953
2005-11-03,38228.10002155975
2005-11-04,38841.229179354625
2005-11-07,38816.54592573611
2005-11-08,38641.34869140377
2005-11-09,39458.82798567201
2005-11-10,38806.51892823418
2005-11-11,38863.1125022917
2005-11-14,39429.814384026446
2005-11-15,39062.17853153126
2005-11-16,39141.092177220235
2005-11-17,39765.57376998652
2005-11-18,39745.72501937671
2005-11-21,39923.62773337983
2005-11-22,39817.16029840387
2005-11-23,39645.931215797485
2005-11-24,40115.3104114787
2005-11-25,40842.62676277058
2005-11-28,41177.26015001326
2005-11-29,41266.79681797578
2005-11-30,42485.04966558551
2005-12-01,43563.95405528899
2005-12-02,44062.88834609785
2005-12-05,43905.21601471479
2005-12-06,43886.90169671753
2005-12-07,44244.155765807714
2005-12-08,43763.95382711631
2005-12-09,43939.88004093766
2005-12-12,43992.49818005422
2005-12-13,44063.45870226942
2005-12-14,44074.23095274876
2005-12-15,44158.25216092289
2005-12-16,44117.33088924082
2005-12-19,44153.57865923454
2005-12-20,44369.43414098341
2005-12-21,44822.815567192345
2005-12-22,45208.13494414453
2005-12-23,45024.30877257877
2005-12-26,44987.348987660764
2005-12-27,44785.80525227189
2005-12-28,44296.10277437441
2005-12-29,44725.130287273685
2005-12-30,44954.8521048429
2006-01-02,44954.8521048429
2006-01-03,44462.46935979045
2006-01-04,44197.53934999515
2006-01-05,44263.20154687532
2006-01-06,44060.175683208814
2006-01-09,44408.615434272106
2006-01-10,46934.17603582612
2006-01-11,47540.05649152428
2006-01-12,49098.9234728947
2006-01-13,48829.0786996736
2006-01-16,50785.005894720474
2006-01-17,50412.0092584019
2006-01-18,49838.269661266
2006-01-19,51267.27930946563
2006-01-20,52662.45684748654
2006-01-23,51566.88184109914
2006-01-24,51886.79859273334
2006-01-25,52479.66890519908
2006-01-26,52805.28508648857
2006-01-27,54892.808144754585
