Date,CHINA A ONSHORE HIGH DIVIDEND YIELD
2010-06-03,827.5327680687424
2010-06-04,829.1567053402301
2010-06-07,815.3017385715713
2010-06-08,816.4788838830303
2010-06-09,839.7760081201131
2010-06-10,831.1260025163488
2010-06-11,833.5479243644545
2010-06-14,833.5479243644545
2010-06-15,833.5479243644545
2010-06-16,833.5479243644545
2010-06-17,830.3709756597505
2010-06-18,818.5231045554737
2010-06-21,845.5497230291334
2010-06-22,845.2454357070133
2010-06-23,837.090101906009
2010-06-24,838.2005115316329
2010-06-25,832.748856866278
2010-06-28,824.3221816681912
2010-06-29,789.7019902177241
2010-06-30,782.5775321316044
2010-07-01,774.7947171666334
2010-07-02,778.775137716733
2010-07-05,772.2234625496545
2010-07-06,787.0497178587077
2010-07-07,791.8101418886522
2010-07-08,789.9881675521391
2010-07-09,812.5799509411361
2010-07-12,823.6482776016082
2010-07-13,810.4734069487059
2010-07-14,816.7135927423905
2010-07-15,800.6931362783366
2010-07-16,803.3386713561317
2010-07-19,822.4603586220184
2010-07-20,841.1162091769992
2010-07-21,842.3102416239966
2010-07-22,850.5379117386026
2010-07-23,852.6658399246658
2010-07-26,857.9796230712176
2010-07-27,854.1287954820272
2010-07-28,874.4213896646669
2010-07-29,878.7040895477458
2010-07-30,873.4246221462178
2010-08-02,887.1914863948447
2010-08-03,872.0779170319037
2010-08-04,874.545603790881
2010-08-05,867.1418685421805
2010-08-06,880.4331851128285
2010-08-09,886.3732373972483
2010-08-10,859.513155524337
2010-08-11,861.5386791163398
2010-08-12,849.8584326657018
2010-08-13,858.3068854202728
2010-08-16,877.3227797137533
2010-08-17,883.7983092719567
2010-08-18,882.2517798180652
2010-08-19,891.5292289768266
2010-08-20,874.8333570604132
2010-08-23,871.5665501239367
2010-08-24,875.7924870705534
2010-08-25,854.586471363375
2010-08-26,858.8729732386108
2010-08-27,860.1838645870195
2010-08-30,874.9237648957145
2010-08-31,868.6695586451087
2010-09-01,864.4839778561676
2010-09-02,874.9607027542796
2010-09-03,875.3149958640759
2010-09-06,892.4344434145529
2010-09-07,891.986335117465
2010-09-08,891.1693384809668
2010-09-09,876.5358779607955
2010-09-10,879.2099832258825
2010-09-13,887.3231276899593
2010-09-14,886.832367407357
2010-09-15,874.5567584752334
2010-09-16,861.4473927686681
2010-09-17,860.4445396566402
2010-09-20,856.4145510355486
2010-09-21,858.954109464019
2010-09-22,858.954109464019
2010-09-23,858.954109464019
2010-09-24,858.954109464019
2010-09-27,874.1067878289466
2010-09-28,864.987033058694
2010-09-29,866.8373989150953
2010-09-30,884.4357463826129
2010-10-01,884.4357463826129
2010-10-04,884.4357463826129
2010-10-05,884.4357463826129
2010-10-06,884.4357463826129
2010-10-07,884.4357463826129
2010-10-08,919.4417943320868
2010-10-11,948.5181186367925
2010-10-12,963.3456375718216
2010-10-13,972.0004376604611
2010-10-14,978.3555349685818
2010-10-15,1008.3306868968333
2010-10-18,1002.7271994842521
2010-10-19,1019.7704219518296
2010-10-20,1020.7381019256585
2010-10-21,1015.0664590571951
2010-10-22,1014.3959333800992
2010-10-25,1041.8961857504478
2010-10-26,1033.884498653004
2010-10-27,1014.2468942539005
2010-10-28,1009.6128445226569
2010-10-29,1007.497215101249
2010-11-01,1034.7954343475965
2010-11-02,1031.7229195516752
2010-11-03,1020.3099855263164
2010-11-04,1038.0245896140655
2010-11-05,1049.452691649562
2010-11-08,1058.3940160654843
2010-11-09,1058.5978543039423
2010-11-10,1053.0714027795657
2010-11-11,1061.569190052756
2010-11-12,1002.372535161941
2010-11-15,1004.6100313844867
2010-11-16,962.4918949871895
2010-11-17,945.4792592068524
2010-11-18,958.2528691061465
2010-11-19,963.8868962708515
2010-11-22,959.1104049282645
2010-11-23,940.8058354615911
2010-11-24,950.7705217475738
2010-11-25,962.0605056453104
2010-11-26,954.2639029617669
2010-11-29,951.3215441632227
2010-11-30,934.3322234959079
2010-12-01,939.7035528064404
2010-12-02,946.8260215463588
2010-12-03,947.7728201818637
2010-12-06,951.9275903416628
2010-12-07,962.3334345540202
2010-12-08,951.6603972282522
2010-12-09,939.0139326448151
2010-12-10,944.7196102281074
2010-12-13,969.7285097915807
2010-12-14,973.0579845172681
2010-12-15,968.1626474401174
2010-12-16,963.5687514508369
2010-12-17,963.0040749265187
2010-12-20,946.9751411897607
2010-12-21,967.3236077300318
2010-12-22,960.3761543945748
2010-12-23,955.7314867019688
2010-12-24,952.9158294972955
2010-12-27,936.8658158838834
2010-12-28,922.7991144918938
2010-12-29,926.1054068645138
2010-12-30,929.3652880533816
2010-12-31,947.2581263862635
2011-01-03,947.2581263862635
2011-01-04,960.1727478508974
2011-01-05,954.0508089889905
2011-01-06,949.4004448869838
2011-01-07,953.0572006809457
2011-01-10,940.4347314045383
2011-01-11,951.693476828369
2011-01-12,958.5180221833821
2011-01-13,960.6125902389975
2011-01-14,950.299869523203
2011-01-17,921.461113214352
2011-01-18,925.075407597504
2011-01-19,941.7776570360064
2011-01-20,914.4227612551766
2011-01-21,925.6427905500249
2011-01-24,919.3920035360633
2011-01-25,918.2060571949517
2011-01-26,928.1615944323268
2011-01-27,941.4659309747324
2011-01-28,941.4354285045459
2011-01-31,952.3677519483279
2011-02-01,953.2848510534845
2011-02-02,953.2848510534845
2011-02-03,953.2848510534845
2011-02-04,953.2848510534845
2011-02-07,953.2848510534845
2011-02-08,953.2848510534845
2011-02-09,944.4665458844777
2011-02-10,962.7449906258195
2011-02-11,965.353161482901
2011-02-14,991.0965027264955
2011-02-15,990.8164545591375
2011-02-16,1000.3014729885828
2011-02-17,999.0372268417902
2011-02-18,990.4522666820802
2011-02-21,1005.4823929705126
2011-02-22,980.0362573614626
2011-02-23,985.4600786759803
2011-02-24,988.0695529779873
2011-02-25,988.1671927115584
2011-02-28,999.6616198657271
2011-03-01,1003.8566776442927
2011-03-02,1002.6063713259132
2011-03-03,996.724678360544
2011-03-04,1010.4007498203308
2011-03-07,1034.5544727521903
2011-03-08,1035.534053319798
2011-03-09,1033.7143407275255
2011-03-10,1018.1307033535911
2011-03-11,1009.0290720495984
2011-03-14,1015.9684174911222
2011-03-15,995.8486309187572
2011-03-16,1008.9168874372126
2011-03-17,997.8096520210547
2011-03-18,1002.4645306297903
2011-03-21,1002.309299998934
2011-03-22,1006.9213630394953
2011-03-23,1017.7193421978005
2011-03-24,1014.1000006362673
2011-03-25,1027.9057144981002
2011-03-28,1027.5727464070262
2011-03-29,1017.3729632236741
2011-03-30,1018.265018466334
2011-03-31,1010.3533008545425
2011-04-01,1022.1913330376732
2011-04-04,1022.1913330376732
2011-04-05,1022.1913330376732
2011-04-06,1030.3566425715123
2011-04-07,1034.6631412901004
2011-04-08,1041.9021580290705
2011-04-11,1037.6367658258143
2011-04-12,1040.224157928798
2011-04-13,1052.6018049103718
2011-04-14,1048.12042058133
2011-04-15,1047.737987449299
2011-04-18,1052.7181066666365
2011-04-19,1032.509629543554
2011-04-20,1033.6611914428538
2011-04-21,1041.7805416693527
2011-04-22,1036.822977760357
2011-04-25,1018.4128756018137
2011-04-26,1009.7961742836329
2011-04-27,1009.7106379622895
2011-04-28,998.9095425288032
2011-04-29,1014.7776276143228
2011-05-02,1014.7776276143228
2011-05-03,1020.2746336155947
2011-05-04,995.9525712178048
2011-05-05,997.3092252471859
2011-05-06,993.9277579267144
2011-05-09,998.1016537842559
2011-05-10,1003.9860260033628
2011-05-11,1001.3619711438097
2011-05-12,989.4956982601213
2011-05-13,997.4139660277568
2011-05-16,988.2687145136455
2011-05-17,991.0666102616598
2011-05-18,997.1203860824306
2011-05-19,991.9605024137771
2011-05-20,993.3430881474585
2011-05-23,957.85360693982
2011-05-24,956.9435897575577
2011-05-25,949.9591639266526
2011-05-26,948.2530128083746
2011-05-27,943.9710744092102
2011-05-30,945.6796283324652
2011-05-31,958.7635473795874
2011-06-01,960.1293144757155
2011-06-02,945.064653387987
2011-06-03,953.4259779458675
2011-06-06,953.4259779458675
2011-06-07,957.4925004721331
2011-06-08,958.0456138512168
2011-06-09,942.6134378792115
2011-06-10,945.6225834292995
2011-06-13,942.2706366501841
2011-06-14,952.6982726508022
2011-06-15,947.0876367391916
2011-06-16,933.7346815088882
2011-06-17,930.3700240984825
2011-06-20,923.4363017876765
2011-06-21,937.8505686875079
2011-06-22,938.2736509729442
2011-06-23,952.424924810805
2011-06-24,971.0807335732245
2011-06-27,972.3313846424912
2011-06-28,972.9007789616986
2011-06-29,964.3967256665902
2011-06-30,976.3994048902778
2011-07-01,980.7155657619563
2011-07-04,1001.2933074270828
2011-07-05,1000.8220941435113
2011-07-06,996.259383394682
2011-07-07,993.5498188756684
2011-07-08,996.0607140337394
2011-07-11,996.1756125547852
2011-07-12,978.8243533871025
2011-07-13,996.0846925138869
2011-07-14,1001.351290694945
2011-07-15,1002.9222913603626
2011-07-18,1000.9101068590796
2011-07-19,992.853469205748
2011-07-20,992.093832079773
2011-07-21,985.6454325526274
2011-07-22,989.9144881258853
2011-07-25,964.0880044295479
2011-07-26,966.3311438668844
2011-07-27,974.5981593894846
2011-07-28,969.5356201099459
2011-07-29,968.9355308621662
2011-08-01,969.4373145951439
2011-08-02,960.4264588267295
2011-08-03,959.9647136569503
2011-08-04,961.352731550914
2011-08-05,940.5357341225726
2011-08-08,907.3928140554804
2011-08-09,908.6254254056367
2011-08-10,918.2756726049573
2011-08-11,934.2589529940275
2011-08-12,938.0122253241769
2011-08-15,948.3211040688028
2011-08-16,943.5101679161559
2011-08-17,939.6669760802332
2011-08-18,923.1409967815274
2011-08-19,913.5897117294917
2011-08-22,903.9123605882844
2011-08-23,916.6318460133892
2011-08-24,914.8419037507495
2011-08-25,942.2103468082615
2011-08-26,941.3914915139167
2011-08-29,928.8203579898787
2011-08-30,926.4815999730655
2011-08-31,928.6292307208512
2011-09-01,925.2003070793951
2011-09-02,914.2774079169558
2011-09-05,896.9970867785545
2011-09-06,890.0102558398183
2011-09-07,906.8237597442811
2011-09-08,903.4278737959692
2011-09-09,902.5521206776441
2011-09-12,902.5521206776441
2011-09-13,893.8853603090854
2011-09-14,897.8319903502186
2011-09-15,896.0061851403809
2011-09-16,898.2929771204135
2011-09-19,882.8055564821094
2011-09-20,886.2108410462006
2011-09-21,909.4195866868082
2011-09-22,885.102316766853
2011-09-23,880.3615902906397
2011-09-26,865.0274465085494
2011-09-27,875.7391848879048
2011-09-28,868.2517943656961
2011-09-29,861.4987303430669
2011-09-30,862.9316105022524
2011-10-03,862.9316105022524
2011-10-04,862.9316105022524
2011-10-05,862.9316105022524
2011-10-06,862.9316105022524
2011-10-07,862.9316105022524
2011-10-10,862.8750604930779
2011-10-11,854.7238108886676
2011-10-12,880.1413440065891
2011-10-13,882.3055884816583
2011-10-14,882.2357811010456
2011-10-17,888.0717420963674
2011-10-18,866.5998861946608
2011-10-19,865.8065050249066
2011-10-20,845.7316114356861
2011-10-21,842.4650333492814
2011-10-24,864.3397456685718
2011-10-25,881.7777362082857
2011-10-26,890.1124518982645
2011-10-27,892.7875757103917
2011-10-28,907.7768424059509
2011-10-31,904.9286988193167
2011-11-01,904.9839066226923
2011-11-02,917.2549820035599
2011-11-03,919.0203345942585
2011-11-04,926.9624032128935
2011-11-07,919.548769512523
2011-11-08,920.8355798764919
2011-11-09,927.5984059730781
2011-11-10,910.9334834541838
2011-11-11,911.2159451936341
2011-11-14,929.865364085416
2011-11-15,928.7243617103474
2011-11-16,906.7989787132566
2011-11-17,904.236568660949
2011-11-18,887.4372532078045
2011-11-21,886.4596258487959
2011-11-22,885.9459797694119
2011-11-23,878.8903324930807
2011-11-24,879.6809963829434
2011-11-25,873.6240281821562
2011-11-28,874.7397166439288
2011-11-29,886.3140762196514
2011-11-30,861.4325413636857
2011-12-01,885.9408528364183
2011-12-02,876.4694728610469
2011-12-05,868.3104275970024
2011-12-06,868.1238243735572
2011-12-07,871.0266196011178
2011-12-08,869.2882143020131
2011-12-09,863.8247533438768
2011-12-12,857.0960398455518
2011-12-13,842.0662114904076
2011-12-14,835.0377603294452
2011-12-15,817.2991562852922
2011-12-16,836.7135804537592
