Date,CHINA HIGH DIVIDEND YIELD
2004-11-16,3746.319522006066
2004-11-17,3760.2884768358713
2004-11-18,3759.041613795426
2004-11-19,3748.5759840957844
2004-11-22,3756.4760126047363
2004-11-23,3820.7197529990685
2004-11-24,3832.4620268868484
2004-11-25,3808.671113676174
2004-11-26,3786.9469508471875
2004-11-29,3815.3621270618473
2004-11-30,3814.9056661803324
2004-12-01,3819.9335560676277
2004-12-02,3849.6415990636274
2004-12-03,3850.3098785792267
2004-12-06,3876.857900357766
2004-12-07,3860.44338310323
2004-12-08,3807.267662068174
2004-12-09,3807.583312262063
2004-12-10,3751.5356329918664
2004-12-13,3732.5033500960794
2004-12-14,3768.935492602749
2004-12-15,3797.5280047985466
2004-12-16,3785.541211480778
2004-12-17,3775.6287847997214
2004-12-20,3835.691865192369
2004-12-21,3832.8435296093235
2004-12-22,3827.6485058729922
2004-12-23,3857.0819974468245
2004-12-24,3845.288713820453
2004-12-27,3845.436498862706
2004-12-28,3854.7312150409853
2004-12-29,3870.92901636456
2004-12-30,3852.634846435653
2004-12-31,3868.1235412682054
2005-01-03,3870.976887416191
2005-01-04,3842.464496702606
2005-01-05,3773.617641462374
2005-01-06,3736.6148555087193
2005-01-07,3725.382363623342
2005-01-10,3728.659559821636
2005-01-11,3719.9528746627675
2005-01-12,3720.581380439468
2005-01-13,3728.6743417205134
2005-01-14,3677.601980929899
2005-01-17,3722.2386753647315
2005-01-18,3760.981661825652
2005-01-19,3791.2533035693186
2005-01-20,3786.5441790706227
2005-01-21,3761.1621182100844
2005-01-24,3753.302807894358
2005-01-25,3784.0311145871715
2005-01-26,3813.9926735980557
2005-01-27,3816.664352540414
2005-01-28,3833.7506485796084
2005-01-31,3876.4291936777927
2005-02-01,3850.4189470212887
2005-02-02,3854.9277173426776
2005-02-03,3859.496999104904
2005-02-04,3904.3868014575337
2005-02-07,3980.4328423582256
2005-02-08,4002.163026697317
2005-02-09,4002.163026697317
2005-02-10,4002.163026697317
2005-02-11,4002.037315601911
2005-02-14,4039.1102121145545
2005-02-15,3997.364178535719
2005-02-16,3979.051642491668
2005-02-17,3964.9109983544954
2005-02-18,3996.767395488989
2005-02-21,4023.7007358208107
2005-02-22,4035.867580485207
2005-02-23,4027.7541100485805
2005-02-24,4049.6817921004567
2005-02-25,4118.065890380606
2005-02-28,4168.100062304005
2005-03-01,4164.632597751365
2005-03-02,4074.3964169005085
2005-03-03,4093.7287621480564
2005-03-04,4058.5735156677447
2005-03-07,4095.829391496653
2005-03-08,4148.533263908233
2005-03-09,4159.868100974766
2005-03-10,4143.1508420185255
2005-03-11,4137.553827311312
2005-03-14,4154.093872555257
2005-03-15,4122.603358858221
2005-03-16,4174.491087540572
2005-03-17,4171.199167014761
2005-03-18,4174.815132182827
2005-03-21,4197.151976288319
2005-03-22,4109.969773218714
2005-03-23,4067.0877761321203
2005-03-24,4042.909117948532
2005-03-25,4043.7172704205923
2005-03-28,4045.064995847902
2005-03-29,4011.399125838775
2005-03-30,4016.931755989214
2005-03-31,4039.2599720517746
2005-04-01,4086.7581944045546
2005-04-04,4099.959069047298
2005-04-05,4101.117210377359
2005-04-06,4117.67416733775
2005-04-07,4130.008480749496
2005-04-08,4176.6610625370295
2005-04-11,4152.596664173209
2005-04-12,4145.499558243644
2005-04-13,4154.87682113843
2005-04-14,4128.297913680325
2005-04-15,4075.6190098605603
2005-04-18,3965.9649310023074
2005-04-19,3997.1171338930717
2005-04-20,4002.600476178668
2005-04-21,4002.224499385766
2005-04-22,4071.197420449143
2005-04-25,4073.4985626090747
2005-04-26,4118.600171461944
2005-04-27,4080.0225125291718
2005-04-28,4107.910122230078
2005-04-29,4091.1634638750456
2005-05-02,4090.6490926925285
2005-05-03,4091.1120208186217
2005-05-04,4078.925010523763
2005-05-05,4117.356233923778
2005-05-06,4117.595014238638
2005-05-09,4096.17067142033
2005-05-10,4085.0290722008945
2005-05-11,4061.9789325507704
2005-05-12,4038.5001569593646
2005-05-13,3998.4984917049387
2005-05-16,3996.82681303168
2005-05-17,3931.8419376344345
2005-05-18,3951.8653413670386
2005-05-19,3974.5004180884494
2005-05-20,3979.314643417313
2005-05-23,3948.566296897698
2005-05-24,3959.6673843487424
2005-05-25,3903.447107841575
2005-05-26,3905.807201296335
2005-05-27,3968.9976094994695
2005-05-30,3973.188611278328
2005-05-31,3957.725485363145
2005-06-01,3922.03261173336
2005-06-02,3920.6313998284695
2005-06-03,3920.5175941921257
2005-06-06,3982.7883099744668
2005-06-07,4014.281809054325
2005-06-08,4067.387812371864
2005-06-09,4050.629890214497
2005-06-10,4098.4605382907375
2005-06-13,4082.512820926877
2005-06-14,4035.750863359685
2005-06-15,4039.3110651011684
2005-06-16,4045.2389745292603
2005-06-17,4035.0091820479806
2005-06-20,4078.410148686772
2005-06-21,4092.8152316215114
2005-06-22,4162.356252233039
2005-06-23,4177.719741337837
2005-06-24,4186.002571181174
2005-06-27,4161.698308997147
2005-06-28,4201.7536471465855
2005-06-29,4210.594169117214
2005-06-30,4185.493742898608
2005-07-01,4184.657797962435
2005-07-04,4195.937985029911
2005-07-05,4178.842567553027
2005-07-06,4203.318883062535
2005-07-07,4137.1638970139265
2005-07-08,4116.7463510027255
2005-07-11,4163.833493526141
2005-07-12,4167.955235354218
2005-07-13,4223.908026014166
2005-07-14,4212.323092751578
2005-07-15,4203.028253909279
2005-07-18,4203.211791097977
2005-07-19,4177.2219558004
2005-07-20,4256.470608032202
2005-07-21,4357.567965264427
2005-07-22,4360.291063278425
2005-07-25,4398.558289429551
2005-07-26,4372.0613050907605
2005-07-27,4401.968112403484
2005-07-28,4385.6031965243565
2005-07-29,4427.151648795443
2005-08-01,4460.456972479654
2005-08-02,4543.807562317533
2005-08-03,4545.033836641973
2005-08-04,4529.041871567541
2005-08-05,4515.701973735389
2005-08-08,4526.786463800208
2005-08-09,4477.926273342362
2005-08-10,4524.657253490773
2005-08-11,4523.17795346286
2005-08-12,4546.599977646426
2005-08-15,4556.860099417458
2005-08-16,4525.411183418031
2005-08-17,4501.524980980032
2005-08-18,4409.406885743389
2005-08-19,4352.738206392556
2005-08-22,4364.434333521772
2005-08-23,4323.935970196055
2005-08-24,4262.153502746179
2005-08-25,4270.767684745991
2005-08-26,4317.017452285614
2005-08-29,4277.373096995363
2005-08-30,4259.735103323479
2005-08-31,4235.939410454847
2005-09-01,4292.080998912512
2005-09-02,4295.608521051675
2005-09-05,4306.39427269934
2005-09-06,4308.955429341849
2005-09-07,4328.662741957183
2005-09-08,4293.175104047268
2005-09-09,4277.282340805416
2005-09-12,4323.232464552259
2005-09-13,4303.2507652648255
2005-09-14,4299.967423015921
2005-09-15,4307.866496596608
2005-09-16,4290.172230137297
2005-09-19,4289.578009610978
2005-09-20,4339.629752368552
2005-09-21,4337.720893510605
2005-09-22,4309.341999586811
2005-09-23,4273.081790051617
2005-09-26,4276.85198087802
2005-09-27,4268.892512141517
2005-09-28,4280.023018915702
2005-09-29,4446.063548203192
2005-09-30,4453.622627379267
2005-10-03,4443.72008230567
2005-10-04,4436.213568028344
2005-10-05,4366.906651844572
2005-10-06,4277.062469796249
2005-10-07,4279.4182331852835
2005-10-10,4322.964187643642
2005-10-11,4323.196953043733
2005-10-12,4250.087360559828
2005-10-13,4257.882244117966
2005-10-14,4150.847364465646
2005-10-17,4148.959331855435
2005-10-18,4184.370691987149
2005-10-19,4086.9605176936498
2005-10-20,4070.5668766009417
2005-10-21,4034.0317618312965
2005-10-24,3990.938205684117
2005-10-25,4012.3451577047617
2005-10-26,4015.0405963900453
2005-10-27,3970.467844853943
2005-10-28,3923.484216405941
2005-10-31,3975.871110877119
2005-11-01,4070.6108179636726
2005-11-02,4096.225063800725
2005-11-03,4102.116286833983
2005-11-04,4109.226689694035
2005-11-07,4084.480711230725
2005-11-08,4064.740396197706
2005-11-09,4109.4076570752595
2005-11-10,4126.865581779611
2005-11-11,4129.975245696459
2005-11-14,4100.563479582475
2005-11-15,4110.298649029989
2005-11-16,4099.340609659634
2005-11-17,4139.878968861027
2005-11-18,4161.4518571939825
2005-11-21,4180.115058948507
2005-11-22,4153.976502796854
2005-11-23,4211.049439677402
2005-11-24,4208.076295867906
2005-11-25,4197.428266872876
2005-11-28,4244.656726835834
2005-11-29,4192.365718899917
2005-11-30,4198.428495308748
2005-12-01,4228.499835435937
2005-12-02,4265.31128170321
2005-12-05,4270.978489866856
2005-12-06,4252.037392354892
2005-12-07,4312.32907260236
2005-12-08,4288.294887668134
2005-12-09,4260.067602207998
2005-12-12,4279.802518370833
2005-12-13,4297.310408216255
2005-12-14,4300.553249985745
2005-12-15,4314.515136872897
2005-12-16,4264.137565455733
2005-12-19,4312.460560103413
2005-12-20,4323.61678718862
2005-12-21,4345.490700330771
2005-12-22,4335.746973698018
2005-12-23,4363.925506662991
2005-12-26,4364.301208774897
2005-12-27,4364.5638169847425
2005-12-28,4352.624956002908
2005-12-29,4375.241605901991
2005-12-30,4334.956477111761
2006-01-02,4334.956477111761
2006-01-03,4399.121176323566
2006-01-04,4502.586007999086
2006-01-05,4523.257271041838
2006-01-06,4552.674350390679
2006-01-09,4622.422389718539
2006-01-10,4592.975156764755
2006-01-11,4572.226490807984
2006-01-12,4624.516487024102
2006-01-13,4659.852410873681
2006-01-16,4728.388624633975
2006-01-17,4709.603714405108
2006-01-18,4748.037955495569
2006-01-19,4823.72197900548
2006-01-20,4825.000756777221
2006-01-23,4775.085372844349
2006-01-24,4821.103614207552
2006-01-25,4859.4638680297585
2006-01-26,4848.962893953056
2006-01-27,4972.4544816336465
2006-01-30,4972.0740093139875
2006-01-31,4972.010602982935
2006-02-01,5060.8608183001525
2006-02-02,4981.9466593567095
2006-02-03,4905.579459408466
2006-02-06,5021.064035928243
2006-02-07,5097.863090786034
2006-02-08,4967.867147089457
2006-02-09,4948.703229998714
2006-02-10,4988.681416941495
2006-02-13,4940.3830241972955
2006-02-14,4952.020517136801
2006-02-15,4997.142957987953
2006-02-16,4964.422012215991
2006-02-17,5004.988164572768
2006-02-20,5074.749595808678
2006-02-21,5101.564167680079
2006-02-22,5201.180245455062
2006-02-23,5188.684178959262
2006-02-24,5178.089344777086
2006-02-27,5178.845378738654
2006-02-28,5135.394982343182
2006-03-01,5140.695338498124
2006-03-02,5197.338382531889
2006-03-03,5228.126895383404
2006-03-06,5212.273404148116
2006-03-07,5100.676857897439
2006-03-08,4956.430034825866
2006-03-09,4978.514701341615
2006-03-10,5021.3650282763365
2006-03-13,5045.404063806626
2006-03-14,5026.061781033954
2006-03-15,5076.564172047801
2006-03-16,5092.692378310525
2006-03-17,5092.82141888747
2006-03-20,5107.158308845915
2006-03-21,5127.04800571276
2006-03-22,5058.637040323071
2006-03-23,5132.014558471299
2006-03-24,5138.894356858288
2006-03-27,5210.615674656551
2006-03-28,5171.583859162241
2006-03-29,5153.777350678596
2006-03-30,5212.151084923225
2006-03-31,5203.536985181255
2006-04-03,5337.499398681218
2006-04-04,5415.504655336299
2006-04-05,5415.601676343406
2006-04-06,5592.129725828942
2006-04-07,5510.008215999559
2006-04-10,5454.665201671437
2006-04-11,5479.5120558448625
2006-04-12,5406.363136694091
2006-04-13,5469.899620848481
2006-04-14,5473.650195463277
2006-04-17,5484.543305841698
2006-04-18,5699.103199227227
2006-04-19,5769.452388302536
2006-04-20,5796.763180871251
2006-04-21,5753.214779533836
2006-04-24,5724.519495177806
2006-04-25,5615.093882558033
2006-04-26,5631.371454755368
2006-04-27,5622.955905928894
2006-04-28,5618.510949567335
2006-05-01,5618.762275902254
2006-05-02,5683.745223795286
2006-05-03,5726.840881165169
2006-05-04,5726.834623945988
2006-05-05,5727.09086662636
2006-05-08,5812.3181358247675
2006-05-09,5738.00882434973
2006-05-10,5745.2354613878415
2006-05-11,5746.393397894105
2006-05-12,5708.9275571170565
2006-05-15,5583.114565421505
2006-05-16,5444.546745036757
2006-05-17,5521.532248276034
2006-05-18,5352.216350882822
2006-05-19,5367.372663218048
2006-05-22,5148.331648946522
2006-05-23,5151.8251926369685
2006-05-24,5156.536914377039
2006-05-25,5036.4091612421
2006-05-26,5103.354003371876
2006-05-29,5155.260408359776
2006-05-30,5110.740366019885
2006-05-31,5104.623537827904
2006-06-01,4981.401835604535
2006-06-02,5066.576542205768
2006-06-05,5054.974464707602
2006-06-06,5088.76548653952
2006-06-07,5009.002017388317
2006-06-08,4861.89928215552
2006-06-09,4806.853034425666
2006-06-12,4788.4320794056575
2006-06-13,4613.476362679673
2006-06-14,4553.875713440507
2006-06-15,4658.537938437783
2006-06-16,4875.775224414619
2006-06-19,4809.900595508411
2006-06-20,4749.290935290498
2006-06-21,4830.906702940742
2006-06-22,4889.417625324781
2006-06-23,4871.866217035228
2006-06-26,4916.50028771064
2006-06-27,4954.9322791816
2006-06-28,4958.996565765661
2006-06-29,5011.240638275257
2006-06-30,5177.582992015712
2006-07-03,5208.5055378026655
2006-07-04,5255.27265680987
2006-07-05,5171.983030104586
2006-07-06,5204.853096007453
2006-07-07,5212.260813675821
2006-07-10,5206.204694063557
2006-07-11,5176.542315393516
2006-07-12,5175.016174110155
2006-07-13,5090.782052418404
2006-07-14,5018.826616660131
2006-07-17,4966.388663475036
2006-07-18,4945.596271960243
2006-07-19,4966.857064732627
2006-07-20,5065.927234501735
2006-07-21,5086.859616756171
2006-07-24,5082.784344275216
2006-07-25,5096.184531383874
2006-07-26,5061.669728290758
2006-07-27,5140.850293544016
2006-07-28,5132.975137517572
2006-07-31,5107.734321634346
2006-08-01,5058.811352359366
2006-08-02,5072.668138636806
2006-08-03,5105.989151095819
2006-08-04,5064.486171905949
2006-08-07,5095.20772754277
2006-08-08,5112.450307745847
2006-08-09,5189.20503160217
2006-08-10,5167.280153449052
2006-08-11,5214.057591276749
2006-08-14,5201.27436304545
2006-08-15,5198.60753227902
2006-08-16,5240.704230967879
2006-08-17,5237.982063354126
2006-08-18,5245.574699780943
2006-08-21,5145.927597211581
2006-08-22,5218.521966150687
2006-08-23,5187.565780705515
2006-08-24,5186.466684896447
2006-08-25,5191.807055605509
2006-08-28,5193.882127547682
2006-08-29,5256.943975814594
2006-08-30,5275.076889311835
2006-08-31,5236.518413940153
2006-09-01,5233.981128945371
2006-09-04,5323.955257026749
2006-09-05,5312.047463261329
2006-09-06,5258.0621208488665
2006-09-07,5201.284292707068
2006-09-08,5183.905074949156
2006-09-11,5121.1238089952585
2006-09-12,5117.059645420019
2006-09-13,5168.965607389818
2006-09-14,5168.759908534857
2006-09-15,5179.142108778981
2006-09-18,5235.48430564847
2006-09-19,5249.666176354124
2006-09-20,5249.915973986082
2006-09-21,5239.181989213131
2006-09-22,5189.358599771199
2006-09-25,5160.500603247243
2006-09-26,5103.988468199542
2006-09-27,5144.7170948917965
2006-09-28,5202.864080595033
2006-09-29,5212.695593444657
2006-10-02,5212.662618759667
2006-10-03,5201.075178548923
2006-10-04,5172.029275864255
2006-10-05,5200.348301624443
2006-10-06,5197.8876841863985
2006-10-09,5170.230727337666
2006-10-10,5195.287980730779
2006-10-11,5207.137581010476
2006-10-12,5223.192506300054
2006-10-13,5236.287071949621
2006-10-16,5260.315269495433
2006-10-17,5292.955498795294
2006-10-18,5337.668843978606
2006-10-19,5315.120950409225
2006-10-20,5362.641721661785
2006-10-23,5332.184800882272
2006-10-24,5391.335615762345
2006-10-25,5441.065449299209
2006-10-26,5471.167787629652
2006-10-27,5405.019654238987
2006-10-30,5408.243624144414
2006-10-31,5459.204877231904
2006-11-01,5528.601446097802
2006-11-02,5549.919908977352
2006-11-03,5500.533178174257
2006-11-06,5523.861169124021
2006-11-07,5564.275359662338
2006-11-08,5580.5473221355005
2006-11-09,5709.122415362625
2006-11-10,5689.935463919552
2006-11-13,5652.44527954961
2006-11-14,5658.851632264398
2006-11-15,5710.996607446587
2006-11-16,5787.648927456393
2006-11-17,5865.503746587096
2006-11-20,5797.550679559306
2006-11-21,5840.969885117125
2006-11-22,5977.409919802806
2006-11-23,6023.761249991936
2006-11-24,6033.435169786866
2006-11-27,6031.044409609327
2006-11-28,5831.046988442568
2006-11-29,5952.783168616816
2006-11-30,6034.100043691341
2006-12-01,6000.919828703957
2006-12-04,6038.10499069318
2006-12-05,6107.956107930446
2006-12-06,6138.9277735284095
2006-12-07,6133.383640207033
2006-12-08,6100.045660314309
2006-12-11,6175.275976043267
2006-12-12,6184.28252805483
2006-12-13,6100.023499765442
2006-12-14,6176.598074466882
2006-12-15,6256.421063966821
2006-12-18,6309.899951587088
2006-12-19,6293.776803617373
2006-12-20,6368.309741787145
2006-12-21,6367.378253631153
2006-12-22,6359.976345943261
2006-12-25,6365.652227947133
2006-12-26,6360.573592917872
2006-12-27,6453.174991350112
2006-12-28,6567.364161726054
2006-12-29,6580.095459437826
2007-01-01,6580.095459437826
2007-01-02,6656.231283622068
2007-01-03,6783.457280706214
2007-01-04,6716.72206804125
2007-01-05,6672.554587874328
2007-01-08,6606.505908971698
2007-01-09,6588.928513045902
2007-01-10,6445.801405072028
2007-01-11,6426.066738733387
2007-01-12,6494.331910272547
2007-01-15,6699.139263628764
2007-01-16,6699.739645231791
2007-01-17,6633.338573714577
2007-01-18,6685.157651203467
2007-01-19,6663.609441697716
2007-01-22,6767.190580048138
2007-01-23,6711.979115398519
2007-01-24,6723.54658602569
2007-01-25,6669.767065637227
2007-01-26,6515.883108416003
2007-01-29,6559.954052218879
2007-01-30,6629.281233677264
2007-01-31,6533.467092359136
2007-02-01,6587.663602726491
2007-02-02,6562.723152584969
2007-02-05,6606.21404040096
2007-02-06,6672.102188024567
2007-02-07,6748.831960689699
2007-02-08,6777.041881152566
2007-02-09,6800.254450269495
2007-02-12,6841.723294062867
2007-02-13,6739.6591608232975
2007-02-14,6831.165404133238
2007-02-15,6984.394294222461
2007-02-16,7005.433193688507
2007-02-19,7005.697912783465
2007-02-20,7005.080266514471
2007-02-21,7066.631007130125
2007-02-22,7107.858686242796
2007-02-23,7068.795105321591
2007-02-26,7023.305052005691
2007-02-27,6841.765322260926
2007-02-28,6574.186172012307
2007-03-01,6460.179501865597
2007-03-02,6474.5377755446925
2007-03-05,6081.569695949751
2007-03-06,6246.5653633154125
2007-03-07,6289.021167583768
2007-03-08,6454.756594319411
2007-03-09,6467.4266977069055
2007-03-12,6547.328704973318
2007-03-13,6527.5915089715945
2007-03-14,6360.680907272007
2007-03-15,6437.882299586707
2007-03-16,6442.255836777223
2007-03-19,6473.4844447696405
2007-03-20,6497.78158092477
2007-03-21,6528.142220558115
2007-03-22,6623.928663646225
2007-03-23,6695.982898730976
2007-03-26,6764.951771746928
2007-03-27,6760.764837422498
2007-03-28,6735.692434984791
2007-03-29,6838.387349234293
2007-03-30,6910.716356739762
2007-04-02,6958.984320541886
2007-04-03,7024.736472905539
2007-04-04,7126.718171890703
2007-04-05,7127.8665552456405
2007-04-06,7126.8503452099685
2007-04-09,7132.994342576986
2007-04-10,7229.170717301711
2007-04-11,7270.905158214709
2007-04-12,7244.415719967996
2007-04-13,7215.303433357805
2007-04-16,7315.664941953474
2007-04-17,7301.265379314075
2007-04-18,7299.469822869285
2007-04-19,7045.990719708437
2007-04-20,7110.196455472695
2007-04-23,7204.661603380917
2007-04-24,7224.87480441428
2007-04-25,7186.31492154024
2007-04-26,7279.6113704534055
2007-04-27,7245.549367911608
2007-04-30,7230.683560286942
2007-05-01,7229.594879930888
2007-05-02,7249.694831926397
2007-05-03,7343.612533337359
2007-05-04,7534.448302047981
2007-05-07,7570.976346766354
2007-05-08,7630.838699461101
2007-05-09,7753.212602195044
2007-05-10,7860.727451061452
2007-05-11,7786.281379274407
2007-05-14,8139.096079161797
2007-05-15,8113.075316878549
2007-05-16,8228.017623281277
2007-05-17,8314.917347828146
2007-05-18,8240.366405543642
2007-05-21,8305.595458026595
2007-05-22,8282.607095297602
2007-05-23,8299.560429715422
2007-05-24,8251.714335945717
2007-05-25,8088.709197864567
2007-05-28,8166.237470939834
2007-05-29,8122.117201033715
2007-05-30,7923.239252574609
2007-05-31,8186.937948396234
2007-06-01,8270.259071687971
2007-06-04,8357.97444454501
2007-06-05,8575.910158282486
2007-06-06,8585.642020775835
2007-06-07,8585.82431361688
2007-06-08,8465.59409582434
2007-06-11,8527.836328795844
2007-06-12,8542.258510960657
2007-06-13,8556.112838138808
2007-06-14,8737.241220981108
2007-06-15,8936.201902271048
2007-06-18,9146.689964902063
2007-06-19,9158.036383830091
2007-06-20,9247.774401798293
2007-06-21,9354.504520791614
2007-06-22,9320.722131564095
2007-06-25,9180.097533281792
2007-06-26,9182.464736511478
2007-06-27,9053.348119443592
2007-06-28,9203.974956022026
2007-06-29,9221.900081627411
2007-07-02,9211.193532902907
2007-07-03,9594.6915690686
2007-07-04,9615.11244188979
2007-07-05,9566.405123735698
2007-07-06,9626.836639262818
2007-07-09,9873.244839026978
2007-07-10,9872.57448378255
2007-07-11,9766.169861571676
2007-07-12,9879.996308182
2007-07-13,9991.825787390444
2007-07-16,9917.393374416097
2007-07-17,9936.090881296388
2007-07-18,9715.395639791132
2007-07-19,9723.0837339324
2007-07-20,10054.177853405672
2007-07-23,10187.994605650936
2007-07-24,10336.663527880639
2007-07-25,10269.373897865558
2007-07-26,10189.59944393933
2007-07-27,9842.211210075078
2007-07-30,9833.811127689321
2007-07-31,10117.082408227323
2007-08-01,9703.978318854322
2007-08-02,9670.239139338772
2007-08-03,9741.48960518895
2007-08-06,9425.264683888583
2007-08-07,9296.989598993636
2007-08-08,9665.846577652144
2007-08-09,9763.583711949097
2007-08-10,9338.959251447392
2007-08-13,9342.862034043015
2007-08-14,9389.95333667208
2007-08-15,9008.873879549914
2007-08-16,8451.412591560273
2007-08-17,8047.081523905667
2007-08-20,8728.0376504528
2007-08-21,8919.733805790811
2007-08-22,9311.367929031083
2007-08-23,9636.798637321897
2007-08-24,9742.854717097638
2007-08-27,10830.193344229
2007-08-28,10866.253209334536
2007-08-29,10468.417191303868
2007-08-30,10544.314197799558
2007-08-31,10902.712265107235
2007-09-03,10905.399987342533
2007-09-04,10871.377026003622
2007-09-05,10816.438652101506
2007-09-06,10896.104974071777
2007-09-07,10922.465959354597
2007-09-10,10961.95987336444
2007-09-11,11094.396165436383
2007-09-12,11282.416330102453
2007-09-13,11115.588693699536
2007-09-14,11294.199733382477
2007-09-17,11378.204227311304
2007-09-18,11524.843092545514
2007-09-19,12116.640516211317
2007-09-20,12327.42366254731
2007-09-21,12555.684395166913
2007-09-24,13203.322056786323
2007-09-25,12944.170871409235
2007-09-26,12950.931603183839
2007-09-27,13170.789172105482
2007-09-28,13507.763803844915
2007-10-01,13505.963536455216
2007-10-02,14130.054846388502
2007-10-03,13459.170866137574
2007-10-04,12836.382600525836
2007-10-05,13586.268164239898
2007-10-08,13356.772891036737
2007-10-09,13463.400924281837
2007-10-10,13715.586988200837
2007-10-11,14174.260802883955
2007-10-12,14327.46673323559
2007-10-15,14986.955902773005
2007-10-16,14884.151116478222
2007-10-17,14763.455053814192
2007-10-18,14945.70763921479
2007-10-19,14955.847335693628
2007-10-22,14374.060659806051
2007-10-23,14743.401514287387
2007-10-24,14561.928514482168
2007-10-25,14449.942520341214
2007-10-26,14621.030905150208
2007-10-29,15271.26147011182
2007-10-30,15283.580733418383
2007-10-31,14865.429431576269
2007-11-01,14892.838556972038
2007-11-02,14426.205567057956
2007-11-05,13534.993069387256
2007-11-06,13511.450346125255
2007-11-07,13594.118700995343
2007-11-08,12949.51853646707
2007-11-09,12869.438946653567
2007-11-12,11969.680734535466
2007-11-13,11677.077807880214
2007-11-14,12467.190056775375
2007-11-15,12346.13522776428
2007-11-16,11817.376617952634
2007-11-19,11687.127457766237
2007-11-20,11939.544610342808
2007-11-21,11518.578252944739
2007-11-22,11237.544967242558
2007-11-23,11375.905990482053
2007-11-26,12037.15983137236
2007-11-27,11876.178467486267
2007-11-28,11893.72998867619
2007-11-29,12413.169337990548
2007-11-30,12546.375942363075
2007-12-03,12466.842575426848
2007-12-04,12487.64384733379
2007-12-05,12792.488448515833
2007-12-06,12933.519530993108
2007-12-07,12772.270690515055
2007-12-10,12490.580193208803
2007-12-11,12719.454840605764
2007-12-12,12276.122848219897
2007-12-13,11798.839970944819
2007-12-14,11541.97329084968
2007-12-17,11176.879682548619
2007-12-18,11146.588819813729
2007-12-19,11384.138873234504
2007-12-20,11385.47974197589
2007-12-21,11572.87183369242
2007-12-24,11898.379548865323
2007-12-25,11895.330207624685
2007-12-26,11894.203418376394
2007-12-27,11833.665129054325
2007-12-28,11567.660635053191
2007-12-31,11710.282493229202
2008-01-01,11710.2824932292
2008-01-02,11533.417777140969
2008-01-03,11203.564575850229
2008-01-04,11685.011307177603
2008-01-07,11398.512798855354
2008-01-08,11434.34729444047
2008-01-09,11775.361961939485
2008-01-10,11725.719234625902
2008-01-11,11602.457796000484
2008-01-14,11302.719565610101
2008-01-15,11003.001519276884
2008-01-16,10270.989941512129
2008-01-17,10462.914411713085
2008-01-18,10374.115124208463
2008-01-21,9691.852982123155
2008-01-22,8661.69037884607
2008-01-23,9630.671431561748
2008-01-24,9377.899577511871
2008-01-25,10133.170740991727
2008-01-28,9591.20260858866
2008-01-29,9642.257492992683
2008-01-30,9354.476597421484
2008-01-31,9346.935160678222
2008-02-01,9962.706067290774
2008-02-04,10541.507252238518
2008-02-05,10490.955149820878
2008-02-06,9793.214229800107
2008-02-07,9794.650411272161
2008-02-08,9795.025136949696
2008-02-11,9335.391699491225
2008-02-12,9540.469911605576
2008-02-13,9753.786732646508
2008-02-14,10242.851346982823
2008-02-15,10488.853095844488
2008-02-18,10320.020048638122
2008-02-19,10569.71866038448
2008-02-20,10388.404961408869
2008-02-21,10522.371868288194
2008-02-22,10379.473110153876
2008-02-25,10411.886023633786
2008-02-26,10526.941915668896
2008-02-27,10875.83724469182
2008-02-28,10941.709487432387
2008-02-29,10873.499435694343
2008-03-03,10436.408801631198
2008-03-04,10069.626618018825
2008-03-05,9950.044533623792
2008-03-06,10172.080523507446
2008-03-07,9910.863937900043
2008-03-10,9892.647062653246
2008-03-11,9971.272381328336
2008-03-12,10185.793286594677
2008-03-13,9570.721189104212
2008-03-14,9410.521860436213
2008-03-17,8796.793535677187
2008-03-18,8703.73749933404
2008-03-19,9047.523678559992
2008-03-20,8468.64577831279
2008-03-21,8475.018708405865
2008-03-24,8470.579718658804
2008-03-25,9041.53202829667
2008-03-26,9129.253655554961
2008-03-27,9147.005312375019
2008-03-28,9597.749467549882
2008-03-31,9395.34163144005
2008-04-01,9481.573267945101
2008-04-02,9830.412574660852
2008-04-03,10090.982241703818
2008-04-04,10091.627272638898
2008-04-07,10286.762199438754
2008-04-08,10130.290831957942
2008-04-09,9822.192828574527
2008-04-10,9976.673986055976
2008-04-11,10227.617172228829
2008-04-14,9707.383360135325
2008-04-15,9749.62639976645
2008-04-16,9756.312517671313
2008-04-17,10003.571396111895
2008-04-18,9884.790578923617
2008-04-21,10161.543782019642
2008-04-22,10467.828495776237
2008-04-23,10718.255044923173
2008-04-24,11010.585998149432
2008-04-25,10796.309841347022
2008-04-28,10967.281745132528
2008-04-29,11018.44030713558
2008-04-30,10865.25160192691
2008-05-01,10867.126456352875
2008-05-02,11019.191029350573
2008-05-05,11018.522922668886
2008-05-06,11142.539457981491
2008-05-07,10817.948546841828
2008-05-08,10728.753469392248
2008-05-09,10613.569647484897
2008-05-12,10613.402057897967
2008-05-13,10915.228963420252
2008-05-14,10986.392713012077
2008-05-15,11082.090416149069
2008-05-16,11067.232790341148
2008-05-19,11231.123088361846
2008-05-20,10969.534221754775
2008-05-21,11210.741627856758
2008-05-22,11015.455958084249
2008-05-23,10730.73192322367
2008-05-26,10422.497330756587
2008-05-27,10597.773183355599
2008-05-28,10470.91167281354
2008-05-29,10480.09434881483
2008-05-30,10691.940591005876
