Date,CHINA ALL SHARES HIGH DIVIDEND YIELD
2013-05-30,993.8852814151612
2013-05-31,985.5454922832051
2013-06-03,982.7047461454392
2013-06-04,978.9697904763873
2013-06-05,974.4480264338436
2013-06-06,964.7469392391434
2013-06-07,958.4073638093593
2013-06-10,954.1913657371948
2013-06-11,943.4614447648224
2013-06-12,943.4150178723564
2013-06-13,915.6753458272644
2013-06-14,916.0016666835273
2013-06-17,919.8642788414849
2013-06-18,919.5856423435259
2013-06-19,909.3448368273699
2013-06-20,883.0229526843558
2013-06-21,879.9610032966955
2013-06-24,848.1662276065915
2013-06-25,841.8073873050728
2013-06-26,858.7783266545711
2013-06-27,858.5909436342836
2013-06-28,876.9377829256771
2013-07-01,877.1615510791665
2013-07-02,868.7456907381098
2013-07-03,845.657756144138
2013-07-04,860.9800494719184
2013-07-05,870.1846156179234
2013-07-08,853.8416526189594
2013-07-09,853.0448084710644
2013-07-10,865.7313282519899
2013-07-11,898.8994503857972
2013-07-12,887.8744709533664
2013-07-15,892.6664493652028
2013-07-16,889.038368285827
2013-07-17,889.1748957804725
2013-07-18,885.4879651536767
2013-07-19,880.3938546715272
2013-07-22,877.0061141446572
2013-07-23,906.2785320079738
2013-07-24,905.2519259331137
2013-07-25,906.8176250819179
2013-07-26,904.9094131067992
2013-07-29,894.4259322334752
2013-07-30,893.8773745348177
2013-07-31,895.433902037462
2013-08-01,905.8168888333271
2013-08-02,908.1279593789001
2013-08-05,910.4960273104715
2013-08-06,907.797419912224
2013-08-07,895.0646554546655
2013-08-08,898.6136708972248
2013-08-09,910.2104992415121
2013-08-12,941.8594296267214
2013-08-13,957.9561245691905
2013-08-14,956.5650613676568
2013-08-15,955.1615944186544
2013-08-16,951.9137022359654
2013-08-19,949.7637633081138
2013-08-20,934.0634538679084
2013-08-21,931.3372192212857
2013-08-22,937.4846197602365
2013-08-23,936.6221636836768
2013-08-26,949.3245270841991
2013-08-27,945.9826933714515
2013-08-28,933.3638822476092
2013-08-29,939.0582939905509
2013-08-30,942.8099582885003
2013-09-02,955.6924080608105
2013-09-03,966.9914404564918
2013-09-04,966.2768537300432
2013-09-05,972.4533728080539
2013-09-06,975.5769607678815
2013-09-09,996.6961804172387
2013-09-10,1018.7766821529525
2013-09-11,1023.8213079688294
2013-09-12,1020.8298748760649
2013-09-13,1005.8862186067131
2013-09-16,1012.1550699783452
2013-09-17,999.8070090039685
2013-09-18,996.4804175698717
2013-09-19,1008.1226371041149
2013-09-20,1008.1778202875124
2013-09-23,1009.85113761148
2013-09-24,999.1390118661781
2013-09-25,997.7967110990726
2013-09-26,985.5521358393337
2013-09-27,986.4323154992164
2013-09-30,979.6787111693596
2013-10-01,979.8000886156285
2013-10-02,980.8789039331194
2013-10-03,988.9919710272337
2013-10-04,989.3702154486284
2013-10-07,986.7829205752834
2013-10-08,998.7962564481456
2013-10-09,998.651608736317
2013-10-10,992.813686846267
2013-10-11,1003.0119895470198
2013-10-14,1008.1000211094168
2013-10-15,1010.0867560750918
2013-10-16,1000.0898909752054
2013-10-17,996.9978402948357
2013-10-18,1002.0185488865015
2013-10-21,1010.0818412330835
2013-10-22,1005.8140156066812
2013-10-23,991.6019043417282
2013-10-24,981.3692287196718
2013-10-25,970.3277421947599
2013-10-28,975.994656776963
2013-10-29,982.0853681913154
2013-10-30,999.9992029723361
2013-10-31,996.8908253636398
2013-11-01,999.032438724849
2013-11-04,997.1147121735754
2013-11-05,994.8391650487326
2013-11-06,991.6295287777483
2013-11-07,987.4905883553109
2013-11-08,975.5317818138002
2013-11-11,983.4951576363338
2013-11-12,981.6290790522452
2013-11-13,961.317365256978
2013-11-14,969.2438122381049
2013-11-15,988.5143937258283
2013-11-18,1024.8330378520648
2013-11-19,1026.5161623780266
2013-11-20,1028.2352090271736
2013-11-21,1024.6311675170778
2013-11-22,1025.368650100589
2013-11-25,1022.795104556654
2013-11-26,1016.8143412228568
2013-11-27,1021.8910822195414
2013-11-28,1029.2199316853253
2013-11-29,1032.538131086196
2013-12-02,1033.3691189986878
2013-12-03,1031.3301087929945
2013-12-04,1031.3605651311004
2013-12-05,1031.253438921249
2013-12-06,1028.7997140082725
2013-12-09,1026.5108297737531
2013-12-10,1024.886152479734
2013-12-11,1006.7569866762257
2013-12-12,998.3119553701226
2013-12-13,996.895476209784
2013-12-16,983.1888557907458
2013-12-17,982.397106634597
2013-12-18,985.079796918969
2013-12-19,975.3993406665886
2013-12-20,959.1823450683034
2013-12-23,962.1284873091296
2013-12-24,968.0691311976612
2013-12-25,969.4396084953621
2013-12-26,963.7696758235472
2013-12-27,969.6489527213914
2013-12-30,964.8487700169169
2013-12-31,973.0634740173101
2014-01-01,973.0634740173101
2014-01-02,967.416580168163
2014-01-03,950.2228209835822
2014-01-06,934.1969791209893
2014-01-07,929.8651630110832
2014-01-08,935.0290336486518
2014-01-09,925.3818532657323
2014-01-10,926.4099708446436
2014-01-13,926.8671122178562
2014-01-14,925.8328664952494
2014-01-15,923.8050291205423
2014-01-16,921.8304532430221
2014-01-17,917.7658820240347
2014-01-20,912.5140369948805
2014-01-21,917.9864553071315
2014-01-22,933.1606197735646
2014-01-23,921.8677118177086
2014-01-24,918.2573515184008
2014-01-27,906.7228978621189
2014-01-28,904.3462651848654
2014-01-29,909.448520341841
2014-01-30,903.0705172261266
2014-01-31,903.0845030752927
2014-02-03,903.1159738703019
2014-02-04,886.7770511003849
2014-02-05,888.0780567250124
2014-02-06,891.0778508184309
2014-02-07,899.0028959171182
2014-02-10,903.235941137838
2014-02-11,917.184017358293
2014-02-12,925.0567306373445
2014-02-13,916.6739974596386
2014-02-14,925.9177112478998
2014-02-17,933.7253793044897
2014-02-18,925.9744807911211
2014-02-19,928.32178992846
2014-02-20,927.037802101303
2014-02-21,920.4036616249592
2014-02-24,901.0877576777052
2014-02-25,889.6331750514906
2014-02-26,896.1774642110415
2014-02-27,903.7640911057871
2014-02-28,904.1214171546786
2014-03-03,901.136487078051
2014-03-04,902.8666393393156
2014-03-05,897.49385998252
2014-03-06,903.777352298965
2014-03-07,903.5331327184755
2014-03-10,880.5875819902395
2014-03-11,880.115890236723
2014-03-12,869.8272637403846
2014-03-13,872.4054404839487
2014-03-14,866.03840981788
2014-03-17,867.0901497998161
2014-03-18,867.8308691615551
2014-03-19,866.6932209111721
2014-03-20,854.4065964913564
2014-03-21,873.9686452067583
2014-03-24,889.347450661453
2014-03-25,884.9792693332976
2014-03-26,884.7042227247309
2014-03-27,885.6618793789867
2014-03-28,895.3470989313678
2014-03-31,898.5921507987956
2014-04-01,907.5724852451757
2014-04-02,912.9543258697927
2014-04-03,912.4603412232185
2014-04-04,911.8009258105561
2014-04-07,915.4118380631398
2014-04-08,929.7909937028095
2014-04-09,934.6435565821212
2014-04-10,944.1819114368275
2014-04-11,941.9191007468455
2014-04-14,938.5705768802942
2014-04-15,921.8200201644438
2014-04-16,919.5080211188488
2014-04-17,922.9998502924502
2014-04-18,922.2963845150254
2014-04-21,916.4200577661893
2014-04-22,916.3906773963922
2014-04-23,910.2645327072474
2014-04-24,909.8775032234655
2014-04-25,896.0067866409605
2014-04-28,890.7938912613118
2014-04-29,899.9149307455533
2014-04-30,898.7931634619468
2014-05-01,898.7790330338382
2014-05-02,898.8164623059225
2014-05-05,892.9679728461103
2014-05-06,893.6729857026638
2014-05-07,885.2161347712539
2014-05-08,891.7107198155362
2014-05-09,889.8338436197508
2014-05-12,904.257815070833
2014-05-13,908.2568367811818
2014-05-14,914.48519632676
2014-05-15,909.8540483527722
2014-05-16,909.3812434117996
2014-05-19,902.428495867643
2014-05-20,899.8027498920459
2014-05-21,907.9439745754502
2014-05-22,914.3330424411364
2014-05-23,920.4577697947221
2014-05-26,919.2518863645446
2014-05-27,917.5544368803111
2014-05-28,923.4602117531056
2014-05-29,921.3036926321859
2014-05-30,918.3532120025535
2014-06-02,918.2955682427086
2014-06-03,925.6371170621762
2014-06-04,918.8981866022191
2014-06-05,925.6371294269928
2014-06-06,922.7992427594321
2014-06-09,926.3454736194221
2014-06-10,938.6597771727866
2014-06-11,936.9550621571973
2014-06-12,936.4020241520938
2014-06-13,945.6344070125095
2014-06-16,946.8899567772214
2014-06-17,939.7680125788881
2014-06-18,938.7081033089943
2014-06-19,933.9900007051965
2014-06-20,937.017693169447
2014-06-23,928.1453480922869
2014-06-24,932.6647875788369
2014-06-25,929.3826921795992
2014-06-26,941.029799524956
2014-06-27,940.747120405757
2014-06-30,945.9584352681803
2014-07-01,943.0439725214051
2014-07-02,952.570933937471
2014-07-03,958.2692652085573
2014-07-04,963.5298928620255
2014-07-07,962.5832951572283
2014-07-08,963.722912892478
2014-07-09,952.0312979221303
2014-07-10,953.5068019832777
2014-07-11,956.9532012895074
2014-07-14,969.7793836173873
2014-07-15,976.2408691865281
2014-07-16,977.3986115437597
2014-07-17,973.8482218145925
2014-07-18,979.8173035862462
2014-07-21,978.201762359315
2014-07-22,995.1420055793094
2014-07-23,1009.9469353415589
2014-07-24,1026.7877305319953
2014-07-25,1032.7038943773382
2014-07-28,1046.274815527373
2014-07-29,1044.431454792563
2014-07-30,1040.4990973362796
2014-07-31,1050.0976364912224
2014-08-01,1043.8494001651256
2014-08-04,1054.9836360991117
2014-08-05,1049.5233349807572
2014-08-06,1045.6764136499703
2014-08-07,1033.8830159969664
2014-08-08,1035.522462102045
2014-08-11,1052.2104725845475
2014-08-12,1052.6431500147787
2014-08-13,1060.0335125353797
2014-08-14,1053.46117167323
2014-08-15,1061.911268905542
2014-08-18,1064.4306605658915
2014-08-19,1064.9860515526975
2014-08-20,1061.514438432197
2014-08-21,1054.6747366412735
2014-08-22,1060.26817034599
2014-08-25,1056.027986847215
2014-08-26,1053.2097323199393
2014-08-27,1050.0975194720982
2014-08-28,1038.0977838214399
2014-08-29,1048.3177952202147
2014-09-01,1049.714620634476
2014-09-02,1054.8355939734495
2014-09-03,1079.0042996907896
2014-09-04,1085.9188361639735
2014-09-05,1091.7395156800314
2014-09-08,1092.8848527695861
2014-09-09,1089.313687341256
2014-09-10,1070.9418380538018
2014-09-11,1064.441571388017
2014-09-12,1064.8169160542488
2014-09-15,1051.8115423083348
2014-09-16,1037.9139490185748
2014-09-17,1048.7357342249786
2014-09-18,1042.804064772539
2014-09-19,1045.092060314463
2014-09-22,1026.9051459829873
2014-09-23,1028.9306671225863
2014-09-24,1041.9873558702284
2014-09-25,1037.3884218317298
2014-09-26,1031.6818946920346
2014-09-29,1020.7618002807978
2014-09-30,1016.0414985284298
2014-10-01,1016.0314321485046
2014-10-02,1016.2361916776877
2014-10-03,1022.3789535356582
2014-10-06,1025.8760911999073
2014-10-07,1029.7217502986603
2014-10-08,1027.952796648009
2014-10-09,1033.9041594361174
2014-10-10,1019.0335067027162
2014-10-13,1012.760376787466
2014-10-14,1006.950813066626
2014-10-15,1009.7304918727651
2014-10-16,1001.1695468568143
2014-10-17,1005.47544108734
2014-10-20,1008.5032948388744
2014-10-21,1003.2128373579379
2014-10-22,1008.9082023306779
2014-10-23,1001.6643173044243
2014-10-24,999.9928065301308
2014-10-27,988.3774196096754
2014-10-28,1005.3503618534018
2014-10-29,1020.0517961850502
2014-10-30,1019.5628008983848
2014-10-31,1034.508173016312
2014-11-03,1033.6852701939251
2014-11-04,1034.109102018954
2014-11-05,1022.9661729957681
2014-11-06,1021.3143363503498
2014-11-07,1016.8312003253385
2014-11-10,1038.2722654362383
2014-11-11,1034.0940563526178
2014-11-12,1042.1338316440213
2014-11-13,1041.60750199399
2014-11-14,1047.1192815884606
2014-11-17,1043.5857326526618
2014-11-18,1027.433092662711
2014-11-19,1017.4559091362108
2014-11-20,1016.9967771499495
2014-11-21,1029.9973372247523
2014-11-24,1059.2545023399866
2014-11-25,1064.9188225129808
2014-11-26,1073.6650062379308
2014-11-27,1071.9691484510815
2014-11-28,1080.038292302952
2014-12-01,1062.0704601788825
2014-12-02,1081.8602490466253
2014-12-03,1086.8502165626826
2014-12-04,1128.8218988181377
2014-12-05,1131.8334121920134
2014-12-08,1148.9454551994945
2014-12-09,1102.366568513544
2014-12-10,1125.3995720105186
2014-12-11,1111.7480668747228
2014-12-12,1105.7136697163724
2014-12-15,1107.2297193889844
2014-12-16,1102.7118994803573
2014-12-17,1111.1070602736254
2014-12-18,1118.361501724663
2014-12-19,1128.1687626392918
2014-12-22,1158.8050669714214
2014-12-23,1144.168845152306
2014-12-24,1123.7714719260905
2014-12-25,1134.7898303744241
2014-12-26,1148.3464963512308
2014-12-29,1160.4306543073483
2014-12-30,1150.9865988303557
2014-12-31,1172.3463391628861
2015-01-01,1172.3463391628861
2015-01-02,1187.1272753860158
2015-01-05,1222.9526866319582
2015-01-06,1221.153224625472
2015-01-07,1214.9487188032958
2015-01-08,1206.8480280693807
2015-01-09,1202.0561741888241
2015-01-12,1192.7472032970877
2015-01-13,1197.3647599785259
2015-01-14,1186.2679529932798
2015-01-15,1205.3920700094666
2015-01-16,1197.9627746270235
2015-01-19,1131.9922171121802
2015-01-20,1151.010050862292
2015-01-21,1181.9884855142523
2015-01-22,1185.222034484775
2015-01-23,1190.9890364752073
2015-01-26,1185.3726118452598
2015-01-27,1172.6400891733722
2015-01-28,1165.202274162126
2015-01-29,1154.5214598356836
2015-01-30,1146.6977464781803
2015-02-02,1129.9967132824981
2015-02-03,1148.477288863058
2015-02-04,1148.4965371332526
2015-02-05,1142.1081179449748
2015-02-06,1127.8432555908748
2015-02-09,1130.1036971257847
2015-02-10,1141.072637243692
2015-02-11,1140.6155518976582
2015-02-12,1148.478486052777
2015-02-13,1160.4597041030886
2015-02-16,1159.2497801863262
2015-02-17,1163.515722242074
2015-02-18,1168.6940830691433
2015-02-19,1168.7934691260693
2015-02-20,1168.6609612149937
2015-02-23,1163.6380416493746
2015-02-24,1163.338803072204
2015-02-25,1162.4943352524929
2015-02-26,1183.9477975919217
2015-02-27,1178.046542458187
2015-03-02,1182.4195293130153
2015-03-03,1156.0941891564146
2015-03-04,1150.8345132407217
2015-03-05,1136.1381629040206
2015-03-06,1136.284967015314
2015-03-09,1149.650607676793
2015-03-10,1134.631242491805
2015-03-11,1132.273642532482
2015-03-12,1147.806358032195
2015-03-13,1153.3235181317561
2015-03-16,1162.29175681428
2015-03-17,1169.3124476398032
2015-03-18,1189.9584875261075
2015-03-19,1193.2914795372956
2015-03-20,1192.0050654623828
2015-03-23,1200.2234436483093
2015-03-24,1195.6761509850255
2015-03-25,1184.9893478897068
2015-03-26,1191.3934732894886
2015-03-27,1193.2748229153858
2015-03-30,1225.236825876533
2015-03-31,1219.8331810512611
2015-04-01,1234.2933257372888
2015-04-02,1241.7978820920375
2015-04-03,1243.7303182105138
2015-04-06,1243.7471722406337
2015-04-07,1254.2632365982413
2015-04-08,1293.955479560866
2015-04-09,1300.6754919621242
2015-04-10,1316.7334956341058
2015-04-13,1363.1503966989542
2015-04-14,1350.7637028240035
2015-04-15,1352.4933488460404
2015-04-16,1396.428550277046
2015-04-17,1404.150242322031
2015-04-20,1371.2401514590842
2015-04-21,1412.7386048059177
2015-04-22,1435.7289317484608
2015-04-23,1424.8143481319378
2015-04-24,1414.7397596560443
2015-04-27,1444.1967133763694
2015-04-28,1428.2276520774685
2015-04-29,1420.1264163394878
2015-04-30,1419.109681620726
2015-05-01,1419.1388808018812
2015-05-04,1430.2984598944247
2015-05-05,1378.5431999067953
2015-05-06,1362.1338806174283
2015-05-07,1346.1963089790809
2015-05-08,1370.4072724760595
2015-05-11,1386.084026551754
2015-05-12,1375.2650318589376
2015-05-13,1375.77376363596
2015-05-14,1366.3985058556127
2015-05-15,1362.1701629416964
2015-05-18,1351.8842331966514
2015-05-19,1377.785239583364
2015-05-20,1382.6135962709436
2015-05-21,1387.853295826945
2015-05-22,1420.4929518559525
2015-05-25,1441.0840843900198
2015-05-26,1463.710754715885
2015-05-27,1454.7348693892566
2015-05-28,1385.7045727106408
2015-05-29,1378.8465572021362
2015-06-01,1414.4533432443293
2015-06-02,1413.2922377937934
2015-06-03,1412.4004808453087
2015-06-04,1414.3877527892591
2015-06-05,1410.0802303014304
2015-06-08,1435.8269042594518
2015-06-09,1414.888555167507
2015-06-10,1403.218777534539
2015-06-11,1404.1368003994678
2015-06-12,1422.973275936208
2015-06-15,1395.9631315352754
2015-06-16,1362.7484129663628
2015-06-17,1376.8440427827281
2015-06-18,1359.2216690517291
2015-06-19,1324.6946833843426
2015-06-22,1336.084672358215
2015-06-23,1376.5569366582195
2015-06-24,1397.1542235014106
2015-06-25,1370.777511938507
2015-06-26,1312.6795772756336
2015-06-29,1301.5332347373326
2015-06-30,1347.6930126411005
2015-07-01,1326.4664283458667
2015-07-02,1307.978408976714
2015-07-03,1271.7276813700591
2015-07-06,1274.0388095978294
2015-07-07,1251.529567874519
2015-07-08,1167.9425549814282
2015-07-09,1238.539870747572
2015-07-10,1284.6513476487337
2015-07-13,1295.842660131716
2015-07-14,1260.5609714294367
2015-07-15,1250.4826015486988
2015-07-16,1258.8420127124223
2015-07-17,1275.993980960386
2015-07-20,1267.756253028515
2015-07-21,1271.5602614814034
2015-07-22,1258.1870908378821
2015-07-23,1268.8844671261
2015-07-24,1256.6500727703087
2015-07-27,1183.174478850662
2015-07-28,1184.8101686515781
2015-07-29,1204.0921150762645
2015-07-30,1189.3826995173415
2015-07-31,1195.0822148180246
2015-08-03,1198.2734970564206
2015-08-04,1205.2708249711063
2015-08-05,1199.8292509097175
2015-08-06,1194.6595219647402
2015-08-07,1203.730867909497
2015-08-10,1223.5679141477096
2015-08-11,1219.5594977540188
2015-08-12,1194.1055609908444
2015-08-13,1195.1606606707262
2015-08-14,1193.3471552618644
2015-08-17,1181.8329148798573
2015-08-18,1152.6086607573484
2015-08-19,1151.114599426931
2015-08-20,1123.9751649480747
2015-08-21,1093.3051273838491
2015-08-24,1018.8407302156608
2015-08-25,987.651707760392
2015-08-26,996.0142151551893
2015-08-27,1050.1251079095098
2015-08-28,1061.6019095936153
2015-08-31,1066.6678273976268
2015-09-01,1056.6735665620865
2015-09-02,1047.7583976443204
2015-09-03,1047.648481573349
2015-09-04,1044.9681686182278
2015-09-07,1020.7370560392338
2015-09-08,1049.9857315099175
2015-09-09,1082.059853466457
2015-09-10,1068.6824260293745
2015-09-11,1061.9253129690942
2015-09-14,1060.6304609853996
2015-09-15,1046.7222274136866
2015-09-16,1072.0917752687064
2015-09-17,1061.860767872554
2015-09-18,1067.1531014229897
2015-09-21,1062.464641095627
2015-09-22,1065.543342249077
2015-09-23,1036.4211287594603
2015-09-24,1036.4329958831458
2015-09-25,1036.597667970473
2015-09-28,1036.5847919735454
2015-09-29,1004.0048278381006
2015-09-30,1027.3774269076646
2015-10-01,1027.3774269076646
2015-10-02,1047.4877768228173
2015-10-05,1059.7779991257783
2015-10-06,1063.9870969932765
2015-10-07,1095.9912395377987
2015-10-08,1093.598576153095
2015-10-09,1107.4591805754455
2015-10-12,1127.5468930824104
2015-10-13,1117.7384256850573
2015-10-14,1106.5383947430578
2015-10-15,1126.8617548398965
2015-10-16,1130.638986142024
2015-10-19,1130.8905261003101
2015-10-20,1129.2557167355044
2015-10-21,1125.8308983211532
2015-10-22,1118.140604861725
2015-10-23,1131.8330123875664
2015-10-26,1134.2103889541872
2015-10-27,1129.7276336952534
2015-10-28,1116.0071249771506
2015-10-29,1114.9196050211865
2015-10-30,1116.246042205483
2015-11-02,1102.790121293583
2015-11-03,1108.9433703270872
2015-11-04,1135.3530348774243
2015-11-05,1140.551605451414
2015-11-06,1139.3190629579624
2015-11-09,1144.1536580101692
2015-11-10,1126.808100677302
2015-11-11,1117.0246915430018
2015-11-12,1124.8788767482106
2015-11-13,1102.7251199216078
2015-11-16,1090.9073687102639
2015-11-17,1099.387816827225
2015-11-18,1099.3252345334743
2015-11-19,1112.8303686208324
2015-11-20,1117.012323715418
2015-11-23,1109.2760314994068
2015-11-24,1105.3736875228838
2015-11-25,1104.9531664698898
2015-11-26,1103.033071513241
2015-11-27,1071.780315574387
2015-11-30,1073.6224039117617
2015-12-01,1095.9696019885212
2015-12-02,1126.8474662771073
2015-12-03,1129.2289673082175
2015-12-04,1117.1486528346284
2015-12-07,1111.6203335045013
2015-12-08,1087.9445267924277
2015-12-09,1096.719640943496
2015-12-10,1084.951844100834
2015-12-11,1072.9773986388086
2015-12-14,1077.9432294316
2015-12-15,1079.9855439301539
2015-12-16,1088.3411023292615
2015-12-17,1103.660088243888
2015-12-18,1109.2746933512874
2015-12-21,1132.3804385283333
2015-12-22,1137.8880114342921
2015-12-23,1146.0502756087633
2015-12-24,1142.7949412315106
2015-12-25,1142.6752317647702
2015-12-28,1122.7444306600278
2015-12-29,1130.795583699104
2015-12-30,1126.5666494042289
2015-12-31,1121.465612564813
2016-01-01,1121.465612564813
2016-01-04,1071.8591918240659
2016-01-05,1074.4236131122807
2016-01-06,1072.919714290461
2016-01-07,1020.8534410120558
2016-01-08,1031.6893512609258
2016-01-11,989.0637203391924
2016-01-12,987.1329930500478
2016-01-13,988.1973338286393
2016-01-14,991.5022032567182
2016-01-15,966.0171081267473
2016-01-18,958.5202102021896
2016-01-19,980.96323069756
2016-01-20,950.0690253924167
2016-01-21,928.259579765955
2016-01-22,950.3943736093838
2016-01-25,959.4965051638678
2016-01-26,917.8937426667807
2016-01-27,921.4048209453555
2016-01-28,922.0653467148502
2016-01-29,948.5509922018887
2016-02-01,942.2409127462471
2016-02-02,941.7966407672847
2016-02-03,927.503963853706
2016-02-04,941.3915019738014
2016-02-05,943.252872647373
2016-02-08,943.4693086357327
2016-02-09,942.8362246985831
2016-02-10,943.35008829059
2016-02-11,923.618628755964
2016-02-12,919.6538936275291
2016-02-15,939.975791211633
2016-02-16,956.9569656990939
2016-02-17,953.3766826899599
2016-02-18,965.8304153521149
2016-02-19,963.3993704830799
2016-02-22,973.9261596459629
2016-02-23,967.503709820585
2016-02-24,962.0891532224657
2016-02-25,928.510182297079
2016-02-26,943.7853253392984
2016-02-29,929.621451474432
2016-03-01,949.0622874670391
2016-03-02,987.096780074046
2016-03-03,990.6023896093676
2016-03-04,1014.8903410260143
2016-03-07,1019.9574119848412
2016-03-08,1016.5975922165576
2016-03-09,1008.0522505863648
2016-03-10,1001.6570544377838
2016-03-11,1012.5700324209394
2016-03-14,1023.7852148255512
2016-03-15,1015.2182520730339
2016-03-16,1013.8409253930694
2016-03-17,1030.0161314587558
2016-03-18,1041.1984505818632
2016-03-21,1045.0589277807344
2016-03-22,1039.2692094419783
2016-03-23,1039.9204713613985
2016-03-24,1024.2533522692863
2016-03-25,1026.876663574962
2016-03-28,1024.3432889673752
2016-03-29,1020.6390061691375
2016-03-30,1042.976733753127
2016-03-31,1046.7010782150505
2016-04-01,1041.8913931456807
2016-04-04,1041.8392754149738
2016-04-05,1037.0917169509762
2016-04-06,1035.8474787408059
2016-04-07,1030.764397440064
2016-04-08,1033.3899421358342
2016-04-11,1045.9144359613501
2016-04-12,1047.8157127645584
2016-04-13,1068.8047167159307
2016-04-14,1070.504329772604
2016-04-15,1069.7299862588054
2016-04-18,1059.1033637258988
2016-04-19,1070.1944900968404
2016-04-20,1059.09313976965
2016-04-21,1066.525164767065
2016-04-22,1063.9983976307424
2016-04-25,1060.3153865943189
2016-04-26,1060.923457601119
2016-04-27,1060.8445758279804
2016-04-28,1062.8179101228855
2016-04-29,1061.0782316628865
2016-05-02,1060.941253204569
2016-05-03,1061.8488220604268
2016-05-04,1051.9070194023661
2016-05-05,1047.520065115587
2016-05-06,1027.1937349543705
2016-05-09,1020.8582694095107
2016-05-10,1021.3944596600708
2016-05-11,1026.416052075382
2016-05-12,1026.9577751526685
2016-05-13,1017.4437803990555
2016-05-16,1020.4629309570589
2016-05-17,1025.7232290197023
2016-05-18,1016.7066017292063
2016-05-19,1011.2646219787196
2016-05-20,1016.0223636459025
2016-05-23,1015.0485792537862
2016-05-24,1011.440194514723
2016-05-25,1020.1466733768026
2016-05-26,1021.0637704991069
2016-05-27,1024.6876112425066
2016-05-30,1027.0205318549424
2016-05-31,1039.6894215720736
2016-06-01,1040.401220114387
2016-06-02,1042.7293690106414
2016-06-03,1048.973995228935
2016-06-06,1054.3087259524193
2016-06-07,1063.3477220884388
2016-06-08,1064.0308679276552
2016-06-09,1064.0943707941103
2016-06-10,1051.0656096426685
2016-06-13,1025.9961260908624
2016-06-14,1026.1516497878445
2016-06-15,1034.0675433279675
2016-06-16,1021.5277884938333
2016-06-17,1027.9616537515283
2016-06-20,1038.463726043665
2016-06-21,1043.827985647856
2016-06-22,1054.38195344409
2016-06-23,1050.3673158845113
2016-06-24,1029.5215882350315
2016-06-27,1034.141643739171
2016-06-28,1031.9986392227581
2016-06-29,1043.524614724516
2016-06-30,1060.806384815617
2016-07-01,1061.1856437485283
2016-07-04,1074.9126406593705
2016-07-05,1067.662272478384
2016-07-06,1060.356523817499
2016-07-07,1064.3287897306827
2016-07-08,1058.1022093877586
2016-07-11,1073.0285572307926
2016-07-12,1100.1097332288537
2016-07-13,1103.2828802388826
2016-07-14,1106.6740390799644
2016-07-15,1112.189750915855
2016-07-18,1111.0642203642446
2016-07-19,1101.9033646761525
2016-07-20,1106.7390306313387
2016-07-21,1112.920568844914
2016-07-22,1106.002111949846
2016-07-25,1105.737473561878
2016-07-26,1115.7264235074913
2016-07-27,1115.1165770399186
2016-07-28,1125.153775177313
2016-07-29,1112.721536281192
2016-08-01,1119.757195632478
2016-08-02,1120.135194793002
2016-08-03,1114.7388117584094
2016-08-04,1119.3983440471552
2016-08-05,1127.7916677476526
2016-08-08,1141.5347691552613
2016-08-09,1149.009404409655
2016-08-10,1146.295866481209
2016-08-11,1152.7320716908641
2016-08-12,1170.1258614290532
2016-08-15,1192.8764496472154
2016-08-16,1185.7639729406396
2016-08-17,1186.673348000298
2016-08-18,1187.9600102780119
2016-08-19,1184.9790066315043
2016-08-22,1180.700124589425
2016-08-23,1177.9350762549138
2016-08-24,1172.348457448373
2016-08-25,1165.3956912565818
2016-08-26,1167.324845662855
2016-08-29,1161.9260407967654
2016-08-30,1169.3979787814521
2016-08-31,1168.0874349519067
2016-09-01,1166.2011111981985
2016-09-02,1171.531231002505
2016-09-05,1181.8198897739662
2016-09-06,1191.6179156340222
2016-09-07,1191.1976358438023
2016-09-08,1191.6715179958396
2016-09-09,1187.2084140706768
2016-09-12,1158.296859496616
2016-09-13,1156.1386309928312
2016-09-14,1150.8725423078456
2016-09-15,1150.638681293397
2016-09-16,1150.6224038964588
2016-09-19,1164.5633712300057
2016-09-20,1166.6081946581303
2016-09-21,1173.4925024340275
2016-09-22,1180.1857730897545
2016-09-23,1174.481479629836
2016-09-26,1156.9846732516346
2016-09-27,1167.607723470447
2016-09-28,1164.3745862664123
2016-09-29,1174.3744628091358
2016-09-30,1163.838992127847
2016-10-03,1169.4056852383299
2016-10-04,1171.78207985086
2016-10-05,1174.194709213441
2016-10-06,1178.0060690033736
2016-10-07,1174.8354238714378
2016-10-10,1176.4549280416393
2016-10-11,1165.6234155920913
2016-10-12,1158.067556102184
2016-10-13,1147.7056853899303
2016-10-14,1153.4920530200422
2016-10-17,1145.735015369703
2016-10-18,1163.8790343939372
2016-10-19,1160.7510978770301
2016-10-20,1164.399543970989
2016-10-21,1167.733173684968
2016-10-24,1183.997530392618
2016-10-25,1180.334841818882
2016-10-26,1169.8317068063197
2016-10-27,1159.9496322551634
2016-10-28,1154.7634171536722
2016-10-31,1156.7400061910562
2016-11-01,1167.272654797041
2016-11-02,1153.657171454699
2016-11-03,1157.6922020426841
2016-11-04,1158.5547310872405
2016-11-07,1165.7700165708166
2016-11-08,1170.3003611967931
2016-11-09,1153.9953965169082
2016-11-10,1167.2024292930457
2016-11-11,1158.7296679322283
2016-11-14,1149.0565911159763
2016-11-15,1147.6798028917494
