Date,AUSTRALIA SMALL CAP VALUE WEIGHTED
2005-01-04,3060.8605188978095
2005-01-05,3051.0855600308505
2005-01-06,3046.800939135235
2005-01-07,3081.754882049602
2005-01-10,3083.8167539721026
2005-01-11,3088.5307488002654
2005-01-12,3078.8630570124938
2005-01-13,3101.4750576279343
2005-01-14,3098.422660308005
2005-01-17,3108.5234507798327
2005-01-18,3094.865271199005
2005-01-19,3101.689517579872
2005-01-20,3116.990063004644
2005-01-21,3130.20056492632
2005-01-24,3119.292785147747
2005-01-25,3132.489507230233
2005-01-26,3144.7269872090815
2005-01-27,3187.61574941471
2005-01-28,3182.188415580835
2005-01-31,3179.487277816304
2005-02-01,3192.6088482106097
2005-02-02,3198.146052013601
2005-02-03,3203.751273996467
2005-02-04,3212.173709860404
2005-02-07,3262.3544117270653
2005-02-08,3237.3752935511884
2005-02-09,3232.0759813701366
2005-02-10,3246.2376771874315
2005-02-11,3269.3486642525963
2005-02-14,3265.336233644862
2005-02-15,3236.944194472682
2005-02-16,3209.148505799847
2005-02-17,3211.4625393386723
2005-02-18,3201.1192953351688
2005-02-21,3219.3279111434654
2005-02-22,3188.7409837718224
2005-02-23,3133.9281553457736
2005-02-24,3110.726163834386
2005-02-25,3119.004120609782
2005-02-28,3161.252206341479
2005-03-01,3170.4020971191017
2005-03-02,3175.324067479402
2005-03-03,3176.773471889966
2005-03-04,3190.369398556481
2005-03-07,3224.8669488331943
2005-03-08,3233.161957300198
2005-03-09,3205.53652770762
2005-03-10,3176.515621952823
2005-03-11,3194.3957867191743
2005-03-14,3206.6713081766293
2005-03-15,3230.942246996957
2005-03-16,3246.131365679563
2005-03-17,3238.5699399521245
2005-03-18,3262.932755362472
2005-03-21,3278.9317635666825
2005-03-22,3267.2306406812863
2005-03-23,3210.313846369414
2005-03-24,3184.1238394480006
2005-03-25,3184.1238394480006
2005-03-28,3195.2049146306554
2005-03-29,3165.537669797259
2005-03-30,3144.466924859247
2005-03-31,3160.0266373675813
2005-04-01,3188.972289754174
2005-04-04,3175.934152950201
2005-04-05,3164.8053021946553
2005-04-06,3140.9822074792546
2005-04-07,3148.050911817245
2005-04-08,3185.1381956039886
2005-04-11,3157.680748464338
2005-04-12,3180.4921081640086
2005-04-13,3195.525095897731
2005-04-14,3160.9530442662176
2005-04-15,3066.0264083903053
2005-04-18,2977.461904930963
2005-04-19,3031.314463282284
2005-04-20,3049.8623335208094
2005-04-21,3033.893527240094
2005-04-22,3073.0636750341223
2005-04-25,3081.188105013337
2005-04-26,3079.9155844461125
2005-04-27,3058.458424985227
2005-04-28,3066.9451408854225
2005-04-29,3034.859470276652
2005-05-02,3047.2185355793154
2005-05-03,2988.3485474713534
2005-05-04,2951.8550434204776
2005-05-05,2968.1688933775536
2005-05-06,2986.9151941581677
2005-05-09,2978.1574079676284
2005-05-10,2985.8072055300595
2005-05-11,3015.422831791374
2005-05-12,3026.339591222551
2005-05-13,3009.3715533200507
2005-05-16,2963.1723626371218
2005-05-17,2946.145353959817
2005-05-18,2982.3143080081163
2005-05-19,3023.3704079107033
2005-05-20,3029.125314116964
2005-05-23,3073.704210447547
2005-05-24,3103.7788429796865
2005-05-25,3101.12387524333
2005-05-26,3105.2574498063473
2005-05-27,3117.764927994086
2005-05-30,3142.874877336863
2005-05-31,3160.839333940709
2005-06-01,3183.730766186375
2005-06-02,3225.6420292451626
2005-06-03,3266.706788904634
2005-06-06,3315.7262365498473
2005-06-07,3330.374629248128
2005-06-08,3335.359050285416
2005-06-09,3352.9281099876043
2005-06-10,3371.386388300601
2005-06-13,3391.852018285267
2005-06-14,3427.7072602887365
2005-06-15,3436.742392347775
2005-06-16,3483.34355193576
2005-06-17,3502.4272812688737
2005-06-20,3533.0502463403845
2005-06-21,3530.7038421156335
2005-06-22,3513.101243867442
2005-06-23,3501.9241263346557
2005-06-24,3448.7413264710203
2005-06-27,3423.318400904188
2005-06-28,3466.47078136273
2005-06-29,3450.435316829584
2005-06-30,3453.489366740809
2005-07-01,3442.6695982844244
2005-07-04,3460.783765005141
2005-07-05,3437.1123606749625
2005-07-06,3421.468204531839
2005-07-07,3376.8905972484267
2005-07-08,3390.187344758536
2005-07-11,3391.2600859970394
2005-07-12,3405.8129685775775
2005-07-13,3411.7984783081333
2005-07-14,3447.225902521078
2005-07-15,3442.267378596751
2005-07-18,3456.4297116046137
2005-07-19,3456.342068913907
2005-07-20,3477.190133347243
2005-07-21,3526.4476218008
2005-07-22,3573.8197435598663
2005-07-25,3607.966200631225
2005-07-26,3593.865957931432
2005-07-27,3579.7232318545202
2005-07-28,3557.897177760113
2005-07-29,3583.219019367841
2005-08-01,3568.237864063522
2005-08-02,3608.6013994324453
2005-08-03,3594.271438718293
2005-08-04,3588.9417086969297
2005-08-05,3583.4374171943696
2005-08-08,3580.2716042991265
2005-08-09,3568.358625402203
2005-08-10,3600.1022315632176
2005-08-11,3650.3763845068756
2005-08-12,3642.1423195454418
2005-08-15,3647.0440727255477
2005-08-16,3685.4535581385626
2005-08-17,3647.2539366896603
2005-08-18,3625.7547065004096
2005-08-19,3628.0290246639497
2005-08-22,3667.9156631011356
2005-08-23,3680.2312041544815
2005-08-24,3655.414143228584
2005-08-25,3659.9798898926224
2005-08-26,3650.874675424081
2005-08-29,3612.0906324847824
2005-08-30,3641.133466733019
2005-08-31,3634.7653410333505
2005-09-01,3682.953554625371
2005-09-02,3659.720901411321
2005-09-05,3685.6795748824097
2005-09-06,3714.2409311352644
2005-09-07,3745.3590444451265
2005-09-08,3769.3769223015847
2005-09-09,3760.822216395594
2005-09-12,3801.6217928254528
2005-09-13,3796.1295053665235
2005-09-14,3817.7347511919893
2005-09-15,3824.876888377252
2005-09-16,3862.9041422072196
2005-09-19,3879.5944413654565
2005-09-20,3902.8518291864625
2005-09-21,3891.938345620802
2005-09-22,3876.8514612085846
2005-09-23,3889.0826750580836
2005-09-26,3936.997197043097
2005-09-27,3922.8321550226165
2005-09-28,3928.95120170108
2005-09-29,3961.80219911584
2005-09-30,3949.1235266890526
2005-10-03,4002.8336568964855
2005-10-04,3997.949524818835
2005-10-05,3886.6396914651855
2005-10-06,3740.8945625066335
2005-10-07,3757.827448050723
2005-10-10,3813.338132889184
2005-10-11,3791.77200492857
2005-10-12,3803.7801550252043
2005-10-13,3792.2166107654816
2005-10-14,3768.374063914399
2005-10-17,3790.232655630645
2005-10-18,3797.987504601511
2005-10-19,3746.6279827268995
2005-10-20,3764.086459208634
2005-10-21,3706.2110063478267
2005-10-24,3715.693622070018
2005-10-25,3740.159819956089
2005-10-26,3779.2351626509503
2005-10-27,3742.6517429810037
2005-10-28,3684.4378929445147
2005-10-31,3760.4922660109087
2005-11-01,3744.7334714132658
2005-11-02,3701.9382804297975
2005-11-03,3751.461606777865
2005-11-04,3785.0911044091504
2005-11-07,3786.8649140426246
2005-11-08,3814.528622764561
2005-11-09,3803.903652901261
2005-11-10,3806.4152505528646
2005-11-11,3835.12143404196
2005-11-14,3828.246299235793
2005-11-15,3851.760424411114
2005-11-16,3863.340730702883
2005-11-17,3880.5789869511373
2005-11-18,3906.332712344025
2005-11-21,3911.3788371019596
2005-11-22,3912.154368535463
2005-11-23,3922.771080169056
2005-11-24,3962.3343554784287
2005-11-25,3954.3979797874867
2005-11-28,3953.1901385330925
2005-11-29,3961.3120156764658
2005-11-30,3979.737574580251
2005-12-01,3961.292669737619
2005-12-02,4018.850139812027
2005-12-05,4019.3986280691106
2005-12-06,4023.530966358508
2005-12-07,4030.5248679024494
2005-12-08,3965.455037545387
2005-12-09,3970.4936330421656
2005-12-12,3961.163937859179
2005-12-13,3951.7973140140816
2005-12-14,3952.9930473153117
2005-12-15,3948.3823340023064
2005-12-16,3928.1918527052235
2005-12-19,3910.112990789058
2005-12-20,3906.8765625895844
2005-12-21,3946.2575504472966
2005-12-22,3918.49298906265
2005-12-23,3915.134772339253
2005-12-26,3915.134772339253
2005-12-27,3907.435838671406
2005-12-28,3951.4633013193206
2005-12-29,3981.469345951412
2005-12-30,4013.3103125412354
2006-01-02,4013.3103125412354
2006-01-03,3966.321001958979
2006-01-04,4002.404197861591
2006-01-05,4004.8645082764083
2006-01-06,4004.968347430363
2006-01-09,4046.5937573393658
2006-01-10,4030.042142411361
2006-01-11,4048.6189478188066
2006-01-12,4043.5383125039484
2006-01-13,4037.09077676122
2006-01-16,4015.5547867025516
2006-01-17,4031.443217825205
2006-01-18,3932.2312699832146
2006-01-19,3959.163896350927
2006-01-20,3982.6705759682045
2006-01-23,3902.8654418133046
2006-01-24,3903.030587467783
2006-01-25,3948.018861246252
2006-01-26,3963.9888171907087
2006-01-27,4002.6826367179774
2006-01-30,4004.3209526873734
2006-01-31,4033.9062730954092
2006-02-01,4057.4573734111254
2006-02-02,4008.4523159858945
2006-02-03,3996.31935826254
2006-02-06,3989.8502103236415
2006-02-07,3994.999079200687
2006-02-08,3947.9030593080056
2006-02-09,3987.8907775285693
2006-02-10,3981.3531846142037
2006-02-13,3969.1090808894405
2006-02-14,4008.9709884374597
2006-02-15,4021.1045511373795
2006-02-16,3996.0127179971178
2006-02-17,3971.4337478388647
2006-02-20,4002.3812056243396
2006-02-21,4031.6564382722895
2006-02-22,4015.627574448168
2006-02-23,4036.5752656313307
2006-02-24,4066.4160107647485
2006-02-27,4086.2605766449233
2006-02-28,4098.496788091564
2006-03-01,4059.743977795959
2006-03-02,4111.421406756253
2006-03-03,4075.0801958274105
2006-03-06,4080.1907269186827
2006-03-07,4079.721491735366
2006-03-08,4059.410480167348
2006-03-09,4088.6169821835506
2006-03-10,4061.5879164058633
2006-03-13,4092.3437811101926
2006-03-14,4072.9924120379733
2006-03-15,4103.852893950755
2006-03-16,4063.1672551839674
2006-03-17,4011.8002110941416
2006-03-20,4003.3806961909986
2006-03-21,3986.7751087865963
2006-03-22,4036.602266157143
2006-03-23,4051.992888495757
2006-03-24,4025.590219625627
2006-03-27,4035.1250994822462
2006-03-28,4025.8015158810986
2006-03-29,4026.7538696526512
2006-03-30,4037.340996533074
2006-03-31,4051.921721604967
2006-04-03,4100.377034065618
2006-04-04,4034.968672405312
2006-04-05,4094.258287666834
2006-04-06,4157.6910747542
2006-04-07,4172.491777202776
2006-04-10,4136.694686352971
2006-04-11,4163.338497042952
2006-04-12,4121.254646370821
2006-04-13,4085.2523871575645
2006-04-14,4085.2523871575645
2006-04-17,4091.752045045329
2006-04-18,4140.478793153424
2006-04-19,4173.10780089687
2006-04-20,4124.276451565333
2006-04-21,4141.048780500165
2006-04-24,4133.841767908003
2006-04-25,4134.482096750788
2006-04-26,4205.553734212293
2006-04-27,4168.112708384934
2006-04-28,4140.0550938358665
2006-05-01,4158.815993462598
2006-05-02,4125.277970588561
2006-05-03,4163.38274909394
2006-05-04,4120.490605812681
2006-05-05,4147.355048949072
2006-05-08,4190.469588616238
2006-05-09,4225.40897048101
2006-05-10,4250.137212171665
2006-05-11,4254.166814681722
2006-05-12,4188.521727069048
2006-05-15,4080.0193170499897
2006-05-16,4075.0661101792225
2006-05-17,4081.5942813592187
2006-05-18,4021.5656064552304
2006-05-19,3972.085604708282
2006-05-22,3858.684572440976
2006-05-23,3866.858794909753
2006-05-24,3883.1235294562066
2006-05-25,3861.591048234809
2006-05-26,3911.8692601840803
2006-05-29,3948.376792613659
2006-05-30,3926.236994992927
2006-05-31,3868.986799142581
2006-06-01,3896.4894967060045
2006-06-02,3892.826395322256
2006-06-05,3918.2873012243344
2006-06-06,3861.2425116127984
2006-06-07,3862.55546032557
2006-06-08,3859.9037023955193
2006-06-09,3918.7729642713903
2006-06-12,3924.1163289803894
2006-06-13,3840.8759403339373
2006-06-14,3807.9007950241803
2006-06-15,3816.129972438649
2006-06-16,3875.006474895815
2006-06-19,3856.580548544563
2006-06-20,3849.9596629370753
2006-06-21,3828.5367989454844
2006-06-22,3872.5918092240545
2006-06-23,3856.5927062221554
2006-06-26,3847.623993844349
2006-06-27,3874.6307834614563
2006-06-28,3835.7877997399614
2006-06-29,3860.995151220562
2006-06-30,3881.8757298182627
2006-07-03,3882.1053872580724
2006-07-04,3904.228856008627
2006-07-05,3904.183586947033
2006-07-06,3954.1987573975243
2006-07-07,3979.152420642952
2006-07-10,3977.641444107461
2006-07-11,3974.501170080743
2006-07-12,4016.640334508704
2006-07-13,3995.182417043358
2006-07-14,3938.3665420551984
2006-07-17,3943.272413115239
2006-07-18,3944.504344427511
2006-07-19,3925.0411776366027
2006-07-20,3950.8036423954354
2006-07-21,3932.4868639403853
2006-07-24,3926.6137683867023
2006-07-25,3954.7849211833895
2006-07-26,3937.8316255481104
2006-07-27,3986.160484982516
2006-07-28,3968.5890249361914
2006-07-31,3993.05297739831
2006-08-01,3968.107762164362
2006-08-02,3920.262121362622
2006-08-03,3943.8879738698665
2006-08-04,3903.2346373993582
2006-08-07,3904.9814496543095
2006-08-08,3922.9240229198535
2006-08-09,3888.4498594549286
2006-08-10,3929.0653514008886
2006-08-11,3937.74184956499
2006-08-14,3932.141328326206
2006-08-15,3917.2519745639856
2006-08-16,3913.842254975594
2006-08-17,3957.5373420285573
2006-08-18,3932.87298225664
2006-08-21,3950.642470333373
2006-08-22,3997.9379409403455
2006-08-23,4025.143773243653
2006-08-24,3983.303526800285
2006-08-25,3995.1489302679474
2006-08-28,3994.4403495830074
2006-08-29,4044.8103747361833
2006-08-30,4050.8104736658897
2006-08-31,4102.709880665328
2006-09-01,4096.764045297021
2006-09-04,4149.165460984827
2006-09-05,4179.512446594377
2006-09-06,4134.528318388675
2006-09-07,4117.429099087146
2006-09-08,4100.910769747358
2006-09-11,4030.9067033662586
2006-09-12,4027.837276579711
2006-09-13,4057.051784908357
2006-09-14,4083.8518774630365
2006-09-15,4101.358053634569
2006-09-18,4111.370927724766
2006-09-19,4128.869914716351
2006-09-20,4102.258772306152
2006-09-21,4116.834860286662
2006-09-22,4045.6063897131808
2006-09-25,4074.858677409642
2006-09-26,4115.812875472801
2006-09-27,4171.47654269854
2006-09-28,4172.211999477467
2006-09-29,4194.830106226699
2006-10-02,4206.035722632606
2006-10-03,4181.29020338023
2006-10-04,4177.436893930175
2006-10-05,4243.160900902226
2006-10-06,4266.980462995515
2006-10-09,4264.926462641455
2006-10-10,4307.2493969183315
2006-10-11,4324.462490078209
2006-10-12,4324.760638761477
2006-10-13,4364.715357259249
2006-10-16,4394.879539493351
2006-10-17,4373.312757208868
2006-10-18,4420.5517258666
2006-10-19,4411.7912952836605
2006-10-20,4432.943055466227
2006-10-23,4452.098822147733
2006-10-24,4438.425539215413
2006-10-25,4466.437555824872
2006-10-26,4451.820072597292
2006-10-27,4438.570855223966
2006-10-30,4447.511712740145
2006-10-31,4451.903645270733
2006-11-01,4480.713987611382
2006-11-02,4486.214401783788
2006-11-03,4483.726618499176
2006-11-06,4491.772860840091
2006-11-07,4507.728418845978
2006-11-08,4451.584774234847
2006-11-09,4415.73806444441
2006-11-10,4434.381132459912
2006-11-13,4405.947432687975
2006-11-14,4436.84227313184
2006-11-15,4435.2389856287655
2006-11-16,4430.567901980396
2006-11-17,4451.723308459614
2006-11-20,4379.059441341419
2006-11-21,4456.4541718633345
2006-11-22,4519.722552742542
2006-11-23,4519.434564198075
2006-11-24,4487.125284693187
2006-11-27,4495.672824781878
2006-11-28,4444.289869683861
2006-11-29,4504.756139202836
2006-11-30,4512.418147052319
2006-12-01,4468.632769517798
2006-12-04,4451.26619360139
2006-12-05,4439.774394078557
2006-12-06,4477.42423210346
2006-12-07,4483.7042757673935
2006-12-08,4463.560351654043
2006-12-11,4490.223448417888
2006-12-12,4495.703768887284
2006-12-13,4523.922218920902
2006-12-14,4556.538695248926
2006-12-15,4586.8276076474285
2006-12-18,4592.107382780647
2006-12-19,4580.041377414462
2006-12-20,4630.347112283941
2006-12-21,4604.157681789434
2006-12-22,4633.958766962118
2006-12-25,4634.172447808366
2006-12-26,4631.641168908048
2006-12-27,4677.134550118723
2006-12-28,4705.801510011788
2006-12-29,4695.4407942136795
2007-01-01,4695.4407942136795
2007-01-02,4698.0893460793495
2007-01-03,4705.983924969704
2007-01-04,4668.468335970333
2007-01-05,4648.074203146284
2007-01-08,4615.933335668673
2007-01-09,4661.419374103969
2007-01-10,4620.745336170872
2007-01-11,4681.465024621642
2007-01-12,4709.782813785561
2007-01-15,4754.79636538118
2007-01-16,4783.222886060179
2007-01-17,4800.62756452033
2007-01-18,4820.646884544556
2007-01-19,4826.447399616324
2007-01-22,4840.547571626389
2007-01-23,4833.846852001582
2007-01-24,4807.133903659439
2007-01-25,4796.870137022806
2007-01-26,4788.933855305752
2007-01-29,4751.772444540274
2007-01-30,4787.434966487392
2007-01-31,4756.69958882127
2007-02-01,4777.961992724906
2007-02-02,4808.73039946577
2007-02-05,4830.642751701389
2007-02-06,4840.172508081474
2007-02-07,4814.704436777759
2007-02-08,4844.192944111178
2007-02-09,4848.209001595081
2007-02-12,4846.52398937249
2007-02-13,4864.657763473947
2007-02-14,4890.865398538961
2007-02-15,4902.411466911321
2007-02-16,4917.388313027089
2007-02-19,4937.519459361477
2007-02-20,4916.733222177277
2007-02-21,4936.004652140813
2007-02-22,4969.059134514095
2007-02-23,4961.239993461119
2007-02-26,4967.116973047962
2007-02-27,4900.384200472981
2007-02-28,4758.23885479119
2007-03-01,4770.5366879230605
2007-03-02,4742.910407416758
2007-03-05,4603.373204707654
2007-03-06,4680.882111971726
2007-03-07,4742.504503871608
2007-03-08,4742.025695989183
2007-03-09,4799.518212084608
2007-03-12,4834.101272232878
2007-03-13,4832.788954022625
2007-03-14,4727.475453717394
2007-03-15,4818.580631146688
2007-03-16,4827.13740695116
2007-03-19,4877.315294212558
2007-03-20,4907.4671953628085
2007-03-21,4876.736794553686
2007-03-22,4957.041818391842
2007-03-23,4958.415253328025
2007-03-26,5000.979957740929
2007-03-27,4975.485437839469
2007-03-28,4916.000796482506
2007-03-29,4957.46749655611
2007-03-30,4992.659533999004
2007-04-02,4988.108692940138
2007-04-03,5033.957302143108
2007-04-04,5115.296803676085
2007-04-05,5077.105162566148
2007-04-06,5077.105162566148
2007-04-09,5085.632061878824
2007-04-10,5159.950139252478
2007-04-11,5187.9689436250665
2007-04-12,5200.879798685091
2007-04-13,5215.7049283209635
2007-04-16,5257.193203310126
2007-04-17,5274.422619293164
2007-04-18,5299.715261768244
2007-04-19,5225.088566889655
2007-04-20,5243.4481646732675
2007-04-23,5264.2838679433125
2007-04-24,5187.664060969556
2007-04-25,5210.093498307907
2007-04-26,5202.686780451531
2007-04-27,5199.004815208965
2007-04-30,5238.70669892955
2007-05-01,5225.532269039413
2007-05-02,5274.1469238903555
2007-05-03,5294.190399197275
2007-05-04,5288.968257909895
2007-05-07,5324.700990951941
2007-05-08,5340.193586651919
2007-05-09,5344.8218759900465
2007-05-10,5408.7692213586
2007-05-11,5371.626753448738
2007-05-14,5427.1261156660985
2007-05-15,5387.224031549691
2007-05-16,5341.225160931985
2007-05-17,5392.404551537429
2007-05-18,5362.487662546918
2007-05-21,5416.523786060776
2007-05-22,5394.882871277149
2007-05-23,5445.48637619399
2007-05-24,5366.606595650627
2007-05-25,5354.020156541417
2007-05-28,5347.906567187977
2007-05-29,5371.466959313522
2007-05-30,5372.694576092829
2007-05-31,5522.568560396045
2007-06-01,5584.11765621253
2007-06-04,5621.991001978289
2007-06-05,5609.109704443916
2007-06-06,5617.769846954486
2007-06-07,5621.16554538952
2007-06-08,5567.674705837712
2007-06-11,5560.388097468123
2007-06-12,5595.808543857643
2007-06-13,5526.498427373442
2007-06-14,5521.346987279909
2007-06-15,5546.384105559919
2007-06-18,5550.55486543922
2007-06-19,5572.488467601655
2007-06-20,5621.006197179639
2007-06-21,5629.372155398785
2007-06-22,5659.010840989683
2007-06-25,5611.220116641809
2007-06-26,5613.220272426558
2007-06-27,5459.895239931102
2007-06-28,5592.754881162732
2007-06-29,5597.511157260214
2007-07-02,5609.645434336978
2007-07-03,5592.528327967521
2007-07-04,5600.913393552263
2007-07-05,5626.905445149884
2007-07-06,5596.405197334021
2007-07-09,5617.579841245365
2007-07-10,5550.1063414900755
2007-07-11,5509.362424881783
2007-07-12,5569.905803962559
2007-07-13,5612.094666212162
2007-07-16,5647.648866266169
2007-07-17,5638.592800114748
2007-07-18,5610.8818807264
2007-07-19,5660.050982194236
2007-07-20,5708.572663255025
2007-07-23,5708.768278283484
2007-07-24,5740.322876693426
2007-07-25,5724.7815431472345
2007-07-26,5627.638912028522
2007-07-27,5372.4040991515685
2007-07-30,5335.126299598834
2007-07-31,5412.200301293859
2007-08-01,5214.521242660879
2007-08-02,5252.208509697718
2007-08-03,5229.571031384469
2007-08-06,5108.183231734295
2007-08-07,5177.761456286831
2007-08-08,5270.504766404541
2007-08-09,5330.4917167190715
2007-08-10,5100.919263739538
2007-08-13,5142.85722449029
2007-08-14,5086.095784721093
2007-08-15,4866.217394811585
2007-08-16,4569.23479194368
2007-08-17,4494.441427214162
2007-08-20,4752.364945826928
2007-08-21,4775.7758602007125
2007-08-22,4816.6229770273785
2007-08-23,4985.666635393988
2007-08-24,4948.210280436807
2007-08-27,5072.178375021802
2007-08-28,5039.744190177258
2007-08-29,4940.061291065291
2007-08-30,4979.47445846757
2007-08-31,5024.175828681426
2007-09-03,5101.036123794229
2007-09-04,5158.671009785817
2007-09-05,5116.658926999187
2007-09-06,5096.568793592868
2007-09-07,5100.2268105249605
2007-09-10,5022.623016663206
2007-09-11,5061.560851413079
2007-09-12,5098.0465959649955
2007-09-13,5083.769063050603
2007-09-14,5147.805228367748
2007-09-17,5098.781905832065
2007-09-18,4995.34405699569
2007-09-19,5190.497816148419
2007-09-20,5221.808268388746
2007-09-21,5197.420594995254
2007-09-24,5268.753520225945
2007-09-25,5251.448303384413
2007-09-26,5295.902801776253
2007-09-27,5330.491404098471
2007-09-28,5345.200851988885
2007-10-01,5373.973711877592
2007-10-02,5397.522398445994
2007-10-03,5407.893842904994
2007-10-04,5392.77498236898
2007-10-05,5473.663853370061
2007-10-08,5506.456862822609
2007-10-09,5492.048911803568
2007-10-10,5527.122189194923
2007-10-11,5542.808988063966
2007-10-12,5562.061573318701
2007-10-15,5560.3061274846095
2007-10-16,5435.386505376746
2007-10-17,5458.624163272151
2007-10-18,5474.541595628078
2007-10-19,5430.463212248403
2007-10-22,5291.140197225502
2007-10-23,5411.998092913053
2007-10-24,5438.989315610195
2007-10-25,5465.421278492806
2007-10-26,5533.833213111668
2007-10-29,5607.28917350318
2007-10-30,5575.075287306512
2007-10-31,5661.957642555925
2007-11-01,5666.44983126498
2007-11-02,5519.664564215501
2007-11-05,5452.633770227674
2007-11-06,5493.54746030719
2007-11-07,5513.380646434987
2007-11-08,5346.464539054642
2007-11-09,5280.847214155335
2007-11-12,5015.913092842044
2007-11-13,5096.873026082632
2007-11-14,5198.76294621769
2007-11-15,5166.682815002611
2007-11-16,5117.501139694007
2007-11-19,5142.827821939741
2007-11-20,5058.700811019769
2007-11-21,4878.774955383144
2007-11-22,4835.387745132909
2007-11-23,4856.830133102887
2007-11-26,4981.684953819346
2007-11-27,4921.955803234428
2007-11-28,4954.1202718639925
2007-11-29,4982.600659998187
2007-11-30,5094.384157683851
2007-12-03,5111.351507352417
2007-12-04,5023.177576958105
2007-12-05,4992.346753341576
2007-12-06,5106.023669822273
2007-12-07,5189.686467177777
2007-12-10,5186.405831233576
2007-12-11,5254.974562516858
2007-12-12,5209.537137927187
2007-12-13,5154.162017473883
2007-12-14,5024.4869501653675
2007-12-17,4806.000859638644
2007-12-18,4781.230222208166
2007-12-19,4801.654509715252
2007-12-20,4830.828825287167
2007-12-21,4942.7194241017505
2007-12-24,5012.511426063478
2007-12-25,5012.511426063478
2007-12-26,4991.723336192025
2007-12-27,5003.333329337872
2007-12-28,4935.3272573645645
2007-12-31,4986.624624432291
2008-01-01,4986.624624432291
2008-01-02,4976.467165307045
2008-01-03,4941.688856518371
2008-01-04,4887.153764681442
2008-01-07,4771.796776845293
2008-01-08,4828.201288926902
2008-01-09,4768.917217695566
2008-01-10,4786.871535400716
2008-01-11,4725.511223066016
2008-01-14,4712.708557326793
2008-01-15,4627.049455948636
2008-01-16,4531.4394493917225
2008-01-17,4627.764537278602
2008-01-18,4524.906563219746
2008-01-21,4382.875340276647
2008-01-22,4070.6419098470183
2008-01-23,4180.482709818261
2008-01-24,4269.4304315131
2008-01-25,4497.485056026778
2008-01-28,4476.048552169623
2008-01-29,4439.129968748296
2008-01-30,4327.102987450305
2008-01-31,4351.48612624338
2008-02-01,4514.450072323745
2008-02-04,4616.890166190269
2008-02-05,4538.46360681594
2008-02-06,4396.493453199373
2008-02-07,4408.590321128619
2008-02-08,4496.791058633893
2008-02-11,4458.295574528892
2008-02-12,4521.7016739802275
2008-02-13,4471.301550878515
2008-02-14,4573.054584481627
2008-02-15,4493.267747728417
2008-02-18,4515.127270813768
2008-02-19,4559.345332248052
2008-02-20,4500.869901295599
2008-02-21,4558.948158810231
2008-02-22,4513.12161945412
2008-02-25,4528.62350865054
2008-02-26,4596.229618706446
2008-02-27,4621.60775414311
2008-02-28,4601.452765983986
2008-02-29,4517.614511927398
2008-03-03,4383.352772224437
2008-03-04,4318.712140419652
2008-03-05,4297.7628193960745
2008-03-06,4311.854100502681
2008-03-07,4214.758640642545
2008-03-10,4075.1189210444622
2008-03-11,4102.345643392079
2008-03-12,4139.12526950242
2008-03-13,4093.980914074937
2008-03-14,4093.076276175451
2008-03-17,3896.412710915184
2008-03-18,3941.0834009022346
2008-03-19,4041.95134012025
2008-03-20,3896.4265931196246
2008-03-21,3896.426593119625
2008-03-24,3947.293501273414
2008-03-25,4100.827596718199
2008-03-26,4174.768616891674
2008-03-27,4176.145969376152
2008-03-28,4165.687223417184
2008-03-31,4163.0356165653075
2008-04-01,4194.833808235623
2008-04-02,4264.430970928576
2008-04-03,4325.809897211156
2008-04-04,4329.7308818917245
2008-04-07,4401.346901012201
2008-04-08,4403.4485373055995
2008-04-09,4334.540640457503
2008-04-10,4254.6560919205185
2008-04-11,4217.100775758986
2008-04-14,4109.948993451436
2008-04-15,4177.407288350781
2008-04-16,4250.562264191883
2008-04-17,4296.344198699135
2008-04-18,4270.602867047879
2008-04-21,4391.4490221538435
2008-04-22,4360.232321905348
2008-04-23,4446.855542618171
2008-04-24,4427.866731635598
2008-04-25,4409.267472195512
2008-04-28,4454.269208882357
2008-04-29,4473.610748385421
2008-04-30,4534.651312392957
2008-05-01,4520.347326425861
2008-05-02,4640.425919892385
2008-05-05,4645.416588042432
2008-05-06,4591.300337995325
2008-05-07,4627.608839272644
2008-05-08,4652.737931221064
2008-05-09,4628.162939105732
2008-05-12,4598.813437515714
2008-05-13,4569.682762973348
2008-05-14,4543.879252850859
2008-05-15,4580.105507606
2008-05-16,4621.772737721907
2008-05-19,4618.941531510208
2008-05-20,4616.1189617191185
2008-05-21,4566.2909785864695
2008-05-22,4530.184733351963
2008-05-23,4488.098449603671
2008-05-26,4437.207528554417
2008-05-27,4474.884193652238
2008-05-28,4479.456423346364
2008-05-29,4551.997123630249
2008-05-30,4497.771317878797
2008-06-02,4467.7299258183
2008-06-03,4442.731412232444
2008-06-04,4476.608302792083
2008-06-05,4383.847271567697
2008-06-06,4376.470518874571
2008-06-09,4340.280540837993
2008-06-10,4208.071595647059
2008-06-11,4175.8396393479825
2008-06-12,4036.617349193255
2008-06-13,4085.730606306543
2008-06-16,4035.556826441673
2008-06-17,4034.0995374326158
2008-06-18,4024.331791531636
2008-06-19,4019.9344665732037
2008-06-20,3978.2016281546134
2008-06-23,3931.6819320531713
2008-06-24,3924.947304209441
2008-06-25,3916.4420672377555
2008-06-26,3941.589107470283
2008-06-27,3852.553012741977
2008-06-30,3771.438676797449
2008-07-01,3737.9170049754734
2008-07-02,3720.87170417115
