Date,AUSTRALIA SMALL CAP MIN VOLATILITY (AUD)
2003-10-13,1375.7683183347192
2003-10-14,1371.5840771486346
2003-10-15,1381.3955431815414
2003-10-16,1378.7534174972272
2003-10-17,1386.2769537804245
2003-10-20,1382.2079795047923
2003-10-21,1400.928066717225
2003-10-22,1397.359032511391
2003-10-23,1383.9810754237344
2003-10-24,1376.081889052728
2003-10-27,1391.298445911351
2003-10-28,1399.279563160629
2003-10-29,1400.6783887336726
2003-10-30,1413.9107989361087
2003-10-31,1425.698421183074
2003-11-03,1427.3367266232228
2003-11-04,1411.340348016682
2003-11-05,1419.9099125010996
2003-11-06,1435.3923488416715
2003-11-07,1429.1246610996664
2003-11-10,1430.9948660089453
2003-11-11,1420.525689808366
2003-11-12,1399.605048279901
2003-11-13,1400.3196770109262
2003-11-14,1394.6045228693683
2003-11-17,1372.8360464029818
2003-11-18,1365.554845797268
2003-11-19,1368.3022859501355
2003-11-20,1375.6394192138275
2003-11-21,1373.4356996059728
2003-11-24,1381.6882852350834
2003-11-25,1379.7132087504594
2003-11-26,1379.8622826825772
2003-11-27,1384.0154245419508
2003-11-28,1377.1778901861874
2003-12-01,1380.1197152199684
2003-12-02,1380.912878057395
2003-12-03,1396.0530801115776
2003-12-04,1396.566380677425
2003-12-05,1395.2190949134879
2003-12-08,1397.4687823298837
2003-12-09,1390.4514951049941
2003-12-10,1390.178352618599
2003-12-11,1375.952083022167
2003-12-12,1379.6037332775093
2003-12-15,1393.2138100630502
2003-12-16,1383.2412614026296
2003-12-17,1381.5484159519492
2003-12-18,1373.4041634675575
2003-12-19,1377.9928503999768
2003-12-22,1375.8465018756046
2003-12-23,1382.4754210553142
2003-12-24,1397.7195318784463
2003-12-25,1397.719531878446
2003-12-26,1395.4583585258583
2003-12-29,1400.0796351965812
2003-12-30,1409.394098617395
2003-12-31,1411.5861366900622
2004-01-01,1411.5861366900622
2004-01-02,1421.3244882255237
2004-01-05,1425.837163477564
2004-01-06,1433.142314324082
2004-01-07,1430.8855558663586
2004-01-08,1437.3271319545192
2004-01-09,1434.64214947575
2004-01-12,1436.9810010069564
2004-01-13,1442.4158650236557
2004-01-14,1452.1548401030302
2004-01-15,1454.7013387721615
2004-01-16,1471.8482225077257
2004-01-19,1444.603768014323
2004-01-20,1453.8923291694034
2004-01-21,1463.7246449976756
2004-01-22,1469.6945181725418
2004-01-23,1474.6295489239383
2004-01-26,1484.2915077465116
2004-01-27,1475.368528506093
2004-01-28,1461.924675517678
2004-01-29,1445.970810427394
2004-01-30,1441.9865597500254
2004-02-02,1435.766185665753
2004-02-03,1435.3499154921433
2004-02-04,1429.9917880069202
2004-02-05,1422.76329753388
2004-02-06,1426.1080532469994
2004-02-09,1448.0619210270434
2004-02-10,1456.7968550471955
2004-02-11,1463.328920864775
2004-02-12,1471.2486507543226
2004-02-13,1481.3499852710274
2004-02-16,1484.7548187787422
2004-02-17,1494.9653563949046
2004-02-18,1503.49680984687
2004-02-19,1512.0545602784223
2004-02-20,1494.5779851438576
2004-02-23,1487.538857868815
2004-02-24,1481.9720541215272
2004-02-25,1490.1391923155072
2004-02-26,1492.0928758675393
2004-02-27,1504.5424711106207
2004-03-01,1519.2922931908531
2004-03-02,1531.5799056958242
2004-03-03,1504.400481453658
2004-03-04,1512.4951936353825
2004-03-05,1508.4316446283542
2004-03-08,1511.3756989450246
2004-03-09,1524.6342930306075
2004-03-10,1509.6864719656949
2004-03-11,1479.4602466047982
2004-03-12,1469.6116902927936
2004-03-15,1471.9938095191803
2004-03-16,1481.5914427750552
2004-03-17,1487.3148583909635
2004-03-18,1489.144150815995
2004-03-19,1497.3468672791346
2004-03-22,1490.5682704343665
2004-03-23,1497.709546314553
2004-03-24,1498.7737591005787
2004-03-25,1487.5197110787562
2004-03-26,1512.0026906271942
2004-03-29,1507.9032390676625
2004-03-30,1518.981540549014
2004-03-31,1518.6318203109977
2004-04-01,1532.5029548606462
2004-04-02,1547.0299128402187
2004-04-05,1553.0470063521966
2004-04-06,1564.3023170782747
2004-04-07,1552.37019058761
2004-04-08,1552.4843258751569
2004-04-09,1552.4843258751569
2004-04-12,1564.8218492561793
2004-04-13,1559.977734531922
2004-04-14,1505.9159238733323
2004-04-15,1513.9066425321025
2004-04-16,1526.9761591706817
2004-04-19,1533.3493755831244
2004-04-20,1530.0750168053955
2004-04-21,1522.199367065971
2004-04-22,1505.0002049764657
2004-04-23,1516.8210816953763
2004-04-26,1512.4647902580039
2004-04-27,1505.9385520967967
2004-04-28,1499.663102551112
2004-04-29,1455.589965103408
2004-04-30,1454.1550559763748
2004-05-03,1441.667253546113
2004-05-04,1444.53982324303
2004-05-05,1446.474847697837
2004-05-06,1435.0915613602328
2004-05-07,1407.7206591542174
2004-05-10,1373.083215198695
2004-05-11,1387.6365733055718
2004-05-12,1397.236221827303
2004-05-13,1388.2568612825164
2004-05-14,1381.9140860746804
2004-05-17,1370.6854607471457
2004-05-18,1365.471057307644
2004-05-19,1387.124684308734
2004-05-20,1382.0817016647966
2004-05-21,1398.8101756485057
2004-05-24,1400.0929038086879
2004-05-25,1395.1260305540286
2004-05-26,1409.616316016672
2004-05-27,1422.8853788436475
2004-05-28,1426.7664356789749
2004-05-31,1430.189856389037
2004-06-01,1415.6299351170271
2004-06-02,1393.7747593867464
2004-06-03,1379.2482806190753
2004-06-04,1385.869657249514
2004-06-07,1404.375097314147
2004-06-08,1402.71206125613
2004-06-09,1399.4146485452354
2004-06-10,1416.711987706829
2004-06-11,1419.0512114088563
2004-06-14,1409.649332615621
2004-06-15,1399.9928061102694
2004-06-16,1414.6388186760867
2004-06-17,1410.2724135061073
2004-06-18,1415.574750884241
2004-06-21,1422.4719594536318
2004-06-22,1409.9041007802437
2004-06-23,1414.000419393619
2004-06-24,1425.0253835195954
2004-06-25,1420.943564072608
2004-06-28,1411.9996798819222
2004-06-29,1402.7653063708694
2004-06-30,1416.9043431994733
2004-07-01,1442.7874696574704
2004-07-02,1447.0574591508782
2004-07-05,1460.1643844308032
2004-07-06,1473.4777829921875
2004-07-07,1488.4137202141437
2004-07-08,1483.5036402667326
2004-07-09,1476.763952835216
2004-07-12,1485.373306011448
2004-07-13,1491.362988665672
2004-07-14,1476.559550310113
2004-07-15,1483.099732328492
2004-07-16,1492.3583303245348
2004-07-19,1502.3170418758043
2004-07-20,1490.7489864701024
2004-07-21,1491.8355711478814
2004-07-22,1493.2550162259558
2004-07-23,1494.2322468832115
2004-07-26,1491.0555059623537
2004-07-27,1497.5695530469222
2004-07-28,1494.902136589445
2004-07-29,1486.4088516045624
2004-07-30,1514.1490199774248
2004-08-02,1529.9800178864937
2004-08-03,1520.782294314162
2004-08-04,1521.323012592578
2004-08-05,1518.6569355167298
2004-08-06,1516.9347970716817
2004-08-09,1514.9193253066796
2004-08-10,1504.4828383814058
2004-08-11,1516.0845502292316
2004-08-12,1511.1016918878938
2004-08-13,1496.506076503664
2004-08-16,1505.7192889353798
2004-08-17,1499.0688830556146
2004-08-18,1498.7080347322913
2004-08-19,1523.2915709663284
2004-08-20,1534.7413324922218
2004-08-23,1542.0631297299904
2004-08-24,1524.923272346264
2004-08-25,1534.8924855302835
2004-08-26,1535.6232163003494
2004-08-27,1558.5925902764684
2004-08-30,1545.1540666306914
2004-08-31,1544.4829473135771
2004-09-01,1552.800110949172
2004-09-02,1537.2159980456825
2004-09-03,1533.3575245489808
2004-09-06,1534.2689247322064
2004-09-07,1538.8843348268613
2004-09-08,1538.8103483565487
2004-09-09,1520.461801308098
2004-09-10,1534.1810613241043
2004-09-13,1537.4407200337391
2004-09-14,1559.7219196052763
2004-09-15,1552.331549189692
2004-09-16,1564.0542807720358
2004-09-17,1554.4852821633476
2004-09-20,1565.4059331572898
2004-09-21,1561.3449678933277
2004-09-22,1580.5693104519523
2004-09-23,1593.1303070025979
2004-09-24,1583.3953920941324
2004-09-27,1580.9069874532481
2004-09-28,1592.3710135453346
2004-09-29,1596.020264879759
2004-09-30,1605.5186656072917
2004-10-01,1603.6100075590382
2004-10-04,1617.0486033010463
2004-10-05,1628.4695378851934
2004-10-06,1637.3694869066
2004-10-07,1640.3172937169807
2004-10-08,1635.9105058656312
2004-10-11,1647.77704925195
2004-10-12,1665.9896720353545
2004-10-13,1666.7821109004096
2004-10-14,1666.865352925905
2004-10-15,1659.1967528810935
2004-10-18,1646.897050195614
2004-10-19,1658.8763541753056
2004-10-20,1664.617933318191
