Date,FAR EAST MINIMUM VOLATILITY (USD)
2003-06-13,567.2645178336955
2003-06-16,562.0726597314537
2003-06-17,567.905063137013
2003-06-18,574.6064155093918
2003-06-19,575.2099259406154
2003-06-20,580.9188396695674
2003-06-23,588.8391774360816
2003-06-24,579.4296802759346
2003-06-25,577.2665028705131
2003-06-26,577.2421996592102
2003-06-27,582.8227567153597
2003-06-30,573.3861188992747
2003-07-01,577.1598774677313
2003-07-02,594.9306330664584
2003-07-03,602.2761444262418
2003-07-04,599.9390675606872
2003-07-07,611.6841427698937
2003-07-08,613.7014988686839
2003-07-09,620.2267138761392
2003-07-10,618.7035414246957
2003-07-11,611.9481991114367
2003-07-14,619.0408630171573
2003-07-15,618.305939204684
2003-07-16,615.3772270487109
2003-07-17,608.8050242561463
2003-07-18,608.9024436530663
2003-07-21,604.8897604862836
2003-07-22,598.4291191116455
2003-07-23,598.1388256524649
2003-07-24,594.9485165385222
2003-07-25,592.9138226673699
2003-07-28,598.9343991347012
2003-07-29,597.0800522660875
2003-07-30,592.9808355280448
2003-07-31,598.9073877452969
2003-08-01,600.5992933250214
2003-08-04,590.2218540362509
2003-08-05,588.218420841621
2003-08-06,584.7100973598759
2003-08-07,587.7124157387086
2003-08-08,590.5829160199294
2003-08-11,599.0183072251828
2003-08-12,603.8892767723274
2003-08-13,607.360707332798
2003-08-14,615.6857095479132
2003-08-15,615.2773917896301
2003-08-18,624.8035461805347
2003-08-19,632.3410980752202
2003-08-20,641.6790083522619
2003-08-21,656.7996586158495
2003-08-22,662.947103103025
2003-08-25,659.1183854127099
2003-08-26,658.9460946373043
2003-08-27,654.8698683734304
2003-08-28,651.5938268914014
2003-08-29,655.6192004424458
2003-09-01,667.944730387063
2003-09-02,675.1341898361279
2003-09-03,683.2786965830122
2003-09-04,678.4451026424084
2003-09-05,670.8481052503829
2003-09-08,667.1133682701275
2003-09-09,668.9371622079484
2003-09-10,661.3332382809955
2003-09-11,655.0411386741675
2003-09-12,656.5675095922079
2003-09-15,656.5641419202977
2003-09-16,675.6111286929664
2003-09-17,678.7294463788025
2003-09-18,684.6385806696532
2003-09-19,685.7235237799014
2003-09-22,677.2278809621829
2003-09-23,680.3903091511355
2003-09-24,689.544515355105
2003-09-25,677.5994821377714
2003-09-26,676.130037907322
2003-09-29,670.004749453957
2003-09-30,662.8610253676114
2003-10-01,670.1910802170867
2003-10-02,686.3886807512588
2003-10-03,696.6780983167747
2003-10-06,692.9423597450431
2003-10-07,696.6413349198408
2003-10-08,685.8394479537578
2003-10-09,694.6899766823557
2003-10-10,698.8545188386975
2003-10-13,704.3112215069383
2003-10-14,704.5716326749282
2003-10-15,704.8106604429469
2003-10-16,707.9167543512999
2003-10-17,709.1158412276772
2003-10-20,708.8602141654851
2003-10-21,709.2282202532407
2003-10-22,698.4918319007165
2003-10-23,670.6927003976032
2003-10-24,670.4929906303039
2003-10-27,685.9190517618565
2003-10-28,696.59362685556
2003-10-29,702.8512480798299
2003-10-30,699.7541978831167
2003-10-31,689.3739007153823
2003-11-03,692.5377185227827
2003-11-04,711.9455216853272
2003-11-05,708.343241052988
2003-11-06,697.5184183853563
2003-11-07,702.0197860005565
2003-11-10,703.136145403363
2003-11-11,688.4466624691512
2003-11-12,680.970115909134
2003-11-13,686.1381741018522
2003-11-14,678.2628236747319
2003-11-17,658.9547877552861
2003-11-18,657.7405754925477
2003-11-19,645.8931520500169
2003-11-20,655.2836581698986
2003-11-21,654.6486431074547
2003-11-24,661.3796650852879
2003-11-25,662.6069910588359
2003-11-26,665.1575032594399
2003-11-27,664.9750881313578
2003-11-28,657.5502930855018
2003-12-01,670.3978734437156
2003-12-02,666.2813508531732
2003-12-03,664.8113256957378
2003-12-04,671.9406879656842
2003-12-05,668.4167831720674
2003-12-08,657.9365240773712
2003-12-09,662.1652849389895
2003-12-10,650.8375646130593
2003-12-11,663.0122108329438
2003-12-12,661.5975883423902
2003-12-15,669.4016035258109
2003-12-16,659.5955606020514
2003-12-17,651.8674888878076
2003-12-18,651.7055204304462
2003-12-19,660.4706363403416
2003-12-22,663.682636415601
2003-12-23,664.3843283307361
2003-12-24,660.8898038756981
2003-12-25,659.7669015310979
2003-12-26,662.1749602356442
2003-12-29,663.1792789664869
2003-12-30,667.3898925923148
2003-12-31,662.0161665452351
2004-01-01,662.0161665452351
2004-01-02,665.373639990229
2004-01-05,672.9561410148995
2004-01-06,669.7506692081897
2004-01-07,670.3905224391528
2004-01-08,668.2125094228668
2004-01-09,662.3234877793183
2004-01-12,664.1055248014635
2004-01-13,663.273667719351
2004-01-14,668.0031945209751
2004-01-15,665.646619865559
2004-01-16,680.5885149163896
2004-01-19,684.0669025245759
2004-01-20,677.1286470586789
2004-01-21,675.9318571427347
2004-01-22,677.2376314256546
2004-01-23,681.4113060165553
2004-01-26,689.0114691462898
2004-01-27,687.931861760464
2004-01-28,686.3834560649645
2004-01-29,693.461769181431
2004-01-30,689.2820650722139
2004-02-02,691.3985386525242
2004-02-03,684.1181366821435
2004-02-04,679.580176386417
2004-02-05,675.8279323774738
2004-02-06,671.0957703795573
2004-02-09,671.1217783293324
2004-02-10,671.9173644133222
2004-02-11,672.9373905091475
2004-02-12,669.8171350809433
2004-02-13,674.1935268126983
2004-02-16,674.8212700031133
2004-02-17,674.1817038861006
2004-02-18,671.3321760719722
2004-02-19,675.3793074151296
2004-02-20,671.5325446435459
2004-02-23,679.9796257305178
2004-02-24,669.1698386638855
2004-02-25,674.087056857168
2004-02-26,681.5269916853882
2004-02-27,694.2977430195493
2004-03-01,706.07061923157
2004-03-02,709.2794208195413
2004-03-03,715.6103323634967
2004-03-04,709.700004728509
2004-03-05,700.9472047664342
2004-03-08,700.2501917311897
2004-03-09,702.1745082881886
2004-03-10,708.7746149670909
2004-03-11,701.8550961058341
2004-03-12,697.5933090691381
2004-03-15,702.7830546121894
2004-03-16,704.1086918032448
2004-03-17,727.6110094269843
2004-03-18,730.6573855013427
2004-03-19,727.4088340052601
2004-03-22,720.4403719838285
2004-03-23,726.141607749521
2004-03-24,741.0610569582522
2004-03-25,752.3899915519964
2004-03-26,766.9086769855668
2004-03-29,764.080332774658
2004-03-30,761.9095012610092
2004-03-31,765.5749744576913
2004-04-01,759.6683610619189
2004-04-02,772.6990872190355
2004-04-05,779.9371028020158
2004-04-06,776.6100066729331
2004-04-07,775.7648483695747
2004-04-08,777.7796241114521
2004-04-09,772.1538871553787
2004-04-12,779.2083128708086
2004-04-13,786.7076588365655
2004-04-14,773.2190647264559
2004-04-15,760.169335154143
2004-04-16,761.7331613794829
2004-04-19,755.9820380845215
2004-04-20,772.8394220365475
2004-04-21,767.3004885305631
2004-04-22,769.9958571468134
2004-04-23,781.5956491600396
2004-04-26,782.5133672884931
2004-04-27,770.8425157568693
2004-04-28,773.3120639128989
2004-04-29,763.9279847564663
2004-04-30,747.9569314265988
2004-05-03,749.4491031991748
2004-05-04,745.8543826670362
2004-05-05,749.9570762757787
2004-05-06,740.1126376153245
2004-05-07,729.586643255083
2004-05-10,696.8473775932739
2004-05-11,702.5651137855746
2004-05-12,712.5885242546527
2004-05-13,696.7965028689459
2004-05-14,694.8934043646
2004-05-17,671.6092173440172
2004-05-18,679.2299463495121
2004-05-19,697.7704134028154
2004-05-20,698.2786510956699
2004-05-21,709.0495664507408
2004-05-24,713.2687658531253
2004-05-25,700.7895349189531
2004-05-26,713.4540872822698
2004-05-27,709.0955293223479
2004-05-28,718.3751942725626
2004-05-31,719.3552635206023
2004-06-01,722.8471776877112
2004-06-02,717.142101910376
2004-06-03,704.4738175972723
2004-06-04,708.6568534172205
2004-06-07,726.960078622976
2004-06-08,732.7764340762905
2004-06-09,743.1765078644123
2004-06-10,747.2011650315713
2004-06-11,745.3331359549379
2004-06-14,733.5745646698864
2004-06-15,736.6672077504825
2004-06-16,751.3589173255347
2004-06-17,750.7345641766321
2004-06-18,739.7555293557849
2004-06-21,753.5172639474216
2004-06-22,751.75313704657
2004-06-23,754.815015980525
2004-06-24,764.80459717204
2004-06-25,763.9142540136526
2004-06-28,764.2676488371627
2004-06-29,765.4058999077757
2004-06-30,758.5858737652525
2004-07-01,766.190259616519
2004-07-02,749.3733976442727
2004-07-05,740.0552493720251
2004-07-06,738.5278176249849
2004-07-07,732.8643187853736
2004-07-08,726.2609085101898
2004-07-09,735.7933285193282
2004-07-12,742.0722607493944
2004-07-13,744.2691592346763
2004-07-14,730.0571959886463
2004-07-15,730.1007987099944
2004-07-16,732.7828245867818
2004-07-19,737.4202951674092
2004-07-20,735.5751578884698
2004-07-21,741.8580478332384
2004-07-22,735.1660827122955
2004-07-23,736.3039349233048
2004-07-26,734.0193649725848
2004-07-27,730.4203802925495
2004-07-28,733.212598395569
2004-07-29,729.3925067678126
2004-07-30,742.7572665344514
2004-08-02,745.3988153739342
2004-08-03,741.3960749971762
2004-08-04,732.3298299716307
2004-08-05,733.9211350985421
2004-08-06,725.0281509350272
2004-08-09,719.7554117822243
2004-08-10,712.7351524234086
2004-08-11,722.2468562742248
2004-08-12,720.10341021036
2004-08-13,705.081497470216
2004-08-16,701.8223917817373
2004-08-17,708.0781400099933
2004-08-18,713.3946521664907
2004-08-19,716.3489519076651
2004-08-20,717.8548846974124
2004-08-23,725.8994038904834
2004-08-24,732.0254266061037
2004-08-25,737.9185250038297
2004-08-26,741.6869574090447
2004-08-27,749.041500008026
2004-08-30,745.7057994009788
2004-08-31,737.5246957539966
2004-09-01,741.88012330665
2004-09-02,744.1949625395962
2004-09-03,738.3515324947305
2004-09-06,748.328832349902
2004-09-07,752.9269259185061
2004-09-08,750.474393403847
2004-09-09,739.7039381507294
2004-09-10,731.3715515770696
2004-09-13,737.0516845265628
2004-09-14,739.3961034954204
2004-09-15,738.5583425477579
2004-09-16,740.4991284858213
2004-09-17,734.7067683283414
2004-09-20,736.5420478929778
2004-09-21,730.118269037383
2004-09-22,727.1115195130286
2004-09-23,724.769493356477
2004-09-24,719.0026061323679
2004-09-27,714.2955983420238
2004-09-28,709.5112902789109
2004-09-29,712.3820905461304
2004-09-30,715.2507119302136
2004-10-01,721.8844059525777
2004-10-04,736.9683042104674
2004-10-05,736.4914829760079
2004-10-06,738.577317676495
2004-10-07,736.4474258389708
2004-10-08,737.2823635905951
2004-10-11,742.3365446043971
2004-10-12,736.493813153917
2004-10-13,737.325285111896
2004-10-14,723.8494209790347
2004-10-15,718.9938159383662
2004-10-18,715.0065337291071
2004-10-19,725.6742325426884
2004-10-20,714.7648572232993
2004-10-21,715.6178479296676
2004-10-22,715.2220765691593
2004-10-25,703.2492220419439
2004-10-26,702.7083268393959
2004-10-27,705.3092532951486
2004-10-28,715.6540386803783
2004-10-29,713.9116166054132
2004-11-01,711.2402756941681
2004-11-02,723.1331522395228
2004-11-03,719.0114342425582
2004-11-04,716.2115288669438
2004-11-05,721.4829789945533
2004-11-08,716.0799379140574
2004-11-09,717.0383187282822
2004-11-10,711.3459803001944
2004-11-11,706.9567850462739
2004-11-12,717.8144595530413
2004-11-15,726.8837967070024
2004-11-16,721.8195831173972
2004-11-17,722.5897023517267
2004-11-18,721.013641072686
2004-11-19,725.5733487316382
2004-11-22,714.1262187125291
2004-11-23,710.6596773697432
2004-11-24,713.2854416653731
2004-11-25,714.3815640900664
2004-11-26,709.5908278642627
2004-11-29,715.0894223973652
2004-11-30,710.1035024679934
2004-12-01,704.1223701874856
2004-12-02,713.902577061987
2004-12-03,714.8090623622884
2004-12-06,706.2965942848058
2004-12-07,700.0611734862306
2004-12-08,700.3882248020642
2004-12-09,693.1909168402394
2004-12-10,691.1271559873866
2004-12-13,695.1116451061334
2004-12-14,697.7051662064563
2004-12-15,700.1825367197091
2004-12-16,705.2788163758141
2004-12-17,711.9592714006192
2004-12-20,705.9945730919502
2004-12-21,706.7287463427397
2004-12-22,711.5366982715645
2004-12-23,708.3256460036091
2004-12-24,713.018666342071
2004-12-27,710.7181307586369
2004-12-28,713.5948849958298
2004-12-29,708.1818549613739
2004-12-30,718.1563280199322
2004-12-31,723.886976685483
