Date,EAFE ex UK MINIMUM VOLATILITY (USD)
2002-06-24,840.6245579127708
2002-06-25,849.126942195794
2002-06-26,831.0842030264107
2002-06-27,839.1773814754367
2002-06-28,854.8088801425969
2002-07-01,854.0157199438581
2002-07-02,849.1129015448726
2002-07-03,849.18474018724
2002-07-04,853.3966217752802
2002-07-05,869.2644464303177
2002-07-08,865.9279788127724
2002-07-09,865.4732403928695
2002-07-10,853.8703786412328
2002-07-11,836.7517754795025
2002-07-12,837.1050750404814
2002-07-15,813.9207203836531
2002-07-16,803.1107396414882
2002-07-17,807.7685070522087
2002-07-18,811.7801286393615
2002-07-19,793.4749841081405
2002-07-22,779.2593991838385
2002-07-23,774.7229872682489
2002-07-24,762.0752011372856
2002-07-25,769.921877957503
2002-07-26,768.1931331504531
2002-07-29,790.3422236861614
2002-07-30,792.094400026384
2002-07-31,796.8625473400217
2002-08-01,788.1891362124277
2002-08-02,786.5418312117118
2002-08-05,776.7343607973545
2002-08-06,788.3913743116457
2002-08-07,793.5621096932349
2002-08-08,803.9509627668511
2002-08-09,810.4260548214079
2002-08-12,803.036948108324
2002-08-13,807.3596508282068
2002-08-14,803.5675916169207
2002-08-15,815.3119611541154
2002-08-16,814.1496543685362
2002-08-19,817.7216141287965
2002-08-20,810.8775585942844
2002-08-21,812.5932278289229
2002-08-22,818.9494178024661
2002-08-23,814.7394134644961
2002-08-26,816.2477483638775
2002-08-27,819.6275670364477
2002-08-28,808.7396500998163
2002-08-29,798.962639967041
2002-08-30,804.293864968549
2002-09-02,796.6031702656277
2002-09-03,778.1254326666453
2002-09-04,777.4776944641611
2002-09-05,778.2570745282517
2002-09-06,788.5278148208295
2002-09-09,787.8389592251627
2002-09-10,794.5356912557239
2002-09-11,801.7992277079027
2002-09-12,792.0845432937748
2002-09-13,783.2602466168896
2002-09-16,781.8273574571784
2002-09-17,785.3739557552046
2002-09-18,771.7755363199994
2002-09-19,767.196458037269
2002-09-20,760.3817053441066
2002-09-23,748.9513050821837
2002-09-24,743.3849580034953
2002-09-25,744.8139875801783
2002-09-26,759.6403680571807
2002-09-27,762.8058149009765
2002-09-30,746.0921072497141
2002-10-01,746.2931740237777
2002-10-02,752.6993388191859
2002-10-03,748.4347262802646
2002-10-04,747.8708116737125
2002-10-07,735.7017197761712
2002-10-08,734.6378652286049
2002-10-09,725.4577029711257
2002-10-10,726.5771029228506
2002-10-11,740.6601991032247
2002-10-14,738.5624332567163
2002-10-15,758.4036461236582
2002-10-16,756.7883835290895
2002-10-17,765.2271436565229
2002-10-18,763.7863422608203
2002-10-21,764.8655226061102
2002-10-22,755.3655853061291
2002-10-23,750.3640786416111
2002-10-24,754.7133741488933
2002-10-25,755.0831330508182
2002-10-28,756.0251505917817
2002-10-29,743.1977430361925
2002-10-30,751.770162540618
2002-10-31,755.4720728205774
2002-11-01,751.2183323933078
2002-11-04,760.4218332014992
2002-11-05,761.6927257429805
2002-11-06,761.6278730808813
2002-11-07,753.8994249289625
2002-11-08,748.6962471262271
2002-11-11,745.2402586588593
2002-11-12,749.3112298275028
2002-11-13,745.1719983034071
2002-11-14,749.2810101413907
2002-11-15,753.4411902011765
2002-11-18,750.7272395770253
2002-11-19,747.7388331248391
2002-11-20,749.0559667635727
2002-11-21,758.8559338533742
2002-11-22,760.0189354147597
2002-11-25,762.4676096807704
2002-11-26,756.8849038071626
2002-11-27,765.277772534963
2002-11-28,765.7971579951379
2002-11-29,764.3720675401893
2002-12-02,759.2362806072654
2002-12-03,753.7321459000689
2002-12-04,751.1879602958651
2002-12-05,746.2171604628962
2002-12-06,742.996379616117
2002-12-09,739.990748583932
2002-12-10,743.5376385846175
2002-12-11,744.2624581727707
2002-12-12,740.8750054229624
2002-12-13,737.8386588071188
2002-12-16,740.1315215367712
2002-12-17,738.3895678843713
2002-12-18,730.7731139371944
2002-12-19,734.7947463104456
2002-12-20,736.8913247046967
2002-12-23,738.5267043385992
2002-12-24,738.6495355148436
2002-12-25,738.3571203727016
2002-12-26,741.156284307013
2002-12-27,735.4659680620301
2002-12-30,737.2423739796233
2002-12-31,737.4603511176292
2003-01-01,737.4603511176292
2003-01-02,745.5374126644881
2003-01-03,747.1077903335132
2003-01-06,753.591118824572
2003-01-07,747.9492834294388
2003-01-08,742.5071455051981
2003-01-09,742.3843231083051
2003-01-10,740.0901347889229
2003-01-13,741.154244921078
2003-01-14,743.7341081374994
2003-01-15,744.188409652781
2003-01-16,744.2750872674252
2003-01-17,737.1639505997606
2003-01-20,734.192953838549
2003-01-21,733.2948870936032
2003-01-22,726.0133657290303
2003-01-23,727.2713513418981
2003-01-24,720.3761284885946
2003-01-27,708.5665036462219
2003-01-28,705.6911026504604
2003-01-29,701.4584082514793
2003-01-30,705.8975427137525
2003-01-31,706.5003454567334
2003-02-03,708.849197972575
2003-02-04,701.5753835633788
2003-02-05,703.3326702445556
2003-02-06,698.7551327996761
2003-02-07,695.7793921687866
2003-02-10,694.8141175770598
2003-02-11,698.540981602402
2003-02-12,696.4837109775153
2003-02-13,689.4707708746522
2003-02-14,694.8977413117034
2003-02-17,700.6433009793062
2003-02-18,706.8018272474228
2003-02-19,702.5486239488495
2003-02-20,698.2784485892582
2003-02-21,697.3140721986568
2003-02-24,701.0520303356273
2003-02-25,691.5712439940627
2003-02-26,691.1597556209337
2003-02-27,692.3074333383357
2003-02-28,693.6405643337919
2003-03-03,694.8470838126809
2003-03-04,690.3072126545566
2003-03-05,686.9674362304814
2003-03-06,681.8282871910898
2003-03-07,673.0446531918423
2003-03-10,667.7800888542893
2003-03-11,662.0554464101227
2003-03-12,657.2646422742006
2003-03-13,665.779142214988
2003-03-14,678.7135055357351
2003-03-17,684.227712883593
2003-03-18,688.8718074058214
2003-03-19,696.3377891627122
2003-03-20,699.0879010194951
2003-03-21,706.4107521857622
2003-03-24,701.8506506994787
2003-03-25,703.9468530436354
2003-03-26,707.2061945777007
2003-03-27,704.1932922997563
2003-03-28,702.7585053584257
2003-03-31,687.5104494167333
2003-04-01,691.823724634526
2003-04-02,702.3269722745046
2003-04-03,703.9607501104872
2003-04-04,710.8911623247647
2003-04-07,722.7643101783431
2003-04-08,717.1358720479917
2003-04-09,714.6041354242475
2003-04-10,707.9411527116698
2003-04-11,708.14351508402
2003-04-14,706.9026460741454
2003-04-15,712.5011403343333
2003-04-16,708.3872675418304
2003-04-17,708.5213623646923
2003-04-18,708.3778905338719
2003-04-21,709.2978225171175
2003-04-22,706.5853739335059
2003-04-23,708.1955081836401
2003-04-24,705.6059239247462
2003-04-25,699.5896511310799
2003-04-28,702.7601832740727
2003-04-29,703.8236834463379
2003-04-30,707.0128027951715
2003-05-01,706.2333596560813
2003-05-02,706.7453158204843
2003-05-05,709.1713155094403
2003-05-06,715.1431913781479
2003-05-07,716.784258425458
2003-05-08,708.2264922741809
2003-05-09,711.437359814548
2003-05-12,711.8156330801954
2003-05-13,712.3315071754091
2003-05-14,714.7403353529979
2003-05-15,714.7935164912616
2003-05-16,713.4566522469989
2003-05-19,702.4631805900964
2003-05-20,706.8550365117969
2003-05-21,703.0394201443452
2003-05-22,709.15104545935
2003-05-23,709.2523091039841
2003-05-26,707.2848588438568
2003-05-27,704.2351682220379
2003-05-28,709.0434860885917
2003-05-29,709.1055555241803
2003-05-30,710.0527827485847
2003-06-02,718.4013267243051
2003-06-03,716.906425998201
2003-06-04,722.7505676984925
2003-06-05,718.4777779444852
2003-06-06,724.156742254242
2003-06-09,722.4375035678203
2003-06-10,725.0642749247563
2003-06-11,726.9581000864249
2003-06-12,730.5195995276946
2003-06-13,728.7403824447782
2003-06-16,728.8666913308881
2003-06-17,734.2050422109762
2003-06-18,740.2329509075565
2003-06-19,739.5543264987695
2003-06-20,745.638620629382
2003-06-23,744.7575855105167
2003-06-24,738.4513824582708
2003-06-25,736.5276681572169
2003-06-26,735.9114109366564
2003-06-27,739.4098686848081
2003-06-30,732.6110779138903
2003-07-01,731.7719695495825
2003-07-02,743.7572344664387
2003-07-03,747.0759349042391
2003-07-04,744.7853164521042
2003-07-07,755.2435471645847
2003-07-08,751.460445426187
2003-07-09,751.4716327910805
2003-07-10,751.0975851343691
2003-07-11,752.1290632259537
2003-07-14,760.4239278022474
2003-07-15,757.9067743447049
2003-07-16,757.0786227599815
2003-07-17,753.6890031668831
2003-07-18,751.7839987237329
2003-07-21,748.1247418789392
2003-07-22,744.26550129176
2003-07-23,745.5112774282303
2003-07-24,746.7974860170079
2003-07-25,744.1658178488366
2003-07-28,748.8218074273735
2003-07-29,746.0417375667317
2003-07-30,744.3682486250103
2003-07-31,749.3448236339636
2003-08-01,749.8418449585031
2003-08-04,741.6816998874647
2003-08-05,740.1208801121863
2003-08-06,736.6986174994928
2003-08-07,740.2045788803085
2003-08-08,745.8058069822476
2003-08-11,751.5299545286958
2003-08-12,755.4497487512914
2003-08-13,758.0628019889125
2003-08-14,764.7019642434943
2003-08-15,765.9391725227389
2003-08-18,772.7967920481198
2003-08-19,776.5804672460538
2003-08-20,781.5245457781886
2003-08-21,791.4993342462739
2003-08-22,795.5723565759745
2003-08-25,791.9199964119831
2003-08-26,789.7490482969795
2003-08-27,789.4854379423474
2003-08-28,788.8456583687537
2003-08-29,788.9502256972684
2003-09-01,796.9743736456753
2003-09-02,800.6733716633705
2003-09-03,807.3611282307036
2003-09-04,805.5425010199367
2003-09-05,801.5466174698164
2003-09-08,800.3594921997502
2003-09-09,799.556159436188
2003-09-10,794.7900153551255
2003-09-11,793.6534343768105
2003-09-12,792.2853132950813
2003-09-15,793.3778322840511
2003-09-16,804.6640955190503
2003-09-17,807.2602036678265
2003-09-18,810.158807358667
2003-09-19,810.0761647762899
2003-09-22,801.8582227634438
2003-09-23,803.3885306412618
2003-09-24,808.8640726095492
2003-09-25,802.0173853378819
2003-09-26,799.1473841604585
2003-09-29,794.1452161413756
2003-09-30,786.6601328865868
2003-10-01,794.0852626372332
2003-10-02,803.0613197629538
2003-10-03,812.2990474838336
2003-10-06,809.7495201328499
2003-10-07,809.6736489989939
2003-10-08,805.9433271967531
2003-10-09,814.5784325578339
2003-10-10,815.2243271281587
2003-10-13,822.2791804719811
2003-10-14,820.4396327553438
2003-10-15,823.794345120654
2003-10-16,824.2251356891185
2003-10-17,824.635298470456
2003-10-20,823.9837210953101
2003-10-21,825.9389353061472
2003-10-22,816.9135654312126
2003-10-23,801.879672937131
2003-10-24,802.0950784319527
2003-10-27,812.0719007028322
2003-10-28,818.7261780404999
2003-10-29,822.0664842727491
2003-10-30,822.3891953129041
2003-10-31,816.6202608946584
2003-11-03,823.9097878564985
2003-11-04,832.8651852677432
2003-11-05,831.3081320603569
2003-11-06,826.9349812827895
2003-11-07,831.5673613252815
2003-11-10,831.1247953017125
2003-11-11,822.7776573581939
2003-11-12,818.0657177516772
2003-11-13,822.0530547966222
2003-11-14,820.7303645787118
2003-11-17,807.8282427907382
2003-11-18,807.4455634944377
2003-11-19,801.2193873060751
2003-11-20,805.5531820518405
2003-11-21,806.1000503913643
2003-11-24,813.9426669320039
2003-11-25,814.9671913271666
2003-11-26,814.4544394587278
2003-11-27,815.4587732836425
2003-11-28,811.1603667992596
2003-12-01,820.7335680221826
2003-12-02,818.4484936008272
2003-12-03,819.3459390338197
2003-12-04,821.9168034525899
2003-12-05,818.5013708973212
2003-12-08,813.4383896544015
2003-12-09,819.1925147486722
2003-12-10,813.3742521797355
2003-12-11,819.649930547372
2003-12-12,818.3429681351165
2003-12-15,821.6390897989305
2003-12-16,815.10963457968
2003-12-17,812.1508582091102
2003-12-18,814.1708834707689
2003-12-19,818.3409703217276
2003-12-22,818.8572946054683
2003-12-23,821.4648494074469
2003-12-24,820.8816535067485
2003-12-25,820.2879214279096
2003-12-26,820.9856929919198
2003-12-29,823.6026663235962
2003-12-30,825.8778494159591
2003-12-31,823.9754077997135
2004-01-01,823.9754077997135
2004-01-02,832.0783550765282
2004-01-05,838.1265167761597
2004-01-06,837.5384954719508
2004-01-07,837.6486426519066
2004-01-08,837.0368502890847
2004-01-09,832.553079220393
2004-01-12,834.8037202900905
2004-01-13,836.7354653018471
2004-01-14,841.853696139899
2004-01-15,839.7770774253252
2004-01-16,848.0738720745132
2004-01-19,848.9503822110086
2004-01-20,845.4091972384863
2004-01-21,847.7235692565625
2004-01-22,850.8089409574642
2004-01-23,852.8385756707625
2004-01-26,856.1530140855201
2004-01-27,856.3399185252014
2004-01-28,855.3225290259631
2004-01-29,857.3184483080203
2004-01-30,853.08789127992
2004-02-02,855.7994739057189
2004-02-03,852.9935537651102
2004-02-04,852.9709991044987
2004-02-05,852.4443861368599
2004-02-06,851.2999094042318
2004-02-09,856.4150664142982
2004-02-10,858.1802563490284
2004-02-11,859.6864885470243
2004-02-12,859.7536432894757
2004-02-13,861.5421833180129
2004-02-16,862.9819494654421
2004-02-17,864.1940907558882
2004-02-18,864.2728260059645
2004-02-19,869.6678382308388
2004-02-20,865.8680018547498
2004-02-23,869.1932875711274
2004-02-24,862.3882671760032
2004-02-25,866.20349895535
2004-02-26,872.1103536702944
2004-02-27,879.9676943779691
2004-03-01,889.0083005366135
2004-03-02,892.4195036496445
2004-03-03,892.4918855116648
2004-03-04,891.7099659217629
2004-03-05,887.5649952844875
2004-03-08,890.1822868317511
2004-03-09,890.1739118753374
2004-03-10,891.0846801327671
2004-03-11,878.7805851568108
2004-03-12,876.8190118810521
2004-03-15,873.0034375777448
2004-03-16,874.8224466080554
2004-03-17,890.3949180323118
2004-03-18,888.157676876259
2004-03-19,889.3580850311018
2004-03-22,881.2297894462811
2004-03-23,885.474207543171
2004-03-24,891.8720604139262
2004-03-25,900.1240704348774
2004-03-26,906.6512996986061
2004-03-29,906.4489545923785
2004-03-30,906.8248911919351
2004-03-31,909.2378077221315
2004-04-01,911.3059350351223
2004-04-02,922.5730370168945
2004-04-05,927.4064735298333
2004-04-06,924.835852103062
2004-04-07,925.4430832376576
2004-04-08,927.7085067738366
2004-04-09,925.8642623026177
2004-04-12,929.3432519225715
2004-04-13,936.2032449820914
2004-04-14,923.2603804969934
2004-04-15,919.4146700967132
2004-04-16,923.846514736847
2004-04-19,921.4543418049238
2004-04-20,930.0312527483948
2004-04-21,924.8019324479577
2004-04-22,926.1755050571622
2004-04-23,936.6939729420781
2004-04-26,936.5237264563183
2004-04-27,930.9800396651765
2004-04-28,928.0510317577579
2004-04-29,919.0187436104223
2004-04-30,910.5286108227525
2004-05-03,913.4145479945374
2004-05-04,913.8634857827692
2004-05-05,919.2307096218153
2004-05-06,912.5778940583532
2004-05-07,905.9439030327476
2004-05-10,880.2282213426339
2004-05-11,887.4995131257584
2004-05-12,889.6671069248458
2004-05-13,886.4827100990723
2004-05-14,883.4460721277331
2004-05-17,868.1914154774053
2004-05-18,871.4672929183765
2004-05-19,884.9208917944721
2004-05-20,883.9274070865471
2004-05-21,889.1461010019134
2004-05-24,894.245186214972
2004-05-25,888.7843918987846
2004-05-26,896.7810010169705
2004-05-27,898.6638484452582
2004-05-28,901.0673065417648
2004-05-31,902.8145760391477
2004-06-01,901.8330428345238
2004-06-02,901.782133402289
2004-06-03,896.5540277166144
2004-06-04,901.4852153129575
2004-06-07,913.2888351820499
2004-06-08,915.2526087596368
2004-06-09,918.8388790833685
2004-06-10,921.9676518722332
2004-06-11,921.5946195333415
2004-06-14,911.7951356651417
2004-06-15,915.6114606906992
2004-06-16,925.1013561157343
2004-06-17,925.1874573610543
2004-06-18,922.275331815968
2004-06-21,929.2643517746529
2004-06-22,927.0380901314788
2004-06-23,930.3901231353135
2004-06-24,935.7675013010565
2004-06-25,934.8144639645061
2004-06-28,934.8197199643079
2004-06-29,934.9644044260154
2004-06-30,932.4741337167203
2004-07-01,937.3305622898424
2004-07-02,930.5148779348259
2004-07-05,928.2546813062094
2004-07-06,928.6111825645592
2004-07-07,927.3770027286262
2004-07-08,925.6753666180476
2004-07-09,928.943043959785
2004-07-12,930.8131460115513
2004-07-13,932.00815490221
2004-07-14,923.5565257820065
2004-07-15,921.9929292945923
2004-07-16,924.9514388281938
2004-07-19,925.9102170426183
2004-07-20,926.1514182686283
2004-07-21,928.8824353830644
2004-07-22,920.7916001278305
2004-07-23,921.978103997341
2004-07-26,919.4479759433684
2004-07-27,921.3960057123725
2004-07-28,922.2520575240533
2004-07-29,924.5198827019849
2004-07-30,932.2439575579275
2004-08-02,934.6527681794831
2004-08-03,937.5206675592755
2004-08-04,931.82495960442
2004-08-05,933.6234993866236
2004-08-06,923.5624349928162
2004-08-09,918.1301244888025
2004-08-10,916.1694992425793
2004-08-11,918.1190923684998
2004-08-12,918.0599790636581
2004-08-13,909.698099653662
2004-08-16,911.1209788805317
2004-08-17,913.8288979901113
2004-08-18,916.3751259713457
2004-08-19,919.5456714936415
2004-08-20,919.6852390682184
2004-08-23,926.3901073891487
2004-08-24,926.936982256772
2004-08-25,930.3014258908444
2004-08-26,933.8179391066321
2004-08-27,941.0413394409355
2004-08-30,939.1483423424095
2004-08-31,935.3006321627613
2004-09-01,940.760666846091
2004-09-02,943.373200032616
2004-09-03,944.28570675351
2004-09-06,948.8445501157616
2004-09-07,950.3228510155776
2004-09-08,948.5327399824591
2004-09-09,942.7822424803674
2004-09-10,940.7662819885851
2004-09-13,945.1790425244869
2004-09-14,947.2647072997452
2004-09-15,947.4923461878217
2004-09-16,948.3848726064701
2004-09-17,946.8900401109232
2004-09-20,948.186632432166
2004-09-21,947.8690337794787
2004-09-22,946.6474164202123
2004-09-23,944.3605123978482
2004-09-24,942.2814849079416
2004-09-27,939.6297457385358
2004-09-28,940.6122427774128
2004-09-29,943.9115478612553
2004-09-30,943.3898323056402
2004-10-01,951.1544341386234
2004-10-04,961.7596657564039
2004-10-05,962.9852974440803
2004-10-06,962.6769770996877
2004-10-07,962.0646585849397
2004-10-08,961.275604548958
2004-10-11,964.6295094492151
2004-10-12,960.9200928523504
2004-10-13,961.6084237535706
2004-10-14,955.3945605222425
2004-10-15,953.1396836075172
2004-10-18,948.7925101184546
2004-10-19,955.4528440125855
2004-10-20,950.0688466861477
2004-10-21,952.643107409017
2004-10-22,952.9659260982869
2004-10-25,941.7522517366261
2004-10-26,941.7623579389608
2004-10-27,948.1027330481601
2004-10-28,954.2054869382702
2004-10-29,952.3697385776378
2004-11-01,955.7406497220568
2004-11-02,963.4189642772578
2004-11-03,965.1752093913478
2004-11-04,964.1324884891727
2004-11-05,968.6915619920624
2004-11-08,964.5767859103689
2004-11-09,964.905227918
2004-11-10,965.3606736507404
2004-11-11,967.6136072154426
2004-11-12,972.11581294755
2004-11-15,976.1708998214344
2004-11-16,971.577315762436
2004-11-17,976.8602836968467
2004-11-18,976.6225137157631
2004-11-19,976.5738407159427
2004-11-22,970.3181790275345
2004-11-23,970.9197356844045
2004-11-24,973.7872839798912
2004-11-25,977.8196766897433
2004-11-26,975.741092592818
2004-11-29,977.7976771722676
2004-11-30,971.9473563206607
2004-12-01,973.0986989992672
2004-12-02,978.6666452192259
2004-12-03,977.7772891781982
2004-12-06,973.838398064514
2004-12-07,971.6985350163352
2004-12-08,969.9175907452659
2004-12-09,965.893989679286
2004-12-10,967.1563151827543
2004-12-13,972.0912615453417
2004-12-14,974.345375568992
2004-12-15,975.8912165125137
2004-12-16,978.9813594932668
2004-12-17,979.7116565801157
2004-12-20,979.9806714650474
2004-12-21,981.8594839989684
2004-12-22,986.7525601153136
2004-12-23,984.3771191430682
2004-12-24,987.0782358719487
2004-12-27,986.1492618927248
2004-12-28,988.5997353556298
2004-12-29,987.2098244575923
