Date,BOSNIA AND HERZEGOVINA IMI
2014-05-09,1174.5382225039975
2014-05-12,1154.0853427840218
2014-05-13,1109.7715881330246
2014-05-14,1109.8885270904682
2014-05-15,1114.0507072713901
2014-05-16,1103.5613107158865
2014-05-19,1114.518601847559
2014-05-20,1149.0747835422162
2014-05-21,1142.378558700487
2014-05-22,1141.7404252319536
2014-05-23,1140.0751486043519
2014-05-26,1141.7462879699115
2014-05-27,1156.389040327715
2014-05-28,1154.9418958409144
2014-05-29,1146.3879280719696
2014-05-30,1148.867296388866
2014-06-02,1145.6701146408188
2014-06-03,1149.2075323401875
2014-06-04,1149.2875690802607
2014-06-05,1162.4780493178266
2014-06-06,1160.6401189224644
2014-06-09,1156.727894175775
2014-06-10,1146.3857230704239
2014-06-11,1147.463554222266
2014-06-12,1153.4289226867766
2014-06-13,1133.4374308455056
2014-06-16,1150.6083806154509
2014-06-17,1142.7613698029095
2014-06-18,1145.1006564873298
2014-06-19,1163.903059162905
2014-06-20,1159.0558193801762
2014-06-23,1222.6436588872552
2014-06-24,1223.0261467363287
2014-06-25,1229.339397183292
2014-06-26,1226.1758920586497
2014-06-27,1230.7937738573846
2014-06-30,1237.5468699234937
2014-07-01,1233.894906408359
2014-07-02,1234.220479411953
2014-07-03,1230.183851421809
2014-07-04,1164.862490575126
2014-07-07,1178.282161228069
2014-07-08,1179.8405185344407
2014-07-09,1182.1033503689905
2014-07-10,1217.4466049096195
2014-07-11,1217.2773034765908
2014-07-14,1221.4435021892793
2014-07-15,1218.0160956912011
2014-07-16,1211.5908632548067
2014-07-17,1213.4279095414101
2014-07-18,1216.8617521016138
2014-07-21,1215.7544160691382
2014-07-22,1215.1996230989237
2014-07-23,1207.2349892616041
2014-07-24,1215.3251516048563
2014-07-25,1222.5851015432077
2014-07-28,1223.2151917862293
2014-07-29,1220.5731677502126
2014-07-30,1217.609294330798
2014-07-31,1217.775890437428
2014-08-01,1231.500228250638
2014-08-04,1221.3687658903634
2014-08-05,1216.8185848977446
2014-08-06,1216.031903612504
2014-08-07,1215.1987629087691
2014-08-08,1209.987134730694
2014-08-11,1207.5438874960482
2014-08-12,1204.8224295286675
2014-08-13,1222.0072586218168
2014-08-14,1217.8175465874733
2014-08-15,1210.1054563389698
2014-08-18,1216.2781646318265
2014-08-19,1212.2196246701692
2014-08-20,1209.3372110784399
2014-08-21,1200.812188347854
2014-08-22,1204.2647281039879
2014-08-25,1171.8025101651472
2014-08-26,1169.525012825633
2014-08-27,1169.4855378530465
2014-08-28,1179.4197903199224
2014-08-29,1179.10206939449
2014-09-01,1175.9737424371363
2014-09-02,1174.6718828141893
2014-09-03,1176.0132377769326
2014-09-04,1154.64153188551
2014-09-05,1152.2917337754382
2014-09-08,1159.1179501078539
2014-09-09,1156.056461250228
2014-09-10,1137.094472087553
2014-09-11,1155.9964577973653
2014-09-12,1155.728812920585
2014-09-15,1154.1465323717846
2014-09-16,1135.1430404349717
2014-09-17,1140.6675772819422
2014-09-18,1147.8407556350414
2014-09-19,1149.4155119094057
2014-09-22,1147.8706492315403
2014-09-23,1151.4944310831706
2014-09-24,1146.1305660287067
2014-09-25,1145.0914487525297
2014-09-26,1144.4582355739083
2014-09-29,1143.604522363445
2014-09-30,1138.7294764421802
2014-10-01,1135.3927820077315
2014-10-02,1165.1069773700883
2014-10-03,1152.4553896679924
2014-10-06,1153.9486055572945
2014-10-07,1159.4624040212477
2014-10-08,1131.3213978012295
2014-10-09,1132.4435504036953
2014-10-10,1142.8855326802402
2014-10-13,1143.0484387328881
2014-10-14,1141.8639325787608
2014-10-15,1154.1651263869308
2014-10-16,1156.088357826705
2014-10-17,1150.8831594109322
2014-10-20,1152.086461413845
2014-10-21,1147.873554043195
2014-10-22,1147.2871404101554
2014-10-23,1145.6548363883599
2014-10-24,1147.4729238639254
2014-10-27,1148.1998213513832
2014-10-28,1154.577556298968
2014-10-29,1155.8582021383365
2014-10-30,1143.2150706681216
2014-10-31,1134.8298091075378
2014-11-03,1130.8094430660806
2014-11-04,1140.6300400066675
2014-11-05,1123.8479995669763
2014-11-06,1152.9100494113973
2014-11-07,1150.8244933080507
2014-11-10,1149.6320802498599
2014-11-11,1148.0981661711223
2014-11-12,1121.1588974352835
2014-11-13,1133.7829957123697
2014-11-14,1123.6206945282163
2014-11-17,1119.709686194301
2014-11-18,1128.3003475777666
2014-11-19,1133.0281084475018
2014-11-20,1133.0281084475018
2014-11-21,1121.4867755749842
2014-11-24,1119.7268002827202
2014-11-25,1124.1227912318031
2014-11-26,1129.3265560167647
2014-11-27,1134.434179309141
2014-11-28,1144.0914222610832
2014-12-01,1133.9999738309666
2014-12-02,1121.8287711273776
2014-12-03,1109.1405357586652
2014-12-04,1121.068095254846
2014-12-05,1108.451233321453
2014-12-08,1104.1097292154773
2014-12-09,1114.1833671542008
2014-12-10,1109.6537515494888
2014-12-11,1110.5152737643932
2014-12-12,1113.7191942659883
2014-12-15,1116.0600975901364
2014-12-16,1127.762905734579
2014-12-17,1117.4000653460164
2014-12-18,1116.2254994322366
2014-12-19,1105.1358265055212
2014-12-22,1104.2742750522666
2014-12-23,1103.095311932239
2014-12-24,1114.5019402248506
2014-12-25,1114.5019402248506
2014-12-26,1112.7681164223852
2014-12-29,1114.0509383058995
2014-12-30,1123.6566858446845
2014-12-31,1128.2735627429813
2015-01-01,1128.2735627429813
2015-01-02,1121.7497443940954
2015-01-05,1101.792366597192
2015-01-06,1100.1472990743919
2015-01-07,1089.4578775203197
2015-01-08,1099.5650041974561
2015-01-09,1103.457210819884
2015-01-12,1091.1779398762385
2015-01-13,1087.792862838492
2015-01-14,1091.6763528830938
2015-01-15,1073.1465066184448
2015-01-16,1064.8192278650715
2015-01-19,1077.231036884492
2015-01-20,1071.781301453373
2015-01-21,1079.9853856128377
2015-01-22,1049.795591061599
2015-01-23,1041.130023708947
2015-01-26,1041.7591777044543
2015-01-27,1053.68875581145
2015-01-28,1048.1898147530271
2015-01-29,1046.1085778947167
2015-01-30,1037.6513482732387
2015-02-02,1034.5613295717
2015-02-03,1045.5660408505114
2015-02-04,1033.3969871011848
2015-02-05,1040.750015757032
2015-02-06,1042.9883027636001
2015-02-09,1042.3422492333243
2015-02-10,1048.0321102512085
2015-02-11,1046.2148710923184
2015-02-12,1052.5111403770059
2015-02-13,1045.3222985877746
2015-02-16,1045.5051591315669
2015-02-17,1039.6565026650298
2015-02-18,1029.3504377317247
2015-02-19,1031.9881838229971
2015-02-20,1023.2062128807721
2015-02-23,1028.893262398183
2015-02-24,1022.336286596948
2015-02-25,1024.176675951758
2015-02-26,1012.9573646519947
2015-02-27,1012.8670981308512
2015-03-02,1010.9827751285185
2015-03-03,1015.1862855481068
2015-03-04,1004.6156174172228
2015-03-05,1009.237048622605
2015-03-06,993.85216664077
2015-03-09,995.8474321032236
2015-03-10,983.1172024198719
2015-03-11,970.9970162972521
2015-03-12,974.7655757579796
2015-03-13,965.3885799238341
2015-03-16,967.6511205870254
2015-03-17,966.1950126359361
2015-03-18,960.5124142865325
2015-03-19,961.2651479399699
2015-03-20,979.6565063441961
2015-03-23,993.5039527769078
2015-03-24,991.6756728136212
2015-03-25,1000.7519693312422
2015-03-26,987.6201485333951
2015-03-27,991.8920588034622
2015-03-30,971.6496210503121
2015-03-31,971.485665999215
2015-04-01,972.4141332602788
2015-04-02,980.9384819016647
2015-04-03,980.9384819016647
2015-04-06,994.5514831454417
2015-04-07,974.238442784362
2015-04-08,968.0565562326361
2015-04-09,962.8781305890172
2015-04-10,961.1931064452857
2015-04-13,948.3809290457679
2015-04-14,959.3226889510993
2015-04-15,951.6732932050761
2015-04-16,959.7950161044986
2015-04-17,974.5897105455838
2015-04-20,964.8643956428181
2015-04-21,965.3825278693262
2015-04-22,962.4760728604131
2015-04-23,970.85588902904
2015-04-24,976.6269276183073
2015-04-27,978.5985529653292
2015-04-28,985.7427894390466
2015-04-29,1018.4906617317224
2015-04-30,1023.5672143439807
2015-05-01,1025.1530020236414
2015-05-04,1002.068120142774
2015-05-05,1004.3895134712901
2015-05-06,1026.5245502852774
2015-05-07,1011.0401421771603
2015-05-08,1017.7359317061455
2015-05-11,1024.9585244592686
2015-05-12,1030.8603431452837
2015-05-13,1048.2456958953408
2015-05-14,1050.7768800445076
2015-05-15,1049.2574301373456
2015-05-18,1042.1853600698907
2015-05-19,998.6842090467372
2015-05-20,996.4165980932636
2015-05-21,998.1447174064584
2015-05-22,997.1108761831033
2015-05-25,994.345860894343
2015-05-26,982.9882399731372
2015-05-27,983.7484205343069
2015-05-28,987.6201485333952
2015-05-29,991.6892133007492
2015-06-01,978.8880908915805
2015-06-02,1006.6139243629423
2015-06-03,1013.6944065102186
2015-06-04,1013.446050663473
2015-06-05,1004.8985924838802
2015-06-08,1013.5051829325259
2015-06-09,1017.1178728075837
2015-06-10,1022.3490838035603
2015-06-11,1016.2122879360509
2015-06-12,1019.2861303073031
2015-06-15,1017.937208819512
2015-06-16,1012.84238216785
2015-06-17,1012.7551208270928
2015-06-18,1028.0484523895927
2015-06-19,1024.4372839648304
2015-06-22,1030.5260642558549
2015-06-23,1011.2572863153988
2015-06-24,972.7695802605051
2015-06-25,973.4654296269107
2015-06-26,968.9463231952295
2015-06-29,973.2986234552317
2015-06-30,969.084322215823
2015-07-01,952.0158095408644
2015-07-02,943.8897505459969
2015-07-03,960.943525631932
2015-07-06,959.0598644059868
2015-07-07,968.9691282891489
2015-07-08,923.2366972050845
2015-07-09,921.5942983819095
2015-07-10,932.22909119957
2015-07-13,918.6630023052031
2015-07-14,928.1313127050187
2015-07-15,924.4916840173432
2015-07-16,913.139442930314
2015-07-17,908.9336454350606
2015-07-20,918.3073232602053
2015-07-21,924.2108558188281
2015-07-22,933.7860818982183
2015-07-23,942.6057482286585
2015-07-24,944.5902097832311
2015-07-27,956.3322421909238
2015-07-28,951.5193909387291
2015-07-29,951.0363453049503
2015-07-30,953.7284798610572
2015-07-31,981.8778202342957
2015-08-03,975.1573459394441
2015-08-04,966.0096233224257
2015-08-05,978.0989363140847
2015-08-06,982.2739485129482
2015-08-07,984.6639094582353
2015-08-10,988.3678356819506
2015-08-11,993.3581974659675
2015-08-12,1005.7660371513617
2015-08-13,1000.1868724358465
2015-08-14,985.4712521235458
2015-08-17,981.8875700028093
2015-08-18,972.5497883368806
2015-08-19,974.3914263397799
2015-08-20,987.0002131907838
2015-08-21,996.4824662272194
2015-08-24,1016.6096039699337
2015-08-25,987.8552145553753
2015-08-26,987.2791888901633
2015-08-27,970.917478560189
2015-08-28,971.4188272682442
2015-08-31,977.026076154336
2015-09-01,983.812104080967
2015-09-02,975.7208983131636
2015-09-03,961.3122476418868
2015-09-04,962.2542382922832
2015-09-07,966.0425327288316
2015-09-08,968.3077092374751
2015-09-09,984.2669211395238
2015-09-10,989.1240122436983
2015-09-11,994.7750078412472
2015-09-14,977.6449721322209
2015-09-15,933.791302619505
2015-09-16,935.4900855263785
2015-09-17,937.2221738638686
2015-09-18,988.4342439329267
2015-09-21,972.649168860245
2015-09-22,967.3061595362277
2015-09-23,948.3803654212206
2015-09-24,960.5868078481474
2015-09-25,950.7913412423663
2015-09-28,911.4107068010126
2015-09-29,905.5687795374757
2015-09-30,949.3514489530558
2015-10-01,952.8863983519587
2015-10-02,958.9566132152065
2015-10-05,953.5145550490669
2015-10-06,964.2361320602824
2015-10-07,959.2016470386951
2015-10-08,962.6861333447893
2015-10-09,969.2530779409002
2015-10-12,970.7747568049775
2015-10-13,971.2160354143055
2015-10-14,935.7335446706999
2015-10-15,931.7022063709513
2015-10-16,971.1727016588717
2015-10-19,967.628117009635
2015-10-20,971.0890355397293
2015-10-21,971.4199833607612
2015-10-22,954.8180669000035
2015-10-23,943.8843160845641
2015-10-26,945.2172977482902
2015-10-27,955.4250398046333
2015-10-28,917.7489046777051
2015-10-29,948.4834074589795
2015-10-30,986.9791472833648
2015-11-02,985.9211426119562
2015-11-03,978.5233525898379
2015-11-04,966.9015222119865
2015-11-05,963.5366528017809
2015-11-06,952.6886964174347
2015-11-09,952.1622782572736
2015-11-10,947.6330063685734
2015-11-11,954.2084666757576
2015-11-12,963.1995302595726
2015-11-13,960.7874625601644
2015-11-16,959.8744216041927
2015-11-17,953.9155529755067
2015-11-18,950.0960628911995
2015-11-19,958.1019776198135
2015-11-20,952.1693767218403
2015-11-23,938.9763830140599
2015-11-24,945.9112970550563
2015-11-25,942.5014528347467
2015-11-26,945.0529170211368
2015-11-27,944.6096485237391
2015-11-30,941.6511281460422
2015-12-01,939.1455710192893
2015-12-02,939.2114406475176
2015-12-03,963.9638713245542
2015-12-04,967.2374577490941
2015-12-07,967.6201435270358
2015-12-08,969.2336056789302
2015-12-09,973.7972051014823
2015-12-10,971.5645371071212
2015-12-11,976.863334447617
2015-12-14,982.835479160861
2015-12-15,962.9837328331749
2015-12-16,964.9503802662933
2015-12-17,955.3289390006549
2015-12-18,956.2294181646931
2015-12-21,955.5470991543481
2015-12-22,963.419893439959
2015-12-23,955.7564783509912
2015-12-24,961.6429760486697
2015-12-25,961.6429760486697
2015-12-28,963.8522474717385
2015-12-29,908.6242553156038
2015-12-30,945.084951021597
2015-12-31,956.0225836336817
2016-01-01,956.0225836336817
2016-01-04,950.873307205426
2016-01-05,943.5240150760634
2016-01-06,946.4426836621906
2016-01-07,953.3749816961218
2016-01-08,956.1875170915417
2016-01-11,956.2916663369651
2016-01-12,952.7681062234383
2016-01-13,903.9526357113767
2016-01-14,903.1009608807123
2016-01-15,920.8197196664387
2016-01-18,904.1045723343841
2016-01-19,939.7774162120505
2016-01-20,936.0566086792196
2016-01-21,899.2284976426877
2016-01-22,877.9636681600036
2016-01-25,895.2460675359088
2016-01-26,877.15012042849
2016-01-27,870.7656368308966
2016-01-28,890.5799861319789
2016-01-29,867.1495442238402
2016-02-01,885.1061162707348
2016-02-02,903.5226793008109
2016-02-03,892.1941969950374
2016-02-04,885.4877218661845
2016-02-05,891.956656989921
2016-02-08,899.5784798328499
2016-02-09,930.3535781330612
2016-02-10,903.5379950442214
2016-02-11,915.5645563400484
2016-02-12,907.3617769218629
2016-02-15,900.7755122679828
2016-02-16,892.0583073682208
2016-02-17,898.8160065374159
2016-02-18,895.69856584004
2016-02-19,896.2835076900164
2016-02-22,889.8908676515193
2016-02-23,889.6149947111205
2016-02-24,878.6504935841647
2016-02-25,888.147812421311
2016-02-26,879.5886069886074
2016-02-29,874.653274675291
2016-03-01,874.1676394765595
2016-03-02,862.1190094880493
2016-03-03,870.3831316794975
2016-03-04,877.4390052003039
2016-03-07,882.7506512558517
2016-03-08,884.7482135781498
2016-03-09,881.3115244832704
2016-03-10,892.2108263846678
2016-03-11,893.2289541641843
2016-03-14,889.4073271244257
2016-03-15,915.7128420971173
2016-03-16,912.6277134708171
2016-03-17,932.5615769109161
2016-03-18,937.5049816173358
2016-03-21,953.2719523247213
2016-03-22,924.1375705703558
2016-03-23,927.2228008570816
2016-03-24,926.2437128538937
2016-03-25,926.243712853894
2016-03-28,930.5192149545702
2016-03-29,928.0712504189315
2016-03-30,934.7071140347455
2016-03-31,938.0564403479272
2016-04-01,933.893830197597
2016-04-04,929.4384778249422
2016-04-05,936.3923974578458
2016-04-06,936.310711584267
2016-04-07,936.9373344016918
2016-04-08,939.0412765057727
2016-04-11,923.4475867341864
2016-04-12,923.3078768779116
2016-04-13,964.3091520461954
2016-04-14,983.512141808852
2016-04-15,986.5515306481988
2016-04-18,989.2658402259909
2016-04-19,976.6099968410691
2016-04-20,954.8544028562596
2016-04-21,950.7648747100945
2016-04-22,939.2872935865677
2016-04-25,926.4033494947294
2016-04-26,914.085086123602
2016-04-27,914.2965269415573
2016-04-28,914.666783844082
2016-04-29,914.6243051488152
2016-05-02,919.4432181594009
2016-05-03,919.7410091495889
2016-05-04,917.7413959440458
2016-05-05,910.3329222401201
2016-05-06,914.0883531087189
2016-05-09,912.0640891489221
2016-05-10,902.5610198313223
2016-05-11,898.0637547047162
2016-05-12,884.9440676813231
2016-05-13,856.9858405150718
2016-05-16,859.4683463535906
2016-05-17,856.1097638439602
2016-05-18,844.4858644697375
2016-05-19,820.57546480671
2016-05-20,821.1635223277124
2016-05-23,820.1760665502977
2016-05-24,832.079067135591
2016-05-25,830.8937355490278
2016-05-26,868.9780978360893
2016-05-27,866.3046259105571
2016-05-30,866.8226326629524
2016-05-31,866.7673271899639
2016-06-01,765.4425997262128
2016-06-02,830.9273200253551
2016-06-03,876.3556563593457
2016-06-06,889.391093948477
2016-06-07,884.382097825821
2016-06-08,849.358988489909
2016-06-09,848.1114036272749
2016-06-10,846.239013570565
2016-06-13,859.3278796554151
2016-06-14,854.3637486016877
2016-06-15,870.5315451576652
2016-06-16,837.9425289458134
2016-06-17,841.4297756606595
2016-06-20,835.8431132791171
2016-06-21,839.0773263666931
2016-06-22,839.9001647358335
2016-06-23,834.6406312754797
2016-06-24,813.2301131415076
2016-06-27,792.6496433149126
2016-06-28,802.166218492125
2016-06-29,840.8720744312105
2016-06-30,834.9548368425799
2016-07-01,836.6419023087519
2016-07-04,824.6132602424483
2016-07-05,822.5055327305399
2016-07-06,786.6895644137578
2016-07-07,786.7786395760319
2016-07-08,787.7761617682096
2016-07-11,788.5769959766545
2016-07-12,799.866528910473
2016-07-13,784.4162147762673
2016-07-14,763.782518876193
2016-07-15,761.447982394656
2016-07-18,796.5123548194747
2016-07-19,813.1607004838776
2016-07-20,813.0004943227914
2016-07-21,789.4747883592644
2016-07-22,787.8010923190676
2016-07-25,787.5358766336186
2016-07-26,788.2877853080602
2016-07-27,772.2533970015187
2016-07-28,795.3904831724515
2016-07-29,813.0605087497986
2016-08-01,789.2103050222227
2016-08-02,801.2934251103632
2016-08-03,797.8694839614365
2016-08-04,799.3313113302014
2016-08-05,794.4675474785008
2016-08-08,791.0575608974414
2016-08-09,785.4458775152088
2016-08-10,789.0547010727544
2016-08-11,802.640050082662
2016-08-12,798.0874270104104
2016-08-15,799.8438184083394
2016-08-16,808.5086868517398
2016-08-17,820.0273858825261
2016-08-18,823.8507448679908
2016-08-19,812.9252134441381
2016-08-22,808.8361570561685
2016-08-23,808.2509090481107
2016-08-24,803.0908221471047
2016-08-25,805.4534671201078
2016-08-26,805.3373272154013
2016-08-29,793.0582658493586
2016-08-30,787.8153442527332
2016-08-31,786.8283599656365
2016-09-01,803.265411125571
2016-09-02,801.0648723740925
2016-09-05,795.6770424401302
2016-09-06,817.3650358005046
2016-09-07,817.646942518224
2016-09-08,824.1599433670742
2016-09-09,815.1578273450257
2016-09-12,815.7891344998407
2016-09-13,817.3834342884882
2016-09-14,817.8064984348259
2016-09-15,809.2178966794099
2016-09-16,797.1636264230438
2016-09-19,798.3612212619357
2016-09-20,798.3326020445412
2016-09-21,788.08037493795
2016-09-22,794.1089925099318
2016-09-23,788.4227639830501
2016-09-26,787.6057294096374
2016-09-27,778.4938124545844
2016-09-28,752.9200932196967
2016-09-29,740.630804417557
2016-09-30,747.6983850989723
2016-10-03,750.5514025129484
2016-10-04,760.1417382242508
2016-10-05,754.6631521477286
2016-10-06,743.0658317193904
2016-10-07,743.5966081928035
2016-10-10,742.3028434152861
2016-10-11,739.9939838156907
2016-10-12,744.2738554040167
2016-10-13,737.2662574976155
2016-10-14,743.6876316578828
2016-10-17,738.795415565291
2016-10-18,734.3472349421362
2016-10-19,742.0929041014014
2016-10-20,731.1473754786863
2016-10-21,735.5552765939634
2016-10-24,736.496800447466
2016-10-25,734.7793097826429
2016-10-26,736.6142166399937
2016-10-27,748.8881890316123
2016-10-28,747.4401489447094
2016-10-31,749.6813801950481
2016-11-01,763.4223060737978
2016-11-02,772.7317359953406
2016-11-03,774.6053097740099
2016-11-04,785.7991534777811
2016-11-07,775.433994365682
2016-11-08,780.3845932154735
2016-11-09,772.2981964993146
2016-11-10,768.5559803747115
2016-11-11,758.7767587674477
2016-11-14,740.8677472930382
2016-11-15,747.8452525300659
2016-11-16,745.9404291776874
2016-11-17,745.8997196828215
2016-11-18,738.9631809687857
2016-11-21,742.2942845136822
2016-11-22,740.2474619537312
2016-11-23,732.2549564659244
2016-11-24,738.3883473449896
2016-11-25,741.2508607960791
2016-11-28,735.9738203258136
2016-11-29,742.297285250033
2016-11-30,741.4920814151853
2016-12-01,737.7772112443612
2016-12-02,745.1699371047598
2016-12-05,745.6865907573173
2016-12-06,766.819375454132
2016-12-07,769.0986239073878
2016-12-08,758.082589579658
2016-12-09,732.6100082994606
2016-12-12,741.532300116208
2016-12-13,743.8117655654228
2016-12-14,744.6422969630149
2016-12-15,724.124855905556
2016-12-16,721.734700846629
2016-12-19,725.6512003548887
2016-12-20,721.5504971373467
2016-12-21,729.2700104602178
2016-12-22,730.9075490439451
2016-12-23,723.4586444336018
2016-12-26,731.2594074024483
2016-12-27,736.927053125794
2016-12-28,734.9046919571539
2016-12-29,728.2177905073349
2016-12-30,732.2431544466652
2017-01-02,732.2431544466654
2017-01-03,724.8903484871306
2017-01-04,730.5182999575421
2017-01-05,743.3113910304803
2017-01-06,744.4390172227348
2017-01-09,744.9921482787134
2017-01-10,747.574303571962
2017-01-11,738.8513362659249
2017-01-12,749.3677410712806
2017-01-13,747.3526550661182
2017-01-16,743.3471427873677
2017-01-17,749.5655802977681
2017-01-18,749.565580297768
2017-01-19,744.8463019616242
2017-01-20,749.5637364312017
2017-01-23,754.341306882369
2017-01-24,754.9220320918135
2017-01-25,754.0098648691845
2017-01-26,744.7598371065097
2017-01-27,750.3861452615574
2017-01-30,750.6573522114138
2017-01-31,759.6678849761195
2017-02-01,756.2829467973332
2017-02-02,759.6259108962248
2017-02-03,760.5361548904804
2017-02-06,757.090657360019
2017-02-07,761.7356931069546
2017-02-08,763.132646395348
2017-02-09,757.1455185367537
2017-02-10,778.7740497166462
2017-02-13,778.30890053998
2017-02-14,763.0554654184014
2017-02-15,775.952620046387
2017-02-16,787.2170930604593
2017-02-17,798.5539706635705
2017-02-20,800.0381725112819
2017-02-21,818.2756633593841
2017-02-22,822.887703609658
2017-02-23,812.0822477517423
2017-02-24,814.353438948563
2017-02-27,817.711688567928
2017-02-28,855.1646038584184
2017-03-01,833.2718099749409
2017-03-02,835.5469216207845
2017-03-03,832.3183748530332
2017-03-06,841.2290662827048
2017-03-07,827.5939033925196
2017-03-08,825.6955473425314
2017-03-09,819.4886147562146
2017-03-10,816.857701771544
2017-03-13,816.9667184412128
2017-03-14,815.1214456943051
2017-03-15,811.0530786730052
2017-03-16,815.0212810976146
2017-03-17,823.499610819785
2017-03-20,824.4504557312467
2017-03-21,820.6678926992295
2017-03-22,823.933053307274
2017-03-23,822.8424434140289
2017-03-24,824.2516926472454
2017-03-27,834.4988543068176
2017-03-28,833.1541971724992
2017-03-29,811.8346724743562
2017-03-30,810.6983980274548
2017-03-31,803.5867559572149
2017-04-03,800.136065252127
2017-04-04,796.8364041659084
2017-04-05,796.8364041659084
2017-04-06,800.5284704826133
2017-04-07,789.3086026849336
2017-04-10,787.9612217179053
2017-04-11,783.8229938789008
2017-04-12,783.184580233084
2017-04-13,783.5887880622911
2017-04-14,783.588788062291
2017-04-17,786.4299676596925
2017-04-18,789.0443877397643
2017-04-19,786.1066108038735
2017-04-20,786.6466169256582
2017-04-21,780.8863149136886
2017-04-24,796.8341388394192
2017-04-25,805.7606671245269
2017-04-26,806.4915728882587
2017-04-27,809.9596972144177
2017-04-28,811.8900140343324
2017-05-01,813.9747465496457
2017-05-02,812.7951058813094
2017-05-03,821.3554144844242
2017-05-04,824.3680374726323
2017-05-05,825.3081782007072
2017-05-08,825.4830898809623
2017-05-09,822.3803748119439
2017-05-10,816.4104713141063
2017-05-11,812.1342108305004
2017-05-12,812.0548671838549
2017-05-15,816.2972276112674
2017-05-16,814.1925512006156
2017-05-17,818.832750392481
2017-05-18,818.4721691040686
2017-05-19,818.5287156870692
2017-05-22,818.1038692486187
2017-05-23,816.7182078750852
2017-05-24,810.2307968239842
2017-05-25,809.7872468171581
2017-05-26,815.4281576731801
2017-05-29,813.1366696179839
2017-05-30,812.9375372362762
2017-05-31,825.107877255141
2017-06-01,823.6634767353522
2017-06-02,827.2959245473176
2017-06-05,821.2964274837876
2017-06-06,833.3046313773556
2017-06-07,828.7512067722776
2017-06-08,838.7450531806599
2017-06-09,840.2226195974107
2017-06-12,852.2672713540699
2017-06-13,848.2931112078954
2017-06-14,851.6401672900444
2017-06-15,841.9301633874129
2017-06-16,845.6179765851878
2017-06-19,850.8158646116673
2017-06-20,843.8030436716974
2017-06-21,830.3186795934355
2017-06-22,826.88911469028
2017-06-23,841.1991612373805
2017-06-26,823.3935109369123
2017-06-27,834.1156062917196
2017-06-28,840.7017235604636
2017-06-29,844.4710858779076
2017-06-30,842.9198356326807
2017-07-03,849.2597876068223
2017-07-04,848.0275118768145
2017-07-05,846.3573444482042
2017-07-06,852.0579668696976
2017-07-07,850.7552780828069
2017-07-10,834.4470397248358
2017-07-11,841.2626812985346
2017-07-12,841.287240844319
2017-07-13,835.5660905929544
2017-07-14,838.7694607383357
2017-07-17,847.5877130804972
2017-07-18,855.7687225390979
2017-07-19,851.1068493450541
2017-07-20,859.6374090282852
2017-07-21,861.3281462513943
2017-07-24,860.3538801535359
2017-07-25,866.3851075729057
2017-07-26,868.7000848173751
2017-07-27,864.1004987126443
2017-07-28,865.4149718574524
2017-07-31,868.8412962461631
2017-08-01,870.0659143105981
2017-08-02,878.156144516881
2017-08-03,879.8095710090323
2017-08-04,875.0811163314545
2017-08-07,872.4074746809072
2017-08-08,852.7866535144816
2017-08-09,862.4656347973644
2017-08-10,848.889092534167
2017-08-11,866.0793902455114
2017-08-14,865.5054130619532
2017-08-15,851.3456064439744
2017-08-16,850.1459041919602
2017-08-17,857.6316924367155
2017-08-18,858.1984661595633
2017-08-21,868.0156402418304
2017-08-22,858.1697542605726
2017-08-23,861.8764711137837
2017-08-24,861.1481614354622
2017-08-25,866.0094184698787
2017-08-28,876.9131671745339
2017-08-29,873.5120442708975
2017-08-30,881.3720340546333
2017-08-31,863.5824523266614
2017-09-01,867.6068796031416
2017-09-04,865.2392430720349
2017-09-05,866.0040313328502
2017-09-06,869.5843879749705
2017-09-07,877.1677620810481
2017-09-08,884.3027613389817
2017-09-11,880.1947702960782
2017-09-12,880.6213527649836
2017-09-13,877.8850042003695
2017-09-14,874.6343677273683
2017-09-15,886.1681496921242
2017-09-18,885.4640248864276
2017-09-19,887.0328980142717
2017-09-20,876.3069497531959
2017-09-21,875.7145201622902
2017-09-22,875.6768203089766
2017-09-25,869.2994816198863
2017-09-26,864.4992248129652
2017-09-27,862.1751722208516
2017-09-28,866.1496465007488
2017-09-29,866.0409330974546
2017-10-02,885.1620968020964
2017-10-03,890.8256547409961
2017-10-04,891.3613608296009
2017-10-05,895.0161094641381
2017-10-06,901.2470902429728
2017-10-09,890.0423109565137
2017-10-10,895.50797904999
2017-10-11,897.8207307951986
2017-10-12,897.7588849056923
2017-10-13,901.8485990906227
2017-10-16,898.9653818296864
2017-10-17,895.4813339325545
2017-10-18,897.3415281775373
2017-10-19,908.0998867096758
2017-10-20,898.4665987653646
2017-10-23,885.1661811343281
2017-10-24,886.417054898221
2017-10-25,890.6400587356835
2017-10-26,877.2445551681692
2017-10-27,872.9522926939457
2017-10-30,881.0283881839973
2017-10-31,875.2679816635133
2017-11-01,872.7986306030781
2017-11-02,877.0702882299516
2017-11-03,872.8763970388313
2017-11-06,870.4978463449277
2017-11-07,878.2436437782168
2017-11-08,881.228029925679
2017-11-09,879.4491111455442
2017-11-10,887.1133930354987
2017-11-13,889.7287247574221
2017-11-14,888.0025347007524
2017-11-15,891.512002587614
2017-11-16,894.2170045819921
2017-11-17,887.5539522135513
2017-11-20,894.801926371145
2017-11-21,885.8197946574234
2017-11-22,892.7587932058674
