Date,CHINA ALL SHARES QUALITY
2012-09-28,973.208085548456
2012-10-01,973.1502364672216
2012-10-02,973.0988263340143
2012-10-03,972.3806922055194
2012-10-04,973.5142744898728
2012-10-05,977.8465451599048
2012-10-08,965.9557118631075
2012-10-09,976.9305146830367
2012-10-10,977.465048196273
2012-10-11,977.4213717173012
2012-10-12,983.6944612761911
2012-10-15,980.6226740398216
2012-10-16,986.793855375875
2012-10-17,994.2817603376232
2012-10-18,1005.2552860878433
2012-10-19,1008.2901143868725
2012-10-22,1009.0654270178538
2012-10-23,1000.2216001837023
2012-10-24,995.3039519402054
2012-10-25,992.5942903038541
2012-10-26,974.3343815201632
2012-10-29,977.177271297584
2012-10-30,980.650573057739
2012-10-31,989.1967984597155
2012-11-01,1006.3132854048257
2012-11-02,1013.4489264104765
2012-11-05,1006.499212520993
2012-11-06,1001.8843220188792
2012-11-07,1003.461100672594
2012-11-08,983.6631510160981
2012-11-09,978.3085096247297
2012-11-12,977.9459170234658
2012-11-13,969.0792180171462
2012-11-14,973.6040202772581
2012-11-15,957.3097856063665
2012-11-16,951.0567956699309
2012-11-19,945.365522734543
2012-11-20,943.5544489999331
2012-11-21,954.1789602646553
2012-11-22,954.4546298735168
2012-11-23,962.8623789514497
2012-11-26,959.6210462474846
2012-11-27,955.6906008471
2012-11-28,949.582930457515
2012-11-29,953.7006666035328
2012-11-30,958.96910564128
2012-12-03,934.496791584843
2012-12-04,935.6844782041821
2012-12-05,956.0738405962467
2012-12-06,952.6076721255477
2012-12-07,957.2560044342223
2012-12-10,960.3731774824803
2012-12-11,959.6832218112853
2012-12-12,964.8917794698706
2012-12-13,959.710146685686
2012-12-14,974.7431995412031
2012-12-17,977.931869187502
2012-12-18,978.791972845689
2012-12-19,989.2820345286474
2012-12-20,989.3270047703346
2012-12-21,986.1281801934261
2012-12-24,981.904727967799
2012-12-25,991.463579567541
2012-12-26,996.5268276147283
2012-12-27,998.6378141683365
2012-12-28,1008.1236619838185
2012-12-31,1013.9793606183417
2013-01-01,1013.9793606183417
2013-01-02,1027.5668790980721
2013-01-03,1029.463345579888
2013-01-04,1017.7930757985844
2013-01-07,1014.7128201416804
2013-01-08,1021.1745677127927
2013-01-09,1025.2670011976936
2013-01-10,1026.2247220693716
2013-01-11,1017.2086008448364
2013-01-14,1032.6321496412509
2013-01-15,1033.399709739463
2013-01-16,1033.7015569461364
2013-01-17,1029.5399474963108
2013-01-18,1040.9880424042199
2013-01-21,1038.904797652368
2013-01-22,1033.1488901185805
2013-01-23,1033.019620723368
2013-01-24,1020.3187037097209
2013-01-25,1015.8363909846013
2013-01-28,1020.7504498903307
2013-01-29,1025.4918724568292
2013-01-30,1029.759944779367
2013-01-31,1022.6298865117968
2013-02-01,1024.2854653010256
2013-02-04,1019.482827860214
2013-02-05,1028.2597461752719
2013-02-06,1030.414049216976
2013-02-07,1033.2178478518763
2013-02-08,1040.5985903538126
2013-02-11,1040.5504710957846
2013-02-12,1040.5825495669544
2013-02-13,1040.540848361002
2013-02-14,1042.787109038801
2013-02-15,1043.7557979999256
2013-02-18,1030.6331851774712
2013-02-19,1017.270653348766
2013-02-20,1027.7433351267307
2013-02-21,1005.39715263149
2013-02-22,1003.6984546667941
2013-02-25,1001.7972187096202
2013-02-26,988.7415598289464
2013-02-27,992.0206328807878
2013-02-28,1005.6460428552147
2013-03-01,1006.7662099100085
2013-03-04,989.991242867814
2013-03-05,1002.2603903516455
2013-03-06,1007.5596702358525
2013-03-07,1005.9628099939072
2013-03-08,1010.0315101925339
2013-03-11,1004.3662433078263
2013-03-12,993.2367349501931
2013-03-13,984.8427005178082
2013-03-14,984.8386457730477
2013-03-15,979.6829118867391
2013-03-18,961.9977243242206
2013-03-19,956.9326096323546
2013-03-20,976.6899703219203
2013-03-21,977.3469327087166
2013-03-22,977.8586443591528
2013-03-25,976.1658822600215
2013-03-26,977.6183795942932
2013-03-27,976.7636378759971
2013-03-28,968.3210091288709
2013-03-29,965.1486377071503
2013-04-01,961.889628538106
2013-04-02,956.2482507622061
2013-04-03,951.273238968365
2013-04-04,951.2003655073468
2013-04-05,940.7160855484589
2013-04-08,942.6422836337834
2013-04-09,952.5613969773368
2013-04-10,955.7295495568374
2013-04-11,956.4695596289524
2013-04-12,957.8057284786665
2013-04-15,941.2941292100929
2013-04-16,941.684061802919
2013-04-17,950.7172664209685
2013-04-18,944.4448411635511
2013-04-19,963.0677999941321
2013-04-22,966.9329036716092
2013-04-23,951.8506546232263
2013-04-24,967.6278192936176
2013-04-25,968.1640719198826
2013-04-26,963.079544444441
2013-04-29,959.816931612516
2013-04-30,965.7723608716958
2013-05-01,965.8114365856326
2013-05-02,963.2794340454336
2013-05-03,973.3824633398137
2013-05-06,984.8537915107842
2013-05-07,990.349873142522
2013-05-08,997.2465436636583
2013-05-09,999.9427992505289
2013-05-10,1002.9095080105486
2013-05-13,996.0270305208817
2013-05-14,984.1789855264919
2013-05-15,990.0305877117404
2013-05-16,999.9466940452427
2013-05-17,1010.0936305474592
2013-05-20,1020.504061876693
2013-05-21,1022.8272929013543
2013-05-22,1022.9212650020744
2013-05-23,1006.4198965136621
2013-05-24,1010.8374894111378
2013-05-27,1010.2923374463496
2013-05-28,1022.3950469096842
