Date,CHINA A ONSHORE QUALITY
2011-02-07,1091.0000196858489
2011-02-08,1091.0000196858489
2011-02-09,1078.1867652089636
2011-02-10,1117.6834011984613
2011-02-11,1125.0307338770683
2011-02-14,1152.0425997805203
2011-02-15,1151.636216225153
2011-02-16,1167.1533655567807
2011-02-17,1166.1894996715193
2011-02-18,1154.3414210485043
2011-02-21,1173.360868969902
2011-02-22,1143.6433194757892
2011-02-23,1152.9011737167627
2011-02-24,1157.341318123639
2011-02-25,1158.8669741285694
2011-02-28,1179.5146161072093
2011-03-01,1181.4535382745285
2011-03-02,1179.9557535208432
2011-03-03,1159.764520626473
2011-03-04,1170.0265882207825
2011-03-07,1191.2054683052606
2011-03-08,1188.0238486184203
2011-03-09,1186.37365590181
2011-03-10,1175.5713567893026
2011-03-11,1168.3797854358947
2011-03-14,1180.1518796305797
2011-03-15,1155.0468533240862
2011-03-16,1169.0715997142092
2011-03-17,1154.1583410624592
2011-03-18,1163.1973024281085
2011-03-21,1156.4244655834884
2011-03-22,1156.5862905772806
2011-03-23,1169.5696109347255
2011-03-24,1166.735740540371
2011-03-25,1180.6797752578473
2011-03-28,1167.6604289704824
2011-03-29,1143.771588952837
2011-03-30,1143.1112055187382
2011-03-31,1137.520200812497
2011-04-01,1146.4298583908308
2011-04-04,1146.4298583908308
2011-04-05,1146.4298583908308
2011-04-06,1138.6697748077372
2011-04-07,1147.5923972476985
2011-04-08,1166.9138292387563
2011-04-11,1161.8617171249957
2011-04-12,1156.7083701670815
2011-04-13,1169.6939072226805
2011-04-14,1163.6901563257106
2011-04-15,1155.6139897040075
2011-04-18,1153.8975939405486
2011-04-19,1139.6204402910998
2011-04-20,1145.8029663815332
2011-04-21,1152.4376554712583
2011-04-22,1152.8642123268683
2011-04-25,1137.5089253336585
2011-04-26,1125.8398703146147
2011-04-27,1122.1269868972736
2011-04-28,1103.8194126512453
2011-04-29,1125.6109233523018
2011-05-02,1125.6109233523018
2011-05-03,1133.7676950120615
2011-05-04,1105.5761052039516
2011-05-05,1106.9443549454222
2011-05-06,1109.224679237915
2011-05-09,1115.6982979645966
2011-05-10,1120.1205241753794
2011-05-11,1118.1923393949269
2011-05-12,1108.3455930078164
2011-05-13,1111.753784914651
2011-05-16,1103.4087010498456
2011-05-17,1106.1329199557351
2011-05-18,1115.2126453176772
2011-05-19,1114.97293201844
2011-05-20,1116.8268555173522
2011-05-23,1078.7107371845761
2011-05-24,1078.9281212241553
2011-05-25,1071.1288411502546
2011-05-26,1063.1851118998652
2011-05-27,1051.2949207343308
2011-05-30,1052.7092085731551
2011-05-31,1072.834971208525
2011-06-01,1083.5289331353722
2011-06-02,1074.7637542962966
2011-06-03,1089.9047648145558
2011-06-06,1089.9047648145558
2011-06-07,1094.0069369756782
2011-06-08,1095.603595934493
2011-06-09,1073.655432961672
2011-06-10,1076.9225951663204
2011-06-13,1071.1890721518034
2011-06-14,1087.9722788194413
2011-06-15,1079.1529429763673
2011-06-16,1064.8507162703559
2011-06-17,1056.4123279786097
2011-06-20,1046.2082059834768
2011-06-21,1068.0812612628565
2011-06-22,1071.6782504947448
2011-06-23,1094.3973938183938
2011-06-24,1114.1027597359518
2011-06-27,1120.818210934148
2011-06-28,1126.7330364206834
2011-06-29,1118.8294176219138
2011-06-30,1132.3075515561825
2011-07-01,1139.4740310962009
2011-07-04,1164.4656836837573
2011-07-05,1165.9529187270932
2011-07-06,1165.3243632133965
2011-07-07,1168.7745464222194
2011-07-08,1170.5449563200004
2011-07-11,1180.4156988903917
2011-07-12,1163.945696099707
2011-07-13,1183.1378827403485
2011-07-14,1187.3350812164927
2011-07-15,1192.0919132792415
2011-07-18,1192.5295965189139
2011-07-19,1180.0138019627054
2011-07-20,1180.6095573962607
2011-07-21,1175.0615662947062
2011-07-22,1185.843706677086
2011-07-25,1156.2426671445858
2011-07-26,1157.8969691186842
2011-07-27,1174.0234020266755
2011-07-28,1175.3945387690937
2011-07-29,1163.6465103257633
2011-08-01,1162.5419221536376
2011-08-02,1156.7880433653354
2011-08-03,1161.1441105582533
2011-08-04,1165.753786684497
2011-08-05,1151.7984507663782
2011-08-08,1124.175463746434
2011-08-09,1127.8137379859647
2011-08-10,1145.7834522095322
2011-08-11,1171.5832161066965
2011-08-12,1176.589292852372
2011-08-15,1183.1268345143471
2011-08-16,1177.9663002907007
2011-08-17,1169.0243851697467
2011-08-18,1148.304613402737
2011-08-19,1142.7335105670047
2011-08-22,1121.4580114375653
2011-08-23,1132.4356378894445
2011-08-24,1136.482439461052
2011-08-25,1159.7514054698893
2011-08-26,1159.914236747663
2011-08-29,1154.5174629970606
2011-08-30,1148.8254554076361
2011-08-31,1143.9212897932337
2011-09-01,1131.6213543496924
2011-09-02,1120.2038492788383
2011-09-05,1098.9509225100992
2011-09-06,1080.1683528234612
2011-09-07,1101.580849301455
2011-09-08,1096.133293649287
2011-09-09,1088.2572881551337
2011-09-12,1088.2572881551337
2011-09-13,1068.2199325004633
2011-09-14,1071.8895977299942
2011-09-15,1073.5295084706136
2011-09-16,1079.9066029624992
2011-09-19,1062.393338701226
2011-09-20,1063.5900845620754
2011-09-21,1096.6218676668514
2011-09-22,1064.7127730194925
2011-09-23,1053.959809949637
2011-09-26,1030.2517285993433
2011-09-27,1041.209743463161
2011-09-28,1031.79839228014
2011-09-29,1017.9066439213169
2011-09-30,1023.3590541803652
2011-10-03,1023.3590541803652
2011-10-04,1023.3590541803652
2011-10-05,1023.3590541803652
2011-10-06,1023.3590541803652
2011-10-07,1023.3590541803652
2011-10-10,1019.7882570042432
2011-10-11,998.0031054380215
2011-10-12,1030.5965921370293
2011-10-13,1034.8150649361992
2011-10-14,1028.5088990817808
2011-10-17,1040.1646102767936
2011-10-18,1014.9081635473433
2011-10-19,1007.810474953871
2011-10-20,972.9397485722544
2011-10-21,964.1394159168648
2011-10-24,988.7406226789459
2011-10-25,1013.9380044670463
2011-10-26,1029.6571602418198
2011-10-27,1029.4028699997048
2011-10-28,1051.8682210933532
2011-10-31,1049.1078616168168
2011-11-01,1049.9883277525937
2011-11-02,1065.2656599772104
2011-11-03,1074.209586125717
2011-11-04,1080.2855045165998
2011-11-07,1071.878099173587
2011-11-08,1069.075087207992
2011-11-09,1079.7327764689092
2011-11-10,1065.3909101847519
2011-11-11,1059.0822066254834
2011-11-14,1081.2527617728083
2011-11-15,1078.920176064936
2011-11-16,1055.6277515834133
2011-11-17,1055.8670831635197
2011-11-18,1032.7994219179197
2011-11-21,1030.6081654009652
2011-11-22,1032.4107530577755
2011-11-23,1029.1603106066837
2011-11-24,1028.8426327170594
2011-11-25,1026.5480813899665
2011-11-28,1030.3326202392375
2011-11-29,1042.6719679774512
2011-11-30,1014.1159989279812
