Date,ISRAEL SMALL CAP
1998-05-04,349.45272015915356
1998-05-05,347.67054159129856
1998-05-06,345.63576699938636
1998-05-07,344.3238078263227
1998-05-08,344.67864068249276
1998-05-11,350.8605622733258
1998-05-12,350.878549247479
1998-05-13,353.1459346856046
1998-05-14,352.8825877892575
1998-05-15,352.5054484384095
1998-05-18,351.56716218624285
1998-05-19,347.9106862269999
1998-05-20,352.0533481048291
1998-05-21,355.91285480105273
1998-05-22,356.8818295663981
1998-05-25,363.6521754348249
1998-05-26,363.72671144527743
1998-05-27,353.32610389743496
1998-05-28,353.74605948955553
1998-05-29,353.41349745807634
1998-06-01,350.8047680938037
1998-06-02,352.8819469870092
1998-06-03,355.2535774525767
1998-06-04,352.97274722568415
1998-06-05,353.26833588596185
1998-06-08,358.76770031208093
1998-06-09,358.6172978564379
1998-06-10,357.9849789174123
1998-06-11,353.90350737166017
1998-06-12,351.69110359838663
1998-06-15,336.2586876299095
1998-06-16,340.0913280964476
1998-06-17,347.02950388770654
1998-06-18,347.47134828320725
1998-06-19,348.0700093409308
1998-06-22,347.57944112489434
1998-06-23,344.9549717585117
1998-06-24,349.057408304309
1998-06-25,347.4892190076764
1998-06-26,346.60468711844067
1998-06-29,346.7493631623321
1998-06-30,345.2277380652487
1998-07-01,346.3070285146618
1998-07-02,346.4088594343932
1998-07-03,346.65405677429885
1998-07-06,346.85765955063727
1998-07-07,341.4867214461297
1998-07-08,336.6861208197989
1998-07-09,338.2586194566754
1998-07-10,337.8819039621121
1998-07-13,338.7535856645488
1998-07-14,342.01151943396434
1998-07-15,342.2040271049714
1998-07-16,342.20264863403446
1998-07-17,342.0771561532266
1998-07-20,344.79425015329645
1998-07-21,346.6491756031782
1998-07-22,348.87963018638277
1998-07-23,346.59242942204173
1998-07-24,347.85259422890675
1998-07-27,346.94082711906634
1998-07-28,348.77348029893415
1998-07-29,349.51517566434853
1998-07-30,350.3272532412413
1998-07-31,349.88141942275934
1998-08-03,345.1561048745196
1998-08-04,344.05523255232004
1998-08-05,337.5759184637979
1998-08-06,339.63148332889574
1998-08-07,336.5482985122606
1998-08-10,355.7557934898665
1998-08-11,349.5987402693352
1998-08-12,353.9824773988019
1998-08-13,350.1093974923194
1998-08-14,350.08679379443646
1998-08-17,349.5420684583708
1998-08-18,352.53717727766036
1998-08-19,355.63286921022245
1998-08-20,352.11578337521576
1998-08-21,350.83806641636033
1998-08-24,340.43268787686156
1998-08-25,341.0961537773848
1998-08-26,335.26331155504266
1998-08-27,322.5670788752766
1998-08-28,316.26359278545954
1998-08-31,317.14084235525047
1998-09-01,311.39226327515337
1998-09-02,315.9439467433913
1998-09-03,311.34541447774603
1998-09-04,312.5601648713884
1998-09-07,316.41168401724195
1998-09-08,325.91069878645936
1998-09-09,324.5624418583513
1998-09-10,315.59875401329
1998-09-11,316.981775535816
1998-09-14,333.7749796567444
1998-09-15,331.64298498052506
1998-09-16,335.2996863067709
1998-09-17,326.44970958287274
1998-09-18,328.91944095659704
1998-09-21,328.4291601838138
1998-09-22,330.1914463504727
1998-09-23,330.37497297616767
1998-09-24,326.97923337569813
1998-09-25,327.14410991347165
1998-09-28,315.38532235711017
1998-09-29,315.9019851001069
1998-09-30,316.6737216542471
1998-10-01,302.2395688198118
1998-10-02,298.1545486487667
1998-10-05,295.4581008894191
1998-10-06,280.0270035315574
1998-10-07,271.95003376620406
1998-10-08,257.4500127913485
1998-10-09,260.2897179644463
1998-10-12,260.64105720735427
1998-10-13,271.2070267382912
1998-10-14,272.8197812991431
1998-10-15,280.07718985096915
1998-10-16,280.3191955652421
1998-10-19,280.3432341883801
1998-10-20,278.24533446932435
1998-10-21,278.2676454459065
1998-10-22,280.0790353638005
1998-10-23,286.35461132465804
1998-10-26,296.0913313547205
1998-10-27,298.94031085087016
1998-10-28,295.6216675782389
1998-10-29,290.9873334675547
1998-10-30,293.96551534636114
1998-11-02,294.63692720902736
1998-11-03,297.1976610489567
1998-11-04,300.2413013670031
1998-11-05,301.1900635298992
1998-11-06,300.79199758441615
1998-11-09,292.7540031401875
1998-11-10,290.50772272977247
1998-11-11,293.33722575478674
1998-11-12,289.10112680794197
1998-11-13,291.36254602982376
1998-11-16,301.31245510385145
1998-11-17,306.6138791320659
1998-11-18,309.44309012669015
1998-11-19,312.06592685043586
1998-11-20,309.73660000405306
1998-11-23,316.20585796835263
1998-11-24,317.89084581008075
1998-11-25,318.51079678124836
1998-11-26,324.3614749195128
1998-11-27,322.3075674163564
1998-11-30,320.3413577812552
1998-12-01,318.2963559517291
1998-12-02,307.1554006195495
1998-12-03,304.0417914576718
1998-12-04,304.78327037965335
1998-12-07,306.65121317143553
1998-12-08,309.87545042540245
1998-12-09,312.4896926753698
1998-12-10,312.15559759733077
1998-12-11,311.9199331599221
1998-12-14,305.5691910266175
1998-12-15,303.1456951783958
1998-12-16,303.03570130778934
1998-12-17,300.32225923937455
1998-12-18,302.1139552862051
1998-12-21,306.03932565043374
1998-12-22,309.0522860561681
1998-12-23,311.10519920334593
1998-12-24,312.9881988765652
1998-12-25,312.53100880426643
1998-12-28,316.2503650582617
1998-12-29,316.8649563519909
1998-12-30,316.79857043254964
1998-12-31,316.8887243813023
1999-01-01,316.7957392242074
1999-01-04,325.69300389856477
1999-01-05,329.467805577655
1999-01-06,331.94654231398573
1999-01-07,327.5203941915835
1999-01-08,326.6997722599481
1999-01-11,329.98703971788336
1999-01-12,326.6763723068338
1999-01-13,317.6526729402224
1999-01-14,320.2108128817365
1999-01-15,319.4498000192125
1999-01-18,324.5092646719199
1999-01-19,326.9788155786342
1999-01-20,326.99170511306716
1999-01-21,321.4851457239564
1999-01-22,321.2840185420325
1999-01-25,316.8157362342458
1999-01-26,316.3825024476715
1999-01-27,316.6867750545013
1999-01-28,315.234102047152
1999-01-29,317.5428362604425
1999-02-01,321.438289328214
1999-02-02,320.49285479158834
1999-02-03,317.96695273092155
1999-02-04,318.907349532145
1999-02-05,317.4596949044396
1999-02-08,316.7004140743449
1999-02-09,317.63083964773665
1999-02-10,316.96863991329883
1999-02-11,318.62383708063015
1999-02-12,318.50447417659734
1999-02-15,320.4139307156198
1999-02-16,322.61131999226956
1999-02-17,320.4508990053078
1999-02-18,323.3227248199601
1999-02-19,322.97858227362553
1999-02-22,331.3384034500963
1999-02-23,333.07811190781877
1999-02-24,332.91092783609116
1999-02-25,332.7093844758411
1999-02-26,333.2514621346833
1999-03-01,333.36136602899853
1999-03-02,333.86909526098736
1999-03-03,336.2324183468508
1999-03-04,339.70144935605225
1999-03-05,341.0237502407481
1999-03-08,345.73068198702276
1999-03-09,345.36952109016596
1999-03-10,344.3959020823354
1999-03-11,348.59267655363874
1999-03-12,349.23080722885817
1999-03-15,357.4353192500829
1999-03-16,356.92023871358765
1999-03-17,358.68676209978065
1999-03-18,360.7364550045208
1999-03-19,360.38673737564125
1999-03-22,360.85860046370163
1999-03-23,360.85137985607827
1999-03-24,357.19857350430186
1999-03-25,357.3295695465584
1999-03-26,357.9840251939161
1999-03-29,366.0828858880703
1999-03-30,367.7368447629008
1999-03-31,369.02860873303877
1999-04-01,368.7278256115425
1999-04-02,368.4011767859787
1999-04-05,371.57062975649296
1999-04-06,371.5528245690321
1999-04-07,371.5421595619738
1999-04-08,375.1419659463949
1999-04-09,375.46090495346226
1999-04-12,374.4265374493606
1999-04-13,382.26157300343095
1999-04-14,383.62977907775087
1999-04-15,389.2756299013173
1999-04-16,391.8333394868499
1999-04-19,407.48006788245164
1999-04-20,407.5775098754312
1999-04-21,407.46129812963517
1999-04-22,408.63119571765446
1999-04-23,408.5515684231462
1999-04-26,405.5600330431166
1999-04-27,397.7482971607623
1999-04-28,389.75454952253926
1999-04-29,388.91832098306804
1999-04-30,390.2003378462385
1999-05-03,402.93933144531286
1999-05-04,406.70377060140305
1999-05-05,406.29660548421424
1999-05-06,409.9050052616491
1999-05-07,408.4216053930393
1999-05-10,407.62054333694175
1999-05-11,407.17601752364396
1999-05-12,409.7097527649692
1999-05-13,415.08315235910027
1999-05-14,418.839651812969
1999-05-17,419.86947853444923
1999-05-18,422.2965508898344
1999-05-19,419.5886488351764
1999-05-20,418.91336803502776
1999-05-21,418.2825378560105
1999-05-24,406.7748612815057
1999-05-25,399.15059741729334
1999-05-26,403.88260647847414
1999-05-27,411.05663333466333
1999-05-28,412.5466077296536
1999-05-31,412.5069079816044
1999-06-01,413.32774240674615
1999-06-02,412.2536802593701
1999-06-03,408.9623594048132
1999-06-04,409.63230112487344
1999-06-07,417.8076986231635
1999-06-08,420.63849925518537
1999-06-09,428.4570118882561
1999-06-10,432.79323250918003
1999-06-11,432.0032711979659
1999-06-14,433.3260855952807
1999-06-15,431.65373347546034
1999-06-16,436.5633155401391
1999-06-17,444.7206255051847
1999-06-18,445.92767159164816
1999-06-21,453.83815891884336
1999-06-22,455.1833886625421
1999-06-23,450.55206167359546
1999-06-24,451.6304564044465
1999-06-25,452.39352424496275
1999-06-28,459.80378707600124
1999-06-29,462.25876846851764
1999-06-30,464.5805774364318
1999-07-01,473.50511316126534
1999-07-02,473.1280927930144
1999-07-05,469.26670714221285
1999-07-06,473.96756650601867
1999-07-07,476.0388534275892
1999-07-08,479.0434014534115
1999-07-09,480.41421285750243
1999-07-12,486.3862339955057
1999-07-13,483.99091966515135
1999-07-14,485.99175357280075
1999-07-15,493.20048748445265
1999-07-16,493.1468923020088
1999-07-19,502.5637891699737
1999-07-20,502.84035092049515
1999-07-21,493.76701643848907
1999-07-22,493.9808775078795
1999-07-23,491.26229133674
1999-07-26,487.86155645278086
1999-07-27,482.33080741080846
1999-07-28,484.269065413879
1999-07-29,476.89118404054943
1999-07-30,475.39449537587035
1999-08-02,457.9542330517077
1999-08-03,460.0057618955718
1999-08-04,454.4972234297352
1999-08-05,442.5588036824834
1999-08-06,443.0626517905422
1999-08-09,445.2740033520839
1999-08-10,435.27655851744083
1999-08-11,435.02907895710314
1999-08-12,446.10355796922147
1999-08-13,443.7799605335029
1999-08-16,452.42859986811493
1999-08-17,449.65868677429853
1999-08-18,445.5249620187508
1999-08-19,433.91286847117175
1999-08-20,431.8251414782245
1999-08-23,437.46517720696215
1999-08-24,438.8690045906907
1999-08-25,429.69504914572985
1999-08-26,428.66488425301355
1999-08-27,429.1031296975776
1999-08-30,431.1384230744641
1999-08-31,429.8841847484248
1999-09-01,434.7221519068797
1999-09-02,436.26572041641043
1999-09-03,436.2385601363217
1999-09-06,444.4750096379162
1999-09-07,446.2156029482307
1999-09-08,439.34680611044195
1999-09-09,438.6860026803997
1999-09-10,440.1553833370073
1999-09-13,444.7115184604551
1999-09-14,450.1368510978292
1999-09-15,452.9187262978484
1999-09-16,452.9377053703513
1999-09-17,452.37695772693485
1999-09-20,452.5927710048414
1999-09-21,450.5129107657978
1999-09-22,448.15839927212636
1999-09-23,445.84748190474335
1999-09-24,444.5744195906503
1999-09-27,441.22383835127533
1999-09-28,440.03279847001073
1999-09-29,441.24426600430513
1999-09-30,441.94635787155744
1999-10-01,442.15086630065707
1999-10-04,446.1451579229499
1999-10-05,447.89729248351904
1999-10-06,443.40688555238665
1999-10-07,445.28139251585657
1999-10-08,444.7332835848264
1999-10-11,447.7403538073371
1999-10-12,443.6729014310066
1999-10-13,438.5733288178699
1999-10-14,435.5089783008791
1999-10-15,434.4453283765995
1999-10-18,416.3036653158842
1999-10-19,420.8965531305361
1999-10-20,425.65682449371764
1999-10-21,422.76126667836013
1999-10-22,421.82416428034963
1999-10-25,430.00374077893986
1999-10-26,430.6934637836096
1999-10-27,428.29304050284395
1999-10-28,432.28105606561274
1999-10-29,433.8092278585119
1999-11-01,446.2203650654504
1999-11-02,451.21498894683543
1999-11-03,454.718967787193
1999-11-04,459.60872711926027
1999-11-05,461.1926643385823
1999-11-08,458.87721288023585
1999-11-09,464.86803425264867
1999-11-10,467.65569725686316
1999-11-11,471.65721750654194
1999-11-12,470.62129205983905
1999-11-15,474.2045582070196
1999-11-16,481.7620708651033
1999-11-17,484.33725218125545
1999-11-18,479.2916597839744
1999-11-19,481.7900463732903
1999-11-22,494.18418925312164
1999-11-23,491.43049185452617
1999-11-24,495.45674327289254
1999-11-25,504.7032570499209
1999-11-26,504.7338160846527
1999-11-29,510.6764507841731
1999-11-30,511.7083176016476
1999-12-01,505.46451287108096
1999-12-02,511.34122811143095
1999-12-03,512.5599541598077
1999-12-06,523.7997068631165
1999-12-07,521.7739467639643
1999-12-08,517.5467153407927
1999-12-09,541.2364522944193
1999-12-10,543.5623186834333
1999-12-13,556.248695628609
1999-12-14,564.445321217882
1999-12-15,555.3362867855968
1999-12-16,555.1572066019886
1999-12-17,552.9153053174849
1999-12-20,551.9367257665399
1999-12-21,553.1497493781703
1999-12-22,556.8053236771008
1999-12-23,555.1331970675853
1999-12-24,555.6230538996435
1999-12-27,560.2050274502886
1999-12-28,563.8182620253741
1999-12-29,571.5302568356566
1999-12-30,581.8232267188728
1999-12-31,582.412054874462
2000-01-03,608.8100083454674
2000-01-04,593.7495777539986
2000-01-05,583.2909698626888
2000-01-06,583.2692432984295
2000-01-07,586.8567798443181
2000-01-10,627.9849835525742
2000-01-11,628.1993093250436
2000-01-12,628.1188596613686
2000-01-13,640.6053438708531
2000-01-14,640.266570302081
2000-01-17,668.7509392420116
2000-01-18,667.5372703977872
2000-01-19,671.5534777736317
2000-01-20,688.2755732895072
2000-01-21,689.8967765900732
2000-01-24,707.5379306390274
2000-01-25,678.4504249855889
2000-01-26,685.7253139042958
2000-01-27,671.7684031703228
2000-01-28,666.871641397281
2000-01-31,643.8081993232602
2000-02-01,661.7130643710848
2000-02-02,684.5807139833738
2000-02-03,699.1193304154613
2000-02-04,695.8735705557253
2000-02-07,734.2769368208731
2000-02-08,748.5092032816179
2000-02-09,745.1658434888842
2000-02-10,755.00437055718
2000-02-11,754.862611842513
2000-02-14,760.6380259096211
2000-02-15,765.6376176196404
2000-02-16,766.8563805601522
2000-02-17,774.930433288082
2000-02-18,772.641005190851
2000-02-21,770.8951749879973
2000-02-22,773.8386403628546
2000-02-23,793.430800540335
2000-02-24,810.6448507021007
2000-02-25,809.7582846512593
2000-02-28,801.952413541534
2000-02-29,816.6665169278955
2000-03-01,831.2391447620937
2000-03-02,818.906016552387
2000-03-03,819.3779644645082
2000-03-06,797.9554300991069
2000-03-07,758.771361150448
2000-03-08,757.5804074995161
2000-03-09,781.9065086982592
2000-03-10,783.2078693538153
2000-03-13,755.7129664245782
2000-03-14,760.9905666708778
2000-03-15,741.0932008813141
2000-03-16,754.1282504682238
2000-03-17,756.4914922619711
2000-03-20,747.7721519721675
2000-03-21,746.9975666821869
2000-03-22,712.66548728836
2000-03-23,681.0352479649398
2000-03-24,684.4092013980743
2000-03-27,705.0916003650161
2000-03-28,729.0619585674942
2000-03-29,708.8569982974562
2000-03-30,674.0266022984495
2000-03-31,675.3419428219504
2000-04-03,621.418248463858
2000-04-04,625.6124361455072
2000-04-05,599.2590599387784
2000-04-06,634.2099191104592
2000-04-07,636.380353553558
2000-04-10,668.4968999361598
2000-04-11,646.5175402789843
2000-04-12,644.6618165241383
2000-04-13,633.2351143895114
2000-04-14,629.9960019318162
2000-04-17,561.5363311058591
2000-04-18,578.7070600148253
2000-04-19,577.9414536064265
2000-04-20,577.3694395805394
2000-04-21,577.3694395805394
2000-04-24,603.8805719143895
2000-04-25,602.6742397776421
2000-04-26,602.6348109149177
2000-04-27,607.8344004246841
2000-04-28,610.4185621434569
2000-05-01,604.4558347267819
2000-05-02,601.7875954622646
2000-05-03,592.5340196963267
2000-05-04,591.2407263084468
2000-05-05,588.5336444721714
2000-05-08,609.3406693429471
2000-05-09,608.460504558664
2000-05-10,608.4871333697611
2000-05-11,598.8304946858141
2000-05-12,600.7388652044474
2000-05-15,607.7680607988245
2000-05-16,618.2384302921549
2000-05-17,617.860608235793
2000-05-18,620.9652606011226
2000-05-19,619.9219416912566
2000-05-22,605.6252002582597
2000-05-23,587.75408016951
2000-05-24,580.797665330898
2000-05-25,593.478759342279
2000-05-26,595.2237847695251
2000-05-29,606.7369103036079
2000-05-30,617.2068084518185
2000-05-31,623.7832807566622
2000-06-01,639.5933510169643
2000-06-02,643.1347530475663
2000-06-05,640.8891661297188
2000-06-06,641.4648173213561
2000-06-07,633.1289120799873
2000-06-08,635.5665998660083
2000-06-09,635.4223566025096
2000-06-12,653.9912836146091
2000-06-13,650.0472714798998
2000-06-14,656.1326461371779
2000-06-15,652.9385171939796
