Date,GERMANY IMI VALUE WEIGHTED
2002-12-12,1119.1354197400358
2002-12-13,1110.5268358876117
2002-12-16,1147.15094482492
2002-12-17,1134.0344084409753
2002-12-18,1092.4186317684084
2002-12-19,1068.8567365534757
2002-12-20,1093.3639133196093
2002-12-23,1085.727738256631
2002-12-24,1090.2216444580242
2002-12-25,1090.2216444580242
2002-12-26,1092.9708576635824
2002-12-27,1044.385497258396
2002-12-30,1071.3493339273855
2002-12-31,1075.5515077235225
2003-01-01,1075.5515077235225
2003-01-02,1140.4842311735545
2003-01-03,1138.1870575551063
2003-01-06,1163.438657505043
2003-01-07,1141.0807161079647
2003-01-08,1094.8393455699136
2003-01-09,1115.7980846257144
2003-01-10,1123.115137003462
2003-01-13,1134.017925894848
2003-01-14,1148.538140959742
2003-01-15,1133.238051982489
2003-01-16,1138.12695327774
2003-01-17,1101.1434437006244
2003-01-20,1094.8913551518606
2003-01-21,1084.5624688313826
2003-01-22,1061.05991381849
2003-01-23,1063.2826063341313
2003-01-24,1039.5243858001274
2003-01-27,1014.7685026139161
2003-01-28,1025.006482057736
2003-01-29,1042.9330855350731
2003-01-30,1029.3417783818077
2003-01-31,1051.640036108867
2003-02-03,1055.264931102786
2003-02-04,1023.4335351868639
2003-02-05,1052.817023669227
2003-02-06,1024.7063703196013
2003-02-07,990.4105424419871
2003-02-10,992.3141929193841
2003-02-11,1001.4946966748398
2003-02-12,979.1804573116281
2003-02-13,979.1952347328073
2003-02-14,1021.6127784824123
2003-02-17,1026.9667708941024
2003-02-18,1028.9265802482582
2003-02-19,996.6968497258215
2003-02-20,993.3157108387237
2003-02-21,1014.5187812282531
2003-02-24,983.6617497513887
2003-02-25,953.2508824959402
2003-02-26,938.4444185491374
2003-02-27,959.788080880849
2003-02-28,976.246915214572
2003-03-03,983.816693334804
2003-03-04,971.2181851121843
2003-03-05,976.3372280917537
2003-03-06,951.4571323908489
2003-03-07,952.402390912739
2003-03-10,917.354177648267
2003-03-11,904.9969581669004
2003-03-12,862.858458861925
2003-03-13,904.624282709961
2003-03-14,904.7510719073312
2003-03-17,931.568298916883
2003-03-18,964.4741366787184
2003-03-19,972.9723501531645
2003-03-20,968.8217313693276
2003-03-21,1003.8297021680561
2003-03-24,958.0875872752905
2003-03-25,990.4383267912801
2003-03-26,968.5584793399627
2003-03-27,974.547926737352
2003-03-28,955.2179818498303
2003-03-31,934.5002346789008
2003-04-01,941.2677262547636
2003-04-02,979.5616274204058
2003-04-03,967.9821436331736
2003-04-04,998.2713758853636
2003-04-07,1048.1494910050217
2003-04-08,1035.961360513802
2003-04-09,1029.095882405677
2003-04-10,1025.9641817548058
2003-04-11,1031.9644109969965
2003-04-14,1050.5721442634026
2003-04-15,1069.8554103103347
2003-04-16,1072.006995546541
2003-04-17,1103.0468847406485
2003-04-18,1103.0468847406485
2003-04-21,1098.2921542795295
2003-04-22,1133.9500233196843
2003-04-23,1143.9294612390295
2003-04-24,1119.464874598121
2003-04-25,1099.3835738897317
2003-04-28,1140.6265424705161
2003-04-29,1126.1158869435696
2003-04-30,1155.1304836192064
2003-05-01,1165.7398809821962
2003-05-02,1174.9297277337153
2003-05-05,1193.4473218888745
2003-05-06,1222.1459929297512
2003-05-07,1200.35010949589
2003-05-08,1163.1680553368662
2003-05-09,1196.0982065927037
2003-05-12,1196.0613961044733
2003-05-13,1180.2392646154224
2003-05-14,1186.9819571770415
2003-05-15,1205.4679155540844
2003-05-16,1213.8285741995892
2003-05-19,1176.1575088399918
2003-05-20,1167.9629814507095
2003-05-21,1165.2886265740733
2003-05-22,1182.5798001271626
2003-05-23,1173.2156028218665
2003-05-26,1184.3295632319157
2003-05-27,1198.4826560470037
2003-05-28,1202.367644758859
2003-05-29,1208.0473608206382
2003-05-30,1229.9961372412708
2003-06-02,1260.8330660852307
2003-06-03,1246.8558903387147
2003-06-04,1262.8052530129175
2003-06-05,1267.8249180099265
2003-06-06,1284.2340745295307
2003-06-09,1275.749140076883
2003-06-10,1285.8681103457698
2003-06-11,1317.5306906116984
2003-06-12,1335.0797734359326
2003-06-13,1319.5927602903093
2003-06-16,1365.1438840404785
2003-06-17,1371.828993326302
2003-06-18,1367.244170967512
2003-06-19,1343.1072130989878
2003-06-20,1332.479684541194
2003-06-23,1300.1219081704512
2003-06-24,1309.7140589485712
2003-06-25,1308.5259606857737
2003-06-26,1315.4313660197752
2003-06-27,1308.2153127391991
2003-06-30,1318.2117099075585
2003-07-01,1302.467045022446
2003-07-02,1328.792772463517
2003-07-03,1336.1505653839922
2003-07-04,1330.2046759469936
2003-07-07,1349.751709571339
2003-07-08,1351.087330010436
2003-07-09,1342.9969076051555
2003-07-10,1323.9110046172711
2003-07-11,1345.2119036372853
2003-07-14,1368.1219085060864
2003-07-15,1356.8598268780331
2003-07-16,1355.754761805772
2003-07-17,1331.059601371895
2003-07-18,1349.329645010744
2003-07-21,1331.3375295650912
2003-07-22,1345.711190230489
2003-07-23,1349.8914953493518
2003-07-24,1386.3802097556568
2003-07-25,1386.3076158560846
2003-07-28,1400.1351070055728
2003-07-29,1403.5019115464113
2003-07-30,1393.3068037726564
2003-07-31,1401.0190947985109
2003-08-01,1385.7492809155192
2003-08-04,1383.856103595183
2003-08-05,1396.945113186579
2003-08-06,1377.5648855938496
2003-08-07,1367.9027903247108
2003-08-08,1360.4603303343881
2003-08-11,1363.4649757401046
2003-08-12,1377.0708611222562
2003-08-13,1386.7955978886268
2003-08-14,1405.562273393405
2003-08-15,1408.8675099672296
2003-08-18,1421.6173945881144
2003-08-19,1410.0946792302993
2003-08-20,1414.1453340674366
2003-08-21,1421.9551861200405
2003-08-22,1402.030092549139
2003-08-25,1389.2026024255845
2003-08-26,1371.458883714206
2003-08-27,1384.7651862266928
2003-08-28,1389.100074436099
2003-08-29,1396.598356445814
2003-09-01,1428.4681441813968
2003-09-02,1415.2246388754597
2003-09-03,1437.6158310569197
2003-09-04,1453.2647293753878
2003-09-05,1448.2631893042474
2003-09-08,1468.384327541902
2003-09-09,1457.1863298093826
2003-09-10,1435.4246684815253
2003-09-11,1445.9586289110762
2003-09-12,1439.953436325515
2003-09-15,1446.4553673122962
2003-09-16,1450.2707709287683
2003-09-17,1454.682415883434
2003-09-18,1477.220475436204
2003-09-19,1477.1102938975637
2003-09-22,1442.7803494230054
2003-09-23,1422.1141918948047
2003-09-24,1378.2369030896675
2003-09-25,1389.0931908587947
2003-09-26,1382.5314393167125
2003-09-29,1392.5229527494062
2003-09-30,1375.4868356587333
2003-10-01,1415.2007468248657
2003-10-02,1387.4112115200471
2003-10-03,1433.823879841278
2003-10-06,1437.8894284049093
2003-10-07,1428.2703857793958
2003-10-08,1438.3788269392824
2003-10-09,1472.8401271333162
2003-10-10,1477.8529596316034
2003-10-13,1489.9361961351954
2003-10-14,1494.1595137451714
2003-10-15,1506.7985660540885
2003-10-16,1521.4002393997805
2003-10-17,1489.0733518330176
2003-10-20,1510.886100874602
2003-10-21,1517.9283410674486
2003-10-22,1495.5412764798252
2003-10-23,1496.2730878076327
2003-10-24,1482.802140469354
2003-10-27,1502.9176234492243
2003-10-28,1520.7039944164092
2003-10-29,1531.8047967540672
2003-10-30,1544.506407708727
2003-10-31,1546.9008225181615
2003-11-03,1561.9499525414806
2003-11-04,1562.6385850517363
2003-11-05,1545.8533380373328
2003-11-06,1542.1621889500395
2003-11-07,1568.1439059472796
2003-11-10,1558.7903496007816
2003-11-11,1551.7939499976683
2003-11-12,1574.949197244399
2003-11-13,1592.4537652984702
2003-11-14,1611.7356584882534
2003-11-17,1563.9579548745005
2003-11-18,1575.3125692842345
2003-11-19,1574.2598036132968
2003-11-20,1565.3073673065571
2003-11-21,1568.585375125793
2003-11-24,1585.9575171697904
2003-11-25,1588.7842648345065
2003-11-26,1599.3773622156318
2003-11-27,1608.0054734484365
2003-11-28,1619.6324763357845
2003-12-01,1645.673745821877
2003-12-02,1658.1236888839808
2003-12-03,1688.9972506964389
2003-12-04,1688.712126577919
2003-12-05,1687.4413390412144
2003-12-08,1683.020319543406
2003-12-09,1694.529978786623
2003-12-10,1690.9124919207175
2003-12-11,1694.914781226875
2003-12-12,1717.4132702226002
2003-12-15,1726.3537202972445
2003-12-16,1730.4342610936008
2003-12-17,1733.2426397897468
2003-12-18,1744.8815567251884
2003-12-19,1750.2289192877292
2003-12-22,1752.1244991348162
2003-12-23,1763.3524196135045
2003-12-24,1768.3218092577306
2003-12-25,1768.3218092577306
2003-12-26,1767.6118964514126
2003-12-29,1793.863637733873
2003-12-30,1803.5856839050314
2003-12-31,1815.5323429979742
2004-01-01,1815.5323429979742
2004-01-02,1834.8167360720938
2004-01-05,1854.2114660915397
2004-01-06,1858.3954021677332
2004-01-07,1837.3998131416336
2004-01-08,1852.573488054983
2004-01-09,1858.689702033819
2004-01-12,1846.5019052913633
2004-01-13,1850.1117226641047
2004-01-14,1862.5219568506338
2004-01-15,1854.8540217758496
2004-01-16,1851.1856328834424
2004-01-19,1860.3225536607213
2004-01-20,1872.566990054181
2004-01-21,1897.3036887272779
2004-01-22,1912.284038393703
2004-01-23,1913.8769856606048
2004-01-26,1884.7569670958476
2004-01-27,1892.8581109936792
2004-01-28,1900.098261271016
2004-01-29,1844.260199731539
2004-01-30,1840.9507236288646
2004-02-02,1850.634723038
2004-02-03,1856.08872283178
2004-02-04,1841.1432980952138
2004-02-05,1844.7628647108056
2004-02-06,1872.8956326230907
2004-02-09,1890.027640073484
2004-02-10,1895.3537285620275
2004-02-11,1895.8332345068704
2004-02-12,1920.8711713220273
2004-02-13,1891.3843988682006
2004-02-16,1895.9694427286179
2004-02-17,1914.6414024135743
2004-02-18,1915.0968449759528
2004-02-19,1909.9739992624143
2004-02-20,1863.4188069321444
2004-02-23,1863.2517655827014
2004-02-24,1846.4225839794663
2004-02-25,1828.286819706124
2004-02-26,1817.7667004348666
2004-02-27,1830.150965526958
2004-03-01,1849.9154897885367
2004-03-02,1849.4852069659833
2004-03-03,1811.210140043864
2004-03-04,1840.7389880831217
2004-03-05,1876.3625836776978
2004-03-08,1878.6542389149429
2004-03-09,1859.8967045839022
2004-03-10,1814.3968796840093
2004-03-11,1753.3294160687722
2004-03-12,1747.7801716103559
2004-03-15,1706.3428186086524
2004-03-16,1727.1995302003193
2004-03-17,1739.604664256585
2004-03-18,1733.8872691455222
2004-03-19,1722.935462020285
2004-03-22,1686.0937602779993
2004-03-23,1678.6504918266862
2004-03-24,1664.948316936203
2004-03-25,1697.5668344407918
2004-03-26,1694.1397289549484
2004-03-29,1726.9946672365313
2004-03-30,1728.9155419426452
2004-03-31,1738.5741750398477
2004-04-01,1778.8678601412448
2004-04-02,1780.699906866041
2004-04-05,1776.8465109550082
2004-04-06,1774.4139144581468
2004-04-07,1781.098161784403
2004-04-08,1776.8432579656442
2004-04-09,1776.8432579656442
2004-04-12,1771.852331387031
2004-04-13,1772.1459276328483
2004-04-14,1748.8584406879245
2004-04-15,1751.7669513306257
2004-04-16,1777.8689449523902
2004-04-19,1774.8794824120814
2004-04-20,1775.6811642121263
2004-04-21,1759.551190315763
2004-04-22,1775.9268280327838
2004-04-23,1795.7247211602887
2004-04-26,1808.2653295544849
2004-04-27,1819.1139141492868
2004-04-28,1780.6142445944815
2004-04-29,1768.9466300668566
2004-04-30,1767.617872451033
2004-05-03,1772.0142270247998
2004-05-04,1784.7506095704318
2004-05-05,1799.368587530992
2004-05-06,1744.1066665091691
2004-05-07,1711.9482865600917
2004-05-10,1650.7338502031882
2004-05-11,1671.3341348827491
2004-05-12,1658.9028836894327
2004-05-13,1671.9447679505406
2004-05-14,1665.6934507949761
2004-05-17,1660.7395871213928
2004-05-18,1670.6825351903385
2004-05-19,1717.360822652965
2004-05-20,1684.4587769352124
2004-05-21,1697.5844338629852
2004-05-24,1705.4154618354823
2004-05-25,1710.498493779785
2004-05-26,1727.1875439344108
2004-05-27,1771.2256875203946
2004-05-28,1761.2323481261328
2004-05-31,1768.8984532650052
2004-06-01,1745.8602182380903
2004-06-02,1763.048048782699
2004-06-03,1771.5480457121475
2004-06-04,1791.8036686164635
2004-06-07,1825.7674882872195
2004-06-08,1816.136289483155
2004-06-09,1780.3690733124542
2004-06-10,1791.3461451999367
2004-06-11,1775.8689082347814
2004-06-14,1759.246806797711
2004-06-15,1773.6926490576711
2004-06-16,1772.7746696758325
2004-06-17,1768.4016807110268
2004-06-18,1786.2025598521254
2004-06-21,1778.4526179753323
2004-06-22,1756.3117083777474
2004-06-23,1762.6894612385076
2004-06-24,1800.763027306728
2004-06-25,1796.679349382678
2004-06-28,1827.9533973186528
2004-06-29,1816.5997040363736
2004-06-30,1819.6928595119857
2004-07-01,1810.166448220831
2004-07-02,1814.641937479218
2004-07-05,1806.8209079335381
2004-07-06,1788.5539165898879
2004-07-07,1797.7177469891358
2004-07-08,1807.863420221439
2004-07-09,1798.6856057247264
2004-07-12,1786.2179607871128
2004-07-13,1780.1884298776258
2004-07-14,1785.0304538085702
2004-07-15,1759.9549125643202
2004-07-16,1771.9742808083945
2004-07-19,1757.1883846364804
2004-07-20,1759.6771886969532
2004-07-21,1756.264330809243
2004-07-22,1733.7223147464963
2004-07-23,1708.4026708412114
2004-07-26,1695.3853140684712
2004-07-27,1708.3826999495443
2004-07-28,1703.867115051777
2004-07-29,1738.8631973792092
2004-07-30,1737.7221241127972
2004-08-02,1725.4609659146827
2004-08-03,1733.4929621521733
2004-08-04,1707.3212319578506
2004-08-05,1709.8708604989258
2004-08-06,1694.061996524349
2004-08-09,1674.040779383576
2004-08-10,1692.9909516772589
2004-08-11,1660.6672797896306
2004-08-12,1659.482667012471
2004-08-13,1671.074600430592
2004-08-16,1690.7404551322766
2004-08-17,1693.2569993904629
2004-08-18,1695.0013242044877
2004-08-19,1700.7561528222427
2004-08-20,1692.3157416682404
2004-08-23,1700.989017685937
2004-08-24,1691.5833623290853
2004-08-25,1695.3319463405173
2004-08-26,1712.4060524762174
2004-08-27,1711.6442421320849
2004-08-30,1706.5709253898904
2004-08-31,1701.333845664066
2004-09-01,1716.5496132020548
2004-09-02,1719.5445729361174
2004-09-03,1720.4164006633102
2004-09-06,1731.974089878692
2004-09-07,1734.1879956337734
2004-09-08,1737.159627182701
2004-09-09,1729.9043770675835
2004-09-10,1761.228775669509
2004-09-13,1783.0017907060294
2004-09-14,1785.425770507195
2004-09-15,1760.864779048747
2004-09-16,1769.3921376181074
2004-09-17,1781.4426120697856
2004-09-20,1773.5772150673893
2004-09-21,1793.2063797194355
2004-09-22,1771.019247789888
2004-09-23,1762.246863539131
2004-09-24,1759.0961725964744
2004-09-27,1747.0666397860805
2004-09-28,1753.3433038955693
2004-09-29,1768.891638412654
2004-09-30,1772.22499157877
2004-10-01,1809.5717482386015
2004-10-04,1808.5567318532512
2004-10-05,1823.179130023135
2004-10-06,1829.6246631348133
2004-10-07,1824.0067083211768
2004-10-08,1834.3860584993572
2004-10-11,1831.478373055732
2004-10-12,1796.9032598079618
2004-10-13,1797.5767875395013
2004-10-14,1801.2562611712694
2004-10-15,1804.106497675184
2004-10-18,1804.6723915201865
2004-10-19,1825.697806174991
2004-10-20,1817.1451447637558
2004-10-21,1824.2258449084284
2004-10-22,1827.6829137566633
2004-10-25,1811.1376100666757
2004-10-26,1818.1251225924316
2004-10-27,1847.2340322565249
2004-10-28,1856.9502012690389
2004-10-29,1852.0893262005065
2004-11-01,1880.3372272743964
2004-11-02,1886.2548409440385
2004-11-03,1897.4962067198153
2004-11-04,1910.3443813624651
2004-11-05,1924.9239155565717
2004-11-08,1935.7578987329046
2004-11-09,1929.31023532653
2004-11-10,1940.3960928431168
2004-11-11,1954.356014486081
2004-11-12,1963.572793703815
2004-11-15,1961.5673794629809
2004-11-16,1957.529341315442
2004-11-17,1992.6750751205768
2004-11-18,1985.781317720691
2004-11-19,1979.0443284635971
2004-11-22,1970.032413693218
2004-11-23,1972.2107971728728
2004-11-24,1987.9076797842997
2004-11-25,2015.5749495800999
2004-11-26,2016.593174643917
2004-11-29,2018.7126108096068
2004-11-30,2010.8325228189085
2004-12-01,2036.7274219962276
2004-12-02,2046.5205411404718
2004-12-03,2059.896929668872
2004-12-06,2059.9394052394887
2004-12-07,2068.145924013518
2004-12-08,2043.112194512144
2004-12-09,2017.9760411674038
2004-12-10,2023.1198548399113
2004-12-13,2056.006210492599
2004-12-14,2060.2569843720134
2004-12-15,2075.0172636057755
2004-12-16,2064.0924557023613
2004-12-17,2037.0847762392227
2004-12-20,2074.634710468062
2004-12-21,2071.3316760375333
2004-12-22,2089.6235017847557
2004-12-23,2111.4494184981495
2004-12-24,2116.9225330804443
2004-12-27,2121.147627615561
2004-12-28,2128.3108607344475
2004-12-29,2117.938976484531
2004-12-30,2129.719964819584
2004-12-31,2123.8605004996475
2005-01-03,2124.083844608793
2005-01-04,2105.1601312275284
2005-01-05,2089.642336463946
2005-01-06,2093.2033995450893
2005-01-07,2080.8911097503055
2005-01-10,2086.628071547768
2005-01-11,2075.106681488692
2005-01-12,2073.9408787278626
2005-01-13,2060.918185762774
2005-01-14,2055.845505863292
2005-01-17,2061.298085602407
2005-01-18,2057.2495860064732
2005-01-19,2058.166249969414
2005-01-20,2032.682846513199
2005-01-21,2038.0235199492483
2005-01-24,2039.2481267731046
2005-01-25,2042.73149648309
2005-01-26,2051.874585970578
2005-01-27,2045.7506860337319
2005-01-28,2036.6419698611126
2005-01-31,2068.9441383181743
2005-02-01,2079.5967195951916
2005-02-02,2092.50616083966
2005-02-03,2072.6216327256434
2005-02-04,2094.999443002718
2005-02-07,2090.2733716100224
2005-02-08,2081.277443070355
2005-02-09,2076.0499715942533
2005-02-10,2086.927567045462
2005-02-11,2107.2336045165353
2005-02-14,2122.1776925236595
2005-02-15,2127.7812334407445
2005-02-16,2115.176205883564
2005-02-17,2132.8476644692323
2005-02-18,2129.956678673412
2005-02-21,2127.057854867779
2005-02-22,2137.0159762029043
2005-02-23,2122.2937834772238
2005-02-24,2120.991558035281
2005-02-25,2140.357971591235
2005-02-28,2157.2266457293686
2005-03-01,2157.0006929520227
2005-03-02,2148.4715872874685
2005-03-03,2141.6795832956795
2005-03-04,2180.7032479907402
2005-03-07,2175.950161437393
2005-03-08,2183.7907769427693
2005-03-09,2176.1613123852903
2005-03-10,2167.8913182519013
2005-03-11,2186.4698090658508
2005-03-14,2172.9655900649022
2005-03-15,2173.019083921574
2005-03-16,2154.358162424003
2005-03-17,2147.0397254917843
2005-03-18,2137.7724509766767
2005-03-21,2110.662344335239
2005-03-22,2126.104081599787
2005-03-23,2093.6904351253097
2005-03-24,2099.157535657026
2005-03-25,2099.157535657026
2005-03-28,2084.425469506192
2005-03-29,2092.8631024949523
2005-03-30,2099.4079072226577
2005-03-31,2107.931959116523
2005-04-01,2112.9309279842405
2005-04-04,2074.7578820503622
2005-04-05,2088.38608905133
2005-04-06,2099.990456457383
2005-04-07,2110.520749000409
2005-04-08,2107.150002877051
2005-04-11,2121.763470267597
2005-04-12,2098.4364559252963
2005-04-13,2116.3794638189447
2005-04-14,2099.7032611760815
2005-04-15,2074.0112466045075
2005-04-18,2031.0905061253382
2005-04-19,2037.4590615599236
2005-04-20,2030.4008944692118
2005-04-21,2040.2875259631692
2005-04-22,2047.792372810879
2005-04-25,2043.3788162801936
2005-04-26,2030.3669338575219
2005-04-27,2008.0579736201855
2005-04-28,1991.0763283601682
2005-04-29,1995.8977488799744
2005-05-02,2002.2546915072342
2005-05-03,2021.7892196452876
2005-05-04,2043.9731949116338
2005-05-05,2055.4486639585098
2005-05-06,2045.2673909534283
2005-05-09,2035.2741931100786
2005-05-10,2027.4844675740508
2005-05-11,2016.7217608910958
2005-05-12,2012.037625947952
2005-05-13,2005.646569233026
2005-05-16,1994.9506548644124
2005-05-17,1993.6361412153124
2005-05-18,2027.5633046896535
2005-05-19,2043.45010343215
2005-05-20,2031.6360237040774
2005-05-23,2056.052634515782
2005-05-24,2050.2836609532624
2005-05-25,2048.0905141652743
2005-05-26,2059.513125630974
2005-05-27,2067.1897598673936
2005-05-30,2072.2071413057224
2005-05-31,2045.0578383292623
2005-06-01,2061.094614558496
2005-06-02,2067.0887743738454
2005-06-03,2056.5975183572655
2005-06-06,2052.6338610554003
2005-06-07,2077.290393951458
2005-06-08,2084.9479870615423
2005-06-09,2063.3724577931953
2005-06-10,2066.3498219804005
2005-06-13,2061.0402447730185
2005-06-14,2061.6296048770455
2005-06-15,2054.7694738628297
2005-06-16,2065.272523378835
2005-06-17,2099.863175510468
2005-06-20,2075.0455521604586
2005-06-21,2084.7531406790877
2005-06-22,2086.923767390527
2005-06-23,2076.7431751178997
2005-06-24,2058.8163534699997
2005-06-27,2051.733129596106
2005-06-28,2052.631356943224
2005-06-29,2062.1634663509426
2005-06-30,2066.391849741564
2005-07-01,2056.208553320997
2005-07-04,2049.223223858931
2005-07-05,2043.3477888911152
2005-07-06,2055.8917507778365
2005-07-07,2023.3005283285925
2005-07-08,2053.724550394078
2005-07-11,2107.3656415279493
2005-07-12,2125.9707951494406
2005-07-13,2116.1747434796903
2005-07-14,2129.1820783344483
2005-07-15,2124.944739949423
2005-07-18,2130.1241748895413
2005-07-19,2141.0638591472766
2005-07-20,2153.0727444588238
2005-07-21,2193.145032763976
2005-07-22,2195.164983663623
2005-07-25,2192.894222548477
2005-07-26,2184.8030298987883
2005-07-27,2195.230022475356
2005-07-28,2232.2218281872274
2005-07-29,2245.6037442735314
2005-08-01,2259.704770108422
2005-08-02,2278.709804472817
2005-08-03,2292.58392108071
2005-08-04,2281.039651014102
2005-08-05,2254.7914507999735
2005-08-08,2269.0243027600986
2005-08-09,2298.962078786677
2005-08-10,2340.683671423143
2005-08-11,2334.0445422355974
2005-08-12,2325.035425278062
2005-08-15,2306.8031239558013
2005-08-16,2284.581545182226
2005-08-17,2272.003213588678
2005-08-18,2237.7940522870645
2005-08-19,2266.868651039104
2005-08-22,2295.8209855982914
2005-08-23,2276.377359373526
2005-08-24,2284.0749491606143
2005-08-25,2266.0621837108642
2005-08-26,2245.3651467503832
2005-08-29,2242.5948476541876
2005-08-30,2217.922612641167
2005-08-31,2254.7538546627193
2005-09-01,2290.0439062526207
2005-09-02,2300.1060208410127
2005-09-05,2329.1813787205756
2005-09-06,2348.850867976774
2005-09-07,2354.194243258724
2005-09-08,2348.8110790321252
2005-09-09,2359.1996620649156
2005-09-12,2323.076452785854
2005-09-13,2281.020149573119
2005-09-14,2292.708106891613
2005-09-15,2277.523368909392
2005-09-16,2314.240499418095
2005-09-19,2275.8772449683343
2005-09-20,2301.9811271002027
2005-09-21,2277.9799734086105
2005-09-22,2256.5159289863313
2005-09-23,2261.757825692908
2005-09-26,2301.293911656069
2005-09-27,2286.900975064434
2005-09-28,2328.215585714879
2005-09-29,2312.5430134274943
2005-09-30,2331.9612469599974
2005-10-03,2320.153271518906
2005-10-04,2356.158381854565
2005-10-05,2323.0612621219066
2005-10-06,2326.7196298128115
2005-10-07,2320.1910936936856
2005-10-10,2308.46434615881
2005-10-11,2302.660250476916
2005-10-12,2285.3496603634567
2005-10-13,2247.560459046554
2005-10-14,2282.843396084646
2005-10-17,2277.875151270595
2005-10-18,2245.4016542639774
2005-10-19,2207.312313625306
2005-10-20,2209.972612126406
2005-10-21,2200.4097418528563
2005-10-24,2227.422123079329
2005-10-25,2239.4305855094776
2005-10-26,2251.466035166906
2005-10-27,2219.7134418912774
2005-10-28,2214.5560582940398
2005-10-31,2242.2280768256637
2005-11-01,2242.064196707244
2005-11-02,2268.394230824665
2005-11-03,2281.5169989509764
2005-11-04,2236.035198794853
2005-11-07,2251.135212637157
2005-11-08,2241.433722372837
2005-11-09,2235.3136592720857
2005-11-10,2233.255561426532
2005-11-11,2255.542496874156
2005-11-14,2256.5789442362598
2005-11-15,2256.581446955434
2005-11-16,2242.665237140926
2005-11-17,2263.222191198133
2005-11-18,2269.5308684638617
2005-11-21,2296.059937516809
2005-11-22,2288.417043768185
2005-11-23,2310.8568307868422
2005-11-24,2307.2789219660363
2005-11-25,2299.3980397631626
2005-11-28,2302.6009041856546
2005-11-29,2307.1141948973004
2005-11-30,2310.919947315372
2005-12-01,2327.1204806642454
2005-12-02,2340.7082999151853
2005-12-05,2337.9668426135363
2005-12-06,2354.2263310721924
2005-12-07,2329.6326281231095
2005-12-08,2355.5339559270374
2005-12-09,2355.4636996202375
2005-12-12,2384.392287031188
2005-12-13,2382.999561935966
2005-12-14,2392.053493098038
2005-12-15,2379.9590572347693
2005-12-16,2416.21529422674
2005-12-19,2414.560282923209
2005-12-20,2397.532178737219
2005-12-21,2397.1593368429862
2005-12-22,2409.7974379425086
2005-12-23,2419.53687489385
2005-12-26,2419.53687489385
2005-12-27,2429.6055387731926
2005-12-28,2442.446636046347
2005-12-29,2433.985202539971
2005-12-30,2404.8869162327005
2006-01-02,2427.2164131671275
2006-01-03,2475.837771707148
2006-01-04,2527.5263216866188
2006-01-05,2521.0638889003726
2006-01-06,2542.361259790472
2006-01-09,2530.2955270571388
2006-01-10,2514.7806024940737
2006-01-11,2543.8047265525524
2006-01-12,2534.9289610874152
2006-01-13,2518.247036742447
2006-01-16,2538.8105914076605
2006-01-17,2504.047323533944
2006-01-18,2481.7646409975086
2006-01-19,2506.1129063961876
2006-01-20,2465.4828232256828
2006-01-23,2500.623523886654
2006-01-24,2501.4986943525623
2006-01-25,2537.663156896101
2006-01-26,2594.4044450023625
2006-01-27,2613.510439053421
2006-01-30,2606.0023115413655
2006-01-31,2619.1159300167174
2006-02-01,2636.7874914660556
2006-02-02,2601.7460301952333
2006-02-03,2588.269877541602
2006-02-06,2590.587167346413
2006-02-07,2586.6099584760864
2006-02-08,2580.3879023488234
2006-02-09,2615.9060704459093
2006-02-10,2603.98905861023
2006-02-13,2635.8850312220197
2006-02-14,2628.0289711392506
2006-02-15,2631.5710181140075
2006-02-16,2635.740684076053
2006-02-17,2650.1344539286424
2006-02-20,2655.612143076042
2006-02-21,2644.5234200970476
2006-02-22,2665.106361729232
2006-02-23,2671.8512136060795
2006-02-24,2668.7747833982835
2006-02-27,2689.7309801186784
2006-02-28,2654.922217442277
2006-03-01,2682.6491374078037
2006-03-02,2653.8280771405275
2006-03-03,2633.967974473601
2006-03-06,2654.356914831469
2006-03-07,2617.6950193916264
2006-03-08,2591.2034088925725
2006-03-09,2617.898720884187
2006-03-10,2639.728436355018
2006-03-13,2667.67485349604
2006-03-14,2698.369145702878
2006-03-15,2717.654782563858
2006-03-16,2744.2823971863004
2006-03-17,2739.7148052193097
2006-03-20,2749.883226639717
2006-03-21,2736.1124039139504
2006-03-22,2751.1584474711444
2006-03-23,2732.09478150738
2006-03-24,2750.2180141178465
2006-03-27,2728.8619241280903
2006-03-28,2728.7390978722096
2006-03-29,2721.3401410491692
2006-03-30,2783.9284948850877
2006-03-31,2768.206164227752
2006-04-03,2797.3580061055927
2006-04-04,2831.712682942887
2006-04-05,2841.4194962492757
2006-04-06,2827.2992662418824
2006-04-07,2764.3058283837054
2006-04-10,2785.8725741160993
2006-04-11,2750.0434915507717
2006-04-12,2741.067494357027
2006-04-13,2742.1980092241492
2006-04-14,2742.1980092241492
2006-04-17,2785.7519669336284
2006-04-18,2778.88671831245
2006-04-19,2833.234996795576
2006-04-20,2864.2426372913624
2006-04-21,2890.4807041345716
2006-04-24,2887.440591841429
2006-04-25,2900.796429190505
2006-04-26,2920.8502358053483
2006-04-27,2920.7909712228393
2006-04-28,2900.586957536095
2006-05-01,2905.65288164722
2006-05-02,2933.2717524562618
2006-05-03,2890.6816462723623
2006-05-04,2935.5273123917113
2006-05-05,2980.51698965332
2006-05-08,2985.7529312871247
2006-05-09,3007.9380954627404
2006-05-10,3007.497161560406
2006-05-11,2981.3477786785734
2006-05-12,2923.5834191589674
2006-05-15,2868.5393743570653
