Date,SWEDEN IMI VALUE WEIGHTED
2003-05-28,2125.9861286208165
2003-05-29,2136.0702152031345
2003-05-30,2149.313763647198
2003-06-02,2158.0999293376276
2003-06-03,2139.747182297321
2003-06-04,2153.0868729745353
2003-06-05,2188.7330197463507
2003-06-06,2195.8377560203685
2003-06-09,2203.465534051967
2003-06-10,2180.6050019123977
2003-06-11,2225.5008011818454
2003-06-12,2253.970721498618
2003-06-13,2222.568331168639
2003-06-16,2259.963243299198
2003-06-17,2289.0487189245305
2003-06-18,2269.8581334085566
2003-06-19,2246.680657478738
2003-06-20,2233.1161948084955
2003-06-23,2183.1887094734398
2003-06-24,2140.7613513967103
2003-06-25,2155.6138613969056
2003-06-26,2141.8032387794487
2003-06-27,2163.754140975242
2003-06-30,2161.923639362262
2003-07-01,2141.3121866001707
2003-07-02,2163.212652042661
2003-07-03,2199.9305074163617
2003-07-04,2194.3064720620678
2003-07-07,2213.8664113182454
2003-07-08,2222.9653119915565
2003-07-09,2211.9072036924567
2003-07-10,2194.438818229467
2003-07-11,2191.7582641768026
2003-07-14,2227.2423298083663
2003-07-15,2233.4996007032696
2003-07-16,2213.134264491858
2003-07-17,2182.558962239346
2003-07-18,2205.1184991604973
2003-07-21,2219.1715725747717
2003-07-22,2211.384099265133
2003-07-23,2234.1350682124016
2003-07-24,2274.8639119581994
2003-07-25,2273.609550531241
2003-07-28,2309.481948945334
2003-07-29,2298.140210541525
2003-07-30,2287.48860775165
2003-07-31,2267.874164323517
2003-08-01,2270.7180960075484
2003-08-04,2284.9687545659062
2003-08-05,2300.7172132608025
2003-08-06,2263.955768652492
2003-08-07,2259.6815198208346
2003-08-08,2251.7209677154
2003-08-11,2244.867249545454
2003-08-12,2283.1466929217013
2003-08-13,2323.1072360720964
2003-08-14,2327.3312606502054
2003-08-15,2309.7493539143416
2003-08-18,2321.009837379092
2003-08-19,2332.515733375662
2003-08-20,2368.385436218274
2003-08-21,2361.452806278333
2003-08-22,2322.5374482926354
2003-08-25,2303.7751213634288
2003-08-26,2256.1947533231155
2003-08-27,2287.435305520659
2003-08-28,2296.8153142550427
2003-08-29,2319.4917551445997
2003-09-01,2367.588508075296
2003-09-02,2356.724387369487
2003-09-03,2400.527980288857
2003-09-04,2408.268539448729
2003-09-05,2435.897584997068
2003-09-08,2450.1445212759754
2003-09-09,2441.7211052118087
2003-09-10,2418.4522027607404
2003-09-11,2442.815772786007
2003-09-12,2470.847716150131
2003-09-15,2467.111322618891
2003-09-16,2482.176947628103
2003-09-17,2503.0178254417997
2003-09-18,2511.451660665384
2003-09-19,2505.7730050783234
2003-09-22,2479.713688353373
2003-09-23,2487.4539425881358
2003-09-24,2484.3172734750433
2003-09-25,2470.014782793326
2003-09-26,2465.0841950508334
2003-09-29,2458.837217599986
2003-09-30,2423.835743156907
2003-10-01,2457.408254460089
2003-10-02,2462.485125539538
2003-10-03,2525.0190561357495
2003-10-06,2547.400382473695
2003-10-07,2564.52307083105
2003-10-08,2577.9721738504218
2003-10-09,2586.9249384515374
2003-10-10,2577.6317604193464
2003-10-13,2588.0345917215136
2003-10-14,2625.538772710573
2003-10-15,2649.8748388587564
2003-10-16,2628.277945460571
2003-10-17,2614.1678166204542
2003-10-20,2614.2734271275745
2003-10-21,2597.583512153197
2003-10-22,2567.7094139686014
2003-10-23,2590.288285499469
2003-10-24,2602.6047308077177
2003-10-27,2628.8626640038
2003-10-28,2638.2390570480334
2003-10-29,2657.0780776782176
2003-10-30,2664.0225322707697
2003-10-31,2631.4407723613854
2003-11-03,2627.603084732174
2003-11-04,2637.1766051477643
2003-11-05,2610.571519264088
2003-11-06,2624.8898105148555
2003-11-07,2672.9037115263145
2003-11-10,2666.595020424665
2003-11-11,2649.182838451009
2003-11-12,2692.6186994063287
2003-11-13,2740.4005467990632
2003-11-14,2776.628816109549
2003-11-17,2721.0096383964387
2003-11-18,2732.496319972932
2003-11-19,2706.9120666535778
2003-11-20,2688.828963594728
2003-11-21,2698.767309374678
2003-11-24,2706.2570739056664
2003-11-25,2712.965535000759
2003-11-26,2716.2779866419423
2003-11-27,2744.6233117587994
2003-11-28,2749.179141429389
2003-12-01,2780.316538210909
2003-12-02,2815.278826801462
2003-12-03,2840.3126429347662
2003-12-04,2848.211253215657
2003-12-05,2868.047172488027
2003-12-08,2868.3970347392874
2003-12-09,2872.219386065499
2003-12-10,2860.624332404527
2003-12-11,2833.221164950913
2003-12-12,2875.574950588343
2003-12-15,2891.5298727051027
2003-12-16,2859.317591203395
2003-12-17,2837.2671642401883
2003-12-18,2838.9297291700063
2003-12-19,2841.681412125776
2003-12-22,2861.6947660602837
2003-12-23,2905.826401755407
2003-12-24,2908.412010463335
2003-12-25,2908.412010463335
2003-12-26,2905.01189387297
2003-12-29,2960.3230019047287
2003-12-30,2969.0992587610112
2003-12-31,2987.276238504514
2004-01-01,2987.276238504514
2004-01-02,3023.842738870043
2004-01-05,3038.257682104827
2004-01-06,3039.871438657414
2004-01-07,2999.5879744241133
2004-01-08,3020.9778476985753
2004-01-09,3063.0956948167745
2004-01-12,3051.8334487998727
2004-01-13,3058.8331989311814
2004-01-14,3041.9346846568055
2004-01-15,3041.71508356969
2004-01-16,3013.935516583159
2004-01-19,3026.267700696782
2004-01-20,3049.950740024671
2004-01-21,3065.525737325022
2004-01-22,3125.197054156837
2004-01-23,3110.761265280749
2004-01-26,3081.6733120874737
2004-01-27,3094.7577735048853
2004-01-28,3082.0538013178725
2004-01-29,2984.5046320955566
2004-01-30,3015.900424571831
2004-02-02,3008.3670198615323
2004-02-03,3030.4039529524757
2004-02-04,3007.8643082390336
2004-02-05,3037.1696305162714
2004-02-06,3140.1140310945066
2004-02-09,3149.966156887379
2004-02-10,3163.3779676463855
2004-02-11,3170.9495610169606
2004-02-12,3181.2653493612133
2004-02-13,3153.4122748362097
2004-02-16,3155.6881198191213
2004-02-17,3193.61262884017
2004-02-18,3199.8331407560454
2004-02-19,3191.317443477267
2004-02-20,3147.011316055411
2004-02-23,3149.8754207543075
2004-02-24,3123.909933852328
2004-02-25,3089.818146786151
2004-02-26,3074.4061090598016
2004-02-27,3065.260109376101
2004-03-01,3102.2250844060563
2004-03-02,3095.434275610983
2004-03-03,3073.861457636209
2004-03-04,3083.9822844705786
2004-03-05,3155.3726044928903
2004-03-08,3154.9884536047166
2004-03-09,3129.285695856693
2004-03-10,3075.7322768567187
2004-03-11,2988.67729309287
2004-03-12,2973.154937838494
2004-03-15,2953.664489273169
2004-03-16,2985.6739267360995
2004-03-17,2990.0477285376683
2004-03-18,2983.2048355312927
2004-03-19,2986.4966820273507
2004-03-22,2928.9300046652597
2004-03-23,2949.538518819944
2004-03-24,2895.8612171472037
2004-03-25,2938.6177169831453
2004-03-26,2933.7972803099583
2004-03-29,2987.7583854579125
2004-03-30,2983.6938246744785
2004-03-31,3025.113429353939
2004-04-01,3108.982919668648
2004-04-02,3088.428919407794
2004-04-05,3097.0910041643115
2004-04-06,3094.43035330911
2004-04-07,3136.7149212038344
2004-04-08,3139.2454299396204
2004-04-09,3139.2454299396204
2004-04-12,3123.265108180878
2004-04-13,3092.9259349879553
2004-04-14,3063.4503433731884
2004-04-15,3044.763562812257
2004-04-16,3085.09617082899
2004-04-19,3092.5701974564195
2004-04-20,3113.1314226529726
2004-04-21,3073.198027059023
2004-04-22,3117.9981948698046
2004-04-23,3098.2439007071275
2004-04-26,3108.1693751938024
2004-04-27,3113.842880673748
2004-04-28,3055.942931252329
2004-04-29,3053.6765086404366
2004-04-30,3037.0155695140174
2004-05-03,3050.473035419581
2004-05-04,3085.2255778488543
2004-05-05,3143.923256638324
2004-05-06,3046.9468515255826
2004-05-07,3002.7740293106176
2004-05-10,2857.189263582449
2004-05-11,2894.6237031102683
2004-05-12,2875.4136183566634
2004-05-13,2934.630737713973
2004-05-14,2917.5735775231506
2004-05-17,2909.3696505485427
2004-05-18,2927.82282501194
2004-05-19,3012.675498270309
2004-05-20,2990.4128396251745
2004-05-21,3001.009265602959
2004-05-24,2998.3435996065255
2004-05-25,2999.61125497638
2004-05-26,3017.773357261995
2004-05-27,3090.05453282029
2004-05-28,3079.8596661091865
2004-05-31,3079.8596661091865
2004-06-01,3061.9562711806598
2004-06-02,3088.207071195659
2004-06-03,3096.1234680225966
2004-06-04,3122.3034127270344
2004-06-07,3173.111083996262
2004-06-08,3164.308446261128
2004-06-09,3097.4850418727415
2004-06-10,3085.509410729773
2004-06-11,3074.4929195136597
2004-06-14,3061.4363819239593
2004-06-15,3070.137591919801
2004-06-16,3067.7874387052198
2004-06-17,3068.741623333728
2004-06-18,3090.40581261733
2004-06-21,3086.1580984955126
2004-06-22,3067.2170947314066
2004-06-23,3097.8640856180946
2004-06-24,3151.960194863846
2004-06-25,3144.1688607484007
2004-06-28,3169.6324609784047
2004-06-29,3154.7698765850673
2004-06-30,3153.244410242149
2004-07-01,3144.9552747398843
2004-07-02,3165.6934799423557
2004-07-05,3146.2863689874334
2004-07-06,3119.460303713155
2004-07-07,3146.3165035526276
2004-07-08,3156.2543264250853
2004-07-09,3138.7925418063764
2004-07-12,3109.9395876580593
2004-07-13,3122.388308702154
2004-07-14,3149.2344824571633
2004-07-15,3124.4717276651863
2004-07-16,3144.1630700000587
2004-07-19,3117.2588757927174
2004-07-20,3098.3743970216424
2004-07-21,3115.906974070415
2004-07-22,3063.477566173034
2004-07-23,3015.70662106342
2004-07-26,3019.665369633234
2004-07-27,3024.36292346898
2004-07-28,3003.9218201135136
2004-07-29,3035.4097899040603
2004-07-30,3035.8431353007018
2004-08-02,3029.197925081968
2004-08-03,3043.109966357129
2004-08-04,3027.6561224784236
2004-08-05,3046.75467207658
2004-08-06,3048.15663276265
2004-08-09,3013.08147027534
2004-08-10,3059.475995651943
2004-08-11,2996.3683685187357
2004-08-12,2998.415297492146
2004-08-13,3002.0110064953014
2004-08-16,3021.461471115122
2004-08-17,3023.092292747932
2004-08-18,3048.5178249961723
2004-08-19,3066.740645728279
2004-08-20,3057.222361517926
2004-08-23,3083.4423505049494
2004-08-24,3067.565274134647
2004-08-25,3080.7461030642103
2004-08-26,3118.936898937118
2004-08-27,3107.2716724955253
2004-08-30,3104.548269655985
2004-08-31,3118.0887987561537
2004-09-01,3155.0810208603802
2004-09-02,3156.276479721932
2004-09-03,3151.4556916728384
2004-09-06,3156.4258084184225
2004-09-07,3163.3281165706157
2004-09-08,3177.8854655902737
2004-09-09,3169.0431202129357
2004-09-10,3216.8781128479945
2004-09-13,3247.798017108059
2004-09-14,3256.343084990485
2004-09-15,3209.250574193496
2004-09-16,3211.3598059144215
2004-09-17,3222.8205187581457
2004-09-20,3221.155207279075
2004-09-21,3262.3241392265845
2004-09-22,3254.9628917844643
2004-09-23,3246.7757599026463
2004-09-24,3230.7875285537366
2004-09-27,3220.601381689936
2004-09-28,3230.4703244670154
2004-09-29,3306.8701177983803
2004-09-30,3329.3151848157167
2004-10-01,3378.716367493749
2004-10-04,3365.7994493229835
2004-10-05,3387.833115053279
2004-10-06,3375.9354374095187
2004-10-07,3363.838865645424
2004-10-08,3394.4934690675764
2004-10-11,3396.842073113379
2004-10-12,3344.1605515999418
2004-10-13,3352.8005757966853
2004-10-14,3361.4428451691433
2004-10-15,3368.627212168597
2004-10-18,3377.178710032341
2004-10-19,3411.566829225827
2004-10-20,3403.8040779450257
2004-10-21,3396.1158044539793
2004-10-22,3404.3677789908143
2004-10-25,3384.1365724957654
2004-10-26,3402.7300684923644
2004-10-27,3435.0564377093588
2004-10-28,3436.4359066370016
2004-10-29,3429.7975130767827
2004-11-01,3472.6998887933655
2004-11-02,3496.8510322208085
2004-11-03,3536.4540244553077
2004-11-04,3551.754855628645
2004-11-05,3578.8118230344144
2004-11-08,3587.2787275675523
2004-11-09,3580.025747849863
2004-11-10,3629.188430012302
2004-11-11,3655.7197961084876
2004-11-12,3705.7545215795017
2004-11-15,3708.572690366786
2004-11-16,3696.6311649631716
2004-11-17,3752.458403091323
2004-11-18,3736.705965350147
2004-11-19,3751.361233804061
2004-11-22,3728.158168883003
2004-11-23,3752.7111192274183
2004-11-24,3793.916675769965
2004-11-25,3850.0859015035626
2004-11-26,3872.9650163773586
2004-11-29,3894.7955379035852
2004-11-30,3871.9624076807604
2004-12-01,3908.4756220202835
2004-12-02,3895.280903957011
2004-12-03,3922.3489972969837
2004-12-06,3929.9521986454056
2004-12-07,3953.1487695174774
2004-12-08,3851.821399179081
2004-12-09,3818.7375045398694
2004-12-10,3833.9244601784153
2004-12-13,3887.9637927034973
2004-12-14,3872.9307504466633
2004-12-15,3902.9776901732116
2004-12-16,3870.915962517136
2004-12-17,3829.495573266647
2004-12-20,3904.3661219991677
2004-12-21,3914.955501711913
2004-12-22,3938.1940673117347
2004-12-23,3976.2898745641373
2004-12-24,3999.9548873813815
2004-12-27,4022.2008822370008
2004-12-28,4016.4012526262695
2004-12-29,4015.1327127877266
2004-12-30,4018.1152236575977
2004-12-31,3999.189800582917
2005-01-03,4010.754681008421
2005-01-04,3951.3242358605107
2005-01-05,3919.6718570539897
2005-01-06,3876.1294463118707
2005-01-07,3867.9976460632897
2005-01-10,3927.6597084815544
2005-01-11,3921.212641710366
2005-01-12,3881.5064917948266
2005-01-13,3877.490023579919
2005-01-14,3866.7895338758326
2005-01-17,3885.8054129419484
2005-01-18,3867.052012587307
2005-01-19,3881.530317672923
2005-01-20,3822.382669671307
2005-01-21,3833.2857603811694
2005-01-24,3804.663386285804
2005-01-25,3817.562270177945
2005-01-26,3850.5851361821838
2005-01-27,3835.148637437295
2005-01-28,3788.2961056872864
2005-01-31,3828.6227359678282
2005-02-01,3861.8446646013417
2005-02-02,3892.066345240753
2005-02-03,3855.6927988773664
2005-02-04,3876.936829293401
2005-02-07,3876.383821226292
2005-02-08,3851.9591822607163
2005-02-09,3886.7055722164523
2005-02-10,3864.5703008900423
2005-02-11,3920.561071695135
2005-02-14,3950.6972799804244
2005-02-15,3995.7823410827036
2005-02-16,3971.953374193811
2005-02-17,4003.6124781087765
2005-02-18,3966.8427133167165
2005-02-21,3975.0783559360343
2005-02-22,4015.1728401941764
2005-02-23,4016.411848195935
2005-02-24,4052.048982648951
2005-02-25,4088.2949408297654
2005-02-28,4133.315838059814
2005-03-01,4111.642477603923
2005-03-02,4100.973165526879
2005-03-03,4122.367980293467
2005-03-04,4203.221573789764
2005-03-07,4175.4988608919275
2005-03-08,4203.857070608745
2005-03-09,4194.581772659698
2005-03-10,4152.933096927078
2005-03-11,4192.431755047618
2005-03-14,4164.774918452626
2005-03-15,4173.504539458291
2005-03-16,4151.342249861691
2005-03-17,4139.423407803927
2005-03-18,4094.2731025102303
2005-03-21,4038.5501964518876
2005-03-22,4078.9121035617973
2005-03-23,4022.1370336980494
2005-03-24,4028.814028061474
2005-03-25,4028.814028061474
2005-03-28,4001.10178000164
2005-03-29,3993.9933862247153
2005-03-30,3988.683594636409
2005-03-31,3998.6472478914943
2005-04-01,4022.285396585577
2005-04-04,3968.0444083581833
2005-04-05,4010.785784961495
2005-04-06,4042.21349673645
2005-04-07,4056.740044266221
2005-04-08,4042.2249675275634
2005-04-11,4093.560980695964
2005-04-12,4060.5014803784206
2005-04-13,4081.257035973261
2005-04-14,4052.47386661626
2005-04-15,4022.448024315486
2005-04-18,3975.5106575252494
2005-04-19,3997.3432274166885
2005-04-20,4013.5420607342503
2005-04-21,4018.4285101951355
2005-04-22,4062.477007015713
2005-04-25,4040.205038038989
2005-04-26,4002.918198381867
2005-04-27,3898.199400468979
2005-04-28,3828.3974195237433
2005-04-29,3820.2942140558343
2005-05-02,3834.276451343169
2005-05-03,3844.226707916923
2005-05-04,3867.703033071947
2005-05-05,3865.8191588279283
2005-05-06,3870.282112518405
2005-05-09,3872.0298229606374
2005-05-10,3861.0787222558083
2005-05-11,3824.286766758761
2005-05-12,3824.776555471468
2005-05-13,3852.188104307159
2005-05-16,3833.483950993079
2005-05-17,3854.437520555398
2005-05-18,3893.936115853887
2005-05-19,3894.7951639278403
2005-05-20,3884.7642853455227
2005-05-23,3899.0285838149753
2005-05-24,3906.5787164044277
2005-05-25,3909.4275031875886
2005-05-26,3915.306406000048
2005-05-27,3932.9932980119256
2005-05-30,3925.976270125364
2005-05-31,3896.8052602251378
2005-06-01,3882.669406386506
2005-06-02,3864.75299291841
2005-06-03,3850.5750453678866
2005-06-06,3853.654904960966
2005-06-07,3882.780912196032
2005-06-08,3891.2629331072794
2005-06-09,3836.238420335975
2005-06-10,3820.7631398495696
2005-06-13,3781.5680937206007
2005-06-14,3819.808146148596
2005-06-15,3823.953008138709
2005-06-16,3845.992342453198
2005-06-17,3921.6657533176144
2005-06-20,3881.021590467501
2005-06-21,3894.729510736025
2005-06-22,3883.547125544271
2005-06-23,3857.38925106041
2005-06-24,3860.9422043875707
2005-06-27,3808.0328677105153
2005-06-28,3799.959855866525
2005-06-29,3810.100602355794
2005-06-30,3827.881516715452
2005-07-01,3805.0702765734127
2005-07-04,3798.907966305525
2005-07-05,3821.2152507667856
2005-07-06,3838.70636464218
2005-07-07,3780.0895367773583
2005-07-08,3815.688641411412
2005-07-11,3903.0873309596755
2005-07-12,3959.075384618954
2005-07-13,3980.2358199579057
2005-07-14,3979.8716243924646
2005-07-15,3957.57486458717
2005-07-18,3968.625388688957
2005-07-19,3961.7159436446423
2005-07-20,3927.7630190883365
2005-07-21,3996.584423414386
2005-07-22,4011.528128071355
2005-07-25,3987.5803837123754
2005-07-26,3978.7281805507378
2005-07-27,4022.0952716148245
2005-07-28,4050.014656698515
2005-07-29,4064.7179020105877
2005-08-01,4091.7688840546475
2005-08-02,4148.921636267294
2005-08-03,4173.388380376415
2005-08-04,4195.666698353583
2005-08-05,4166.13218202326
2005-08-08,4184.020079973418
2005-08-09,4180.949299948484
2005-08-10,4236.918726424188
2005-08-11,4249.683441593428
2005-08-12,4229.999116224701
2005-08-15,4211.82338111897
2005-08-16,4186.554675845032
2005-08-17,4165.915835498004
2005-08-18,4130.752773763305
2005-08-19,4134.115367718783
2005-08-22,4172.3504323881625
2005-08-23,4131.163290634517
2005-08-24,4100.936009028241
2005-08-25,4070.4115293470268
2005-08-26,4059.1081074644253
2005-08-29,4057.209268635193
2005-08-30,4019.4901759724667
2005-08-31,4102.657326178096
2005-09-01,4178.208512937263
2005-09-02,4235.793526272603
2005-09-05,4231.3816190846155
2005-09-06,4236.228406233519
2005-09-07,4241.343535237114
2005-09-08,4199.241418370795
2005-09-09,4234.804487515854
2005-09-12,4202.587775454721
2005-09-13,4181.390173735095
2005-09-14,4211.857148737021
2005-09-15,4172.532346987747
2005-09-16,4192.356679665389
2005-09-19,4175.71551495955
2005-09-20,4189.960422342466
2005-09-21,4167.40643327969
2005-09-22,4148.873589102633
2005-09-23,4113.508759398222
2005-09-26,4153.866821253735
2005-09-27,4154.063773548239
2005-09-28,4197.754711834438
2005-09-29,4220.505279557539
2005-09-30,4271.432336773874
2005-10-03,4252.978774400565
2005-10-04,4250.028135554824
2005-10-05,4227.507829111608
2005-10-06,4230.850853521677
2005-10-07,4215.581097434315
2005-10-10,4213.021881466619
2005-10-11,4209.645682038693
2005-10-12,4179.710733556007
2005-10-13,4068.606052197704
2005-10-14,4095.2854578332945
2005-10-17,4065.850798567985
2005-10-18,4029.1446991870225
2005-10-19,3969.5669137616883
2005-10-20,3980.2407509231252
2005-10-21,3954.397228939821
2005-10-24,3980.506535234588
2005-10-25,4086.1677118939792
2005-10-26,4095.14008975065
2005-10-27,4079.0647015216587
2005-10-28,4057.8736721426894
2005-10-31,4107.033249916568
2005-11-01,4106.762266643821
2005-11-02,4129.333880677259
2005-11-03,4164.325371878832
2005-11-04,4097.756648384299
2005-11-07,4109.31640362029
2005-11-08,4116.752518859926
2005-11-09,4098.7300897026835
2005-11-10,4089.4543894268
2005-11-11,4170.917662064397
2005-11-14,4165.080506547878
2005-11-15,4119.043927799317
2005-11-16,4119.847702957616
2005-11-17,4165.526560746341
2005-11-18,4176.630993675226
2005-11-21,4230.161489594662
2005-11-22,4218.483787246676
2005-11-23,4271.444580298908
2005-11-24,4257.676632312045
2005-11-25,4260.808420216075
2005-11-28,4298.045379571434
2005-11-29,4252.026631254929
2005-11-30,4224.571501178149
2005-12-01,4282.351498526414
2005-12-02,4334.001155468939
2005-12-05,4327.773760407453
2005-12-06,4399.045978456596
2005-12-07,4372.404620771477
2005-12-08,4418.497417227047
2005-12-09,4432.581464277064
2005-12-12,4461.36505792929
2005-12-13,4468.477202475601
2005-12-14,4480.292674032446
2005-12-15,4424.98535364747
2005-12-16,4486.509075628168
2005-12-19,4506.696307201167
2005-12-20,4482.434685041814
2005-12-21,4481.122235331603
2005-12-22,4497.9402489542545
2005-12-23,4540.174686749346
2005-12-26,4540.174686749346
2005-12-27,4570.592543809885
2005-12-28,4600.935613410772
2005-12-29,4595.047519832294
2005-12-30,4562.324168327286
2006-01-02,4569.236300310172
2006-01-03,4673.766443864384
2006-01-04,4749.911470861769
2006-01-05,4758.935549127134
2006-01-06,4785.560787630438
2006-01-09,4794.7633873319855
2006-01-10,4732.253979200276
2006-01-11,4779.541489117809
2006-01-12,4776.745396720201
2006-01-13,4758.37173806428
2006-01-16,4778.034939501264
2006-01-17,4727.31067674534
2006-01-18,4645.286336311405
2006-01-19,4666.234763444205
2006-01-20,4658.572731140479
2006-01-23,4744.205794423198
2006-01-24,4719.090637419582
2006-01-25,4762.114316094367
2006-01-26,4801.6286425939015
2006-01-27,4818.137827731323
2006-01-30,4802.606970447373
2006-01-31,4850.545013779687
2006-02-01,4871.164758658839
2006-02-02,4858.338171256924
2006-02-03,4787.003846753256
2006-02-06,4791.974307026223
2006-02-07,4754.158732420111
2006-02-08,4802.619099623289
2006-02-09,4857.991855397437
2006-02-10,4799.940326845412
2006-02-13,4782.274124139218
2006-02-14,4797.287930466154
2006-02-15,4798.98051086679
2006-02-16,4799.175966109494
2006-02-17,4838.274778840526
2006-02-20,4874.040215699882
2006-02-21,4878.5453373441405
2006-02-22,4904.53406601024
2006-02-23,4915.24142286382
2006-02-24,4934.02895714757
2006-02-27,4935.860886285193
2006-02-28,4867.8448293209885
2006-03-01,4926.495399801692
2006-03-02,4932.422027763062
2006-03-03,4976.188271172526
2006-03-06,5004.202135583656
2006-03-07,4899.48959156223
2006-03-08,4865.39021490672
2006-03-09,4926.570692638186
2006-03-10,4945.969206546145
2006-03-13,4992.351319553433
2006-03-14,5052.733750052426
2006-03-15,5078.620745349926
2006-03-16,5164.624878095058
2006-03-17,5204.151225587703
2006-03-20,5233.1446509752805
2006-03-21,5187.8320042955365
2006-03-22,5197.252008924502
2006-03-23,5203.957407089825
2006-03-24,5247.55402965624
2006-03-27,5252.072993871098
2006-03-28,5251.4963221232665
2006-03-29,5222.30327448582
2006-03-30,5333.578370348908
2006-03-31,5282.592136611657
2006-04-03,5400.091606636259
2006-04-04,5453.36622195263
2006-04-05,5505.581153964302
2006-04-06,5486.457791837826
2006-04-07,5399.218410144765
2006-04-10,5393.949635184235
2006-04-11,5373.448465176763
2006-04-12,5359.259129700002
2006-04-13,5373.038464202485
2006-04-14,5373.038464202485
2006-04-17,5469.208559251162
2006-04-18,5456.418209855955
2006-04-19,5575.644504663235
2006-04-20,5573.572355352857
2006-04-21,5608.5723011613245
2006-04-24,5576.487931088211
2006-04-25,5588.759271117656
2006-04-26,5629.11647891552
2006-04-27,5632.905536624281
2006-04-28,5631.065480441603
2006-05-01,5652.916976512362
2006-05-02,5701.079647858504
2006-05-03,5663.773899039854
2006-05-04,5737.3409705390295
2006-05-05,5817.851798264693
2006-05-08,5808.157866544504
2006-05-09,5836.026966056945
2006-05-10,5842.282191416301
2006-05-11,5810.358942307969
2006-05-12,5675.557543164297
2006-05-15,5509.57358262562
2006-05-16,5508.745770813215
2006-05-17,5254.7367207125135
2006-05-18,5187.981828926383
2006-05-19,5170.543488006399
2006-05-22,4929.724390264683
2006-05-23,5240.7318848437
2006-05-24,5105.093018766325
2006-05-25,5111.892099160659
2006-05-26,5319.036746871936
2006-05-29,5356.230424318125
2006-05-30,5238.383944306699
2006-05-31,5278.655367769251
2006-06-01,5334.786301281156
2006-06-02,5379.767843423017
2006-06-05,5382.130341866337
2006-06-06,5319.068296889703
2006-06-07,5179.964633316171
2006-06-08,4887.866290954904
2006-06-09,5011.977499866733
2006-06-12,4897.340046685935
2006-06-13,4701.4809913878635
2006-06-14,4828.275493575598
2006-06-15,5003.806135440902
2006-06-16,4920.36651186488
2006-06-19,4955.156885331743
2006-06-20,4989.624715751242
2006-06-21,5049.565543137331
2006-06-22,5027.55918391435
2006-06-23,5009.068110201586
2006-06-26,5034.069242834093
2006-06-27,4963.507112724836
2006-06-28,4936.0448329999335
2006-06-29,5077.815251352654
2006-06-30,5279.532288050405
2006-07-03,5303.006344407378
2006-07-04,5361.548253498491
2006-07-05,5262.468644110224
2006-07-06,5326.956524092721
2006-07-07,5310.420545330457
2006-07-10,5277.0576654880215
2006-07-11,5223.210160300999
2006-07-12,5185.186993015501
2006-07-13,5091.448112529969
2006-07-14,4988.159860255853
2006-07-17,4869.290444405543
2006-07-18,4786.6783269427215
2006-07-19,5018.994079179926
2006-07-20,5056.894886356222
2006-07-21,5007.60686145243
2006-07-24,5058.118799978157
2006-07-25,5041.546662021949
2006-07-26,5102.665963339603
2006-07-27,5226.723373728782
2006-07-28,5251.218042118768
2006-07-31,5233.559516029841
2006-08-01,5153.847374693621
2006-08-02,5254.498343758884
2006-08-03,5212.002457158276
2006-08-04,5285.921912974109
2006-08-07,5220.85996146593
2006-08-08,5219.01111133708
2006-08-09,5291.232166629578
2006-08-10,5176.779159962523
2006-08-11,5204.113466553837
2006-08-14,5229.908124300637
2006-08-15,5321.196039879532
2006-08-16,5395.123303126172
2006-08-17,5471.612568090467
2006-08-18,5436.771373693185
2006-08-21,5487.669424709318
2006-08-22,5485.356669133344
2006-08-23,5423.522286734959
2006-08-24,5411.261741221758
2006-08-25,5378.923608573205
2006-08-28,5419.8576664666925
2006-08-29,5449.09912699871
2006-08-30,5504.557151154042
2006-08-31,5476.92073121392
2006-09-01,5467.520272600814
2006-09-04,5589.275932483089
2006-09-05,5550.483430751827
2006-09-06,5507.408449937339
2006-09-07,5409.839418018597
2006-09-08,5467.323044026331
2006-09-11,5466.31957649364
2006-09-12,5573.56509884386
2006-09-13,5640.794513720964
2006-09-14,5723.1985383505225
2006-09-15,5682.244893708589
2006-09-18,5754.769076942643
2006-09-19,5737.4104889237815
2006-09-20,5773.613188996903
2006-09-21,5789.869794321734
2006-09-22,5728.978716704941
2006-09-25,5629.784479417924
2006-09-26,5638.189599108517
2006-09-27,5741.337610798764
2006-09-28,5749.182346880738
2006-09-29,5714.496660386503
2006-10-02,5737.554563524608
2006-10-03,5702.763549924499
2006-10-04,5744.41813598675
2006-10-05,5862.083298405474
2006-10-06,5828.28169151073
2006-10-09,5823.5084396194
2006-10-10,5853.7012394119165
2006-10-11,5895.940824322365
2006-10-12,5981.930881789455
2006-10-13,5932.048104243187
2006-10-16,5963.323723116667
2006-10-17,5879.8238806245945
2006-10-18,5944.714641396744
2006-10-19,6022.851615757527
2006-10-20,6078.821196558735
2006-10-23,6083.130667323786
2006-10-24,6071.537145720141
2006-10-25,6086.56623317781
2006-10-26,6114.738413480836
2006-10-27,6112.97564820603
2006-10-30,6065.674123891207
2006-10-31,6116.148146475005
2006-11-01,6191.100519558071
2006-11-02,6129.207748775434
2006-11-03,6116.5962724718875
2006-11-06,6219.311210288961
2006-11-07,6313.362204059793
2006-11-08,6304.26824997074
2006-11-09,6356.8360815425885
2006-11-10,6353.965951215601
2006-11-13,6369.0785029444005
2006-11-14,6383.1299481041715
2006-11-15,6428.645755795855
2006-11-16,6417.028985296275
2006-11-17,6353.263072155756
