Date,SINGAPORE IMI VALUE WEIGHTED
2003-10-10,1010.6959927511631
2003-10-13,1013.583835704979
2003-10-14,990.4570772107014
2003-10-15,999.8062678440308
2003-10-16,1005.6276743653277
2003-10-17,1019.3483244706781
2003-10-20,1022.6715802089161
2003-10-21,1031.7579857917697
2003-10-22,1026.2798602800367
2003-10-23,997.6482442460713
2003-10-24,998.6652655460427
2003-10-27,984.412035954499
2003-10-28,999.1743182198047
2003-10-29,999.5427639154002
2003-10-30,995.7585145980966
2003-10-31,996.9985050024139
2003-11-03,1017.2806182115401
2003-11-04,1033.5993426010486
2003-11-05,1026.1299590293631
2003-11-06,1019.4412961765552
2003-11-07,1020.2972509161158
2003-11-10,1005.0694229499667
2003-11-11,977.6367677522026
2003-11-12,992.2322270215143
2003-11-13,1013.1667118931593
2003-11-14,1009.846144095607
2003-11-17,979.401230696502
2003-11-18,988.1751420351691
2003-11-19,971.2511061096017
2003-11-20,959.145051257666
2003-11-21,952.2125859425576
2003-11-24,957.9473059769526
2003-11-25,957.9473059769526
2003-11-26,970.3782245812007
2003-11-27,973.580869670984
2003-11-28,987.3268360668108
2003-12-01,1000.975086346268
2003-12-02,997.1493115687365
2003-12-03,1004.7488916228475
2003-12-04,998.7580729097905
2003-12-05,999.2445575517527
2003-12-08,999.1298822991419
2003-12-09,996.3716127545466
2003-12-10,995.2121158935165
2003-12-11,1000.9441704932053
2003-12-12,1007.6855704450779
2003-12-15,1018.3997816772403
2003-12-16,1009.6611899631541
2003-12-17,1001.1159624083806
2003-12-18,996.8499083351394
2003-12-19,994.5651617411484
2003-12-22,1000.9370870954815
2003-12-23,1002.4175924942289
2003-12-24,1006.7684907328057
2003-12-25,1006.7684907328057
2003-12-26,1009.9715855708928
2003-12-29,1019.6135130772398
2003-12-30,1031.8846297220045
2003-12-31,1035.1903763606979
2004-01-01,1035.2299101143929
2004-01-02,1050.3993007437493
2004-01-05,1066.8865868171476
2004-01-06,1065.855314810477
2004-01-07,1073.2956572408264
2004-01-08,1077.499586543851
2004-01-09,1083.7127389195132
2004-01-12,1074.6988267238376
2004-01-13,1085.98746956599
2004-01-14,1086.7167977146519
2004-01-15,1066.091214799807
2004-01-16,1066.4111015004055
2004-01-19,1070.1980036069767
2004-01-20,1081.7384341164852
2004-01-21,1101.6480215289257
2004-01-22,1105.9304542888037
2004-01-23,1104.2561378018613
2004-01-26,1110.419388566266
2004-01-27,1113.5934738920898
2004-01-28,1093.5191416185896
2004-01-29,1077.1792019489583
2004-01-30,1089.7148606947226
2004-02-02,1090.461730866923
2004-02-03,1085.7936332728837
2004-02-04,1078.6424259807122
2004-02-05,1075.895748354569
2004-02-06,1092.0305443289394
2004-02-09,1120.61468229645
2004-02-10,1114.4688795024633
2004-02-11,1117.3814926612597
2004-02-12,1113.295929587727
2004-02-13,1114.337296389747
2004-02-16,1111.3028352399258
2004-02-17,1127.475255809356
2004-02-18,1127.0291685372572
2004-02-19,1121.7940604667854
2004-02-20,1119.304266420613
2004-02-23,1114.8736282536925
2004-02-24,1113.4133008140677
2004-02-25,1107.2073640777496
2004-02-26,1108.515622722786
2004-02-27,1108.6809029875103
2004-03-01,1109.8144713951135
2004-03-02,1103.782178689816
2004-03-03,1092.234525759206
2004-03-04,1096.2068423425487
2004-03-05,1098.370753811836
2004-03-08,1095.4807442549368
2004-03-09,1097.1161081386517
2004-03-10,1088.3159601159182
2004-03-11,1076.7476053851258
2004-03-12,1068.4890675192464
2004-03-15,1072.9723779619349
2004-03-16,1073.683422400005
2004-03-17,1077.248354367882
2004-03-18,1081.3597660475382
2004-03-19,1081.7407116628594
2004-03-22,1068.4951829806955
2004-03-23,1074.6018777852398
2004-03-24,1083.81345922038
2004-03-25,1080.0958877985274
2004-03-26,1075.4526809109668
2004-03-29,1082.2195329345295
2004-03-30,1092.6673119417687
2004-03-31,1104.3514782691927
2004-04-01,1116.886554106208
2004-04-02,1117.3677564382263
2004-04-05,1120.3045969605835
2004-04-06,1111.4109223779647
2004-04-07,1115.7623671390209
2004-04-08,1122.8377552127697
2004-04-09,1122.8377552127697
2004-04-12,1128.4360216655098
2004-04-13,1126.0927970388543
2004-04-14,1105.0822971785044
2004-04-15,1093.494662238969
2004-04-16,1102.5436018563273
2004-04-19,1094.3567625443243
2004-04-20,1098.3404507428322
2004-04-21,1088.6971169694493
2004-04-22,1094.4570012101508
2004-04-23,1096.0787357053596
2004-04-26,1084.6563869868642
2004-04-27,1084.2320921834216
2004-04-28,1082.2977186763628
2004-04-29,1057.0957476492995
2004-04-30,1078.0942468240733
2004-05-03,1073.4599818256856
2004-05-04,1094.532381987848
2004-05-05,1115.8533403306276
2004-05-06,1113.0491467200789
2004-05-07,1093.1059772753988
2004-05-10,1049.301903120713
2004-05-11,1056.5022302667153
2004-05-12,1058.978745046952
2004-05-13,1041.8168444410135
2004-05-14,1027.583534850528
2004-05-17,996.1566175152211
2004-05-18,1006.9745591503754
2004-05-19,1040.689140327429
2004-05-20,1023.5625745239589
2004-05-21,1043.8619505485804
2004-05-24,1047.816047331811
2004-05-25,1040.9396713270532
2004-05-26,1049.9920008578842
2004-05-27,1060.0790689982646
2004-05-28,1064.1125518467338
2004-05-31,1066.8436233465534
2004-06-01,1065.1971835603385
2004-06-02,1062.7583508639775
2004-06-03,1054.0411385821455
2004-06-04,1060.3041171453817
2004-06-07,1080.999823242002
2004-06-08,1079.94368725042
2004-06-09,1081.4568963962795
2004-06-10,1083.4604839074036
2004-06-11,1078.4605784980045
2004-06-14,1070.891688833742
2004-06-15,1078.8179243452341
2004-06-16,1083.8348046956185
2004-06-17,1072.8939851333798
2004-06-18,1062.9994056901153
2004-06-21,1057.2437753775534
2004-06-22,1056.6747204561761
2004-06-23,1060.6645417413008
2004-06-24,1069.6425610893614
2004-06-25,1075.459266781556
2004-06-28,1080.0549452201362
2004-06-29,1083.4870046051662
2004-06-30,1083.4412886330513
2004-07-01,1091.9852723623023
2004-07-02,1089.8498146946936
2004-07-05,1096.8903151206969
2004-07-06,1101.1643420825455
2004-07-07,1108.9915957787712
2004-07-08,1100.6124870209999
2004-07-09,1108.5884082621994
2004-07-12,1117.0261916821532
2004-07-13,1116.7247560593826
2004-07-14,1114.6643828148253
2004-07-15,1111.3978093489648
2004-07-16,1116.2534635432983
2004-07-19,1123.6599702308044
2004-07-20,1110.2344180556238
2004-07-21,1109.5033427688948
2004-07-22,1101.0555063598629
2004-07-23,1087.4814242395623
2004-07-26,1092.9357855640158
2004-07-27,1098.2896490686092
2004-07-28,1100.6393216007148
2004-07-29,1112.4329152625878
2004-07-30,1115.373457552144
2004-08-02,1115.0212819837614
2004-08-03,1127.615673086991
2004-08-04,1122.2339569051603
2004-08-05,1138.2226457862917
2004-08-06,1131.9913800766478
2004-08-09,1132.3499004006176
2004-08-10,1122.8598297398635
2004-08-11,1117.7569930764698
2004-08-12,1118.1842770375222
2004-08-13,1109.3231278891838
2004-08-16,1111.7483031828165
2004-08-17,1116.690548696809
2004-08-18,1123.478689392627
2004-08-19,1135.4884409554206
2004-08-20,1128.1098335125116
2004-08-23,1133.3243784511633
2004-08-24,1135.3583169324952
2004-08-25,1142.5063295382135
2004-08-26,1143.1130704437667
2004-08-27,1141.663420880947
2004-08-30,1133.4755860814805
2004-08-31,1141.4090779449139
2004-09-01,1155.0114157961227
2004-09-02,1166.6260760312007
2004-09-03,1159.5960040150583
2004-09-06,1159.546590055346
2004-09-07,1177.945426736684
2004-09-08,1175.5279684792788
2004-09-09,1175.833325635801
2004-09-10,1180.5305018401739
2004-09-13,1193.1230389925465
2004-09-14,1205.3649318818593
2004-09-15,1210.2986726105303
2004-09-16,1203.9631636598463
2004-09-17,1203.5591093812177
2004-09-20,1194.1509086768292
2004-09-21,1199.8429864500438
2004-09-22,1194.0206873787693
2004-09-23,1194.719188724751
2004-09-24,1191.549057133509
2004-09-27,1194.8542791423617
2004-09-28,1188.9217849517427
2004-09-29,1190.2131830361172
2004-09-30,1201.047241520284
2004-10-01,1199.4899040346415
2004-10-04,1212.4980460706965
2004-10-05,1211.8100172703878
2004-10-06,1210.4974436770033
2004-10-07,1205.745978524873
2004-10-08,1210.124727431323
2004-10-11,1202.976855731346
2004-10-12,1186.6444690203505
2004-10-13,1186.276450285021
2004-10-14,1177.1321985741
2004-10-15,1185.9462770894154
2004-10-18,1179.9241280174515
2004-10-19,1192.5909284155434
2004-10-20,1182.358422446412
2004-10-21,1192.6488232877832
2004-10-22,1192.4220141372898
2004-10-25,1187.2385912401694
2004-10-26,1192.2429220681597
2004-10-27,1192.9113896138228
2004-10-28,1212.1903299410565
2004-10-29,1204.3951392232887
2004-11-01,1201.3262073896442
2004-11-02,1211.022491966567
2004-11-03,1223.8910633392866
2004-11-04,1225.9335965451928
2004-11-05,1232.581279040792
2004-11-08,1230.835454873877
2004-11-09,1228.7123176119808
2004-11-10,1232.144428486547
2004-11-11,1233.6905522895029
2004-11-12,1241.28705298943
2004-11-15,1241.1012308867182
2004-11-16,1238.0140772961338
2004-11-17,1247.527109453884
2004-11-18,1234.4706556457484
2004-11-19,1242.246017782859
2004-11-22,1232.039547523415
2004-11-23,1240.2350863619322
2004-11-24,1245.826224100733
2004-11-25,1246.0640492938778
2004-11-26,1239.9546800573964
2004-11-29,1250.181581165761
2004-11-30,1241.3328622904016
2004-12-01,1248.5567618361417
2004-12-02,1260.3894302898668
2004-12-03,1263.5323944113352
2004-12-06,1250.420273144218
2004-12-07,1241.9903567161678
2004-12-08,1233.1260209395807
2004-12-09,1217.1959053943822
2004-12-10,1222.6442057022896
2004-12-13,1227.7730481429153
2004-12-14,1238.084915280839
2004-12-15,1257.0780581803526
2004-12-16,1248.0676485014567
2004-12-17,1256.4602248043302
2004-12-20,1260.5468633792034
2004-12-21,1265.5675240474122
2004-12-22,1263.7298119796658
2004-12-23,1264.9951360041243
2004-12-24,1266.5251618068016
2004-12-27,1261.6411377512577
2004-12-28,1269.1068360739484
2004-12-29,1266.6780287211066
2004-12-30,1271.4076055181577
2004-12-31,1277.0720379674835
2005-01-03,1274.368837506675
2005-01-04,1269.1848125450424
2005-01-05,1272.5034516871835
2005-01-06,1280.152159334734
2005-01-07,1278.4106032707466
2005-01-10,1282.3889608420816
2005-01-11,1289.7039028138263
2005-01-12,1289.6982578754785
2005-01-13,1299.9077126488482
2005-01-14,1287.156162416446
2005-01-17,1298.3472992441837
2005-01-18,1296.4394225559984
2005-01-19,1305.9954020840946
2005-01-20,1296.7870673028553
2005-01-21,1297.2579169209826
2005-01-24,1294.2893318597437
2005-01-25,1285.159572182193
2005-01-26,1301.4859318679494
2005-01-27,1291.60358305618
2005-01-28,1297.643704052421
2005-01-31,1302.5371356705648
2005-02-01,1293.7138564399957
2005-02-02,1303.2048865666534
2005-02-03,1300.5650742059972
2005-02-04,1305.082313199555
2005-02-07,1303.5963549286678
2005-02-08,1309.1941977120653
2005-02-09,1308.7618517850556
2005-02-10,1307.8195514446063
2005-02-11,1314.6287845597926
2005-02-14,1332.5296357867658
2005-02-15,1331.3465750212554
2005-02-16,1321.0706449643235
2005-02-17,1328.222534449859
2005-02-18,1332.965394307178
2005-02-21,1328.5716091540453
2005-02-22,1324.6483263903283
2005-02-23,1316.1194388055553
2005-02-24,1320.0069603090756
2005-02-25,1308.385377732922
2005-02-28,1306.518050244578
2005-03-01,1304.8618301469212
2005-03-02,1313.3314967747938
2005-03-03,1315.5605804652478
2005-03-04,1317.4363465891363
2005-03-07,1323.9810460493152
2005-03-08,1329.4736176419296
2005-03-09,1345.1184647751259
2005-03-10,1336.6419753292212
2005-03-11,1335.0891112420543
2005-03-14,1330.5736464921054
2005-03-15,1329.104665690646
2005-03-16,1335.4998614903163
2005-03-17,1329.6072247914663
2005-03-18,1334.7598197001919
2005-03-21,1337.2509907221329
2005-03-22,1335.5831711091218
2005-03-23,1311.0699129173006
2005-03-24,1310.3477077927726
2005-03-25,1310.3477077927726
2005-03-28,1300.14669569901
2005-03-29,1290.0555026724132
2005-03-30,1288.2365682158993
2005-03-31,1300.8229785982805
2005-04-01,1295.3848751510866
2005-04-04,1295.6744120958442
2005-04-05,1300.2594609204855
2005-04-06,1305.5397681345387
2005-04-07,1317.3918624621867
2005-04-08,1320.637203690149
2005-04-11,1326.601208190183
2005-04-12,1322.1272362526474
2005-04-13,1326.0305171973357
2005-04-14,1309.5958291166155
2005-04-15,1299.1311305309887
2005-04-18,1272.3876743465066
2005-04-19,1290.9325036472344
2005-04-20,1293.4658995530704
2005-04-21,1299.3330964246477
2005-04-22,1298.976218575063
2005-04-25,1302.7990041305252
2005-04-26,1307.3738244289987
2005-04-27,1304.5265481416568
2005-04-28,1303.5818273700477
2005-04-29,1301.5547173298003
2005-05-02,1298.7992517391299
2005-05-03,1307.467512695359
2005-05-04,1315.1599416184963
2005-05-05,1320.8902371659879
2005-05-06,1328.3521914435603
2005-05-09,1326.4962713822288
2005-05-10,1324.5862659131342
2005-05-11,1330.7257354850526
2005-05-12,1326.0767032165304
2005-05-13,1320.284426719846
2005-05-16,1315.0325567824073
2005-05-17,1314.5222482761535
2005-05-18,1316.8994317520298
2005-05-19,1321.641181137459
2005-05-20,1320.0581811461486
2005-05-23,1322.4628384075904
2005-05-24,1328.4491105008972
2005-05-25,1318.282214635926
2005-05-26,1309.5972086232223
2005-05-27,1310.813880569378
2005-05-30,1319.522267035342
2005-05-31,1309.4275545193016
2005-06-01,1308.9549428792607
2005-06-02,1319.0333030795482
2005-06-03,1324.3673233825468
2005-06-06,1331.9273633711998
2005-06-07,1334.915327122589
2005-06-08,1332.1580564079209
2005-06-09,1328.3971805305307
2005-06-10,1335.7216750444713
2005-06-13,1328.9168675488793
2005-06-14,1324.011938077068
2005-06-15,1335.7815591007836
2005-06-16,1329.8846574343456
2005-06-17,1339.9484591872144
2005-06-20,1327.1299808630372
2005-06-21,1329.4919240621932
2005-06-22,1334.7053312650417
2005-06-23,1345.1792046172081
2005-06-24,1340.7036777200756
2005-06-27,1329.0842651971625
2005-06-28,1320.7807233673188
2005-06-29,1319.4373678518923
2005-06-30,1325.5717795451103
2005-07-01,1320.9133830840165
2005-07-04,1324.9755255534599
2005-07-05,1322.9373117631258
2005-07-06,1330.86816863929
2005-07-07,1314.4992120508427
2005-07-08,1316.2672565416003
2005-07-11,1337.5617342197384
2005-07-12,1344.521326107549
2005-07-13,1341.445692936691
2005-07-14,1352.1276906017893
2005-07-15,1357.519412573008
2005-07-18,1355.373990264162
2005-07-19,1387.993448767295
2005-07-20,1399.7655153046253
2005-07-21,1424.868346803767
2005-07-22,1433.2386247629822
2005-07-25,1419.5179352892856
2005-07-26,1421.6037751478925
2005-07-27,1427.5826369096178
2005-07-28,1436.4307720302763
2005-07-29,1448.1959250193636
2005-08-01,1459.8906651406799
2005-08-02,1472.2718657560936
2005-08-03,1464.8137014388574
2005-08-04,1460.1426238786412
2005-08-05,1451.6829005634074
2005-08-08,1459.749002745511
2005-08-09,1458.0457299595246
2005-08-10,1454.5383043115323
2005-08-11,1434.3156805006631
2005-08-12,1431.9718433221415
2005-08-15,1411.0907684254876
2005-08-16,1431.2087283922065
2005-08-17,1413.8118270109399
2005-08-18,1409.6728685840687
2005-08-19,1407.9647802176132
2005-08-22,1420.9929878990285
2005-08-23,1412.5471018124585
2005-08-24,1405.6545744410555
2005-08-25,1410.2301361995867
2005-08-26,1416.735978425006
2005-08-29,1399.8766063814535
2005-08-30,1395.6602532493705
2005-08-31,1398.792373067509
2005-09-01,1416.9259550997601
2005-09-02,1422.323584825628
2005-09-05,1418.7109355572884
2005-09-06,1409.7684310974548
2005-09-07,1414.1274700102426
2005-09-08,1417.5003588325064
2005-09-09,1423.533322622093
2005-09-12,1436.5913183370926
2005-09-13,1422.4171173429245
2005-09-14,1428.9058608252699
2005-09-15,1431.63794512435
2005-09-16,1422.397743842913
2005-09-19,1417.90305999014
2005-09-20,1426.4087520140945
2005-09-21,1421.2357579986085
2005-09-22,1413.9638314788763
2005-09-23,1411.1505142138465
2005-09-26,1419.841586747247
2005-09-27,1410.9680191660646
2005-09-28,1406.9297008997544
2005-09-29,1411.1286588804107
2005-09-30,1415.5066015969123
2005-10-03,1407.2213561661893
2005-10-04,1420.7821534631287
2005-10-05,1427.2398560603256
2005-10-06,1415.4444469353648
2005-10-07,1422.0078112610759
2005-10-10,1446.7127900276676
2005-10-11,1453.6662674052545
2005-10-12,1436.6443269017245
2005-10-13,1437.4421680576402
2005-10-14,1428.846586108568
2005-10-17,1415.9624880621645
2005-10-18,1408.6967138328578
2005-10-19,1366.7407722594814
2005-10-20,1372.6883406854042
2005-10-21,1380.706177140486
2005-10-24,1369.1092820124743
2005-10-25,1374.6439200147615
2005-10-26,1375.0132456265176
2005-10-27,1361.1783750490151
2005-10-28,1353.8447370644844
2005-10-31,1366.904629903743
2005-11-01,1366.8249821447646
2005-11-02,1389.5758773662924
2005-11-03,1387.83173474262
2005-11-04,1389.166348594336
2005-11-07,1383.4808913111258
2005-11-08,1392.2091097182683
2005-11-09,1396.192259298871
2005-11-10,1390.9707112417113
2005-11-11,1397.2835947923484
2005-11-14,1389.5892027351008
2005-11-15,1385.100423915442
2005-11-16,1394.5605440012516
2005-11-17,1401.0131769296972
2005-11-18,1418.511546601983
2005-11-21,1415.8260240483244
2005-11-22,1411.744808223097
2005-11-23,1428.3444712602216
2005-11-24,1431.0870870479246
2005-11-25,1423.1591298496573
2005-11-28,1432.2160775045315
2005-11-29,1430.698793363624
2005-11-30,1435.272843854453
2005-12-01,1439.6155531495936
2005-12-02,1453.633909645487
2005-12-05,1456.9079063701154
2005-12-06,1441.9162269678593
2005-12-07,1442.8726703988857
2005-12-08,1440.6082256599404
2005-12-09,1449.2868630396715
2005-12-12,1453.9618546674174
2005-12-13,1461.713728324904
2005-12-14,1458.6582058434021
2005-12-15,1459.7815327304504
2005-12-16,1464.953764871109
2005-12-19,1471.3105293005283
2005-12-20,1469.0467880324015
2005-12-21,1470.0134414005997
2005-12-22,1463.031194292291
2005-12-23,1472.1545772298277
2005-12-26,1472.1545772298277
2005-12-27,1475.5012960908032
2005-12-28,1478.4421759454121
2005-12-29,1485.3507677412315
2005-12-30,1488.7975580171365
2006-01-02,1488.9227650584774
2006-01-03,1513.1746032878764
2006-01-04,1528.664482413727
2006-01-05,1538.1355513827316
2006-01-06,1556.0238414457947
2006-01-09,1563.7712107639188
2006-01-10,1565.4302960279235
2006-01-11,1566.0107361393243
2006-01-12,1558.7704180719968
2006-01-13,1555.4718872223752
2006-01-16,1547.9541545915988
2006-01-17,1535.6435035042791
2006-01-18,1533.4451110579648
2006-01-19,1539.5825737791156
2006-01-20,1543.607518191578
2006-01-23,1534.745532395787
2006-01-24,1532.5072287667335
2006-01-25,1544.7115352383018
2006-01-26,1552.5797701127242
2006-01-27,1569.9749485363755
2006-01-30,1564.3988074074537
2006-01-31,1571.7940822479368
2006-02-01,1579.207848392557
2006-02-02,1579.008105238406
2006-02-03,1568.6820982617426
2006-02-06,1582.1862637745396
2006-02-07,1586.052777485201
2006-02-08,1571.1097169953384
2006-02-09,1580.1091998380202
2006-02-10,1577.0350540512115
2006-02-13,1577.354691600001
2006-02-14,1587.4446561367945
2006-02-15,1579.5632002436682
2006-02-16,1580.5472308731312
2006-02-17,1578.7463193203232
2006-02-20,1578.5766139098341
2006-02-21,1585.8928297602076
2006-02-22,1575.38892901268
2006-02-23,1591.222061353223
2006-02-24,1599.093702784895
2006-02-27,1616.1392146909777
2006-02-28,1626.9801485917887
2006-03-01,1631.397687918607
2006-03-02,1632.8869966100976
2006-03-03,1630.8655967847783
2006-03-06,1635.206189072981
2006-03-07,1615.0573370419281
2006-03-08,1624.6754300403672
2006-03-09,1631.3219465625368
2006-03-10,1626.1404377267447
2006-03-13,1637.2604031166607
2006-03-14,1639.8344439835262
2006-03-15,1641.3788268763333
2006-03-16,1641.7889238058995
2006-03-17,1640.442168910473
2006-03-20,1653.5456141097056
2006-03-21,1637.4406560471427
2006-03-22,1637.2313369293852
2006-03-23,1640.2015499829101
2006-03-24,1644.1416493115198
2006-03-27,1651.2126204385183
2006-03-28,1659.1864101825643
2006-03-29,1658.930906005305
2006-03-30,1666.5662427695504
2006-03-31,1676.9915730925186
2006-04-03,1690.4207738786863
2006-04-04,1685.4888631828785
2006-04-05,1694.744503336302
2006-04-06,1695.006661740036
2006-04-07,1703.683369782107
2006-04-10,1699.506656021626
2006-04-11,1696.3363139470375
2006-04-12,1699.0201441381753
2006-04-13,1702.1686696958395
2006-04-14,1702.2120889983116
2006-04-17,1712.0326686549527
2006-04-18,1718.0398964422811
2006-04-19,1738.495548613284
2006-04-20,1740.4900928280304
2006-04-21,1753.0607316715648
2006-04-24,1759.969890959184
2006-04-25,1742.4438713114916
2006-04-26,1749.1017534298003
2006-04-27,1754.09051529676
2006-04-28,1771.0372264963075
2006-05-01,1774.8707145724102
2006-05-02,1793.2304857584218
2006-05-03,1821.0874737119916
2006-05-04,1806.5511304907432
2006-05-05,1807.9559813694634
2006-05-08,1830.123622678544
2006-05-09,1811.7160059593411
2006-05-10,1820.6919571075323
2006-05-11,1809.5051275667054
2006-05-12,1806.0178569574393
2006-05-15,1731.2452147921497
2006-05-16,1726.2873458613965
2006-05-17,1758.692431870524
2006-05-18,1724.0593360215826
2006-05-19,1707.0825689706548
2006-05-22,1654.296050128627
2006-05-23,1676.3877149258096
2006-05-24,1662.2254784308516
2006-05-25,1652.356124964719
2006-05-26,1677.137735929585
2006-05-29,1676.511004327769
2006-05-30,1680.2350239552807
2006-05-31,1644.7008000769486
2006-06-01,1638.863405329023
2006-06-02,1668.572001209747
2006-06-05,1659.660218275876
2006-06-06,1647.4253816261266
2006-06-07,1619.670592539159
2006-06-08,1571.9543721626055
2006-06-09,1599.2194707319775
2006-06-12,1598.8015035959897
2006-06-13,1567.537681353384
2006-06-14,1567.7066215083603
2006-06-15,1586.2091196282495
2006-06-16,1629.5568955684264
2006-06-19,1616.1427073426369
2006-06-20,1597.9705318551842
2006-06-21,1604.3768690285322
2006-06-22,1619.8546017814417
2006-06-23,1608.2859877125952
2006-06-26,1619.6085817337073
2006-06-27,1622.1258832614026
2006-06-28,1611.8092830275948
2006-06-29,1635.2008524363087
2006-06-30,1686.2442185367013
2006-07-03,1683.629956787718
2006-07-04,1697.0099695420647
2006-07-05,1667.7116645236522
2006-07-06,1685.2982348421795
2006-07-07,1693.9863890800673
2006-07-10,1689.880303504031
2006-07-11,1669.6800419768053
2006-07-12,1667.6330643064248
2006-07-13,1652.924550176459
2006-07-14,1623.4002612106067
2006-07-17,1583.3389911211943
2006-07-18,1595.3897211276674
2006-07-19,1604.036599913995
2006-07-20,1634.6735340747264
2006-07-21,1632.4223270970613
2006-07-24,1633.4303203369125
2006-07-25,1651.3561321565905
2006-07-26,1657.0193075086104
2006-07-27,1684.8987067311173
2006-07-28,1675.3111810478536
2006-07-31,1689.4439154917625
2006-08-01,1682.8276614451756
2006-08-02,1689.0762278623256
2006-08-03,1695.3456886289857
2006-08-04,1711.1970944271225
2006-08-07,1713.8081490671123
2006-08-08,1718.104244002326
2006-08-09,1719.4003212272587
2006-08-10,1705.743748420209
2006-08-11,1703.6047535510195
2006-08-14,1702.866740694499
2006-08-15,1697.5650084179508
2006-08-16,1712.606240146113
2006-08-17,1724.0465250743093
2006-08-18,1734.4450931077708
2006-08-21,1724.5401635367602
2006-08-22,1729.6361634716018
2006-08-23,1725.9381170088939
2006-08-24,1705.6918365463212
2006-08-25,1711.033133069668
2006-08-28,1696.125338293477
2006-08-29,1720.7272608405797
2006-08-30,1732.933962983564
2006-08-31,1743.454110933923
2006-09-01,1749.32719893256
2006-09-04,1775.2579715296183
2006-09-05,1775.6466750950274
2006-09-06,1780.1051787211034
2006-09-07,1764.482823780186
2006-09-08,1766.544286543786
2006-09-11,1748.0617823735947
2006-09-12,1750.9067142640517
2006-09-13,1763.3834848134456
2006-09-14,1766.3239752803331
2006-09-15,1764.6939784870383
2006-09-18,1780.361948513412
2006-09-19,1772.1055779816338
2006-09-20,1770.324959459151
2006-09-21,1781.038606319481
2006-09-22,1764.8206378014002
2006-09-25,1768.4335875566035
2006-09-26,1767.3434645668567
2006-09-27,1789.680879332266
2006-09-28,1797.9184804343197
2006-09-29,1800.06120357194
2006-10-02,1828.9024528962993
2006-10-03,1830.1357585551318
2006-10-04,1831.5523885018358
2006-10-05,1858.2049688617483
2006-10-06,1858.1966408814449
2006-10-09,1837.3060942395807
2006-10-10,1862.1002224513484
2006-10-11,1865.8145132438449
2006-10-12,1870.8850288655997
2006-10-13,1891.8017492393224
2006-10-16,1893.3867778243134
2006-10-17,1875.783328890394
2006-10-18,1882.8536260941005
2006-10-19,1899.2138566478438
2006-10-20,1914.823272384213
2006-10-23,1916.7217813071468
2006-10-24,1917.5041858386878
2006-10-25,1943.841504165088
2006-10-26,1971.615036511367
2006-10-27,1973.3160091396383
2006-10-30,1940.2148316474927
2006-10-31,1948.3282896998085
2006-11-01,1968.1052148172973
2006-11-02,1959.04399505725
2006-11-03,1951.6762307119027
2006-11-06,1955.885675233756
2006-11-07,1973.3795604305367
2006-11-08,1968.3883998895703
2006-11-09,1972.169632584706
2006-11-10,1979.5144547589755
2006-11-13,1976.58829165609
2006-11-14,1993.1164840914705
2006-11-15,2002.0088639257601
2006-11-16,2022.1591452875905
2006-11-17,2037.0752950417902
2006-11-20,2009.9358736611525
2006-11-21,2028.4706262265108
2006-11-22,2053.401646155079
2006-11-23,2060.7560354035713
2006-11-24,2046.9347858312767
2006-11-27,2060.3416787229817
2006-11-28,2024.9512351622343
2006-11-29,2057.9133464823926
2006-11-30,2070.663620237575
2006-12-01,2070.686956687968
2006-12-04,2084.4712412771823
2006-12-05,2127.350882397092
2006-12-06,2117.5589036121332
2006-12-07,2125.372895534703
2006-12-08,2095.6574696741245
2006-12-11,2111.7153027860036
2006-12-12,2118.5795561353953
2006-12-13,2112.2200580058093
2006-12-14,2132.866271550347
2006-12-15,2145.2414798433015
2006-12-18,2163.9584287376806
2006-12-19,2126.0532451120553
2006-12-20,2139.073757077732
2006-12-21,2135.834095845985
2006-12-22,2157.0656404741344
2006-12-25,2157.0656404741344
2006-12-26,2155.646763897307
2006-12-27,2175.136293143137
2006-12-28,2179.96280272484
2006-12-29,2198.7115333765214
2007-01-01,2198.7115333765214
2007-01-02,2204.6687761240655
2007-01-03,2235.1173136196285
2007-01-04,2219.508904419357
2007-01-05,2221.4633553679987
2007-01-08,2191.91969242309
2007-01-09,2194.587767549672
2007-01-10,2161.5296035916654
2007-01-11,2159.5203205656258
2007-01-12,2184.420445735859
2007-01-15,2207.92941282346
2007-01-16,2214.3921514701065
2007-01-17,2210.491713399512
2007-01-18,2224.1190704851642
2007-01-19,2238.4320539869755
2007-01-22,2286.726404848026
2007-01-23,2280.080595638558
2007-01-24,2294.198802416702
2007-01-25,2262.217202484747
2007-01-26,2243.925514351703
2007-01-29,2267.269180878738
2007-01-30,2269.6422065013153
2007-01-31,2268.9876272469764
2007-02-01,2294.817184958922
2007-02-02,2338.387089273934
2007-02-05,2348.242421248505
2007-02-06,2342.9150125335354
2007-02-07,2359.9164924297693
2007-02-08,2339.5590210939904
2007-02-09,2343.453807165581
2007-02-12,2297.7973887796475
2007-02-13,2279.2977593134324
2007-02-14,2309.112994735082
2007-02-15,2357.3901748292415
2007-02-16,2355.8138686306797
2007-02-19,2354.5955707271673
2007-02-20,2351.2506458750095
2007-02-21,2390.037456941543
2007-02-22,2385.9686691890975
2007-02-23,2400.8947791827586
2007-02-26,2405.9196218763987
2007-02-27,2361.9374827877805
2007-02-28,2270.0498025998295
2007-03-01,2260.1435378432143
2007-03-02,2259.929429176811
2007-03-05,2179.759747619645
2007-03-06,2225.922250012094
