Date,NORWAY IMI VALUE WEIGHTED
2003-06-25,1636.036716962373
2003-06-26,1621.8515999115418
2003-06-27,1635.8961687570786
2003-06-30,1629.0398455428433
2003-07-01,1631.387216601093
2003-07-02,1652.2754275680065
2003-07-03,1653.367959939501
2003-07-04,1645.064769376395
2003-07-07,1653.9827974683783
2003-07-08,1633.841971982637
2003-07-09,1613.827007618196
2003-07-10,1596.2669231094128
2003-07-11,1619.260081539832
2003-07-14,1636.630204862724
2003-07-15,1643.3116087207889
2003-07-16,1656.8847819706377
2003-07-17,1630.8832975993441
2003-07-18,1630.8782667414453
2003-07-21,1641.251813352703
2003-07-22,1637.4145947293393
2003-07-23,1677.5072568333499
2003-07-24,1711.491653038372
2003-07-25,1734.6930685087705
2003-07-28,1726.0626403376557
2003-07-29,1736.0022271925973
2003-07-30,1718.819730302764
2003-07-31,1724.4597647048718
2003-08-01,1737.746739812755
2003-08-04,1738.2404843384204
2003-08-05,1743.8622375472164
2003-08-06,1736.971651276871
2003-08-07,1737.7058056903657
2003-08-08,1751.9052448595537
2003-08-11,1734.6792375845143
2003-08-12,1733.8502790780954
2003-08-13,1728.600205543112
2003-08-14,1725.5688465078056
2003-08-15,1735.905322705728
2003-08-18,1724.6076971095374
2003-08-19,1717.8394484109267
2003-08-20,1714.2851284828707
2003-08-21,1713.1315042986466
2003-08-22,1702.5237186343159
2003-08-25,1694.4840693884134
2003-08-26,1675.0368240784187
2003-08-27,1686.2810032690948
2003-08-28,1705.4401144159217
2003-08-29,1737.5499214855947
2003-09-01,1751.4774932385787
2003-09-02,1731.3768744497922
2003-09-03,1740.130583997078
2003-09-04,1767.7679604721743
2003-09-05,1769.551205873804
2003-09-08,1789.6245292131152
2003-09-09,1798.360521473831
2003-09-10,1773.932111325144
2003-09-11,1766.0221750338299
2003-09-12,1772.2925231949916
2003-09-15,1785.4941449306436
2003-09-16,1777.5605608183332
2003-09-17,1800.2768559096048
2003-09-18,1798.0878089430782
2003-09-19,1805.1133880119514
2003-09-22,1774.8330059236644
2003-09-23,1786.5439178936083
2003-09-24,1805.4110963047901
2003-09-25,1775.0907464967363
2003-09-26,1729.314428475531
2003-09-29,1754.676861539664
2003-09-30,1728.0110803537266
2003-10-01,1764.4557182308383
2003-10-02,1779.5841606737727
2003-10-03,1790.6724585482032
2003-10-06,1806.8338033281213
2003-10-07,1798.2366802243002
2003-10-08,1813.1856373696924
2003-10-09,1812.7283682587454
2003-10-10,1839.0000969782634
2003-10-13,1841.2159734114564
2003-10-14,1848.6823578607111
2003-10-15,1858.5714717051383
2003-10-16,1864.0341715220543
2003-10-17,1861.8511969271913
2003-10-20,1844.9252478203798
2003-10-21,1854.405633529837
2003-10-22,1868.7846821553753
2003-10-23,1852.003518864112
2003-10-24,1865.6180268222706
2003-10-27,1883.111389445175
2003-10-28,1880.6851942909539
2003-10-29,1892.6621512064628
2003-10-30,1935.9664915715116
2003-10-31,1939.1188129099314
2003-11-03,1932.7976848125243
2003-11-04,1940.6326565579004
2003-11-05,1921.650297012596
2003-11-06,1935.9671079637058
2003-11-07,1970.5507389458696
2003-11-10,1965.6755476843614
2003-11-11,1950.9959789205955
2003-11-12,1989.5497954417597
2003-11-13,1998.6152295173886
2003-11-14,2007.1903943102188
2003-11-17,1980.82774500625
2003-11-18,1984.3708854106155
2003-11-19,1974.7749078001016
2003-11-20,1977.4453892742367
2003-11-21,2000.2107996834238
2003-11-24,1994.3288963819095
2003-11-25,1999.816334832487
2003-11-26,2011.9126395721842
2003-11-27,2014.218262541208
2003-11-28,2021.1954574813476
2003-12-01,2026.5164939749989
2003-12-02,2060.361883466837
2003-12-03,2077.8716743925515
2003-12-04,2069.655126126626
2003-12-05,2091.619049996118
2003-12-08,2101.2310174532763
2003-12-09,2133.429262363402
2003-12-10,2121.1572301135247
2003-12-11,2099.173022625911
2003-12-12,2113.0601455939823
2003-12-15,2135.5847186660867
2003-12-16,2131.289945310542
2003-12-17,2109.7609051314585
2003-12-18,2127.7174327747516
2003-12-19,2142.047316650523
2003-12-22,2153.8950445587097
2003-12-23,2156.3231640435524
2003-12-24,2150.514757213846
2003-12-25,2150.514757213846
2003-12-26,2147.4794393548877
2003-12-29,2167.8441426494824
2003-12-30,2172.988581495137
2003-12-31,2194.366362678828
2004-01-01,2194.366362678828
2004-01-02,2229.8589963273857
2004-01-05,2257.2224018191837
2004-01-06,2261.2167083684244
2004-01-07,2229.234911283608
2004-01-08,2215.13401845833
2004-01-09,2240.9504379272566
2004-01-12,2271.425222181915
2004-01-13,2291.8065053083938
2004-01-14,2296.0838186612077
2004-01-15,2253.4871703671897
2004-01-16,2225.757368770104
2004-01-19,2243.1264099478485
2004-01-20,2295.262646477831
2004-01-21,2313.679232285483
2004-01-22,2355.551811151511
2004-01-23,2325.169513865191
2004-01-26,2292.3255423122114
2004-01-27,2296.3237847483515
2004-01-28,2236.6094181718
2004-01-29,2184.229105572713
2004-01-30,2209.685775569317
2004-02-02,2212.4655793810257
2004-02-03,2213.3795949078435
2004-02-04,2233.520210514854
2004-02-05,2239.4612753556476
2004-02-06,2249.864100199674
2004-02-09,2290.6521120306493
2004-02-10,2267.441937539279
2004-02-11,2281.05159321737
2004-02-12,2332.5536675029925
2004-02-13,2315.9120681494023
2004-02-16,2314.985834847646
2004-02-17,2346.1513626193464
2004-02-18,2369.819560837217
2004-02-19,2404.2263557896595
2004-02-20,2412.734526436643
2004-02-23,2439.1777328708254
2004-02-24,2429.6636123240073
2004-02-25,2402.3226944587536
2004-02-26,2401.1477553202244
2004-02-27,2443.9722374551225
2004-03-01,2505.661525941734
2004-03-02,2492.1265022690363
2004-03-03,2456.4705798558593
2004-03-04,2462.970222457405
2004-03-05,2529.0610508746418
2004-03-08,2544.7107150069046
2004-03-09,2518.9879169891765
2004-03-10,2441.6309608889865
2004-03-11,2425.323150575702
2004-03-12,2438.4039975079954
2004-03-15,2396.1432555934794
2004-03-16,2438.95303129143
2004-03-17,2428.8446916478483
2004-03-18,2452.2034340688156
2004-03-19,2441.5165448018183
2004-03-22,2397.2204801518487
2004-03-23,2416.5960507446675
2004-03-24,2401.320329947178
2004-03-25,2376.41801421779
2004-03-26,2368.634179396677
2004-03-29,2403.0797752625012
2004-03-30,2373.3468783473086
2004-03-31,2413.674753904294
2004-04-01,2428.275633387874
2004-04-02,2444.0864788250474
2004-04-05,2459.265534194886
2004-04-06,2446.2643720462097
2004-04-07,2490.977878043217
2004-04-08,2480.512797429082
2004-04-09,2480.512797429082
2004-04-12,2459.3142694358858
2004-04-13,2487.359391331878
2004-04-14,2449.6276763048377
2004-04-15,2465.525109146366
2004-04-16,2483.9199430331714
2004-04-19,2475.003577065663
2004-04-20,2473.658495996724
2004-04-21,2449.278869731984
2004-04-22,2431.6735664706853
2004-04-23,2433.9911121768305
2004-04-26,2433.5912017220353
2004-04-27,2447.845808665347
2004-04-28,2417.8981328312534
2004-04-29,2382.7363451249657
2004-04-30,2334.7536060360853
2004-05-03,2329.6292482433573
2004-05-04,2385.4664902136965
2004-05-05,2430.74100929981
2004-05-06,2415.0146138198447
2004-05-07,2347.6525191759824
2004-05-10,2252.140021251914
2004-05-11,2258.0927442326793
2004-05-12,2288.967685143906
2004-05-13,2314.014492700342
2004-05-14,2316.352907513938
2004-05-17,2326.079755423728
2004-05-18,2299.709791456912
2004-05-19,2328.370992618497
2004-05-20,2313.4182593980636
2004-05-21,2334.4449229537536
2004-05-24,2347.5558770368193
2004-05-25,2385.0466334603016
2004-05-26,2406.940553806425
2004-05-27,2442.6708041989586
2004-05-28,2440.849732453284
2004-05-31,2440.849732453284
2004-06-01,2463.5357836648186
2004-06-02,2480.8059484764726
2004-06-03,2470.87511372513
2004-06-04,2476.088833983422
2004-06-07,2510.572703655715
2004-06-08,2511.389050820334
2004-06-09,2475.691200558012
2004-06-10,2448.546959585382
2004-06-11,2437.7656214486124
2004-06-14,2429.3108130164874
2004-06-15,2439.037015346401
2004-06-16,2440.921989355379
2004-06-17,2468.625993929972
2004-06-18,2522.1115522878786
2004-06-21,2496.1593790943225
2004-06-22,2486.045379313519
2004-06-23,2506.6685734570024
2004-06-24,2541.881329030286
2004-06-25,2574.865226948898
2004-06-28,2559.4535218241313
2004-06-29,2542.3930867308572
2004-06-30,2539.0957701595544
2004-07-01,2549.385705601812
2004-07-02,2535.721965389148
2004-07-05,2552.797638332822
2004-07-06,2566.907614984694
2004-07-07,2553.7383952438486
2004-07-08,2556.7248184336213
2004-07-09,2574.0495286687797
2004-07-12,2563.640672367919
2004-07-13,2544.423143558758
2004-07-14,2539.5875962876407
2004-07-15,2542.447176679855
2004-07-16,2564.1033867138763
2004-07-19,2530.99031943671
2004-07-20,2506.2931671452698
2004-07-21,2495.7723166229885
2004-07-22,2482.8885745076623
2004-07-23,2458.0107855600318
2004-07-26,2454.1619214836624
2004-07-27,2440.6071724488847
2004-07-28,2461.377240058346
2004-07-29,2491.2694276676834
2004-07-30,2497.178121121077
2004-08-02,2517.156259132891
2004-08-03,2525.9532470383097
2004-08-04,2524.6828651110523
2004-08-05,2500.039161027653
2004-08-06,2492.8175611619586
2004-08-09,2482.819482963304
2004-08-10,2509.3103000724045
2004-08-11,2459.211806236384
2004-08-12,2490.3016904914443
2004-08-13,2548.09895371803
2004-08-16,2568.2526471840497
2004-08-17,2576.5402268598177
2004-08-18,2551.5811156626546
2004-08-19,2594.7417610724656
2004-08-20,2604.2913921323166
2004-08-23,2599.382999072022
2004-08-24,2562.1161268451465
2004-08-25,2548.5536141472985
2004-08-26,2554.7118056732315
2004-08-27,2544.51447393995
2004-08-30,2549.7016054492815
2004-08-31,2543.6811050889314
2004-09-01,2578.0765580688612
2004-09-02,2626.780984102763
2004-09-03,2612.1775132044927
2004-09-06,2611.220071594947
2004-09-07,2596.662544599329
2004-09-08,2593.2125202308425
2004-09-09,2621.297576145731
2004-09-10,2644.577404161608
2004-09-13,2621.4362411142133
2004-09-14,2630.5893875024562
2004-09-15,2608.614829415616
2004-09-16,2627.636962533163
2004-09-17,2661.261966556113
2004-09-20,2658.334533985494
2004-09-21,2700.4642107089603
2004-09-22,2715.2680104073697
2004-09-23,2758.1686038839766
2004-09-24,2762.2191262140495
2004-09-27,2790.300507311387
2004-09-28,2819.1929137879174
2004-09-29,2805.336021747533
2004-09-30,2829.868955716939
2004-10-01,2899.713599838327
2004-10-04,2910.4620701332747
2004-10-05,2934.2873311921267
2004-10-06,2931.587828618449
2004-10-07,2961.3438842010178
2004-10-08,2966.9106532240107
2004-10-11,2963.77932705073
2004-10-12,2914.5191948654137
2004-10-13,2878.7703141209618
2004-10-14,2887.979685760557
2004-10-15,2878.0290636145305
2004-10-18,2901.0534390831704
2004-10-19,2898.644030416452
2004-10-20,2888.9052367348527
2004-10-21,2941.2609775297406
2004-10-22,2970.3340109875467
2004-10-25,2942.8979440867865
2004-10-26,2903.9028616854307
2004-10-27,2926.805960879601
2004-10-28,2885.791100402576
2004-10-29,2892.039715317779
2004-11-01,2926.2260875147217
2004-11-02,2899.197751491941
2004-11-03,2951.1463951790092
2004-11-04,2972.036601799508
2004-11-05,2999.329795992011
2004-11-08,3009.1278464237944
2004-11-09,3003.2881164416144
2004-11-10,2984.989360817533
2004-11-11,3001.8196907338115
2004-11-12,3028.7196321482866
2004-11-15,3054.703510857562
2004-11-16,3051.7561385155323
2004-11-17,3083.8064434437683
2004-11-18,3099.0590902752033
2004-11-19,3129.247409035632
2004-11-22,3114.234115735117
2004-11-23,3175.8810383342975
2004-11-24,3211.14597943047
2004-11-25,3259.8182719434963
2004-11-26,3273.08925466405
2004-11-29,3316.1766300632157
2004-11-30,3294.5352642007215
2004-12-01,3293.3191006445822
2004-12-02,3201.90370471138
2004-12-03,3194.1497850375185
2004-12-06,3238.858184356922
2004-12-07,3261.14816372674
2004-12-08,3138.9502092767116
2004-12-09,3138.5655976447047
2004-12-10,3164.0532800607084
2004-12-13,3174.059428899763
2004-12-14,3181.353813187161
2004-12-15,3219.1043513249015
2004-12-16,3219.559274296001
2004-12-17,3185.589908848645
2004-12-20,3267.535554160095
2004-12-21,3278.624475867496
2004-12-22,3270.6017907205232
2004-12-23,3303.352708274065
2004-12-24,3309.910781395287
2004-12-27,3344.567112270688
2004-12-28,3313.46400930252
2004-12-29,3314.8255847706814
2004-12-30,3334.7529605427153
2004-12-31,3334.5602527692445
2005-01-03,3321.358278067741
2005-01-04,3234.412221948356
2005-01-05,3190.3527582397714
2005-01-06,3174.8732952652013
2005-01-07,3183.404832677252
2005-01-10,3223.253263317706
2005-01-11,3233.986557483954
2005-01-12,3253.814438919358
2005-01-13,3264.3187928224775
2005-01-14,3262.4748361709653
2005-01-17,3283.475251442361
2005-01-18,3299.4108798282714
2005-01-19,3285.575877607047
2005-01-20,3216.926847947512
2005-01-21,3251.083750741938
2005-01-24,3260.3517301677284
2005-01-25,3270.2970170977956
2005-01-26,3266.1795681659687
2005-01-27,3267.8877622678124
2005-01-28,3242.246941461926
2005-01-31,3242.90153174506
2005-02-01,3281.3075770667097
2005-02-02,3330.6297455526906
2005-02-03,3306.928188390846
2005-02-04,3327.3938860813905
2005-02-07,3321.7434573236737
2005-02-08,3267.093120330567
2005-02-09,3276.5773935289217
2005-02-10,3292.629109787606
2005-02-11,3324.3619182870048
2005-02-14,3356.029200364083
2005-02-15,3389.6694390295606
2005-02-16,3386.5965998929105
2005-02-17,3440.3712343528714
2005-02-18,3454.7312002993426
2005-02-21,3486.335494625812
2005-02-22,3514.3682512747955
2005-02-23,3516.7257953983512
2005-02-24,3565.9047613260936
2005-02-25,3582.8980281460267
2005-02-28,3652.9449992591467
2005-03-01,3631.913276013505
2005-03-02,3568.6508412943376
2005-03-03,3614.2242895005033
2005-03-04,3692.8314004698045
2005-03-07,3688.9376770847603
2005-03-08,3717.020054496855
2005-03-09,3716.0309282338817
2005-03-10,3689.4315957399
2005-03-11,3716.459187097713
2005-03-14,3687.5612238975727
2005-03-15,3681.953815903884
2005-03-16,3683.572491746245
2005-03-17,3750.8334061526884
2005-03-18,3716.4449985102297
2005-03-21,3686.217886387805
2005-03-22,3666.0504385180725
2005-03-23,3555.0836696533697
2005-03-24,3531.8153186651
2005-03-25,3531.8153186651
2005-03-28,3504.281225389337
2005-03-29,3505.868397946511
2005-03-30,3503.800189254759
2005-03-31,3541.188473053842
2005-04-01,3568.23302170948
2005-04-04,3577.8265830769933
2005-04-05,3587.7229081083306
2005-04-06,3601.488533971041
2005-04-07,3652.9486219329087
2005-04-08,3626.281629463769
2005-04-11,3631.1681473990743
2005-04-12,3624.9811478694896
2005-04-13,3611.9112353540154
2005-04-14,3560.0907910023648
2005-04-15,3517.9499054044177
2005-04-18,3442.8445852391856
2005-04-19,3481.590161808275
2005-04-20,3513.024840572969
2005-04-21,3540.0461529750173
2005-04-22,3566.170248531395
2005-04-25,3575.487623930042
2005-04-26,3525.9417572851808
2005-04-27,3456.397900020056
2005-04-28,3384.047630384211
2005-04-29,3400.646619126619
2005-05-02,3392.1900814236815
2005-05-03,3436.2011065845
2005-05-04,3442.8677440068577
2005-05-05,3439.241851076527
2005-05-06,3491.655066839568
2005-05-09,3509.99181028745
2005-05-10,3523.881972861569
2005-05-11,3518.8992285162817
2005-05-12,3475.5999066086024
2005-05-13,3387.965028139851
2005-05-16,3379.087779307998
2005-05-17,3380.4585952988546
2005-05-18,3430.0886831772373
2005-05-19,3432.5830029830536
2005-05-20,3433.2205483192142
2005-05-23,3427.3822570121324
2005-05-24,3464.277968469364
2005-05-25,3489.7295218997715
2005-05-26,3550.9654588701223
2005-05-27,3563.8222565308247
2005-05-30,3567.384497599346
2005-05-31,3523.043181614854
2005-06-01,3554.5020412764543
2005-06-02,3579.3510729940854
2005-06-03,3580.5895744855266
2005-06-06,3610.104415799734
2005-06-07,3622.2589006396693
2005-06-08,3650.8170777800046
2005-06-09,3618.3925462269794
2005-06-10,3670.6785073693095
2005-06-13,3631.334523428761
2005-06-14,3664.165622684277
2005-06-15,3664.1749248752694
2005-06-16,3693.291272101694
2005-06-17,3752.804885739713
2005-06-20,3745.3567103695104
2005-06-21,3751.6485729661986
2005-06-22,3728.745838938305
2005-06-23,3728.0214061671263
2005-06-24,3782.1665442782682
2005-06-27,3764.681828226024
2005-06-28,3791.3134980072996
2005-06-29,3817.096734181407
2005-06-30,3837.896670876225
2005-07-01,3844.966870669901
2005-07-04,3894.6489388993273
2005-07-05,3874.356086138143
2005-07-06,3958.895429608909
2005-07-07,3886.142174002642
2005-07-08,4011.2318440226336
2005-07-11,4024.5223849394665
2005-07-12,4032.8235362660184
2005-07-13,4011.463980995447
2005-07-14,4000.9753159794554
2005-07-15,3928.202287186738
2005-07-18,3912.188217588098
2005-07-19,3891.952662972567
2005-07-20,3893.1370923715976
2005-07-21,3936.1938756474706
2005-07-22,3976.793978017475
2005-07-25,4025.3947308656016
2005-07-26,4009.2221935026023
2005-07-27,4009.990999490546
2005-07-28,4042.930442582614
2005-07-29,4113.7383864831045
2005-08-01,4146.066798163063
2005-08-02,4196.250551280259
2005-08-03,4261.277422261328
2005-08-04,4229.872957340441
2005-08-05,4186.758853104229
2005-08-08,4248.928220177897
2005-08-09,4288.41047880776
2005-08-10,4305.991691439171
2005-08-11,4363.078428513177
2005-08-12,4354.25663968153
2005-08-15,4308.036397770267
2005-08-16,4243.406968866576
2005-08-17,4229.9496923396155
2005-08-18,4170.010016762242
2005-08-19,4207.761961498992
2005-08-22,4299.2962343716545
2005-08-23,4296.229436340702
2005-08-24,4291.979551064661
2005-08-25,4313.173074519361
2005-08-26,4328.1892723897145
2005-08-29,4348.445647576544
2005-08-30,4320.613477397383
2005-08-31,4435.214290182895
2005-09-01,4579.803772418955
2005-09-02,4597.589607837767
2005-09-05,4550.023276747914
2005-09-06,4582.5886132043015
2005-09-07,4550.560775916696
2005-09-08,4504.261686078324
2005-09-09,4536.446506207397
2005-09-12,4515.235434069498
2005-09-13,4476.408207779763
2005-09-14,4521.176016685269
2005-09-15,4539.246436032094
2005-09-16,4540.808526630741
2005-09-19,4570.266728708603
2005-09-20,4602.900867078849
2005-09-21,4627.663561747582
2005-09-22,4618.359437473681
2005-09-23,4527.96130722245
2005-09-26,4450.480877129569
2005-09-27,4450.010381624876
2005-09-28,4491.468484467578
2005-09-29,4529.951152382287
2005-09-30,4518.606373518552
2005-10-03,4480.420273912306
2005-10-04,4439.699829435902
2005-10-05,4388.4145103114615
2005-10-06,4248.385198404817
2005-10-07,4235.938426591361
2005-10-10,4214.775006277628
2005-10-11,4254.2244622949365
2005-10-12,4268.959873282216
2005-10-13,4063.533042194831
2005-10-14,4059.497248417741
2005-10-17,4089.7638030152093
2005-10-18,3935.1872976849118
2005-10-19,3831.104466694016
2005-10-20,3955.571566602406
2005-10-21,3923.7163441117314
2005-10-24,4001.3134475133006
2005-10-25,4057.159195342201
2005-10-26,4134.405356582083
2005-10-27,4102.663545680911
2005-10-28,4050.93690756603
2005-10-31,4159.885806896421
2005-11-01,4122.260354589185
2005-11-02,4168.527961278355
2005-11-03,4291.756201839492
2005-11-04,4222.451856813334
2005-11-07,4202.734064757048
2005-11-08,4162.184461997668
2005-11-09,4195.3944648551
2005-11-10,4165.33540465385
2005-11-11,4099.020767693435
2005-11-14,4128.308632755982
2005-11-15,4087.1811801236518
2005-11-16,4017.671327311938
2005-11-17,4098.961768327
2005-11-18,4098.106210937375
2005-11-21,4121.225054163149
2005-11-22,4193.083884191603
2005-11-23,4192.760964336616
2005-11-24,4168.389972333438
2005-11-25,4205.374547055156
2005-11-28,4190.959610092855
2005-11-29,4160.977072631479
2005-11-30,4165.245193530032
2005-12-01,4204.5955746772715
2005-12-02,4282.8075191451435
2005-12-05,4341.075611001538
2005-12-06,4313.213978000864
2005-12-07,4369.784741175952
2005-12-08,4376.091436021652
2005-12-09,4404.751099772512
2005-12-12,4434.184686453732
2005-12-13,4445.492236489541
2005-12-14,4484.924280263349
2005-12-15,4378.478297078039
2005-12-16,4353.39893966785
2005-12-19,4283.479436686254
2005-12-20,4280.397940286362
2005-12-21,4258.301073651958
2005-12-22,4306.64408327728
2005-12-23,4300.863181300195
2005-12-26,4300.863181300195
2005-12-27,4320.172562925775
2005-12-28,4352.218581700553
2005-12-29,4348.247652576104
2005-12-30,4349.947244682934
2006-01-02,4354.564128497089
2006-01-03,4476.665728162762
2006-01-04,4563.702970619788
2006-01-05,4547.513848853168
2006-01-06,4608.865261820869
2006-01-09,4581.447505082704
2006-01-10,4518.294378767081
2006-01-11,4500.246493455659
2006-01-12,4526.059169167892
2006-01-13,4505.340294067015
2006-01-16,4561.734321903379
2006-01-17,4506.847081528964
2006-01-18,4435.465349007288
2006-01-19,4538.207778148079
2006-01-20,4619.303656216434
2006-01-23,4653.122457903597
2006-01-24,4710.613440611768
2006-01-25,4717.331295982594
2006-01-26,4711.717425800324
2006-01-27,4772.468095133594
2006-01-30,4791.180540464114
2006-01-31,4791.729749865426
2006-02-01,4849.9921894517265
2006-02-02,4831.39759559562
2006-02-03,4723.660587723537
2006-02-06,4789.05443675538
2006-02-07,4697.4976131764015
2006-02-08,4661.367517007363
2006-02-09,4712.624027236556
2006-02-10,4662.43171523673
2006-02-13,4596.587835057599
2006-02-14,4509.315666042353
2006-02-15,4602.199852418502
2006-02-16,4629.5379101471035
2006-02-17,4725.725392192073
2006-02-20,4801.690232679148
2006-02-21,4823.745849243609
2006-02-22,4764.270799601674
2006-02-23,4828.025735291157
2006-02-24,4870.3713633214575
2006-02-27,4865.876685335598
2006-02-28,4815.228452863936
2006-03-01,4898.18979119454
2006-03-02,4925.303905396514
2006-03-03,5009.145407792049
2006-03-06,4990.361299374527
2006-03-07,4903.607725371678
2006-03-08,4846.705540191845
2006-03-09,4862.185214116276
2006-03-10,4858.261258273186
2006-03-13,4912.8400337494395
2006-03-14,4969.820532405368
2006-03-15,4995.03899020236
2006-03-16,5071.713581359673
2006-03-17,5157.926714750963
2006-03-20,5180.119906581594
2006-03-21,5078.853020971961
2006-03-22,5140.167217477972
2006-03-23,5166.571287604845
2006-03-24,5230.7505839138275
2006-03-27,5260.682513018725
2006-03-28,5290.979276634753
2006-03-29,5304.739635948108
2006-03-30,5421.504194001863
2006-03-31,5380.807088268434
2006-04-03,5470.88571343642
2006-04-04,5449.918841816899
2006-04-05,5501.539361815113
2006-04-06,5571.520970176419
2006-04-07,5488.046001554272
2006-04-10,5571.354219179052
2006-04-11,5578.215609395143
2006-04-12,5491.14683691837
2006-04-13,5473.91679485464
2006-04-14,5473.91679485464
2006-04-17,5563.686805294765
2006-04-18,5655.4772224493145
2006-04-19,5768.3491242290675
2006-04-20,5871.126779095481
2006-04-21,5858.598108222911
2006-04-24,5940.993130786054
2006-04-25,5901.441643762864
2006-04-26,5988.012201940899
2006-04-27,5863.02815107251
2006-04-28,5861.024075941007
2006-05-01,5875.385601247172
2006-05-02,5983.179663070899
2006-05-03,6026.2049947175
2006-05-04,6119.2435599435585
2006-05-05,6134.7268703470345
2006-05-08,6050.5921762773005
2006-05-09,6137.860144510376
2006-05-10,6193.010136423279
2006-05-11,6247.577288373729
2006-05-12,6115.700105734425
2006-05-15,5749.800714983872
2006-05-16,5719.513999375203
2006-05-17,5706.402721540639
2006-05-18,5385.494401245888
2006-05-19,5343.6705245810135
2006-05-22,5110.751505234151
2006-05-23,5491.876973675464
2006-05-24,5321.26346868026
2006-05-25,5331.65358958428
2006-05-26,5510.5210711980835
2006-05-29,5662.495404619846
2006-05-30,5550.29427724012
2006-05-31,5559.617802717106
2006-06-01,5586.054237112294
2006-06-02,5733.400930147034
2006-06-05,5757.59350393269
2006-06-06,5531.005103849453
2006-06-07,5467.752165119833
2006-06-08,5109.9926593157425
2006-06-09,5244.870459689502
2006-06-12,5096.165905084208
2006-06-13,4885.848975041835
2006-06-14,4912.687648794387
2006-06-15,5197.8293940734075
2006-06-16,5125.382528524697
2006-06-19,5095.533210995776
2006-06-20,5039.6003334943225
2006-06-21,5045.434835428779
2006-06-22,5086.850297170603
2006-06-23,5209.502152654738
2006-06-26,5197.005483467614
2006-06-27,5317.180926374057
2006-06-28,5239.572847758547
2006-06-29,5309.466592476649
2006-06-30,5393.124619955165
2006-07-03,5466.596689540217
2006-07-04,5494.774030571616
2006-07-05,5388.288275399078
2006-07-06,5490.84875731043
2006-07-07,5564.290208084921
2006-07-10,5452.346862419536
2006-07-11,5456.060076378223
2006-07-12,5538.900083530647
2006-07-13,5495.232779844895
2006-07-14,5417.8240052890515
2006-07-17,5276.9308586195875
2006-07-18,5192.89563250975
2006-07-19,5229.129218097999
2006-07-20,5341.858111519192
2006-07-21,5282.191865778935
2006-07-24,5250.937833203074
2006-07-25,5408.915614967423
2006-07-26,5414.853579801448
2006-07-27,5593.359744801583
2006-07-28,5555.408742517295
2006-07-31,5566.793020932037
2006-08-01,5572.022172268073
2006-08-02,5666.298392859903
2006-08-03,5608.154928694854
2006-08-04,5642.930161900003
2006-08-07,5654.046732306032
2006-08-08,5649.486741400448
2006-08-09,5620.9502684580775
2006-08-10,5486.494609260593
2006-08-11,5460.122990590506
2006-08-14,5397.321226487781
2006-08-15,5470.036899339614
2006-08-16,5472.863412205002
2006-08-17,5415.32448047053
2006-08-18,5433.434072071003
2006-08-21,5579.084331927
2006-08-22,5538.314226111744
2006-08-23,5562.8292375746805
2006-08-24,5508.177870552016
2006-08-25,5500.9106348160485
2006-08-28,5498.144681268361
2006-08-29,5401.8570085964575
2006-08-30,5471.312714866456
2006-08-31,5464.997925070871
2006-09-01,5488.835843894952
2006-09-04,5564.953898610361
2006-09-05,5559.156830803404
2006-09-06,5426.575662864746
2006-09-07,5303.203579649465
2006-09-08,5241.571228448117
2006-09-11,5059.452302458144
2006-09-12,5093.163011658127
2006-09-13,5089.050024713903
2006-09-14,5169.349546560375
2006-09-15,5109.098594306153
2006-09-18,5154.183126411346
2006-09-19,5214.863768084037
2006-09-20,5158.613598630825
2006-09-21,5051.051612801922
2006-09-22,5015.544503616683
2006-09-25,4852.648225625056
2006-09-26,4996.264766328024
2006-09-27,5131.890369535673
2006-09-28,5166.846886146227
2006-09-29,5124.403831089918
2006-10-02,5077.150493083926
2006-10-03,4962.867595048853
2006-10-04,4978.263126782849
2006-10-05,5043.410196545388
2006-10-06,4983.098938518647
2006-10-09,5039.004461260948
2006-10-10,5081.533287217635
2006-10-11,5040.212958975126
2006-10-12,5086.894052915842
2006-10-13,5176.985442354626
2006-10-16,5239.9010247815095
2006-10-17,5209.976506867817
2006-10-18,5258.6577211479025
2006-10-19,5344.893740581934
2006-10-20,5383.5978233717915
2006-10-23,5305.958394763359
2006-10-24,5348.608794989637
2006-10-25,5401.536634843529
2006-10-26,5542.118937988056
2006-10-27,5543.294103682782
2006-10-30,5458.318342157373
2006-10-31,5514.115284963408
2006-11-01,5600.075621772433
2006-11-02,5555.923001383372
2006-11-03,5602.671644347349
2006-11-06,5698.112318558939
2006-11-07,5707.029177845109
2006-11-08,5703.095028293731
2006-11-09,5765.21875810888
2006-11-10,5784.427191382526
2006-11-13,5762.976799917137
2006-11-14,5793.552910636713
2006-11-15,5809.265472408827
2006-11-16,5865.443024499348
2006-11-17,5675.584564834167
2006-11-20,5715.165625744665
2006-11-21,5777.631962049965
2006-11-22,5818.672026180064
2006-11-23,5789.180999501359
2006-11-24,5849.053390840869
2006-11-27,5779.322810064216
2006-11-28,5695.108041823282
2006-11-29,5867.650356019709
2006-11-30,5972.310965320001
2006-12-01,5967.446986642276
2006-12-04,6003.557732170113
2006-12-05,6032.947291651244
2006-12-06,6014.611395498275
2006-12-07,6018.032860941405
2006-12-08,6013.924723070332
2006-12-11,5978.0387457900115
2006-12-12,6014.322535040868
2006-12-13,5976.589105524542
2006-12-14,6066.221646659477
2006-12-15,6083.724119157656
