Date,HONG KONG IMI VALUE WEIGHTED
2003-03-14,1051.9736825069654
2003-03-17,1038.284315643337
2003-03-18,1057.6979584345465
2003-03-19,1091.24937206593
2003-03-20,1094.2107427623553
2003-03-21,1088.2357795866128
2003-03-24,1076.2558772606737
2003-03-25,1072.0003496581705
2003-03-26,1071.8150985854588
2003-03-27,1049.8472315780245
2003-03-28,1049.3772861949992
2003-03-31,1017.1871813953529
2003-04-01,1013.9762039523004
2003-04-02,1023.5551887154857
2003-04-03,1016.0192674524516
2003-04-04,1038.5103689697462
2003-04-07,1051.5828641717806
2003-04-08,1029.7207497483162
2003-04-09,1000.8045096237233
2003-04-10,999.423051704251
2003-04-11,1003.6788195278981
2003-04-14,986.415625886057
2003-04-15,997.3095414253379
2003-04-16,999.353968290118
2003-04-17,988.9645068394397
2003-04-18,988.9645068394397
2003-04-21,988.9518274009084
2003-04-22,989.0539743719347
2003-04-23,980.6638120668437
2003-04-24,973.673211600171
2003-04-25,974.2838954622773
2003-04-28,983.6939030499124
2003-04-29,1022.742724981498
2003-04-30,1014.8905139830852
2003-05-01,1014.9035271517038
2003-05-02,1028.523702219117
2003-05-05,1044.3665906490085
2003-05-06,1044.7677857620272
2003-05-07,1039.4118055066783
2003-05-08,1039.4118055066783
2003-05-09,1054.5308097224356
2003-05-12,1070.2316566919783
2003-05-13,1076.088512796831
2003-05-14,1069.8679729065914
2003-05-15,1071.8723841914364
2003-05-16,1069.0321180121944
2003-05-19,1067.1456743159001
2003-05-20,1064.5215408798006
2003-05-21,1068.0836376542484
2003-05-22,1079.5647504810665
2003-05-23,1104.3143861934611
2003-05-26,1126.992472047451
2003-05-27,1117.771046948762
2003-05-28,1121.9452522573022
2003-05-29,1116.765563664173
2003-05-30,1119.2040468928878
2003-06-02,1138.0774981100349
2003-06-03,1140.1245899678013
2003-06-04,1140.0953513182749
2003-06-05,1139.2713058398604
2003-06-06,1144.0464201521354
2003-06-09,1151.7953086467633
2003-06-10,1158.6062137970443
2003-06-11,1160.3728292561918
2003-06-12,1161.1749688564066
2003-06-13,1170.6913115745972
2003-06-16,1168.8281251374087
2003-06-17,1179.8677065752718
2003-06-18,1172.0533681510412
2003-06-19,1172.8049277858645
2003-06-20,1166.9939612064775
2003-06-23,1146.307467563858
2003-06-24,1131.932652604878
2003-06-25,1135.3369020052598
2003-06-26,1143.2556663201728
2003-06-27,1148.3630577187055
2003-06-30,1139.8059879689254
2003-07-01,1139.762140563814
2003-07-02,1146.454470842215
2003-07-03,1145.9503693724942
2003-07-04,1146.9854635158592
2003-07-07,1174.178655401411
2003-07-08,1184.7304514379439
2003-07-09,1191.501705189312
2003-07-10,1187.1352783251875
2003-07-11,1178.327025403995
2003-07-14,1205.7292073605493
2003-07-15,1201.8865008321109
2003-07-16,1209.5906590155012
2003-07-17,1201.1256871384412
2003-07-18,1210.6619185989941
2003-07-21,1207.4473063044663
2003-07-22,1198.103473968037
2003-07-23,1187.180189301401
2003-07-24,1192.3019722001327
2003-07-25,1194.6251157094066
2003-07-28,1214.4581187357558
2003-07-29,1219.5755418302788
2003-07-30,1213.0514861254076
2003-07-31,1220.2392816874992
2003-08-01,1241.9119798258178
2003-08-04,1246.012532529148
2003-08-05,1236.7370956170155
2003-08-06,1208.821202805243
2003-08-07,1203.9228806186184
2003-08-08,1212.537751289733
2003-08-11,1227.5548871824099
2003-08-12,1247.2938365256
2003-08-13,1265.3831484815105
2003-08-14,1274.1917131561136
2003-08-15,1274.7815750721084
2003-08-18,1298.4811280260665
2003-08-19,1302.6736822729722
2003-08-20,1310.3505892524179
2003-08-21,1345.097590596625
2003-08-22,1374.0827826777784
2003-08-25,1375.9045901814736
2003-08-26,1372.317220186882
2003-08-27,1371.0338625237116
2003-08-28,1374.9588461488445
2003-08-29,1398.148367303023
2003-09-01,1415.889757064372
2003-09-02,1423.627752023815
2003-09-03,1460.0479181327196
2003-09-04,1462.0622286215748
2003-09-05,1458.8350326525124
2003-09-08,1458.6581788869016
2003-09-09,1434.4143924707353
2003-09-10,1393.180790076479
2003-09-11,1418.1415913553387
2003-09-12,1418.1234083045151
2003-09-15,1437.5970809110377
2003-09-16,1443.7566055112595
2003-09-17,1456.7914167331296
2003-09-18,1440.0425837114735
2003-09-19,1415.491290151139
2003-09-22,1411.059698801992
2003-09-23,1436.971646933822
2003-09-24,1499.681547130646
2003-09-25,1494.479321335592
2003-09-26,1495.41498723364
2003-09-29,1472.8380269785955
2003-09-30,1487.7622564871206
2003-10-01,1488.887025864081
2003-10-02,1548.3864451053773
2003-10-03,1557.677607977555
2003-10-06,1583.2075897441132
2003-10-07,1554.2664042469626
2003-10-08,1528.5915004281521
2003-10-09,1543.6517927214186
2003-10-10,1563.1294522916198
2003-10-13,1571.9771315857665
2003-10-14,1552.4244331366065
2003-10-15,1574.1010003655394
2003-10-16,1568.3913379960798
2003-10-17,1566.7813157706055
2003-10-20,1581.1069591400785
2003-10-21,1601.1731554755481
2003-10-22,1585.6357431864694
2003-10-23,1525.5507750723482
2003-10-24,1520.513313705991
2003-10-27,1526.2030405446135
2003-10-28,1561.0610036518592
2003-10-29,1562.1198089212014
2003-10-30,1551.4415840703743
2003-10-31,1553.6416059697465
2003-11-03,1564.5415581719244
2003-11-04,1572.396705263768
2003-11-05,1574.2375850390738
2003-11-06,1544.3099027437195
2003-11-07,1555.3618972259808
2003-11-10,1542.4536956366971
2003-11-11,1526.7202740595667
2003-11-12,1510.4749313806433
2003-11-13,1540.9764635929325
2003-11-14,1543.8085620495792
2003-11-17,1511.0667199083616
2003-11-18,1505.959875460452
2003-11-19,1486.784880423158
2003-11-20,1487.8642686222504
2003-11-21,1483.9598250415468
2003-11-24,1476.8850620422406
2003-11-25,1497.5588748792923
2003-11-26,1511.5529669942093
2003-11-27,1513.3532937432562
2003-11-28,1542.0727339299353
2003-12-01,1567.9557897959903
2003-12-02,1567.6492407871897
2003-12-03,1563.1596225570925
2003-12-04,1559.7079347487029
2003-12-05,1560.4860205052005
2003-12-08,1538.4725403553975
2003-12-09,1561.5357854318797
2003-12-10,1558.1025941375128
2003-12-11,1589.6872735206198
2003-12-12,1594.806392182202
2003-12-15,1586.4244224009344
2003-12-16,1553.5422290485153
2003-12-17,1542.3101533239492
2003-12-18,1538.8375472766888
2003-12-19,1550.5628522695872
2003-12-22,1558.2519639898446
2003-12-23,1559.0077760365207
2003-12-24,1565.2712956686505
2003-12-25,1565.2712956686505
2003-12-26,1565.18059327892
2003-12-29,1561.932376061079
2003-12-30,1577.977102273231
2003-12-31,1587.6883620550623
2004-01-01,1587.6883620550623
2004-01-02,1609.9132968077654
2004-01-05,1653.3031534407287
2004-01-06,1670.9577902855367
2004-01-07,1669.7318576557398
2004-01-08,1657.0273319625765
2004-01-09,1691.730267971983
2004-01-12,1714.19431021837
2004-01-13,1718.2429245319279
2004-01-14,1738.1816052168963
2004-01-15,1729.1271475946633
2004-01-16,1724.8276165337406
2004-01-19,1740.0843063244781
2004-01-20,1789.766208994726
2004-01-21,1818.7988236612305
2004-01-22,1818.9393510247562
2004-01-23,1818.9861983050257
2004-01-26,1840.5085810562134
2004-01-27,1827.1020197931905
2004-01-28,1769.7942495177365
2004-01-29,1751.8419415235956
2004-01-30,1758.8982745938265
2004-02-02,1717.5698754638524
2004-02-03,1738.9364636976939
2004-02-04,1742.7989607228901
2004-02-05,1736.2985810420696
2004-02-06,1773.9339144286523
2004-02-09,1812.4516798116363
2004-02-10,1804.452484939346
2004-02-11,1800.9381076764769
2004-02-12,1799.2252865553705
2004-02-13,1803.418297097939
2004-02-16,1811.0092898193807
2004-02-17,1809.7796967973159
2004-02-18,1818.1884035589035
2004-02-19,1816.653533053
2004-02-20,1811.1959942708495
2004-02-23,1794.0121996479359
2004-02-24,1793.2116453758267
2004-02-25,1771.6601108379234
2004-02-26,1777.2759285521731
2004-02-27,1809.5019342104943
2004-03-01,1812.945436703094
2004-03-02,1793.6509101352776
2004-03-03,1764.2174606211104
2004-03-04,1770.0946056053317
2004-03-05,1766.0793548952001
2004-03-08,1778.3599653177207
2004-03-09,1760.103200723198
2004-03-10,1741.9990996387387
2004-03-11,1718.273434950847
2004-03-12,1706.9945055346766
2004-03-15,1707.3750060347747
2004-03-16,1711.5405538337072
2004-03-17,1729.2637423969347
2004-03-18,1720.5844791277689
2004-03-19,1728.9862295571488
2004-03-22,1697.4388115156112
2004-03-23,1702.0996970816639
2004-03-24,1717.624105511547
2004-03-25,1695.518780268998
2004-03-26,1697.1172543973082
2004-03-29,1682.8669873384458
2004-03-30,1715.8472817610211
2004-03-31,1716.5969265485696
2004-04-01,1727.2913750965647
2004-04-02,1747.952036099931
2004-04-05,1747.6491000832502
2004-04-06,1767.8670282158332
2004-04-07,1769.2206112406932
2004-04-08,1768.8031370778986
2004-04-09,1768.8031370778986
2004-04-12,1768.7464148541312
2004-04-13,1783.7196033728374
2004-04-14,1736.7714607527676
2004-04-15,1703.469945735489
2004-04-16,1703.936812575198
2004-04-19,1695.9002184165956
2004-04-20,1695.3648333240344
2004-04-21,1662.1407901563136
2004-04-22,1646.5186875431061
2004-04-23,1686.8505442183016
2004-04-26,1653.7578851799751
2004-04-27,1658.0020573292886
2004-04-28,1657.2739862012445
2004-04-29,1630.1030476175592
2004-04-30,1629.2722705378442
2004-05-03,1630.0920411611526
2004-05-04,1651.852366759912
2004-05-05,1628.6931866014304
2004-05-06,1631.5847387519182
2004-05-07,1611.8002987223058
2004-05-10,1543.9565922373922
2004-05-11,1554.9225825414883
2004-05-12,1564.5934632464066
2004-05-13,1535.3353590175652
2004-05-14,1502.14700961645
2004-05-17,1435.8867547707996
2004-05-18,1452.393578517411
2004-05-19,1518.9925189445646
2004-05-20,1509.1813179082656
2004-05-21,1557.210114796634
2004-05-24,1574.4003540184995
2004-05-25,1579.0495675234035
2004-05-26,1578.9482723739018
2004-05-27,1613.5633749272827
2004-05-28,1625.0544707950535
2004-05-31,1627.0195975902232
2004-06-01,1617.2982028788163
2004-06-02,1622.7228005320042
2004-06-03,1586.7706218499852
2004-06-04,1597.9677657965085
2004-06-07,1643.609875290473
2004-06-08,1645.381168218588
2004-06-09,1639.2512415257152
2004-06-10,1649.0712430667684
2004-06-11,1647.9560662153742
2004-06-14,1607.1707903551599
2004-06-15,1602.6111698673735
2004-06-16,1611.2650220002927
2004-06-17,1597.5319625973389
2004-06-18,1563.4582473173648
2004-06-21,1558.989236468175
2004-06-22,1558.9292703465185
2004-06-23,1560.231168244539
2004-06-24,1597.7548825920605
2004-06-25,1601.4713198117724
2004-06-28,1609.0785841901902
2004-06-29,1600.0088299653921
2004-06-30,1627.0964114580822
2004-07-01,1627.1277031778031
2004-07-02,1625.9431885477482
2004-07-05,1636.2543744614754
2004-07-06,1652.659918934064
2004-07-07,1661.5826537292235
2004-07-08,1640.3435375174467
2004-07-09,1643.4550944653195
2004-07-12,1645.2720760038887
2004-07-13,1628.2680033275599
2004-07-14,1610.4448380212225
2004-07-15,1612.0398960861714
2004-07-16,1628.3887021295225
2004-07-19,1639.2624267012002
2004-07-20,1637.2399785432078
2004-07-21,1674.0512285107989
2004-07-22,1666.1418825295534
2004-07-23,1672.391542987338
2004-07-26,1669.2703841142927
2004-07-27,1666.4192664625796
2004-07-28,1669.5555742953854
2004-07-29,1652.2277716966335
2004-07-30,1654.977082012259
2004-08-02,1648.046968937989
2004-08-03,1656.6839484448356
2004-08-04,1652.79636922811
2004-08-05,1681.7105815158127
2004-08-06,1687.5451312794592
2004-08-09,1688.1201525975982
2004-08-10,1685.1079240627805
2004-08-11,1670.422813177646
2004-08-12,1679.188600007824
2004-08-13,1673.6469415746362
2004-08-16,1655.0801407802683
2004-08-17,1659.6088853805345
2004-08-18,1662.5635530278778
2004-08-19,1689.190286630173
2004-08-20,1690.652825876465
2004-08-23,1708.288928989043
2004-08-24,1739.7573594108037
2004-08-25,1763.098743067126
2004-08-26,1768.1492677027875
2004-08-27,1758.9480304054616
2004-08-30,1767.927372962939
2004-08-31,1772.3635301923402
2004-09-01,1795.8994489506595
2004-09-02,1797.5940432692544
2004-09-03,1783.1906422672637
2004-09-06,1813.1306293893902
2004-09-07,1824.9774963527245
2004-09-08,1815.5452821510646
2004-09-09,1802.0025214658217
2004-09-10,1805.8568808665982
2004-09-13,1826.3639312081798
2004-09-14,1828.5256145761978
2004-09-15,1819.65767931459
2004-09-16,1839.9318515704688
2004-09-17,1837.3390125660535
2004-09-20,1830.0155160186628
2004-09-21,1837.7825169779562
2004-09-22,1834.0072814598673
2004-09-23,1822.6200385235709
2004-09-24,1786.6501404718178
2004-09-27,1782.6099086410277
2004-09-28,1778.0125059236018
2004-09-29,1778.1379003031748
2004-09-30,1801.1541179846256
2004-10-01,1801.3273658510009
2004-10-04,1837.6331276892201
2004-10-05,1839.1637955160804
2004-10-06,1828.9080821521227
2004-10-07,1830.2100215630212
2004-10-08,1816.3627929227073
2004-10-11,1816.5501638554022
2004-10-12,1818.1057621261327
2004-10-13,1806.4581993922338
2004-10-14,1789.4776873216222
2004-10-15,1798.0650241827263
2004-10-18,1791.6426529669072
2004-10-19,1807.4315844639648
2004-10-20,1787.2965170663233
2004-10-21,1781.840931084182
2004-10-22,1781.5091448273265
2004-10-25,1757.785514503632
2004-10-26,1762.3655729538616
2004-10-27,1766.2578820654603
2004-10-28,1806.872099144801
2004-10-29,1800.1631629180433
2004-11-01,1801.7745894985067
2004-11-02,1830.542422143848
2004-11-03,1849.692124400048
2004-11-04,1845.7456132850984
2004-11-05,1865.683916758118
2004-11-08,1867.8621582535795
2004-11-09,1867.3960271788724
2004-11-10,1883.5734224175385
2004-11-11,1875.3513276668896
2004-11-12,1901.3051592979043
2004-11-15,1914.913892982142
2004-11-16,1895.8262229432676
2004-11-17,1911.2212484517675
2004-11-18,1919.1239969487297
2004-11-19,1922.0555921968723
2004-11-22,1923.9453969019921
2004-11-23,1962.966294048951
2004-11-24,1967.9249154412926
2004-11-25,1966.1484115589592
2004-11-26,1965.4111493233718
2004-11-29,1986.2208269180724
2004-11-30,1983.5137886872478
2004-12-01,1981.6414125481501
2004-12-02,1996.4910507058164
2004-12-03,1994.5807934907425
2004-12-06,2003.4864833744896
2004-12-07,1997.3245509073686
2004-12-08,1978.664964764729
2004-12-09,1972.2632837115873
2004-12-10,1956.9399964449758
2004-12-13,1949.6041517410974
2004-12-14,1973.108675455265
2004-12-15,1987.933184673204
2004-12-16,1981.543486318175
2004-12-17,1979.802809465215
2004-12-20,2042.5993436570732
2004-12-21,2026.9645151337402
2004-12-22,2023.231544188134
2004-12-23,2035.6135924654352
2004-12-24,2037.2641653697217
2004-12-27,2037.2880489081379
2004-12-28,2044.4206939592964
2004-12-29,2048.7091785106627
2004-12-30,2069.4789493085495
2004-12-31,2093.4762491572924
2005-01-03,2093.6296881781245
2005-01-04,2065.0168804859413
2005-01-05,2006.0598422477347
2005-01-06,2003.3971805721983
2005-01-07,1962.3594902218736
2005-01-10,1961.87903850781
2005-01-11,1952.8768109120263
2005-01-12,1972.3385826672468
2005-01-13,1980.9066214715237
2005-01-14,1968.9281128561965
2005-01-17,1979.599388911801
2005-01-18,1973.0329145878948
2005-01-19,1990.9007618032144
2005-01-20,1963.2059952075708
2005-01-21,1959.5478296223791
2005-01-24,1940.456803550723
2005-01-25,1959.2687692697614
2005-01-26,1965.6159732750118
2005-01-27,1959.7770414863362
2005-01-28,1964.1796426265637
2005-01-31,1985.0391941688508
2005-02-01,1962.780455556256
2005-02-02,1966.7693174389126
2005-02-03,1966.6924661846226
2005-02-04,1976.167695316868
2005-02-07,1990.615954559436
2005-02-08,1994.3023206650696
2005-02-09,1994.3023206650696
2005-02-10,1994.3023206650696
2005-02-11,1994.238401128635
2005-02-14,2021.8464788598264
2005-02-15,2009.443432042638
2005-02-16,2021.6717617110924
2005-02-17,2015.2060896050032
2005-02-18,2017.57341185847
2005-02-21,2012.4726672652382
2005-02-22,2013.9226459495728
2005-02-23,2002.7278802433666
2005-02-24,2024.853701297241
2005-02-25,2040.08924523315
2005-02-28,2041.8712297564364
2005-03-01,2024.943406186362
2005-03-02,1998.5148565704076
2005-03-03,2014.596312372028
2005-03-04,1992.2570064291572
2005-03-07,2004.6103591239405
2005-03-08,2004.0271915822184
2005-03-09,2019.161900051782
2005-03-10,2006.4905468137313
2005-03-11,2010.160747972917
2005-03-14,2011.7761997360346
2005-03-15,2005.5656828043127
2005-03-16,2014.0894710666657
2005-03-17,2020.5064737016635
2005-03-18,2019.8277295486005
2005-03-21,2014.1599222460472
2005-03-22,2002.3977661187048
2005-03-23,1975.1996620323778
2005-03-24,1955.1174043249755
2005-03-25,1955.1174043249755
2005-03-28,1955.1174043249755
2005-03-29,1949.1584351806302
2005-03-30,1939.4680458237026
2005-03-31,1956.9557340496365
2005-04-01,1954.7849494899363
2005-04-04,1981.4935128229426
2005-04-05,1981.4172990912405
2005-04-06,1980.2036701334741
2005-04-07,1976.9903989008558
2005-04-08,1983.621425062086
2005-04-11,1982.836759631645
2005-04-12,1977.2751389253995
2005-04-13,1986.3658796225423
2005-04-14,1998.6579744060741
2005-04-15,1974.807340926478
2005-04-18,1928.471985395968
2005-04-19,1940.311206428715
2005-04-20,1949.7617252435914
2005-04-21,1953.8681828566368
2005-04-22,1969.5021264868367
2005-04-25,1985.0193288017829
2005-04-26,2003.968674787273
2005-04-27,2011.3924525999812
2005-04-28,2001.7827093452972
2005-04-29,2006.7143002463342
2005-05-02,2006.4569235917777
2005-05-03,2018.850682841425
2005-05-04,2040.5364072495813
2005-05-05,2055.439428912982
2005-05-06,2038.2869683218164
2005-05-09,2041.5032211941664
2005-05-10,2036.2134035160434
2005-05-11,2021.5061044936785
2005-05-12,2023.0884258015092
2005-05-13,2021.3871110844846
2005-05-16,2021.1279406159151
2005-05-17,1999.546649049758
2005-05-18,1997.3460155069868
2005-05-19,2000.0375287674096
2005-05-20,2001.0556971232588
2005-05-23,2000.5693070310122
2005-05-24,2001.5496762864002
2005-05-25,1977.4131757192174
2005-05-26,1973.1729720926428
2005-05-27,2008.9465534310814
2005-05-30,2016.6280000652564
2005-05-31,2010.7755467665938
2005-06-01,2012.8636251713358
2005-06-02,2006.1176925336156
2005-06-03,2009.1481022714904
2005-06-06,2015.1217230221787
2005-06-07,2010.0345862186678
2005-06-08,2019.935818443525
2005-06-09,2019.9569516232682
2005-06-10,2022.8600084296133
2005-06-13,2028.1264053261427
2005-06-14,2026.981127194336
2005-06-15,2025.0604407626724
2005-06-16,2017.8378874770508
2005-06-17,2030.548618989356
2005-06-20,2031.2621559912839
2005-06-21,2034.048299978066
2005-06-22,2059.259755010879
2005-06-23,2068.5747656275134
2005-06-24,2079.2133941020447
2005-06-27,2076.0243146302446
2005-06-28,2078.8336117575
2005-06-29,2079.602458585663
2005-06-30,2081.663073491729
2005-07-01,2081.890725469222
2005-07-04,2079.0167523476916
2005-07-05,2070.0123365819504
2005-07-06,2072.8066498794924
2005-07-07,2060.390869622745
2005-07-08,2054.8997588794837
2005-07-11,2082.7247125513277
2005-07-12,2088.4704401105405
2005-07-13,2114.729079232653
2005-07-14,2145.989270295941
2005-07-15,2157.0315232806997
2005-07-18,2180.0060089595404
2005-07-19,2174.075545018596
2005-07-20,2185.854763863353
2005-07-21,2178.540924588458
2005-07-22,2205.6648896244715
2005-07-25,2200.443650848946
2005-07-26,2186.230706107201
2005-07-27,2197.1842736424833
2005-07-28,2203.077406683775
2005-07-29,2207.656108906909
2005-08-01,2217.4896019193234
2005-08-02,2237.684215825911
2005-08-03,2248.079057277009
2005-08-04,2247.8719632369084
2005-08-05,2236.7870608805188
2005-08-08,2238.7536833825034
2005-08-09,2220.8771921739076
2005-08-10,2244.098934457819
2005-08-11,2251.7794440072225
2005-08-12,2246.904429150487
2005-08-15,2243.141855876869
2005-08-16,2244.6803994112743
2005-08-17,2257.3782228880723
2005-08-18,2219.668779128487
2005-08-19,2205.4694255478958
2005-08-22,2219.2653999918816
2005-08-23,2186.9261471192854
2005-08-24,2176.6077714993835
2005-08-25,2180.2225414155196
2005-08-26,2199.6343164369746
2005-08-29,2183.0648740269457
2005-08-30,2194.0742533959224
2005-08-31,2195.5089409365005
2005-09-01,2230.1368784885485
2005-09-02,2243.304614521316
2005-09-05,2242.3741044965955
2005-09-06,2235.1236736501824
2005-09-07,2238.6392284141252
2005-09-08,2231.0459054990974
2005-09-09,2233.637088610715
2005-09-12,2237.0524383823335
2005-09-13,2222.6413624220313
2005-09-14,2225.5280723566816
2005-09-15,2218.776898773228
2005-09-16,2204.7473579556113
2005-09-19,2204.49171037328
2005-09-20,2226.3721005336315
2005-09-21,2219.282283683206
2005-09-22,2213.517304769585
2005-09-23,2209.6292724846735
2005-09-26,2225.3294284307735
2005-09-27,2215.026567713896
2005-09-28,2222.9372893183786
2005-09-29,2243.6301327634756
2005-09-30,2246.4652599408396
2005-10-03,2251.2069994228414
2005-10-04,2254.3537116977077
2005-10-05,2227.2899437282053
2005-10-06,2187.8067430698516
2005-10-07,2188.7294512729477
2005-10-10,2190.66438814755
2005-10-11,2190.3114468327276
2005-10-12,2150.4594964085627
2005-10-13,2152.7019795708534
2005-10-14,2137.501916666684
2005-10-17,2142.096821069573
2005-10-18,2149.5836131878796
2005-10-19,2119.636559198271
2005-10-20,2115.586781957786
2005-10-21,2124.586652510833
2005-10-24,2111.175814288914
2005-10-25,2108.159180792793
2005-10-26,2103.0680997093664
2005-10-27,2087.473558242205
2005-10-28,2069.9058903445944
2005-10-31,2095.264219750807
2005-11-01,2130.1345156885673
2005-11-02,2132.5379058584176
2005-11-03,2137.360292551084
2005-11-04,2125.5739850102564
2005-11-07,2092.0430174844682
2005-11-08,2089.7054802914613
2005-11-09,2107.6662862768026
2005-11-10,2110.4614877794197
2005-11-11,2128.302508020206
2005-11-14,2110.9784607641295
2005-11-15,2109.481958568566
2005-11-16,2107.171450822126
2005-11-17,2126.1365288716597
2005-11-18,2145.7761868278785
2005-11-21,2146.439794741034
2005-11-22,2141.326552878822
2005-11-23,2180.2134379159843
2005-11-24,2187.316793009586
2005-11-25,2187.1020656709647
2005-11-28,2192.9903351848434
2005-11-29,2183.124524037148
2005-11-30,2169.197085795742
2005-12-01,2188.6911472573174
2005-12-02,2190.72915431647
2005-12-05,2188.5470233828314
2005-12-06,2173.107210209821
2005-12-07,2189.4194163889815
2005-12-08,2180.2557914357035
2005-12-09,2193.4489479489275
2005-12-12,2201.1047051578807
2005-12-13,2191.4643722822843
2005-12-14,2191.3881795806233
2005-12-15,2216.0257007990126
2005-12-16,2215.005178500725
2005-12-19,2224.014377742288
2005-12-20,2222.3963393225017
2005-12-21,2224.2391035229602
2005-12-22,2222.7212813592414
2005-12-23,2223.4939157575636
2005-12-26,2223.4939157575636
2005-12-27,2223.5799520752594
2005-12-28,2219.2919169873394
2005-12-29,2218.0986225349975
2005-12-30,2202.8933148335204
2006-01-02,2202.8933148335204
2006-01-03,2205.8159260528287
2006-01-04,2242.708234996007
2006-01-05,2262.121365432873
2006-01-06,2282.0481728516934
2006-01-09,2293.550562062067
2006-01-10,2286.7363569654212
2006-01-11,2283.0806046420644
2006-01-12,2295.592837789369
2006-01-13,2294.8967734287635
2006-01-16,2298.1455607993034
2006-01-17,2273.8491879763883
2006-01-18,2262.8671498391027
2006-01-19,2294.9620032792427
2006-01-20,2295.21519537373
2006-01-23,2262.8696899262995
2006-01-24,2281.2285298272845
2006-01-25,2294.2360102731923
2006-01-26,2308.23732384462
2006-01-27,2331.4678277990333
2006-01-30,2331.2874922745873
2006-01-31,2331.2574390660548
2006-02-01,2350.366164085676
2006-02-02,2333.9043152962845
2006-02-03,2310.3593623951947
2006-02-06,2327.7853985373486
2006-02-07,2328.409123941312
2006-02-08,2314.9779785668984
2006-02-09,2302.693452945483
2006-02-10,2303.8288171906324
2006-02-13,2287.8919379380222
2006-02-14,2312.367351215847
2006-02-15,2315.751956442102
2006-02-16,2331.579258239431
2006-02-17,2342.8621554865335
2006-02-20,2360.2496325150114
2006-02-21,2356.060673882586
2006-02-22,2359.5122986238553
2006-02-23,2404.9014985717886
2006-02-24,2399.0666233521765
2006-02-27,2394.8029051427698
2006-02-28,2408.6833786000093
2006-03-01,2413.682699459498
2006-03-02,2437.4798634683693
2006-03-03,2435.2287824658765
2006-03-06,2406.9531764179305
2006-03-07,2371.391022057012
2006-03-08,2361.7168815950104
2006-03-09,2362.871194005019
2006-03-10,2353.287666277952
2006-03-13,2368.3009950863693
2006-03-14,2372.741387249585
2006-03-15,2405.2336915742508
2006-03-16,2402.4329087291976
2006-03-17,2396.2106961963937
2006-03-20,2392.876238550194
2006-03-21,2395.968421601921
2006-03-22,2379.772083920414
2006-03-23,2406.9769008249136
2006-03-24,2406.130855389476
2006-03-27,2432.922411261508
2006-03-28,2420.180930736525
2006-03-29,2417.0972760927775
2006-03-30,2426.6689981516806
2006-03-31,2425.9702284148743
2006-04-03,2448.7135761417794
2006-04-04,2463.627683734624
2006-04-05,2463.6911870677313
2006-04-06,2501.2238590425422
2006-04-07,2490.7240136630317
2006-04-10,2485.565829361807
2006-04-11,2485.8997218594395
2006-04-12,2490.157408372668
2006-04-13,2498.353512574151
2006-04-14,2498.353512574151
2006-04-17,2498.4662352649584
2006-04-18,2525.9031206409186
2006-04-19,2537.106498985846
2006-04-20,2564.159809630422
2006-04-21,2574.6240998659096
2006-04-24,2573.9304062778924
2006-04-25,2545.574384756209
2006-04-26,2553.8808053350067
2006-04-27,2542.7681892511896
2006-04-28,2532.003956698356
2006-05-01,2532.118256594509
2006-05-02,2585.046440323504
2006-05-03,2609.6399744064647
2006-05-04,2623.8182040855804
2006-05-05,2623.9366654734995
2006-05-08,2646.455488003683
2006-05-09,2624.7766614720854
2006-05-10,2604.731261422216
2006-05-11,2620.891848495346
2006-05-12,2591.7605788375895
2006-05-15,2542.0128400427816
2006-05-16,2533.8786412873687
2006-05-17,2566.7027362611707
2006-05-18,2501.041398961286
2006-05-19,2481.531717044189
2006-05-22,2415.8344749804073
2006-05-23,2414.5766631731035
2006-05-24,2412.991914246411
2006-05-25,2393.175067023134
2006-05-26,2413.5024086042336
2006-05-29,2434.914337307487
2006-05-30,2425.3125537927012
2006-05-31,2425.296921944231
2006-06-01,2404.2205563104317
2006-06-02,2421.4362369571572
2006-06-05,2430.468780272352
2006-06-06,2430.925020388077
2006-06-07,2407.7200533342693
2006-06-08,2357.7701900665143
2006-06-09,2370.995048865569
2006-06-12,2376.0952859490235
2006-06-13,2322.2502858902662
2006-06-14,2316.263506260189
2006-06-15,2335.6483407764204
2006-06-16,2385.914540866985
2006-06-19,2373.9768665226593
2006-06-20,2357.4530985795823
2006-06-21,2355.7111320537324
2006-06-22,2383.320891665022
2006-06-23,2382.9259942208773
2006-06-26,2382.8844831298293
2006-06-27,2383.3399325938603
2006-06-28,2373.1864605671894
2006-06-29,2400.813861133877
2006-06-30,2455.6046339205504
2006-07-03,2465.088763202246
2006-07-04,2471.7707742594016
2006-07-05,2455.0147302056275
2006-07-06,2471.736306929629
2006-07-07,2470.3639509754616
2006-07-10,2475.869741259826
2006-07-11,2462.015909623449
2006-07-12,2463.525874422249
2006-07-13,2442.1527976852303
2006-07-14,2424.7805531382764
2006-07-17,2406.920640312009
2006-07-18,2407.9319417271004
2006-07-19,2408.8522822599157
2006-07-20,2449.5288240160094
2006-07-21,2447.2729341819363
2006-07-24,2448.3976038958044
2006-07-25,2461.7795171608664
2006-07-26,2472.178808900178
2006-07-27,2496.283344524169
2006-07-28,2493.35097982322
2006-07-31,2502.073876592558
2006-08-01,2500.0674943154722
2006-08-02,2516.651757425369
2006-08-03,2523.021754117901
2006-08-04,2495.722374374667
2006-08-07,2500.7924908604273
2006-08-08,2502.6964852019787
2006-08-09,2538.35078963415
