Date,SPAIN IMI VALUE WEIGHTED
2003-11-13,3062.660944332244
2003-11-14,3091.6126700939176
2003-11-17,3028.432662779534
2003-11-18,3051.108593661475
2003-11-19,3061.902444889944
2003-11-20,3053.253095887373
2003-11-21,3072.020550200937
2003-11-24,3074.9299029108033
2003-11-25,3083.6211248128307
2003-11-26,3106.5117328406204
2003-11-27,3111.338429932508
2003-11-28,3138.867885403205
2003-12-01,3185.637152036483
2003-12-02,3207.75732061193
2003-12-03,3228.446527883662
2003-12-04,3209.5299578824715
2003-12-05,3223.7507393774554
2003-12-08,3244.0634740253718
2003-12-09,3255.8263793037695
2003-12-10,3252.882636959702
2003-12-11,3261.3548521032126
2003-12-12,3299.065162296043
2003-12-15,3324.470772560101
2003-12-16,3342.6861243887925
2003-12-17,3369.3215110824913
2003-12-18,3403.208862946921
2003-12-19,3409.4574977011985
2003-12-22,3430.6579886392306
2003-12-23,3462.207253186243
2003-12-24,3471.9642686749107
2003-12-25,3471.9642686749107
2003-12-26,3470.5704093193867
2003-12-29,3507.713785857975
2003-12-30,3513.7480284966723
2003-12-31,3537.0225256328786
2004-01-01,3537.0225256328786
2004-01-02,3597.7133006202816
2004-01-05,3639.1369958970267
2004-01-06,3660.9634893420152
2004-01-07,3643.0331297897724
2004-01-08,3659.0481564650727
2004-01-09,3687.1427237438925
2004-01-12,3681.206484916046
2004-01-13,3683.4590522772933
2004-01-14,3664.6764531753743
2004-01-15,3634.021332809801
2004-01-16,3581.6255886087056
2004-01-19,3591.396073697861
2004-01-20,3640.15650638548
2004-01-21,3690.9654773566263
2004-01-22,3738.333405576783
2004-01-23,3734.966776755312
2004-01-26,3660.3858206553755
2004-01-27,3685.51339733195
2004-01-28,3706.3890876616315
2004-01-29,3599.8897425434575
2004-01-30,3581.666401509176
2004-02-02,3601.3218311812843
2004-02-03,3632.6373312051473
2004-02-04,3589.9574643085075
2004-02-05,3637.880989927507
2004-02-06,3706.0152786672243
2004-02-09,3748.189543642824
2004-02-10,3769.0744167434614
2004-02-11,3773.6812165894567
2004-02-12,3834.85618507018
2004-02-13,3807.218230723118
2004-02-16,3816.922020776971
2004-02-17,3839.023213600692
2004-02-18,3846.6560516498075
2004-02-19,3836.1175994085133
2004-02-20,3761.007196908797
2004-02-23,3757.6454453822525
2004-02-24,3748.9366425782864
2004-02-25,3718.2431622704116
2004-02-26,3674.1483351161546
2004-02-27,3714.249124967894
2004-03-01,3739.3882352062833
2004-03-02,3719.7856200238966
2004-03-03,3638.5276541735966
2004-03-04,3681.4304991202284
2004-03-05,3756.5070875922856
2004-03-08,3746.840027954259
2004-03-09,3728.967851838264
2004-03-10,3677.851969699772
2004-03-11,3608.937414929141
2004-03-12,3553.9267948067663
2004-03-15,3417.110717765282
2004-03-16,3499.465769395865
2004-03-17,3517.9629377989686
2004-03-18,3517.5400499626453
2004-03-19,3531.5531232327357
2004-03-22,3476.548288172594
2004-03-23,3475.4694039672995
2004-03-24,3445.446279306125
2004-03-25,3493.5238389915107
2004-03-26,3488.5759404104365
2004-03-29,3531.640127414439
2004-03-30,3534.257319997806
2004-03-31,3572.5155175060213
2004-04-01,3625.11449898879
2004-04-02,3636.509298836514
2004-04-05,3604.2207974783214
2004-04-06,3622.4649364181164
2004-04-07,3661.0053448291305
2004-04-08,3681.73660986531
2004-04-09,3681.73660986531
2004-04-12,3671.3950809027156
2004-04-13,3647.299277919836
2004-04-14,3611.7474702399295
2004-04-15,3601.695846760669
2004-04-16,3666.599374106798
2004-04-19,3645.11235665333
2004-04-20,3624.8610490188207
2004-04-21,3573.795371824097
2004-04-22,3579.3768940031973
2004-04-23,3582.9006217542574
2004-04-26,3609.671504464805
2004-04-27,3623.0682410114205
2004-04-28,3555.1391529927064
2004-04-29,3552.0753788791226
2004-04-30,3543.1794404035204
2004-05-03,3562.632456697133
2004-05-04,3592.260412315879
2004-05-05,3641.5734393864445
2004-05-06,3576.9561242623786
2004-05-07,3487.536324262727
2004-05-10,3381.483093700776
2004-05-11,3405.9050538609263
2004-05-12,3396.367683632772
2004-05-13,3394.079448642442
2004-05-14,3373.900549013065
2004-05-17,3367.1903058293296
2004-05-18,3377.2275812747775
2004-05-19,3471.934667999056
2004-05-20,3409.1513072205603
2004-05-21,3429.1459008330185
2004-05-24,3447.9335758365187
2004-05-25,3472.3133178249045
2004-05-26,3505.235914966562
2004-05-27,3571.7182099206716
2004-05-28,3550.997071840879
2004-05-31,3554.3206974650075
2004-06-01,3509.973886119703
2004-06-02,3548.165823536133
2004-06-03,3538.170789974315
2004-06-04,3587.351870449521
2004-06-07,3649.8852391129785
2004-06-08,3633.7729297388005
2004-06-09,3572.15495238337
2004-06-10,3587.0355166153636
2004-06-11,3548.0197552305435
2004-06-14,3528.1511248739052
2004-06-15,3555.8036743769694
2004-06-16,3559.7666310753384
2004-06-17,3583.0902558778153
2004-06-18,3614.191641517118
2004-06-21,3612.9301640622916
2004-06-22,3580.635381470288
2004-06-23,3600.182308845878
2004-06-24,3649.7502808581016
2004-06-25,3616.9086372855395
2004-06-28,3655.8077279704653
2004-06-29,3610.7906937864127
2004-06-30,3605.2847005199865
2004-07-01,3617.4085797595853
2004-07-02,3637.842517783814
2004-07-05,3644.3737686562754
2004-07-06,3628.525510246434
2004-07-07,3674.6508946056897
2004-07-08,3697.1574187900133
2004-07-09,3677.332774366111
2004-07-12,3686.297035134811
2004-07-13,3672.794812062696
2004-07-14,3669.8790371297496
2004-07-15,3645.832282945229
2004-07-16,3679.7548872652933
2004-07-19,3661.7016951103624
2004-07-20,3650.582520012904
2004-07-21,3620.379899452456
2004-07-22,3589.3226038071775
2004-07-23,3505.7687987240292
2004-07-26,3468.5382050996723
2004-07-27,3488.8782931399433
2004-07-28,3465.404071098756
2004-07-29,3495.8750676160084
2004-07-30,3510.608244973104
2004-08-02,3492.478805972776
2004-08-03,3512.4084061492404
2004-08-04,3478.1819764312822
2004-08-05,3486.5415178719595
2004-08-06,3483.2840947964655
2004-08-09,3460.7245304288485
2004-08-10,3486.302643474082
2004-08-11,3433.4542635346634
2004-08-12,3446.4322035720006
2004-08-13,3458.0920856807847
2004-08-16,3455.5725286191455
2004-08-17,3487.691880625892
2004-08-18,3494.308629343618
2004-08-19,3525.5753808173686
2004-08-20,3504.378539573682
2004-08-23,3504.6130471240035
2004-08-24,3479.64592468413
2004-08-25,3468.806301086751
2004-08-26,3489.396388033347
2004-08-27,3495.2934852334424
2004-08-30,3496.033512931458
2004-08-31,3523.9326438496432
2004-09-01,3560.3356306627643
2004-09-02,3577.068844899363
2004-09-03,3577.2733567081013
2004-09-06,3602.6033568927423
2004-09-07,3603.7666124465277
2004-09-08,3608.1736595845678
2004-09-09,3592.905086931713
2004-09-10,3639.096162029827
2004-09-13,3648.4110787640666
2004-09-14,3648.1453830159267
2004-09-15,3588.776561648006
2004-09-16,3591.784435040954
2004-09-17,3601.4467309782444
2004-09-20,3582.842278731135
2004-09-21,3624.036248654708
2004-09-22,3598.2472470830594
2004-09-23,3602.6517064478007
2004-09-24,3592.6808055422634
2004-09-27,3583.016136118578
2004-09-28,3611.0219638215917
2004-09-29,3636.148465426963
2004-09-30,3659.453288600061
2004-10-01,3733.566652453617
2004-10-04,3733.2539340672206
2004-10-05,3746.2249978835935
2004-10-06,3755.102970813555
2004-10-07,3757.0144127773083
2004-10-08,3791.140281612508
2004-10-11,3775.5826550157108
2004-10-12,3753.472906420045
2004-10-13,3742.505018403345
2004-10-14,3765.860097572922
2004-10-15,3795.788954386069
2004-10-18,3810.6554206986643
2004-10-19,3844.8017660645537
2004-10-20,3845.89715981827
2004-10-21,3874.332188905465
2004-10-22,3892.123371701851
2004-10-25,3872.0254582540233
2004-10-26,3874.730936454687
2004-10-27,3923.637332843362
2004-10-28,3960.21592233024
2004-10-29,3949.0908149709585
2004-11-01,3956.6968622935315
2004-11-02,3985.940847430558
2004-11-03,4027.989626533361
2004-11-04,4057.3256574032703
2004-11-05,4081.983810249987
2004-11-08,4095.329322062781
2004-11-09,4066.5914047797173
2004-11-10,4057.2482735193685
2004-11-11,4068.9776286626616
2004-11-12,4088.23590417494
2004-11-15,4086.920407993026
2004-11-16,4071.7118143193957
2004-11-17,4167.9422359208165
2004-11-18,4162.8916201550865
2004-11-19,4183.199410396794
2004-11-22,4166.563586405511
2004-11-23,4178.316467561297
2004-11-24,4226.5982213352445
2004-11-25,4292.795202950811
2004-11-26,4290.539434120551
2004-11-29,4283.740783994474
2004-11-30,4276.390652339233
2004-12-01,4315.5448641110725
2004-12-02,4322.071024842091
2004-12-03,4344.824092076297
2004-12-06,4363.02163401291
2004-12-07,4375.54323054098
2004-12-08,4323.242008777838
2004-12-09,4305.65972363504
2004-12-10,4317.236799038488
2004-12-13,4373.759993599999
2004-12-14,4373.096054860661
2004-12-15,4408.284254770691
2004-12-16,4382.932637063268
2004-12-17,4356.059833063816
2004-12-20,4418.787978798643
2004-12-21,4429.870857045052
2004-12-22,4477.660214273728
2004-12-23,4531.72833530477
2004-12-24,4543.475085999764
2004-12-27,4569.27476342381
2004-12-28,4575.8752758256605
2004-12-29,4581.71445337146
2004-12-30,4586.533735621076
2004-12-31,4573.914881575483
2005-01-03,4559.089138596331
2005-01-04,4502.671730674579
2005-01-05,4450.448583110567
2005-01-06,4415.418878223356
2005-01-07,4383.673256414209
2005-01-10,4398.583632420765
2005-01-11,4394.453650892512
2005-01-12,4437.312298225612
2005-01-13,4443.1360460317865
2005-01-14,4410.3950981556345
2005-01-17,4439.067933751291
2005-01-18,4422.529673081024
2005-01-19,4425.913761725235
2005-01-20,4366.469360084168
2005-01-21,4373.328548572806
2005-01-24,4377.61513323507
2005-01-25,4381.059679986201
2005-01-26,4434.008435160996
2005-01-27,4454.762862862916
2005-01-28,4452.227590449216
2005-01-31,4501.866476268968
2005-02-01,4514.6773197258535
2005-02-02,4546.678294565291
2005-02-03,4520.571705931603
2005-02-04,4566.139285565778
2005-02-07,4545.649982229743
2005-02-08,4532.752357765597
2005-02-09,4528.978662117339
2005-02-10,4565.425288086884
2005-02-11,4626.425105407552
2005-02-14,4652.4417281584265
2005-02-15,4674.386970338619
2005-02-16,4653.5984238970705
2005-02-17,4690.656568034931
2005-02-18,4685.200568875587
2005-02-21,4633.384116979068
2005-02-22,4632.689038651095
2005-02-23,4625.148925893067
2005-02-24,4632.531198952362
2005-02-25,4666.757355120711
2005-02-28,4680.0452771860855
2005-03-01,4689.23197591732
2005-03-02,4649.4035251651885
2005-03-03,4645.698913258728
2005-03-04,4745.63724691646
2005-03-07,4730.586500396494
2005-03-08,4756.818934578658
2005-03-09,4732.98426341373
2005-03-10,4703.673733729943
2005-03-11,4726.811029697005
2005-03-14,4679.604512360287
2005-03-15,4686.257095173768
2005-03-16,4652.046062054553
2005-03-17,4649.239755714524
2005-03-18,4631.980684498592
2005-03-21,4577.387906152488
2005-03-22,4617.632806407755
2005-03-23,4527.784457941003
2005-03-24,4541.380548150373
2005-03-25,4541.380548150373
2005-03-28,4509.508753149279
2005-03-29,4536.0811822635405
2005-03-30,4529.500176570274
2005-03-31,4531.573751488585
2005-04-01,4535.702063662753
2005-04-04,4452.419197803911
2005-04-05,4500.83449888603
2005-04-06,4545.259755952146
2005-04-07,4568.169545448552
2005-04-08,4543.360410755354
2005-04-11,4564.126618255712
2005-04-12,4523.4394575894985
2005-04-13,4561.576390133517
2005-04-14,4526.584247937729
2005-04-15,4470.550472968423
2005-04-18,4433.049167541098
2005-04-19,4450.958126002093
2005-04-20,4448.721174215523
2005-04-21,4460.975863080899
2005-04-22,4490.26172356303
2005-04-25,4461.682012369445
2005-04-26,4447.014516772101
2005-04-27,4404.464130490482
2005-04-28,4390.282694288706
2005-04-29,4391.529748990377
2005-05-02,4426.865703700432
2005-05-03,4467.960123988427
2005-05-04,4500.385489524988
2005-05-05,4515.488642920725
2005-05-06,4497.710424846214
2005-05-09,4472.530585077272
2005-05-10,4460.286393705119
2005-05-11,4441.255052503907
2005-05-12,4436.371208798114
2005-05-13,4430.726453492664
2005-05-16,4417.5664261316215
2005-05-17,4417.205079431279
2005-05-18,4486.612413354457
2005-05-19,4499.211399825486
2005-05-20,4457.565602164877
2005-05-23,4483.909076692677
2005-05-24,4477.121117333964
2005-05-25,4474.958902116878
2005-05-26,4486.687563551693
2005-05-27,4478.4080134724145
2005-05-30,4493.230944124807
2005-05-31,4425.097554335824
2005-06-01,4451.8577687553325
2005-06-02,4455.366174896713
2005-06-03,4431.070772626359
2005-06-06,4413.155982636858
2005-06-07,4448.640948139373
2005-06-08,4443.154473109191
2005-06-09,4396.664833979668
2005-06-10,4402.796917874818
2005-06-13,4385.495327551817
2005-06-14,4406.755593489484
2005-06-15,4409.1215303774525
2005-06-16,4426.645311064023
2005-06-17,4505.274377071775
2005-06-20,4460.163164726344
2005-06-21,4487.0218549501105
2005-06-22,4492.863633907535
2005-06-23,4486.820595252563
2005-06-24,4459.706210363042
2005-06-27,4463.614234757562
2005-06-28,4458.436619704086
2005-06-29,4489.24924469164
2005-06-30,4515.775396636144
2005-07-01,4500.157853834841
2005-07-04,4475.638392106194
2005-07-05,4480.386041497866
2005-07-06,4500.581545965166
2005-07-07,4426.134683500554
2005-07-08,4489.520549537486
2005-07-11,4578.4395297478595
2005-07-12,4629.000496668481
2005-07-13,4618.287388169027
2005-07-14,4631.2003276286905
2005-07-15,4600.789689025401
2005-07-18,4614.25278416992
2005-07-19,4628.934566916061
2005-07-20,4615.519038939579
2005-07-21,4667.59099942415
2005-07-22,4664.6272551894535
2005-07-25,4648.713903729402
2005-07-26,4647.37874671134
2005-07-27,4673.357695482973
2005-07-28,4708.103550618851
2005-07-29,4728.802842249084
2005-08-01,4736.731630185599
2005-08-02,4759.883420634778
2005-08-03,4817.519509468177
2005-08-04,4800.099550485565
2005-08-05,4772.652784133626
2005-08-08,4816.1613784452475
2005-08-09,4827.110336613757
2005-08-10,4877.899528899204
2005-08-11,4901.110382026684
2005-08-12,4884.122450334552
2005-08-15,4854.674524625287
2005-08-16,4817.367492461068
2005-08-17,4786.291969356751
2005-08-18,4708.6581397161435
2005-08-19,4742.660109962154
2005-08-22,4798.128310662789
2005-08-23,4751.327619594265
2005-08-24,4757.731137546401
2005-08-25,4726.297526923278
2005-08-26,4702.353946602626
2005-08-29,4693.237490235746
2005-08-30,4655.877997965063
2005-08-31,4738.542590466203
2005-09-01,4864.096699071323
2005-09-02,4900.749330230741
2005-09-05,4941.0007819290895
2005-09-06,5001.109000067883
2005-09-07,4999.896241108839
2005-09-08,5001.0971530205925
2005-09-09,5031.765231562824
2005-09-12,4979.559397632354
2005-09-13,4942.741547350102
2005-09-14,4966.69213508594
2005-09-15,4941.021178051909
2005-09-16,4963.719013961228
2005-09-19,4934.74705542994
2005-09-20,4969.744218186802
2005-09-21,4944.46403183699
2005-09-22,4938.050225433779
2005-09-23,4959.44757800185
2005-09-26,4989.216710367316
2005-09-27,4961.19415146354
2005-09-28,5019.402186825223
2005-09-29,5017.966186243974
2005-09-30,5050.844754253755
2005-10-03,5018.937353784706
2005-10-04,5046.125421590583
2005-10-05,5004.877418703261
2005-10-06,5043.298183941466
2005-10-07,5024.528833373967
2005-10-10,5024.577749756599
2005-10-11,5004.3743267113205
2005-10-12,4984.265934298994
2005-10-13,4877.958196632797
2005-10-14,4968.2990773658385
2005-10-17,4956.9431629256405
2005-10-18,4871.067611821962
2005-10-19,4839.073266451217
2005-10-20,4826.795897188838
2005-10-21,4832.042385222638
2005-10-24,4890.447511593925
2005-10-25,4906.277102628447
2005-10-26,4894.100257264832
2005-10-27,4849.472377044869
2005-10-28,4837.625301362505
2005-10-31,4863.9398542308045
2005-11-01,4842.865519582236
2005-11-02,4873.924446192442
2005-11-03,4876.946385762479
2005-11-04,4769.244382792197
2005-11-07,4762.297238981327
2005-11-08,4757.246687199529
2005-11-09,4753.6144305290345
2005-11-10,4751.085936195929
2005-11-11,4779.722876988772
2005-11-14,4775.374530889991
2005-11-15,4747.293296260287
2005-11-16,4715.253624508522
2005-11-17,4765.524011483422
2005-11-18,4793.798438940109
2005-11-21,4815.707871471091
2005-11-22,4803.283641032834
2005-11-23,4880.626659920043
2005-11-24,4882.521598800739
2005-11-25,4865.740628879633
2005-11-28,4879.501423694117
2005-11-29,4864.800494683834
2005-11-30,4847.3773741716395
2005-12-01,4869.828352602236
2005-12-02,4848.274932433515
2005-12-05,4822.648544798009
2005-12-06,4828.2763351325375
2005-12-07,4795.37288973909
2005-12-08,4834.814558399754
2005-12-09,4830.2857153967225
2005-12-12,4901.700562106334
2005-12-13,4894.029524429295
2005-12-14,4925.870995678797
2005-12-15,4881.309142810767
2005-12-16,4939.422506169926
2005-12-19,4916.649146601083
2005-12-20,4889.879130604502
2005-12-21,4912.345910414507
2005-12-22,4942.999846216804
2005-12-23,4954.726415992258
2005-12-26,4954.726415992258
2005-12-27,4971.95113495845
2005-12-28,4991.399373196484
2005-12-29,4968.352783349959
2005-12-30,4928.844930267037
2006-01-02,4955.396452874535
2006-01-03,5052.2746516357665
2006-01-04,5137.760695807803
2006-01-05,5149.434094360952
2006-01-06,5172.429293128411
2006-01-09,5162.4078391111025
2006-01-10,5121.317876437754
2006-01-11,5179.095471780785
2006-01-12,5157.3349119075565
2006-01-13,5122.990093883319
2006-01-16,5170.957998573629
2006-01-17,5107.865897200028
2006-01-18,5076.046286574719
2006-01-19,5134.618983031213
2006-01-20,5084.467638201097
2006-01-23,5151.717029229604
2006-01-24,5122.75493807618
2006-01-25,5192.907098655413
2006-01-26,5208.254266319401
2006-01-27,5196.644224044563
2006-01-30,5173.832157310771
2006-01-31,5243.08629785262
2006-02-01,5284.123949362238
2006-02-02,5234.382287862652
2006-02-03,5210.689947402226
2006-02-06,5211.491447174918
2006-02-07,5200.989162353303
2006-02-08,5211.620014361951
2006-02-09,5280.256186247628
2006-02-10,5246.935888397835
2006-02-13,5284.491622915109
2006-02-14,5271.448903081522
2006-02-15,5273.033336937204
2006-02-16,5300.869716748691
2006-02-17,5341.117538073327
2006-02-20,5376.273060218801
2006-02-21,5404.012472395203
2006-02-22,5457.917709180848
2006-02-23,5470.010077054411
2006-02-24,5468.248778716607
2006-02-27,5482.111900081257
2006-02-28,5464.463927572348
2006-03-01,5529.424263097432
2006-03-02,5500.919410583007
2006-03-03,5480.048588708205
2006-03-06,5480.774175386923
2006-03-07,5397.675567575384
2006-03-08,5384.784636631853
2006-03-09,5416.2828539641
2006-03-10,5434.130437315057
2006-03-13,5490.58374625231
2006-03-14,5532.644359769812
2006-03-15,5539.926009420942
2006-03-16,5603.5282147757125
2006-03-17,5615.699990063265
2006-03-20,5638.493989436389
2006-03-21,5606.15128864465
2006-03-22,5619.645734667728
2006-03-23,5550.012557776696
2006-03-24,5586.578820772815
2006-03-27,5535.616942016544
2006-03-28,5529.672357311376
2006-03-29,5502.66464561946
2006-03-30,5598.132748025482
2006-03-31,5571.244753518445
2006-04-03,5604.873761192505
2006-04-04,5665.319357683451
2006-04-05,5678.861772008469
2006-04-06,5653.909235978901
2006-04-07,5561.302109445804
2006-04-10,5559.862646295542
2006-04-11,5501.966270515938
2006-04-12,5461.724744640007
2006-04-13,5455.63429351888
2006-04-14,5455.63429351888
2006-04-17,5542.285390375863
2006-04-18,5531.444306125309
2006-04-19,5616.7119869071485
2006-04-20,5633.785614276884
2006-04-21,5712.631637842753
2006-04-24,5716.374917724957
2006-04-25,5749.240304320003
2006-04-26,5771.0721444605215
2006-04-27,5806.41242046007
2006-04-28,5842.567766177354
2006-05-01,5852.771909459686
2006-05-02,5881.861072572986
2006-05-03,5835.308191304515
2006-05-04,5891.802048091727
2006-05-05,5963.524628501256
2006-05-08,5969.05214859677
2006-05-09,5997.486307547797
2006-05-10,6003.339831404768
2006-05-11,5989.586812469801
2006-05-12,5877.6726927807085
2006-05-15,5799.087459894545
2006-05-16,5814.988579963623
2006-05-17,5613.35879463346
2006-05-18,5609.747211222499
2006-05-19,5572.899184363752
2006-05-22,5472.250214198149
2006-05-23,5582.638709521541
2006-05-24,5488.079450304431
2006-05-25,5577.447175487322
2006-05-26,5665.3713884452445
2006-05-29,5663.3922108640645
2006-05-30,5610.28392199202
2006-05-31,5678.007487491871
2006-06-01,5671.1242486023375
2006-06-02,5722.330455715671
2006-06-05,5691.765445978233
2006-06-06,5553.0264449451615
2006-06-07,5593.2113418461895
2006-06-08,5408.271136171983
2006-06-09,5476.255122500731
2006-06-12,5419.768719918455
2006-06-13,5296.130086253391
2006-06-14,5338.670690125731
2006-06-15,5426.7013593676675
2006-06-16,5397.3677836770075
2006-06-19,5399.740922424495
2006-06-20,5432.725238881396
2006-06-21,5487.164552921793
2006-06-22,5503.550332264824
2006-06-23,5497.918543949761
2006-06-26,5501.557515611983
2006-06-27,5493.990919985539
2006-06-28,5453.326726350497
2006-06-29,5559.8173246911465
2006-06-30,5756.030334833439
2006-07-03,5813.293316982728
2006-07-04,5834.0020881001
2006-07-05,5760.867302083922
2006-07-06,5823.427421270384
2006-07-07,5855.341134059902
2006-07-10,5833.456161672995
2006-07-11,5784.4372025537
2006-07-12,5756.703383507293
2006-07-13,5673.224213359159
2006-07-14,5582.676959680058
2006-07-17,5503.156096651596
2006-07-18,5480.293410907543
2006-07-19,5641.715850012473
2006-07-20,5681.724330616141
2006-07-21,5653.977506632398
2006-07-24,5732.732032226589
2006-07-25,5759.916340883448
2006-07-26,5764.820852051095
2006-07-27,5885.681766013106
2006-07-28,5955.665648404073
2006-07-31,5920.597243228272
2006-08-01,5861.04029805426
2006-08-02,5973.280836072882
2006-08-03,5936.260482850306
2006-08-04,6046.077051563037
2006-08-07,5956.652379132787
2006-08-08,5970.342107317838
2006-08-09,6035.0583960136755
2006-08-10,5934.689193740748
2006-08-11,5911.640296710137
2006-08-14,5965.790214752021
2006-08-15,6028.452140386741
2006-08-16,6088.4484208844515
2006-08-17,6113.413183137789
2006-08-18,6083.718022984732
2006-08-21,6126.6789768716435
2006-08-22,6091.048941491178
2006-08-23,6047.168873526782
2006-08-24,6069.367348470201
2006-08-25,6042.540086205845
2006-08-28,6100.831341963044
2006-08-29,6096.332801842968
2006-08-30,6144.055353372797
2006-08-31,6115.545423309169
2006-09-01,6137.72053167176
2006-09-04,6207.384357694957
2006-09-05,6148.19743271486
2006-09-06,6085.683129301868
2006-09-07,6013.07257575548
2006-09-08,6013.722143802865
2006-09-11,6011.113157540165
2006-09-12,6062.088672989954
2006-09-13,6075.267890246373
2006-09-14,6113.991754322079
2006-09-15,6095.353271527287
2006-09-18,6120.990224288837
2006-09-19,6106.0047089291065
2006-09-20,6198.725203939903
2006-09-21,6234.976775032389
2006-09-22,6225.513843364808
2006-09-25,6196.2875905739575
2006-09-26,6275.336225333693
2006-09-27,6456.349883400229
2006-09-28,6432.361657614828
2006-09-29,6425.425659716789
2006-10-02,6457.365563851789
2006-10-03,6429.9295911173585
2006-10-04,6463.7297807563245
2006-10-05,6533.679991223964
2006-10-06,6500.5980463791
2006-10-09,6505.650487693723
2006-10-10,6532.555043425176
2006-10-11,6556.738700819608
2006-10-12,6627.73678202547
2006-10-13,6638.003847833257
2006-10-16,6667.134982056119
2006-10-17,6547.663031237123
2006-10-18,6602.396710184374
2006-10-19,6678.190596930968
2006-10-20,6725.002009541446
2006-10-23,6725.194743432394
2006-10-24,6707.51325779781
2006-10-25,6760.562688553942
2006-10-26,6811.849713777119
2006-10-27,6891.247491628515
2006-10-30,6876.710003180574
2006-10-31,6923.431646182024
2006-11-01,6943.316989895337
2006-11-02,6915.610281424771
2006-11-03,6922.126715722706
2006-11-06,7015.74993585277
2006-11-07,7117.285042294408
2006-11-08,7110.715886765856
2006-11-09,7142.592738578339
2006-11-10,7133.5447425202365
2006-11-13,7144.436337505271
2006-11-14,7169.530882837299
2006-11-15,7188.102621718846
2006-11-16,7215.8552142791405
2006-11-17,7184.397955257039
2006-11-20,7224.2985743653035
2006-11-21,7222.555732444198
2006-11-22,7322.592369272984
2006-11-23,7324.250117456355
2006-11-24,7307.141312812757
2006-11-27,7168.855882938213
2006-11-28,7159.316552815987
2006-11-29,7275.123371379951
2006-11-30,7271.226121575985
2006-12-01,7221.856374766984
2006-12-04,7308.241472993957
2006-12-05,7398.4363929312085
2006-12-06,7397.558981469776
2006-12-07,7419.43149733412
2006-12-08,7433.694437184462
2006-12-11,7438.8341422507
2006-12-12,7446.951691147644
2006-12-13,7500.010570116602
2006-12-14,7487.033100683228
2006-12-15,7457.349835399193
2006-12-18,7409.614413427343
2006-12-19,7396.395609552702
2006-12-20,7428.882687161173
2006-12-21,7388.4311122536155
2006-12-22,7343.01948553399
2006-12-25,7343.01948553399
2006-12-26,7331.576978639271
2006-12-27,7392.537608738006
2006-12-28,7382.931212215332
2006-12-29,7396.220880650741
2007-01-01,7396.220880650741
2007-01-02,7585.891931243864
2007-01-03,7552.157530342549
2007-01-04,7508.303707690329
2007-01-05,7417.804964545474
2007-01-08,7433.474028198435
2007-01-09,7424.0928535502535
2007-01-10,7295.48810141685
2007-01-11,7375.036373090173
2007-01-12,7422.989921990411
2007-01-15,7455.9934789638455
2007-01-16,7415.509874877876
2007-01-17,7390.39837571659
2007-01-18,7380.208777605228
2007-01-19,7443.954511730803
2007-01-22,7422.9307265766
2007-01-23,7467.410882601128
2007-01-24,7525.992511126509
2007-01-25,7525.935621411942
2007-01-26,7425.0301138032055
2007-01-29,7490.275277385031
2007-01-30,7530.079781667989
2007-01-31,7552.4553515026355
2007-02-01,7586.7153667586845
2007-02-02,7588.920718583395
2007-02-05,7553.97628328502
2007-02-06,7613.582290120517
2007-02-07,7720.875095242631
2007-02-08,7721.630637564132
2007-02-09,7722.955456926683
2007-02-12,7646.725954994252
2007-02-13,7711.977609435835
2007-02-14,7822.932319387768
2007-02-15,7816.693432900665
2007-02-16,7780.148227474098
2007-02-19,7824.864645012389
2007-02-20,7820.956633719792
2007-02-21,7762.311190933649
2007-02-22,7745.221422878652
2007-02-23,7769.418350965878
2007-02-26,7822.038334227521
2007-02-27,7635.603025352152
2007-02-28,7516.113596616642
2007-03-01,7391.8882597431875
2007-03-02,7337.594087367603
2007-03-05,7180.655086397655
2007-03-06,7225.016088185439
2007-03-07,7287.738038286345
2007-03-08,7431.328393591958
2007-03-09,7454.444767222734
2007-03-12,7432.947950835324
2007-03-13,7352.20474704532
2007-03-14,7148.935654402328
2007-03-15,7343.361986237605
2007-03-16,7400.405099754282
2007-03-19,7534.733528076668
2007-03-20,7572.002228029115
2007-03-21,7576.423803157399
2007-03-22,7710.060032968845
2007-03-23,7700.521943545692
2007-03-26,7660.8374339033135
2007-03-27,7703.050569344288
2007-03-28,7690.6137940566905
2007-03-29,7733.127513704829
2007-03-30,7734.943642357374
2007-04-02,7808.935317728821
2007-04-03,7929.274070715966
2007-04-04,7934.630386102312
2007-04-05,7978.651692801295
2007-04-06,7978.651692801295
2007-04-09,7937.085390676778
2007-04-10,8015.018422128025
2007-04-11,8018.261341769355
2007-04-12,8002.20634796925
2007-04-13,8054.393896746842
2007-04-16,8107.784249320785
2007-04-17,8095.112310617828
2007-04-18,8046.234424899968
2007-04-19,8029.870967433311
2007-04-20,8157.548194440789
2007-04-23,8093.430279991712
2007-04-24,7921.705809407457
2007-04-25,7971.726458589787
2007-04-26,7940.549632007382
2007-04-27,7852.698441658218
2007-04-30,7830.965394564207
2007-05-01,7801.701482849769
2007-05-02,7835.977749370041
2007-05-03,7817.093007536846
2007-05-04,7952.092616453678
2007-05-07,7987.005701525298
2007-05-08,7878.874237860177
2007-05-09,7920.518885002446
2007-05-10,7872.146653607669
2007-05-11,7962.6653335134615
2007-05-14,7937.442943745014
2007-05-15,8044.7237663195765
2007-05-16,8071.370628838073
2007-05-17,8062.07345417686
2007-05-18,8132.200262472803
