Date,USA IMI VALUE WEIGHTED
2003-05-21,2556.9116775941593
2003-05-22,2581.8954433361587
2003-05-23,2597.488999244999
2003-05-26,2597.488999244999
2003-05-27,2646.6488198076104
2003-05-28,2652.0574638536227
2003-05-29,2640.10918113917
2003-05-30,2684.691110432143
2003-06-02,2703.858483222371
2003-06-03,2709.44108206329
2003-06-04,2751.7987120184703
2003-06-05,2764.782803851832
2003-06-06,2759.3391676628303
2003-06-09,2717.1503259276533
2003-06-10,2742.9869947845777
2003-06-11,2781.2211746273424
2003-06-12,2785.660118666252
2003-06-13,2756.618089168227
2003-06-16,2812.960505410689
2003-06-17,2815.7254737536755
2003-06-18,2809.788154757027
2003-06-19,2771.8016477609117
2003-06-20,2775.233041922039
2003-06-23,2732.2592901020753
2003-06-24,2739.4069629241226
2003-06-25,2722.5053236376475
2003-06-26,2748.8983976712248
2003-06-27,2727.8317700230436
2003-06-30,2724.5625675406704
2003-07-01,2742.3293075867664
2003-07-02,2775.7842120778364
2003-07-03,2754.9655521835143
2003-07-04,2754.9655521835143
2003-07-07,2801.5049203754907
2003-07-08,2817.542167096981
2003-07-09,2808.1408679863425
2003-07-10,2766.106640873888
2003-07-11,2791.3556064986533
2003-07-14,2810.6627640162455
2003-07-15,2797.550981969105
2003-07-16,2776.899788962605
2003-07-17,2740.067500636642
2003-07-18,2772.7902263381598
2003-07-21,2733.1931542130137
2003-07-22,2760.878751409286
2003-07-23,2760.6275914172566
2003-07-24,2744.8665722622845
2003-07-25,2787.069465077942
2003-07-28,2788.685745078827
2003-07-29,2771.4689367023975
2003-07-30,2766.4959519652025
2003-07-31,2774.01745255713
2003-08-01,2745.0406393393187
2003-08-04,2747.812867220977
2003-08-05,2702.1224305635938
2003-08-06,2708.5984285985846
2003-08-07,2723.9397216423245
2003-08-08,2735.5159532376906
2003-08-11,2746.2362282184063
2003-08-12,2774.9361945053697
2003-08-13,2763.176831058869
2003-08-14,2781.261413761798
2003-08-15,2781.7733289383764
2003-08-18,2806.119571297458
2003-08-19,2819.223294243363
2003-08-20,2818.937885456047
2003-08-21,2833.2558822188275
2003-08-22,2799.8845140390754
2003-08-25,2796.9390796515354
2003-08-26,2806.1891209991973
2003-08-27,2810.9691767813083
2003-08-28,2832.150284057095
2003-08-29,2849.353522986242
2003-09-01,2849.353522986242
2003-09-02,2890.309278578038
2003-09-03,2903.4498147088043
2003-09-04,2905.6419697276206
2003-09-05,2887.831087291015
2003-09-08,2916.0704860328174
2003-09-09,2890.1239132648743
2003-09-10,2851.14031990294
2003-09-11,2866.4288566464534
2003-09-12,2874.3706325933254
2003-09-15,2864.279743942825
2003-09-16,2901.8047907501705
2003-09-17,2895.1598777260374
2003-09-18,2933.9265630486493
2003-09-19,2930.5136856393397
2003-09-22,2895.4466653919108
2003-09-23,2910.9598582871827
2003-09-24,2861.078611823695
2003-09-25,2837.266595122679
2003-09-26,2815.6687558512776
2003-09-29,2841.155583492988
2003-09-30,2818.6308664519606
2003-10-01,2879.1166984129677
2003-10-02,2886.542828721968
2003-10-03,2915.3518311843586
2003-10-06,2930.067680555194
2003-10-07,2944.331522185437
2003-10-08,2932.3239857594017
2003-10-09,2949.0536068758943
2003-10-10,2947.8973374728025
2003-10-13,2973.9241796927995
2003-10-14,2986.8336219369658
2003-10-15,2976.292250954207
2003-10-16,2986.2746534760686
2003-10-17,2955.9307922081675
2003-10-20,2966.777455238944
2003-10-21,2966.3559187336145
2003-10-22,2923.684255898258
2003-10-23,2933.2557185857095
2003-10-24,2922.6543341255324
2003-10-27,2935.894677970924
2003-10-28,2975.453061805397
2003-10-29,2985.162314386245
2003-10-30,2983.9969104321467
2003-10-31,2992.0068030814355
2003-11-03,3019.4100250358238
2003-11-04,3008.890175462837
2003-11-05,3006.031204336008
2003-11-06,3022.4457794975774
2003-11-07,3014.601464213494
2003-11-10,2996.345749046264
2003-11-11,2991.501084095388
2003-11-12,3027.620207822569
2003-11-13,3028.7459042259525
2003-11-14,3005.8319037985743
2003-11-17,2983.839379792121
2003-11-18,2958.764233302844
2003-11-19,2978.998069989456
2003-11-20,2959.427865650402
2003-11-21,2968.294619530849
2003-11-24,3014.026704407932
2003-11-25,3029.3607029321724
2003-11-26,3043.2650944012303
2003-11-27,3043.2650944012303
2003-11-28,3045.093890688587
2003-12-01,3077.9791713135874
2003-12-02,3073.0376760575464
2003-12-03,3068.320618918204
2003-12-04,3080.7559760252557
2003-12-05,3062.569608902603
2003-12-08,3086.700384572675
2003-12-09,3064.185961191815
2003-12-10,3057.176167347247
2003-12-11,3093.8602578652694
2003-12-12,3104.063356960981
2003-12-15,3083.9432837270715
2003-12-16,3104.4798891604714
2003-12-17,3112.0533879322693
2003-12-18,3149.288107125634
2003-12-19,3151.689722433255
2003-12-22,3170.3427729682126
2003-12-23,3177.8036124896516
2003-12-24,3173.1349840193393
2003-12-25,3173.1349840193393
2003-12-26,3178.827213116345
2003-12-29,3218.9388334842643
2003-12-30,3222.9232153104144
2003-12-31,3222.474963056204
2004-01-01,3222.474963056204
2004-01-02,3216.4877100775257
2004-01-05,3252.709533860377
2004-01-06,3254.863904519351
2004-01-07,3261.273166551037
2004-01-08,3275.6956733659053
2004-01-09,3251.405308205581
2004-01-12,3265.2282701294776
2004-01-13,3251.9048225292245
2004-01-14,3279.9117601443236
2004-01-15,3283.292388874774
2004-01-16,3302.985145724275
2004-01-19,3302.985145724275
2004-01-20,3313.559270856071
2004-01-21,3342.356872549216
2004-01-22,3335.713508428713
2004-01-23,3330.0843707164304
2004-01-26,3362.13988492805
2004-01-27,3335.0408589922895
2004-01-28,3289.1686897709046
2004-01-29,3296.0584771755903
2004-01-30,3289.519993188769
2004-02-02,3299.5730627400076
2004-02-03,3298.844686372073
2004-02-04,3269.332471696861
2004-02-05,3275.9538685809257
2004-02-06,3317.0707291744775
2004-02-09,3315.194509443615
2004-02-10,3335.840023374856
2004-02-11,3372.0373621313042
2004-02-12,3359.0346761875126
2004-02-13,3342.1492320411426
2004-02-16,3342.1492320411426
2004-02-17,3375.124834147735
2004-02-18,3357.377131321067
2004-02-19,3343.6577853297504
2004-02-20,3332.6732296383866
2004-02-23,3323.2373744164374
2004-02-24,3316.906324047599
2004-02-25,3334.6011319004215
2004-02-26,3343.121665163082
2004-02-27,3350.4693800117284
2004-03-01,3387.018079541547
2004-03-02,3371.4941840522474
2004-03-03,3376.1931306184074
2004-03-04,3386.36476987891
2004-03-05,3399.6854233908157
2004-03-08,3376.9413054151614
2004-03-09,3353.7784897171546
2004-03-10,3300.4431498833105
2004-03-11,3251.465081914475
2004-03-12,3293.2805734505077
2004-03-15,3248.2417150323113
2004-03-16,3262.968575731902
2004-03-17,3303.7936609005314
2004-03-18,3301.135098599219
2004-03-19,3269.001622843451
2004-03-22,3225.5075081801224
2004-03-23,3222.9546447524617
2004-03-24,3205.9902624214483
2004-03-25,3250.7954294655215
2004-03-26,3252.712048000796
2004-03-29,3293.953007897935
2004-03-30,3314.0118110496815
2004-03-31,3318.2763763372577
2004-04-01,3334.2133089458944
2004-04-02,3352.175755778801
2004-04-05,3374.6449876550532
2004-04-06,3368.033518487479
2004-04-07,3350.054150667555
2004-04-08,3343.41395538919
2004-04-09,3343.41395538919
2004-04-12,3357.3773391626614
2004-04-13,3306.7859033845834
2004-04-14,3296.4608948432333
2004-04-15,3300.5124519251494
2004-04-16,3322.2029419861556
2004-04-19,3323.941626071926
2004-04-20,3278.4631580129094
2004-04-21,3296.2190425950907
2004-04-22,3345.7195066530676
2004-04-23,3339.9280257412247
2004-04-26,3329.8703644987677
2004-04-27,3341.1814189405427
2004-04-28,3296.6160009811465
2004-04-29,3265.8283570774665
2004-04-30,3251.107919794045
2004-05-03,3281.873496159002
2004-05-04,3289.485515714511
2004-05-05,3294.9200482262518
2004-05-06,3268.0662716980146
2004-05-07,3208.824561948487
2004-05-10,3163.435655934026
2004-05-11,3190.6642247318705
2004-05-12,3197.8523844276583
2004-05-13,3196.297899869527
2004-05-14,3199.254440478736
2004-05-17,3163.843315423316
2004-05-18,3186.519305716083
2004-05-19,3177.759257520512
2004-05-20,3180.8828162965324
2004-05-21,3193.6306147765245
2004-05-24,3206.7480717949984
2004-05-25,3259.6649663525413
2004-05-26,3266.20462281143
2004-05-27,3279.681306993197
2004-05-28,3280.4403529458855
2004-05-31,3280.4403529458855
2004-06-01,3283.540339015786
2004-06-02,3294.6146465652296
2004-06-03,3267.7185698331273
2004-06-04,3284.9955442541786
2004-06-07,3337.9696873701773
2004-06-08,3339.479125125244
2004-06-09,3310.660611324968
2004-06-10,3326.357493397987
2004-06-11,3325.7204748783765
2004-06-14,3289.381436430935
2004-06-15,3314.5449623185295
2004-06-16,3322.369527781421
2004-06-17,3325.0541641644545
2004-06-18,3334.941403687679
2004-06-21,3323.4867161574816
2004-06-22,3333.627460592701
2004-06-23,3363.8245436424627
2004-06-24,3355.5049285067457
2004-06-25,3342.5541440367588
2004-06-28,3338.9648564172603
2004-06-29,3344.6933252880717
2004-06-30,3360.7511369099007
2004-07-01,3326.497498273505
2004-07-02,3321.862083642857
2004-07-05,3321.862083642857
2004-07-06,3298.806928769538
2004-07-07,3304.620556150518
2004-07-08,3275.391435975564
2004-07-09,3285.8963441821343
2004-07-12,3291.8857432032123
2004-07-13,3296.1744763929883
2004-07-14,3289.8794136450765
2004-07-15,3280.8251664965783
2004-07-16,3272.791113361131
2004-07-19,3275.4792514771984
2004-07-20,3295.635110322503
2004-07-21,3251.0013434571897
2004-07-22,3249.512838675737
2004-07-23,3224.734346517251
2004-07-26,3214.9074050693357
2004-07-27,3245.573931955209
2004-07-28,3249.2266682096274
2004-07-29,3268.5973985535975
2004-07-30,3271.1642826699594
2004-08-02,3285.755967254264
2004-08-03,3266.3955962250875
2004-08-04,3260.9486544323568
2004-08-05,3209.608571373964
2004-08-06,3165.055227295194
2004-08-09,3168.1727407767135
2004-08-10,3209.1669622616905
2004-08-11,3204.414305631202
2004-08-12,3167.6852431184907
2004-08-13,3170.5351676774962
2004-08-16,3215.8342605732983
2004-08-17,3222.8255636680547
2004-08-18,3261.920778327978
2004-08-19,3248.8271700437285
2004-08-20,3274.3214807617605
2004-08-23,3261.610069887203
2004-08-24,3265.2144900577223
2004-08-25,3288.2966905893813
2004-08-26,3290.2632233012046
2004-08-27,3299.523581971048
2004-08-30,3276.498474680832
2004-08-31,3295.843210911599
2004-09-01,3302.852668673698
2004-09-02,3339.4447886414596
2004-09-03,3331.4327892623983
2004-09-06,3331.4327892623983
2004-09-07,3358.2682978505204
2004-09-08,3339.274060576463
2004-09-09,3346.7571005593245
2004-09-10,3358.08603696846
2004-09-13,3363.773090210642
2004-09-14,3366.4150292413797
2004-09-15,3347.583919754314
2004-09-16,3365.095947571278
2004-09-17,3375.923086588614
2004-09-20,3356.611152744474
2004-09-21,3381.540529441973
2004-09-22,3336.4439263871914
2004-09-23,3318.7301018276
2004-09-24,3326.6414621717563
2004-09-27,3308.105478265809
2004-09-28,3330.1956978612643
2004-09-29,3339.7173123379093
2004-09-30,3343.0494486209977
2004-10-01,3391.2437401741972
2004-10-04,3402.051443655132
2004-10-05,3400.102199540214
2004-10-06,3423.976130376093
2004-10-07,3391.9457497733115
2004-10-08,3372.762178458524
2004-10-11,3376.1112250141773
2004-10-12,3370.6355880911046
2004-10-13,3340.2707823305022
2004-10-14,3310.3498602318605
2004-10-15,3328.1152325183252
2004-10-18,3337.8956590305675
2004-10-19,3304.307541243572
2004-10-20,3305.766256595563
2004-10-21,3314.0082939053095
2004-10-22,3290.1014353205637
2004-10-25,3290.906964635677
2004-10-26,3340.9004253266125
2004-10-27,3377.01550651795
2004-10-28,3380.4015637459247
2004-10-29,3389.1162220181204
2004-11-01,3394.705116035841
2004-11-02,3391.973148541524
2004-11-03,3430.9383158556448
2004-11-04,3489.0459976828765
2004-11-05,3500.9493376997175
2004-11-08,3495.8885766072744
2004-11-09,3498.4703742555794
2004-11-10,3502.134473476172
2004-11-11,3532.990079377159
2004-11-12,3566.151637358452
2004-11-15,3562.7293299005964
2004-11-16,3539.4397299755174
2004-11-17,3560.4232058937
2004-11-18,3562.6642000608076
2004-11-19,3528.3624451735723
2004-11-22,3552.0377507572994
2004-11-23,3556.582934004782
2004-11-24,3573.651886075914
2004-11-25,3573.651886075914
2004-11-26,3580.52948791275
2004-11-29,3568.4373989710807
2004-11-30,3558.797759469681
2004-12-01,3606.8788780851473
2004-12-02,3597.587955799551
2004-12-03,3601.210433774652
2004-12-06,3596.50660282316
2004-12-07,3556.911627435549
2004-12-08,3573.0713021223505
2004-12-09,3589.351419294402
2004-12-10,3591.3885719406694
2004-12-13,3621.740797269495
2004-12-14,3638.4850539252398
2004-12-15,3654.4706841011875
2004-12-16,3645.032405095491
2004-12-17,3625.5172118832234
2004-12-20,3626.811239986546
2004-12-21,3662.226823247491
2004-12-22,3676.6472911227543
2004-12-23,3677.5072676984746
2004-12-24,3677.5072676984746
2004-12-27,3659.421781991278
2004-12-28,3688.233067554687
2004-12-29,3689.7849783584006
2004-12-30,3692.129286201024
2004-12-31,3688.038316540079
2005-01-03,3652.6269641518365
2005-01-04,3609.4112514708763
2005-01-05,3588.7933258741523
2005-01-06,3605.1579031133792
2005-01-07,3594.80533021309
2005-01-10,3607.6505445665125
2005-01-11,3586.551163620036
2005-01-12,3598.9103935301955
2005-01-13,3575.621587926633
2005-01-14,3597.0165346741837
2005-01-17,3597.0165346741837
2005-01-18,3632.373289389223
2005-01-19,3601.0593252333756
2005-01-20,3576.5974147385364
2005-01-21,3556.6533937882523
2005-01-24,3546.6004765396974
2005-01-25,3554.827092121705
2005-01-26,3576.430989787204
2005-01-27,3577.7321679755646
2005-01-28,3567.3717508364402
2005-01-31,3601.677343147584
2005-02-01,3630.3092607418084
2005-02-02,3643.7570294059765
2005-02-03,3638.4090433196675
2005-02-04,3678.8733670514625
2005-02-07,3675.136506861834
2005-02-08,3675.752553471423
2005-02-09,3645.9760652529267
2005-02-10,3657.5294173086495
2005-02-11,3683.780455734213
2005-02-14,3687.672350952395
2005-02-15,3697.160031510544
2005-02-16,3702.2729047287944
2005-02-17,3672.9100916792663
2005-02-18,3674.6219717726744
2005-02-21,3674.6219717726744
2005-02-22,3617.4178912602692
2005-02-23,3639.5785714651574
2005-02-24,3669.1555464971884
2005-02-25,3708.2035440855825
2005-02-28,3687.3470053761653
2005-03-01,3708.8528723981112
2005-03-02,3707.077962790598
2005-03-03,3710.514814818954
2005-03-04,3747.674761458215
2005-03-07,3755.2244678554734
2005-03-08,3736.7256911345453
2005-03-09,3696.3355896760604
2005-03-10,3700.059869791426
2005-03-11,3682.0118539444584
2005-03-14,3706.168810564633
2005-03-15,3679.9790784355546
2005-03-16,3645.0226729115752
2005-03-17,3651.5455855071914
2005-03-18,3648.1324866228506
2005-03-21,3632.584115692692
2005-03-22,3597.2110046688254
2005-03-23,3589.756249928593
2005-03-24,3591.5681577834
2005-03-25,3591.5681577834
2005-03-28,3596.3455291290347
2005-03-29,3568.7111845493478
2005-03-30,3616.59191410827
2005-03-31,3622.5738519890497
2005-04-01,3604.0157134859105
2005-04-04,3612.5706104506826
2005-04-05,3624.445279290792
2005-04-06,3636.9954372901693
2005-04-07,3656.346473432282
2005-04-08,3623.8551705051063
2005-04-11,3623.382771456039
2005-04-12,3643.9842108412718
2005-04-13,3601.330577214498
2005-04-14,3560.283475025382
2005-04-15,3497.954614313673
2005-04-18,3511.860034927444
2005-04-19,3537.2332091182275
2005-04-20,3488.1826149754947
2005-04-21,3550.3816038846708
2005-04-22,3528.667502736071
2005-04-25,3561.963938477425
2005-04-26,3529.238778821193
2005-04-27,3541.081554907077
2005-04-28,3498.9719002996612
2005-04-29,3538.666261912662
2005-05-02,3558.127767909945
2005-05-03,3552.9654964364818
2005-05-04,3605.184564663167
2005-05-05,3595.447800421482
2005-05-06,3591.8718885355015
2005-05-09,3617.2025313695194
2005-05-10,3580.1126689668254
2005-05-11,3591.9643918230054
2005-05-12,3548.8956764712552
2005-05-13,3525.3161706418846
2005-05-16,3564.743251037653
2005-05-17,3591.4486043356383
2005-05-18,3634.458172752055
2005-05-19,3652.550403540644
2005-05-20,3648.6005996259987
2005-05-23,3663.1121074043476
2005-05-24,3662.2880931283516
2005-05-25,3648.771592550225
2005-05-26,3674.689190072137
2005-05-27,3682.900180291234
2005-05-30,3682.900180291234
2005-05-31,3665.672250240215
2005-06-01,3697.593919647096
2005-06-02,3703.679249544275
2005-06-03,3681.5110946616965
2005-06-06,3687.7007926866318
2005-06-07,3689.5520379419454
2005-06-08,3684.7625767785385
2005-06-09,3702.7891074766567
2005-06-10,3703.0720803311633
2005-06-13,3714.8362672642693
2005-06-14,3730.8918144161144
2005-06-15,3742.988380195334
2005-06-16,3759.872462015546
2005-06-17,3777.023091321794
2005-06-20,3774.041065696594
2005-06-21,3768.472104169944
2005-06-22,3769.0185760448935
2005-06-23,3729.0689009420157
2005-06-24,3701.342246399939
2005-06-27,3699.6961364942754
2005-06-28,3737.0893292329574
2005-06-29,3735.9508929198423
2005-06-30,3714.1978472677624
2005-07-01,3729.397438264323
2005-07-04,3729.397438264323
2005-07-05,3763.4476514399125
2005-07-06,3734.5866113064253
2005-07-07,3743.1259025704126
2005-07-08,3785.02395292055
2005-07-11,3810.9930619599886
2005-07-12,3817.5859402123206
2005-07-13,3818.6819789642473
2005-07-14,3822.8005551708884
2005-07-15,3827.4815996642456
2005-07-18,3806.109256636289
2005-07-19,3831.2428657706087
2005-07-20,3850.6671355865246
2005-07-21,3817.7275906608743
2005-07-22,3844.53605612891
2005-07-25,3828.173404930802
2005-07-26,3837.2777137184316
2005-07-27,3849.7049606036253
2005-07-28,3875.4474145105182
2005-07-29,3849.1986507255324
2005-08-01,3852.7310266908403
2005-08-02,3877.0921357424377
2005-08-03,3875.7948560364325
2005-08-04,3847.0300584455363
2005-08-05,3810.8009272081154
2005-08-08,3799.4632755491634
2005-08-09,3821.552168849539
2005-08-10,3819.831931396091
2005-08-11,3845.059458473783
2005-08-12,3824.47388619449
2005-08-15,3835.6951376411757
2005-08-16,3792.330685003384
2005-08-17,3792.552844062612
2005-08-18,3787.4081148292
2005-08-19,3792.2483940803604
2005-08-22,3801.191266405278
2005-08-23,3788.925107217658
2005-08-24,3768.563437664053
2005-08-25,3778.0604354335596
2005-08-26,3750.373641597657
2005-08-29,3772.3648981348774
2005-08-30,3762.160699147216
2005-08-31,3804.29829057016
2005-09-01,3810.4269950143325
2005-09-02,3797.4961685577377
2005-09-05,3797.4961685577377
2005-09-06,3840.7399034706145
2005-09-07,3851.4272585465415
2005-09-08,3834.115251500244
2005-09-09,3865.3460173677704
2005-09-12,3864.035973893883
2005-09-13,3834.034524460939
2005-09-14,3824.4738274621914
2005-09-15,3825.9794040699544
2005-09-16,3858.0817763229334
2005-09-19,3835.33211417734
2005-09-20,3803.146403668318
2005-09-21,3763.5841132039377
2005-09-22,3775.226872767454
2005-09-23,3781.2618935934643
2005-09-26,3786.9096344428685
2005-09-27,3785.285161984499
2005-09-28,3786.9412292048537
2005-09-29,3822.1813051791596
2005-09-30,3826.4650231239125
2005-10-03,3824.6930131485815
2005-10-04,3782.362970971651
2005-10-05,3720.333317823211
2005-10-06,3703.1928713748403
2005-10-07,3718.2683863152706
2005-10-10,3685.781030341483
2005-10-11,3676.13384377577
2005-10-12,3648.8067559044202
2005-10-13,3642.833076286353
2005-10-14,3676.7713515855803
2005-10-17,3691.146717330994
2005-10-18,3649.0740178570695
2005-10-19,3701.085277900511
2005-10-20,3646.2866030005052
2005-10-21,3657.812459566417
2005-10-24,3724.7753478267286
2005-10-25,3714.9932924103555
2005-10-26,3698.7053730863568
2005-10-27,3655.9209622860726
2005-10-28,3718.1757976567346
2005-10-31,3750.453867747555
2005-11-01,3739.3671454978507
2005-11-02,3781.0776564897133
2005-11-03,3792.5004175146996
2005-11-04,3791.1841167379725
2005-11-07,3801.759788767253
2005-11-08,3785.530691693268
2005-11-09,3791.0654261535196
2005-11-10,3818.8152475208462
2005-11-11,3833.1317121290963
2005-11-14,3830.9140450445284
2005-11-15,3809.6506303354763
2005-11-16,3811.133112455493
2005-11-17,3852.3775215036867
2005-11-18,3873.773597484045
2005-11-21,3894.7394895482407
2005-11-22,3916.166664227376
2005-11-23,3932.0928324834763
2005-11-24,3932.0928324834763
2005-11-25,3938.3555388773098
2005-11-28,3900.976382467749
2005-11-29,3905.693920568024
2005-11-30,3881.591275432388
2005-12-01,3929.7725587944747
2005-12-02,3929.4936789162944
2005-12-05,3919.2509850236243
2005-12-06,3924.0073846792206
2005-12-07,3904.944587641861
2005-12-08,3901.784563857444
2005-12-09,3915.8348305316395
2005-12-12,3918.3689680192833
2005-12-13,3936.390572500159
2005-12-14,3954.5624084649844
2005-12-15,3943.406033341494
2005-12-16,3934.858234406385
2005-12-19,3909.138080451805
2005-12-20,3907.2390615371028
2005-12-21,3918.745492433722
2005-12-22,3935.5057800261993
2005-12-23,3939.12705212903
2005-12-26,3939.12705212903
2005-12-27,3902.359886867309
2005-12-28,3908.386070187099
2005-12-29,3900.9002023721473
2005-12-30,3884.457858565884
2006-01-02,3884.457858565884
2006-01-03,3942.6445998564086
2006-01-04,3958.2378703832387
2006-01-05,3964.1680242113634
2006-01-06,3998.3864874032815
2006-01-09,4019.4391719035834
2006-01-10,4020.991670928594
2006-01-11,4033.337999201046
2006-01-12,4006.120965927518
2006-01-13,4009.4231992497803
2006-01-16,4009.4231992497803
2006-01-17,3992.09663384886
2006-01-18,3980.750838722048
2006-01-19,4002.584891573256
2006-01-20,3934.0959636100974
2006-01-23,3947.94205600054
2006-01-24,3965.7105914544572
2006-01-25,3963.0315071738396
2006-01-26,3996.4356220137533
2006-01-27,4023.2930885656247
2006-01-30,4027.989327340522
2006-01-31,4017.332076805132
2006-02-01,4022.765973532622
2006-02-02,3986.82852182911
2006-02-03,3966.346019756771
2006-02-06,3973.8189264535263
2006-02-07,3939.3116236502638
2006-02-08,3967.481329185608
2006-02-09,3963.216007307968
2006-02-10,3969.5901936726946
2006-02-13,3955.84342482145
2006-02-14,3995.9634512076
2006-02-15,4011.337441773995
2006-02-16,4041.2515438167525
2006-02-17,4038.2307573838893
2006-02-20,4038.2307573838893
2006-02-21,4025.9185050231295
2006-02-22,4057.9358874969203
2006-02-23,4044.461134756941
2006-02-24,4050.733878422606
2006-02-27,4063.884643818885
2006-02-28,4023.3955252124815
2006-03-01,4055.828726233245
2006-03-02,4045.8466229852856
2006-03-03,4038.2560341398603
2006-03-06,4012.2980483352603
2006-03-07,4001.781816832678
2006-03-08,4007.3471554234584
2006-03-09,3992.0347339777495
2006-03-10,4022.506237992445
2006-03-13,4031.5972683735254
2006-03-14,4071.409772780342
2006-03-15,4091.0460688223693
2006-03-16,4103.479076471986
2006-03-17,4107.028796805355
2006-03-20,4100.419471678021
2006-03-21,4077.085859327984
2006-03-22,4105.726464239761
2006-03-23,4098.98974447984
2006-03-24,4106.412544574794
2006-03-27,4104.878479774223
2006-03-28,4079.661544776975
2006-03-29,4110.23857547959
2006-03-30,4097.431288519869
2006-03-31,4086.3893596077837
2006-04-03,4090.571355634193
2006-04-04,4115.599356211524
2006-04-05,4135.474830304875
2006-04-06,4125.056497337908
2006-04-07,4083.291201841921
2006-04-10,4084.069022354467
2006-04-11,4050.3961035139373
2006-04-12,4058.5956349437556
2006-04-13,4062.546660149801
2006-04-14,4062.546660149801
2006-04-17,4055.646044942147
2006-04-18,4130.235530349571
2006-04-19,4140.013821654248
2006-04-20,4146.364347445653
2006-04-21,4143.05950334189
2006-04-24,4129.422267945055
2006-04-25,4110.9993790758435
2006-04-26,4126.581930947592
2006-04-27,4140.952928157519
2006-04-28,4153.331745811802
2006-05-01,4137.159228668865
2006-05-02,4164.609255141138
2006-05-03,4151.271486477548
2006-05-04,4165.15835783762
2006-05-05,4211.642863427459
2006-05-08,4210.055704336144
2006-05-09,4215.467995792509
2006-05-10,4212.524629197038
2006-05-11,4160.667951484053
2006-05-12,4111.101102983867
2006-05-15,4116.555979043219
2006-05-16,4110.630459538152
2006-05-17,4039.5263388588774
2006-05-18,4013.7837358960087
2006-05-19,4031.7158236364953
2006-05-22,4015.5433021093268
2006-05-23,3997.3953962824185
2006-05-24,4001.0826592191765
2006-05-25,4050.4093963043524
2006-05-26,4076.154608856329
2006-05-29,4076.154608856329
2006-05-30,4008.8528636556844
2006-05-31,4047.06414310374
2006-06-01,4098.7033131452545
2006-06-02,4107.439902259333
2006-06-05,4031.899941349454
2006-06-06,4020.1413539425935
2006-06-07,3999.545707933833
2006-06-08,4003.5014168442917
2006-06-09,3989.1725072526647
2006-06-12,3937.665103212209
2006-06-13,3890.143444736858
2006-06-14,3903.7404029682048
2006-06-15,3990.7703696367084
2006-06-16,3973.1764370715027
2006-06-19,3936.1991849960395
2006-06-20,3933.4370307559043
2006-06-21,3974.1432221674327
2006-06-22,3958.125896276208
2006-06-23,3958.036044701419
2006-06-26,3983.527353684469
2006-06-27,3948.0554488933403
2006-06-28,3969.160500491527
2006-06-29,4055.813423382711
2006-06-30,4055.9659521289486
2006-07-03,4086.0436471577423
2006-07-04,4086.0436471577423
2006-07-05,4056.7326899259947
2006-07-06,4067.144475610987
2006-07-07,4043.1003500625225
2006-07-10,4052.3087526402137
2006-07-11,4065.880474238864
2006-07-12,4022.2614504864828
2006-07-13,3967.584457266329
2006-07-14,3946.967570388695
2006-07-17,3938.0862053559467
2006-07-18,3946.4876846297
2006-07-19,4025.433340517161
2006-07-20,3987.3374428209268
2006-07-21,3958.202947770188
2006-07-24,4026.4040309362595
2006-07-25,4057.4158464870184
2006-07-26,4059.0247401504953
2006-07-27,4037.1131130539143
2006-07-28,4087.294416154255
2006-07-31,4081.2075664391236
2006-08-01,4061.9041510890456
2006-08-02,4086.8907658567337
2006-08-03,4096.73197074564
2006-08-04,4096.996702230013
2006-08-07,4085.921157494945
2006-08-08,4070.8702424588196
2006-08-09,4047.9884541680144
2006-08-10,4067.111692198868
2006-08-11,4049.7613786150205
2006-08-14,4054.380513773338
2006-08-15,4108.8643073689345
2006-08-16,4140.461190623193
2006-08-17,4146.683643062055
2006-08-18,4159.060580704998
2006-08-21,4140.315577299427
2006-08-22,4145.1590914344015
2006-08-23,4124.859351387792
2006-08-24,4134.4452030320945
2006-08-25,4129.332628960358
2006-08-28,4152.953984712649
2006-08-29,4163.31129597474
2006-08-30,4164.041554897758
2006-08-31,4166.536898131929
2006-09-01,4187.964938102259
2006-09-04,4187.964938102259
2006-09-05,4197.729789837901
2006-09-06,4156.661867888073
2006-09-07,4138.655511974078
2006-09-08,4154.013124106653
2006-09-11,4152.704246032335
2006-09-12,4201.423907908697
2006-09-13,4221.072807050124
2006-09-14,4213.850812636438
2006-09-15,4216.538561961018
2006-09-18,4218.014530065149
2006-09-19,4209.3477265755255
2006-09-20,4231.630344216252
2006-09-21,4206.381954786233
2006-09-22,4196.9963694796825
2006-09-25,4233.662232296754
2006-09-26,4266.318124300248
2006-09-27,4267.37358850254
2006-09-28,4276.170551331844
2006-09-29,4263.744938137286
2006-10-02,4250.754241560205
2006-10-03,4259.133116997243
2006-10-04,4310.691436842988
2006-10-05,4322.868537427554
2006-10-06,4307.281734320221
2006-10-09,4315.16169336353
2006-10-10,4326.686320795548
2006-10-11,4317.050446508798
2006-10-12,4361.517646947597
2006-10-13,4371.905641646079
2006-10-16,4384.336019227556
2006-10-17,4367.966282379025
2006-10-18,4374.677910316155
2006-10-19,4376.589809571856
2006-10-20,4376.374590775895
2006-10-23,4400.539070660149
2006-10-24,4407.709253124496
2006-10-25,4423.68011721809
2006-10-26,4449.488451203822
2006-10-27,4411.707601455924
2006-10-30,4414.296928172689
2006-10-31,4411.828817293071
2006-11-01,4378.907671248945
